Hybridization REF	TCGA-E2-A15E-01A-11R-A12D-07
NDFIP2	0.2465
PCDHGB2	-0.225
WDR60	0.426
MAP7D2	-1.4567
USP45	-1.17725
GSDML	0.21125
TNS1	0.1045
PLCD4	1.16675
IQCD	-0.0595
SMPX	-1.91675
CD9	1.64333333333333
SRGN	0.16175
CASP7	1.155125
INOC1	0.105333333333333
DKFZp451M2119	-1.717875
VMAC	0.848
USP53	0.9168
CAMK1G	-0.70675
TMEM106A	0.062
CDC20	-1.7139
ACSL5	0.986
CBWD5	0.39875
C1orf87	-0.037
KIAA1274	-0.21325
PRUNE2	-2.18064285714286
LYPLA2	0.179666666666667
DOK6	-1.1625
GPR149	-0.3685
FAM30A	0.59375
TMEM129	-0.13575
SLC35B3	1.41575
ACPP	0.8329
LOC200261	-1.2
SLC4A7	-0.5735
CCDC40	1.8345
GART	-0.696375
THOP1	-1.922
SCARB1	-1.04725
CACNA1F	0.26225
TRIAP1	-0.742
SYT14L	0.27
SFRS8	-0.885
PBOV1	-0.0295
GOLSYN	2.88175
GJB7	-1.752
CAMK2N1	-0.331416666666667
GREM1	3.49233333333333
FLJ20433	0.88175
QPCT	-3.056125
PRKAG2	1.15166666666667
H2AFX	-1.4235
C6orf154	0.0745
PLOD3	-1.1875
ZBTB39	-0.0375
WASF3	-0.468833333333333
DRG1	0.19775
PRR4	0.6685
SPCS1	0.4365
KDELR3	-1.19366666666667
SRP19	-0.203833333333333
GABRA6	0.3905
MFSD1	0.71475
MMEL1	2.85975
PDXDC2	0.3902
BUB1	-3.51133333333333
RNF138	-0.718625
MYLPF	-0.233
AIF1	-0.186333333333333
DYNLRB1	0.7073
HCN3	-1.7275
HIST1H2AI	-0.38875
MAP4K5	0.406916666666667
LASP1	1.902625
LOC130951	0.325
PLAA	-0.379625
KRT6A	0.463
C6orf117	-0.822375
ARHGAP23	-1.5855
PTF1A	0.591
GPHA2	-0.41
LCE3B	0.19825
MCL1	0.5145
EHBP1	-1.30641666666667
PRNP	-0.54025
ZSCAN1	0.08725
C1orf113	0.135333333333333
FOXA3	-3.2015
NEB	1.20425
ASGR1	-5.362
CTGF	1.4785
RAB17	0.328666666666667
MST101	0.22525
JARID1B	0.1971
USP37	-0.8614
PTBP1	-0.971166666666667
PTPN7	-0.894666666666667
CDC7	-2.5295
SNX7	0.445
ZNF335	-0.24775
CPT2	0.79075
HEATR1	-1.115875
HSPC152	0.03425
C5orf40	0.27275
PSME1	0.783666666666667
STAG3	-2.001
TMEM154	0.3725
KLHL32	0.166166666666667
TSGA10IP	-1.35
SUV420H2	-1.03316666666667
SF1	-0.4945
2'-PDE	0.26125
PNLIPRP2	-0.715
TRSPAP1	0.490666666666667
NUP210	-0.737166666666667
ANP32C	-1.35683333333333
RAB11B	0.1195
ASB15	0.8915
ITGB3BP	-1.23525
UBASH3A	-1.8845
YWHAB	0.08725
TPRX1	-0.493
LY6G5C	0.2635
SLC7A2	-0.773875
CLK1	0.4038
HSD3B7	0.562666666666667
VDR	2.432
C16orf74	-1.0065
ACE	0.58175
PSMA2	-0.058
CCDC131	-1.203625
ZNF213	1.37483333333333
EML2	0.0775
ALS2CR13	-0.431333333333333
GLYATL1	4.5895
DSPP	0.18
DHFRL1	-0.038375
C10orf30	-0.360666666666667
SH3RF2	1.03583333333333
LOC197322	-0.0835
DLL3	-1.9325
TIGD7	0.0305
GFRA3	0.09775
CPA1	0.431
RTN4	0.349166666666667
PPT2	-1.6675
FASLG	1.72891666666667
FOXP4	-0.158875
RPL26	-0.00829999999999999
GNL3L	-1.75266666666667
FMR1NB	-0.526333333333333
CD163	6.30025
SGPP2	3.21525
GIMAP2	1.3595
CD37	0.36
DPT	3.09983333333333
NBLA00301	1.86475
RGS5	1.576
C9orf4	-1.0345
ACTL8	-2.407
PRKAR2B	-0.52425
OPLAH	1.63866666666667
C20orf134	2.1975
SPACA5	0.47625
TBL1X	-0.783833333333333
TSPYL3	0.1875
CHCHD3	-0.693
CRKRS	-0.211166666666667
GPR65	3.89975
DFFA	-0.828875
FUT1	0.3575
C6orf204	-1.3585
TMEM51	-0.90175
ZNF580	0.6105
CMTM2	-0.04325
C20orf200	0.1495
EZH1	-0.307333333333333
FDX1L	0.228
MRPL32	-0.34075
PCAF	-0.8284
ALOX15B	3.87766666666667
CD59	1.22208333333333
CDK9	-0.27875
ERP29	-0.206666666666667
TTR	-6.22475
BCMO1	0.392
DDIT4	-0.1558
PTGDS	2.67175
C3orf63	-0.055
BST2	1.38725
CYP1A2	-0.1482
C5orf25	-1.1145
STX1A	-1.07417647058824
OR2A12	0.67
SH3BP5L	-0.4305
SERINC5	-0.665625
USP6	-1.0889
MRPL3	-0.09
POMP	-0.016375
INPP4B	1.352875
GMPPB	1.067
EAPP	0.41475
AHSA1	0.1605
ABCA11	0.5545
SLC5A6	0.469583333333333
HIVEP2	-0.34175
SUMO2	0.25275
KIAA1822L	-0.864166666666667
C11orf67	0.86425
TXK	-0.210125
PHCA	-0.147375
ICAM4	-2.07283333333333
FPGS	-0.0466666666666667
SNRPA1	-1.4435
KCNJ4	0.12125
KIF6	0.5041
HIST1H2BG	0.239
SLC5A5	0.0825
ZNF354B	0.348833333333333
IL12RB2	-0.112
C11orf76	0.143166666666667
GAL3ST2	0.101
AIFM2	-1.21775
SYNC1	-0.05675
UBL3	0.753125
PIK3CG	-2.51866666666667
NLN	-0.7064
BCORL1	-0.321
CD5L	-0.105
ZNF238	1.4435
KIAA1394	-0.76825
C16orf55	-0.5604
CYP3A7	-2.435
KRTAP3-1	-0.472
TFDP1	-0.172
MND1	-2.5785
NODAL	-0.282333333333333
GTPBP4	-0.774
TUBGCP2	0.33525
SLITRK5	0.22825
CIC	0.94475
CD79A	0.415
SAMD14	-0.0126666666666667
TNPO3	-0.334
OR10G3	0.9255
OR10G8	-0.0265
CCDC111	0.6425
HOXC9	1.3145
DCUN1D1	0.30075
CYB5R1	1.20625
TSR2	0.5425
DAB2IP	0.6584
SLC6A5	0.229
RAB3D	1.09
DCUN1D4	-0.501833333333333
ERBB3	1.38133333333333
SDC1	0.978833333333333
ATP6V1H	1.29066666666667
SYK	0.693
ST20	-0.9005
C13orf30	0.645
WDR40A	0.549
ADMR	0.535
LOC388335	2.06475
ACSM1	3.8145
TDG	-0.992666666666667
FLJ11235	0.13575
MRPS5	-1.41766666666667
AGPAT2	-0.8005
SLC12A1	0.117142857142857
CYP27A1	-1.14825
THAP7	-0.51025
XPO1	-1.03025
ALMS1L	0.0715
C1orf2	-0.418625
ZNF777	-0.157833333333333
CAMK2A	0.0706666666666667
SMC1B	0.24225
IHPK2	0.593866666666667
LEMD1	-1.6715
NKD2	-0.6644
CLU	1.30607142857143
ARMETL1	1.3005
PABPC4	-0.0615
CXCL12	2.32716666666667
TFAP2C	0.9594
TTTY8	0.215
ABCB10	-0.089
ENDOD1	0.562
IDI1	1.577
KCTD6	1.47316666666667
CCDC105	0.7495
ULBP2	-1.0445
ZDHHC5	0.10625
WNT8A	-0.216
COMMD10	0.863
KLHL12	-0.164375
GPR50	-0.051
NR5A2	-0.04925
OXGR1	2.242
EHD3	0.95775
CAPRIN2	-0.720875
KLRC3	-2.6695
SF3B1	-0.0592142857142857
IPO7	-1.12125
ALDH1A1	-0.807666666666667
ANKRD5	-0.262125
TSNARE1	-0.144
DDEFL1	1.407
RNASEL	1.06433333333333
DNAH9	-0.85275
HELLS	-1.96675
TNS4	2.4995
NAV1	-0.9425
KIAA1409	0.165
C20orf26	2.37266666666667
TUBG1	-1.12375
IRX2	2.45525
CNGA4	-0.7975
MGC50559	1.93216666666667
OR4K17	0.320333333333333
TM2D2	0.55575
FAM32A	0.10325
TXNDC14	0.02175
CCBL1	-0.7
ANK1	-3.2648
PRSS23	-1.346625
PPM1L	0.5485
SPATA20	0.42825
APCS	0.53325
C14orf122	0.244833333333333
PSMB5	-1.049
C6orf10	0.121
SETDB2	0.550166666666667
SPNS3	-1.4515
SGMS2	0.199
MXD3	-1.15566666666667
MON2	-0.1231
CARTPT	0.80425
HNF4A	-0.797
RABEP1	1.5302
TNFRSF10B	-1.053
USH1G	0.299
PPAP2B	-0.303833333333333
TMEM16K	0.7715
CTDSP1	0.9115
CDK5R1	-0.878833333333333
GABRR1	0.058
OPN1LW	-0.5615
FAM98C	0.777375
DBN1	-0.495125
ACAD10	-0.142416666666667
QTRTD1	-0.41375
WNK3	-0.597333333333333
RPS19	-0.0775
C1QB	2.441875
OTUD5	0.0745
SLC41A2	1.22033333333333
TMEM22	-1.85133333333333
KHSRP	-1.88591666666667
TNFRSF11A	-0.244333333333333
FBL	-0.148666666666667
IBTK	-0.3725
OXER1	0.1595
CBLN4	-0.012125
GPR172B	0.956666666666667
CFTR	-0.31525
VSX1	1.5475
CAMK1D	-0.9485
LOXL3	-1.7105
RTP4	0.40075
SLFNL1	1.001
KIAA0828	-0.247625
PAR5	0.1025
LOC723972	-1.51025
GDI2	-0.05475
CEBPA	-0.5028
MLF2	0.0515
AFMID	-0.16025
ALOX12B	0.2835
BPHL	0.84275
COX5B	-0.626
S100A10	-0.4551
THOC6	0.332
NHN1	-1.22375
RRP12	-0.579166666666667
ARID3B	-2.49125
CD3G	-3.92883333333333
KIAA0133	-0.00425
NAT11	-1.27783333333333
PPAT	-1.67816666666667
SIRT3	0.9023
TCERG1L	-1.884
NIPA1	-0.2781
DPP8	0.4473
IL7R	-0.474666666666667
ZFP64	0.38325
DMAP1	0.0394
TRMT12	0.78725
TLR4	1.1994
WFIKKN2	-0.0875
RAB12	-1.25983333333333
DDX51	-0.851833333333333
KIAA1086	-3.19925
ZNF295	-0.1815
ACVR2B	-1.9055
LOC494150	0.29825
ZNF517	-0.448
DNASE1L2	-1.00033333333333
SUFU	0.664
LOC283677	0.126
LMO3	1.47533333333333
PPP2R5D	-0.476833333333333
ZNF587	0.00349999999999998
HIST4H4	-0.3915
CYP2C8	0.60725
C1orf80	0.395166666666667
DOCK5	-1.47533333333333
C9orf24	-0.0255
OR5AR1	1.1345
C11orf24	-0.53975
UNQ1940	-0.756
CAP2	0.733166666666667
TIMM44	-1.127
DSEL	-1.4718
ROM1	-0.00275
FBXO4	0.5635
MYLC2PL	-2.9655
MLH3	1.4514
NOX1	0.2435
DPEP2	1.4205
DNAJB5	-0.416
RLTPR	0.2895
MBIP	0.181833333333333
COPB1	0.238666666666667
SFTPA1B	-1.5535
C10orf4	0.2377
PRELID1	0.10325
NOLA1	-0.735
C19orf24	-0.42
TLR9	-2.0065
HLA-DMA	2.8645
HCRP1	-0.1475
GPR137	-0.1405
ITGA11	1.09316666666667
PHF13	0.726666666666667
MARK4	0.389833333333333
METTL4	-0.3535
MBD3	-0.882
LOC134145	0.5085
FGF3	0.1045
SLC35A3	0.626125
CLEC16A	0.86675
AMOTL1	-0.862833333333333
FLJ31438	-0.1865
PAICS	-1.4355
TOMM40L	-0.147166666666667
MMD	-2.595
KLK10	2.0035
NIT2	0.527166666666667
SERPINB10	0.669
KLF15	-0.7148
CCDC5	-1.123
WSB2	-0.444375
ME3	0.744375
CACYBP	-0.913
TCTN2	0.5535
JAK1	0.372375
C2orf25	-0.6115
GPD2	0.167
FBXL11	0.077
CDV3	-0.798083333333333
GALNT11	0.401
NDUFA12L	-1.0697
FLOT1	0.145285714285714
TOR1AIP2	0.047
MMP25	-0.39
C1orf164	-0.4485
CHST5	-0.23675
LYRM4	-0.33595
GPER	-2.422
HIPK2	0.3535
DAP	0.1018
ZMIZ1	0.616833333333333
DDX58	0.477375
DCC1	-1.18475
AKT1	0.469
ENPP6	1.04966666666667
ERVWE1	-0.305
CDC34	-0.76
RNF125	-0.52
CASC1	3.91375
SHROOM2	1.0325
RRM2B	0.437166666666667
COL6A3	1.62025
TMEFF1	-1.79625
PLEKHA4	0.7494
LYSMD1	0.220166666666667
SEPT1	-0.844833333333333
AOF1	-0.066
GNPAT	0.1725
WDR18	-0.476
HSD17B12	-0.767333333333333
HIST1H2BM	0.337166666666667
INDOL1	-1.62233333333333
SUDS3	0.2005
C1orf192	0.9015
CYP2B6	-1.0375
TBC1D2	1.47966666666667
SLC25A12	0.284125
ERCC6L	-1.8215
MGC10814	-1.25933333333333
POLR2C	-0.794
ZNF77	0.1635
EIF3K	0.5695
HPX	2.1705
ANKRD27	-0.5445
MALAT1	-1.4330625
PLB1	0.933166666666667
HRNBP3	-0.765125
CPSF4	-0.796
OR52N2	0.4845
PIP5KL1	-0.1385
GH1	-0.19475
HPS5	0.026
SLFN5	-0.132375
POP5	-0.572166666666667
OVOS2	-3.29783333333333
C20orf108	1.314375
MARS	-0.941
CLRN3	1.87683333333333
ARSE	-1.122
PPIE	1.01983333333333
PHACS	0.607
GP5	-0.906
IL8RB	1.0325
FCRLA	-2.49875
ARRDC1	0.7391
KRTAP9-4	0.3135
ZNF613	1.4435
OR11A1	-0.092
TMEM132B	-3.647625
PGLS	0.397
BSND	-2.87
KCNK18	0.743
FOXD4	0.0605
SV2C	1.83475
LCN2	1.7205
ZNF490	1.0095
C3orf15	2.2862
CACNA2D4	-1.14366666666667
CBX5	-1.52225
MAGEB4	0.8415
BOLA1	0.15825
PPP2R5E	-0.508
COL5A1	0.752166666666667
ASB7	-0.1965
SFT2D1	-0.449875
DERL1	0.2089
RABL2A	0.5985
MOAP1	0.7825
KIAA1545	-0.553833333333333
F3	1.53425
PLEKHM2	-0.819
CCDC89	0.698166666666667
EFCAB1	3.60275
TMEM48	-0.6635
SEPHS2	0.83525
PYGM	0.3205
PRICKLE1	1.431
WNT5B	0.444
TAS2R38	1.534
IMP5	0.04875
KHDRBS1	-0.4462
LARS2	-0.456166666666667
C3orf28	-1.421
FTCD	-3.3235
C10orf68	1.93216666666667
DGAT2L3	0.349
PSEN1	1.03575
MGC33657	0.523
PLA2G4B	0.582166666666667
CDKN2A	-2.14325
DLX1	-2.55525
TSHB	0.348
C18orf37	0.3075
MEX3C	0.2555
MAMDC2	2.40825
PDIA4	-1.00216666666667
ATP5E	-0.30825
CASP2	0.0525
SERBP1	-0.688192307692307
ZNF341	-0.04
TESC	-0.915
TMEM31	-0.49625
OR51I2	0.7455
YTHDC1	0.235571428571429
JUN	0.867333333333333
AGMAT	-4.17066666666667
PCNXL2	0.0815
ATAD5	-2.809875
STK38	0.13075
AZI1	-0.374125
RBP1	2.4015
C4orf26	-1.049
KIAA1026	-0.07725
TMEM101	0.44725
HSFX1	0.4325
TREX1	0.56775
C18orf10	-0.5002
TRIM15	-3.643625
CA6	1.67375
CEP57	-1.309375
AR	3.241
SESN2	-0.691666666666667
KIF3C	-0.213875
EPB41L5	0.6495
ARHGEF10	-0.678636363636364
POLR3D	-1.201
INDO	-1.5065
GABRA3	-0.2045
SCG5	-0.9929
E2F3	-1.2155
TIGD5	1.55275
FGD6	1.06325
KLHL3	0.352375
SCGB3A2	-1.906
URP2	-0.676833333333333
ATP6V1B1	1.3511
CALML6	-0.049
LOC100049076	0.0385
TMF1	0.1645
LOC388503	-0.135
CDH5	1.5295
RPS6KC1	-0.162833333333333
DAAM1	1.3448
TNFRSF10D	-0.319
GSTT1	1.64
INPP5A	0.523
TRAF3IP1	0.5395
SMARCE1	0.606571428571429
VRK1	-1.613
TTC16	0.19175
AARS	-1.01433333333333
ARHGAP27	-0.119333333333333
ZAK	-0.259928571428571
ACSM2B	-4.089
TRAP1	-0.990333333333333
MRPL53	0.475125
RNF44	0.24725
NPTXR	0.2525
DPYSL3	0.155333333333333
APP	-0.9604
GLS2	0.145833333333333
MNX1	-2.75066666666667
CMTM7	-0.1155
OR10A7	0.168
NYD-SP21	3.47233333333333
ORC5L	0.125
SLC16A10	-2.309375
TMEM178	2.3185
LOC441601	-5.2055
PTGIS	0.9255
KBTBD7	1.55775
C19orf41	-0.48525
CEACAM3	0.553416666666667
KRT23	3.7735
SERHL	2.865
PNKD	-0.180875
UBC	0.299
ATRN	-0.160375
HAPLN1	-1.4665
RANGAP1	-0.4375
C10orf26	1.1375
KCNA7	-1.11475
SRY	-0.8345
LOC376693	-0.2965
HIST1H2BF	0.369
CDCA8	-1.565
MLC1	-2.99375
TNIP3	-0.3925
OR4D1	0.0095
IFT52	1.263
GOLT1A	0.147166666666667
UTP20	-1.32675
RP3-402G11.5	-0.464625
PRSS33	-1.215
PMPCA	-0.30075
APOB48R	2.26066666666667
GLTP	-0.27675
MPL	1.0715
C9orf78	0.08825
ADAM12	1.1205
CSPG4	-1.1955
LOC144305	-1.2645
KRTAP4-10	0.7323
PAK1	-0.6825
ADCY7	-1.1888
TAS2R43	-0.389
FRAS1	-1.16964285714286
PPP1R14A	0.735666666666667
OR2B6	-1.07
ATP13A1	0.225
SIDT1	2.3465
C1RL	1.298
PRKRA	-0.2535
TLN1	-0.1871
RP11-50D16.3	0.356
MITF	-2.48333333333333
GYS1	-0.39325
LYG1	0.0921666666666667
NSMCE4A	-0.1447
DNAI1	0.17175
HOXD11	-1.0365
FNBP1L	1.1188
DHX35	0.08825
LCE3E	0.171125
SLC33A1	0.7415
DCLK3	0.492833333333333
TRIM33	-0.684166666666667
TMCC3	2.441
FBXO42	0.111166666666667
C1orf27	-0.3635
C17orf50	0.5655
RNF14	0.941416666666667
SLC4A8	0.54075
RAB3IP	0.7057
COX6C	0.268785714285714
PCSK1	-4.0241
SLC13A1	0.51775
ARF6	0.221333333333333
KIAA1009	0.538625
HOXA13	-4.07733333333333
HMGN1	-0.3115
CXADR	0.175333333333333
MGC14436	-0.279
UTF1	-0.09
TSC22D1	0.8317
BZRAP1	1.36366666666667
PUF60	1.68758333333333
SHC1	0.038125
HOOK3	0.9598
LIMS2	1.23483333333333
BAHCC1	-0.362
CLCC1	-0.1735
ENTPD3	4.10733333333333
SMO	-0.877
PIK3R5	0.0465
CDC14A	0.483666666666667
KRT1	0.02075
ENOX2	-0.400833333333333
FLJ22655	1.26
FPRL1	0.188
INTS6	0.542
ZCCHC5	1.6585
SMC3	-0.88125
C6orf123	0.8205
FLJ20160	0.217
LOC653391	-0.455833333333333
GSS	-0.38575
NT5M	-0.74725
SIX5	0.40225
TAF5	-0.857
KCNA1	0.9928
ANLN	-2.75
MGC45491	1.2152
SSTR2	3.437
LYPD4	1.40625
TH1L	0.04275
CHRNA5	-1.2955
PNMA6A	-0.54325
FLJ16369	0.295
DLX2	-3.4353
C6orf108	-0.40575
ALDH3A2	0.893333333333333
CLEC1B	-0.3675
LEPREL2	-1.643
FOXJ1	0.6307
OR1D4	0.004
PPIL4	-0.02275
MTRR	-0.67225
SLC27A3	0.569
HTR7	0.2175
MIB2	-0.0545
BHMT	-2.15616666666667
A2ML1	-1.5475
MSMB	0.90875
KIAA1383	1.419
TRUB2	-0.481
PF4	0.439
IL1F5	0.0788
LRRC37B2	-0.276
IPO4	-0.11525
FIGF	3.792
QDPR	0.29175
ZNF598	-1.1725
BOP1	-0.359375
MAPK12	-1.50733333333333
POLR1E	-0.657875
CEECAM1	-0.0868333333333333
INSRR	-0.810333333333333
SIPA1	0.26075
ULK4	0.679333333333333
BTN3A1	-0.2232
FABP5	-0.2355
KBTBD3	2.39566666666667
SORT1	0.264416666666667
YWHAQ	-0.401625
LRIT1	-0.046
KIAA1704	0.0525
MEIS2	-1.0694
ENOSF1	0.237
PCDH7	0.904428571428571
FZD9	-2.29933333333333
RPLP1	0.087
ZNF75A	1.26325
P4HA3	2.158125
NKX6-1	-0.142
CTA-216E10.6	0.0436666666666667
IFT140	1.325
DENND1A	-0.375083333333333
ALCAM	1.6948
ABHD2	0.0934545454545455
QPRT	-1.43783333333333
TRAM1	0.639
ATP1B4	-0.316625
NUP37	-0.81525
SAA3P	0.114
SLC22A6	0.356
KIAA0265	-0.554625
ZNF41	0.52875
ADAM19	0.00160000000000001
ERAF	-1.09575
DEFB119	0.275090909090909
DNMT3B	-4.34366666666667
SNF1LK2	0.17075
MGC24039	-1.29983333333333
TAS2R48	-0.194166666666667
PNLDC1	0.82525
ADAMTS16	0.484125
TMEM92	-1.85516666666667
CCT8	-1.01991666666667
POGZ	-0.206
N-PAC	-0.2745
GUCA1B	0.361333333333333
ZZEF1	-0.0396
OR2C3	0.00725000000000001
ZNF334	0.00166666666666667
RANBP6	0.1745
LDHB	-2.42908333333333
BAMBI	-0.143625
RAB5B	1.31475
FOXB1	0.00850000000000001
MRPS12	-0.08025
MRGPRF	0.4145
CRIPT	-0.554
CYP2D7P1	-0.445
RYR1	0.76075
NDUFA2	0.72275
TRIP12	0.03325
KCNE3	2.04966666666667
MOBKL2B	0.1858
MIOX	-0.19
ACOT7	-1.474
FGF6	0.818
RASSF5	-0.9172
ATAD3B	-1.43283333333333
IKZF3	0.6925
H3F3B	0.209571428571429
C6orf91	0.593
SEC11C	-0.66125
TMEM14C	0.51
KIAA1632	0.192125
SLC38A4	0.7485
FGFR3	-1.74675
HES7	-1.0945
HINT3	-0.06025
ARIH1	0.35
FLJ35880	-2.6745
C1orf129	0.408
POU6F1	0.559
RPL32	0.1465
BBS1	1.44333333333333
RGPD5	-0.458
SULT1C2	-0.31575
KDELC1	-1.5115
PIP5K3	-0.9995
CHI3L1	2.1741
CSDA	-0.59825
VTCN1	4.28525
WDR62	-1.2155
TMEM170	-0.713
KIF2A	-1.05975
C6orf182	-1.39383333333333
ARL6IP6	-1.6495
ZCCHC9	-0.41025
RARB	1.8625
ZNF320	0.7985
DHX15	-0.1525
PICALM	-0.796833333333333
CNOT6	0.242333333333333
HIST1H1A	-1.1825
ZNF702	2.36066666666667
OR1E2	0.553
HLF	-1.0642
LOC442582	-1.713
KIAA0494	0.762875
TCF4	0.4623
APOBEC3B	-2.602
FAM54B	0.41575
MYH2	-0.76025
FXN	-1.0565
C12orf59	0.1575
PAEP	-0.9785
SPG11	0.446875
VN1R4	0.40125
KCNJ13	0.2605
NOC3L	-0.7035
C5orf36	0.6845
CPAMD8	1.7805
MLN	-0.7665
FLJ11184	0.09075
TIAM1	-0.831
OR10J3	-0.4095
OR52E2	0.61
PBX1	1.9884
UBL7	-0.132833333333333
PXMP2	-1.1945
SYTL1	0.882833333333333
FAM126B	-0.0155
ZNF711	0.047875
GGA1	-0.593833333333333
VAMP4	1.024
BCAP29	0.1513
C20orf19	-0.83925
ZNF275	-0.3265
NEK6	0.5745
SETD8	-1.282
HEXIM1	0.516416666666667
SULT1A2	-0.441125
KLHL9	1.0265
SLC39A12	2.51
ARHGEF16	0.198166666666667
SCN1A	-0.357666666666667
HNRPH1	-0.374666666666667
C9orf103	0.19225
ECE1	0.516
MED18	-1.7035
TEX13B	-0.2635
SNN	-0.0465
C6orf62	0.146944444444444
WNT3A	0.3733
IL22RA2	2.345
MGC21881	1.15175
GABBR1	0.63775
YIPF6	0.01725
PROX1	-1.33733333333333
PPP1R1B	2.97375
LANCL2	0.316
SCN3A	-1.11933333333333
SSRP1	-1.0385
ASXL2	-0.617
RPE65	0.094
SNAI1	-1.971
EFNA2	0.3935
CLDN9	0.062875
TP53I13	-0.96525
LOC375748	-0.36
C9orf7	0.559
C14orf178	0.2555
GC	-0.34275
IER3	0.313333333333333
KCTD10	0.32375
FLJ45717	-0.50475
ADC	1.21316666666667
LOC285908	-0.884083333333333
MLL3	-0.12925
KIAA1787	-0.79025
MGC31957	-1.032
MUC5B	-0.681
ZNF193	0.5525
CSRP1	1.67925
MOSPD1	-0.8275
C21orf49	1.265
RAD1	-0.45025
ANKRD34	-0.97025
NFRKB	-0.095
FANCA	-3.82225
VTI1A	-0.518714285714286
PCBP3	-0.488666666666667
BFSP2	-1.8305
ZNF354C	-0.027375
FRMPD4	-0.096
IKBKG	-0.479666666666667
LOC441046	-1.2785
UNQ9438	-0.471
TM4SF20	-0.057
MAGEC1	-6.8115
AMMECR1	-0.87775
GLDN	0.2235
TTC30B	1.226
SEC13	-0.3557
EGF	2.358125
HAGH	0.113375
VSIG1	0.1485
NHLH2	-0.55725
NCAPD3	-1.046375
MGC16121	-0.42925
HIATL2	-1.10725
BRCC3	0.261
LCE2D	-1.469
TMEM79	0.83975
GTF3C5	-0.68925
AKR1C4	0.00100000000000002
C3orf59	-0.144
RBM26	-0.160875
DUSP14	0.257
AP4M1	-0.00549999999999999
RIMBP2	-0.632166666666667
ABCC2	-2.47766666666667
DNAJC16	1.00083333333333
TTC12	1.568
SNX13	0.273666666666667
C6orf168	0.907
C1orf100	-1.645
CSPP1	0.303333333333333
LRRC56	1.0515
OR1J2	0.515
THY1	-0.0758
KIT	3.07866666666667
TBC1D8	-0.357
EPHA7	-0.22425
SOLH	-0.985
SVIP	-0.03875
ZNF294	-0.19
HAND2	1.9715
CENTB2	-0.345833333333333
MARVELD3	1.905875
CREB3	0.410166666666667
KRTAP1-5	-5.0955
OR8K1	0.188
MED25	0.4765
FDX1	-0.677333333333333
FAM19A1	0.9805
IL13RA1	1.1265
ZNF627	1.27383333333333
NHP2L1	0.607125
EIF2B2	0.17475
ZNF593	-0.07425
WIPI2	0.099
RANBP1	-1.90625
TAS2R7	-0.572
LOC283514	0.9995
CSNK2B	-0.2828
CFHR1	0.675
DKFZP434O047	0.0278333333333333
WBP11	-0.5935
TEX2	0.7615
GALNT2	-0.491333333333333
FLJ33360	0.93875
WNT9A	-0.130666666666667
IL29	-0.268
STK3	1.35355555555556
REPS2	2.16725
FAM78A	-2.215
MGC3207	-0.604
FCGR3A	5.985
H2AFY2	0.43825
RNF150	0.6095
CCNK	-0.464
VEZT	0.560166666666667
FSHR	-0.2185
C1orf66	-0.1935
LCE2B	-0.182
CD200	0.389
ORMDL1	-0.45075
OR51S1	0.132
KRT83	0.5915
COL19A1	-0.296333333333333
POL3S	0.07475
ZNF468	1.68633333333333
BAG3	0.524625
C1GALT1	-1.9395
CA5A	-5.0295
DKK4	-0.424
SGK2	-0.544875
PIK3C2G	4.369
USP11	-0.4975
IMPA2	-1.007
PRKDC	-0.359714285714286
MSR1	2.920625
PDCD6IP	0.779
FAM122A	0.1275
ZNF740	-0.067
ATXN2	-0.302666666666667
SLC17A4	0.525166666666667
RAXL1	-1.1546
RS1	-1.0365
NET1	0.8145
NPY1R	0.590833333333333
MVD	-0.811
C11orf61	-0.5755
CHDH	0.8935
GCNT2	0.272642857142857
LGALS12	0.44575
IK	0.171333333333333
C7orf41	-0.0182777777777777
SURF4	-0.798333333333333
C1orf91	0.763166666666667
BCS1L	-0.421833333333333
C20orf141	0.1675
BCAS2	-0.652
ACE2	0.8415
ICT1	-0.32075
CD79B	1.80075
MRPS9	-1.18475
AADACL1	-1.18625
IRS2	-0.86125
LUZP2	0.987
TMEM148	-0.000750000000000001
ZNF514	0.2455
ADCK2	1.2345
ZKSCAN1	0.225714285714286
FASTKD2	-0.4725
KCNMB3	0.820333333333333
POFUT2	-0.6638
GNG2	-1.16088888888889
OR6Y1	0.0515
FAM26A	-1.263
CAND2	-0.623
FLYWCH2	0.2285
BCL6	3.17525
MDH2	-0.677714285714286
DRP2	0.548
TPD52L1	0.774375
TXNL4A	0.101
OR3A1	-0.025
C22orf9	0.228785714285714
RAB25	2.4915
PCTK3	-0.87575
POR	-0.294166666666667
ARPP-19	-0.19275
SREBF2	-0.790125
ZWINT	-1.85633333333333
TRUB1	-0.102125
ENPP2	1.868
UXT	0.3585
ALG11	0.2035
SMCR7	0.9785
SLC31A2	1.54225
USMG5	-0.95125
ZNF780B	0.685
APEX1	0.813125
THSD3	-3.38625
CEP68	0.8124
NY-SAR-48	-1.1195
ZIC3	-5.1142
LPAL2	0.1321
MRPL11	0.0663333333333333
VPS53	-0.6065
MPDU1	-0.502375
UBL4B	-0.22025
LASS3	0.60625
GAST	-0.952666666666667
SPERT	0.599333333333333
UBE2L3	-0.90575
MLSTD2	0.206666666666667
ADRA1D	-0.105
FZD10	-2.08583333333333
ATP6V1E1	0.817125
SAR1A	0.1574375
MCTP2	-1.12616666666667
