Hybridization REF	TCGA-BH-A18R-11A-42R-A12D-07
WDR33	-1.4118
CEP290	-1.32433333333333
PRPS1L1	-2.27933333333333
KLRA1	-0.236
GPR97	0.6065
CHD7	-1.38575
TLR10	1.15525
SLC30A8	-0.5385
HIC1	2.13616666666667
IAPP	0.633
RXFP4	0.11625
GP1BB	1.97625
SHQ1	-1.144
NKX2-3	2.55966666666667
API5	0.22075
FTHP1	0.6405
MOV10L1	1.554
TRIM6-TRIM34	1.148
ADHFE1	2.23275
FAM117A	0.04125
DDI1	0.586
CDON	-0.0168333333333333
TRIM73	-3.954
IGKC	5.5735
MMP14	-0.13275
DYNC1LI1	0.1685
C11orf66	0.094
TRBV3-1	-2.012
FASTKD5	-0.263
BIVM	-2.45675
LHX4	0.253
CXCL2	2.7017
RAB2B	0.213166666666667
IZUMO1	0.542666666666667
MAP3K15	-0.531
FAM19A2	0.017
ZC3H8	-0.435666666666667
ZMAT1	0.8955
SPINK5L3	-1.61033333333333
SLC10A6	-0.0745
APPL2	1.190125
CARD10	-0.146166666666667
LOC402176	0.71375
EEF1D	0.1979
RAB6A	-0.0784
C12orf5	-1.607625
PAPOLG	0.22625
MSRB2	0.3845
BCR	-0.774333333333333
PUS3	-0.4365
TIAM2	0.75525
ZNF317	0.647833333333334
CHD2	-0.263214285714286
FZD5	-0.6325
NUDT8	-1.29075
ZNF763	0.689
PRC1	-3.89466666666667
ABCB9	-0.157
SPATA3	2.90775
TRAK2	-0.329625
STAB1	1.450625
LRRTM2	3.93166666666667
psiTPTE22	1.38025
DBI	1.5215
SERPINA11	-2.174
NAT5	-0.42175
C20orf58	-1.683
RPS6KA4	-1.35216666666667
FLJ90650	2.9275
TGFBRAP1	-1.73125
CHRDL2	-0.1865
FAHD2A	-0.436
CNTN1	0.613
BBS4	-0.6257
TMEM181	-0.08575
MINPP1	-1.45125
MPHOSPH6	0.170083333333333
HOXC10	-0.374555555555556
ITPKB	-0.688375
CLPTM1L	0.48225
MEOX2	2.212
ATP6V0C	-1.137125
PRPF8	-1.0865
TMC5	1.29975
FKBP3	-0.36
PLEKHB2	-2.616375
OR4D6	-0.0645
ZNF544	-1.0988
D2HGDH	-0.772625
RPL18A	0.6332
HEL308	0.307125
MPP6	-2.0075
TCERG1	-1.6
KRT16	-0.011
KLF17	-0.437
KLF5	0.955875
CDR1	3.631375
VCX3A	-2.7765
FBLN2	2.137
C14orf104	0.423
HBE1	-4.1353
OR4S2	2.014
C1orf108	-2.62783333333333
ROBO4	2.987
CPEB4	-0.198
C11orf80	-2.21833333333333
BCKDHA	-0.779
MYOC	3.482
GIF	-0.1065
CKMT1A	0.483
RPL3	1.7617
THBS1	0.6595
APOO	-1.48575
ARMCX1	2.824
HSZFP36	1.1645
SNAPC5	-0.488
EIF4ENIF1	0.797
ZNF433	-0.17375
TNFRSF21	0.07575
TMPRSS7	1.156
SPATA18	1.0136
HPDL	-1.856
MKL2	2.1551
TBX3	1.51792307692308
C21orf93	2.9855
DAXX	-1.609
ELMO1	-0.617125
RGS13	5.2226
TAF11	-0.85425
UNC13A	-2.105
LOC653314	0.4376
ORC3L	0.1625
IMAA	-2.763
TARBP2	-1.97925
CABIN1	-1.6626
TRIOBP	1.2229375
HIST1H2AC	-0.204125
RGS22	-0.897666666666667
NCOA1	1.08516666666667
IL25	0.654
SNCG	2.123
GPR6	0.026
AMDHD1	-0.866166666666667
CHEK2	-1.614625
C6orf142	1.295
DRD4	0.87
C14orf68	0.40425
GDF11	-2.49675
SEMG2	0.6335
CD247	-0.7185
CDAN1	-1.85675
RBMX2	0.0208333333333333
TGS1	-0.60425
OIT3	1.53175
SYF2	1.31425
MCM4	-3.924375
PKHD1L1	2.590375
CEP192	-0.978333333333333
IFT88	0.4605
RPL9	1.8635
RAB32	-0.23475
DDX43	-0.18525
P2RX2	1.50633333333333
OR5D18	-2.05
UBE1	-0.807083333333333
SLC24A1	1.34075
ARHGAP5	-0.11925
CETP	-0.617
KIAA1731	-2.15416666666667
SLC9A4	0.424
PTPN6	-0.656
BAHD1	-0.69275
GRIK3	4.637
CACNB2	-0.0597
PDE10A	-0.96075
DGCR14	-0.561
PCDHB9	3.6355
RHOQ	1.22716666666667
MAP3K4	0.18
KTI12	-0.370666666666667
RPL23AP13	0.22
GNG11	2.0885
CLCN3	-1.08566666666667
GPAM	2.86025
VSTM2A	1.239
SLAMF7	3.42283333333333
INTS2	-1.33825
PPP2CA	-0.0339
LRP12	-0.00359999999999999
SEC14L2	0.668444444444444
DKFZP586H2123	3.35625
MC3R	1.284
CIRH1A	-1.5465
HIST1H2AB	-1.51216666666667
POLH	-1.290625
MGC16703	0.465333333333333
SNAPC2	-0.9885
FILIP1L	0.95375
RASGRP4	3.7075
LRRC1	1.0385
GAS1	3.18575
PRAC	-0.1305
DGKA	-0.711
NT5C3	-0.4285
PEG3	-2.46866666666667
NADK	-2.193
PRR17	0.7955
LOC374569	0.352
SGSH	-1.273
NLRP8	0.304
GALT	-0.3813
MCF2	0.0725
ZNF263	-2.2985
TACSTD1	0.567666666666667
TYR	-4.265
ATP6AP2	0.139
RNUXA	0.51125
ABHD10	0.476222222222222
GDPD2	-0.05575
SLC35C1	-0.644
UBE2A	0.044375
HERC5	0.444333333333333
FAM112B	-4.1014
FBXL16	-0.218
DKFZP434A0131	0.91575
ELA3A	-0.064
RBM41	-1.368125
HAO2	1.177
RNH1	-1.336625
SHANK2	1.55216666666667
OSBP2	-1.80325
DAK	-2.87883333333333
C3orf58	0.850166666666667
TCL1B	-0.7965
KBTBD2	-0.200125
SUGT1L1	0.69775
UBE2E2	0.194833333333333
MYL9	4.232875
CDC23	-1.32516666666667
PBXIP1	0.5683
CXorf40B	0.1755
NBL1	-0.00825000000000001
RTBDN	2.696
RAB11FIP5	-0.538125
TTTY13	1.805
SCOTIN	0.906166666666667
SOHLH1	1
CDKN1A	-0.797
NCK1	0.87975
ZNF550	0.65475
SAPS3	-0.405083333333333
SPIN3	0.307333333333333
MAGEE2	0.5945
MIS12	-0.239833333333333
OR8H2	0.5925
KIAA0774	-0.592333333333333
UNC5D	0.497
CUL7	-1.36616666666667
LIPC	-2.477
DIO1	-0.47825
C20orf11	-0.1644
CTRL	0.49675
HS3ST2	0.30075
PAK4	1.53266666666667
CCRL1	4.33325
RNF10	-0.897125
ZNF567	0.8895
ZNF660	-0.141
TCEAL3	1.2045
MAGOH	0.8255
CENPB	1.83766666666667
C19orf7	1.640125
LOC388965	0.72
ZCCHC13	-1.206
JMJD1A	-0.6013
HIST1H4H	-2.495
TBRG1	-0.428
GPC3	-0.15
TAF1C	0.676875
EBNA1BP2	-1.157
CIAPIN1	-1.017
PDGFRA	1.80852941176471
CSTB	-0.68175
CENPI	-2.44433333333333
GTF2E2	-0.532666666666667
RPP21	-1.1495
CCNF	-2.30516666666667
KCNQ3	0.123
FAM79A	0.65
SLC22A12	1.751
NOVA1	1.19233333333333
FZD3	-0.6218
AKAP8	-1.4495
SOCS5	0.553875
CFDP1	0.01475
DLG5	-0.66275
PGM5	2.54975
C1orf144	0.47725
HDAC10	-2.0755
RND2	0.284
C20orf199	-0.0415
RNMT	-1.1715
SLURP1	1.53125
ASTN1	0.5685
SH3BGR	1.889
MYCL1	-0.133625
ZHX1	1.25183333333333
CENPK	-3.76675
FOSB	3.2861
LOC643406	0.5465
C2orf59	-1.01325
TMEM135	0.31375
SLC27A2	-1.328
KRT33A	0.5165
OVOL1	-0.366333333333333
PAMCI	0.6885
S100A7	0.2825
ZNF789	-1.5835
HARS2	-0.78575
RPL23A	-0.336
TCF23	5.84875
UPF3B	-1.037375
C17orf78	5.302
HLA-DOB	0.9775
C14orf142	0.327666666666667
TEKT5	0.095
DMWD	2.488
POLD1	-2.62766666666667
GSCL	-2.048
CALD1	0.2842
SCRT1	1.76633333333333
AIG1	2.112
UNC84B	-2.06625
ZNF404	1.0715
TMED6	-0.87225
KIAA1462	-0.981
LRRC27	0.264
PYGO1	1.1635
PIGU	-1.066
ALAS2	-3.1905
WRNIP1	-0.1075
CNNM3	-1.1925
ZNF2	-0.186
ST3GAL5	-0.327416666666667
MRPL23	-0.97225
TSSK6	-0.39875
PSMA6	-0.5135
C16orf70	-1.865
KIAA1602	-0.00549999999999999
ALMS1	-0.803833333333333
DCN	6.06725
TMEM132D	0.12525
SUCLG2	0.68725
ABHD14A	0.0525
DEXI	-0.248666666666667
AMPD2	-1.63083333333333
IFNAR2	-0.6146
CYB5A	3.0911
TLOC1	0.8822
NXF5	1.04933333333333
NRBF2	1.0125
KCTD3	1.00625
ITGAE	-0.428833333333333
SLC30A3	-0.676166666666667
ZRF1	-0.893
IFRD2	-1.36025
XAB1	-0.10275
PYCR2	-0.560833333333333
SERPINB3	-2.3805
TMLHE	0.5479
GEFT	-0.93625
ABCA5	0.8975
EMR4	0.841833333333333
TSFM	-0.9985
HIST3H2BB	-2.019
ARHGEF19	-0.82425
TSPAN17	-1.32883333333333
ABCC8	0.42525
MAP1S	1.09083333333333
C22orf36	-0.823
BNC2	-0.0886428571428571
HIST1H4A	-0.486666666666667
NDUFS3	-0.585833333333333
WDR3	-1.10316666666667
XKR4	2.47025
TTC33	0.374214285714286
STMN2	4.256
CPN2	1.471
HSPC105	0.726
PCOLCE2	2.5045
C3orf55	2.8615
KLHDC9	0.897666666666667
TBC1D23	0.091375
ATXN2L	-1.61358333333333
MAP2K3	-1.08516666666667
SCAP	-1.5685
ZNF486	-0.266666666666667
C20orf96	-2.07875
NARS	-0.235
ADAMTSL1	0.0197857142857143
PRCC	-1.13116666666667
CCDC126	1.74825
ZNF675	0.7595
CALCOCO1	0.91225
ANKRD43	3.28575
CWF19L2	0.391166666666667
ZBTB32	1.20966666666667
BRAF	0.074
ODF4	0.81425
MGC14376	2.46233333333333
HORMAD1	-1.03525
AAK1	0.1975
PEBP1	1.53191666666667
TNFSF5IP1	0.463333333333333
DKFZp564N2472	0.56675
RMND1	0.125
IGKV1-5	6.12025
COL1A2	1.65091666666667
SERPINA5	-1.163875
AANAT	0.454
C19orf21	-1.88683333333333
GEMIN5	-1.62775
UBR4	-1.33266666666667
LTBP3	-1.17716666666667
AMHR2	-1.02166666666667
PROCR	-0.5615
MYBBP1A	-2.20325
C20orf39	-1.90933333333333
ZNF697	-0.8235
PASK	-2.224
ZNF776	-0.186166666666667
RFXDC2	-0.1555
KIAA0467	-0.534
C10orf96	-3.8585
ZNF503	0.36975
GULP1	0.879666666666667
KCNE4	-2.753
DKFZp434K191	-0.418375
LOC196913	0.0915
BHLHB4	0.0335
CH25H	1.123
LOC81691	-1.6185
ALPL	1.00464285714286
COL12A1	0.132875
FOLR3	-1.185
GPR123	0.43775
TRIM62	-0.835214285714286
ABLIM1	2.011
MAST3	-0.3315
RHBDD1	-0.459
LOC338809	0.2
RYBP	-0.91475
TTC26	-1.377625
ZNF22	0.7205
ISCA2	-0.6145
RDM1	-2.48333333333333
PIGM	-1.11175
GNB3	-0.403
ACTR2	-1.4161
HMGB1	0.7634
EDG1	3.79733333333333
SOAT2	-1.83625
OR10AD1	0.264
RAP1GDS1	1.19216666666667
LCE1F	1.42
ESM1	-1.4465
RCN3	1.85875
CREBL1	2.47575
DBNL	-1.97383333333333
PTGER3	2.312375
USP30	2.6675
BCL2L12	-1.723
KIF26B	-0.96575
ZNF416	-0.265
ZNF225	0.09
C17orf70	-1.4275
ZNF554	-0.0995
RAE1	-2.00216666666667
TNIK	0.495166666666667
ACTN3	-0.671
MGC45922	3.23
CCNA1	0.116666666666667
RYK	0.656
IL26	2.9365
LRP3	2.04266666666667
QARS	-1.16675
SOX7	1.4885
BID	-1.345625
OR2S2	-0.1775
CXCL14	6.3565
C11orf47	-0.0465
MGC29891	-0.8055
HSPB8	0.5065
PRDM14	-1.353
NUFIP2	-0.01025
MNAT1	0.41075
ZDHHC2	0.507833333333333
MBNL2	2.02675
ADD3	1.43125
CSNK2A1P	-1.273
KLK6	0.103
TMEM111	0.3509
KIAA1279	0.2685
NUBP2	-1.42916666666667
RAB42	-2.2945
ID3	0.2415
TM9SF1	-0.9685
MDP-1	-0.8085
POU4F2	0.64775
IQCK	0.58625
C16orf14	-1.6275
CAPN3	-1.85414285714286
FAM43B	0.1995
RECQL	-1.1735
AP1G1	-1.11157142857143
CTNNBL1	-0.984
ECHDC1	0.872833333333333
SMARCC1	-2.2057
FOXQ1	-1.018375
GNAI3	-0.1695
POLG2	-1.353
CD4	2.279625
ITLN1	2.47575
EBI2	3.54075
IRF1	-1.61775
PTPRE	0.3404
PTK2B	-0.9345
NXNL2	-1.0875
SOX4	-1.07994444444444
TSPAN3	1.09366666666667
SH2D1A	-3.06133333333333
C8orf58	-0.700166666666667
USP20	-1.1365
DUSP22	-0.309916666666667
CALB1	-2.31466666666667
L3MBTL2	-0.0354166666666667
MCRS1	-1.215
TMEM118	-1.9705
C18orf8	-0.4505
FLJ10241	-1.03975
GJA12	1.732
PKD1	-0.755833333333333
ZFP3	0.4425
JAM3	-0.539875
LAPTM4A	2.4403
DIRC2	0.0565
KIAA2022	0.121333333333333
MYOM1	2.25233333333333
TRPM8	-1.9306
MOP-1	3.1355
PHKG2	-2.120375
ZNF650	0.73775
KIAA1522	-0.261875
PSG8	0.515333333333333
DDX19B	-1.1815
MOBKL1B	-0.939
DIAPH2	0.115416666666667
PTPN12	0.91225
CLN8	-0.9167
CRYZL1	0.723333333333333
CRY2	1.91125
FCGR2B	2.60333333333333
PNPLA4	0.847125
ZNF454	-0.4235
DKFZp434B1231	0.89875
CLDN11	1.5838
RFWD2	0.3695
CIB2	-0.260833333333333
MXRA8	1.844875
HRK	-0.574
MAML2	0.126
C4orf31	2.76425
C6orf192	0.94125
COG6	0.4695
FAM5B	0.93925
NFATC1	0.0227
SEPT10	0.74425
SCYL1	-1.7169
RPP40	-0.59175
SCOC	0.9062
KIAA1450	0.20575
CTDSPL2	-0.29625
TBX5	2.45816666666667
NAPG	-1.602875
RHD	-3.752
C14orf45	2.06683333333333
ZBTB22	2.434
PLCG1	-1.727
ANKRD10	-0.135375
AQP7P2	5.2725
TAGLN2	-1.5575
HTR2C	0.550166666666667
SLC16A7	1.7715
C17orf83	-0.612666666666667
TSGA14	-1.13383333333333
MDH1	0.1565
PPP3R2	0.514333333333333
DCBLD2	-1.834
RBM33	-1.140875
DPH3	-1.31775
SYT10	-0.235333333333333
FMO4	1.801125
THYN1	0.73675
DRD5	0.961
OTOR	0.840571428571429
PGRMC2	1.9437
KATNAL1	0.118375
PAQR6	-2.1415
UBE2I	-0.9305
C14orf28	0.63775
C8orf70	-0.356
FLYWCH1	-1.146625
ANGPTL3	-0.41275
GLRX2	-1.1045
ATP11A	-0.437
ARL5B	-0.789571428571428
MUC16	-1.966
SLC25A5	-0.936785714285714
ACRC	0.3895
MYO1C	-0.304375
FAM89B	0.0691666666666667
FAS	1.54225
KIFAP3	1.42825
GLRA2	-0.977
BTN3A2	0.0189
CNKSR3	1.0565
CSTF3	-1.42383333333333
ARPM1	0.2555
KIAA1530	-2.03
C9orf150	0.775666666666667
PRKCI	-2.1975
tcag7.1015	-2.0435
SOD3	2.1735
ZNF574	3.012
CYP21A2	1.66125
RPL12	0.78425
COMMD2	-1.08
WIZ	-0.8705
LOC344405	0.42325
ALDH4A1	-1.34917647058823
CRYAB	5.3645
COPA	0.591566666666667
PCDHGA7	2.04716666666667
KIF11	-2.19941666666667
RASD2	1.29025
SLC26A3	2.81
ZNF175	0.1605
JAKMIP2	-2.335
C8orf4	2.4075
PTHLH	0.79875
SLC40A1	4.08525
OR7D4	0.808833333333333
PCDHB17	-0.023
CD36	7.67192857142857
C6orf203	1.2763
PRKG2	0.855
LOC400566	0.074
ANAPC13	0.495
SLCO3A1	-1.008
ZNF692	-2.6355
FANCL	-0.465
SH3GLB1	1.10675
C12orf61	0.3745
KBTBD6	0.21425
SUPT5H	0.037
XRCC6	0.5327
HUS1B	-0.00169999999999999
FAM133B	0.0445714285714286
LOC728276	0.1885
KCTD18	1.15025
SOS2	1.67816666666667
CCDC99	-1.67075
C1QTNF5	0.879
NNAT	3.50866666666667
USP16	0.8995
LARS	-1.268625
ZBTB2	-0.048375
ABO	-0.00950000000000001
TRAF3	-1.65425
GALNT5	-2.466
NAP5	-1.201875
ALG14	0.7995
KIAA0515	-0.346653846153846
WDR75	-0.2265
TEX261	0.218
LY86	0.562
LOC389072	-1.085
FLJ13611	-0.01525
MRGPRX2	0.4165
SNRPA	-1.500625
OR2G2	1.3205
GPRASP2	2.57675
C7orf42	-0.1665
C9orf163	1.013
CYP11B2	-0.2345
FCRL3	0.30025
PRDX1	-1.07075
FGB	-5.2505
COX17	-0.432833333333333
C16orf33	-1.30975
PIWIL1	-0.214333333333333
FOLR1	-0.441166666666667
KIAA0082	-1.4375
FREQ	-2.24666666666667
TMCC2	1.13066666666667
TCF12	-0.77675
ZNF721	1.19775
FAM130A2	0.53725
POU4F1	-1.13875
SNRPF	-0.917375
SGIP1	0.7695
ZNF641	-0.3965
EMG1	-0.048375
PRRG4	0.5335
HIRA	-1.69575
MYNN	0.629333333333333
AEBP2	-0.24275
TBXA2R	-0.1045
ISL2	-1.2295
PCDHB11	-0.055
RNF144A	-0.264875
MARCH5	0.29375
DULLARD	-0.7615
DCLRE1B	-0.760166666666667
ITGA8	1.58325
TP73	0.647625
PRKCD	-0.10275
NDUFB4	-0.3875
ATP13A4	1.106125
ANTXR2	-0.6295
COL4A3	0.606166666666667
MYO10	-1.8438
SLC6A18	2.27425
PEX1	-0.3645
TMEM74	-1.75883333333333
RBM19	-1.544
TAPBP	0.02655
RUNX1	-0.148
MID1	-0.10825
GPR64	1.46033333333333
RASEF	-1.37675
GABRG1	-0.088
MYO16	0.198
DBF4	-2.18983333333333
TSHZ2	1.93425
RIPK2	0.085125
PPTC7	-0.946166666666667
KIF4B	-2.4965
LRRC31	0.316375
ZNF540	2.866
EFNB3	1.08683333333333
LOH12CR1	-0.342125
STON2	-0.469
GLP1R	0.7405
CSTF2T	0.456125
IREB2	-0.77275
GRSF1	0.05875
PDCD7	-1.564
LRRC43	0.361
CNR1	1.234
IL1F7	0.4415
C12orf64	-0.23325
FAM69B	-0.906
NR2E1	-0.671166666666667
MS4A6A	2.4875
FTL	-1.1172
C7orf36	0.95975
PCLO	0.8173
DYRK2	-0.417583333333333
ARIH2	-0.44025
SAMD7	-0.142
SCNN1D	0.05375
SLC32A1	-0.1315
C22orf25	-0.700166666666667
MRPS18A	0.0576
GPR112	0.6315
EARS2	-1.43275
ERN2	2.6125
ATPBD3	-1.13016666666667
PRH2	0.6655
CDKN2D	-1.39183333333333
PGLYRP2	0.992
TRIM40	2.0215
SEC14L3	0.528166666666667
SLC22A1	-0.00675000000000002
BTN2A3	0.05
RASA4	1.00475
CCNL2	-1.7185
MYBPC3	2.7965
GJA4	3.1705
CDC42SE1	-0.242
TRPV2	-1.39875
MYPN	-2.436
SIM1	0.882
CDADC1	1.01091666666667
ZFHX4	1.994
NIBP	-0.652
ADAMTS19	-0.406
ABTB2	-1.299
TSPYL2	-0.522125
EIF2S3	0.2557
SOX30	1.0245
AP2A1	0.110166666666667
DKFZP564O0523	0.894833333333333
LOC285398	-0.155
CDH18	-4.354
CHL1	4.299625
GATS	0.4362
TBC1D2B	0.206
OR1J1	4.7885
GSN	3.209
DPCR1	0.749375
GARNL4	-0.359666666666667
SMARCA5	-1.38175
PLEKHG3	-0.227333333333333
ZBTB45	-0.5745
FRMD6	0.555833333333333
PLS1	-0.527333333333333
DGKZ	-0.0726666666666667
EFNA1	0.8462
WDR85	-1.352375
ANK2	1.3865
PAGE4	0.0593333333333333
SENP6	0.766833333333333
AKR7A2	-1.40983333333333
FKBP10	-2.84175
VEGFC	-0.793333333333333
LARP1	-0.6351875
SRBD1	0.26125
ITGB6	1.2345
SLC1A2	-0.973692307692308
INVS	-1.2295
MPO	0.32075
MOBKL3	0.7177
CUTL2	1.38125
KLK2	1.113
VIM	-0.1795
REG1B	1.07483333333333
PCDHGC4	-0.11525
C3orf34	-1.18316666666667
SUMO3	-0.1545
CST9L	2.40975
MLL4	-1.60075
SPR	-0.278333333333333
SAMD9L	0.82625
ABCE1	-0.10775
SUPT3H	-0.632166666666667
ACTBL1	-0.784
ADAMTS4	-0.6845
SLIT3	4.7595
RHEBL1	-1.1055
NPM2	3.76425
MAN1C1	0.24875
KIAA1856	0.814666666666667
HSPA6	-0.3695
LOC388152	-0.146
C10orf140	0.3335
ZDHHC12	-0.654
LIN7A	-0.2673
PHC2	-0.149666666666667
SPHK1	-2.08075
TRIM26	-0.5636875
FAM83E	-0.0695
C18orf24	-3.08466666666667
ZNF578	0.608
ORAI1	-1.521
RUVBL1	-1.74208333333333
C7orf20	-1.65216666666667
APAF1	-1.2505
SLC36A4	-1.99433333333333
MYH11	5.65833333333333
NEK1	0.3
MPP2	0.2765
C12orf24	-2.75975
TNK2	0.9913125
ZNF289	-1.69625
MATN3	-3.212
IFNGR2	0.355666666666667
ITPR1	2.857125
EBF3	4.3221
TBC1D20	0.4524
OR10P1	2.8675
DDAH2	0.04775
SHPRH	-0.740875
STX7	0.8625
LOC554248	-2.4255
BCAR1	-1.66925
ATXN3	-0.408909090909091
TRIM27	-1.38775
CDC42EP2	1.086
CHP	0.522071428571429
SOX17	2.065625
ZNF259	-1.31333333333333
CHCHD1	0.40925
ZDHHC19	0.258
GBP2	2.5335
GARNL3	-0.236375
MRC2	1.35025
C1orf52	0.191
AOF2	-0.875833333333333
LRPPRC	0.3994
ACVR1C	5.58033333333333
TM4SF18	4.97733333333333
TMEM169	-0.391166666666667
PPP1R16A	-0.264875
EBF1	2.71033333333333
RRS1	-0.564
SNX2	0.47575
OR2T2	4.2985
RBX1	0.157
ANKRD54	-1.40233333333333
TSNAX	0.262
TMEM83	0.467
ZBTB7A	0.13025
ATM	-1.58036363636364
LOC338328	4.16033333333333
TIE1	0.572666666666667
HIST1H3G	-0.842166666666667
PASD1	-4.137
TINAG	0.136
PCDHAC2	0.0565
LRRC15	-1.31542857142857
WBSCR17	-0.3535
TFF2	0.0945
PARP2	-0.42025
NDFIP2	-0.20425
PCDHGB2	0.439
WDR60	-1.7075
MAP7D2	-0.9946
USP45	-1.7575
GSDML	-0.33975
TNS1	0.2817
PLCD4	0.379
IQCD	-0.190166666666667
SMPX	-2.30625
CD9	0.535
SRGN	2.11675
CASP7	1.289
INOC1	-0.434333333333333
DKFZp451M2119	-1.309625
VMAC	0.47
USP53	1.3414
CAMK1G	-0.192375
TMEM106A	-0.434
CDC20	-2.6465
ACSL5	0.7455
CBWD5	-0.9045
C1orf87	-0.411166666666667
KIAA1274	0.74225
PRUNE2	-1.09742857142857
LYPLA2	-2.23583333333333
DOK6	-1.73016666666667
GPR149	2.10175
FAM30A	3.1105
TMEM129	-0.6525
SLC35B3	0.51675
ACPP	-0.779555555555556
LOC200261	-1.4205
SLC4A7	-1.0756
CCDC40	-0.0435
GART	-2.4205
THOP1	-2.8425
SCARB1	-1.20225
CACNA1F	0.0513333333333333
TRIAP1	-0.158833333333333
SYT14L	-0.1895
SFRS8	-1.58066666666667
PBOV1	1.14775
GOLSYN	2.45275
GJB7	-0.001
CAMK2N1	0.92975
GREM1	1.28733333333333
FLJ20433	-0.01975
QPCT	-3.29225
PRKAG2	1.5215
H2AFX	-3.6855
C6orf154	-1.933
PLOD3	-1.14725
ZBTB39	-1.1265
WASF3	1.53383333333333
DRG1	0.0545
PRR4	1.476
SPCS1	-0.76775
KDELR3	-1.053
SRP19	-0.0881666666666667
GABRA6	0.445
MFSD1	1.13175
MMEL1	1.96875
PDXDC2	-1.0281
BUB1	-5.941
RNF138	-0.713125
MYLPF	0.5764
AIF1	0.168833333333333
DYNLRB1	0.5555
HCN3	0.485666666666667
HIST1H2AI	-1.43775
MAP4K5	-0.844333333333333
LASP1	-0.8315
LOC130951	0.0335
PLAA	-0.3305
KRT6A	-1.2715
C6orf117	-0.829375
ARHGAP23	-1.022
PTF1A	1.2835
GPHA2	2.13075
LCE3B	0.92625
MCL1	0.0503571428571428
EHBP1	0.4785
PRNP	2.1996875
ZSCAN1	0.5825
C1orf113	-0.292666666666667
FOXA3	-0.868375
NEB	1.5605
ASGR1	-4.04466666666667
CTGF	3.79183333333333
RAB17	-1.04583333333333
MST101	-1.4995
JARID1B	-1.2315
USP37	-0.6456
PTBP1	-2.4515
PTPN7	0.3165
CDC7	-2.86366666666667
SNX7	0.5825
ZNF335	-1.22475
CPT2	-2.2905
HEATR1	-1.285
HSPC152	-0.38875
C5orf40	0.606
PSME1	-0.266
STAG3	-2.09325
TMEM154	0.523
KLHL32	0.329
TSGA10IP	-0.864
SUV420H2	-1.34416666666667
SF1	-1.7353
2'-PDE	-0.618625
PNLIPRP2	2.035
TRSPAP1	-0.168333333333333
NUP210	-2.85433333333333
ANP32C	-1.4255
RAB11B	-0.553166666666667
ASB15	-0.4625
ITGB3BP	-0.27625
UBASH3A	-1.69975
YWHAB	-0.086
TPRX1	0.54675
LY6G5C	2.97875
SLC7A2	-0.268125
CLK1	2.3113
HSD3B7	-0.503833333333333
VDR	1.72875
C16orf74	-0.11075
ACE	2.63375
PSMA2	0.0261666666666667
CCDC131	-1.7585
ZNF213	3.72883333333333
EML2	-1.05175
ALS2CR13	1.10833333333333
GLYATL1	0.06975
DSPP	-1.069
DHFRL1	-0.349
C10orf30	0.785833333333333
SH3RF2	1.527
LOC197322	-1.4455
DLL3	-1.47925
TIGD7	0.65225
GFRA3	1.86275
CPA1	0.2855
RTN4	0.280166666666667
PPT2	-1.90433333333333
FASLG	1.69016666666667
FOXP4	0.45175
RPL26	1.4938
GNL3L	-2.1595
FMR1NB	0.335
CD163	5.74425
SGPP2	-0.3685
GIMAP2	1.98675
CD37	-0.0226666666666667
DPT	6.12883333333333
NBLA00301	1.04575
RGS5	3.35883333333333
C9orf4	-1.3825
ACTL8	-2.86183333333333
PRKAR2B	3.69475
OPLAH	-1.23016666666667
C20orf134	0.39125
SPACA5	0.3705
TBL1X	-1.971
TSPYL3	0.6215
CHCHD3	-1.0645
CRKRS	-2.1784
GPR65	3.49275
DFFA	-0.6515
FUT1	2.1845
C6orf204	-1.92883333333333
TMEM51	-1.18575
ZNF580	-0.4925
CMTM2	-0.059
C20orf200	-0.2745
EZH1	-0.555166666666667
FDX1L	-0.6995
MRPL32	-0.04025
PCAF	0.2125
ALOX15B	1.561
CD59	2.046875
CDK9	-0.86875
ERP29	-0.317
TTR	-5.1075
BCMO1	0.461
DDIT4	-0.7889
PTGDS	3.76125
C3orf63	-0.0268333333333333
BST2	-1.139
CYP1A2	0.370666666666667
C5orf25	-0.895
STX1A	-1.15025
OR2A12	0.333
SH3BP5L	-1.46525
SERINC5	-1.521625
USP6	0.143
MRPL3	-0.614166666666667
POMP	-0.34
INPP4B	0.076125
GMPPB	-2.1365
EAPP	1.11525
AHSA1	-0.9805
ABCA11	0.359
SLC5A6	-1.61616666666667
HIVEP2	1.0895
SUMO2	0.421
KIAA1822L	-1.0854
C11orf67	2.5355
TXK	-0.298625
PHCA	-0.6896875
ICAM4	-1.94133333333333
FPGS	-0.0878333333333333
SNRPA1	-1.17875
KCNJ4	-1.21475
KIF6	-0.6328
HIST1H2BG	-2.90633333333333
SLC5A5	0.833
ZNF354B	-0.016
IL12RB2	0.133
C11orf76	2.13916666666667
GAL3ST2	2.06
AIFM2	0.908
SYNC1	-1.15475
UBL3	0.4735
PIK3CG	-0.1168
NLN	-1.750375
BCORL1	-0.84875
CD5L	-0.1975
ZNF238	-0.717166666666667
KIAA1394	-1.447
C16orf55	-0.8127
CYP3A7	0.00424999999999998
KRTAP3-1	-0.7065
TFDP1	-1.21166666666667
MND1	-5.20275
NODAL	2.61983333333333
GTPBP4	-1.48875
