Hybridization REF	TCGA-BH-A0DD-11A-23R-A12P-07
SLFN12	1.447
EXOC3	-0.0663333333333333
HIST3H3	-0.0625
NCOR2	-0.578
TNFRSF9	-3.32566666666667
MFSD8	1.06375
ALX1	-2.5325
NOL1	-1.8135
PODN	3.9375
TIAL1	-0.829
HIST1H1E	-2.01475
NPY6R	0.07175
TM4SF4	1.50275
CORO2A	-1.86625
ETNK2	-1.097
APOE	0.077
ANGPT4	0.4615
HDGF2	-0.3
G30	-2.007
ST8SIA4	0.065
F2RL1	-2.96942857142857
FAM19A4	-1.80475
CCAR1	-0.5155
B3GNT7	-0.12325
OPHN1	0.1319
DSCR6	-2.4055
C21orf13	-0.269666666666667
GAS2L1	0.65125
RFX3	0.000833333333333329
COPS4	0.459125
BCHE	-1.32566666666667
BCL2	3.330625
HBZ	-3.612
ARL13B	0.0565
MAPBPIP	0.484625
MYO15B	1.048625
SPZ1	1.657
KIAA1324	-2.95355555555556
PLCL2	1.529125
C4orf29	-0.78
WDFY2	-0.5865
ZNF284	-1.0485
NAALADL1	1.653
DUSP5	0.201
PXDN	2.166
SLMO1	-1.23325
TNXB	1.5321
BIRC7	-0.616
A4GALT	2.32266666666667
TIMM22	0.295
FAM110C	-1.23325
TOMM34	-1.9375
ABHD9	0.5065
ADAM32	1.951
CRHBP	4.072
AQP2	0.51475
LOC130355	1.29925
ZNF187	0.929666666666667
ZNF816A	-0.1455
F7	-0.233857142857143
CNOT1	-0.7159
SLC13A4	-1.36775
ZBTB11	-0.22875
B3GALT5	-0.3635
EXOC2	0.561833333333333
IRS1	0.829
TMEM1	-0.4835
MRPL34	-0.178833333333333
SAMM50	0.3255
CDC42EP3	1.20525
HSF2	-0.1439
MFN2	0.6095
TSPAN7	2.21383333333333
NUCB1	1.42108333333333
RHOH	-3.17425
ARL16	-0.1105
TACR1	0.013
SFRS5	0.207333333333333
SNX25	-0.469375
RHBDF1	-0.171166666666667
PCDH18	5.044
HMG1L1	-0.616
MYO5C	0.498125
MAPK10	0.7965
LDHAL6A	0.0602
NUDT12	0.403666666666667
NCAM1	-0.12275
GLIS2	-0.667
GGTL4	-0.7015
DAPP1	-0.93475
ATF7	0.198125
KIAA0748	-1.95475
NFIL3	1.657
TM6SF1	1.2048
SEZ6	-0.262857142857143
NANOS3	0.0165
DNAJA3	-1.27133333333333
CLDN6	-2.4355
CIITA	2.5243
EPHA4	0.2875
FANCC	-1.022
CMTM3	0.831
PSG3	-1.211
MRPL15	-0.36875
C21orf59	-0.998
PLCXD2	0.85425
C2orf34	-0.27875
UBE2L6	0.883375
MED14	-1.0586
HP1BP3	-0.2983
C6orf208	0.307
TPBG	-1.608
OSR2	2.415375
XPC	0.0253333333333333
KLHL7	-0.349666666666667
CCR3	-0.9685
AGTPBP1	0.322833333333333
PCSK6	-1.3204
STAT5A	0.9924
FAM18B	1.0875
LONRF2	0.131833333333333
PTPN2	-0.47775
SF3A3	-1.19516666666667
EFCBP2	-0.690666666666667
HCFC1	-0.677333333333333
AHNAK	2.15585
ACTR5	-0.67475
KIF14	-4.53285714285714
TENC1	3.71575
HEATR5B	1.1205
YIPF2	0.3495
MYEOV2	1.2625
DUSP18	0.54475
KIAA1012	0.16425
AHR	0.551
C17orf53	-1.094
PTPRH	-3.126
ATP6V1C1	0.561
TAS2R3	0.18
LOC440356	-2.737
COQ10B	1.391
PSMF1	0.444833333333333
SORBS2	2.40491666666667
NFE2L2	0.23575
TMCO7	0.242
SH3PXD2A	-0.8638
SH2D2A	-2.3245
SPINK5	-0.475
MRPS24	-1.0145
OPA3	-0.161375
TRAF7	-0.763333333333333
C4orf35	0.3196
MT1G	-1.24175
MGC39545	0.741666666666667
HS1BP3	0.326
OR2B2	-0.572
CHRM4	0.2255
SFRP2	2.41283333333333
RIC3	0.27425
ART1	-1.768
C6orf1	-0.078
DUS4L	-1.09175
C10orf104	1.37175
TNFAIP6	2.59125
RTEL1	-1.5935
CCT4	-0.7327
ZNF709	-0.74875
CHMP6	-0.0843333333333333
UPP2	0.442
CYP19A1	-0.751142857142857
CD151	1.27983333333333
NDUFA13	-0.909166666666667
ARFRP1	-0.349166666666667
FAM26B	2.58
CRYBA1	-3.056
MRPL41	-0.341166666666667
NPFFR2	-0.98725
HRH2	0.427
SCAMP3	-0.375333333333333
MTMR6	0.1588
MTG1	-1.1345
UBTD1	1.294
CRABP1	-2.9955
FLJ33790	-0.6504
KIAA1908	1.1145
GPR158	-1.205
PACSIN3	-1.71333333333333
OMD	4.75783333333333
CATSPER1	-1.19383333333333
HOXB8	-0.904875
FBXO46	-0.4435
OAS1	1.59683333333333
SVIL	1.01525
PHB2	-1.0955
ADCY3	0.1675
NDRG2	3.445
ERMAP	2.1663
APBA2	-1.235
IGSF9	-2.06925
WNT6	-0.913214285714286
MYCBPAP	0.703
ATP2B2	-0.20975
CPVL	0.2956
TRAM2	-0.3555
NOP5/NOP58	-1.647
ZNRF4	0.120666666666667
TLK1	0.29075
MTMR12	0.647785714285714
ZNF384	-0.107833333333333
FAM9B	-1.97475
RPN1	-0.1046
PMVK	1.13425
EIF3D	-0.2344
SIX2	0.83675
HPS1	0.630714285714286
RNF7	0.67225
PSKH2	0.636
KCTD13	-0.5645
CSMD3	-1.38055555555556
FBF1	-0.2625
IL8	-2.51325
SERPINB13	1.128375
FBXL20	0.14525
BLR1	-0.174
SH2B1	0.125833333333333
RFNG	0.505125
RAB20	0.9425
RBM7	0.42075
POLR1A	-0.228833333333333
TMPRSS4	-3.23475
TAF9	-0.4085
TERF2	0.5575
TNFRSF1A	1.12233333333333
ACADVL	0.963833333333333
GTF2H5	0.823
EDG8	-0.537166666666667
C9orf140	-3.1575
UST6	-0.21275
ZBTB8OS	-0.5545
ZNF710	-0.59
GPR174	-0.9155
ATP6V0A2	-0.7155
KIAA0319L	-1.31408333333333
XKRX	-1.968
DOPEY2	0.1066
SDHD	0.593583333333333
SUMF1	1.639
OSM	1.36375
OPN3	-2.32775
DAGLB	-0.325166666666667
PPFIBP1	-0.2774
TRIM63	-2.44225
C10orf53	-0.371
LYPD3	-3.128
BCL7A	-0.529125
AGER	-0.972666666666667
TCF19	-1.68425
SAT2	1.229
PFTK1	-0.225666666666667
GABRE	1.375375
C15orf38	1.146
FIS1	0.8385
KCNV2	0.32025
CLPS	0.45275
PPCDC	-0.621125
FOXN2	0.130333333333333
NT5E	-1.0915
CD83	1.798
IL18	0.23425
VPS16	0.1265
IGFBP2	-2.06733333333333
NOTCH2	1.275
SIGLEC1	4.06625
CD93	6.9405
SULF2	-0.79775
CEP164	-0.478375
P53AIP1	-0.1276
TOR2A	-0.4095
ZNF136	0.03275
MGP	3.6705
CCDC144A	-1.11083333333333
TRPC1	0.785333333333333
SMS	-1.1145
MAPK7	-0.196
RRAGC	2.28925
PARD6A	-0.0415
NUB1	1.22733333333333
SYNGR4	-1.34775
OR11H12	0.5905
WIF1	2.8295
GCH1	-0.03375
OR11H4	0.595
SLC44A5	-0.97
GPRIN2	0.0718333333333333
LOC401431	1.82075
CPA4	-2.0205
MELK	-4.23566666666667
IL15RA	1.3125
CUL3	0.930875
HMBOX1	0.70175
PODXL	-0.96075
CCT6B	0.810833333333333
COMTD1	-1.794
MUC20	-1.04366666666667
GPX2	-3.775875
ITK	-1.436
FBXL5	2.74975
C13orf27	-1.21775
DEFA5	1.3925
TRHDE	3.391
MTP18	-2.31516666666667
UQCRQ	-0.5347
ITGB2	2.254
CSRP2BP	0.7445
TAS2R44	0.608
PHPT1	-0.353625
FAM44C	0.2545
ERH	-0.7695
MPHOSPH1	-2.523
MORC1	-0.024
PARVB	0.266
LAMA1	-2.67877777777778
PGBD3	0.079
GIMAP6	5.28
AREG	-0.855
LIPT1	1.1015
MGC99813	-1.6955
C1orf201	0.456333333333333
GRIN2A	-0.400857142857143
MAN2C1	-0.06525
NSUN5	-1.33925
SF3B5	0.343
MYC	-0.161375
NRXN1	-0.55
ZNF18	0.17425
SPDYA	0.08375
SLC37A1	-0.4865
DECR2	0.1875
ANKRD38	2.302875
SPTLC3	-0.801
SUPT16H	-1.22625
DTWD2	0.3505
ULBP1	-2.924
ZADH1	0.99
OIP5	-4.8875
IL10RB	0.932833333333333
OTUB2	-1.07216666666667
VWA3A	0.254
SPIC	-0.4065
OR6C4	0.487
PSCD4	1.51533333333333
DPY19L2P2	-1.577
TRAPPC6A	-0.058
C21orf2	0.581166666666667
CEMP1	-0.0715
LIN7B	0.5155
E2F7	-4.02683333333333
VCP	0.288625
LAMA3	1.20791666666667
BGN	0.43175
GPR160	-0.529333333333333
COCH	-2.801
GPR81	1.512
APOBEC3F	-0.64925
tcag7.1017	-1.0545
C1orf32	0.8325
SCGB1D2	4.27925
FLJ43987	0.2015
C6orf170	-0.65375
KLK9	0.564
GPD1L	0.932875
VPS37B	-0.64125
ATG3	0.3585
ADAMTS17	0.4725
KLHDC2	0.836
NDUFV2	0.03325
BLK	-2.99766666666667
MATN4	0.579
GPM6A	0.853142857142857
GBP4	4.16333333333333
TMEM162	-0.5228
PKP2	-1.273
HRASLS	0.663888888888889
MMP1	-6.22425
SFXN3	0.0568
FSD1	-2.18533333333333
ST6GALNAC3	0.855833333333333
CA12	-0.6149
NCOA6	0.2465
C19orf58	-0.4259
PPP4R1	0.0423333333333333
MAN1A2	0.0374999999999999
IKBKAP	-1.2985
UPF1	-0.341666666666667
KIAA1219	0.564
WNT16	-0.407
SNW1	0.289625
IL18RAP	2.794
RPP30	0.339375
CDC40	0.245214285714286
SETD3	1.09416666666667
SLAMF6	-0.1005
ELK4	-1.2575
TRIM47	-0.203833333333333
ACOX3	1.332375
TRIM6	2.098125
KIAA0372	0.279333333333333
TP53AP1	0.50275
SMURF2	0.28925
ADAD1	0.38125
EBP	-1.838
KRTAP13-2	0.3445
FLJ36874	-0.836166666666667
TOR1A	-0.158333333333333
P2RY4	-1.5605
GPBP1	0.5975
TRPV1	0.215625
ADAMTS12	2.03566666666667
PES1	-0.8422
ATG4A	1.12316666666667
MAGEA10	-4.803
WFS1	1.1895
CC2D1B	0.769333333333334
PABPN1	-0.9705
SLC25A30	0.721
SLCO1C1	2.87683333333333
SLC22A5	-0.14375
KIF23	-4.928
SYN2	1.97933333333333
ASPN	7.505
CENTG2	-0.22025
QSOX2	-1.5027
FLJ10815	-0.443166666666667
STK24	0.3264375
SPEG	-1.6154
STK10	0.573666666666667
DACT2	2.334
AAAS	-1.378
SSX3	-0.799
ABCD3	-0.0242
C4orf12	1.985
PARVG	0.842833333333333
FIG4	1.27825
C9orf46	0.46275
TMCO6	-0.592
IGHMBP2	0.254
DUS2L	-0.652666666666667
FAM3C	0.2604375
TMEM16D	-2.05325
DCTN4	0.499
KCNH3	0.50575
EIF2AK2	0.58075
AP1S3	-2.009875
CST4	0.359
PAM	2.19075
NUTF2	-0.643
CITED2	1.4214
SLC39A4	-2.5635
C2orf52	-0.917
GRM3	-0.528
C12orf49	0.3855
CCDC49	0.1112
GRAMD1B	-1.3175
FNDC4	3.1195
SIAH2	-0.408375
GDPD4	0.9965
C21orf87	0.68325
ATP5A1	0.250166666666667
C16orf63	0.178625
LOC388135	0.7226
ATP5J2	-0.796875
MMP3	-2.0495
EMID2	0.691
CRHR1	0.2535
WDR70	-0.6285
C13orf31	1.7875
ZFAND1	1.16575
CCL18	4.99333333333333
C3orf49	-0.8265
RINT1	-0.8765
KIAA0408	2.5115
F13A1	6.1872
SLC10A1	1.24516666666667
OGN	5.41525
GIPC2	1.69883333333333
XPO6	-0.665833333333333
LCE1A	0.552
FMR1	0.0936
LOC374920	0.7405
DUSP3	0.72875
ANKMY1	0.0415
C7orf50	-0.7515
BBS9	-0.0275
UNC119B	0.214571428571429
C9orf72	1.15975
MGC35440	-0.244333333333333
ENTPD6	-0.54475
PPP1R2P9	0.2895
ERCC4	0.15275
FAHD2B	0.2475
HMHA1	-0.846
HACL1	0.793
RAD23A	-1.04266666666667
FAM83B	-2.93425
PPP5C	-1.3965
RNASEH2C	-0.452375
C9orf153	-0.845
SCAMP4	-0.248625
GHITM	1.1769
NDUFB7	-0.06675
ADCYAP1	0.536166666666667
SP110	1.56833333333333
MAP3K7IP2	1.88925
DHH	0.1795
AGRN	-1.44614285714286
WDR33	0.796166666666667
CEP290	-1.455
PRPS1L1	-1.56016666666667
KLRA1	0.305
GPR97	0.0745
CHD7	-2.09766666666667
TLR10	0.4345
SLC30A8	-0.878
HIC1	2.25833333333333
IAPP	0.0905
RXFP4	0.01425
GP1BB	-0.886
SHQ1	-0.649
NKX2-3	-0.2775
API5	-0.40775
FTHP1	1.1635
MOV10L1	0.6396
TRIM6-TRIM34	2.10416666666667
ADHFE1	3.9385
FAM117A	0.15875
DDI1	0.571666666666667
CDON	1.3525
TRIM73	-1.2465
IGKC	1.408
MMP14	-0.865166666666667
DYNC1LI1	-0.282375
C11orf66	0.4855
TRBV3-1	-2.42033333333333
FASTKD5	-0.586
BIVM	-1.46975
LHX4	-0.46125
CXCL2	3.5844
RAB2B	-0.144833333333333
IZUMO1	-1.38366666666667
MAP3K15	-1.0515
FAM19A2	1.264
ZC3H8	-0.375166666666667
ZMAT1	1.821625
SPINK5L3	-1.81666666666667
SLC10A6	0.786
APPL2	-0.13075
CARD10	0.203833333333333
LOC402176	-0.815125
EEF1D	0.7281
RAB6A	0.5275
C12orf5	-0.278875
PAPOLG	0.759
MSRB2	1.6445
BCR	1.35905555555556
PUS3	-0.39175
TIAM2	-0.0205
ZNF317	-0.4905
CHD2	-0.182923076923077
FZD5	0.572136363636364
NUDT8	-0.8585
ZNF763	-0.7025
PRC1	-3.78944444444444
ABCB9	-1.18316666666667
SPATA3	-0.644333333333333
TRAK2	1.624
STAB1	3.203375
LRRTM2	0.374166666666667
psiTPTE22	-1.08275
DBI	1.81625
SERPINA11	-3.16675
NAT5	-0.124
C20orf58	-2.833
RPS6KA4	-0.5955
FLJ90650	5.90025
TGFBRAP1	-0.23575
CHRDL2	-0.266375
FAHD2A	0.306
CNTN1	0.71625
BBS4	-0.5052
TMEM181	0.44675
MINPP1	-1.04775
MPHOSPH6	-0.76975
HOXC10	-1.8718
ITPKB	0.60325
CLPTM1L	0.505
MEOX2	4.18733333333333
ATP6V0C	-0.392625
PRPF8	-0.653333333333333
TMC5	0.94875
FKBP3	-0.026
PLEKHB2	-1.37375
OR4D6	0.762
ZNF544	-1.019
D2HGDH	-0.185125
RPL18A	-1.0344
HEL308	0.532125
MPP6	-0.3105
TCERG1	-1.89525
KRT16	1.22016666666667
KLF17	-0.225333333333333
KLF5	-1.327375
CDR1	4.577
VCX3A	-4.454
FBLN2	4.240125
C14orf104	-0.72625
HBE1	-4.7961
OR4S2	-0.382
C1orf108	-0.4315
ROBO4	4.44816666666667
CPEB4	1.18675
C11orf80	-2.12283333333333
BCKDHA	0.199166666666667
MYOC	7.2
GIF	null
CKMT1A	-2.323
RPL3	0.5627
THBS1	2.55825
APOO	-2.28975
ARMCX1	2.644
HSZFP36	-0.20025
SNAPC5	0.27525
EIF4ENIF1	1.107
ZNF433	-1.659
TNFRSF21	1.492125
TMPRSS7	1.989
SPATA18	1.5208
HPDL	-3.605
MKL2	2.2791
TBX3	0.273692307692308
C21orf93	-0.145833333333333
DAXX	-0.42925
ELMO1	0.24775
RGS13	1.816
TAF11	-0.11175
UNC13A	-2.860625
LOC653314	-0.4271
ORC3L	-0.003
IMAA	-3.5675
TARBP2	-1.12225
CABIN1	-1.1344
TRIOBP	0.6121875
HIST1H2AC	-0.782
RGS22	1.45416666666667
NCOA1	1.0705
IL25	1.9615
SNCG	3.7015
GPR6	0.093
AMDHD1	-1.354
CHEK2	-1.380875
C6orf142	2.89
DRD4	-0.7315
C14orf68	-1.3395
GDF11	-2.67675
SEMG2	-0.8225
CD247	-1.33175
CDAN1	-1.482
RBMX2	0.2925
TGS1	-0.468
OIT3	0.128666666666667
SYF2	1.3775
MCM4	-3.850875
PKHD1L1	0.593714285714286
CEP192	-0.956666666666667
IFT88	0.58425
RPL9	0.368928571428571
RAB32	1.084625
DDX43	2.07075
P2RX2	0.994
OR5D18	0.008
UBE1	-0.650833333333333
SLC24A1	0.7595
ARHGAP5	0.09325
CETP	0.87975
KIAA1731	-1.60333333333333
SLC9A4	-0.109
PTPN6	0.62875
BAHD1	-0.175
GRIK3	0.7315
CACNB2	-0.1459
PDE10A	-0.08
DGCR14	-0.28575
PCDHB9	0.162666666666667
RHOQ	2.9195
MAP3K4	0.15275
KTI12	0.312166666666667
RPL23AP13	1.94225
GNG11	2.937
CLCN3	0.113666666666667
GPAM	4.35425
VSTM2A	-0.842
SLAMF7	1.22533333333333
INTS2	-0.468
PPP2CA	-0.1971
LRP12	0.398666666666667
SEC14L2	-0.724222222222222
DKFZP586H2123	4.088
MC3R	0.079
CIRH1A	-1.04666666666667
HIST1H2AB	-0.693
POLH	-1.16842857142857
MGC16703	-2.00166666666667
SNAPC2	-0.809
FILIP1L	2.95625
RASGRP4	0.701
LRRC1	-0.0055
GAS1	2.94975
PRAC	-2.5605
DGKA	-1.30616666666667
NT5C3	-0.769
PEG3	-2.95125
NADK	0.1725
PRR17	-1.7345
LOC374569	0.411333333333333
SGSH	0.244833333333333
NLRP8	1.182
GALT	0.0884
MCF2	0.243
ZNF263	0.65875
TACSTD1	-3.87733333333333
TYR	-6.1102
ATP6AP2	0.89375
RNUXA	0.21775
ABHD10	0.3859
GDPD2	-0.65775
SLC35C1	0.58925
UBE2A	0.579875
HERC5	-0.218333333333333
FAM112B	-4.725
FBXL16	-5.1775
DKFZP434A0131	-0.993
ELA3A	-1.7165
RBM41	-0.582875
HAO2	-0.283
RNH1	0.657875
SHANK2	-0.5002
OSBP2	-2.51275
DAK	-1.0455
C3orf58	0.831166666666667
TCL1B	-2.0395
KBTBD2	0.392125
SUGT1L1	1.032
UBE2E2	2.27016666666667
MYL9	3.786875
CDC23	-0.935
PBXIP1	2.071
CXorf40B	0.0465
NBL1	1.27975
RTBDN	0.1005
RAB11FIP5	0.369375
TTTY13	-0.8725
SCOTIN	0.326916666666667
SOHLH1	-1.641
CDKN1A	1.48157142857143
NCK1	1.3445
ZNF550	0.159
SAPS3	-0.40525
SPIN3	0.539666666666667
MAGEE2	0.408
MIS12	-0.501166666666667
OR8H2	0.2515
KIAA0774	-2.5055
UNC5D	-1.541
CUL7	-0.798666666666667
LIPC	-2.66833333333333
DIO1	-1.6025
C20orf11	-0.2058
CTRL	-0.6475
HS3ST2	3.52225
PAK4	-0.597666666666667
CCRL1	5.5295
RNF10	-0.02875
ZNF567	0.04325
ZNF660	-0.4
TCEAL3	0.1555
MAGOH	-0.438833333333333
CENPB	-0.558666666666667
C19orf7	0.5745
LOC388965	1.1365
ZCCHC13	0.7065
JMJD1A	-1.1454
HIST1H4H	-1.6485
TBRG1	0.4385
GPC3	-0.245625
TAF1C	-0.4905
EBNA1BP2	-1.30166666666667
CIAPIN1	-0.75375
PDGFRA	1.07177777777778
CSTB	-0.089625
CENPI	-3.28966666666667
GTF2E2	0.310833333333333
RPP21	-1.42525
CCNF	-2.31116666666667
KCNQ3	0.431
FAM79A	2.20925
SLC22A12	0.0735
NOVA1	2.68116666666667
FZD3	-2.4651
AKAP8	-1.45975
SOCS5	0.8865
CFDP1	0.0535
DLG5	-0.11825
PGM5	1.8705
C1orf144	0.477166666666667
HDAC10	-1.513
RND2	-0.676
C20orf199	-1.59625
RNMT	-0.448375
SLURP1	-0.831625
ASTN1	-0.068625
SH3BGR	1.8245
MYCL1	-2.05125
ZHX1	2.3
CENPK	-4.0025
FOSB	4.5651
LOC643406	0.655875
C2orf59	-1.495125
TMEM135	1.188625
SLC27A2	-3.91775
KRT33A	-2.525
OVOL1	-2.27966666666667
PAMCI	1.25066666666667
S100A7	-2.157
ZNF789	-1.3905
HARS2	0.2025
RPL23A	-1.6655
TCF23	-0.05
UPF3B	-1.036
C17orf78	-0.8895
HLA-DOB	-0.0141666666666667
C14orf142	0.130166666666667
TEKT5	-1.2105
DMWD	-0.2515
POLD1	-3.10516666666667
GSCL	-2.7095
CALD1	0.6154
SCRT1	-1.17716666666667
AIG1	2.381
UNC84B	2.1095
ZNF404	1.36275
TMED6	-2.7665
KIAA1462	1.6325
LRRC27	2.45
PYGO1	-1.412
PIGU	-0.656666666666667
ALAS2	-2.7725
WRNIP1	0.023125
CNNM3	-0.8005
ZNF2	0.62375
ST3GAL5	0.858916666666667
MRPL23	-0.8975
TSSK6	-0.6235
PSMA6	-0.23975
C16orf70	-0.88275
KIAA1602	0.42025
ALMS1	-0.335333333333333
DCN	5.462125
TMEM132D	-0.158
SUCLG2	0.88975
ABHD14A	0.5735
DEXI	0.379
AMPD2	-0.739833333333333
IFNAR2	0.031
CYB5A	3.3029
TLOC1	2.34735
NXF5	-0.365166666666667
NRBF2	1.039625
KCTD3	0.42825
ITGAE	0.319166666666667
SLC30A3	-2.25933333333333
ZRF1	-1.347
IFRD2	-0.161
XAB1	-0.12775
PYCR2	-0.409333333333333
SERPINB3	-4.9075
TMLHE	1.0017
GEFT	-0.57
ABCA5	1.222875
EMR4	0.593833333333333
TSFM	-0.4285
HIST3H2BB	-2.36525
ARHGEF19	-0.48025
TSPAN17	0.116333333333333
ABCC8	-0.38025
MAP1S	-0.309833333333333
C22orf36	-0.3835
BNC2	1.13207142857143
HIST1H4A	-0.8755
NDUFS3	-0.132166666666667
WDR3	-1.117
XKR4	0.691
TTC33	0.771307692307692
STMN2	4.9405
CPN2	0.276333333333333
HSPC105	-0.845625
PCOLCE2	4.50825
C3orf55	4.3545
KLHDC9	0.9785
TBC1D23	0.72925
ATXN2L	-1.60108333333333
MAP2K3	0.252916666666667
SCAP	-0.04125
ZNF486	-1.2935
C20orf96	-1.283
NARS	-0.32125
ADAMTSL1	-0.408714285714286
PRCC	-0.504
CCDC126	1.79883333333333
ZNF675	-1.409
CALCOCO1	1.6595
ANKRD43	1.664
CWF19L2	0.902666666666667
ZBTB32	1.25083333333333
BRAF	-0.769
ODF4	0.73725
MGC14376	2.62633333333333
HORMAD1	-2.17533333333333
AAK1	-0.15425
PEBP1	1.49908333333333
TNFSF5IP1	0.6525
DKFZp564N2472	1.24675
RMND1	0.459
IGKV1-5	1.08625
COL1A2	2.08575
SERPINA5	-1.46725
AANAT	0.366
C19orf21	-3.19916666666667
GEMIN5	-0.6325
UBR4	-0.4966
LTBP3	0.923666666666667
AMHR2	-1.872
PROCR	1.51275
MYBBP1A	-1.2
C20orf39	-1.13966666666667
ZNF697	0.248
PASK	-1.6277
ZNF776	-0.745
RFXDC2	-0.836375
KIAA0467	0.0945
C10orf96	-2.098
ZNF503	0.9595
GULP1	0.882916666666667
KCNE4	-2.061
DKFZp434K191	-0.844125
LOC196913	0.4035
BHLHB4	-0.9525
CH25H	3.74025
LOC81691	-0.944
ALPL	-0.119071428571429
COL12A1	2.047625
FOLR3	-2.00683333333333
GPR123	-0.458857142857143
TRIM62	0.0430714285714286
ABLIM1	2.28933333333333
MAST3	0.864
RHBDD1	0.134166666666667
LOC338809	0.222
RYBP	-0.96775
TTC26	-1.215125
ZNF22	0.760666666666667
ISCA2	-0.175
RDM1	-3.67
PIGM	-0.32125
GNB3	-1.64
ACTR2	0.1221
HMGB1	0.5516
EDG1	5.65383333333333
SOAT2	-3.60775
OR10AD1	0.256
RAP1GDS1	0.427333333333333
LCE1F	0.9055
ESM1	-3.123875
RCN3	2.299
CREBL1	-0.4905
DBNL	0.209666666666667
PTGER3	4.579
USP30	0.2505
BCL2L12	-2.22016666666667
KIF26B	-0.215666666666667
ZNF416	0.38075
ZNF225	0.694
C17orf70	-0.3975
ZNF554	1.44275
RAE1	-1.873
TNIK	-0.3925
ACTN3	0.779
MGC45922	-0.152
CCNA1	-1.50516666666667
RYK	0.9525
IL26	1.0595
LRP3	0.582333333333333
QARS	0.12
SOX7	2.91678571428571
BID	-0.971875
OR2S2	-0.8075
CXCL14	5.21025
C11orf47	0.3125
MGC29891	0.93
HSPB8	3.0577
PRDM14	-1.322
NUFIP2	0.44525
MNAT1	0.499125
ZDHHC2	1.30041666666667
MBNL2	1.680375
ADD3	1.374875
CSNK2A1P	-0.28
KLK6	-3.0146
TMEM111	1.5293
KIAA1279	0.603
NUBP2	-0.3375
RAB42	-1.0895
ID3	0.5287
TM9SF1	-0.68825
MDP-1	-0.51225
POU4F2	1.17733333333333
IQCK	0.36825
C16orf14	-1.7935
CAPN3	-0.8315
FAM43B	0.694875
RECQL	-0.4705
AP1G1	-0.376357142857143
CTNNBL1	0.272833333333333
ECHDC1	2.088
SMARCC1	-1.4287
FOXQ1	-3.5105
GNAI3	0.0398333333333333
POLG2	-1.88025
CD4	0.929375
ITLN1	-0.0505
EBI2	4.81475
IRF1	0.737
PTPRE	0.8795
PTK2B	-0.24225
NXNL2	-2.553
SOX4	-0.901111111111111
TSPAN3	2.77833333333333
SH2D1A	-2.178
C8orf58	-0.472833333333333
USP20	-0.72125
DUSP22	1.08333333333333
CALB1	-1.986
L3MBTL2	0.444083333333333
MCRS1	-0.6495
TMEM118	-2.77416666666667
C18orf8	0.717333333333333
FLJ10241	-0.247625
GJA12	1.732
PKD1	0.382333333333333
ZFP3	0.7945
JAM3	-0.07625
LAPTM4A	2.0821
DIRC2	0.70375
KIAA2022	0.531666666666667
MYOM1	3.0215
TRPM8	-2.409
MOP-1	0.9725
PHKG2	-0.95075
ZNF650	1.2
KIAA1522	-0.97675
PSG8	-1.6904
DDX19B	0.681
MOBKL1B	-0.63575
DIAPH2	2.08591666666667
PTPN12	1.15975
CLN8	0.6657
CRYZL1	1.2345
CRY2	2.102
FCGR2B	5.461
PNPLA4	1.0425
ZNF454	1.247
DKFZp434B1231	0.618
CLDN11	0.5985
RFWD2	0.4045
CIB2	-0.0118333333333333
MXRA8	3.531125
HRK	-1.6675
MAML2	1.45625
C4orf31	3.701
C6orf192	0.62125
COG6	0.727125
FAM5B	0.06975
NFATC1	1.2521
SEPT10	0.94475
SCYL1	-0.0922
RPP40	-0.75025
SCOC	1.0062
KIAA1450	2.10375
CTDSPL2	-0.47
TBX5	4.5308
NAPG	-0.90675
RHD	-4.41775
C14orf45	1.30716666666667
ZBTB22	1.503
PLCG1	-0.5275
ANKRD10	-0.519375
AQP7P2	4.94525
TAGLN2	-0.127833333333333
HTR2C	-1.51633333333333
SLC16A7	3.381
C17orf83	-0.536
TSGA14	-1.18216666666667
MDH1	1.668
PPP3R2	0.2506
DCBLD2	-1.00771428571429
RBM33	-0.3215
DPH3	-0.98775
SYT10	-1.45683333333333
FMO4	2.921875
THYN1	0.4735
DRD5	-1.997
OTOR	0.851142857142857
PGRMC2	2.2988
KATNAL1	1.683
PAQR6	-3.8185
UBE2I	-0.86525
C14orf28	1.78325
C8orf70	-0.222
FLYWCH1	-0.355375
ANGPTL3	-0.264
GLRX2	-0.318333333333333
ATP11A	-1.03814285714286
ARL5B	-0.530375
MUC16	-2.272
SLC25A5	-1.21921428571429
ACRC	0.74025
MYO1C	0.529
FAM89B	0.596666666666667
FAS	0.86625
KIFAP3	1.4855
GLRA2	0.484
BTN3A2	0.6305
CNKSR3	0.00600000000000002
CSTF3	-1.10166666666667
ARPM1	1.649
KIAA1530	-1.1765
C9orf150	1.8565
PRKCI	-2.0025
tcag7.1015	-1.513
SOD3	3.107
ZNF574	-0.333
CYP21A2	0.6065
RPL12	-0.31
COMMD2	-0.99825
WIZ	0.392
LOC344405	0.0455
ALDH4A1	1.59147058823529
CRYAB	4.77825
COPA	0.699333333333333
PCDHGA7	-0.0718333333333333
KIF11	-3.07875
RASD2	0.53725
SLC26A3	-0.842
ZNF175	0.258
JAKMIP2	-2.92525
C8orf4	1.97133333333333
PTHLH	2.40725
SLC40A1	2.89191666666667
OR7D4	-0.9045
PCDHB17	-0.4025
