Hybridization REF	TCGA-E2-A15A-01A-11R-A12D-07
NUSAP1	-0.722545454545454
LANCL1	0.093125
C15orf40	-0.3826
ZNF645	0.299875
GPR61	0.28525
NLRP14	0.1285
SNX21	0.2962
C1QTNF8	-0.028
C17orf46	0.4535
IFNA8	0.481
SPRR1B	-2.94483333333333
FLRT1	-1.429
SNX17	-0.318333333333333
ASB2	-0.0276666666666667
HBG1	-4.834
RPRML	0.498
JOSD2	0.859333333333333
PLSCR3	0.11375
SPOCD1	0.157333333333333
RAB39	-1.005
GHRH	0.0733333333333334
ITIH5L	0.14775
C17orf37	0.965
SMCR8	0.09075
DPY19L2P3	0.839333333333333
IL11RA	-0.575333333333333
GDF3	-4.04583333333333
RPS6KB1	-1.138
DNAJC19	0.3433
TOP1	0.50675
CRCT1	-0.552428571428571
MPST	0.268125
DPM2	0.088
FAM38B	-1.17216666666667
SLC18A1	-2.75616666666667
FARP1	-0.228
PAX7	-0.01275
TUBD1	-1.12225
GNL3	-0.8745
BTG2	1.2872
NDUFS6	0.25475
C1orf79	-0.86225
ERAL1	0.25375
ECHS1	0.96225
VPS4A	0.0623333333333333
CYP11A1	-1.02375
ABCC6	-2.36228571428571
PBX4	-1.406
MOSC1	-0.484375
NCF4	0.71325
HYMAI	3.075
NAGPA	-0.570375
OTOP2	0.36075
ACOT12	0.332
MTHFD2L	-0.40075
LOC441376	4.446
C19orf34	0.5155
RAB1B	0.93275
ALDOAP2	-0.5635
NTRK1	-1.88366666666667
ARTS-1	-0.3885
SLC6A11	-1.6005
NAP1L2	-0.32025
CNGB1	0.0133333333333333
EPB41L4B	-0.0158181818181818
FAM134B	0.858
HS3ST3A1	-0.7255
CPXM2	4.602
SIRPB2	-0.00750000000000001
CHORDC1	-1.044
TRIB3	-0.9385
SLC2A5	0.956
C2orf49	-0.390666666666667
DDX5	-0.18825
OR5L1	0
ANAPC4	-0.429666666666667
ZSWIM1	0.74125
LOC93622	0.05475
KCNK3	-0.3052
RP11-35N6.1	-2.507125
ZFP161	0.6175
AQP9	4.239
SLC15A2	0.816333333333333
MREG	1.26966666666667
OR9I1	0.274
PDLIM2	-0.207
ADAM7	0.286
GSTCD	-0.290833333333333
WDR21A	-0.167875
SLC12A8	1.27466666666667
TMEM174	0.3785
IGSF3	1.391
LRRN1	-0.638
LOC402117	-0.11525
SRPK1	-0.698333333333333
LY6K	-0.1609375
NFIA	0.8335
PTCD3	-0.337625
LEP	-0.1305
PCDH21	-0.9405
MAPKAPK2	0.331928571428571
NMNAT1	-1.1335
LHFPL2	0.6355
C9orf43	-0.04575
DIP2A	-0.375333333333333
ACTR8	-0.1655
CCDC34	0.64925
PTPN22	0.03025
ITGA3	-0.969125
FAM129C	-0.29475
RABGGTA	0.655666666666667
UNC45B	0.737
KIAA1033	0.1655
ZNF510	-0.5355
CYP2D6	-0.557833333333333
SLC26A10	-1.6335
STX8	-0.14775
LUZP1	-0.369
WDR89	-0.524
EIF4G3	-0.5951
C5AR1	1.24
ZNF623	0.846
A2M	0.5985
TGM7	0.482
GRPEL1	0.351333333333333
LMNB2	-1.8974
ROCK2	0.124833333333333
SNX16	1.87125
CCDC66	-0.5735
ANXA3	-2.654
KIAA1609	0.645625
EED	-0.8605
RNF32	-0.329
HES1	0.3766
CLC	0.928333333333333
ISL1	-0.992833333333333
KIAA0528	-0.00875
MANEA	0.24675
C1orf61	-1.897
hCG_2001000	1.5985
RAPGEF6	-0.476
KIAA0020	-0.547333333333333
NEIL1	0.6725
C16orf45	-1.62275
RBM10	-0.442833333333333
C10orf125	0.3695
MRS2L	0.76675
DNAH17	-1.079
C19orf10	0.75975
C1orf160	0.2325
SLFN12	1.13
EXOC3	-0.057
HIST3H3	0.42275
NCOR2	0.4095
TNFRSF9	0.99425
MFSD8	1.66925
ALX1	-4.38566666666667
NOL1	-1.28125
PODN	2.698
TIAL1	-0.82975
HIST1H1E	-0.44525
NPY6R	0.4205
TM4SF4	0.795
CORO2A	0.42975
ETNK2	-0.075
APOE	1.4515
ANGPT4	0.417
HDGF2	0.28075
G30	1.209
ST8SIA4	0.231
F2RL1	-0.36525
FAM19A4	-5.766
CCAR1	-0.443
B3GNT7	0.0155
OPHN1	0.1541
DSCR6	2.2485
C21orf13	1.0065
GAS2L1	0.21625
RFX3	-0.724666666666667
COPS4	0.800125
BCHE	-5.15283333333333
BCL2	1.620625
HBZ	-3.116
ARL13B	-0.827875
MAPBPIP	1.00575
MYO15B	-0.211625
SPZ1	0.151
KIAA1324	2.02266666666667
PLCL2	-0.386375
C4orf29	0.53175
WDFY2	-0.725125
ZNF284	-1.0135
NAALADL1	0.0275
DUSP5	0.824833333333333
PXDN	0.518375
SLMO1	0.1205
TNXB	-0.0195
BIRC7	-0.86525
A4GALT	1.9285
TIMM22	-0.6015
FAM110C	1.53375
TOMM34	-0.357375
ABHD9	-0.111
ADAM32	-0.593
CRHBP	0.13875
AQP2	0.302625
LOC130355	2.048
ZNF187	0.215
ZNF816A	0.6995
F7	1.11
CNOT1	0.1681
SLC13A4	-0.77025
ZBTB11	-0.7145
B3GALT5	-0.939
EXOC2	0.7585
IRS1	0.7978
TMEM1	0.315333333333333
MRPL34	-0.238666666666667
SAMM50	0.00925
CDC42EP3	-0.515375
HSF2	-0.4954
MFN2	-0.4805
TSPAN7	-2.46933333333333
NUCB1	0.647
RHOH	-1.11475
ARL16	-0.1235
TACR1	-0.626
SFRS5	-0.8915
SNX25	0.743625
RHBDF1	0.51
PCDH18	1.81416666666667
HMG1L1	-0.019
MYO5C	1.4455
MAPK10	1.1835
LDHAL6A	-0.861
NUDT12	0.868166666666667
NCAM1	-0.334428571428571
GLIS2	0.298
GGTL4	0.475
DAPP1	0.1255
ATF7	0.43925
KIAA0748	-1.01025
NFIL3	-1.21275
TM6SF1	1.1227
SEZ6	0.27875
NANOS3	0.0913333333333333
DNAJA3	0.101333333333333
CLDN6	-1.97
CIITA	2.5395
EPHA4	-1.96641666666667
FANCC	-0.67475
CMTM3	0.202
PSG3	-0.594142857142857
MRPL15	0.61525
C21orf59	0.2265
PLCXD2	-0.1885
C2orf34	0.776375
UBE2L6	1.2895
MED14	0.758166666666667
HP1BP3	-1.172
C6orf208	0.062
TPBG	1.294
OSR2	1.304875
XPC	-0.809333333333333
KLHL7	-0.486916666666667
CCR3	0.360666666666667
AGTPBP1	-0.420333333333333
PCSK6	-0.655466666666667
STAT5A	-1.208
FAM18B	0.458
LONRF2	0.1855
PTPN2	-0.31975
SF3A3	-0.920833333333333
EFCBP2	-0.28075
HCFC1	-0.462
AHNAK	0.4722
ACTR5	0.36425
KIF14	-1.77714285714286
TENC1	0.27
HEATR5B	1.6165
YIPF2	0.247333333333333
MYEOV2	1.53233333333333
DUSP18	1.03225
KIAA1012	0.23425
AHR	-0.194833333333333
C17orf53	-1.05416666666667
PTPRH	-2.429
ATP6V1C1	1.7064
TAS2R3	-0.2995
LOC440356	-1.644
COQ10B	1.02375
PSMF1	-0.269666666666667
SORBS2	-1.05566666666667
NFE2L2	-0.03875
TMCO7	-0.36475
SH3PXD2A	-0.5666
SH2D2A	-0.43825
SPINK5	0.111
MRPS24	-0.11975
OPA3	-0.3215
TRAF7	0.0736666666666667
C4orf35	-0.5924
MT1G	0.375125
MGC39545	0.115
HS1BP3	0.5737
OR2B2	0.441
CHRM4	-0.8085
SFRP2	2.79416666666667
RIC3	-1.6775
ART1	0.44
C6orf1	1.052875
DUS4L	0.0345
C10orf104	0.7
TNFAIP6	2.94925
RTEL1	-0.19275
CCT4	-0.3681
ZNF709	0.0855
CHMP6	0.49
UPP2	0.879
CYP19A1	-3.70657142857143
CD151	0.349
NDUFA13	0.832333333333333
ARFRP1	-0.256666666666667
FAM26B	1.91625
CRYBA1	-2.437
MRPL41	-0.224833333333333
NPFFR2	-0.454625
HRH2	0.188
SCAMP3	0.666333333333333
MTMR6	1.5101
MTG1	-0.859166666666667
UBTD1	1.07175
CRABP1	-1.218
FLJ33790	0.6475
KIAA1908	-0.325833333333333
GPR158	-0.7255
PACSIN3	-0.23
OMD	3.341
CATSPER1	0.197166666666667
HOXB8	-1.88175
FBXO46	0.1065
OAS1	1.84333333333333
SVIL	0.34725
PHB2	-0.60675
ADCY3	0.2555
NDRG2	-0.613666666666667
ERMAP	0.3038
APBA2	-1.5125
IGSF9	1.316
WNT6	-0.517357142857143
MYCBPAP	-0.269
ATP2B2	0.0512
CPVL	-0.1658
TRAM2	-0.50025
NOP5/NOP58	-0.47775
ZNRF4	0.5835
TLK1	0.16
MTMR12	0.745214285714286
ZNF384	-0.390333333333333
FAM9B	-3.26975
RPN1	0.7059
PMVK	0.707
EIF3D	-0.2109
SIX2	0.42375
HPS1	0.838642857142857
RNF7	0.655
PSKH2	0.2995
KCTD13	0.136166666666667
CSMD3	0.2706
FBF1	0.0335
IL8	-5.68325
SERPINB13	0.505
FBXL20	0.36875
BLR1	0.3465
SH2B1	-0.468166666666667
RFNG	-0.289875
RAB20	0.644666666666667
RBM7	-0.30675
POLR1A	-0.479666666666667
TMPRSS4	0.21675
TAF9	-0.9395
TERF2	0.3755
TNFRSF1A	0.379666666666667
ACADVL	-0.2835
GTF2H5	0.76875
EDG8	0.569166666666667
C9orf140	-0.93125
UST6	-0.312666666666667
ZBTB8OS	0.08725
ZNF710	0.458
GPR174	-0.79
ATP6V0A2	0.18025
KIAA0319L	-0.295416666666667
XKRX	0.983
DOPEY2	1.6776
SDHD	-0.527833333333333
SUMF1	0.93175
OSM	2.593
OPN3	0.23875
DAGLB	-0.4045
PPFIBP1	-0.3559
TRIM63	-3.0915
C10orf53	0.14
LYPD3	0.976
BCL7A	0.546875
AGER	-1.39083333333333
TCF19	-0.36325
SAT2	-0.0255
PFTK1	-0.4335
GABRE	-3.392375
C15orf38	1.1416
FIS1	0.53
KCNV2	0.026
CLPS	0.922
PPCDC	-0.734625
FOXN2	-0.185666666666667
NT5E	-2.4992
CD83	1.0315
IL18	0.9215
VPS16	-0.32175
IGFBP2	-0.7935
NOTCH2	1.015
SIGLEC1	3.40975
CD93	5.0325
SULF2	0.8685
CEP164	-0.186125
P53AIP1	-0.0535
TOR2A	0.0171666666666667
ZNF136	-0.361
MGP	2.7781
CCDC144A	-1.133
TRPC1	-0.807
SMS	0.778666666666667
MAPK7	-0.435666666666667
RRAGC	0.779
PARD6A	1.01733333333333
NUB1	0.368166666666667
SYNGR4	0.669
OR11H12	-0.364
WIF1	-0.10375
GCH1	1.257
OR11H4	-0.067
SLC44A5	0.1775
GPRIN2	-0.577
LOC401431	0.38925
CPA4	-2.7251
MELK	-1.33777777777778
IL15RA	0.73575
CUL3	0.910375
HMBOX1	-0.65525
PODXL	-1.9385
CCT6B	0.563833333333333
COMTD1	0.70925
MUC20	2.32916666666667
GPX2	-3.23925
ITK	-0.496625
FBXL5	1.51025
C13orf27	-0.84425
DEFA5	0.4025
TRHDE	0.698
MTP18	-0.625666666666667
UQCRQ	0.0636
ITGB2	1.41566666666667
CSRP2BP	0.872
TAS2R44	0.352
PHPT1	-0.37075
FAM44C	-0.387
ERH	-0.226
MPHOSPH1	-0.911333333333333
MORC1	-0.7825
PARVB	-0.15625
LAMA1	-2.55291666666667
PGBD3	-0.28575
GIMAP6	4.03525
AREG	2.014
LIPT1	0.092
MGC99813	-0.08175
C1orf201	-0.5
GRIN2A	-1.1168
MAN2C1	-1.137625
NSUN5	-0.4625
SF3B5	0.4055
MYC	-1.5638125
NRXN1	-1.43483333333333
ZNF18	-0.01375
SPDYA	-0.359142857142857
SLC37A1	1.6175
DECR2	0.32525
ANKRD38	1.13225
SPTLC3	-2.9475
SUPT16H	-0.95525
DTWD2	0.50025
ULBP1	-1.465
ZADH1	0.608166666666667
OIP5	-0.866
IL10RB	0.0183333333333333
OTUB2	-1.056125
VWA3A	0.451333333333333
SPIC	0.910666666666667
OR6C4	0.161
PSCD4	1.37266666666667
DPY19L2P2	-1.3545
TRAPPC6A	1.38683333333333
C21orf2	-0.230666666666667
CEMP1	0.5375
LIN7B	0.626
E2F7	-1.202
VCP	-0.255375
LAMA3	0.64725
BGN	1.62725
GPR160	0.6625
COCH	-0.1975
GPR81	2.38816666666667
APOBEC3F	-1.06125
tcag7.1017	-0.751
C1orf32	0.515
SCGB1D2	5.09025
FLJ43987	-1.6415
C6orf170	0.021
KLK9	0.5355
GPD1L	1.506375
VPS37B	-0.217
ATG3	-0.0406666666666667
ADAMTS17	-0.00800000000000001
KLHDC2	-0.4585
NDUFV2	-0.038
BLK	-2.641
MATN4	-0.697
GPM6A	0.0845714285714286
GBP4	3.897
TMEM162	0.40575
PKP2	-1.605
HRASLS	-3.98766666666667
MMP1	0.68825
SFXN3	-0.1067
FSD1	-1.78716666666667
ST6GALNAC3	-2.598
CA12	2.761
NCOA6	0.56875
C19orf58	0.275
PPP4R1	-0.0826666666666667
MAN1A2	0.2925
IKBKAP	-1.4355
UPF1	0.325
KIAA1219	1.3935
WNT16	1.48366666666667
SNW1	-0.498
IL18RAP	4.26275
RPP30	0.01975
CDC40	-0.2395
SETD3	0.0755
SLAMF6	1.19875
ELK4	-0.5015
TRIM47	0.434833333333333
ACOX3	2.461875
TRIM6	-0.49575
KIAA0372	-0.365333333333333
TP53AP1	1.14925
SMURF2	-0.78475
ADAD1	0.52575
EBP	-0.5817
KRTAP13-2	0.0555
FLJ36874	-0.414333333333333
TOR1A	-0.365166666666667
P2RY4	-0.34
GPBP1	0.68225
TRPV1	0.02125
ADAMTS12	0.646666666666667
PES1	-0.7168
ATG4A	1.08783333333333
MAGEA10	-4.72975
WFS1	2.32725
CC2D1B	-0.3245
PABPN1	-0.351375
SLC25A30	0.38675
SLCO1C1	0.101
SLC22A5	1.75675
KIF23	-0.991833333333333
SYN2	-0.731333333333333
ASPN	7.44316666666667
CENTG2	0.18725
QSOX2	-2.0357
FLJ10815	0.61
STK24	-0.0614375
SPEG	-0.2979
STK10	0.0985
DACT2	-3.2335
AAAS	-0.28475
SSX3	-0.0345
ABCD3	0.5604
C4orf12	0.588875
PARVG	0.969833333333333
FIG4	0.32825
C9orf46	0.9865
TMCO6	-0.56
IGHMBP2	0.25375
DUS2L	-0.423833333333333
FAM3C	0.9545625
TMEM16D	-2.07657142857143
DCTN4	0.20225
KCNH3	-0.4395
EIF2AK2	0.81775
AP1S3	1.14925
CST4	3.544
PAM	0.0435
NUTF2	-0.10475
CITED2	0.0334
SLC39A4	1.5925
C2orf52	-1.566
GRM3	-0.09825
C12orf49	1.22225
CCDC49	-0.1078
GRAMD1B	-1.62028571428571
FNDC4	-0.37725
SIAH2	-0.022375
GDPD4	0.1445
C21orf87	0.69325
ATP5A1	-0.677833333333333
C16orf63	-0.508375
LOC388135	-1.32466666666667
ATP5J2	-0.0285
MMP3	0.41325
EMID2	-0.3425
CRHR1	0.44
WDR70	-0.01475
C13orf31	2.36375
ZFAND1	1.035
CCL18	4.5715
C3orf49	1.16
RINT1	0.33
KIAA0408	-2.4308
F13A1	4.7299
SLC10A1	0.0723333333333333
OGN	1.2005
GIPC2	-1.622
XPO6	-0.731
LCE1A	0.1205
FMR1	0.8078
LOC374920	-0.091
DUSP3	0.210125
ANKMY1	-0.362
C7orf50	0.012
BBS9	0.149
UNC119B	-0.794
C9orf72	0.169625
MGC35440	1.37675
ENTPD6	0.37075
PPP1R2P9	-1.697
ERCC4	0.12325
FAHD2B	-0.2945
HMHA1	0.3845
HACL1	-1.16225
RAD23A	-0.893333333333333
FAM83B	-0.0285
PPP5C	-0.363166666666667
RNASEH2C	0.48975
C9orf153	-1.09366666666667
SCAMP4	0.783125
GHITM	0.7172
NDUFB7	-0.026125
ADCYAP1	-0.4864
SP110	1.7345
MAP3K7IP2	0.88725
DHH	0.027
AGRN	-0.117357142857143
WDR33	-0.279
CEP290	-0.2325
PRPS1L1	-3.368
KLRA1	-0.6065
GPR97	0.0365
CHD7	0.3475
TLR10	2.06275
SLC30A8	-1.7105
HIC1	1.01166666666667
IAPP	-0.5005
RXFP4	0.04875
GP1BB	-0.57
SHQ1	-0.025
NKX2-3	0.268333333333333
API5	0.5005
FTHP1	0.991
MOV10L1	0.4302
TRIM6-TRIM34	1.8165
ADHFE1	0.254
FAM117A	-0.7775
DDI1	0.260666666666667
CDON	-0.0303333333333333
TRIM73	-1.7175
IGKC	4.407
MMP14	-0.244083333333333
DYNC1LI1	-0.428625
C11orf66	0.973
TRBV3-1	-0.98
FASTKD5	-0.9395
BIVM	-1.1145
LHX4	-0.56375
CXCL2	-2.7877
RAB2B	-0.3915
IZUMO1	-1.12
MAP3K15	-2.4175
FAM19A2	0.944833333333333
ZC3H8	-0.251333333333333
ZMAT1	1.239375
SPINK5L3	-2.507
SLC10A6	0.261
APPL2	0.31175
CARD10	-0.0775
LOC402176	-0.47925
EEF1D	1.2072
RAB6A	1.7504
C12orf5	0.353
PAPOLG	0.1815
MSRB2	0.5875
BCR	0.458333333333333
PUS3	-0.10375
TIAM2	-0.311
ZNF317	0.0771666666666667
CHD2	-0.379857142857143
FZD5	-0.9715
NUDT8	-0.89575
ZNF763	-0.232
PRC1	-0.922
ABCB9	0.6775
SPATA3	-0.50675
TRAK2	0.217
STAB1	2.635625
LRRTM2	-0.379166666666667
psiTPTE22	-0.69325
DBI	0.933
SERPINA11	-1.7165
NAT5	1.36
C20orf58	-1.9985
RPS6KA4	0.530166666666667
FLJ90650	-0.39125
TGFBRAP1	-0.2105
CHRDL2	0.259375
FAHD2A	-0.414166666666667
CNTN1	0.269
BBS4	0.1203
TMEM181	-0.07175
MINPP1	0.70725
MPHOSPH6	-0.177333333333333
HOXC10	1.7131
ITPKB	-0.457
CLPTM1L	0.31475
MEOX2	-0.7195
ATP6V0C	0.93625
PRPF8	-0.668166666666667
TMC5	1.37275
FKBP3	-0.79525
PLEKHB2	0.2135
OR4D6	0.5345
ZNF544	-0.2818
D2HGDH	-0.32975
RPL18A	-0.4827
HEL308	-0.111125
MPP6	-4.4005
TCERG1	-1.2055
KRT16	-1.72683333333333
KLF17	-1.4265
KLF5	-1.013
CDR1	1.517375
VCX3A	0.748
FBLN2	1.48475
C14orf104	-0.63275
HBE1	-4.7958
OR4S2	0.626
C1orf108	-0.784166666666667
ROBO4	2.979
CPEB4	0.39025
C11orf80	1.7535
BCKDHA	0.3595
MYOC	-0.729
GIF	0.539
CKMT1A	0.4765
RPL3	-0.2775
THBS1	2.86825
APOO	-0.1955
ARMCX1	0.7845
HSZFP36	-0.1405
SNAPC5	0.40475
EIF4ENIF1	0.267
ZNF433	0.05375
TNFRSF21	-1.2285
TMPRSS7	0.402
SPATA18	0.4143
HPDL	-2.9835
MKL2	1.5677
TBX3	-0.0603076923076923
C21orf93	-0.1696
DAXX	0.06025
ELMO1	-0.211875
RGS13	2.25183333333333
TAF11	-0.159
UNC13A	-1.85725
LOC653314	-0.00789999999999999
ORC3L	-0.50275
IMAA	-2.558
TARBP2	-0.5575
CABIN1	-0.944
TRIOBP	-0.2423125
HIST1H2AC	0.881875
RGS22	-1.53233333333333
NCOA1	0.934333333333333
IL25	2.0125
SNCG	2.6655
GPR6	-0.147
AMDHD1	-2.531
CHEK2	-0.76275
C6orf142	0.8815
DRD4	-0.33275
C14orf68	-1.01025
GDF11	-0.87625
SEMG2	0.6255
CD247	-0.027
CDAN1	-0.19475
RBMX2	0.213666666666667
TGS1	-0.08425
OIT3	1.64825
SYF2	0.1295
MCM4	-1.077875
PKHD1L1	0.66
CEP192	-0.655333333333333
IFT88	0.62225
RPL9	-0.0905714285714286
RAB32	-0.149625
DDX43	-3.80175
P2RX2	0.337833333333333
OR5D18	0.9765
UBE1	0.399833333333333
SLC24A1	1.339625
ARHGAP5	0.306
CETP	-0.7205
KIAA1731	-0.931833333333333
SLC9A4	1.088
PTPN6	1.278
BAHD1	0.89825
GRIK3	1.254
CACNB2	-1.7969
PDE10A	0.9145
DGCR14	-0.5965
PCDHB9	-0.537
RHOQ	0.494666666666667
MAP3K4	-0.0615
KTI12	-0.505333333333333
RPL23AP13	-3.19325
GNG11	-0.788
CLCN3	0.0681666666666667
GPAM	-1.405625
VSTM2A	4.308
SLAMF7	3.91116666666667
INTS2	-0.33575
PPP2CA	0.506
LRP12	-0.457133333333333
SEC14L2	0.297333333333333
DKFZP586H2123	1.35625
MC3R	-0.1225
CIRH1A	-1.35366666666667
HIST1H2AB	1.54233333333333
POLH	-0.916625
MGC16703	-3.02183333333333
SNAPC2	-0.034
FILIP1L	1.147
RASGRP4	0.8075
LRRC1	2.5255
GAS1	1.2515
PRAC	-1.20775
DGKA	-0.224333333333333
NT5C3	0.03625
PEG3	-5.23383333333333
NADK	-0.62875
PRR17	0.4305
LOC374569	-0.53025
SGSH	-0.206833333333333
NLRP8	-0.026
GALT	-0.509
MCF2	-1.0615
ZNF263	0.09775
TACSTD1	1.85033333333333
TYR	-6.6495
ATP6AP2	1.04225
RNUXA	-0.30725
ABHD10	-0.061
GDPD2	-0.153
SLC35C1	0.292
UBE2A	0.481125
HERC5	-0.6265
FAM112B	-4.644
FBXL16	1.8365
DKFZP434A0131	-0.5925
ELA3A	-2.4375
RBM41	-0.185125
HAO2	0.226333333333333
RNH1	0.2825
SHANK2	2.7045
OSBP2	-1.5085
DAK	0.521
C3orf58	0.850583333333333
TCL1B	0.6835
KBTBD2	-0.0325
SUGT1L1	1.03825
UBE2E2	0.0346666666666667
MYL9	2.377625
CDC23	-0.138833333333333
PBXIP1	1.0547
CXorf40B	2.4015
NBL1	0.7125
RTBDN	0.96
RAB11FIP5	0.036625
TTTY13	-0.313
SCOTIN	0.180666666666667
SOHLH1	-0.6504
CDKN1A	1.415
NCK1	0.464
ZNF550	0.34425
SAPS3	1.92275
SPIN3	0.750166666666667
MAGEE2	-0.05425
MIS12	-0.552833333333333
OR8H2	0.696
KIAA0774	-2.48233333333333
UNC5D	-3.2185
CUL7	0.115
LIPC	-3.43766666666667
DIO1	2.42375
C20orf11	1.0253
CTRL	-1.01875
HS3ST2	1.2395
PAK4	0.708666666666667
CCRL1	3.34225
RNF10	0.45375
ZNF567	0.7995
ZNF660	-2.0075
TCEAL3	1.28375
MAGOH	0.9895
CENPB	-0.448333333333333
C19orf7	0.22875
LOC388965	0.70875
ZCCHC13	-0.2955
JMJD1A	-0.639
HIST1H4H	1.2335
TBRG1	-0.6876
GPC3	-5.59825
TAF1C	-0.751125
EBNA1BP2	-0.0613333333333333
CIAPIN1	-0.27975
PDGFRA	-0.0864444444444444
CSTB	0.593125
CENPI	-0.370666666666667
GTF2E2	-0.3075
RPP21	0.361
CCNF	-1.129
KCNQ3	0.6705
FAM79A	1.06125
SLC22A12	0.4875
NOVA1	-1.428
FZD3	0.6548
AKAP8	-0.783
SOCS5	0.11825
CFDP1	-0.124
DLG5	1.25425
PGM5	0.226416666666667
C1orf144	0.1215
HDAC10	-0.805
RND2	-0.75525
C20orf199	-0.228
RNMT	-0.489125
SLURP1	2.065875
ASTN1	-1.717375
SH3BGR	0.6995
MYCL1	-0.241875
ZHX1	-0.0733333333333333
CENPK	-2.2975
FOSB	-0.0129
LOC643406	1.41275
C2orf59	-1.009125
TMEM135	0.841625
SLC27A2	-0.291
KRT33A	2.593
OVOL1	2.18875
PAMCI	-3.55133333333333
S100A7	1.6465
ZNF789	-1.1975
HARS2	0.287
RPL23A	-0.509333333333333
TCF23	0.519
UPF3B	-1.21175
C17orf78	0.3105
HLA-DOB	0.402833333333333
C14orf142	-0.0946666666666667
TEKT5	1.76366666666667
DMWD	0.3805
POLD1	-1.78683333333333
GSCL	0.00800000000000001
CALD1	-0.111
SCRT1	-0.238
AIG1	1.26
UNC84B	-0.94275
ZNF404	-0.4605
TMED6	-3.88
KIAA1462	0.51
LRRC27	1.84566666666667
PYGO1	-0.597
PIGU	0.447666666666667
ALAS2	-4.13883333333333
WRNIP1	0.09325
CNNM3	0.18
ZNF2	0.25775
ST3GAL5	-0.491416666666667
MRPL23	0.713
TSSK6	0.13525
PSMA6	0.91875
C16orf70	-0.1375
KIAA1602	-0.489
ALMS1	0.305333333333333
DCN	2.745125
TMEM132D	-1.691
SUCLG2	-0.434
ABHD14A	-0.01575
DEXI	0.0838333333333334
AMPD2	-1.57566666666667
IFNAR2	-0.187
CYB5A	1.4525
TLOC1	0.83095
NXF5	-0.790333333333333
NRBF2	0.1535
KCTD3	1.32875
ITGAE	-0.129
SLC30A3	-2.1045
ZRF1	-0.6895
IFRD2	-0.615857142857143
XAB1	0.45
PYCR2	-0.367333333333333
SERPINB3	-5.7685
TMLHE	0.6781
GEFT	-1.564
ABCA5	-0.96125
EMR4	0.076
TSFM	0.09225
HIST3H2BB	0.13375
ARHGEF19	-0.09825
TSPAN17	0.776666666666667
ABCC8	3.60625
MAP1S	0.260666666666667
C22orf36	1.209
BNC2	-0.393357142857143
HIST1H4A	-0.2385
NDUFS3	-0.0593333333333333
WDR3	-0.184333333333333
XKR4	-1.161
TTC33	0.482928571428571
STMN2	3.748
CPN2	-1.24683333333333
HSPC105	1.225125
PCOLCE2	-6.11675
C3orf55	1.562
KLHDC9	2.985
TBC1D23	-0.3265
ATXN2L	-1.26316666666667
MAP2K3	0.0709166666666667
SCAP	-0.60525
ZNF486	1.09316666666667
C20orf96	-1.6515
NARS	-0.148
ADAMTSL1	-0.553785714285714
PRCC	0.338833333333333
CCDC126	2.02408333333333
ZNF675	0.2905
CALCOCO1	0.26675
ANKRD43	0.211
CWF19L2	-0.144166666666667
ZBTB32	2.27266666666667
BRAF	0.53925
ODF4	0.26225
MGC14376	0.469
HORMAD1	-2.69016666666667
AAK1	-0.142818181818182
PEBP1	1.19258333333333
TNFSF5IP1	0.1685
DKFZp564N2472	0.458
RMND1	0.5415
IGKV1-5	4.2035
COL1A2	2.43016666666667
SERPINA5	0.101875
AANAT	0.454
C19orf21	1.01916666666667
GEMIN5	-1.17675
UBR4	-0.809
LTBP3	0.990833333333333
AMHR2	-2.60516666666667
PROCR	-1.02475
MYBBP1A	-1.21625
C20orf39	1.2575
ZNF697	-0.84025
PASK	0.0714
ZNF776	0.628833333333333
RFXDC2	-0.2275
KIAA0467	-0.0095
C10orf96	-3.297
ZNF503	-1.218
GULP1	0.44975
KCNE4	-0.2095
DKFZp434K191	-1.480625
LOC196913	0.26
BHLHB4	-0.8485
CH25H	-0.87425
LOC81691	-0.503333333333333
ALPL	0.02
COL12A1	2.8355
FOLR3	-1.52433333333333
GPR123	0.00025
TRIM62	0.518214285714286
ABLIM1	-0.2005
MAST3	-0.3915
RHBDD1	1.01433333333333
LOC338809	1.0035
RYBP	-0.715
TTC26	0.24925
ZNF22	0.289833333333333
ISCA2	0.18075
RDM1	-1.954
PIGM	1.167
GNB3	-1.3895
ACTR2	0.6824
HMGB1	0.3888
EDG1	2.69766666666667
SOAT2	-2.58925
OR10AD1	0.396
RAP1GDS1	0.957083333333333
LCE1F	0.473
ESM1	-0.419
RCN3	2.021
CREBL1	0.05075
DBNL	-0.1985
PTGER3	1.975625
USP30	0.740166666666667
BCL2L12	-0.052
KIF26B	2.30925
ZNF416	0.1515
ZNF225	-0.0095
C17orf70	-0.118
ZNF554	0.45575
RAE1	-0.192666666666667
TNIK	-0.2975
ACTN3	-0.2645
MGC45922	-0.679
CCNA1	0.112833333333333
RYK	0.15
IL26	-0.083
LRP3	-0.138666666666667
QARS	-0.91575
SOX7	1.00357142857143
BID	-0.2965
OR2S2	-0.0315
CXCL14	2.54275
C11orf47	-0.908
MGC29891	0.310666666666667
HSPB8	3.3607
PRDM14	-2.2265
NUFIP2	0.473
MNAT1	0.033625
ZDHHC2	-1.39566666666667
MBNL2	0.05575
ADD3	-0.958375
CSNK2A1P	-0.88875
KLK6	-1.416
TMEM111	0.2671
KIAA1279	1.22875
NUBP2	0.106666666666667
RAB42	-1.01975
