Hybridization REF	TCGA-E2-A15M-01A-11R-A12D-07
MGC16703	-1.29116666666667
SNAPC2	0.406
FILIP1L	1.5995
RASGRP4	0.0545
LRRC1	1.072
GAS1	1.2225
PRAC	-0.73775
DGKA	0.290166666666667
NT5C3	-0.2425
PEG3	-2.74375
NADK	-0.2535
PRR17	0.58
LOC374569	0.3
SGSH	0.0236666666666667
NLRP8	0.527
GALT	-0.4005
MCF2	-0.3665
ZNF263	0.7415
TACSTD1	1.33033333333333
TYR	-6.3031
ATP6AP2	0.855
RNUXA	0.00025
ABHD10	1.755
GDPD2	-0.78825
SLC35C1	0.481
UBE2A	0.391125
HERC5	0.791166666666667
FAM112B	-4.17466666666667
FBXL16	1.94525
DKFZP434A0131	-0.79675
ELA3A	-2.199
RBM41	-0.82275
HAO2	-0.08825
RNH1	0.067375
SHANK2	0.459333333333333
OSBP2	-2.065625
DAK	-0.635333333333333
C3orf58	0.321333333333333
TCL1B	-0.459
KBTBD2	0.10575
SUGT1L1	0.24975
UBE2E2	0.768666666666667
MYL9	2.089625
CDC23	-0.358666666666667
PBXIP1	1.1843
CXorf40B	0.7195
NBL1	1.34425
RTBDN	0.0455
RAB11FIP5	0.133625
TTTY13	-0.954
SCOTIN	0.19025
SOHLH1	-0.355833333333333
CDKN1A	-0.330142857142857
NCK1	0.88275
ZNF550	0.749
SAPS3	1.06175
SPIN3	0.347333333333333
MAGEE2	-0.1975
MIS12	-0.667666666666667
OR8H2	-0.145
KIAA0774	-0.969666666666667
UNC5D	-1.7825
CUL7	-0.658666666666667
LIPC	-2.78733333333333
DIO1	-1.21375
C20orf11	0.2915
CTRL	-0.32525
HS3ST2	2.1375
PAK4	0.598833333333333
CCRL1	2.93
RNF10	0.121375
ZNF567	0.7615
ZNF660	-0.3925
TCEAL3	1.37125
MAGOH	0.0693333333333333
CENPB	-0.106
C19orf7	0.416875
LOC388965	0.173
ZCCHC13	0.315
JMJD1A	-0.6856
HIST1H4H	0.3015
TBRG1	-0.4971
GPC3	-0.21975
TAF1C	-0.356625
EBNA1BP2	-0.577166666666667
CIAPIN1	-0.00275
PDGFRA	0.268888888888889
CSTB	-0.45575
CENPI	-0.985
GTF2E2	-0.821666666666667
RPP21	-0.19325
CCNF	-0.218333333333333
KCNQ3	0.9245
FAM79A	1.2915
SLC22A12	0.4135
NOVA1	0.899333333333333
FZD3	-0.8499
AKAP8	0.24775
SOCS5	0.505125
CFDP1	-0.5125
DLG5	-0.2405
PGM5	0.892583333333333
C1orf144	0.227583333333333
HDAC10	-1.212
RND2	-1.18675
C20orf199	-0.8585
RNMT	-0.727
SLURP1	0.418
ASTN1	-0.38825
SH3BGR	2.62425
MYCL1	0.09325
ZHX1	0.437
CENPK	-1.4505
FOSB	2.0202
LOC643406	0.35225
C2orf59	-1.20475
TMEM135	-0.46375
SLC27A2	-1.7285
KRT33A	0.2415
OVOL1	1.38025
PAMCI	-1.0025
S100A7	-1.3385
ZNF789	-1.1845
HARS2	0.26325
RPL23A	-0.930166666666667
TCF23	-0.00975000000000001
UPF3B	-1.00925
C17orf78	-0.0735
HLA-DOB	1.41766666666667
C14orf142	0.219166666666667
TEKT5	0.454166666666667
DMWD	-0.114
POLD1	-1.45166666666667
GSCL	-0.0345
CALD1	0.4055
SCRT1	0.367166666666667
AIG1	1.23425
UNC84B	0.55325
ZNF404	-0.514
TMED6	-2.4695
KIAA1462	1.007
LRRC27	1.11433333333333
PYGO1	0.164
PIGU	-0.2225
ALAS2	-3.8575
WRNIP1	0.333875
CNNM3	0.2165
ZNF2	-0.02525
ST3GAL5	0.0369166666666667
MRPL23	-0.8585
TSSK6	-0.283
PSMA6	-0.12125
C16orf70	-0.15225
KIAA1602	-0.10775
ALMS1	0.338666666666667
DCN	3.55625
TMEM132D	-0.38225
SUCLG2	0.5975
ABHD14A	-0.0465
DEXI	0.143833333333333
AMPD2	-1.26083333333333
IFNAR2	0.467833333333333
CYB5A	2.6645
TLOC1	0.4917
NXF5	-0.3035
NRBF2	0.369
KCTD3	0.799
ITGAE	-0.719666666666667
SLC30A3	-2.13433333333333
ZRF1	-1.136
IFRD2	-0.72725
XAB1	-0.478
PYCR2	0.191333333333333
SERPINB3	-4.2465
TMLHE	-0.0677
GEFT	-1.009375
ABCA5	-0.80275
EMR4	0.00433333333333332
TSFM	0.005
HIST3H2BB	-0.209
ARHGEF19	0.7085
TSPAN17	0.3465
ABCC8	2.80475
MAP1S	0.286833333333333
C22orf36	-0.288
BNC2	0.611428571428571
HIST1H4A	-0.53125
NDUFS3	0.0398333333333333
WDR3	-0.9035
XKR4	-0.19075
TTC33	-0.219928571428571
STMN2	2.99575
CPN2	-0.5685
HSPC105	-1.093
PCOLCE2	0.43225
C3orf55	1.3805
KLHDC9	1.419
TBC1D23	0.363
ATXN2L	-1.27241666666667
MAP2K3	-0.0688333333333333
SCAP	-0.3275
ZNF486	0.436166666666667
C20orf96	0.48775
NARS	-0.4485
ADAMTSL1	0.0579285714285715
PRCC	0.504666666666667
CCDC126	1.28025
ZNF675	0.0945
CALCOCO1	1.0555
ANKRD43	5.14875
CWF19L2	0.137166666666667
ZBTB32	1.26466666666667
BRAF	-0.004
ODF4	0.14125
MGC14376	0.606666666666667
HORMAD1	-0.990833333333333
AAK1	0.0318333333333333
PEBP1	0.329166666666667
TNFSF5IP1	0.0461666666666667
DKFZp564N2472	0.17675
RMND1	0.653625
IGKV1-5	5.012
COL1A2	2.9695
SERPINA5	-1.736
AANAT	0.2345
C19orf21	0.1265
GEMIN5	-0.7235
UBR4	-0.206666666666667
LTBP3	0.744666666666667
AMHR2	-2.3805
PROCR	-0.12225
MYBBP1A	-1.20325
C20orf39	-0.008
ZNF697	-0.686375
PASK	-0.0512
ZNF776	0.842833333333333
RFXDC2	-0.147625
KIAA0467	-0.0525
C10orf96	-0.86225
ZNF503	0.69575
GULP1	-0.625
KCNE4	1.36566666666667
DKFZp434K191	-1.156375
LOC196913	0.2285
BHLHB4	1.139
CH25H	2.54925
LOC81691	-0.86
ALPL	0.0267857142857143
COL12A1	2.278375
FOLR3	-2.0925
GPR123	-0.1115
TRIM62	0.422928571428571
ABLIM1	0.759333333333333
MAST3	0.23325
RHBDD1	0.729333333333333
LOC338809	0.3315
RYBP	0.51475
TTC26	-0.517375
ZNF22	0.2985
ISCA2	-0.31975
RDM1	-2.269
PIGM	0.595
GNB3	-1.3325
ACTR2	0.4679
HMGB1	0.1139
EDG1	4.09483333333333
SOAT2	-3.3085
OR10AD1	-0.1005
RAP1GDS1	0.122333333333333
LCE1F	0.1995
ESM1	-0.513875
RCN3	2.139
CREBL1	-0.482
DBNL	-0.0313333333333333
PTGER3	2.276625
USP30	0.134666666666667
BCL2L12	-0.105666666666667
KIF26B	1.6855
ZNF416	0.993
ZNF225	0.371
C17orf70	-0.1475
ZNF554	0.39175
RAE1	-0.466666666666667
TNIK	1.7765
ACTN3	-0.1615
MGC45922	0.8805
CCNA1	-0.038
RYK	0.198
IL26	0.2505
LRP3	0.759833333333333
QARS	-0.073
SOX7	1.05842857142857
BID	0.26275
OR2S2	-0.6015
CXCL14	5.34725
C11orf47	-0.298
MGC29891	0.6965
HSPB8	1.6217
PRDM14	-0.4745
NUFIP2	-0.07925
MNAT1	-0.39175
ZDHHC2	0.055
MBNL2	0.25225
ADD3	0.718625
CSNK2A1P	-0.6465
KLK6	-2.31083333333333
TMEM111	0.1987
KIAA1279	0.67175
NUBP2	0.128666666666667
RAB42	-0.651
ID3	-0.4525
TM9SF1	0.09725
MDP-1	-0.42275
POU4F2	0.19775
IQCK	1.518
C16orf14	-0.62775
CAPN3	-1.402125
FAM43B	0.416
RECQL	-0.3705
AP1G1	-0.238928571428571
CTNNBL1	0.182166666666667
ECHDC1	-0.297
SMARCC1	-0.2497
FOXQ1	-1.739375
GNAI3	0.355333333333333
POLG2	-1.795
CD4	1.63575
ITLN1	-0.2415
EBI2	4.71725
IRF1	1.6255
PTPRE	1.5255
PTK2B	0.093
NXNL2	-0.932
SOX4	0.7245
TSPAN3	0.1
SH2D1A	-0.4235
C8orf58	-0.377166666666667
USP20	-0.488
DUSP22	-0.3845
CALB1	-1.5955
L3MBTL2	0.424416666666667
MCRS1	0.1875
TMEM118	-1.26583333333333
C18orf8	0.653
FLJ10241	-0.22375
GJA12	1.31725
PKD1	-0.269
ZFP3	0.462
JAM3	-0.21025
LAPTM4A	1.1211
DIRC2	0.1755
KIAA2022	0.141166666666667
MYOM1	1.03216666666667
TRPM8	-1.325
MOP-1	1.12725
PHKG2	-0.335125
ZNF650	0.091375
KIAA1522	0.929
PSG8	-1.15166666666667
DDX19B	-0.1335
MOBKL1B	0.73825
DIAPH2	-0.0135
PTPN12	0.42725
CLN8	-0.4867
CRYZL1	-0.261
CRY2	0.749666666666667
FCGR2B	4.73066666666667
PNPLA4	0.27075
ZNF454	-0.3305
DKFZp434B1231	0.1345
CLDN11	0.2849
RFWD2	0.767833333333333
CIB2	-0.652
MXRA8	3.1735
HRK	0.0131250000000001
MAML2	0.2785
C4orf31	1.57725
C6orf192	0.728
COG6	0.200875
FAM5B	2.00475
NFATC1	1.0921
SEPT10	-0.32575
SCYL1	-0.0033
RPP40	-0.961
SCOC	0.0028
KIAA1450	0.9725
CTDSPL2	-0.0825
TBX5	1.158
NAPG	-0.2195
RHD	-3.268
C14orf45	1.52533333333333
ZBTB22	0.941
PLCG1	-0.775
ANKRD10	-0.941125
AQP7P2	3.923
TAGLN2	0.184333333333333
HTR2C	-0.9995
SLC16A7	0.639
C17orf83	0.1715
TSGA14	-0.750333333333333
MDH1	-0.254
PPP3R2	0.131833333333333
DCBLD2	-2.21921428571429
RBM33	-0.392
DPH3	-1.243
SYT10	-0.625333333333333
FMO4	1.389
THYN1	-0.471
DRD5	-1.5265
OTOR	0.1305
PGRMC2	0.1108
KATNAL1	-0.191125
PAQR6	-1.37975
UBE2I	-0.106
C14orf28	0.069
C8orf70	0.67425
FLYWCH1	-0.43375
ANGPTL3	-0.5035
GLRX2	0.176666666666667
ATP11A	-0.416928571428571
ARL5B	0.040625
MUC16	-2.79825
SLC25A5	-0.1135
ACRC	0.036
MYO1C	-0.106
FAM89B	1.20883333333333
FAS	0.953875
KIFAP3	0.482
GLRA2	0.2215
BTN3A2	1.3852
CNKSR3	-0.63275
CSTF3	-0.233666666666667
ARPM1	0.2155
KIAA1530	-1.077
C9orf150	0.6545
PRKCI	0.07575
tcag7.1015	-1.55325
SOD3	1.279
ZNF574	0.51775
CYP21A2	1.43825
RPL12	-0.29675
COMMD2	-0.6435
WIZ	0.3925
LOC344405	-0.9215
ALDH4A1	-1.04711764705882
CRYAB	2.904
COPA	0.832533333333333
PCDHGA7	0.964333333333333
KIF11	-0.833916666666667
RASD2	-0.05175
SLC26A3	-0.3215
ZNF175	0.284
JAKMIP2	-1.303625
C8orf4	1.11833333333333
PTHLH	2.716
SLC40A1	3.60533333333333
OR7D4	0.179166666666667
PCDHB17	0.5275
CD36	5.382
C6orf203	0.6305
PRKG2	0.057
LOC400566	-0.01025
ANAPC13	-0.394
SLCO3A1	0.06325
ZNF692	-1.858
FANCL	-0.7205
SH3GLB1	1.07075
C12orf61	0.2615
KBTBD6	-0.279
SUPT5H	0.21425
XRCC6	-0.4569
HUS1B	0.7401
FAM133B	-0.630428571428571
LOC728276	0.107
KCTD18	0.696
SOS2	0.674
CCDC99	-1.24675
C1QTNF5	3.3715
NNAT	2.46916666666667
USP16	0.422
LARS	-0.971
ZBTB2	1.000875
ABO	0.137
TRAF3	-0.03225
GALNT5	1.6835
NAP5	0.40575
ALG14	0.409166666666667
KIAA0515	-0.245076923076923
WDR75	-0.573333333333333
TEX261	-0.139
LY86	1.83525
LOC389072	-0.112
FLJ13611	0.3315
MRGPRX2	0.3075
SNRPA	-0.767
OR2G2	0.1875
GPRASP2	0.892
C7orf42	0.0987
C9orf163	-0.758
CYP11B2	0.687
FCRL3	0.790833333333333
PRDX1	-0.0255
FGB	-5.86583333333333
COX17	1.23116666666667
C16orf33	0.15275
PIWIL1	-0.507
FOLR1	-2.35483333333333
KIAA0082	-0.39175
FREQ	-1.0895
TMCC2	-0.793833333333333
TCF12	0.347166666666667
ZNF721	0.53725
FAM130A2	0.247
POU4F1	-1.47125
SNRPF	-1.019875
SGIP1	0.769333333333333
ZNF641	1.23216666666667
EMG1	-1.11075
PRRG4	0.555
HIRA	-3
MYNN	0.334833333333333
AEBP2	-0.01775
TBXA2R	0.538166666666667
ISL2	-1.07416666666667
PCDHB11	0.8355
RNF144A	-0.017625
MARCH5	0.31325
DULLARD	-0.0803333333333333
DCLRE1B	-0.2275
ITGA8	0.25475
TP73	-0.16375
PRKCD	1.5665
NDUFB4	-0.2825
ATP13A4	0.278
ANTXR2	0.271166666666667
COL4A3	-0.194833333333333
MYO10	-1.0334
SLC6A18	0.1715
PEX1	-0.48175
TMEM74	-0.719333333333333
RBM19	0.0965
TAPBP	0.7542
RUNX1	0.32025
MID1	-0.722
GPR64	1.181
RASEF	1.2845
GABRG1	0.116125
MYO16	-0.42175
DBF4	-1.29466666666667
TSHZ2	3.26675
RIPK2	0.42525
PPTC7	0.0615
KIF4B	-0.3395
LRRC31	4.814875
ZNF540	0.93625
EFNB3	-0.509666666666667
LOH12CR1	-0.0995
STON2	-0.0356666666666667
GLP1R	0.39175
CSTF2T	0.17875
IREB2	-0.491375
GRSF1	-0.26425
PDCD7	-0.898
LRRC43	-0.042
CNR1	2.7605
IL1F7	-1.0895
C12orf64	-0.60625
FAM69B	-1.2775
NR2E1	-2.2355
MS4A6A	3.7393
FTL	0.2543
C7orf36	-0.04175
PCLO	1.1117
DYRK2	0.972083333333333
ARIH2	-0.257125
SAMD7	0.589
SCNN1D	-1.0225
SLC32A1	-0.365
C22orf25	0.227166666666667
MRPS18A	-0.0085
GPR112	0.2405
EARS2	-1.0495
ERN2	0.231
ATPBD3	0.0545
PRH2	-0.224
CDKN2D	0.433
PGLYRP2	0.2595
TRIM40	0.01875
SEC14L3	0.487166666666667
SLC22A1	-0.035
BTN2A3	0.12775
RASA4	1.05625
CCNL2	-0.919666666666667
MYBPC3	0.38
GJA4	3.947
CDC42SE1	0.902875
TRPV2	-0.03225
MYPN	-2.9985
SIM1	2.099
CDADC1	0.03825
ZFHX4	1.6655
NIBP	0.811666666666667
ADAMTS19	0.10225
ABTB2	-1.7835
TSPYL2	-0.10275
EIF2S3	-0.3927
SOX30	-0.0035
AP2A1	0.241833333333333
DKFZP564O0523	-0.0651666666666667
LOC285398	-0.27925
CDH18	-4.45375
CHL1	2.112625
GATS	-0.1037
TBC1D2B	0.9105
OR1J1	0.315
GSN	2.31166666666667
DPCR1	0.266375
GARNL4	-0.91
SMARCA5	-0.60875
PLEKHG3	0.889333333333333
ZBTB45	-0.0275
FRMD6	0.00183333333333333
PLS1	0.0725
DGKZ	0.304666666666667
EFNA1	1.4002
WDR85	-0.627125
ANK2	0.79075
PAGE4	-0.2845
SENP6	0.680666666666667
AKR7A2	-0.1255
FKBP10	-2.4885
VEGFC	-0.597166666666667
LARP1	-0.2775
SRBD1	-0.34375
ITGB6	1.4185
SLC1A2	-0.71
INVS	-1.00333333333333
MPO	0.4545
MOBKL3	0.2661
CUTL2	-0.637125
KLK2	-0.15525
VIM	0.35925
REG1B	0.0665
PCDHGC4	0.3185
C3orf34	-0.385166666666667
SUMO3	0.286333333333333
CST9L	0.09425
MLL4	-0.03075
SPR	0.238833333333333
SAMD9L	2.3635
ABCE1	-0.85425
SUPT3H	-0.2635
ACTBL1	-1.2705
ADAMTS4	0.7585
SLIT3	3.64725
RHEBL1	-0.652
NPM2	-1.557
MAN1C1	2.405125
KIAA1856	0.8055
HSPA6	2.392
LOC388152	-0.8285
C10orf140	-0.38575
ZDHHC12	-0.1475
LIN7A	-0.292
PHC2	0.232666666666667
SPHK1	-0.43775
TRIM26	0.3354375
FAM83E	2.03
C18orf24	-1.2755
ZNF578	0.956833333333333
ORAI1	-0.16575
RUVBL1	-1.21241666666667
C7orf20	-0.189333333333333
APAF1	-0.5345
SLC36A4	-1.909
MYH11	4.64616666666667
NEK1	0.1815
MPP2	-0.694
C12orf24	-2.9135
TNK2	0.3903125
ZNF289	-0.03625
MATN3	0.434857142857143
IFNGR2	1.7235
ITPR1	0.62925
EBF3	3.6021
TBC1D20	0.0764
OR10P1	0.25125
DDAH2	1.58125
SHPRH	-0.195375
STX7	0.8165
LOC554248	-2.5605
BCAR1	-0.1415
ATXN3	0.0775833333333333
TRIM27	0.015
CDC42EP2	0.1675
CHP	0.569357142857143
SOX17	2.423875
ZNF259	-0.923
CHCHD1	0.215125
ZDHHC19	0.0375
GBP2	3.0395
GARNL3	1.035
MRC2	0.28525
C1orf52	-0.44575
AOF2	-0.459333333333333
LRPPRC	-0.4852
ACVR1C	2.95233333333333
TM4SF18	3.146
TMEM169	0.294666666666667
PPP1R16A	0.058625
EBF1	2.17016666666667
RRS1	-0.523833333333333
SNX2	0.3065
OR2T2	0.258
RBX1	-0.33575
ANKRD54	-0.2115
TSNAX	0.713833333333333
TMEM83	-2.0855
ZBTB7A	0.80875
ATM	-1.28075
LOC338328	2.79283333333333
TIE1	2.2725
HIST1H3G	-0.160166666666667
PASD1	-3.989
TINAG	0.37675
PCDHAC2	0.073
LRRC15	0.263625
WBSCR17	-0.35375
TFF2	-0.0825
PARP2	-0.73375
NDFIP2	-0.1435
PCDHGB2	0.9855
WDR60	-0.54025
MAP7D2	-1.2318
USP45	-1.18475
GSDML	-0.7645
TNS1	0.4626
PLCD4	1.29575
IQCD	-0.110333333333333
SMPX	-1.58025
CD9	0.423166666666667
SRGN	2.200625
CASP7	1.273625
INOC1	0.2135
DKFZp451M2119	-0.74425
VMAC	1.015
USP53	0.6436
CAMK1G	-0.335
TMEM106A	0.371
CDC20	-1.1316
ACSL5	0.584333333333333
CBWD5	-0.79725
C1orf87	-0.266333333333333
KIAA1274	1.623
PRUNE2	-1.47807142857143
LYPLA2	-0.043
DOK6	-1.25333333333333
GPR149	-0.28875
FAM30A	3.18725
TMEM129	-0.2705
SLC35B3	1.23425
ACPP	-0.0579
LOC200261	-0.3085
SLC4A7	0.5035
CCDC40	1.05875
GART	-1.206
THOP1	-1.445
SCARB1	-0.715
CACNA1F	0.31225
TRIAP1	-0.417166666666667
SYT14L	0.3625
SFRS8	-0.229166666666667
PBOV1	0.88375
GOLSYN	1.61875
GJB7	-0.6635
CAMK2N1	0.8725
GREM1	1.87533333333333
FLJ20433	0.30325
QPCT	-2.4295
PRKAG2	1.00716666666667
H2AFX	-1.182625
C6orf154	1.3375
PLOD3	-1.33
ZBTB39	-0.246166666666667
WASF3	0.133583333333333
DRG1	-0.36475
PRR4	-0.4455
SPCS1	0.03975
KDELR3	0.0465
SRP19	-0.0661666666666667
GABRA6	-0.111
MFSD1	1.1755
MMEL1	1.311
PDXDC2	-0.0885
BUB1	-2.04355555555556
RNF138	-0.808375
MYLPF	-0.444666666666667
AIF1	1.90766666666667
DYNLRB1	0.5967
HCN3	-1.43333333333333
HIST1H2AI	0.36875
MAP4K5	-0.03725
LASP1	1.305
LOC130951	0.5175
PLAA	0.365875
KRT6A	-3.4955
C6orf117	-2.643625
ARHGAP23	-0.202
PTF1A	0.508
GPHA2	-0.58
LCE3B	-0.22
MCL1	0.695714285714286
EHBP1	-0.550166666666667
PRNP	-0.30075
ZSCAN1	0.27775
C1orf113	0.7555
FOXA3	-2.66025
NEB	1.217
ASGR1	-4.35533333333333
CTGF	2.0895
RAB17	-0.156666666666667
MST101	-0.0275
JARID1B	1.0775
USP37	0.0704
PTBP1	-0.252166666666667
PTPN7	0.721
CDC7	-2.68633333333333
SNX7	0.12225
ZNF335	0.048
CPT2	-0.14825
HEATR1	-0.744125
HSPC152	0.253
C5orf40	0.099
PSME1	0.481833333333333
STAG3	-1.394
TMEM154	0.946
KLHL32	-0.1825
TSGA10IP	-0.303
SUV420H2	0.137666666666667
SF1	-0.5282
2'-PDE	0.1920625
PNLIPRP2	-1.155
TRSPAP1	-0.438666666666667
NUP210	-0.558
ANP32C	-1.85066666666667
RAB11B	1.01433333333333
ASB15	-0.2335
ITGB3BP	-1.28825
UBASH3A	1.44325
YWHAB	0.74825
TPRX1	-0.23275
LY6G5C	-0.08275
SLC7A2	-0.020375
CLK1	0.6761
HSD3B7	0.284166666666667
VDR	2.246
C16orf74	-0.619
ACE	0.0705
PSMA2	-0.166666666666667
CCDC131	-0.32675
ZNF213	0.616333333333333
EML2	-0.22975
ALS2CR13	0.388833333333333
GLYATL1	3.48725
DSPP	-0.162
DHFRL1	-0.35775
C10orf30	-0.6765
SH3RF2	-1.46833333333333
LOC197322	-0.509333333333333
DLL3	-1.204125
TIGD7	0.56
GFRA3	-0.075
CPA1	0.550666666666667
RTN4	0.5605
PPT2	-1.21533333333333
FASLG	3.60808333333333
FOXP4	0.558
RPL26	-0.0751
GNL3L	-1.74033333333333
FMR1NB	-0.3085
CD163	7.247
SGPP2	2.858
GIMAP2	2.53475
CD37	2.47483333333333
DPT	4.7855
NBLA00301	1.25525
RGS5	3.38658333333333
C9orf4	0.0835
ACTL8	-2.78916666666667
PRKAR2B	1.330125
OPLAH	-0.181833333333333
C20orf134	1.158
SPACA5	-0.05775
TBL1X	-0.605333333333333
TSPYL3	0.6035
CHCHD3	-1.144
CRKRS	-0.07
GPR65	4.72275
DFFA	-0.901875
FUT1	0.77975
C6orf204	-0.118333333333333
TMEM51	0.6575
ZNF580	0.43425
CMTM2	0.046
C20orf200	-0.091
EZH1	0.161833333333333
FDX1L	-0.26225
MRPL32	-0.11675
PCAF	-0.0156
ALOX15B	0.901333333333333
CD59	0.218916666666667
CDK9	0.28775
ERP29	-0.589166666666667
TTR	-5.50375
BCMO1	-0.0325
DDIT4	-1.2942
PTGDS	3.18125
C3orf63	0.0885
BST2	1.417625
CYP1A2	-0.642666666666667
C5orf25	-0.43375
STX1A	-1.36947058823529
OR2A12	-0.2205
SH3BP5L	0.04775
SERINC5	0.07525
USP6	-0.5929
MRPL3	-0.593666666666667
POMP	-0.1345
INPP4B	-0.133
GMPPB	0.765
EAPP	0.45
AHSA1	-0.86325
ABCA11	-0.18
SLC5A6	-1.26983333333333
HIVEP2	0.83775
SUMO2	-0.163125
KIAA1822L	-1.0655
C11orf67	0.444
TXK	0.544
PHCA	-0.647125
ICAM4	-2.15283333333333
FPGS	0.0778333333333333
SNRPA1	-1.1695
KCNJ4	-0.499
KIF6	-0.1255
HIST1H2BG	-0.71
SLC5A5	0.29075
ZNF354B	0.0631666666666667
IL12RB2	1.41
C11orf76	0.423333333333333
GAL3ST2	0.014
AIFM2	0.350125
SYNC1	-0.823
UBL3	0.631
PIK3CG	0.347666666666667
NLN	-0.5264
BCORL1	0.311
CD5L	0.064
ZNF238	3.19333333333333
KIAA1394	-0.27025
C16orf55	-0.8524
CYP3A7	-1.4625
KRTAP3-1	-1.907
TFDP1	-0.863833333333333
MND1	-3.2715
NODAL	-0.4015
GTPBP4	-0.4035
TUBGCP2	0.75475
SLITRK5	-2.24
CIC	0.732
CD79A	1.41833333333333
SAMD14	0.2685
TNPO3	-0.919
OR10G3	0.338
OR10G8	0.109
CCDC111	-0.572
HOXC9	0.8425
DCUN1D1	0.0991666666666667
CYB5R1	1.343
TSR2	0.3025
DAB2IP	0.06
SLC6A5	0.0425
RAB3D	1.5485
DCUN1D4	-0.416333333333333
ERBB3	1.809
SDC1	0.2385
ATP6V1H	0.458333333333333
SYK	2.2295
ST20	-0.3035
C13orf30	0.3785
WDR40A	0.701
ADMR	-0.051
LOC388335	1.59725
ACSM1	-0.071
TDG	-0.64275
FLJ11235	0.35325
MRPS5	-0.725666666666667
AGPAT2	0.8815
SLC12A1	-0.151
CYP27A1	0.01125
THAP7	-0.6805
XPO1	-0.245583333333333
ALMS1L	0.440333333333333
C1orf2	-0.484875
ZNF777	-0.361166666666667
CAMK2A	-0.267333333333333
SMC1B	-0.30825
IHPK2	-0.2078
LEMD1	-3.3205
NKD2	-0.0785999999999999
CLU	0.445428571428571
ARMETL1	-0.4185
PABPC4	-0.773
CXCL12	3.0165
TFAP2C	1.2502
TTTY8	0.064
ABCB10	-0.579
ENDOD1	0.230666666666667
IDI1	-1.4885
KCTD6	1.34283333333333
CCDC105	0.2235
ULBP2	-1.3595
ZDHHC5	0.8215
WNT8A	-0.40725
COMMD10	0.38225
KLHL12	0.320875
GPR50	-0.3755
NR5A2	0.287125
OXGR1	-0.0636666666666666
EHD3	0.0665
CAPRIN2	-0.691625
KLRC3	-2.7125
SF3B1	0.380642857142857
IPO7	0.2085
ALDH1A1	0.961
ANKRD5	0.846375
TSNARE1	0.167
DDEFL1	0.6055
RNASEL	1.36783333333333
DNAH9	0.04625
HELLS	-1.82125
TNS4	-0.241
NAV1	0.3706
KIAA1409	0.2155
C20orf26	0.834833333333333
TUBG1	-1.5065
IRX2	-1.26475
CNGA4	-0.1
MGC50559	0.7025
OR4K17	-0.1475
TM2D2	0.994583333333333
FAM32A	0.55875
TXNDC14	-0.2655
CCBL1	-1.299
ANK1	-1.9754
PRSS23	-0.283125
PPM1L	0.3405
SPATA20	-0.7185
APCS	-0.06075
C14orf122	-0.335333333333333
PSMB5	-0.307125
C6orf10	0.0819
SETDB2	0.2075
SPNS3	-0.4295
SGMS2	0.136
MXD3	-0.3615
MON2	-0.0778
CARTPT	0.34075
HNF4A	-0.881666666666667
RABEP1	1.05095
TNFRSF10B	-1.464125
USH1G	-0.48
PPAP2B	-0.2245
TMEM16K	-0.2245
CTDSP1	0.792833333333333
CDK5R1	0.412833333333333
GABRR1	-0.3685
OPN1LW	-0.265
FAM98C	0.63475
DBN1	0.46725
ACAD10	-0.569833333333333
QTRTD1	1.459
WNK3	-1.10416666666667
RPS19	-0.038625
C1QB	3.889125
OTUD5	0.0665
SLC41A2	1.1295
TMEM22	-0.7035
KHSRP	-0.549083333333333
TNFRSF11A	0.259833333333333
FBL	-0.970333333333333
IBTK	0.193666666666667
OXER1	-0.11
CBLN4	1.381
GPR172B	1.3585
CFTR	-1.3315
VSX1	1.099
CAMK1D	0.42725
LOXL3	-1.74275
RTP4	3.17975
SLFNL1	-0.20275
KIAA0828	-0.26025
PAR5	0.184
LOC723972	-1.72175
GDI2	0.567
CEBPA	1.8965
MLF2	-0.263
AFMID	-1.903
ALOX12B	-0.283
BPHL	-0.37475
COX5B	-0.42375
S100A10	-0.6063
THOC6	-0.17825
NHN1	-0.032
RRP12	-0.903833333333333
ARID3B	-1.88325
CD3G	0.631666666666667
KIAA0133	-0.28375
NAT11	-1.1935
PPAT	-1.55666666666667
SIRT3	0.0869
TCERG1L	-1.81775
NIPA1	-0.1391
DPP8	0.000100000000000003
IL7R	3.13333333333333
ZFP64	0.234083333333333
DMAP1	0.1348
TRMT12	0.44125
TLR4	2.7026
WFIKKN2	0.0885
RAB12	-0.378833333333333
DDX51	-0.846666666666667
KIAA1086	-2.0115
ZNF295	-0.110333333333333
ACVR2B	-1.6895
LOC494150	-0.868125
ZNF517	-0.231
DNASE1L2	-1.102
SUFU	0.516083333333333
LOC283677	-0.4295
LMO3	2.51183333333333
PPP2R5D	-0.0841666666666667
ZNF587	1.0822
HIST4H4	0.0485
CYP2C8	0.10125
C1orf80	1.29716666666667
DOCK5	-0.943833333333333
C9orf24	0.043
OR5AR1	0.676
C11orf24	-0.21875
UNQ1940	-0.682
CAP2	1.64883333333333
TIMM44	-0.20725
DSEL	-0.9701
ROM1	0.1175
FBXO4	0.37075
MYLC2PL	-0.96475
MLH3	-0.0604
NOX1	0.249
DPEP2	2.275
DNAJB5	-0.0605
RLTPR	0.0335
MBIP	-0.255666666666667
COPB1	0.7935
SFTPA1B	-0.008
C10orf4	0.0746
PRELID1	0.293
