Hybridization REF	TCGA-BH-A0B5-01A-11R-A12P-07
TMEM135	-0.10475
SLC27A2	-2.9105
KRT33A	1.4285
OVOL1	1.821125
PAMCI	-2.033
S100A7	-1.1215
ZNF789	-0.199
HARS2	0.60875
RPL23A	-0.936666666666667
TCF23	0.42675
UPF3B	-0.739625
C17orf78	-0.127
HLA-DOB	0.377666666666667
C14orf142	0.279166666666667
TEKT5	0.461166666666667
DMWD	0.1325
POLD1	-1.53516666666667
GSCL	-1.5475
CALD1	0.6793
SCRT1	-0.386
AIG1	0.27375
UNC84B	0.37125
ZNF404	0.8085
TMED6	-2.18275
KIAA1462	0.5955
LRRC27	1.92766666666667
PYGO1	0.23
PIGU	-0.088
ALAS2	-3.6575
WRNIP1	0.057625
CNNM3	-0.104
ZNF2	0.68325
ST3GAL5	-0.2215
MRPL23	-0.42175
TSSK6	-0.39825
PSMA6	-0.18325
C16orf70	-0.91925
KIAA1602	-0.0205
ALMS1	0.981166666666667
DCN	3.259
TMEM132D	-0.4945
SUCLG2	0.37
ABHD14A	-0.74825
DEXI	-0.176666666666667
AMPD2	-0.8056
IFNAR2	-0.474833333333333
CYB5A	2.9018
TLOC1	0.5906
NXF5	-0.267333333333333
NRBF2	0.287375
KCTD3	1.9475
ITGAE	-0.841833333333333
SLC30A3	-1.77683333333333
ZRF1	-0.1725
IFRD2	-0.659625
XAB1	0.0465
PYCR2	0.111333333333333
SERPINB3	-3.539
TMLHE	0.0532
GEFT	-1.18125
ABCA5	-1.187
EMR4	0.402333333333333
TSFM	-0.15575
HIST3H2BB	-0.35325
ARHGEF19	1.95325
TSPAN17	0.475666666666667
ABCC8	3.399
MAP1S	0.151166666666667
C22orf36	0.473
BNC2	0.790714285714286
HIST1H4A	-0.9315
NDUFS3	0.0875
WDR3	-1.14683333333333
XKR4	-1.13425
TTC33	-0.120571428571429
STMN2	4.20725
CPN2	-0.390333333333333
HSPC105	0.684625
PCOLCE2	-2.67375
C3orf55	0.671
KLHDC9	2.7675
TBC1D23	0.1115
ATXN2L	-0.808583333333333
MAP2K3	-0.288333333333333
SCAP	0.02575
ZNF486	-0.541166666666667
C20orf96	0.124
NARS	-0.1645
ADAMTSL1	-1.0815
PRCC	0.485833333333333
CCDC126	2.8365
ZNF675	-0.39975
CALCOCO1	0.531
ANKRD43	4.44025
CWF19L2	0.312166666666667
ZBTB32	1.23383333333333
BRAF	-0.451
ODF4	0.1415
MGC14376	0.0565
HORMAD1	-1.551
AAK1	0.0169166666666667
PEBP1	0.985333333333333
TNFSF5IP1	0.246833333333333
DKFZp564N2472	0.51075
RMND1	-1.270625
IGKV1-5	1.9835
COL1A2	2.91041666666667
SERPINA5	-1.898625
AANAT	0.089
C19orf21	1.09766666666667
GEMIN5	-0.55
UBR4	-0.503833333333333
LTBP3	0.5495
AMHR2	-1.40166666666667
PROCR	-1.5605
MYBBP1A	-1.43625
C20orf39	1.75666666666667
ZNF697	-0.269125
PASK	0.3843
ZNF776	0.3015
RFXDC2	-0.293
KIAA0467	-0.40275
C10orf96	-2.71166666666667
ZNF503	-0.727
GULP1	-0.431333333333333
KCNE4	-1.65566666666667
DKFZp434K191	-1.493125
LOC196913	0.1605
BHLHB4	-0.2755
CH25H	1.592
LOC81691	-0.4055
ALPL	-0.349428571428571
COL12A1	2.601125
FOLR3	-1.5715
GPR123	-0.0145
TRIM62	0.3685
ABLIM1	1.04516666666667
MAST3	-0.36125
RHBDD1	0.206
LOC338809	0.6875
RYBP	0.7195
TTC26	0.526625
ZNF22	0.399333333333333
ISCA2	-0.1955
RDM1	-0.732
PIGM	0.57475
GNB3	-1.1145
ACTR2	0.4354
HMGB1	1.2349
EDG1	2.8305
SOAT2	-2.8745
OR10AD1	0.0435
RAP1GDS1	0.395333333333333
LCE1F	0.344
ESM1	-0.703625
RCN3	1.86925
CREBL1	-0.26225
DBNL	0.246333333333333
PTGER3	1.98125
USP30	0.170666666666667
BCL2L12	-0.8305
KIF26B	2.16375
ZNF416	0.41975
ZNF225	0.4305
C17orf70	0.10325
ZNF554	1.04775
RAE1	-0.9085
TNIK	0.962333333333333
ACTN3	0.1725
MGC45922	0.301
CCNA1	-0.2915
RYK	0.976833333333333
IL26	0.2295
LRP3	0.4835
QARS	0.274
SOX7	0.401571428571429
BID	-0.80725
OR2S2	-0.4665
CXCL14	5.67325
C11orf47	-0.184
MGC29891	0.949833333333333
HSPB8	-0.8701
PRDM14	-1.3485
NUFIP2	0.25775
MNAT1	0.29325
ZDHHC2	-0.693916666666667
MBNL2	-0.33925
ADD3	-0.46525
CSNK2A1P	-0.23975
KLK6	-0.0386666666666667
TMEM111	0.8786
KIAA1279	0.4185
NUBP2	0.280333333333333
RAB42	-0.21425
ID3	-1.0469
TM9SF1	-0.51475
MDP-1	-0.5335
POU4F2	0.433666666666667
IQCK	1.42925
C16orf14	-0.8545
CAPN3	-1.371875
FAM43B	-0.426875
RECQL	-0.208
AP1G1	-0.856071428571429
CTNNBL1	0.115166666666667
ECHDC1	-0.656666666666667
SMARCC1	-0.4882
FOXQ1	-1.842625
GNAI3	-0.0616666666666667
POLG2	-1.39375
CD4	1.008125
ITLN1	-1.05675
EBI2	3.84075
IRF1	1.9335
PTPRE	0.7306
PTK2B	0.105
NXNL2	-0.0705
SOX4	1.99194444444444
TSPAN3	-0.326833333333333
SH2D1A	-1.936
C8orf58	-0.350833333333333
USP20	-0.63625
DUSP22	-0.714583333333333
CALB1	-1.93966666666667
L3MBTL2	0.0379166666666667
MCRS1	0.02175
TMEM118	0.109
C18orf8	0.639833333333333
FLJ10241	0.104125
GJA12	0.291
PKD1	0.189833333333333
ZFP3	-0.085
JAM3	-0.58475
LAPTM4A	1.6873
DIRC2	0.4775
KIAA2022	0.346166666666667
MYOM1	0.432833333333333
TRPM8	-2.348
MOP-1	0.35675
PHKG2	0.11325
ZNF650	0.22375
KIAA1522	1.5205
PSG8	-1.0976
DDX19B	-0.3285
MOBKL1B	0.19475
DIAPH2	-0.914916666666667
PTPN12	0.659
CLN8	-0.3456
CRYZL1	0.589333333333333
CRY2	0.668666666666667
FCGR2B	4.34683333333333
PNPLA4	1.165875
ZNF454	0.061
DKFZp434B1231	0.39125
CLDN11	0.3138
RFWD2	0.9565
CIB2	-0.0171666666666667
MXRA8	3.01325
HRK	-0.962875
MAML2	-0.85325
C4orf31	0.181
C6orf192	-0.691
COG6	0.363125
FAM5B	0.606
NFATC1	1.07
SEPT10	-0.1405
SCYL1	-0.2939
RPP40	-0.89
SCOC	0.5408
KIAA1450	1.19425
CTDSPL2	0.3635
TBX5	2.28533333333333
NAPG	-0.313125
RHD	-4.295
C14orf45	2.75683333333333
ZBTB22	1.156
PLCG1	-0.563
ANKRD10	0.91775
AQP7P2	0.72375
TAGLN2	0.892666666666667
HTR2C	-0.601666666666667
SLC16A7	-1.01716666666667
C17orf83	-0.21675
TSGA14	0.286333333333333
MDH1	-0.3115
PPP3R2	-0.3775
DCBLD2	-1.63764285714286
RBM33	-0.559375
DPH3	-1.3035
SYT10	-0.405833333333333
FMO4	1.437
THYN1	-0.1785
DRD5	-1.378
OTOR	0.680875
PGRMC2	0.3228
KATNAL1	-0.163375
PAQR6	-0.6205
UBE2I	-0.03325
C14orf28	0.01375
C8orf70	-0.1705
FLYWCH1	-0.58575
ANGPTL3	-0.774333333333333
GLRX2	-0.142666666666667
ATP11A	-1.28857142857143
ARL5B	0.055625
MUC16	-0.348
SLC25A5	-0.244357142857143
ACRC	-0.74
MYO1C	-0.3945
FAM89B	0.427333333333333
FAS	0.94175
KIFAP3	1.58925
GLRA2	1.22
BTN3A2	-0.0745
CNKSR3	-1.149125
CSTF3	-0.654333333333333
ARPM1	0.4925
KIAA1530	-0.224
C9orf150	2.1855
PRKCI	-0.43075
tcag7.1015	-0.9315
SOD3	-0.9055
ZNF574	0.27425
CYP21A2	1.33175
RPL12	-0.427
COMMD2	-0.50275
WIZ	0.97425
LOC344405	-0.94775
ALDH4A1	0.0953529411764706
CRYAB	1.296
COPA	0.569866666666667
PCDHGA7	0.114166666666667
KIF11	-0.239916666666667
RASD2	0.084875
SLC26A3	1.338
ZNF175	0.0735
JAKMIP2	-2.319125
C8orf4	2.35783333333333
PTHLH	0.312
SLC40A1	3.96983333333333
OR7D4	0.431333333333333
PCDHB17	-1.029
CD36	2.16728571428571
C6orf203	0.5083
PRKG2	0.5945
LOC400566	0.55525
ANAPC13	-0.4105
SLCO3A1	-0.7595
ZNF692	-1.3735
FANCL	0.26
SH3GLB1	0.6825
C12orf61	-0.037
KBTBD6	-0.69225
SUPT5H	0.384375
XRCC6	-0.3368
HUS1B	0.7038
FAM133B	-0.105214285714286
LOC728276	0.4825
KCTD18	0.75225
SOS2	0.968833333333333
CCDC99	-0.894
C1QTNF5	3.034
NNAT	0.635
USP16	0.5865
LARS	-0.842
ZBTB2	-0.093
ABO	-0.144833333333333
TRAF3	-0.04225
GALNT5	-2.3495
NAP5	0.57025
ALG14	0.862
KIAA0515	-0.414192307692308
WDR75	-0.346666666666667
TEX261	-0.204083333333333
LY86	0.909
LOC389072	-0.7295
FLJ13611	0.609
MRGPRX2	0.4895
SNRPA	-1.196625
OR2G2	0.377
GPRASP2	0.7355
C7orf42	0.4429
C9orf163	-0.3085
CYP11B2	0.6155
FCRL3	1.53416666666667
PRDX1	-0.77025
FGB	-6.07833333333333
COX17	0.420333333333333
C16orf33	-0.43225
PIWIL1	-0.2728
FOLR1	-2.681
KIAA0082	-0.31425
FREQ	-0.7665
TMCC2	-1.15216666666667
TCF12	-0.598583333333333
ZNF721	0.73175
FAM130A2	0.03225
POU4F1	-1.43925
SNRPF	-0.1575
SGIP1	1.605
ZNF641	1.30733333333333
EMG1	-0.055625
PRRG4	1.0265
HIRA	-2.48325
MYNN	0.776333333333333
AEBP2	0.0430833333333333
TBXA2R	-0.2865
ISL2	-1.34033333333333
PCDHB11	-0.821
RNF144A	-0.221
MARCH5	0.656375
DULLARD	-0.2425
DCLRE1B	-0.265333333333333
ITGA8	0.44775
TP73	0.258625
PRKCD	2.38125
NDUFB4	0.07275
ATP13A4	0.9125
ANTXR2	-0.764833333333333
COL4A3	-0.8205
MYO10	-1.6546
SLC6A18	0.04125
PEX1	-0.134
TMEM74	-1.596
RBM19	0.16425
TAPBP	0.71465
RUNX1	1.32925
MID1	-1.76875
GPR64	-1.36366666666667
RASEF	1.8535
GABRG1	0.0475
MYO16	-0.1405
DBF4	-0.956666666666667
TSHZ2	2.667
RIPK2	0.25275
PPTC7	0.132833333333333
KIF4B	-0.744
LRRC31	2.615375
ZNF540	0.30375
EFNB3	0.0861666666666667
LOH12CR1	0.285375
STON2	0.442166666666667
GLP1R	-0.1675
CSTF2T	0.441625
IREB2	-0.9055
GRSF1	-0.309
PDCD7	-0.861833333333333
LRRC43	3.094
CNR1	0.169
IL1F7	-0.662
C12orf64	-0.11825
FAM69B	-1.05725
NR2E1	-1.96383333333333
MS4A6A	2.448
FTL	0.1766
C7orf36	0.2555
PCLO	1.2527
DYRK2	1.05233333333333
ARIH2	-0.31025
SAMD7	0.6885
SCNN1D	-0.48325
SLC32A1	-0.557125
C22orf25	0.049
MRPS18A	-0.1295
GPR112	-0.234
EARS2	-1.04175
ERN2	0.0785
ATPBD3	-0.5555
PRH2	-0.25
CDKN2D	0.733166666666667
PGLYRP2	1.08225
TRIM40	-0.26125
SEC14L3	0.272833333333333
SLC22A1	-0.5625
BTN2A3	-0.1755
RASA4	0.09875
CCNL2	-0.470916666666667
MYBPC3	0.4545
GJA4	1.367
CDC42SE1	1.619125
TRPV2	-1.3815
MYPN	-4.0355
SIM1	0.4065
CDADC1	0.271416666666667
ZFHX4	1.33075
NIBP	0.0223333333333333
ADAMTS19	1.15225
ABTB2	-1.7895
TSPYL2	-0.70275
EIF2S3	0.2223
SOX30	0.06225
AP2A1	-0.659333333333333
DKFZP564O0523	0.847166666666667
LOC285398	-0.04675
CDH18	-4.63275
CHL1	1.07875
GATS	-0.4716
TBC1D2B	0.486
OR1J1	-0.2525
GSN	1.47416666666667
DPCR1	0.099625
GARNL4	0.3145
SMARCA5	-0.69125
PLEKHG3	0.776333333333333
ZBTB45	0.473
FRMD6	0.182333333333333
PLS1	-0.00216666666666665
DGKZ	0.187833333333333
EFNA1	2.3819
WDR85	-0.631375
ANK2	0.71475
PAGE4	-0.691
SENP6	0.3155
AKR7A2	-0.356333333333333
FKBP10	-2.38525
VEGFC	-0.9105
LARP1	-0.0683125
SRBD1	0.469
ITGB6	3.945
SLC1A2	-1.35030769230769
INVS	-1.1115
MPO	-0.20125
MOBKL3	0.6136
CUTL2	-1.5435
KLK2	0.09475
VIM	-0.868
REG1B	-0.279
PCDHGC4	0.15175
C3orf34	-0.254166666666667
SUMO3	0.2115
CST9L	0.43925
MLL4	0.38375
SPR	1.05516666666667
SAMD9L	2.79825
ABCE1	-0.67675
SUPT3H	-0.8225
ACTBL1	-0.10425
ADAMTS4	0.501666666666667
SLIT3	2.86425
RHEBL1	0.21625
NPM2	-1.393
MAN1C1	1.854875
KIAA1856	0.49
HSPA6	0.55275
LOC388152	-1.461
C10orf140	-1.03
ZDHHC12	-0.53
LIN7A	0.8236
PHC2	0.519
SPHK1	-0.0735
TRIM26	0.5905
FAM83E	0.0235
C18orf24	-0.775666666666667
ZNF578	0.244666666666667
ORAI1	-0.51675
RUVBL1	-0.258583333333333
C7orf20	-0.470166666666667
APAF1	0.5315
SLC36A4	-1.67866666666667
MYH11	4.31716666666667
NEK1	-0.0789
MPP2	-0.072125
C12orf24	-2.321
TNK2	0.448
ZNF289	-0.1905
MATN3	0.511857142857143
IFNGR2	1.05266666666667
ITPR1	0.486875
EBF3	2.6692
TBC1D20	0.0725
OR10P1	0.2825
DDAH2	1.47425
SHPRH	-0.681
STX7	-0.1785
LOC554248	-1.30675
BCAR1	-0.74275
ATXN3	0.139916666666667
TRIM27	-0.3995
CDC42EP2	-0.095
CHP	0.234285714285714
SOX17	1.2455
ZNF259	-0.866666666666667
CHCHD1	0.657875
ZDHHC19	-0.082
GBP2	2.6415
GARNL3	1.1495
MRC2	0.59
C1orf52	-0.33025
AOF2	-0.699166666666667
LRPPRC	0.0587
ACVR1C	0.123666666666667
TM4SF18	2.043
TMEM169	-0.342666666666667
PPP1R16A	-0.14975
EBF1	1.1065
RRS1	-0.2765
SNX2	0.3785
OR2T2	0.524
RBX1	0.03125
ANKRD54	0.108333333333333
TSNAX	0.692833333333333
TMEM83	-1.278
ZBTB7A	0.46475
ATM	-1.77683333333333
LOC338328	1.91333333333333
TIE1	0.914333333333333
HIST1H3G	-0.1575
PASD1	-4.556
TINAG	0.2795
PCDHAC2	-0.7175
LRRC15	0.7865
WBSCR17	-0.5105
TFF2	-0.0165
PARP2	-0.52775
NDFIP2	0.1165
PCDHGB2	-0.2885
WDR60	-0.06125
MAP7D2	-2.1789
USP45	-1.38925
GSDML	-0.31975
TNS1	0.497
PLCD4	1.29775
IQCD	2.14716666666667
SMPX	-3.101
CD9	2.50066666666667
SRGN	1.618
CASP7	1.640375
INOC1	0.312
DKFZp451M2119	-2.07175
VMAC	1.3075
USP53	0.7515
CAMK1G	-0.432875
TMEM106A	0.0706666666666667
CDC20	-1.0007
ACSL5	0.433666666666667
CBWD5	0.5215
C1orf87	-1.218
KIAA1274	0.8785
PRUNE2	-2.13978571428571
LYPLA2	-0.184333333333333
DOK6	-0.333333333333333
GPR149	-0.2525
FAM30A	1.4705
TMEM129	0.13525
SLC35B3	0.93525
ACPP	0.2977
LOC200261	-0.8575
SLC4A7	0.1639
CCDC40	2.97625
GART	-1.403875
THOP1	-1.464
SCARB1	-1.04575
CACNA1F	-0.20075
TRIAP1	0.0181666666666667
SYT14L	0.7835
SFRS8	-0.323833333333333
PBOV1	-0.33775
GOLSYN	1.544
GJB7	-0.358
CAMK2N1	1.423
GREM1	2.61866666666667
FLJ20433	0.98325
QPCT	-1.274
PRKAG2	1.0165
H2AFX	-1.39725
C6orf154	-0.05075
PLOD3	-1.553
ZBTB39	-0.398
WASF3	-0.918916666666667
DRG1	-0.5865
PRR4	-0.2565
SPCS1	-0.388
KDELR3	0.176166666666667
SRP19	0.386666666666667
GABRA6	0.120666666666667
MFSD1	1.374
MMEL1	1.272
PDXDC2	0.042
BUB1	-1.532
RNF138	-0.457875
MYLPF	-0.435833333333333
AIF1	1.006
DYNLRB1	0.1679
HCN3	-0.535
HIST1H2AI	-0.67825
MAP4K5	-0.0474166666666666
LASP1	0.486875
LOC130951	0.368
PLAA	0.514375
KRT6A	0.2895
C6orf117	-1.635875
ARHGAP23	-0.2455
PTF1A	0.1535
GPHA2	-0.436
LCE3B	-0.2635
MCL1	1.06221428571429
EHBP1	-0.870666666666667
PRNP	-0.7731875
ZSCAN1	0.4805
C1orf113	0.054
FOXA3	-2.672
NEB	-0.32
ASGR1	-4.3355
CTGF	3.09233333333333
RAB17	0.810833333333333
MST101	0.0005
JARID1B	0.9744
USP37	-0.017
PTBP1	0.00716666666666669
PTPN7	-0.273
CDC7	-0.387166666666667
SNX7	0.17725
ZNF335	0.139
CPT2	-1.10675
HEATR1	-0.526875
HSPC152	-0.380375
C5orf40	0.40225
PSME1	1.07733333333333
STAG3	-2.009
TMEM154	0.666333333333333
KLHL32	-0.298666666666667
TSGA10IP	-0.19
SUV420H2	-0.2275
SF1	-0.5703
2'-PDE	0.112
PNLIPRP2	3.5915
TRSPAP1	-0.23275
NUP210	0.317166666666667
ANP32C	-0.677
RAB11B	0.602
ASB15	0.2845
ITGB3BP	-0.4405
UBASH3A	-0.587
YWHAB	0.592375
TPRX1	-0.13975
LY6G5C	-0.091125
SLC7A2	-0.929875
CLK1	2.0133
HSD3B7	0.492
VDR	2.71
C16orf74	-0.7625
ACE	-0.3365
PSMA2	0.287
CCDC131	-0.904875
ZNF213	0.632333333333333
EML2	0.87825
ALS2CR13	0.828166666666667
GLYATL1	-0.93725
DSPP	-1.2055
DHFRL1	0.296625
C10orf30	-0.550833333333333
SH3RF2	0.849333333333333
LOC197322	-0.799166666666667
DLL3	-0.767714285714286
TIGD7	0.99175
GFRA3	0.12225
CPA1	0.152833333333333
RTN4	-0.136666666666667
PPT2	-2.25516666666667
FASLG	2.21791666666667
FOXP4	0.406375
RPL26	-0.2283
GNL3L	-2.04616666666667
FMR1NB	-0.312333333333333
CD163	6.33475
SGPP2	0.57075
GIMAP2	1.31075
CD37	0.814
DPT	3.81083333333333
NBLA00301	1.05975
RGS5	1.58925
C9orf4	-0.214
ACTL8	-3.54416666666667
PRKAR2B	0.0357499999999999
OPLAH	0.3475
C20orf134	1.41675
SPACA5	-0.1575
TBL1X	-1.09716666666667
TSPYL3	0.0915
CHCHD3	0.17
CRKRS	-0.163166666666667
GPR65	5.0105
DFFA	-0.78575
FUT1	0.88975
C6orf204	-1.16016666666667
TMEM51	0.429
ZNF580	-0.451
CMTM2	0.82775
C20orf200	-0.4885
EZH1	0.0206666666666667
FDX1L	-0.71125
MRPL32	-0.60075
PCAF	-0.4925
ALOX15B	1.18716666666667
CD59	0.0677916666666667
CDK9	-0.467625
ERP29	0.5425
TTR	-4.2395
BCMO1	-0.019
DDIT4	0.2317
PTGDS	2.12775
C3orf63	0.590833333333333
BST2	1.564375
CYP1A2	-0.170833333333333
C5orf25	-0.11125
STX1A	-0.963764705882353
OR2A12	0.2915
SH3BP5L	0.3455
SERINC5	0.129
USP6	-0.9857
MRPL3	0.113166666666667
POMP	0.233375
INPP4B	1.089375
GMPPB	0.94225
EAPP	0.84625
AHSA1	-0.67825
ABCA11	-0.477
SLC5A6	0.401166666666667
HIVEP2	0.3815
SUMO2	0.331625
KIAA1822L	-1.27766666666667
C11orf67	0.5785
TXK	0.026625
PHCA	-0.666
ICAM4	-1.741
FPGS	-0.108666666666667
SNRPA1	-0.85125
KCNJ4	-0.035
KIF6	0.4242
HIST1H2BG	-0.717
SLC5A5	0.04775
ZNF354B	0.140833333333333
IL12RB2	-0.00675000000000001
C11orf76	0.02
GAL3ST2	0.172
AIFM2	-0.564375
SYNC1	-0.91075
UBL3	0.419875
PIK3CG	-1.43283333333333
NLN	-1.3443
BCORL1	-0.22225
CD5L	-0.0245
ZNF238	3.18066666666667
KIAA1394	-0.2425
C16orf55	-0.2084
CYP3A7	-1.9385
KRTAP3-1	-1.5725
TFDP1	-0.295166666666667
MND1	-1.58
NODAL	-0.219166666666667
GTPBP4	-0.74675
TUBGCP2	1.117
SLITRK5	-2.956
CIC	-0.10875
CD79A	0.514666666666667
SAMD14	-0.142
TNPO3	-0.641
OR10G3	0.332
OR10G8	0.209
CCDC111	0.024
HOXC9	1.114
DCUN1D1	0.354916666666667
CYB5R1	1.961
TSR2	0.655
DAB2IP	0.3182
SLC6A5	0.032
RAB3D	1.19725
DCUN1D4	-0.167666666666667
ERBB3	1.64966666666667
SDC1	2.34525
ATP6V1H	0.282333333333333
SYK	0.651
ST20	-0.576
C13orf30	1.836
WDR40A	0.3375
ADMR	0.1685
LOC388335	1.22425
ACSM1	0.8445
TDG	0.228583333333333
FLJ11235	-0.0115
MRPS5	-0.4455
AGPAT2	0.463333333333333
SLC12A1	0.3415
CYP27A1	0.56025
THAP7	-1.2905
XPO1	-0.184583333333333
ALMS1L	0.556333333333333
C1orf2	-0.521625
ZNF777	-0.0563333333333333
CAMK2A	-0.367666666666667
SMC1B	2.63725
IHPK2	0.6038
LEMD1	-2.93775
NKD2	0.0568
CLU	0.424928571428571
ARMETL1	-0.9535
PABPC4	-1.05925
CXCL12	1.69166666666667
TFAP2C	2.4052
TTTY8	-0.2325
ABCB10	-0.6215
ENDOD1	-0.461
IDI1	-1.009
KCTD6	2.395
CCDC105	-0.757
ULBP2	-1.42083333333333
ZDHHC5	-0.0825
WNT8A	-0.190333333333333
COMMD10	0.8915
KLHL12	0.010125
GPR50	0.217
NR5A2	0.092
OXGR1	1.21966666666667
EHD3	0.06675
CAPRIN2	-0.485125
KLRC3	-3.292
SF3B1	0.576642857142857
IPO7	-1.791
ALDH1A1	0.0713333333333333
ANKRD5	1.554625
TSNARE1	0.4895
DDEFL1	1.0085
RNASEL	1.16916666666667
DNAH9	-0.71625
HELLS	-0.72125
TNS4	0.000999999999999999
NAV1	-0.8126
KIAA1409	-0.284666666666667
C20orf26	3.07933333333333
TUBG1	-0.767
IRX2	1.88775
CNGA4	-0.317
MGC50559	1.4725
OR4K17	0.0745
TM2D2	0.699416666666667
FAM32A	0.862
TXNDC14	-0.7325
CCBL1	-1.3395
ANK1	-2.801
PRSS23	-1.9225
PPM1L	0.0245
SPATA20	-0.0005
APCS	0.24975
C14orf122	-0.8765
PSMB5	-0.158375
C6orf10	-0.2797
SETDB2	0.487833333333333
SPNS3	-1.4015
SGMS2	0.439
MXD3	-0.4075
MON2	0.3758
CARTPT	0.8435
HNF4A	-0.728666666666667
RABEP1	0.6518
TNFRSF10B	-0.550875
USH1G	0.1925
PPAP2B	-0.105166666666667
TMEM16K	-0.1435
CTDSP1	0.984
CDK5R1	-0.364333333333333
GABRR1	-0.058
OPN1LW	-0.0945
FAM98C	0.58425
DBN1	0.58775
ACAD10	0.3145
QTRTD1	-0.076
WNK3	-1.36316666666667
RPS19	-0.536
C1QB	2.818375
OTUD5	-0.263625
SLC41A2	0.3515
TMEM22	-1.36683333333333
KHSRP	-0.423083333333333
TNFRSF11A	-0.915833333333333
FBL	-0.041
IBTK	-0.361666666666667
OXER1	0.1205
CBLN4	-0.00687499999999999
GPR172B	0.914666666666667
CFTR	-0.788
VSX1	0.657
CAMK1D	-0.694
LOXL3	-1.5525
RTP4	1.5465
SLFNL1	-0.43575
KIAA0828	-0.22875
PAR5	0.1975
LOC723972	-0.6785
GDI2	0.736125
CEBPA	0.4668
MLF2	0.0995
AFMID	-0.081
ALOX12B	-0.07775
BPHL	-0.52225
COX5B	-0.2235
S100A10	0.0919
THOC6	0.3655
NHN1	-1.147
RRP12	-0.5045
ARID3B	-1.8305
CD3G	-2.04666666666667
KIAA0133	0.01675
NAT11	-1.1455
PPAT	-2.58883333333333
SIRT3	0.3787
TCERG1L	-1.05675
NIPA1	-0.2037
DPP8	0.0824
IL7R	1.38433333333333
ZFP64	0.0640833333333334
DMAP1	0.1379
TRMT12	0.56625
TLR4	1.7463
WFIKKN2	0.0115
RAB12	-1.1615
DDX51	-0.183
KIAA1086	-2.29175
ZNF295	0.547666666666667
ACVR2B	-1.44928571428571
LOC494150	-0.61975
ZNF517	0.17
DNASE1L2	-1.39583333333333
SUFU	0.715
LOC283677	-3.177
LMO3	2.56066666666667
PPP2R5D	-0.356833333333333
ZNF587	-0.3117
HIST4H4	0.08
CYP2C8	0.21675
C1orf80	0.198
DOCK5	-1.57083333333333
C9orf24	-0.15175
OR5AR1	0.7285
C11orf24	-0.679
UNQ1940	-0.60025
CAP2	-0.452166666666667
TIMM44	-0.6015
DSEL	0.0904
ROM1	-0.485
FBXO4	0.615
MYLC2PL	-1.4255
MLH3	0.6595
NOX1	0.608166666666667
DPEP2	1.566
DNAJB5	0.4585
RLTPR	0.043
MBIP	-1.199
COPB1	-0.163666666666667
SFTPA1B	0.084
C10orf4	0.764
PRELID1	-0.48075
NOLA1	-0.258
C19orf24	-0.17725
TLR9	-1.755
HLA-DMA	2.65008333333333
HCRP1	1.375
GPR137	-0.0321666666666667
ITGA11	-0.290333333333333
PHF13	0.5055
MARK4	0.3815
METTL4	-0.03675
MBD3	-0.5976
LOC134145	0.873375
FGF3	0.04225
SLC35A3	0.584
CLEC16A	-0.29375
AMOTL1	-1.48233333333333
FLJ31438	0.084
PAICS	-1.45925
TOMM40L	-0.283
MMD	-0.73375
KLK10	0.6437
NIT2	-0.1365
SERPINB10	-0.04125
KLF15	-0.4115
CCDC5	0.0575
WSB2	0.346
ME3	0.983
CACYBP	0.119083333333333
TCTN2	1.488
JAK1	0.600625
C2orf25	0.2985
GPD2	0.8325
FBXL11	0.766833333333333
CDV3	0.48575
GALNT11	0.60475
NDUFA12L	-1.4446
FLOT1	0.0228571428571429
TOR1AIP2	0.31125
MMP25	-0.4205
C1orf164	-0.3951
CHST5	-0.202
LYRM4	-0.9377
GPER	-2.666
HIPK2	0.8125
DAP	-0.00689999999999997
ZMIZ1	0.8565
DDX58	2.23425
DCC1	-1.30125
AKT1	0.112625
ENPP6	0.6985
ERVWE1	0.1555
CDC34	-0.154
RNF125	-1.2845
CASC1	4.58
SHROOM2	0.45625
RRM2B	-0.2355
COL6A3	2.561375
TMEFF1	-2.17125
PLEKHA4	1.1225
LYSMD1	1.5685
SEPT1	-0.7675
AOF1	-0.7515
GNPAT	0.42475
WDR18	-0.18025
HSD17B12	-1.02816666666667
HIST1H2BM	-0.356
INDOL1	0.3725
SUDS3	1.3525
C1orf192	2.6125
CYP2B6	-0.54025
TBC1D2	1.47283333333333
SLC25A12	0.21825
ERCC6L	-0.588833333333333
MGC10814	-0.952166666666667
POLR2C	-1.37033333333333
ZNF77	0.1625
EIF3K	0.0152
HPX	2.1085
ANKRD27	-0.305875
MALAT1	-0.4599375
PLB1	0.949166666666667
HRNBP3	-1.0125
CPSF4	-0.505
OR52N2	0.137
PIP5KL1	-0.042
GH1	-0.0465
HPS5	-0.64175
SLFN5	-0.591875
POP5	-0.322333333333333
OVOS2	-2.37066666666667
C20orf108	-0.675125
MARS	0.08575
CLRN3	0.786166666666667
ARSE	-0.6135
PPIE	-0.108166666666667
PHACS	0.341166666666667
GP5	0.206
IL8RB	0.6
FCRLA	-1.669
ARRDC1	0.4156
KRTAP9-4	0.38725
ZNF613	1.66
OR11A1	0.071
TMEM132B	-2.883625
PGLS	0.184
BSND	-2.27816666666667
KCNK18	0.048
FOXD4	0.4595
SV2C	0.5945
LCN2	2.0385
ZNF490	0.9466
C3orf15	3.6174
