Hybridization REF	TCGA-AR-A1AV-01A-21R-A12P-07
AIF1	2.20883333333333
DYNLRB1	0.6514
HCN3	-1.458
HIST1H2AI	-0.58225
MAP4K5	-0.382
LASP1	0.769875
LOC130951	0.9095
PLAA	0.0385
KRT6A	-2.4105
C6orf117	-3.628
ARHGAP23	-1.265
PTF1A	1.026
GPHA2	-0.1835
LCE3B	0.3785
MCL1	1.17392857142857
EHBP1	-1.15866666666667
PRNP	-0.5108125
ZSCAN1	0.90225
C1orf113	0.772166666666667
FOXA3	-3.38675
NEB	1.71825
ASGR1	-3.75583333333333
CTGF	0.891833333333333
RAB17	-0.719666666666667
MST101	-0.068
JARID1B	1.0484
USP37	0.0964
PTBP1	-0.56
PTPN7	1.76516666666667
CDC7	-1.43733333333333
SNX7	-1.51425
ZNF335	0.17875
CPT2	-0.381
HEATR1	-0.501625
HSPC152	0.298625
C5orf40	1.10325
PSME1	1.0075
STAG3	0.4955
TMEM154	1.89683333333333
KLHL32	0.687833333333333
TSGA10IP	-1.291
SUV420H2	-0.771166666666667
SF1	-0.5363
2'-PDE	0.0928125
PNLIPRP2	0.096
TRSPAP1	-0.444666666666667
NUP210	-0.3025
ANP32C	-0.912166666666667
RAB11B	1.19166666666667
ASB15	3.453
ITGB3BP	-2.22425
UBASH3A	1.80575
YWHAB	0.384375
TPRX1	-0.4665
LY6G5C	0.389125
SLC7A2	-1.959125
CLK1	1.0891
HSD3B7	0.0733333333333333
VDR	2.10825
C16orf74	-0.812
ACE	0.165
PSMA2	-0.111166666666667
CCDC131	-0.71975
ZNF213	0.708833333333333
EML2	-0.39225
ALS2CR13	0.7625
GLYATL1	-2.7425
DSPP	-1.092
DHFRL1	-0.226375
C10orf30	-2.11666666666667
SH3RF2	-1.09583333333333
LOC197322	-0.0143333333333333
DLL3	0.03525
TIGD7	-0.16475
GFRA3	0.0055
CPA1	-0.380333333333333
RTN4	-0.1325
PPT2	-0.999333333333333
FASLG	4.83433333333333
FOXP4	0.459
RPL26	0.4003
GNL3L	-1.7955
FMR1NB	-0.11
CD163	6.61075
SGPP2	2.73825
GIMAP2	3.0435
CD37	2.978
DPT	4.30866666666667
NBLA00301	2.0315
RGS5	0.569
C9orf4	-0.526
ACTL8	-3.88633333333333
PRKAR2B	-0.21525
OPLAH	0.897833333333333
C20orf134	0.96875
SPACA5	0.026
TBL1X	-0.876166666666667
TSPYL3	0.5145
CHCHD3	-0.947
CRKRS	0.0373333333333333
GPR65	6.862
DFFA	-1.22725
FUT1	0.25625
C6orf204	0.2055
TMEM51	-0.13225
ZNF580	0.60275
CMTM2	0.20025
C20orf200	-0.8185
EZH1	0.1425
FDX1L	0.63625
MRPL32	-0.159
PCAF	0.386
ALOX15B	4.0725
CD59	-0.040875
CDK9	-0.159375
ERP29	-0.029
TTR	-4.5345
BCMO1	-0.5915
DDIT4	-0.24
PTGDS	3.3085
C3orf63	0.1725
BST2	1.775
CYP1A2	-0.715333333333333
C5orf25	-0.65525
STX1A	-1.22476470588235
OR2A12	-0.846
SH3BP5L	0.1995
SERINC5	-0.380125
USP6	-0.7541
MRPL3	-0.0688333333333333
POMP	-0.414375
INPP4B	0.00999999999999997
GMPPB	0.78475
EAPP	0.347
AHSA1	-0.87075
ABCA11	0.893
SLC5A6	-0.52975
HIVEP2	0.8855
SUMO2	-0.01375
KIAA1822L	-1.274
C11orf67	0.0005
TXK	2.4235
PHCA	-0.531125
ICAM4	-1.661
FPGS	-0.0886666666666667
SNRPA1	-1.29725
KCNJ4	-0.95975
KIF6	-0.1965
HIST1H2BG	-0.980333333333333
SLC5A5	0.75
ZNF354B	-0.191833333333333
IL12RB2	3.5445
C11orf76	0.424
GAL3ST2	0.7525
AIFM2	-0.740375
SYNC1	-0.933125
UBL3	0.10975
PIK3CG	1.51033333333333
NLN	-1.0277
BCORL1	0.22875
CD5L	-0.11625
ZNF238	1.85383333333333
KIAA1394	-0.3975
C16orf55	-0.5783
CYP3A7	-2.393
KRTAP3-1	-2.192
TFDP1	-0.249666666666667
MND1	-2.11575
NODAL	-0.41275
GTPBP4	-0.85175
TUBGCP2	0.6995
SLITRK5	-3.91225
CIC	0.767
CD79A	4.3725
SAMD14	0.386833333333333
TNPO3	-0.915
OR10G3	null
OR10G8	0.2665
CCDC111	-0.204
HOXC9	2.31275
DCUN1D1	0.291083333333333
CYB5R1	1.2265
TSR2	-0.43175
DAB2IP	-0.3335
SLC6A5	0.211
RAB3D	1.3195
DCUN1D4	-0.341333333333333
ERBB3	0.396166666666667
SDC1	0.975833333333333
ATP6V1H	1.10133333333333
SYK	2.78
ST20	-0.8825
C13orf30	1.327
WDR40A	0.537166666666667
ADMR	0.474
LOC388335	2.516
ACSM1	1.207
TDG	-0.326083333333333
FLJ11235	-0.1565
MRPS5	-0.9345
AGPAT2	-1.24616666666667
SLC12A1	0.572857142857143
CYP27A1	0.38925
THAP7	-0.49175
XPO1	-0.821916666666667
ALMS1L	0.6965
C1orf2	0.157
ZNF777	0.240833333333333
CAMK2A	0.186666666666667
SMC1B	0.02775
IHPK2	-6.66666666666593e-05
LEMD1	-3.39575
NKD2	-0.3471
CLU	0.357642857142857
ARMETL1	0.196
PABPC4	-0.67125
CXCL12	3.9045
TFAP2C	0.1686
TTTY8	0.2335
ABCB10	-0.0677
ENDOD1	-0.805666666666667
IDI1	-0.888
KCTD6	0.9125
CCDC105	-0.03
ULBP2	-2.28133333333333
ZDHHC5	0.391
WNT8A	0.00775
COMMD10	0.2895
KLHL12	0.226875
GPR50	0.0305
NR5A2	2.703375
OXGR1	-0.269
EHD3	0.04025
CAPRIN2	-0.7095
KLRC3	-1.4485
SF3B1	0.122
IPO7	-1.209
ALDH1A1	1.0075
ANKRD5	0.939625
TSNARE1	0.44
DDEFL1	0.35725
RNASEL	1.35483333333333
DNAH9	-1.7345
HELLS	-0.97375
TNS4	-0.172
NAV1	-0.3328
KIAA1409	0.14975
C20orf26	3.43916666666667
TUBG1	-1.1445
IRX2	1.62025
CNGA4	0.116
MGC50559	1.24833333333333
OR4K17	0.556333333333333
TM2D2	0.27725
FAM32A	0.63775
TXNDC14	-0.3175
CCBL1	-1.423
ANK1	-1.6461
PRSS23	-1.45575
PPM1L	0.602
SPATA20	0.365
APCS	-0.23175
C14orf122	-0.844333333333333
PSMB5	-0.241625
C6orf10	0.558111111111111
SETDB2	0.669833333333333
SPNS3	0.0865
SGMS2	-0.403
MXD3	-0.561
MON2	0.2191
CARTPT	1.40025
HNF4A	-1.21483333333333
RABEP1	2.40565
TNFRSF10B	-0.83375
USH1G	0.039
PPAP2B	-0.594833333333333
TMEM16K	-0.65875
CTDSP1	0.728
CDK5R1	0.411
GABRR1	-1.0575
OPN1LW	-0.4075
FAM98C	0.92725
DBN1	-0.4845
ACAD10	-0.519583333333333
QTRTD1	-0.1915
WNK3	-0.547166666666667
RPS19	0.559375
C1QB	4.11625
OTUD5	0.044625
SLC41A2	0.9245
TMEM22	-2.1025
KHSRP	-0.376833333333333
TNFRSF11A	-0.935333333333333
FBL	-0.322666666666667
IBTK	0.271833333333333
OXER1	0.6285
CBLN4	0.892625
GPR172B	2.02883333333333
CFTR	-2.3255
VSX1	0.6115
CAMK1D	0.605
LOXL3	-1.651
RTP4	3.51775
SLFNL1	0.3725
KIAA0828	0.359625
PAR5	0.242
LOC723972	-0.968
GDI2	0.216875
CEBPA	1.3165
MLF2	-0.449666666666667
AFMID	-0.42225
ALOX12B	0.17
BPHL	0.28825
COX5B	-0.1165
S100A10	-0.6219
THOC6	-0.16775
NHN1	-0.4385
RRP12	0.0545
ARID3B	-0.808
CD3G	0.6015
KIAA0133	-0.085
NAT11	-0.836333333333333
PPAT	-0.660666666666667
SIRT3	0.005
TCERG1L	-2.25175
NIPA1	-0.2057
DPP8	0.1359
IL7R	3.59433333333333
ZFP64	0.0115
DMAP1	-0.2407
TRMT12	1.655
TLR4	3.1605
WFIKKN2	0.11175
RAB12	-1.53616666666667
DDX51	-0.471333333333333
KIAA1086	-3.50675
ZNF295	-0.148
ACVR2B	-1.70178571428571
LOC494150	-0.602375
ZNF517	0.551
DNASE1L2	-0.915
SUFU	1.01058333333333
LOC283677	0.1795
LMO3	-0.427666666666667
PPP2R5D	-0.252
ZNF587	0.3229
HIST4H4	-0.466
CYP2C8	0.079
C1orf80	1.07233333333333
DOCK5	-1.88166666666667
C9orf24	-0.37925
OR5AR1	-0.235
C11orf24	-0.2315
UNQ1940	-1.36625
CAP2	2.01533333333333
TIMM44	-0.47225
DSEL	-2.4251
ROM1	-0.668
FBXO4	0.367375
MYLC2PL	-2.7955
MLH3	1.0317
NOX1	0.235166666666667
DPEP2	2.73825
DNAJB5	-0.38025
RLTPR	0.588
MBIP	-0.1655
COPB1	-0.1815
SFTPA1B	-0.9235
C10orf4	0.3837
PRELID1	-0.356
NOLA1	-0.43775
C19orf24	-0.32725
TLR9	1.3065
HLA-DMA	4.19858333333333
HCRP1	0.6775
GPR137	0.0565
ITGA11	-0.646833333333333
PHF13	-0.4075
MARK4	0.53
METTL4	0.25975
MBD3	-0.9237
LOC134145	0.251571428571429
FGF3	0.07075
SLC35A3	0.099125
CLEC16A	0.36675
AMOTL1	-1.87175
FLJ31438	-0.15675
PAICS	-1.276875
TOMM40L	0.241
MMD	-1.4155
KLK10	3.663
NIT2	-0.0993333333333333
SERPINB10	-0.60925
KLF15	-0.4418
CCDC5	-0.2265
WSB2	-0.354875
ME3	0.4135
CACYBP	-0.712083333333333
TCTN2	0.467
JAK1	1.0195
C2orf25	-0.17375
GPD2	-0.54975
FBXL11	0.383833333333333
CDV3	0.370333333333333
GALNT11	0.217375
NDUFA12L	-1.1579
FLOT1	-0.458285714285714
TOR1AIP2	0.56375
MMP25	2.26125
C1orf164	-0.0201
CHST5	-0.1
LYRM4	0.0399
GPER	-2.3035
HIPK2	1.15275
DAP	-0.0382
ZMIZ1	1.2695
DDX58	2.86875
DCC1	-1.09275
AKT1	-0.845125
ENPP6	2.17516666666667
ERVWE1	-0.193166666666667
CDC34	-1.00575
RNF125	-0.454
CASC1	3.968
SHROOM2	0.70175
RRM2B	0.927833333333333
COL6A3	0.95125
TMEFF1	-2.34475
PLEKHA4	0.9905
LYSMD1	0.511166666666667
SEPT1	2.133
AOF1	0.291
GNPAT	0.12
WDR18	-0.7595
HSD17B12	0.326333333333333
HIST1H2BM	-0.696333333333333
INDOL1	2.5795
SUDS3	0.28175
C1orf192	1.6005
CYP2B6	-0.52
TBC1D2	1.24766666666667
SLC25A12	0.108375
ERCC6L	-1.77616666666667
MGC10814	-0.995833333333333
POLR2C	-1.1955
ZNF77	-0.665333333333333
EIF3K	0.2517
HPX	3.42575
ANKRD27	0.14575
MALAT1	-0.7628125
PLB1	0.988166666666667
HRNBP3	-1.74575
CPSF4	-0.5985
OR52N2	0.3105
PIP5KL1	-0.2945
GH1	1.06625
HPS5	0.28225
SLFN5	0.67375
POP5	-0.3705
OVOS2	-2.14316666666667
C20orf108	0.256125
MARS	-0.93025
CLRN3	1.4675
ARSE	-2.7635
PPIE	-0.354166666666667
PHACS	-0.481
GP5	-0.1095
IL8RB	0.854166666666667
FCRLA	3.4185
ARRDC1	0.1871
KRTAP9-4	0.921666666666667
ZNF613	1.161
OR11A1	1.232
TMEM132B	-4.003875
PGLS	0.32775
BSND	-3.46716666666667
KCNK18	-0.583
FOXD4	0.22975
SV2C	-0.62475
LCN2	-3.20183333333333
ZNF490	1.2643
C3orf15	1.5956
CACNA2D4	-1.0835
CBX5	-1.08425
MAGEB4	0.8645
BOLA1	0.46475
PPP2R5E	-0.373
COL5A1	0.124583333333333
ASB7	-0.558833333333333
SFT2D1	0.213625
DERL1	1.0143
RABL2A	0.486333333333333
MOAP1	-0.1355
KIAA1545	0.6295
F3	0.89625
PLEKHM2	-0.16725
CCDC89	0.176166666666667
EFCAB1	1.52725
TMEM48	-1.24025
SEPHS2	-0.31975
PYGM	0.029
PRICKLE1	0.509
WNT5B	-0.51825
TAS2R38	0.645
IMP5	-0.325
KHDRBS1	-0.1547
LARS2	-0.606333333333334
C3orf28	-1.1405
FTCD	-3.75025
C10orf68	0.756833333333333
DGAT2L3	-0.421666666666667
PSEN1	0.474666666666667
MGC33657	1.249
PLA2G4B	0.246833333333333
CDKN2A	-2.06425
DLX1	-3.292
TSHB	-0.3085
C18orf37	-0.0165
MEX3C	0.209625
MAMDC2	0.7645
PDIA4	-0.21
ATP5E	0.3815
CASP2	-0.2135
SERBP1	-0.662846153846154
ZNF341	0.142833333333333
TESC	-1.62125
TMEM31	1.088
OR51I2	2.314
YTHDC1	0.504214285714286
JUN	0.163166666666667
AGMAT	-1.95316666666667
PCNXL2	0.068
ATAD5	-1.826
STK38	0.0915
AZI1	-0.122125
RBP1	1.5815
C4orf26	-0.42825
KIAA1026	-0.417875
TMEM101	-0.5755
HSFX1	-0.0985
TREX1	1.41225
C18orf10	-1.2977
TRIM15	-3.551875
CA6	-0.217166666666667
CEP57	-0.93925
AR	2.72933333333333
SESN2	-1.3985
KIF3C	0.395625
EPB41L5	0.156
ARHGEF10	-1.36072727272727
POLR3D	-0.70425
INDO	2.91816666666667
GABRA3	1.618
SCG5	-1.3037
E2F3	-0.6236
TIGD5	1.1585
FGD6	1.62558333333333
KLHL3	0.3855
SCGB3A2	-1.985
URP2	2.18233333333333
ATP6V1B1	-0.7352
CALML6	0.222
LOC100049076	-0.3935
TMF1	0.24725
LOC388503	-0.09725
CDH5	2.693875
RPS6KC1	0.705166666666667
DAAM1	0.4792
TNFRSF10D	-1.094
GSTT1	0.5252
INPP5A	0.00625000000000003
TRAF3IP1	0.6546
SMARCE1	0.323769230769231
VRK1	-1.2225
TTC16	1.6125
AARS	-0.954
ARHGAP27	0.954
ZAK	-1.6555
ACSM2B	-3.954
TRAP1	-1.06383333333333
MRPL53	0.406125
RNF44	0.46425
NPTXR	-0.8695
DPYSL3	0.672166666666667
APP	-0.521
GLS2	-0.607166666666667
MNX1	-2.5555
CMTM7	0.7895
OR10A7	0.107
NYD-SP21	4.00066666666667
ORC5L	-0.37675
SLC16A10	-2.385125
TMEM178	-1.5915
LOC441601	-5.14875
PTGIS	2.95825
KBTBD7	0.41875
C19orf41	-0.8645
CEACAM3	0.073
KRT23	0.23275
SERHL	-0.5245
PNKD	0.5778125
UBC	0.56375
ATRN	0.839
HAPLN1	-3.409
RANGAP1	-0.85825
C10orf26	1.04383333333333
KCNA7	-1.308
SRY	1.374
LOC376693	-0.242
HIST1H2BF	-0.54475
CDCA8	-1.54666666666667
MLC1	0.1085
TNIP3	4.38675
OR4D1	0.408
IFT52	0.473
GOLT1A	0.392333333333333
UTP20	-0.77175
RP3-402G11.5	-0.092875
PRSS33	-1.97275
PMPCA	-0.61275
APOB48R	2.18016666666667
GLTP	-0.37275
MPL	-1.17575
C9orf78	-0.23975
ADAM12	0.819875
CSPG4	-2.9965
LOC144305	-1.343
KRTAP4-10	-0.1409
PAK1	-0.166
ADCY7	0.934
TAS2R43	0.2295
FRAS1	-2.52035714285714
PPP1R14A	-0.7165
OR2B6	-0.721
ATP13A1	0.706833333333333
SIDT1	1.73875
C1RL	0.8165
PRKRA	0.144
TLN1	0.6158
RP11-50D16.3	0.478083333333333
MITF	-1.64033333333333
GYS1	-0.52
LYG1	-0.2535
NSMCE4A	-0.1152
DNAI1	0.32625
HOXD11	-1.975
FNBP1L	0.3007
DHX35	0.372
LCE3E	0.465428571428571
SLC33A1	1.086
DCLK3	-1.39966666666667
TRIM33	-0.9205
TMCC3	2.35016666666667
FBXO42	0.254333333333333
C1orf27	-0.2514
C17orf50	-0.0355
RNF14	0.423916666666667
SLC4A8	-0.191125
RAB3IP	-0.7628
COX6C	0.176571428571429
PCSK1	-1.3256
SLC13A1	0.659714285714286
ARF6	0.2125
KIAA1009	0.549875
HOXA13	-0.8615
HMGN1	-0.387625
CXADR	-3.86283333333333
MGC14436	-0.138
UTF1	0.31
TSC22D1	-0.6006
BZRAP1	1.99583333333333
PUF60	1.095
SHC1	-0.47625
HOOK3	0.1173
LIMS2	0.632833333333333
BAHCC1	-0.410833333333333
CLCC1	-0.073
ENTPD3	3.20216666666667
SMO	-0.39275
PIK3R5	1.87525
CDC14A	0.2125
KRT1	0.2645
ENOX2	-0.164666666666667
FLJ22655	-1.61875
FPRL1	2.9815
INTS6	0.3146
ZCCHC5	1.1495
SMC3	0.155
C6orf123	0.621166666666667
FLJ20160	-0.33175
LOC653391	-0.527166666666667
GSS	-0.70625
NT5M	-0.3705
SIX5	0.01725
TAF5	0.0845
KCNA1	1.1815
ANLN	-2.91916666666667
MGC45491	-2.027
SSTR2	3.54525
LYPD4	1.0925
TH1L	-0.6845
CHRNA5	-3.8445
PNMA6A	-1.48925
FLJ16369	-0.051
DLX2	-3.9806
C6orf108	0.346833333333333
ALDH3A2	1.053
CLEC1B	0.168333333333333
LEPREL2	-1.499
FOXJ1	-0.4616
OR1D4	0.1275
PPIL4	-0.11625
MTRR	-0.69625
SLC27A3	0.768166666666667
HTR7	-1.60533333333333
MIB2	0.487375
BHMT	-3.06883333333333
A2ML1	0.2695
MSMB	-2.627875
KIAA1383	0.968285714285714
TRUB2	-0.59175
PF4	0.181833333333333
IL1F5	-0.0298333333333334
LRRC37B2	-0.3215
IPO4	-0.52925
FIGF	2.976
QDPR	-0.0835
ZNF598	-0.99575
BOP1	0.1365
MAPK12	-1.732
POLR1E	-1.17175
CEECAM1	0.137333333333333
INSRR	0.375
SIPA1	1.77625
ULK4	0.402166666666667
BTN3A1	2.1484
FABP5	-0.2909
KBTBD3	1.71316666666667
SORT1	-0.605083333333333
YWHAQ	0.0791875
LRIT1	0.2215
KIAA1704	-0.6005
MEIS2	-2.6723
ENOSF1	-0.975333333333333
PCDH7	-1.08321428571429
FZD9	-2.288
RPLP1	0.0306666666666667
ZNF75A	0.508
P4HA3	2.304
NKX6-1	-0.00175
CTA-216E10.6	-0.253
IFT140	0.682
DENND1A	-0.38275
ALCAM	-1.1004
ABHD2	0.214545454545455
QPRT	-1.5125
TRAM1	1.53407142857143
ATP1B4	0.206857142857143
NUP37	-1.28125
SAA3P	-0.812
SLC22A6	-0.0675
KIAA0265	-0.1415
ZNF41	0.154
ADAM19	1.8903
ERAF	-1.8635
DEFB119	0.296818181818182
DNMT3B	-3.73666666666667
SNF1LK2	-0.654
MGC24039	0.39475
TAS2R48	-0.8745
PNLDC1	-0.44475
ADAMTS16	0.43525
TMEM92	-1.84566666666667
CCT8	-1.248
POGZ	0.599583333333333
N-PAC	0.14625
GUCA1B	-1.2115
ZZEF1	0.5235
OR2C3	0.07175
ZNF334	-1.409
RANBP6	-0.2785
LDHB	-1.84016666666667
BAMBI	0.3585
RAB5B	0.71675
FOXB1	0.80875
MRPS12	0.054
MRGPRF	0.156
CRIPT	-0.352
CYP2D7P1	-0.181
RYR1	0.951
NDUFA2	0.299875
TRIP12	0.556416666666667
KCNE3	3.312
MOBKL2B	-0.5587
MIOX	0.06675
ACOT7	-1.282375
FGF6	-0.297
RASSF5	1.4578
ATAD3B	-1.11783333333333
IKZF3	4.0775
H3F3B	-0.225285714285714
C6orf91	-0.0635
SEC11C	1.231
TMEM14C	-0.39825
KIAA1632	0.11
SLC38A4	-1.6765
FGFR3	-0.979833333333333
HES7	0.74825
HINT3	0.49275
ARIH1	-0.8115
FLJ35880	2.3815
C1orf129	2.025
POU6F1	0.0995
RPL32	-0.29175
BBS1	0.997333333333334
RGPD5	-0.1555
SULT1C2	0.766
KDELC1	-1.80375
PIP5K3	-0.0656666666666667
CHI3L1	2.9121
CSDA	-1.73966666666667
VTCN1	0.19275
WDR62	-1.2105
TMEM170	-0.86475
KIF2A	-0.1935
C6orf182	-1.13066666666667
ARL6IP6	-0.522
ZCCHC9	-0.663
RARB	1.08
ZNF320	0.644
DHX15	-0.1355
PICALM	-0.670833333333333
CNOT6	0.234916666666667
HIST1H1A	2.4505
ZNF702	1.294
OR1E2	2.3795
HLF	-1.7736
LOC442582	-0.9805
KIAA0494	0.72825
TCF4	1.3155
APOBEC3B	-1.06025
FAM54B	-0.2105
MYH2	-3.55075
FXN	-0.603333333333333
C12orf59	0.995
PAEP	-1.6975
SPG11	0.254375
VN1R4	0.932
KCNJ13	-0.40825
NOC3L	0.50525
C5orf36	1.357
CPAMD8	3.43275
MLN	-0.7308
FLJ11184	-0.16425
TIAM1	1.90216666666667
OR10J3	-0.0385
OR52E2	2.4755
PBX1	2.0599
UBL7	-0.277
PXMP2	-1.8765
SYTL1	1.0355
FAM126B	1.06325
ZNF711	-0.111625
GGA1	-0.327166666666667
VAMP4	0.517333333333333
BCAP29	-0.671
C20orf19	-0.808
ZNF275	0.0235
NEK6	0.91025
SETD8	-1.04016666666667
HEXIM1	0.615
SULT1A2	-0.836
KLHL9	0.6055
SLC39A12	0.27575
ARHGEF16	-0.424166666666667
SCN1A	-1.1656
HNRPH1	-0.669333333333333
C9orf103	0.56925
ECE1	-0.0728333333333333
MED18	-1.36225
TEX13B	0.5425
SNN	0.59175
C6orf62	0.497666666666667
WNT3A	0.0589
IL22RA2	3.46
MGC21881	0.534625
GABBR1	0.4505
YIPF6	-0.312
PROX1	-3.02083333333333
PPP1R1B	3.39625
LANCL2	0.4693
SCN3A	-0.4975
SSRP1	-0.741333333333333
ASXL2	0.14675
RPE65	-1.309
SNAI1	0.49125
EFNA2	0.30275
CLDN9	0.223625
TP53I13	-0.12025
LOC375748	-0.1815
C9orf7	0.7015
C14orf178	-2.028
GC	-2.438
IER3	-0.0303333333333333
KCTD10	0.33475
FLJ45717	0.55825
ADC	1.85516666666667
LOC285908	-0.396833333333333
MLL3	0.00650000000000001
KIAA1787	0.14475
MGC31957	-2.2415
MUC5B	0.932666666666667
ZNF193	0.1435
CSRP1	-0.369375
MOSPD1	-0.676166666666667
C21orf49	1.1565
RAD1	-0.636
ANKRD34	-1.8765
NFRKB	0.1715
FANCA	-1.6625
VTI1A	0.340571428571429
PCBP3	-0.661333333333333
BFSP2	1.569
ZNF354C	-0.0285
FRMPD4	-0.32525
IKBKG	-0.233666666666667
LOC441046	-0.1495
UNQ9438	-0.0298333333333333
TM4SF20	0.3895
MAGEC1	-6.55675
AMMECR1	-0.76425
GLDN	-0.21025
TTC30B	0.714
SEC13	-0.3426
EGF	0.851
HAGH	0.123125
VSIG1	-0.0912
NHLH2	0.42825
NCAPD3	-0.494875
MGC16121	-2.09275
HIATL2	-0.756
BRCC3	-0.0141666666666667
LCE2D	0.7905
TMEM79	1.2915
GTF3C5	-0.70725
AKR1C4	-0.7922
C3orf59	-0.365625
RBM26	-0.105375
DUSP14	-0.163333333333333
AP4M1	-0.377
RIMBP2	-0.833833333333333
ABCC2	-4.1305
DNAJC16	0.759666666666667
TTC12	-0.273
SNX13	0.117833333333333
C6orf168	0.029
C1orf100	-5.237
CSPP1	0.804416666666667
LRRC56	0.678
OR1J2	1.3255
THY1	0.5743
KIT	2.77083333333333
TBC1D8	0.3475
EPHA7	-0.342
SOLH	-0.3815
SVIP	0.44675
ZNF294	-0.38725
HAND2	1.426
CENTB2	0.138
MARVELD3	1.420125
CREB3	0.4285
KRTAP1-5	-4.98125
OR8K1	1.0105
MED25	0.841333333333333
FDX1	-0.2235
FAM19A1	1.4072
IL13RA1	0.3079
ZNF627	1.6695
NHP2L1	-0.25875
EIF2B2	-0.42475
ZNF593	-0.03925
WIPI2	0.422666666666667
RANBP1	-1.279
TAS2R7	0.425
LOC283514	-1.3915
CSNK2B	-0.7272
CFHR1	-0.265
DKFZP434O047	-1.52216666666667
WBP11	-0.439
TEX2	0.6
GALNT2	-0.32
FLJ33360	0.828
WNT9A	-1.031
IL29	0.2645
STK3	1.00366666666667
REPS2	0.8005
FAM78A	1.577
MGC3207	-0.008
FCGR3A	6.15375
H2AFY2	0.8485
RNF150	-1.03875
CCNK	-0.473875
VEZT	0.466166666666667
FSHR	0.74
C1orf66	-0.582666666666667
LCE2B	0.4061
CD200	0.6665
ORMDL1	0.151625
OR51S1	0.132
KRT83	1.17275
COL19A1	0.91325
POL3S	-0.76375
ZNF468	1.05183333333333
BAG3	0.1135
C1GALT1	0.0605
CA5A	-3.98975
DKK4	-3.783
SGK2	-2.499875
PIK3C2G	1.32933333333333
USP11	-0.073
IMPA2	-0.70025
PRKDC	-0.134285714285714
MSR1	5.0815
PDCD6IP	0.0504166666666667
FAM122A	0.56225
ZNF740	0.162
ATXN2	-0.257666666666667
SLC17A4	0.209333333333333
RAXL1	-0.58
RS1	0.51375
NET1	1.101
NPY1R	-0.909666666666667
MVD	-1.5175
C11orf61	-0.89075
CHDH	0.547
GCNT2	-1.97978571428571
LGALS12	-1.506
IK	-0.0768333333333333
C7orf41	-0.265777777777778
SURF4	-0.422333333333333
C1orf91	-0.100833333333333
BCS1L	-0.4235
C20orf141	0.283166666666667
BCAS2	-0.6965
ACE2	1.48075
ICT1	0.226
CD79B	4.05025
MRPS9	-0.5675
AADACL1	0.16225
IRS2	-1.137125
LUZP2	-5.9195
TMEM148	-0.11175
ZNF514	-0.0045
ADCK2	0.4842
ZKSCAN1	0.239071428571429
FASTKD2	0.15325
KCNMB3	0.497833333333333
POFUT2	-0.8166
GNG2	0.4901
OR6Y1	0.781
FAM26A	-2.6325
CAND2	-0.7795
FLYWCH2	0.109125
BCL6	2.31025
MDH2	-0.0321428571428571
DRP2	0.1455
TPD52L1	1.610375
TXNL4A	0.513125
OR3A1	0.829
C22orf9	0.689428571428572
RAB25	1.935
PCTK3	-0.0875
POR	-0.146333333333333
ARPP-19	0.191583333333333
SREBF2	-0.649625
ZWINT	-0.908333333333334
TRUB1	0.439
ENPP2	3.60783333333333
UXT	-0.239
ALG11	-0.2755
SMCR7	0.74925
SLC31A2	2.89825
USMG5	0.50475
ZNF780B	0.1425
APEX1	0.237375
THSD3	-2.57125
CEP68	0.5007
NY-SAR-48	-0.47375
ZIC3	-5.1605
LPAL2	-0.0845555555555556
MRPL11	-0.397333333333333
VPS53	-0.309333333333333
MPDU1	-0.16975
UBL4B	-0.2275
LASS3	0.58975
GAST	-0.5865
SPERT	0.8995
UBE2L3	-0.20825
MLSTD2	-0.226
ADRA1D	0.6355
FZD10	-2.26466666666667
ATP6V1E1	0.23325
SAR1A	0.70175
MCTP2	-0.2305
TMEM5	-0.45125
BIRC2	-0.319833333333333
TMEFF2	-3.19633333333333
NLGN3	-0.475166666666667
LMX1A	0.69375
C19orf51	-0.53775
LOH3CR2A	0.121166666666667
SLC9A3R2	0.0275
TIMP1	1.63066666666667
PFN4	-0.59925
UCK1	-0.722
TPST2	1.36525
AQP6	-0.736
OR1N2	0.80225
KCNIP1	0.30175
SFTPG	0.854166666666667
KIAA0087	0.97
UBXD3	1.8955
ABT1	0.49025
RIPK5	0.152428571428571
SMG1	-0.4804
BTBD8	-1.5975
PIP5K1C	1.0132
POU2F2	3.0817
C17orf57	0.0653333333333333
TSPAN14	0.3525
NUDT16	1.03433333333333
GPT	0.43275
PDK4	0.4922
ELL3	1.993875
NNMT	1.35816666666667
NUFIP1	-0.3655
RHBDL1	1.737
FILIP1	1.6218
C17orf56	0.065
C8orf73	-0.39225
FLJ21438	3.01425
TBC1D10A	0.82075
ERGIC3	0.209666666666667
CREB3L4	1.98025
TARBP1	0.54925
C1orf9	0.81825
COLEC12	-0.863
FBXO30	0.373
TNFRSF25	1.404
UBE2T	-0.988666666666667
SLC2A1	-1.1185
RPH3A	0.2145
LSAMP	-2.333
CER1	0.29725
ATP2A3	1.1139
SGK	-0.26575
CCR7	4.5515
ZIK1	-0.7045
RECQL5	-0.395
HSD17B7P2	-0.7455
MTERFD1	0.46025
ANGPTL1	1.57016666666667
NLRX1	-0.62
FHOD3	-1.00966666666667
PSG7	-0.965
ARHGEF5	1.362
