Hybridization REF	TCGA-E2-A15M-11A-22R-A12D-07
KIAA1609	-0.314125
EED	-0.60825
RNF32	-0.228333333333333
HES1	1.3367
CLC	-0.796
ISL1	0.0916666666666667
KIAA0528	-0.052875
MANEA	0.447625
C1orf61	-1.101
hCG_2001000	1.87275
RAPGEF6	-0.287
KIAA0020	0.191333333333333
NEIL1	0.27
C16orf45	0.139875
RBM10	-0.8935
C10orf125	-0.925
MRS2L	-0.703
DNAH17	-0.929857142857143
C19orf10	-0.84125
C1orf160	-0.4195
SLFN12	1.3105
EXOC3	-0.510333333333333
HIST3H3	-0.3795
NCOR2	0.145
TNFRSF9	0.197
MFSD8	1.01225
ALX1	-3.3345
NOL1	-2.23475
PODN	3.8985
TIAL1	-0.8025
HIST1H1E	-2.549
NPY6R	0.03625
TM4SF4	-0.0427500000000001
CORO2A	-0.978
ETNK2	0.0353333333333333
APOE	1.2535
ANGPT4	-2.3745
HDGF2	-1.52925
G30	1.252
ST8SIA4	-0.124428571428571
F2RL1	0.2805
FAM19A4	-1.5495
CCAR1	-0.4405
B3GNT7	-1.27425
OPHN1	-0.0302
DSCR6	-1.1775
C21orf13	0.728666666666667
GAS2L1	0.195666666666667
RFX3	0.205666666666667
COPS4	0.37125
BCHE	-0.739
BCL2	2.84125
HBZ	-3.83033333333333
ARL13B	0.588875
MAPBPIP	0.457
MYO15B	-0.617
SPZ1	-0.562666666666667
KIAA1324	2.85455555555556
PLCL2	0.374625
C4orf29	-0.2905
WDFY2	-0.461
ZNF284	-2.144
NAALADL1	0.352
DUSP5	2.2155
PXDN	1.016375
SLMO1	-1.927
TNXB	0.4815
BIRC7	-0.49875
A4GALT	0.9865
TIMM22	0.024
FAM110C	-1.325
TOMM34	-1.35775
ABHD9	0.0965
ADAM32	-0.073
CRHBP	2.4655
AQP2	0.399125
LOC130355	0.51325
ZNF187	0.938833333333333
ZNF816A	0.523
F7	-0.098625
CNOT1	-0.1601
SLC13A4	-1.06975
ZBTB11	0.416
B3GALT5	-0.75725
EXOC2	0.3435
IRS1	1.6999
TMEM1	0.449
MRPL34	-1.14183333333333
SAMM50	-0.0695
CDC42EP3	2.198
HSF2	0.4063
MFN2	0.164
TSPAN7	2.328
NUCB1	2.58691666666667
RHOH	-0.54825
ARL16	-0.4455
TACR1	0.68175
SFRS5	1.20233333333333
SNX25	-0.281375
RHBDF1	-0.822833333333333
PCDH18	4.56066666666667
HMG1L1	-0.2
MYO5C	1.611375
MAPK10	0.299
LDHAL6A	1.14416666666667
NUDT12	0.774166666666667
NCAM1	-0.35125
GLIS2	-0.5935
GGTL4	-0.448
DAPP1	-0.7095
ATF7	0.767
KIAA0748	-1.40925
NFIL3	2.306
TM6SF1	1.3509
SEZ6	-0.22625
NANOS3	0.0316666666666667
DNAJA3	-1.92416666666667
CLDN6	-1.3855
CIITA	2.05033333333333
EPHA4	0.163333333333333
FANCC	-1.325
CMTM3	-0.1825
PSG3	-0.572625
MRPL15	-0.579
C21orf59	-0.4875
PLCXD2	-0.567
C2orf34	-0.602625
UBE2L6	1.55475
MED14	-0.1668
HP1BP3	-0.5465
C6orf208	0.31
TPBG	0.057
OSR2	1.030625
XPC	-0.265333333333333
KLHL7	0.0773333333333333
CCR3	-0.1755
AGTPBP1	-0.0168333333333333
PCSK6	-0.5092
STAT5A	-0.5437
FAM18B	0.66275
LONRF2	-0.374
PTPN2	-0.3445
SF3A3	-1.5495
EFCBP2	-0.107
HCFC1	-1.24133333333333
AHNAK	0.1106
ACTR5	-1.1
KIF14	-4.7375
TENC1	1.59625
HEATR5B	0.869
YIPF2	-0.309
MYEOV2	2.1785
DUSP18	0.65075
KIAA1012	0.17575
AHR	1.85583333333333
C17orf53	-2.8115
PTPRH	-2.6105
ATP6V1C1	0.216
TAS2R3	0.3395
LOC440356	-1.09375
COQ10B	1.6985
PSMF1	0.562333333333333
SORBS2	3.89925
NFE2L2	1.03375
TMCO7	0.11825
SH3PXD2A	-0.622888888888889
SH2D2A	-1.14525
SPINK5	0.16925
MRPS24	-1.0285
OPA3	-0.515375
TRAF7	-0.2695
C4orf35	0.105
MT1G	-1.221375
MGC39545	0.484333333333333
HS1BP3	-1.01422222222222
OR2B2	-0.661
CHRM4	0.5045
SFRP2	3.3375
RIC3	0.94525
ART1	0.378
C6orf1	-0.2515
DUS4L	-0.627
C10orf104	0.83225
TNFAIP6	2.45
RTEL1	-1.67475
CCT4	0.4646
ZNF709	-0.11675
CHMP6	-0.385
UPP2	0.15975
CYP19A1	0.60975
CD151	-0.273833333333333
NDUFA13	-0.624833333333333
ARFRP1	-1.00033333333333
FAM26B	2.614
CRYBA1	-1.6765
MRPL41	-1.17983333333333
NPFFR2	-1.20114285714286
HRH2	0.5865
SCAMP3	-1.16966666666667
MTMR6	0.5224
MTG1	-2.4205
UBTD1	0.345
CRABP1	-0.856
FLJ33790	-1.0946
KIAA1908	-0.604666666666667
GPR158	-1.40325
PACSIN3	-1.43316666666667
OMD	5.5265
CATSPER1	-1.15816666666667
HOXB8	-0.713142857142857
FBXO46	-0.096
OAS1	0.176166666666667
SVIL	1.435
PHB2	-0.81375
ADCY3	0.67
NDRG2	2.96033333333333
ERMAP	0.6854
APBA2	-1.1445
IGSF9	0.058
WNT6	-0.476571428571429
MYCBPAP	0.10875
ATP2B2	0.157714285714286
CPVL	1.3774
TRAM2	0.189416666666667
NOP5/NOP58	-0.8835
ZNRF4	0.1495
TLK1	0.8065
MTMR12	0.0110000000000001
ZNF384	-0.173166666666667
FAM9B	-2.3815
RPN1	0.6796
PMVK	0.60725
EIF3D	1.1554
SIX2	-1.373
HPS1	-0.164142857142857
RNF7	0.82225
PSKH2	-1.7505
KCTD13	-0.537333333333333
CSMD3	-0.144111111111111
FBF1	0.554
IL8	-0.820625
SERPINB13	0.232555555555556
FBXL20	0.47025
BLR1	0.4825
SH2B1	-0.7275
RFNG	-1.045
RAB20	0.498
RBM7	0.841
POLR1A	-0.432166666666667
TMPRSS4	-4.875
TAF9	-0.5845
TERF2	0.124166666666667
TNFRSF1A	0.618916666666667
ACADVL	-0.526
GTF2H5	-0.094
EDG8	-0.1215
C9orf140	-3.200875
UST6	-0.37425
ZBTB8OS	-0.543
ZNF710	-1.7435
GPR174	-1.3215
ATP6V0A2	-0.788
KIAA0319L	-1.35383333333333
XKRX	null
DOPEY2	-0.6177
SDHD	0.470583333333333
SUMF1	1.6735
OSM	2.63725
OPN3	-1.006
DAGLB	-1.37966666666667
PPFIBP1	-0.2984
TRIM63	-2.87125
C10orf53	null
LYPD3	0.378833333333333
BCL7A	0.04325
AGER	-0.811
TCF19	-1.80685714285714
SAT2	0.8155
PFTK1	-0.721333333333333
GABRE	-0.7455
C15orf38	0.8217
FIS1	0.5535
KCNV2	-0.908
CLPS	0.3295
PPCDC	-1.014
FOXN2	-1.40666666666667
NT5E	-0.5803
CD83	2.451
IL18	0.21775
VPS16	-0.86525
IGFBP2	-0.615333333333333
NOTCH2	0.9875
SIGLEC1	2.96714285714286
CD93	7.002
SULF2	0.248
CEP164	-0.69725
P53AIP1	-0.0283333333333333
TOR2A	-0.434333333333333
ZNF136	-0.05625
MGP	6.5813
CCDC144A	0.8725
TRPC1	1.2625
SMS	-0.676166666666667
MAPK7	-0.412333333333333
RRAGC	1.35075
PARD6A	-0.548166666666667
NUB1	-0.152833333333333
SYNGR4	-0.43375
OR11H12	0.995
WIF1	4.405
GCH1	0.5455
OR11H4	-0.221
SLC44A5	-1.168
GPRIN2	1.32416666666667
LOC401431	-0.6465
CPA4	-2.522
MELK	-5.01255555555556
IL15RA	1.28475
CUL3	1.0035
HMBOX1	-0.68775
PODXL	-0.3545
CCT6B	0.805666666666667
COMTD1	-1.85825
MUC20	-0.0638333333333333
GPX2	-1.562625
ITK	-0.765571428571429
FBXL5	2.199
C13orf27	-1.134
DEFA5	0.133
TRHDE	2.18
MTP18	-1.842
UQCRQ	-0.965
ITGB2	0.67575
CSRP2BP	0.333
TAS2R44	0.5565
PHPT1	-0.524
FAM44C	-0.64575
ERH	-0.95225
MPHOSPH1	-1.66283333333333
MORC1	-0.045
PARVB	-0.64675
LAMA1	-1.6623
PGBD3	0.7475
GIMAP6	5.93825
AREG	3.21483333333333
LIPT1	1.15675
MGC99813	-1.0865
C1orf201	-0.1975
GRIN2A	0.417166666666667
MAN2C1	-1.793625
NSUN5	-1.72875
SF3B5	0.39875
MYC	1.6794375
NRXN1	0.651636363636364
ZNF18	-0.1345
SPDYA	-0.706625
SLC37A1	0.016
DECR2	-0.5605
ANKRD38	0.868375
SPTLC3	-0.531166666666667
SUPT16H	-0.5955
DTWD2	-0.8685
ULBP1	-1.14
ZADH1	-0.0633333333333333
OIP5	-5.01625
IL10RB	0.172166666666667
OTUB2	-0.472625
VWA3A	-0.0386
SPIC	-0.615
OR6C4	-0.0135
PSCD4	1.26066666666667
DPY19L2P2	0.287
TRAPPC6A	0.198
C21orf2	-0.364166666666667
CEMP1	-0.655
LIN7B	0.5775
E2F7	-3.6035
VCP	-0.2191875
LAMA3	3.75625
BGN	1.08775
GPR160	0.788666666666667
COCH	-3.39183333333333
GPR81	2.49416666666667
APOBEC3F	-0.433
tcag7.1017	-0.92625
C1orf32	0.304
SCGB1D2	7.91625
FLJ43987	-0.286
C6orf170	-0.5235
KLK9	0.156
GPD1L	0.838375
VPS37B	-0.3105
ATG3	0.295833333333333
ADAMTS17	-1.5275
KLHDC2	0.923666666666667
NDUFV2	-0.279
BLK	-3.2095
MATN4	-0.498
GPM6A	2.46185714285714
GBP4	3.39066666666667
TMEM162	0.363833333333333
PKP2	0.196
HRASLS	-1.45544444444444
MMP1	-5.9165
SFXN3	-0.1994
FSD1	-1.85733333333333
ST6GALNAC3	0.772333333333333
CA12	1.1203
NCOA6	0.3495
C19orf58	-0.3809
PPP4R1	0.0718333333333333
MAN1A2	-0.377
IKBKAP	-1.5315
UPF1	-0.777
KIAA1219	0.35425
WNT16	0.1132
SNW1	0.6785
IL18RAP	1.855
RPP30	-0.37375
CDC40	0.245928571428571
SETD3	0.7975
SLAMF6	-1.23375
ELK4	-0.933
TRIM47	-0.27
ACOX3	0.782125
TRIM6	1.01225
KIAA0372	-0.2266
TP53AP1	0.689375
SMURF2	-0.0135
ADAD1	-0.312333333333333
EBP	-1.9707
KRTAP13-2	-0.491
FLJ36874	-0.887666666666667
TOR1A	0.0433333333333333
P2RY4	-0.0715
GPBP1	0.95
TRPV1	0.25925
ADAMTS12	-0.251666666666667
PES1	-0.8357
ATG4A	0.655166666666667
MAGEA10	-4.08725
WFS1	0.88575
CC2D1B	-0.5065
PABPN1	0.3165
SLC25A30	-0.3605
SLCO1C1	1.05266666666667
SLC22A5	0.48275
KIF23	-3.52416666666667
SYN2	0.447833333333333
ASPN	8.5275
CENTG2	-0.85925
QSOX2	-1.6484
FLJ10815	-0.2022
STK24	0.0196875
SPEG	0.7521
STK10	-0.115333333333333
DACT2	2.785
AAAS	-0.87825
SSX3	-0.441666666666667
ABCD3	0.9639
C4orf12	1.607875
PARVG	-0.399833333333333
FIG4	0.76475
C9orf46	1.0665
TMCO6	-0.725
IGHMBP2	-0.60875
DUS2L	-1.40883333333333
FAM3C	1.27025
TMEM16D	-0.281
DCTN4	0.80375
KCNH3	-0.0766666666666667
EIF2AK2	-0.82675
AP1S3	-0.749125
CST4	3.03
PAM	2.381125
NUTF2	-0.576
CITED2	2.4555
SLC39A4	-1.77125
C2orf52	-1.535
GRM3	0.088
C12orf49	-0.083125
CCDC49	-0.2639
GRAMD1B	-1.02625
FNDC4	1.64625
SIAH2	-1.064
GDPD4	0.861
C21orf87	0.033875
ATP5A1	-0.0221666666666667
C16orf63	-0.757625
LOC388135	-0.108333333333333
ATP5J2	-0.636625
MMP3	-2.2675
EMID2	0.1195
CRHR1	0.14775
WDR70	0.04025
C13orf31	0.47775
ZFAND1	1.6085
CCL18	4.32666666666667
C3orf49	1.013
RINT1	-1.374
KIAA0408	0.445
F13A1	6.4635
SLC10A1	-0.1958
OGN	6.483
GIPC2	1.293
XPO6	-2.05616666666667
LCE1A	0.2285
FMR1	-0.4949
LOC374920	1.15725
DUSP3	0.543875
ANKMY1	-0.69625
C7orf50	-1.258
BBS9	-0.0226666666666667
UNC119B	-0.293142857142857
C9orf72	1.33825
MGC35440	0.03575
ENTPD6	-0.886
PPP1R2P9	1.09775
ERCC4	-0.1305
FAHD2B	0.2605
HMHA1	-1.087
HACL1	-0.15275
RAD23A	-2.27933333333333
FAM83B	-1.338
PPP5C	-1.03683333333333
RNASEH2C	-0.3075
C9orf153	-1.134
SCAMP4	-0.24725
GHITM	1.0686
NDUFB7	0.02275
ADCYAP1	-0.401
SP110	1.72866666666667
MAP3K7IP2	1.75525
DHH	0.1125
AGRN	-0.837
WDR33	-0.117833333333333
CEP290	-1.0522
PRPS1L1	-2.06366666666667
KLRA1	-2.113
GPR97	0.247
CHD7	-1.40766666666667
TLR10	0.394
SLC30A8	-1.0145
HIC1	1.509
IAPP	0.2265
RXFP4	0.065
GP1BB	-2.08
SHQ1	0.107
NKX2-3	0.2742
API5	0.025
FTHP1	0.9555
MOV10L1	0.618
TRIM6-TRIM34	1.94266666666667
ADHFE1	1.89275
FAM117A	0.53075
DDI1	0.452
CDON	1.01683333333333
TRIM73	-2.632
IGKC	3.6315
MMP14	-1.23325
DYNC1LI1	0.19225
C11orf66	0.57475
TRBV3-1	-1.76333333333333
FASTKD5	-0.2015
BIVM	-0.82975
LHX4	0.582
CXCL2	5.8539
RAB2B	0.605166666666667
IZUMO1	-1.54533333333333
MAP3K15	-0.852625
FAM19A2	0.4095
ZC3H8	-1.16866666666667
ZMAT1	0.76175
SPINK5L3	-1.56133333333333
SLC10A6	0.415
APPL2	1.1755
CARD10	-0.2605
LOC402176	-0.119375
EEF1D	0.7968
RAB6A	0.5489
C12orf5	-0.133375
PAPOLG	0.977
MSRB2	0.71125
BCR	0.168277777777778
PUS3	0.2525
TIAM2	0.2875
ZNF317	-0.2685
CHD2	-0.0692307692307692
FZD5	-0.964409090909091
NUDT8	-1.36325
ZNF763	-0.4985
PRC1	-4.00033333333333
ABCB9	-1.2265
SPATA3	0.2395
TRAK2	0.858625
STAB1	3.30685714285714
LRRTM2	1.02
psiTPTE22	-2.55075
DBI	0.60375
SERPINA11	-1.514
NAT5	-0.79225
C20orf58	-2.67766666666667
RPS6KA4	-0.730666666666667
FLJ90650	2.7275
TGFBRAP1	-1.0735
CHRDL2	0.222875
FAHD2A	-0.112833333333333
CNTN1	0.0885
BBS4	-0.6521
TMEM181	0.181
MINPP1	-0.61825
MPHOSPH6	0.528583333333333
HOXC10	-1.06455555555556
ITPKB	-0.30125
CLPTM1L	0.647
MEOX2	3.883
ATP6V0C	-1.01025
PRPF8	-0.718166666666667
TMC5	2.19
FKBP3	-0.4345
PLEKHB2	-1.918
OR4D6	0.472
ZNF544	-0.7084
D2HGDH	-2.062
RPL18A	0.0573
HEL308	0.597375
MPP6	-2.36575
TCERG1	-1.5385
KRT16	0.218166666666667
KLF17	0.054
KLF5	0.459375
CDR1	2.969625
VCX3A	-4.992
FBLN2	4.7215
C14orf104	0.5155
HBE1	-5.1749
OR4S2	1.507
C1orf108	-1.041
ROBO4	5.16483333333333
CPEB4	1.20925
C11orf80	-1.7526
BCKDHA	-0.490166666666667
MYOC	6.6575
GIF	-1.6785
CKMT1A	-0.7185
RPL3	1.767
THBS1	2.64775
APOO	-2.18475
ARMCX1	2.7475
HSZFP36	0.61325
SNAPC5	-0.0235
EIF4ENIF1	1.0115
ZNF433	-0.243
TNFRSF21	-0.255875
TMPRSS7	0.982
SPATA18	1.8768
HPDL	-2.3905
MKL2	2.4902
TBX3	1.53892307692308
C21orf93	0.0918333333333334
DAXX	-0.88475
ELMO1	0.703375
RGS13	1.112
TAF11	0.32625
UNC13A	-1.52114285714286
LOC653314	-0.3692
ORC3L	-0.33925
IMAA	-3.633
TARBP2	-1.68525
CABIN1	-1.4396
TRIOBP	0.00181249999999996
HIST1H2AC	0.15075
RGS22	-0.7
NCOA1	1.43166666666667
IL25	1.541
SNCG	3.432
GPR6	0.322
AMDHD1	-0.728
CHEK2	-0.957375
C6orf142	1.53525
DRD4	-1.6685
C14orf68	-0.9115
GDF11	-2.50675
SEMG2	1.182
CD247	-0.64175
CDAN1	-1.88325
RBMX2	0.605666666666667
TGS1	0.3785
OIT3	-0.714
SYF2	1.60325
MCM4	-3.67125
PKHD1L1	2.348875
CEP192	-0.571833333333333
IFT88	0.9575
RPL9	1.29357142857143
RAB32	1.081875
DDX43	-1.5015
P2RX2	0.249666666666667
OR5D18	0.133
UBE1	-0.416416666666667
SLC24A1	1.107875
ARHGAP5	0.78275
CETP	0.7465
KIAA1731	-1.7045
SLC9A4	0.87
PTPN6	-0.0745
BAHD1	0.0465
GRIK3	-1.1215
CACNB2	0.0464
PDE10A	-0.51
DGCR14	-0.564
PCDHB9	0.457333333333333
RHOQ	1.5195
MAP3K4	0.78275
KTI12	-0.395
RPL23AP13	-0.43125
GNG11	2.45225
CLCN3	-0.260833333333333
GPAM	1.57725
VSTM2A	1.235
SLAMF7	0.738333333333333
INTS2	-0.99525
PPP2CA	0.8136
LRP12	0.3174
SEC14L2	2.15444444444444
DKFZP586H2123	6.24375
MC3R	-0.709
CIRH1A	-1.34583333333333
HIST1H2AB	-1.07033333333333
POLH	-1.065375
MGC16703	-2.14233333333333
SNAPC2	-0.6555
FILIP1L	4.0475
RASGRP4	-0.3985
LRRC1	1.6065
GAS1	3.52425
PRAC	-1.85566666666667
DGKA	-0.120666666666667
NT5C3	-0.669
PEG3	-2.65109090909091
NADK	-1.39675
PRR17	-1.89075
LOC374569	0.503
SGSH	-0.574666666666667
NLRP8	-0.205
GALT	-0.5182
MCF2	-0.744
ZNF263	-0.504
TACSTD1	0.156333333333333
TYR	-5.85433333333333
ATP6AP2	0.42125
RNUXA	0.677
ABHD10	0.9886
GDPD2	-1.69075
SLC35C1	-0.0355
UBE2A	0.433
HERC5	0.512166666666667
FAM112B	-4.896
FBXL16	-0.3935
DKFZP434A0131	-1.17325
ELA3A	-1.313
RBM41	-1.018125
HAO2	-0.2395
RNH1	-0.397
SHANK2	1.21366666666667
OSBP2	-1.69428571428571
DAK	-1.4665
C3orf58	1.01658333333333
TCL1B	-3.4695
KBTBD2	0.826
SUGT1L1	0.578
UBE2E2	1.86666666666667
MYL9	5.137375
CDC23	-0.948166666666667
PBXIP1	1.4994
CXorf40B	0.2725
NBL1	0.829
RTBDN	0.2655
RAB11FIP5	-0.014
TTTY13	1.223
SCOTIN	0.0219166666666667
SOHLH1	1.0165
CDKN1A	2.67692857142857
NCK1	1.09
ZNF550	-0.271
SAPS3	0.153833333333333
SPIN3	0.808833333333333
MAGEE2	-0.41275
MIS12	-0.034
OR8H2	0.239
KIAA0774	-1.758
UNC5D	-0.8875
CUL7	-1.225
LIPC	-2.39916666666667
DIO1	-0.874
C20orf11	0.391
CTRL	-0.24925
HS3ST2	0.94125
PAK4	-0.2445
CCRL1	5.7815
RNF10	-0.24325
ZNF567	1.1
ZNF660	-1.8355
TCEAL3	1.80275
MAGOH	1.289
CENPB	-0.5985
C19orf7	1.03325
LOC388965	0.81725
ZCCHC13	0.00950000000000001
JMJD1A	-0.2744
HIST1H4H	-0.8365
TBRG1	-0.0467999999999999
GPC3	0.074875
TAF1C	-0.938125
EBNA1BP2	-1.2115
CIAPIN1	-0.73275
PDGFRA	0.875588235294118
CSTB	-1.281875
CENPI	-1.9346
GTF2E2	-0.355666666666667
RPP21	-1.2305
CCNF	-2.3655
KCNQ3	0.7635
FAM79A	1.2375
SLC22A12	-0.047
NOVA1	1.07933333333333
FZD3	0.3651
AKAP8	-0.98675
SOCS5	1.435375
CFDP1	0.50075
DLG5	0.15125
PGM5	1.61858333333333
C1orf144	0.336833333333333
HDAC10	-1.5065
RND2	-0.11275
C20orf199	-1.007
RNMT	-0.42975
SLURP1	0.106
ASTN1	0.677375
SH3BGR	3.18925
MYCL1	-1.17542857142857
ZHX1	1.086
CENPK	-4.2625
FOSB	5.1898
LOC643406	0.347375
C2orf59	-0.926875
TMEM135	0.414625
SLC27A2	-3.78175
KRT33A	1.52
OVOL1	0.937333333333333
PAMCI	1.63233333333333
S100A7	-0.3275
ZNF789	-1.0345
HARS2	-0.40725
RPL23A	-0.694
TCF23	0.662
UPF3B	-1.363375
C17orf78	-0.1655
HLA-DOB	0.730666666666667
C14orf142	0.374666666666667
TEKT5	-0.494
DMWD	-0.0835
POLD1	-2.8935
GSCL	0.899
CALD1	1.1721
SCRT1	-1.49916666666667
AIG1	2.236
UNC84B	-0.53
ZNF404	0.73975
TMED6	-2.69075
KIAA1462	-0.865
LRRC27	1.6354
PYGO1	0.618
PIGU	-0.929333333333333
ALAS2	-1.95416666666667
WRNIP1	0.0895
CNNM3	-0.989
ZNF2	-0.51525
ST3GAL5	1.23666666666667
MRPL23	-0.957
TSSK6	-0.8965
PSMA6	-0.6865
C16orf70	-1.07625
KIAA1602	-0.12825
ALMS1	-0.338666666666667
DCN	6.3995
TMEM132D	0.213
SUCLG2	1.13175
ABHD14A	0.1295
DEXI	0.210333333333333
AMPD2	-1.55433333333333
IFNAR2	-0.00483333333333332
CYB5A	2.7499
TLOC1	1.60775
NXF5	-0.17
NRBF2	1.163875
KCTD3	0.94525
ITGAE	-1.19216666666667
SLC30A3	-2.12566666666667
ZRF1	-0.9175
IFRD2	-0.901375
XAB1	-0.18925
PYCR2	-1.18016666666667
SERPINB3	-4.849
TMLHE	0.2101
GEFT	0.203625
ABCA5	0.35225
EMR4	0.0871999999999999
TSFM	-0.78225
HIST3H2BB	-1.5925
ARHGEF19	-0.9385
TSPAN17	-0.993166666666667
ABCC8	2.842
MAP1S	-0.742333333333333
C22orf36	-0.46
BNC2	0.681928571428571
HIST1H4A	-0.762333333333333
NDUFS3	-0.527
WDR3	-1.0615
XKR4	-0.6195
TTC33	0.845692307692308
STMN2	3.10325
CPN2	0.435833333333333
HSPC105	0.06075
PCOLCE2	2.8905
C3orf55	1.5
KLHDC9	0.981833333333333
TBC1D23	0.4635
ATXN2L	-1.66041666666667
MAP2K3	0.10175
SCAP	-0.639
ZNF486	-0.748666666666666
C20orf96	-1.325
NARS	-0.2195
ADAMTSL1	-0.170214285714286
PRCC	-0.2745
CCDC126	2.60575
ZNF675	-0.20025
CALCOCO1	2.06175
ANKRD43	1.40925
CWF19L2	1.00383333333333
ZBTB32	-0.022
BRAF	0.35925
ODF4	0.3665
MGC14376	2.54483333333333
HORMAD1	-2.3844
AAK1	0.0478
PEBP1	1.60841666666667
TNFSF5IP1	0.829833333333333
DKFZp564N2472	0.017
RMND1	-0.045625
IGKV1-5	3.887
COL1A2	3.25916666666667
SERPINA5	-0.714
AANAT	0.1325
C19orf21	-1.9255
GEMIN5	-1.24925
UBR4	-0.300666666666667
LTBP3	0.158333333333333
AMHR2	-0.9155
PROCR	1.41225
MYBBP1A	-1.63925
C20orf39	-0.6202
ZNF697	-0.4805
PASK	-1.9497
ZNF776	-0.166833333333333
RFXDC2	-0.14575
KIAA0467	-0.431
C10orf96	-1.69966666666667
ZNF503	0.1985
GULP1	1.08383333333333
KCNE4	-2.23783333333333
DKFZp434K191	-1.091
LOC196913	1.0575
BHLHB4	-2.8025
CH25H	4.46725
LOC81691	-1.2565
ALPL	2.08142857142857
COL12A1	2.156625
FOLR3	-1.07083333333333
GPR123	-0.510666666666667
TRIM62	-0.111714285714286
ABLIM1	2.76333333333333
MAST3	-0.6295
RHBDD1	0.227
LOC338809	1.1795
RYBP	-1.093
TTC26	-1.00975
ZNF22	0.885333333333333
ISCA2	-0.73625
RDM1	-3.35725
PIGM	-0.333
GNB3	-1.234
ACTR2	-0.3978
HMGB1	0.99925
EDG1	5.60316666666667
SOAT2	-3.8275
OR10AD1	0.938
RAP1GDS1	1.28191666666667
LCE1F	0.749
ESM1	-2.7575
RCN3	1.394
CREBL1	-1.967
DBNL	-1.1485
PTGER3	2.7665
USP30	0.3335
BCL2L12	-1.35216666666667
KIF26B	0.29225
ZNF416	-0.55825
ZNF225	0.3425
C17orf70	-2.007
ZNF554	0.322
RAE1	-1.81083333333333
TNIK	0.516333333333333
ACTN3	0.5295
MGC45922	-0.4895
CCNA1	0.222
RYK	1.17383333333333
IL26	1.5955
LRP3	-0.456166666666667
QARS	-0.61825
SOX7	2.29957142857143
BID	-0.814125
OR2S2	0.6395
CXCL14	5.9605
C11orf47	-1.96
MGC29891	0.0183333333333332
HSPB8	3.5343
PRDM14	-0.805
NUFIP2	0.777
MNAT1	0.140375
ZDHHC2	1.01666666666667
MBNL2	2.311
ADD3	1.57375
CSNK2A1P	-0.79825
KLK6	1.1855
TMEM111	0.7109
KIAA1279	0.68325
NUBP2	-1.23633333333333
RAB42	-2.38475
ID3	1.0134
TM9SF1	-0.3205
MDP-1	-0.45375
POU4F2	1.787
IQCK	0.97125
C16orf14	-2.37625
CAPN3	-0.96
FAM43B	0.372875
RECQL	-0.17975
AP1G1	-0.399571428571429
CTNNBL1	-0.228166666666667
ECHDC1	0.4995
SMARCC1	-1.5121
FOXQ1	-3.00642857142857
GNAI3	0.561166666666667
POLG2	-1.922
CD4	0.78425
ITLN1	5.882
EBI2	4.959
IRF1	0.9565
PTPRE	1.3235
PTK2B	-0.4025
NXNL2	-1.208
SOX4	0.657055555555556
TSPAN3	1.342
SH2D1A	-2.25783333333333
C8orf58	-0.00666666666666666
USP20	-1.29575
DUSP22	0.316333333333333
CALB1	-2.0164
L3MBTL2	0.324666666666667
MCRS1	-0.73075
TMEM118	-2.47566666666667
C18orf8	0.354333333333333
FLJ10241	-0.488
GJA12	1.8325
PKD1	-0.839333333333333
ZFP3	0.348
JAM3	1.02525
LAPTM4A	2.6973
DIRC2	0.831
KIAA2022	-0.0958333333333333
MYOM1	3.07483333333333
TRPM8	-2.9624
MOP-1	0.19025
PHKG2	-1.195875
ZNF650	1.008
KIAA1522	0.056125
PSG8	-0.892833333333333
DDX19B	-0.4045
MOBKL1B	0.19825
DIAPH2	0.826916666666667
PTPN12	1.412
CLN8	-0.7877
CRYZL1	0.742666666666667
CRY2	0.411333333333333
FCGR2B	3.82933333333333
PNPLA4	1.02875
ZNF454	-0.1275
DKFZp434B1231	0.239
CLDN11	1.4452
RFWD2	0.570833333333333
CIB2	-0.761333333333333
MXRA8	3.029125
HRK	-2.40025
MAML2	0.357
C4orf31	2.93375
C6orf192	0.866
COG6	0.496
FAM5B	1.2155
NFATC1	0.9157
SEPT10	0.99475
SCYL1	-1.3649
RPP40	-0.78575
SCOC	0.9783
KIAA1450	1.4485
CTDSPL2	0.2105
TBX5	4.8525
NAPG	-1.40025
RHD	-2.65133333333333
C14orf45	2.15566666666667
ZBTB22	1.226
PLCG1	-1.1175
ANKRD10	-0.514625
AQP7P2	5.533
TAGLN2	-0.5285
HTR2C	-0.350166666666667
SLC16A7	1.49533333333333
C17orf83	-1.886
TSGA14	-0.6485
MDH1	-0.3965
PPP3R2	0.1206
DCBLD2	-1.36485714285714
RBM33	-0.986375
DPH3	-0.94625
SYT10	-0.3662
FMO4	2.14775
THYN1	0.93725
DRD5	-0.9975
OTOR	0.445125
PGRMC2	2.1128
KATNAL1	0.565
PAQR6	-3.019
UBE2I	-0.457
C14orf28	1.3595
C8orf70	0.4465
FLYWCH1	-0.9175
ANGPTL3	0.972666666666667
GLRX2	-1.02316666666667
ATP11A	-0.659272727272727
ARL5B	0.467375
MUC16	-1.065
SLC25A5	-1.06142857142857
ACRC	-0.302
MYO1C	-1.0445
FAM89B	0.0708333333333333
FAS	2.21625
KIFAP3	1.74875
GLRA2	2.806
BTN3A2	0.6804
CNKSR3	-0.56925
CSTF3	-1.21966666666667
ARPM1	1.2795
