Hybridization REF	TCGA-E2-A15K-06A-11R-A12P-07
PCDHB11	-2.771
RNF144A	-2.68225
MARCH5	0.353875
DULLARD	0.705
DCLRE1B	-0.184333333333333
ITGA8	-0.4425
TP73	0.578625
PRKCD	1.70725
NDUFB4	0.38325
ATP13A4	3.841125
ANTXR2	-2.61316666666667
COL4A3	-1.549
MYO10	-4.0925
SLC6A18	0.58725
PEX1	0.393
TMEM74	-1.98683333333333
RBM19	0.0325
TAPBP	0.51875
RUNX1	0.152875
MID1	-3.608
GPR64	-1.69133333333333
RASEF	3.01525
GABRG1	0.0944285714285714
MYO16	-1.64075
DBF4	-1.8105
TSHZ2	0.26625
RIPK2	-0.57875
PPTC7	-0.361166666666667
KIF4B	-0.6685
LRRC31	4.839375
ZNF540	3.6525
EFNB3	-0.6055
LOH12CR1	0.822625
STON2	1.30216666666667
GLP1R	0.275
CSTF2T	-0.736125
IREB2	-1.119
GRSF1	0.199
PDCD7	-0.725333333333333
LRRC43	-0.218
CNR1	-0.524166666666667
IL1F7	-1.058
C12orf64	-0.770333333333333
FAM69B	-0.314
NR2E1	-2.81933333333333
MS4A6A	2.0562
FTL	-1.0512
C7orf36	-0.5805
PCLO	2.0414
DYRK2	-1.12991666666667
ARIH2	-0.580625
SAMD7	0.337
SCNN1D	0.8535
SLC32A1	-1.3375
C22orf25	0.680333333333333
MRPS18A	0.2152
GPR112	0.9265
EARS2	0.5305
ERN2	0.529
ATPBD3	0.085
PRH2	-0.367
CDKN2D	-0.838166666666667
PGLYRP2	2.3905
TRIM40	0.41075
SEC14L3	-0.0696666666666666
SLC22A1	-0.526
BTN2A3	-0.5415
RASA4	0.353
CCNL2	-0.558416666666667
MYBPC3	0.5775
GJA4	3.10575
CDC42SE1	1.558375
TRPV2	-2.38325
MYPN	-4.7663
SIM1	0.5415
CDADC1	0.3725
ZFHX4	-1.701
NIBP	1.7235
ADAMTS19	-3.1245
ABTB2	-3.31975
TSPYL2	0.239625
EIF2S3	-0.5366
SOX30	0.0525
AP2A1	0.785333333333333
DKFZP564O0523	0.0718333333333333
LOC285398	0.15475
CDH18	-5.13325
CHL1	0.0911428571428571
GATS	-0.8137
TBC1D2B	-0.389166666666667
OR1J1	0.068
GSN	0.1945
DPCR1	0.5605
GARNL4	-0.217666666666667
SMARCA5	-0.7335
PLEKHG3	0.801833333333333
ZBTB45	0.875
FRMD6	-0.857333333333333
PLS1	1.308
DGKZ	0.105333333333333
EFNA1	2.3456
WDR85	-0.75425
ANK2	-1.2175
PAGE4	-0.972333333333333
SENP6	1.10533333333333
AKR7A2	0.84
FKBP10	-1.559
VEGFC	-3.33983333333333
LARP1	-0.2780625
SRBD1	0.48725
ITGB6	4.93
SLC1A2	0.663857142857143
INVS	-0.895666666666667
MPO	-0.18975
MOBKL3	-0.2958
CUTL2	-2.149625
KLK2	0.138166666666667
VIM	-1.06075
REG1B	-0.351
PCDHGC4	0.58875
C3orf34	0.797833333333333
SUMO3	-0.618333333333333
CST9L	0.815
MLL4	0.606
SPR	2.948
SAMD9L	1.46025
ABCE1	-1.02775
SUPT3H	-0.480166666666667
ACTBL1	0.98075
ADAMTS4	0.1305
SLIT3	3.33425
RHEBL1	-1.2075
NPM2	-1.83025
MAN1C1	1.833875
KIAA1856	1.41416666666667
HSPA6	1.57775
LOC388152	-2.2155
C10orf140	-2.657
ZDHHC12	0.5485
LIN7A	0.962
PHC2	0.00658333333333333
SPHK1	-1.7035
TRIM26	0.5069375
FAM83E	3.0875
C18orf24	-1.75433333333333
ZNF578	0.0615
ORAI1	0.65875
RUVBL1	-0.928833333333333
C7orf20	-0.3005
APAF1	-0.38
SLC36A4	-4.53583333333333
MYH11	3.534
NEK1	0.8278
MPP2	-0.143625
C12orf24	-4.3285
TNK2	0.86725
ZNF289	0.7305
MATN3	-1.87571428571429
IFNGR2	1.03466666666667
ITPR1	0.15875
EBF3	2.0433
TBC1D20	0.2309
OR10P1	0.545
DDAH2	1.5435
SHPRH	-0.628
STX7	-1.5475
LOC554248	-2.408
BCAR1	-0.18925
ATXN3	0.0671666666666667
TRIM27	-0.394
CDC42EP2	0.3995
CHP	0.794571428571428
SOX17	1.739
ZNF259	-1.40983333333333
CHCHD1	0.947375
ZDHHC19	-0.6045
GBP2	0.351
GARNL3	2.456
MRC2	-1.1975
C1orf52	-1.29325
AOF2	-0.334
LRPPRC	0.0308
ACVR1C	0.453666666666667
TM4SF18	1.8675
TMEM169	-0.680333333333333
PPP1R16A	0.623375
EBF1	-0.995833333333333
RRS1	-0.910833333333333
SNX2	-0.906
OR2T2	0.1855
RBX1	0.46075
ANKRD54	1.127
TSNAX	0.784
TMEM83	-2.418
ZBTB7A	0.8185
ATM	-1.16733333333333
LOC338328	1.9375
TIE1	0.6035
HIST1H3G	-0.335666666666667
PASD1	-4.6145
TINAG	1.001
PCDHAC2	-1.392
LRRC15	-3.32675
WBSCR17	-1.62275
TFF2	0.7525
PARP2	-0.902
NDFIP2	0.243
PCDHGB2	-0.909
WDR60	0.7425
MAP7D2	-2.2436
USP45	-1.62275
GSDML	-0.65875
TNS1	-0.2987
PLCD4	2.6515
IQCD	1.96716666666667
SMPX	-2.6275
CD9	1.91733333333333
SRGN	0.46025
CASP7	0.48225
INOC1	0.389333333333333
DKFZp451M2119	-0.811125
VMAC	1.859
USP53	2.191
CAMK1G	-0.571625
TMEM106A	-0.036
CDC20	-1.544
ACSL5	-2.57833333333333
CBWD5	-0.5675
C1orf87	-1.21483333333333
KIAA1274	0.6725
PRUNE2	-3.47771428571429
LYPLA2	0.527833333333333
DOK6	-3.5215
GPR149	0.35825
FAM30A	2.06875
TMEM129	0.71975
SLC35B3	1.254
ACPP	0.6755
LOC200261	-1.7095
SLC4A7	0.2935
CCDC40	3.64975
GART	-1.60525
THOP1	-1.21875
SCARB1	-0.559
CACNA1F	2.31025
TRIAP1	-0.521666666666667
SYT14L	0.961
SFRS8	-0.5185
PBOV1	0.107
GOLSYN	2.9395
GJB7	-2.435
CAMK2N1	0.349916666666667
GREM1	0.77575
FLJ20433	1.45975
QPCT	-5.357375
PRKAG2	1.28833333333333
H2AFX	-1.5845
C6orf154	1.69875
PLOD3	-1.4145
ZBTB39	-0.311666666666667
WASF3	-2.69216666666667
DRG1	-0.361
PRR4	-1.0445
SPCS1	0.16925
KDELR3	1.68266666666667
SRP19	-0.0688333333333333
GABRA6	-0.518333333333333
MFSD1	0.52375
MMEL1	3.54425
PDXDC2	0.9785
BUB1	-3.326
RNF138	-0.632125
MYLPF	-0.1905
AIF1	0.575666666666667
DYNLRB1	0.9384
HCN3	-0.6495
HIST1H2AI	-0.192
MAP4K5	-0.326166666666667
LASP1	1.627625
LOC130951	2.056
PLAA	0.242375
KRT6A	-3.1985
C6orf117	-2.0455
ARHGAP23	-1.2325
PTF1A	-0.0975
GPHA2	0.13575
LCE3B	0.446
MCL1	0.0779285714285714
EHBP1	-1.93316666666667
PRNP	-2.4006875
ZSCAN1	0.3885
C1orf113	0.993666666666667
FOXA3	0.24475
NEB	4.20275
ASGR1	-4.29566666666667
CTGF	-0.383333333333333
RAB17	1.80883333333333
MST101	-0.09075
JARID1B	0.7836
USP37	0.2426
PTBP1	0.121666666666667
PTPN7	-0.614833333333333
CDC7	-1.01166666666667
SNX7	-0.9075
ZNF335	0.09275
CPT2	0.8665
HEATR1	-0.8795
HSPC152	0.565375
C5orf40	0.4655
PSME1	0.477333333333333
STAG3	-2.68475
TMEM154	0.281
KLHL32	-0.9996
TSGA10IP	-0.8975
SUV420H2	-0.018
SF1	-0.8376
2'-PDE	0.379125
PNLIPRP2	0.2435
TRSPAP1	-0.44925
NUP210	-0.0341666666666667
ANP32C	-0.625
RAB11B	1.7675
ASB15	-0.1235
ITGB3BP	-1.54675
UBASH3A	-2.826
YWHAB	0.164125
TPRX1	-0.213
LY6G5C	1.323
SLC7A2	-3.377125
CLK1	1.1951
HSD3B7	1.83916666666667
VDR	1.01575
C16orf74	1.079
ACE	1.11575
PSMA2	-0.172666666666667
CCDC131	-1.313375
ZNF213	1.588
EML2	1.20925
ALS2CR13	0.395833333333333
GLYATL1	-1.6665
DSPP	-0.277
DHFRL1	-0.1425
C10orf30	-3.913
SH3RF2	1.298
LOC197322	-0.0931666666666667
DLL3	-2.114
TIGD7	0.783
GFRA3	-0.136
CPA1	0.222
RTN4	0.445333333333333
PPT2	-1.04183333333333
FASLG	1.29375
FOXP4	1.11825
RPL26	0.0625
GNL3L	-1.583
FMR1NB	2.69583333333333
CD163	6.471
SGPP2	2.40225
GIMAP2	1.3735
CD37	1.2375
DPT	1.90183333333333
NBLA00301	0.179
RGS5	1.98458333333333
C9orf4	-0.2845
ACTL8	-0.590166666666667
PRKAR2B	-0.6645
OPLAH	0.584333333333333
C20orf134	2.83875
SPACA5	0.71575
TBL1X	-1.4925
TSPYL3	0.9635
CHCHD3	-1.03275
CRKRS	0.0603333333333333
GPR65	3.78025
DFFA	-0.617
FUT1	1.43125
C6orf204	-2.68983333333333
TMEM51	0.0455
ZNF580	1.25
CMTM2	0.06525
C20orf200	0.0685
EZH1	0.242666666666667
FDX1L	0.198625
MRPL32	-0.43825
PCAF	0.0599
ALOX15B	0.413166666666667
CD59	-0.0995
CDK9	0.5715
ERP29	0.723666666666667
TTR	-5.7255
BCMO1	-0.038
DDIT4	-0.8647
PTGDS	1.1425
C3orf63	0.3935
BST2	0.781125
CYP1A2	-0.000833333333333316
C5orf25	-0.1725
STX1A	-0.794294117647059
OR2A12	0.1955
SH3BP5L	0.62075
SERINC5	0.592625
USP6	-0.2971
MRPL3	-0.581666666666667
POMP	-0.289875
INPP4B	1.803625
GMPPB	0.674
EAPP	0.883
AHSA1	-0.6815
ABCA11	-0.3805
SLC5A6	-0.491916666666667
HIVEP2	-2.49425
SUMO2	-0.1175
KIAA1822L	1.93366666666667
C11orf67	1.01525
TXK	-1.083875
PHCA	-0.9908125
ICAM4	-2.61233333333333
FPGS	0.5325
SNRPA1	-1.1645
KCNJ4	-0.37375
KIF6	-1.6754
HIST1H2BG	-0.3045
SLC5A5	0.5255
ZNF354B	-0.631333333333333
IL12RB2	-1.0455
C11orf76	0.742166666666667
GAL3ST2	0.405
AIFM2	-0.04575
SYNC1	0.454375
UBL3	0.30875
PIK3CG	-2.01266666666667
NLN	-1.58955555555556
BCORL1	0.46375
CD5L	-0.45875
ZNF238	3.39483333333333
KIAA1394	0.94325
C16orf55	-0.3267
CYP3A7	-2.39233333333333
KRTAP3-1	-2.691
TFDP1	-0.503666666666667
MND1	-3.532
NODAL	0.1855
GTPBP4	-1.51675
TUBGCP2	1.14675
SLITRK5	-4.12225
CIC	1.22725
CD79A	1.34783333333333
SAMD14	0.1505
TNPO3	-0.43
OR10G3	-0.05
OR10G8	0.4965
CCDC111	0.475
HOXC9	0.1515
DCUN1D1	0.0560833333333333
CYB5R1	1.923
TSR2	0.81025
DAB2IP	-0.0439
SLC6A5	0.084
RAB3D	2.09875
DCUN1D4	-0.6775
ERBB3	1.643
SDC1	0.453
ATP6V1H	0.306666666666667
SYK	-0.0105
ST20	-0.31175
C13orf30	-2.427
WDR40A	0.998166666666667
ADMR	0.528
LOC388335	0.80925
ACSM1	3.9485
TDG	-0.994166666666666
FLJ11235	0.445
MRPS5	-1.45833333333333
AGPAT2	0.867166666666667
SLC12A1	0.035
CYP27A1	0.9265
THAP7	0.4305
XPO1	-0.138833333333333
ALMS1L	0.4765
C1orf2	0.011625
ZNF777	-0.174666666666667
CAMK2A	0.1765
SMC1B	0.13175
IHPK2	0.709133333333333
LEMD1	-4.42525
NKD2	-1.0877
CLU	0.626071428571429
ARMETL1	0.688
PABPC4	-1.33475
CXCL12	-2.24966666666667
TFAP2C	1.5523
TTTY8	1.257
ABCB10	0.0588
ENDOD1	1.03983333333333
IDI1	-2.1275
KCTD6	1.83683333333333
CCDC105	-0.196
ULBP2	-2.42766666666667
ZDHHC5	0.411
WNT8A	0.074
COMMD10	-0.5515
KLHL12	0.83975
GPR50	0.3835
NR5A2	-0.147375
OXGR1	1.01733333333333
EHD3	-1.5535
CAPRIN2	-0.7625
KLRC3	-5.27175
SF3B1	0.486428571428571
IPO7	-0.824
ALDH1A1	-3.11966666666667
ANKRD5	1.74675
TSNARE1	0.7045
DDEFL1	2.37775
RNASEL	1.1405
DNAH9	-0.376
HELLS	-1.25875
TNS4	0
NAV1	0.0744
KIAA1409	-0.89575
C20orf26	2.979
TUBG1	-0.37475
IRX2	5.7045
CNGA4	-0.112
MGC50559	2.0095
OR4K17	-0.0678333333333334
TM2D2	-0.411
FAM32A	-0.11775
TXNDC14	-1.17675
CCBL1	-0.129
ANK1	-3.591
PRSS23	0.590125
PPM1L	-0.107
SPATA20	1.00625
APCS	-0.0662499999999999
C14orf122	0.2655
PSMB5	-0.262625
C6orf10	0.3319
SETDB2	0.5505
SPNS3	-1.74375
SGMS2	-1.8145
MXD3	-0.282166666666667
MON2	0.1223
CARTPT	0.51325
HNF4A	-0.679
RABEP1	3.0547
TNFRSF10B	-2.082625
USH1G	0.763
PPAP2B	-1.15983333333333
TMEM16K	0.68875
CTDSP1	1.524
CDK5R1	-0.484166666666667
GABRR1	-0.1305
OPN1LW	0.0455
FAM98C	1.496125
DBN1	-0.89075
ACAD10	-0.308583333333333
QTRTD1	-0.8725
WNK3	-3.031
RPS19	-0.896875
C1QB	3.476125
OTUD5	0.234875
SLC41A2	-2.09416666666667
TMEM22	-3.51133333333333
KHSRP	-0.82025
TNFRSF11A	0.0958333333333333
FBL	-1.47316666666667
IBTK	0.567333333333333
OXER1	-0.101
CBLN4	-0.688625
GPR172B	2.67683333333333
CFTR	-2.228
VSX1	1.1755
CAMK1D	-1.45575
LOXL3	1.04425
RTP4	-1.07575
SLFNL1	0.53725
KIAA0828	0.6135
PAR5	0.5095
LOC723972	-0.817
GDI2	0.21725
CEBPA	1.0067
MLF2	0.5105
AFMID	-0.379
ALOX12B	0.14325
BPHL	0.358625
COX5B	0.24
S100A10	-1.2606
THOC6	1.139
NHN1	-0.59875
RRP12	-0.301
ARID3B	-2.74425
CD3G	-4.928
KIAA0133	0.0355
NAT11	-0.478833333333333
PPAT	-1.437
SIRT3	1.4011
TCERG1L	-2.10325
NIPA1	0.2333
DPP8	0.2644
IL7R	-3.0165
ZFP64	-0.46175
DMAP1	0.1278
TRMT12	0.1995
TLR4	0.3378
WFIKKN2	0.50275
RAB12	-0.949333333333333
DDX51	-0.68
KIAA1086	-3.63575
ZNF295	0.103166666666667
ACVR2B	-1.18
LOC494150	-0.902875
ZNF517	0.0465
DNASE1L2	0.611833333333333
SUFU	0.721083333333333
LOC283677	-0.74
LMO3	2.22633333333333
PPP2R5D	-0.160666666666667
ZNF587	1.0655
HIST4H4	0.08025
CYP2C8	3.60675
C1orf80	0.461666666666667
DOCK5	0.0218333333333333
C9orf24	0.0705
OR5AR1	0.014
C11orf24	0.43575
UNQ1940	-0.6425
CAP2	0.440833333333333
TIMM44	-0.26825
DSEL	-2.6732
ROM1	-0.5285
FBXO4	0.804875
MYLC2PL	-2.1135
MLH3	1.1711
NOX1	0.680166666666667
DPEP2	1.53325
DNAJB5	-1.3705
RLTPR	0.4905
MBIP	-0.580333333333333
COPB1	0.447666666666667
SFTPA1B	0.333
C10orf4	0.207
PRELID1	-0.17775
NOLA1	-0.7755
C19orf24	0.35475
TLR9	-2.133
HLA-DMA	2.836
HCRP1	0.35
GPR137	1.4355
ITGA11	-2.33116666666667
PHF13	0.595
MARK4	0.480833333333333
METTL4	-0.07475
MBD3	0.1356
LOC134145	0.42025
FGF3	-0.28125
SLC35A3	1.806375
CLEC16A	0.758
AMOTL1	-3.18066666666667
FLJ31438	0.664
PAICS	-1.196875
TOMM40L	0.2545
MMD	-2.63575
KLK10	-1.2541
NIT2	0.47
SERPINB10	0.4865
KLF15	0.029
CCDC5	0.245
WSB2	-0.335375
ME3	0.819125
CACYBP	-0.418166666666667
TCTN2	1.966
JAK1	0.506625
C2orf25	-0.27025
GPD2	1.79475
FBXL11	0.791333333333333
CDV3	-1.23883333333333
GALNT11	-0.305875
NDUFA12L	-1.8437
FLOT1	1.08107142857143
TOR1AIP2	0.82925
MMP25	0.582
C1orf164	0.3108
CHST5	-0.43125
LYRM4	-1.0335
GPER	0.7545
HIPK2	1.37516666666667
DAP	0.2618
ZMIZ1	0.926
DDX58	1.495875
DCC1	-2.835
AKT1	0.755875
ENPP6	0.3652
ERVWE1	0.151833333333333
CDC34	-0.329
RNF125	-0.4715
CASC1	4.6595
SHROOM2	-2.94775
RRM2B	0.499166666666667
COL6A3	-0.782375
TMEFF1	-3.60425
PLEKHA4	-1.8331
LYSMD1	1.5755
SEPT1	-0.611
AOF1	-0.2225
GNPAT	0.64125
WDR18	0.1335
HSD17B12	-1.07483333333333
HIST1H2BM	0.654333333333333
INDOL1	-1.59533333333333
SUDS3	1.109
C1orf192	1.812
CYP2B6	-0.27475
TBC1D2	1.82216666666667
SLC25A12	0.236
ERCC6L	-1.2595
MGC10814	-1.21716666666667
POLR2C	-0.908666666666667
ZNF77	-0.840166666666667
EIF3K	-0.2746
HPX	2.327
ANKRD27	-1.146875
MALAT1	-1.492625
PLB1	1.31983333333333
HRNBP3	-0.653125
CPSF4	-0.7685
OR52N2	0.475
PIP5KL1	-1.0405
GH1	0.03175
HPS5	-0.39725
SLFN5	-1.500125
POP5	-1.11833333333333
OVOS2	-4.11166666666667
C20orf108	-0.727125
MARS	-1.49375
CLRN3	0.133166666666667
ARSE	-1.34316666666667
PPIE	-0.0635
PHACS	-0.680333333333333
GP5	-0.423
IL8RB	1.47716666666667
FCRLA	-2.142125
ARRDC1	1.6281
KRTAP9-4	0.775
ZNF613	1.3315
OR11A1	0.4655
TMEM132B	-3.457875
PGLS	0.9595
BSND	-2.133
KCNK18	-0.034
FOXD4	1.11075
SV2C	-0.67175
LCN2	3.552
ZNF490	1.2907
C3orf15	0.2975
CACNA2D4	-0.0416666666666667
CBX5	-0.7135
MAGEB4	0.5025
BOLA1	1.5445
PPP2R5E	-0.58375
COL5A1	-2.00525
ASB7	-0.6265
SFT2D1	0.559625
DERL1	0.0972
RABL2A	1.537
MOAP1	0.58875
KIAA1545	1.1125
F3	2.1015
PLEKHM2	-0.18625
CCDC89	-0.7695
EFCAB1	0.273142857142857
TMEM48	-1.4455
SEPHS2	1.08925
PYGM	-0.42425
PRICKLE1	-1.9405
WNT5B	-2.40425
TAS2R38	0.2425
IMP5	0.336
KHDRBS1	0.0478
LARS2	-0.259833333333333
C3orf28	-0.16075
FTCD	-3.38075
C10orf68	1.49266666666667
DGAT2L3	0.509
PSEN1	1.61316666666667
MGC33657	0.38
PLA2G4B	0.761
CDKN2A	-3.10558333333333
DLX1	1.97575
TSHB	0.739
C18orf37	0.02575
MEX3C	-0.58
MAMDC2	-2.04
PDIA4	-0.0599166666666666
ATP5E	-0.0175
CASP2	0.0524285714285714
SERBP1	-0.334307692307692
ZNF341	0.577333333333333
TESC	-3.32375
TMEM31	-0.4695
OR51I2	0.776
YTHDC1	0.730714285714286
JUN	-0.3525
AGMAT	-3.86333333333333
PCNXL2	-1.59025
ATAD5	-2.29825
STK38	-0.478875
AZI1	-0.278875
RBP1	0.625
C4orf26	-0.9275
KIAA1026	1.26425
TMEM101	1.3575
HSFX1	0.1035
TREX1	1.62725
C18orf10	-0.6067
TRIM15	-3.120375
CA6	0.819125
CEP57	-1.926
AR	3.77766666666667
SESN2	-1.11183333333333
KIF3C	-0.098125
EPB41L5	0.95175
ARHGEF10	-2.12172727272727
POLR3D	-1.49575
INDO	-3.95066666666667
GABRA3	-1.021
SCG5	-4.0937
E2F3	-2.011
TIGD5	0.86525
FGD6	2.11241666666667
KLHL3	0.581
SCGB3A2	-2.326
URP2	-0.465666666666667
ATP6V1B1	0.447
CALML6	1.76
LOC100049076	1.021
TMF1	0.20725
LOC388503	0.56825
CDH5	2.17925
RPS6KC1	0.914333333333333
DAAM1	0.5575
TNFRSF10D	-1.4985
GSTT1	1.5679
INPP5A	-0.00100000000000001
TRAF3IP1	1.7767
SMARCE1	0.0995714285714286
VRK1	-1.9805
TTC16	2.991
AARS	-1.69883333333333
ARHGAP27	0.389833333333333
ZAK	0.237214285714286
ACSM2B	-3.07825
TRAP1	-0.513666666666667
MRPL53	0.64625
RNF44	-0.53325
NPTXR	-1.685
DPYSL3	-2.52733333333333
APP	-1.2146
GLS2	0.532666666666667
MNX1	-2.80183333333333
CMTM7	-1.08175
OR10A7	-0.1765
NYD-SP21	3.90866666666667
ORC5L	-0.12
SLC16A10	-2.34075
TMEM178	-0.3605
LOC441601	-4.8735
PTGIS	-1.30775
KBTBD7	2.2545
C19orf41	-0.488333333333333
CEACAM3	2.45208333333333
KRT23	-2.738
SERHL	3.4205
PNKD	1.0170625
UBC	0.33025
ATRN	-0.725625
HAPLN1	-0.605
RANGAP1	-0.82825
C10orf26	1.757
KCNA7	-0.4385
SRY	0.00650000000000001
LOC376693	-1.09975
HIST1H2BF	0.79975
CDCA8	-2.18883333333333
MLC1	-2.071
TNIP3	0.189333333333333
OR4D1	0.253
IFT52	-0.751333333333333
GOLT1A	0.780166666666667
UTP20	-1.70075
RP3-402G11.5	0.50175
PRSS33	-0.97075
PMPCA	-0.19225
APOB48R	3.53416666666667
GLTP	0.494
MPL	0.2925
C9orf78	-0.32075
ADAM12	-2.394375
CSPG4	-1.8585
LOC144305	-0.43
KRTAP4-10	0.0228
PAK1	1.183
ADCY7	-1.6828
TAS2R43	-0.3635
FRAS1	1.2005
PPP1R14A	-0.785166666666667
OR2B6	-1.2645
ATP13A1	0.477333333333333
SIDT1	2.802
C1RL	1.76333333333333
PRKRA	-0.567
TLN1	0.995
RP11-50D16.3	1.15733333333333
MITF	-3.41333333333333
GYS1	0.101
LYG1	-1.27733333333333
NSMCE4A	-0.2757
DNAI1	0.3985
HOXD11	-1.035
FNBP1L	1.2251
DHX35	0.13425
LCE3E	0.840625
SLC33A1	-0.22925
DCLK3	0.3165
TRIM33	-0.454333333333333
TMCC3	0.357833333333333
FBXO42	-0.116333333333333
C1orf27	0.324
C17orf50	0.366
RNF14	0.2445
SLC4A8	0.587375
RAB3IP	1.5019
COX6C	3.494
PCSK1	-4.2981
SLC13A1	0.093375
ARF6	0.633666666666667
KIAA1009	0.806125
HOXA13	-4.30675
HMGN1	0.183625
CXADR	-4.17191666666667
MGC14436	0.1075
UTF1	0.8715
TSC22D1	-0.3417
BZRAP1	2.04016666666667
PUF60	0.418083333333333
SHC1	0.42625
HOOK3	-0.827
LIMS2	-0.480666666666667
BAHCC1	-2.65816666666667
CLCC1	0.7055
ENTPD3	5.74566666666667
SMO	-2.695
PIK3R5	0.07325
CDC14A	-1.699
KRT1	3.3485
ENOX2	-0.298
FLJ22655	-1.61375
FPRL1	-0.0435
INTS6	0.7718
ZCCHC5	-0.004
SMC3	-0.254
C6orf123	0.491833333333333
FLJ20160	0.96175
LOC653391	1.25883333333333
GSS	0.45325
NT5M	1.1115
SIX5	1.5395
TAF5	-0.9865
KCNA1	0.0996
ANLN	-2.94433333333333
MGC45491	-1.2216
SSTR2	2.43325
LYPD4	0.5555
TH1L	-0.8785
CHRNA5	-3.9565
PNMA6A	-0.6255
FLJ16369	0.5135
DLX2	2.9246
C6orf108	-0.6255
ALDH3A2	1.32416666666667
CLEC1B	0.7756
LEPREL2	1.0665
FOXJ1	1.1651
OR1D4	0.6265
PPIL4	-0.301
MTRR	-1.044
SLC27A3	1.928
HTR7	-1.41666666666667
MIB2	0.59125
BHMT	-2.05533333333333
A2ML1	0.1
MSMB	4.575
KIAA1383	0.572857142857143
TRUB2	0.45475
PF4	0.258833333333333
IL1F5	0.288
LRRC37B2	-1.1265
IPO4	-0.61875
FIGF	-0.3995
QDPR	0.6635
ZNF598	-0.1565
BOP1	-1.61475
MAPK12	-1.89566666666667
POLR1E	-1.416375
CEECAM1	0.450333333333333
INSRR	0.276166666666667
SIPA1	1.67
ULK4	1.48383333333333
BTN3A1	0.2556
FABP5	-2.4728
KBTBD3	1.38466666666667
SORT1	0.2665
YWHAQ	-0.37675
LRIT1	0.133
KIAA1704	-0.3884
MEIS2	-3.4428
ENOSF1	-0.0868333333333333
PCDH7	-2.84838461538462
FZD9	-2.4685
RPLP1	1.12783333333333
ZNF75A	1.477
P4HA3	1.294
NKX6-1	0.95375
CTA-216E10.6	0.255666666666667
IFT140	2.44525
DENND1A	0.08775
ALCAM	0.5947
ABHD2	0.449
QPRT	-3.65783333333333
TRAM1	0.5015
ATP1B4	0.475375
NUP37	-1.269
SAA3P	0.4955
SLC22A6	-0.0966666666666667
KIAA0265	0.104625
ZNF41	0.457
ADAM19	-1.0957
ERAF	-0.881
DEFB119	0.181083333333333
DNMT3B	-4.83833333333333
SNF1LK2	-0.42225
MGC24039	0.0589166666666667
TAS2R48	0.00783333333333334
PNLDC1	0.222
ADAMTS16	0.00237500000000002
TMEM92	-2.37633333333333
CCT8	-0.835583333333333
POGZ	0.7645
N-PAC	1.61775
GUCA1B	-1.015
ZZEF1	0.0435
OR2C3	-0.0545
ZNF334	-1.811
RANBP6	0.29275
LDHB	-4.1575
BAMBI	-5.339
RAB5B	1.58975
FOXB1	1.3145
MRPS12	-0.272
MRGPRF	-0.69975
CRIPT	-0.8515
CYP2D7P1	-0.194
RYR1	-0.83325
NDUFA2	1.039
TRIP12	0.201083333333333
KCNE3	2.7855
MOBKL2B	-2.8572
MIOX	0.38175
ACOT7	-1.41675
FGF6	-0.075
RASSF5	-0.00290000000000001
ATAD3B	-0.856
IKZF3	-0.693
H3F3B	0.420285714285714
C6orf91	1.6535
SEC11C	-0.405
TMEM14C	-0.099
KIAA1632	0.25775
SLC38A4	-1.66775
FGFR3	-0.681666666666667
HES7	1.74375
HINT3	-0.331
ARIH1	-0.7365
FLJ35880	-1.71633333333333
C1orf129	1.0615
POU6F1	0.041375
RPL32	-0.622625
BBS1	3.24716666666667
RGPD5	-0.206
SULT1C2	-3.03225
KDELC1	-4.46625
PIP5K3	-0.8205
CHI3L1	-1.5658
CSDA	-3.49991666666667
VTCN1	0.0215
WDR62	-0.46275
TMEM170	-2.08325
KIF2A	-2.339
C6orf182	-0.967666666666667
ARL6IP6	-1.011
ZCCHC9	-0.83125
RARB	1.8145
ZNF320	0.06475
DHX15	0.49875
PICALM	-0.682833333333333
CNOT6	-0.62125
HIST1H1A	-1.10275
ZNF702	-1.99
OR1E2	0.534
HLF	-2.2336
LOC442582	-2.2385
KIAA0494	1.0135
TCF4	-1.0173
APOBEC3B	-3.3805
FAM54B	0.46575
MYH2	-2.982
FXN	-0.501666666666667
C12orf59	0.07
PAEP	-1.3705
SPG11	0.833375
VN1R4	0.37525
KCNJ13	-0.74875
NOC3L	-0.95025
C5orf36	1.2835
CPAMD8	-2.16575
MLN	-0.6621
FLJ11184	1.02975
TIAM1	1.65816666666667
OR10J3	-0.036
OR52E2	0.4105
PBX1	2.3875
UBL7	0.6315
PXMP2	0.202
SYTL1	1.7645
FAM126B	0.38125
ZNF711	-3.95975
GGA1	0.0676666666666666
VAMP4	0.472833333333333
BCAP29	0.5812
C20orf19	-1.940375
ZNF275	-0.424125
NEK6	-0.696
SETD8	-0.5545
HEXIM1	1.18083333333333
SULT1A2	1.769375
KLHL9	1.1455
SLC39A12	0.15125
ARHGEF16	1.78466666666667
SCN1A	-0.7025
HNRPH1	-0.641833333333333
C9orf103	1.27625
ECE1	0.5795
MED18	-1.31725
TEX13B	0.224
SNN	-0.352
C6orf62	0.0796666666666666
WNT3A	0.1951
IL22RA2	0.946
MGC21881	-0.000124999999999998
GABBR1	0.84475
YIPF6	0.46525
PROX1	-3.3966
PPP1R1B	3.663
LANCL2	0.1519
SCN3A	-1.689
SSRP1	-0.4775
