Hybridization REF	TCGA-BH-A1EW-11B-33R-A137-07
PARP2	-0.257
NDFIP2	0.27775
PCDHGB2	-1.2035
WDR60	0.1445
MAP7D2	-1.5679
USP45	-0.19525
GSDML	-0.8475
TNS1	0.0306000000000001
PLCD4	0.077
IQCD	0.586333333333333
SMPX	-3.63675
CD9	1.043
SRGN	3.1415
CASP7	1.749625
INOC1	0.0405
DKFZp451M2119	-0.127125
VMAC	-0.4345
USP53	1.6324
CAMK1G	-1.06475
TMEM106A	-1.12533333333333
CDC20	-3.1636
ACSL5	0.472333333333333
CBWD5	0.00612500000000005
C1orf87	-0.831333333333333
KIAA1274	-0.31375
PRUNE2	-1.44653846153846
LYPLA2	-2.9475
DOK6	-0.993333333333333
GPR149	0.71525
FAM30A	5.05775
TMEM129	0.04725
SLC35B3	0.92425
ACPP	-0.5917
LOC200261	-1.031
SLC4A7	-0.5538
CCDC40	2.962
GART	-2.358875
THOP1	-2.6425
SCARB1	-2.01775
CACNA1F	-0.46325
TRIAP1	0.212166666666667
SYT14L	1.694
SFRS8	-1.19516666666667
PBOV1	0.1525
GOLSYN	2.36525
GJB7	-0.1315
CAMK2N1	1.815
GREM1	3.15425
FLJ20433	-0.2395
QPCT	-2.85275
PRKAG2	1.42483333333333
H2AFX	-3.030625
C6orf154	1.022
PLOD3	-2.737
ZBTB39	-0.533166666666667
WASF3	2.24933333333333
DRG1	-0.72925
PRR4	1.1685
SPCS1	0.145
KDELR3	0.6275
SRP19	0.981666666666667
GABRA6	-0.091
MFSD1	1.57625
MMEL1	1.3645
PDXDC2	-0.856
BUB1	-4.06333333333333
RNF138	-0.498375
MYLPF	-0.276333333333333
AIF1	1.36333333333333
DYNLRB1	0.6485
HCN3	-0.313333333333333
HIST1H2AI	-1.1255
MAP4K5	-0.275916666666667
LASP1	0.255625
LOC130951	-0.4105
PLAA	0.24375
KRT6A	-1.8155
C6orf117	-1.783
ARHGAP23	-1.947
PTF1A	-0.2125
GPHA2	0.698
LCE3B	-0.19
MCL1	0.641642857142857
EHBP1	-0.478416666666667
PRNP	1.4455625
ZSCAN1	0.10525
C1orf113	0.859
FOXA3	-1.441875
NEB	0.846
ASGR1	-4.3645
CTGF	3.78183333333333
RAB17	-0.0586666666666666
MST101	-1.574
JARID1B	-0.2821
USP37	-0.6154
PTBP1	-2.22166666666667
PTPN7	-1.08083333333333
CDC7	-1.95066666666667
SNX7	0.59475
ZNF335	-0.99925
CPT2	-1.343
HEATR1	-1.053875
HSPC152	-0.3285
C5orf40	0.0805
PSME1	-0.474166666666667
STAG3	-2.26
TMEM154	0.809333333333333
KLHL32	0.144166666666667
TSGA10IP	-1.0215
SUV420H2	-2.02933333333333
SF1	-1.5568
2'-PDE	-0.5623125
PNLIPRP2	0.9965
TRSPAP1	0.444333333333333
NUP210	-2.13383333333333
ANP32C	-1.88016666666667
RAB11B	-1.0795
ASB15	0.471
ITGB3BP	-0.8275
UBASH3A	-1.7825
YWHAB	-0.115625
TPRX1	-0.319
LY6G5C	0.938
SLC7A2	-0.3675
CLK1	2.5666
HSD3B7	-1.31183333333333
VDR	2.626
C16orf74	0.64175
ACE	2.20025
PSMA2	0.995166666666667
CCDC131	-0.485375
ZNF213	0.714333333333333
EML2	-0.34825
ALS2CR13	0.922833333333334
GLYATL1	1.82
DSPP	-1.257
DHFRL1	-0.17
C10orf30	1.2455
SH3RF2	0.6085
LOC197322	-1.915
DLL3	-1.524
TIGD7	1.06575
GFRA3	0.62
CPA1	0.824166666666667
RTN4	0.735
PPT2	-1.88083333333333
FASLG	3.4735
FOXP4	-0.47275
RPL26	1.3747
GNL3L	-2.81033333333333
FMR1NB	0.134833333333333
CD163	7.6855
SGPP2	0.75725
GIMAP2	2.311
CD37	-0.678
DPT	5.3765
NBLA00301	1.96225
RGS5	2.82583333333333
C9orf4	-0.124
ACTL8	-2.28566666666667
PRKAR2B	1.292125
OPLAH	-0.631833333333333
C20orf134	0.26975
SPACA5	0.24325
TBL1X	-1.653
TSPYL3	-0.4825
CHCHD3	-1.50125
CRKRS	-1.07266666666667
GPR65	5.65825
DFFA	-1.2135
FUT1	2.6455
C6orf204	-1.00183333333333
TMEM51	-0.19725
ZNF580	-0.62575
CMTM2	1.00975
C20orf200	-0.5125
EZH1	-0.821833333333333
FDX1L	-0.734375
MRPL32	0.766
PCAF	-0.6965
ALOX15B	3.26633333333333
CD59	1.32095833333333
CDK9	-1.202125
ERP29	-0.865666666666667
TTR	-5.46525
BCMO1	-0.054
DDIT4	-1.6648
PTGDS	4.186
C3orf63	0.147
BST2	-0.763875
CYP1A2	0.1595
C5orf25	-0.074
STX1A	-1.38223529411765
OR2A12	-0.0515
SH3BP5L	-0.517
SERINC5	-1.811375
USP6	0.1301
MRPL3	-0.451
POMP	1.20075
INPP4B	0.732125
GMPPB	-1.2035
EAPP	1.339
AHSA1	-1.809
ABCA11	0.64
SLC5A6	-1.08475
HIVEP2	1.304
SUMO2	0.21675
KIAA1822L	-1.1585
C11orf67	2.5115
TXK	-0.108
PHCA	-1.2319375
ICAM4	-2.82883333333333
FPGS	-0.8495
SNRPA1	-0.691
KCNJ4	-0.521
KIF6	0.1641
HIST1H2BG	-2.12816666666667
SLC5A5	0.422
ZNF354B	0.884
IL12RB2	0.75725
C11orf76	0.371166666666667
GAL3ST2	0.234
AIFM2	0.230875
SYNC1	-0.33425
UBL3	0.691125
PIK3CG	-1.03183333333333
NLN	-1.027
BCORL1	-0.125
CD5L	0.05575
ZNF238	0.781
KIAA1394	-1.47025
C16orf55	-1.0497
CYP3A7	-1.53175
KRTAP3-1	-2.4725
TFDP1	-1.69183333333333
MND1	-1.77
NODAL	1.39166666666667
GTPBP4	-1.36625
TUBGCP2	-0.758
SLITRK5	-2.14933333333333
CIC	-1.34925
CD79A	1.48416666666667
SAMD14	-0.455833333333333
TNPO3	-2.8515
OR10G3	1.1645
OR10G8	0.3555
CCDC111	0.437
HOXC9	1.44125
DCUN1D1	0.151583333333333
CYB5R1	1.522
TSR2	-0.951
DAB2IP	-0.2446
SLC6A5	-0.0825
RAB3D	0.681
DCUN1D4	0.7195
ERBB3	0.647083333333333
SDC1	-0.916166666666667
ATP6V1H	0.505
SYK	0.0775
ST20	-0.8055
C13orf30	-0.1255
WDR40A	0.155666666666667
ADMR	1.4785
LOC388335	3.718
ACSM1	1.6905
TDG	-0.24825
FLJ11235	0.535
MRPS5	-1.77716666666667
AGPAT2	-2.066
SLC12A1	1.376
CYP27A1	-2.3715
THAP7	-2.34875
XPO1	-0.14925
ALMS1L	-0.8835
C1orf2	-0.844375
ZNF777	-1.1155
CAMK2A	-0.247833333333333
SMC1B	-0.93775
IHPK2	-0.487133333333333
LEMD1	-0.5955
NKD2	0.1764
CLU	1.62185714285714
ARMETL1	2.3
PABPC4	-2.75825
CXCL12	4.28466666666667
TFAP2C	2.6379
TTTY8	-0.067
ABCB10	-0.7197
ENDOD1	0.862666666666667
IDI1	-0.8155
KCTD6	0.986166666666667
CCDC105	-0.4275
ULBP2	-1.366
ZDHHC5	-1.0185
WNT8A	1.36475
COMMD10	1.43375
KLHL12	-0.3485
GPR50	0.3535
NR5A2	-0.00312499999999999
OXGR1	4.77583333333333
EHD3	-0.48225
CAPRIN2	-0.688
KLRC3	-1.47275
SF3B1	0.276428571428572
IPO7	-2.24175
ALDH1A1	1.75433333333333
ANKRD5	0.1275
TSNARE1	3.251
DDEFL1	1.097
RNASEL	0.802166666666667
DNAH9	-0.195
HELLS	-2.32925
TNS4	2.6905
NAV1	-1.1065
KIAA1409	-0.587
C20orf26	3.71583333333333
TUBG1	-2.34325
IRX2	3.60675
CNGA4	-0.391
MGC50559	2.46683333333333
OR4K17	0.488
TM2D2	1.31475
FAM32A	-0.35225
TXNDC14	-1.4015
CCBL1	-1.951
ANK1	-2.7108
PRSS23	0.01025
PPM1L	0.0465
SPATA20	-0.8495
APCS	0.56325
C14orf122	-1.57533333333333
PSMB5	0.439
C6orf10	0.5818
SETDB2	0.488166666666667
SPNS3	-1.49125
SGMS2	1.03083333333333
MXD3	-1.85916666666667
MON2	0.5323
CARTPT	0.759
HNF4A	0.165
RABEP1	0.8703
TNFRSF10B	-1.00825
USH1G	0.2855
PPAP2B	0.1625
TMEM16K	-1.3435
CTDSP1	0.114
CDK5R1	0.321
GABRR1	-0.079
OPN1LW	0.809
FAM98C	-0.414875
DBN1	-1.686625
ACAD10	-1.69433333333333
QTRTD1	-0.53025
WNK3	-1.03233333333333
RPS19	0.58375
C1QB	4.116875
OTUD5	-1.09875
SLC41A2	0.8765
TMEM22	0.560333333333333
KHSRP	-1.50325
TNFRSF11A	-0.201833333333333
FBL	-0.607333333333333
IBTK	-0.022
OXER1	1.1675
CBLN4	3.63175
GPR172B	2.39566666666667
CFTR	-1.758
VSX1	2.2585
CAMK1D	-1.6875
LOXL3	-3.18525
RTP4	4.056
SLFNL1	-0.66975
KIAA0828	-0.38575
PAR5	-0.438
LOC723972	-1.679
GDI2	1.209
CEBPA	-0.1253
MLF2	-1.80283333333333
AFMID	-2.21375
ALOX12B	-0.0675
BPHL	-0.15725
COX5B	-0.2295
S100A10	0.9858
THOC6	-1.834
NHN1	-2.42175
RRP12	-1.71066666666667
ARID3B	-1.99275
CD3G	-1.5425
KIAA0133	-0.647
NAT11	-2.56816666666667
PPAT	-1.81266666666667
SIRT3	0.4491
TCERG1L	-1.33925
NIPA1	-1.0382
DPP8	0.3601
IL7R	1.6645
ZFP64	-0.13975
DMAP1	-0.7029
TRMT12	0.4585
TLR4	1.753
WFIKKN2	1.54025
RAB12	1.35016666666667
DDX51	-1.48916666666667
KIAA1086	-3.48525
ZNF295	0.420666666666667
ACVR2B	-2.16614285714286
LOC494150	-1.166375
ZNF517	0.066
DNASE1L2	-2.28283333333333
SUFU	-0.0607499999999999
LOC283677	1.105
LMO3	1.5515
PPP2R5D	-1.7105
ZNF587	0.4461
HIST4H4	-0.156
CYP2C8	0.958
C1orf80	-0.368166666666667
DOCK5	-1.5155
C9orf24	1.194
OR5AR1	0.7945
C11orf24	-0.66575
UNQ1940	-0.5505
CAP2	0.373166666666667
TIMM44	-2.7345
DSEL	-0.1876
ROM1	0.86175
FBXO4	1.487
MYLC2PL	-1.15175
MLH3	0.3774
NOX1	0.662
DPEP2	2.06975
DNAJB5	-0.2975
RLTPR	2.5475
MBIP	0.5115
COPB1	-0.142333333333333
SFTPA1B	0.2645
C10orf4	0.4923
PRELID1	-1.67525
NOLA1	0.03725
C19orf24	-0.394
TLR9	-1.8925
HLA-DMA	2.873
HCRP1	-1.499
GPR137	-1.30016666666667
ITGA11	-1.2105
PHF13	0.913333333333333
MARK4	0.311333333333333
METTL4	-0.75175
MBD3	-1.8926
LOC134145	0.942375
FGF3	0.4925
SLC35A3	0.04025
CLEC16A	-0.94175
AMOTL1	-1.24275
FLJ31438	-0.081
PAICS	-0.902125
TOMM40L	-0.345333333333333
MMD	1.2685
KLK10	1.7998
NIT2	0.450166666666667
SERPINB10	0.521
KLF15	1.1104
CCDC5	0.88075
WSB2	-1.445625
ME3	0.637375
CACYBP	0.227916666666667
TCTN2	-1.032
JAK1	-0.3905
C2orf25	0.97975
GPD2	-0.51675
FBXL11	-0.6385
CDV3	-1.08008333333333
GALNT11	0.271375
NDUFA12L	0.085
FLOT1	-1.86478571428571
TOR1AIP2	0.2765
MMP25	2.492
C1orf164	-0.9775
CHST5	-0.2345
LYRM4	0.01225
GPER	-1.01425
HIPK2	1.2015
DAP	-1.0913
ZMIZ1	0.847333333333333
DDX58	2.24125
DCC1	-1.21025
AKT1	-2.510375
ENPP6	3.64916666666667
ERVWE1	0.596
CDC34	-2.09875
RNF125	-0.92425
CASC1	4.61
SHROOM2	0.1875
RRM2B	1.11
COL6A3	0.65975
TMEFF1	-1.87525
PLEKHA4	0.0586
LYSMD1	0.496166666666667
SEPT1	-1.88316666666667
AOF1	-1.16125
GNPAT	0.01525
WDR18	-1.5515
HSD17B12	0.589166666666667
HIST1H2BM	-1.51966666666667
INDOL1	-0.123
SUDS3	-0.201
C1orf192	0.1825
CYP2B6	1.223
TBC1D2	0.3895
SLC25A12	-0.408875
ERCC6L	-2.93183333333333
MGC10814	-1.80283333333333
POLR2C	-1.04866666666667
ZNF77	0.721666666666667
EIF3K	0.5831
HPX	2.278
ANKRD27	0.270625
MALAT1	-1.17775
PLB1	1.50383333333333
HRNBP3	0.362875
CPSF4	-1.412
OR52N2	1.0525
PIP5KL1	-0.26775
GH1	0.3425
HPS5	-0.77475
SLFN5	0.351875
POP5	-0.1905
OVOS2	-0.860666666666667
C20orf108	-0.0784999999999999
MARS	-3.07
CLRN3	4.33983333333333
ARSE	-1.4505
PPIE	-0.0556666666666667
PHACS	-0.430166666666667
GP5	-1.161
IL8RB	1.2075
FCRLA	-1.672875
ARRDC1	-1.2527
KRTAP9-4	0.73
ZNF613	1.742
OR11A1	1.9875
TMEM132B	-3.037625
PGLS	-1.203
BSND	-2.57133333333333
KCNK18	0.458
FOXD4	0.10875
SV2C	0.33225
LCN2	0.719333333333333
ZNF490	0.5789
C3orf15	2.261
CACNA2D4	-1.06983333333333
CBX5	-1.48125
MAGEB4	0.24
BOLA1	-0.1545
PPP2R5E	-0.4465
COL5A1	-0.921666666666667
ASB7	-0.511
SFT2D1	1.458
DERL1	0.3349
RABL2A	0.864833333333333
MOAP1	-0.759
KIAA1545	1.1315
F3	0.88525
PLEKHM2	-0.62375
CCDC89	0.9935
EFCAB1	4.0095
TMEM48	-0.927
SEPHS2	-1.2565
PYGM	-0.831
PRICKLE1	1.1565
WNT5B	-0.93075
TAS2R38	0.666
IMP5	-0.3655
KHDRBS1	0.2473
LARS2	-1.26
C3orf28	-0.759
FTCD	-3.0015
C10orf68	3.00766666666667
DGAT2L3	2.4155
PSEN1	-0.757166666666667
MGC33657	0.99825
PLA2G4B	0.510333333333333
CDKN2A	-2.72983333333333
DLX1	-1.55675
TSHB	2.9425
C18orf37	0.16825
MEX3C	0.4755
MAMDC2	3.05625
PDIA4	-0.704666666666667
ATP5E	0.322
CASP2	-1.13485714285714
SERBP1	0.298461538461538
ZNF341	-0.585333333333333
TESC	-1.371
TMEM31	-0.099
OR51I2	0.2545
YTHDC1	1.009
JUN	1.24066666666667
AGMAT	-3.33333333333333
PCNXL2	1.24475
ATAD5	-2.57475
STK38	-1.008125
AZI1	-1.82775
RBP1	2.8825
C4orf26	-0.66775
KIAA1026	-0.695375
TMEM101	0.42475
HSFX1	0.2055
TREX1	-0.22725
C18orf10	-0.6325
TRIM15	-2.624375
CA6	2.63814285714286
CEP57	-0.37575
AR	2.262
SESN2	-1.16983333333333
KIF3C	-1.45275
EPB41L5	0.431875
ARHGEF10	-0.931545454545454
POLR3D	-1.267
INDO	0.427833333333333
GABRA3	0.615
SCG5	1.1416
E2F3	-0.0221
TIGD5	-0.53025
FGD6	0.979666666666667
KLHL3	-0.30575
SCGB3A2	-1.714
URP2	-1.09383333333333
ATP6V1B1	-0.0421
CALML6	-0.7155
LOC100049076	-1.3165
TMF1	-1.234
LOC388503	-0.34075
CDH5	1.701625
RPS6KC1	-0.171333333333333
DAAM1	1.1497
TNFRSF10D	-1.9035
GSTT1	-2.5878
INPP5A	-0.39875
TRAF3IP1	0.246
SMARCE1	-0.0595714285714285
VRK1	-0.81225
TTC16	-0.14375
AARS	-2.518
ARHGAP27	-0.568833333333333
ZAK	1.05485714285714
ACSM2B	-2.369
TRAP1	-2.36016666666667
MRPL53	0.1715
RNF44	-0.36625
NPTXR	-0.80625
DPYSL3	-0.0143333333333333
APP	1.1172
GLS2	0.279166666666667
MNX1	-1.8985
CMTM7	0.78325
OR10A7	0.72
NYD-SP21	2.6265
ORC5L	-0.445
SLC16A10	-2.307875
TMEM178	1.7945
LOC441601	-4.106
PTGIS	2.0705
KBTBD7	1.42275
C19orf41	-0.1795
CEACAM3	-0.958833333333333
KRT23	2.53875
SERHL	0.95
PNKD	-0.4370625
UBC	-0.81875
ATRN	-0.351375
HAPLN1	-3.1865
RANGAP1	-2.9805
C10orf26	-0.2725
KCNA7	-0.48775
SRY	0.9545
LOC376693	0.067
HIST1H2BF	-1.92775
CDCA8	-3.22183333333333
MLC1	-1.32975
TNIP3	-0.138
OR4D1	0.821
IFT52	-0.154833333333333
GOLT1A	0.718833333333333
UTP20	-2.6265
RP3-402G11.5	-1.45575
PRSS33	-1.39425
PMPCA	-1.86725
APOB48R	-0.0985
GLTP	-1.59925
MPL	1.499
C9orf78	-1.39425
ADAM12	0.3015
CSPG4	-2.506
LOC144305	-1.088
KRTAP4-10	-0.5243
PAK1	-1.70625
ADCY7	-1.2855
TAS2R43	-0.2035
FRAS1	-0.835642857142857
PPP1R14A	0.556333333333333
OR2B6	-1.923
ATP13A1	-1.84383333333333
SIDT1	-0.54175
C1RL	2.438
PRKRA	0.9195
TLN1	0.1864
RP11-50D16.3	1.85341666666667
MITF	-0.600416666666667
GYS1	-1.42775
LYG1	0.443333333333333
NSMCE4A	0.7977
DNAI1	1.4055
HOXD11	-0.632
FNBP1L	0.2419
DHX35	-0.18875
LCE3E	2.212375
SLC33A1	0.68075
DCLK3	-0.164
TRIM33	-0.9625
TMCC3	1.81083333333333
FBXO42	0.151333333333333
C1orf27	0.6641
C17orf50	1.541
RNF14	1.36966666666667
SLC4A8	1.00275
RAB3IP	1.8157
COX6C	2.001
PCSK1	-4.1031
SLC13A1	0.833375
ARF6	-0.168333333333333
KIAA1009	0.8365
HOXA13	-5.01066666666667
HMGN1	0.732125
CXADR	-1.16891666666667
MGC14436	0.419
UTF1	2.272
TSC22D1	0.9533
BZRAP1	1.48
PUF60	-0.815916666666667
SHC1	-0.807625
HOOK3	-0.6535
LIMS2	1.435
BAHCC1	0.0821666666666667
CLCC1	0.048
ENTPD3	2.13483333333333
SMO	-0.65525
PIK3R5	-0.725
CDC14A	0.27
KRT1	1.35925
ENOX2	-1.3185
FLJ22655	4.06575
FPRL1	1.318
INTS6	-0.000999999999999987
ZCCHC5	0.359
SMC3	-0.58125
C6orf123	1.28933333333333
FLJ20160	-0.427
LOC653391	0.1535
GSS	-1.3005
NT5M	-1.24025
SIX5	-1.78125
TAF5	-0.885
KCNA1	1.499
ANLN	-3.8085
MGC45491	-1.8361
SSTR2	2.8875
LYPD4	1.75675
TH1L	-1.81325
CHRNA5	-1.5385
PNMA6A	-0.53725
FLJ16369	2.649
DLX2	-0.3825
C6orf108	-0.4675
ALDH3A2	-0.424
CLEC1B	0.587666666666667
LEPREL2	-2.153
FOXJ1	-0.1384
OR1D4	0.119
PPIL4	0.53825
MTRR	-0.54225
SLC27A3	0.462166666666667
HTR7	-0.303666666666667
MIB2	-1.223125
BHMT	-0.979833333333333
A2ML1	0.637
MSMB	2.093375
KIAA1383	1.71957142857143
TRUB2	-1.005
PF4	1.5585
IL1F5	0.390666666666667
LRRC37B2	-0.21425
IPO4	-1.669
FIGF	6.6115
QDPR	1.223
ZNF598	-2.3775
BOP1	-2.534
MAPK12	-2.89383333333333
POLR1E	-1.44775
CEECAM1	-1.67116666666667
INSRR	0.536166666666667
SIPA1	-1.5435
ULK4	-0.149
BTN3A1	-0.1929
FABP5	1.5736
KBTBD3	1.95366666666667
SORT1	-0.336
YWHAQ	0.5149375
LRIT1	0.0155
KIAA1704	0.2451
MEIS2	-0.5757
ENOSF1	-0.803
PCDH7	-0.6665
FZD9	-1.3085
RPLP1	0.755666666666667
ZNF75A	0.484
P4HA3	0.463875
NKX6-1	-0.14975
CTA-216E10.6	-1.38733333333333
IFT140	-0.8485
DENND1A	-1.30841666666667
ALCAM	-0.0380999999999999
ABHD2	-0.337681818181818
QPRT	-2.48666666666667
TRAM1	1.26178571428571
ATP1B4	1.9005
NUP37	-0.44325
SAA3P	1.72
SLC22A6	-0.458
KIAA0265	-0.222875
ZNF41	-0.451
ADAM19	-0.3767
ERAF	-1.14175
DEFB119	0.534545454545455
DNMT3B	-4.1825
SNF1LK2	0.92975
MGC24039	-0.683416666666667
TAS2R48	0.0978333333333333
PNLDC1	0.86975
ADAMTS16	-0.26375
TMEM92	-1.48733333333333
CCT8	0.0394166666666667
POGZ	0.00424999999999998
N-PAC	-2.223
GUCA1B	0.082
ZZEF1	0.776833333333333
OR2C3	1.34275
ZNF334	0.433666666666667
RANBP6	0.65
LDHB	0.128333333333333
BAMBI	1.223875
RAB5B	-0.47125
FOXB1	2.392
MRPS12	-1.22025
MRGPRF	0.79375
CRIPT	0.51
CYP2D7P1	0.0995
RYR1	0.247875
NDUFA2	1.189625
TRIP12	-0.32175
KCNE3	3.26916666666667
MOBKL2B	0.6346
MIOX	-0.17125
ACOT7	-3.132875
FGF6	0.9475
RASSF5	-1.5322
ATAD3B	-2.50333333333333
IKZF3	-0.7275
H3F3B	0.601
C6orf91	0.4765
SEC11C	1.1795
TMEM14C	0.154
KIAA1632	-0.444875
SLC38A4	-1.06875
FGFR3	-1.18308333333333
HES7	-0.0622499999999999
HINT3	0.457
ARIH1	-0.5765
FLJ35880	-2.7695
C1orf129	-2.644
POU6F1	-0.010875
RPL32	1.09425
BBS1	1.46316666666667
RGPD5	0.058
SULT1C2	-1.83275
KDELC1	-1.476
PIP5K3	-0.7125
CHI3L1	0.8168
CSDA	-0.224416666666667
VTCN1	3.272
WDR62	-1.951
TMEM170	-1.265
KIF2A	-0.97175
C6orf182	-0.834
ARL6IP6	-0.071
ZCCHC9	0.45075
RARB	1.44383333333333
ZNF320	0.283875
DHX15	0.835375
PICALM	0.596666666666667
CNOT6	0.39975
HIST1H1A	-0.61725
ZNF702	0.852833333333333
OR1E2	0.466
HLF	-0.4161
LOC442582	-1.577
KIAA0494	0.21675
TCF4	0.5547
APOBEC3B	-1.96925
FAM54B	-0.49325
MYH2	-0.5995
FXN	-0.560333333333333
C12orf59	0.483
PAEP	-1.3855
SPG11	0.270125
VN1R4	0.223
KCNJ13	-0.16075
NOC3L	-0.46
C5orf36	1.611
CPAMD8	3.15975
MLN	0.1025
FLJ11184	0.624
TIAM1	2.57583333333333
OR10J3	0.789
OR52E2	0.2435
PBX1	-0.6009
UBL7	-2.1225
PXMP2	-0.29125
SYTL1	-0.611666666666667
FAM126B	-0.23
ZNF711	0.1735
GGA1	-2.40633333333333
VAMP4	0.909166666666667
BCAP29	-0.5899
C20orf19	-0.085
ZNF275	-0.589625
NEK6	0.036
SETD8	-1.83775
HEXIM1	1.95691666666667
SULT1A2	-0.210125
KLHL9	2.22725
SLC39A12	0.60625
ARHGEF16	-1.223
SCN1A	-0.8242
HNRPH1	0.726666666666667
C9orf103	1.60475
ECE1	-0.830666666666667
MED18	-3.6325
TEX13B	0.1305
SNN	0.36725
C6orf62	-0.225611111111111
WNT3A	0.9673
IL22RA2	3.818
MGC21881	1.060125
GABBR1	0.9555
YIPF6	0.50975
PROX1	-0.844333333333333
PPP1R1B	3.07575
LANCL2	-0.0949
SCN3A	0.954
SSRP1	-2.333
ASXL2	-0.85975
RPE65	0.7165
SNAI1	-0.11175
EFNA2	0.41575
CLDN9	0.557875
TP53I13	-1.300875
LOC375748	-2.2095
C9orf7	-0.1395
C14orf178	-0.435
GC	0.923
IER3	1.12066666666667
KCTD10	1.11225
FLJ45717	2.41425
ADC	0.0904999999999999
LOC285908	-0.725166666666667
MLL3	-1.30625
KIAA1787	-0.886
MGC31957	-2.26225
MUC5B	0.462909090909091
ZNF193	0.62525
CSRP1	0.17875
MOSPD1	0.254
C21orf49	0.1915
RAD1	-0.1365
ANKRD34	-2.119
NFRKB	-1.31
FANCA	-3.16325
VTI1A	-0.242142857142857
PCBP3	-1.037
BFSP2	-0.8635
ZNF354C	0.333125
FRMPD4	-0.13975
IKBKG	-2.08266666666667
LOC441046	0.4965
UNQ9438	1.033
TM4SF20	-0.774
MAGEC1	-3.4835
AMMECR1	-0.271875
GLDN	1.9925
TTC30B	1.27175
SEC13	-1.0599
EGF	2.97325
HAGH	-0.50775
VSIG1	0.464833333333333
NHLH2	-0.0495
NCAPD3	-2.57925
MGC16121	-1.93425
HIATL2	-2.2235
BRCC3	0.329666666666667
LCE2D	0.204
TMEM79	0.20525
GTF3C5	-1.83725
AKR1C4	-0.1365
C3orf59	0.13825
RBM26	-0.008875
DUSP14	0.216333333333333
AP4M1	-1.4445
RIMBP2	0.765833333333333
ABCC2	-4.5775
DNAJC16	1.45083333333333
TTC12	2.014
SNX13	-0.164
C6orf168	1.33375
C1orf100	-1.20775
CSPP1	-0.6495
LRRC56	0.8975
OR1J2	0.4155
THY1	-1.1992
KIT	4.84783333333333
TBC1D8	0.99075
EPHA7	-0.571
SOLH	-0.905125
SVIP	1.8025
ZNF294	0.16225
HAND2	1.84433333333333
CENTB2	-0.8565
MARVELD3	1.24975
CREB3	-0.662333333333333
KRTAP1-5	-3.36566666666667
OR8K1	-0.9915
MED25	-1.03433333333333
FDX1	0.333333333333333
FAM19A1	0.192833333333333
IL13RA1	0.383
ZNF627	1.606
NHP2L1	-0.0635
EIF2B2	-0.97625
ZNF593	-0.2665
WIPI2	-0.61025
RANBP1	-2.383
TAS2R7	0.1335
LOC283514	2.197
CSNK2B	-1.667
CFHR1	0.3275
DKFZP434O047	0.3755
WBP11	-0.57775
TEX2	0.93975
GALNT2	-1.77333333333333
FLJ33360	0.59825
WNT9A	-0.0105
IL29	-0.01125
STK3	0.795333333333333
REPS2	1.620875
FAM78A	-1.10275
MGC3207	1.367
FCGR3A	6.9555
H2AFY2	0.03975
RNF150	1.0545
CCNK	-0.97225
VEZT	0.7845
FSHR	0.52
C1orf66	-0.844
LCE2B	0.6354
CD200	0.855
ORMDL1	0.99025
OR51S1	0.34
KRT83	-0.25925
COL19A1	0.14375
POL3S	-0.6845
ZNF468	-0.145833333333333
BAG3	-0.0799999999999999
C1GALT1	-0.6875
CA5A	-4.577
DKK4	-0.5035
SGK2	1.291875
PIK3C2G	4.023
USP11	0.315375
IMPA2	-2.01025
PRKDC	-1.93728571428571
MSR1	2.64042857142857
PDCD6IP	-0.892916666666667
FAM122A	0.233
ZNF740	-0.55125
ATXN2	-0.227833333333333
SLC17A4	0.542833333333333
RAXL1	-0.145333333333333
RS1	0.21775
NET1	0.612
NPY1R	2.33433333333333
MVD	-2.65125
C11orf61	-0.268875
CHDH	-0.842
GCNT2	-0.265428571428571
LGALS12	2.91375
IK	-0.129333333333333
C7orf41	1.64983333333333
SURF4	-0.953666666666666
C1orf91	-0.00216666666666666
BCS1L	-0.782
C20orf141	1.19533333333333
BCAS2	0.776
ACE2	1.60425
ICT1	0.58325
CD79B	0.28775
MRPS9	0.24
AADACL1	-0.4365
IRS2	1.978
LUZP2	-0.6145
TMEM148	1.2275
ZNF514	-0.708833333333333
ADCK2	-1.3179
ZKSCAN1	-0.826357142857143
FASTKD2	0.649625
KCNMB3	0.669
POFUT2	-0.8329
GNG2	0.8051
OR6Y1	2.11
FAM26A	-1.503
CAND2	0.173
FLYWCH2	-0.304625
BCL6	3.355
MDH2	0.152857142857143
DRP2	1.0495
TPD52L1	1.914
TXNL4A	-0.46975
OR3A1	0.06975
C22orf9	-1.20628571428571
RAB25	0.978666666666667
PCTK3	-1.125
POR	-1.8065
ARPP-19	0.398333333333333
SREBF2	-2.170625
ZWINT	-1.81216666666667
TRUB1	1.00025
ENPP2	3.55666666666667
UXT	-0.161166666666667
ALG11	0.2875
SMCR7	0.32825
SLC31A2	3.2625
USMG5	1.0685
ZNF780B	1.88575
APEX1	0.994625
THSD3	-3.10675
CEP68	0.9021
NY-SAR-48	-1.72425
ZIC3	-4.31233333333333
LPAL2	-0.0127777777777778
MRPL11	-1.30066666666667
VPS53	-1.17166666666667
MPDU1	-0.798625
UBL4B	-0.2115
LASS3	-0.14775
GAST	-0.09
SPERT	-0.04
UBE2L3	0.351
MLSTD2	-0.350833333333333
