Hybridization REF	TCGA-BH-A18J-11A-31R-A12D-07
ZBTB11	-0.16725
B3GALT5	0.02175
EXOC2	0.0401666666666667
IRS1	1.2674
TMEM1	-0.1695
MRPL34	-0.475833333333333
SAMM50	-0.47375
CDC42EP3	1.455125
HSF2	0.084
MFN2	0.41075
TSPAN7	0.360333333333333
NUCB1	0.541083333333333
RHOH	-1.00075
ARL16	-1.0085
TACR1	0.42475
SFRS5	0.829
SNX25	-0.263
RHBDF1	-0.211833333333333
PCDH18	3.29733333333333
HMG1L1	-0.1
MYO5C	1.437375
MAPK10	1.31
LDHAL6A	0.217
NUDT12	0.629
NCAM1	-0.5695
GLIS2	1.045
GGTL4	-0.2025
DAPP1	-0.02275
ATF7	0.99975
KIAA0748	-1.60875
NFIL3	1.225
TM6SF1	0.9849
SEZ6	0.19075
NANOS3	0.0755
DNAJA3	-1.11533333333333
CLDN6	-3.0835
CIITA	2.7127
EPHA4	-0.00899999999999999
FANCC	-0.4655
CMTM3	-0.694625
PSG3	-0.378125
MRPL15	0.025
C21orf59	-0.435
PLCXD2	-0.75225
C2orf34	-0.988375
UBE2L6	1.20275
MED14	-0.284
HP1BP3	-0.1596
C6orf208	-0.69
TPBG	-0.565
OSR2	1.3525
XPC	-0.755666666666667
KLHL7	-0.583333333333333
CCR3	-0.842
AGTPBP1	-0.0378333333333333
PCSK6	-1.55026666666667
STAT5A	-0.4818
FAM18B	0.8395
LONRF2	0.0385
PTPN2	0.03475
SF3A3	-1.26116666666667
EFCBP2	-0.78375
HCFC1	-1.49133333333333
AHNAK	0.8504
ACTR5	-0.87775
KIF14	-4.95371428571429
TENC1	1.5325
HEATR5B	1.1695
YIPF2	-0.590666666666667
MYEOV2	1.04583333333333
DUSP18	0.82525
KIAA1012	-0.05775
AHR	0.839166666666667
C17orf53	-2.58066666666667
PTPRH	-2.9735
ATP6V1C1	0.3055
TAS2R3	-0.0115
LOC440356	-1.59225
COQ10B	0.7545
PSMF1	-0.061
SORBS2	3.22416666666667
NFE2L2	0.46925
TMCO7	-0.3275
SH3PXD2A	-0.5151
SH2D2A	-1.648
SPINK5	-0.26375
MRPS24	-0.4935
OPA3	0.091375
TRAF7	-2.16116666666667
C4orf35	0.403666666666667
MT1G	-0.08275
MGC39545	0.55225
HS1BP3	-0.481
OR2B2	-0.0725
CHRM4	-0.967
SFRP2	0.484916666666667
RIC3	3.04475
ART1	-0.062
C6orf1	-0.396625
DUS4L	-0.8955
C10orf104	1.0095
TNFAIP6	3.06375
RTEL1	-1.388
CCT4	0.1664
ZNF709	-0.4205
CHMP6	-0.261
UPP2	0.93525
CYP19A1	-2.136625
CD151	-0.664
NDUFA13	-0.383
ARFRP1	-1.05116666666667
FAM26B	1.89475
CRYBA1	-4.406
MRPL41	-0.494166666666667
NPFFR2	-2.049
HRH2	0.5385
SCAMP3	-1.272
MTMR6	0.4838
MTG1	-1.48716666666667
UBTD1	0.50775
CRABP1	-0.562
FLJ33790	-0.4675
KIAA1908	-0.669333333333333
GPR158	-1.955
PACSIN3	-0.784166666666667
OMD	3.82033333333333
CATSPER1	-1.08683333333333
HOXB8	-1.211375
FBXO46	0.3395
OAS1	0.532166666666667
SVIL	1.57775
PHB2	-1.219
ADCY3	0.677
NDRG2	3.26333333333333
ERMAP	0.119
APBA2	-1.5655
IGSF9	0.83
WNT6	0.6465
MYCBPAP	0.33325
ATP2B2	-0.1081
CPVL	0.1114
TRAM2	-0.836166666666667
NOP5/NOP58	-0.53025
ZNRF4	0.6245
TLK1	-0.2945
MTMR12	0.327357142857143
ZNF384	-0.659166666666667
FAM9B	-2.25225
RPN1	-0.4111
PMVK	0.12475
EIF3D	0.7135
SIX2	-1.08975
HPS1	0.628714285714286
RNF7	0.38225
PSKH2	-0.918
KCTD13	-1.27816666666667
CSMD3	-0.5203
FBF1	-0.608
IL8	-4.086875
SERPINB13	0.4017
FBXL20	-0.863
BLR1	0.25325
SH2B1	-0.754833333333333
RFNG	-0.791625
RAB20	1.49166666666667
RBM7	0.88125
POLR1A	-0.864333333333333
TMPRSS4	-3.16825
TAF9	-0.398625
TERF2	-1.204
TNFRSF1A	0.410916666666667
ACADVL	-0.1885
GTF2H5	0.237
EDG8	-0.3685
C9orf140	-2.08475
UST6	0.857
ZBTB8OS	-0.4755
ZNF710	-0.8485
GPR174	-3.453
ATP6V0A2	-0.717
KIAA0319L	-0.89525
XKRX	-0.9585
DOPEY2	-0.5262
SDHD	0.899916666666667
SUMF1	1.21
OSM	2.676
OPN3	-1.72475
DAGLB	-1.07483333333333
PPFIBP1	0.1397
TRIM63	-1.40725
C10orf53	null
LYPD3	0.358
BCL7A	-0.6055
AGER	-0.965833333333333
TCF19	-2.0715
SAT2	1.133
PFTK1	0.139166666666667
GABRE	0.2045
C15orf38	1.3479
FIS1	0.097
KCNV2	1.94975
CLPS	0.422666666666667
PPCDC	-0.956875
FOXN2	0.424
NT5E	-1.8576
CD83	1.968
IL18	0.6075
VPS16	-0.526
IGFBP2	-0.622833333333333
NOTCH2	1.09125
SIGLEC1	2.8705
CD93	6.129
SULF2	-0.51125
CEP164	-0.31525
P53AIP1	2.192
TOR2A	-0.274
ZNF136	0.04825
MGP	4.7495
CCDC144A	0.665666666666667
TRPC1	0.777666666666667
SMS	-0.869166666666667
MAPK7	-0.367
RRAGC	1.0855
PARD6A	0.0803333333333333
NUB1	0.157666666666667
SYNGR4	-0.51175
OR11H12	0.431
WIF1	4.107
GCH1	-0.36675
OR11H4	-0.775
SLC44A5	-0.2105
GPRIN2	2.58416666666667
LOC401431	1.3595
CPA4	-1.9217
MELK	-3.946
IL15RA	1.35175
CUL3	1.16725
HMBOX1	-0.000749999999999987
PODXL	-0.971
CCT6B	1.2065
COMTD1	-0.9005
MUC20	1.00566666666667
GPX2	-2.373
ITK	-1.380625
FBXL5	1.86325
C13orf27	-1.0225
DEFA5	-1.165
TRHDE	1.088
MTP18	-1.32566666666667
UQCRQ	-0.3457
ITGB2	0.99075
CSRP2BP	0.90525
TAS2R44	0.2135
PHPT1	-0.2955
FAM44C	-0.1305
ERH	-1.12375
MPHOSPH1	-3.38916666666667
MORC1	-1.2315
PARVB	-1.8805
LAMA1	-2.186
PGBD3	0.83175
GIMAP6	5.252
AREG	-0.377166666666667
LIPT1	0.94225
MGC99813	-1.25675
C1orf201	0.0405
GRIN2A	-1.79666666666667
MAN2C1	-1.000625
NSUN5	-1.568
SF3B5	0.1735
MYC	0.37525
NRXN1	0.9485
ZNF18	0.1615
SPDYA	-0.79875
SLC37A1	-0.1195
DECR2	-0.5595
ANKRD38	1.78375
SPTLC3	-0.955333333333333
SUPT16H	-1.111375
DTWD2	0.1025
ULBP1	-0.021
ZADH1	0.447
OIP5	-4.04275
IL10RB	-0.245833333333333
OTUB2	-1.698
VWA3A	-0.5302
SPIC	0.222166666666667
OR6C4	-0.2925
PSCD4	0.921666666666667
DPY19L2P2	-2.203
TRAPPC6A	0.2105
C21orf2	-0.373333333333333
CEMP1	0.197
LIN7B	0.469
E2F7	-3.42316666666667
VCP	-0.88675
LAMA3	2.62225
BGN	-0.56925
GPR160	1.18783333333333
COCH	-4.122
GPR81	2.57666666666667
APOBEC3F	-2.09675
tcag7.1017	-0.9495
C1orf32	0.122
SCGB1D2	6.65575
FLJ43987	-0.488
C6orf170	-0.366
KLK9	0.7405
GPD1L	1.4195
VPS37B	0.45
ATG3	-0.1155
ADAMTS17	0.7635
KLHDC2	0.784666666666667
NDUFV2	-0.2945
BLK	-3.32275
MATN4	0.1465
GPM6A	0.954125
GBP4	3.7765
TMEM162	0.18625
PKP2	-0.1555
HRASLS	1.00933333333333
MMP1	-5.3465
SFXN3	-0.496
FSD1	-2.08833333333333
ST6GALNAC3	0.618333333333333
CA12	1.7459
NCOA6	0.01475
C19orf58	-1.0101
PPP4R1	-0.663833333333333
MAN1A2	0.0543333333333334
IKBKAP	-0.8305
UPF1	-0.356166666666667
KIAA1219	0.4055
WNT16	-0.7944
SNW1	-0.025375
IL18RAP	3.94125
RPP30	-0.136
CDC40	0.258642857142857
SETD3	0.155
SLAMF6	-0.926666666666667
ELK4	-1.167
TRIM47	-0.4775
ACOX3	0.8465
TRIM6	0.875
KIAA0372	-0.00133333333333335
TP53AP1	0.699125
SMURF2	-1.603
ADAD1	0.29875
EBP	-1.8573
KRTAP13-2	-1.7215
FLJ36874	-1.90716666666667
TOR1A	-0.498333333333333
P2RY4	-0.04
GPBP1	0.58525
TRPV1	0.198125
ADAMTS12	1.31066666666667
PES1	-1.5749
ATG4A	0.868833333333333
MAGEA10	-4.125
WFS1	0.7865
CC2D1B	-1.22616666666667
PABPN1	-0.19375
SLC25A30	0.64025
SLCO1C1	0.152833333333333
SLC22A5	1.02475
KIF23	-3.724
SYN2	1.26983333333333
ASPN	6.9865
CENTG2	-0.4915
QSOX2	-1.656
FLJ10815	-0.8715
STK24	-0.23075
SPEG	0.6526
STK10	-0.0745
DACT2	2.552
AAAS	-1.67775
SSX3	-1.791125
ABCD3	0.1291
C4orf12	1.563
PARVG	-0.156333333333333
FIG4	0.503
C9orf46	1.017
TMCO6	-0.5765
IGHMBP2	-1.44025
DUS2L	-1.325
FAM3C	0.420375
TMEM16D	-1.809375
DCTN4	0.30575
KCNH3	0.839
EIF2AK2	-0.653
AP1S3	-0.11525
CST4	-1.6235
PAM	1.6470625
NUTF2	-1.4645
CITED2	1.1508
SLC39A4	-1.073
C2orf52	-2.275
GRM3	0.430666666666667
C12orf49	0.205125
CCDC49	-0.2145
GRAMD1B	-1.67471428571429
FNDC4	1.34825
SIAH2	-1.08725
GDPD4	0.37225
C21orf87	0.720375
ATP5A1	-0.387833333333333
C16orf63	-0.4135
LOC388135	-0.4935
ATP5J2	-1.154625
MMP3	-1.53175
EMID2	-0.196
CRHR1	0.071
WDR70	0.21425
C13orf31	1.59925
ZFAND1	1.239
CCL18	6.1365
C3orf49	0.1545
RINT1	-0.6845
KIAA0408	-0.0751666666666667
F13A1	5.9648
SLC10A1	0.349166666666667
OGN	4.9325
GIPC2	1.24766666666667
XPO6	-1.14016666666667
LCE1A	-0.003
FMR1	0.2862
LOC374920	0.59125
DUSP3	-0.12175
ANKMY1	-0.93275
C7orf50	-1.456
BBS9	-0.2053
UNC119B	-1.025125
C9orf72	1.154875
MGC35440	-0.62675
ENTPD6	-0.31325
PPP1R2P9	0.120333333333333
ERCC4	-0.58625
FAHD2B	-0.1125
HMHA1	-0.3735
HACL1	-0.1055
RAD23A	-1.4845
FAM83B	-1.2595
PPP5C	-2.35483333333333
RNASEH2C	-0.36625
C9orf153	-1.558
SCAMP4	-0.404
GHITM	0.9268
NDUFB7	-0.123
ADCYAP1	0.00366666666666667
SP110	1.119
MAP3K7IP2	1.3565
DHH	0.0745
AGRN	-1.23571428571429
WDR33	-0.492666666666667
CEP290	-0.331333333333333
PRPS1L1	-2.34983333333333
KLRA1	-0.117
GPR97	-0.2835
CHD7	-0.193
TLR10	1.7365
SLC30A8	-1.0405
HIC1	0.651166666666667
IAPP	-0.201
RXFP4	0.09575
GP1BB	0.1165
SHQ1	-0.3355
NKX2-3	0.883833333333333
API5	-0.87975
FTHP1	0.858
MOV10L1	0.6465
TRIM6-TRIM34	2.4125
ADHFE1	2.15725
FAM117A	0.232
DDI1	0.685
CDON	0.0181666666666667
TRIM73	-0.7965
IGKC	4.8145
MMP14	-1.5865
DYNC1LI1	-0.65775
C11orf66	-0.66375
TRBV3-1	-0.6925
FASTKD5	0.45825
BIVM	-0.71375
LHX4	-1.016
CXCL2	3.3355
RAB2B	-0.237166666666667
IZUMO1	-0.73125
MAP3K15	-1.26
FAM19A2	0.6205
ZC3H8	0.0518333333333333
ZMAT1	2.75975
SPINK5L3	-3.5135
SLC10A6	0.9285
APPL2	-0.212125
CARD10	0.268666666666667
LOC402176	0.456875
EEF1D	0.4619
RAB6A	-0.2417
C12orf5	-0.051625
PAPOLG	0.33275
MSRB2	0.581
BCR	0.0773888888888889
PUS3	0.692
TIAM2	1.106
ZNF317	-0.159333333333333
CHD2	-0.0673571428571429
FZD5	-0.0826363636363636
NUDT8	-0.407
ZNF763	-0.952
PRC1	-3.47055555555556
ABCB9	-0.662333333333333
SPATA3	0.307
TRAK2	0.821
STAB1	3.16575
LRRTM2	0.780666666666667
psiTPTE22	-0.14125
DBI	1.01025
SERPINA11	-2.91575
NAT5	-0.01825
C20orf58	-2.4415
RPS6KA4	-0.476
FLJ90650	3.73325
TGFBRAP1	-0.93125
CHRDL2	2.438
FAHD2A	-0.256833333333333
CNTN1	0.33
BBS4	-0.3609
TMEM181	0.2245
MINPP1	-0.80525
MPHOSPH6	0.740083333333333
HOXC10	-1.2534
ITPKB	-0.596875
CLPTM1L	-0.151125
MEOX2	2.8845
ATP6V0C	-0.6465
PRPF8	-0.981166666666667
TMC5	3.90625
FKBP3	-0.5375
PLEKHB2	-1.2265
OR4D6	0.58
ZNF544	-0.4235
D2HGDH	-0.602125
RPL18A	-0.042
HEL308	0.57375
MPP6	-2.1255
TCERG1	-1.04025
KRT16	0.927333333333333
KLF17	-1.2525
KLF5	-0.876375
CDR1	4.186375
VCX3A	-3.585
FBLN2	3.233625
C14orf104	-0.045
HBE1	-4.7493
OR4S2	1.004
C1orf108	-0.721666666666667
ROBO4	4.49416666666667
CPEB4	0.687
C11orf80	-1.8305
BCKDHA	-0.240166666666667
MYOC	5.46475
GIF	0.6515
CKMT1A	0.1405
RPL3	1.2745
THBS1	2.20875
APOO	-1.332
ARMCX1	2.07475
HSZFP36	0.58525
SNAPC5	-0.20675
EIF4ENIF1	1.3525
ZNF433	-0.634
TNFRSF21	0.03525
TMPRSS7	-1.0005
SPATA18	1.9145
HPDL	-2.037
MKL2	2.587
TBX3	0.0962307692307692
C21orf93	1.191
DAXX	-1.2455
ELMO1	-0.021
RGS13	1.81716666666667
TAF11	-0.97875
UNC13A	-3.082625
LOC653314	0.2045
ORC3L	-0.46275
IMAA	-2.2825
TARBP2	-1.41225
CABIN1	-0.8527
TRIOBP	0.113625
HIST1H2AC	0.155375
RGS22	-0.114833333333333
NCOA1	1.60783333333333
IL25	1.204
SNCG	1.8735
GPR6	0.0615
AMDHD1	0.223666666666667
CHEK2	-1.169375
C6orf142	2.30925
DRD4	-0.17675
C14orf68	-1.64875
GDF11	-3.112
SEMG2	0.3465
CD247	-1.00075
CDAN1	-1.6465
RBMX2	0.540333333333333
TGS1	-0.56375
OIT3	-0.455
SYF2	1.25275
MCM4	-3.5705
PKHD1L1	0.914
CEP192	-0.310333333333333
IFT88	0.8225
RPL9	1.486
RAB32	0.838375
DDX43	-1.676
P2RX2	0.371666666666667
OR5D18	0.9555
UBE1	-1.79341666666667
SLC24A1	0.9185
ARHGAP5	-0.08675
CETP	1.6135
KIAA1731	-1.27316666666667
SLC9A4	-0.002
PTPN6	-0.4655
BAHD1	0.3485
GRIK3	1.405
CACNB2	0.3176
PDE10A	-1.1715
DGCR14	-0.6395
PCDHB9	0.673333333333333
RHOQ	1.62566666666667
MAP3K4	0.208
KTI12	-0.0896666666666667
RPL23AP13	1.259
GNG11	1.764
CLCN3	0.494833333333333
GPAM	2.202
VSTM2A	-0.036
SLAMF7	2.55283333333333
INTS2	-0.65125
PPP2CA	0.1797
LRP12	0.0333333333333333
SEC14L2	1.58555555555556
DKFZP586H2123	5.2595
MC3R	0.69
CIRH1A	-1.613
HIST1H2AB	-0.503166666666667
POLH	-1.514625
MGC16703	-2.53133333333333
SNAPC2	-0.3345
FILIP1L	2.0595
RASGRP4	1.028
LRRC1	1.59025
GAS1	3.227
PRAC	-0.488666666666667
DGKA	-1.67083333333333
NT5C3	-0.85075
PEG3	-1.47633333333333
NADK	-1.6625
PRR17	-1.026
LOC374569	1.49525
SGSH	-0.533666666666667
NLRP8	-0.936
GALT	0.2977
MCF2	-2.788
ZNF263	-0.588
TACSTD1	0.963166666666667
TYR	-5.9074
ATP6AP2	0.14625
RNUXA	0.13725
ABHD10	-0.0957777777777778
GDPD2	-2.2195
SLC35C1	-0.018
UBE2A	0.30875
HERC5	-0.3835
FAM112B	-4.65116666666667
FBXL16	0.7165
DKFZP434A0131	-0.47225
ELA3A	-1.8025
RBM41	-0.772875
HAO2	-0.339
RNH1	-0.07475
SHANK2	2.28283333333333
OSBP2	-2.30375
DAK	-1.659
C3orf58	1.02816666666667
TCL1B	-1.442
KBTBD2	0.05225
SUGT1L1	1.247
UBE2E2	0.393166666666667
MYL9	3.737125
CDC23	-0.582833333333333
PBXIP1	0.7965
CXorf40B	-0.227
NBL1	1.462
RTBDN	0.5725
RAB11FIP5	-0.06675
TTTY13	-2.2045
SCOTIN	-0.401
SOHLH1	-0.8162
CDKN1A	0.542285714285714
NCK1	0.932
ZNF550	0.744
SAPS3	0.659
SPIN3	0.253333333333333
MAGEE2	-0.086
MIS12	0.0838333333333333
OR8H2	-0.059
KIAA0774	-0.0238333333333334
UNC5D	-1.1275
CUL7	-1.55683333333333
LIPC	-2.09583333333333
DIO1	1.0345
C20orf11	-0.0299
CTRL	-0.59025
HS3ST2	4.23775
PAK4	-0.183333333333333
CCRL1	5.4075
RNF10	-0.35875
ZNF567	1.2145
ZNF660	-0.513
TCEAL3	1.24425
MAGOH	1.39766666666667
CENPB	-0.656333333333333
C19orf7	1.084375
LOC388965	0.501
ZCCHC13	1.4155
JMJD1A	-0.77
HIST1H4H	-1.262
TBRG1	-0.0363
GPC3	-1.07775
TAF1C	-0.49875
EBNA1BP2	-0.675
CIAPIN1	-1.15125
PDGFRA	1.34638888888889
CSTB	-0.350625
CENPI	-3.47633333333333
GTF2E2	-0.4755
RPP21	-0.57225
CCNF	-2.6515
KCNQ3	-0.092
FAM79A	1.24375
SLC22A12	0.537
NOVA1	1.21816666666667
FZD3	0.5932
AKAP8	-0.875
SOCS5	0.935125
CFDP1	-0.33375
DLG5	0.3895
PGM5	1.9535
C1orf144	-0.161833333333333
HDAC10	-2
RND2	-0.65725
C20orf199	-0.1815
RNMT	-0.77575
SLURP1	0.4935
ASTN1	-0.43275
SH3BGR	2.8365
MYCL1	-0.323125
ZHX1	0.974
CENPK	-3.64875
FOSB	4.6081
LOC643406	0.159875
C2orf59	-1.216375
TMEM135	0.2945
SLC27A2	-1.089
KRT33A	1.821
OVOL1	1.11875
PAMCI	-0.561166666666667
S100A7	-0.4495
ZNF789	-0.3185
HARS2	-0.277
RPL23A	-0.487166666666667
TCF23	2.03825
UPF3B	-0.871375
C17orf78	0.015
HLA-DOB	0.811333333333333
C14orf142	0.654833333333333
TEKT5	1.46166666666667
DMWD	0.066
POLD1	-2.2085
GSCL	-0.7245
CALD1	1.4021
SCRT1	0.408833333333333
AIG1	1.41925
UNC84B	-0.65025
ZNF404	1.34175
TMED6	-1.8935
KIAA1462	0.06
LRRC27	1.02533333333333
PYGO1	-0.933
PIGU	-1.00966666666667
ALAS2	-3.24066666666667
WRNIP1	-0.037625
CNNM3	-1.169
ZNF2	-0.48125
ST3GAL5	-0.0391666666666666
MRPL23	-0.67525
TSSK6	-0.81375
PSMA6	-0.54525
C16orf70	-0.663
KIAA1602	-0.05375
ALMS1	-0.052
DCN	4.275
TMEM132D	-0.9115
SUCLG2	0.29675
ABHD14A	-0.269
DEXI	0.0146666666666667
AMPD2	-1.47966666666667
IFNAR2	-0.371166666666667
CYB5A	2.9412
TLOC1	1.3866
NXF5	-0.7525
NRBF2	1.237875
KCTD3	0.75875
ITGAE	-0.0938333333333333
SLC30A3	-1.98016666666667
ZRF1	-0.9135
IFRD2	-0.333375
XAB1	0.118
PYCR2	-1.02633333333333
SERPINB3	-3.811
TMLHE	0.6065
GEFT	-2.178625
ABCA5	1.280875
EMR4	0.495333333333333
TSFM	-0.0885
HIST3H2BB	-1.4175
ARHGEF19	-0.37775
TSPAN17	-0.847666666666667
ABCC8	2.8295
MAP1S	-0.546166666666667
C22orf36	0.54675
BNC2	-0.55
HIST1H4A	-1.541
NDUFS3	-0.287166666666667
WDR3	-0.4365
XKR4	-0.11425
TTC33	0.878071428571428
STMN2	4.7275
CPN2	0.034
HSPC105	0.482625
PCOLCE2	2.57875
C3orf55	4.1935
KLHDC9	1.96383333333333
TBC1D23	0.304375
ATXN2L	-1.48966666666667
MAP2K3	0.0673333333333333
SCAP	-0.58675
ZNF486	-0.302666666666667
C20orf96	-0.602
NARS	-0.496
ADAMTSL1	-0.447
PRCC	-0.815333333333333
CCDC126	2.77241666666667
ZNF675	-0.8615
CALCOCO1	0.5995
ANKRD43	3.67925
CWF19L2	0.676666666666667
ZBTB32	0.385166666666667
BRAF	-0.5
ODF4	0.789
MGC14376	2.86683333333333
HORMAD1	-2.70333333333333
AAK1	-0.37075
PEBP1	1.01066666666667
TNFSF5IP1	0.0323333333333333
DKFZp564N2472	-0.32925
RMND1	-0.04625
IGKV1-5	5.23575
COL1A2	1.19791666666667
SERPINA5	-1.802
AANAT	0.5315
C19orf21	-2.5195
GEMIN5	-0.7075
UBR4	-0.928333333333333
LTBP3	0.329166666666667
AMHR2	-2.97666666666667
PROCR	-0.1575
MYBBP1A	-1.26325
C20orf39	-2.15383333333333
ZNF697	-0.463625
PASK	-1.6962
ZNF776	0.1835
RFXDC2	-0.131875
KIAA0467	0.16125
C10orf96	-2.037
ZNF503	-0.585
GULP1	0.303583333333333
KCNE4	-2.3615
DKFZp434K191	-0.13175
LOC196913	-1.0755
BHLHB4	-0.375
CH25H	2.97875
LOC81691	-1.48833333333333
ALPL	1.04221428571429
COL12A1	0.52325
FOLR3	-0.469666666666667
GPR123	0.344125
TRIM62	-0.607428571428572
ABLIM1	2.07933333333333
MAST3	-1.261
RHBDD1	0.0698333333333333
LOC338809	-0.317
RYBP	0.0755
TTC26	-0.76725
ZNF22	1.07466666666667
ISCA2	-0.081
RDM1	-2.574
PIGM	0.11175
GNB3	-2.2365
ACTR2	-0.1897
HMGB1	0.71035
EDG1	4.59283333333333
SOAT2	-2.59475
OR10AD1	1.844
RAP1GDS1	0.859083333333333
LCE1F	0.86
ESM1	-2.733625
RCN3	0.57625
CREBL1	-0.288
DBNL	-1.46216666666667
PTGER3	3.660625
USP30	0.155333333333333
BCL2L12	-1.16566666666667
KIF26B	0.033
ZNF416	0.26025
ZNF225	-0.609
C17orf70	-0.90875
ZNF554	0.62025
RAE1	-1.40633333333333
TNIK	-0.117666666666667
ACTN3	0.3365
MGC45922	1.0375
CCNA1	2.0585
RYK	1.44166666666667
IL26	1.028
LRP3	0.672166666666667
QARS	-0.95625
SOX7	2.32807142857143
BID	-0.293125
OR2S2	0.139
CXCL14	5.36
C11orf47	-1.419
MGC29891	0.3025
HSPB8	2.4517
PRDM14	-1.997
NUFIP2	0.73025
MNAT1	-0.353875
ZDHHC2	0.660666666666667
MBNL2	1.65775
ADD3	0.793
CSNK2A1P	-1.887
KLK6	2.0155
TMEM111	0.316
KIAA1279	-0.2995
NUBP2	-1.11166666666667
RAB42	-1.5535
ID3	-0.2018
TM9SF1	-1.05075
MDP-1	-0.079
POU4F2	0.22475
IQCK	1.07525
C16orf14	-1.64
CAPN3	-1.394125
FAM43B	-0.2495
RECQL	-0.6605
AP1G1	-0.517142857142857
CTNNBL1	-0.639833333333333
ECHDC1	0.7415
SMARCC1	-1.358
FOXQ1	-1.826375
GNAI3	0.134
POLG2	-1.5445
CD4	0.832
ITLN1	-0.7055
EBI2	4.84125
IRF1	-0.47325
PTPRE	2.0269
PTK2B	-1.65375
NXNL2	-0.7525
SOX4	0.755166666666667
TSPAN3	0.6135
SH2D1A	-2.93166666666667
C8orf58	-0.405333333333333
USP20	-1.452
DUSP22	-0.0955
CALB1	-2.06583333333333
L3MBTL2	0.619416666666667
MCRS1	-1.46275
TMEM118	-2.12966666666667
C18orf8	0.247666666666667
FLJ10241	-0.6775
GJA12	0.6895
PKD1	-0.677666666666667
ZFP3	0.417
JAM3	-0.0723749999999999
LAPTM4A	2.0666
DIRC2	0.61375
KIAA2022	1.01533333333333
MYOM1	2.75033333333333
TRPM8	-2.60083333333333
MOP-1	0.81875
PHKG2	-1.211625
ZNF650	0.376625
KIAA1522	0.318625
PSG8	-1.05533333333333
DDX19B	-0.885
MOBKL1B	0.07575
DIAPH2	0.265916666666667
PTPN12	0.7025
CLN8	0.1463
CRYZL1	0.540666666666667
CRY2	0.7625
FCGR2B	4.46
PNPLA4	1.44175
ZNF454	0.6435
DKFZp434B1231	-0.001
CLDN11	1.731
RFWD2	0.00750000000000001
CIB2	0.590166666666667
MXRA8	2.237625
HRK	-0.2965
MAML2	0.67075
C4orf31	0.742
C6orf192	1.18625
COG6	0.978
FAM5B	0.02225
NFATC1	1.0621
SEPT10	0.84725
SCYL1	-0.9504
RPP40	-0.73975
SCOC	1.0697
KIAA1450	1.13925
CTDSPL2	-0.115
TBX5	2.149
NAPG	-0.543
RHD	-3.79633333333333
C14orf45	2.52183333333333
ZBTB22	0.2265
PLCG1	-2.1255
ANKRD10	-0.3795
AQP7P2	4.49875
TAGLN2	-0.8205
HTR2C	-1.2908
SLC16A7	1.51116666666667
C17orf83	-0.220333333333333
TSGA14	-0.340916666666667
MDH1	0.4055
PPP3R2	-0.0818
DCBLD2	-1.66071428571429
RBM33	-0.843375
DPH3	-0.57375
SYT10	-1.681
FMO4	2.64725
THYN1	0.1
DRD5	-1.377
OTOR	0.979625
PGRMC2	1.4133
KATNAL1	0.8465
PAQR6	-1.87525
UBE2I	-1.41675
C14orf28	1.092
C8orf70	1.9125
FLYWCH1	-1.223125
ANGPTL3	-2.27266666666667
GLRX2	-0.256666666666667
ATP11A	-1.23376923076923
ARL5B	-0.00124999999999999
MUC16	-1.63025
SLC25A5	-0.900785714285714
ACRC	0.3475
MYO1C	-0.366125
FAM89B	0.390166666666667
FAS	1.96975
KIFAP3	0.9045
GLRA2	1.019
BTN3A2	-0.5359
CNKSR3	-0.1275
CSTF3	-0.729166666666667
ARPM1	1.49875
KIAA1530	-0.4235
C9orf150	1.36283333333333
PRKCI	-0.90375
tcag7.1015	-2.1665
SOD3	2.415
ZNF574	0.167
CYP21A2	1.10275
RPL12	0.617
COMMD2	-0.57
WIZ	0.029
LOC344405	-0.0355
ALDH4A1	0.426529411764706
CRYAB	4.9285
COPA	0.1948
PCDHGA7	0.485333333333333
KIF11	-3.05809090909091
RASD2	-0.028
SLC26A3	3.348
ZNF175	-0.379
JAKMIP2	-3.36885714285714
C8orf4	2.79516666666667
PTHLH	3.23
SLC40A1	3.13916666666667
OR7D4	0.268
PCDHB17	0.586
CD36	7.15135714285714
C6orf203	1.1351
PRKG2	-0.321
LOC400566	1.3875
ANAPC13	0.44225
SLCO3A1	-0.36925
ZNF692	-2.122
FANCL	-0.3425
SH3GLB1	1.2885
C12orf61	-0.0685
KBTBD6	-0.2705
SUPT5H	-0.234875
XRCC6	-0.1814
HUS1B	-0.7647
FAM133B	0.356357142857143
LOC728276	-0.4765
KCTD18	1.13125
SOS2	1.59983333333333
CCDC99	-2.05475
C1QTNF5	3.097
NNAT	3.2135
USP16	0.82325
LARS	-0.90125
ZBTB2	-0.141875
ABO	0.224666666666667
TRAF3	-0.4685
GALNT5	-2.728
NAP5	0.14325
ALG14	0.892166666666667
KIAA0515	-0.126615384615385
WDR75	-0.345333333333333
TEX261	-0.55525
LY86	1.213
LOC389072	-1.265
FLJ13611	0.03525
MRGPRX2	-0.054
SNRPA	-1.9345
OR2G2	0.1355
GPRASP2	2.19625
C7orf42	0.2956
C9orf163	-0.116
CYP11B2	1.9415
FCRL3	0.339333333333333
PRDX1	-0.49025
FGB	-6.4275
COX17	0.598166666666667
C16orf33	-1.31925
PIWIL1	-0.914
FOLR1	-0.574333333333333
KIAA0082	-1.0245
FREQ	-0.8885
TMCC2	-1.58283333333333
TCF12	-0.229083333333333
ZNF721	0.549
FAM130A2	0.984
