Hybridization REF	TCGA-BH-A0HA-01A-11R-A12P-07
C4orf29	-0.79075
WDFY2	-0.0945
ZNF284	-0.428
NAALADL1	1.3685
DUSP5	1.03183333333333
PXDN	0.931625
SLMO1	-1.0815
TNXB	0.9312
BIRC7	-1.7265
A4GALT	1.6285
TIMM22	0.781
FAM110C	0.75625
TOMM34	-0.63375
ABHD9	0.0105
ADAM32	2.497
CRHBP	0.027
AQP2	0.407625
LOC130355	0.77925
ZNF187	0.550666666666667
ZNF816A	0.789
F7	-0.589875
CNOT1	-0.4649
SLC13A4	-1.777
ZBTB11	-0.54675
B3GALT5	0.94625
EXOC2	0.710166666666667
IRS1	-0.0266
TMEM1	-0.493
MRPL34	-0.032
SAMM50	-0.16975
CDC42EP3	-0.07975
HSF2	-0.5137
MFN2	-0.19725
TSPAN7	-0.4885
NUCB1	0.944083333333333
RHOH	2.218
ARL16	-0.2115
TACR1	0.70725
SFRS5	-0.107833333333333
SNX25	0.43825
RHBDF1	0.831333333333333
PCDH18	3.179
HMG1L1	-0.879
MYO5C	1.226625
MAPK10	0.6425
LDHAL6A	-0.129333333333333
NUDT12	0.7075
NCAM1	-0.3155
GLIS2	-0.1395
GGTL4	-0.427
DAPP1	0.564
ATF7	0.650142857142857
KIAA0748	-0.81975
NFIL3	-0.4925
TM6SF1	0.8302
SEZ6	0.124375
NANOS3	0.0888333333333333
DNAJA3	-0.255666666666667
CLDN6	-2.525
CIITA	2.581
EPHA4	-1.24358333333333
FANCC	-0.204
CMTM3	1.03125
PSG3	-0.759875
MRPL15	-1.16475
C21orf59	-0.34375
PLCXD2	-0.62225
C2orf34	0.45175
UBE2L6	1.196125
MED14	-0.198666666666667
HP1BP3	-0.2092
C6orf208	0.366
TPBG	0.4665
OSR2	0.73675
XPC	0.0951666666666667
KLHL7	-1.3255
CCR3	-0.8764
AGTPBP1	-1.23083333333333
PCSK6	0.894866666666667
STAT5A	-0.3453
FAM18B	0.46375
LONRF2	1.45
PTPN2	-0.432875
SF3A3	-0.988666666666667
EFCBP2	0.20425
HCFC1	-0.3105
AHNAK	0.5581
ACTR5	-0.26875
KIF14	-3.53257142857143
TENC1	1.79525
HEATR5B	0.761
YIPF2	0.685
MYEOV2	1.5424
DUSP18	0.836
KIAA1012	0.4325
AHR	0.00433333333333333
C17orf53	-1.68566666666667
PTPRH	-2.69
ATP6V1C1	-0.0366999999999999
TAS2R3	0.521
LOC440356	-0.87225
COQ10B	0.39675
PSMF1	0.278833333333333
SORBS2	3.0595
NFE2L2	0.30025
TMCO7	-0.47025
SH3PXD2A	0.4058
SH2D2A	-1.47725
SPINK5	-2.42875
MRPS24	-1.12
OPA3	0.521125
TRAF7	0.978166666666667
C4orf35	0.120833333333333
MT1G	0.181625
MGC39545	-0.148666666666667
HS1BP3	0.1097
OR2B2	0.1015
CHRM4	0.347
SFRP2	4.18108333333333
RIC3	1.605
ART1	1.259
C6orf1	0.185875
DUS4L	-1.01425
C10orf104	0.4045
TNFAIP6	3.08525
RTEL1	-0.29825
CCT4	-0.524
ZNF709	0.39725
CHMP6	0.481333333333333
UPP2	0.30375
CYP19A1	-2.3485
CD151	0.346
NDUFA13	0.226833333333333
ARFRP1	-0.483166666666667
FAM26B	1.93575
CRYBA1	-1.462
MRPL41	-0.101666666666667
NPFFR2	2.499375
HRH2	-0.07
SCAMP3	0.954333333333333
MTMR6	1.0389
MTG1	-0.707833333333333
UBTD1	1.2995
CRABP1	-2.2725
FLJ33790	0.3425
KIAA1908	-0.806333333333333
GPR158	-3.2985
PACSIN3	-1.443
OMD	3.9925
CATSPER1	-0.638166666666667
HOXB8	-1.25025
FBXO46	1.1225
OAS1	0.3595
SVIL	1.50925
PHB2	-0.2835
ADCY3	-0.169
NDRG2	1.61633333333333
ERMAP	1.2132
APBA2	-0.663166666666667
IGSF9	2.3375
WNT6	0.08
MYCBPAP	1.4825
ATP2B2	-1.03233333333333
CPVL	-0.3107
TRAM2	-0.157333333333333
NOP5/NOP58	-0.97925
ZNRF4	-0.0265
TLK1	0.497375
MTMR12	0.0735714285714286
ZNF384	0.215333333333333
FAM9B	-3.39775
RPN1	0.4965
PMVK	1.2775
EIF3D	0.4549
SIX2	1.61725
HPS1	0.228142857142857
RNF7	-0.04025
PSKH2	0.3
KCTD13	0.0968333333333333
CSMD3	-1.0609
FBF1	-0.0455
IL8	-3.715125
SERPINB13	0.108
FBXL20	-0.36375
BLR1	0.343
SH2B1	-0.0653333333333333
RFNG	0.271
RAB20	0.805166666666667
RBM7	0.105
POLR1A	0.0738333333333333
TMPRSS4	-3.0995
TAF9	-0.944
TERF2	0.600166666666667
TNFRSF1A	0.704666666666667
ACADVL	0.110833333333333
GTF2H5	-0.023
EDG8	0.176166666666667
C9orf140	-1.905375
UST6	-0.0466666666666667
ZBTB8OS	-0.67225
ZNF710	0.6065
GPR174	-1.2525
ATP6V0A2	-0.53725
KIAA0319L	-0.493666666666667
XKRX	0.296
DOPEY2	1.2061
SDHD	-0.0434999999999999
SUMF1	1.595
OSM	1.104
OPN3	0.394
DAGLB	0.0303333333333333
PPFIBP1	-0.0463
TRIM63	-2.6015
C10orf53	0.372
LYPD3	-0.314833333333333
BCL7A	-0.00937500000000001
AGER	-1.4885
TCF19	-1.75825
SAT2	0.3535
PFTK1	0.522833333333333
GABRE	-2.7705
C15orf38	0.9296
FIS1	0.8275
KCNV2	-0.3725
CLPS	0.624
PPCDC	-0.216375
FOXN2	-1.09333333333333
NT5E	-2.5833
CD83	0.4815
IL18	-0.07225
VPS16	0.29025
IGFBP2	-0.175333333333333
NOTCH2	0.704
SIGLEC1	2.525375
CD93	5.778
SULF2	0.20575
CEP164	0.2925
P53AIP1	1.19933333333333
TOR2A	-0.1585
ZNF136	0.36075
MGP	3.5207
CCDC144A	-0.2846
TRPC1	-0.4325
SMS	-1.10033333333333
MAPK7	0.1285
RRAGC	0.161
PARD6A	0.162
NUB1	0.860833333333333
SYNGR4	0.3405
OR11H12	-0.6055
WIF1	3.8815
GCH1	-0.31125
OR11H4	-0.1185
SLC44A5	0.6725
GPRIN2	0.808166666666667
LOC401431	0.76725
CPA4	-2.9171
MELK	-3.38811111111111
IL15RA	0.39575
CUL3	0.75125
HMBOX1	0.9015
PODXL	-0.8905
CCT6B	0.720666666666667
COMTD1	-1.00375
MUC20	1.103
GPX2	-3.12725
ITK	-0.404375
FBXL5	1.68675
C13orf27	-1.8405
DEFA5	-0.369
TRHDE	-0.393
MTP18	-0.442166666666667
UQCRQ	0.000300000000000017
ITGB2	1.19866666666667
CSRP2BP	0.089
TAS2R44	0.3535
PHPT1	0.13575
FAM44C	0.13525
ERH	-0.4065
MPHOSPH1	-1.29916666666667
MORC1	-0.7345
PARVB	-0.02075
LAMA1	-1.82616666666667
PGBD3	0.0425
GIMAP6	4.001
AREG	1.98733333333333
LIPT1	-0.043
MGC99813	-0.43925
C1orf201	0.161833333333333
GRIN2A	-0.822444444444444
MAN2C1	-0.65025
NSUN5	-0.61475
SF3B5	0.2505
MYC	-0.7255625
NRXN1	-0.150166666666667
ZNF18	0.22175
SPDYA	-1.05675
SLC37A1	1.3315
DECR2	0.00774999999999999
ANKRD38	0.860625
SPTLC3	-1.12741666666667
SUPT16H	-0.452875
DTWD2	0.21425
ULBP1	-2.3875
ZADH1	-0.374833333333333
OIP5	-4.159
IL10RB	0.215166666666667
OTUB2	-0.362625
VWA3A	0.0638333333333333
SPIC	0.4865
OR6C4	0.254
PSCD4	1.4095
DPY19L2P2	-1.063
TRAPPC6A	0.409666666666667
C21orf2	-0.114666666666667
CEMP1	-0.135
LIN7B	-0.5695
E2F7	-3.32383333333333
VCP	0.0524666666666667
LAMA3	1.44983333333333
BGN	2.37175
GPR160	1.27716666666667
COCH	-4.4425
GPR81	2.0475
APOBEC3F	-0.53825
tcag7.1017	-0.8505
C1orf32	0.162
SCGB1D2	3.6885
FLJ43987	-0.479
C6orf170	0.863
KLK9	0.29
GPD1L	0.799125
VPS37B	0.92
ATG3	-0.405
ADAMTS17	0.7015
KLHDC2	0.245
NDUFV2	-0.27375
BLK	-1.65775
MATN4	-1.298
GPM6A	2.052125
GBP4	2.54633333333333
TMEM162	0.016
PKP2	-0.2635
HRASLS	0.804111111111111
MMP1	-4.536
SFXN3	-0.1101
FSD1	-1.96666666666667
ST6GALNAC3	-0.892333333333333
CA12	2.831
NCOA6	0.16375
C19orf58	-0.0306
PPP4R1	0.554
MAN1A2	0.662
IKBKAP	-1.246
UPF1	-0.328833333333333
KIAA1219	0.571
WNT16	0.213833333333333
SNW1	-0.24975
IL18RAP	2.90725
RPP30	-0.484875
CDC40	0.00435714285714286
SETD3	0.248666666666667
SLAMF6	0.00175000000000002
ELK4	-0.412
TRIM47	0.882333333333333
ACOX3	2.285125
TRIM6	0.566
KIAA0372	-0.398666666666667
TP53AP1	0.693625
SMURF2	-0.51725
ADAD1	-0.19225
EBP	-1.5926
KRTAP13-2	-0.038
FLJ36874	-0.776166666666667
TOR1A	0.154833333333333
P2RY4	1.0375
GPBP1	0.09675
TRPV1	-0.06225
ADAMTS12	0.657166666666667
PES1	0.1127
ATG4A	0.5035
MAGEA10	-4.79075
WFS1	1.37475
CC2D1B	-0.872333333333333
PABPN1	-0.3015
SLC25A30	0.281
SLCO1C1	1.00833333333333
SLC22A5	1.57125
KIF23	-3.52183333333333
SYN2	-0.0461666666666667
ASPN	7.31333333333333
CENTG2	0.69475
QSOX2	-1.6191
FLJ10815	-0.0455
STK24	0.1276875
SPEG	-0.3512
STK10	0.076
DACT2	0.2535
AAAS	-0.15175
SSX3	-1.988125
ABCD3	1.7601
C4orf12	0.466875
PARVG	1.34366666666667
FIG4	1.302
C9orf46	1.5105
TMCO6	0.1465
IGHMBP2	-0.69125
DUS2L	-0.822166666666667
FAM3C	0.190125
TMEM16D	-1.71875
DCTN4	0.73225
KCNH3	-0.232
EIF2AK2	-0.53725
AP1S3	-0.54275
CST4	2.609
PAM	0.7840625
NUTF2	-0.74775
CITED2	2.5292
SLC39A4	-0.367
C2orf52	-1.479
GRM3	-0.43625
C12orf49	0.61
CCDC49	-0.1894
GRAMD1B	-1.651625
FNDC4	1.21825
SIAH2	1.831375
GDPD4	0.52375
C21orf87	0.13925
ATP5A1	0.143
C16orf63	-0.76325
LOC388135	1.96333333333333
ATP5J2	-0.715125
MMP3	-0.032
EMID2	-0.498
CRHR1	0.3445
WDR70	-0.26025
C13orf31	1.947
ZFAND1	-0.0785
CCL18	4.07716666666667
C3orf49	0.272
RINT1	-1.4405
KIAA0408	-1.77366666666667
F13A1	4.426
SLC10A1	-0.197166666666667
OGN	4.15725
GIPC2	-0.489
XPO6	-0.192166666666667
LCE1A	1.0435
FMR1	-0.1122
LOC374920	-0.125
DUSP3	0.179375
ANKMY1	0.7005
C7orf50	-0.27775
BBS9	-0.1968
UNC119B	0.321375
C9orf72	0.4445
MGC35440	-0.866
ENTPD6	0.158375
PPP1R2P9	0.939
ERCC4	-0.223
FAHD2B	0.1225
HMHA1	-0.4025
HACL1	-0.58825
RAD23A	-0.454
FAM83B	-2.04125
PPP5C	0.243833333333333
RNASEH2C	0.13425
C9orf153	-1.22325
SCAMP4	0.7615
GHITM	0.2247
NDUFB7	-0.066125
ADCYAP1	1.00266666666667
SP110	1.42833333333333
MAP3K7IP2	0.74825
DHH	0.019
AGRN	1.32742857142857
WDR33	0.4645
CEP290	-0.7225
PRPS1L1	-2.35816666666667
KLRA1	-0.2815
GPR97	-0.3905
CHD7	-2.2305
TLR10	2.779
SLC30A8	-2.049
HIC1	2.55683333333333
IAPP	-0.5055
RXFP4	-0.024
GP1BB	1.44825
SHQ1	0.5225
NKX2-3	-0.0136666666666667
API5	0.26225
FTHP1	0.794
MOV10L1	0.239666666666667
TRIM6-TRIM34	1.45866666666667
ADHFE1	0.492
FAM117A	-0.13775
DDI1	-0.295833333333333
CDON	1.49883333333333
TRIM73	-2.002
IGKC	4.0495
MMP14	-0.101166666666667
DYNC1LI1	0.329875
C11orf66	1.2755
TRBV3-1	-1.76666666666667
FASTKD5	-0.58075
BIVM	-1.159
LHX4	-0.1665
CXCL2	0.7292
RAB2B	-0.317
IZUMO1	-1.03875
MAP3K15	-1.900625
FAM19A2	0.507666666666667
ZC3H8	-0.607833333333333
ZMAT1	1.515625
SPINK5L3	-4.04033333333333
SLC10A6	0.894
APPL2	0.97975
CARD10	0.0271666666666667
LOC402176	-0.00400000000000001
EEF1D	0.5389
RAB6A	0.6975
C12orf5	-1.022
PAPOLG	0.7515
MSRB2	0.90125
BCR	0.7355
PUS3	-0.25575
TIAM2	0.43725
ZNF317	0.511833333333333
CHD2	-0.211571428571428
FZD5	-2.16290909090909
NUDT8	-1.1965
ZNF763	0.5475
PRC1	-3.057
ABCB9	0.536
SPATA3	-0.1515
TRAK2	1.47375
STAB1	2.505875
LRRTM2	0.334666666666667
psiTPTE22	1.4225
DBI	0.34125
SERPINA11	-1.34725
NAT5	0.2805
C20orf58	-2.18
RPS6KA4	0.2355
FLJ90650	-0.80375
TGFBRAP1	0.06775
CHRDL2	-0.16225
FAHD2A	-0.229833333333333
CNTN1	1.87075
BBS4	-0.0647
TMEM181	-0.3095
MINPP1	0.35225
MPHOSPH6	-1.33941666666667
HOXC10	1.6178
ITPKB	0.726625
CLPTM1L	0.00837500000000002
MEOX2	2.1115
ATP6V0C	0.68525
PRPF8	0.2925
TMC5	4.30475
FKBP3	-0.5515
PLEKHB2	0.18
OR4D6	0.4015
ZNF544	-0.5352
D2HGDH	-0.136
RPL18A	0.2765
HEL308	-0.192625
MPP6	-3.1025
TCERG1	-1.37025
KRT16	-0.693666666666667
KLF17	-1.46766666666667
KLF5	0.246375
CDR1	3.116625
VCX3A	-4.197
FBLN2	1.959875
C14orf104	-0.132
HBE1	-4.6638
OR4S2	-0.024
C1orf108	-0.344333333333333
ROBO4	3.35166666666667
CPEB4	0.621375
C11orf80	-0.672666666666667
BCKDHA	0.988166666666667
MYOC	4.3845
GIF	-2.394
CKMT1A	-0.3575
RPL3	1.1073
THBS1	2.580125
APOO	-1.3375
ARMCX1	1.696
HSZFP36	0.37525
SNAPC5	-0.39
EIF4ENIF1	0.73475
ZNF433	-0.036
TNFRSF21	-0.21075
TMPRSS7	0.16
SPATA18	1.7964
HPDL	-2.6015
MKL2	1.4954
TBX3	2.00923076923077
C21orf93	0.3355
DAXX	0.379
ELMO1	1.32125
RGS13	1.70183333333333
TAF11	-0.33675
UNC13A	-1.85775
LOC653314	-0.2436
ORC3L	-0.504
IMAA	-2.6775
TARBP2	-0.13425
CABIN1	-0.2063
TRIOBP	0.185
HIST1H2AC	1.054875
RGS22	1.109
NCOA1	0.805
IL25	0.3825
SNCG	1.2995
GPR6	0.7355
AMDHD1	-0.450666666666667
CHEK2	-0.995625
C6orf142	0.18975
DRD4	0.58075
C14orf68	-1.4805
GDF11	-1.27225
SEMG2	0.0345
CD247	-0.572
CDAN1	-0.564
RBMX2	-0.0785
TGS1	-0.01525
OIT3	1.407
SYF2	0.3545
MCM4	-2.993125
PKHD1L1	1.13225
CEP192	-0.720333333333333
IFT88	1.465
RPL9	0.5785
RAB32	0.632625
DDX43	-1.05625
P2RX2	-0.0475
OR5D18	-0.7225
UBE1	0.528583333333333
SLC24A1	0.906375
ARHGAP5	-0.06475
CETP	0.52675
KIAA1731	-0.9055
SLC9A4	0.6095
PTPN6	1.2695
BAHD1	0.258
GRIK3	-0.3975
CACNB2	-0.3489
PDE10A	-0.3135
DGCR14	0.142
PCDHB9	-0.264
RHOQ	0.101333333333333
MAP3K4	0.2445
KTI12	-0.2815
RPL23AP13	-1.4735
GNG11	0.48225
CLCN3	0.604666666666667
GPAM	-0.319875
VSTM2A	0.2245
SLAMF7	1.96033333333333
INTS2	-1.285
PPP2CA	0.2991
LRP12	-0.0664666666666667
SEC14L2	1.40155555555556
DKFZP586H2123	3.77975
MC3R	-1.269
CIRH1A	-1.43283333333333
HIST1H2AB	-0.0555
POLH	-0.724
MGC16703	-2.127
SNAPC2	0.399
FILIP1L	2.19675
RASGRP4	0.5705
LRRC1	2.26675
GAS1	1.8205
PRAC	-1.288
DGKA	0.564833333333333
NT5C3	-1.3525
PEG3	-2.84891666666667
NADK	-0.4825
PRR17	0.4245
LOC374569	-0.70575
SGSH	0.6595
NLRP8	-0.242
GALT	-0.8106
MCF2	-0.309
ZNF263	0.7595
TACSTD1	0.996666666666667
TYR	-6.5078
ATP6AP2	0.631
RNUXA	-0.42525
ABHD10	0.2859
GDPD2	-2.2985
SLC35C1	0.376
UBE2A	-0.129125
HERC5	-1.44133333333333
FAM112B	-4.72866666666667
FBXL16	0.01125
DKFZP434A0131	-1.211
ELA3A	-2.579
RBM41	-1.63775
HAO2	0.12
RNH1	0.509625
SHANK2	0.947666666666667
OSBP2	-1.81575
DAK	0.193166666666667
C3orf58	0.655333333333333
TCL1B	-1.9525
KBTBD2	-0.182875
SUGT1L1	0.458
UBE2E2	0.657
MYL9	2.637
CDC23	-0.853333333333333
PBXIP1	2.1519
CXorf40B	0.089
NBL1	1.53425
RTBDN	0.2155
RAB11FIP5	0.53175
TTTY13	-0.383
SCOTIN	0.112833333333333
SOHLH1	-0.572166666666667
CDKN1A	-0.2735
NCK1	-0.10375
ZNF550	-0.6915
SAPS3	0.332583333333333
SPIN3	0.1895
MAGEE2	1.0685
MIS12	-0.570166666666667
OR8H2	-0.079
KIAA0774	-1.4485
UNC5D	-2.4405
CUL7	0.228
LIPC	-2.40933333333333
DIO1	3.40825
C20orf11	-0.2864
CTRL	-0.8755
HS3ST2	1.32275
PAK4	0.520833333333333
CCRL1	3.603
RNF10	0.394
ZNF567	0.027
ZNF660	-1.8065
TCEAL3	0.66
MAGOH	-0.473833333333333
CENPB	0.0203333333333333
C19orf7	0.577375
LOC388965	0.06875
ZCCHC13	1.2155
JMJD1A	-1.1255
HIST1H4H	-0.563
TBRG1	-0.5271
GPC3	-3.67075
TAF1C	-1.026125
EBNA1BP2	-0.656833333333333
CIAPIN1	-0.57125
PDGFRA	0.513111111111111
CSTB	-0.606
CENPI	-2.95016666666667
GTF2E2	-0.475166666666667
RPP21	-0.2645
CCNF	-1.857
KCNQ3	0.4965
FAM79A	1.04725
SLC22A12	0.3175
NOVA1	-0.0673333333333333
FZD3	0.3511
AKAP8	-0.684
SOCS5	0.77375
CFDP1	-0.76825
DLG5	1.0275
PGM5	1.1175
C1orf144	0.06175
HDAC10	-1.2215
RND2	-0.01625
C20orf199	-1.177
RNMT	-0.615375
SLURP1	-0.516125
ASTN1	0.1115
SH3BGR	0.63725
MYCL1	0.658375
ZHX1	0.1085
CENPK	-4.06675
FOSB	2.5571
LOC643406	0.500625
C2orf59	-0.260625
TMEM135	0.387375
SLC27A2	0.69625
KRT33A	1.3235
OVOL1	0.9495
PAMCI	-1.26683333333333
S100A7	-2.1635
ZNF789	-1.6325
HARS2	0.2095
RPL23A	-0.224333333333333
TCF23	-0.17425
UPF3B	-1.883375
C17orf78	0.347
HLA-DOB	0.756333333333333
C14orf142	-0.0386666666666667
TEKT5	0.9395
DMWD	0.4755
POLD1	-1.8125
GSCL	-0.3165
CALD1	0.5412
SCRT1	0.597166666666667
AIG1	1.27925
UNC84B	0.137
ZNF404	-1.14825
TMED6	-0.4445
KIAA1462	0.6545
LRRC27	1.6795
PYGO1	0.872
PIGU	-0.416333333333333
ALAS2	-3.83433333333333
WRNIP1	0.369125
CNNM3	0.5125
ZNF2	0.63925
ST3GAL5	-0.32775
MRPL23	-0.41725
TSSK6	-0.1815
PSMA6	-0.791
C16orf70	-0.6435
KIAA1602	0.13225
ALMS1	0.268833333333333
DCN	4.066625
TMEM132D	-1.51575
SUCLG2	0.313
ABHD14A	0.6165
DEXI	0.702833333333333
AMPD2	-0.605666666666667
IFNAR2	-0.797
CYB5A	2.6259
TLOC1	0.6925
NXF5	-1.0015
NRBF2	0.22575
KCTD3	1.52275
ITGAE	-0.609666666666667
SLC30A3	-1.97216666666667
ZRF1	-1.2625
IFRD2	-0.30975
XAB1	-0.29825
PYCR2	-0.144666666666667
SERPINB3	-4.251
TMLHE	0.2672
GEFT	-0.808375
ABCA5	-0.574
EMR4	-0.771166666666667
TSFM	-0.76675
HIST3H2BB	-0.54875
ARHGEF19	1.06075
TSPAN17	0.222666666666667
ABCC8	2.16575
MAP1S	0.374666666666667
C22orf36	0.223
BNC2	0.843357142857143
HIST1H4A	-1.64075
NDUFS3	-0.430833333333333
WDR3	-1.0035
XKR4	-1.8235
TTC33	0.022
STMN2	3.77475
CPN2	-0.552666666666667
HSPC105	0.57575
PCOLCE2	-2.7545
C3orf55	1.5755
KLHDC9	2.57683333333333
TBC1D23	0.162125
ATXN2L	-1.20025
MAP2K3	0.110083333333333
SCAP	0.13725
ZNF486	0.291833333333333
C20orf96	-0.90825
NARS	-0.395
ADAMTSL1	-0.173285714285714
PRCC	1.05066666666667
CCDC126	1.58441666666667
ZNF675	-0.19125
CALCOCO1	1.283
ANKRD43	0.013
CWF19L2	0.502
ZBTB32	1.38883333333333
BRAF	0.3995
ODF4	0.52575
MGC14376	0.630166666666667
HORMAD1	-3.823
AAK1	-0.243833333333333
PEBP1	0.189666666666667
TNFSF5IP1	0.286833333333333
DKFZp564N2472	0.66475
RMND1	-0.531625
IGKV1-5	4.09
COL1A2	3.55325
SERPINA5	-0.5755
AANAT	0.3455
C19orf21	0.534166666666667
GEMIN5	-0.41175
UBR4	-0.05
LTBP3	1.401
AMHR2	-2.12333333333333
PROCR	-0.49525
MYBBP1A	-0.591
C20orf39	2.16033333333333
ZNF697	-0.279125
PASK	-0.6599
ZNF776	0.277666666666667
RFXDC2	-0.429375
KIAA0467	0.35225
C10orf96	-2.53125
ZNF503	-0.73425
GULP1	-0.52575
KCNE4	-0.0575
DKFZp434K191	-1.2365
LOC196913	-1.2195
BHLHB4	1.3735
CH25H	1.5735
LOC81691	-1.43366666666667
ALPL	0.9545
COL12A1	2.357125
FOLR3	-2.20366666666667
GPR123	0.584833333333333
TRIM62	0.3235
ABLIM1	0.832333333333333
MAST3	0.25225
RHBDD1	0.878666666666667
LOC338809	0.7275
RYBP	-0.4825
TTC26	-0.394375
ZNF22	0.3295
ISCA2	-0.52025
RDM1	-2.76875
PIGM	0.72525
GNB3	-1.4135
ACTR2	-0.043
HMGB1	0.0739
EDG1	3.5535
SOAT2	-3.30325
OR10AD1	0.0365
RAP1GDS1	0.405666666666667
LCE1F	0.596
ESM1	-1.14975
RCN3	2.40625
CREBL1	-0.63125
DBNL	0.18
PTGER3	3.249875
USP30	0.5145
BCL2L12	-0.781166666666667
KIF26B	1.94
ZNF416	0.5915
ZNF225	0.3885
C17orf70	1.03125
ZNF554	0.089
RAE1	-1.049
TNIK	-0.114833333333333
ACTN3	0.833
MGC45922	0.549
CCNA1	0.0128333333333333
RYK	0.724
IL26	0.196
LRP3	0.964666666666667
QARS	0.38825
SOX7	1.6625
BID	-0.5625
OR2S2	-0.055
CXCL14	4.00175
C11orf47	-0.8745
MGC29891	-0.082
HSPB8	1.7815
PRDM14	-2.939
NUFIP2	-0.2185
MNAT1	-0.842625
ZDHHC2	-0.709916666666667
MBNL2	0.959125
ADD3	-0.104
CSNK2A1P	-1.02225
KLK6	0.166166666666667
TMEM111	-0.1157
KIAA1279	0.53225
NUBP2	0.407833333333333
RAB42	-0.9015
ID3	-0.3785
TM9SF1	0.6815
MDP-1	-0.20575
POU4F2	0.14075
IQCK	1.6275
C16orf14	-0.24975
CAPN3	-1.85525
FAM43B	0.199875
RECQL	-0.77825
AP1G1	-0.562071428571429
CTNNBL1	-0.439833333333333
ECHDC1	-1.06883333333333
SMARCC1	-0.5787
FOXQ1	-1.273625
GNAI3	0.224333333333333
POLG2	-1.98125
CD4	1.428375
ITLN1	0.83725
EBI2	3.6785
IRF1	0.99525
PTPRE	1.3963
PTK2B	0.44625
NXNL2	-1.2525
SOX4	1.57733333333333
TSPAN3	0.264833333333333
SH2D1A	-2.262
C8orf58	-0.102666666666667
USP20	-0.4955
DUSP22	-0.472416666666667
CALB1	-3.18
L3MBTL2	1.34166666666667
MCRS1	0.51025
TMEM118	-1.23833333333333
C18orf8	0.4185
FLJ10241	-0.0215
GJA12	1.394
PKD1	0.246666666666667
ZFP3	0.71
JAM3	-0.311125
LAPTM4A	1.6053
DIRC2	-0.13375
KIAA2022	0.0525
MYOM1	0.9755
TRPM8	-3.43433333333333
MOP-1	1.491
PHKG2	0.16225
ZNF650	0.51375
KIAA1522	1.4445
PSG8	-1.56766666666667
DDX19B	-0.261
MOBKL1B	-0.11625
DIAPH2	-0.526083333333333
PTPN12	-0.24275
CLN8	-0.3639
CRYZL1	-0.0421666666666667
CRY2	1.15633333333333
FCGR2B	4.1
PNPLA4	1.27975
ZNF454	0.516
DKFZp434B1231	0.8975
CLDN11	1.3466
RFWD2	0.975
CIB2	-0.958833333333333
MXRA8	3.7405
HRK	-0.4915
MAML2	0.33
C4orf31	-0.63325
C6orf192	0.46125
COG6	0.71725
FAM5B	-0.53225
NFATC1	0.9682
SEPT10	-0.4845
SCYL1	-0.0861
RPP40	-0.95175
SCOC	0.2996
KIAA1450	1.35025
CTDSPL2	-0.24725
TBX5	2.76283333333333
NAPG	-0.838625
RHD	-4.86925
C14orf45	1.999
ZBTB22	1.2625
PLCG1	-1.0815
ANKRD10	-0.644375
AQP7P2	1.20125
TAGLN2	0.351666666666667
HTR2C	-0.4792
SLC16A7	-0.5935
C17orf83	0.034
TSGA14	-0.337916666666667
MDH1	-0.78625
PPP3R2	-0.622166666666667
DCBLD2	-1.9855
RBM33	-1.33725
DPH3	-1.6815
SYT10	-2.35783333333333
FMO4	2.82425
THYN1	-0.26125
DRD5	-3.435
OTOR	0.5655
PGRMC2	0.459
KATNAL1	-0.254625
PAQR6	-2.73225
UBE2I	-0.18575
C14orf28	0.06525
C8orf70	0.036
FLYWCH1	0.2335
ANGPTL3	-2.1315
GLRX2	-0.173666666666667
ATP11A	-0.816214285714286
ARL5B	-0.089625
MUC16	-1.439
SLC25A5	-1.01271428571429
ACRC	-1.2625
MYO1C	0.138125
FAM89B	0.837333333333333
FAS	1.2
KIFAP3	1.3905
GLRA2	-1.371
BTN3A2	-0.2075
CNKSR3	0.206375
CSTF3	-0.670833333333333
ARPM1	1.34
KIAA1530	-0.992
C9orf150	1.10783333333333
PRKCI	-0.85825
tcag7.1015	-0.6845
SOD3	0.3085
ZNF574	0.60675
CYP21A2	1.01425
RPL12	0.293
COMMD2	-0.8465
WIZ	0.38375
LOC344405	-1.53125
ALDH4A1	-0.397823529411765
CRYAB	2.83125
COPA	0.788133333333333
PCDHGA7	0.576
KIF11	-2.259
RASD2	0.354875
SLC26A3	0.983
ZNF175	0.2775
JAKMIP2	-2.1195
C8orf4	1.893
PTHLH	2.07825
SLC40A1	3.40058333333333
OR7D4	0.388333333333333
PCDHB17	-0.077
CD36	2.61514285714286
C6orf203	0.5402
PRKG2	0.8515
LOC400566	1.8435
ANAPC13	0.58875
SLCO3A1	-0.6475
ZNF692	-1.2465
FANCL	-1.3335
SH3GLB1	0.438
C12orf61	0.4055
KBTBD6	0.06575
SUPT5H	0.189375
XRCC6	0.0356
HUS1B	-1.1529
FAM133B	-0.5145
LOC728276	0.2655
KCTD18	1.11375
SOS2	1.0575
CCDC99	-2.12425
C1QTNF5	4.042
NNAT	1.17733333333333
USP16	0.22825
LARS	-0.59925
ZBTB2	0.201625
ABO	0.159666666666667
TRAF3	-0.33175
GALNT5	-1.641
NAP5	-0.786375
ALG14	0.4365
KIAA0515	0.283153846153846
WDR75	-1.02066666666667
TEX261	0.221416666666667
LY86	0.917
LOC389072	-0.62
FLJ13611	-0.12
MRGPRX2	0.119
SNRPA	-0.616
OR2G2	0.099
