Hybridization REF	TCGA-E2-A15I-11A-32R-A137-07
MAST3	-0.87725
RHBDD1	0.566833333333333
LOC338809	0.7785
RYBP	-0.67
TTC26	-1.620625
ZNF22	0.485833333333333
ISCA2	-0.16025
RDM1	-4.0835
PIGM	-0.13875
GNB3	-1.4015
ACTR2	-0.7045
HMGB1	-0.07705
EDG1	5.381
SOAT2	-3.1415
OR10AD1	-0.17
RAP1GDS1	0.7025
LCE1F	0.586
ESM1	-1.970125
RCN3	1.4095
CREBL1	-0.39675
DBNL	-0.545
PTGER3	5.0115
USP30	0.752333333333333
BCL2L12	-1.159
KIF26B	0.48
ZNF416	0.4195
ZNF225	-0.3725
C17orf70	-0.578
ZNF554	0.7485
RAE1	-1.66216666666667
TNIK	-0.295166666666667
ACTN3	-0.324
MGC45922	0.435
CCNA1	-1.3
RYK	1.01283333333333
IL26	0.6075
LRP3	1.238
QARS	-0.1325
SOX7	2.38314285714286
BID	-0.78375
OR2S2	0.0575
CXCL14	4.77075
C11orf47	-0.5775
MGC29891	0.456
HSPB8	1.4272
PRDM14	-2.6025
NUFIP2	0.127
MNAT1	-0.18625
ZDHHC2	1.012
MBNL2	1.53325
ADD3	1.168375
CSNK2A1P	-0.71025
KLK6	-0.685333333333333
TMEM111	1.4017
KIAA1279	0.27125
NUBP2	-0.136333333333333
RAB42	-1.3675
ID3	-0.2445
TM9SF1	-0.7275
MDP-1	0.03475
POU4F2	-0.096
IQCK	0.25575
C16orf14	-0.846
CAPN3	-0.873375
FAM43B	0.433875
RECQL	-0.8425
AP1G1	-0.645642857142857
CTNNBL1	-0.3055
ECHDC1	1.5265
SMARCC1	-1.7903
FOXQ1	-1.511
GNAI3	-0.189666666666667
POLG2	-2.04275
CD4	1.127125
ITLN1	0.41175
EBI2	3.9165
IRF1	-0.63875
PTPRE	1.3277
PTK2B	-0.33525
NXNL2	-2.0975
SOX4	-0.664333333333333
TSPAN3	1.8125
SH2D1A	-3.2115
C8orf58	-0.116333333333333
USP20	-0.90375
DUSP22	0.907583333333333
CALB1	-2.593
L3MBTL2	0.795416666666667
MCRS1	-0.459
TMEM118	-2.43616666666667
C18orf8	0.679666666666667
FLJ10241	-0.3635
GJA12	1.91375
PKD1	0.5405
ZFP3	1.389
JAM3	-0.54325
LAPTM4A	1.7665
DIRC2	0.9025
KIAA2022	0.830333333333333
MYOM1	3.28866666666667
TRPM8	-2.89966666666667
MOP-1	1.0545
PHKG2	-0.58425
ZNF650	1.31625
KIAA1522	-1.27
PSG8	-1.46816666666667
DDX19B	0
MOBKL1B	-0.57025
DIAPH2	1.45608333333333
PTPN12	0.276
CLN8	0.1771
CRYZL1	0.992666666666667
CRY2	1.68791666666667
FCGR2B	4.17883333333333
PNPLA4	1.7275
ZNF454	1.102
DKFZp434B1231	-0.13125
CLDN11	2.0173
RFWD2	0.352833333333333
CIB2	1.37833333333333
MXRA8	3.191375
HRK	-0.577
MAML2	1.30225
C4orf31	2.8325
C6orf192	0.1965
COG6	1.104625
FAM5B	-0.277
NFATC1	1.2244
SEPT10	0.76425
SCYL1	-0.1799
RPP40	-1.205
SCOC	0.6548
KIAA1450	2.36275
CTDSPL2	-0.30725
TBX5	4.10166666666667
NAPG	-0.97425
RHD	-5.14725
C14orf45	1.09383333333333
ZBTB22	0.708
PLCG1	-1.2875
ANKRD10	-0.55375
AQP7P2	4.8055
TAGLN2	-0.697833333333333
HTR2C	-2.09116666666667
SLC16A7	3.72483333333333
C17orf83	-0.35
TSGA14	-0.95425
MDH1	1.67225
PPP3R2	0.312
DCBLD2	-1.308
RBM33	-0.595125
DPH3	-0.52425
SYT10	-2.35083333333333
FMO4	3.128625
THYN1	0.7545
DRD5	-0.5975
OTOR	0.2735
PGRMC2	1.4168
KATNAL1	1.24725
PAQR6	-3.06325
UBE2I	-0.88325
C14orf28	1.87375
C8orf70	1.241
FLYWCH1	-0.123625
ANGPTL3	-0.865
GLRX2	-0.138166666666667
ATP11A	-1.2005
ARL5B	-0.339875
MUC16	-2.061
SLC25A5	-0.724285714285714
ACRC	0.49425
MYO1C	0.40575
FAM89B	1.13433333333333
FAS	1.72275
KIFAP3	0.97225
GLRA2	-0.7835
BTN3A2	0.8034
CNKSR3	-0.6225
CSTF3	-1.28516666666667
ARPM1	2.441
KIAA1530	-1.4225
C9orf150	1.66766666666667
PRKCI	-1.341
tcag7.1015	-1.405
SOD3	2.50175
ZNF574	0.09125
CYP21A2	0.716
RPL12	0.43675
COMMD2	-0.883
WIZ	-0.2405
LOC344405	0.17375
ALDH4A1	0.582941176470588
CRYAB	4.36775
COPA	0.663
PCDHGA7	0.4655
KIF11	-2.87866666666667
RASD2	0.617125
SLC26A3	0.9655
ZNF175	0.2315
JAKMIP2	-3.202375
C8orf4	1.612
PTHLH	1.89625
SLC40A1	2.99391666666667
OR7D4	0.274333333333333
PCDHB17	0.1905
CD36	7.27407142857143
C6orf203	1.5011
PRKG2	-0.247
LOC400566	0.26075
ANAPC13	0.4915
SLCO3A1	-0.332
ZNF692	-2.2555
FANCL	-1.177
SH3GLB1	1.964
C12orf61	0.2805
KBTBD6	-0.504
SUPT5H	0.20325
XRCC6	-0.3264
HUS1B	-0.3169
FAM133B	-0.298428571428571
LOC728276	-0.4355
KCTD18	1.17275
SOS2	1.37266666666667
CCDC99	-2.58275
C1QTNF5	3.411
NNAT	4.13883333333333
USP16	0.60375
LARS	-1.441125
ZBTB2	-0.180125
ABO	0.673833333333333
TRAF3	-0.47825
GALNT5	-3.2895
NAP5	-1.291875
ALG14	1.24883333333333
KIAA0515	0.105192307692308
WDR75	-0.818833333333333
TEX261	0.726083333333333
LY86	0.10075
LOC389072	-0.1245
FLJ13611	0.1735
MRGPRX2	0.3155
SNRPA	-0.7885
OR2G2	0.1625
GPRASP2	2.549
C7orf42	0.2123
C9orf163	0.587
CYP11B2	-2.429
FCRL3	1.6415
PRDX1	-1.284
FGB	-5.71083333333333
COX17	0.601166666666667
C16orf33	-0.76925
PIWIL1	-0.779
FOLR1	-1.47116666666667
KIAA0082	-0.1995
FREQ	-2.10083333333333
TMCC2	-0.6915
TCF12	-0.52075
ZNF721	0.07675
FAM130A2	1.39475
POU4F1	-1.99375
SNRPF	-1.477
SGIP1	1.45833333333333
ZNF641	1.22233333333333
EMG1	-0.93475
PRRG4	-1.247
HIRA	-3.29475
MYNN	0.617666666666667
AEBP2	0.0444166666666666
TBXA2R	0.504333333333333
ISL2	-1.60316666666667
PCDHB11	0.3515
RNF144A	0.382375
MARCH5	0.51875
DULLARD	0.292333333333333
DCLRE1B	-0.370833333333333
ITGA8	0.90975
TP73	-0.12725
PRKCD	0.64125
NDUFB4	0.61875
ATP13A4	1.748125
ANTXR2	1.54916666666667
COL4A3	-1.12083333333333
MYO10	-2.0258
SLC6A18	0.5955
PEX1	0.46975
TMEM74	-0.702666666666667
RBM19	0.40975
TAPBP	-0.0314
RUNX1	-0.895875
MID1	-0.114833333333333
GPR64	2.08533333333333
RASEF	0.34025
GABRG1	0.374857142857143
MYO16	1.3565
DBF4	-3.14733333333333
TSHZ2	4.26525
RIPK2	-0.526375
PPTC7	-0.233833333333333
KIF4B	-2.24
LRRC31	-0.3995
ZNF540	2.4435
EFNB3	0.372
LOH12CR1	0.499625
STON2	-0.125333333333333
GLP1R	0.5815
CSTF2T	-1.8335
IREB2	-1.017125
GRSF1	-0.215
PDCD7	-0.365166666666667
LRRC43	-0.2395
CNR1	2.26183333333333
IL1F7	0.019
C12orf64	-0.533
FAM69B	-0.304
NR2E1	-1.80083333333333
MS4A6A	3.2268
FTL	-0.3324
C7orf36	0.53725
PCLO	0.5983
DYRK2	0.162333333333333
ARIH2	-0.0685
SAMD7	-0.397
SCNN1D	-0.93175
SLC32A1	-1.219625
C22orf25	-0.207833333333333
MRPS18A	0.2466
GPR112	-1.09
EARS2	-1.74275
ERN2	0.4785
ATPBD3	0.1235
PRH2	0.1405
CDKN2D	-0.249
PGLYRP2	-0.09975
TRIM40	-2.35075
SEC14L3	-0.1815
SLC22A1	-0.2655
BTN2A3	0.01675
RASA4	0.16825
CCNL2	-0.96325
MYBPC3	0.5705
GJA4	4.38775
CDC42SE1	-0.458625
TRPV2	-1.0295
MYPN	-4.49
SIM1	2.299
CDADC1	1.63575
ZFHX4	2.971
NIBP	0.382333333333333
ADAMTS19	-2.9005
ABTB2	-1.4375
TSPYL2	0.21275
EIF2S3	0.1091
SOX30	-0.1035
AP2A1	-0.082
DKFZP564O0523	0.9245
LOC285398	-0.2045
CDH18	-4.216
CHL1	5.211875
GATS	-0.4995
TBC1D2B	2.00833333333333
OR1J1	0.539
GSN	3.45983333333333
DPCR1	0.438375
GARNL4	-1.62633333333333
SMARCA5	-1.049
PLEKHG3	0.1155
ZBTB45	0.538
FRMD6	-0.219333333333333
PLS1	-2.17966666666667
DGKZ	-0.330166666666667
EFNA1	0.0865
WDR85	-1.064
ANK2	3.546
PAGE4	-0.510666666666667
SENP6	1.40233333333333
AKR7A2	0.2315
FKBP10	-2.374
VEGFC	-0.701666666666667
LARP1	-1.0403125
SRBD1	0.125
ITGB6	2.44925
SLC1A2	-1.39392307692308
INVS	-0.157833333333333
MPO	0.84725
MOBKL3	-0.033
CUTL2	0.00500000000000001
KLK2	0.362083333333333
VIM	0.827
REG1B	-1.35016666666667
PCDHGC4	0.01925
C3orf34	-0.203
SUMO3	-0.787833333333333
CST9L	-1.74266666666667
MLL4	-0.89
SPR	0.800333333333333
SAMD9L	0.67975
ABCE1	-0.648
SUPT3H	0.465
ACTBL1	-3.51975
ADAMTS4	-0.0743333333333333
SLIT3	3.999
RHEBL1	-0.95525
NPM2	-0.687
MAN1C1	1.469875
KIAA1856	0.299833333333333
HSPA6	0.3365
LOC388152	-2.56
C10orf140	0.90025
ZDHHC12	-0.569
LIN7A	1.5683
PHC2	-0.114416666666667
SPHK1	-1.31825
TRIM26	-0.824625
FAM83E	-0.899
C18orf24	-3.4542
ZNF578	-0.0768333333333333
ORAI1	-0.79675
RUVBL1	-2.13458333333333
C7orf20	-0.859
APAF1	-1.6435
SLC36A4	-1.8725
MYH11	4.86633333333333
NEK1	0.4789
MPP2	-1.211375
C12orf24	-2.80075
TNK2	0.0515
ZNF289	-0.43525
MATN3	-3.84057142857143
IFNGR2	1.588
ITPR1	0.57825
EBF3	5.4648
TBC1D20	0.7671
OR10P1	0.66375
DDAH2	1.32375
SHPRH	0.245625
STX7	1.663
LOC554248	-1.36125
BCAR1	-0.70975
ATXN3	0.651
TRIM27	-1.133
CDC42EP2	2.081
CHP	2.01492857142857
SOX17	3.416125
ZNF259	-0.572166666666667
CHCHD1	0.15575
ZDHHC19	-0.12
GBP2	3.364
GARNL3	0.826375
MRC2	0.137
C1orf52	-0.73675
AOF2	-1.42833333333333
LRPPRC	0.055
ACVR1C	6.45516666666667
TM4SF18	4.40216666666667
TMEM169	-0.297833333333333
PPP1R16A	1.159375
EBF1	5.1475
RRS1	-1.50616666666667
SNX2	0.6055
OR2T2	0.163
RBX1	-0.32775
ANKRD54	-0.137166666666667
TSNAX	0.115666666666667
TMEM83	-1.56575
ZBTB7A	-0.01325
ATM	-1.48491666666667
LOC338328	3.68316666666667
TIE1	2.55116666666667
HIST1H3G	-0.708166666666667
PASD1	-4.031
TINAG	0.61225
PCDHAC2	-0.185
LRRC15	-1.476
WBSCR17	-0.1285
TFF2	-0.1225
PARP2	-0.78575
NDFIP2	0.16175
PCDHGB2	-0.4655
WDR60	-0.4465
MAP7D2	-1.3528
USP45	-0.82075
GSDML	1.564
TNS1	2.4754
PLCD4	0.53025
IQCD	-0.7205
SMPX	-3.1925
CD9	-0.802666666666667
SRGN	2.35275
CASP7	0.898125
INOC1	0.016
DKFZp451M2119	0.183625
VMAC	1.518
USP53	1.447
CAMK1G	-0.876875
TMEM106A	-0.4095
CDC20	-3.4547
ACSL5	1.04466666666667
CBWD5	-1.867125
C1orf87	-1.91983333333333
KIAA1274	0.79125
PRUNE2	-0.8095
LYPLA2	-1.53616666666667
DOK6	-1.00783333333333
GPR149	-0.4955
FAM30A	4.064
TMEM129	0.5305
SLC35B3	0.7635
ACPP	-1.5059
LOC200261	-1.626
SLC4A7	-0.7639
CCDC40	0.9435
GART	-1.75325
THOP1	-2.3145
SCARB1	-0.84175
CACNA1F	0.059
TRIAP1	-0.236666666666667
SYT14L	-0.137
SFRS8	-0.569
PBOV1	0.38875
GOLSYN	2.2965
GJB7	-0.6255
CAMK2N1	-0.620833333333333
GREM1	1.914
FLJ20433	0.898
QPCT	-2.97025
PRKAG2	2.19966666666667
H2AFX	-2.867125
C6orf154	-1.44025
PLOD3	-1.37575
ZBTB39	-0.277333333333333
WASF3	2.66466666666667
DRG1	0.3795
PRR4	1.1205
SPCS1	-0.227
KDELR3	-0.0133333333333333
SRP19	-0.415333333333333
GABRA6	-1.104
MFSD1	0.49675
MMEL1	-0.00124999999999999
PDXDC2	-0.8087
BUB1	-6.67833333333333
RNF138	-0.964
MYLPF	-0.8895
AIF1	0.219333333333333
DYNLRB1	0.5101
HCN3	-1.2785
HIST1H2AI	-0.89775
MAP4K5	-0.02125
LASP1	-0.086625
LOC130951	1.7275
PLAA	0.165
KRT6A	-1.8345
C6orf117	-1.7485
ARHGAP23	-0.488
PTF1A	0.0485
GPHA2	-0.198
LCE3B	0.1005
MCL1	0.843
EHBP1	0.133
PRNP	0.41825
ZSCAN1	0.49025
C1orf113	-1.70683333333333
FOXA3	-2.560625
NEB	0.42475
ASGR1	-4.25416666666667
CTGF	2.54866666666667
RAB17	-2.8135
MST101	-0.31325
JARID1B	-0.6679
USP37	-0.9655
PTBP1	-1.29116666666667
PTPN7	-1.52
CDC7	-3.94766666666667
SNX7	0.2555
ZNF335	-0.3195
CPT2	0.2
HEATR1	-1.20025
HSPC152	0.1295
C5orf40	0.069
PSME1	-0.436
STAG3	-1.9635
TMEM154	-0.588833333333333
KLHL32	1.27716666666667
TSGA10IP	-0.8895
SUV420H2	-1.27183333333333
SF1	-0.7143
2'-PDE	-0.32875
PNLIPRP2	-1.866
TRSPAP1	0.412416666666667
NUP210	-2.73966666666667
ANP32C	-1.37516666666667
RAB11B	0.959
ASB15	-0.067
ITGB3BP	-1.53125
UBASH3A	-1.70775
YWHAB	-0.708
TPRX1	-0.00650000000000001
LY6G5C	-0.06475
SLC7A2	-1.394375
CLK1	1.4973
HSD3B7	-0.273333333333333
VDR	0.0295
C16orf74	-0.516
ACE	0.139
PSMA2	-0.0931666666666667
CCDC131	-1.011
ZNF213	0.4615
EML2	-1.353
ALS2CR13	-0.196333333333333
GLYATL1	0.148
DSPP	-1.511
DHFRL1	0.64225
C10orf30	1.09883333333333
SH3RF2	-0.159833333333333
LOC197322	-0.1675
DLL3	-1.770125
TIGD7	0.124
GFRA3	0.16175
CPA1	4.15333333333333
RTN4	1.88916666666667
PPT2	-1.21
FASLG	1.685
FOXP4	-0.092125
RPL26	0.8965
GNL3L	-2.5525
FMR1NB	-0.370833333333333
CD163	7.339
SGPP2	0.7445
GIMAP2	1.85575
CD37	-0.00933333333333333
DPT	5.53766666666667
NBLA00301	3.48125
RGS5	3.60741666666667
C9orf4	0.254
ACTL8	-3.59066666666667
PRKAR2B	3.948875
OPLAH	1.24616666666667
C20orf134	0.37925
SPACA5	0.4535
TBL1X	-0.601666666666667
TSPYL3	-0.0395
CHCHD3	-0.6305
CRKRS	-0.939166666666667
GPR65	3.92525
DFFA	-1.319625
FUT1	1.01325
C6orf204	0.315833333333333
TMEM51	-1.25025
ZNF580	0.16925
CMTM2	0.311
C20orf200	-0.6835
EZH1	1.425
FDX1L	-0.327375
MRPL32	0.25725
PCAF	0.8509
ALOX15B	1.07766666666667
CD59	1.268875
CDK9	-0.123125
ERP29	-0.6235
TTR	-4.72775
BCMO1	0.164
DDIT4	-0.3895
PTGDS	3.80875
C3orf63	-0.0668333333333333
BST2	-0.527125
CYP1A2	-0.818833333333333
C5orf25	-0.59775
STX1A	-1.49141176470588
OR2A12	0.1285
SH3BP5L	0.08925
SERINC5	-0.866125
USP6	-0.6234
MRPL3	-0.778666666666667
POMP	0.336625
INPP4B	-1.971125
GMPPB	-0.3535
EAPP	0.73725
AHSA1	-1.3205
ABCA11	0.3065
SLC5A6	-0.574583333333333
HIVEP2	1.32
SUMO2	-0.395625
KIAA1822L	-2.2344
C11orf67	2.722
TXK	-0.31575
PHCA	1.2133125
ICAM4	-1.837
FPGS	0.518333333333333
SNRPA1	-1.99075
KCNJ4	-0.31225
KIF6	0.3322
HIST1H2BG	-2.31483333333333
SLC5A5	0.38725
ZNF354B	0.404666666666667
IL12RB2	1.732
C11orf76	0.606333333333333
GAL3ST2	-0.289
AIFM2	2.409125
SYNC1	-0.961375
UBL3	0.66775
PIK3CG	-1.8755
NLN	-2.1798
BCORL1	0.208
CD5L	0.651
ZNF238	0.2095
KIAA1394	-0.58425
C16orf55	-0.7667
CYP3A7	0.06575
KRTAP3-1	-2.2525
TFDP1	-2.032
MND1	-5.13225
NODAL	-0.0665
GTPBP4	-1.646
TUBGCP2	0.46925
SLITRK5	-2.48
CIC	-0.186
CD79A	1.82383333333333
SAMD14	-0.268333333333333
TNPO3	-1.2545
OR10G3	1.466
OR10G8	0.499
CCDC111	0.297
HOXC9	1.1675
DCUN1D1	0.0985833333333333
CYB5R1	1.20125
TSR2	0.1685
DAB2IP	0.672
SLC6A5	0.3525
RAB3D	0.10325
DCUN1D4	0.866
ERBB3	-1.668
SDC1	-1.32358333333333
ATP6V1H	0.189833333333333
SYK	0.209
ST20	-1.1395
C13orf30	-0.565
WDR40A	-0.148333333333333
ADMR	0.718
LOC388335	5.369
ACSM1	1.0105
TDG	-1.01241666666667
FLJ11235	1.72225
MRPS5	-0.782166666666667
AGPAT2	2.49933333333333
SLC12A1	0.209125
CYP27A1	-0.73675
THAP7	-0.7475
XPO1	-0.588083333333333
ALMS1L	0.025
C1orf2	-0.7445
ZNF777	-0.477833333333333
CAMK2A	-0.324
SMC1B	-1.05925
IHPK2	0.3228
LEMD1	-3.208
NKD2	-0.9316
CLU	1.53142857142857
ARMETL1	2.58
PABPC4	-1.07825
CXCL12	4.1815
TFAP2C	0.6286
TTTY8	0.9995
ABCB10	-0.5787
ENDOD1	1.07283333333333
IDI1	-1.4175
KCTD6	0.890333333333333
CCDC105	1.792
ULBP2	-1.32183333333333
ZDHHC5	-0.39275
WNT8A	-0.62575
COMMD10	0.2825
KLHL12	-0.287625
GPR50	0.3645
NR5A2	0.59925
OXGR1	4.095
EHD3	-0.45025
CAPRIN2	-0.37625
KLRC3	-3.96925
SF3B1	-0.392
IPO7	-0.53325
ALDH1A1	3.23966666666667
ANKRD5	0.145625
TSNARE1	0.8845
DDEFL1	1.30925
RNASEL	0.991666666666667
DNAH9	1.909
HELLS	-3.146
TNS4	1.654
NAV1	0.2207
KIAA1409	0.15475
C20orf26	1.15616666666667
TUBG1	-1.637
IRX2	1.7745
CNGA4	-0.475
MGC50559	1.98283333333333
OR4K17	0.4525
TM2D2	0.843083333333333
FAM32A	0.1005
TXNDC14	-0.6945
CCBL1	-0.8735
ANK1	-1.916
PRSS23	-2.28675
PPM1L	0.7485
SPATA20	-0.292
APCS	0.8495
C14orf122	-0.996333333333333
PSMB5	-0.222875
C6orf10	-0.3704
SETDB2	0.73
SPNS3	-1.3275
SGMS2	1.31133333333333
MXD3	-1.757
MON2	0.1899
CARTPT	1.706
HNF4A	-1.0575
RABEP1	-0.0148
TNFRSF10B	-1.30325
USH1G	-0.4245
PPAP2B	1.50866666666667
TMEM16K	-0.12025
CTDSP1	1.6565
CDK5R1	-1.003
GABRR1	-0.515
OPN1LW	0.5575
FAM98C	0.814125
DBN1	-0.759375
ACAD10	-0.812333333333333
QTRTD1	-1.64475
WNK3	-1.56516666666667
RPS19	0.131125
C1QB	3.411875
OTUD5	-0.23375
SLC41A2	0.692
TMEM22	2.18766666666667
KHSRP	-0.949916666666667
TNFRSF11A	-0.597
FBL	-1.13766666666667
IBTK	-0.231333333333333
OXER1	0.319
CBLN4	3.36425
GPR172B	0.872333333333333
CFTR	-1.881
VSX1	2.091
CAMK1D	-0.346
LOXL3	-2.1755
RTP4	1.24325
SLFNL1	-0.4
KIAA0828	0.037125
PAR5	0.456
LOC723972	-1.34625
GDI2	0.603375
CEBPA	2.3837
MLF2	-0.747666666666667
AFMID	-1.064
ALOX12B	-0.80925
BPHL	1.246125
COX5B	0.6015
S100A10	0.86
THOC6	-1.248
NHN1	-0.44025
RRP12	-1.934
ARID3B	-2.20125
CD3G	-3.035
KIAA0133	-1.7615
NAT11	-2.19533333333333
PPAT	-3.3955
SIRT3	1.2953
TCERG1L	-1.61875
NIPA1	-0.7922
DPP8	-0.1815
IL7R	0.4215
ZFP64	-0.350333333333333
DMAP1	0.2123
TRMT12	-0.381
TLR4	3.3666
WFIKKN2	1.56275
RAB12	0.171333333333333
DDX51	-0.333333333333333
KIAA1086	-3.0675
ZNF295	0.0896666666666667
ACVR2B	-1.08021428571429
LOC494150	-0.67875
ZNF517	-0.0495
DNASE1L2	-2.0845
SUFU	0.7515
LOC283677	-0.226
LMO3	5.116
PPP2R5D	-0.0513333333333333
ZNF587	-1.2544
HIST4H4	-0.00825000000000001
CYP2C8	-0.635
C1orf80	0.824666666666667
DOCK5	-1.644
C9orf24	3.70375
OR5AR1	1.439
C11orf24	-0.982
UNQ1940	-0.7145
CAP2	0.248666666666667
TIMM44	-1.00525
DSEL	0.6448
ROM1	2.21
FBXO4	0.861125
MYLC2PL	-1.90975
MLH3	0.0539
NOX1	0.512
DPEP2	2.662
DNAJB5	-0.32225
RLTPR	0.662
MBIP	0.57
COPB1	-0.678833333333333
SFTPA1B	0.2035
C10orf4	0.9933
PRELID1	-0.61525
NOLA1	-1.2705
C19orf24	0.19
TLR9	-1.481
HLA-DMA	3.74008333333333
HCRP1	-1.452
GPR137	-0.186666666666667
ITGA11	-0.632166666666667
PHF13	1.16466666666667
MARK4	0.605
METTL4	-0.2935
MBD3	-0.587
LOC134145	0.13975
FGF3	0.46075
SLC35A3	0.101
CLEC16A	-0.80025
AMOTL1	-0.0489166666666667
FLJ31438	-1.435
PAICS	-2.574625
TOMM40L	-0.591333333333333
MMD	3.15325
KLK10	1.103
NIT2	0.494
SERPINB10	0.487333333333333
KLF15	2.2209
CCDC5	-1.18425
WSB2	-0.67475
ME3	2.838375
CACYBP	-0.67025
TCTN2	0.8635
JAK1	1.243375
C2orf25	-0.074
GPD2	-0.1275
FBXL11	-0.307
CDV3	0.253166666666667
GALNT11	0.695875
NDUFA12L	0.4028
FLOT1	-0.749142857142857
TOR1AIP2	0.341
MMP25	-0.64175
C1orf164	-0.5116
CHST5	-0.40025
LYRM4	0.20405
GPER	1.4085
HIPK2	0.923333333333333
DAP	-1.0577
ZMIZ1	0.222333333333333
DDX58	1.714625
DCC1	-1.64325
AKT1	-0.80525
ENPP6	2.2995
ERVWE1	-0.1485
CDC34	0.19875
RNF125	1.22325
CASC1	2.06225
SHROOM2	-1.476
RRM2B	0.129333333333333
COL6A3	1.007125
TMEFF1	-2.762
PLEKHA4	0.5229
LYSMD1	1.1955
SEPT1	-0.875666666666667
AOF1	-0.77375
GNPAT	0.511
WDR18	-0.54125
HSD17B12	-0.9815
HIST1H2BM	-1.477
INDOL1	-0.3935
SUDS3	-0.08075
C1orf192	-0.027
CYP2B6	-0.42875
TBC1D2	0.049
SLC25A12	-0.613625
ERCC6L	-4.29966666666667
MGC10814	-1.71116666666667
POLR2C	-0.633333333333333
ZNF77	-0.614333333333333
EIF3K	1.1923
HPX	-0.47375
ANKRD27	-0.020125
MALAT1	-1.120625
PLB1	1.30466666666667
HRNBP3	-1.147125
CPSF4	-0.53975
OR52N2	0.3765
PIP5KL1	-0.7825
GH1	0.904
HPS5	-0.23575
SLFN5	0.959875
POP5	0.123333333333333
OVOS2	-1.31616666666667
C20orf108	0.917375
MARS	-2.293
CLRN3	2.1955
ARSE	-2.08916666666667
PPIE	0.424166666666667
PHACS	0.687
GP5	-1.9115
IL8RB	1.8335
FCRLA	-1.27125
ARRDC1	-0.477
KRTAP9-4	0.311
ZNF613	0.8325
OR11A1	0.63
TMEM132B	-3.20675
PGLS	0.74075
BSND	-2.75933333333333
KCNK18	0.149
FOXD4	-0.58325
SV2C	1.3455
LCN2	0.7585
ZNF490	0.4217
C3orf15	1.7676
CACNA2D4	0.378833333333333
CBX5	-1.50425
MAGEB4	-1.1745
BOLA1	0.709
PPP2R5E	-0.44225
COL5A1	-0.294333333333333
ASB7	-0.8615
SFT2D1	0.587
DERL1	1.4214
RABL2A	0.803666666666667
MOAP1	0.09175
KIAA1545	0.877
F3	3.783
PLEKHM2	-0.58275
CCDC89	1.8745
EFCAB1	4.1245
TMEM48	-1.93375
SEPHS2	-1.81925
PYGM	3.56325
PRICKLE1	1.462
WNT5B	0.14
TAS2R38	0.84
IMP5	-0.3885
KHDRBS1	-0.064
LARS2	-1.40666666666667
C3orf28	-0.60775
FTCD	-2.91375
C10orf68	1.12666666666667
DGAT2L3	0.0786666666666666
PSEN1	-0.0671666666666667
MGC33657	0.576
PLA2G4B	0.867833333333333
CDKN2A	-1.03858333333333
DLX1	-2.63525
TSHB	0.1385
C18orf37	0.13
MEX3C	-0.246375
MAMDC2	3.42425
PDIA4	-1.71508333333333
ATP5E	0.32125
CASP2	-0.858857142857143
SERBP1	-0.0395
ZNF341	-0.618166666666667
TESC	-0.58125
TMEM31	-0.73475
OR51I2	0.659
YTHDC1	0.927642857142857
JUN	2.44033333333333
AGMAT	-3.98833333333333
PCNXL2	-0.23875
ATAD5	-3.858125
STK38	-0.2
AZI1	-1.0485
RBP1	2.0405
C4orf26	-1.2815
KIAA1026	-0.239875
TMEM101	0.002
HSFX1	-0.2395
TREX1	0.8065
C18orf10	-0.574
TRIM15	-3.195375
CA6	3.172
CEP57	-0.46875
AR	2.7005
SESN2	-0.521166666666667
KIF3C	-0.912125
EPB41L5	-0.492375
ARHGEF10	-1.197
POLR3D	-0.963875
INDO	0.082
GABRA3	-0.6325
SCG5	-1.9909
E2F3	-2.1746
TIGD5	-0.09625
FGD6	0.339083333333333
KLHL3	1.03625
SCGB3A2	-1.7925
URP2	-0.605666666666667
ATP6V1B1	0.8879
CALML6	-0.2425
LOC100049076	-1.9445
TMF1	-0.58625
LOC388503	-1.0945
CDH5	3.702875
RPS6KC1	0.0473333333333333
DAAM1	0.907
TNFRSF10D	-0.46875
GSTT1	2.2591
INPP5A	0.69575
TRAF3IP1	0.456
SMARCE1	-0.322571428571429
VRK1	-1.68675
TTC16	-0.64625
AARS	-1.49966666666667
ARHGAP27	-0.601166666666667
ZAK	1.43164285714286
ACSM2B	-0.16725
TRAP1	-1.13566666666667
MRPL53	1.169625
RNF44	-1.11175
NPTXR	-0.27275
DPYSL3	0.541666666666667
APP	-0.0352
GLS2	-0.636833333333333
MNX1	-3.1725
CMTM7	0.40825
OR10A7	0.7575
NYD-SP21	2.57416666666667
ORC5L	-0.74525
SLC16A10	-1.817375
TMEM178	0.603
LOC441601	-4.13775
PTGIS	3.6285
KBTBD7	0.8575
C19orf41	-0.26175
CEACAM3	-0.9195
KRT23	-0.54625
SERHL	2.101
PNKD	-0.302375
UBC	0.3495
ATRN	-0.581625
HAPLN1	-2.3265
RANGAP1	-2.042
C10orf26	1.258
KCNA7	-1.32575
SRY	0.269
LOC376693	-0.08225
HIST1H2BF	-1.67175
CDCA8	-4.08333333333333
MLC1	-1.41
TNIP3	0.296
OR4D1	0.651
IFT52	-0.0788333333333333
GOLT1A	-1.66733333333333
UTP20	-1.85475
RP3-402G11.5	-0.23875
PRSS33	-0.6135
PMPCA	-0.83575
APOB48R	0.250333333333333
GLTP	-0.12675
MPL	3.003
C9orf78	-0.34975
