Hybridization REF	TCGA-BH-A18V-11A-52R-A12D-07
ZNF623	-0.3805
A2M	1.50425
TGM7	0.7325
GRPEL1	-0.268333333333333
LMNB2	-2.3566
ROCK2	0.5705
SNX16	-0.76175
CCDC66	0.14325
ANXA3	1.233
KIAA1609	-0.144875
EED	-1.13375
RNF32	-0.630166666666667
HES1	0.9321
CLC	-0.2085
ISL1	-1.86
KIAA0528	0.500875
MANEA	-0.44525
C1orf61	-1.3165
hCG_2001000	0.20775
RAPGEF6	-0.3682
KIAA0020	-0.0883333333333333
NEIL1	1.99125
C16orf45	-0.267
RBM10	0.199666666666667
C10orf125	-1.2
MRS2L	-1.84025
DNAH17	-0.39225
C19orf10	-1.169
C1orf160	0.8695
SLFN12	0.14675
EXOC3	0.4655
HIST3H3	0.3385
NCOR2	0.186
TNFRSF9	-2.05075
MFSD8	-0.70375
ALX1	-3.83866666666667
NOL1	-1.48175
PODN	2.81975
TIAL1	-0.888
HIST1H1E	-0.71525
NPY6R	0.1445
TM4SF4	0.526
CORO2A	-0.751
ETNK2	-0.65
APOE	-0.1204
ANGPT4	0.7065
HDGF2	0.15975
G30	1.699
ST8SIA4	-1.37925
F2RL1	-0.07475
FAM19A4	1.831
CCAR1	-1.33425
B3GNT7	-0.0475
OPHN1	0.3126
DSCR6	-1.9015
C21orf13	0.899666666666667
GAS2L1	0.64125
RFX3	0.0965
COPS4	-0.2915
BCHE	-4.12516666666667
BCL2	2.850125
HBZ	-3.1625
ARL13B	0.403125
MAPBPIP	-0.173875
MYO15B	1.708375
SPZ1	0.53225
KIAA1324	3.32388888888889
PLCL2	-0.2735
C4orf29	-1.9675
WDFY2	-0.107875
ZNF284	-0.8075
NAALADL1	1.1
DUSP5	1.039
PXDN	0.23675
SLMO1	-1.35475
TNXB	1.0891
BIRC7	-0.5785
A4GALT	0.854666666666667
TIMM22	-0.06175
FAM110C	0.51475
TOMM34	-1.575625
ABHD9	0.6385
ADAM32	2.6565
CRHBP	1.8635
AQP2	0.35625
LOC130355	1.2035
ZNF187	0.410166666666667
ZNF816A	-0.1355
F7	0.37525
CNOT1	-1.2362
SLC13A4	-0.90025
ZBTB11	-0.6975
B3GALT5	0.448
EXOC2	-0.1605
IRS1	1.304
TMEM1	-0.304666666666667
MRPL34	-0.636
SAMM50	0.2865
CDC42EP3	0.527625
HSF2	-1.0534
MFN2	-0.114
TSPAN7	-0.239166666666667
NUCB1	0.436416666666667
RHOH	-0.86725
ARL16	-0.4115
TACR1	0.4045
SFRS5	0.282666666666667
SNX25	-0.774625
RHBDF1	0.829
PCDH18	2.4855
HMG1L1	0.05675
MYO5C	0.176125
MAPK10	0.915
LDHAL6A	0.3266
NUDT12	0.110333333333333
NCAM1	-0.506625
GLIS2	0.285
GGTL4	0.394
DAPP1	-0.76375
ATF7	1.139
KIAA0748	-1.35
NFIL3	0.82025
TM6SF1	0.2831
SEZ6	0.02675
NANOS3	0.11
DNAJA3	-1.14683333333333
CLDN6	-2.135
CIITA	2.0713
EPHA4	0.599416666666667
FANCC	-0.6795
CMTM3	0.20175
PSG3	-0.12425
MRPL15	-1.41825
C21orf59	-0.32
PLCXD2	-0.096
C2orf34	-0.829875
UBE2L6	0.347875
MED14	-0.810833333333333
HP1BP3	-0.6013
C6orf208	-0.681
TPBG	0.46675
OSR2	1.400375
XPC	0.786666666666667
KLHL7	-1.39675
CCR3	-0.123833333333333
AGTPBP1	-0.976
PCSK6	-1.11406666666667
STAT5A	0.3795
FAM18B	-0.0605
LONRF2	-0.285666666666667
PTPN2	-0.723375
SF3A3	0.251333333333333
EFCBP2	-0.521
HCFC1	-1.21233333333333
AHNAK	0.92695
ACTR5	0.114
KIF14	-5.283
TENC1	2.54925
HEATR5B	0.3535
YIPF2	0.194833333333333
MYEOV2	-0.092
DUSP18	0.81825
KIAA1012	-0.12625
AHR	0.497333333333333
C17orf53	-1.8585
PTPRH	-2.34825
ATP6V1C1	-0.872
TAS2R3	0.147
LOC440356	-2.0705
COQ10B	-0.266
PSMF1	0.243166666666667
SORBS2	3.99766666666667
NFE2L2	0.22575
TMCO7	-0.3985
SH3PXD2A	0.1909
SH2D2A	-1.981
SPINK5	-1.4715
MRPS24	-0.749
OPA3	0.16
TRAF7	-1.26466666666667
C4orf35	0.3595
MT1G	-0.522875
MGC39545	0.6955
HS1BP3	-0.0192
OR2B2	-0.2315
CHRM4	0.0685
SFRP2	2.26125
RIC3	2.52775
ART1	-0.107
C6orf1	-0.144125
DUS4L	-1.813
C10orf104	0.27725
TNFAIP6	3.90875
RTEL1	-1.2495
CCT4	-0.7761
ZNF709	-0.5105
CHMP6	0.171
UPP2	0.27
CYP19A1	-2.94875
CD151	-0.0296666666666667
NDUFA13	0.0181666666666667
ARFRP1	-0.878333333333333
FAM26B	1.7525
CRYBA1	-2.193
MRPL41	0.000333333333333329
NPFFR2	-1.2825
HRH2	0.1605
SCAMP3	-0.422333333333333
MTMR6	-0.1819
MTG1	-0.533833333333333
UBTD1	1.24025
CRABP1	-1.0375
FLJ33790	0.0038
KIAA1908	-0.158
GPR158	-2.9835
PACSIN3	0.634166666666667
OMD	3.7625
CATSPER1	-1.69266666666667
HOXB8	-1.432625
FBXO46	0.6495
OAS1	0.368333333333333
SVIL	1.21825
PHB2	-0.76425
ADCY3	0.1155
NDRG2	3.73616666666667
ERMAP	0.7375
APBA2	-0.829333333333333
IGSF9	0.536
WNT6	0.973357142857143
MYCBPAP	1.648
ATP2B2	0.2466
CPVL	-0.5557
TRAM2	-0.485166666666667
NOP5/NOP58	-0.46425
ZNRF4	0.31925
TLK1	-0.509625
MTMR12	0.333571428571429
ZNF384	-0.092
FAM9B	-3.192
RPN1	-0.5357
PMVK	0.698
EIF3D	0.5589
SIX2	-0.6385
HPS1	0.575928571428571
RNF7	0.10725
PSKH2	-0.2445
KCTD13	-0.653
CSMD3	-0.3038
FBF1	0.1385
IL8	-5.215875
SERPINB13	0.249916666666667
FBXL20	-0.97125
BLR1	0.13
SH2B1	0.357333333333333
RFNG	0.1725
RAB20	0.6725
RBM7	-0.262
POLR1A	-0.699
TMPRSS4	-3.688
TAF9	-0.775875
TERF2	-0.370333333333333
TNFRSF1A	0.669083333333333
ACADVL	1.27433333333333
GTF2H5	0.595
EDG8	-0.039
C9orf140	-1.6835
UST6	0.326
ZBTB8OS	-0.91175
ZNF710	0.597
GPR174	-1.3795
ATP6V0A2	-1.15125
KIAA0319L	0.42025
XKRX	-0.4625
DOPEY2	0.3261
SDHD	-0.693333333333333
SUMF1	1.00275
OSM	1.9375
OPN3	-1.872
DAGLB	0.354666666666667
PPFIBP1	0.7789
TRIM63	-2.13675
C10orf53	0.6585
LYPD3	0.0395
BCL7A	-0.24575
AGER	-0.5295
TCF19	-1.7585
SAT2	0.88275
PFTK1	1.329
GABRE	-0.167625
C15orf38	0.2244
FIS1	0.911
KCNV2	0.95325
CLPS	0.19825
PPCDC	-0.546125
FOXN2	1.757
NT5E	-2.3801
CD83	1.10625
IL18	-0.37275
VPS16	0.2735
IGFBP2	-0.460666666666667
NOTCH2	0.65325
SIGLEC1	2.433125
CD93	5.094
SULF2	-1.32425
CEP164	0.308875
P53AIP1	1.30033333333333
TOR2A	-0.175666666666667
ZNF136	0.6155
MGP	4.1917
CCDC144A	1.17733333333333
TRPC1	-0.512833333333333
SMS	-1.40983333333333
MAPK7	-0.221666666666667
RRAGC	0.8185
PARD6A	-0.0658333333333333
NUB1	0.852666666666667
SYNGR4	-1.3505
OR11H12	0.1825
WIF1	4.60375
GCH1	-1.24725
OR11H4	-0.067
SLC44A5	-1.2
GPRIN2	2.30316666666667
LOC401431	0.392
CPA4	-2.1224
MELK	-5.28733333333333
IL15RA	0.8395
CUL3	0.837625
HMBOX1	1.24975
PODXL	-0.7825
CCT6B	1.26716666666667
COMTD1	-0.93025
MUC20	1.024
GPX2	-3.134125
ITK	-1.875625
FBXL5	1.3975
C13orf27	-1.51575
DEFA5	0.1135
TRHDE	-0.5975
MTP18	-0.812
UQCRQ	-1.0115
ITGB2	1.1145
CSRP2BP	0.162
TAS2R44	0.739
PHPT1	-0.22875
FAM44C	-0.25975
ERH	-1.116
MPHOSPH1	-3.23216666666667
MORC1	-1.2895
PARVB	-1.19575
LAMA1	-1.23341666666667
PGBD3	0.22475
GIMAP6	4.132
AREG	1.71816666666667
LIPT1	0.24025
MGC99813	-0.933
C1orf201	0.257166666666667
GRIN2A	-1.23544444444444
MAN2C1	0.4815
NSUN5	-0.897
SF3B5	0.739
MYC	-0.9256875
NRXN1	1.88458333333333
ZNF18	0.03025
SPDYA	-0.877625
SLC37A1	0.875
DECR2	-0.51125
ANKRD38	1.347
SPTLC3	-0.99825
SUPT16H	-0.705625
DTWD2	-0.034
ULBP1	-1.002
ZADH1	-0.564833333333333
OIP5	-5.74325
IL10RB	0.0901666666666667
OTUB2	-0.717625
VWA3A	0.265
SPIC	0.319166666666667
OR6C4	-0.244
PSCD4	1.40833333333333
DPY19L2P2	-0.649
TRAPPC6A	0.894
C21orf2	0.663666666666667
CEMP1	0.23075
LIN7B	1.33
E2F7	-3.75266666666667
VCP	-0.3503125
LAMA3	2.83191666666667
BGN	-0.47975
GPR160	-0.8835
COCH	-5.1605
GPR81	1.65166666666667
APOBEC3F	-0.9285
tcag7.1017	-0.55375
C1orf32	0.321
SCGB1D2	6.203
FLJ43987	-0.351
C6orf170	-0.012
KLK9	0.462
GPD1L	0.216625
VPS37B	0.969
ATG3	-0.4095
ADAMTS17	-0.0075
KLHDC2	0.357333333333333
NDUFV2	-0.169
BLK	-2.1285
MATN4	-0.6065
GPM6A	0.940625
GBP4	3.3365
TMEM162	0.665666666666667
PKP2	0.6825
HRASLS	-0.133666666666667
MMP1	-5.9815
SFXN3	-0.2202
FSD1	-1.9935
ST6GALNAC3	-1.15483333333333
CA12	1.3543
NCOA6	0.43925
C19orf58	-0.5666
PPP4R1	-0.695833333333333
MAN1A2	0.632666666666667
IKBKAP	-1.45175
UPF1	0.095
KIAA1219	0.00324999999999999
WNT16	-0.46225
SNW1	-0.36725
IL18RAP	3.115
RPP30	-0.056125
CDC40	-0.0902857142857143
SETD3	0.176833333333333
SLAMF6	0.221
ELK4	-0.5075
TRIM47	0.508
ACOX3	1.41525
TRIM6	0.609375
KIAA0372	-0.614166666666667
TP53AP1	0.593375
SMURF2	0.269
ADAD1	0.41825
EBP	-2.0723
KRTAP13-2	-0.1655
FLJ36874	-1.38166666666667
TOR1A	-0.853833333333333
P2RY4	0.061
GPBP1	0.13
TRPV1	0.526875
ADAMTS12	1.1415
PES1	-0.3974
ATG4A	0.0825
MAGEA10	-5.00475
WFS1	0.74825
CC2D1B	-0.2065
PABPN1	-0.728125
SLC25A30	0.1385
SLCO1C1	0.408333333333333
SLC22A5	0.74675
KIF23	-5.29533333333333
SYN2	0.844333333333333
ASPN	5.87466666666667
CENTG2	-0.06975
QSOX2	-1.4299
FLJ10815	-0.0328333333333333
STK24	-0.08425
SPEG	0.9367
STK10	-0.202833333333333
DACT2	2.547
AAAS	-1.14
SSX3	-0.487
ABCD3	-1.2837
C4orf12	1.181125
PARVG	0.301333333333333
FIG4	0.0925
C9orf46	0.57475
TMCO6	-0.6635
IGHMBP2	0.17325
DUS2L	-0.761166666666667
FAM3C	-1.0793125
TMEM16D	-2.149625
DCTN4	0.308
KCNH3	1.296
EIF2AK2	0.53825
AP1S3	-1.100375
CST4	0.6115
PAM	0.43825
NUTF2	-0.52575
CITED2	0.00490000000000002
SLC39A4	-1.6285
C2orf52	-0.6305
GRM3	0.23975
C12orf49	-0.29925
CCDC49	0.1279
GRAMD1B	-1.586375
FNDC4	1.99725
SIAH2	-0.867375
GDPD4	0.61
C21orf87	0.139625
ATP5A1	-0.3915
C16orf63	-0.663875
LOC388135	-0.5935
ATP5J2	-1.057375
MMP3	-2.3255
EMID2	-0.12875
CRHR1	0.34475
WDR70	-0.7095
C13orf31	1.62675
ZFAND1	-0.23175
CCL18	4.944
C3orf49	-0.664
RINT1	-0.932
KIAA0408	-0.516166666666667
F13A1	5.1798
SLC10A1	0.445833333333333
OGN	4.44125
GIPC2	0.0905
XPO6	-0.584833333333333
LCE1A	0.4505
FMR1	0.2289
LOC374920	0.3265
DUSP3	0.0675
ANKMY1	-0.0505
C7orf50	0.12875
BBS9	-0.2491
UNC119B	-0.408625
C9orf72	0.1055
MGC35440	-0.47075
ENTPD6	0.54825
PPP1R2P9	0.3365
ERCC4	-0.378
FAHD2B	0.2335
HMHA1	-0.6565
HACL1	-0.34075
RAD23A	0.137
FAM83B	-0.24375
PPP5C	-1.34416666666667
RNASEH2C	-0.647
C9orf153	-0.29025
SCAMP4	0.195125
GHITM	-0.4163
NDUFB7	0.013625
ADCYAP1	0.8885
SP110	1.4295
MAP3K7IP2	1.09225
DHH	0.0665
AGRN	0.167428571428571
WDR33	0.054
CEP290	0.759333333333333
PRPS1L1	-3.39333333333333
KLRA1	-0.5665
GPR97	0.235
CHD7	-0.924083333333333
TLR10	1.2115
SLC30A8	-1.5595
HIC1	1.93466666666667
IAPP	0.6905
RXFP4	0.0695
GP1BB	0.85625
SHQ1	-0.633
NKX2-3	0.313
API5	-1.16575
FTHP1	0.5675
MOV10L1	0.808333333333333
TRIM6-TRIM34	2.43333333333333
ADHFE1	2.06075
FAM117A	0.024
DDI1	0.164666666666667
CDON	0.569166666666667
TRIM73	-0.423
IGKC	4.757
MMP14	-0.49175
DYNC1LI1	-0.884
C11orf66	0.5735
TRBV3-1	-0.8225
FASTKD5	-0.4595
BIVM	-0.2415
LHX4	-0.917
CXCL2	3.3796
RAB2B	-0.7415
IZUMO1	-1.17
MAP3K15	-1.44375
FAM19A2	0.350333333333333
ZC3H8	-0.878166666666667
ZMAT1	3.152
SPINK5L3	-3.3655
SLC10A6	1.18
APPL2	0.115375
CARD10	-0.137166666666667
LOC402176	1.282375
EEF1D	1.1912
RAB6A	-0.0948
C12orf5	-1.671
PAPOLG	0.22
MSRB2	0.89075
BCR	1.051
PUS3	0.293
TIAM2	1.398
ZNF317	-0.1825
CHD2	0.0615384615384615
FZD5	-1.07559090909091
NUDT8	-0.5885
ZNF763	-0.5605
PRC1	-3.949
ABCB9	0.156
SPATA3	0.45625
TRAK2	0.6625
STAB1	3.018
LRRTM2	0.829166666666667
psiTPTE22	1.0075
DBI	1.426
SERPINA11	-0.99275
NAT5	-0.153
C20orf58	-2.35575
RPS6KA4	0.148
FLJ90650	2.3695
TGFBRAP1	0.24925
CHRDL2	-0.417
FAHD2A	0.0265
CNTN1	0.17125
BBS4	-0.0897
TMEM181	0.43125
MINPP1	-2.15275
MPHOSPH6	0.300583333333333
HOXC10	-0.689
ITPKB	0.83375
CLPTM1L	-0.22225
MEOX2	1.25333333333333
ATP6V0C	-0.127875
PRPF8	0.141
TMC5	2.2905
FKBP3	-0.784
PLEKHB2	-1.413125
OR4D6	0.589
ZNF544	-0.4898
D2HGDH	0.051625
RPL18A	0.1552
HEL308	0.122125
MPP6	-3.191
TCERG1	-1.7255
KRT16	2.58233333333333
KLF17	-1.07225
KLF5	2.2575
CDR1	4.4565
VCX3A	-3.087
FBLN2	2.6715
C14orf104	-0.936
HBE1	-4.6535
OR4S2	null
C1orf108	-0.563
ROBO4	3.75666666666667
CPEB4	0.8
C11orf80	-1.12733333333333
BCKDHA	0.384166666666667
MYOC	4.08675
GIF	-0.1555
CKMT1A	0.2495
RPL3	1.2465
THBS1	1.46075
APOO	-2.26125
ARMCX1	1.7405
HSZFP36	0.18275
SNAPC5	-0.05
EIF4ENIF1	0.41375
ZNF433	-0.52675
TNFRSF21	0.104375
TMPRSS7	0.2025
SPATA18	1.451
HPDL	-2.921
MKL2	1.0685
TBX3	0.893
C21orf93	0.598166666666667
DAXX	0.4445
ELMO1	0.422625
RGS13	1.73833333333333
TAF11	-1.39075
UNC13A	-3.344
LOC653314	0.6818
ORC3L	-0.61475
IMAA	-1.412
TARBP2	-0.57575
CABIN1	-0.0723
TRIOBP	0.408125
HIST1H2AC	0.559125
RGS22	-0.595
NCOA1	1.42983333333333
IL25	2.1635
SNCG	3.326
GPR6	-0.00849999999999999
AMDHD1	-1.36966666666667
CHEK2	-1.045375
C6orf142	0.545
DRD4	0.4515
C14orf68	-1.71375
GDF11	-2.6955
SEMG2	0.193
CD247	-1.80475
CDAN1	-0.293
RBMX2	-0.244
TGS1	-0.70175
OIT3	-1.4595
SYF2	0.8065
MCM4	-3.13975
PKHD1L1	1.303125
CEP192	-0.614333333333333
IFT88	0.8075
RPL9	1.1495
RAB32	0.69125
DDX43	-2.19625
P2RX2	0.191333333333333
OR5D18	0.019
UBE1	-0.397333333333333
SLC24A1	0.518125
ARHGAP5	0.21275
CETP	-0.56825
KIAA1731	-0.627833333333333
SLC9A4	0.2095
PTPN6	0.72775
BAHD1	0.4045
GRIK3	0.401
CACNB2	-0.1473
PDE10A	-0.66025
DGCR14	0.048
PCDHB9	0.193833333333333
RHOQ	0.768
MAP3K4	0.36875
KTI12	-0.5295
RPL23AP13	0.77725
GNG11	1.43325
CLCN3	0.830833333333333
GPAM	1.228375
VSTM2A	0.6035
SLAMF7	2.9265
INTS2	-1.5315
PPP2CA	-1.0988
LRP12	-0.5602
SEC14L2	2.224
DKFZP586H2123	4.75425
MC3R	-0.467
CIRH1A	-1.44266666666667
HIST1H2AB	0.0216666666666667
POLH	-0.11675
MGC16703	-1.8605
SNAPC2	-0.3985
FILIP1L	2.26575
RASGRP4	0.7805
LRRC1	0.56225
GAS1	1.5185
PRAC	-0.489
DGKA	-0.1935
NT5C3	-0.54125
PEG3	-1.41258333333333
NADK	-0.84
PRR17	-1.22375
LOC374569	0.6865
SGSH	0.841833333333333
NLRP8	0.7525
GALT	0.3285
MCF2	-1.23
ZNF263	0.60675
TACSTD1	0.999
TYR	-6.5739
ATP6AP2	-0.38375
RNUXA	-0.26825
ABHD10	-0.4476
GDPD2	-1.45
SLC35C1	-0.6195
UBE2A	-0.26875
HERC5	-0.873666666666666
FAM112B	-5.01916666666667
FBXL16	0.36125
DKFZP434A0131	0.045
ELA3A	-2.303
RBM41	-1.402375
HAO2	-0.0485
RNH1	0.46425
SHANK2	1.88183333333333
OSBP2	-1.6475
DAK	-0.314166666666667
C3orf58	1.08925
TCL1B	-1.1865
KBTBD2	-0.557625
SUGT1L1	0.753
UBE2E2	-0.4305
MYL9	3.220375
CDC23	-1.0625
PBXIP1	1.7107
CXorf40B	-0.756
NBL1	1.311
RTBDN	-0.379
RAB11FIP5	0.71125
TTTY13	-0.3385
SCOTIN	-0.19
SOHLH1	-0.8425
CDKN1A	0.894357142857143
NCK1	-0.2805
ZNF550	-0.21975
SAPS3	-0.563
SPIN3	0.187333333333333
MAGEE2	0.42125
MIS12	-0.659333333333333
OR8H2	0.0235
KIAA0774	-1.3885
UNC5D	-1.69
CUL7	-0.079
LIPC	-2.073
DIO1	-2.0815
C20orf11	-0.1298
CTRL	-0.50725
HS3ST2	1.61275
PAK4	0.494666666666667
CCRL1	5.1585
RNF10	-0.18
ZNF567	-0.50025
ZNF660	0.8975
TCEAL3	0.768
MAGOH	-0.415833333333333
CENPB	-0.370833333333333
C19orf7	0.426875
LOC388965	0.22675
ZCCHC13	-0.029
JMJD1A	-0.7759
HIST1H4H	-0.781
TBRG1	-0.0889
GPC3	-0.34275
TAF1C	-0.04375
EBNA1BP2	-1.04566666666667
CIAPIN1	-0.57825
PDGFRA	0.480944444444444
CSTB	-0.9335
CENPI	-3.71333333333333
GTF2E2	-1.02033333333333
RPP21	-0.157
CCNF	-1.80766666666667
KCNQ3	0.014
FAM79A	1.1345
SLC22A12	0.4075
NOVA1	0.910166666666667
FZD3	-0.1074
AKAP8	-1.15675
SOCS5	0.41975
CFDP1	-0.3815
DLG5	0.404
PGM5	2.00816666666667
C1orf144	-0.231666666666667
HDAC10	-0.3275
RND2	-0.522
C20orf199	-0.04975
RNMT	-0.690875
SLURP1	0.987625
ASTN1	1.109875
SH3BGR	1.0955
MYCL1	-1.277875
ZHX1	0.624
CENPK	-5.50975
FOSB	3.9839
LOC643406	0.077625
C2orf59	-0.825625
TMEM135	-0.57875
SLC27A2	-3.2895
KRT33A	2.2545
OVOL1	0.5315
PAMCI	-0.522666666666667
S100A7	-1.397
ZNF789	-0.914
HARS2	0.0065
RPL23A	-0.677666666666667
TCF23	1.01525
UPF3B	-1.1995
C17orf78	0.5505
HLA-DOB	0.649166666666667
C14orf142	-0.447333333333333
TEKT5	0.435666666666667
DMWD	-0.021
POLD1	-2.194
GSCL	0.064
CALD1	0.9246
SCRT1	0.825666666666667
AIG1	0.714
UNC84B	0.80075
ZNF404	0.749
TMED6	-1.53225
KIAA1462	0.397
LRRC27	1.3795
PYGO1	0.062
PIGU	-1.4185
ALAS2	-3.69566666666667
WRNIP1	0.1075
CNNM3	0.914
ZNF2	0.0265
ST3GAL5	0.564583333333333
MRPL23	-0.7565
TSSK6	0.014
PSMA6	-1.406
C16orf70	-0.92
KIAA1602	-0.02975
ALMS1	-0.179833333333333
DCN	3.92725
TMEM132D	-0.2535
SUCLG2	-0.45775
ABHD14A	0.3635
DEXI	-0.0568333333333333
AMPD2	-0.854
IFNAR2	0.307333333333333
CYB5A	1.5814
TLOC1	0.3726
NXF5	-0.881
NRBF2	0.044625
KCTD3	0.6045
ITGAE	-0.182333333333333
SLC30A3	-1.99066666666667
ZRF1	-1.033
IFRD2	-0.740875
XAB1	-0.851
PYCR2	-0.605833333333333
SERPINB3	-4.604
TMLHE	-0.1063
GEFT	-1.08075
ABCA5	1.117375
EMR4	0.0453333333333333
TSFM	-0.898
HIST3H2BB	-0.38375
ARHGEF19	0.6505
TSPAN17	-0.108833333333333
ABCC8	2.91825
MAP1S	0.690166666666667
C22orf36	1.3235
BNC2	-0.156928571428571
HIST1H4A	-1.497
NDUFS3	-0.251166666666667
WDR3	-1.1265
XKR4	0.19625
TTC33	-0.390285714285714
STMN2	3.91025
CPN2	-0.1645
HSPC105	0.638375
PCOLCE2	1.31575
C3orf55	2.498
KLHDC9	1.42916666666667
TBC1D23	0.348125
ATXN2L	-0.9385
MAP2K3	0.620583333333333
SCAP	0.96975
ZNF486	0.340166666666667
C20orf96	0.88675
NARS	-1.21375
ADAMTSL1	-0.991714285714286
PRCC	-0.294166666666667
CCDC126	0.217
ZNF675	-0.785
CALCOCO1	1.17275
ANKRD43	0.93825
CWF19L2	0.483833333333333
ZBTB32	0.401666666666667
BRAF	-0.337
ODF4	0.26425
MGC14376	1.58333333333333
HORMAD1	-2.67416666666667
AAK1	0.0240833333333334
PEBP1	0.587583333333333
TNFSF5IP1	0.4405
DKFZp564N2472	0.52475
RMND1	0.010375
IGKV1-5	4.61875
COL1A2	1.9215
SERPINA5	-0.971625
AANAT	0.2785
C19orf21	-2.44516666666667
GEMIN5	-0.1265
UBR4	-0.262833333333333
LTBP3	1.55716666666667
AMHR2	-1.80266666666667
PROCR	-0.9935
MYBBP1A	-0.73025
C20orf39	-2.53483333333333
ZNF697	-0.740125
PASK	-1.1531
ZNF776	1.133
RFXDC2	-0.16475
KIAA0467	0.449
C10orf96	-1.9735
ZNF503	0.19275
GULP1	0.0224166666666667
KCNE4	0.514833333333333
DKFZp434K191	1.0835
LOC196913	-0.757
BHLHB4	0.7595
CH25H	2.24975
LOC81691	-1.54916666666667
ALPL	1.01878571428571
COL12A1	-0.17225
FOLR3	-0.604333333333333
GPR123	0.28925
TRIM62	-0.198214285714286
ABLIM1	1.56333333333333
MAST3	-0.5035
RHBDD1	-0.26
LOC338809	0.345
RYBP	0.97425
TTC26	-1.693375
ZNF22	1.03166666666667
ISCA2	-0.47125
RDM1	-3.4155
PIGM	-0.42175
GNB3	-0.983
ACTR2	-0.2595
HMGB1	0.0147
EDG1	3.4835
SOAT2	-3.64525
OR10AD1	0.617
RAP1GDS1	-0.489083333333333
LCE1F	0.486
ESM1	-2.30725
RCN3	1.836
CREBL1	0.1725
DBNL	-0.537333333333333
PTGER3	3.066125
USP30	-0.515833333333333
BCL2L12	-2.12783333333333
KIF26B	0.486
ZNF416	0.32275
ZNF225	0.049
C17orf70	0.07325
ZNF554	0.62425
RAE1	-1.49983333333333
TNIK	-0.266666666666667
ACTN3	0.8445
MGC45922	0.5185
CCNA1	-0.115166666666667
RYK	0.572666666666667
IL26	1.0815
LRP3	0.602
QARS	-0.11325
SOX7	1.71571428571429
BID	-1.251125
OR2S2	0.1555
CXCL14	4.743
C11orf47	-0.647
MGC29891	-0.498166666666667
HSPB8	1.6824
PRDM14	-1.174
NUFIP2	-0.1205
MNAT1	-0.94125
ZDHHC2	-0.777
MBNL2	0.733
ADD3	0.507
CSNK2A1P	-1.076
KLK6	2.39066666666667
TMEM111	0.1124
KIAA1279	-0.70375
NUBP2	-0.035
RAB42	-0.91925
ID3	-0.2614
TM9SF1	-0.7705
MDP-1	-0.18925
POU4F2	-0.271
IQCK	-0.143
C16orf14	-1.27725
CAPN3	-0.078375
FAM43B	-0.31025
RECQL	-1.48725
AP1G1	-0.601214285714286
CTNNBL1	-0.319333333333333
ECHDC1	-0.286333333333333
SMARCC1	0.1782
FOXQ1	-1.2445
GNAI3	-0.79
POLG2	-1.742
CD4	0.9215
ITLN1	3.85375
EBI2	3.5345
IRF1	0.365
PTPRE	2.3162
PTK2B	-0.0315
NXNL2	-0.849
SOX4	0.0672777777777778
TSPAN3	-0.172
SH2D1A	-3.69316666666667
C8orf58	0.0075
USP20	-0.3105
DUSP22	-0.07775
CALB1	-3.20366666666667
L3MBTL2	0.778666666666667
MCRS1	-0.2895
TMEM118	-3.276
C18orf8	0.942333333333333
FLJ10241	-0.45
GJA12	1.08975
PKD1	0.492666666666667
ZFP3	0.361
JAM3	0.31575
LAPTM4A	0.7328
DIRC2	-0.316
KIAA2022	0.3915
MYOM1	2.55866666666667
TRPM8	-2.073
MOP-1	0.85625
PHKG2	-0.8355
ZNF650	-0.504125
KIAA1522	1.015375
PSG8	-0.319666666666667
DDX19B	-0.117
MOBKL1B	-1.59975
DIAPH2	0.49675
PTPN12	-0.51225
CLN8	0.8031
CRYZL1	0.00833333333333333
CRY2	1.12341666666667
FCGR2B	3.99433333333333
PNPLA4	1.08375
ZNF454	1.5575
DKFZp434B1231	0.12125
CLDN11	1.0236
RFWD2	0.0113333333333333
CIB2	0.153
MXRA8	2.998
HRK	-0.3105
MAML2	0.674
C4orf31	0.395
C6orf192	0.00475
COG6	0.413625
FAM5B	0.39625
NFATC1	1.5064
SEPT10	0.2445
SCYL1	-0.032
RPP40	-1.453
SCOC	-0.1763
KIAA1450	0.701
CTDSPL2	-0.71775
TBX5	3.36666666666667
NAPG	-0.0677499999999999
RHD	-4.77075
C14orf45	0.753333333333333
ZBTB22	1.3105
PLCG1	-1.5415
ANKRD10	-0.537125
AQP7P2	3.50025
TAGLN2	0.4645
HTR2C	-1.384
SLC16A7	1.39916666666667
C17orf83	0.236
TSGA14	-0.77475
MDH1	-0.6405
PPP3R2	-0.150333333333333
DCBLD2	-1.50557142857143
RBM33	-1.13925
DPH3	-1.68175
SYT10	-1.60966666666667
FMO4	2.048375
THYN1	-0.05375
DRD5	-0.4195
OTOR	0.223375
PGRMC2	-0.057
KATNAL1	0.269875
PAQR6	-1.87575
UBE2I	-1.0025
C14orf28	0.426
C8orf70	1.8215
FLYWCH1	-0.249875
ANGPTL3	-1.21225
GLRX2	-0.623166666666667
ATP11A	-0.974142857142857
ARL5B	-0.649125
MUC16	-1.92175
SLC25A5	-1.57414285714286
ACRC	-0.3505
MYO1C	0.71825
FAM89B	0.888333333333333
FAS	0.187875
KIFAP3	0.83075
GLRA2	-0.269
BTN3A2	-0.5267
CNKSR3	0.47525
CSTF3	-0.922333333333333
ARPM1	0.987
KIAA1530	-1.285
