Hybridization REF	TCGA-BH-A0BZ-01A-31R-A12P-07
MAGOH	0.234833333333333
CENPB	0.5805
C19orf7	0.66
LOC388965	-0.14825
ZCCHC13	-0.0955
JMJD1A	-1.56
HIST1H4H	0.0175
TBRG1	-0.9073
GPC3	-5.863125
TAF1C	-0.202875
EBNA1BP2	-0.525833333333333
CIAPIN1	-0.30325
PDGFRA	0.0971666666666667
CSTB	-0.814125
CENPI	-1.5175
GTF2E2	0.00799999999999999
RPP21	1.6345
CCNF	0.789166666666667
KCNQ3	0.4385
FAM79A	1.74625
SLC22A12	0.27
NOVA1	-1.10183333333333
FZD3	-0.3013
AKAP8	-0.4045
SOCS5	-0.19875
CFDP1	-0.6285
DLG5	0.843
PGM5	0.00474999999999999
C1orf144	0.722833333333333
HDAC10	-0.4195
RND2	-0.536
C20orf199	-0.774
RNMT	-0.75675
SLURP1	2.107875
ASTN1	-0.488875
SH3BGR	0.605
MYCL1	-1.022625
ZHX1	0.0835
CENPK	-3.269
FOSB	0.4436
LOC643406	0.425875
C2orf59	-1.14475
TMEM135	-0.765875
SLC27A2	-2.11175
KRT33A	3.107
OVOL1	2.418125
PAMCI	-3.11616666666667
S100A7	-1.359
ZNF789	-1.7545
HARS2	0.457
RPL23A	-0.865333333333333
TCF23	0.77575
UPF3B	-1.6385
C17orf78	0.0529999999999999
HLA-DOB	1.19983333333333
C14orf142	-0.485333333333333
TEKT5	0.911333333333333
DMWD	0.5105
POLD1	-2.1885
GSCL	-0.913
CALD1	-0.1801
SCRT1	0.826833333333333
AIG1	-0.3905
UNC84B	1.52225
ZNF404	0.14625
TMED6	-4.075
KIAA1462	2.404
LRRC27	1.74533333333333
PYGO1	0.45
PIGU	1.27483333333333
ALAS2	-4.63283333333333
WRNIP1	0.48725
CNNM3	0.8775
ZNF2	1.03925
ST3GAL5	-0.281333333333333
MRPL23	-0.09675
TSSK6	0.28075
PSMA6	0.335
C16orf70	-0.10475
KIAA1602	0.22775
ALMS1	-0.425166666666667
DCN	3.676375
TMEM132D	-1.17666666666667
SUCLG2	-0.69425
ABHD14A	0.113
DEXI	-0.182666666666667
AMPD2	-0.285166666666667
IFNAR2	0.397
CYB5A	0.8621
TLOC1	0.3155
NXF5	-1.30366666666667
NRBF2	0.036
KCTD3	0.51475
ITGAE	-0.756
SLC30A3	-1.11066666666667
ZRF1	-1.103
IFRD2	-1.081875
XAB1	-0.6225
PYCR2	0.262
SERPINB3	-5.324
TMLHE	-0.2826
GEFT	-1.024375
ABCA5	-0.617625
EMR4	0.097
TSFM	-0.09225
HIST3H2BB	1.057
ARHGEF19	0.8475
TSPAN17	1.36516666666667
ABCC8	2.23825
MAP1S	1.1635
C22orf36	1.16425
BNC2	-0.264142857142857
HIST1H4A	-0.4945
NDUFS3	0.572
WDR3	-0.702333333333333
XKR4	-0.90125
TTC33	-0.2995
STMN2	3.7195
CPN2	-0.707166666666667
HSPC105	1.903125
PCOLCE2	-4.8765
C3orf55	1.1005
KLHDC9	2.56333333333333
TBC1D23	-0.074875
ATXN2L	-0.741333333333333
MAP2K3	0.41025
SCAP	-0.33925
ZNF486	-0.265166666666667
C20orf96	-2.39975
NARS	-0.7765
ADAMTSL1	-0.505928571428572
PRCC	0.808333333333333
CCDC126	0.60675
ZNF675	-0.99475
CALCOCO1	-0.2005
ANKRD43	2.81175
CWF19L2	-0.381833333333333
ZBTB32	3.01866666666667
BRAF	-0.04975
ODF4	0.4415
MGC14376	0.101333333333333
HORMAD1	-2.15816666666667
AAK1	-0.0939166666666666
PEBP1	0.537166666666667
TNFSF5IP1	0.632833333333333
DKFZp564N2472	0.121
RMND1	-0.640625
IGKV1-5	5.17825
COL1A2	3.07075
SERPINA5	-1.726375
AANAT	0.81
C19orf21	2.712
GEMIN5	-0.172
UBR4	0.1615
LTBP3	1.71683333333333
AMHR2	-1.2645
PROCR	-0.79325
MYBBP1A	-1.0405
C20orf39	2.42966666666667
ZNF697	-0.699125
PASK	0.0488
ZNF776	-0.0496666666666667
RFXDC2	-1.10275
KIAA0467	0.056
C10orf96	-1.4385
ZNF503	-1.039
GULP1	-0.55425
KCNE4	-0.343833333333333
DKFZp434K191	-1.845375
LOC196913	-0.4885
BHLHB4	1.864
CH25H	-0.51775
LOC81691	-0.610333333333333
ALPL	0.552214285714286
COL12A1	3.15825
FOLR3	-2.67816666666667
GPR123	0.9285
TRIM62	1.42435714285714
ABLIM1	-0.812166666666667
MAST3	0.732
RHBDD1	0.549333333333333
LOC338809	-1.1065
RYBP	-0.98975
TTC26	0.213875
ZNF22	-0.0221666666666667
ISCA2	-0.675
RDM1	-2.69475
PIGM	0.867
GNB3	-0.711
ACTR2	0.2423
HMGB1	0.15655
EDG1	2.55116666666667
SOAT2	-3.06175
OR10AD1	0.103
RAP1GDS1	1.08991666666667
LCE1F	0.588
ESM1	-0.203875
RCN3	3.34475
CREBL1	0.33875
DBNL	1.03333333333333
PTGER3	1.38575
USP30	0.547833333333333
BCL2L12	-1.527
KIF26B	2.649
ZNF416	0.4185
ZNF225	0.4115
C17orf70	1.78025
ZNF554	0.95275
RAE1	-0.038
TNIK	-0.1365
ACTN3	1.073
MGC45922	1.468
CCNA1	-0.593833333333333
RYK	-0.292666666666667
IL26	0.437
LRP3	1.21316666666667
QARS	-0.333
SOX7	1.15592857142857
BID	-0.718375
OR2S2	0.8805
CXCL14	3.608
C11orf47	-0.0545
MGC29891	0.328666666666667
HSPB8	0.2524
PRDM14	-0.7635
NUFIP2	0.03425
MNAT1	-0.993125
ZDHHC2	-0.263333333333333
MBNL2	-1.2785
ADD3	-0.517
CSNK2A1P	-0.907
KLK6	-0.153666666666667
TMEM111	0.6617
KIAA1279	0.21725
NUBP2	1.30016666666667
RAB42	-0.276
ID3	0.0406
TM9SF1	1.0495
MDP-1	0.07325
POU4F2	0.81825
IQCK	1.48725
C16orf14	-0.42
CAPN3	-1.875875
FAM43B	-0.416875
RECQL	-0.88575
AP1G1	0.0583571428571429
CTNNBL1	0.7155
ECHDC1	-0.485666666666667
SMARCC1	-1.4191
FOXQ1	-1.315875
GNAI3	0.2475
POLG2	-2.5095
CD4	2.003625
ITLN1	0.41625
EBI2	3.70775
IRF1	2.721
PTPRE	1.6966
PTK2B	0.58875
NXNL2	-1.769
SOX4	1.48755555555556
TSPAN3	-0.167666666666667
SH2D1A	-1.0205
C8orf58	-0.3605
USP20	0.38875
DUSP22	-1.04391666666667
CALB1	-3.206
L3MBTL2	1.10766666666667
MCRS1	0.869
TMEM118	-0.699333333333333
C18orf8	1.22633333333333
FLJ10241	0.173125
GJA12	1.3995
PKD1	0.159833333333333
ZFP3	-0.1275
JAM3	-0.585875
LAPTM4A	0.8085
DIRC2	0.20925
KIAA2022	0.398333333333333
MYOM1	0.3465
TRPM8	-3.7292
MOP-1	1.325
PHKG2	0.5885
ZNF650	0.206
KIAA1522	0.87625
PSG8	-0.471333333333333
DDX19B	0.127
MOBKL1B	0.6655
DIAPH2	-0.919833333333333
PTPN12	0.3505
CLN8	-0.5651
CRYZL1	-0.162333333333333
CRY2	0.987083333333333
FCGR2B	4.11933333333333
PNPLA4	-0.80025
ZNF454	-0.705
DKFZp434B1231	0.0235
CLDN11	0.5866
RFWD2	0.480666666666667
CIB2	-1.68883333333333
MXRA8	3.5425
HRK	-0.916625
MAML2	-0.214
C4orf31	-0.66375
C6orf192	-1.2275
COG6	0.07825
FAM5B	-0.828
NFATC1	0.0305
SEPT10	-0.8555
SCYL1	1.1261
RPP40	-0.92725
SCOC	0.3832
KIAA1450	0.46125
CTDSPL2	-0.98275
TBX5	1.91716666666667
NAPG	0.033625
RHD	-5.944
C14orf45	0.797666666666667
ZBTB22	1.6965
PLCG1	-0.4625
ANKRD10	-1.444125
AQP7P2	-0.32375
TAGLN2	0.824666666666667
HTR2C	-1.03016666666667
SLC16A7	-1.18283333333333
C17orf83	0.695
TSGA14	0.0940833333333333
MDH1	-0.8405
PPP3R2	-0.5274
DCBLD2	-2.3545
RBM33	-0.47525
DPH3	-1.733
SYT10	-1.8225
FMO4	1.222875
THYN1	-1.27225
DRD5	-2.2655
OTOR	0.491
PGRMC2	0.3257
KATNAL1	-1.66
PAQR6	-2.34125
UBE2I	-0.31575
C14orf28	0.47825
C8orf70	2.06475
FLYWCH1	0.445375
ANGPTL3	-0.650666666666667
GLRX2	0.4115
ATP11A	-1.35241666666667
ARL5B	0.14875
MUC16	-2.32125
SLC25A5	-1.02528571428571
ACRC	-2.53425
MYO1C	0.186625
FAM89B	2.01683333333333
FAS	0.684375
KIFAP3	1.26425
GLRA2	1.006
BTN3A2	0.9259
CNKSR3	-0.832
CSTF3	-0.995333333333333
ARPM1	0.23275
KIAA1530	-1.014
C9orf150	2.047
PRKCI	-0.772
tcag7.1015	-0.91825
SOD3	-0.2935
ZNF574	0.73275
CYP21A2	0.493
RPL12	-1.46625
COMMD2	-0.56875
WIZ	0.12725
LOC344405	-2.15025
ALDH4A1	0.893941176470588
CRYAB	2.02925
COPA	1.11436666666667
PCDHGA7	0.8665
KIF11	-1.17375
RASD2	-0.0325
SLC26A3	-0.2895
ZNF175	-0.355
JAKMIP2	-1.55425
C8orf4	0.0695
PTHLH	1.622
SLC40A1	1.91291666666667
OR7D4	0.300166666666667
PCDHB17	-0.453
CD36	2.30507142857143
C6orf203	-0.1003
PRKG2	0.8605
LOC400566	-0.2705
ANAPC13	-0.417
SLCO3A1	-0.13975
ZNF692	-1.6965
FANCL	-1.4235
SH3GLB1	0.75
C12orf61	1.1155
KBTBD6	-0.94225
SUPT5H	0.610875
XRCC6	-0.1164
HUS1B	-0.2452
FAM133B	-0.492357142857143
LOC728276	-1.304
KCTD18	0.9035
SOS2	0.1775
CCDC99	-1.9625
C1QTNF5	4.702
NNAT	-0.166
USP16	-0.40775
LARS	-0.790875
ZBTB2	0.48525
ABO	0.185833333333333
TRAF3	0.068
GALNT5	-1.5385
NAP5	-1.517125
ALG14	0.679166666666667
KIAA0515	0.0485384615384615
WDR75	-1.44983333333333
TEX261	0.0840833333333333
LY86	1.56825
LOC389072	-0.9425
FLJ13611	-0.5455
MRGPRX2	0.439
SNRPA	-0.93
OR2G2	-0.1365
GPRASP2	-0.66025
C7orf42	0.7015
C9orf163	-0.489
CYP11B2	0.3585
FCRL3	2.513
PRDX1	0.2155
FGB	-7.6458
COX17	0.1046
C16orf33	0.61425
PIWIL1	-0.156166666666667
FOLR1	-3.27433333333333
KIAA0082	0.7095
FREQ	-0.053
TMCC2	-1.29516666666667
TCF12	-0.654083333333333
ZNF721	0.47475
FAM130A2	-0.0994999999999999
POU4F1	-2.74975
SNRPF	-1.30675
SGIP1	2.44516666666667
ZNF641	1.11616666666667
EMG1	-0.222
PRRG4	1.558
HIRA	-3.8385
MYNN	-0.181666666666667
AEBP2	-1.00358333333333
TBXA2R	0.535166666666667
ISL2	-0.746666666666667
PCDHB11	-0.6835
RNF144A	-0.585
MARCH5	0.12825
DULLARD	0.2575
DCLRE1B	0.00266666666666669
ITGA8	-0.705
TP73	0.9035
PRKCD	2.782
NDUFB4	0.64925
ATP13A4	0.324
ANTXR2	0.365833333333333
COL4A3	-0.762666666666667
MYO10	-0.7657
SLC6A18	0.656
PEX1	0.08325
TMEM74	-1.87483333333333
RBM19	0.9945
TAPBP	1.6845
RUNX1	-0.30025
MID1	-3.01609090909091
GPR64	-2.43683333333333
RASEF	2.93825
GABRG1	0.348125
MYO16	-0.795
DBF4	-1.63683333333333
TSHZ2	3.04525
RIPK2	0.639875
PPTC7	-0.294333333333333
KIF4B	-0.6945
LRRC31	0.928
ZNF540	-0.19375
EFNB3	-0.03
LOH12CR1	-0.387125
STON2	-0.00883333333333333
GLP1R	1.87775
CSTF2T	0.363125
IREB2	-1.191875
GRSF1	-0.59675
PDCD7	-0.944166666666667
LRRC43	0.0255
CNR1	-0.4255
IL1F7	-0.75
C12orf64	-0.848
FAM69B	-1.4225
NR2E1	-2.59816666666667
MS4A6A	3.3457
FTL	0.4432
C7orf36	-0.2285
PCLO	1.0447
DYRK2	0.778333333333333
ARIH2	-1.6
SAMD7	0.0495
SCNN1D	-0.73675
SLC32A1	-0.720571428571429
C22orf25	0.905833333333333
MRPS18A	0.4129
GPR112	0.4615
EARS2	-0.80425
ERN2	0.025
ATPBD3	0.847833333333333
PRH2	-0.5755
CDKN2D	0.663333333333333
PGLYRP2	1.04175
TRIM40	1.2175
SEC14L3	0.0816666666666667
SLC22A1	-0.49425
BTN2A3	-0.6805
RASA4	0.229
CCNL2	-1.07383333333333
MYBPC3	-0.02
GJA4	3.7365
CDC42SE1	1.239
TRPV2	-0.08525
MYPN	-4.6195
SIM1	-0.029
CDADC1	-0.432666666666667
ZFHX4	1.82825
NIBP	1.30983333333333
ADAMTS19	-2.38025
ABTB2	-0.347
TSPYL2	0.20325
EIF2S3	-0.6349
SOX30	-1.12475
AP2A1	0.197166666666667
DKFZP564O0523	0.917333333333333
LOC285398	0.27125
CDH18	0.62
CHL1	2.686
GATS	-0.6349
TBC1D2B	0.588833333333333
OR1J1	-0.5455
GSN	1.25233333333333
DPCR1	0.1615
GARNL4	-0.129666666666667
SMARCA5	-0.22275
PLEKHG3	-0.160166666666667
ZBTB45	0.8455
FRMD6	0.302166666666667
PLS1	-1.577
DGKZ	1.36483333333333
EFNA1	1.6558
WDR85	-0.018
ANK2	0.4255
PAGE4	-1.50883333333333
SENP6	0.1655
AKR7A2	-0.483333333333333
FKBP10	-2.0195
VEGFC	-1.34816666666667
LARP1	0.39
SRBD1	0.44875
ITGB6	3.58
SLC1A2	-0.516615384615385
INVS	-0.732166666666667
MPO	0.9555
MOBKL3	-0.0858
CUTL2	-1.429625
KLK2	-0.227583333333333
VIM	-0.541
REG1B	-0.0271666666666667
PCDHGC4	0.3935
C3orf34	-0.5675
SUMO3	-0.198833333333333
CST9L	0.17475
MLL4	0.6805
SPR	1.81083333333333
SAMD9L	1.93725
ABCE1	-0.7225
SUPT3H	-1.05733333333333
ACTBL1	-2.72125
ADAMTS4	1.5195
SLIT3	3.269
RHEBL1	0.263
NPM2	-1.85425
MAN1C1	1.619125
KIAA1856	1.29066666666667
HSPA6	1.73175
LOC388152	-1.099
C10orf140	1.01925
ZDHHC12	1.3265
LIN7A	0.599
PHC2	0.218666666666667
SPHK1	0.57675
TRIM26	1.7021875
FAM83E	1.135
C18orf24	-1.64866666666667
ZNF578	0.18
ORAI1	0.737
RUVBL1	-0.413
C7orf20	0.324833333333333
APAF1	-1.3765
SLC36A4	-1.867
MYH11	4.54883333333333
NEK1	-0.0435
MPP2	0.484625
C12orf24	-3.6355
TNK2	0.667125
ZNF289	2.2245
MATN3	-1.077
IFNGR2	0.899166666666667
ITPR1	-0.574625
EBF3	3.1748
TBC1D20	0.2738
OR10P1	0.46375
DDAH2	1.67625
SHPRH	-1.2465
STX7	0.1435
LOC554248	-3.25575
BCAR1	-0.0765
ATXN3	-0.20975
TRIM27	0.20575
CDC42EP2	-0.2575
CHP	0.231714285714286
SOX17	2.64825
ZNF259	-0.7115
CHCHD1	0.43625
ZDHHC19	-0.452
GBP2	3.3815
GARNL3	0.6175
MRC2	1.8335
C1orf52	0.22075
AOF2	-0.334166666666667
LRPPRC	-0.6863
ACVR1C	-1.73516666666667
TM4SF18	2.67016666666667
TMEM169	0.6484
PPP1R16A	1.64925
EBF1	0.394666666666667
RRS1	-0.342666666666667
SNX2	0.48575
OR2T2	-0.429
RBX1	-0.24575
ANKRD54	0.05
TSNAX	0.625833333333333
TMEM83	-2.485
ZBTB7A	2.0855
ATM	-1.82291666666667
LOC338328	1.99766666666667
TIE1	2.09533333333333
HIST1H3G	0.8235
PASD1	-5.28416666666667
TINAG	0.4865
PCDHAC2	0.041
LRRC15	2.14825
WBSCR17	-0.59125
TFF2	-0.0765
PARP2	-0.87475
NDFIP2	-0.420625
PCDHGB2	0.289
WDR60	0.155
MAP7D2	-2.1449
USP45	-2.31425
GSDML	-1.03275
TNS1	0.4241
PLCD4	-0.556
IQCD	1.1375
SMPX	-2.34
CD9	1.5445
SRGN	1.841875
CASP7	0.472375
INOC1	0.439166666666667
DKFZp451M2119	-1.813125
VMAC	1.964
USP53	-0.4962
CAMK1G	-0.359625
TMEM106A	0.659333333333333
CDC20	-0.7822
ACSL5	-0.319833333333333
CBWD5	-0.440125
C1orf87	-1.765
KIAA1274	1.0225
PRUNE2	-2.71785714285714
LYPLA2	1.76666666666667
DOK6	-2.106
GPR149	-0.37775
FAM30A	2.7185
TMEM129	0.406
SLC35B3	1.3755
ACPP	-0.5408
LOC200261	-0.707
SLC4A7	-1.099
CCDC40	2.3135
GART	-1.228375
THOP1	-0.16275
SCARB1	-0.865125
CACNA1F	-0.50075
TRIAP1	0.155333333333333
SYT14L	-0.5305
SFRS8	-0.535
PBOV1	0.47975
GOLSYN	1.48775
GJB7	-0.159
CAMK2N1	1.89266666666667
GREM1	4.11991666666667
FLJ20433	1.28425
QPCT	-3.0265
PRKAG2	1.48416666666667
H2AFX	-0.87375
C6orf154	2.69175
PLOD3	-0.77875
ZBTB39	-0.278333333333333
WASF3	-0.152416666666667
DRG1	-0.27675
PRR4	-0.8955
SPCS1	-0.29075
KDELR3	0.225833333333333
SRP19	-0.2385
GABRA6	0.31375
MFSD1	0.799
MMEL1	3.73975
PDXDC2	0.1796
BUB1	-1.67088888888889
RNF138	-1.552
MYLPF	-0.336333333333333
AIF1	1.29266666666667
DYNLRB1	1.8212
HCN3	-0.405666666666667
HIST1H2AI	-0.429
MAP4K5	-0.399833333333333
LASP1	1.901125
LOC130951	1.1785
PLAA	1.081
KRT6A	0.784
C6orf117	-2.82875
ARHGAP23	-0.5695
PTF1A	-0.5685
GPHA2	-0.07175
LCE3B	0.4205
MCL1	0.669714285714286
EHBP1	-1.46875
PRNP	-0.3924375
ZSCAN1	1.434
C1orf113	-0.0228333333333333
FOXA3	-3.19175
NEB	-0.23575
ASGR1	-3.92966666666667
CTGF	2.757
RAB17	0.706666666666667
MST101	-0.10925
JARID1B	-0.4261
USP37	0.165
PTBP1	0.318833333333333
PTPN7	0.9915
CDC7	-1.50016666666667
SNX7	-0.884
ZNF335	0.63425
CPT2	-0.362
HEATR1	-0.981125
HSPC152	0.480625
C5orf40	1.2345
PSME1	1.7405
STAG3	-1.83625
TMEM154	0.336666666666667
KLHL32	-0.272666666666667
TSGA10IP	-0.656
SUV420H2	0.195833333333333
SF1	-1.4004
2'-PDE	0.2859375
PNLIPRP2	-3.0695
TRSPAP1	-0.307666666666667
NUP210	-0.0528333333333333
ANP32C	0.777833333333333
RAB11B	0.4295
ASB15	0.899
ITGB3BP	-1.89925
UBASH3A	0.8505
YWHAB	0.86225
TPRX1	0.43175
LY6G5C	-0.06025
SLC7A2	0.90725
CLK1	0.1216
HSD3B7	1.56933333333333
VDR	2.279
C16orf74	-0.138
ACE	0.7975
PSMA2	0.396166666666667
CCDC131	-0.936375
ZNF213	1.31716666666667
EML2	-0.72475
ALS2CR13	-0.269833333333333
GLYATL1	-1.757
DSPP	0.3025
DHFRL1	-0.172375
C10orf30	-0.302833333333333
SH3RF2	-2.04366666666667
LOC197322	0.199666666666667
DLL3	-0.397625
TIGD7	-0.58
GFRA3	0.16925
CPA1	-0.0538333333333333
RTN4	-0.694
PPT2	-1.4935
FASLG	4.36941666666667
FOXP4	1.129125
RPL26	-0.6797
GNL3L	-1.20233333333333
FMR1NB	0.3835
CD163	7.9125
SGPP2	0.902
GIMAP2	1.40125
CD37	1.94116666666667
DPT	4.47591666666667
NBLA00301	1.90525
RGS5	1.226
C9orf4	0.0045
ACTL8	-4.35466666666667
PRKAR2B	-2.641875
OPLAH	1.691
C20orf134	3.282
SPACA5	-0.3675
TBL1X	-2.1805
TSPYL3	-0.6555
CHCHD3	-0.43575
CRKRS	1.12683333333333
GPR65	5.29525
DFFA	-0.259
FUT1	1.512
C6orf204	-1.23066666666667
TMEM51	1.3515
ZNF580	-1.06275
CMTM2	0.1345
C20orf200	-0.3715
EZH1	0.7435
FDX1L	0.518625
MRPL32	0.1705
PCAF	-1.0512
ALOX15B	1.34233333333333
CD59	0.153291666666667
CDK9	0.852625
ERP29	0.305
TTR	-6.65825
BCMO1	0.957
DDIT4	-1.34366666666667
PTGDS	3.2635
C3orf63	0.137166666666667
BST2	2.542
CYP1A2	-0.7944
C5orf25	0.26375
STX1A	-1.04123529411765
OR2A12	0.453
SH3BP5L	-0.768
SERINC5	1.025125
USP6	-0.7597
MRPL3	-0.298
POMP	0.36175
INPP4B	0.135
GMPPB	1.18075
EAPP	0.20625
AHSA1	-0.54875
ABCA11	-0.247
SLC5A6	1.44691666666667
HIVEP2	0.50075
SUMO2	1.138125
KIAA1822L	-2.47233333333333
C11orf67	0.61325
TXK	-0.2605
PHCA	1.0561875
ICAM4	-2.23583333333333
FPGS	0.271666666666667
SNRPA1	-0.39325
KCNJ4	-0.02575
KIF6	-0.688777777777778
HIST1H2BG	-0.177
SLC5A5	0.65875
ZNF354B	-0.812333333333333
IL12RB2	1.1555
C11orf76	0.206833333333333
GAL3ST2	0.841
AIFM2	-0.838375
SYNC1	-0.22475
UBL3	-0.035625
PIK3CG	-0.414833333333333
NLN	-1.1716
BCORL1	-0.20225
CD5L	-0.4665
ZNF238	-0.404666666666667
KIAA1394	0.1735
C16orf55	-0.6465
CYP3A7	-2.60575
KRTAP3-1	-2.851
TFDP1	-0.751833333333333
MND1	-3.3515
NODAL	0.320833333333333
GTPBP4	-0.78
TUBGCP2	1.15
SLITRK5	-3.72925
CIC	0.44925
CD79A	1.758
SAMD14	0.744
TNPO3	0.9835
OR10G3	2.723
OR10G8	0.9185
CCDC111	-1.321
HOXC9	0.08825
DCUN1D1	0.5995
CYB5R1	1.826
TSR2	1.5075
DAB2IP	0.0746
SLC6A5	0.2115
RAB3D	2.04875
DCUN1D4	-1.17783333333333
ERBB3	1.0315
SDC1	4.13733333333333
ATP6V1H	0.445
SYK	1.808
ST20	-0.33175
C13orf30	-0.104
WDR40A	1.39333333333333
ADMR	0.3725
LOC388335	1.1445
ACSM1	1.103
TDG	-0.56625
FLJ11235	-0.06
MRPS5	-0.270333333333333
AGPAT2	2.30166666666667
SLC12A1	0.958625
CYP27A1	1.0025
THAP7	-0.097
XPO1	-0.257583333333333
ALMS1L	0.125333333333333
C1orf2	0.3215
ZNF777	0.884833333333333
CAMK2A	-0.552333333333333
SMC1B	1.40975
IHPK2	-1.21806666666667
LEMD1	-3.71266666666667
NKD2	0.5563
CLU	0.947214285714286
ARMETL1	-1.3995
PABPC4	-0.21075
CXCL12	2.80583333333333
TFAP2C	2.7299
TTTY8	-0.183
ABCB10	-1.2033
ENDOD1	0.0831666666666667
IDI1	-1.7045
KCTD6	1.92433333333333
CCDC105	0.9435
ULBP2	-0.483166666666667
ZDHHC5	1.62125
WNT8A	0.48425
COMMD10	-0.84225
KLHL12	0.17175
GPR50	0.8925
NR5A2	0.131125
OXGR1	-0.530666666666667
EHD3	0.4425
CAPRIN2	-0.91675
KLRC3	-2.4875
SF3B1	-0.254214285714286
IPO7	-1.075
ALDH1A1	0.179166666666667
ANKRD5	2.03825
TSNARE1	0.426
DDEFL1	1.72425
RNASEL	1.60833333333333
DNAH9	-0.440333333333333
HELLS	-1.75525
TNS4	-0.7635
NAV1	-0.2265
KIAA1409	-0.667
C20orf26	1.0645
TUBG1	1.28625
IRX2	1.03725
CNGA4	-0.1875
MGC50559	0.840833333333333
OR4K17	0.736
TM2D2	1.398
FAM32A	0.35225
TXNDC14	-0.26925
CCBL1	-1.869
ANK1	-2.9201
PRSS23	-0.054125
PPM1L	-2.301
SPATA20	0.90175
APCS	0.2445
C14orf122	0.701666666666667
PSMB5	0.611125
C6orf10	0.9115
SETDB2	-0.457
SPNS3	-0.592
SGMS2	0.629333333333333
MXD3	-0.164166666666667
MON2	-0.4983
CARTPT	0.51725
HNF4A	-1.542
RABEP1	0.8551
TNFRSF10B	-0.958125
USH1G	1.267
PPAP2B	-0.306
TMEM16K	0.3555
CTDSP1	1.09583333333333
CDK5R1	-0.547333333333333
GABRR1	0.00349999999999998
OPN1LW	-0.2915
FAM98C	1.2385
DBN1	-0.16525
ACAD10	-0.01625
QTRTD1	-0.44525
WNK3	-1.45533333333333
RPS19	-0.5605
C1QB	4.39975
OTUD5	0.22925
SLC41A2	0.9105
TMEM22	-2.1155
KHSRP	-0.921166666666667
TNFRSF11A	-0.6595
FBL	-0.888
IBTK	0.0838333333333333
OXER1	0.042
CBLN4	1.362625
GPR172B	2.9015
CFTR	-1.481
VSX1	0.6155
CAMK1D	0.14075
LOXL3	-1.33475
RTP4	3.64625
SLFNL1	0.01925
KIAA0828	-0.3
PAR5	0.486
LOC723972	0.853
GDI2	0.404125
CEBPA	2.1043
MLF2	1.00933333333333
AFMID	-0.56825
ALOX12B	0.37475
BPHL	0.312625
COX5B	-0.02625
S100A10	-0.974
THOC6	1.438
NHN1	-0.295
RRP12	-0.148166666666667
ARID3B	-2.4865
CD3G	-0.659666666666667
KIAA0133	-0.48475
NAT11	-0.635666666666667
PPAT	-2.37216666666667
SIRT3	-0.2037
TCERG1L	-1.9455
NIPA1	-0.2341
DPP8	-0.3243
IL7R	1.783
ZFP64	0.466666666666667
DMAP1	0.4737
TRMT12	0.6175
TLR4	2.7203
WFIKKN2	0.07125
RAB12	-1.52066666666667
DDX51	-0.208166666666667
KIAA1086	-3.279
ZNF295	-0.356666666666667
ACVR2B	-1.84185714285714
LOC494150	0.60075
ZNF517	0.264
DNASE1L2	-0.661
SUFU	0.810416666666667
LOC283677	0.85
LMO3	-0.354666666666667
PPP2R5D	0.362166666666667
ZNF587	-0.0206
HIST4H4	-0.41525
CYP2C8	1.28325
C1orf80	0.542666666666667
DOCK5	-0.648333333333333
C9orf24	-0.0935
OR5AR1	0.821
C11orf24	-0.4285
UNQ1940	-0.7425
CAP2	-0.260166666666667
TIMM44	0.3475
DSEL	-1.8389
ROM1	1.335
FBXO4	-0.00112500000000001
MYLC2PL	-2.8995
MLH3	0.3393
NOX1	0.101833333333333
DPEP2	2.04175
DNAJB5	0.114
RLTPR	0.4445
MBIP	-0.4105
COPB1	0.122666666666667
SFTPA1B	0.058
C10orf4	-0.2856
PRELID1	1.05625
NOLA1	-0.514
C19orf24	0.81725
TLR9	-1.539
HLA-DMA	3.87975
HCRP1	-1.254
GPR137	1.25833333333333
ITGA11	1.11033333333333
PHF13	1.2315
MARK4	0.473
METTL4	0.61175
MBD3	-0.0049
LOC134145	0.295
FGF3	0.23275
SLC35A3	1.519375
CLEC16A	-0.61175
AMOTL1	-1.60791666666667
FLJ31438	-2.16825
PAICS	-2.209
TOMM40L	0.1085
MMD	-1.031
KLK10	-1.1652
NIT2	0.270833333333333
SERPINB10	-0.0623333333333334
KLF15	-1.2197
CCDC5	-1.47875
WSB2	0.74475
ME3	0.415125
CACYBP	-0.363333333333333
TCTN2	0.768
JAK1	0.300375
C2orf25	-0.38575
GPD2	0.6665
FBXL11	1.6185
CDV3	-0.478333333333333
GALNT11	0.4635
NDUFA12L	-1.4021
FLOT1	1.58785714285714
TOR1AIP2	-0.017
MMP25	1.5955
C1orf164	-0.1064
CHST5	-0.42975
LYRM4	-1.0379
GPER	-3.30575
HIPK2	0.0270833333333333
DAP	0.6103
ZMIZ1	0.797833333333333
DDX58	3.77825
DCC1	-0.86975
AKT1	1.25675
ENPP6	0.576
ERVWE1	-0.2846
CDC34	0.78725
RNF125	-1.704
CASC1	1.513
SHROOM2	-0.315
RRM2B	0.413166666666667
COL6A3	2.516625
TMEFF1	-2.60225
PLEKHA4	0.0286
LYSMD1	0.692666666666667
SEPT1	0.853833333333333
AOF1	-0.08225
GNPAT	-0.34175
WDR18	0.6625
HSD17B12	0.8485
HIST1H2BM	1.04083333333333
