Hybridization REF	TCGA-BH-A18P-11A-43R-A12D-07
SUPT3H	-0.1885
ACTBL1	-1.32375
ADAMTS4	0.182833333333333
SLIT3	3.53625
RHEBL1	-1.59425
NPM2	-0.61625
MAN1C1	1.065875
KIAA1856	0.09675
HSPA6	-0.01925
LOC388152	-1.6085
C10orf140	1.9845
ZDHHC12	-0.7715
LIN7A	0.8326
PHC2	-0.0684166666666667
SPHK1	-1.15475
TRIM26	-0.2605
FAM83E	-0.7335
C18orf24	-2.82133333333333
ZNF578	0.145666666666667
ORAI1	-0.962
RUVBL1	-1.749
C7orf20	-0.696166666666667
APAF1	-1.2455
SLC36A4	-1.65666666666667
MYH11	4.92183333333333
NEK1	0.833
MPP2	-0.707375
C12orf24	-3.09025
TNK2	0.0635625
ZNF289	-0.3895
MATN3	-3.16642857142857
IFNGR2	0.882333333333333
ITPR1	1.740875
EBF3	4.1051
TBC1D20	0.5038
OR10P1	0.138
DDAH2	1.89
SHPRH	0.236875
STX7	1.2065
LOC554248	-1.78925
BCAR1	-0.676
ATXN3	0.337416666666667
TRIM27	-1.0045
CDC42EP2	1.7135
CHP	1.45757142857143
SOX17	2.250125
ZNF259	-0.786
CHCHD1	0.220375
ZDHHC19	-0.013
GBP2	3.262
GARNL3	0.735875
MRC2	-0.667
C1orf52	0.07875
AOF2	-1.29016666666667
LRPPRC	-0.4354
ACVR1C	5.8475
TM4SF18	4.62616666666667
TMEM169	0.465
PPP1R16A	1.128875
EBF1	4.43666666666667
RRS1	-0.929166666666667
SNX2	0.58675
OR2T2	0.0805
RBX1	-0.308
ANKRD54	-0.18
TSNAX	0.181833333333333
TMEM83	-2.57125
ZBTB7A	0.65475
ATM	-1.28058333333333
LOC338328	3.37966666666667
TIE1	1.95133333333333
HIST1H3G	-0.238
PASD1	-4.72283333333333
TINAG	0.17175
PCDHAC2	-1.6
LRRC15	-1.974625
WBSCR17	-1.17625
TFF2	-0.4565
PARP2	-1.0255
NDFIP2	-0.058125
PCDHGB2	-0.506
WDR60	0.47775
MAP7D2	-0.8743
USP45	-1.323
GSDML	0.94575
TNS1	2.0902
PLCD4	0.735
IQCD	-0.3625
SMPX	-0.29425
CD9	0.061
SRGN	0.870375
CASP7	0.5835
INOC1	-0.0771666666666667
DKFZp451M2119	0.0435
VMAC	1.359
USP53	0.9225
CAMK1G	-0.406
TMEM106A	-0.245833333333333
CDC20	-4.4987
ACSL5	0.950166666666667
CBWD5	-0.9245
C1orf87	-0.810833333333333
KIAA1274	0.72325
PRUNE2	-0.433428571428571
LYPLA2	-0.911833333333333
DOK6	-0.9055
GPR149	-0.339
FAM30A	1.22025
TMEM129	0.7295
SLC35B3	0.88525
ACPP	-0.2629
LOC200261	0.6775
SLC4A7	0.2184
CCDC40	1.02525
GART	-1.717375
THOP1	-1.92475
SCARB1	-0.3965
CACNA1F	0.06275
TRIAP1	-0.275666666666667
SYT14L	1.171
SFRS8	-0.2925
PBOV1	-0.06725
GOLSYN	2.071
GJB7	-1.101
CAMK2N1	-0.00233333333333333
GREM1	2.15908333333333
FLJ20433	0.872
QPCT	-4.574625
PRKAG2	1.83566666666667
H2AFX	-2.915625
C6orf154	-0.64875
PLOD3	-1.576
ZBTB39	-0.288
WASF3	1.497
DRG1	0.4345
PRR4	0.164
SPCS1	-0.50675
KDELR3	-1.50783333333333
SRP19	-0.178666666666667
GABRA6	0.3115
MFSD1	0.48125
MMEL1	1.159
PDXDC2	-0.1926
BUB1	-7.34422222222222
RNF138	-1.041125
MYLPF	-0.229166666666667
AIF1	0.309333333333333
DYNLRB1	0.238
HCN3	-1.4418
HIST1H2AI	-0.9625
MAP4K5	0.045
LASP1	0.29125
LOC130951	0.3825
PLAA	0.54875
KRT6A	1.331
C6orf117	-0.602625
ARHGAP23	-0.5695
PTF1A	-0.0135
GPHA2	-0.35
LCE3B	-0.09325
MCL1	0.549857142857143
EHBP1	0.7455
PRNP	0.023375
ZSCAN1	0.1995
C1orf113	-0.625833333333333
FOXA3	-3.453875
NEB	0.38675
ASGR1	-5.68266666666667
CTGF	1.40233333333333
RAB17	-0.540833333333333
MST101	0.13125
JARID1B	-0.3383
USP37	-0.6905
PTBP1	-1.50283333333333
PTPN7	-1.44183333333333
CDC7	-3.93883333333333
SNX7	-0.141
ZNF335	-0.6035
CPT2	0.0605
HEATR1	-1.3725
HSPC152	-0.25475
C5orf40	0.60025
PSME1	-0.321
STAG3	-2.20875
TMEM154	-0.184333333333333
KLHL32	0.141666666666667
TSGA10IP	-1.094
SUV420H2	-0.974
SF1	-0.314777777777778
2'-PDE	0.1693125
PNLIPRP2	-0.7345
TRSPAP1	0.367
NUP210	-2.952
ANP32C	-1.02266666666667
RAB11B	0.975833333333333
ASB15	0.585
ITGB3BP	-1.86125
UBASH3A	-1.63325
YWHAB	-0.301125
TPRX1	-0.10575
LY6G5C	0.1995
SLC7A2	-1.475875
CLK1	0.9686
HSD3B7	-0.257833333333333
VDR	2.057
C16orf74	-0.4765
ACE	0.427
PSMA2	-0.196
CCDC131	-0.422625
ZNF213	0.402333333333333
EML2	-0.3195
ALS2CR13	-0.0221666666666667
GLYATL1	-0.77075
DSPP	0.461
DHFRL1	-0.003625
C10orf30	1.07433333333333
SH3RF2	0.734833333333333
LOC197322	-0.444333333333333
DLL3	-1.861125
TIGD7	-0.009
GFRA3	-0.08175
CPA1	2.771
RTN4	1.7655
PPT2	-1.40366666666667
FASLG	1.56108333333333
FOXP4	0.311625
RPL26	0.7622
GNL3L	-2.50816666666667
FMR1NB	-0.2385
CD163	6.01
SGPP2	1.41925
GIMAP2	1.471
CD37	0.179166666666667
DPT	5.29858333333333
NBLA00301	2.48825
RGS5	3.45808333333333
C9orf4	-0.1685
ACTL8	-4.14316666666667
PRKAR2B	3.90825
OPLAH	0.976833333333333
C20orf134	0.61325
SPACA5	0.31325
TBL1X	-0.213
TSPYL3	-0.264
CHCHD3	-0.3815
CRKRS	-0.776166666666667
GPR65	2.7675
DFFA	-0.773375
FUT1	0.88175
C6orf204	0.149833333333333
TMEM51	-0.6035
ZNF580	0.228
CMTM2	0.4565
C20orf200	-0.0805
EZH1	1.55966666666667
FDX1L	-0.44625
MRPL32	-0.057
PCAF	0.4505
ALOX15B	2.67416666666667
CD59	1.16891666666667
CDK9	0.12
ERP29	-0.263666666666667
TTR	-6.55475
BCMO1	0.08
DDIT4	-0.4921
PTGDS	4.03975
C3orf63	-0.428
BST2	0.084375
CYP1A2	-0.356166666666667
C5orf25	-0.68325
STX1A	-1.14758823529412
OR2A12	-0.3745
SH3BP5L	-0.2545
SERINC5	-0.660125
USP6	-0.6441
MRPL3	-0.752166666666667
POMP	-0.09175
INPP4B	0.267875
GMPPB	-0.57575
EAPP	0.449
AHSA1	-0.7665
ABCA11	0.7255
SLC5A6	-0.567833333333333
HIVEP2	1.35775
SUMO2	-0.001125
KIAA1822L	-1.1945
C11orf67	2.38175
TXK	-0.029375
PHCA	1.3251875
ICAM4	-2.34
FPGS	0.334166666666667
SNRPA1	-1.09225
KCNJ4	-0.678
KIF6	0.6566
HIST1H2BG	-2.68633333333333
SLC5A5	0.12125
ZNF354B	0.0313333333333333
IL12RB2	0.25525
C11orf76	-0.1665
GAL3ST2	-0.347
AIFM2	2.171875
SYNC1	-0.43225
UBL3	0.59175
PIK3CG	-1.48583333333333
NLN	-1.3425
BCORL1	0.493
CD5L	-0.10125
ZNF238	1.17333333333333
KIAA1394	-0.1155
C16orf55	-1.0203
CYP3A7	-0.943
KRTAP3-1	-1.739
TFDP1	-1.53983333333333
MND1	-5.42575
NODAL	0.23
GTPBP4	-1.15325
TUBGCP2	0.46
SLITRK5	-0.2605
CIC	0.44325
CD79A	-0.0816666666666667
SAMD14	-0.0423333333333333
TNPO3	-1.381
OR10G3	1.334
OR10G8	0.4755
CCDC111	0.24
HOXC9	1.11875
DCUN1D1	0.399916666666667
CYB5R1	1.41025
TSR2	0.2785
DAB2IP	1.0762
SLC6A5	0.2105
RAB3D	0.5735
DCUN1D4	0.129166666666667
ERBB3	-0.172333333333333
SDC1	-0.762833333333333
ATP6V1H	0.4255
SYK	0.288
ST20	-0.6495
C13orf30	-0.5345
WDR40A	-0.2375
ADMR	-0.039
LOC388335	4.68775
ACSM1	1.039
TDG	-0.938166666666667
FLJ11235	0.949
MRPS5	-0.253666666666667
AGPAT2	3.436
SLC12A1	0.484625
CYP27A1	-0.599
THAP7	-0.72575
XPO1	-1.01316666666667
ALMS1L	0.1385
C1orf2	-0.513
ZNF777	-0.4005
CAMK2A	-0.200166666666667
SMC1B	-0.0905
IHPK2	0.118266666666667
LEMD1	-0.53025
NKD2	-0.8495
CLU	1.19978571428571
ARMETL1	1.993
PABPC4	-0.398
CXCL12	3.56483333333333
TFAP2C	1.6012
TTTY8	0.141
ABCB10	-0.9279
ENDOD1	0.966833333333333
IDI1	-1.215
KCTD6	0.2015
CCDC105	-0.4665
ULBP2	-1.17183333333333
ZDHHC5	0.11925
WNT8A	0.21075
COMMD10	0.154
KLHL12	-0.210125
GPR50	0.112
NR5A2	0.226125
OXGR1	0.818666666666667
EHD3	0.1095
CAPRIN2	-0.48175
KLRC3	-2.57075
SF3B1	-0.191071428571429
IPO7	-0.25975
ALDH1A1	2.952
ANKRD5	0.143625
TSNARE1	0.067
DDEFL1	1.177
RNASEL	1.00266666666667
DNAH9	1.40475
HELLS	-3.74125
TNS4	2.848
NAV1	0.3373
KIAA1409	0.3595
C20orf26	0.947833333333333
TUBG1	-1.1855
IRX2	2.73625
CNGA4	-0.0655
MGC50559	1.63666666666667
OR4K17	0.323
TM2D2	0.501583333333333
FAM32A	0.122
TXNDC14	-0.465
CCBL1	-1.2975
ANK1	-2.2502
PRSS23	-2.69675
PPM1L	0.1895
SPATA20	-0.36775
APCS	0.04275
C14orf122	-1.2675
PSMB5	-0.5335
C6orf10	-0.0468
SETDB2	0.872666666666667
SPNS3	-1.1235
SGMS2	0.8865
MXD3	-1.359
MON2	0.0152
CARTPT	0.50875
HNF4A	-0.614333333333333
RABEP1	0.9759
TNFRSF10B	-1.3945
USH1G	-0.0765
PPAP2B	0.728333333333333
TMEM16K	0.03075
CTDSP1	1.59433333333333
CDK5R1	-0.825333333333333
GABRR1	-0.175
OPN1LW	0.1285
FAM98C	0.88425
DBN1	-0.947125
ACAD10	-0.367166666666667
QTRTD1	-1.2975
WNK3	-0.345166666666667
RPS19	-0.583625
C1QB	2.271
OTUD5	0.0545
SLC41A2	0.1
TMEM22	1.58333333333333
KHSRP	-0.91275
TNFRSF11A	-0.585666666666667
FBL	-0.943333333333333
IBTK	0.400333333333333
OXER1	-0.064
CBLN4	2.750875
GPR172B	0.913333333333333
CFTR	-0.185
VSX1	3.096
CAMK1D	-0.58775
LOXL3	-3.0105
RTP4	1.241
SLFNL1	-0.0445
KIAA0828	-0.459125
PAR5	-0.004
LOC723972	-0.993
GDI2	-0.274125
CEBPA	2.4274
MLF2	-0.353
AFMID	-1.1415
ALOX12B	0.239
BPHL	1.43575
COX5B	0.521
S100A10	-0.3215
THOC6	-0.558
NHN1	-0.2545
RRP12	-1.96883333333333
ARID3B	-2.4445
CD3G	-2.005
KIAA0133	-1.38025
NAT11	-1.97133333333333
PPAT	-2.62116666666667
SIRT3	1.1871
TCERG1L	-0.9385
NIPA1	-0.7202
DPP8	0.1952
IL7R	0.1225
ZFP64	-0.38225
DMAP1	0.3204
TRMT12	0.06675
TLR4	2.7116
WFIKKN2	1.225
RAB12	0.222833333333333
DDX51	-0.499166666666667
KIAA1086	-1.673
ZNF295	-0.279
ACVR2B	-1.13092857142857
LOC494150	-0.790875
ZNF517	-0.45
DNASE1L2	-1.83966666666667
SUFU	0.452416666666667
LOC283677	0.2575
LMO3	2.72616666666667
PPP2R5D	-0.182333333333333
ZNF587	-1.4077
HIST4H4	-0.1765
CYP2C8	0.75375
C1orf80	0.878833333333333
DOCK5	-1.36966666666667
C9orf24	2.44625
OR5AR1	0.9705
C11orf24	-0.718
UNQ1940	-0.5035
CAP2	0.837333333333333
TIMM44	-0.997
DSEL	0.5292
ROM1	1.15075
FBXO4	0.92575
MYLC2PL	-1.354
MLH3	-0.0156
NOX1	-0.218833333333333
DPEP2	0.911
DNAJB5	-0.02775
RLTPR	0.826
MBIP	0.654
COPB1	-0.685333333333333
SFTPA1B	-0.7085
C10orf4	0.8242
PRELID1	-1.076
NOLA1	-0.89875
C19orf24	0.053
TLR9	-1.3165
HLA-DMA	3.56441666666667
HCRP1	-1.821
GPR137	0.0595
ITGA11	-1.92166666666667
PHF13	0.981
MARK4	0.555333333333333
METTL4	-0.51775
MBD3	-0.5119
LOC134145	0.25625
FGF3	0.18925
SLC35A3	0.34725
CLEC16A	-0.218
AMOTL1	-0.219416666666667
FLJ31438	-0.865
PAICS	-2.295125
TOMM40L	-0.230833333333333
MMD	3.2805
KLK10	1.9939
NIT2	0.113333333333333
SERPINB10	-0.169
KLF15	1.4452
CCDC5	-1.512
WSB2	-0.153875
ME3	2.67325
CACYBP	-0.564833333333333
TCTN2	0.4795
JAK1	1.347875
C2orf25	0.05725
GPD2	0.887
FBXL11	0.341333333333333
CDV3	0.34575
GALNT11	0.8365
NDUFA12L	0.0588
FLOT1	-0.572714285714286
TOR1AIP2	-0.15025
MMP25	-0.41975
C1orf164	-0.1674
CHST5	-0.06725
LYRM4	-0.185
GPER	1.638
HIPK2	1.62216666666667
DAP	-0.6455
ZMIZ1	0.261333333333333
DDX58	1.264125
DCC1	-2.6355
AKT1	-0.3705
ENPP6	0.981
ERVWE1	-0.163
CDC34	0.097
RNF125	0.0075
CASC1	2.341
SHROOM2	-0.961
RRM2B	0.0481666666666667
COL6A3	0.825375
TMEFF1	-2.54125
PLEKHA4	1.4816
LYSMD1	1.052
SEPT1	-0.793333333333333
AOF1	-0.42
GNPAT	0.019
WDR18	-0.9775
HSD17B12	-0.587666666666667
HIST1H2BM	-1.9055
INDOL1	-0.00533333333333328
SUDS3	-0.12375
C1orf192	0.029
CYP2B6	-0.8385
TBC1D2	1.03233333333333
SLC25A12	-0.222125
ERCC6L	-4.45166666666667
MGC10814	-1.074
POLR2C	-0.969833333333333
ZNF77	-0.328333333333333
EIF3K	0.7782
HPX	0.78375
ANKRD27	0.193375
MALAT1	-0.3981875
PLB1	1.29466666666667
HRNBP3	-0.640625
CPSF4	-0.3215
OR52N2	0.4685
PIP5KL1	-0.06975
GH1	0.167
HPS5	0.1675
SLFN5	1.464875
POP5	-0.00616666666666666
OVOS2	-2.42316666666667
C20orf108	0.828
MARS	-1.927
CLRN3	1.42183333333333
ARSE	-2.31783333333333
PPIE	0.253666666666667
PHACS	0.0676666666666667
GP5	-0.6475
IL8RB	1.24633333333333
FCRLA	-2.04
ARRDC1	-0.3727
KRTAP9-4	0.24775
ZNF613	1.3415
OR11A1	-0.00700000000000001
TMEM132B	-1.971125
PGLS	0.29125
BSND	-2.51216666666667
KCNK18	0.4745
FOXD4	-0.43
SV2C	0.639
LCN2	1.52616666666667
ZNF490	0.4493
C3orf15	1.2723
CACNA2D4	0.0806666666666667
CBX5	-1.47575
MAGEB4	-0.15075
BOLA1	0.472
PPP2R5E	-0.59825
COL5A1	-0.90725
ASB7	-0.821833333333333
SFT2D1	0.0165
DERL1	0.1951
RABL2A	0.720166666666667
MOAP1	0.28025
KIAA1545	0.550666666666667
F3	2.697
PLEKHM2	-0.45025
CCDC89	1.01083333333333
EFCAB1	3.211375
TMEM48	-2.23375
SEPHS2	-0.77675
PYGM	3.026
PRICKLE1	1.28875
WNT5B	-0.236
TAS2R38	-0.2285
IMP5	0.2595
KHDRBS1	-0.1932
LARS2	-1.2855
C3orf28	-0.62225
FTCD	-3.41175
C10orf68	1.2225
DGAT2L3	0.152
PSEN1	-0.23375
MGC33657	0.0856666666666667
PLA2G4B	0.779166666666667
CDKN2A	0.309583333333333
DLX1	-2.616
TSHB	-0.2415
C18orf37	0.248
MEX3C	-0.067125
MAMDC2	2.0025
PDIA4	-1.636
ATP5E	0.22825
CASP2	-0.675357142857143
SERBP1	-0.221653846153846
ZNF341	-0.0618333333333333
TESC	-0.45725
TMEM31	-0.105
OR51I2	0.5365
YTHDC1	0.827071428571429
JUN	3.064
AGMAT	-4.35583333333333
PCNXL2	-0.125
ATAD5	-2.909875
STK38	-0.5715
AZI1	-0.9785
RBP1	2.8515
C4orf26	-0.36975
KIAA1026	0.50525
TMEM101	0.13825
HSFX1	0.176
TREX1	0.3405
C18orf10	-0.3983
TRIM15	-3.4235
CA6	0.309375
CEP57	-0.53175
AR	2.91616666666667
SESN2	-0.119666666666667
KIF3C	-0.575375
EPB41L5	0.077625
ARHGEF10	-0.601636363636364
POLR3D	-1.167625
INDO	-0.894833333333333
GABRA3	0.346
SCG5	-1.471
E2F3	-1.446
TIGD5	-0.3045
FGD6	0.401333333333333
KLHL3	0.7605
SCGB3A2	-0.75
URP2	-1.05016666666667
ATP6V1B1	0.6307
CALML6	-0.41
LOC100049076	-1.0605
TMF1	0.172
LOC388503	-0.22675
CDH5	3.473875
RPS6KC1	0.0951666666666667
DAAM1	0.8392
TNFRSF10D	-0.54625
GSTT1	1.9771
INPP5A	0.8115
TRAF3IP1	1.1591
SMARCE1	0.096
VRK1	-1.6275
TTC16	-0.0235
AARS	-1.16333333333333
ARHGAP27	-0.0561666666666667
ZAK	1.1585
ACSM2B	-0.73325
TRAP1	-1.26633333333333
MRPL53	1.128875
RNF44	-0.838
NPTXR	-0.093
DPYSL3	-0.198
APP	0.4426
GLS2	-0.470833333333333
MNX1	-2.98166666666667
CMTM7	1.24625
OR10A7	0.183
NYD-SP21	1.7615
ORC5L	-1.07275
SLC16A10	-1.75675
TMEM178	2.204
LOC441601	-2.23825
PTGIS	1.16675
KBTBD7	0.938
C19orf41	0.20375
CEACAM3	-0.386583333333333
KRT23	1.6415
SERHL	2.166
PNKD	-0.3151875
UBC	0.8355
ATRN	-0.52975
HAPLN1	-3.379
RANGAP1	-1.792
C10orf26	1.36466666666667
KCNA7	0.261
SRY	-0.4705
LOC376693	-0.37775
HIST1H2BF	-2.02875
CDCA8	-4.99216666666667
MLC1	-0.244
TNIP3	0.16875
OR4D1	0.1085
IFT52	0.295833333333333
GOLT1A	-0.379
UTP20	-1.06675
RP3-402G11.5	-0.18625
PRSS33	-0.9075
PMPCA	-0.9555
APOB48R	0.747666666666667
GLTP	0.289
MPL	2.27875
C9orf78	0.06775
ADAM12	-0.152625
CSPG4	0.96
LOC144305	-0.628
KRTAP4-10	-0.037
PAK1	-1.067
ADCY7	-1.8515
TAS2R43	-0.3175
FRAS1	-1.33921428571429
PPP1R14A	1.91016666666667
OR2B6	-0.844
ATP13A1	-0.966666666666667
SIDT1	0.58
C1RL	1.24433333333333
PRKRA	0.375
TLN1	1.2716
RP11-50D16.3	1.06916666666667
MITF	-0.714583333333333
GYS1	0.8195
LYG1	-0.619666666666667
NSMCE4A	0.3122
DNAI1	0.09425
HOXD11	-0.9085
FNBP1L	1.2033
DHX35	-0.5625
LCE3E	0.094625
SLC33A1	0.11425
DCLK3	0.133666666666667
TRIM33	-0.908333333333333
TMCC3	1.742
FBXO42	0.500833333333333
C1orf27	-0.0796
C17orf50	0.9505
RNF14	0.886166666666667
SLC4A8	-0.793125
RAB3IP	-0.7756
COX6C	-0.770214285714286
PCSK1	-3.9654
SLC13A1	0.187625
ARF6	0.0475
KIAA1009	0.67825
HOXA13	-1.36625
HMGN1	-1.01775
CXADR	-1.41275
MGC14436	0.172
UTF1	-0.129
TSC22D1	1.6219
BZRAP1	1.74316666666667
PUF60	-0.385083333333333
SHC1	-0.551125
HOOK3	1.0766
LIMS2	2.73983333333333
BAHCC1	0.0328333333333333
CLCC1	0.599333333333333
ENTPD3	2.35283333333333
SMO	-0.768
PIK3R5	-0.22675
CDC14A	-0.0425833333333334
KRT1	2.14
ENOX2	0.162166666666667
FLJ22655	5.14575
FPRL1	0.434
INTS6	0.3069
ZCCHC5	0.4865
SMC3	-0.30175
C6orf123	1.23616666666667
FLJ20160	1.236
LOC653391	-0.552666666666667
GSS	-0.526
NT5M	-0.75475
SIX5	0.82225
TAF5	-0.7455
KCNA1	0.3105
ANLN	-6.14616666666667
MGC45491	-1.1972
SSTR2	2.074
LYPD4	0.3445
TH1L	-1.240375
CHRNA5	-2.526
PNMA6A	0.47775
FLJ16369	-0.2825
DLX2	-1.7395
C6orf108	-0.415833333333333
ALDH3A2	1.71183333333333
CLEC1B	0.322
LEPREL2	-1.67925
FOXJ1	-0.5838
OR1D4	0.1195
PPIL4	0.64475
MTRR	-0.214
SLC27A3	1.597
HTR7	-0.6895
MIB2	-0.119875
BHMT	-1.15333333333333
A2ML1	-1.9335
MSMB	-3.209875
KIAA1383	1.1565
TRUB2	-0.40775
PF4	0.781166666666667
IL1F5	-0.467166666666667
LRRC37B2	-0.12525
IPO4	-1.9825
FIGF	5.84975
QDPR	1.037
ZNF598	-1.25975
BOP1	-1.9425
MAPK12	-1.87366666666667
POLR1E	-0.29
CEECAM1	-0.978333333333333
INSRR	0.404833333333333
SIPA1	0.27875
ULK4	0.426833333333333
BTN3A1	0.2543
FABP5	2.5401
KBTBD3	2.027
SORT1	1.12225
YWHAQ	-0.5235
LRIT1	-0.1985
KIAA1704	-0.0861
MEIS2	0.4441
ENOSF1	-0.781166666666667
PCDH7	-0.226
FZD9	-0.147333333333333
RPLP1	-0.3185
ZNF75A	-0.03425
P4HA3	0.1045
NKX6-1	0.069
CTA-216E10.6	0.2055
IFT140	0.368
DENND1A	-0.773416666666666
ALCAM	0.1493
ABHD2	-0.646954545454545
QPRT	-2.64083333333333
TRAM1	0.2215
ATP1B4	-0.047
NUP37	-1.509
SAA3P	3.1665
SLC22A6	-0.27275
KIAA0265	-0.21825
ZNF41	0.0895
ADAM19	-0.743
ERAF	-0.33525
DEFB119	0.313090909090909
DNMT3B	-5.02633333333333
SNF1LK2	2.26625
MGC24039	-0.00450000000000002
TAS2R48	-0.423666666666667
PNLDC1	1.4425
ADAMTS16	0.00275000000000001
TMEM92	-2.21566666666667
CCT8	-0.772083333333333
POGZ	-0.0906666666666667
N-PAC	-0.38475
GUCA1B	-0.229
ZZEF1	0.204333333333333
OR2C3	0.51875
ZNF334	0.812666666666667
RANBP6	0.69025
LDHB	-0.12725
BAMBI	-0.055125
RAB5B	0.8245
FOXB1	0.23975
MRPS12	-1.182
MRGPRF	1.44375
CRIPT	-0.582
CYP2D7P1	-0.8505
RYR1	1.2155
NDUFA2	0.680875
TRIP12	0.496916666666667
KCNE3	2.758
MOBKL2B	0.967
MIOX	0.1475
ACOT7	-2.673
FGF6	0.055
RASSF5	-0.7559
ATAD3B	-1.66616666666667
IKZF3	0.3765
H3F3B	0.3395
C6orf91	0.3465
SEC11C	-0.91975
TMEM14C	0.2245
KIAA1632	-0.159
SLC38A4	-0.04975
FGFR3	-1.72733333333333
HES7	0.14725
HINT3	-0.21375
ARIH1	-0.246
FLJ35880	-1.37975
C1orf129	0.34
POU6F1	1.012875
RPL32	0.43225
BBS1	1.32066666666667
RGPD5	0.614
SULT1C2	-0.801
KDELC1	-2.07075
PIP5K3	-0.138666666666667
CHI3L1	2.7481
CSDA	0.00966666666666667
VTCN1	4.248
WDR62	-2.19475
TMEM170	-0.174
KIF2A	-1.17325
C6orf182	-0.663
ARL6IP6	-1.877
ZCCHC9	-0.17
RARB	1.38183333333333
ZNF320	0.246
DHX15	-0.944
PICALM	0.409
CNOT6	-0.573916666666667
HIST1H1A	-0.10875
ZNF702	0.381666666666667
OR1E2	0.897
HLF	0.5399
LOC442582	-1.6165
KIAA0494	1.41325
TCF4	1.6958
APOBEC3B	-3.5295
FAM54B	0.64175
MYH2	-0.56775
FXN	-0.8685
C12orf59	-0.0545
PAEP	-1.0115
SPG11	0.0888750000000001
VN1R4	0.09475
KCNJ13	0.08325
NOC3L	-0.9315
C5orf36	-0.134
CPAMD8	3.44675
MLN	-0.3156
FLJ11184	-0.31725
TIAM1	-0.168
OR10J3	0.43
OR52E2	-1.002
PBX1	1.5404
UBL7	-0.765833333333333
PXMP2	0.863
SYTL1	-0.6865
FAM126B	0.79775
ZNF711	-0.038375
GGA1	-0.777
VAMP4	0.776833333333333
BCAP29	0.3562
C20orf19	-0.248125
ZNF275	-0.09375
NEK6	-0.735
SETD8	-0.448083333333333
HEXIM1	0.883
SULT1A2	-0.084125
KLHL9	0.89275
SLC39A12	0.73075
ARHGEF16	0.047
SCN1A	0.6315
HNRPH1	-0.654083333333333
C9orf103	1.72375
ECE1	0.6715
MED18	-3.367
TEX13B	-0.5105
SNN	1.4765
C6orf62	0.174166666666667
WNT3A	-0.0854
IL22RA2	1.2125
MGC21881	0.648625
GABBR1	-0.15275
YIPF6	0.4555
PROX1	-0.631666666666667
PPP1R1B	3.99175
LANCL2	0.2147
SCN3A	-0.0335
SSRP1	-1.3285
ASXL2	-0.36125
RPE65	0.7045
SNAI1	-0.0215
EFNA2	-0.34125
CLDN9	-0.084375
TP53I13	0.559375
LOC375748	-0.133
C9orf7	0.0405
C14orf178	-0.318
GC	-0.156
IER3	0.7735
KCTD10	0.74875
FLJ45717	0.13475
ADC	0.6085
LOC285908	-1.05741666666667
MLL3	-0.176625
KIAA1787	-0.2825
MGC31957	-1.82375
MUC5B	-0.598083333333333
ZNF193	0.125
CSRP1	1.9
MOSPD1	-1.16633333333333
C21orf49	0.943
RAD1	-1.434
ANKRD34	-0.9
NFRKB	-0.4955
FANCA	-4.6275
VTI1A	0.239142857142857
PCBP3	1.285
BFSP2	-1.69625
ZNF354C	0.008625
FRMPD4	0.158666666666667
IKBKG	-0.441833333333333
LOC441046	0.0295
UNQ9438	-0.674333333333333
TM4SF20	-0.142
MAGEC1	-5.34875
AMMECR1	-1.348125
GLDN	3.7465
TTC30B	0.934
SEC13	-0.6197
EGF	0.730125
HAGH	0.803125
VSIG1	0.916166666666667
NHLH2	-0.35325
NCAPD3	-2.022875
MGC16121	-2.1135
HIATL2	-0.228
BRCC3	-0.1195
LCE2D	0.1325
TMEM79	0.0155
GTF3C5	-0.80925
AKR1C4	0.2704
C3orf59	0.157875
RBM26	-0.14875
DUSP14	0.341666666666667
AP4M1	-0.7325
RIMBP2	1.31966666666667
ABCC2	-5.10633333333333
DNAJC16	0.656666666666667
TTC12	1.6885
SNX13	-0.184666666666667
C6orf168	0.1475
C1orf100	-1.04625
CSPP1	-0.327333333333333
LRRC56	-0.22075
OR1J2	-0.108
THY1	-0.8657
KIT	3.795
TBC1D8	0.11575
EPHA7	0.3195
SOLH	-0.982875
SVIP	0.36525
ZNF294	-0.24825
HAND2	3.02866666666667
CENTB2	0.821
MARVELD3	1.0285
CREB3	0.484666666666667
KRTAP1-5	-3.6785
OR8K1	0.1035
MED25	0.114833333333333
FDX1	-0.004
FAM19A1	0.463333333333333
IL13RA1	0.6589
ZNF627	0.00599999999999999
NHP2L1	-0.601
EIF2B2	-0.751125
ZNF593	-0.74525
WIPI2	0.572833333333333
RANBP1	-1.95675
TAS2R7	0.238
LOC283514	0.413
CSNK2B	-0.8364
CFHR1	-0.0185
DKFZP434O047	-0.0136
WBP11	-0.88625
TEX2	0.70375
GALNT2	-0.936833333333333
FLJ33360	0.8315
WNT9A	0.2135
IL29	-0.1915
STK3	0.734333333333333
REPS2	0.394875
FAM78A	-1.49275
MGC3207	-0.957
FCGR3A	5.32425
H2AFY2	-0.2035
RNF150	2.98775
CCNK	-0.602
VEZT	0.962666666666667
FSHR	0.9695
C1orf66	0.314
LCE2B	0.1697
CD200	0.92575
ORMDL1	-0.270375
OR51S1	-0.0425
KRT83	-0.32275
COL19A1	0.414
POL3S	-0.91925
ZNF468	0.223333333333333
BAG3	0.30475
C1GALT1	-1.2445
CA5A	-4.1715
DKK4	-0.039
SGK2	3.67125
