Hybridization REF	TCGA-E2-A15A-06A-11R-A12D-07
NPC1L1	-1.367
TAT	0.081625
TBCA	-0.19625
MGC33407	-0.35475
GPR115	-0.54225
CYGB	0.601
FNBP4	-0.7885
C12orf43	0.00575
CBL	-0.6592
CLECL1	2.63825
PPAPDC1A	-0.7405
WDR25	-0.545166666666667
SGCA	-0.054
C22orf29	0.120166666666667
YIPF1	0.71475
GALK2	-0.2525
RAB3B	-3.07616666666667
LOC440087	1.50125
UCP1	-0.4675
REEP5	1.184
FADD	2.1682
FOXA1	2.815
CACNA1A	0.233166666666667
ABI1	0.4725
GRIN2D	0.25775
SLC1A4	-0.887666666666667
LOC401127	-1.27325
HINT2	-0.54
PLD4	1.46783333333333
ZNF286A	-0.323
ENY2	0.391
IL1F6	0.3225
PXDNL	-0.16325
C20orf79	0.017
TNFSF13B	4.34116666666667
DENND3	1.585375
JARID1D	-2.9415
HIST1H2AK	1.192
LOC93349	0.8661
SSH1	-0.4186
ENSA	0.5475
LOC219854	0.28
CKAP2	-0.1989
DKFZP564J102	-0.266333333333333
MGC87315	0.2185
HNRPAB	0.1855
AMH	-2.3935
ZNF526	0.3185
BRUNOL5	-0.3894
CACNG3	0.256333333333333
TRPM1	-1.566
PPP2R1A	0.1075
COL2A1	0.59475
DDN	-0.296
FLJ25770	0.342181818181818
HK2	-1.7655
ELOVL6	-1.182875
MDK	-1.628
EPHX1	2.02775
RASSF2	1.1655
DKFZP434B0335	0.137
DLX3	1.04525
PRTN3	0.35125
AVPR1A	0.359
C21orf125	-1.69025
TNFAIP8	0.496666666666667
GNB2L1	-0.45
CALCRL	1.63825
SCGB2A2	7.14233333333333
UBXD7	-0.52425
ZNF674	0.025
TMEM35	-0.584375
BRSK2	1.180125
HECTD3	0.360833333333333
TMEM188	-0.0665833333333333
LGALS9	1.718125
SCARB2	0.865833333333333
USP34	-0.108916666666667
C17orf28	1.65833333333333
ZDHHC23	-0.62175
AQP12B	0.075
SLC16A3	-2.5905
APLP2	-0.172
ITIH2	-6.171
MICAL3	-0.168
TNNI3K	0.1639
HDAC2	0.204125
PRR7	-0.1199
THBS2	0.016125
LOC751071	-0.356833333333333
CA2	0.673833333333333
RANBP17	0.76825
RLN3	-0.01125
CRYZ	-0.647833333333333
GBAS	0.413166666666667
TAS1R1	-0.477
MPZL3	0.2195
PCDH8	-1.4685
HSP90B1	-0.022
KCNK15	2.3235
TNIP2	-0.308333333333333
GPR146	-0.0345
NOL6	-0.29425
SPC25	-1.90311111111111
STEAP2	-1.53035714285714
VAMP3	-0.247
TCIRG1	1.39025
ZP4	-0.217
PARL	0.385375
TRIM39	1.1565
KIAA1305	1.73875
CRNN	0.0996666666666667
GRN	0.561
HSH2D	0.2645
SCAMP1	-0.0726875
KIAA1913	1.3115
PTS	-0.213
BANP	0.150928571428571
PRKACG	0.16275
ADCY6	0.629
C16orf46	0.425
CYP51A1	-0.51675
DDC	-3.1565
ANPEP	-1.07233333333333
PROM1	-2.94416666666667
SIGLEC10	2.20175
COPG	0.13
FAM26E	1.27
TRIP4	1.1425
SNX3	0.258
C1orf175	0.266166666666667
PPY2	0.26175
C14orf152	-0.06175
FTSJ1	-0.5105
DST	-0.83015
LOC554235	0.0335
GLRX5	-1.1545
C20orf12	1.6609
CAB39	0.406833333333333
MSH2	-0.778833333333333
PIP4K2C	0.81825
CYLD	1.45225
WTAP	0.4338125
MGAT4A	0.878555555555556
TSC22D4	0.1106
CHRM2	-2.25
PPYR1	-0.134
CCNH	-0.93
RRM1	-0.1045
ECAT8	-3.511
LOC400120	-0.2415
GABRA4	-0.17425
C14orf4	0.419
C1orf59	1.6545
CTDSPL	0.04475
NHEDC2	-1.5715
PDE11A	-1.071875
KLHL29	-0.714
CD5	1.2312
TSPAN9	0.5156875
WDR67	0.23275
THUMPD1	0.1736
C18orf17	-0.692
CLYBL	-1.03783333333333
FLJ13231	-0.817125
CMBL	0.181625
LECT2	-0.35575
NKAPL	0.758
LOC654780	0.446
OR4C6	0.155
RAB30	0.253
TSSK4	0.234
TMEM163	0.6575
OSBPL11	0.0953333333333333
GNB5	-0.984333333333333
CCL21	3.12575
C1orf121	0.245166666666667
FMO2	1.44333333333333
RPTN	0.1745
MSTN	0.1715
VCL	-0.530071428571429
FYTTD1	0.78375
C11orf1	-1.14125
CCDC88C	0.2895
HFE	-0.137111111111111
MOGAT1	-0.1195
FAM125B	0.6155
IRGQ	0.31
RAVER2	-0.75025
AKAP5	-0.163
SSSCA1	0.0315
C11orf63	1.010875
ACTG2	0.4576
PORCN	-1.656
DTL	-0.719181818181818
TMEM151	0.19225
FAM122C	-0.745
RSAD2	0.9674
BAT4	-0.143
KRTDAP	-1.09066666666667
MYH8	-0.095
CRTC3	0.1235
LRRFIP2	-0.3175
INTS4	1.6
TTN	-0.231833333333333
SLC26A5	0.2165
PLLP	-2.0305
RGS6	0.54225
SRGAP3	0.604625
ZNF525	0.2885
NBR2	-0.177333333333333
C13orf1	0.3008
ZNF137	0.4315
CEP27	-1.08875
BEST2	0.1515
RNF121	-0.56025
DMRTC2	0.14275
C8orf76	0.936
BCCIP	-0.070125
MEST	-0.90575
HTRA2	-0.3125
ANGPTL2	-0.088
ILKAP	0.247
ERAS	0.1415
HBS1L	-0.021875
CPA5	0.5855
TMEM30A	-0.187333333333333
CD300LF	1.82683333333333
WISP3	0.743
CRK	-0.0326428571428571
PDS5A	0.2079
BRPF3	0.330833333333333
NEDD9	-0.3435
SMPDL3B	1.24575
PSG6	-0.84275
PSMD13	0.84075
ETV5	-2.432125
OR51A4	-0.095
BTBD7	-0.465083333333333
GSTO1	-1.52825
hCG_16001	0.078
MAD2L1BP	-0.2005
COX6A2	0.3645
SCNN1A	2.173
LSM1	-0.0718333333333333
UGT2B11	-3.367
IDUA	0.5415
PPP2R3C	-0.1155
COX11	-1.14833333333333
PDZK1	-2.23675
ZNF443	0.642333333333333
MGC21874	0.667666666666667
ZNF323	1.9559
KRTAP10-10	0.2555
CXCL6	-0.2325
SLC34A2	0.0786
LOC284402	-0.112
NPTN	0.562333333333333
UPP1	-1.99541666666667
SLC6A9	-0.4355
OR7G3	-0.028
CISD1	-0.555833333333333
ZNF545	0.702333333333333
SYT14	-1.1275
NT5C3L	-0.088
ZNHIT3	0.0195
SNRPD3	0.05025
KIAA0701	0.40325
UNC93B1	0.904166666666667
GMNN	-0.01275
SPCS2	-0.0183333333333333
LOC388524	-0.917
NAPRT1	2.3435
PNLIPRP1	0.38475
OR6V1	0.1525
PRKAB1	0.089
EYA4	-2.14583333333333
KIF20A	-1.69675
ALG10	0.14575
ITPKC	1.46666666666667
LMX1B	0.551166666666667
RPUSD4	-0.6035
C7orf34	0.135166666666667
DLGAP2	0.055125
PFN1	0.1546
MICALL2	0.379333333333333
ZNF654	-0.342
SS18L1	0.021
SLC16A8	0.298
MKI67IP	0.0383333333333333
ITGB3	-1.634125
TCEA3	1.46808333333333
CEP152	-1.3175
CLIP1	0.9165
ZNF75	1.2423125
ATP5C1	0.140833333333333
NUDT5	-0.158166666666667
PSCDBP	2.02575
UBP1	-0.7015
RBM27	-0.822
C13orf15	1.88375
ZNF282	0.153166666666667
ZNF222	-0.2396
COL10A1	5.16075
PRDM15	-0.477625
TTTY5	-0.2385
FAM9C	-0.437916666666667
C20orf67	0.72175
GNG13	1.118
F12	0.126
C1orf41	-0.70525
CPXCR1	-0.414
GSK3A	0.200875
SUPT6H	0.0741666666666667
PI16	0.241
ELL2	-1.30258333333333
C9orf167	-1.59133333333333
PVRL3	-2.6125
FLJ38596	1.4285
ADAM20	0.14225
GPR89A	0.3315
GPR87	-1.9705
ZNF30	0.86725
SMR3B	-0.0785
ZNF770	0.045
TRPC4AP	0.309333333333333
DKFZP686E2158	0.553
C2orf28	-0.367333333333333
FREM1	-2.63083333333333
LAMA4	0.357166666666667
ADPRHL2	-0.08975
EIF4G2	0.588666666666667
GUCA1A	-0.46
CTNNA2	-0.89475
NUDT15	-0.5715
CEPT1	-0.2865
ZNFX1	0.6167
CCDC92	1.04275
TDRD1	-0.4745
KCNK5	-1.67916666666667
ETNK1	-0.283
LTA	0.3265
TTPA	0.0703333333333333
B3GALNT2	0.238875
SC65	0.449666666666667
PEX5L	-0.723625
EPS15L1	0.40375
MGEA5	-0.194125
HIST1H3A	0.6165
ING1	0.00412500000000001
BCAT1	-3.486875
ORC6L	-1.46209090909091
KLK11	-5.5125
C19orf28	-1.25775
DNER	-4.4175
MED22	-0.399285714285714
ETV6	0.502833333333333
CHAC2	-2.41725
CD300E	-0.018
CEBPB	0.747666666666667
ZNF398	-0.089
LRCH3	0.109
HMGA1	-1.3465
CAPN7	-0.119666666666667
MGC5566	-2.488
CCL3	2.172625
NANOS1	0.420125
ZFYVE19	0.63375
APITD1	-0.395833333333333
PARD3	-0.23475
IRAK4	0.1035
SERPINI2	-0.0215
CEP170L	-0.60825
TTC9	2.0285
MYOM3	-1.154
MLPH	1.96925
LOC222699	0.477
NRG1	-1.56925
TBC1D9	3.05036363636364
TTK	-1.26433333333333
ZNF557	0.6532
DDX41	-0.249666666666667
FANK1	1.8625
UBE2D2	0.55575
PSMB10	0.807875
MYH7B	0.0555
GABARAPL2	0.358125
MARVELD2	1.008
DGCR2	0.486666666666667
UNC45A	-0.0716666666666667
C6orf72	0.3565
ZNF683	4.09825
GIT2	0.565625
CASK	1.44383333333333
C14orf161	-0.141833333333333
LRRC44	0.6735
TIFA	0.250125
UTP11L	-0.64425
C6orf65	-0.2645
FDPS	-0.7745
DUSP9	-1.854
SLC17A8	0.254
OR51G1	0.0915
NANS	0.132
OLFML1	1.5485
ATP10B	-0.949
NPAS3	-0.18375
PRKCA	-1.9895
GGA2	-0.1461875
LCE4A	0.1735
SPANXN3	0.04975
CCDC115	1.219625
SDCCAG3	-0.95575
GLIPR1L1	-0.022
TTC1	-0.283
C17orf76	1.46275
MAD2L2	-1.446
HIPK1	-0.4895
LRRC3B	-0.0521666666666667
CLN3	-0.102272727272727
C17orf47	-0.1165
FMN2	-2.161625
TUBB1	0.047375
WAPAL	-0.052
C3orf21	0.193125
SCN5A	-0.386666666666667
SMYD1	0.253
BEX5	1.43275
ZNF192	-0.078
SEC22A	-0.0811666666666667
GRIA2	0.189214285714286
KIAA0825	-1.1275
NUSAP1	-0.541909090909091
LANCL1	-0.293
C15orf40	-0.8346
ZNF645	0.2745
GPR61	0.0355
NLRP14	0.2345
SNX21	0.7504
C1QTNF8	-0.238
C17orf46	-0.01925
IFNA8	0.2165
SPRR1B	-1.06666666666667
FLRT1	-0.27875
SNX17	0.133833333333333
ASB2	0.818
HBG1	-6.6885
RPRML	-1.049
JOSD2	0.0835
PLSCR3	0.55325
SPOCD1	-0.949
RAB39	0.0185
GHRH	0.0415
ITIH5L	-0.053
C17orf37	0.76675
SMCR8	0.17725
DPY19L2P3	0.128333333333333
IL11RA	0.3805
GDF3	-4.5105
RPS6KB1	-1.03716666666667
DNAJC19	0.2304
TOP1	-0.26225
CRCT1	-0.0975
MPST	0.210375
DPM2	-0.11025
FAM38B	-0.859333333333333
SLC18A1	-1.40233333333333
FARP1	0.442333333333333
PAX7	-0.09475
TUBD1	-1.185
GNL3	-0.878375
BTG2	1.47846666666667
NDUFS6	0.4545
C1orf79	-0.5795
ERAL1	0.016
ECHS1	0.73025
VPS4A	0.257666666666667
CYP11A1	-1.516875
ABCC6	-2.46935714285714
PBX4	-0.8075
MOSC1	0.29975
NCF4	1.3705
HYMAI	-0.027
NAGPA	-0.168875
OTOP2	-0.1325
ACOT12	-0.01425
MTHFD2L	-0.4735
LOC441376	2.75375
C19orf34	0.278
RAB1B	0.53175
ALDOAP2	-1.0215
NTRK1	-1.751
ARTS-1	-0.5801
SLC6A11	-0.2575
NAP1L2	0.04675
CNGB1	0.214666666666667
EPB41L4B	-0.193083333333333
FAM134B	1.048375
HS3ST3A1	0.403666666666667
CPXM2	4.7115
SIRPB2	0.281
CHORDC1	-1.1225
TRIB3	-1.17733333333333
SLC2A5	0.50225
C2orf49	-0.942833333333333
DDX5	-0.312
OR5L1	0.537
ANAPC4	-0.789333333333333
ZSWIM1	1.13125
LOC93622	-0.044375
KCNK3	0.1791
RP11-35N6.1	-1.634
ZFP161	0.332833333333333
AQP9	0.7765
SLC15A2	0.377666666666667
MREG	0.9355
OR9I1	-0.2775
PDLIM2	-0.081625
ADAM7	0.0805
GSTCD	-0.118333333333333
WDR21A	-0.010625
SLC12A8	0.360333333333333
TMEM174	0.0735
IGSF3	1.3555
LRRN1	-2.22675
LOC402117	0.25
SRPK1	-1.10716666666667
LY6K	0.516125
NFIA	0.3625
PTCD3	-0.143375
LEP	0.227
PCDH21	-0.277333333333333
MAPKAPK2	0.581285714285714
NMNAT1	-1.3885
LHFPL2	0.222125
C9orf43	-0.02875
DIP2A	-0.506666666666667
ACTR8	-0.36675
CCDC34	0.13925
PTPN22	0.078125
ITGA3	-0.874625
FAM129C	2.04975
RABGGTA	0.805333333333333
UNC45B	0.014
KIAA1033	-0.195125
ZNF510	-0.0296666666666667
CYP2D6	-0.287166666666667
SLC26A10	-2.047
STX8	0.4315
LUZP1	-0.26625
WDR89	-0.0846666666666667
EIF4G3	-0.2867
C5AR1	0.51975
ZNF623	0.755
A2M	0.40225
TGM7	0.0555
GRPEL1	-0.4755
LMNB2	-1.5561
ROCK2	-0.0805
SNX16	0.799875
CCDC66	-0.237
ANXA3	-3.101
KIAA1609	-0.415625
EED	-0.90275
RNF32	-0.369833333333333
HES1	0.263
CLC	0.837833333333333
ISL1	-0.793333333333333
KIAA0528	0.0275
MANEA	0.364125
C1orf61	-1.846
hCG_2001000	0.48125
RAPGEF6	-0.5712
KIAA0020	-0.870666666666667
NEIL1	0.25325
C16orf45	-1.703
RBM10	0.035
C10orf125	-0.146125
MRS2L	0.70175
DNAH17	-1.309625
C19orf10	0.638
C1orf160	0.4275
SLFN12	0.405
EXOC3	0.455166666666667
HIST3H3	0.571
NCOR2	0.408666666666667
TNFRSF9	0.76075
MFSD8	0.709
ALX1	-3.02583333333333
NOL1	-1.15275
PODN	2.53175
TIAL1	-0.848
HIST1H1E	-0.395
NPY6R	0.1315
TM4SF4	-0.13
CORO2A	0.55075
ETNK2	1.02333333333333
APOE	1.1474
ANGPT4	-0.3835
HDGF2	0.8705
G30	-1.5145
ST8SIA4	0.133375
F2RL1	0.180125
FAM19A4	-0.968
CCAR1	-0.5395
B3GNT7	0.1
OPHN1	-0.0485
DSCR6	2.603
C21orf13	0.296166666666667
GAS2L1	0.0603333333333333
RFX3	-0.545166666666667
COPS4	0.267375
BCHE	-4.92033333333333
BCL2	1.58275
HBZ	-4.44633333333333
ARL13B	-0.660875
MAPBPIP	0.586125
MYO15B	0.0605
SPZ1	-0.519333333333333
KIAA1324	1.78444444444444
PLCL2	0.5
C4orf29	-0.5015
WDFY2	-0.057875
ZNF284	-0.664
NAALADL1	0.7825
DUSP5	1.35233333333333
PXDN	-0.338375
SLMO1	-0.35525
TNXB	0.0848
BIRC7	-0.831
A4GALT	2.46416666666667
TIMM22	-0.24575
FAM110C	1.25475
TOMM34	-0.061625
ABHD9	-0.405
ADAM32	-0.288
CRHBP	0.19625
AQP2	0.217375
LOC130355	1.6275
ZNF187	0.6825
ZNF816A	0.541
F7	1.098625
CNOT1	-0.1117
SLC13A4	-0.6515
ZBTB11	-0.569
B3GALT5	0.11625
EXOC2	1.26216666666667
IRS1	1.3902
TMEM1	0.236333333333333
MRPL34	0.2375
SAMM50	0.201
CDC42EP3	0.54525
HSF2	-0.6308
MFN2	-0.69625
TSPAN7	-1.305
NUCB1	0.204083333333333
RHOH	-0.16625
ARL16	-0.0995
TACR1	-0.2045
SFRS5	-0.532166666666667
SNX25	0.244625
RHBDF1	0.566333333333333
PCDH18	0.864666666666667
HMG1L1	-0.16675
MYO5C	1.749625
MAPK10	1.229
LDHAL6A	0.140833333333333
NUDT12	0.0585
NCAM1	-0.29825
GLIS2	0.367
GGTL4	0.1255
DAPP1	0.53675
ATF7	0.609375
KIAA0748	1.011
NFIL3	-1.47025
TM6SF1	0.8206
SEZ6	0.060625
NANOS3	-0.216666666666667
DNAJA3	-0.400333333333333
CLDN6	-2.258
CIITA	2.8926
EPHA4	-1.43791666666667
FANCC	-0.10525
CMTM3	0.383375
PSG3	-0.20125
MRPL15	0.18125
C21orf59	0.18375
PLCXD2	0.1245
C2orf34	0.42825
UBE2L6	0.477
MED14	0.117333333333333
HP1BP3	-1.2828
C6orf208	0.1725
TPBG	0.7555
OSR2	1.755375
XPC	0.0863333333333333
KLHL7	-0.384583333333333
CCR3	0.494166666666667
AGTPBP1	-0.492
PCSK6	-1.44426666666667
STAT5A	-1.1521
FAM18B	-0.01325
LONRF2	0.152333333333333
PTPN2	-0.5825
SF3A3	-0.597833333333333
EFCBP2	-0.104
HCFC1	-0.207166666666667
AHNAK	0.5273
ACTR5	0.8415
KIF14	-1.244
TENC1	0.7325
HEATR5B	1.506
YIPF2	0.013
MYEOV2	0.740166666666667
DUSP18	0.87375
KIAA1012	0.231
AHR	-0.106166666666667
C17orf53	-0.814666666666667
PTPRH	-2.28425
ATP6V1C1	1.3671
TAS2R3	-0.195
LOC440356	-1.4935
COQ10B	0.68475
PSMF1	0.1195
SORBS2	-0.308333333333333
NFE2L2	0.0805
TMCO7	-0.17575
SH3PXD2A	0.0603
SH2D2A	-0.199
SPINK5	1.0135
MRPS24	-0.30625
OPA3	-0.063875
TRAF7	0.179166666666667
C4orf35	0.0343333333333333
MT1G	0.51175
MGC39545	0.617
HS1BP3	0.5296
OR2B2	0.253
CHRM4	0.093
SFRP2	-2.32791666666667
RIC3	0.30025
ART1	-0.1595
C6orf1	0.819875
DUS4L	-0.661
C10orf104	0.0595
TNFAIP6	1.36075
RTEL1	0.312
CCT4	-0.4396
ZNF709	-0.172
CHMP6	0.3635
UPP2	0.536
CYP19A1	-2.1825
CD151	0.357833333333333
NDUFA13	1.03366666666667
ARFRP1	-0.1575
FAM26B	2.14975
CRYBA1	-1.081
MRPL41	-0.703833333333333
NPFFR2	-0.417375
HRH2	0.109
SCAMP3	0.676833333333333
MTMR6	0.4726
MTG1	-0.735666666666667
UBTD1	0.75825
CRABP1	-1.6605
FLJ33790	0.6678
KIAA1908	-0.0701666666666667
GPR158	-1.5695
PACSIN3	0.207166666666667
OMD	1.9735
CATSPER1	-0.0983333333333333
HOXB8	-0.676625
FBXO46	0.1115
OAS1	0.761666666666667
SVIL	-0.41325
PHB2	-0.841
ADCY3	-0.327
NDRG2	-0.0948333333333333
ERMAP	0.5078
APBA2	-1.099
IGSF9	2.02425
WNT6	-0.429428571428572
MYCBPAP	0.449
ATP2B2	0.0582
CPVL	0.059
TRAM2	-0.73175
NOP5/NOP58	-0.2865
ZNRF4	-0.11375
TLK1	0.251875
MTMR12	0.418214285714286
ZNF384	-0.201
FAM9B	-1.8935
RPN1	-0.2625
PMVK	1.05275
EIF3D	-0.0665
SIX2	-0.1985
HPS1	0.935357142857143
RNF7	0.126
PSKH2	-0.0885
KCTD13	-0.0735
CSMD3	-0.3101
FBF1	-0.00899999999999998
IL8	-5.976125
SERPINB13	0.344166666666667
FBXL20	0.45325
BLR1	0.36475
SH2B1	0.0288333333333333
RFNG	-0.173
RAB20	0.722
RBM7	-1.1925
POLR1A	-0.147166666666667
TMPRSS4	0.77
TAF9	-0.937125
TERF2	0.366666666666667
TNFRSF1A	0.645
ACADVL	0.021
GTF2H5	0.71175
EDG8	0.518
C9orf140	-0.64775
UST6	-0.2775
ZBTB8OS	-0.50125
ZNF710	0.3735
GPR174	0.2615
ATP6V0A2	-0.4215
KIAA0319L	-0.29025
XKRX	1.245
DOPEY2	1.8538
SDHD	-0.741583333333333
SUMF1	0.79325
OSM	1.61075
OPN3	0.26025
DAGLB	0.179166666666667
PPFIBP1	-0.3741
TRIM63	-3.838
C10orf53	-0.209
LYPD3	1.63816666666667
BCL7A	-0.112625
AGER	-0.5675
TCF19	0.64425
SAT2	0.0465
PFTK1	0.123166666666667
GABRE	-3.66475
C15orf38	0.8459
FIS1	0.348
KCNV2	0.28625
CLPS	0.32325
PPCDC	-0.904875
FOXN2	-0.0345
NT5E	-2.9674
CD83	1.166
IL18	0.899375
VPS16	0.125
IGFBP2	-1.8645
NOTCH2	0.68175
SIGLEC1	2.017875
CD93	4.1875
SULF2	0.85925
CEP164	-0.257625
P53AIP1	0.028
TOR2A	-0.0956666666666667
ZNF136	0.0975
MGP	2.3652
CCDC144A	-0.4115
TRPC1	-0.721333333333333
SMS	0.429333333333333
MAPK7	-0.376333333333333
RRAGC	0.55875
PARD6A	0.7255
NUB1	0.741
SYNGR4	0.122
OR11H12	0.13
WIF1	0.050875
GCH1	0.8345
OR11H4	0.0395
SLC44A5	1.0985
GPRIN2	-0.623166666666667
LOC401431	0.465
CPA4	-2.8692
MELK	-1.521
IL15RA	0.53475
CUL3	1.163125
HMBOX1	0.3435
PODXL	-2.6265
CCT6B	-0.46
COMTD1	-0.28725
MUC20	1.96533333333333
GPX2	-3.39575
ITK	0.831125
FBXL5	0.98575
C13orf27	-0.447
DEFA5	0.1995
TRHDE	-0.279
MTP18	-0.844333333333333
UQCRQ	-0.9229
ITGB2	2.17516666666667
CSRP2BP	0.899
TAS2R44	-0.0015
PHPT1	-0.46925
FAM44C	-0.35425
ERH	-0.2875
MPHOSPH1	-0.9915
MORC1	-0.307
PARVB	0.21
LAMA1	-2.68075
PGBD3	-0.7865
GIMAP6	3.968
AREG	2.63366666666667
LIPT1	0.076
MGC99813	-0.2125
C1orf201	-0.462
GRIN2A	-0.4821
MAN2C1	-1.17825
NSUN5	-0.28775
SF3B5	0.3875
MYC	-1.5145625
NRXN1	-0.349666666666667
ZNF18	0.26325
SPDYA	-0.636125
SLC37A1	1.215
DECR2	0.0335
ANKRD38	-1.419125
SPTLC3	-1.45658333333333
SUPT16H	-0.689375
DTWD2	0.17625
ULBP1	-0.4215
ZADH1	0.239833333333333
OIP5	-0.9945
IL10RB	0.148333333333333
OTUB2	-0.7
VWA3A	0.2895
SPIC	1.55983333333333
OR6C4	-0.066
PSCD4	1.88833333333333
DPY19L2P2	-0.316
TRAPPC6A	0.645666666666667
C21orf2	0.0126666666666667
CEMP1	0.1445
LIN7B	0.683
E2F7	-1.4705
VCP	-0.0273125
LAMA3	1.55275
BGN	2.15475
GPR160	-2.4982
COCH	-1.85783333333333
GPR81	2.36083333333333
APOBEC3F	-0.38125
tcag7.1017	-0.58675
C1orf32	0.282
SCGB1D2	5.921
FLJ43987	0.316
C6orf170	0.1555
KLK9	0.083
GPD1L	0.475125
VPS37B	-0.0205
ATG3	-0.316333333333333
ADAMTS17	0.113
KLHDC2	-0.523
NDUFV2	-0.53275
BLK	1.2785
MATN4	-1.709
GPM6A	0.124125
GBP4	4.71216666666667
TMEM162	0.393333333333333
PKP2	-0.4685
HRASLS	-4.01211111111111
MMP1	-4.41175
SFXN3	0.1424
FSD1	-2.005
ST6GALNAC3	-2.139
CA12	2.1854
NCOA6	0.95475
C19orf58	0.3416
PPP4R1	-0.287166666666667
MAN1A2	0.426666666666667
IKBKAP	-1.37775
UPF1	0.5385
KIAA1219	1.35925
WNT16	0.739
SNW1	-0.343
IL18RAP	3.26275
RPP30	0.10225
CDC40	0.395714285714286
SETD3	0.2545
SLAMF6	0.80675
ELK4	0.0985
TRIM47	0.491666666666667
ACOX3	1.73925
TRIM6	0.29675
KIAA0372	-0.910666666666667
TP53AP1	0.620875
SMURF2	-0.35675
ADAD1	0.1315
EBP	-0.8871
KRTAP13-2	-0.4845
FLJ36874	-0.0366666666666667
TOR1A	-0.411166666666667
P2RY4	0.068
GPBP1	0.4045
TRPV1	0.357375
ADAMTS12	0.400166666666667
PES1	-0.4333
ATG4A	0.506833333333333
MAGEA10	-4.965
WFS1	1.44025
CC2D1B	-0.0693333333333334
PABPN1	-0.568
SLC25A30	-0.078
SLCO1C1	0.1065
SLC22A5	1.9575
KIF23	-1.06183333333333
SYN2	-0.636833333333333
ASPN	5.05933333333333
CENTG2	0.8075
QSOX2	-1.372
FLJ10815	0.582833333333333
STK24	0.603125
SPEG	0.2146
STK10	0.658
DACT2	-1.7775
AAAS	-0.50425
SSX3	-1.067
ABCD3	-0.3851
C4orf12	0.238125
PARVG	1.71266666666667
FIG4	0.94575
C9orf46	0.29625
TMCO6	-0.852
IGHMBP2	0.90925
DUS2L	-0.0601666666666667
FAM3C	-0.00475
TMEM16D	-1.491
DCTN4	0.00725
KCNH3	-0.13675
EIF2AK2	0.17575
AP1S3	0.04425
CST4	-0.1415
PAM	-0.4176875
NUTF2	-0.11325
CITED2	-0.1653
SLC39A4	1.47125
C2orf52	-0.702
GRM3	0.13625
C12orf49	0.59875
CCDC49	0.3992
GRAMD1B	-1.06557142857143
FNDC4	-0.38475
SIAH2	-0.349125
GDPD4	-0.10825
C21orf87	0.229
ATP5A1	-0.367833333333333
C16orf63	-0.26175
LOC388135	-0.814
ATP5J2	-0.433
MMP3	-6.18875
EMID2	-0.32
CRHR1	0.209
WDR70	-0.01425
C13orf31	1.38125
ZFAND1	1.06275
CCL18	3.62766666666667
C3orf49	-0.4695
RINT1	-0.5735
KIAA0408	-1.21883333333333
F13A1	3.677
SLC10A1	-0.130833333333333
OGN	-1.3745
GIPC2	-1.17233333333333
XPO6	-0.487
LCE1A	0.581
FMR1	0.8964
LOC374920	-0.15925
DUSP3	0.146625
ANKMY1	0.15975
C7orf50	0.442
BBS9	0.4542
UNC119B	0.00462499999999998
C9orf72	-0.029875
MGC35440	0.55675
ENTPD6	0.199
PPP1R2P9	0.36375
ERCC4	0.0295
FAHD2B	-0.0195
HMHA1	0.938
HACL1	-1.04425
RAD23A	-0.733166666666667
FAM83B	0.14875
PPP5C	-0.342833333333333
RNASEH2C	0.062375
C9orf153	-0.3965
SCAMP4	0.79325
GHITM	-0.0274
NDUFB7	0.026875
ADCYAP1	0.0586666666666667
SP110	1.936
MAP3K7IP2	0.5395
DHH	-0.2345
AGRN	-0.331785714285714
WDR33	0.0878333333333333
CEP290	0.1135
PRPS1L1	-2.71366666666667
KLRA1	-0.664
GPR97	-0.025
CHD7	0.484416666666667
TLR10	3.285
SLC30A8	-0.3015
HIC1	1.10566666666667
IAPP	0.159
RXFP4	-0.1845
GP1BB	0.521
SHQ1	-0.4355
NKX2-3	0.3175
API5	0.2705
FTHP1	0.8225
MOV10L1	0.048
TRIM6-TRIM34	1.61066666666667
ADHFE1	0.50675
FAM117A	-0.453
DDI1	0.1955
CDON	-0.3745
TRIM73	-0.3335
IGKC	3.0565
MMP14	-0.9895
DYNC1LI1	-0.1715
C11orf66	0.808
TRBV3-1	-0.14025
FASTKD5	-0.63475
BIVM	-0.294
LHX4	0.50675
CXCL2	-2.3845
RAB2B	-0.464666666666667
IZUMO1	0.0415
MAP3K15	-1.382875
FAM19A2	0.352166666666667
ZC3H8	-0.209833333333333
ZMAT1	2.192625
SPINK5L3	-1.983
SLC10A6	0.0155
APPL2	0.136375
CARD10	-0.0835
LOC402176	-0.3725
EEF1D	1.2141
RAB6A	2.528
C12orf5	-0.106
PAPOLG	0.17325
MSRB2	0.126
BCR	0.985055555555555
PUS3	-0.42625
TIAM2	-0.95625
ZNF317	0.6005
CHD2	-0.244214285714286
FZD5	-1.70795454545455
NUDT8	-0.8595
ZNF763	0.072
PRC1	-1.11222222222222
ABCB9	0.532666666666667
SPATA3	0.131
TRAK2	0.576875
STAB1	2.66775
LRRTM2	0.163166666666667
psiTPTE22	0.38325
DBI	0.01825
SERPINA11	-2.0005
NAT5	1.13925
C20orf58	-2.255
RPS6KA4	0.651833333333333
FLJ90650	-0.3015
TGFBRAP1	0.13675
CHRDL2	0.635625
FAHD2A	-0.339333333333333
CNTN1	0.11275
