Hybridization REF	TCGA-BH-A18M-11A-33R-A12D-07
KLK11	-1.952
C19orf28	-2.2555
DNER	-3.053375
MED22	-0.603928571428571
ETV6	0.544833333333333
CHAC2	-1.9895
CD300E	-0.034
CEBPB	1.30075
ZNF398	-0.136
LRCH3	0.05
HMGA1	-2.96316666666667
CAPN7	0.0778333333333333
MGC5566	-2.05933333333333
CCL3	3.015375
NANOS1	0.214875
ZFYVE19	-0.55225
APITD1	-0.899166666666667
PARD3	0.586125
IRAK4	-0.588666666666667
SERPINI2	0.83
CEP170L	-1.13575
TTC9	1.18871428571429
MYOM3	-1.0155
MLPH	0.497625
LOC222699	-1.1335
NRG1	-0.269363636363636
TBC1D9	2.98263636363636
TTK	-4.274
ZNF557	0.3007
DDX41	-0.751
FANK1	1.662
UBE2D2	-0.579625
PSMB10	-0.034625
MYH7B	1.428
GABARAPL2	0.707125
MARVELD2	0.6635
DGCR2	0.478666666666667
UNC45A	-0.0248333333333333
C6orf72	0.715
ZNF683	3.86075
GIT2	0.093625
CASK	-0.289666666666667
C14orf161	0.777333333333333
LRRC44	0.2705
TIFA	0.492625
UTP11L	-0.457875
C6orf65	-1.21575
FDPS	-0.18775
DUSP9	-1.4164
SLC17A8	0.766666666666667
OR51G1	-0.322166666666667
NANS	-0.55075
OLFML1	1.67175
ATP10B	-0.528571428571429
NPAS3	0.0205
PRKCA	-1.2678
GGA2	-0.05775
LCE4A	0.0145
SPANXN3	1.246
CCDC115	1.734875
SDCCAG3	-1.303
GLIPR1L1	-0.3755
TTC1	0.526
C17orf76	0.69875
MAD2L2	-1.296
HIPK1	-0.3524
LRRC3B	1.256
CLN3	-0.518636363636364
C17orf47	-0.4915
FMN2	-1.331375
TUBB1	-0.80475
WAPAL	-0.420666666666667
C3orf21	-1.0725
SCN5A	-0.2236
SMYD1	1.85525
BEX5	1.2445
ZNF192	0.229
SEC22A	0.215833333333333
GRIA2	1.85061538461538
KIAA0825	-1.808
NUSAP1	-3.844
LANCL1	-0.345875
C15orf40	-0.1902
ZNF645	0.059625
GPR61	0.213
NLRP14	-0.0455
SNX21	0.2649
C1QTNF8	0.129
C17orf46	0.561
IFNA8	0.141
SPRR1B	-2.111
FLRT1	0.1555
SNX17	0.428833333333333
ASB2	-0.103666666666667
HBG1	-5.8105
RPRML	-0.1365
JOSD2	-0.818833333333333
PLSCR3	0.18475
SPOCD1	-1.85083333333333
RAB39	null
GHRH	-0.3145
ITIH5L	0.907
C17orf37	-0.02325
SMCR8	0.15275
DPY19L2P3	-0.807
IL11RA	1.99233333333333
GDF3	-4.24983333333333
RPS6KB1	-1.17766666666667
DNAJC19	0.3376
TOP1	-0.69375
CRCT1	-0.806625
MPST	0.1505
DPM2	-0.414
FAM38B	-1.73166666666667
SLC18A1	-1.1248
FARP1	-0.0763333333333333
PAX7	0.185
TUBD1	-0.70675
GNL3	-0.6875
BTG2	3.12086666666667
NDUFS6	-0.3675
C1orf79	-1.2485
ERAL1	-1.07575
ECHS1	1.058
VPS4A	-0.573833333333333
CYP11A1	0.679875
ABCC6	-0.0452142857142857
PBX4	-1.595
MOSC1	2.469375
NCF4	0.7925
HYMAI	0.5045
NAGPA	-0.77275
OTOP2	0.1125
ACOT12	0.2045
MTHFD2L	-0.417
LOC441376	1.5335
C19orf34	0.23
RAB1B	-0.0845
ALDOAP2	-1.2085
NTRK1	-1.739
ARTS-1	1.6828
SLC6A11	-0.369
NAP1L2	1.7985
CNGB1	0.0421666666666667
EPB41L4B	0.694916666666667
FAM134B	2.04425
HS3ST3A1	-2.69983333333333
CPXM2	5.74225
SIRPB2	0.498
CHORDC1	-0.451333333333333
TRIB3	-1.96416666666667
SLC2A5	0.885
C2orf49	-0.669333333333333
DDX5	0.384
OR5L1	-0.3745
ANAPC4	0.198333333333333
ZSWIM1	-0.02875
LOC93622	-0.233
KCNK3	-0.00759999999999998
RP11-35N6.1	-0.151
ZFP161	0.489666666666667
AQP9	2.77475
SLC15A2	-0.657833333333333
MREG	0.257833333333333
OR9I1	0.0825
PDLIM2	0.606375
ADAM7	-0.072
GSTCD	-0.790333333333333
WDR21A	-0.35675
SLC12A8	0.102
TMEM174	0.256
IGSF3	-0.289
LRRN1	0.37125
LOC402117	-0.215333333333333
SRPK1	-1.5285
LY6K	-0.565533333333333
NFIA	3.39
PTCD3	-0.364625
LEP	4.26833333333333
PCDH21	-0.7244
MAPKAPK2	0.0262142857142857
NMNAT1	-0.13
LHFPL2	0.34175
C9orf43	-0.0405
DIP2A	-0.326333333333333
ACTR8	-0.0575
CCDC34	-0.88275
PTPN22	-0.886625
ITGA3	-0.80175
FAM129C	-0.51475
RABGGTA	0.4762
UNC45B	0.92775
KIAA1033	-0.16575
ZNF510	-0.091
CYP2D6	0.1535
SLC26A10	-0.191
STX8	1.1005
LUZP1	0.589875
WDR89	-0.343166666666667
EIF4G3	-0.7143
C5AR1	1.500875
ZNF623	-0.2695
A2M	2.32425
TGM7	1.073
GRPEL1	-0.398166666666667
LMNB2	-2.4482
ROCK2	0.300666666666667
SNX16	0.2335
CCDC66	0.5165
ANXA3	1.951
KIAA1609	-0.598625
EED	-0.4705
RNF32	0.107833333333333
HES1	1.0249
CLC	0.129666666666667
ISL1	0.43
KIAA0528	-0.602125
MANEA	0.12525
C1orf61	-1.655
hCG_2001000	-0.07375
RAPGEF6	-0.3747
KIAA0020	-0.323333333333333
NEIL1	1.0095
C16orf45	-0.057125
RBM10	-0.687666666666667
C10orf125	-1.238
MRS2L	-1.342
DNAH17	-0.056
C19orf10	-1.40475
C1orf160	0.25325
SLFN12	0.85025
EXOC3	0.0121666666666667
HIST3H3	0.32775
NCOR2	-0.187833333333333
TNFRSF9	-0.53525
MFSD8	0.20975
ALX1	-3.106
NOL1	-1.767
PODN	2.41525
TIAL1	-0.88975
HIST1H1E	-2.238
NPY6R	0.36275
TM4SF4	1.0055
CORO2A	-1.9225
ETNK2	0.1725
APOE	0.8204
ANGPT4	0.3915
HDGF2	-0.49625
G30	0.845
ST8SIA4	-0.5895
F2RL1	-0.195125
FAM19A4	2.2775
CCAR1	-0.60425
B3GNT7	0.65025
OPHN1	-0.00849999999999998
DSCR6	-1.4705
C21orf13	0.563333333333333
GAS2L1	0.334583333333333
RFX3	0.488333333333333
COPS4	0.358125
BCHE	-2.811
BCL2	2.8555
HBZ	-4.76783333333333
ARL13B	0.560625
MAPBPIP	0.148125
MYO15B	0.45725
SPZ1	0.39425
KIAA1324	1.72288888888889
PLCL2	0.400125
C4orf29	-1.038
WDFY2	-0.313
ZNF284	-0.785
NAALADL1	1.1475
DUSP5	1.4285
PXDN	0.82325
SLMO1	-1.60925
TNXB	1.4315
BIRC7	-0.869
A4GALT	1.033
TIMM22	-0.02375
FAM110C	-0.00199999999999999
TOMM34	-1.27375
ABHD9	0.484
ADAM32	0.51
CRHBP	1.98175
AQP2	0.116
LOC130355	1.561
ZNF187	0.579833333333333
ZNF816A	0.078
F7	0.600875
CNOT1	-0.821
SLC13A4	-1.18125
ZBTB11	-0.518
B3GALT5	0.1715
EXOC2	0.393
IRS1	1.1691
TMEM1	0.148833333333333
MRPL34	-0.7465
SAMM50	0.0055
CDC42EP3	1.18225
HSF2	-0.3112
MFN2	0.2705
TSPAN7	2.10216666666667
NUCB1	0.825916666666667
RHOH	-0.984
ARL16	0.1725
TACR1	0.2455
SFRS5	0.155833333333333
SNX25	-0.653
RHBDF1	0.0128333333333333
PCDH18	3.08866666666667
HMG1L1	0.169
MYO5C	1.031
MAPK10	1.1285
LDHAL6A	-0.508
NUDT12	0.2965
NCAM1	0.352
GLIS2	1.326
GGTL4	-0.42625
DAPP1	-0.234
ATF7	1.06
KIAA0748	-1.599
NFIL3	1.207
TM6SF1	0.7305
SEZ6	0.332375
NANOS3	-0.0306666666666666
DNAJA3	-1.27866666666667
CLDN6	-1.849
CIITA	2.1754
EPHA4	0.36175
FANCC	-1.05375
CMTM3	0.4075
PSG3	-0.299125
MRPL15	-0.752
C21orf59	-0.60275
PLCXD2	-0.1365
C2orf34	-0.50675
UBE2L6	1.01925
MED14	-0.8855
HP1BP3	-0.5838
C6orf208	0.1955
TPBG	0.1645
OSR2	0.83875
XPC	0.423666666666667
KLHL7	-0.721333333333333
CCR3	-0.139166666666667
AGTPBP1	-0.263
PCSK6	-0.843333333333333
STAT5A	0.0184
FAM18B	0.929
LONRF2	0.356
PTPN2	-0.413125
SF3A3	-0.618166666666667
EFCBP2	0.08675
HCFC1	-0.972
AHNAK	1.23875
ACTR5	-0.40725
KIF14	-4.05214285714286
TENC1	2.65025
HEATR5B	0.642
YIPF2	-0.0361666666666667
MYEOV2	0.173166666666667
DUSP18	0.56225
KIAA1012	0.13175
AHR	0.7305
C17orf53	-1.51433333333333
PTPRH	-2.82375
ATP6V1C1	0.0804
TAS2R3	0.1665
LOC440356	-1.134
COQ10B	0.69375
PSMF1	0.267083333333333
SORBS2	2.95541666666667
NFE2L2	0.47325
TMCO7	-0.6615
SH3PXD2A	-0.3449
SH2D2A	-2.3335
SPINK5	0.12425
MRPS24	-1.209
OPA3	-0.251125
TRAF7	-0.7205
C4orf35	0.280333333333333
MT1G	-0.584625
MGC39545	0.402333333333333
HS1BP3	-0.1784
OR2B2	-0.101
CHRM4	-0.5675
SFRP2	3.00433333333333
RIC3	1.98925
ART1	-0.318
C6orf1	-0.265375
DUS4L	-1.106
C10orf104	0.80375
TNFAIP6	3.9645
RTEL1	-1.70825
CCT4	-0.6838
ZNF709	-0.0755
CHMP6	-0.296833333333333
UPP2	0.46625
CYP19A1	-1.819875
CD151	0.757666666666667
NDUFA13	0.266833333333333
ARFRP1	-0.446666666666667
FAM26B	2.08025
CRYBA1	-1.2365
MRPL41	-0.685166666666667
NPFFR2	0.44625
HRH2	-0.3735
SCAMP3	-0.515166666666667
MTMR6	0.2609
MTG1	-1.27066666666667
UBTD1	1.373
CRABP1	-2.5715
FLJ33790	-0.6705
KIAA1908	0.173333333333333
GPR158	-1.821
PACSIN3	-0.568333333333333
OMD	3.78083333333333
CATSPER1	-1.07066666666667
HOXB8	-1.162
FBXO46	-0.064
OAS1	1.62566666666667
SVIL	0.83175
PHB2	-1.0795
ADCY3	0.06
NDRG2	2.83016666666667
ERMAP	0.9316
APBA2	-0.705666666666667
IGSF9	0.5185
WNT6	0.213857142857143
MYCBPAP	0.76575
ATP2B2	0.408333333333333
CPVL	-0.0157
TRAM2	-0.0445833333333333
NOP5/NOP58	-0.787
ZNRF4	-0.02875
TLK1	-0.284625
MTMR12	0.139714285714286
ZNF384	-0.291833333333333
FAM9B	-2.90675
RPN1	-0.499
PMVK	0.88275
EIF3D	0.0272
SIX2	-1.263
HPS1	0.0853571428571429
RNF7	0.809
PSKH2	-0.446
KCTD13	-0.373166666666667
CSMD3	-0.1274
FBF1	0.561
IL8	-3.266875
SERPINB13	0.565454545454545
FBXL20	-0.7685
BLR1	0.0945
SH2B1	-0.338166666666667
RFNG	0.1105
RAB20	1.17583333333333
RBM7	0.36625
POLR1A	-0.492666666666667
TMPRSS4	-3.14575
TAF9	-0.17375
TERF2	0.05
TNFRSF1A	0.56575
ACADVL	0.345833333333333
GTF2H5	0.599
EDG8	0.516166666666667
C9orf140	-2.6895
UST6	-0.043
ZBTB8OS	-0.91675
ZNF710	-0.104
GPR174	-0.572
ATP6V0A2	-1.2355
KIAA0319L	-0.364583333333333
XKRX	-0.624
DOPEY2	-0.4498
SDHD	0.202666666666667
SUMF1	1.1895
OSM	2.7
OPN3	-1.2695
DAGLB	-0.593
PPFIBP1	0.038
TRIM63	-2.2475
C10orf53	-0.2755
LYPD3	0.1175
BCL7A	-0.5495
AGER	-0.7105
TCF19	-1.404125
SAT2	0.76125
PFTK1	0.443833333333333
GABRE	-0.15425
C15orf38	0.3497
FIS1	1.0705
KCNV2	1.51325
CLPS	-0.40825
PPCDC	-0.980875
FOXN2	0.0855
NT5E	-2.1841
CD83	1.466
IL18	-0.063625
VPS16	-0.41925
IGFBP2	-1.19933333333333
NOTCH2	0.69225
SIGLEC1	2.049625
CD93	6.009
SULF2	-0.4715
CEP164	-0.53575
P53AIP1	1.97833333333333
TOR2A	-0.250666666666667
ZNF136	0.4275
MGP	4.4248
CCDC144A	0.0288
TRPC1	0.1205
SMS	-1.31383333333333
MAPK7	-0.5005
RRAGC	1.53575
PARD6A	-0.189333333333333
NUB1	0.547333333333333
SYNGR4	-0.548
OR11H12	-0.235
WIF1	4.144125
GCH1	-0.41225
OR11H4	0.3755
SLC44A5	0.765
GPRIN2	2.06283333333333
LOC401431	0.56275
CPA4	-2.14977777777778
MELK	-4.21788888888889
IL15RA	1.06275
CUL3	0.80975
HMBOX1	1.3275
PODXL	-1.05375
CCT6B	0.909833333333333
COMTD1	-1.78575
MUC20	0.4785
GPX2	-2.218875
ITK	-1.029
FBXL5	1.69225
C13orf27	-1.059
DEFA5	-0.267
TRHDE	-0.021
MTP18	-1.54016666666667
UQCRQ	-0.754
ITGB2	1.13033333333333
CSRP2BP	0.5505
TAS2R44	0.0865
PHPT1	0.043625
FAM44C	0.11425
ERH	-1.667
MPHOSPH1	-2.18383333333333
MORC1	-0.626
PARVB	-0.757
LAMA1	-1.31933333333333
PGBD3	-0.066
GIMAP6	4.62275
AREG	0.3825
LIPT1	0.781
MGC99813	-1.518
C1orf201	0.1405
GRIN2A	-0.118142857142857
MAN2C1	-0.85425
NSUN5	-1.20675
SF3B5	0.4385
MYC	-0.9590625
NRXN1	0.732181818181818
ZNF18	-0.25475
SPDYA	0.411833333333333
SLC37A1	0.3095
DECR2	-0.38675
ANKRD38	1.946
SPTLC3	-0.892333333333333
SUPT16H	-0.758375
DTWD2	0.04775
ULBP1	0.51
ZADH1	0.171666666666667
OIP5	-4.61925
IL10RB	0.485833333333333
OTUB2	-0.6555
VWA3A	0.216
SPIC	0.4985
OR6C4	0.015
PSCD4	0.968
DPY19L2P2	0.3415
TRAPPC6A	0.748666666666667
C21orf2	0.0301666666666667
CEMP1	-0.1975
LIN7B	0.2045
E2F7	-3.814
VCP	-0.179375
LAMA3	2.38758333333333
BGN	0.75875
GPR160	0.110166666666667
COCH	-4.283
GPR81	2.24983333333333
APOBEC3F	-0.30075
tcag7.1017	-1.01375
C1orf32	0.355
SCGB1D2	6.5065
FLJ43987	-0.086
C6orf170	-0.30975
KLK9	0.3725
GPD1L	0.317625
VPS37B	0.3625
ATG3	-0.0145
ADAMTS17	0.6655
KLHDC2	0.528
NDUFV2	0.02075
BLK	-2.6805
MATN4	-1.859
GPM6A	2.02125
GBP4	3.45816666666667
TMEM162	0.443
PKP2	0.4045
HRASLS	0.00411111111111111
MMP1	-6.08625
SFXN3	-0.6521
FSD1	-1.75016666666667
ST6GALNAC3	0.265166666666667
CA12	1.8418
NCOA6	0.09575
C19orf58	-0.1106
PPP4R1	-0.2395
MAN1A2	-0.246166666666667
IKBKAP	-1.36025
UPF1	-0.346666666666667
KIAA1219	0.10125
WNT16	0.423166666666667
SNW1	-0.14175
IL18RAP	2.946
RPP30	0.115375
CDC40	0.0965714285714286
SETD3	0.399166666666667
SLAMF6	0.00874999999999999
ELK4	-0.251
TRIM47	0.126
ACOX3	0.932375
TRIM6	0.940125
KIAA0372	-0.360833333333333
TP53AP1	0.446625
SMURF2	-0.6395
ADAD1	-0.00349999999999998
EBP	-1.9956
KRTAP13-2	-0.206
FLJ36874	-1.06933333333333
TOR1A	-0.137333333333333
P2RY4	0.0245
GPBP1	0.3675
TRPV1	0.19775
ADAMTS12	1.78916666666667
PES1	-0.3719
ATG4A	0.602833333333333
MAGEA10	-5.2875
WFS1	0.84375
CC2D1B	-0.125333333333333
PABPN1	-0.885375
SLC25A30	0.62775
SLCO1C1	0.956166666666667
SLC22A5	0.713
KIF23	-3.649
SYN2	0.726166666666667
ASPN	6.5915
CENTG2	-0.18525
QSOX2	-1.8108
FLJ10815	-0.548166666666667
STK24	-0.02175
SPEG	0.6221
STK10	-0.0423333333333333
DACT2	1.8545
AAAS	-1.49675
SSX3	-0.53625
ABCD3	0.1875
C4orf12	1.11475
PARVG	-0.0228333333333333
FIG4	0.494
C9orf46	1.13875
TMCO6	-1.184
IGHMBP2	-0.32625
DUS2L	-0.865666666666666
FAM3C	0.019625
TMEM16D	-0.956125
DCTN4	0.46125
KCNH3	0.5165
EIF2AK2	-0.04
AP1S3	0.049625
CST4	0.6255
PAM	0.666875
NUTF2	-0.814
CITED2	0.8464
SLC39A4	-1.76125
C2orf52	-1.182
GRM3	0.2015
C12orf49	0.232625
CCDC49	0.0928
GRAMD1B	-1.80714285714286
FNDC4	1.71025
SIAH2	0.15875
GDPD4	-0.353
C21orf87	0.364
ATP5A1	0.163666666666667
C16orf63	-0.310625
LOC388135	0.349
ATP5J2	-0.987875
MMP3	-0.95675
EMID2	-0.2485
CRHR1	0.1235
WDR70	-0.36975
C13orf31	1.142
ZFAND1	0.599
CCL18	4.54183333333333
C3orf49	-0.564
RINT1	-1.139
KIAA0408	0.539833333333333
F13A1	5.4379
SLC10A1	0.373333333333333
OGN	5.496
GIPC2	0.995166666666667
XPO6	-0.787
LCE1A	0.4225
FMR1	0.2195
LOC374920	0.45625
DUSP3	0.035875
ANKMY1	-0.49325
C7orf50	-0.46325
BBS9	-0.3308
UNC119B	-0.229625
C9orf72	0.7565
MGC35440	-1.22725
ENTPD6	-0.711875
PPP1R2P9	0.074
ERCC4	-0.587
FAHD2B	-0.2425
HMHA1	-0.4965
HACL1	-0.068
RAD23A	-0.900666666666667
FAM83B	-0.75975
PPP5C	-0.9565
RNASEH2C	-0.737625
C9orf153	-0.51125
SCAMP4	-0.06525
GHITM	0.189
NDUFB7	-0.1475
ADCYAP1	2.15016666666667
SP110	1.55866666666667
MAP3K7IP2	0.947
DHH	0.2115
AGRN	0.154357142857143
WDR33	-0.2295
CEP290	-0.190166666666667
PRPS1L1	-1.634
KLRA1	0.6795
GPR97	0.464
CHD7	-1.271
TLR10	0.987
SLC30A8	1.8945
HIC1	0.931333333333333
IAPP	-1.371
RXFP4	0.03825
GP1BB	1.345
SHQ1	-0.4085
NKX2-3	0.787666666666667
API5	-0.758
FTHP1	0.848
MOV10L1	0.0716666666666666
TRIM6-TRIM34	2.1555
ADHFE1	2.0615
FAM117A	0.198
DDI1	-0.276333333333333
CDON	0.584
TRIM73	-1.314
IGKC	3.986
MMP14	-0.631416666666667
DYNC1LI1	-0.325
C11orf66	0.2735
TRBV3-1	-1.871
FASTKD5	-0.10875
BIVM	-0.71125
LHX4	0.4555
CXCL2	3.2166
RAB2B	-0.101333333333333
IZUMO1	-0.251666666666667
MAP3K15	-1.362125
FAM19A2	0.0193333333333333
ZC3H8	-0.6865
ZMAT1	2.075
SPINK5L3	-3.17466666666667
SLC10A6	0.247
APPL2	0.3895
CARD10	0.3325
LOC402176	0.611625
EEF1D	0.5728
RAB6A	0.0387
C12orf5	-0.836875
PAPOLG	0.40925
MSRB2	1.449
BCR	0.846222222222222
PUS3	0.22125
TIAM2	0.48125
ZNF317	-0.372333333333333
CHD2	-0.0447142857142857
FZD5	-0.924363636363636
NUDT8	-1.7245
ZNF763	-0.3215
PRC1	-3.36433333333333
ABCB9	-0.147833333333333
SPATA3	0.722
TRAK2	0.952125
STAB1	2.640375
LRRTM2	0.931166666666667
psiTPTE22	1.057
DBI	1.3025
SERPINA11	-1.44825
NAT5	0.63375
C20orf58	-1.85925
RPS6KA4	-0.510166666666667
FLJ90650	2.40725
TGFBRAP1	-0.6385
CHRDL2	0.699625
FAHD2A	-0.4575
CNTN1	0.232
BBS4	0.00930000000000001
TMEM181	0.00725000000000001
MINPP1	-0.969
MPHOSPH6	-0.21875
HOXC10	-0.6055
ITPKB	0.26625
CLPTM1L	-0.05925
MEOX2	2.5975
ATP6V0C	-0.2365
PRPF8	-0.376
TMC5	1.8565
FKBP3	-0.43025
PLEKHB2	-0.927375
OR4D6	-0.0395
ZNF544	-0.5905
D2HGDH	-0.555625
RPL18A	-0.8067
HEL308	0.28675
MPP6	-2.5035
TCERG1	-1.574
KRT16	1.47016666666667
KLF17	-0.97325
KLF5	0.37275
CDR1	4.51
VCX3A	-4.9385
FBLN2	3.19
C14orf104	-0.7855
HBE1	-5.8691
OR4S2	0.826
C1orf108	-0.420833333333333
ROBO4	4.158
CPEB4	0.52725
C11orf80	-1.037
BCKDHA	0.11
MYOC	3.08175
GIF	0.2675
CKMT1A	-0.8705
RPL3	1.0463
THBS1	2.2405
APOO	-1.88525
ARMCX1	1.95
HSZFP36	0.15425
SNAPC5	0.4955
EIF4ENIF1	0.35575
ZNF433	-0.5455
TNFRSF21	0.49825
TMPRSS7	-0.167
SPATA18	1.6473
HPDL	-3.531
MKL2	1.7768
TBX3	0.708538461538461
C21orf93	0.802166666666667
DAXX	-0.22875
ELMO1	-0.23075
RGS13	2.037
TAF11	-0.03275
UNC13A	-2.17642857142857
LOC653314	-0.1666
ORC3L	-0.436
IMAA	-2.2645
TARBP2	-1.327
CABIN1	-1.0097
TRIOBP	0.6105625
HIST1H2AC	-0.442125
RGS22	0.0631666666666667
NCOA1	1.28216666666667
IL25	1.7935
SNCG	2.169
GPR6	-0.066
AMDHD1	-1.85483333333333
CHEK2	-1.463125
C6orf142	0.83125
DRD4	0.132
C14orf68	-1.12175
GDF11	-3.075
SEMG2	0.658
CD247	-1.43525
CDAN1	-1.61775
RBMX2	0.264
TGS1	-0.3005
OIT3	1.31375
SYF2	1.13775
MCM4	-3.9335
PKHD1L1	0.84925
CEP192	-0.887833333333333
IFT88	0.99025
RPL9	0.785928571428571
RAB32	0.842125
DDX43	-0.608
P2RX2	0.0591666666666667
OR5D18	1.788
UBE1	-0.436666666666667
SLC24A1	0.837125
ARHGAP5	-0.0145
CETP	0.787
KIAA1731	-0.766
SLC9A4	-0.0505
PTPN6	0.26175
BAHD1	0.1755
GRIK3	1.014
CACNB2	0.3819
PDE10A	-0.69075
DGCR14	-0.38675
PCDHB9	0.6035
RHOQ	1.1805
MAP3K4	0.219
KTI12	-0.612666666666667
RPL23AP13	0.968
GNG11	1.806
CLCN3	-0.00883333333333334
GPAM	3.2935
VSTM2A	-0.158
SLAMF7	1.79733333333333
INTS2	-0.96175
PPP2CA	0.3613
LRP12	-0.389466666666667
SEC14L2	1.48988888888889
DKFZP586H2123	4.51
MC3R	-0.5065
CIRH1A	-1.21833333333333
HIST1H2AB	-1.09816666666667
POLH	-0.7745
MGC16703	-0.980166666666667
SNAPC2	-0.5425
FILIP1L	3.28125
RASGRP4	0.634
LRRC1	0.612
GAS1	2.137
PRAC	-0.719
DGKA	-0.335833333333333
NT5C3	-0.66825
PEG3	-1.8935
NADK	-0.5755
PRR17	-1.11775
LOC374569	0.25425
SGSH	0.318833333333333
NLRP8	0.3235
GALT	-0.1223
MCF2	-0.573
ZNF263	0.555
TACSTD1	0.243666666666667
TYR	-7.26175
ATP6AP2	0.372
RNUXA	0.10425
ABHD10	0.0302
GDPD2	-0.12525
SLC35C1	-0.43725
UBE2A	-0.067625
HERC5	-0.0206666666666666
FAM112B	-5.57233333333333
FBXL16	-1.31575
DKFZP434A0131	-0.4655
ELA3A	-2.1195
RBM41	-0.93825
HAO2	-0.63325
RNH1	0.22575
SHANK2	0.872833333333333
OSBP2	-1.567625
DAK	-0.813
C3orf58	0.66225
TCL1B	-1.72
KBTBD2	0.07275
SUGT1L1	0.2455
UBE2E2	1.14766666666667
MYL9	3.3805
CDC23	-0.903833333333333
PBXIP1	1.3789
CXorf40B	-0.3415
NBL1	1.209
RTBDN	0.4015
RAB11FIP5	0.119125
TTTY13	0.4735
SCOTIN	0.52875
SOHLH1	-0.649333333333333
CDKN1A	1.59414285714286
NCK1	0.48275
ZNF550	0.50025
SAPS3	-0.206166666666667
SPIN3	0.226166666666667
MAGEE2	-0.2485
MIS12	-0.367
OR8H2	-0.1685
KIAA0774	-0.7138
UNC5D	-2.117
CUL7	-0.582166666666667
LIPC	-3.23816666666667
DIO1	-1.677
C20orf11	-0.0988
CTRL	-0.458666666666667
HS3ST2	1.0015
PAK4	0.0981666666666667
CCRL1	5.15375
RNF10	-0.346875
ZNF567	0.13525
ZNF660	0.1755
TCEAL3	1.46725
MAGOH	0.370333333333333
CENPB	0.000999999999999982
C19orf7	0.607
LOC388965	0.76675
ZCCHC13	-0.6385
JMJD1A	-0.7508
HIST1H4H	-2.0505
TBRG1	-0.0803
GPC3	-0.586375
TAF1C	0.168875
EBNA1BP2	-0.874666666666667
CIAPIN1	-0.53425
PDGFRA	0.672823529411765
CSTB	-0.700875
CENPI	-2.73483333333333
GTF2E2	-0.426333333333333
RPP21	-0.493
CCNF	-1.56033333333333
KCNQ3	-0.1215
FAM79A	1.579
SLC22A12	0.25
NOVA1	0.4425
FZD3	-0.1029
AKAP8	-1.06475
SOCS5	0.541625
CFDP1	0.05275
DLG5	0.5045
PGM5	1.70658333333333
C1orf144	0.13475
HDAC10	-1.053
RND2	0.141
C20orf199	-0.78225
RNMT	-0.804
SLURP1	0.00662499999999999
ASTN1	0.648625
SH3BGR	1.98825
MYCL1	-0.86775
ZHX1	0.892
CENPK	-3.58375
FOSB	4.5371
LOC643406	0.37275
C2orf59	-1.08625
TMEM135	0.577875
SLC27A2	-2.63175
KRT33A	1.5185
OVOL1	0.586625
PAMCI	-0.0566666666666667
S100A7	-1.186
ZNF789	-0.866
HARS2	-0.2135
RPL23A	-0.987333333333333
TCF23	1.61725
UPF3B	-1.201375
C17orf78	0.393
HLA-DOB	0.406666666666667
C14orf142	0.2875
TEKT5	0.101166666666667
DMWD	0.0705
POLD1	-3.00516666666667
GSCL	0.279
CALD1	1.163
SCRT1	0.1285
AIG1	1.22775
UNC84B	1.13975
ZNF404	0.3085
TMED6	-2.8485
KIAA1462	0.1145
LRRC27	1.1168
PYGO1	0.09
PIGU	-0.394833333333333
ALAS2	-4.0655
WRNIP1	-0.13075
CNNM3	-0.15
ZNF2	0.45
ST3GAL5	-0.00491666666666667
MRPL23	-0.438
TSSK6	0.539
PSMA6	-0.63525
C16orf70	-1.079
KIAA1602	-0.211
ALMS1	-0.247166666666667
DCN	4.5275
TMEM132D	-0.61475
SUCLG2	0.304
ABHD14A	-0.1105
DEXI	-0.144666666666667
AMPD2	-0.741333333333333
IFNAR2	-0.101
CYB5A	2.9899
TLOC1	0.99695
NXF5	-0.597666666666667
NRBF2	0.62875
KCTD3	0.35625
ITGAE	0.0663333333333333
SLC30A3	-1.5715
ZRF1	-0.8505
IFRD2	-0.866625
XAB1	-0.37925
PYCR2	-0.526333333333333
SERPINB3	-2.89
TMLHE	0.0524
GEFT	-0.96125
ABCA5	0.842
EMR4	0.532333333333333
TSFM	-0.682
HIST3H2BB	-1.74075
ARHGEF19	0.538
TSPAN17	-0.1165
ABCC8	2.071
MAP1S	-0.0166666666666667
C22orf36	-0.188
BNC2	0.5605
HIST1H4A	-1.5525
NDUFS3	0.046
WDR3	-1.35583333333333
XKR4	0.53275
TTC33	0.157214285714286
STMN2	4.472
CPN2	0.226166666666667
HSPC105	0.396875
PCOLCE2	1.68725
C3orf55	3.069
KLHDC9	1.198
TBC1D23	0.3465
ATXN2L	-1.31916666666667
MAP2K3	0.07
SCAP	-0.14375
ZNF486	-0.303333333333333
C20orf96	-1.12025
NARS	-1.074
ADAMTSL1	-0.535428571428571
PRCC	-0.816333333333333
CCDC126	1.47741666666667
ZNF675	-0.38325
CALCOCO1	1.001
ANKRD43	1.80775
CWF19L2	0.389833333333333
ZBTB32	0.515333333333333
BRAF	-0.53875
ODF4	-0.07075
MGC14376	2.06766666666667
HORMAD1	-2.20583333333333
AAK1	0.303333333333333
PEBP1	0.649666666666667
TNFSF5IP1	0.662
DKFZp564N2472	-0.1945
RMND1	0.457625
IGKV1-5	4.96225
COL1A2	2.38425
