Hybridization REF	TCGA-A7-A13F-11A-42R-A12P-07
SLAMF7	2.60966666666667
INTS2	-0.778
PPP2CA	-0.4587
LRP12	-0.151866666666667
SEC14L2	0.925222222222222
DKFZP586H2123	4.98925
MC3R	-0.5175
CIRH1A	-1.40883333333333
HIST1H2AB	-0.977333333333333
POLH	-1.221
MGC16703	-1.8025
SNAPC2	-0.148
FILIP1L	2.468
RASGRP4	0.357
LRRC1	1.335
GAS1	3.078
PRAC	-0.93025
DGKA	-0.5205
NT5C3	-0.665
PEG3	-1.40441666666667
NADK	-0.9825
PRR17	-0.72875
LOC374569	0.41125
SGSH	0.581166666666667
NLRP8	0.618
GALT	0.3892
MCF2	-1.388
ZNF263	0.008
TACSTD1	-0.062
TYR	-6.4869
ATP6AP2	0.11375
RNUXA	-0.0985
ABHD10	-0.1202
GDPD2	-1.24625
SLC35C1	0.93275
UBE2A	0.131625
HERC5	-0.687333333333333
FAM112B	-4.9975
FBXL16	0.13675
DKFZP434A0131	-0.4595
ELA3A	-2.015
RBM41	-0.940875
HAO2	-0.1935
RNH1	0.5445
SHANK2	1.6975
OSBP2	-1.732375
DAK	-0.8335
C3orf58	1.78775
TCL1B	-1.165
KBTBD2	-0.16075
SUGT1L1	0.967
UBE2E2	1.2895
MYL9	3.532
CDC23	-0.938333333333333
PBXIP1	1.9274
CXorf40B	-0.7225
NBL1	1.23675
RTBDN	-0.3435
RAB11FIP5	0.398625
TTTY13	-0.4985
SCOTIN	-0.247166666666667
SOHLH1	-1.7978
CDKN1A	0.330571428571429
NCK1	0.91175
ZNF550	0.71625
SAPS3	0.208333333333333
SPIN3	0.367166666666667
MAGEE2	0.4245
MIS12	-1.14283333333333
OR8H2	0.038
KIAA0774	-0.817333333333333
UNC5D	-1.986
CUL7	-0.413833333333333
LIPC	-2.305
DIO1	-3.332
C20orf11	-0.5478
CTRL	-0.78275
HS3ST2	2.10725
PAK4	0.089
CCRL1	5.454
RNF10	0.23
ZNF567	0.224
ZNF660	-0.2935
TCEAL3	0.32725
MAGOH	-0.4605
CENPB	-0.4295
C19orf7	0.83775
LOC388965	0.41975
ZCCHC13	0.844
JMJD1A	-1.0065
HIST1H4H	-1.82
TBRG1	0.0501
GPC3	0.1015
TAF1C	-0.370125
EBNA1BP2	-1.237
CIAPIN1	-0.7735
PDGFRA	1.75538888888889
CSTB	-0.038375
CENPI	-3.63666666666667
GTF2E2	-0.591166666666667
RPP21	-0.36675
CCNF	-2.5955
KCNQ3	0.551
FAM79A	1.69725
SLC22A12	0.2645
NOVA1	1.89066666666667
FZD3	-0.0907
AKAP8	-1.24825
SOCS5	1.067375
CFDP1	-0.5695
DLG5	0.57025
PGM5	2.40741666666667
C1orf144	0.0405833333333334
HDAC10	-1.491
RND2	-0.471
C20orf199	-0.3395
RNMT	-0.759875
SLURP1	0.165
ASTN1	0.8025
SH3BGR	2.245
MYCL1	-1.40325
ZHX1	1.18866666666667
CENPK	-4.63375
FOSB	3.7846
LOC643406	0.459
C2orf59	-0.73825
TMEM135	0.854875
SLC27A2	-3.88025
KRT33A	1.8295
OVOL1	-0.010375
PAMCI	-0.711833333333333
S100A7	-1.2125
ZNF789	-0.8865
HARS2	0.0515
RPL23A	-0.686
TCF23	-0.095
UPF3B	-1.449375
C17orf78	0.7365
HLA-DOB	1.45383333333333
C14orf142	-0.535166666666667
TEKT5	-0.467666666666667
DMWD	0.7585
POLD1	-2.18816666666667
GSCL	-0.277
CALD1	1.2194
SCRT1	0.3195
AIG1	1.83025
UNC84B	0.31925
ZNF404	0.9805
TMED6	-2.32125
KIAA1462	1.0755
LRRC27	1.70316666666667
PYGO1	0.256
PIGU	-1.18383333333333
ALAS2	0.194166666666667
WRNIP1	-0.072875
CNNM3	-0.3715
ZNF2	0.37375
ST3GAL5	0.39125
MRPL23	-0.2605
TSSK6	0.172
PSMA6	-0.768
C16orf70	-0.72775
KIAA1602	0.3915
ALMS1	-0.348166666666667
DCN	4.9365
TMEM132D	-1.18375
SUCLG2	-0.117
ABHD14A	0.72225
DEXI	0.274
AMPD2	-1.10733333333333
IFNAR2	-0.649
CYB5A	2.4356
TLOC1	1.32585
NXF5	-0.9635
NRBF2	0.6795
KCTD3	0.856
ITGAE	0.203166666666667
SLC30A3	-1.8255
ZRF1	-1.174
IFRD2	-0.37075
XAB1	-0.31225
PYCR2	-0.828333333333333
SERPINB3	-3.455
TMLHE	0.3872
GEFT	-1.279625
ABCA5	1.316375
EMR4	0.186166666666667
TSFM	-0.42175
HIST3H2BB	-2.3505
ARHGEF19	0.0435
TSPAN17	-0.499666666666667
ABCC8	1.92325
MAP1S	0.0863333333333333
C22orf36	1.11325
BNC2	-0.151357142857143
HIST1H4A	-1.47075
NDUFS3	-0.4165
WDR3	-0.944666666666667
XKR4	-1.17575
TTC33	0.333571428571429
STMN2	3.0215
CPN2	0.118333333333333
HSPC105	0.7
PCOLCE2	3.623
C3orf55	4.2
KLHDC9	1.15983333333333
TBC1D23	0.37925
ATXN2L	-1.46225
MAP2K3	0.555833333333333
SCAP	0.05575
ZNF486	-0.300333333333333
C20orf96	-0.63325
NARS	-0.59775
ADAMTSL1	-0.822714285714286
PRCC	-0.272
CCDC126	1.07616666666667
ZNF675	-0.74125
CALCOCO1	1.51475
ANKRD43	1.0545
CWF19L2	0.611833333333333
ZBTB32	0.337833333333333
BRAF	-0.618
ODF4	0.29625
MGC14376	1.78116666666667
HORMAD1	-2.79983333333333
AAK1	0.138833333333333
PEBP1	0.989916666666667
TNFSF5IP1	0.0158333333333333
DKFZp564N2472	0.376
RMND1	-0.034
IGKV1-5	4.81725
COL1A2	2.00266666666667
SERPINA5	-1.09175
AANAT	0.294
C19orf21	-3.1065
GEMIN5	-0.43425
UBR4	-0.481
LTBP3	1.15983333333333
AMHR2	-2.69016666666667
PROCR	-0.116
MYBBP1A	-1.28425
C20orf39	-1.08833333333333
ZNF697	-0.4925
PASK	-1.7875
ZNF776	0.486166666666667
RFXDC2	-0.220875
KIAA0467	0.582
C10orf96	-3.13425
ZNF503	0.4165
GULP1	0.8365
KCNE4	0.491833333333333
DKFZp434K191	-0.0205
LOC196913	0.0445
BHLHB4	0.4295
CH25H	2.04
LOC81691	-1.50766666666667
ALPL	0.769714285714286
COL12A1	0.97825
FOLR3	-1.10933333333333
GPR123	-0.26325
TRIM62	-0.352071428571429
ABLIM1	1.90833333333333
MAST3	0.06025
RHBDD1	0.097
LOC338809	0.212
RYBP	-0.000750000000000001
TTC26	-1.56375
ZNF22	0.723
ISCA2	-0.2445
RDM1	-3.23175
PIGM	-0.1935
GNB3	-1.3085
ACTR2	-0.3614
HMGB1	-0.0415
EDG1	5.52366666666667
SOAT2	-2.759
OR10AD1	0.5095
RAP1GDS1	0.266166666666667
LCE1F	0.3895
ESM1	-2.119875
RCN3	2.141
CREBL1	-0.5045
DBNL	-0.600166666666667
PTGER3	4.442375
USP30	-0.0311666666666666
BCL2L12	-1.0025
KIF26B	0.348
ZNF416	0.537
ZNF225	0.2595
C17orf70	-0.462
ZNF554	0.85575
RAE1	-1.55333333333333
TNIK	0.288166666666667
ACTN3	0.522
MGC45922	0.0425
CCNA1	-0.299
RYK	1.00466666666667
IL26	-0.191
LRP3	0.8785
QARS	-0.257
SOX7	1.86307142857143
BID	-0.680625
OR2S2	0.0035
CXCL14	5.23075
C11orf47	-0.4875
MGC29891	0.269833333333333
HSPB8	2.3551
PRDM14	-2.395
NUFIP2	0.41475
MNAT1	-0.360625
ZDHHC2	0.78675
MBNL2	1.2855
ADD3	0.43875
CSNK2A1P	-1.203
KLK6	1.986
TMEM111	0.416
KIAA1279	0.41175
NUBP2	-0.411666666666667
RAB42	-1.186
ID3	-0.4135
TM9SF1	-0.5155
MDP-1	-0.16675
POU4F2	0.4145
IQCK	0.314
C16orf14	-1.07775
CAPN3	-0.7485
FAM43B	-0.056375
RECQL	-0.8765
AP1G1	-0.557
CTNNBL1	-0.4975
ECHDC1	1.09566666666667
SMARCC1	-1.0855
FOXQ1	-1.0885
GNAI3	-0.272666666666667
POLG2	-1.4315
CD4	1.598875
ITLN1	1.06875
EBI2	3.82525
IRF1	-0.7135
PTPRE	1.677
PTK2B	-0.37825
NXNL2	-0.8575
SOX4	-0.0412222222222222
TSPAN3	1.2375
SH2D1A	-3.4655
C8orf58	0.0255
USP20	-0.89475
DUSP22	0.338666666666667
CALB1	-3.14883333333333
L3MBTL2	0.836666666666667
MCRS1	-0.512
TMEM118	-2.06483333333333
C18orf8	0.289666666666667
FLJ10241	-0.53675
GJA12	1.777
PKD1	0.197833333333333
ZFP3	0.749
JAM3	0.19
LAPTM4A	1.8868
DIRC2	0.3815
KIAA2022	0.561
MYOM1	2.98366666666667
TRPM8	-2.46566666666667
MOP-1	0.59875
PHKG2	-0.94075
ZNF650	0.710125
KIAA1522	0.267375
PSG8	-1.62116666666667
DDX19B	-0.191
MOBKL1B	-0.94025
DIAPH2	0.880666666666667
PTPN12	0.311
CLN8	0.3255
CRYZL1	0.571166666666667
CRY2	1.40691666666667
FCGR2B	4.777
PNPLA4	1.7365
ZNF454	1.3715
DKFZp434B1231	-0.06725
CLDN11	1.863
RFWD2	0.035
CIB2	1.0345
MXRA8	3.47825
HRK	0.062125
MAML2	1.25625
C4orf31	1.5515
C6orf192	1.0465
COG6	1.34225
FAM5B	-0.659
NFATC1	1.0955
SEPT10	1.125
SCYL1	-0.4721
RPP40	-1.24475
SCOC	0.4991
KIAA1450	1.21675
CTDSPL2	-0.54425
TBX5	2.7675
NAPG	-0.543375
RHD	-4.4805
C14orf45	1.15616666666667
ZBTB22	1.019
PLCG1	-1.2295
ANKRD10	-0.073375
AQP7P2	4.774
TAGLN2	-0.0766666666666667
HTR2C	-1.31883333333333
SLC16A7	3.34483333333333
C17orf83	0.248
TSGA14	-0.8685
MDH1	1.7905
PPP3R2	-0.2865
DCBLD2	-0.995785714285714
RBM33	-1.156125
DPH3	-1.22825
SYT10	-1.56383333333333
FMO4	2.626875
THYN1	-0.2395
DRD5	-1.3935
OTOR	-0.0268571428571429
PGRMC2	0.8307
KATNAL1	0.980625
PAQR6	-2.5085
UBE2I	-1.31075
C14orf28	1.00625
C8orf70	1.13725
FLYWCH1	-0.44325
ANGPTL3	-1.29375
GLRX2	-0.2065
ATP11A	-0.6035
ARL5B	-0.728
MUC16	-0.17
SLC25A5	-1.34307142857143
ACRC	-0.5025
MYO1C	0.550125
FAM89B	0.700166666666667
FAS	0.771625
KIFAP3	0.80725
GLRA2	-0.117
BTN3A2	0.513
CNKSR3	0.502
CSTF3	-0.7285
ARPM1	1.42325
KIAA1530	-1.117
C9orf150	1.45016666666667
PRKCI	-0.69325
tcag7.1015	-1.61275
SOD3	2.31925
ZNF574	0.26325
CYP21A2	1.22525
RPL12	0.487
COMMD2	-0.832
WIZ	0.14775
LOC344405	-0.1645
ALDH4A1	0.933470588235294
CRYAB	4.723
COPA	0.268166666666666
PCDHGA7	0.235
KIF11	-3.40241666666667
RASD2	1.148875
SLC26A3	0.64
ZNF175	-0.2715
JAKMIP2	-3.210625
C8orf4	2.30566666666667
PTHLH	3.628
SLC40A1	2.49775
OR7D4	0.00833333333333333
PCDHB17	-0.329
CD36	7.19671428571429
C6orf203	1.0452
PRKG2	-0.613
LOC400566	-0.29
ANAPC13	0.2825
SLCO3A1	0.09225
ZNF692	-1.6295
FANCL	-0.6645
SH3GLB1	1.264
C12orf61	-0.6145
KBTBD6	0.22275
SUPT5H	-0.00375
XRCC6	-0.5815
HUS1B	-0.5522
FAM133B	-0.0486428571428571
LOC728276	-0.3755
KCTD18	1.045
SOS2	1.55633333333333
CCDC99	-2.505
C1QTNF5	3.6965
NNAT	4.23516666666667
USP16	0.32875
LARS	-0.941375
ZBTB2	-0.3705
ABO	-0.0388333333333333
TRAF3	-0.181
GALNT5	-3.5295
NAP5	0.3255
ALG14	0.700666666666667
KIAA0515	0.306115384615385
WDR75	-0.788833333333333
TEX261	0.1395
LY86	0.46525
LOC389072	-0.3515
FLJ13611	-0.18025
MRGPRX2	-0.0155
SNRPA	-1.074625
OR2G2	0.0945
GPRASP2	2.458
C7orf42	0.1806
C9orf163	-0.3795
CYP11B2	0.5785
FCRL3	1.11683333333333
PRDX1	-1.35975
FGB	-6.90366666666667
COX17	0.593333333333333
C16orf33	-1.33125
PIWIL1	-0.266166666666667
FOLR1	-0.464
KIAA0082	-0.40625
FREQ	-1.04333333333333
TMCC2	-0.673166666666667
TCF12	-0.207
ZNF721	0.585
FAM130A2	1.9505
POU4F1	-2.22775
SNRPF	-1.4995
SGIP1	1.21716666666667
ZNF641	0.9905
EMG1	-0.753875
PRRG4	-0.00650000000000001
HIRA	-1.27875
MYNN	0.314166666666667
AEBP2	0.252833333333333
TBXA2R	0.349666666666667
ISL2	-1.933
PCDHB11	0.2875
RNF144A	-0.555875
MARCH5	0.660875
DULLARD	0.1065
DCLRE1B	-1.02533333333333
ITGA8	1.0055
TP73	0.048375
PRKCD	1.48075
NDUFB4	-0.041
ATP13A4	2.778375
ANTXR2	0.902
COL4A3	-1.12716666666667
MYO10	-2.095
SLC6A18	0.306
PEX1	-0.157
TMEM74	-0.7495
RBM19	-0.0295
TAPBP	-0.1103
RUNX1	1.64825
MID1	0.883083333333333
GPR64	0.641833333333333
RASEF	2.33975
GABRG1	0.265375
MYO16	1.3765
DBF4	-3.08516666666667
TSHZ2	4.34575
RIPK2	-0.3775
PPTC7	0.508666666666667
KIF4B	-2.3175
LRRC31	-0.532625
ZNF540	1.88525
EFNB3	0.5535
LOH12CR1	0.042125
STON2	0.312333333333333
GLP1R	0.38675
CSTF2T	-0.705375
IREB2	-1.165625
GRSF1	-0.32375
PDCD7	-0.363166666666667
LRRC43	0.356
CNR1	1.78616666666667
IL1F7	-0.2585
C12orf64	-0.4445
FAM69B	0.04875
NR2E1	-2.349
MS4A6A	3.6319
FTL	-0.009
C7orf36	0.006
PCLO	0.4658
DYRK2	0.138666666666667
ARIH2	0.139625
SAMD7	-0.327
SCNN1D	-0.90775
SLC32A1	-1.07775
C22orf25	-0.3525
MRPS18A	-0.1496
GPR112	-0.293
EARS2	-1.3165
ERN2	0.289
ATPBD3	0.1515
PRH2	-0.0255
CDKN2D	-0.6275
PGLYRP2	0.05125
TRIM40	-0.054
SEC14L3	0.0708333333333333
SLC22A1	-0.10525
BTN2A3	0.14575
RASA4	0.87325
CCNL2	-0.652333333333333
MYBPC3	0.477
GJA4	3.92625
CDC42SE1	-0.167625
TRPV2	-0.97525
MYPN	-4.6648
SIM1	2.0555
CDADC1	1.30716666666667
ZFHX4	2.5865
NIBP	0.196666666666667
ADAMTS19	-2.1865
ABTB2	0.2125
TSPYL2	0.155125
EIF2S3	-0.2149
SOX30	0.05725
AP2A1	-0.808666666666667
DKFZP564O0523	0.4305
LOC285398	-0.078
CDH18	-5.24525
CHL1	4.949
GATS	0.0602
TBC1D2B	1.2725
OR1J1	-0.979
GSN	3.57066666666667
DPCR1	0.412714285714286
GARNL4	-0.971
SMARCA5	-0.991
PLEKHG3	0.521
ZBTB45	0.6285
FRMD6	0.150833333333333
PLS1	-0.525666666666667
DGKZ	0.136166666666667
EFNA1	0.496
WDR85	-0.7765
ANK2	1.9005
PAGE4	-0.973166666666667
SENP6	1.16833333333333
AKR7A2	-0.431666666666667
FKBP10	-2.323
VEGFC	-0.227666666666667
LARP1	-0.544
SRBD1	-0.13275
ITGB6	3.68225
SLC1A2	-0.460230769230769
INVS	-0.631333333333333
MPO	1.35425
MOBKL3	0.0707
CUTL2	-1.694875
KLK2	-0.01275
VIM	1.0995
REG1B	-0.498666666666667
PCDHGC4	0.415
C3orf34	-0.987166666666667
SUMO3	-0.3655
CST9L	-0.19525
MLL4	-0.73925
SPR	0.693833333333333
SAMD9L	0.672
ABCE1	-0.4225
SUPT3H	-0.334833333333333
ACTBL1	-2.1895
ADAMTS4	0.737333333333333
SLIT3	4.03925
RHEBL1	-1.6165
NPM2	0.0925
MAN1C1	1.585625
KIAA1856	0.362416666666667
HSPA6	1.322
LOC388152	-2.1695
C10orf140	0.46075
ZDHHC12	-0.593
LIN7A	-0.8328
PHC2	0.19025
SPHK1	-0.3395
TRIM26	-0.337375
FAM83E	-0.4945
C18orf24	-3.06816666666667
ZNF578	0.0496666666666667
ORAI1	-0.56225
RUVBL1	-1.68591666666667
C7orf20	-0.6485
APAF1	-1.22
SLC36A4	-1.35133333333333
MYH11	4.9325
NEK1	0.4088
MPP2	-0.747875
C12orf24	-2.26825
TNK2	0.355875
ZNF289	-0.57325
MATN3	-2.86785714285714
IFNGR2	1.08933333333333
ITPR1	1.427125
EBF3	5.1
TBC1D20	-0.2889
OR10P1	0.03725
DDAH2	1.6795
SHPRH	-0.068125
STX7	0.281
LOC554248	-1.3655
BCAR1	-0.0505
ATXN3	0.234916666666667
TRIM27	-0.92475
CDC42EP2	1.687
CHP	0.673214285714286
SOX17	3.2005
ZNF259	-0.919166666666667
CHCHD1	-0.256125
ZDHHC19	0.033
GBP2	3.5575
GARNL3	1.2145
MRC2	0.24475
C1orf52	-0.186
AOF2	-1.189
LRPPRC	-0.5236
ACVR1C	5.34033333333333
TM4SF18	4.17483333333333
TMEM169	0.2645
PPP1R16A	0.137375
EBF1	3.5295
RRS1	-0.563833333333333
SNX2	0.038
OR2T2	0.2485
RBX1	-0.46025
ANKRD54	0.0333333333333333
TSNAX	0.103833333333333
TMEM83	-2.10225
ZBTB7A	0.54525
ATM	-1.76108333333333
LOC338328	3.41183333333333
TIE1	2.676
HIST1H3G	-0.794666666666667
PASD1	-4.37333333333333
TINAG	0.34825
PCDHAC2	0.6805
LRRC15	-0.7815
WBSCR17	0.025
TFF2	-0.003
PARP2	-0.7645
NDFIP2	-0.498375
PCDHGB2	-0.673
WDR60	0.40475
MAP7D2	-1.5318
USP45	-1.482
GSDML	0.07
TNS1	1.5787
PLCD4	0.93875
IQCD	-0.271666666666667
SMPX	-2.64525
CD9	0.0326666666666667
SRGN	2.071125
CASP7	0.63725
INOC1	0.224833333333333
DKFZp451M2119	0.45575
VMAC	1.234
USP53	1.9229
CAMK1G	-0.7475
TMEM106A	-0.360333333333333
CDC20	-3.5519
ACSL5	0.744166666666667
CBWD5	-1.283625
C1orf87	-1.40416666666667
KIAA1274	0.72125
PRUNE2	-0.699714285714286
LYPLA2	-1.3985
DOK6	-1.65233333333333
GPR149	-0.16025
FAM30A	3.7775
TMEM129	0.8465
SLC35B3	0.90225
ACPP	-1.0359
LOC200261	-1.5245
SLC4A7	0.3329
CCDC40	0.953
GART	-2.122875
THOP1	-1.7265
SCARB1	-0.593
CACNA1F	0.38675
TRIAP1	-0.31
SYT14L	0.1385
SFRS8	-0.355833333333333
PBOV1	-0.27075
GOLSYN	2.54225
GJB7	-0.001
CAMK2N1	-0.138083333333333
GREM1	2.07408333333333
FLJ20433	1.05725
QPCT	-2.9785
PRKAG2	1.347
H2AFX	-2.43125
C6orf154	-0.6035
PLOD3	-1.1865
ZBTB39	-0.544833333333333
WASF3	2.63358333333333
DRG1	-0.49475
PRR4	1.9
SPCS1	-0.62425
KDELR3	-0.543333333333333
SRP19	-0.172166666666667
GABRA6	-0.145666666666667
MFSD1	0.916
MMEL1	0.715
PDXDC2	-0.3271
BUB1	-6.46744444444445
RNF138	-1.036125
MYLPF	-0.618833333333333
AIF1	1.25033333333333
DYNLRB1	0.4894
HCN3	-1.42283333333333
HIST1H2AI	-1.33
MAP4K5	0.31
LASP1	0.531625
LOC130951	1.6555
PLAA	0.3685
KRT6A	0.162
C6orf117	-0.22975
ARHGAP23	-0.0835
PTF1A	-0.136
GPHA2	-0.763
LCE3B	-0.074
MCL1	1.48442857142857
EHBP1	0.757916666666667
PRNP	0.4485
ZSCAN1	0.2375
C1orf113	-0.508
FOXA3	-2.73825
NEB	0.1535
ASGR1	-3.68583333333333
CTGF	2.88066666666667
RAB17	-0.400333333333333
MST101	-0.02
JARID1B	-0.132
USP37	-0.5149
PTBP1	-1.35033333333333
PTPN7	-1.24466666666667
CDC7	-3.798
SNX7	0.16675
ZNF335	-0.38425
CPT2	-0.23875
HEATR1	-1.15325
HSPC152	-0.115375
C5orf40	0.10325
PSME1	-0.469
STAG3	-2.30725
TMEM154	0.0806666666666667
KLHL32	-0.0576666666666667
TSGA10IP	-1.099
SUV420H2	-1.07783333333333
SF1	-0.2404
2'-PDE	0.02775
PNLIPRP2	-2.1285
TRSPAP1	0.06975
NUP210	-2.41216666666667
ANP32C	-1.47183333333333
RAB11B	0.32
ASB15	-0.4145
ITGB3BP	-1.94925
UBASH3A	-1.34975
YWHAB	-0.339125
TPRX1	-0.2895
LY6G5C	0.20575
SLC7A2	-1.165625
CLK1	1.3647
HSD3B7	0.0246666666666667
VDR	1.99125
C16orf74	-0.4385
ACE	0.117
PSMA2	-0.581333333333333
CCDC131	-0.642625
ZNF213	0.507166666666667
EML2	-0.2725
ALS2CR13	0.1445
GLYATL1	-1.353
DSPP	-0.456
DHFRL1	-0.25025
C10orf30	1.19383333333333
SH3RF2	0.6285
LOC197322	-0.251
DLL3	-2.081875
TIGD7	-0.053
GFRA3	0.16775
CPA1	3.113
RTN4	1.27533333333333
PPT2	-1.0005
FASLG	2.33633333333333
FOXP4	0.31125
RPL26	0.7729
GNL3L	-2.57116666666667
FMR1NB	-0.3642
CD163	7.49725
SGPP2	0.31875
GIMAP2	1.6795
CD37	0.559333333333333
DPT	5.58141666666667
NBLA00301	2.782
RGS5	3.03183333333333
C9orf4	-0.2995
ACTL8	-4.39316666666667
PRKAR2B	3.473
OPLAH	0.5045
C20orf134	0.79975
SPACA5	-0.1995
TBL1X	-0.457166666666667
TSPYL3	0.279
CHCHD3	-0.905
CRKRS	-0.475166666666667
GPR65	3.6525
DFFA	-0.749375
FUT1	1.067
C6orf204	0.209833333333333
TMEM51	-0.34225
ZNF580	0.24425
CMTM2	0.75425
C20orf200	-0.181
EZH1	1.09883333333333
FDX1L	-0.2385
MRPL32	-0.37075
PCAF	0.7118
ALOX15B	1.132
CD59	1.88333333333333
CDK9	-0.129375
ERP29	-0.2395
TTR	-5.3965
BCMO1	0.5045
DDIT4	0.6318
PTGDS	3.55925
C3orf63	-0.165
BST2	-0.61325
CYP1A2	-0.203833333333333
C5orf25	-0.71425
STX1A	-1.26976470588235
OR2A12	0.161
SH3BP5L	-0.136
SERINC5	-0.516875
USP6	-0.9682
MRPL3	-0.8485
POMP	-0.001875
INPP4B	-0.7815
GMPPB	-0.403
EAPP	0.60075
AHSA1	-1.0695
ABCA11	0.4295
SLC5A6	0.13075
HIVEP2	1.484
SUMO2	-0.4495
KIAA1822L	-1.38983333333333
C11orf67	2.12925
TXK	0.39
PHCA	0.4275625
ICAM4	-2.1245
FPGS	0.116333333333333
SNRPA1	-1.5125
KCNJ4	-0.908
KIF6	0.2731
HIST1H2BG	-2.55816666666667
SLC5A5	0.44225
ZNF354B	0.0841666666666667
IL12RB2	2.09575
C11orf76	0.1755
GAL3ST2	0.166
AIFM2	2.159
SYNC1	-0.453625
UBL3	0.9255
PIK3CG	-1.22933333333333
NLN	-1.0807
BCORL1	0.26575
CD5L	-0.41175
ZNF238	0.839
KIAA1394	-0.28725
C16orf55	-1.1644
CYP3A7	-1.61675
KRTAP3-1	-3.2005
TFDP1	-1.2275
MND1	-4.95575
NODAL	-0.122833333333333
GTPBP4	-1.25925
TUBGCP2	0.17625
SLITRK5	-2.58625
CIC	0.38925
CD79A	1.20766666666667
SAMD14	-0.364166666666667
TNPO3	-1.298
OR10G3	1.035
OR10G8	0.3325
CCDC111	0.0035
HOXC9	0.52725
DCUN1D1	0.2445
CYB5R1	1.09875
TSR2	0.35075
DAB2IP	1.6833
SLC6A5	0.2065
RAB3D	0.20825
DCUN1D4	0.142666666666667
ERBB3	-0.529166666666667
SDC1	-0.364916666666667
ATP6V1H	0.210666666666667
SYK	0.787
ST20	-0.9665
C13orf30	0.655
WDR40A	0.363333333333333
ADMR	0.444
LOC388335	3.943
ACSM1	1.498
TDG	-0.806666666666667
FLJ11235	0.76175
MRPS5	-0.981
AGPAT2	2.13083333333333
SLC12A1	0.852375
CYP27A1	-0.63075
THAP7	-1.1745
XPO1	-0.7755
ALMS1L	-0.418833333333333
C1orf2	-0.45175
ZNF777	-0.2425
CAMK2A	0.3305
SMC1B	-0.534
IHPK2	0.3488
LEMD1	-0.69325
NKD2	-0.5166
CLU	2.08564285714286
ARMETL1	1.303
PABPC4	-0.82675
CXCL12	4.49716666666667
TFAP2C	2.1339
TTTY8	0.509
ABCB10	-0.9234
ENDOD1	1.0345
IDI1	-1.7075
KCTD6	0.266166666666667
CCDC105	-0.441
ULBP2	-1.5005
ZDHHC5	0.19225
WNT8A	-0.1005
COMMD10	-0.13825
KLHL12	-0.366875
GPR50	-0.165
NR5A2	0.486125
OXGR1	4.25966666666667
EHD3	0.415
CAPRIN2	-0.537125
KLRC3	-3.147
SF3B1	-0.178
IPO7	-0.8155
ALDH1A1	1.56683333333333
ANKRD5	-0.55125
TSNARE1	0.414
DDEFL1	1.3415
RNASEL	1.415
DNAH9	-0.28125
HELLS	-3.50725
TNS4	2.6645
NAV1	0.4925
KIAA1409	-0.3655
C20orf26	3.07916666666667
TUBG1	-1.672
IRX2	3.0735
CNGA4	-0.4245
MGC50559	1.675
OR4K17	0.3875
TM2D2	0.512416666666667
FAM32A	-0.08225
TXNDC14	-0.735
CCBL1	-1.262
ANK1	-1.992
PRSS23	-1.497375
PPM1L	0.1155
SPATA20	-0.498
APCS	-0.08775
C14orf122	-1.21816666666667
PSMB5	-0.676
C6orf10	0.0042
SETDB2	0.643
SPNS3	-0.9805
SGMS2	1.049
MXD3	-1.54666666666667
MON2	0.1671
CARTPT	0.512
HNF4A	-1.41366666666667
RABEP1	0.14045
TNFRSF10B	-1.221375
USH1G	0.1595
PPAP2B	1.1515
TMEM16K	-0.17
CTDSP1	1.37416666666667
CDK5R1	-0.789666666666667
GABRR1	-0.3525
OPN1LW	0.5735
FAM98C	0.665125
DBN1	0.0755
ACAD10	-0.50575
QTRTD1	-1.0945
WNK3	-0.8375
RPS19	0.352375
C1QB	4.086875
OTUD5	-0.29775
SLC41A2	0.461333333333333
TMEM22	1.38316666666667
KHSRP	-0.865916666666667
TNFRSF11A	-0.0483333333333333
FBL	-0.7505
IBTK	-0.0183333333333333
OXER1	0.061
CBLN4	2.229375
GPR172B	1.07383333333333
CFTR	-1.38275
VSX1	2.3655
CAMK1D	-0.12975
LOXL3	-1.943
RTP4	1.9655
SLFNL1	-0.0395
KIAA0828	-0.85475
PAR5	0.484
LOC723972	-1.5665
GDI2	0.363625
CEBPA	2.1846
MLF2	-0.4845
AFMID	-0.61575
ALOX12B	-0.31025
BPHL	0.106125
COX5B	-0.28
S100A10	1.1341
THOC6	-0.72825
NHN1	-0.676
RRP12	-1.28116666666667
ARID3B	-2.324
CD3G	-2.18133333333333
KIAA0133	-1.25975
NAT11	-1.1675
PPAT	-1.80966666666667
SIRT3	0.5274
TCERG1L	-1.78875
NIPA1	-0.6679
DPP8	0.2829
IL7R	1.32683333333333
ZFP64	-0.31225
DMAP1	0.0037
TRMT12	-0.08475
TLR4	3.0196
WFIKKN2	0.6945
RAB12	-0.00199999999999999
DDX51	-0.413333333333333
KIAA1086	-2.64625
ZNF295	0.260166666666667
ACVR2B	-0.994071428571428
LOC494150	-0.897875
ZNF517	-0.3545
DNASE1L2	-2.85533333333333
SUFU	0.786666666666667
LOC283677	-0.252
LMO3	3.01716666666667
PPP2R5D	-0.675166666666667
ZNF587	-1.0671
HIST4H4	-0.045
CYP2C8	0.3975
C1orf80	0.431166666666667
DOCK5	-1.3905
C9orf24	2.44825
OR5AR1	0.723
C11orf24	-0.33825
UNQ1940	-0.92025
CAP2	1.01233333333333
