Hybridization REF	TCGA-A7-A13F-01A-11R-A12P-07
ATF7	0.505571428571429
KIAA0748	-1.1385
NFIL3	-2.918
TM6SF1	0.784
SEZ6	-0.101
NANOS3	0.131333333333333
DNAJA3	-0.661333333333333
CLDN6	-1.811
CIITA	1.8253
EPHA4	-2.1655
FANCC	-0.376
CMTM3	0.589625
PSG3	0.457714285714286
MRPL15	-0.851
C21orf59	-0.11125
PLCXD2	-0.071
C2orf34	0.482875
UBE2L6	0.528375
MED14	0.4065
HP1BP3	-1.1462
C6orf208	-0.4625
TPBG	0.334
OSR2	-1.953375
XPC	1.18083333333333
KLHL7	-2.29741666666667
CCR3	0.2658
AGTPBP1	-3.26383333333333
PCSK6	1.70726666666667
STAT5A	-0.0244000000000001
FAM18B	0.57525
LONRF2	-0.192833333333333
PTPN2	-1.56375
SF3A3	-0.896333333333333
EFCBP2	0.56175
HCFC1	0.230166666666667
AHNAK	0.7328
ACTR5	1.10475
KIF14	-1.82557142857143
TENC1	1.715
HEATR5B	0.466
YIPF2	1.93883333333333
MYEOV2	1.57716666666667
DUSP18	0.8625
KIAA1012	-0.40125
AHR	-0.761833333333333
C17orf53	1.40533333333333
PTPRH	-3.5635
ATP6V1C1	0.7335
TAS2R3	-0.3965
LOC440356	1.01375
COQ10B	0.47225
PSMF1	0.607583333333333
SORBS2	0.00891666666666666
NFE2L2	-0.89575
TMCO7	0.79675
SH3PXD2A	-0.3685
SH2D2A	-3.4275
SPINK5	-3.60766666666667
MRPS24	-0.82925
OPA3	-0.320625
TRAF7	2.03316666666667
C4orf35	0.137666666666667
MT1G	-1.3255
MGC39545	0.2815
HS1BP3	0.8307
OR2B2	-0.091
CHRM4	-0.071
SFRP2	2.59366666666667
RIC3	-0.4215
ART1	0.486
C6orf1	0.65125
DUS4L	-0.6645
C10orf104	-0.0375
TNFAIP6	2.13625
RTEL1	-0.56125
CCT4	-0.9113
ZNF709	0.055
CHMP6	0.9105
UPP2	0.113
CYP19A1	-3.03842857142857
CD151	1.34933333333333
NDUFA13	1.1895
ARFRP1	0.0378333333333333
FAM26B	2.01025
CRYBA1	-2.9135
MRPL41	0.0395
NPFFR2	-1.396625
HRH2	0.619
SCAMP3	1.65933333333333
MTMR6	-0.1834
MTG1	-0.282333333333333
UBTD1	1.55125
CRABP1	-3.553
FLJ33790	-0.234
KIAA1908	0.570166666666667
GPR158	-1.8425
PACSIN3	1.02116666666667
OMD	0.596666666666667
CATSPER1	-0.221833333333333
HOXB8	-1.136625
FBXO46	0.788
OAS1	1.25833333333333
SVIL	0.949
PHB2	-0.557
ADCY3	0.0835
NDRG2	1.245
ERMAP	1.3785
APBA2	-1.8435
IGSF9	1.187
WNT6	-1.40221428571429
MYCBPAP	1.79925
ATP2B2	0.1882
CPVL	-1.1539
TRAM2	-0.945333333333333
NOP5/NOP58	-0.79525
ZNRF4	0.531
TLK1	-0.999125
MTMR12	0.245928571428571
ZNF384	-0.0133333333333333
FAM9B	-3.433
RPN1	1.7142
PMVK	2.082
EIF3D	-0.1899
SIX2	-0.7085
HPS1	0.0112857142857142
RNF7	0.706
PSKH2	-0.447
KCTD13	0.748
CSMD3	-0.306
FBF1	0.6475
IL8	-7.22225
SERPINB13	0.352636363636364
FBXL20	0.38475
BLR1	0.9915
SH2B1	0.6405
RFNG	1.93525
RAB20	0.343166666666667
RBM7	-1.70275
POLR1A	0.372166666666667
TMPRSS4	2.97875
TAF9	-0.741125
TERF2	1.263
TNFRSF1A	0.634083333333333
ACADVL	0.795333333333333
GTF2H5	-0.131
EDG8	-0.301833333333333
C9orf140	-0.28725
UST6	-0.693
ZBTB8OS	-0.3885
ZNF710	1.01
GPR174	-1.552
ATP6V0A2	-1.06175
KIAA0319L	0.335333333333333
XKRX	-0.1175
DOPEY2	1.0905
SDHD	-1.17433333333333
SUMF1	3.15575
OSM	2.50025
OPN3	0.85325
DAGLB	1.088
PPFIBP1	-0.6173
TRIM63	-3.48725
C10orf53	4.237
LYPD3	3.13633333333333
BCL7A	-0.588
AGER	-1.24316666666667
TCF19	0.891875
SAT2	0.217
PFTK1	-0.644166666666667
GABRE	-3.150375
C15orf38	-0.5547
FIS1	1.103
KCNV2	0.517
CLPS	2.57925
PPCDC	0.3935
FOXN2	-2.05416666666667
NT5E	-3.7307
CD83	0.12725
IL18	0.889
VPS16	0.73625
IGFBP2	1.348
NOTCH2	-0.7195
SIGLEC1	1.685125
CD93	4.885
SULF2	0.60875
CEP164	0.233
P53AIP1	0.319166666666667
TOR2A	0.1805
ZNF136	0.68525
MGP	2.8555
CCDC144A	0.371
TRPC1	-2.66483333333333
SMS	-0.979166666666667
MAPK7	-0.504666666666667
RRAGC	0.14575
PARD6A	1.77883333333333
NUB1	0.896666666666667
SYNGR4	0.455
OR11H12	0.2855
WIF1	0.47725
GCH1	0.30725
OR11H4	0.2275
SLC44A5	-0.833
GPRIN2	-0.0651666666666667
LOC401431	-2.08075
CPA4	-1.7614
MELK	-1.40833333333333
IL15RA	-0.752
CUL3	0.165
HMBOX1	-2.2955
PODXL	-1.14425
CCT6B	1.2815
COMTD1	-0.24825
MUC20	1.4135
GPX2	-3.6175
ITK	-1.978625
FBXL5	1.30575
C13orf27	-1.7905
DEFA5	1.494
TRHDE	0.796
MTP18	-0.054
UQCRQ	-0.2968
ITGB2	2.19816666666667
CSRP2BP	-0.45175
TAS2R44	0.2875
PHPT1	0.252
FAM44C	0.503
ERH	-2.476
MPHOSPH1	0.321333333333333
MORC1	-0.7285
PARVB	1.434
LAMA1	-1.72536363636364
PGBD3	-0.718
GIMAP6	3.619
AREG	0.325333333333333
LIPT1	-0.58325
MGC99813	0.60975
C1orf201	-0.313333333333333
GRIN2A	-0.4674
MAN2C1	0.44475
NSUN5	-0.3435
SF3B5	-0.0535
MYC	-0.789
NRXN1	-0.8492
ZNF18	-0.06075
SPDYA	0.183625
SLC37A1	1.046
DECR2	-0.192
ANKRD38	-0.535625
SPTLC3	-0.774166666666667
SUPT16H	-0.7435
DTWD2	0.60075
ULBP1	1.062
ZADH1	-0.1395
OIP5	-1.92475
IL10RB	1.1315
OTUB2	0.868
VWA3A	0.3108
SPIC	0.843666666666667
OR6C4	-0.0495
PSCD4	1.055
DPY19L2P2	0.041
TRAPPC6A	1.6165
C21orf2	0.57
CEMP1	-0.4255
LIN7B	1.1385
E2F7	-1.945
VCP	0.9788125
LAMA3	2.87633333333333
BGN	2.54725
GPR160	1.3145
COCH	-5.11983333333333
GPR81	0.315666666666667
APOBEC3F	0.491
tcag7.1017	-0.7895
C1orf32	0.2615
SCGB1D2	5.9905
FLJ43987	0.774
C6orf170	0.848
KLK9	0.4455
GPD1L	0.949375
VPS37B	-0.57575
ATG3	-0.2335
ADAMTS17	0.18
KLHDC2	-0.887
NDUFV2	0.06675
BLK	-3.65825
MATN4	-2.159
GPM6A	1.092
GBP4	1.7525
TMEM162	-0.2176
PKP2	0.5715
HRASLS	-3.61066666666667
MMP1	-2.10125
SFXN3	0.1286
FSD1	-1.62766666666667
ST6GALNAC3	-2.09183333333333
CA12	3.945
NCOA6	0.71075
C19orf58	1.0194
PPP4R1	0.711166666666667
MAN1A2	0.386666666666667
IKBKAP	-1.78375
UPF1	0.4225
KIAA1219	1.3765
WNT16	-0.4654
SNW1	-0.566125
IL18RAP	0.51775
RPP30	-0.409
CDC40	-0.6035
SETD3	0.0386666666666667
SLAMF6	1.0585
ELK4	-0.0075
TRIM47	1.7005
ACOX3	0.752625
TRIM6	0.725
KIAA0372	-0.266666666666667
TP53AP1	1.337
SMURF2	-2.03925
ADAD1	0.51725
EBP	-0.1314
KRTAP13-2	-0.2895
FLJ36874	-0.3775
TOR1A	0.227
P2RY4	-1.1225
GPBP1	-0.205
TRPV1	0.07675
ADAMTS12	0.242
PES1	1.5691
ATG4A	0.646666666666667
MAGEA10	-5.119
WFS1	1.99175
CC2D1B	0.720666666666667
PABPN1	-1.28725
SLC25A30	0.23
SLCO1C1	0.271
SLC22A5	1.0245
KIF23	-0.173166666666667
SYN2	-0.1605
ASPN	6.23116666666667
CENTG2	-0.08525
QSOX2	-1.6715
FLJ10815	1.263
STK24	0.1570625
SPEG	-0.3702
STK10	0.544166666666667
DACT2	-2.156
AAAS	0.7455
SSX3	-0.539875
ABCD3	1.8501
C4orf12	-0.42725
PARVG	1.4175
FIG4	1.55625
C9orf46	1.26425
TMCO6	-0.4675
IGHMBP2	0.327
DUS2L	0.858666666666667
FAM3C	1.032375
TMEM16D	-0.13
DCTN4	0.352
KCNH3	-0.143
EIF2AK2	0.0375
AP1S3	1.2525
CST4	3.4345
PAM	0.0504375
NUTF2	0.94025
CITED2	1.2104
SLC39A4	-0.0085
C2orf52	-0.754
GRM3	0.513
C12orf49	0.042625
CCDC49	-0.1713
GRAMD1B	-1.080625
FNDC4	1.142
SIAH2	1.999875
GDPD4	-0.27275
C21orf87	0.1635
ATP5A1	-0.0586666666666667
C16orf63	-1.4895
LOC388135	-1.5015
ATP5J2	0.1995
MMP3	-1.36225
EMID2	-0.06
CRHR1	0.0555
WDR70	-0.72175
C13orf31	0.08925
ZFAND1	-0.22525
CCL18	2.19033333333333
C3orf49	-0.38
RINT1	-1.525
KIAA0408	-2.17383333333333
F13A1	3.2642
SLC10A1	0.378333333333333
OGN	-0.268
GIPC2	-1.24283333333333
XPO6	-0.406333333333333
LCE1A	1.038
FMR1	-1.445
LOC374920	-0.20175
DUSP3	0.80025
ANKMY1	0.8655
C7orf50	1.70875
BBS9	-0.3699
UNC119B	-0.93175
C9orf72	-0.677875
MGC35440	-0.08075
ENTPD6	0.741875
PPP1R2P9	0.898333333333333
ERCC4	-0.11775
FAHD2B	-0.0035
HMHA1	-0.843
HACL1	-0.46875
RAD23A	0.181166666666667
FAM83B	-0.95275
PPP5C	2.1075
RNASEH2C	0.2175
C9orf153	-0.822
SCAMP4	1.5955
GHITM	-0.2547
NDUFB7	0.919625
ADCYAP1	-0.5595
SP110	0.243333333333333
MAP3K7IP2	-0.298
DHH	0.3235
AGRN	1.88107142857143
WDR33	0.119
CEP290	-0.4805
PRPS1L1	-2.31983333333333
KLRA1	-1.513
GPR97	0.4805
CHD7	-4.02566666666667
TLR10	0.31075
SLC30A8	-0.958
HIC1	1.71416666666667
IAPP	-0.589
RXFP4	-0.708
GP1BB	-0.066
SHQ1	0.5305
NKX2-3	0.6045
API5	-0.03825
FTHP1	0.755
MOV10L1	1.3975
TRIM6-TRIM34	1.51533333333333
ADHFE1	0.36725
FAM117A	-1.1675
DDI1	-0.46325
CDON	-1.08416666666667
TRIM73	-0.974
IGKC	2.935
MMP14	0.4955
DYNC1LI1	-1.618875
C11orf66	0.18775
TRBV3-1	-2.09033333333333
FASTKD5	-1.06625
BIVM	-1.3675
LHX4	0.141666666666667
CXCL2	-3.0729
RAB2B	-1.37716666666667
IZUMO1	-1.0895
MAP3K15	-1.55225
FAM19A2	-0.2426
ZC3H8	-0.296166666666667
ZMAT1	-0.88975
SPINK5L3	-4.29375
SLC10A6	0.383
APPL2	0.233875
CARD10	1.01783333333333
LOC402176	-1.472
EEF1D	1.2699
RAB6A	0.2207
C12orf5	-0.75925
PAPOLG	-0.51925
MSRB2	1.43575
BCR	1.51755555555556
PUS3	-0.69775
TIAM2	-1.3055
ZNF317	0.250166666666667
CHD2	0.354928571428571
FZD5	-1.96259090909091
NUDT8	-1.7
ZNF763	0.5665
PRC1	-0.26
ABCB9	0.660333333333333
SPATA3	0.55825
TRAK2	0.61075
STAB1	2.796375
LRRTM2	-1.08783333333333
psiTPTE22	0.16775
DBI	0.32375
SERPINA11	-0.58725
NAT5	-0.114
C20orf58	-1.99025
RPS6KA4	0.1445
FLJ90650	-0.884666666666667
TGFBRAP1	0.79475
CHRDL2	1.434
FAHD2A	-0.296666666666667
CNTN1	-0.581333333333333
BBS4	0.4268
TMEM181	-0.2175
MINPP1	-0.308
MPHOSPH6	-1.67908333333333
HOXC10	-0.4865
ITPKB	0.2715
CLPTM1L	0.99525
MEOX2	0.154166666666667
ATP6V0C	0.615125
PRPF8	0.326833333333333
TMC5	0.1995
FKBP3	-0.969
PLEKHB2	-0.197375
OR4D6	0.3175
ZNF544	0.0248
D2HGDH	-0.35
RPL18A	-0.2796
HEL308	-0.98725
MPP6	-2.87425
TCERG1	-1.4325
KRT16	1.8225
KLF17	-1.38625
KLF5	-2.136
CDR1	4.32475
VCX3A	-5.5535
FBLN2	1.860625
C14orf104	-1.66825
HBE1	-5.3449
OR4S2	0.123
C1orf108	-0.019
ROBO4	2.8825
CPEB4	2.264625
C11orf80	1.03283333333333
BCKDHA	1.56466666666667
MYOC	0.91625
GIF	0.721
CKMT1A	2.489
RPL3	0.564
THBS1	3.41625
APOO	-1.70675
ARMCX1	1.578
HSZFP36	0.4635
SNAPC5	0.846
EIF4ENIF1	0.19175
ZNF433	0.31575
TNFRSF21	-1.29425
TMPRSS7	-0.598
SPATA18	-0.410666666666667
HPDL	-0.2465
MKL2	0.6103
TBX3	1.85769230769231
C21orf93	0.3685
DAXX	2.56625
ELMO1	0.47925
RGS13	1.50925
TAF11	0.29675
UNC13A	-1.914875
LOC653314	-0.1887
ORC3L	-0.81975
IMAA	-3.677
TARBP2	-0.1015
CABIN1	-0.2236
TRIOBP	0.881125
HIST1H2AC	0.7935
RGS22	4.26433333333333
NCOA1	0.0966666666666667
IL25	1.0945
SNCG	3.7655
GPR6	-1.013
AMDHD1	1.01216666666667
CHEK2	-0.444
C6orf142	-1.43375
DRD4	0.018
C14orf68	-1.34775
GDF11	-2.5655
SEMG2	-0.6435
CD247	-3.18125
CDAN1	0.24225
RBMX2	-0.133333333333333
TGS1	0.62725
OIT3	0.84425
SYF2	-0.4535
MCM4	0.558875
PKHD1L1	0.49925
CEP192	-1.4725
IFT88	0.693
RPL9	-0.448785714285714
RAB32	0.33125
DDX43	-3.63025
P2RX2	0.212833333333333
OR5D18	0.3785
UBE1	2.12783333333333
SLC24A1	1.087875
ARHGAP5	-2.186
CETP	0.03875
KIAA1731	-0.618166666666667
SLC9A4	0.3625
PTPN6	2.07525
BAHD1	0.99925
GRIK3	2.121
CACNB2	-1.4729
PDE10A	-1.13575
DGCR14	0.69775
PCDHB9	-0.252166666666667
RHOQ	-0.6355
MAP3K4	-0.609
KTI12	-0.409333333333333
RPL23AP13	-2.7975
GNG11	-1.18175
CLCN3	0.467166666666667
GPAM	-1.333
VSTM2A	0.5155
SLAMF7	0.655833333333333
INTS2	-0.993
PPP2CA	0.6934
LRP12	-1.55313333333333
SEC14L2	3.47655555555556
DKFZP586H2123	2.46425
MC3R	0.5155
CIRH1A	-0.989666666666667
HIST1H2AB	1.12783333333333
POLH	-0.167625
MGC16703	-0.972
SNAPC2	-0.187
FILIP1L	0.715
RASGRP4	1.8265
LRRC1	1.60025
GAS1	0.213
PRAC	-0.917
DGKA	1.574
NT5C3	-0.85125
PEG3	-4.22281818181818
NADK	0.329
PRR17	-0.37725
LOC374569	-1.0035
SGSH	1.07783333333333
NLRP8	1.2775
GALT	-1.7236
MCF2	-0.1455
ZNF263	1.19325
TACSTD1	0.997666666666667
TYR	-6.9742
ATP6AP2	1.55975
RNUXA	0.10975
ABHD10	0.282333333333333
GDPD2	0.31825
SLC35C1	-0.55225
UBE2A	0.336
HERC5	-2.47366666666667
FAM112B	-5.17066666666667
FBXL16	-1.209
DKFZP434A0131	-0.834
ELA3A	-4.177
RBM41	-1.082125
HAO2	0.7155
RNH1	0.49275
SHANK2	0.489333333333333
OSBP2	2.23825
DAK	1.54
C3orf58	-1.45633333333333
TCL1B	-2.3765
KBTBD2	-0.21925
SUGT1L1	-0.42075
UBE2E2	-0.2495
MYL9	3.275375
CDC23	-0.6605
PBXIP1	1.9903
CXorf40B	0.2685
NBL1	0.35375
RTBDN	1.6235
RAB11FIP5	0.867375
TTTY13	-0.6605
SCOTIN	1.33975
SOHLH1	-0.7974
CDKN1A	0.633857142857143
NCK1	-0.6025
ZNF550	-1.41125
SAPS3	-0.215833333333333
SPIN3	0.506166666666667
MAGEE2	-0.09825
MIS12	-0.657166666666667
OR8H2	0.6505
KIAA0774	-2.4055
UNC5D	-0.8165
CUL7	1.18066666666667
LIPC	-4.23166666666667
DIO1	0.72475
C20orf11	-0.613
CTRL	-0.5235
HS3ST2	0.81225
PAK4	1.40216666666667
CCRL1	2.41575
RNF10	0.369375
ZNF567	-0.549
ZNF660	-2.088
TCEAL3	2.63225
MAGOH	-0.661666666666667
CENPB	0.0294999999999999
C19orf7	0.36225
LOC388965	0.4345
ZCCHC13	1.5
JMJD1A	-1.4757
HIST1H4H	0.4655
TBRG1	-1.5138
GPC3	-3.149625
TAF1C	-0.68875
EBNA1BP2	-0.473
CIAPIN1	0.123
PDGFRA	-1.54855555555556
CSTB	-0.346
CENPI	-0.269333333333333
GTF2E2	-0.271
RPP21	-0.29425
CCNF	0.139
KCNQ3	1.271
FAM79A	0.4645
SLC22A12	-0.049
NOVA1	-1.108
FZD3	-2.3049
AKAP8	-0.34675
SOCS5	-0.764875
CFDP1	-0.623
DLG5	1.70125
PGM5	0.454083333333333
C1orf144	0.164583333333333
HDAC10	0.6245
RND2	0.60025
C20orf199	-2.74125
RNMT	-0.879625
SLURP1	0.132375
ASTN1	-0.155125
SH3BGR	0.99825
MYCL1	-1.628125
ZHX1	-0.872166666666667
CENPK	-2.05075
FOSB	1.4255
LOC643406	0.48225
C2orf59	-0.751125
TMEM135	0.57075
SLC27A2	-0.95675
KRT33A	3.372
OVOL1	-0.883142857142857
PAMCI	-3.258
S100A7	2.495
ZNF789	-2.9155
HARS2	0.2405
RPL23A	-0.354
TCF23	-0.11325
UPF3B	-1.6515
C17orf78	0.836
HLA-DOB	-0.352333333333333
C14orf142	-0.467
TEKT5	0.894166666666667
DMWD	0.526
POLD1	-1.19233333333333
GSCL	0.4795
CALD1	-0.6997
SCRT1	-1.0965
AIG1	0.60625
UNC84B	2.741
ZNF404	1.05775
TMED6	-3.884
KIAA1462	1.7105
LRRC27	1.50216666666667
PYGO1	-1.003
PIGU	1.078
ALAS2	-4.26533333333333
WRNIP1	0.420875
CNNM3	1.2495
ZNF2	0.55
ST3GAL5	-0.201583333333333
MRPL23	0.131
TSSK6	1.364
PSMA6	-1.211
C16orf70	-0.36975
KIAA1602	-0.066
ALMS1	0.127166666666667
DCN	1.18025
TMEM132D	-0.381666666666667
SUCLG2	2.1255
ABHD14A	1.627
DEXI	-0.313
AMPD2	-0.0801666666666666
IFNAR2	-0.330166666666667
CYB5A	1.9003
TLOC1	1.1228
NXF5	-0.149833333333333
NRBF2	-0.86725
KCTD3	2.69225
ITGAE	-0.489666666666667
SLC30A3	-2.446
ZRF1	-1.214
IFRD2	0.3495
XAB1	-1.0155
PYCR2	0.3535
SERPINB3	-3.5025
TMLHE	0.0359
GEFT	-1.0035
ABCA5	-2.62175
EMR4	0.676
TSFM	-0.2065
HIST3H2BB	1.19725
ARHGEF19	1.0935
TSPAN17	1.13366666666667
ABCC8	1.88225
MAP1S	1.599
C22orf36	0.486
BNC2	-0.483571428571429
HIST1H4A	-2.19666666666667
NDUFS3	-0.267666666666667
WDR3	-0.938
XKR4	-1.37266666666667
TTC33	-0.4605
STMN2	2.9175
CPN2	-1.67833333333333
HSPC105	-0.267875
PCOLCE2	-6.54925
C3orf55	3.18
KLHDC9	1.94766666666667
TBC1D23	0.079
ATXN2L	-0.784083333333333
MAP2K3	1.00725
SCAP	0.87975
ZNF486	0.5325
C20orf96	-0.24625
NARS	-0.38425
ADAMTSL1	-1.15271428571429
PRCC	1.15983333333333
CCDC126	2.50275
ZNF675	0.381
CALCOCO1	1.378
ANKRD43	-3.05466666666667
CWF19L2	0.125166666666667
ZBTB32	-0.266666666666667
BRAF	-0.90075
ODF4	0.02825
MGC14376	-0.4855
HORMAD1	-2.537
AAK1	0.145
PEBP1	1.25191666666667
TNFSF5IP1	0.336833333333333
DKFZp564N2472	0.31175
RMND1	-0.346
IGKV1-5	3.4265
COL1A2	1.64466666666667
SERPINA5	-1.40625
AANAT	0.573
C19orf21	2.73116666666667
GEMIN5	0.12125
UBR4	-0.119833333333333
LTBP3	1.413
AMHR2	-1.4112
PROCR	-1.101
MYBBP1A	0.019
C20orf39	-0.607333333333333
ZNF697	-0.73325
PASK	0.0575
ZNF776	0.8295
RFXDC2	-0.26275
KIAA0467	-0.38775
C10orf96	-1.16166666666667
ZNF503	-2.346
GULP1	-2.35208333333333
KCNE4	4.25866666666667
DKFZp434K191	-1.883375
LOC196913	-0.36
BHLHB4	0.082
CH25H	-1.85875
LOC81691	-0.463
ALPL	1.01242857142857
COL12A1	2.059625
FOLR3	-2.4355
GPR123	0.665428571428571
TRIM62	0.884714285714286
ABLIM1	-0.147166666666667
MAST3	1.0395
RHBDD1	1.1415
LOC338809	1.494
RYBP	-0.259
TTC26	0.158875
ZNF22	-1.3965
ISCA2	-1.68725
RDM1	-0.50575
PIGM	0.678
GNB3	-0.912
ACTR2	-0.0971
HMGB1	-0.45685
EDG1	3.14283333333333
SOAT2	-4.14575
OR10AD1	0.26
RAP1GDS1	3.0325
LCE1F	0.9
ESM1	-0.348125
RCN3	2.6125
CREBL1	-0.23475
DBNL	1.62433333333333
PTGER3	1.2765
USP30	1.11716666666667
BCL2L12	-1.074
KIF26B	1.89625
ZNF416	0.16375
ZNF225	0.546
C17orf70	1.24975
ZNF554	0.597
RAE1	0.737833333333333
TNIK	-2.314
ACTN3	2.0485
MGC45922	0.2625
CCNA1	-1.12166666666667
RYK	-0.198333333333333
IL26	0.748
LRP3	1.355
QARS	1.251
SOX7	1.03507142857143
BID	0.19775
OR2S2	1.2715
CXCL14	4.322
C11orf47	-2.4295
MGC29891	0.271166666666667
HSPB8	3.8319
PRDM14	-3.107
NUFIP2	0.486
MNAT1	-1.201
ZDHHC2	-1.7365
MBNL2	-1.236875
ADD3	-2.407875
CSNK2A1P	0.39375
KLK6	-1.4052
TMEM111	1.4434
KIAA1279	0.45525
NUBP2	0.615666666666667
RAB42	-1.092
ID3	1.0641
TM9SF1	0.4395
MDP-1	-1.769
POU4F2	0.27825
IQCK	0.3545
C16orf14	-0.05
CAPN3	-1.50885714285714
FAM43B	-0.465125
RECQL	-0.8395
AP1G1	0.296142857142857
CTNNBL1	1.29183333333333
ECHDC1	-2.491
SMARCC1	0.149333333333333
FOXQ1	-2.075875
GNAI3	0.0556666666666667
POLG2	-2.681
CD4	1.215375
ITLN1	-0.88825
EBI2	2.6275
IRF1	0.31125
PTPRE	0.7306
PTK2B	0.98125
NXNL2	1.0935
SOX4	-1.12344444444444
TSPAN3	0.667666666666667
SH2D1A	-3.81483333333333
C8orf58	-0.276
USP20	-0.13875
DUSP22	-0.62725
CALB1	-2.19
L3MBTL2	1.9335
MCRS1	0.98625
TMEM118	0.179
C18orf8	0.428
FLJ10241	0.867
GJA12	0.42825
PKD1	-0.27
ZFP3	-0.4655
JAM3	-1.200125
LAPTM4A	1.1292
DIRC2	1.0105
KIAA2022	0.3125
MYOM1	-0.524
TRPM8	-3.1156
MOP-1	0.404
PHKG2	0.125
ZNF650	-0.18
KIAA1522	1.54825
PSG8	-0.6045
DDX19B	0.535
MOBKL1B	-0.76825
DIAPH2	-1.42358333333333
PTPN12	-0.70875
CLN8	-0.6929
CRYZL1	-0.386166666666667
CRY2	0.459833333333333
FCGR2B	3.7355
PNPLA4	2.177875
ZNF454	0.029
DKFZp434B1231	-0.02175
CLDN11	0.2859
RFWD2	0.502333333333333
CIB2	-1.06966666666667
MXRA8	2.91275
HRK	-1.8095
MAML2	-0.433
C4orf31	-1.04975
C6orf192	-0.7465
COG6	-0.5385
FAM5B	-1.85025
NFATC1	-0.6286
SEPT10	-1.59025
SCYL1	0.5366
RPP40	-0.4755
SCOC	0.4717
KIAA1450	-0.23575
CTDSPL2	-0.161
TBX5	1.6105
NAPG	-0.752125
RHD	-5.7845
C14orf45	1.11483333333333
ZBTB22	2.448
PLCG1	1.229
ANKRD10	-2.534
AQP7P2	-0.374333333333333
TAGLN2	1.32233333333333
HTR2C	-1.131
SLC16A7	-2.158
C17orf83	0.988
TSGA14	-0.367416666666667
MDH1	-1.05525
PPP3R2	0.2
DCBLD2	-1.37721428571429
RBM33	0.08925
DPH3	-2.06925
SYT10	-1.60016666666667
FMO4	1.454375
THYN1	-0.51225
DRD5	-2.9545
OTOR	0.145428571428571
PGRMC2	0.714
KATNAL1	-1.585
PAQR6	-3.49675
UBE2I	-0.6315
C14orf28	-0.10025
C8orf70	-1.508
FLYWCH1	0.19575
ANGPTL3	-0.837333333333333
GLRX2	0.0513333333333333
ATP11A	-0.706583333333333
ARL5B	0.034375
MUC16	1.97
SLC25A5	-0.688428571428571
ACRC	-3.765
MYO1C	0.570625
FAM89B	0.398666666666667
FAS	-1.531125
KIFAP3	1.487
GLRA2	0.934
BTN3A2	-1.0442
CNKSR3	0.41975
CSTF3	-0.979666666666667
ARPM1	0.7885
KIAA1530	-0.453
C9orf150	1.6915
PRKCI	0.03
tcag7.1015	-0.38025
SOD3	-1.35525
ZNF574	0.51925
CYP21A2	-0.32275
RPL12	-1.06875
COMMD2	-0.28375
WIZ	-0.28075
LOC344405	-2.203
ALDH4A1	0.813411764705882
CRYAB	1.29075
COPA	0.961266666666667
PCDHGA7	0.773
KIF11	-0.708833333333334
RASD2	1.283
SLC26A3	1.2455
ZNF175	-0.864
JAKMIP2	-3.457125
C8orf4	1.5545
PTHLH	-0.4275
SLC40A1	-0.187333333333333
OR7D4	0.282666666666667
PCDHB17	-0.542
CD36	1.84842857142857
C6orf203	0.2352
PRKG2	0.4585
LOC400566	0.98775
ANAPC13	-0.01925
SLCO3A1	1.10975
ZNF692	-2.0665
FANCL	-1.768
SH3GLB1	0.473
C12orf61	0.2375
KBTBD6	-0.14125
SUPT5H	0.769625
XRCC6	0.875
HUS1B	-1.2288
FAM133B	-0.845928571428571
LOC728276	0.0395000000000001
KCTD18	0.201
SOS2	-0.7345
CCDC99	-1.33625
C1QTNF5	4.119
NNAT	-0.058
USP16	0.069
LARS	-0.852125
ZBTB2	0.17875
ABO	-0.000666666666666658
TRAF3	-0.9535
GALNT5	-1.789
NAP5	0.40925
ALG14	0.659166666666667
KIAA0515	-1.11815384615385
WDR75	-1.329
TEX261	0.6235
LY86	0.6985
LOC389072	-0.7995
FLJ13611	-0.24125
MRGPRX2	0.0335
SNRPA	-0.00174999999999999
OR2G2	-0.485
GPRASP2	-0.48825
C7orf42	0.2513
C9orf163	-0.522
CYP11B2	0.8115
FCRL3	0.506166666666667
PRDX1	0.655
FGB	-6.6162
COX17	-0.193666666666667
C16orf33	0.86225
PIWIL1	-1.1088
FOLR1	-2.75283333333333
KIAA0082	0.3115
FREQ	-1.06983333333333
TMCC2	-1.907
TCF12	-0.148916666666667
ZNF721	-0.63925
FAM130A2	-0.4205
POU4F1	-2.76566666666667
SNRPF	-1.2105
SGIP1	1.34916666666667
ZNF641	0.262333333333333
EMG1	-0.311875
PRRG4	1.676
HIRA	-2.8335
MYNN	-0.308166666666667
AEBP2	-0.547583333333333
TBXA2R	0.611333333333333
ISL2	-0.438166666666667
PCDHB11	-0.604
RNF144A	-1.04085714285714
MARCH5	-0.456625
DULLARD	1.10166666666667
DCLRE1B	0.306833333333333
ITGA8	-0.3615
TP73	0.30975
PRKCD	2.478
NDUFB4	-0.073
ATP13A4	0.160857142857143
ANTXR2	-0.9715
COL4A3	-0.729166666666667
MYO10	-2.62488888888889
SLC6A18	0.398
PEX1	0.187
TMEM74	-2.796
RBM19	0.65025
TAPBP	1.33525
RUNX1	0.526625
MID1	-2.61766666666667
GPR64	-2.4236
RASEF	3.87475
GABRG1	0.54
MYO16	0.03025
DBF4	-1.59266666666667
TSHZ2	2.99275
RIPK2	0.93475
