Hybridization REF	TCGA-BH-A18H-01A-11R-A12D-07
RGS13	3.11216666666667
TAF11	-1.0795
UNC13A	-2.111375
LOC653314	0.1908
ORC3L	-1.0355
IMAA	-1.784
TARBP2	0.07425
CABIN1	-0.0686
TRIOBP	0.080125
HIST1H2AC	1.186875
RGS22	1.3825
NCOA1	1.161
IL25	1.002
SNCG	0.253
GPR6	0.821
AMDHD1	-3.386
CHEK2	-1.223625
C6orf142	-1.128
DRD4	1.779
C14orf68	-1.208
GDF11	-2.32675
SEMG2	0.53
CD247	0.951
CDAN1	-0.8095
RBMX2	-0.117
TGS1	-0.68825
OIT3	-0.11225
SYF2	0.35975
MCM4	-2.44375
PKHD1L1	1.164375
CEP192	-1.74133333333333
IFT88	0.274
RPL9	0.341928571428571
RAB32	0.498625
DDX43	-1.10425
P2RX2	0.357833333333333
OR5D18	0.556
UBE1	0.329166666666667
SLC24A1	0.1045
ARHGAP5	0.472
CETP	-0.666
KIAA1731	-1.0215
SLC9A4	-0.044
PTPN6	1.4445
BAHD1	0.79725
GRIK3	0.3895
CACNB2	-0.7556
PDE10A	-1.0455
DGCR14	-0.027
PCDHB9	-1.10866666666667
RHOQ	-0.079
MAP3K4	-0.48075
KTI12	-0.1185
RPL23AP13	-0.927
GNG11	-0.416
CLCN3	0.889833333333333
GPAM	-1.72875
VSTM2A	2.7375
SLAMF7	4.51166666666667
INTS2	-1.60375
PPP2CA	0.3308
LRP12	-1.04626666666667
SEC14L2	3.995
DKFZP586H2123	1.6625
MC3R	-0.1575
CIRH1A	-0.987666666666667
HIST1H2AB	1.21616666666667
POLH	-0.586875
MGC16703	-1.3965
SNAPC2	0.1925
FILIP1L	0.474
RASGRP4	0.1295
LRRC1	0.85275
GAS1	-1.23775
PRAC	0.00524999999999998
DGKA	0.0653333333333333
NT5C3	-0.04625
PEG3	-3.91158333333333
NADK	0.5945
PRR17	0.59675
LOC374569	-0.4045
SGSH	1.15883333333333
NLRP8	1.069
GALT	-0.9117
MCF2	-0.5375
ZNF263	1.39425
TACSTD1	0.649166666666667
TYR	-6.6107
ATP6AP2	0.44425
RNUXA	0.0035
ABHD10	-0.736222222222222
GDPD2	-0.628
SLC35C1	-0.70575
UBE2A	0.393
HERC5	-0.6485
FAM112B	-4.97683333333333
FBXL16	0.9195
DKFZP434A0131	-0.04475
ELA3A	-2.6365
RBM41	-1.719125
HAO2	0.574666666666667
RNH1	0.859
SHANK2	1.26983333333333
OSBP2	-1.889
DAK	0.759666666666667
C3orf58	-0.633583333333333
TCL1B	0.006
KBTBD2	-0.8875
SUGT1L1	0.32025
UBE2E2	0.2615
MYL9	2.236125
CDC23	-0.925166666666667
PBXIP1	1.4571
CXorf40B	1.4515
NBL1	1.1405
RTBDN	0.7765
RAB11FIP5	0.70625
TTTY13	0.052
SCOTIN	0.7305
SOHLH1	-0.5895
CDKN1A	0.464
NCK1	-0.216
ZNF550	2.207
SAPS3	1.24041666666667
SPIN3	0.118166666666667
MAGEE2	-0.74
MIS12	-1.13483333333333
OR8H2	0.812
KIAA0774	-2.86966666666667
UNC5D	-2.644
CUL7	-0.0913333333333333
LIPC	-3.90133333333333
DIO1	-1.51575
C20orf11	-0.3737
CTRL	-0.19275
HS3ST2	1.382
PAK4	1.23633333333333
CCRL1	3.1715
RNF10	-0.018125
ZNF567	-0.43075
ZNF660	-1.6875
TCEAL3	0.8185
MAGOH	-0.383333333333333
CENPB	0.102333333333333
C19orf7	0.7415
LOC388965	0.77825
ZCCHC13	1.0085
JMJD1A	-1.5701
HIST1H4H	1.013
TBRG1	-0.0631
GPC3	-2.862125
TAF1C	-0.27975
EBNA1BP2	-0.220333333333333
CIAPIN1	-0.423
PDGFRA	-0.9325
CSTB	-0.60325
CENPI	-2.837
GTF2E2	-1.62116666666667
RPP21	-0.00649999999999998
CCNF	-0.590666666666667
KCNQ3	-0.339
FAM79A	0.967
SLC22A12	0.881
NOVA1	0.610333333333333
FZD3	-1.7731
AKAP8	-0.41825
SOCS5	-0.50075
CFDP1	-1.09475
DLG5	0.68275
PGM5	0.52775
C1orf144	0.353833333333333
HDAC10	-0.1665
RND2	-0.3235
C20orf199	-0.46
RNMT	-1.051625
SLURP1	-0.053875
ASTN1	-1.397875
SH3BGR	-0.319
MYCL1	-0.61775
ZHX1	1.036
CENPK	-3.17675
FOSB	2.1758
LOC643406	-0.00575000000000001
C2orf59	0.055625
TMEM135	-0.91675
SLC27A2	-1.38675
KRT33A	1.502
OVOL1	1.425
PAMCI	-3.38866666666667
S100A7	-1.966
ZNF789	-0.896
HARS2	0.3735
RPL23A	-1.07816666666667
TCF23	0.35125
UPF3B	-0.8505
C17orf78	1.0265
HLA-DOB	2.05866666666667
C14orf142	0.8055
TEKT5	2.227
DMWD	0.0635
POLD1	-1.16
GSCL	0.224
CALD1	-0.3817
SCRT1	1.252
AIG1	0.4265
UNC84B	1.213
ZNF404	-1.43775
TMED6	-3.21875
KIAA1462	0.5715
LRRC27	1.74716666666667
PYGO1	-0.293
PIGU	-0.63
ALAS2	-4.00683333333333
WRNIP1	0.256375
CNNM3	0.99
ZNF2	-0.263
ST3GAL5	-0.5175
MRPL23	-0.0115
TSSK6	-0.84225
PSMA6	0.3065
C16orf70	-0.67875
KIAA1602	-0.4655
ALMS1	-0.1345
DCN	1.87075
TMEM132D	-1.0685
SUCLG2	-0.01775
ABHD14A	0.26925
DEXI	0.212333333333333
AMPD2	-0.651833333333333
IFNAR2	0.966333333333333
CYB5A	1.7262
TLOC1	0.2605
NXF5	-0.969666666666667
NRBF2	-0.30075
KCTD3	0.4975
ITGAE	-0.214666666666667
SLC30A3	-2.425
ZRF1	-0.612
IFRD2	-0.225125
XAB1	-0.68425
PYCR2	-0.0776666666666667
SERPINB3	-4.6775
TMLHE	-0.7179
GEFT	-1.757
ABCA5	-0.516
EMR4	0.432166666666667
TSFM	-0.2245
HIST3H2BB	0.746
ARHGEF19	1.07725
TSPAN17	0.917333333333333
ABCC8	-0.67225
MAP1S	0.860666666666667
C22orf36	-0.66575
BNC2	-1.51657142857143
HIST1H4A	-0.3035
NDUFS3	-0.0286666666666667
WDR3	-0.0911666666666667
XKR4	-0.611
TTC33	-0.448785714285714
STMN2	3.0415
CPN2	-0.4955
HSPC105	0.854125
PCOLCE2	-6.018
C3orf55	1.3865
KLHDC9	2.13583333333333
TBC1D23	0.16075
ATXN2L	-0.540666666666667
MAP2K3	1.34783333333333
SCAP	0.40325
ZNF486	0.3785
C20orf96	1.35275
NARS	-1.28225
ADAMTSL1	-1.02807142857143
PRCC	-0.089
CCDC126	1.003
ZNF675	-0.99125
CALCOCO1	-0.2075
ANKRD43	3.6185
CWF19L2	-1.03783333333333
ZBTB32	4.2575
BRAF	-0.0915
ODF4	-0.0445
MGC14376	0.922333333333333
HORMAD1	-3.665
AAK1	0.120727272727273
PEBP1	0.319416666666667
TNFSF5IP1	-0.188833333333333
DKFZp564N2472	0.823666666666667
RMND1	1.420375
IGKV1-5	6.1345
COL1A2	1.74525
SERPINA5	-1.533
AANAT	0.5945
C19orf21	0.751166666666667
GEMIN5	0.08225
UBR4	-0.161333333333333
LTBP3	1.37233333333333
AMHR2	-1.62366666666667
PROCR	-2.0435
MYBBP1A	-0.4645
C20orf39	0.16
ZNF697	-0.09425
PASK	-0.2456
ZNF776	3.34983333333333
RFXDC2	-0.164375
KIAA0467	0.115
C10orf96	-2.06625
ZNF503	-0.45975
GULP1	-2.31033333333333
KCNE4	-0.255166666666667
DKFZp434K191	-0.812
LOC196913	0.6955
BHLHB4	2.838
CH25H	1.4675
LOC81691	-1.33083333333333
ALPL	-0.112071428571429
COL12A1	1.960875
FOLR3	-2.36866666666667
GPR123	-0.07475
TRIM62	0.440642857142857
ABLIM1	-0.316166666666667
MAST3	-0.71475
RHBDD1	0.118166666666667
LOC338809	-0.574
RYBP	1.55275
TTC26	-0.391875
ZNF22	0.539333333333333
ISCA2	-0.925
RDM1	-3.32375
PIGM	-0.14375
GNB3	-1.3345
ACTR2	0.8424
HMGB1	-0.06475
EDG1	3.482
SOAT2	-3.4435
OR10AD1	0.454
RAP1GDS1	0.446583333333333
LCE1F	0.737
ESM1	-1.037
RCN3	3.04175
CREBL1	0.03575
DBNL	0.5735
PTGER3	0.257
USP30	0.119333333333333
BCL2L12	0.8345
KIF26B	2.73925
ZNF416	2.197
ZNF225	0.1765
C17orf70	1.2995
ZNF554	0.65725
RAE1	-1.11866666666667
TNIK	1.25833333333333
ACTN3	1.2025
MGC45922	1.6045
CCNA1	-0.6995
RYK	-0.2185
IL26	0.32
LRP3	1.04066666666667
QARS	0.15225
SOX7	1.48935714285714
BID	-0.935875
OR2S2	-0.4635
CXCL14	4.7495
C11orf47	-0.0995
MGC29891	-0.288666666666667
HSPB8	-0.1532
PRDM14	-1.0985
NUFIP2	-0.028
MNAT1	-1.518
ZDHHC2	-1.40791666666667
MBNL2	-1.339625
ADD3	-1.159375
CSNK2A1P	-0.94125
KLK6	-1.26666666666667
TMEM111	0.6381
KIAA1279	-0.132
NUBP2	1.01133333333333
RAB42	-0.89975
ID3	-0.5171
TM9SF1	-0.882
MDP-1	-0.65325
POU4F2	0.51
IQCK	1.106
C16orf14	-0.27175
CAPN3	-1.438625
FAM43B	-0.159125
RECQL	-1.24125
AP1G1	-0.229714285714286
CTNNBL1	-0.113833333333333
ECHDC1	-0.874
SMARCC1	0.4564
FOXQ1	-1.603625
GNAI3	-0.143166666666667
POLG2	-1.918
CD4	1.872875
ITLN1	-0.70875
EBI2	5.3755
IRF1	3.07575
PTPRE	2.345
PTK2B	0.43225
NXNL2	0.0585
SOX4	-0.121777777777778
TSPAN3	-0.9315
SH2D1A	0.0156666666666667
C8orf58	-1.05683333333333
USP20	0.41375
DUSP22	-0.87525
CALB1	-2.9145
L3MBTL2	0.101666666666667
MCRS1	-0.68525
TMEM118	-1.71066666666667
C18orf8	0.870833333333333
FLJ10241	-0.779125
GJA12	0.469
PKD1	0.213166666666667
ZFP3	-0.152
JAM3	-1.178875
LAPTM4A	0.7712
DIRC2	-0.46525
KIAA2022	-0.872666666666667
MYOM1	-0.401833333333333
TRPM8	-3.03616666666667
MOP-1	1.35925
PHKG2	0.223375
ZNF650	-0.1015
KIAA1522	1.604375
PSG8	-1.06916666666667
DDX19B	0.0745
MOBKL1B	-0.15775
DIAPH2	-1.454
PTPN12	-0.574
CLN8	-0.6679
CRYZL1	-0.785333333333333
CRY2	0.363166666666667
FCGR2B	3.41666666666667
PNPLA4	1.57675
ZNF454	-1.119
DKFZp434B1231	-0.3885
CLDN11	-0.0286
RFWD2	-0.170166666666667
CIB2	-0.950833333333333
MXRA8	1.68475
HRK	1.223875
MAML2	-1.64175
C4orf31	-1.53125
C6orf192	-1.61825
COG6	0.1365
FAM5B	-0.30775
NFATC1	1.3024
SEPT10	-0.0135
SCYL1	0.7066
RPP40	-1.0185
SCOC	0.6872
KIAA1450	0.529
CTDSPL2	-0.44025
TBX5	0.2205
NAPG	0.301375
RHD	-4.965
C14orf45	2.104
ZBTB22	0.444
PLCG1	-1.127
ANKRD10	-0.199375
AQP7P2	-0.5475
TAGLN2	1.04116666666667
HTR2C	-1.0338
SLC16A7	-0.724833333333333
C17orf83	0.322
TSGA14	-1.23816666666667
MDH1	-1.05275
PPP3R2	-0.794
DCBLD2	-2.99085714285714
RBM33	-0.9585
DPH3	-1.0965
SYT10	-2.3216
FMO4	1.784
THYN1	-1.32225
DRD5	-1.7735
OTOR	0.312875
PGRMC2	0.3967
KATNAL1	-1.732375
PAQR6	-2.206
UBE2I	-0.6965
C14orf28	-0.343
C8orf70	0.77075
FLYWCH1	-0.0405
ANGPTL3	-1.145
GLRX2	0.263833333333333
ATP11A	-1.09057142857143
ARL5B	-0.151625
MUC16	-2.85625
SLC25A5	-0.811
ACRC	0.0175
MYO1C	0.372125
FAM89B	1.33666666666667
FAS	-0.271125
KIFAP3	0.4045
GLRA2	0.0395
BTN3A2	1.0871
CNKSR3	0.119625
CSTF3	-0.245166666666667
ARPM1	0.277
KIAA1530	0.2485
C9orf150	0.8775
PRKCI	0.15825
tcag7.1015	-1.56375
SOD3	-0.7015
ZNF574	0.7915
CYP21A2	2.46025
RPL12	0.21825
COMMD2	-0.19075
WIZ	-0.01125
LOC344405	-1.63625
ALDH4A1	0.0931176470588236
CRYAB	0.3095
COPA	0.6154
PCDHGA7	1.3605
KIF11	-1.74925
RASD2	-0.315625
SLC26A3	0.963
ZNF175	-1.7825
JAKMIP2	-2.498625
C8orf4	0.409
PTHLH	3.413
SLC40A1	0.892666666666667
OR7D4	0.265
PCDHB17	0.1435
CD36	1.56657142857143
C6orf203	1.0625
PRKG2	-0.187
LOC400566	-0.17825
ANAPC13	0.44775
SLCO3A1	-0.04025
ZNF692	-1.6785
FANCL	-1.6955
SH3GLB1	0.69525
C12orf61	0.683
KBTBD6	-1.544
SUPT5H	0.338625
XRCC6	-0.3979
HUS1B	-0.3172
FAM133B	-0.259785714285714
LOC728276	0.3075
KCTD18	-0.22725
SOS2	-0.306833333333333
CCDC99	-2.625
C1QTNF5	3.3925
NNAT	0.126833333333333
USP16	-0.011
LARS	-0.749875
ZBTB2	0.362625
ABO	-0.3265
TRAF3	-0.12425
GALNT5	-3.5705
NAP5	0.8185
ALG14	0.275833333333333
KIAA0515	0.818038461538462
WDR75	-0.890833333333333
TEX261	-0.707083333333333
LY86	0.5775
LOC389072	-1.073
FLJ13611	-0.278
MRGPRX2	0.283
SNRPA	-1.23325
OR2G2	-0.1425
GPRASP2	-0.581
C7orf42	-0.1047
C9orf163	-0.1955
CYP11B2	0.14
FCRL3	1.74133333333333
PRDX1	0.53525
FGB	-6.6762
COX17	1.1954
C16orf33	0.165
PIWIL1	-0.4464
FOLR1	-2.6555
KIAA0082	0.40175
FREQ	-1.0435
TMCC2	-1.13866666666667
TCF12	-0.733166666666667
ZNF721	0.38975
FAM130A2	0.58125
POU4F1	-2.7365
SNRPF	-0.541875
SGIP1	0.591166666666667
ZNF641	0.4425
EMG1	-1.041125
PRRG4	1.2105
HIRA	-2.68475
MYNN	0.0766666666666667
AEBP2	-0.430166666666667
TBXA2R	0.00349999999999999
ISL2	-1.22333333333333
PCDHB11	-0.024
RNF144A	-1.431
MARCH5	0.699625
DULLARD	-0.00183333333333334
DCLRE1B	-0.271333333333333
ITGA8	0.64175
TP73	0.526125
PRKCD	2.295
NDUFB4	1.24125
ATP13A4	0.6485
ANTXR2	-0.897333333333333
COL4A3	0.346833333333333
MYO10	-2.4636
SLC6A18	0.7835
PEX1	-1.0145
TMEM74	-1.8052
RBM19	0.304
TAPBP	1.60545
RUNX1	1.8835
MID1	-1.712
GPR64	-2.23816666666667
RASEF	5.67625
GABRG1	0.0118571428571429
MYO16	-0.726333333333333
DBF4	-2.36333333333333
TSHZ2	2.6915
RIPK2	0.260875
PPTC7	1.25266666666667
KIF4B	-1.302
LRRC31	0.967875
ZNF540	0.63975
EFNB3	-0.583333333333333
LOH12CR1	-0.317375
STON2	0.563
GLP1R	0.0563333333333333
CSTF2T	-0.71825
IREB2	-1.0845
GRSF1	0.0795
PDCD7	-0.615666666666667
LRRC43	0.489
CNR1	0.452666666666667
IL1F7	-0.406
C12orf64	-0.346
FAM69B	-2.05175
NR2E1	-2.41516666666667
MS4A6A	3.2945
FTL	-0.4989
C7orf36	-0.78325
PCLO	0.5785
DYRK2	0.703333333333333
ARIH2	0.294
SAMD7	0.4185
SCNN1D	-0.48
SLC32A1	-0.595285714285714
C22orf25	-0.384833333333333
MRPS18A	-0.1917
GPR112	0.87
EARS2	-0.95875
ERN2	0.1465
ATPBD3	1.81416666666667
PRH2	-0.4725
CDKN2D	-0.232666666666667
PGLYRP2	1.01125
TRIM40	0.67875
SEC14L3	0.161666666666667
SLC22A1	0.07425
BTN2A3	0.1385
RASA4	0.1325
CCNL2	0.0768333333333333
MYBPC3	0.745
GJA4	4.32875
CDC42SE1	0.93875
TRPV2	-0.7175
MYPN	-4.3038
SIM1	0.3515
CDADC1	-0.0173333333333333
ZFHX4	0.283
NIBP	0.2315
ADAMTS19	-1.097
ABTB2	-1.607
TSPYL2	0.424375
EIF2S3	0.0919
SOX30	0.018
AP2A1	1.0395
DKFZP564O0523	-0.538666666666667
LOC285398	-0.27025
CDH18	-5.079
CHL1	1.829375
GATS	-0.6237
TBC1D2B	0.084
OR1J1	0.132
GSN	1.29433333333333
DPCR1	0.217
GARNL4	-0.211
SMARCA5	-0.5045
PLEKHG3	0.5705
ZBTB45	1.486
FRMD6	-1.06016666666667
PLS1	-0.591833333333333
DGKZ	0.351333333333333
EFNA1	1.6068
WDR85	0.32325
ANK2	-0.04375
PAGE4	-1.47266666666667
SENP6	0.0393333333333333
AKR7A2	-0.681666666666667
FKBP10	-2.8175
VEGFC	-0.680166666666667
LARP1	0.61475
SRBD1	-0.716
ITGB6	1.54375
SLC1A2	-0.672076923076923
INVS	-1.968
MPO	-0.02575
MOBKL3	-0.1694
CUTL2	1.90875
KLK2	-0.0349166666666667
VIM	-0.875
REG1B	-0.3635
PCDHGC4	0.4035
C3orf34	-0.503166666666667
SUMO3	-0.562166666666667
CST9L	-1.1675
MLL4	0.169
SPR	0.997833333333333
SAMD9L	1.8365
ABCE1	-0.3615
SUPT3H	-1.70033333333333
ACTBL1	3.30975
ADAMTS4	1.705
SLIT3	2.0725
RHEBL1	-0.53825
NPM2	-2.3365
MAN1C1	1.197625
KIAA1856	1.31383333333333
HSPA6	2.4795
LOC388152	-0.647
C10orf140	-2.21366666666667
ZDHHC12	0.8835
LIN7A	-1.7947
PHC2	0.5735
SPHK1	1.10125
TRIM26	0.9796875
FAM83E	1.6215
C18orf24	-1.9754
ZNF578	1.78933333333333
ORAI1	0.576
RUVBL1	-0.781833333333333
C7orf20	-0.376
APAF1	-1.365
SLC36A4	-1.9205
MYH11	5.02166666666667
NEK1	-0.1361
MPP2	-1.335625
C12orf24	-3.38875
TNK2	1.2156875
ZNF289	0.56125
MATN3	-1.66142857142857
IFNGR2	0.8795
ITPR1	-0.14725
EBF3	1.6803
TBC1D20	-0.0351
OR10P1	0.47825
DDAH2	1.22325
SHPRH	-0.664875
STX7	-0.3125
LOC554248	-1.503
BCAR1	0.988
ATXN3	-0.405083333333333
TRIM27	0.29625
CDC42EP2	0.181
CHP	0.776142857142857
SOX17	3.068375
ZNF259	-0.932666666666667
CHCHD1	0.755875
ZDHHC19	0.205
GBP2	3.9825
GARNL3	0.6465
MRC2	0.0365
C1orf52	0.24725
AOF2	-1.67783333333333
LRPPRC	-0.6786
ACVR1C	-1.01
TM4SF18	2.86316666666667
TMEM169	-1.0004
PPP1R16A	0.544625
EBF1	-0.563333333333333
RRS1	1.06866666666667
SNX2	-0.53575
OR2T2	-0.2075
RBX1	0.14075
ANKRD54	0.687166666666667
TSNAX	0.615833333333333
TMEM83	-2.05025
ZBTB7A	2.09375
ATM	-2.18090909090909
LOC338328	2.39233333333333
TIE1	1.79633333333333
HIST1H3G	0.423666666666667
PASD1	-4.38533333333333
TINAG	0.4735
PCDHAC2	0.384
LRRC15	0.254375
WBSCR17	-0.57125
TFF2	-0.4805
PARP2	-1.8985
NDFIP2	-0.978875
PCDHGB2	1.8035
WDR60	-0.4625
MAP7D2	-1.9154
USP45	-1.76225
GSDML	-0.02925
TNS1	0.1939
PLCD4	-0.54025
IQCD	0.0426666666666667
SMPX	-2.80866666666667
CD9	1.31483333333333
SRGN	3.412
CASP7	2.065875
INOC1	0.1165
DKFZp451M2119	-1.986375
VMAC	1.0385
USP53	0.7573
CAMK1G	-0.495875
TMEM106A	0.225833333333333
CDC20	-2.1597
ACSL5	-0.194833333333333
CBWD5	-0.10375
C1orf87	-0.785666666666667
KIAA1274	-0.33075
PRUNE2	-2.47457142857143
LYPLA2	0.516166666666667
DOK6	-2.19916666666667
GPR149	0.25
FAM30A	5.169
TMEM129	-0.42775
SLC35B3	0.9775
ACPP	-0.5285
LOC200261	-0.8035
SLC4A7	1.0003
CCDC40	3.36025
GART	-1.7545
THOP1	-1.247
SCARB1	-1.011
CACNA1F	0.19175
TRIAP1	-0.570666666666667
SYT14L	1.0375
SFRS8	-0.162333333333333
PBOV1	0.211
GOLSYN	1.63375
GJB7	-1.2645
CAMK2N1	-0.588416666666667
GREM1	3.42925
FLJ20433	1.254
QPCT	-3.38775
PRKAG2	1.2155
H2AFX	-1.23325
C6orf154	1.23275
PLOD3	-1.52475
ZBTB39	-0.383666666666667
WASF3	-1.81108333333333
DRG1	-0.9125
PRR4	-0.7885
SPCS1	0.5665
KDELR3	-0.598166666666667
SRP19	0.524833333333333
GABRA6	0.42175
MFSD1	0.7755
MMEL1	1.476
PDXDC2	0.7663
BUB1	-4.08888888888889
RNF138	-1.883125
MYLPF	-0.543
AIF1	0.9775
DYNLRB1	1.1688
HCN3	-1.686
HIST1H2AI	0.215
MAP4K5	-0.294333333333333
LASP1	1.576
LOC130951	2.025
PLAA	0.441875
KRT6A	0.157
C6orf117	-2.79185714285714
ARHGAP23	0.1625
PTF1A	0.0575
GPHA2	-0.32925
LCE3B	0.00900000000000001
MCL1	1.13564285714286
EHBP1	-1.2215
PRNP	-0.69425
ZSCAN1	0.35025
C1orf113	0.7465
FOXA3	-0.408
NEB	0.3425
ASGR1	-4.5375
CTGF	2.83566666666667
RAB17	0.864166666666667
MST101	-0.61275
JARID1B	0.7267
USP37	0.355
PTBP1	0.1205
PTPN7	0.974833333333333
CDC7	-1.8745
SNX7	-0.404
ZNF335	0.148
CPT2	-0.10875
HEATR1	-0.98725
HSPC152	0.344875
C5orf40	0.35475
PSME1	0.675833333333333
STAG3	-1.51575
TMEM154	0.0408333333333334
KLHL32	-0.827666666666667
TSGA10IP	-1.343
SUV420H2	1.04866666666667
SF1	-0.1036
2'-PDE	0.95375
PNLIPRP2	-2.9405
TRSPAP1	0.110166666666667
NUP210	0.0906666666666667
ANP32C	-1.4935
RAB11B	0.00150000000000001
ASB15	-0.0045
ITGB3BP	-1.08875
UBASH3A	0.64425
YWHAB	0.366125
TPRX1	-0.001
LY6G5C	-0.511375
SLC7A2	-0.313625
CLK1	0.6323
HSD3B7	0.457166666666667
VDR	1.5885
C16orf74	0.36625
ACE	0.50375
PSMA2	-0.512
CCDC131	0.1715
ZNF213	0.88
EML2	0.24375
ALS2CR13	-0.698166666666667
GLYATL1	-0.89025
DSPP	0.6
DHFRL1	-0.73175
C10orf30	-1.08966666666667
SH3RF2	-2.02716666666667
LOC197322	0.250333333333333
DLL3	-2.002625
TIGD7	0.6065
GFRA3	0.178
CPA1	-0.2012
RTN4	-0.343
PPT2	-2.10283333333333
FASLG	3.97583333333333
FOXP4	0.788375
RPL26	-0.1625
GNL3L	-1.13716666666667
FMR1NB	-0.122666666666667
CD163	7.392
SGPP2	2.1285
GIMAP2	1.1855
CD37	1.53683333333333
DPT	3.09875
NBLA00301	1.28425
RGS5	2.53633333333333
C9orf4	0.674
ACTL8	-1.13083333333333
PRKAR2B	0.380625
OPLAH	1.2
C20orf134	1.57825
SPACA5	-0.25225
TBL1X	0.277666666666667
TSPYL3	-0.521
CHCHD3	-1.03875
CRKRS	0.189333333333333
GPR65	4.142
DFFA	-0.240625
FUT1	0.59175
C6orf204	0.0308333333333333
TMEM51	1.06525
ZNF580	0.2675
CMTM2	0.2345
C20orf200	-0.848
EZH1	-0.093
FDX1L	-0.793375
MRPL32	0.0265
PCAF	-0.0463
ALOX15B	0.319833333333333
CD59	0.501666666666667
CDK9	0.640125
ERP29	-0.376
TTR	-5.6235
BCMO1	0.109
DDIT4	-0.735
PTGDS	3.852
C3orf63	-0.484833333333333
BST2	1.228875
CYP1A2	-0.562833333333333
C5orf25	-1.586
STX1A	0.0997647058823529
OR2A12	0.084
SH3BP5L	0.28325
SERINC5	0.292
USP6	-1.2519
MRPL3	-0.409833333333333
POMP	0.516
INPP4B	0.09975
GMPPB	1.71125
EAPP	0.722
AHSA1	-0.90925
ABCA11	0.0315
SLC5A6	-0.0404166666666666
HIVEP2	1.62225
SUMO2	0.001625
KIAA1822L	-0.933666666666667
C11orf67	1.44275
TXK	0.107
PHCA	-0.968625
ICAM4	-1.70616666666667
FPGS	1.04916666666667
SNRPA1	-0.36125
KCNJ4	-0.42025
KIF6	-0.0604
HIST1H2BG	0.2755
SLC5A5	0.881
ZNF354B	-0.1105
IL12RB2	2.5205
C11orf76	1.26366666666667
GAL3ST2	0.8055
AIFM2	-0.69875
SYNC1	-0.73025
UBL3	-0.58025
PIK3CG	-0.511333333333333
NLN	-0.9329
BCORL1	0.71125
CD5L	-0.5475
ZNF238	1.68716666666667
KIAA1394	-0.11725
C16orf55	0.5983
CYP3A7	-2.29175
KRTAP3-1	-2.9385
TFDP1	-0.712166666666667
MND1	-3.6235
NODAL	-0.214333333333333
GTPBP4	-0.20575
TUBGCP2	1.498
SLITRK5	-3.84925
CIC	0.65425
CD79A	3.107
SAMD14	0.0773333333333333
TNPO3	-0.927
OR10G3	2.099
OR10G8	0.435
CCDC111	-0.995
HOXC9	1.4335
DCUN1D1	-0.204583333333333
CYB5R1	1.7745
TSR2	1.28975
DAB2IP	0.4681
SLC6A5	0.3625
RAB3D	0.78475
DCUN1D4	-1.08266666666667
ERBB3	1.67525
SDC1	0.969916666666667
ATP6V1H	0.4295
SYK	2.3905
ST20	-0.62225
C13orf30	2.2925
WDR40A	0.477833333333333
ADMR	0.057
LOC388335	1.91425
ACSM1	2.8185
TDG	-0.0691666666666667
FLJ11235	0.8395
MRPS5	-0.8575
AGPAT2	0.776666666666667
SLC12A1	0.484
CYP27A1	0.61025
THAP7	-0.60575
XPO1	-0.883916666666667
ALMS1L	0.1925
C1orf2	-0.637875
ZNF777	0.211333333333333
CAMK2A	-0.308833333333333
SMC1B	-0.5385
IHPK2	-0.269733333333333
LEMD1	-4.1325
NKD2	0.4338
CLU	0.444142857142857
ARMETL1	-0.506
PABPC4	-1.28625
CXCL12	2.18916666666667
TFAP2C	0.7489
TTTY8	-0.1545
ABCB10	-0.6153
ENDOD1	-0.746666666666667
IDI1	0.0805
KCTD6	1.03866666666667
CCDC105	2.641
ULBP2	-1.32166666666667
ZDHHC5	0.962
WNT8A	0.29425
COMMD10	-0.06175
KLHL12	-0.864625
GPR50	-0.359
NR5A2	0.0884285714285714
OXGR1	-0.341333333333333
EHD3	-0.259
CAPRIN2	-1.01075
KLRC3	-3.1135
SF3B1	0.248928571428572
IPO7	0.1035
ALDH1A1	-0.7685
ANKRD5	0.293625
TSNARE1	0.191
DDEFL1	-0.1455
RNASEL	1.125
DNAH9	-2.29075
HELLS	-2.426
TNS4	0.4285
NAV1	0.1933
KIAA1409	-0.4655
C20orf26	1.8815
TUBG1	-0.46125
IRX2	0.2725
CNGA4	0.082
MGC50559	0.994166666666667
OR4K17	0.584833333333333
TM2D2	-0.0404166666666667
FAM32A	0.75375
TXNDC14	-0.44075
CCBL1	-0.9065
ANK1	-2.7608
PRSS23	-0.149
PPM1L	-0.1755
SPATA20	-0.35075
APCS	-0.17525
C14orf122	-0.945166666666667
PSMB5	-0.97175
C6orf10	-0.1801
SETDB2	-0.395333333333333
SPNS3	-0.82475
SGMS2	0.0659999999999999
MXD3	-0.981166666666667
MON2	0.1299
CARTPT	0.30825
HNF4A	-0.4735
RABEP1	1.76365
TNFRSF10B	-1.306375
USH1G	0.2375
PPAP2B	-0.530333333333333
TMEM16K	-0.14025
CTDSP1	0.878333333333333
CDK5R1	-0.785666666666667
GABRR1	-0.984
OPN1LW	0.1895
FAM98C	0.930375
DBN1	-0.526125
ACAD10	0.173333333333333
QTRTD1	-0.16075
WNK3	-1.85733333333333
RPS19	-0.653875
C1QB	4.052625
OTUD5	0.257
SLC41A2	0.338833333333333
TMEM22	-1.78883333333333
KHSRP	-0.4435
