Hybridization REF	TCGA-BH-A1F0-01A-11R-A137-07
DUSP9	-1.9576
SLC17A8	0.152
OR51G1	0.544666666666667
NANS	-0.43675
OLFML1	1.929
ATP10B	-0.824125
NPAS3	-1.5435
PRKCA	-2.1379
GGA2	0.38625
LCE4A	0.7175
SPANXN3	-0.2425
CCDC115	1.246625
SDCCAG3	-0.26
GLIPR1L1	0.846
TTC1	-0.54225
C17orf76	0.03075
MAD2L2	-0.94525
HIPK1	-0.3136
LRRC3B	1.21783333333333
CLN3	-0.318045454545454
C17orf47	0.199
FMN2	-1.567625
TUBB1	-1.71385714285714
WAPAL	-0.153833333333333
C3orf21	-0.91125
SCN5A	-0.5365
SMYD1	0.49525
BEX5	-0.4485
ZNF192	0.2185
SEC22A	0.311
GRIA2	1.51221428571429
KIAA0825	-1.994
NUSAP1	-2.07481818181818
LANCL1	-0.17275
C15orf40	-0.835
ZNF645	0.090625
GPR61	0.4185
NLRP14	-0.014
SNX21	-0.2944
C1QTNF8	0.4145
C17orf46	0.7455
IFNA8	0.629
SPRR1B	-2.24916666666667
FLRT1	-0.83425
SNX17	-0.695333333333333
ASB2	1.63466666666667
HBG1	-5.509
RPRML	3.9525
JOSD2	0.646833333333333
PLSCR3	0.852
SPOCD1	-0.6125
RAB39	0.399
GHRH	-0.314333333333333
ITIH5L	0.0785
C17orf37	1.22375
SMCR8	0.62875
DPY19L2P3	-1.0845
IL11RA	1.21216666666667
GDF3	-3.971
RPS6KB1	-1.53283333333333
DNAJC19	0.6096
TOP1	-0.69125
CRCT1	0.711375
MPST	0.490625
DPM2	-0.09325
FAM38B	-2.06166666666667
SLC18A1	-1.96583333333333
FARP1	-0.547
PAX7	0.521
TUBD1	-1.45975
GNL3	-0.384375
BTG2	1.93553333333333
NDUFS6	-0.1175
C1orf79	-1.1275
ERAL1	0.10925
ECHS1	0.104
VPS4A	-0.284
CYP11A1	0.41225
ABCC6	-2.04285714285714
PBX4	-0.5535
MOSC1	-0.429625
NCF4	2.2995
HYMAI	0.054
NAGPA	0.161375
OTOP2	0.24875
ACOT12	0.072
MTHFD2L	0.57825
LOC441376	5.318
C19orf34	0.137
RAB1B	-0.15575
ALDOAP2	-0.935
NTRK1	-1.18883333333333
ARTS-1	0.8601
SLC6A11	-0.9575
NAP1L2	-0.2745
CNGB1	0.087
EPB41L4B	0.5725
FAM134B	1.087375
HS3ST3A1	0.730833333333333
CPXM2	5.3545
SIRPB2	0.402
CHORDC1	-1.14383333333333
TRIB3	-2.3535
SLC2A5	2.319
C2orf49	-0.219
DDX5	-0.4555
OR5L1	1.246
ANAPC4	-0.682666666666667
ZSWIM1	0.470625
LOC93622	-0.83775
KCNK3	-0.4272
RP11-35N6.1	-2.063375
ZFP161	-0.132833333333333
AQP9	5.5725
SLC15A2	0.569
MREG	-0.0823333333333333
OR9I1	0.1125
PDLIM2	0.025
ADAM7	0.5565
GSTCD	-1.20033333333333
WDR21A	1.153
SLC12A8	1.49433333333333
TMEM174	0.65425
IGSF3	1.33066666666667
LRRN1	0.273
LOC402117	-0.257333333333333
SRPK1	-0.584333333333333
LY6K	0.274375
NFIA	1.548
PTCD3	0.416125
LEP	3.4805
PCDH21	-0.646
MAPKAPK2	0.664142857142857
NMNAT1	-0.798166666666667
LHFPL2	1.520375
C9orf43	0.14525
DIP2A	-0.803166666666667
ACTR8	-0.031375
CCDC34	-1.64275
PTPN22	0.671375
ITGA3	-0.465875
FAM129C	2.84825
RABGGTA	0.514
UNC45B	1.218
KIAA1033	0.14575
ZNF510	-0.489166666666667
CYP2D6	-0.306
SLC26A10	-1.9475
STX8	0.54825
LUZP1	0.288375
WDR89	-0.328666666666667
EIF4G3	-0.6308
C5AR1	2.353125
ZNF623	-0.314
A2M	1.56575
TGM7	0.534
GRPEL1	-1.09816666666667
LMNB2	-0.6341
ROCK2	0.557333333333333
SNX16	0.472875
CCDC66	-0.358
ANXA3	3.00125
KIAA1609	0.684125
EED	-0.39725
RNF32	-0.676166666666667
HES1	-0.0976
CLC	0.720833333333333
ISL1	-1.16216666666667
KIAA0528	-0.09575
MANEA	1.178375
C1orf61	-1.3255
hCG_2001000	1.4435
RAPGEF6	-0.8303
KIAA0020	1.403
NEIL1	0.77725
C16orf45	-1.088875
RBM10	-0.379166666666667
C10orf125	0.237
MRS2L	-0.04275
DNAH17	-0.608125
C19orf10	-0.1505
C1orf160	0.24625
SLFN12	1.7465
EXOC3	-0.512166666666667
HIST3H3	0.583
NCOR2	-0.0375
TNFRSF9	2.02725
MFSD8	1.54225
ALX1	-4.01883333333333
NOL1	-0.96025
PODN	2.98025
TIAL1	-0.78225
HIST1H1E	-0.68075
NPY6R	0.50175
TM4SF4	2.32825
CORO2A	-0.26925
ETNK2	-0.871166666666667
APOE	2.232
ANGPT4	0.5415
HDGF2	-0.6945
G30	-0.354
ST8SIA4	1.088875
F2RL1	-1.052375
FAM19A4	-2.97275
CCAR1	-0.65875
B3GNT7	0.559
OPHN1	-0.3158
DSCR6	-0.5585
C21orf13	-0.458666666666667
GAS2L1	0.598833333333333
RFX3	1.2825
COPS4	0.1205
BCHE	-3.7655
BCL2	1.205125
HBZ	-3.034
ARL13B	-0.799375
MAPBPIP	1.012125
MYO15B	0.12275
SPZ1	0.4945
KIAA1324	0.0418888888888889
PLCL2	0.6845
C4orf29	-1.237
WDFY2	-0.055625
ZNF284	-0.842
NAALADL1	0.706
DUSP5	0.7175
PXDN	0.928125
SLMO1	0.1165
TNXB	1.0589
BIRC7	0.63275
A4GALT	1.503
TIMM22	0.228
FAM110C	-0.0405
TOMM34	-1.244
ABHD9	0.165
ADAM32	2.7455
CRHBP	2.136
AQP2	0.56
LOC130355	1.0235
ZNF187	0.118333333333333
ZNF816A	0.5535
F7	-0.728375
CNOT1	-0.3424
SLC13A4	-1.222
ZBTB11	-0.6175
B3GALT5	0.34625
EXOC2	-0.0701666666666667
IRS1	-0.031
TMEM1	0.131333333333333
MRPL34	-0.253166666666667
SAMM50	-0.66375
CDC42EP3	1.160875
HSF2	-0.2851
MFN2	-0.182
TSPAN7	0.544666666666667
NUCB1	1.33158333333333
RHOH	-0.28575
ARL16	-0.29
TACR1	0.537
SFRS5	-0.574333333333333
SNX25	-0.7615
RHBDF1	0.0961666666666667
PCDH18	2.5755
HMG1L1	-0.85375
MYO5C	0.085875
MAPK10	0.2615
LDHAL6A	-0.1775
NUDT12	-0.862
NCAM1	-0.315625
GLIS2	0.548
GGTL4	-0.0965
DAPP1	2.011
ATF7	0.432375
KIAA0748	0.67275
NFIL3	0.941
TM6SF1	0.2156
SEZ6	0.229
NANOS3	-0.230666666666667
DNAJA3	-0.511
CLDN6	0.7625
CIITA	3.8909
EPHA4	0.249
FANCC	0.0935
CMTM3	0.49225
PSG3	-0.190125
MRPL15	0.55825
C21orf59	-0.91975
PLCXD2	-0.00249999999999997
C2orf34	-0.12775
UBE2L6	2.397
MED14	-0.122
HP1BP3	-0.4759
C6orf208	-0.64
TPBG	-0.9575
OSR2	0.87275
XPC	-0.892
KLHL7	-0.423916666666667
CCR3	0.129166666666667
AGTPBP1	0.09
PCSK6	-1.45206666666667
STAT5A	0.9061
FAM18B	0.652
LONRF2	-0.989666666666667
PTPN2	0.70425
SF3A3	-0.7785
EFCBP2	-0.346
HCFC1	-0.606
AHNAK	-0.19985
ACTR5	0.0965
KIF14	-2.09114285714286
TENC1	1.36
HEATR5B	0.336
YIPF2	0.677166666666667
MYEOV2	0.439333333333333
DUSP18	1.17575
KIAA1012	-0.43
AHR	0.2815
C17orf53	-1.0415
PTPRH	-2.9865
ATP6V1C1	-0.0968
TAS2R3	0.2985
LOC440356	0.00025
COQ10B	1.00625
PSMF1	-0.360916666666667
SORBS2	2.19633333333333
NFE2L2	0.24025
TMCO7	-0.34175
SH3PXD2A	0.4974
SH2D2A	0.5555
SPINK5	-0.386
MRPS24	-0.3495
OPA3	0.635
TRAF7	0.0186666666666667
C4orf35	0.163333333333333
MT1G	0.607
MGC39545	-0.068
HS1BP3	0.5106
OR2B2	0.2685
CHRM4	-0.0285
SFRP2	3.11908333333333
RIC3	0.08125
ART1	-0.029
C6orf1	0.52625
DUS4L	-0.993
C10orf104	0.1275
TNFAIP6	2.7515
RTEL1	-1.1095
CCT4	0.1057
ZNF709	-0.83875
CHMP6	0.390666666666667
UPP2	0.43925
CYP19A1	2.473375
CD151	-0.774
NDUFA13	-0.320333333333333
ARFRP1	-0.685
FAM26B	1.958
CRYBA1	-1.753
MRPL41	0.0186666666666667
NPFFR2	3.216375
HRH2	0.1835
SCAMP3	0.522833333333333
MTMR6	0.8478
MTG1	-0.921833333333333
UBTD1	1.1455
CRABP1	-2.071
FLJ33790	-0.6713
KIAA1908	-0.683
GPR158	-1.033
PACSIN3	1.23766666666667
OMD	2.90966666666667
CATSPER1	0.774833333333333
HOXB8	-1.428375
FBXO46	0.7825
OAS1	3.13066666666667
SVIL	0.86
PHB2	-0.874
ADCY3	1.257
NDRG2	2.8205
ERMAP	0.1433
APBA2	-1.36983333333333
IGSF9	2.2465
WNT6	1.303
MYCBPAP	-0.29075
ATP2B2	-0.3631
CPVL	1.3478
TRAM2	-0.639416666666667
NOP5/NOP58	-0.141
ZNRF4	0.491
TLK1	0.846375
MTMR12	1.13471428571429
ZNF384	-0.330166666666667
FAM9B	-3.128
RPN1	0.8405
PMVK	0.859
EIF3D	0.1472
SIX2	1.3025
HPS1	1.28707142857143
RNF7	0.41625
PSKH2	-0.085
KCTD13	0.334666666666667
CSMD3	-0.677
FBF1	-0.821
IL8	-1.484375
SERPINB13	0.0807
FBXL20	0.14675
BLR1	0.8375
SH2B1	-0.266666666666667
RFNG	0.14475
RAB20	1.08616666666667
RBM7	0.196
POLR1A	-0.141833333333333
TMPRSS4	-1.61
TAF9	-1.049125
TERF2	-0.3035
TNFRSF1A	0.583833333333333
ACADVL	0.545666666666667
GTF2H5	-0.135
EDG8	-0.2565
C9orf140	-0.78525
UST6	0.07725
ZBTB8OS	-0.09725
ZNF710	1.3005
GPR174	-0.192
ATP6V0A2	-0.1145
KIAA0319L	-1.038
XKRX	0.7995
DOPEY2	0.7768
SDHD	0.51025
SUMF1	0.33025
OSM	4.51975
OPN3	-0.08225
DAGLB	-0.0533333333333333
PPFIBP1	-0.5787
TRIM63	-2.109
C10orf53	0.3105
LYPD3	-1.38433333333333
BCL7A	-0.588125
AGER	-0.907333333333333
TCF19	-0.9985
SAT2	0.695
PFTK1	0.308166666666667
GABRE	-1.061625
C15orf38	1.285
FIS1	0.211
KCNV2	-0.15325
CLPS	2.14525
PPCDC	-0.725625
FOXN2	1.8285
NT5E	-1.2698
CD83	2.1115
IL18	1.82825
VPS16	-0.17425
IGFBP2	-1.48466666666667
NOTCH2	0.4705
SIGLEC1	4.37975
CD93	6.012
SULF2	-0.0015
CEP164	0.20225
P53AIP1	-0.0115
TOR2A	-0.0238333333333333
ZNF136	-0.31475
MGP	3.8165
CCDC144A	-0.11
TRPC1	-1.12833333333333
SMS	-0.0676666666666667
MAPK7	0.892666666666667
RRAGC	1.1625
PARD6A	0.176
NUB1	1.0425
SYNGR4	0.452
OR11H12	0.249
WIF1	2.693125
GCH1	1.148
OR11H4	-0.03
SLC44A5	0.7405
GPRIN2	3.05716666666667
LOC401431	0.12875
CPA4	-0.2941
MELK	0.0805555555555555
IL15RA	1.99275
CUL3	-0.17075
HMBOX1	-0.4645
PODXL	-0.37175
CCT6B	0.890333333333333
COMTD1	-0.3215
MUC20	2.87383333333333
GPX2	-2.8705
ITK	0.6805
FBXL5	0.962
C13orf27	-1.089
DEFA5	0.8645
TRHDE	-0.3985
MTP18	-0.0818333333333333
UQCRQ	-0.6548
ITGB2	2.9805
CSRP2BP	-0.32475
TAS2R44	0.42
PHPT1	-0.320875
FAM44C	-0.302
ERH	0.2645
MPHOSPH1	-1.50566666666667
MORC1	-0.2525
PARVB	0.1985
LAMA1	-1.9045
PGBD3	0.07375
GIMAP6	5.07525
AREG	-2.71933333333333
LIPT1	0.513
MGC99813	-0.18375
C1orf201	-0.112833333333333
GRIN2A	-1.4622
MAN2C1	-0.825
NSUN5	-0.479
SF3B5	1.1485
MYC	-0.53825
NRXN1	-0.856272727272727
ZNF18	-0.263
SPDYA	-0.35275
SLC37A1	1.516
DECR2	-0.03725
ANKRD38	2.28575
SPTLC3	-1.96241666666667
SUPT16H	-1.306
DTWD2	-1.0575
ULBP1	-1.352
ZADH1	-0.542
OIP5	-1.35175
IL10RB	0.3075
OTUB2	-1.028875
VWA3A	-0.1305
SPIC	2.11183333333333
OR6C4	0.302
PSCD4	2.55416666666667
DPY19L2P2	-2.405
TRAPPC6A	0.500333333333333
C21orf2	-0.575666666666667
CEMP1	0.6815
LIN7B	1.111
E2F7	-2.0795
VCP	0.312625
LAMA3	1.14675
BGN	1.10525
GPR160	0.794833333333333
COCH	-3.6535
GPR81	0.175166666666667
APOBEC3F	0.088
tcag7.1017	-0.653
C1orf32	1.565
SCGB1D2	1.90725
FLJ43987	-0.2265
C6orf170	0.19125
KLK9	0.425
GPD1L	-0.4075
VPS37B	0.82275
ATG3	0.3025
ADAMTS17	-0.598
KLHDC2	-0.4975
NDUFV2	0.1215
BLK	1.13225
MATN4	0.627
GPM6A	0.966625
GBP4	4.4615
TMEM162	0.114833333333333
PKP2	-0.674
HRASLS	3.44733333333333
MMP1	-1.52525
SFXN3	0.2744
FSD1	-1.98266666666667
ST6GALNAC3	-0.376833333333333
CA12	-1.5808
NCOA6	0.4325
C19orf58	0.5173
PPP4R1	-0.078
MAN1A2	0.287166666666667
IKBKAP	-1.356
UPF1	-0.4925
KIAA1219	-0.28225
WNT16	1.1922
SNW1	-0.381625
IL18RAP	4.621
RPP30	0.125
CDC40	0.510714285714286
SETD3	-0.1875
SLAMF6	1.77275
ELK4	-0.038
TRIM47	1.8715
ACOX3	0.88275
TRIM6	0.528125
KIAA0372	-1.21016666666667
TP53AP1	-0.502875
SMURF2	-0.03875
ADAD1	0.46775
EBP	-0.7228
KRTAP13-2	-0.416
FLJ36874	0.0393333333333333
TOR1A	0.118833333333333
P2RY4	0.895
GPBP1	-0.3055
TRPV1	0.369125
ADAMTS12	1.4055
PES1	-0.3427
ATG4A	0.718
MAGEA10	0.332
WFS1	-0.0305
CC2D1B	-0.224666666666667
PABPN1	-0.544875
SLC25A30	0.31575
SLCO1C1	0.998166666666667
SLC22A5	-1.10125
KIF23	-1.48183333333333
SYN2	-0.751833333333333
ASPN	6.53783333333333
CENTG2	0.00275
QSOX2	-1.247
FLJ10815	0.091
STK24	0.1455625
SPEG	0.3381
STK10	1.151
DACT2	-0.8555
AAAS	-0.95475
SSX3	0.634
ABCD3	-0.2871
C4orf12	-0.48775
PARVG	2.513
FIG4	0.811
C9orf46	1.834
TMCO6	-0.882
IGHMBP2	-0.76225
DUS2L	-0.436833333333333
FAM3C	0.593375
TMEM16D	-1.403625
DCTN4	-0.13425
KCNH3	0.451
EIF2AK2	1.211
AP1S3	0.441875
CST4	0.15
PAM	0.8238125
NUTF2	0.14025
CITED2	0.1693
SLC39A4	-0.2865
C2orf52	-0.8955
GRM3	-0.31225
C12orf49	0.557
CCDC49	0.5657
GRAMD1B	-0.751125
FNDC4	1.42
SIAH2	-0.402375
GDPD4	-0.220666666666667
C21orf87	0.971625
ATP5A1	-0.770166666666667
C16orf63	0.066875
LOC388135	-1.06166666666667
ATP5J2	0.19275
MMP3	-1.522
EMID2	-0.1255
CRHR1	0.5805
WDR70	0.301
C13orf31	2.41925
ZFAND1	0.107
CCL18	5.007
C3orf49	-0.2945
RINT1	-1.1135
KIAA0408	-1.31733333333333
F13A1	5.9951
SLC10A1	0.167
OGN	3.11725
GIPC2	0.186333333333333
XPO6	-0.106
LCE1A	1.057
FMR1	-0.00179999999999998
LOC374920	0.356
DUSP3	0.440875
ANKMY1	-0.657
C7orf50	0.18525
BBS9	-0.2785
UNC119B	-0.4935
C9orf72	1.04125
MGC35440	-1.25125
ENTPD6	0.479
PPP1R2P9	1.10225
ERCC4	-0.6925
FAHD2B	0.5175
HMHA1	1.033
HACL1	-0.8455
RAD23A	-0.9135
FAM83B	-0.35425
PPP5C	-0.345333333333333
RNASEH2C	-0.106875
C9orf153	-1.16775
SCAMP4	0.161875
GHITM	0.5236
NDUFB7	0.020375
ADCYAP1	3.8445
SP110	2.741
MAP3K7IP2	0.76425
DHH	-0.028
AGRN	0.695214285714286
WDR33	0.0568333333333333
CEP290	-1.43283333333333
PRPS1L1	-1.8415
KLRA1	-0.8125
GPR97	0.165
CHD7	-0.447
TLR10	2.7675
SLC30A8	-1.916
HIC1	1.94966666666667
IAPP	0.0895
RXFP4	0.6315
GP1BB	1.029
SHQ1	-0.236
NKX2-3	-0.165833333333333
API5	0.20775
FTHP1	0.5875
MOV10L1	1.69183333333333
TRIM6-TRIM34	1.55233333333333
ADHFE1	1.55325
FAM117A	0.22225
DDI1	0.6445
CDON	-0.0991666666666667
TRIM73	-0.9905
IGKC	5.111
MMP14	-0.575833333333333
DYNC1LI1	-0.3215
C11orf66	0.69525
TRBV3-1	-0.80725
FASTKD5	-0.63475
BIVM	-2.0085
LHX4	0.08075
CXCL2	3.4891
RAB2B	-0.831333333333333
IZUMO1	-0.48275
MAP3K15	-1.484875
FAM19A2	0.362666666666667
ZC3H8	-0.550333333333333
ZMAT1	0.434125
SPINK5L3	-3.74675
SLC10A6	1.1295
APPL2	-0.694125
CARD10	-0.4365
LOC402176	-0.311125
EEF1D	0.5653
RAB6A	0.8308
C12orf5	-0.35475
PAPOLG	0.98
MSRB2	0.984
BCR	0.858166666666667
PUS3	0.084
TIAM2	2.57475
ZNF317	-0.388
CHD2	0.0357857142857143
FZD5	0.202045454545455
NUDT8	-0.31975
ZNF763	-1.001
PRC1	-1.37944444444444
ABCB9	0.322
SPATA3	0.30325
TRAK2	0.804
STAB1	3.609
LRRTM2	0.980666666666667
psiTPTE22	0.55375
DBI	1.40925
SERPINA11	-3.6725
NAT5	0.2615
C20orf58	-2.38875
RPS6KA4	1.36716666666667
FLJ90650	1.2545
TGFBRAP1	0.006
CHRDL2	3.64
FAHD2A	0.283833333333333
CNTN1	-0.3735
BBS4	-1.1893
TMEM181	0.05475
MINPP1	-0.96225
MPHOSPH6	0.229
HOXC10	0.3809
ITPKB	1.788875
CLPTM1L	0.793125
MEOX2	1.12816666666667
ATP6V0C	0.7385
PRPF8	-0.18
TMC5	2.291
FKBP3	-0.7275
PLEKHB2	-0.35225
OR4D6	-0.0215
ZNF544	-0.701
D2HGDH	-0.739125
RPL18A	-0.4094
HEL308	0.429125
MPP6	-2.13225
TCERG1	-1.1025
KRT16	2.21783333333333
KLF17	-1.29925
KLF5	0.413625
CDR1	3.00425
VCX3A	4.248
FBLN2	2.812875
C14orf104	-0.3295
HBE1	-4.9019
OR4S2	0.016
C1orf108	-0.131833333333333
ROBO4	4.276
CPEB4	0.437875
C11orf80	0.0413333333333333
BCKDHA	0.295833333333333
MYOC	2.674
GIF	0.3055
CKMT1A	2.19
RPL3	0.1297
THBS1	2.544
APOO	-0.711
ARMCX1	1.13175
HSZFP36	-0.24875
SNAPC5	-0.14375
EIF4ENIF1	0.60025
ZNF433	-1.74025
TNFRSF21	0.541875
TMPRSS7	1.08
SPATA18	1.7072
HPDL	-1.3875
MKL2	1.5281
TBX3	-0.778384615384615
C21orf93	0.0591666666666667
DAXX	0.13525
ELMO1	1.252625
RGS13	3.402
TAF11	-0.53075
UNC13A	-2.2425
LOC653314	0.3234
ORC3L	-0.29475
IMAA	-2.707
TARBP2	-0.6085
CABIN1	-0.614
TRIOBP	0.343375
HIST1H2AC	0.604875
RGS22	-1.104
NCOA1	1.04133333333333
IL25	-0.2885
SNCG	0.9385
GPR6	0.865
AMDHD1	-0.366666666666667
CHEK2	-0.220625
C6orf142	0.44675
DRD4	-0.0625
C14orf68	-1.28825
GDF11	-2.148
SEMG2	0.525
CD247	0.71725
CDAN1	-0.85175
RBMX2	0.144166666666667
TGS1	-0.59175
OIT3	2.1275
SYF2	0.32575
MCM4	-1.3975
PKHD1L1	2.26875
CEP192	-0.572833333333333
IFT88	-0.573
RPL9	-0.541928571428571
RAB32	0.61075
DDX43	-1.25725
P2RX2	0.486
OR5D18	0.5975
UBE1	0.557
SLC24A1	0.29725
ARHGAP5	-0.5505
CETP	0.6925
KIAA1731	-0.939666666666667
SLC9A4	0.843
PTPN6	1.98825
BAHD1	0.09125
GRIK3	0.0055
CACNB2	0.1034
PDE10A	-0.742
DGCR14	0.1465
PCDHB9	0.100166666666667
RHOQ	1.36666666666667
MAP3K4	-0.15525
KTI12	0.275
RPL23AP13	-1.19075
GNG11	0.386
CLCN3	-0.0281666666666667
GPAM	-0.550875
VSTM2A	0.83
SLAMF7	4.74183333333333
INTS2	-1.4675
PPP2CA	-0.6618
LRP12	-0.438466666666667
SEC14L2	0.794666666666667
DKFZP586H2123	4.0135
MC3R	0.3075
CIRH1A	-1.06316666666667
HIST1H2AB	0.404
POLH	-1.471875
MGC16703	-2.29883333333333
SNAPC2	-0.3895
FILIP1L	1.72975
RASGRP4	1.162
LRRC1	0.42125
GAS1	1.393
PRAC	-0.78525
DGKA	0.1635
NT5C3	0.6095
PEG3	-2.33566666666667
NADK	-0.426
PRR17	-0.45725
LOC374569	-0.2215
SGSH	0.547833333333333
NLRP8	0.6615
GALT	1.2138
MCF2	-1.151
ZNF263	-0.1125
TACSTD1	2.34
TYR	-6.4655
ATP6AP2	0.43375
RNUXA	-0.613
ABHD10	0.3306
GDPD2	-1.85775
SLC35C1	1.51325
UBE2A	0.421375
HERC5	2.74983333333333
FAM112B	-0.245833333333333
FBXL16	-0.658
DKFZP434A0131	-0.43425
ELA3A	-2.579
RBM41	-0.9615
HAO2	0.86275
RNH1	0.57975
SHANK2	0.997833333333333
OSBP2	-1.542
DAK	-1.01216666666667
C3orf58	2.02925
TCL1B	0.7475
KBTBD2	-0.213625
SUGT1L1	-0.271
UBE2E2	0.443
MYL9	2.919375
CDC23	-1.2815
PBXIP1	1.4788
CXorf40B	-0.2985
NBL1	0.35475
RTBDN	-0.0045
RAB11FIP5	0.661125
TTTY13	-0.535
SCOTIN	0.381083333333333
SOHLH1	-0.702333333333333
CDKN1A	0.562071428571429
NCK1	1.348
ZNF550	-0.1355
SAPS3	-0.136166666666667
SPIN3	0.141666666666667
MAGEE2	-0.05775
MIS12	-0.669333333333333
OR8H2	0.2195
KIAA0774	-0.801166666666667
UNC5D	-1.6025
CUL7	-0.620333333333333
LIPC	-1.75966666666667
DIO1	1.03625
C20orf11	-0.0965
CTRL	-0.3165
HS3ST2	5.8515
PAK4	0.345833333333333
CCRL1	3.4145
RNF10	-0.208625
ZNF567	0.6725
ZNF660	-1.395
TCEAL3	-0.0055
MAGOH	1.76533333333333
CENPB	-0.517
C19orf7	0.83025
LOC388965	0.092
ZCCHC13	0.571
JMJD1A	-0.1013
HIST1H4H	-0.3985
TBRG1	-0.3046
GPC3	-2.8705
TAF1C	-0.837
EBNA1BP2	0.185666666666667
CIAPIN1	-0.34025
PDGFRA	0.710666666666667
CSTB	0.58325
CENPI	-0.982
GTF2E2	-0.573833333333333
RPP21	-0.16075
CCNF	-1.28616666666667
KCNQ3	0.8865
FAM79A	0.9945
SLC22A12	0.441
NOVA1	-0.630333333333333
FZD3	-0.4613
AKAP8	-0.04425
SOCS5	0.3865
CFDP1	-0.9055
DLG5	-0.722
PGM5	1.41016666666667
C1orf144	0.00933333333333331
HDAC10	-1.296
RND2	-0.40275
C20orf199	-1.2145
RNMT	0.23775
SLURP1	1.359
ASTN1	0.143571428571429
SH3BGR	0.2815
MYCL1	0.6
ZHX1	-0.047
CENPK	-2.86325
FOSB	3.2493
LOC643406	0.70125
C2orf59	-0.601375
TMEM135	-0.751875
SLC27A2	-2.13775
KRT33A	1.562
OVOL1	1.57728571428571
PAMCI	-0.3215
S100A7	1.2235
ZNF789	-0.885
HARS2	-0.4615
RPL23A	0.0681666666666667
TCF23	0.08175
UPF3B	-1.371625
C17orf78	0.029
HLA-DOB	2.31916666666667
C14orf142	-0.2525
TEKT5	-0.0138333333333333
DMWD	0.325
POLD1	-1.33583333333333
GSCL	-0.6975
CALD1	0.4312
SCRT1	0.4525
AIG1	0.31225
UNC84B	-0.22575
ZNF404	0.17875
TMED6	-2.416
KIAA1462	0.4625
LRRC27	0.9742
PYGO1	-1.482
PIGU	-0.469666666666667
ALAS2	-3.8995
WRNIP1	0.438625
CNNM3	-0.3345
ZNF2	0.156
ST3GAL5	0.680666666666667
MRPL23	-0.1015
TSSK6	-0.45075
PSMA6	-0.12625
C16orf70	-0.1215
KIAA1602	0.10775
ALMS1	-0.00166666666666668
DCN	3.660125
TMEM132D	-1.1195
SUCLG2	-0.44375
ABHD14A	0.57775
DEXI	0.137666666666667
AMPD2	-0.398166666666667
IFNAR2	0.2435
CYB5A	0.689
TLOC1	0.46335
NXF5	-0.1685
NRBF2	0.670875
KCTD3	-0.417
ITGAE	-0.293666666666667
SLC30A3	-2.0175
ZRF1	-0.506
IFRD2	-0.199375
XAB1	0.34875
PYCR2	-0.448833333333333
SERPINB3	-4.8235
TMLHE	-0.1571
GEFT	-1.51225
ABCA5	-0.48525
EMR4	0.305166666666667
TSFM	0.0145
HIST3H2BB	0.31875
ARHGEF19	0.32625
TSPAN17	1.19133333333333
ABCC8	-0.9955
MAP1S	0.208
C22orf36	-0.9505
BNC2	-0.410785714285714
HIST1H4A	-1.036
NDUFS3	0.268333333333333
WDR3	-0.490666666666667
XKR4	0.27525
TTC33	0.381928571428571
STMN2	4.08475
CPN2	-0.630666666666667
HSPC105	1.9175
PCOLCE2	-1.0255
C3orf55	4.24
KLHDC9	-0.466666666666667
TBC1D23	0.413625
ATXN2L	-1.0695
MAP2K3	0.868166666666667
SCAP	-0.000499999999999999
ZNF486	-0.567
C20orf96	-1.48725
NARS	-0.74175
ADAMTSL1	-0.619214285714286
PRCC	0.5375
CCDC126	0.92875
ZNF675	-1.65475
CALCOCO1	0.5455
ANKRD43	-1.86625
CWF19L2	0.23
ZBTB32	3.80566666666667
BRAF	0.49425
ODF4	0.41425
MGC14376	1.22166666666667
HORMAD1	4.72583333333333
AAK1	-0.0953333333333333
PEBP1	0.453333333333333
TNFSF5IP1	0.578833333333333
DKFZp564N2472	0.54125
RMND1	-0.35125
IGKV1-5	4.8635
COL1A2	2.297
SERPINA5	-3.500125
AANAT	0.575
C19orf21	-2.28833333333333
GEMIN5	-0.70275
UBR4	-0.131166666666667
LTBP3	0.702833333333333
AMHR2	-2.24416666666667
PROCR	-0.349
MYBBP1A	-0.7435
C20orf39	-1.07166666666667
ZNF697	-0.579625
PASK	-0.3802
ZNF776	-0.2865
RFXDC2	-0.41025
KIAA0467	0.47775
C10orf96	-2.95633333333333
ZNF503	-0.9445
GULP1	-0.314833333333333
KCNE4	-1.49733333333333
DKFZp434K191	0.28375
LOC196913	0.4945
BHLHB4	0.6385
CH25H	2.932
LOC81691	-0.866833333333333
ALPL	2.22578571428571
COL12A1	0.290625
FOLR3	-0.0741666666666667
GPR123	-0.064875
TRIM62	-0.0374285714285714
ABLIM1	0.798666666666667
MAST3	-0.2795
RHBDD1	0.535333333333333
LOC338809	0.583
RYBP	-0.712
TTC26	-0.252125
ZNF22	0.408166666666667
ISCA2	-0.38175
RDM1	-0.927
PIGM	0.7355
GNB3	-1.211
ACTR2	0.6471
HMGB1	0.0504
EDG1	4.09383333333333
SOAT2	-3.35775
OR10AD1	0.596
RAP1GDS1	0.800416666666667
LCE1F	0.249
ESM1	-0.940375
RCN3	1.7975
CREBL1	-0.50775
DBNL	-0.431833333333333
PTGER3	2.302875
USP30	0.0355
BCL2L12	0.338166666666667
KIF26B	2.15025
ZNF416	0.439
