Hybridization REF	TCGA-BH-A18R-01A-11R-A12D-07
PNLIPRP1	0.08775
OR6V1	0.325
PRKAB1	-0.42475
EYA4	-3.096
KIF20A	-1.243
ALG10	0.373
ITPKC	0.8275
LMX1B	1.00166666666667
RPUSD4	-0.838333333333333
C7orf34	0.0928333333333333
DLGAP2	0.627125
PFN1	0.0689
MICALL2	-0.6625
ZNF654	0.8605
SS18L1	-0.32275
SLC16A8	0.18725
MKI67IP	0.494666666666667
ITGB3	-1.546875
TCEA3	2.50208333333333
CEP152	-1.4525
CLIP1	0.6045
ZNF75	0.091
ATP5C1	0.2385
NUDT5	-0.899333333333333
PSCDBP	0.52375
UBP1	0.12225
RBM27	0.70525
C13orf15	1.84225
ZNF282	0.268333333333333
ZNF222	-0.0252
COL10A1	5.344
PRDM15	-0.829
TTTY5	-0.3065
FAM9C	-0.447416666666667
C20orf67	0.01275
GNG13	0.7305
F12	1.32275
C1orf41	-1.70225
CPXCR1	-0.2665
GSK3A	0.505125
SUPT6H	-0.548
PI16	0.8705
ELL2	-1.56358333333333
C9orf167	-2.10583333333333
PVRL3	-2.3115
FLJ38596	0.44925
ADAM20	0.1295
GPR89A	0.271
GPR87	-1.051
ZNF30	0.771
SMR3B	0.2305
ZNF770	0.32975
TRPC4AP	-0.3985
DKFZP686E2158	0.255166666666667
C2orf28	-0.326833333333333
FREM1	-1.56533333333333
LAMA4	-0.335
ADPRHL2	0.16725
EIF4G2	0.513333333333333
GUCA1A	-0.6075
CTNNA2	-1.246
NUDT15	-0.372833333333333
CEPT1	-0.0631666666666667
ZNFX1	0.4938
CCDC92	-0.165
TDRD1	-0.728
KCNK5	-1.592
ETNK1	0.10525
LTA	0.412
TTPA	0.327166666666667
B3GALNT2	0.8925
SC65	-0.245166666666667
PEX5L	-0.947375
EPS15L1	-0.382
MGEA5	0.0346249999999999
HIST1H3A	0.41575
ING1	0.131875
BCAT1	-3.684375
ORC6L	-1.98
KLK11	-5.0805
C19orf28	-1.3795
DNER	-3.52875
MED22	-0.614142857142857
ETV6	0.844416666666667
CHAC2	-0.9065
CD300E	0.261
CEBPB	0.21475
ZNF398	-0.0395
LRCH3	-0.173
HMGA1	-0.950666666666667
CAPN7	0.632666666666667
MGC5566	-2.95225
CCL3	2.918125
NANOS1	-0.047
ZFYVE19	0.69775
APITD1	-0.826333333333333
PARD3	0.63475
IRAK4	-0.329666666666667
SERPINI2	-0.1175
CEP170L	-1.20025
TTC9	2.96425
MYOM3	-1.4495
MLPH	1.5715
LOC222699	0.436
NRG1	-0.93175
TBC1D9	4.27045454545455
TTK	-1.03483333333333
ZNF557	0.4389
DDX41	0.0883333333333333
FANK1	-0.081
UBE2D2	-0.105
PSMB10	0.427
MYH7B	-0.544
GABARAPL2	-0.182375
MARVELD2	2.2115
DGCR2	0.877333333333333
UNC45A	-0.108833333333333
C6orf72	0.8765
ZNF683	2.68625
GIT2	0.202625
CASK	0.332333333333333
C14orf161	3.3955
LRRC44	1.055
TIFA	-0.707375
UTP11L	-0.2595
C6orf65	-0.92975
FDPS	-0.32475
DUSP9	-1.874
SLC17A8	2.28233333333333
OR51G1	0.3292
NANS	0.806
OLFML1	1.19025
ATP10B	-0.50375
NPAS3	-0.30775
PRKCA	-2.3512
GGA2	-0.0848125
LCE4A	0.246
SPANXN3	0.40375
CCDC115	1.099125
SDCCAG3	-0.53275
GLIPR1L1	0.0015
TTC1	-0.1015
C17orf76	0.64075
MAD2L2	-2.4465
HIPK1	0.041
LRRC3B	-0.212
CLN3	-0.812863636363636
C17orf47	0.419
FMN2	-0.227875
TUBB1	-0.3615
WAPAL	1.06383333333333
C3orf21	-1.161125
SCN5A	-0.3691
SMYD1	0.2295
BEX5	-0.79575
ZNF192	0.3995
SEC22A	0.452
GRIA2	0.139142857142857
KIAA0825	-1.358
NUSAP1	-0.660272727272727
LANCL1	-0.26
C15orf40	-0.5053
ZNF645	0.271
GPR61	0.0475
NLRP14	0.014
SNX21	-0.1553
C1QTNF8	-0.1295
C17orf46	0.25775
IFNA8	0.569
SPRR1B	-1.08033333333333
FLRT1	-0.5405
SNX17	0.183
ASB2	-0.291666666666667
HBG1	-6.322
RPRML	-1.575
JOSD2	-0.277
PLSCR3	-0.0545
SPOCD1	-0.627333333333333
RAB39	-0.302
GHRH	0.543
ITIH5L	0.1195
C17orf37	2.6945
SMCR8	0.357
DPY19L2P3	-0.64
IL11RA	0.142
GDF3	-4.13433333333333
RPS6KB1	3.5625
DNAJC19	-0.1543
TOP1	-0.05725
CRCT1	-0.923375
MPST	0.35075
DPM2	0.169
FAM38B	-2.63166666666667
SLC18A1	-1.82133333333333
FARP1	0.274333333333333
PAX7	0.12375
TUBD1	2.564
GNL3	-1.047625
BTG2	2.3398
NDUFS6	-0.605
C1orf79	-1.821
ERAL1	0.662
ECHS1	1.35675
VPS4A	0.353
CYP11A1	-1.040125
ABCC6	-0.743571428571429
PBX4	-2.324
MOSC1	1.275375
NCF4	0.807
HYMAI	0.9635
NAGPA	-0.786
OTOP2	0.02375
ACOT12	0.03025
MTHFD2L	-0.02625
LOC441376	5.925
C19orf34	-0.294
RAB1B	1.44025
ALDOAP2	-0.035
NTRK1	-1.72666666666667
ARTS-1	-0.5694
SLC6A11	-0.238
NAP1L2	1.36975
CNGB1	-0.118666666666667
EPB41L4B	0.187333333333333
FAM134B	2.046875
HS3ST3A1	-1.95333333333333
CPXM2	3.98925
SIRPB2	0.8895
CHORDC1	-0.509333333333333
TRIB3	-0.779666666666667
SLC2A5	0.18125
C2orf49	-1.15833333333333
DDX5	-0.3675
OR5L1	0.575
ANAPC4	-0.482666666666667
ZSWIM1	0.586875
LOC93622	0.225
KCNK3	-0.6082
RP11-35N6.1	-1.095
ZFP161	0.230166666666667
AQP9	1.487
SLC15A2	0.376833333333333
MREG	0.00483333333333333
OR9I1	0.096
PDLIM2	0.23975
ADAM7	0.386
GSTCD	0.3055
WDR21A	0.486375
SLC12A8	2.27416666666667
TMEM174	0.10725
IGSF3	1.28091666666667
LRRN1	0.616
LOC402117	-0.32125
SRPK1	-1.11283333333333
LY6K	-0.8566875
NFIA	1.49
PTCD3	0.040375
LEP	0.0576666666666667
PCDH21	-0.613833333333333
MAPKAPK2	0.437857142857143
NMNAT1	-1.91116666666667
LHFPL2	0.5555
C9orf43	0.0475
DIP2A	-0.208166666666667
ACTR8	-0.450625
CCDC34	-0.09225
PTPN22	-1.06
ITGA3	-0.051875
FAM129C	1.069
RABGGTA	0.7465
UNC45B	0.49675
KIAA1033	0.866125
ZNF510	-0.15
CYP2D6	-0.479
SLC26A10	-1.6925
STX8	-0.0885
LUZP1	-0.59175
WDR89	-0.211333333333333
EIF4G3	-0.9466
C5AR1	0.651625
ZNF623	0.7405
A2M	-0.27125
TGM7	0.0715
GRPEL1	0.552
LMNB2	-0.1775
ROCK2	-0.6525
SNX16	-0.52825
CCDC66	-0.22425
ANXA3	1.0885
KIAA1609	-0.31075
EED	-0.82425
RNF32	-0.0873333333333334
HES1	1.6003
CLC	0.472666666666667
ISL1	-0.4835
KIAA0528	0.498625
MANEA	-0.325125
C1orf61	-2.2235
hCG_2001000	-0.06425
RAPGEF6	-0.0318
KIAA0020	-0.213
NEIL1	0.44575
C16orf45	-1.325375
RBM10	-0.409333333333333
C10orf125	0.78125
MRS2L	-0.92075
DNAH17	0.980875
C19orf10	-0.8915
C1orf160	-0.1995
SLFN12	-0.4925
EXOC3	-0.0783333333333333
HIST3H3	0.452
NCOR2	0.644
TNFRSF9	0.38525
MFSD8	1.66175
ALX1	-2.84366666666667
NOL1	0.39625
PODN	2.5995
TIAL1	-0.63475
HIST1H1E	-1.546
NPY6R	0.209
TM4SF4	1.67275
CORO2A	0.25175
ETNK2	1.45733333333333
APOE	0.1647
ANGPT4	0.3545
HDGF2	0.2315
G30	-0.377
ST8SIA4	-0.45125
F2RL1	-0.616375
FAM19A4	-2.789
CCAR1	-0.32625
B3GNT7	0.20375
OPHN1	-0.4563
DSCR6	-0.537
C21orf13	1.14366666666667
GAS2L1	0.801666666666667
RFX3	-0.712666666666667
COPS4	0.28275
BCHE	-4.479
BCL2	2.102375
HBZ	-3.87583333333333
ARL13B	-0.307875
MAPBPIP	0.024125
MYO15B	-0.58125
SPZ1	-0.1095
KIAA1324	1.55744444444444
PLCL2	-1.018625
C4orf29	0.0635
WDFY2	-0.359625
ZNF284	-0.4735
NAALADL1	0.026
DUSP5	2.03683333333333
PXDN	-0.8595
SLMO1	0.3445
TNXB	0.1885
BIRC7	-1.14875
A4GALT	-0.501166666666667
TIMM22	0.349
FAM110C	2.2505
TOMM34	-0.95325
ABHD9	0.057
ADAM32	1.6
CRHBP	0.21075
AQP2	0.19375
LOC130355	0.838
ZNF187	0.722166666666667
ZNF816A	0.653
F7	1.108375
CNOT1	-0.0609
SLC13A4	-0.87575
ZBTB11	0.42875
B3GALT5	1.0495
EXOC2	0.560333333333333
IRS1	-0.9652
TMEM1	0.2575
MRPL34	-0.167833333333333
SAMM50	-0.067
CDC42EP3	-1.2025
HSF2	-0.2663
MFN2	-0.67875
TSPAN7	-1.45316666666667
NUCB1	0.508666666666667
RHOH	0.769
ARL16	0.6655
TACR1	0.2125
SFRS5	-0.752666666666667
SNX25	0.08975
RHBDF1	1.22116666666667
PCDH18	1.86233333333333
HMG1L1	0.05725
MYO5C	1.232
MAPK10	1.0935
LDHAL6A	-0.3655
NUDT12	0.345333333333333
NCAM1	-0.2985
GLIS2	0.689
GGTL4	1.03925
DAPP1	0.4155
ATF7	0.904875
KIAA0748	-0.48
NFIL3	-1.4485
TM6SF1	0.7279
SEZ6	0.133375
NANOS3	-0.284166666666667
DNAJA3	0.218
CLDN6	-0.4995
CIITA	2.5092
EPHA4	-1.96316666666667
FANCC	-1.12125
CMTM3	-0.423875
PSG3	-0.574625
MRPL15	-0.83025
C21orf59	-0.176
PLCXD2	0.07
C2orf34	-0.063375
UBE2L6	1.093375
MED14	-0.328
HP1BP3	-0.7028
C6orf208	-0.2215
TPBG	-1.003
OSR2	1.31375
XPC	0.499666666666667
KLHL7	-1.04758333333333
CCR3	-0.248833333333333
AGTPBP1	-1.361
PCSK6	1.52873333333333
STAT5A	-1.9164
FAM18B	0.556
LONRF2	-0.396833333333333
PTPN2	-0.29375
SF3A3	-0.991
EFCBP2	-0.38325
HCFC1	-0.1825
AHNAK	-0.4814
ACTR5	-0.54375
KIF14	-0.838285714285714
TENC1	0.724
HEATR5B	1.0965
YIPF2	0.282333333333333
MYEOV2	0.464666666666667
DUSP18	-0.13325
KIAA1012	0.03925
AHR	-1.15266666666667
C17orf53	-0.988333333333333
PTPRH	-2.59375
ATP6V1C1	1.0818
TAS2R3	0.3575
LOC440356	-1.82425
COQ10B	0.63175
PSMF1	-0.0504166666666667
SORBS2	0.212583333333333
NFE2L2	-0.14275
TMCO7	-0.32675
SH3PXD2A	0.0143
SH2D2A	-0.936
SPINK5	-3.19125
MRPS24	-0.6535
OPA3	0.042
TRAF7	0.82
C4orf35	-0.0151666666666667
MT1G	0.385125
MGC39545	0.24975
HS1BP3	-0.180888888888889
OR2B2	0.6215
CHRM4	0.2995
SFRP2	2.59433333333333
RIC3	0.1775
ART1	-0.0685
C6orf1	0.24225
DUS4L	-1.00025
C10orf104	-0.67575
TNFAIP6	1.35975
RTEL1	0.02725
CCT4	-0.0692
ZNF709	0.0725
CHMP6	0.9315
UPP2	0.12175
CYP19A1	-1.652875
CD151	-0.147166666666667
NDUFA13	-0.035
ARFRP1	-0.402166666666667
FAM26B	1.689
CRYBA1	0.7385
MRPL41	1.13183333333333
NPFFR2	3.90325
HRH2	0.3975
SCAMP3	0.6485
MTMR6	0.9034
MTG1	-0.4005
UBTD1	1.3195
CRABP1	-2.493
FLJ33790	-0.6039
KIAA1908	-1.13116666666667
GPR158	1.85875
PACSIN3	0.346333333333333
OMD	1.735
CATSPER1	-0.765
HOXB8	-0.823375
FBXO46	0.385
OAS1	1.286
SVIL	-0.3755
PHB2	-0.09725
ADCY3	-0.321
NDRG2	1.5435
ERMAP	0.8875
APBA2	-2.276
IGSF9	2.3015
WNT6	-0.199428571428571
MYCBPAP	0.70175
ATP2B2	0.0531
CPVL	-1.2312
TRAM2	-0.8155
NOP5/NOP58	-0.16075
ZNRF4	-0.1065
TLK1	0.246625
MTMR12	0.439928571428572
ZNF384	0
FAM9B	-2.066
RPN1	0.5259
PMVK	0.41325
EIF3D	0.2227
SIX2	-0.296
HPS1	1.04885714285714
RNF7	0.80175
PSKH2	0.145
KCTD13	0.352166666666667
CSMD3	-0.3575
FBF1	0.09
IL8	-4.171625
SERPINB13	0.428583333333333
FBXL20	1.761
BLR1	0.21025
SH2B1	-1.118
RFNG	-0.592625
RAB20	0.733666666666667
RBM7	-0.866
POLR1A	-0.200333333333333
TMPRSS4	-2.03475
TAF9	-0.701625
TERF2	1.3
TNFRSF1A	0.85475
ACADVL	0.5295
GTF2H5	-0.51275
EDG8	0.102333333333333
C9orf140	0.675875
UST6	-0.12575
ZBTB8OS	-1.3565
ZNF710	0.3695
GPR174	-0.7645
ATP6V0A2	-1.01375
KIAA0319L	0.363333333333333
XKRX	0.021
DOPEY2	1.5446
SDHD	-0.638333333333333
SUMF1	1.07525
OSM	3.0965
OPN3	-2.08275
DAGLB	-0.808666666666667
PPFIBP1	0.3229
TRIM63	-1.88675
C10orf53	0.3055
LYPD3	2.378
BCL7A	0.2695
AGER	-0.8555
TCF19	0.035375
SAT2	-0.64675
PFTK1	-1.21066666666667
GABRE	-3.054125
C15orf38	-0.156
FIS1	0.247
KCNV2	0.07625
CLPS	0.4725
PPCDC	-0.748625
FOXN2	0.669
NT5E	-3.4975
CD83	0.41425
IL18	0.54175
VPS16	-0.78575
IGFBP2	-0.766666666666667
NOTCH2	0.16625
SIGLEC1	2.356875
CD93	4.025
SULF2	-2.16325
CEP164	-0.601125
P53AIP1	-0.180166666666667
TOR2A	-0.0756666666666667
ZNF136	0.22275
MGP	2.7787
CCDC144A	-0.873666666666667
TRPC1	-1.306
SMS	-0.485666666666667
MAPK7	-0.593
RRAGC	0.32075
PARD6A	0.244166666666667
NUB1	0.218833333333333
SYNGR4	0.21125
OR11H12	0.089
WIF1	1.980375
GCH1	0.08375
OR11H4	0.244
SLC44A5	1.0485
GPRIN2	0.587833333333333
LOC401431	-0.4605
CPA4	-2.5544
MELK	-0.993555555555556
IL15RA	-0.4795
CUL3	1.21575
HMBOX1	0.31625
PODXL	-2.61825
CCT6B	3.037
COMTD1	0.14325
MUC20	-1.55433333333333
GPX2	-3.27325
ITK	-0.949125
FBXL5	0.98525
C13orf27	-0.53875
DEFA5	0.1725
TRHDE	-0.129
MTP18	-0.600833333333333
UQCRQ	0.6795
ITGB2	1.21508333333333
CSRP2BP	0.41375
TAS2R44	0.277
PHPT1	0.75625
FAM44C	-0.49725
ERH	-0.195
MPHOSPH1	0.267166666666667
MORC1	-0.108
PARVB	-1.8885
LAMA1	-2.17483333333333
PGBD3	-0.22375
GIMAP6	3.6995
AREG	-4.20116666666667
LIPT1	-0.06075
MGC99813	-1.33225
C1orf201	-0.9675
GRIN2A	-0.7785
MAN2C1	-0.8735
NSUN5	-0.434
SF3B5	0.863
MYC	0.4133125
NRXN1	0.293
ZNF18	-0.62875
SPDYA	-0.60175
SLC37A1	1.6825
DECR2	0.162
ANKRD38	0.633625
SPTLC3	-1.85708333333333
SUPT16H	0.055
DTWD2	0.726
ULBP1	-0.614
ZADH1	-0.0976666666666666
OIP5	-0.79225
IL10RB	-0.218666666666667
OTUB2	-0.291
VWA3A	0.233666666666667
SPIC	0.357666666666667
OR6C4	0.11
PSCD4	0.719166666666667
DPY19L2P2	-0.847
TRAPPC6A	0.581666666666667
C21orf2	-0.595
CEMP1	-0.68425
LIN7B	0.345
E2F7	-0.829333333333333
VCP	0.5200625
LAMA3	1.24
BGN	1.03175
GPR160	2.5055
COCH	-3.91666666666667
GPR81	2.4145
APOBEC3F	-1.75
tcag7.1017	-0.739
C1orf32	0.0795
SCGB1D2	4.05625
FLJ43987	-0.193
C6orf170	-0.211
KLK9	0.212
GPD1L	0.808375
VPS37B	0.94125
ATG3	0.132
ADAMTS17	0.02
KLHDC2	0.3655
NDUFV2	0.08275
BLK	-1.424
MATN4	-1.216
GPM6A	0.54675
GBP4	3.91516666666667
TMEM162	-0.08
PKP2	1.571
HRASLS	-3.03022222222222
MMP1	-1.85875
SFXN3	-0.7001
FSD1	-1.793
ST6GALNAC3	-1.938
CA12	2.0582
NCOA6	-0.08325
C19orf58	0.1722
PPP4R1	0.073
MAN1A2	0.399833333333333
IKBKAP	-1.18575
UPF1	0.1605
KIAA1219	0.3055
WNT16	0.953
SNW1	-0.223125
IL18RAP	2.19375
RPP30	-0.161625
CDC40	0.953142857142857
SETD3	0.333166666666667
SLAMF6	-0.1635
ELK4	-0.193
TRIM47	0.757666666666667
ACOX3	0.802625
TRIM6	-0.63125
KIAA0372	-0.830833333333333
TP53AP1	0.433625
SMURF2	-0.8455
ADAD1	-0.04775
EBP	-0.9643
KRTAP13-2	-0.2745
FLJ36874	-0.944833333333333
TOR1A	-0.121166666666667
P2RY4	0.339
GPBP1	0.29525
TRPV1	0.074375
ADAMTS12	0.3755
PES1	0.1715
ATG4A	0.4555
MAGEA10	-4.69375
WFS1	2.473
CC2D1B	-0.316333333333333
PABPN1	-0.8815
SLC25A30	0.2065
SLCO1C1	0.0703333333333333
SLC22A5	0.71775
KIF23	-0.715666666666667
SYN2	-0.274
ASPN	5.64783333333333
CENTG2	0.80875
QSOX2	-1.0941
FLJ10815	-0.244166666666667
STK24	0.258375
SPEG	-0.5164
STK10	0.117333333333333
DACT2	-0.0015
AAAS	-0.651
SSX3	-1.608125
ABCD3	0.6226
C4orf12	0.1065
PARVG	0.4055
FIG4	1.28425
C9orf46	1.72175
TMCO6	-0.343
IGHMBP2	-1.4465
DUS2L	0.408333333333333
FAM3C	-0.2395
TMEM16D	-1.56225
DCTN4	0.39875
KCNH3	0.79625
EIF2AK2	1.2105
AP1S3	0.053625
CST4	0.4235
PAM	-0.6638125
NUTF2	0.24375
CITED2	1.6226
SLC39A4	0.858
C2orf52	-0.892
GRM3	-0.03375
C12orf49	0.725625
CCDC49	-0.5625
GRAMD1B	-1.34
FNDC4	-0.45675
SIAH2	-0.29525
GDPD4	0.083
C21orf87	-0.243875
ATP5A1	0.3
C16orf63	-0.102
LOC388135	0.741666666666667
ATP5J2	-0.91975
MMP3	-1.4335
EMID2	-0.112
CRHR1	0.13375
WDR70	-0.4115
C13orf31	1.25425
ZFAND1	-0.51625
CCL18	4.17766666666667
C3orf49	-0.409
RINT1	0.198
KIAA0408	-1.72833333333333
F13A1	4.1732
SLC10A1	-0.3365
OGN	0.72425
GIPC2	-0.950166666666667
XPO6	-0.590333333333333
LCE1A	0.2595
FMR1	0.1788
LOC374920	-0.926
DUSP3	-0.17175
ANKMY1	1.3375
C7orf50	-0.26875
BBS9	-0.8038
UNC119B	-0.120375
C9orf72	0.164125
MGC35440	-0.97075
ENTPD6	-0.396125
PPP1R2P9	0.2985
ERCC4	-0.158
FAHD2B	-0.467
HMHA1	-0.2475
HACL1	0.069
RAD23A	0.1095
FAM83B	1.31725
PPP5C	-0.109833333333333
RNASEH2C	0.51275
C9orf153	-0.67375
SCAMP4	0.405
GHITM	1.5717
NDUFB7	0.08175
ADCYAP1	0.116166666666667
SP110	2.372
MAP3K7IP2	1.15425
DHH	-0.022
AGRN	-0.443071428571429
WDR33	0.5665
CEP290	0.566
PRPS1L1	-2.9105
KLRA1	-0.0675
GPR97	0.079
CHD7	-1.22075
TLR10	1.338
SLC30A8	4.688
HIC1	1.1495
IAPP	0.233
RXFP4	0.13575
GP1BB	0.38225
SHQ1	-0.4095
NKX2-3	0.126
API5	0.00899999999999999
FTHP1	-1.001
MOV10L1	0.505
TRIM6-TRIM34	1.37733333333333
ADHFE1	0.38375
FAM117A	0.06
DDI1	0.0975
CDON	-1.4695
TRIM73	-1.375
IGKC	4.839
MMP14	-0.845833333333333
DYNC1LI1	1.05225
C11orf66	-0.03275
TRBV3-1	-1.87975
FASTKD5	-0.314
BIVM	-1.13025
LHX4	-0.46175
CXCL2	-0.0215
RAB2B	-1.29083333333333
IZUMO1	-0.4515
MAP3K15	-1.599875
FAM19A2	0.3085
ZC3H8	0.2185
ZMAT1	0.825
SPINK5L3	-2.074
SLC10A6	0.5835
APPL2	-0.11025
CARD10	0.0541666666666667
LOC402176	-0.49825
EEF1D	0.7973
RAB6A	0.3852
C12orf5	-0.903
PAPOLG	-0.1245
MSRB2	0.67225
BCR	1.0315
PUS3	-0.79525
TIAM2	-0.41725
ZNF317	0.18
CHD2	-0.215428571428571
FZD5	-1.3825
NUDT8	-1.07875
ZNF763	0.0775
PRC1	-0.355555555555556
ABCB9	2.17183333333333
SPATA3	0.288
TRAK2	1.53125
STAB1	2.844125
LRRTM2	0.219
psiTPTE22	0.37875
DBI	0.151
SERPINA11	-3.1625
NAT5	0.20125
C20orf58	-2.14075
RPS6KA4	-0.137333333333333
FLJ90650	-0.84075
TGFBRAP1	0.442
CHRDL2	-0.46075
FAHD2A	-0.503
CNTN1	-0.102
BBS4	-0.308
TMEM181	-0.48225
MINPP1	0.55175
MPHOSPH6	0.421083333333333
HOXC10	0.7743
ITPKB	0.11425
CLPTM1L	0.050875
MEOX2	0.182
ATP6V0C	0.313375
PRPF8	-0.148666666666667
TMC5	1.3665
FKBP3	-0.6795
PLEKHB2	0.517125
OR4D6	0.199
ZNF544	-0.1042
D2HGDH	-0.174875
RPL18A	-0.1575
HEL308	-0.173
MPP6	-2.1905
TCERG1	-0.99575
KRT16	-1.52833333333333
KLF17	-0.4925
KLF5	0.336875
CDR1	1.306875
VCX3A	-3.2805
FBLN2	1.156375
C14orf104	0.18525
HBE1	-5.3144
OR4S2	1.067
C1orf108	-0.588333333333333
ROBO4	3.2045
CPEB4	0.336875
C11orf80	0.891
BCKDHA	1.20383333333333
MYOC	0.4115
GIF	-0.439
CKMT1A	2.6555
RPL3	0.3453
THBS1	2.308
APOO	-1.17425
ARMCX1	1.0385
HSZFP36	0.97025
SNAPC5	0.3405
EIF4ENIF1	1.028
ZNF433	1.1025
TNFRSF21	-1.065375
TMPRSS7	-0.0815
SPATA18	0.6221
HPDL	-3.329
MKL2	1.3644
TBX3	1.64253846153846
C21orf93	0.162666666666667
DAXX	0.23875
ELMO1	-0.019125
RGS13	1.75133333333333
TAF11	-0.1385
UNC13A	-1.994375
LOC653314	2.3069
ORC3L	-0.1715
IMAA	-2.545
TARBP2	1.02925
CABIN1	-0.1055
TRIOBP	0.2239375
HIST1H2AC	0.319625
RGS22	-1.25566666666667
NCOA1	1.27033333333333
IL25	0.2605
SNCG	2.357
GPR6	0.306
AMDHD1	0.725666666666667
CHEK2	-0.787125
C6orf142	-0.738
DRD4	0.3155
C14orf68	-0.95675
GDF11	-0.38775
SEMG2	-0.4095
CD247	-0.63
CDAN1	-0.52925
RBMX2	-0.112166666666667
TGS1	-0.0485
OIT3	-0.02875
SYF2	-0.57
MCM4	-1.809375
PKHD1L1	1.571875
CEP192	-0.207833333333333
IFT88	0.49675
RPL9	0.197357142857143
RAB32	-0.010875
DDX43	-2.75775
P2RX2	0.116
OR5D18	0.5195
UBE1	-0.137916666666667
SLC24A1	1.28375
ARHGAP5	-0.014
CETP	-0.8045
KIAA1731	-0.928666666666667
SLC9A4	0.474
PTPN6	1.16825
BAHD1	1.066
GRIK3	0.434
CACNB2	-0.6898
PDE10A	-1.11175
DGCR14	0.129
PCDHB9	-0.4235
RHOQ	0.0925
MAP3K4	-0.44925
KTI12	0.1575
RPL23AP13	-1.52725
GNG11	-1.11375
CLCN3	0.552
GPAM	-0.4595
VSTM2A	0.3225
SLAMF7	2.73233333333333
INTS2	0.52425
PPP2CA	0.2688
LRP12	0.0779333333333333
SEC14L2	-0.0704444444444444
DKFZP586H2123	2.239
MC3R	-0.119
CIRH1A	-0.765166666666667
HIST1H2AB	0.102333333333333
POLH	-0.36075
MGC16703	-1.97683333333333
SNAPC2	-0.136
FILIP1L	0.50825
RASGRP4	0.7375
LRRC1	2.8255
GAS1	0.36725
PRAC	-0.83675
DGKA	-0.551666666666667
NT5C3	-0.66725
PEG3	-2.54191666666667
NADK	-0.2945
PRR17	0.26375
LOC374569	-0.185
SGSH	0.655333333333333
NLRP8	0.031
GALT	0.0142
MCF2	-0.582
ZNF263	0.6335
TACSTD1	1.19616666666667
TYR	-6.8358
ATP6AP2	-0.4785
RNUXA	0.14175
ABHD10	0.4853
GDPD2	-0.1255
SLC35C1	-0.52925
UBE2A	0.17725
HERC5	-1.63216666666667
FAM112B	-5.1325
FBXL16	-0.13625
DKFZP434A0131	-0.95775
ELA3A	-2.307
RBM41	-0.22975
HAO2	0.1485
RNH1	0.111125
SHANK2	1.2725
OSBP2	-1.71775
DAK	-0.525833333333333
C3orf58	0.454333333333333
TCL1B	4.0515
KBTBD2	-0.5155
SUGT1L1	0.48075
UBE2E2	2.10566666666667
MYL9	1.82
CDC23	-0.548166666666667
PBXIP1	0.3316
CXorf40B	1.3335
NBL1	-0.1545
RTBDN	-0.04
RAB11FIP5	-0.571
TTTY13	-0.468
SCOTIN	0.9265
SOHLH1	-0.0798333333333333
CDKN1A	0.708785714285714
NCK1	0.465
ZNF550	0.5065
SAPS3	-0.218833333333333
SPIN3	-0.401
MAGEE2	-0.076
MIS12	-0.4435
OR8H2	0.3125
KIAA0774	-0.711
UNC5D	-1.8145
CUL7	-0.1285
LIPC	-3.47333333333333
DIO1	1.592
C20orf11	0.6251
CTRL	-0.47625
HS3ST2	2.3
PAK4	1.02033333333333
CCRL1	1.8015
RNF10	0.336
ZNF567	0.41075
ZNF660	-0.517
TCEAL3	1.3335
MAGOH	0.186833333333333
CENPB	-0.428333333333333
C19orf7	0.61675
LOC388965	-0.391
ZCCHC13	0.044
JMJD1A	-0.4968
HIST1H4H	-0.742
TBRG1	-1.3762
GPC3	-4.389125
TAF1C	-0.186125
EBNA1BP2	-0.0773333333333334
CIAPIN1	0.14725
PDGFRA	-0.224388888888889
CSTB	-1.042625
CENPI	-1.49033333333333
GTF2E2	-0.312
RPP21	-0.14425
CCNF	0.536666666666667
KCNQ3	0.253
FAM79A	0.39025
SLC22A12	0.206
NOVA1	-0.1745
FZD3	0.505
AKAP8	-0.0775
SOCS5	-0.1235
CFDP1	-0.5795
DLG5	0.33675
PGM5	0.316666666666667
C1orf144	-0.39325
HDAC10	-1.3155
RND2	-0.25175
C20orf199	-1.6165
RNMT	-0.3975
SLURP1	0.438125
ASTN1	-0.466875
SH3BGR	2.1835
MYCL1	0.796875
ZHX1	0.651666666666667
CENPK	-1.67625
FOSB	2.6322
LOC643406	0.15
C2orf59	0.3405
TMEM135	0.483625
SLC27A2	-1.88025
KRT33A	0.576
OVOL1	1.58025
PAMCI	-2.0885
S100A7	1.3495
ZNF789	-1.219
HARS2	0.4015
RPL23A	-1.33033333333333
TCF23	0.20125
UPF3B	-1.225
C17orf78	0.6275
HLA-DOB	0.561166666666667
C14orf142	0.2315
TEKT5	0.984166666666667
DMWD	0.5375
POLD1	-1.44666666666667
GSCL	-0.282
CALD1	-0.1903
SCRT1	0.0366666666666667
AIG1	2.26075
UNC84B	0.01275
ZNF404	0.2125
TMED6	-1.6145
KIAA1462	0.2905
LRRC27	1.17033333333333
PYGO1	-0.214
PIGU	-0.672833333333333
ALAS2	-4.1
WRNIP1	0.105875
CNNM3	0.8025
ZNF2	-0.03825
ST3GAL5	-0.329583333333333
MRPL23	0.4135
TSSK6	-0.06875
PSMA6	-0.1215
C16orf70	-0.568
KIAA1602	-0.32725
ALMS1	-0.549833333333333
DCN	1.698625
TMEM132D	-0.52
SUCLG2	0.45025
