Hybridization REF	TCGA-BH-A1EU-01A-11R-A137-07
ZNF175	0.3045
JAKMIP2	-1.282
C8orf4	1.46633333333333
PTHLH	3.213
SLC40A1	4.74925
OR7D4	0.307666666666667
PCDHB17	0.2435
CD36	5.05421428571429
C6orf203	0.607
PRKG2	0.29
LOC400566	1.138
ANAPC13	0.52925
SLCO3A1	-0.526
ZNF692	-1.4835
FANCL	-0.8265
SH3GLB1	0.78675
C12orf61	0.354
KBTBD6	-0.55025
SUPT5H	0.12225
XRCC6	-0.562
HUS1B	-0.1743
FAM133B	0.0522142857142857
LOC728276	-0.6125
KCTD18	0.957
SOS2	1.028
CCDC99	-1.66025
C1QTNF5	3.491
NNAT	2.52933333333333
USP16	0.415
LARS	-0.972875
ZBTB2	0.317625
ABO	0.289166666666667
TRAF3	0.14375
GALNT5	-0.583
NAP5	0.283125
ALG14	0.841666666666667
KIAA0515	-0.0633076923076923
WDR75	-0.179
TEX261	0.201583333333333
LY86	1.89525
LOC389072	-0.3075
FLJ13611	0.04875
MRGPRX2	0.4095
SNRPA	-1.082875
OR2G2	0.2075
GPRASP2	2.14825
C7orf42	0.466
C9orf163	-0.1805
CYP11B2	0.8295
FCRL3	2.682
PRDX1	-0.68525
FGB	-4.6375
COX17	0.727166666666667
C16orf33	-0.234
PIWIL1	-0.368166666666667
FOLR1	-0.761166666666667
KIAA0082	-0.6865
FREQ	-1.12066666666667
TMCC2	-1.09766666666667
TCF12	-0.152166666666667
ZNF721	0.49025
FAM130A2	0.37
POU4F1	-1.917
SNRPF	-0.490875
SGIP1	1.08933333333333
ZNF641	1.4445
EMG1	-0.706375
PRRG4	0.539
HIRA	-2.47475
MYNN	0.8785
AEBP2	-0.0126666666666667
TBXA2R	0.177166666666667
ISL2	-1.57566666666667
PCDHB11	1.1405
RNF144A	-0.244
MARCH5	0.13425
DULLARD	-0.0923333333333333
DCLRE1B	-0.763
ITGA8	-0.9315
TP73	-0.174
PRKCD	1.19325
NDUFB4	0.3945
ATP13A4	2.112625
ANTXR2	-0.165333333333333
COL4A3	-0.245166666666667
MYO10	-1.8907
SLC6A18	0.22175
PEX1	0.02875
TMEM74	-1.63633333333333
RBM19	-0.14025
TAPBP	0.55665
RUNX1	0.845875
MID1	-0.7525
GPR64	-0.796166666666667
RASEF	3.24975
GABRG1	0.41875
MYO16	-1.24875
DBF4	-1.38633333333333
TSHZ2	3.03375
RIPK2	0.169625
PPTC7	0.036
KIF4B	-1.582
LRRC31	4.078625
ZNF540	2.1895
EFNB3	-0.160833333333333
LOH12CR1	0.62075
STON2	0.3915
GLP1R	0.2845
CSTF2T	-0.904875
IREB2	-0.93025
GRSF1	-0.03125
PDCD7	-0.603833333333333
LRRC43	0.8865
CNR1	1.66966666666667
IL1F7	-0.527
C12orf64	-0.65
FAM69B	-0.86275
NR2E1	-2.31
MS4A6A	3.6174
FTL	0.7815
C7orf36	0.21725
PCLO	2.0482
DYRK2	0.795666666666667
ARIH2	-0.317
SAMD7	0.472
SCNN1D	-0.891
SLC32A1	-0.834125
C22orf25	-0.242833333333333
MRPS18A	-0.5179
GPR112	0.339
EARS2	-0.5315
ERN2	-0.0745
ATPBD3	-0.452166666666667
PRH2	0.05
CDKN2D	-0.481
PGLYRP2	2.2875
TRIM40	-0.0155
SEC14L3	-0.173
SLC22A1	-0.43775
BTN2A3	-0.27675
RASA4	0.92275
CCNL2	-0.972416666666667
MYBPC3	0.315
GJA4	2.786
CDC42SE1	0.526625
TRPV2	-0.24525
MYPN	-4.0289
SIM1	0.2065
CDADC1	0.617916666666667
ZFHX4	1.63125
NIBP	0.695166666666667
ADAMTS19	0.7215
ABTB2	-1.63
TSPYL2	0.577
EIF2S3	-0.591
SOX30	0.018
AP2A1	-0.400166666666667
DKFZP564O0523	0.363166666666667
LOC285398	0.21675
CDH18	-4.53275
CHL1	3.25075
GATS	-0.8662
TBC1D2B	0.871166666666667
OR1J1	-0.3055
GSN	1.747
DPCR1	0.381125
GARNL4	-0.160666666666667
SMARCA5	-0.70475
PLEKHG3	0.346333333333333
ZBTB45	0.358
FRMD6	0.318166666666667
PLS1	-0.507
DGKZ	-0.0535
EFNA1	1.8357
WDR85	-0.929375
ANK2	1.1035
PAGE4	-0.777666666666667
SENP6	1.24666666666667
AKR7A2	0.211
FKBP10	-2.44725
VEGFC	-1.42366666666667
LARP1	-1.0359375
SRBD1	-0.02075
ITGB6	2.82175
SLC1A2	-0.696714285714286
INVS	-0.718166666666667
MPO	1.81675
MOBKL3	0.5955
CUTL2	-0.42425
KLK2	0.00458333333333333
VIM	-0.12675
REG1B	0.128166666666667
PCDHGC4	0.26925
C3orf34	0.0863333333333333
SUMO3	0.235
CST9L	5.4245
MLL4	-0.19275
SPR	0.752833333333333
SAMD9L	2.0365
ABCE1	-0.75975
SUPT3H	-0.8185
ACTBL1	0.898
ADAMTS4	0.219666666666667
SLIT3	3.378
RHEBL1	-0.69075
NPM2	-1.49375
MAN1C1	2.016125
KIAA1856	0.204083333333333
HSPA6	1.86125
LOC388152	-1.959
C10orf140	2.828
ZDHHC12	-0.1445
LIN7A	-0.4898
PHC2	-0.244666666666667
SPHK1	-0.74175
TRIM26	-0.014375
FAM83E	-0.205
C18orf24	-2.152
ZNF578	0.538666666666667
ORAI1	-0.124
RUVBL1	-1.29258333333333
C7orf20	-0.450833333333333
APAF1	-1.7015
SLC36A4	-1.16866666666667
MYH11	3.97083333333333
NEK1	-0.1894
MPP2	-0.1135
C12orf24	-2.8505
TNK2	0.300375
ZNF289	-0.38675
MATN3	0.0208571428571429
IFNGR2	1.12816666666667
ITPR1	1.058875
EBF3	3.6869
TBC1D20	-0.1557
OR10P1	0.0595
DDAH2	0.623
SHPRH	-0.361125
STX7	0.502
LOC554248	-1.8125
BCAR1	-0.24225
ATXN3	0.17525
TRIM27	-1.13675
CDC42EP2	1.0905
CHP	0.146642857142857
SOX17	2.0465
ZNF259	-0.934666666666667
CHCHD1	-0.40325
ZDHHC19	0.012
GBP2	2.092
GARNL3	1.128
MRC2	-0.10475
C1orf52	-0.70125
AOF2	-1.042
LRPPRC	-0.4607
ACVR1C	2.062
TM4SF18	4.17533333333333
TMEM169	-0.655
PPP1R16A	-0.298
EBF1	2.82033333333333
RRS1	-0.429833333333333
SNX2	0.26275
OR2T2	0.3655
RBX1	0.01925
ANKRD54	-0.0921666666666667
TSNAX	0.544666666666667
TMEM83	-1.6105
ZBTB7A	0.1745
ATM	-1.49683333333333
LOC338328	2.56566666666667
TIE1	1.52916666666667
HIST1H3G	-0.6185
PASD1	-4.16866666666667
TINAG	0.271
PCDHAC2	0.2375
LRRC15	0.491
WBSCR17	-0.5465
TFF2	-0.2335
PARP2	-0.79575
NDFIP2	-0.036125
PCDHGB2	-0.035
WDR60	0.5165
MAP7D2	-0.5428
USP45	-1.14375
GSDML	-0.45575
TNS1	0.309
PLCD4	1.70975
IQCD	0.192333333333333
SMPX	-3.25675
CD9	1.411
SRGN	2.3775
CASP7	0.986
INOC1	0.211
DKFZp451M2119	-1.2235
VMAC	0.8915
USP53	1.1754
CAMK1G	-0.1915
TMEM106A	0.209666666666667
CDC20	-2.7937
ACSL5	1.1885
CBWD5	-0.19825
C1orf87	-1.0815
KIAA1274	1.7255
PRUNE2	-1.30678571428571
LYPLA2	-0.359
DOK6	-1.238
GPR149	-0.33875
FAM30A	3.406
TMEM129	0.229
SLC35B3	0.83875
ACPP	-0.0467
LOC200261	-1.773
SLC4A7	0.8993
CCDC40	1.68775
GART	-1.766875
THOP1	-1.8635
SCARB1	-0.849125
CACNA1F	0.9225
TRIAP1	-0.2185
SYT14L	-1.0405
SFRS8	-0.160333333333333
PBOV1	-0.18975
GOLSYN	2.42
GJB7	-1.0725
CAMK2N1	0.41275
GREM1	2.76816666666667
FLJ20433	0.794
QPCT	-1.671875
PRKAG2	1.25583333333333
H2AFX	-1.98275
C6orf154	0.9415
PLOD3	-1.39225
ZBTB39	-0.0146666666666667
WASF3	0.409916666666667
DRG1	-0.46225
PRR4	-0.09
SPCS1	0.07525
KDELR3	0.4095
SRP19	0.284
GABRA6	0.32725
MFSD1	1.71575
MMEL1	1.58225
PDXDC2	-0.0449
BUB1	-4.159
RNF138	-0.474125
MYLPF	-0.681333333333333
AIF1	2.02933333333333
DYNLRB1	0.2953
HCN3	-1.44283333333333
HIST1H2AI	-0.619
MAP4K5	0.037
LASP1	0.137875
LOC130951	1.1165
PLAA	0.499375
KRT6A	-1.223
C6orf117	-1.70775
ARHGAP23	-0.6065
PTF1A	-0.4685
GPHA2	-0.6255
LCE3B	-0.0485
MCL1	0.544142857142857
EHBP1	-1.14316666666667
PRNP	-0.00199999999999999
ZSCAN1	0.3685
C1orf113	0.0375
FOXA3	-2.872875
NEB	1.06725
ASGR1	-4.1995
CTGF	1.06133333333333
RAB17	0.340666666666667
MST101	-0.16
JARID1B	0.0168
USP37	-0.3164
PTBP1	-0.751166666666667
PTPN7	0.422666666666667
CDC7	-2.83733333333333
SNX7	0.20925
ZNF335	0.16075
CPT2	-0.5855
HEATR1	-0.870375
HSPC152	-0.024375
C5orf40	0.31625
PSME1	0.564333333333333
STAG3	-0.9645
TMEM154	1.53716666666667
KLHL32	-0.0245
TSGA10IP	-0.629
SUV420H2	-0.813
SF1	-0.3525
2'-PDE	-0.1889375
PNLIPRP2	0.875
TRSPAP1	0.0230833333333333
NUP210	-0.601666666666667
ANP32C	-1.12616666666667
RAB11B	0.6515
ASB15	0.3435
ITGB3BP	-1.04675
UBASH3A	0.76875
YWHAB	0.437375
TPRX1	-0.5375
LY6G5C	0.058625
SLC7A2	0.641375
CLK1	1.319
HSD3B7	0.098
VDR	2.13525
C16orf74	0.594
ACE	0.11175
PSMA2	0.100666666666667
CCDC131	-0.87175
ZNF213	0.564666666666667
EML2	-0.4355
ALS2CR13	0.367666666666667
GLYATL1	1.2
DSPP	-0.075
DHFRL1	-0.135375
C10orf30	-0.555
SH3RF2	0.107166666666667
LOC197322	-0.598166666666667
DLL3	-1.24175
TIGD7	0.755
GFRA3	-0.13325
CPA1	0.776833333333333
RTN4	0.274666666666667
PPT2	-1.40283333333333
FASLG	3.56275
FOXP4	-0.120625
RPL26	0.3598
GNL3L	-2.19866666666667
FMR1NB	-0.0726666666666667
CD163	6.149
SGPP2	1.6445
GIMAP2	3.004
CD37	2.36416666666667
DPT	4.35875
NBLA00301	1.94125
RGS5	3.35033333333333
C9orf4	-0.5045
ACTL8	-3.357
PRKAR2B	0.42825
OPLAH	-0.6185
C20orf134	1.56175
SPACA5	0.10575
TBL1X	-1.133
TSPYL3	0.3315
CHCHD3	-1.066
CRKRS	-0.728
GPR65	6.19625
DFFA	-1.351
FUT1	0.774
C6orf204	-0.274166666666667
TMEM51	-0.054
ZNF580	-0.06775
CMTM2	0.76775
C20orf200	-0.3185
EZH1	-0.0778333333333333
FDX1L	-0.5505
MRPL32	0.008
PCAF	-0.1014
ALOX15B	1.21316666666667
CD59	0.799791666666667
CDK9	-0.073875
ERP29	0.057
TTR	-4.713
BCMO1	0.1055
DDIT4	-0.8057
PTGDS	2.842
C3orf63	0.231
BST2	0.7905
CYP1A2	-0.219166666666667
C5orf25	-0.14875
STX1A	-1.19188235294118
OR2A12	-0.012
SH3BP5L	-0.54225
SERINC5	-0.4645
USP6	-1.0187
MRPL3	-0.138166666666667
POMP	-0.3615
INPP4B	1.416375
GMPPB	0.43325
EAPP	0.715
AHSA1	-0.969
ABCA11	-0.0595
SLC5A6	-1.32358333333333
HIVEP2	0.679
SUMO2	-0.33425
KIAA1822L	0.451333333333333
C11orf67	1.4235
TXK	1.0145
PHCA	0.6995625
ICAM4	-2.1645
FPGS	0.00783333333333333
SNRPA1	-1.3575
KCNJ4	-0.58025
KIF6	0.5546
HIST1H2BG	-0.847333333333333
SLC5A5	0.2415
ZNF354B	0.855166666666667
IL12RB2	1.20125
C11orf76	0.109833333333333
GAL3ST2	0.198
AIFM2	-0.117875
SYNC1	-0.68125
UBL3	0.351375
PIK3CG	-0.384166666666667
NLN	-1.391
BCORL1	-0.00475
CD5L	0.48625
ZNF238	2.86416666666667
KIAA1394	-0.328
C16orf55	-0.3622
CYP3A7	-1.4015
KRTAP3-1	-1.2385
TFDP1	-1.14833333333333
MND1	-3.67125
NODAL	-0.1305
GTPBP4	-1.6725
TUBGCP2	-0.06425
SLITRK5	-2.51625
CIC	0.3905
CD79A	2.70183333333333
SAMD14	0.235666666666667
TNPO3	-1.222
OR10G3	0.341
OR10G8	0.3815
CCDC111	0.032
HOXC9	1.45175
DCUN1D1	0.40275
CYB5R1	1.674
TSR2	0.7595
DAB2IP	0.3227
SLC6A5	0.21
RAB3D	1.23675
DCUN1D4	-0.647
ERBB3	0.662833333333333
SDC1	0.276083333333333
ATP6V1H	0.707666666666667
SYK	1.5885
ST20	-0.646
C13orf30	0.513
WDR40A	0.2805
ADMR	0.126
LOC388335	2.29275
ACSM1	1.995
TDG	-0.823583333333333
FLJ11235	0.0375
MRPS5	-1.309
AGPAT2	0.456166666666667
SLC12A1	0.307
CYP27A1	0.30625
THAP7	-0.55
XPO1	-0.861083333333334
ALMS1L	0.076
C1orf2	-0.63375
ZNF777	-0.0468333333333333
CAMK2A	0.165666666666667
SMC1B	-0.239625
IHPK2	0.129933333333333
LEMD1	-2.65575
NKD2	-0.3714
CLU	1.67785714285714
ARMETL1	0.575
PABPC4	-1.155
CXCL12	3.62333333333333
TFAP2C	0.4252
TTTY8	-1.1595
ABCB10	-0.647
ENDOD1	1.48266666666667
IDI1	-1.5015
KCTD6	2.32783333333333
CCDC105	-0.1055
ULBP2	-1.55316666666667
ZDHHC5	0.0285
WNT8A	-0.6145
COMMD10	1.01125
KLHL12	-0.056875
GPR50	0.0885
NR5A2	0.185875
OXGR1	1.67733333333333
EHD3	-0.42175
CAPRIN2	-0.358875
KLRC3	-2.00675
SF3B1	0.150357142857143
IPO7	-1.5405
ALDH1A1	1.10666666666667
ANKRD5	0.58425
TSNARE1	0.1055
DDEFL1	0.9205
RNASEL	1.43933333333333
DNAH9	-0.45675
HELLS	-2.5035
TNS4	0.4525
NAV1	-0.67
KIAA1409	-0.10025
C20orf26	2.6235
TUBG1	-1.3145
IRX2	0.259
CNGA4	-0.892
MGC50559	1.89683333333333
OR4K17	0.167666666666667
TM2D2	1.22925
FAM32A	0.1625
TXNDC14	-0.211
CCBL1	-1.238
ANK1	-1.888
PRSS23	-1.112625
PPM1L	-0.1005
SPATA20	-0.44525
APCS	0.04775
C14orf122	-0.888833333333333
PSMB5	-0.795125
C6orf10	-0.28
SETDB2	0.661666666666667
SPNS3	-0.20275
SGMS2	0.399
MXD3	-1.24016666666667
MON2	0.6395
CARTPT	2.0095
HNF4A	-0.854
RABEP1	1.37875
TNFRSF10B	-0.904125
USH1G	-0.063
PPAP2B	-0.0496666666666667
TMEM16K	0.015
CTDSP1	1.306
CDK5R1	-0.686333333333333
GABRR1	0.0855
OPN1LW	-0.608
FAM98C	0.38925
DBN1	-0.851875
ACAD10	-0.420333333333333
QTRTD1	-0.4875
WNK3	-1.24683333333333
RPS19	-0.006875
C1QB	3.11625
OTUD5	0.0185
SLC41A2	0.909
TMEM22	-0.5675
KHSRP	-1.01258333333333
TNFRSF11A	0.6085
FBL	-0.877666666666667
IBTK	-0.0206666666666667
OXER1	0.2035
CBLN4	2.04275
GPR172B	0.985166666666667
CFTR	0.07425
VSX1	0.674
CAMK1D	-2.77555756156289e-17
LOXL3	-1.90325
RTP4	2.703
SLFNL1	0.22175
KIAA0828	0.130375
PAR5	0.144
LOC723972	-1.15575
GDI2	0.18625
CEBPA	0.7789
MLF2	-0.3125
AFMID	-0.9255
ALOX12B	-0.4465
BPHL	-0.412
COX5B	-0.116
S100A10	0.0766
THOC6	-0.4235
NHN1	-1.12125
RRP12	-1.07883333333333
ARID3B	-1.3605
CD3G	-0.5045
KIAA0133	-0.82
NAT11	-1.31216666666667
PPAT	-1.88983333333333
SIRT3	0.9471
TCERG1L	-1.40425
NIPA1	-0.3424
DPP8	0.4954
IL7R	2.80666666666667
ZFP64	0.0911666666666666
DMAP1	-0.4099
TRMT12	0.64475
TLR4	2.3808
WFIKKN2	-0.06125
RAB12	-0.947166666666667
DDX51	-0.489666666666667
KIAA1086	-2.1555
ZNF295	-0.0143333333333333
ACVR2B	-1.29992857142857
LOC494150	-0.623625
ZNF517	-0.524
DNASE1L2	-0.980666666666667
SUFU	0.444333333333333
LOC283677	-0.0825
LMO3	1.48683333333333
PPP2R5D	-0.643166666666667
ZNF587	-0.0684
HIST4H4	0.39825
CYP2C8	0.981
C1orf80	0.2715
DOCK5	-0.480333333333333
C9orf24	0.56575
OR5AR1	-0.148
C11orf24	-0.21575
UNQ1940	-0.7895
CAP2	0.2915
TIMM44	-1.2915
DSEL	-0.6494
ROM1	0.09425
FBXO4	1.3465
MYLC2PL	-1.7505
MLH3	0.6906
NOX1	0.562666666666667
DPEP2	2.38775
DNAJB5	0.01525
RLTPR	0.0525
MBIP	0.143333333333333
COPB1	-0.0871666666666667
SFTPA1B	0.0075
C10orf4	-0.0395
PRELID1	-0.302
NOLA1	-0.718
C19orf24	-0.1005
TLR9	-0.619
HLA-DMA	3.39225
HCRP1	0.1325
GPR137	0.250833333333333
ITGA11	-0.529833333333333
PHF13	0.318833333333333
MARK4	0.575166666666667
METTL4	-0.5245
MBD3	-0.7265
LOC134145	0.239
FGF3	0.01725
SLC35A3	0.170375
CLEC16A	-0.0815
AMOTL1	-0.986833333333333
FLJ31438	-0.16475
PAICS	-2.313125
TOMM40L	0.2445
MMD	-0.11025
KLK10	0.5944
NIT2	0.267166666666667
SERPINB10	0.04875
KLF15	0.1646
CCDC5	-0.696
WSB2	-0.355625
ME3	1.130875
CACYBP	-0.42
TCTN2	0.7125
JAK1	0.4645
C2orf25	0.116
GPD2	-0.32025
FBXL11	0.2955
CDV3	-0.312
GALNT11	0.27175
NDUFA12L	-0.8115
FLOT1	-0.301714285714286
TOR1AIP2	-0.0105
MMP25	1.09525
C1orf164	-0.1174
CHST5	-0.296
LYRM4	-0.61445
GPER	-0.40925
HIPK2	1.15983333333333
DAP	-0.5713
ZMIZ1	0.196333333333333
DDX58	1.941
DCC1	-2.06625
AKT1	-0.47575
ENPP6	1.42766666666667
ERVWE1	-0.508333333333333
CDC34	-0.65175
RNF125	-1.265
CASC1	4.15075
SHROOM2	0.89525
RRM2B	0.750833333333333
COL6A3	2.11625
TMEFF1	-2.2125
PLEKHA4	1.2143
LYSMD1	0.4985
SEPT1	0.279833333333333
AOF1	-0.787
GNPAT	-0.0125
WDR18	-1.20225
HSD17B12	-0.319333333333333
HIST1H2BM	-0.242666666666667
INDOL1	1.7065
SUDS3	0.4465
C1orf192	1.573
CYP2B6	-0.6925
TBC1D2	1.51016666666667
SLC25A12	0.26875
ERCC6L	-2.67216666666667
MGC10814	-1.45316666666667
POLR2C	-0.982
ZNF77	0.3585
EIF3K	0.338
HPX	1.15
ANKRD27	-0.578875
MALAT1	-0.39
PLB1	2.15733333333333
HRNBP3	-0.8775
CPSF4	-0.90275
OR52N2	0.097
PIP5KL1	0.41025
GH1	-0.03025
HPS5	-0.50825
SLFN5	0.44325
POP5	0.213333333333333
OVOS2	-2.97433333333333
C20orf108	-0.081125
MARS	-1.34425
CLRN3	1.658
ARSE	-1.33333333333333
PPIE	-0.0875
PHACS	0.612166666666667
GP5	-0.421
IL8RB	1.32433333333333
FCRLA	1.986125
ARRDC1	0.1626
KRTAP9-4	0.3035
ZNF613	1.597
OR11A1	0.115
TMEM132B	-3.838625
PGLS	-0.08625
BSND	-2.01466666666667
KCNK18	0.216
FOXD4	0.60675
SV2C	0.48625
LCN2	1.73183333333333
ZNF490	0.9958
C3orf15	3.1878
CACNA2D4	-0.4815
CBX5	-1.05175
MAGEB4	-0.09875
BOLA1	0.34275
PPP2R5E	-0.28475
COL5A1	0.823416666666667
ASB7	0.178333333333333
SFT2D1	-0.145375
DERL1	-0.0606
RABL2A	0.853833333333333
MOAP1	0.11825
KIAA1545	0.525833333333333
F3	0.1625
PLEKHM2	-0.52275
CCDC89	1.756
EFCAB1	1.87125
TMEM48	-1.65525
SEPHS2	-0.39475
PYGM	0.467
PRICKLE1	1.8395
WNT5B	-0.6395
TAS2R38	-0.9515
IMP5	0.11675
KHDRBS1	-0.4944
LARS2	-1.07833333333333
C3orf28	0.102
FTCD	-3.12025
C10orf68	1.65683333333333
DGAT2L3	0.26425
PSEN1	0.1555
MGC33657	0.4775
PLA2G4B	0.890166666666667
CDKN2A	-1.11791666666667
DLX1	-2.22675
TSHB	0.107
C18orf37	-0.147
MEX3C	0.1965
MAMDC2	0.84
PDIA4	-1.01891666666667
ATP5E	0.012
CASP2	-0.266285714285714
SERBP1	-0.479192307692308
ZNF341	-0.267666666666667
TESC	-1.9865
TMEM31	-0.33275
OR51I2	0.467
YTHDC1	0.278142857142857
JUN	1.51566666666667
AGMAT	-3.22533333333333
PCNXL2	0.3975
ATAD5	-2.78425
STK38	-0.416125
AZI1	-1.26575
RBP1	3.205
C4orf26	-0.2035
KIAA1026	-0.57575
TMEM101	0.1935
HSFX1	0.4655
TREX1	0.84625
C18orf10	-1.0619
TRIM15	-3.1165
CA6	0.018
CEP57	-0.617375
AR	3.21283333333333
SESN2	-0.714
KIF3C	-0.546375
EPB41L5	0.210625
ARHGEF10	-0.567681818181818
POLR3D	-0.780625
INDO	1.35266666666667
GABRA3	-0.4075
SCG5	1.5285
E2F3	-0.5366
TIGD5	0.05975
FGD6	1.783
KLHL3	0.509625
SCGB3A2	-1.345
URP2	1.16966666666667
ATP6V1B1	0.9453
CALML6	-0.463
LOC100049076	-0.5265
TMF1	-0.229
LOC388503	-0.18175
CDH5	2.5375
RPS6KC1	-0.0515
DAAM1	0.5865
TNFRSF10D	-0.7385
GSTT1	0.746
INPP5A	-0.04925
TRAF3IP1	0.5903
SMARCE1	-0.253214285714286
VRK1	-1.49275
TTC16	1.205
AARS	-1.53333333333333
ARHGAP27	0.0666666666666667
ZAK	0.965571428571429
ACSM2B	-2.25625
TRAP1	-1.5925
MRPL53	0.162
RNF44	-0.10925
NPTXR	-0.193
DPYSL3	0.267666666666667
APP	-0.9826
GLS2	0.839
MNX1	-0.938333333333333
CMTM7	0.65925
OR10A7	0.2095
NYD-SP21	3.5975
ORC5L	-0.18725
SLC16A10	-1.078125
TMEM178	0.1645
LOC441601	-3.86675
PTGIS	2.47175
KBTBD7	0.92275
C19orf41	-0.02325
CEACAM3	0.620083333333333
KRT23	0.44475
SERHL	1.528
PNKD	0.7415
UBC	0.5715
ATRN	-0.463
HAPLN1	-2.83425
RANGAP1	-1.6295
C10orf26	1.10183333333333
KCNA7	-0.6555
SRY	1.0635
LOC376693	-0.0245
HIST1H2BF	-0.16075
CDCA8	-2.945
MLC1	-1.54375
TNIP3	1.6675
OR4D1	0.082
IFT52	0.429833333333333
GOLT1A	1.51433333333333
UTP20	-1.624875
RP3-402G11.5	-0.757375
PRSS33	-0.822
PMPCA	-1.028
APOB48R	2.45366666666667
GLTP	-0.15025
MPL	0.426
C9orf78	-0.137
ADAM12	1.651
CSPG4	-1.8435
LOC144305	0.2885
KRTAP4-10	-0.1597
PAK1	-0.39075
ADCY7	-0.0602
TAS2R43	0.0195
FRAS1	-1.50992857142857
PPP1R14A	0.248
OR2B6	-1.5015
ATP13A1	-0.434666666666667
SIDT1	1.46625
C1RL	1.25583333333333
PRKRA	0.497
TLN1	0.4559
RP11-50D16.3	0.910166666666667
MITF	-0.967666666666667
GYS1	-0.48125
LYG1	-0.664666666666667
NSMCE4A	-0.2051
DNAI1	0.29
HOXD11	-0.81
FNBP1L	0.5746
DHX35	0.035
LCE3E	0.256625
SLC33A1	0.65075
DCLK3	0.403666666666667
TRIM33	-0.438666666666667
TMCC3	1.42216666666667
FBXO42	-0.1315
C1orf27	0.4846
C17orf50	0.0605
RNF14	0.844833333333333
SLC4A8	0.8785
RAB3IP	1.1119
COX6C	0.482571428571429
PCSK1	-3.0025
SLC13A1	0.328
ARF6	0.254333333333333
KIAA1009	0.414625
HOXA13	-2.8105
HMGN1	-0.4535
CXADR	-1.75841666666667
MGC14436	-0.1135
UTF1	-0.0855
TSC22D1	0.5504
BZRAP1	0.926833333333333
PUF60	-0.196583333333333
SHC1	-0.372375
HOOK3	0.1672
LIMS2	1.5265
BAHCC1	-0.644833333333333
CLCC1	0.764333333333333
ENTPD3	3.32183333333333
SMO	-0.5835
PIK3R5	0.933
CDC14A	-0.169083333333333
KRT1	0.718
ENOX2	-0.416666666666667
FLJ22655	2.9375
FPRL1	0.626
INTS6	0.1514
ZCCHC5	0.972
SMC3	-0.91025
C6orf123	1.03533333333333
FLJ20160	0.438
LOC653391	-0.382
GSS	-0.54475
NT5M	-0.8345
SIX5	0.16025
TAF5	-1.3575
KCNA1	0.836666666666667
ANLN	-3.97666666666667
MGC45491	-1.1392
SSTR2	1.924
LYPD4	0.246
TH1L	-1.226
CHRNA5	-2.966
PNMA6A	-0.51375
FLJ16369	-0.1355
DLX2	0.8569
C6orf108	-0.84425
ALDH3A2	-0.2755
CLEC1B	0.654833333333333
LEPREL2	-0.824
FOXJ1	-0.4268
OR1D4	0.133
PPIL4	-0.12275
MTRR	-0.7905
SLC27A3	0.846333333333333
HTR7	0.111666666666667
MIB2	-0.56575
BHMT	-1.78266666666667
A2ML1	0.1245
MSMB	-2.06275
KIAA1383	2.44714285714286
TRUB2	-0.58625
PF4	0.296
IL1F5	-0.0761666666666667
LRRC37B2	-0.958
IPO4	-1.295
FIGF	3.62375
QDPR	0.117
ZNF598	-1.053
BOP1	-1.689
MAPK12	-1.81366666666667
POLR1E	-0.9025
CEECAM1	-0.242166666666667
INSRR	-0.0866666666666667
SIPA1	0.4595
ULK4	0.7565
BTN3A1	0.6015
FABP5	1.7682
KBTBD3	2.32383333333333
SORT1	0.586666666666667
YWHAQ	-0.5441875
LRIT1	0.1065
KIAA1704	-0.1657
MEIS2	-0.9257
ENOSF1	-1.11666666666667
PCDH7	0.171428571428571
FZD9	-1.59666666666667
RPLP1	-0.0251666666666667
ZNF75A	0.53175
P4HA3	2.6135
NKX6-1	-0.2075
CTA-216E10.6	-0.287666666666667
IFT140	0.39575
DENND1A	-0.151
ALCAM	1.0326
ABHD2	0.00890909090909089
QPRT	-2.49233333333333
TRAM1	0.472928571428571
ATP1B4	0.041625
NUP37	-0.686
SAA3P	1.0035
SLC22A6	0.208
KIAA0265	-0.46975
ZNF41	0.17925
ADAM19	0.4573
ERAF	0.659
DEFB119	0.183666666666667
DNMT3B	-4.04616666666667
SNF1LK2	0.30825
MGC24039	-0.160166666666667
TAS2R48	-0.338833333333333
PNLDC1	1.43775
ADAMTS16	0.699875
TMEM92	-1.25516666666667
CCT8	-1.05775
POGZ	0.458166666666667
N-PAC	0.06075
GUCA1B	-0.374333333333333
ZZEF1	0.5345
OR2C3	0.0745
ZNF334	0.0355
RANBP6	0.65875
LDHB	-1.86875
BAMBI	-0.122375
RAB5B	0.90075
FOXB1	0.14575
MRPS12	-0.6115
MRGPRF	0.60625
CRIPT	-0.5485
CYP2D7P1	-0.576
RYR1	0.21725
NDUFA2	0.947125
TRIP12	-0.0980833333333334
KCNE3	3.11383333333333
MOBKL2B	0.3786
MIOX	0.06925
ACOT7	-2.2695
FGF6	0.3195
RASSF5	0.5744
ATAD3B	-1.59766666666667
IKZF3	0.86
H3F3B	-0.240142857142857
C6orf91	0.951
SEC11C	-0.284
TMEM14C	-0.21975
KIAA1632	-0.204625
SLC38A4	0.03975
FGFR3	-0.326416666666667
HES7	0.2095
HINT3	-0.12075
ARIH1	-0.746
FLJ35880	-1.5315
C1orf129	0.3385
POU6F1	0.5565
RPL32	0.434
BBS1	1.118
