Hybridization REF	TCGA-BH-A18U-01A-21R-A12D-07
CHP	0.180071428571429
SOX17	0.95625
ZNF259	0.125166666666667
CHCHD1	1.45325
ZDHHC19	0.6465
GBP2	2.7145
GARNL3	1.17275
MRC2	0.25725
C1orf52	-0.1845
AOF2	-0.500166666666667
LRPPRC	0.3131
ACVR1C	0.0246666666666666
TM4SF18	2.37616666666667
TMEM169	-0.395833333333333
PPP1R16A	0.423875
EBF1	-1.2715
RRS1	1.1025
SNX2	0.542
OR2T2	-0.726
RBX1	0.56
ANKRD54	0.627333333333333
TSNAX	1.4595
TMEM83	-1.6665
ZBTB7A	0.512
ATM	-1.72345454545455
LOC338328	1.266
TIE1	0.654
HIST1H3G	0.709833333333333
PASD1	-4.6965
TINAG	0.49275
PCDHAC2	-1.315
LRRC15	0.560125
WBSCR17	-1.03
TFF2	0.0675
PARP2	-0.35925
NDFIP2	-0.0715
PCDHGB2	0.401
WDR60	-0.9135
MAP7D2	-0.6935
USP45	-1.134
GSDML	1.77575
TNS1	-0.00439999999999999
PLCD4	2.3085
IQCD	2.409
SMPX	-2.89925
CD9	1.32083333333333
SRGN	2.002625
CASP7	2.292
INOC1	0.0455
DKFZp451M2119	-0.456625
VMAC	2.5695
USP53	0.4885
CAMK1G	-0.40325
TMEM106A	0.0366666666666667
CDC20	-0.7449
ACSL5	-1.32583333333333
CBWD5	-1.2935
C1orf87	-1.1228
KIAA1274	-0.24225
PRUNE2	-2.80945454545454
LYPLA2	-0.3135
DOK6	-2.29783333333333
GPR149	-1.15725
FAM30A	3.9445
TMEM129	-0.43375
SLC35B3	0.36925
ACPP	-1.0486
LOC200261	-1.829
SLC4A7	0.0311
CCDC40	2.859
GART	-1.140875
THOP1	-1.55725
SCARB1	-0.477125
CACNA1F	-0.29375
TRIAP1	-0.217333333333333
SYT14L	3.506
SFRS8	-1.061
PBOV1	-0.04875
GOLSYN	0.791
GJB7	-1.562
CAMK2N1	0.871666666666667
GREM1	4.30133333333333
FLJ20433	0.69425
QPCT	-2.892375
PRKAG2	1.35
H2AFX	-0.663375
C6orf154	1.78
PLOD3	-1.98875
ZBTB39	-0.415333333333333
WASF3	-0.977333333333333
DRG1	0.32475
PRR4	-1.1735
SPCS1	0.6535
KDELR3	0.328
SRP19	0.4955
GABRA6	1.02175
MFSD1	0.95025
MMEL1	1.252
PDXDC2	-0.7757
BUB1	-1.53866666666667
RNF138	-0.6255
MYLPF	-0.26
AIF1	0.448666666666667
DYNLRB1	0.958
HCN3	-0.748166666666667
HIST1H2AI	1.12925
MAP4K5	-0.831166666666667
LASP1	0.030875
LOC130951	0.692
PLAA	0.364375
KRT6A	-2.0125
C6orf117	-3.64375
ARHGAP23	-0.2485
PTF1A	-0.659
GPHA2	-0.69225
LCE3B	0.50325
MCL1	0.407428571428571
EHBP1	-0.291
PRNP	-1.4530625
ZSCAN1	0.7005
C1orf113	-0.683166666666667
FOXA3	-3.33375
NEB	2.187
ASGR1	-4.37516666666667
CTGF	2.25883333333333
RAB17	0.273
MST101	-1.2415
JARID1B	0.5817
USP37	-0.1328
PTBP1	-0.324
PTPN7	-0.569
CDC7	-0.562
SNX7	-0.9435
ZNF335	0.1705
CPT2	-0.8695
HEATR1	-0.6925
HSPC152	0.670375
C5orf40	0.184
PSME1	0.731666666666667
STAG3	-1.54125
TMEM154	-0.0841666666666667
KLHL32	-0.532333333333333
TSGA10IP	-0.937
SUV420H2	-0.164833333333333
SF1	-1.181
2'-PDE	1.0865
PNLIPRP2	-2.0275
TRSPAP1	-0.240583333333333
NUP210	-0.770166666666667
ANP32C	-1.1855
RAB11B	0.073
ASB15	2.186
ITGB3BP	-0.6505
UBASH3A	-1.4835
YWHAB	1.019625
TPRX1	0.47725
LY6G5C	-0.301875
SLC7A2	1.051375
CLK1	0.9825
HSD3B7	0.467
VDR	2.48175
C16orf74	0.39925
ACE	0.2145
PSMA2	-0.0485
CCDC131	-0.8015
ZNF213	0.362333333333333
EML2	0.94525
ALS2CR13	-0.140333333333333
GLYATL1	2.6845
DSPP	-1.696
DHFRL1	1.542375
C10orf30	-2.919
SH3RF2	-1.34133333333333
LOC197322	-1.1025
DLL3	-0.756625
TIGD7	0.549
GFRA3	0.5305
CPA1	-0.247166666666667
RTN4	-0.421
PPT2	-1.8375
FASLG	2.879
FOXP4	0.811375
RPL26	0.6242
GNL3L	-2.20583333333333
FMR1NB	-0.0243333333333333
CD163	7.00275
SGPP2	1.939
GIMAP2	1.09575
CD37	0.787
DPT	4.03175
NBLA00301	1.19125
RGS5	0.991416666666667
C9orf4	-0.623
ACTL8	-3.35583333333333
PRKAR2B	-2.16685714285714
OPLAH	0.719833333333333
C20orf134	2.44775
SPACA5	0.2005
TBL1X	-0.771
TSPYL3	0.335
CHCHD3	-0.75425
CRKRS	1.80916666666667
GPR65	5.901
DFFA	-0.821875
FUT1	0.98
C6orf204	-2.77883333333333
TMEM51	-0.124
ZNF580	0.1045
CMTM2	-0.304
C20orf200	-0.2125
EZH1	-0.2905
FDX1L	-0.173875
MRPL32	-0.14275
PCAF	-1.1642
ALOX15B	2.0285
CD59	0.614958333333333
CDK9	-0.053375
ERP29	-0.321833333333333
TTR	-5.93775
BCMO1	0.317
DDIT4	-0.5102
PTGDS	2.40875
C3orf63	0.793833333333333
BST2	2.116625
CYP1A2	0.308333333333333
C5orf25	-0.805
STX1A	-1.44588235294118
OR2A12	-0.075
SH3BP5L	0.447
SERINC5	-0.611625
USP6	-0.2821
MRPL3	0.526333333333333
POMP	-0.26625
INPP4B	0.7245
GMPPB	1.345
EAPP	0.80575
AHSA1	-0.81725
ABCA11	-0.875
SLC5A6	-0.0191666666666667
HIVEP2	0.80025
SUMO2	0.293
KIAA1822L	-0.124
C11orf67	1.0375
TXK	-1.056
PHCA	1.389
ICAM4	-1.9295
FPGS	-0.114666666666667
SNRPA1	-0.8465
KCNJ4	0.179
KIF6	-0.1732
HIST1H2BG	-0.498
SLC5A5	0.34425
ZNF354B	-0.0305
IL12RB2	0.87425
C11orf76	-0.0665
GAL3ST2	0.5515
AIFM2	-1.69075
SYNC1	-0.87775
UBL3	0.133375
PIK3CG	-1.619
NLN	-0.3714
BCORL1	-1.03375
CD5L	0.47375
ZNF238	1.8195
KIAA1394	-0.84925
C16orf55	-0.9818
CYP3A7	-2.38975
KRTAP3-1	-2.0915
TFDP1	-0.894833333333333
MND1	-1.79075
NODAL	-0.0551666666666667
GTPBP4	-0.17925
TUBGCP2	0.3975
SLITRK5	-2.85575
CIC	-0.12425
CD79A	1.42533333333333
SAMD14	0.267333333333333
TNPO3	-1.466
OR10G3	3.8065
OR10G8	0.795
CCDC111	0.21
HOXC9	0.089
DCUN1D1	0.808666666666667
CYB5R1	1.26675
TSR2	0.42675
DAB2IP	0.3101
SLC6A5	0.329
RAB3D	0.59175
DCUN1D4	-0.93
ERBB3	0.570416666666667
SDC1	2.07841666666667
ATP6V1H	0.405666666666667
SYK	0.5655
ST20	-1.5375
C13orf30	-0.1
WDR40A	0.739
ADMR	0.428
LOC388335	1.876
ACSM1	2.2615
TDG	-0.164333333333333
FLJ11235	-0.19625
MRPS5	-0.267666666666667
AGPAT2	-0.428166666666667
SLC12A1	-0.00600000000000001
CYP27A1	-1.11725
THAP7	-0.47275
XPO1	-0.6345
ALMS1L	-0.161
C1orf2	-0.219375
ZNF777	-0.296833333333333
CAMK2A	0.132333333333333
SMC1B	4.895625
IHPK2	0.6912
LEMD1	-3.9415
NKD2	-0.6901
CLU	2.11185714285714
ARMETL1	1.259
PABPC4	-0.53325
CXCL12	1.32616666666667
TFAP2C	1.8985
TTTY8	0.5175
ABCB10	-0.7729
ENDOD1	1.08183333333333
IDI1	-0.0135
KCTD6	2.5445
CCDC105	1.0075
ULBP2	0.362
ZDHHC5	0.897
WNT8A	-1.5655
COMMD10	0.657
KLHL12	0.708
GPR50	0.2015
NR5A2	0.229
OXGR1	3.50383333333333
EHD3	0.05025
CAPRIN2	-0.18275
KLRC3	-3.8375
SF3B1	-0.0717142857142857
IPO7	-1.6005
ALDH1A1	-0.285
ANKRD5	1.53025
TSNARE1	0.691
DDEFL1	0.59825
RNASEL	1.1045
DNAH9	-2.12
HELLS	-0.07875
TNS4	-1.062
NAV1	-1.2852
KIAA1409	-1.064
C20orf26	3.553
TUBG1	-0.05425
IRX2	1.71575
CNGA4	-0.734
MGC50559	1.32233333333333
OR4K17	-0.292666666666667
TM2D2	3.55191666666667
FAM32A	0.42325
TXNDC14	0.677
CCBL1	-0.5695
ANK1	-3.4113
PRSS23	-0.95525
PPM1L	0.0125
SPATA20	-0.631
APCS	0.14575
C14orf122	-0.388
PSMB5	0.35475
C6orf10	0.4232
SETDB2	-0.835
SPNS3	-1.728
SGMS2	0.525833333333333
MXD3	0.202166666666667
MON2	-0.211
CARTPT	0.221333333333333
HNF4A	-0.765833333333333
RABEP1	0.4999
TNFRSF10B	-2.340875
USH1G	0.4015
PPAP2B	-1.384
TMEM16K	0.184
CTDSP1	0.166333333333333
CDK5R1	1.89183333333333
GABRR1	-0.0295
OPN1LW	0.089
FAM98C	1.18825
DBN1	-0.38175
ACAD10	-0.768333333333333
QTRTD1	-0.01775
WNK3	-0.937166666666667
RPS19	-0.114125
C1QB	3.291375
OTUD5	-0.777375
SLC41A2	0.615166666666667
TMEM22	-1.94583333333333
KHSRP	-0.22475
TNFRSF11A	-0.0300000000000001
FBL	-0.110166666666667
IBTK	-0.226166666666667
OXER1	0.0535
CBLN4	0.308875
GPR172B	0.2845
CFTR	-2.3485
VSX1	2.2795
CAMK1D	-1.05175
LOXL3	-1.642
RTP4	0.7885
SLFNL1	-0.20125
KIAA0828	-0.541375
PAR5	2.07
LOC723972	-1.17475
GDI2	0.60625
CEBPA	0.1468
MLF2	-0.3895
AFMID	0.13125
ALOX12B	0.316
BPHL	-0.09775
COX5B	-0.12075
S100A10	-0.00879999999999998
THOC6	0.03275
NHN1	-1.16325
RRP12	-0.1705
ARID3B	-3.139
CD3G	-3.20883333333333
KIAA0133	0.1605
NAT11	-0.655333333333333
PPAT	-2.24566666666667
SIRT3	-0.0891
TCERG1L	1.8165
NIPA1	0.4406
DPP8	-0.0699
IL7R	-1.14366666666667
ZFP64	0.37025
DMAP1	-0.758
TRMT12	0.3885
TLR4	2.0191
WFIKKN2	-0.05775
RAB12	-0.727
DDX51	-0.234166666666667
KIAA1086	-3.22325
ZNF295	0.1255
ACVR2B	-1.78
LOC494150	0.6025
ZNF517	0.1185
DNASE1L2	-1.04316666666667
SUFU	0.453333333333333
LOC283677	-1.158
LMO3	2.707
PPP2R5D	0.0656666666666667
ZNF587	-0.1068
HIST4H4	0.25575
CYP2C8	1.1845
C1orf80	0.894333333333333
DOCK5	-0.696
C9orf24	0.95775
OR5AR1	0.454
C11orf24	-0.35925
UNQ1940	-0.2355
CAP2	0.756333333333333
TIMM44	-0.65575
DSEL	-2.2787
ROM1	1.05475
FBXO4	1.370875
MYLC2PL	-2.11775
MLH3	0.6291
NOX1	0.970333333333333
DPEP2	2.13425
DNAJB5	0.16475
RLTPR	0.3325
MBIP	-0.0533333333333333
COPB1	-0.739666666666667
SFTPA1B	-0.3135
C10orf4	0.8825
PRELID1	-0.57475
NOLA1	-1.3235
C19orf24	-0.09675
TLR9	-1.5585
HLA-DMA	3.28541666666667
HCRP1	-0.7885
GPR137	0.289833333333333
ITGA11	1.11866666666667
PHF13	-0.0363333333333333
MARK4	0.619333333333333
METTL4	0.43525
MBD3	-1.5052
LOC134145	1.192125
FGF3	0.00374999999999998
SLC35A3	0.84825
CLEC16A	-0.463
AMOTL1	-1.97325
FLJ31438	-0.9885
PAICS	-1.119
TOMM40L	0.143666666666667
MMD	-0.81675
KLK10	-2.1164
NIT2	0.253166666666667
SERPINB10	0.3935
KLF15	-1.4078
CCDC5	-0.42475
WSB2	0.247375
ME3	0.4705
CACYBP	0.261833333333333
TCTN2	1.3665
JAK1	-0.357375
C2orf25	-0.04425
GPD2	2.14025
FBXL11	0.950833333333333
CDV3	0.366666666666667
GALNT11	0.02575
NDUFA12L	-0.6053
FLOT1	-0.457071428571429
TOR1AIP2	0.437
MMP25	-0.44125
C1orf164	-0.4582
CHST5	-0.02375
LYRM4	-0.9128
GPER	-3.1815
HIPK2	-0.334
DAP	0.0332
ZMIZ1	0.839333333333333
DDX58	2.29425
DCC1	-0.2875
AKT1	-0.19925
ENPP6	0.567333333333333
ERVWE1	-0.588666666666667
CDC34	-0.465
RNF125	-2.66675
CASC1	3.157
SHROOM2	2.0215
RRM2B	1.07866666666667
COL6A3	1.73842857142857
TMEFF1	-1.52725
PLEKHA4	1.3484
LYSMD1	1.36916666666667
SEPT1	-0.791833333333333
AOF1	0.70175
GNPAT	0.28475
WDR18	-0.07825
HSD17B12	1.11533333333333
HIST1H2BM	0.3545
INDOL1	-1.4725
SUDS3	1.0955
C1orf192	0.1295
CYP2B6	-0.52525
TBC1D2	1.18316666666667
SLC25A12	-0.154625
ERCC6L	-0.144166666666667
MGC10814	-1.889
POLR2C	-0.937666666666667
ZNF77	0.0995
EIF3K	0.1901
HPX	-0.02525
ANKRD27	0.036
MALAT1	-1.5081875
PLB1	0.323333333333333
HRNBP3	-1.034875
CPSF4	-0.51475
OR52N2	0.38
PIP5KL1	1.5125
GH1	-0.01625
HPS5	0.446
SLFN5	-1.51275
POP5	0.363166666666667
OVOS2	-3.4585
C20orf108	1.21925
MARS	-0.22975
CLRN3	0.871166666666667
ARSE	-1.85166666666667
PPIE	0.158
PHACS	-1.0685
GP5	-0.261
IL8RB	0.874833333333333
FCRLA	-1.566875
ARRDC1	0.6965
KRTAP9-4	0.3685
ZNF613	0.823
OR11A1	0.494
TMEM132B	-3.708
PGLS	0.51575
BSND	-2.70433333333333
KCNK18	-1.2215
FOXD4	0.32375
SV2C	0.41225
LCN2	0.866
ZNF490	0.3032
C3orf15	4.1789
CACNA2D4	-1.6775
CBX5	-1.87975
MAGEB4	-0.814
BOLA1	1.22375
PPP2R5E	-1.08475
COL5A1	0.642
ASB7	-0.269833333333333
SFT2D1	0.0745
DERL1	1.1522
RABL2A	1.44216666666667
MOAP1	-0.00525
KIAA1545	-1.00316666666667
F3	-0.5035
PLEKHM2	-0.87575
CCDC89	0.534833333333333
EFCAB1	1.0045
TMEM48	-0.598
SEPHS2	0.37825
PYGM	-0.90725
PRICKLE1	0.27825
WNT5B	-0.955
TAS2R38	1.945
IMP5	0.60875
KHDRBS1	0.1843
LARS2	-0.197833333333333
C3orf28	-0.686
FTCD	-3.246
C10orf68	0.158333333333333
DGAT2L3	0.152
PSEN1	0.448833333333333
MGC33657	2.97475
PLA2G4B	-0.0736666666666667
CDKN2A	-0.80975
DLX1	-1.16325
TSHB	0.2745
C18orf37	0.77775
MEX3C	0.336
MAMDC2	-1.39475
PDIA4	-0.52675
ATP5E	-0.2435
CASP2	-0.262714285714286
SERBP1	-0.409769230769231
ZNF341	0.8535
TESC	-3.3665
TMEM31	2.41625
OR51I2	0.557
YTHDC1	0.591
JUN	-0.893666666666667
AGMAT	-3.34133333333333
PCNXL2	0.321
ATAD5	-1.638
STK38	0.595
AZI1	-0.56825
RBP1	3.3075
C4orf26	-0.177
KIAA1026	-0.43475
TMEM101	-0.65425
HSFX1	-0.004
TREX1	0.25625
C18orf10	-0.3251
TRIM15	-3.69725
CA6	-0.104
CEP57	0.480375
AR	1.81716666666667
SESN2	-0.9595
KIF3C	-0.845125
EPB41L5	0.353375
ARHGEF10	-1.97209090909091
POLR3D	-0.63575
INDO	1.47966666666667
GABRA3	0.922
SCG5	-0.8263
E2F3	-0.6375
TIGD5	0.887
FGD6	1.0935
KLHL3	-0.659571428571429
SCGB3A2	-1.9765
URP2	0.379166666666667
ATP6V1B1	0.5335
CALML6	-0.2005
LOC100049076	-2.046
TMF1	0.45875
LOC388503	0.118
CDH5	2.555625
RPS6KC1	0.774
DAAM1	0.6743
TNFRSF10D	-0.657
GSTT1	-2.9722
INPP5A	0.60925
TRAF3IP1	0.9958
SMARCE1	0.360571428571429
VRK1	-0.525
TTC16	2.352
AARS	-0.541166666666667
ARHGAP27	0.174166666666667
ZAK	2.12528571428571
ACSM2B	-3.19575
TRAP1	-0.9425
MRPL53	0.655375
RNF44	0.02325
NPTXR	-0.133
DPYSL3	1.515
APP	0.4855
GLS2	1.85383333333333
MNX1	-0.159
CMTM7	-1.22475
OR10A7	0.353
NYD-SP21	5.08733333333333
ORC5L	0.04375
SLC16A10	-1.47075
TMEM178	-0.434
LOC441601	-4.54975
PTGIS	-0.36875
KBTBD7	0.92875
C19orf41	-0.562333333333333
CEACAM3	3.25958333333333
KRT23	2.0945
SERHL	1.403
PNKD	-0.161875
UBC	1.02525
ATRN	0.1665
HAPLN1	2.92125
RANGAP1	-0.52525
C10orf26	1.21733333333333
KCNA7	-1.75875
SRY	-0.1165
LOC376693	-0.04275
HIST1H2BF	0.281
CDCA8	-0.891333333333333
MLC1	-3.0135
TNIP3	1.18775
OR4D1	0.297
IFT52	1.37716666666667
GOLT1A	1.1565
UTP20	-0.587
RP3-402G11.5	0.497
PRSS33	-0.3365
PMPCA	-0.23925
APOB48R	1.71433333333333
GLTP	-0.189
MPL	0.679
C9orf78	-0.0625
ADAM12	1.075
CSPG4	-2.6495
LOC144305	0.311
KRTAP4-10	-0.7682
PAK1	-0.334
ADCY7	-0.5725
TAS2R43	-0.2945
FRAS1	-2.63407142857143
PPP1R14A	-1.14916666666667
OR2B6	-0.94625
ATP13A1	-0.6015
SIDT1	1.985
C1RL	0.500833333333333
PRKRA	0.2425
TLN1	0.0117
RP11-50D16.3	-0.7125
MITF	-1.25258333333333
GYS1	-0.53725
LYG1	0.631166666666667
NSMCE4A	0.4038
DNAI1	1.3815
HOXD11	-1.182
FNBP1L	0.2313
DHX35	0.00725
LCE3E	0.23
SLC33A1	1.5415
DCLK3	-0.179166666666667
TRIM33	-1.227
TMCC3	0.833333333333333
FBXO42	-0.0238333333333333
C1orf27	-0.1471
C17orf50	0.4715
RNF14	0.8295
SLC4A8	0.671875
RAB3IP	0.9426
COX6C	0.0228571428571429
PCSK1	0.4189
SLC13A1	-1.11825
ARF6	1.06933333333333
KIAA1009	-0.26325
HOXA13	-4.376
HMGN1	0.935625
CXADR	-0.0755833333333333
MGC14436	0.179
UTF1	-0.0885
TSC22D1	0.8697
BZRAP1	-1.3545
PUF60	0.755166666666667
SHC1	-0.210125
HOOK3	-0.381
LIMS2	0.682333333333333
BAHCC1	-1.017
CLCC1	-0.547333333333333
ENTPD3	2.70166666666667
SMO	-2.88775
PIK3R5	0.099
CDC14A	-0.421272727272727
KRT1	0.1645
ENOX2	-0.516
FLJ22655	-1.46925
FPRL1	1.294
INTS6	-0.6561
ZCCHC5	0.792
SMC3	0.0195
C6orf123	0.362666666666667
FLJ20160	1.6515
LOC653391	-1.81316666666667
GSS	0.13725
NT5M	-0.3025
SIX5	0.19275
TAF5	-0.4945
KCNA1	-0.2755
ANLN	-0.8455
MGC45491	-0.8683
SSTR2	3.961
LYPD4	1.13075
TH1L	0.675
CHRNA5	0.7855
PNMA6A	-0.64825
FLJ16369	-0.335
DLX2	-1.9156
C6orf108	0.227416666666667
ALDH3A2	0.772333333333333
CLEC1B	0.936166666666667
LEPREL2	-0.62525
FOXJ1	0.263
OR1D4	0.7125
PPIL4	0.74475
MTRR	0.37675
SLC27A3	0.994166666666667
HTR7	-0.386333333333333
MIB2	-0.8245
BHMT	-2.73933333333333
A2ML1	-1.6325
MSMB	-2.08925
KIAA1383	-0.255875
TRUB2	-0.34725
PF4	0.234
IL1F5	0.624666666666667
LRRC37B2	0.0895
IPO4	-0.8025
FIGF	1.77475
QDPR	-0.0775
ZNF598	-0.5615
BOP1	-0.094625
MAPK12	-1.03266666666667
POLR1E	-0.964375
CEECAM1	-0.165
INSRR	0.186333333333333
SIPA1	0.93875
ULK4	0.885166666666667
BTN3A1	0.203
FABP5	-0.533
KBTBD3	2.74516666666667
SORT1	-0.891333333333333
YWHAQ	0.0853125
LRIT1	0.2245
KIAA1704	-0.3794
MEIS2	-2.6469
ENOSF1	-0.886333333333333
PCDH7	-0.349071428571429
FZD9	-2.1915
RPLP1	-0.443833333333333
ZNF75A	0.7905
P4HA3	3.275
NKX6-1	-0.12425
CTA-216E10.6	0.0196666666666667
IFT140	0.6045
DENND1A	-0.78875
ALCAM	1.8273
ABHD2	0.281363636363636
QPRT	-2.26966666666667
TRAM1	1.68271428571429
ATP1B4	0.274375
NUP37	-0.2135
SAA3P	0.8245
SLC22A6	0.45725
KIAA0265	0.013875
ZNF41	-0.52875
ADAM19	0.2392
ERAF	-0.94675
DEFB119	0.9743
DNMT3B	-2.551
SNF1LK2	-0.208
MGC24039	-1.79
TAS2R48	-0.7835
PNLDC1	0.48175
ADAMTS16	0.663125
TMEM92	-1.86483333333333
CCT8	-0.351833333333333
POGZ	-0.277
N-PAC	0.244
GUCA1B	0.591833333333333
ZZEF1	-2.4215
OR2C3	0.40825
ZNF334	-2.17733333333333
RANBP6	0.33925
LDHB	-2.89841666666667
BAMBI	-1.012875
RAB5B	1.121
FOXB1	-0.36475
MRPS12	-0.16975
MRGPRF	0.14575
CRIPT	-0.2375
CYP2D7P1	-0.381
RYR1	0.2675
NDUFA2	1.05375
TRIP12	0.15
KCNE3	3.37033333333333
MOBKL2B	-0.9942
MIOX	0.144
ACOT7	-0.860625
FGF6	0.6995
RASSF5	-0.6841
ATAD3B	-2.08516666666667
IKZF3	0.646
H3F3B	0.708571428571429
C6orf91	1.3535
SEC11C	0.499
TMEM14C	-0.03325
KIAA1632	-0.67075
SLC38A4	0.38175
FGFR3	-2.76883333333333
HES7	-1.11675
HINT3	1.149
ARIH1	-0.054
FLJ35880	-1.567
C1orf129	0.444
POU6F1	-0.9875
RPL32	0.2425
BBS1	1.8245
RGPD5	-0.8875
SULT1C2	-1.44
KDELC1	-0.963
PIP5K3	-0.316666666666667
CHI3L1	1.8898
CSDA	-0.689083333333333
VTCN1	4.393
WDR62	-0.6905
TMEM170	-1.268
KIF2A	-0.5055
C6orf182	-0.472
ARL6IP6	-0.825
ZCCHC9	0.118
RARB	0.427833333333333
ZNF320	1.492375
DHX15	0.143125
PICALM	0.967833333333333
CNOT6	0.781666666666667
HIST1H1A	-1.6465
ZNF702	1.249
OR1E2	0.577
HLF	-2.5529
LOC442582	-1.918
KIAA0494	0.549625
TCF4	0.6362
APOBEC3B	1.08075
FAM54B	-0.17475
MYH2	-2.12675
FXN	-0.755666666666667
C12orf59	0.8215
PAEP	-1.07325
SPG11	0.3045
VN1R4	0.3895
KCNJ13	0.28425
NOC3L	-0.32825
C5orf36	1.225
CPAMD8	2.617
MLN	-0.9174
FLJ11184	0.16
TIAM1	-1.26266666666667
OR10J3	0.412
OR52E2	0.273
PBX1	1.8506
UBL7	-0.73
PXMP2	0.1965
SYTL1	-0.0471666666666667
FAM126B	-0.217
ZNF711	-2.297875
GGA1	-0.774833333333333
VAMP4	1.01516666666667
BCAP29	-0.2024
C20orf19	-1.0845
ZNF275	-1.02875
NEK6	0.65125
SETD8	-0.486666666666667
HEXIM1	0.553
SULT1A2	-0.60875
KLHL9	0.6305
SLC39A12	-0.92225
ARHGEF16	-0.0683333333333333
SCN1A	-1.069
HNRPH1	0.499416666666667
C9orf103	1.00025
ECE1	-0.173
MED18	-1.69175
TEX13B	0.23
SNN	0.36025
C6orf62	1.15538888888889
WNT3A	0.3293
IL22RA2	1.281
MGC21881	-0.768875
GABBR1	0.016
YIPF6	-0.28125
PROX1	-3.5995
PPP1R1B	2.56775
LANCL2	-0.3041
SCN3A	-1.7595
SSRP1	-0.4675
ASXL2	-1.843
RPE65	-1.881
SNAI1	-0.827
EFNA2	-0.0465
CLDN9	0.057875
TP53I13	0.00137500000000002
LOC375748	-0.4265
C9orf7	0.90575
C14orf178	-0.5305
GC	0.20925
IER3	1.34383333333333
KCTD10	0.686625
FLJ45717	-0.5765
ADC	0.707166666666667
LOC285908	-1.29191666666667
MLL3	-0.823375
KIAA1787	-0.77875
MGC31957	-2.4495
MUC5B	-1.04108333333333
ZNF193	0.571
CSRP1	1.105375
MOSPD1	-0.134833333333333
C21orf49	0.866
RAD1	0.03225
ANKRD34	-1.777
NFRKB	0.6535
FANCA	-3.4185
VTI1A	-0.308571428571429
PCBP3	-0.801666666666667
BFSP2	2.27825
ZNF354C	-0.543375
FRMPD4	-0.6315
IKBKG	-0.630833333333333
LOC441046	0.6185
UNQ9438	-0.291666666666667
TM4SF20	0.721
MAGEC1	-6.1245
AMMECR1	-0.961857142857143
GLDN	-0.21975
TTC30B	1.65375
SEC13	-0.1511
EGF	1.427375
HAGH	0.618375
VSIG1	-0.0568333333333333
NHLH2	-0.19925
NCAPD3	0.19025
MGC16121	-3.14675
HIATL2	-0.60225
BRCC3	-0.581166666666667
LCE2D	0.1315
TMEM79	1.32
GTF3C5	-0.24825
AKR1C4	-0.0938333333333333
C3orf59	1.156375
RBM26	-0.4455
DUSP14	0.587666666666667
AP4M1	0.308333333333333
RIMBP2	0.1615
ABCC2	-4.68316666666667
DNAJC16	1.0255
TTC12	2.29016666666667
SNX13	0.458833333333333
C6orf168	0.414
C1orf100	-1.827
CSPP1	-0.465333333333333
LRRC56	0.7205
OR1J2	1.189
THY1	0.5588
KIT	0.495833333333333
TBC1D8	0.39975
EPHA7	0.6585
SOLH	-0.4585
SVIP	1.256
ZNF294	-0.27775
HAND2	1.67933333333333
CENTB2	0.098
MARVELD3	1.21775
CREB3	0.424666666666667
KRTAP1-5	-1.613
OR8K1	0.8265
MED25	0.657166666666667
FDX1	0.280833333333333
FAM19A1	0.315
IL13RA1	1.4742
ZNF627	0.560833333333333
NHP2L1	0.587375
EIF2B2	-0.692
ZNF593	-0.128
WIPI2	-0.86225
RANBP1	-0.11025
TAS2R7	-0.6345
LOC283514	0.4065
CSNK2B	-0.1359
CFHR1	0.812
DKFZP434O047	-0.4036
WBP11	-0.7315
TEX2	1.062
GALNT2	-0.856333333333333
FLJ33360	0.47675
WNT9A	-0.46325
IL29	0.795
STK3	2.06266666666667
REPS2	4.534125
FAM78A	-1.47975
MGC3207	-0.8865
FCGR3A	6.3425
H2AFY2	-1.3345
RNF150	-2.76175
CCNK	-0.841625
VEZT	0.981833333333333
FSHR	0.3575
C1orf66	0.849166666666667
LCE2B	0.6827
CD200	0.00700000000000001
ORMDL1	-0.255875
OR51S1	0.2915
KRT83	0.64725
COL19A1	-0.36
POL3S	0.23175
ZNF468	1.251
BAG3	0.33125
C1GALT1	-1.103
CA5A	-4.817
DKK4	-2.0645
SGK2	-1.56175
PIK3C2G	1.16575
USP11	-1.53175
IMPA2	-0.7595
PRKDC	-0.234142857142857
MSR1	4.7355
PDCD6IP	1.16658333333333
FAM122A	-0.0975
ZNF740	-0.29525
ATXN2	-0.1705
SLC17A4	0.819666666666667
RAXL1	-1.81216666666667
RS1	0.3975
NET1	0.872833333333333
NPY1R	-3.271
MVD	-1.22075
C11orf61	-0.824
CHDH	0.7275
GCNT2	-2.93821428571429
LGALS12	1.959
IK	0.519333333333333
C7orf41	0.364166666666667
SURF4	0.0746666666666667
C1orf91	0.571166666666667
BCS1L	-0.256166666666667
C20orf141	0.659
BCAS2	-0.47125
ACE2	-0.491
ICT1	0.425
CD79B	1.43825
MRPS9	0.12325
AADACL1	-0.50325
IRS2	-1.17625
LUZP2	-2.628
TMEM148	0.3275
ZNF514	-0.310333333333333
ADCK2	0.0686
ZKSCAN1	-1.53385714285714
FASTKD2	-0.226625
KCNMB3	0.00916666666666667
POFUT2	-0.4536
GNG2	-1.1351
OR6Y1	-0.0705
FAM26A	-1.55225
CAND2	-3.034
FLYWCH2	1.425125
BCL6	1.82625
MDH2	-0.365285714285714
DRP2	0.4095
