Hybridization REF	TCGA-AR-A1AI-01A-11R-A12P-07
C7orf36	-0.36125
PCLO	-2.12625
DYRK2	0.576416666666667
ARIH2	-1.0815
SAMD7	1.0735
SCNN1D	-1.15325
SLC32A1	-0.779
C22orf25	-0.458666666666667
MRPS18A	0.6807
GPR112	1.4005
EARS2	-0.09425
ERN2	-0.567
ATPBD3	0.901666666666667
PRH2	-0.1465
CDKN2D	-0.449833333333333
PGLYRP2	-0.49
TRIM40	0.12125
SEC14L3	-0.124
SLC22A1	0.8645
BTN2A3	0.074
RASA4	-0.70075
CCNL2	-1.12758333333333
MYBPC3	1.15
GJA4	2.75325
CDC42SE1	1.480375
TRPV2	-0.64675
MYPN	-4.4596
SIM1	0.6345
CDADC1	-0.56025
ZFHX4	-1.35725
NIBP	0.772
ADAMTS19	-3.08475
ABTB2	1.714
TSPYL2	-0.44925
EIF2S3	-0.0893
SOX30	0.38925
AP2A1	0.843333333333333
DKFZP564O0523	0.417666666666667
LOC285398	-1.57025
CDH18	-5.28575
CHL1	-1.30885714285714
GATS	-0.307888888888889
TBC1D2B	0.0116666666666666
OR1J1	-2.332
GSN	0.912666666666667
DPCR1	0.275125
GARNL4	-2.288
SMARCA5	0.5045
PLEKHG3	0.0596666666666667
ZBTB45	0.2945
FRMD6	-0.706833333333333
PLS1	0.497833333333333
DGKZ	0.936
EFNA1	1.3767
WDR85	-0.819625
ANK2	1.94475
PAGE4	-1.4834
SENP6	0.906666666666667
AKR7A2	0.0515
FKBP10	-3.11675
VEGFC	-3.6385
LARP1	-0.2985625
SRBD1	0.46425
ITGB6	5.1665
SLC1A2	-0.172384615384615
INVS	-1.18116666666667
MPO	0.32675
MOBKL3	0.1582
CUTL2	-1.9925
KLK2	-0.159166666666667
VIM	-0.10425
REG1B	-0.202166666666667
PCDHGC4	-0.066
C3orf34	-1.60066666666667
SUMO3	2.08983333333333
CST9L	-1.07366666666667
MLL4	1.13525
SPR	-0.756666666666667
SAMD9L	2.0155
ABCE1	0.902
SUPT3H	-0.2005
ACTBL1	-1.02975
ADAMTS4	0.174
SLIT3	1.351
RHEBL1	-0.788
NPM2	0.1985
MAN1C1	-0.409375
KIAA1856	0.725833333333333
HSPA6	1.69875
LOC388152	-1.5805
C10orf140	0.08675
ZDHHC12	0.0025
LIN7A	-2.4009
PHC2	0.50675
SPHK1	-1.09975
TRIM26	0.5373125
FAM83E	-1.028
C18orf24	0.0448333333333333
ZNF578	-0.443666666666667
ORAI1	0.391
RUVBL1	0.122416666666667
C7orf20	-0.658333333333333
APAF1	-0.7515
SLC36A4	-1.7195
MYH11	2.651
NEK1	0.8326
MPP2	-0.6725
C12orf24	-3.65425
TNK2	0.2384375
ZNF289	-0.4205
MATN3	-2.48371428571429
IFNGR2	1.42266666666667
ITPR1	-0.538875
EBF3	0.7961
TBC1D20	0.4782
OR10P1	0.69875
DDAH2	0.90775
SHPRH	-0.22475
STX7	0.6645
LOC554248	-0.56225
BCAR1	-0.33325
ATXN3	-2.16591666666667
TRIM27	-0.247
CDC42EP2	-0.3235
CHP	0.136071428571429
SOX17	1.5695
ZNF259	-0.375166666666667
CHCHD1	0.8885
ZDHHC19	0.7115
GBP2	2.9865
GARNL3	0.53175
MRC2	-0.7675
C1orf52	-0.1345
AOF2	0.783333333333333
LRPPRC	0.9688
ACVR1C	-1.91316666666667
TM4SF18	3.87383333333333
TMEM169	0.43
PPP1R16A	-0.133875
EBF1	-1.29016666666667
RRS1	-0.152666666666667
SNX2	0.098
OR2T2	1.405
RBX1	-0.16675
ANKRD54	0.6085
TSNAX	-0.0173333333333333
TMEM83	-2.15525
ZBTB7A	0.17475
ATM	-1.72391666666667
LOC338328	0.516666666666667
TIE1	0.714333333333333
HIST1H3G	0.420666666666667
PASD1	-4.49983333333333
TINAG	1.2205
PCDHAC2	0.134
LRRC15	-1.65183333333333
WBSCR17	-1.37275
TFF2	4.1825
PARP2	-1.10825
NDFIP2	-1.053875
PCDHGB2	-0.501
WDR60	0.5105
MAP7D2	-0.201
USP45	-0.401
GSDML	-0.42325
TNS1	0.397
PLCD4	-1.9505
IQCD	-0.639166666666667
SMPX	-2.2215
CD9	-0.0345
SRGN	2.454875
CASP7	1.119125
INOC1	-0.3485
DKFZp451M2119	-1.828125
VMAC	1.645
USP53	0.7948
CAMK1G	0.309
TMEM106A	-0.0206666666666667
CDC20	0.1013
ACSL5	0.745
CBWD5	-1.488375
C1orf87	-0.047
KIAA1274	-0.000750000000000007
PRUNE2	-3.63269230769231
LYPLA2	0.484833333333333
DOK6	-3.813
GPR149	-0.149
FAM30A	4.67225
TMEM129	-1.331
SLC35B3	0.304
ACPP	0.2485
LOC200261	-1.094
SLC4A7	-0.6385
CCDC40	-0.25125
GART	-0.47625
THOP1	-1.55975
SCARB1	-0.967
CACNA1F	-0.03025
TRIAP1	-0.251166666666667
SYT14L	-0.996
SFRS8	-0.717
PBOV1	-0.341666666666667
GOLSYN	-3.67925
GJB7	-1.1745
CAMK2N1	-2.1861
GREM1	2.26016666666667
FLJ20433	0.11375
QPCT	-1.47575
PRKAG2	2.26516666666667
H2AFX	-0.8275
C6orf154	-2.191
PLOD3	-0.08275
ZBTB39	0.0353333333333333
WASF3	-1.75066666666667
DRG1	0.0255
PRR4	-0.701
SPCS1	-0.6135
KDELR3	-0.0773333333333333
SRP19	0.4615
GABRA6	1.282
MFSD1	1.13625
MMEL1	1.4535
PDXDC2	-0.2329
BUB1	-0.67
RNF138	0.371125
MYLPF	-0.587333333333333
AIF1	1.15316666666667
DYNLRB1	0.5568
HCN3	-2.08266666666667
HIST1H2AI	0.00600000000000001
MAP4K5	0.056
LASP1	-0.109875
LOC130951	-0.341
PLAA	0.109625
KRT6A	0.8845
C6orf117	-0.798
ARHGAP23	-0.306
PTF1A	-0.785
GPHA2	-0.64275
LCE3B	0.50825
MCL1	1.33957142857143
EHBP1	-0.4095
PRNP	0.764875
ZSCAN1	0.15175
C1orf113	0.8045
FOXA3	-3.24375
NEB	1.31775
ASGR1	-3.528
CTGF	2.579
RAB17	-2.72366666666667
MST101	0.01
JARID1B	1.2531
USP37	0.2972
PTBP1	0.1415
PTPN7	0.805
CDC7	-0.346833333333333
SNX7	-2.9405
ZNF335	0.56125
CPT2	0.15975
HEATR1	0.3965
HSPC152	0.2335
C5orf40	0.30325
PSME1	0.183333333333333
STAG3	-0.118
TMEM154	0.519333333333333
KLHL32	-1.01466666666667
TSGA10IP	-1.0935
SUV420H2	-0.711166666666667
SF1	-1.0339
2'-PDE	0.5108125
PNLIPRP2	-3.3155
TRSPAP1	-0.210833333333333
NUP210	-1.29666666666667
ANP32C	-1.69983333333333
RAB11B	1.32466666666667
ASB15	0.705
ITGB3BP	-1.0085
UBASH3A	0.7105
YWHAB	-0.170125
TPRX1	0.08375
LY6G5C	0.206
SLC7A2	-3.637125
CLK1	0.0127
HSD3B7	0.922333333333333
VDR	1.63
C16orf74	-2.30125
ACE	0.8995
PSMA2	-0.6705
CCDC131	-1.549375
ZNF213	1.20816666666667
EML2	-0.88625
ALS2CR13	0.8385
GLYATL1	1.403
DSPP	-0.882
DHFRL1	-0.509
C10orf30	0.762166666666667
SH3RF2	0.1745
LOC197322	0.153833333333333
DLL3	-1.9565
TIGD7	-0.264
GFRA3	3.1265
CPA1	0.0906666666666667
RTN4	0.237666666666667
PPT2	-1.84133333333333
FASLG	4.77975
FOXP4	1.90925
RPL26	0.0291
GNL3L	-1.02783333333333
FMR1NB	-0.5425
CD163	7.2705
SGPP2	4.09975
GIMAP2	1.24775
CD37	2.50416666666667
DPT	2.3175
NBLA00301	1.26375
RGS5	0.442416666666667
C9orf4	-0.1145
ACTL8	-1.5515
PRKAR2B	1.66775
OPLAH	0.217833333333333
C20orf134	1.40775
SPACA5	-0.18225
TBL1X	0.168
TSPYL3	0.191
CHCHD3	0.163
CRKRS	0.880833333333333
GPR65	5.91075
DFFA	-0.084625
FUT1	0.917
C6orf204	-0.459166666666667
TMEM51	1.20525
ZNF580	0.123
CMTM2	-0.28075
C20orf200	-0.2145
EZH1	-0.545166666666667
FDX1L	-0.22525
MRPL32	-0.9695
PCAF	-0.7852
ALOX15B	1.50866666666667
CD59	2.62804166666667
CDK9	-0.415
ERP29	-0.521833333333333
TTR	-5.5465
BCMO1	0.295
DDIT4	1.7212
PTGDS	3.08725
C3orf63	-0.650833333333333
BST2	0.22675
CYP1A2	-0.610166666666667
C5orf25	-0.45975
STX1A	-0.750705882352941
OR2A12	-0.4785
SH3BP5L	0.58025
SERINC5	-0.527375
USP6	-0.6181
MRPL3	0.177666666666667
POMP	0.94525
INPP4B	-2.849625
GMPPB	1.3405
EAPP	-0.839
AHSA1	-0.545
ABCA11	-0.1075
SLC5A6	2.91791666666667
HIVEP2	0.7085
SUMO2	-0.2515
KIAA1822L	-1.03266666666667
C11orf67	-0.30975
TXK	0.047375
PHCA	-0.180625
ICAM4	-1.251
FPGS	0.261666666666667
SNRPA1	-0.57175
KCNJ4	0.0465
KIF6	-1.1464
HIST1H2BG	-0.612833333333333
SLC5A5	0.79975
ZNF354B	-1.028
IL12RB2	4.48225
C11orf76	1.1898
GAL3ST2	-0.888
AIFM2	-0.69025
SYNC1	-0.826625
UBL3	-0.482
PIK3CG	0.406166666666667
NLN	-0.428111111111111
BCORL1	-0.10675
CD5L	-0.279666666666667
ZNF238	-0.867333333333333
KIAA1394	-0.1335
C16orf55	-0.6605
CYP3A7	-3.061
KRTAP3-1	-3.65
TFDP1	-0.0993333333333333
MND1	-1.2485
NODAL	0.092
GTPBP4	-0.081
TUBGCP2	0.8765
SLITRK5	-4.52275
CIC	0.57375
CD79A	3.93633333333333
SAMD14	-0.164
TNPO3	-0.198
OR10G3	5.389
OR10G8	0.6165
CCDC111	-0.174
HOXC9	-1.49975
DCUN1D1	0.6635
CYB5R1	0.64425
TSR2	0.6415
DAB2IP	0.6787
SLC6A5	0.1355
RAB3D	1.79
DCUN1D4	0.470833333333333
ERBB3	0.248666666666667
SDC1	1.227
ATP6V1H	0.227833333333333
SYK	2.205
ST20	-1.157
C13orf30	-1.477
WDR40A	0.592
ADMR	0.612
LOC388335	1.929
ACSM1	-0.494
TDG	-0.196333333333333
FLJ11235	0.66725
MRPS5	-0.790166666666667
AGPAT2	-1.38833333333333
SLC12A1	1.46385714285714
CYP27A1	1.05925
THAP7	-0.63275
XPO1	0.75575
ALMS1L	0.330333333333333
C1orf2	0.29825
ZNF777	0.165833333333333
CAMK2A	-0.337
SMC1B	0.03975
IHPK2	-0.297933333333333
LEMD1	-0.92325
NKD2	-0.2451
CLU	2.30392857142857
ARMETL1	-0.243
PABPC4	0.48475
CXCL12	0.6055
TFAP2C	1.8712
TTTY8	-1.167
ABCB10	-0.5322
ENDOD1	-0.313833333333333
IDI1	-2.448
KCTD6	-0.7705
CCDC105	-0.935
ULBP2	-0.755333333333333
ZDHHC5	0.6705
WNT8A	0.1335
COMMD10	-0.33375
KLHL12	-0.380375
GPR50	-0.3425
NR5A2	-1.03871428571429
OXGR1	5.28083333333333
EHD3	-0.874
CAPRIN2	-1.8915
KLRC3	-2.474
SF3B1	0.123428571428571
IPO7	-0.00975
ALDH1A1	-0.409833333333333
ANKRD5	1.387125
TSNARE1	0.1375
DDEFL1	1.33975
RNASEL	0.181333333333333
DNAH9	-1.528
HELLS	-0.6525
TNS4	-2.271
NAV1	-1.6558
KIAA1409	-0.268333333333333
C20orf26	0.564166666666667
TUBG1	-1.23875
IRX2	1.338
CNGA4	0.2685
MGC50559	-0.2475
OR4K17	0.232166666666667
TM2D2	0.795416666666667
FAM32A	-0.131
TXNDC14	-0.41625
CCBL1	-2.1145
ANK1	-2.5423
PRSS23	-2.898375
PPM1L	1.553
SPATA20	-2.195
APCS	0.378333333333333
C14orf122	-1.09633333333333
PSMB5	-0.231875
C6orf10	0.608555555555556
SETDB2	-0.807333333333333
SPNS3	-1.1175
SGMS2	1.7425
MXD3	-0.869666666666667
MON2	-0.65
CARTPT	0.0803333333333334
HNF4A	-1.7498
RABEP1	-0.4101
TNFRSF10B	0.364125
USH1G	-0.0215
PPAP2B	-1.13016666666667
TMEM16K	0.222
CTDSP1	-0.105
CDK5R1	1.09383333333333
GABRR1	-0.3165
OPN1LW	-0.0215
FAM98C	0.229125
DBN1	0.30825
ACAD10	-1.10091666666667
QTRTD1	0.42875
WNK3	1.456
RPS19	0.583
C1QB	4.209375
OTUD5	-0.10525
SLC41A2	1.90566666666667
TMEM22	-3.05783333333333
KHSRP	-0.295083333333333
TNFRSF11A	1.26466666666667
FBL	-0.299
IBTK	-0.537
OXER1	0.304
CBLN4	-1.111375
GPR172B	1.26333333333333
CFTR	2.1635
VSX1	1.676
CAMK1D	1.33475
LOXL3	-2.50775
RTP4	2.15625
SLFNL1	0.47575
KIAA0828	0.0935
PAR5	0.126
LOC723972	-1.634
GDI2	1.29775
CEBPA	0.8021
MLF2	0.00400000000000001
AFMID	-1.2745
ALOX12B	-0.09425
BPHL	-0.20875
COX5B	-0.217
S100A10	0.7169
THOC6	0.45375
NHN1	0.33775
RRP12	0.536166666666667
ARID3B	-2.05475
CD3G	-0.558166666666667
KIAA0133	0.81825
NAT11	-1.23916666666667
PPAT	0.114166666666667
SIRT3	-0.8347
TCERG1L	-2.023
NIPA1	-1.0368
DPP8	-0.7975
IL7R	2.11783333333333
ZFP64	0.34425
DMAP1	0.1692
TRMT12	0.91225
TLR4	1.5275
WFIKKN2	-0.2935
RAB12	-0.759666666666667
DDX51	-0.674833333333333
KIAA1086	-3.54825
ZNF295	0.301166666666667
ACVR2B	-2.22321428571429
LOC494150	-0.427125
ZNF517	0.223
DNASE1L2	-1.919
SUFU	1.4165
LOC283677	-0.373
LMO3	0.636666666666667
PPP2R5D	0.0175
ZNF587	-0.1876
HIST4H4	0.515
CYP2C8	1.3605
C1orf80	0.164333333333333
DOCK5	-0.171833333333333
C9orf24	-0.63725
OR5AR1	0.8325
C11orf24	-0.686
UNQ1940	-1.1575
CAP2	-0.784666666666667
TIMM44	-0.07125
DSEL	-3.2571
ROM1	-0.7205
FBXO4	-1.782375
MYLC2PL	-2.329
MLH3	-0.3163
NOX1	0.242
DPEP2	2.339
DNAJB5	-0.94825
RLTPR	-0.109
MBIP	-0.844333333333333
COPB1	-0.0728333333333333
SFTPA1B	0.6465
C10orf4	0.3976
PRELID1	0.00375
NOLA1	0.07625
C19orf24	0.595
TLR9	-0.043
HLA-DMA	3.99125
HCRP1	-1.9185
GPR137	0.4675
ITGA11	-1.84366666666667
PHF13	0.575166666666667
MARK4	0.6385
METTL4	0.1195
MBD3	-0.469
LOC134145	1.13925
FGF3	-0.108
SLC35A3	0.838375
CLEC16A	0.0775
AMOTL1	-0.36825
FLJ31438	-0.2275
PAICS	-0.492125
TOMM40L	0.5855
MMD	-1.176
KLK10	-0.7748
NIT2	0.741833333333333
SERPINB10	0.579
KLF15	0.0484
CCDC5	-0.344
WSB2	-0.47825
ME3	0.422625
CACYBP	-0.374166666666667
TCTN2	-0.1445
JAK1	1.50325
C2orf25	0.35025
GPD2	0.614
FBXL11	0.183333333333333
CDV3	0.210166666666667
GALNT11	1.418
NDUFA12L	-1.8595
FLOT1	-0.817071428571429
TOR1AIP2	1.07675
MMP25	0.72125
C1orf164	0.1408
CHST5	-0.2035
LYRM4	-0.11205
GPER	-4.2065
HIPK2	1.18391666666667
DAP	0.6388
ZMIZ1	0.697666666666667
DDX58	2.055625
DCC1	0.44325
AKT1	-0.68825
ENPP6	3.87
ERVWE1	-0.559
CDC34	0.1555
RNF125	-2.16075
CASC1	-0.50675
SHROOM2	0.72875
RRM2B	-0.333333333333333
COL6A3	-0.4975
TMEFF1	-0.4625
PLEKHA4	0.9547
LYSMD1	0.566166666666667
SEPT1	0.948666666666667
AOF1	1.323
GNPAT	-0.08775
WDR18	0.4165
HSD17B12	-0.7565
HIST1H2BM	-0.3085
INDOL1	1.0415
SUDS3	0.35175
C1orf192	2.1295
CYP2B6	-0.8095
TBC1D2	1.3205
SLC25A12	0.397125
ERCC6L	0.263166666666667
MGC10814	-1.70616666666667
POLR2C	-0.545166666666667
ZNF77	-0.8625
EIF3K	-0.2661
HPX	-0.446
ANKRD27	1.49675
MALAT1	-1.9268125
PLB1	0.629166666666667
HRNBP3	-1.049375
CPSF4	0.241
OR52N2	0.631
PIP5KL1	-0.6565
GH1	0.94725
HPS5	1.10175
SLFN5	1.060375
POP5	-0.180333333333333
OVOS2	0.411666666666667
C20orf108	0.712
MARS	-1.15925
CLRN3	0.566333333333333
ARSE	-2.36333333333333
PPIE	-0.170833333333333
PHACS	-0.104166666666667
GP5	-2.1535
IL8RB	1.67966666666667
FCRLA	-0.26925
ARRDC1	0.6401
KRTAP9-4	1.04225
ZNF613	0.646
OR11A1	0.5045
TMEM132B	-3.92742857142857
PGLS	0.20275
BSND	-2.87183333333333
KCNK18	0.8595
FOXD4	0.08825
SV2C	-0.75075
LCN2	3.86
ZNF490	0.0925
C3orf15	1.0057
CACNA2D4	-1.57183333333333
CBX5	0.0535
MAGEB4	0.80975
BOLA1	0.718
PPP2R5E	-0.40025
COL5A1	-0.951916666666667
ASB7	0.161833333333333
SFT2D1	1.20875
DERL1	0.3172
RABL2A	0.301
MOAP1	-0.492
KIAA1545	0.355333333333333
F3	1.3745
PLEKHM2	0.44
CCDC89	0.901666666666667
EFCAB1	0.7
TMEM48	0.716
SEPHS2	0.434
PYGM	-0.9715
PRICKLE1	2.4845
WNT5B	-1.2135
TAS2R38	0.868
IMP5	-1.12533333333333
KHDRBS1	0.3216
LARS2	-0.424
C3orf28	-0.52525
FTCD	-2.26075
C10orf68	1.12216666666667
DGAT2L3	0.2525
PSEN1	0.0708333333333333
MGC33657	0.39325
PLA2G4B	-0.533166666666667
CDKN2A	1.78991666666667
DLX1	-3.1605
TSHB	0.677
C18orf37	0.00124999999999999
MEX3C	1.216625
MAMDC2	-2.34825
PDIA4	1.17791666666667
ATP5E	0.7195
CASP2	1.16085714285714
SERBP1	0.171
ZNF341	0.301666666666667
TESC	-3.03925
TMEM31	-0.6835
OR51I2	1.2835
YTHDC1	0.1915
JUN	0.1165
AGMAT	-2.393
PCNXL2	0.2155
ATAD5	-0.073
STK38	1.104125
AZI1	-0.2765
RBP1	2.8175
C4orf26	-0.1135
KIAA1026	2.205125
TMEM101	-0.6505
HSFX1	0.1175
TREX1	0.7145
C18orf10	0.4789
TRIM15	-3.3085
CA6	1.458
CEP57	-1.144625
AR	-2.72483333333333
SESN2	-1.83083333333333
KIF3C	1.529
EPB41L5	0.172428571428572
ARHGEF10	-0.810954545454545
POLR3D	-0.5885
INDO	2.65183333333333
GABRA3	-0.623
SCG5	0.5487
E2F3	0.1722
TIGD5	0.59225
FGD6	1.89125
KLHL3	-1.36775
SCGB3A2	-1.99
URP2	1.13766666666667
ATP6V1B1	-0.0433
CALML6	-0.1275
LOC100049076	-2.787
TMF1	0.7535
LOC388503	-0.35475
CDH5	1.956625
RPS6KC1	0.350833333333333
DAAM1	0.192
TNFRSF10D	1.366
GSTT1	-2.7704
INPP5A	0.15325
TRAF3IP1	0.4474
SMARCE1	-0.526230769230769
VRK1	-0.712
TTC16	0.70375
AARS	-0.8005
ARHGAP27	0.996166666666667
ZAK	-0.333357142857143
ACSM2B	-4.17275
TRAP1	-0.1675
MRPL53	0.18075
RNF44	-0.64775
NPTXR	-1.09975
DPYSL3	-1.40216666666667
APP	0.5387
GLS2	-2.97216666666667
MNX1	-3.50383333333333
CMTM7	1.617
OR10A7	0.132
NYD-SP21	3.561
ORC5L	0.15525
SLC16A10	0.596
TMEM178	-1.9415
LOC441601	-5.109
PTGIS	-0.9185
KBTBD7	-0.08075
C19orf41	-0.4215
CEACAM3	0.954916666666667
KRT23	0.9415
SERHL	0.4655
PNKD	0.6620625
UBC	0.41175
ATRN	0.359125
HAPLN1	2.25775
RANGAP1	-0.8695
C10orf26	0.868
KCNA7	-0.572
SRY	-0.051
LOC376693	-0.225
HIST1H2BF	-0.1995
CDCA8	-0.2415
MLC1	-2.71525
TNIP3	2.827
OR4D1	0.6195
IFT52	0.316833333333333
GOLT1A	0.899833333333333
UTP20	-0.159
RP3-402G11.5	0.012125
PRSS33	0.3945
PMPCA	-1.34375
APOB48R	2.44816666666667
GLTP	0.25625
MPL	1.309
C9orf78	-0.686
ADAM12	-1.071375
CSPG4	0.4815
LOC144305	-0.431
KRTAP4-10	-0.0748000000000001
PAK1	-0.04825
ADCY7	0.4037
TAS2R43	-0.2225
FRAS1	0.272857142857143
PPP1R14A	1.37916666666667
OR2B6	-0.925
ATP13A1	0.0218333333333333
SIDT1	-0.19525
C1RL	0.6795
PRKRA	-0.0815
TLN1	0.8296
RP11-50D16.3	-0.848583333333333
MITF	-2.19816666666667
GYS1	0.28725
LYG1	-1.47566666666667
NSMCE4A	0.4874
DNAI1	-0.30325
HOXD11	-1.9745
FNBP1L	2.6212
DHX35	-0.24175
LCE3E	0.590875
SLC33A1	1.51725
DCLK3	-1.03516666666667
TRIM33	-0.416
TMCC3	0.822
FBXO42	0.640833333333333
C1orf27	-0.7889
C17orf50	0.274
RNF14	0.0283333333333333
SLC4A8	-1.714125
RAB3IP	-1.8169
COX6C	-0.0658571428571429
PCSK1	-4.3592
SLC13A1	0.378875
ARF6	0.1595
KIAA1009	0.599
HOXA13	-5.81266666666667
HMGN1	0.52275
CXADR	0.331666666666667
MGC14436	0.1125
UTF1	1.123
TSC22D1	-0.3785
BZRAP1	0.387833333333333
PUF60	0.848583333333333
SHC1	-0.160625
HOOK3	1.0009
LIMS2	-0.267333333333333
BAHCC1	-0.577166666666667
CLCC1	0.489833333333333
ENTPD3	1.94083333333333
SMO	0.737
PIK3R5	0.54675
CDC14A	0.866666666666667
KRT1	0.8935
ENOX2	0.4705
FLJ22655	1.27025
FPRL1	3.1255
INTS6	-0.5854
ZCCHC5	-0.5505
SMC3	0.6275
C6orf123	0.684333333333333
FLJ20160	0.50225
LOC653391	-2.16916666666667
GSS	-0.98025
NT5M	-1.795
SIX5	-0.60825
TAF5	0.9775
KCNA1	-0.875666666666667
ANLN	-1.518
MGC45491	-1.7087
SSTR2	1.54175
LYPD4	-0.6205
TH1L	0.006
CHRNA5	-0.1195
PNMA6A	0.6345
FLJ16369	-0.638
DLX2	-4.02377777777778
C6orf108	0.529
ALDH3A2	-0.5665
CLEC1B	0.983
LEPREL2	-2.3945
FOXJ1	0.4604
OR1D4	0.483
PPIL4	0.35225
MTRR	0.387
SLC27A3	-0.0835
HTR7	-1.65716666666667
MIB2	0.541125
BHMT	-2.479
A2ML1	2.252
MSMB	-1.480125
KIAA1383	2.18457142857143
TRUB2	-0.5065
PF4	0.775833333333333
IL1F5	0.669166666666667
LRRC37B2	-0.44775
IPO4	-0.578
FIGF	0.07225
QDPR	-1.4985
ZNF598	0.04125
BOP1	0.804375
MAPK12	-2.96933333333333
POLR1E	-0.348375
CEECAM1	-0.217166666666667
INSRR	-0.512166666666667
SIPA1	1.30825
ULK4	1.052
BTN3A1	1.1125
FABP5	-0.0049
KBTBD3	0.150333333333333
SORT1	0.55675
YWHAQ	0.8993125
LRIT1	-0.378
KIAA1704	-1.0069
MEIS2	-3.8272
ENOSF1	-1.83733333333333
PCDH7	-1.84553846153846
FZD9	0.683
RPLP1	0.2535
ZNF75A	0.32575
P4HA3	0.688
NKX6-1	0.144
CTA-216E10.6	-0.317666666666667
IFT140	0.29125
DENND1A	-0.3805
ALCAM	-1.0991
ABHD2	-0.507681818181818
QPRT	-1.02733333333333
TRAM1	1.14014285714286
ATP1B4	0.216571428571429
NUP37	-0.84625
SAA3P	2.116
SLC22A6	0.615
KIAA0265	0.924
ZNF41	0.547
ADAM19	0.182
ERAF	-1.01425
DEFB119	-0.391333333333333
DNMT3B	-2.96783333333333
SNF1LK2	-0.26075
MGC24039	-1.33216666666667
TAS2R48	-0.897666666666667
PNLDC1	1.4665
ADAMTS16	0.17975
TMEM92	-2.23833333333333
CCT8	-0.474833333333333
POGZ	0.63925
N-PAC	0.995
GUCA1B	2.12866666666667
ZZEF1	0.328166666666667
OR2C3	0.49575
ZNF334	-2.70266666666667
RANBP6	0.2065
LDHB	-0.421916666666667
BAMBI	0.676
RAB5B	0.482
FOXB1	1.55825
MRPS12	0.01225
MRGPRF	-0.36075
CRIPT	1.1165
CYP2D7P1	-0.008
RYR1	1.02775
NDUFA2	-0.16
TRIP12	1.04183333333333
KCNE3	3.01266666666667
MOBKL2B	1.906
MIOX	0.141
ACOT7	-0.23625
FGF6	-0.55
RASSF5	-0.1749
ATAD3B	-0.0245
IKZF3	2.826
H3F3B	0.179071428571429
C6orf91	1.668
SEC11C	0.027
TMEM14C	-0.9935
KIAA1632	-0.06825
SLC38A4	-0.8075
FGFR3	-3.196
HES7	1.62825
HINT3	1.64625
ARIH1	0.297
FLJ35880	1.2525
C1orf129	-2.31
POU6F1	0.156
RPL32	-0.612375
BBS1	0.479333333333333
RGPD5	0.1305
SULT1C2	0.436
KDELC1	-2.38625
PIP5K3	-0.244166666666667
CHI3L1	2.6659
CSDA	-0.354833333333333
VTCN1	4.45275
WDR62	-0.205
TMEM170	-0.14175
KIF2A	-0.49875
C6orf182	-0.039
ARL6IP6	-0.734
ZCCHC9	-1.50825
RARB	3.538
ZNF320	-0.330142857142857
DHX15	-0.280625
PICALM	-0.1835
CNOT6	-0.0934166666666667
HIST1H1A	3.84875
ZNF702	-0.201
OR1E2	0.8995
HLF	-1.3013
LOC442582	-1.036
KIAA0494	0.192
TCF4	-0.2226
APOBEC3B	-3.014
FAM54B	0.60775
MYH2	-3.195
FXN	0.135333333333333
C12orf59	2.0345
PAEP	-2.0675
SPG11	-0.46575
VN1R4	0.674
KCNJ13	-0.934666666666667
NOC3L	0.5045
C5orf36	-2.2795
CPAMD8	2.55875
MLN	-0.845
FLJ11184	0.23875
TIAM1	0.248666666666667
OR10J3	0.185
OR52E2	0.4405
PBX1	2.4062
UBL7	-0.174833333333333
PXMP2	-0.386
SYTL1	0.243666666666667
FAM126B	1.6195
ZNF711	1.1885
GGA1	-0.5885
VAMP4	0.135333333333333
BCAP29	-0.0632
C20orf19	-1.34775
ZNF275	0.51
NEK6	0.1175
SETD8	0.0834166666666667
HEXIM1	-0.5735
SULT1A2	-1.11525
KLHL9	0.234
SLC39A12	4.9965
ARHGEF16	1.203
SCN1A	-1.44016666666667
HNRPH1	-0.321583333333333
C9orf103	-1.1125
ECE1	0.607
MED18	-3.275
TEX13B	0.3595
SNN	1.24675
C6orf62	-0.317777777777778
WNT3A	0.864
IL22RA2	4.6565
MGC21881	-0.8335
GABBR1	0.02425
YIPF6	0.13675
PROX1	-3.6062
PPP1R1B	3.25425
LANCL2	0.2756
SCN3A	-1.6825
SSRP1	0.1645
ASXL2	-0.12225
RPE65	2.199
SNAI1	1.0935
EFNA2	-0.14475
CLDN9	0.285
TP53I13	-0.235875
LOC375748	-0.777
C9orf7	0.16725
C14orf178	-0.8505
GC	0.11125
IER3	-1.0615
KCTD10	0.605875
FLJ45717	1.19675
ADC	1.23566666666667
LOC285908	-1.00016666666667
MLL3	0.26375
KIAA1787	-0.59375
MGC31957	-1.65125
MUC5B	0.542083333333333
ZNF193	-1.4415
CSRP1	1.18725
MOSPD1	-0.0915
C21orf49	-0.4805
RAD1	0.527
ANKRD34	-3.00675
NFRKB	-0.42
FANCA	-0.5325
VTI1A	0.273785714285714
PCBP3	-0.210166666666667
BFSP2	0.83625
ZNF354C	0.744375
FRMPD4	-0.371
IKBKG	-0.357833333333333
LOC441046	-3.84
UNQ9438	-0.0878333333333333
TM4SF20	0.733
MAGEC1	-7.22
AMMECR1	0.619
GLDN	0.82625
TTC30B	1.173
SEC13	-0.5444
EGF	0.1145
HAGH	-0.58725
VSIG1	0.8165
