Hybridization REF	TCGA-BH-A1EO-11A-31R-A137-07
PCDH18	4.06466666666667
HMG1L1	-0.3595
MYO5C	-0.1145
MAPK10	0.834
LDHAL6A	0.5074
NUDT12	0.459666666666667
NCAM1	0.077125
GLIS2	-0.0605
GGTL4	-0.66825
DAPP1	-0.4675
ATF7	0.613625
KIAA0748	-0.45525
NFIL3	1.136
TM6SF1	1.5857
SEZ6	0.36025
NANOS3	0.209666666666667
DNAJA3	-1.52433333333333
CLDN6	-2.26
CIITA	3.0321
EPHA4	0.574666666666667
FANCC	-0.792
CMTM3	0.66425
PSG3	-0.279625
MRPL15	-0.31725
C21orf59	-0.71975
PLCXD2	0.003
C2orf34	-0.903875
UBE2L6	1.694
MED14	-0.396833333333333
HP1BP3	-0.67
C6orf208	-0.19
TPBG	-0.372
OSR2	1.878
XPC	-0.721333333333333
KLHL7	-0.342
CCR3	0.0266666666666667
AGTPBP1	0.0193333333333333
PCSK6	-0.875666666666666
STAT5A	-0.0988
FAM18B	0.33425
LONRF2	-1.24833333333333
PTPN2	-0.092625
SF3A3	-0.563333333333333
EFCBP2	-0.08425
HCFC1	-1.6535
AHNAK	1.324
ACTR5	-0.6365
KIF14	-4.73157142857143
TENC1	2.44275
HEATR5B	0.345
YIPF2	0.0633333333333333
MYEOV2	1.64466666666667
DUSP18	1.43125
KIAA1012	0.5
AHR	0.707
C17orf53	-1.54733333333333
PTPRH	-2.079
ATP6V1C1	-0.1793
TAS2R3	-0.37
LOC440356	-1.64525
COQ10B	0.63575
PSMF1	0.243916666666667
SORBS2	2.37175
NFE2L2	0.755
TMCO7	0.26575
SH3PXD2A	0.3565
SH2D2A	-1.44275
SPINK5	-2.0685
MRPS24	-0.3395
OPA3	0.578
TRAF7	-1.06816666666667
C4orf35	0.850166666666667
MT1G	-0.360125
MGC39545	0.777666666666667
HS1BP3	0.2534
OR2B2	0.2595
CHRM4	0.4465
SFRP2	3.64533333333333
RIC3	1.89125
ART1	0.6475
C6orf1	0.08975
DUS4L	-1.489
C10orf104	0.698
TNFAIP6	5.46475
RTEL1	-1.04825
CCT4	-0.62
ZNF709	-0.9845
CHMP6	0.391166666666667
UPP2	0.2205
CYP19A1	-0.308375
CD151	0.0433333333333333
NDUFA13	0.303666666666667
ARFRP1	-0.492
FAM26B	3.60375
CRYBA1	-1.757
MRPL41	-0.0826666666666667
NPFFR2	-1.167
HRH2	0.3625
SCAMP3	-0.529833333333333
MTMR6	0.3504
MTG1	-1.3845
UBTD1	1.79125
CRABP1	-3.232
FLJ33790	-0.9561
KIAA1908	-0.261666666666667
GPR158	-1.14725
PACSIN3	-1.89083333333333
OMD	5.76283333333333
CATSPER1	0.4755
HOXB8	-0.1725
FBXO46	-0.2965
OAS1	1.20516666666667
SVIL	0.55525
PHB2	-1.5035
ADCY3	0.917
NDRG2	2.32283333333333
ERMAP	0.5454
APBA2	-1.661
IGSF9	-1.674
WNT6	-0.0602857142857143
MYCBPAP	0.9775
ATP2B2	0.0634444444444444
CPVL	1.9801
TRAM2	0.154666666666667
NOP5/NOP58	-0.906
ZNRF4	-0.2725
TLK1	-0.150625
MTMR12	0.154857142857143
ZNF384	-0.344833333333333
FAM9B	-1.887
RPN1	-0.0284
PMVK	0.357
EIF3D	0.3007
SIX2	1.12225
HPS1	0.861214285714286
RNF7	0.3715
PSKH2	0.758
KCTD13	-0.864666666666667
CSMD3	-0.5805
FBF1	-0.6885
IL8	-1.86275
SERPINB13	0.53025
FBXL20	-0.3325
BLR1	0.40775
SH2B1	-1.10133333333333
RFNG	-0.441875
RAB20	1.09
RBM7	0.521
POLR1A	-0.916
TMPRSS4	-2.849
TAF9	0.071875
TERF2	-0.147833333333333
TNFRSF1A	1.1445
ACADVL	0.157166666666667
GTF2H5	1.1865
EDG8	0.2785
C9orf140	-2.978
UST6	0.36925
ZBTB8OS	0.44375
ZNF710	-1.39
GPR174	-1.265
ATP6V0A2	-0.618
KIAA0319L	-1.41558333333333
XKRX	-1.421
DOPEY2	0.1178
SDHD	0.968833333333333
SUMF1	1.77775
OSM	3.62075
OPN3	-1.85
DAGLB	-0.385666666666667
PPFIBP1	0.1265
TRIM63	-0.76025
C10orf53	0.325
LYPD3	-2.893
BCL7A	-1.16675
AGER	-1.09416666666667
TCF19	-1.326375
SAT2	1.248
PFTK1	1.24233333333333
GABRE	-0.087625
C15orf38	1.7767
FIS1	1.044
KCNV2	0.34325
CLPS	0.16275
PPCDC	-0.8665
FOXN2	2.04683333333333
NT5E	-0.458
CD83	2.551
IL18	0.921625
VPS16	0.172
IGFBP2	-2.30666666666667
NOTCH2	0.821
SIGLEC1	4.283125
CD93	7.2805
SULF2	-0.38
CEP164	0.03675
P53AIP1	-0.0815
TOR2A	-0.1665
ZNF136	0.1565
MGP	4.6687
CCDC144A	0.223
TRPC1	0.3495
SMS	-1.49916666666667
MAPK7	0.431
RRAGC	1.798
PARD6A	0.626333333333333
NUB1	0.770833333333333
SYNGR4	-0.594
OR11H12	0.4885
WIF1	2.2135
GCH1	-0.416
OR11H4	-0.1555
SLC44A5	-1.4685
GPRIN2	0.289166666666667
LOC401431	0.94225
CPA4	-2.544
MELK	-3.75722222222222
IL15RA	1.68875
CUL3	1.2845
HMBOX1	0.127
PODXL	-0.90525
CCT6B	1.064
COMTD1	-1.004
MUC20	-0.371666666666667
GPX2	-3.510375
ITK	-1.03175
FBXL5	2.03125
C13orf27	-0.6845
DEFA5	0.5975
TRHDE	-0.706
MTP18	-1.15616666666667
UQCRQ	0.7768
ITGB2	2.1145
CSRP2BP	0.09225
TAS2R44	0.394
PHPT1	0.05975
FAM44C	0.193
ERH	0.31125
MPHOSPH1	-3.0485
MORC1	-1.001
PARVB	0.20025
LAMA1	-1.73866666666667
PGBD3	0.48825
GIMAP6	6.0955
AREG	-3.37483333333333
LIPT1	1.1085
MGC99813	-1.22825
C1orf201	0.409833333333333
GRIN2A	-0.7435
MAN2C1	-0.66
NSUN5	-1.56825
SF3B5	0.67525
MYC	-0.6725
NRXN1	-0.563
ZNF18	0.29625
SPDYA	-0.826125
SLC37A1	-0.253
DECR2	-0.1145
ANKRD38	1.7435
SPTLC3	-1.26683333333333
SUPT16H	-1.313375
DTWD2	0.26425
ULBP1	-0.8995
ZADH1	-0.252
OIP5	-4.4095
IL10RB	0.310666666666667
OTUB2	-0.745125
VWA3A	0.0685
SPIC	0.389
OR6C4	0.469
PSCD4	2.17583333333333
DPY19L2P2	-1.119
TRAPPC6A	-0.287833333333333
C21orf2	-0.1
CEMP1	-0.30225
LIN7B	0.768
E2F7	-3.70983333333333
VCP	-0.27425
LAMA3	0.936666666666667
BGN	1.1355
GPR160	-0.3885
COCH	-0.321666666666667
GPR81	2.02233333333333
APOBEC3F	-1.35175
tcag7.1017	-0.63175
C1orf32	0.666
SCGB1D2	-0.04675
FLJ43987	-0.2695
C6orf170	-0.87175
KLK9	0.937
GPD1L	0.659125
VPS37B	0.18675
ATG3	0.0758333333333333
ADAMTS17	0.2405
KLHDC2	0.5875
NDUFV2	0.15775
BLK	-2.94325
MATN4	1.8935
GPM6A	1.6695
GBP4	4.18883333333333
TMEM162	0.237166666666667
PKP2	-2.4635
HRASLS	0.934777777777778
MMP1	-5.45175
SFXN3	0.5966
FSD1	-1.771
ST6GALNAC3	0.749166666666667
CA12	-0.8682
NCOA6	0.12325
C19orf58	-0.1428
PPP4R1	-0.529666666666667
MAN1A2	0.444
IKBKAP	-1.46375
UPF1	-0.6755
KIAA1219	-0.264
WNT16	0.459833333333333
SNW1	-0.191
IL18RAP	4.59625
RPP30	0.774
CDC40	-0.00428571428571429
SETD3	0.575333333333333
SLAMF6	-0.05175
ELK4	-1.413
TRIM47	1.10133333333333
ACOX3	0.868375
TRIM6	0.677375
KIAA0372	-0.285
TP53AP1	1.3965
SMURF2	0.26625
ADAD1	0.291
EBP	-1.778
KRTAP13-2	-0.8005
FLJ36874	-0.816166666666667
TOR1A	-0.0695
P2RY4	0.232
GPBP1	0.005
TRPV1	0.213125
ADAMTS12	2.12783333333333
PES1	-1.2359
ATG4A	1.15266666666667
MAGEA10	-3.92775
WFS1	1.0785
CC2D1B	-0.08
PABPN1	-0.324125
SLC25A30	0.5745
SLCO1C1	2.42016666666667
SLC22A5	-0.1595
KIF23	-4.6715
SYN2	1.487
ASPN	8.86916666666667
CENTG2	-0.862
QSOX2	-1.9286
FLJ10815	0.0390000000000001
STK24	-0.2624375
SPEG	-1.3018
STK10	0.707666666666667
DACT2	3.65
AAAS	-1.2775
SSX3	-1.286625
ABCD3	-0.7463
C4orf12	2.496625
PARVG	1.50883333333333
FIG4	0.56375
C9orf46	0.755
TMCO6	-0.491
IGHMBP2	-1.28675
DUS2L	-0.776666666666667
FAM3C	-0.0470625
TMEM16D	-1.691875
DCTN4	0.3245
KCNH3	0.77075
EIF2AK2	-0.232
AP1S3	-1.86275
CST4	0.6825
PAM	1.8781875
NUTF2	-0.94325
CITED2	1.117
SLC39A4	-1.56025
C2orf52	-1.1945
GRM3	-0.24725
C12orf49	0.67325
CCDC49	-0.2076
GRAMD1B	-1.12157142857143
FNDC4	2.9535
SIAH2	-0.75425
GDPD4	0.317
C21orf87	0.3335
ATP5A1	-0.305
C16orf63	-0.79175
LOC388135	0.591833333333333
ATP5J2	-0.49975
MMP3	-2.0855
EMID2	0.5045
CRHR1	0.6085
WDR70	-0.247
C13orf31	2.55825
ZFAND1	0.37825
CCL18	6.04283333333333
C3orf49	-0.26
RINT1	-1.6205
KIAA0408	0.771833333333333
F13A1	7.2704
SLC10A1	0.0803333333333333
OGN	6.511
GIPC2	2.08516666666667
XPO6	-1.04833333333333
LCE1A	0.7775
FMR1	-0.0501
LOC374920	0.233
DUSP3	0.981625
ANKMY1	-1.20475
C7orf50	-0.60625
BBS9	0.6455
UNC119B	-0.23275
C9orf72	0.750375
MGC35440	-1.04675
ENTPD6	-0.33625
PPP1R2P9	0.7285
ERCC4	-0.73275
FAHD2B	0.0055
HMHA1	-0.343
HACL1	0.2725
RAD23A	-0.405833333333333
FAM83B	-2.45375
PPP5C	-1.79533333333333
RNASEH2C	0.201625
C9orf153	-0.197
SCAMP4	-0.243
GHITM	1.1297
NDUFB7	0.878375
ADCYAP1	1.47083333333333
SP110	1.79533333333333
MAP3K7IP2	1.12775
DHH	0.962
AGRN	-1.455
WDR33	0.0293333333333333
CEP290	-1.17883333333333
PRPS1L1	-1.36333333333333
KLRA1	-0.426
GPR97	0.3115
CHD7	-1.55708333333333
TLR10	0.10175
SLC30A8	-1.812
HIC1	2.5525
IAPP	0.3305
RXFP4	0.654
GP1BB	0.09525
SHQ1	-0.4025
NKX2-3	0.577166666666667
API5	-0.5765
FTHP1	1.239
MOV10L1	0.780833333333333
TRIM6-TRIM34	2.4985
ADHFE1	2.9065
FAM117A	-0.1995
DDI1	0.131166666666667
CDON	0.981833333333333
TRIM73	-1.5665
IGKC	3.0605
MMP14	-0.5875
DYNC1LI1	-0.291125
C11orf66	0.33825
TRBV3-1	-1.65825
FASTKD5	-0.221
BIVM	-0.81175
LHX4	-0.7795
CXCL2	3.8315
RAB2B	-0.397666666666667
IZUMO1	0.57925
MAP3K15	-0.778
FAM19A2	0.706833333333333
ZC3H8	-1.29083333333333
ZMAT1	1.67625
SPINK5L3	-2.31166666666667
SLC10A6	1.306
APPL2	-0.103875
CARD10	-0.0368333333333333
LOC402176	0.7545
EEF1D	0.5826
RAB6A	0.2338
C12orf5	0.17275
PAPOLG	0.67525
MSRB2	1.67775
BCR	-0.00872222222222222
PUS3	0.4835
TIAM2	0.46425
ZNF317	-0.362833333333333
CHD2	-0.170785714285714
FZD5	-0.3165
NUDT8	-0.08875
ZNF763	-1.0675
PRC1	-3.68255555555556
ABCB9	-0.143833333333333
SPATA3	0.41625
TRAK2	1.297125
STAB1	4.394625
LRRTM2	1.0125
psiTPTE22	-0.3105
DBI	1.94575
SERPINA11	-2.968
NAT5	0.1095
C20orf58	-1.61875
RPS6KA4	0.7695
FLJ90650	5.0055
TGFBRAP1	-0.695
CHRDL2	0.21875
FAHD2A	0.136666666666667
CNTN1	-0.17525
BBS4	-0.5382
TMEM181	0.12925
MINPP1	-0.983
MPHOSPH6	-0.38425
HOXC10	-1.3933
ITPKB	0.476375
CLPTM1L	0.590375
MEOX2	4.224
ATP6V0C	-0.25775
PRPF8	-0.636166666666667
TMC5	1.9005
FKBP3	-0.365
PLEKHB2	-1.13475
OR4D6	1.7285
ZNF544	-0.7412
D2HGDH	-0.7235
RPL18A	-0.0783
HEL308	0.658875
MPP6	-1.9895
TCERG1	-1.793
KRT16	-1.52766666666667
KLF17	-0.7985
KLF5	-1.5965
CDR1	5.89675
VCX3A	-3.7505
FBLN2	4.505375
C14orf104	-0.916
HBE1	-4.6468
OR4S2	0.768
C1orf108	-0.303333333333333
ROBO4	5.40266666666667
CPEB4	0.196375
C11orf80	-2.36483333333333
BCKDHA	-0.00833333333333333
MYOC	7.96475
GIF	0.5245
CKMT1A	-2.125
RPL3	0.5648
THBS1	3.05125
APOO	-1.356
ARMCX1	2.45025
HSZFP36	0.011
SNAPC5	0.08175
EIF4ENIF1	1.2165
ZNF433	-1.1565
TNFRSF21	0.923625
TMPRSS7	0.892
SPATA18	0.9049
HPDL	-2.6665
MKL2	2.1379
TBX3	-0.0385384615384615
C21orf93	0.214333333333333
DAXX	-0.57025
ELMO1	1.166
RGS13	2.81116666666667
TAF11	-0.931
UNC13A	-2.855625
LOC653314	0.2821
ORC3L	-0.33625
IMAA	-3.204
TARBP2	-0.60975
CABIN1	-0.74
TRIOBP	0.2808125
HIST1H2AC	-0.547375
RGS22	1.54616666666667
NCOA1	1.32283333333333
IL25	1.4485
SNCG	4.066
GPR6	0.635
AMDHD1	-0.691666666666667
CHEK2	-0.97375
C6orf142	3.25425
DRD4	-0.1385
C14orf68	-0.991
GDF11	-1.48775
SEMG2	0.4275
CD247	-0.40875
CDAN1	-1.07925
RBMX2	0.0715
TGS1	-1.5225
OIT3	-0.046
SYF2	0.85875
MCM4	-3.679125
PKHD1L1	0.8235
CEP192	-1.06083333333333
IFT88	0.43625
RPL9	1.31528571428571
RAB32	1.97375
DDX43	0.918
P2RX2	0.7515
OR5D18	0.79
UBE1	-0.9225
SLC24A1	0.6365
ARHGAP5	-0.51825
CETP	3.67775
KIAA1731	-1.45483333333333
SLC9A4	0.1405
PTPN6	0.64875
BAHD1	0.20325
GRIK3	-0.306
CACNB2	-0.7882
PDE10A	0.36875
DGCR14	0.076
PCDHB9	-1.07833333333333
RHOQ	2.42583333333333
MAP3K4	0.14725
KTI12	0.557333333333333
RPL23AP13	0.75275
GNG11	3.02075
CLCN3	0.307833333333333
GPAM	3.590875
VSTM2A	0.634
SLAMF7	2.70733333333333
INTS2	-1.1885
PPP2CA	-0.6169
LRP12	-0.0627333333333333
SEC14L2	0.0905555555555556
DKFZP586H2123	5.67425
MC3R	-0.232
CIRH1A	-1.1835
HIST1H2AB	-1.04233333333333
POLH	-1.193125
MGC16703	-1.68483333333333
SNAPC2	0.026
FILIP1L	2.87225
RASGRP4	0.0115
LRRC1	-0.3505
GAS1	2.7405
PRAC	-1.38175
DGKA	-1.10033333333333
NT5C3	-0.5835
PEG3	-2.394
NADK	-0.66525
PRR17	-0.88825
LOC374569	1.03075
SGSH	0.218166666666667
NLRP8	0.413
GALT	0.7348
MCF2	-1.159
ZNF263	-0.68025
TACSTD1	-6.81316666666667
TYR	-5.941
ATP6AP2	0.32775
RNUXA	0.148
ABHD10	-0.0391
GDPD2	-0.57675
SLC35C1	0.50325
UBE2A	1.035375
HERC5	-0.0306666666666667
FAM112B	-4.50416666666667
FBXL16	-4.69975
DKFZP434A0131	-0.5045
ELA3A	-1.7515
RBM41	-0.992125
HAO2	0.522
RNH1	0.643625
SHANK2	-1.0355
OSBP2	-2.229
DAK	-1.54416666666667
C3orf58	0.6675
TCL1B	-1.843
KBTBD2	0.193
SUGT1L1	0.162
UBE2E2	0.478166666666667
MYL9	4.289375
CDC23	-0.8955
PBXIP1	1.9262
CXorf40B	-0.6975
NBL1	2.1315
RTBDN	0.279
RAB11FIP5	0.380875
TTTY13	0.357
SCOTIN	-0.487083333333333
SOHLH1	-1.026
CDKN1A	0.652142857142857
NCK1	1.088
ZNF550	-0.63925
SAPS3	0.0824166666666667
SPIN3	0.186166666666667
MAGEE2	1.433
MIS12	-0.260833333333333
OR8H2	0.5975
KIAA0774	-2.53966666666667
UNC5D	-1.101
CUL7	-1.129
LIPC	-1.5685
DIO1	-2.87425
C20orf11	-0.7137
CTRL	-0.5485
HS3ST2	4.15175
PAK4	-0.043
CCRL1	6.83375
RNF10	-0.062125
ZNF567	0.4275
ZNF660	-0.344
TCEAL3	-0.09375
MAGOH	1.23133333333333
CENPB	-0.593833333333333
C19orf7	0.687125
LOC388965	1.52425
ZCCHC13	0.141
JMJD1A	-1.299
HIST1H4H	-1.193
TBRG1	0.1008
GPC3	0.2665
TAF1C	-0.808625
EBNA1BP2	-1.21516666666667
CIAPIN1	-0.72775
PDGFRA	1.27122222222222
CSTB	0.72275
CENPI	-2.81
GTF2E2	0.0045
RPP21	-0.097
CCNF	-1.896
KCNQ3	0.352
FAM79A	1.5435
SLC22A12	0.856
NOVA1	2.22316666666667
FZD3	-2.283
AKAP8	-1.23825
SOCS5	0.69725
CFDP1	-0.80075
DLG5	-0.72
PGM5	2.70691666666667
C1orf144	0.0966666666666667
HDAC10	-1.377
RND2	-0.53725
C20orf199	-0.1855
RNMT	-0.613125
SLURP1	-0.20425
ASTN1	0.01625
SH3BGR	1.3765
MYCL1	-1.767875
ZHX1	1.538
CENPK	-3.62375
FOSB	4.6995
LOC643406	0.993625
C2orf59	-0.860375
TMEM135	0.326875
SLC27A2	-2.536
KRT33A	-3.019
OVOL1	-2.536375
PAMCI	0.891
S100A7	-1.8275
ZNF789	-1.3685
HARS2	-0.0435
RPL23A	-0.7355
TCF23	0.062
UPF3B	-1.38075
C17orf78	0.803
HLA-DOB	0.346
C14orf142	0.403833333333333
TEKT5	-0.590166666666667
DMWD	0.263
POLD1	-2.6105
GSCL	-0.4265
CALD1	0.0466
SCRT1	0.379166666666667
AIG1	1.73325
UNC84B	-1.03
ZNF404	-0.48175
TMED6	-2.209
KIAA1462	0.0845
LRRC27	1.568
PYGO1	-0.4905
PIGU	-1.17666666666667
ALAS2	-2.17683333333333
WRNIP1	-0.04775
CNNM3	-0.7045
ZNF2	0.6065
ST3GAL5	1.06983333333333
MRPL23	0.08675
TSSK6	-0.47325
PSMA6	-0.172
C16orf70	-0.78725
KIAA1602	-0.3745
ALMS1	-0.41
DCN	5.970625
TMEM132D	-0.95525
SUCLG2	-0.54375
ABHD14A	1.448
DEXI	0.794
AMPD2	-1.31316666666667
IFNAR2	0.757666666666667
CYB5A	2.9791
TLOC1	1.35305
NXF5	-0.6755
NRBF2	1.12025
KCTD3	0.0165
ITGAE	0.834666666666667
SLC30A3	-1.85583333333333
ZRF1	-1.199
IFRD2	-0.181625
XAB1	0.20175
PYCR2	-1.2925
SERPINB3	-6.0505
TMLHE	0.801
GEFT	-1.12775
ABCA5	0.702125
EMR4	0.5175
TSFM	-0.54675
HIST3H2BB	-1.9285
ARHGEF19	-0.6185
TSPAN17	0.2015
ABCC8	-0.38675
MAP1S	-0.346333333333333
C22orf36	0.45225
BNC2	0.283928571428571
HIST1H4A	-1.869
NDUFS3	0.208666666666667
WDR3	-1.3145
XKR4	-0.2765
TTC33	0.210214285714286
STMN2	4.54825
CPN2	0.259333333333333
HSPC105	-0.579875
PCOLCE2	4.40575
C3orf55	5.035
KLHDC9	0.5025
TBC1D23	0.49975
ATXN2L	-1.93541666666667
MAP2K3	0.39625
SCAP	-0.238
ZNF486	-0.614833333333333
C20orf96	-0.5335
NARS	-0.88825
ADAMTSL1	0.390357142857143
PRCC	-0.583
CCDC126	1.26508333333333
ZNF675	-1.6625
CALCOCO1	1.2095
ANKRD43	0.90075
CWF19L2	0.690166666666667
ZBTB32	0.747666666666667
BRAF	-0.44975
ODF4	0.1775
MGC14376	2.20383333333333
HORMAD1	-2.70633333333333
AAK1	0.0861666666666667
PEBP1	1.33866666666667
TNFSF5IP1	0.625166666666667
DKFZp564N2472	0.37725
RMND1	0.143375
IGKV1-5	3.93225
COL1A2	4.13733333333333
SERPINA5	-1.885625
AANAT	1.0035
C19orf21	-3.12433333333333
GEMIN5	-0.3685
UBR4	-0.346666666666667
LTBP3	1.21916666666667
AMHR2	-1.94633333333333
PROCR	2.131
MYBBP1A	-1.82
C20orf39	-0.311666666666667
ZNF697	0.531625
PASK	-1.725
ZNF776	-0.361833333333333
RFXDC2	-0.222
KIAA0467	0.1785
C10orf96	-2.157
ZNF503	0.8225
GULP1	0.416416666666667
KCNE4	-1.25966666666667
DKFZp434K191	-1.55675
LOC196913	-0.334
BHLHB4	0.2285
CH25H	4.339
LOC81691	-1.78633333333333
ALPL	0.751428571428571
COL12A1	1.10475
FOLR3	-0.7235
GPR123	0.755125
TRIM62	-0.482785714285714
ABLIM1	2.13483333333333
MAST3	-0.731
RHBDD1	0.229333333333333
LOC338809	-0.2615
RYBP	-0.23875
TTC26	-1.011375
ZNF22	0.750166666666667
ISCA2	-0.376
RDM1	-3.71575
PIGM	-0.23
GNB3	-1.32
ACTR2	-0.1901
HMGB1	0.4656
EDG1	5.97833333333333
SOAT2	-2.64525
OR10AD1	0.475
RAP1GDS1	0.72675
LCE1F	0.968
ESM1	-2.14675
RCN3	2.502
CREBL1	-0.50925
DBNL	-0.922666666666667
PTGER3	4.713375
USP30	-0.1045
BCL2L12	-0.870166666666667
KIF26B	0.46525
ZNF416	0.979
ZNF225	-0.0635
C17orf70	-0.4195
ZNF554	0.31525
RAE1	-1.48316666666667
TNIK	0.224666666666667
ACTN3	-0.333
MGC45922	0.633
CCNA1	-0.6215
RYK	0.704833333333333
IL26	0.614
LRP3	0.8645
QARS	-0.80675
SOX7	2.96321428571429
BID	-0.17075
OR2S2	0.1255
CXCL14	5.87775
C11orf47	-1.15
MGC29891	0.457
HSPB8	2.9192
PRDM14	-3.1545
NUFIP2	0.41925
MNAT1	0.06425
ZDHHC2	1.16158333333333
MBNL2	1.243375
ADD3	1.130375
CSNK2A1P	-1.345
KLK6	-2.21733333333333
TMEM111	0.7582
KIAA1279	0.01575
NUBP2	-0.437
RAB42	0.465
ID3	1.6442
TM9SF1	-1.11525
MDP-1	0.3865
POU4F2	0.862
IQCK	0.36875
C16orf14	-1.4035
CAPN3	-1.23325
FAM43B	1.583375
RECQL	-0.4815
AP1G1	-0.449357142857143
CTNNBL1	-0.305666666666667
ECHDC1	0.425166666666667
SMARCC1	-1.9059
FOXQ1	-2.34275
GNAI3	0.317166666666667
POLG2	-2.21325
CD4	2.07125
ITLN1	4.9475
EBI2	6.06875
IRF1	-0.07725
PTPRE	3.224
PTK2B	-1.07075
NXNL2	-1.862
SOX4	-1.192
TSPAN3	1.229
SH2D1A	-1.23566666666667
C8orf58	0.372833333333333
USP20	-1.137
DUSP22	1.24141666666667
CALB1	-2.304
L3MBTL2	0.544166666666667
MCRS1	-0.42525
TMEM118	-2.12283333333333
C18orf8	0.948833333333333
FLJ10241	-0.466375
GJA12	2.5245
PKD1	-0.104833333333333
ZFP3	0.245
JAM3	0.128875
LAPTM4A	2.3672
DIRC2	1.017
KIAA2022	-0.0648333333333333
MYOM1	3.05533333333333
TRPM8	-2.652
MOP-1	1.21225
PHKG2	-1.0195
ZNF650	0.56525
KIAA1522	-1.8375
PSG8	-1.4392
DDX19B	-0.069
MOBKL1B	0.05125
DIAPH2	1.46425
PTPN12	0.44975
CLN8	0.1939
CRYZL1	0.928666666666667
CRY2	0.73225
FCGR2B	6.27933333333333
PNPLA4	1.319
ZNF454	1.085
DKFZp434B1231	0.422
CLDN11	1.4965
RFWD2	0.6495
CIB2	0.642833333333333
MXRA8	3.519125
HRK	-0.070375
MAML2	1.07125
C4orf31	2.9125
C6orf192	0.96075
COG6	0.6985
FAM5B	-0.4845
NFATC1	2.4189
SEPT10	0.64575
SCYL1	-0.5852
RPP40	-0.4685
SCOC	0.1917
KIAA1450	2.05825
CTDSPL2	-0.301
TBX5	3.19183333333333
NAPG	-0.027875
RHD	-3.9775
C14orf45	0.8585
ZBTB22	0.355
PLCG1	-1.668
ANKRD10	-1.145625
AQP7P2	5.79375
TAGLN2	0.6425
HTR2C	-1.98683333333333
SLC16A7	2.40783333333333
C17orf83	-0.549
TSGA14	-0.844666666666667
MDH1	0.8635
PPP3R2	0.4682
DCBLD2	-0.982785714285714
RBM33	-0.15
DPH3	-0.06125
SYT10	-1.854
FMO4	3.211875
THYN1	0.10775
DRD5	-1.6025
OTOR	-0.0222857142857143
PGRMC2	1.4515
KATNAL1	0.972625
PAQR6	-3.951
UBE2I	-0.9285
C14orf28	1.64
C8orf70	0.64425
FLYWCH1	-0.366
ANGPTL3	-1.21525
GLRX2	0.305833333333333
ATP11A	-0.827071428571428
ARL5B	-0.280875
MUC16	-2.25425
SLC25A5	-0.930071428571429
ACRC	0.126
MYO1C	0.05175
FAM89B	1.23766666666667
FAS	1.220125
KIFAP3	1.41625
GLRA2	0.551
BTN3A2	0.7839
CNKSR3	-0.384125
CSTF3	-1.07216666666667
ARPM1	2.43025
KIAA1530	-0.9085
C9orf150	1.3905
PRKCI	-0.93925
tcag7.1015	-1.5355
SOD3	2.86175
ZNF574	0.019
CYP21A2	1.519
RPL12	0.358
COMMD2	-0.42425
WIZ	-0.36025
LOC344405	-0.1185
ALDH4A1	1.04970588235294
CRYAB	5.5375
COPA	0.4261
PCDHGA7	0.409
KIF11	-2.61925
RASD2	-0.107
SLC26A3	-1.0275
ZNF175	0.021
JAKMIP2	-2.006
C8orf4	1.20383333333333
PTHLH	3.77725
SLC40A1	3.92858333333333
OR7D4	0.334333333333333
PCDHB17	-0.512
CD36	7.79507142857143
C6orf203	1.6535
PRKG2	-0.3345
LOC400566	0.62075
ANAPC13	0.56775
SLCO3A1	0.401
ZNF692	-2.9975
FANCL	-1.5245
SH3GLB1	1.80575
C12orf61	0.814
KBTBD6	-0.367
SUPT5H	0.036875
XRCC6	-0.3039
HUS1B	-0.5968
FAM133B	-0.0360714285714286
LOC728276	-0.7825
KCTD18	1.02225
SOS2	1.21133333333333
CCDC99	-2.4215
C1QTNF5	5.724
NNAT	4.132
USP16	0.47
LARS	-1.19125
ZBTB2	0.41925
ABO	0.407833333333333
TRAF3	0.277
GALNT5	-2.454
NAP5	0.205375
ALG14	1.7995
KIAA0515	-0.405346153846154
WDR75	-0.694666666666667
TEX261	0.3745
LY86	1.88775
LOC389072	-0.8615
FLJ13611	0.3765
MRGPRX2	0.2995
SNRPA	-1.651625
OR2G2	0.522
GPRASP2	1.6175
C7orf42	0.3534
C9orf163	0.4975
CYP11B2	0.96
FCRL3	0.359
PRDX1	-0.68675
FGB	-6.7735
COX17	0.914666666666667
C16orf33	-0.9455
PIWIL1	-0.1682
FOLR1	-2.457
KIAA0082	-0.73825
FREQ	-0.926
TMCC2	-0.458166666666667
TCF12	-0.263083333333333
ZNF721	-0.16775
FAM130A2	0.35075
POU4F1	-2.611
SNRPF	-0.88275
SGIP1	0.307333333333333
ZNF641	1.479
EMG1	-0.46575
PRRG4	-1.1025
HIRA	-2.15075
MYNN	0.422666666666667
AEBP2	-0.36975
TBXA2R	1.6525
ISL2	-1.041
PCDHB11	0.389
RNF144A	0.031125
MARCH5	0.464875
DULLARD	-0.1285
DCLRE1B	-0.101333333333333
ITGA8	1.0095
TP73	-0.36475
PRKCD	0.65825
NDUFB4	0.54775
ATP13A4	0.0652499999999999
ANTXR2	1.2675
COL4A3	-0.801333333333333
MYO10	-1.7706
SLC6A18	0.537
PEX1	-0.00725
TMEM74	-0.0533333333333333
