Hybridization REF	TCGA-BH-A1EU-11A-23R-A137-07
RPL23A	-0.587333333333333
TCF23	4.094
UPF3B	-1.13225
C17orf78	1.562
HLA-DOB	0.862333333333333
C14orf142	0.162833333333333
TEKT5	0.581833333333333
DMWD	1.5035
POLD1	-2.74816666666667
GSCL	-0.827
CALD1	1.2675
SCRT1	2.1935
AIG1	1.342
UNC84B	0.11175
ZNF404	0.5195
TMED6	-2.38425
KIAA1462	0.8425
LRRC27	1.06733333333333
PYGO1	-0.6165
PIGU	-0.917
ALAS2	-3.74733333333333
WRNIP1	0.07
CNNM3	-0.8695
ZNF2	-0.465
ST3GAL5	-0.669416666666667
MRPL23	-0.29675
TSSK6	0.48725
PSMA6	-0.47275
C16orf70	-1.22125
KIAA1602	-0.4415
ALMS1	-0.5725
DCN	5.251875
TMEM132D	-0.909666666666667
SUCLG2	-0.7305
ABHD14A	0.14925
DEXI	0.231833333333333
AMPD2	-0.819166666666667
IFNAR2	-0.690666666666667
CYB5A	2.3726
TLOC1	0.76505
NXF5	0.447166666666667
NRBF2	0.282875
KCTD3	0.5885
ITGAE	-0.0748333333333333
SLC30A3	-1.49733333333333
ZRF1	-0.8475
IFRD2	-0.87625
XAB1	-0.23075
PYCR2	-0.667333333333333
SERPINB3	-2.3275
TMLHE	-0.1578
GEFT	-1.292125
ABCA5	1.46325
EMR4	0.343
TSFM	-0.46475
HIST3H2BB	-2.15875
ARHGEF19	-0.122
TSPAN17	-0.428666666666667
ABCC8	0.43125
MAP1S	0.849333333333333
C22orf36	1.10625
BNC2	-0.180142857142857
HIST1H4A	-2.93475
NDUFS3	-0.266333333333333
WDR3	-1.15216666666667
XKR4	0.49125
TTC33	0.108769230769231
STMN2	2.27225
CPN2	0.5722
HSPC105	1.0305
PCOLCE2	2.377
C3orf55	2.728
KLHDC9	1.63833333333333
TBC1D23	-0.095
ATXN2L	-1.7865
MAP2K3	-0.207583333333333
SCAP	-0.198
ZNF486	-0.295666666666667
C20orf96	-1.75025
NARS	-0.88475
ADAMTSL1	-0.450714285714286
PRCC	-0.897166666666667
CCDC126	0.782333333333333
ZNF675	-0.7545
CALCOCO1	1.32825
ANKRD43	2.26525
CWF19L2	0.335166666666667
ZBTB32	1.0565
BRAF	-0.55925
ODF4	1.17325
MGC14376	1.68983333333333
HORMAD1	-2.2988
AAK1	-0.241833333333333
PEBP1	0.872333333333333
TNFSF5IP1	-0.128166666666667
DKFZp564N2472	0.3105
RMND1	-0.007875
IGKV1-5	5.506
COL1A2	1.0195
SERPINA5	-2.00175
AANAT	0.747
C19orf21	-2.32466666666667
GEMIN5	-1.21925
UBR4	-0.733833333333333
LTBP3	1.095
AMHR2	-1.48433333333333
PROCR	0.1545
MYBBP1A	-1.3425
C20orf39	-2.55566666666667
ZNF697	-1.009625
PASK	-1.8932
ZNF776	-0.224666666666667
RFXDC2	-0.92575
KIAA0467	0.41575
C10orf96	-2.39033333333333
ZNF503	0.3175
GULP1	0.519416666666667
KCNE4	-2.979
DKFZp434K191	0.99
LOC196913	0.8995
BHLHB4	1.719
CH25H	1.15025
LOC81691	-1.98333333333333
ALPL	0.6345
COL12A1	1.0485
FOLR3	-1.42033333333333
GPR123	1.08157142857143
TRIM62	-0.1185
ABLIM1	1.7985
MAST3	-0.219
RHBDD1	-0.3075
LOC338809	1.119
RYBP	-0.8115
TTC26	-1.489375
ZNF22	0.325166666666667
ISCA2	-0.30625
RDM1	-2.72025
PIGM	-0.3825
GNB3	-1.8765
ACTR2	-0.9196
HMGB1	-0.1439
EDG1	3.7995
SOAT2	-2.87375
OR10AD1	-0.453
RAP1GDS1	0.793666666666667
LCE1F	1.8805
ESM1	-4.051625
RCN3	1.961
CREBL1	1.36225
DBNL	-0.960166666666667
PTGER3	2.641375
USP30	1.07616666666667
BCL2L12	-1.10366666666667
KIF26B	0.13125
ZNF416	0.25125
ZNF225	-0.1805
C17orf70	-0.16375
ZNF554	0.8055
RAE1	-1.33666666666667
TNIK	-0.247666666666667
ACTN3	0.477
MGC45922	3.498
CCNA1	0.433
RYK	0.650333333333333
IL26	2.755
LRP3	2.267
QARS	-0.18725
SOX7	2.00028571428571
BID	-0.941
OR2S2	0.6
CXCL14	5.43325
C11orf47	-0.7085
MGC29891	-0.937
HSPB8	2.4561
PRDM14	-1.1175
NUFIP2	0.07125
MNAT1	-0.011375
ZDHHC2	0.562833333333333
MBNL2	1.528875
ADD3	1.210125
CSNK2A1P	-2.05325
KLK6	2.17916666666667
TMEM111	0.0876
KIAA1279	-0.1415
NUBP2	-0.498166666666667
RAB42	-2.04975
ID3	0.1762
TM9SF1	-0.652
MDP-1	-0.201
POU4F2	0.63075
IQCK	0.63125
C16orf14	-1.54
CAPN3	-1.646875
FAM43B	1.367625
RECQL	-1.47425
AP1G1	-0.5585
CTNNBL1	-0.278666666666667
ECHDC1	0.1205
SMARCC1	-1.7871
FOXQ1	-1.15425
GNAI3	-0.460666666666667
POLG2	-1.34575
CD4	2.393125
ITLN1	0.202
EBI2	3.02775
IRF1	0.08475
PTPRE	0.9242
PTK2B	-0.87825
NXNL2	-1.4445
SOX4	0.331666666666667
TSPAN3	0.1775
SH2D1A	-3.106
C8orf58	-0.275
USP20	-0.78425
DUSP22	-0.178083333333333
CALB1	-3.31616666666667
L3MBTL2	0.59
MCRS1	-0.42575
TMEM118	-2.60266666666667
C18orf8	0.2105
FLJ10241	-0.72525
GJA12	2.38625
PKD1	0.524833333333333
ZFP3	0.469
JAM3	-0.3705
LAPTM4A	1.8448
DIRC2	0.00825
KIAA2022	0.432333333333333
MYOM1	1.78666666666667
TRPM8	-1.6095
MOP-1	2.808
PHKG2	-0.89625
ZNF650	0.13375
KIAA1522	0.705375
PSG8	0.502833333333333
DDX19B	-0.298
MOBKL1B	-0.9375
DIAPH2	-0.0284166666666667
PTPN12	0.42925
CLN8	-0.2302
CRYZL1	0.4635
CRY2	2.1635
FCGR2B	4.3965
PNPLA4	1.260875
ZNF454	0.3105
DKFZp434B1231	1.853
CLDN11	2.4884
RFWD2	0.0846666666666667
CIB2	-1.01083333333333
MXRA8	2.74075
HRK	-0.17975
MAML2	-0.20425
C4orf31	1.66625
C6orf192	1.05075
COG6	0.395125
FAM5B	0.37275
NFATC1	0.6702
SEPT10	0.31025
SCYL1	-0.1912
RPP40	-0.91625
SCOC	0.9104
KIAA1450	0.70075
CTDSPL2	-0.59825
TBX5	2.09283333333333
NAPG	-1.6015
RHD	-4.46375
C14orf45	1.5145
ZBTB22	0.885
PLCG1	-0.6975
ANKRD10	-0.246
AQP7P2	4.30625
TAGLN2	0.370666666666667
HTR2C	-1.23483333333333
SLC16A7	0.620833333333333
C17orf83	-0.973
TSGA14	-1.02266666666667
MDH1	0.269
PPP3R2	1.16933333333333
DCBLD2	-1.94107142857143
RBM33	-1.287875
DPH3	-1.477
SYT10	-1.1675
FMO4	1.916
THYN1	-0.191
DRD5	0.959
OTOR	0.841333333333333
PGRMC2	0.4102
KATNAL1	0.472
PAQR6	-2.3095
UBE2I	-1.23075
C14orf28	0.6445
C8orf70	1.159
FLYWCH1	-0.253
ANGPTL3	-0.46825
GLRX2	-0.292666666666667
ATP11A	-1.17042857142857
ARL5B	-1.73225
MUC16	-1.6975
SLC25A5	-1.00028571428571
ACRC	0.01975
MYO1C	0.045
FAM89B	0.734
FAS	1.117625
KIFAP3	0.90475
GLRA2	0.5555
BTN3A2	-0.4201
CNKSR3	0.867375
CSTF3	-0.953333333333333
ARPM1	0.616
KIAA1530	-1.757
C9orf150	0.693833333333333
PRKCI	-1.82975
tcag7.1015	-1.7045
SOD3	2.09175
ZNF574	1.68075
CYP21A2	2.03725
RPL12	0.825
COMMD2	-0.65875
WIZ	-0.35975
LOC344405	-0.74075
ALDH4A1	-0.169058823529412
CRYAB	5.20075
COPA	0.214666666666667
PCDHGA7	1.95283333333333
KIF11	-3.06625
RASD2	0.63775
SLC26A3	2.298
ZNF175	0.339
JAKMIP2	-3.10325
C8orf4	1.27516666666667
PTHLH	2.82175
SLC40A1	3.24641666666667
OR7D4	0.707
PCDHB17	2.2025
CD36	6.42914285714286
C6orf203	1.2947
PRKG2	-1.35
LOC400566	0.16975
ANAPC13	0.073
SLCO3A1	-0.2565
ZNF692	-1.8515
FANCL	-0.5105
SH3GLB1	0.77725
C12orf61	-1.0885
KBTBD6	-0.48225
SUPT5H	-0.039875
XRCC6	0.1018
HUS1B	-1.4375
FAM133B	-0.157785714285714
LOC728276	0.512
KCTD18	0.52975
SOS2	1.32666666666667
CCDC99	-2.32525
C1QTNF5	3.1925
NNAT	2.703
USP16	0.5355
LARS	-1.501125
ZBTB2	-0.250375
ABO	-1.037
TRAF3	-1.4785
GALNT5	-3.1925
NAP5	-0.659625
ALG14	0.915166666666667
KIAA0515	-0.225692307692308
WDR75	-0.695333333333333
TEX261	-0.166333333333333
LY86	0.95075
LOC389072	-0.5515
FLJ13611	0.03425
MRGPRX2	1.4215
SNRPA	-1.3295
OR2G2	1.258
GPRASP2	2.19975
C7orf42	0.00460000000000002
C9orf163	0.631
CYP11B2	0.007
FCRL3	0.864
PRDX1	-0.5555
FGB	-6.9235
COX17	0.39625
C16orf33	-1.24625
PIWIL1	0.4145
FOLR1	-0.855666666666667
KIAA0082	-0.2865
FREQ	-1.2965
TMCC2	0.429666666666667
TCF12	-0.789333333333333
ZNF721	0.707
FAM130A2	1.3995
POU4F1	-2.61775
SNRPF	-0.699375
SGIP1	0.324833333333333
ZNF641	0.7835
EMG1	-0.591875
PRRG4	-0.392
HIRA	-1.66425
MYNN	0.3815
AEBP2	-0.324583333333333
TBXA2R	-0.431666666666667
ISL2	-1.72
PCDHB11	0.646
RNF144A	-0.789
MARCH5	0.297875
DULLARD	-0.197333333333333
DCLRE1B	-1.45266666666667
ITGA8	-0.14875
TP73	0.9635
PRKCD	0.50075
NDUFB4	0.01425
ATP13A4	1.6655
ANTXR2	-0.543166666666667
COL4A3	1.0475
MYO10	-2.4557
SLC6A18	2.46525
PEX1	-0.3995
TMEM74	-0.816166666666667
RBM19	0.154
TAPBP	0.39115
RUNX1	1.065625
MID1	0.609416666666667
GPR64	0.062
RASEF	3.358
GABRG1	0.477571428571429
MYO16	-0.9755
DBF4	-2.588
TSHZ2	4.5905
RIPK2	-0.703375
PPTC7	-0.264166666666667
KIF4B	-2.6285
LRRC31	1.274125
ZNF540	3.41525
EFNB3	1.11716666666667
LOH12CR1	0.1715
STON2	-0.0898333333333333
GLP1R	1.33875
CSTF2T	-0.339375
IREB2	-1.5845
GRSF1	-0.45125
PDCD7	-0.826833333333333
LRRC43	-1.0385
CNR1	1.163
IL1F7	0.266
C12orf64	0.12175
FAM69B	-0.53775
NR2E1	-2.26666666666667
MS4A6A	3.6508
FTL	-0.4137
C7orf36	0.51325
PCLO	0.173
DYRK2	0.0590833333333333
ARIH2	-0.134
SAMD7	0.5505
SCNN1D	0.805
SLC32A1	-0.622625
C22orf25	-0.486
MRPS18A	-0.1366
GPR112	0.2975
EARS2	-1.30225
ERN2	3.333
ATPBD3	-0.247166666666667
PRH2	-0.102
CDKN2D	-0.9285
PGLYRP2	0.72525
TRIM40	1.0655
SEC14L3	-0.4338
SLC22A1	0.01175
BTN2A3	-0.05475
RASA4	0.93575
CCNL2	-0.529833333333333
MYBPC3	1.701
GJA4	3.95875
CDC42SE1	-0.38575
TRPV2	-1.5285
MYPN	-3.5808
SIM1	1.2465
CDADC1	0.824666666666667
ZFHX4	1.57775
NIBP	0.0166666666666667
ADAMTS19	-1.10725
ABTB2	-0.56375
TSPYL2	0.11775
EIF2S3	-0.6282
SOX30	1.309
AP2A1	-0.5805
DKFZP564O0523	0.527333333333333
LOC285398	-0.26475
CDH18	-4.43025
CHL1	5.337625
GATS	-0.0914444444444444
TBC1D2B	0.408666666666667
OR1J1	2.9565
GSN	3.67183333333333
DPCR1	1.579
GARNL4	-0.7526
SMARCA5	-1.12875
PLEKHG3	0.397
ZBTB45	0.1775
FRMD6	0.0663333333333333
PLS1	-0.4795
DGKZ	-0.508833333333333
EFNA1	1.1366
WDR85	-0.888625
ANK2	1.21225
PAGE4	-0.879
SENP6	0.835333333333333
AKR7A2	-0.483666666666667
FKBP10	-2.72075
VEGFC	-1.0985
LARP1	-1.1866875
SRBD1	-0.4285
ITGB6	2.5215
SLC1A2	-0.484785714285714
INVS	-1.34883333333333
MPO	0.3595
MOBKL3	0.3386
CUTL2	0.095875
KLK2	0.814916666666667
VIM	-0.5855
REG1B	-0.1598
PCDHGC4	0.37075
C3orf34	-0.4035
SUMO3	-0.347
CST9L	1.8905
MLL4	-0.50525
SPR	0.357166666666667
SAMD9L	0.35075
ABCE1	-0.7615
SUPT3H	-1.01816666666667
ACTBL1	-1.385
ADAMTS4	0.244333333333333
SLIT3	4.53025
RHEBL1	-1.6
NPM2	2.15975
MAN1C1	0.861375
KIAA1856	1.1005
HSPA6	0.966
LOC388152	-2.2845
C10orf140	0.767
ZDHHC12	-0.539
LIN7A	-0.459
PHC2	0.647416666666667
SPHK1	-0.35225
TRIM26	-0.143375
FAM83E	0.00950000000000001
C18orf24	-3.3545
ZNF578	0.149333333333333
ORAI1	-0.66075
RUVBL1	-1.76533333333333
C7orf20	-0.747833333333333
APAF1	-1.48
SLC36A4	-1.46616666666667
MYH11	5.59516666666667
NEK1	-0.4545
MPP2	-0.568875
C12orf24	-2.971
TNK2	1.5794375
ZNF289	-0.53275
MATN3	-3.13985714285714
IFNGR2	0.9445
ITPR1	2.04375
EBF3	4.1025
TBC1D20	-0.2761
OR10P1	2.9315
DDAH2	1.3135
SHPRH	-0.356
STX7	0.35
LOC554248	-1.39775
BCAR1	-0.7715
ATXN3	0.0849166666666667
TRIM27	-0.85075
CDC42EP2	1.1385
CHP	-0.0655
SOX17	2.991625
ZNF259	-1.02033333333333
CHCHD1	-0.290375
ZDHHC19	-0.0765
GBP2	3.627
GARNL3	0.773
MRC2	0.85625
C1orf52	-0.5595
AOF2	-1.397
LRPPRC	-0.5501
ACVR1C	3.256
TM4SF18	4.67033333333333
TMEM169	-0.661166666666667
PPP1R16A	-0.363625
EBF1	3.41816666666667
RRS1	-0.323833333333333
SNX2	-0.017
OR2T2	2.476
RBX1	0.137
ANKRD54	0.281833333333333
TSNAX	-0.189333333333333
TMEM83	-0.38475
ZBTB7A	0.1055
ATM	-1.77009090909091
LOC338328	4.31416666666667
TIE1	1.41783333333333
HIST1H3G	-0.789333333333333
PASD1	-4.59666666666667
TINAG	0.70675
PCDHAC2	-0.0205
LRRC15	-1.77425
WBSCR17	-1.209
TFF2	-0.7645
PARP2	-0.635
NDFIP2	-0.6155
PCDHGB2	-0.111
WDR60	-0.0355
MAP7D2	-0.9586
USP45	-2.00225
GSDML	-0.48225
TNS1	0.4717
PLCD4	-0.02
IQCD	-0.264166666666667
SMPX	-1.197
CD9	1.05966666666667
SRGN	1.39
CASP7	0.964875
INOC1	0.1635
DKFZp451M2119	-0.97325
VMAC	0.1895
USP53	2.2903
CAMK1G	-1.144
TMEM106A	-0.874
CDC20	-3.4579
ACSL5	0.3785
CBWD5	-0.327
C1orf87	0.246
KIAA1274	1.07275
PRUNE2	-0.353642857142857
LYPLA2	-0.742666666666667
DOK6	-1.647
GPR149	1.561
FAM30A	2.56125
TMEM129	0.403
SLC35B3	0.613
ACPP	-0.3914
LOC200261	-0.866
SLC4A7	-0.015
CCDC40	1.5495
GART	-2.29325
THOP1	-2.159
SCARB1	-1.532625
CACNA1F	-0.09075
TRIAP1	-0.230833333333333
SYT14L	2.166
SFRS8	-0.925833333333333
PBOV1	0.68825
GOLSYN	1.781
GJB7	-0.079
CAMK2N1	0.10625
GREM1	3.41383333333333
FLJ20433	0.4835
QPCT	-3.358125
PRKAG2	1.40933333333333
H2AFX	-3.214625
C6orf154	-0.15525
PLOD3	-1.05375
ZBTB39	-0.522833333333333
WASF3	1.91808333333333
DRG1	-0.35325
PRR4	-0.3595
SPCS1	-0.2565
KDELR3	-0.824666666666667
SRP19	-0.156
GABRA6	0.00033333333333332
MFSD1	1.24775
MMEL1	1.703
PDXDC2	-0.7166
BUB1	-6.73844444444444
RNF138	-1.386625
MYLPF	0.186666666666667
AIF1	1.30216666666667
DYNLRB1	0.357
HCN3	-0.296666666666667
HIST1H2AI	-1.3875
MAP4K5	-0.0749166666666666
LASP1	-0.267125
LOC130951	-0.185
PLAA	-0.414
KRT6A	3.4675
C6orf117	-0.8275
ARHGAP23	-0.7995
PTF1A	0.756
GPHA2	1.68075
LCE3B	-0.15225
MCL1	-0.245642857142857
EHBP1	-0.308083333333333
PRNP	1.411875
ZSCAN1	0.2405
C1orf113	0.205666666666667
FOXA3	-2.1475
NEB	0.40225
ASGR1	-4.42283333333333
CTGF	2.06133333333333
RAB17	-0.0323333333333333
MST101	-1.33825
JARID1B	-0.5576
USP37	-0.8602
PTBP1	-1.53983333333333
PTPN7	-0.255
CDC7	-3.149
SNX7	0.5125
ZNF335	0.01675
CPT2	-1.3325
HEATR1	-1.364375
HSPC152	-0.004875
C5orf40	0.035
PSME1	-0.201333333333333
STAG3	-2.469
TMEM154	0.7515
KLHL32	-0.411833333333333
TSGA10IP	0.914
SUV420H2	-1.26933333333333
SF1	-0.776
2'-PDE	-0.8025625
PNLIPRP2	0.5415
TRSPAP1	0.092
NUP210	-2.20616666666667
ANP32C	-1.28166666666667
RAB11B	0.07
ASB15	0.933
ITGB3BP	-0.814
UBASH3A	-1.3915
YWHAB	-0.06275
TPRX1	-0.35225
LY6G5C	1.8125
SLC7A2	-1.151625
CLK1	1.7389
HSD3B7	-0.4195
VDR	2.3715
C16orf74	0.25025
ACE	2.92975
PSMA2	-0.0798333333333333
CCDC131	-1.477125
ZNF213	1.78816666666667
EML2	0.04575
ALS2CR13	0.294833333333333
GLYATL1	4.59725
DSPP	0.661
DHFRL1	-0.379375
C10orf30	0.688
SH3RF2	1.9065
LOC197322	-0.722333333333333
DLL3	-2.073375
TIGD7	0.033
GFRA3	1.21525
CPA1	1.78183333333333
RTN4	0.119166666666667
PPT2	-1.63383333333333
FASLG	3.2917
FOXP4	0.716
RPL26	0.7749
GNL3L	-2.38083333333333
FMR1NB	0.0948333333333333
CD163	7.6125
SGPP2	1.4535
GIMAP2	1.742
CD37	0.200333333333333
DPT	6.081
NBLA00301	2.59875
RGS5	2.4835
C9orf4	-0.388
ACTL8	-4.09666666666667
PRKAR2B	0.985
OPLAH	-0.829166666666667
C20orf134	1.0675
SPACA5	0.70775
TBL1X	-1.00766666666667
TSPYL3	0.9825
CHCHD3	-1.31125
CRKRS	-1.55316666666667
GPR65	4.099
DFFA	-0.963125
FUT1	2.16625
C6orf204	-1.012
TMEM51	0.26375
ZNF580	-0.333
CMTM2	-0.09975
C20orf200	-1.063
EZH1	0.4105
FDX1L	-0.42175
MRPL32	0.22925
PCAF	-0.6877
ALOX15B	1.65833333333333
CD59	1.9875
CDK9	-0.322875
ERP29	-0.0588333333333333
TTR	-5.6655
BCMO1	0.012
DDIT4	-1.3009
PTGDS	4.3405
C3orf63	-0.214333333333333
BST2	-1.28375
CYP1A2	0.367833333333333
C5orf25	-0.963
STX1A	-1.40229411764706
OR2A12	0.176
SH3BP5L	0.01
SERINC5	-1.058625
USP6	-0.3621
MRPL3	-0.634833333333333
POMP	-0.01125
INPP4B	0.89725
GMPPB	0.1415
EAPP	0.99775
AHSA1	-0.9115
ABCA11	-0.145
SLC5A6	-0.312916666666667
HIVEP2	1.46675
SUMO2	-0.266125
KIAA1822L	-2.00866666666667
C11orf67	1.77925
TXK	-0.414
PHCA	-0.0350625000000001
ICAM4	-2.36166666666667
FPGS	-0.287166666666667
SNRPA1	-1.32625
KCNJ4	-0.3375
KIF6	-0.2622
HIST1H2BG	-2.84166666666667
SLC5A5	0.00325000000000003
ZNF354B	0.135666666666667
IL12RB2	0.57275
C11orf76	1.9205
GAL3ST2	0.449
AIFM2	0.543625
SYNC1	-0.960375
UBL3	0.224625
PIK3CG	-1.40033333333333
NLN	-1.5163
BCORL1	-0.21975
CD5L	-0.149
ZNF238	0.103833333333333
KIAA1394	-1.0415
C16orf55	-0.689
CYP3A7	-0.1405
KRTAP3-1	-3.009
TFDP1	-1.838
MND1	-5.228
NODAL	2.019
GTPBP4	-1.557
TUBGCP2	0.567
SLITRK5	-1.13925
CIC	0.36125
CD79A	1.317
SAMD14	-0.422166666666667
TNPO3	-1.8575
OR10G3	-2.706
OR10G8	0.601
CCDC111	-0.484
HOXC9	0.80775
DCUN1D1	-0.0307499999999999
CYB5R1	1.32425
TSR2	0.187
DAB2IP	1.0043
SLC6A5	-0.5935
RAB3D	1.572
DCUN1D4	-0.0633333333333333
ERBB3	-0.20425
SDC1	-0.206916666666667
ATP6V1H	0.359666666666667
SYK	-0.0745
ST20	-1.25
C13orf30	-0.154
WDR40A	-0.349166666666667
ADMR	2.394
LOC388335	2.9845
ACSM1	3.4
TDG	-0.942833333333333
FLJ11235	0.50625
MRPS5	-1.0685
AGPAT2	0.751
SLC12A1	0.3395
CYP27A1	-0.2885
THAP7	-0.96425
XPO1	-1.23466666666667
ALMS1L	-0.603
C1orf2	-0.848125
ZNF777	-0.457833333333333
CAMK2A	-0.0542
SMC1B	-0.750571428571429
IHPK2	0.1164
LEMD1	0.2615
NKD2	1.3126
CLU	1.92628571428571
ARMETL1	0.6555
PABPC4	-1.953
CXCL12	4.27733333333333
TFAP2C	2.8062
TTTY8	0.0105
ABCB10	-1.3126
ENDOD1	1.14166666666667
IDI1	-1.617
KCTD6	0.370166666666667
CCDC105	1.403
ULBP2	-1.11266666666667
ZDHHC5	-0.29925
WNT8A	0.8585
COMMD10	0.0815
KLHL12	-0.9105
GPR50	1.1195
NR5A2	0.876
OXGR1	4.01233333333333
EHD3	-0.97375
CAPRIN2	-0.904125
KLRC3	-2.19125
SF3B1	-0.280214285714286
IPO7	-1.953
ALDH1A1	1.71016666666667
ANKRD5	-1.176
TSNARE1	3.825
DDEFL1	1.36625
RNASEL	0.8345
DNAH9	-0.0395
HELLS	-3.39775
TNS4	3.1175
NAV1	-1.067
KIAA1409	-0.59375
C20orf26	3.35583333333333
TUBG1	-1.65425
IRX2	3.9135
CNGA4	-0.8075
MGC50559	1.20266666666667
OR4K17	0.454333333333333
TM2D2	0.683916666666667
FAM32A	0.08825
TXNDC14	-1.05025
CCBL1	-1.6705
ANK1	-2.6556
PRSS23	-1.488
PPM1L	1.417
SPATA20	-0.49375
APCS	-0.2275
C14orf122	-1.803
PSMB5	-0.421375
C6orf10	1.34122222222222
SETDB2	0.624833333333333
SPNS3	-1.443
SGMS2	1.27033333333333
MXD3	-1.6035
MON2	-0.1202
CARTPT	2.28725
HNF4A	0.561166666666667
RABEP1	0.80395
TNFRSF10B	-1.74075
USH1G	1.1565
PPAP2B	0.573666666666667
TMEM16K	-0.51175
CTDSP1	1.0095
CDK5R1	-0.170833333333333
GABRR1	-1.665
OPN1LW	1.826
FAM98C	0.59775
DBN1	-0.403
ACAD10	-0.656583333333333
QTRTD1	-0.86825
WNK3	-1.196
RPS19	0.13275
C1QB	4.37925
OTUD5	-0.628375
SLC41A2	0.446
TMEM22	-0.226
KHSRP	-1.1655
TNFRSF11A	-0.460333333333333
FBL	-0.413833333333333
IBTK	-0.486
OXER1	2.3245
CBLN4	3.215375
GPR172B	2.23833333333333
CFTR	0.54075
VSX1	2.7075
CAMK1D	-0.8405
LOXL3	-3.12075
RTP4	2.1065
SLFNL1	0.11425
KIAA0828	-1.41375
PAR5	-0.319
LOC723972	-1.5145
GDI2	0.84525
CEBPA	1.8464
MLF2	-0.737166666666667
AFMID	-1.1225
ALOX12B	0.77925
BPHL	-0.33575
COX5B	-0.42975
S100A10	1.2257
THOC6	-0.7985
NHN1	-1.03775
RRP12	-0.975
ARID3B	-2.16625
CD3G	-2.63333333333333
KIAA0133	-1.2615
NAT11	-1.94916666666667
PPAT	-2.10816666666667
SIRT3	0.7503
TCERG1L	-0.45425
NIPA1	-1.4586
DPP8	0.00350000000000001
IL7R	0.5305
ZFP64	-0.377916666666667
DMAP1	0.1651
TRMT12	0.0925
TLR4	1.8831
WFIKKN2	2.38175
RAB12	-1.74033333333333
DDX51	-0.284333333333333
KIAA1086	-2.754
ZNF295	0.218166666666667
ACVR2B	-1.5195
LOC494150	-0.6555
ZNF517	-0.783
DNASE1L2	-2.48833333333333
SUFU	0.264166666666667
LOC283677	-0.285
LMO3	1.85333333333333
PPP2R5D	-0.610166666666667
ZNF587	-1.1979
HIST4H4	-0.6645
CYP2C8	0.917
C1orf80	-0.291
DOCK5	-1.97083333333333
C9orf24	0.961
OR5AR1	2.1935
C11orf24	-0.86375
UNQ1940	0.01325
CAP2	-0.0263333333333334
TIMM44	-0.9655
DSEL	-0.7276
ROM1	0.66325
FBXO4	0.404375
MYLC2PL	-1.55275
MLH3	0.5508
NOX1	0.3808
DPEP2	2.781
DNAJB5	-0.07675
RLTPR	2.3665
MBIP	0.2665
COPB1	-0.598166666666667
SFTPA1B	2.0415
C10orf4	0.4533
PRELID1	-0.2985
NOLA1	-0.26575
C19orf24	0.2995
TLR9	-1.3635
HLA-DMA	2.77908333333333
HCRP1	-1.1495
GPR137	-0.784666666666667
ITGA11	-0.862
PHF13	0.437333333333333
MARK4	0.895333333333333
METTL4	-1.08075
MBD3	-0.8572
LOC134145	-0.214875
FGF3	0.55325
SLC35A3	-0.313375
CLEC16A	-0.78225
AMOTL1	-0.32025
FLJ31438	0.15275
PAICS	-2.126875
TOMM40L	-0.4605
MMD	0.92
KLK10	3.649
NIT2	0.00516666666666666
SERPINB10	0.498333333333333
KLF15	1.1014
CCDC5	-1.054
WSB2	-1.04625
ME3	1.445
CACYBP	-0.437583333333333
TCTN2	1.167
JAK1	0.042625
C2orf25	0.25125
GPD2	-0.8105
FBXL11	-0.176833333333333
CDV3	-0.79025
GALNT11	0.506
NDUFA12L	-0.5206
FLOT1	-0.278357142857143
TOR1AIP2	-0.44425
MMP25	-0.644
C1orf164	-0.0897
CHST5	-0.14875
LYRM4	-0.3774
GPER	-0.02275
HIPK2	1.66025
DAP	-0.2643
ZMIZ1	0.5265
DDX58	0.077375
DCC1	-2.64725
AKT1	-0.776125
ENPP6	1.82783333333333
ERVWE1	1.22633333333333
CDC34	-0.4915
RNF125	-1.06175
CASC1	3.26775
SHROOM2	-1.13875
RRM2B	0.032
COL6A3	0.87675
TMEFF1	-2.7485
PLEKHA4	1.9265
LYSMD1	0.457833333333333
SEPT1	-0.5705
AOF1	-1.5025
GNPAT	-0.309
WDR18	-0.93675
HSD17B12	-0.802833333333333
HIST1H2BM	-1.93316666666667
INDOL1	0.756333333333333
SUDS3	0.2675
C1orf192	-0.281
CYP2B6	1.92825
TBC1D2	1.5155
SLC25A12	-0.191
ERCC6L	-4.78683333333333
MGC10814	-1.0555
POLR2C	-0.796833333333333
ZNF77	0.092
EIF3K	0.4864
HPX	0.16025
ANKRD27	-0.095125
MALAT1	-1.0415625
PLB1	1.30266666666667
HRNBP3	0.775375
CPSF4	-1.183
OR52N2	0.502
PIP5KL1	0.23275
GH1	0.99575
HPS5	-0.02875
SLFN5	-0.26325
POP5	0.0618333333333333
OVOS2	-2.5975
C20orf108	-0.248625
MARS	-1.634
CLRN3	1.342
ARSE	-0.8205
PPIE	0.0673333333333334
PHACS	1.13533333333333
GP5	0.237
IL8RB	0.785833333333333
FCRLA	-0.9835
ARRDC1	0.2548
KRTAP9-4	0.893
ZNF613	1.484
OR11A1	2.9145
TMEM132B	-4.142
PGLS	0.3175
BSND	-1.98916666666667
KCNK18	1.3475
FOXD4	0.81825
SV2C	1.77925
LCN2	4.86033333333333
ZNF490	0.198
C3orf15	2.3
CACNA2D4	-1.14283333333333
CBX5	-1.8815
MAGEB4	-1.51233333333333
