Hybridization REF	TCGA-BH-A0BZ-11A-61R-A12P-07
TMEM163	0.1755
OSBPL11	1.02533333333333
GNB5	-1.11033333333333
CCL21	1.2925
C1orf121	-0.054
FMO2	4.718
RPTN	2.37
MSTN	1.1755
VCL	0.0956428571428571
FYTTD1	-0.011
C11orf1	0.16575
CCDC88C	-0.3918125
HFE	0.207555555555556
MOGAT1	1.415
FAM125B	0.838666666666667
IRGQ	0.175
RAVER2	0.79775
AKAP5	-1.204
SSSCA1	-0.7425
C11orf63	1.342375
ACTG2	3.8948
PORCN	-1.1105
DTL	-4.17145454545455
TMEM151	0.6975
FAM122C	-0.65975
RSAD2	1.9443
BAT4	-0.625
KRTDAP	-1.7785
MYH8	0.149571428571429
CRTC3	0.41175
LRRFIP2	0.1759
INTS4	-0.7445
TTN	-0.159333333333333
SLC26A5	0.6875
PLLP	-0.536
RGS6	1.147
SRGAP3	0.90875
ZNF525	-0.2785
NBR2	-0.3285
C13orf1	0.0123
ZNF137	-0.001
CEP27	-1.37775
BEST2	-0.135
RNF121	-0.568
DMRTC2	0.982333333333333
C8orf76	-0.3215
BCCIP	-0.186375
MEST	1.513
HTRA2	-0.1595
ANGPTL2	2.9495
ILKAP	-0.3325
ERAS	-0.1565
HBS1L	-0.403
CPA5	1.6485
TMEM30A	0.393833333333333
CD300LF	1.395
WISP3	3.7735
CRK	0.804071428571429
PDS5A	-0.4371
BRPF3	0.155333333333333
NEDD9	0.994125
SMPDL3B	0.577
PSG6	-1.318
PSMD13	0.14125
ETV5	-1.3574375
OR51A4	-0.0035
BTBD7	0.631333333333333
GSTO1	-1.18975
hCG_16001	-0.244
MAD2L1BP	-0.757333333333333
COX6A2	0.812
SCNN1A	1.58416666666667
LSM1	0.112666666666667
UGT2B11	3.79375
IDUA	0.564
PPP2R3C	-0.2575
COX11	-0.921666666666667
PDZK1	2.169
ZNF443	0.201666666666667
MGC21874	0.810833333333333
ZNF323	1.4133
KRTAP10-10	0.3795
CXCL6	0.99975
SLC34A2	2.5245
LOC284402	0.527
NPTN	0.322083333333333
UPP1	-1.70125
SLC6A9	-0.465
OR7G3	-0.0375
CISD1	-0.8465
ZNF545	-0.312833333333333
SYT14	-0.816
NT5C3L	0.2155
ZNHIT3	-0.416333333333333
SNRPD3	-0.382
KIAA0701	0.217
UNC93B1	-0.229166666666667
GMNN	-0.82975
SPCS2	0.3715
LOC388524	-0.53
NAPRT1	-0.368875
PNLIPRP1	-0.11775
OR6V1	0.8305
PRKAB1	-0.3905
EYA4	-1.595
KIF20A	-5.0085
ALG10	-0.614
ITPKC	1.016
LMX1B	0.8105
RPUSD4	-0.154833333333333
C7orf34	0.1325
DLGAP2	0.38725
PFN1	-0.8278
MICALL2	-1.32141666666667
ZNF654	-0.3215
SS18L1	-1.46075
SLC16A8	0.53525
MKI67IP	-0.4685
ITGB3	-0.103125
TCEA3	1.85466666666667
CEP152	-2.3178125
CLIP1	0.767
ZNF75	0.4813125
ATP5C1	-0.490666666666667
NUDT5	-0.952833333333333
PSCDBP	0.74625
UBP1	0.342
RBM27	-0.61925
C13orf15	3.095625
ZNF282	-0.680833333333333
ZNF222	0.376
COL10A1	1.258
PRDM15	-0.993125
TTTY5	0.4785
FAM9C	-0.3205
C20orf67	-0.0985
GNG13	3.3815
F12	-2.1005
C1orf41	-1.24525
CPXCR1	-0.797
GSK3A	-0.08225
SUPT6H	-0.293
PI16	5.14583333333333
ELL2	-0.00516666666666665
C9orf167	-1.24566666666667
PVRL3	-0.7434
FLJ38596	-0.43375
ADAM20	0.433
GPR89A	-0.7295
GPR87	0.4885
ZNF30	0.65825
SMR3B	0.01125
ZNF770	-0.303875
TRPC4AP	-0.422333333333333
DKFZP686E2158	0.105333333333333
C2orf28	-0.2865
FREM1	2.74
LAMA4	2.43366666666667
ADPRHL2	-0.29375
EIF4G2	0.584333333333333
GUCA1A	-0.1095
CTNNA2	-1.929125
NUDT15	-0.611166666666667
CEPT1	0.872833333333333
ZNFX1	0.1925
CCDC92	1.85125
TDRD1	-1.3245
KCNK5	-1.612
ETNK1	-0.691166666666667
LTA	0.2945
TTPA	0.788666666666667
B3GALNT2	-1.36925
SC65	-1.5295
PEX5L	-1.86366666666667
EPS15L1	-0.704
MGEA5	0.1125
HIST1H3A	-0.19125
ING1	0.129625
BCAT1	-2.724625
ORC6L	-4.50072727272727
KLK11	-1.04466666666667
C19orf28	-1.755125
DNER	-3.438625
MED22	-0.816428571428571
ETV6	0.738666666666667
CHAC2	-1.81
CD300E	0.3835
CEBPB	1.53141666666667
ZNF398	-0.3415
LRCH3	-0.002
HMGA1	-2.25016666666667
CAPN7	0.215166666666667
MGC5566	-2.63325
CCL3	4.583875
NANOS1	0.446875
ZFYVE19	-0.64
APITD1	-0.991
PARD3	0.470125
IRAK4	-0.5155
SERPINI2	0.2885
CEP170L	-1.17625
TTC9	1.3595
MYOM3	-1.517
MLPH	0.63225
LOC222699	-0.318
NRG1	-0.9865
TBC1D9	2.72590909090909
TTK	-5.1175
ZNF557	0.4981
DDX41	-0.766166666666667
FANK1	2.271
UBE2D2	-0.150875
PSMB10	0.29075
MYH7B	1.3995
GABARAPL2	0.641875
MARVELD2	0.371666666666667
DGCR2	0.856666666666667
UNC45A	-0.0493333333333333
C6orf72	1.145
ZNF683	4.47175
GIT2	0.111
CASK	-0.572833333333333
C14orf161	2.058
LRRC44	0.7745
TIFA	0.44325
UTP11L	-0.52975
C6orf65	-1.63775
FDPS	-0.896
DUSP9	-1.6257
SLC17A8	0.678833333333333
OR51G1	0.162
NANS	-0.57075
OLFML1	2.44075
ATP10B	-1.345625
NPAS3	-0.244
PRKCA	-1.7636
GGA2	-0.00512500000000001
LCE4A	1.2785
SPANXN3	0.488333333333333
CCDC115	1.41875
SDCCAG3	-0.92525
GLIPR1L1	0.6815
TTC1	0.34225
C17orf76	1.8245
MAD2L2	-2.139
HIPK1	0.1064
LRRC3B	2.831
CLN3	-0.316818181818182
C17orf47	-0.285
FMN2	-0.166125
TUBB1	-0.94625
WAPAL	-0.3755
C3orf21	-0.8695
SCN5A	0.0546
SMYD1	3.3595
BEX5	1.36475
ZNF192	-0.382
SEC22A	-0.0851666666666667
GRIA2	1.34528571428571
KIAA0825	-1.774
NUSAP1	-5.05645454545455
LANCL1	-0.2975
C15orf40	-0.0415
ZNF645	0.28525
GPR61	-0.46675
NLRP14	-0.0375
SNX21	1.213
C1QTNF8	0.1045
C17orf46	0.76
IFNA8	0.5765
SPRR1B	-2.3504
FLRT1	-1.03575
SNX17	0.2705
ASB2	-0.0168333333333333
HBG1	-5.534
RPRML	2.335
JOSD2	-0.0901666666666667
PLSCR3	0.53575
SPOCD1	-1.27033333333333
RAB39	-0.1105
GHRH	0.327
ITIH5L	0.921
C17orf37	0.4245
SMCR8	0.384
DPY19L2P3	-0.0271666666666667
IL11RA	2.3375
GDF3	-4.43083333333333
RPS6KB1	-1.08733333333333
DNAJC19	0.2458
TOP1	-0.82575
CRCT1	0.163571428571429
MPST	0.375375
DPM2	-0.3285
FAM38B	-0.131166666666667
SLC18A1	-2.41633333333333
FARP1	-0.307
PAX7	0.23875
TUBD1	-1.2605
GNL3	-0.42425
BTG2	3.22646666666667
NDUFS6	-0.63175
C1orf79	-1.76225
ERAL1	-0.6135
ECHS1	1.339
VPS4A	-0.106833333333333
CYP11A1	1.633625
ABCC6	0.911
PBX4	-1.856
MOSC1	2.88325
NCF4	1.354
HYMAI	0.048
NAGPA	-0.181375
OTOP2	0.3595
ACOT12	-0.10125
MTHFD2L	-0.34375
LOC441376	0.5205
C19orf34	-0.186
RAB1B	-0.82375
ALDOAP2	-1.096
NTRK1	-1.58283333333333
ARTS-1	1.6145
SLC6A11	-1.1125
NAP1L2	1.2945
CNGB1	-0.0396666666666666
EPB41L4B	1.35316666666667
FAM134B	2.341875
HS3ST3A1	-2.0795
CPXM2	6.64225
SIRPB2	0.575
CHORDC1	-1.04783333333333
TRIB3	-2.399
SLC2A5	0.99
C2orf49	-0.591833333333333
DDX5	0.34825
OR5L1	-0.3165
ANAPC4	0.1535
ZSWIM1	0.052625
LOC93622	-0.381
KCNK3	1.1874
RP11-35N6.1	-0.29075
ZFP161	0.499
AQP9	3.09975
SLC15A2	0.00100000000000001
MREG	0.0173333333333333
OR9I1	-0.2445
PDLIM2	0.337625
ADAM7	0.5305
GSTCD	-1.35733333333333
WDR21A	-0.075125
SLC12A8	0.333166666666667
TMEM174	0.23225
IGSF3	-0.471416666666667
LRRN1	0.6915
LOC402117	-0.724
SRPK1	-1.8765
LY6K	-1.085625
NFIA	2.878
PTCD3	-0.48875
LEP	4.86983333333333
PCDH21	-0.651833333333333
MAPKAPK2	-0.162357142857143
NMNAT1	-0.0543333333333333
LHFPL2	0.04875
C9orf43	0.219
DIP2A	-1.29316666666667
ACTR8	-0.099125
CCDC34	-1.47175
PTPN22	-1.585
ITGA3	-0.380625
FAM129C	0.07775
RABGGTA	0.298333333333333
UNC45B	0.494
KIAA1033	-0.03375
ZNF510	0.164
CYP2D6	-0.897166666666667
SLC26A10	-1.2135
STX8	0.58025
LUZP1	0.35475
WDR89	-0.33
EIF4G3	-0.6578
C5AR1	1.9225
ZNF623	-0.3885
A2M	2.54175
TGM7	1.338
GRPEL1	-0.562666666666667
LMNB2	-2.5541
ROCK2	0.449833333333333
SNX16	1.204
CCDC66	0.815
ANXA3	2.04925
KIAA1609	-0.60375
EED	-0.6615
RNF32	-0.240166666666667
HES1	1.3846
CLC	0.434833333333333
ISL1	0.108166666666667
KIAA0528	-0.092875
MANEA	0.41625
C1orf61	-2.5245
hCG_2001000	0.08825
RAPGEF6	-0.7181
KIAA0020	-0.3055
NEIL1	1.41275
C16orf45	0.205875
RBM10	-0.694333333333333
C10orf125	-0.571125
MRS2L	-0.92625
DNAH17	-0.428625
C19orf10	-0.9745
C1orf160	0.3865
SLFN12	1.32
EXOC3	-0.127833333333333
HIST3H3	-0.024
NCOR2	-0.241333333333333
TNFRSF9	-1.12775
MFSD8	0.2995
ALX1	-3.64016666666667
NOL1	-1.77325
PODN	3.597
TIAL1	-1.10825
HIST1H1E	-1.719
NPY6R	0.21125
TM4SF4	-0.00674999999999999
CORO2A	-0.4695
ETNK2	-1.04266666666667
APOE	-0.1295
ANGPT4	0.266
HDGF2	-0.56025
G30	0.663
ST8SIA4	-0.5075
F2RL1	-0.0875
FAM19A4	0.2765
CCAR1	-0.45775
B3GNT7	-0.0215
OPHN1	0.3148
DSCR6	-1.5265
C21orf13	1.49083333333333
GAS2L1	0.878916666666667
RFX3	0.1635
COPS4	0.270875
BCHE	-1.81466666666667
BCL2	3.118875
HBZ	-3.98183333333333
ARL13B	0.04525
MAPBPIP	0.4355
MYO15B	0.4345
SPZ1	1.5735
KIAA1324	2.772
PLCL2	0.5955
C4orf29	-1.155
WDFY2	-0.765125
ZNF284	-1.5555
NAALADL1	0.605
DUSP5	1.0995
PXDN	0.908875
SLMO1	-1.18125
TNXB	1.9649
BIRC7	-1.34025
A4GALT	1.8105
TIMM22	0.1525
FAM110C	0.05225
TOMM34	-1.55125
ABHD9	0.8045
ADAM32	2.3445
CRHBP	3.56275
AQP2	0.45675
LOC130355	1.1605
ZNF187	0.822666666666667
ZNF816A	0.0035
F7	1.00275
CNOT1	-0.8194
SLC13A4	-1.809
ZBTB11	-0.5255
B3GALT5	-0.14825
EXOC2	0.142666666666667
IRS1	1.4674
TMEM1	-0.184666666666667
MRPL34	-0.251833333333333
SAMM50	-0.18675
CDC42EP3	1.45575
HSF2	-0.5413
MFN2	0.34775
TSPAN7	1.21183333333333
NUCB1	1.37591666666667
RHOH	-1.60825
ARL16	-0.512
TACR1	-0.42575
SFRS5	0.100666666666667
SNX25	-0.289875
RHBDF1	-0.0873333333333333
PCDH18	4.0015
HMG1L1	-0.66275
MYO5C	1.029
MAPK10	3.1285
LDHAL6A	-1.202
NUDT12	0.773666666666667
NCAM1	0.3335
GLIS2	1.103
GGTL4	-0.295
DAPP1	-0.87825
ATF7	0.598
KIAA0748	-1.24175
NFIL3	1.485
TM6SF1	0.9757
SEZ6	0.38125
NANOS3	0.364
DNAJA3	-1.28066666666667
CLDN6	-2.4435
CIITA	2.7159
EPHA4	0.336833333333333
FANCC	-0.95175
CMTM3	0.351125
PSG3	-0.529375
MRPL15	-0.5725
C21orf59	-0.17125
PLCXD2	-0.387
C2orf34	-0.51225
UBE2L6	0.708375
MED14	-0.608166666666667
HP1BP3	-0.2747
C6orf208	0.469
TPBG	-0.1885
OSR2	1.394625
XPC	-0.0673333333333333
KLHL7	-0.817833333333333
CCR3	-0.0161666666666667
AGTPBP1	0.131666666666667
PCSK6	-1.1648
STAT5A	-0.0928
FAM18B	0.32
LONRF2	0.240166666666667
PTPN2	-0.41025
SF3A3	-1.25016666666667
EFCBP2	0.05
HCFC1	-0.854166666666667
AHNAK	1.747
ACTR5	-0.83525
KIF14	-5.55485714285714
TENC1	2.702
HEATR5B	0.815
YIPF2	0.395
MYEOV2	0.8625
DUSP18	0.89275
KIAA1012	0.355
AHR	0.563166666666667
C17orf53	-1.97116666666667
PTPRH	-2.7555
ATP6V1C1	0.005
TAS2R3	-0.704
LOC440356	-2.028
COQ10B	1.11575
PSMF1	0.23
SORBS2	3.19116666666667
NFE2L2	0.57725
TMCO7	-0.129
SH3PXD2A	-0.1926
SH2D2A	-1.57325
SPINK5	-1.5705
MRPS24	-0.81275
OPA3	0.15775
TRAF7	-0.637333333333333
C4orf35	0.393
MT1G	-0.6675
MGC39545	0.699
HS1BP3	0.1674
OR2B2	0.466
CHRM4	-0.9655
SFRP2	2.69208333333333
RIC3	1.70175
ART1	0.4845
C6orf1	0.188625
DUS4L	-1.557
C10orf104	0.691
TNFAIP6	2.4245
RTEL1	-1.52425
CCT4	-0.4781
ZNF709	-0.008
CHMP6	0.0718333333333333
UPP2	0.246333333333333
CYP19A1	-0.637625
CD151	0.702666666666667
NDUFA13	-0.510666666666667
ARFRP1	-0.846333333333333
FAM26B	2.25425
CRYBA1	-2.0375
MRPL41	-0.129166666666667
NPFFR2	-1.23975
HRH2	0.422
SCAMP3	-0.487166666666667
MTMR6	0.3684
MTG1	-1.23516666666667
UBTD1	1.36575
CRABP1	-1.8615
FLJ33790	-0.4426
KIAA1908	0.0673333333333333
GPR158	-1.984
PACSIN3	-0.675333333333333
OMD	4.2605
CATSPER1	-1.03683333333333
HOXB8	-1.486625
FBXO46	0.3455
OAS1	1.52466666666667
SVIL	0.69575
PHB2	-0.8635
ADCY3	0.2615
NDRG2	3.09933333333333
ERMAP	1.1145
APBA2	-1.97266666666667
IGSF9	0.65425
WNT6	0.680428571428571
MYCBPAP	0.8255
ATP2B2	0.155
CPVL	0.255
TRAM2	-0.0793333333333333
NOP5/NOP58	-0.92675
ZNRF4	0.50625
TLK1	0.11575
MTMR12	0.252285714285714
ZNF384	-0.0888333333333334
FAM9B	-3.34075
RPN1	0.2565
PMVK	0.6225
EIF3D	0.3033
SIX2	-0.00624999999999999
HPS1	0.623214285714286
RNF7	0.28725
PSKH2	0.8245
KCTD13	-0.802166666666667
CSMD3	-0.8246
FBF1	-0.3105
IL8	-1.477625
SERPINB13	0.246833333333333
FBXL20	-0.462
BLR1	0.37325
SH2B1	-0.288166666666667
RFNG	0.18
RAB20	1.00316666666667
RBM7	0.2145
POLR1A	-0.441333333333333
TMPRSS4	-3.93975
TAF9	-0.55975
TERF2	-0.093
TNFRSF1A	0.95325
ACADVL	0.625166666666667
GTF2H5	0.5895
EDG8	0.184666666666667
C9orf140	-2.686
UST6	-0.14075
ZBTB8OS	-0.591
ZNF710	-0.669
GPR174	-2.3555
ATP6V0A2	-1.01825
KIAA0319L	-0.827083333333333
XKRX	-1.2385
DOPEY2	0.4138
SDHD	0.0508333333333333
SUMF1	1.94775
OSM	4.04175
OPN3	-1.58
DAGLB	-0.825166666666667
PPFIBP1	-0.0538
TRIM63	-1.9755
C10orf53	-0.899
LYPD3	0.6485
BCL7A	-0.5105
AGER	-1.05666666666667
TCF19	-2.00025
SAT2	1.01925
PFTK1	0.485
GABRE	0.514375
C15orf38	1.0694
FIS1	0.278
KCNV2	1.8055
CLPS	0.15925
PPCDC	-0.811375
FOXN2	0.137
NT5E	-1.183
CD83	2.15425
IL18	0.225875
VPS16	-0.28425
IGFBP2	-0.826333333333333
NOTCH2	0.671
SIGLEC1	3.88128571428571
CD93	6.1145
SULF2	-0.46175
CEP164	-0.61125
P53AIP1	1.5375
TOR2A	-0.33
ZNF136	0.4385
MGP	4.2644
CCDC144A	-0.367333333333333
TRPC1	0.433333333333333
SMS	-1.074
MAPK7	-0.171666666666667
RRAGC	1.47275
PARD6A	0.0646666666666667
NUB1	0.584333333333333
SYNGR4	-0.99475
OR11H12	-0.495
WIF1	2.719875
GCH1	-0.3675
OR11H4	0.5395
SLC44A5	-0.13
GPRIN2	2.374
LOC401431	1.06375
CPA4	-2.5237
MELK	-5.07044444444444
IL15RA	1.25875
CUL3	0.758875
HMBOX1	1.46175
PODXL	-1.18475
CCT6B	1.45266666666667
COMTD1	-1.23
MUC20	0.543666666666667
GPX2	-3.256625
ITK	-1.428875
FBXL5	2.44125
C13orf27	-1.20525
DEFA5	0.2365
TRHDE	0.974
MTP18	-1.34533333333333
UQCRQ	-0.351
ITGB2	1.8825
CSRP2BP	0.306
TAS2R44	0.0155
PHPT1	-0.50425
FAM44C	-0.249
ERH	-0.68925
MPHOSPH1	-2.45
MORC1	-1.06
PARVB	-0.39325
LAMA1	-1.9865
PGBD3	0.09175
GIMAP6	5.17
AREG	1.176
LIPT1	0.53525
MGC99813	-1.765
C1orf201	0.167833333333333
GRIN2A	-1.074625
MAN2C1	-0.712
NSUN5	-1.442
SF3B5	0.12325
MYC	-0.6099375
NRXN1	1.0765
ZNF18	0.118
SPDYA	-1.233375
SLC37A1	0.152
DECR2	-0.1925
ANKRD38	2.312125
SPTLC3	-1.15208333333333
SUPT16H	-1.21025
DTWD2	-0.0685
ULBP1	null
ZADH1	0.547
OIP5	-5.352
IL10RB	0.0818333333333333
OTUB2	-0.28025
VWA3A	0.471
SPIC	0.211
OR6C4	0.1985
PSCD4	1.50216666666667
DPY19L2P2	-0.809
TRAPPC6A	0.1715
C21orf2	-0.0931666666666667
CEMP1	0.09275
LIN7B	0.4205
E2F7	-4.609
VCP	-0.0425
LAMA3	2.45608333333333
BGN	0.78025
GPR160	0.765666666666667
COCH	-4.0515
GPR81	2.27866666666667
APOBEC3F	-1.012
tcag7.1017	-0.928
C1orf32	0.181
SCGB1D2	7.01475
FLJ43987	-0.1105
C6orf170	0.103
KLK9	0.962
GPD1L	0.845875
VPS37B	0.0395
ATG3	0.114666666666667
ADAMTS17	0.2635
KLHDC2	0.542833333333333
NDUFV2	-0.38125
BLK	-2.9225
MATN4	0.2465
GPM6A	0.80125
GBP4	3.83116666666667
TMEM162	0.666166666666667
PKP2	-0.9815
HRASLS	0.427222222222222
MMP1	-6.612
SFXN3	-0.2483
FSD1	-2.394
ST6GALNAC3	0.102333333333333
CA12	1.6542
NCOA6	0.343
C19orf58	-0.1456
PPP4R1	-0.2195
MAN1A2	0.494833333333333
IKBKAP	-1.27225
UPF1	-0.410166666666667
KIAA1219	0.1445
WNT16	1.27625
SNW1	-0.000375
IL18RAP	3.98425
RPP30	-0.174
CDC40	0.0565
SETD3	0.524666666666667
SLAMF6	-0.1785
ELK4	-1.099
TRIM47	-0.0138333333333333
ACOX3	1.482625
TRIM6	1.589375
KIAA0372	-0.117166666666667
TP53AP1	0.5685
SMURF2	-0.1135
ADAD1	-0.164
EBP	-1.6976
KRTAP13-2	-0.0005
FLJ36874	-1.3575
TOR1A	-0.356166666666667
P2RY4	0.2955
GPBP1	0.237
TRPV1	0.234875
ADAMTS12	1.02783333333333
PES1	-0.8089
ATG4A	0.647166666666667
MAGEA10	-5.43025
WFS1	1.6265
CC2D1B	-0.288333333333333
PABPN1	-0.477875
SLC25A30	0.5905
SLCO1C1	0.668
SLC22A5	0.81525
KIF23	-4.68783333333333
SYN2	1.48033333333333
ASPN	7.6845
CENTG2	-0.43125
QSOX2	-2.015
FLJ10815	-0.127166666666667
STK24	-0.532375
SPEG	0.1797
STK10	0.435333333333333
DACT2	3.246
AAAS	-0.98975
SSX3	-1.41425
ABCD3	0.3673
C4orf12	1.517875
PARVG	0.567
FIG4	0.8505
C9orf46	0.64375
TMCO6	-0.8985
IGHMBP2	-0.52725
DUS2L	-0.668666666666667
FAM3C	-0.0836875
TMEM16D	-2.15675
DCTN4	0.4765
KCNH3	1.13475
EIF2AK2	0.017
AP1S3	-0.68875
CST4	-0.027
PAM	1.4514375
NUTF2	-0.92375
CITED2	1.2723
SLC39A4	-1.4265
C2orf52	-1.0375
GRM3	-0.0465
C12orf49	0.391875
CCDC49	0.1439
GRAMD1B	-1.54225
FNDC4	2.4665
SIAH2	-0.133625
GDPD4	0.39775
C21orf87	0.555875
ATP5A1	0.0111666666666667
C16orf63	-0.525875
LOC388135	-0.125666666666667
ATP5J2	-0.6515
MMP3	-2.521
EMID2	-0.11075
CRHR1	0.275
WDR70	-0.418
C13orf31	1.994
ZFAND1	0.52875
CCL18	5.48383333333333
C3orf49	-0.191
RINT1	-1.2835
KIAA0408	1.22883333333333
F13A1	6.4467
SLC10A1	0.7505
OGN	5.507
GIPC2	1.41583333333333
XPO6	-0.9255
LCE1A	0.351
FMR1	-0.0154
LOC374920	0.51225
DUSP3	0.6115
ANKMY1	-0.6815
C7orf50	-0.879
BBS9	-0.00890000000000007
UNC119B	0.09075
C9orf72	0.47075
MGC35440	-0.3595
ENTPD6	-0.551875
PPP1R2P9	0.15725
ERCC4	-0.6855
FAHD2B	0.1895
HMHA1	0.1085
HACL1	0.351
RAD23A	-0.978
FAM83B	-1.89975
PPP5C	-1.39566666666667
RNASEH2C	-0.703875
C9orf153	-0.40325
SCAMP4	0.315625
GHITM	0.3327
NDUFB7	0.225125
ADCYAP1	-0.559333333333333
SP110	1.54416666666667
MAP3K7IP2	1.078
DHH	0.0525
AGRN	-0.273214285714286
WDR33	0.42
CEP290	-0.590166666666667
PRPS1L1	-2.26966666666667
KLRA1	0.054
GPR97	-0.2825
CHD7	-0.96475
TLR10	1.2355
SLC30A8	-1.579
HIC1	2.49733333333333
IAPP	-0.413
RXFP4	-0.012
GP1BB	0.8865
SHQ1	-0.382
NKX2-3	0.888833333333333
API5	-0.42025
FTHP1	0.66
MOV10L1	1.07833333333333
TRIM6-TRIM34	2.1605
ADHFE1	3.166
FAM117A	0.17775
DDI1	-0.357333333333333
CDON	0.575833333333333
TRIM73	-1.403
IGKC	4.537
MMP14	-0.956833333333333
DYNC1LI1	-0.29975
C11orf66	0.14525
TRBV3-1	-1.273
FASTKD5	0.147
BIVM	-1.16375
LHX4	-0.393666666666667
CXCL2	3.7436
RAB2B	-0.341666666666667
IZUMO1	-0.1415
MAP3K15	-1.6785
FAM19A2	0.699666666666667
ZC3H8	-0.6845
ZMAT1	1.95425
SPINK5L3	-3.57675
SLC10A6	1.357
APPL2	0.489125
CARD10	0.509333333333333
LOC402176	-0.12475
EEF1D	0.6777
RAB6A	0.151
C12orf5	-0.083625
PAPOLG	0.49125
MSRB2	1.233
BCR	0.984444444444444
PUS3	0.44475
TIAM2	0.276
ZNF317	-0.299333333333333
CHD2	0.0650714285714285
FZD5	0.192227272727273
NUDT8	-0.58825
ZNF763	0.215
PRC1	-4.374
ABCB9	-0.375833333333333
SPATA3	0.50325
TRAK2	1.036875
STAB1	3.498875
LRRTM2	1.84133333333333
psiTPTE22	0.77775
DBI	1.3115
SERPINA11	-1.0755
NAT5	-0.30175
C20orf58	-2.9885
RPS6KA4	0.0433333333333333
FLJ90650	4.6825
TGFBRAP1	-0.41325
CHRDL2	0.959125
FAHD2A	0.221333333333333
CNTN1	0.23525
BBS4	-0.3917
TMEM181	0.41525
MINPP1	-0.7525
MPHOSPH6	0.15
HOXC10	-1.0794
ITPKB	0.807
CLPTM1L	0.264375
MEOX2	3.28683333333333
ATP6V0C	0.295125
PRPF8	-0.4755
TMC5	2.467
FKBP3	-0.68875
PLEKHB2	-0.963875
OR4D6	0.332
ZNF544	-0.551
D2HGDH	-0.13575
RPL18A	-0.8615
HEL308	0.30625
MPP6	-1.781
TCERG1	-1.95575
KRT16	2.09933333333333
KLF17	-1.1115
KLF5	-0.182375
CDR1	4.29525
VCX3A	-3.4345
FBLN2	3.69225
C14orf104	-0.29075
HBE1	-5.4165
OR4S2	1.4015
C1orf108	-0.7255
ROBO4	4.71
CPEB4	0.93825
C11orf80	-0.932
BCKDHA	0.122
MYOC	6.24975
GIF	0.303
CKMT1A	-1.1185
RPL3	1.0327
THBS1	2.2415
APOO	-1.39275
ARMCX1	2.454
HSZFP36	1.10875
SNAPC5	0.25375
EIF4ENIF1	0.66225
ZNF433	-0.03675
TNFRSF21	0.496375
TMPRSS7	1.379
SPATA18	1.7035
HPDL	-3.3205
MKL2	1.7859
TBX3	0.461153846153846
C21orf93	0.8255
DAXX	-0.53975
ELMO1	0.66875
RGS13	2.488
TAF11	-0.73775
UNC13A	-3.429
LOC653314	-0.3056
ORC3L	-0.3765
IMAA	-2.9875
TARBP2	-1.44075
CABIN1	-0.661
TRIOBP	0.85825
HIST1H2AC	0.017
RGS22	-0.0396666666666667
NCOA1	1.33766666666667
IL25	2.6885
SNCG	3.813
GPR6	-0.2975
AMDHD1	-1.26183333333333
CHEK2	-1.4115
C6orf142	1.3045
DRD4	0.51975
C14orf68	-1.43425
GDF11	-2.84575
SEMG2	-0.926
CD247	-0.96
CDAN1	-1.1615
RBMX2	0.0275
TGS1	-0.8955
OIT3	-0.1965
SYF2	0.542
MCM4	-3.547875
PKHD1L1	0.027625
CEP192	-1.01066666666667
IFT88	0.586
RPL9	0.401428571428571
RAB32	0.57075
DDX43	0.36875
P2RX2	0.302
OR5D18	0.863
UBE1	-0.151833333333333
SLC24A1	1.00725
ARHGAP5	0.03175
CETP	1.0575
KIAA1731	-1.24366666666667
SLC9A4	0.1145
PTPN6	0.57825
BAHD1	0.0955
GRIK3	1.3385
CACNB2	-0.3811
PDE10A	-0.26525
DGCR14	-0.27075
PCDHB9	0.591666666666667
RHOQ	2.28316666666667
MAP3K4	-0.0405
KTI12	-0.208666666666667
RPL23AP13	0.8195
GNG11	2.74775
CLCN3	0.783333333333333
GPAM	3.39675
VSTM2A	0.3385
SLAMF7	1.85716666666667
INTS2	-1.12375
PPP2CA	-0.2622
LRP12	-0.215666666666667
SEC14L2	2.89977777777778
DKFZP586H2123	5.0645
MC3R	0.202
CIRH1A	-1.62633333333333
HIST1H2AB	-0.866
POLH	-1.283
MGC16703	-2.17016666666667
SNAPC2	-0.217
FILIP1L	2.94625
RASGRP4	1.475
LRRC1	0.59775
GAS1	2.883
PRAC	-1.092
DGKA	-0.773
NT5C3	-1.248
PEG3	-1.2785
NADK	-0.8445
PRR17	-0.53225
LOC374569	0.499
SGSH	0.469666666666667
NLRP8	0.758
GALT	0.0336
MCF2	-0.398
ZNF263	-0.068
TACSTD1	0.212666666666667
TYR	-6.9775
ATP6AP2	0.332
RNUXA	-0.01375
ABHD10	0.115444444444444
GDPD2	-0.95575
SLC35C1	0.67475
UBE2A	0.198375
HERC5	-0.126833333333333
FAM112B	-5.51316666666667
FBXL16	-0.52625
DKFZP434A0131	-0.9095
ELA3A	-2.286
RBM41	-0.906
HAO2	-0.215
RNH1	0.330125
SHANK2	1.19416666666667
OSBP2	-1.97625
DAK	-1.07266666666667
C3orf58	1.17291666666667
TCL1B	-1.301
KBTBD2	-0.0735
SUGT1L1	1.25425
UBE2E2	1.32433333333333
MYL9	3.976
CDC23	-0.978666666666667
PBXIP1	1.7151
CXorf40B	0.087
NBL1	1.426
RTBDN	0.558
