Hybridization REF	TCGA-BH-A18L-11A-42R-A12D-07
VDR	1.5985
C16orf74	0.06125
ACE	0.2155
PSMA2	-0.5745
CCDC131	-0.287
ZNF213	0.498166666666667
EML2	0.314
ALS2CR13	0.0196666666666667
GLYATL1	1.73225
DSPP	-0.409
DHFRL1	-0.538875
C10orf30	1.087
SH3RF2	0.734666666666667
LOC197322	-0.297
DLL3	-1.808375
TIGD7	0.13725
GFRA3	0.488
CPA1	2.164
RTN4	1.199
PPT2	-1.44566666666667
FASLG	2.41483333333333
FOXP4	0.14675
RPL26	0.3252
GNL3L	-2.10333333333333
FMR1NB	-0.115333333333333
CD163	7.29325
SGPP2	0.87025
GIMAP2	1.4865
CD37	-0.0766666666666666
DPT	5.92458333333333
NBLA00301	2.50625
RGS5	2.90583333333333
C9orf4	0.0545
ACTL8	-4.19483333333333
PRKAR2B	3.643625
OPLAH	0.486833333333333
C20orf134	0.773
SPACA5	-0.03425
TBL1X	-0.607333333333333
TSPYL3	0.7275
CHCHD3	-0.81825
CRKRS	-0.382166666666667
GPR65	3.777
DFFA	-0.3235
FUT1	1.13575
C6orf204	-0.155333333333333
TMEM51	-0.40125
ZNF580	-0.2225
CMTM2	-0.190666666666667
C20orf200	-0.0755
EZH1	1.23083333333333
FDX1L	-0.160125
MRPL32	-0.41
PCAF	0.5124
ALOX15B	2.627
CD59	1.64645833333333
CDK9	0.291375
ERP29	-0.123333333333333
TTR	-4.96575
BCMO1	0.153
DDIT4	-1.0174
PTGDS	3.2485
C3orf63	-0.0323333333333333
BST2	1.0645
CYP1A2	-0.613
C5orf25	-0.971
STX1A	-1.20794117647059
OR2A12	-0.0355
SH3BP5L	-0.21825
SERINC5	-0.413125
USP6	-1.0698
MRPL3	-0.752666666666666
POMP	-0.00312499999999997
INPP4B	0.392375
GMPPB	0.27625
EAPP	0.531
AHSA1	-0.677
ABCA11	0.5165
SLC5A6	-0.274916666666667
HIVEP2	1.24025
SUMO2	-0.47575
KIAA1822L	-1.15983333333333
C11orf67	1.677
TXK	-0.336125
PHCA	0.942875
ICAM4	-2.14
FPGS	0.0281666666666667
SNRPA1	-1.64175
KCNJ4	-0.80625
KIF6	0.4921
HIST1H2BG	-2.5705
SLC5A5	0.471
ZNF354B	-0.0425
IL12RB2	1.27225
C11orf76	0.609666666666667
GAL3ST2	0.06
AIFM2	2.118375
SYNC1	-0.1
UBL3	0.7495
PIK3CG	-1.24166666666667
NLN	-1.2312
BCORL1	0.43125
CD5L	-0.371
ZNF238	0.827833333333333
KIAA1394	-0.39575
C16orf55	-0.625
CYP3A7	-1.27975
KRTAP3-1	-2.375
TFDP1	-1.25816666666667
MND1	-5.27775
NODAL	0.1385
GTPBP4	-0.8815
TUBGCP2	0.5405
SLITRK5	-1.45075
CIC	0.128
CD79A	0.682666666666667
SAMD14	-0.818333333333333
TNPO3	-0.997
OR10G3	0.2715
OR10G8	0.1915
CCDC111	-0.2035
HOXC9	0.5565
DCUN1D1	-0.341583333333333
CYB5R1	1.055
TSR2	0.643
DAB2IP	1.4628
SLC6A5	0.112
RAB3D	0.348
DCUN1D4	-0.669166666666667
ERBB3	0.312083333333333
SDC1	0.100583333333333
ATP6V1H	0.2235
SYK	0.8155
ST20	-1.21
C13orf30	0.443
WDR40A	-0.217
ADMR	0.126
LOC388335	3.55525
ACSM1	2.8425
TDG	-0.3465
FLJ11235	0.59925
MRPS5	-0.696166666666667
AGPAT2	2.37333333333333
SLC12A1	0.09525
CYP27A1	-0.6015
THAP7	-1.04225
XPO1	-0.824833333333333
ALMS1L	0.0686666666666667
C1orf2	-0.861
ZNF777	-0.197166666666667
CAMK2A	-0.0831666666666667
SMC1B	-0.42375
IHPK2	0.098
LEMD1	-1.79675
NKD2	-0.2233
CLU	2.18964285714286
ARMETL1	1.1835
PABPC4	-1.324
CXCL12	4.12766666666667
TFAP2C	1.5167
TTTY8	0.421
ABCB10	-1.4435
ENDOD1	0.945
IDI1	-1.567
KCTD6	0.332333333333333
CCDC105	0.2905
ULBP2	-0.8995
ZDHHC5	0.19525
WNT8A	0.13825
COMMD10	-0.25925
KLHL12	-0.604125
GPR50	0.148
NR5A2	0.263
OXGR1	3.10933333333333
EHD3	0.17
CAPRIN2	-0.46475
KLRC3	-3.83375
SF3B1	0.00935714285714287
IPO7	-1.355
ALDH1A1	2.05366666666667
ANKRD5	-0.125
TSNARE1	0.2975
DDEFL1	1.19175
RNASEL	1.0345
DNAH9	-0.27375
HELLS	-3.11275
TNS4	2.1525
NAV1	0.7414
KIAA1409	-0.4105
C20orf26	2.90416666666667
TUBG1	-1.43275
IRX2	3.271
CNGA4	-0.4095
MGC50559	1.284
OR4K17	-0.1134
TM2D2	0.462583333333333
FAM32A	0.14725
TXNDC14	-0.631
CCBL1	-1.2365
ANK1	-2.0495
PRSS23	-0.97375
PPM1L	-0.0845
SPATA20	-0.64875
APCS	-0.00975
C14orf122	-1.11633333333333
PSMB5	-0.2025
C6orf10	0.0163
SETDB2	0.571333333333333
SPNS3	-1.38625
SGMS2	1.03766666666667
MXD3	-1.72533333333333
MON2	0.1049
CARTPT	4.80125
HNF4A	-0.822
RABEP1	0.7203
TNFRSF10B	-1.225875
USH1G	-0.6045
PPAP2B	1.14566666666667
TMEM16K	-0.05075
CTDSP1	1.347
CDK5R1	-0.791
GABRR1	-0.088
OPN1LW	-0.13
FAM98C	0.649125
DBN1	0.222375
ACAD10	-0.515083333333333
QTRTD1	-0.698
WNK3	-0.83
RPS19	-0.412
C1QB	4.15325
OTUD5	-0.11825
SLC41A2	0.907333333333333
TMEM22	0.7875
KHSRP	-0.471666666666667
TNFRSF11A	-0.136
FBL	-0.938
IBTK	0.159666666666667
OXER1	0.035
CBLN4	2.017
GPR172B	1.20183333333333
CFTR	0.24275
VSX1	1.9015
CAMK1D	-0.05925
LOXL3	-2.70425
RTP4	2.4115
SLFNL1	-0.55125
KIAA0828	-0.990375
PAR5	-0.378
LOC723972	-1.80375
GDI2	0.076875
CEBPA	2.8325
MLF2	-0.562666666666667
AFMID	-0.94925
ALOX12B	-0.07575
BPHL	-0.08125
COX5B	-0.3065
S100A10	0.7585
THOC6	-0.71975
NHN1	-0.17525
RRP12	-1.109
ARID3B	-2.24425
CD3G	-2.84033333333333
KIAA0133	-1.39725
NAT11	-0.843
PPAT	-2.37566666666667
SIRT3	0.5778
TCERG1L	-1.25525
NIPA1	-0.797
DPP8	0.0059
IL7R	-1.21166666666667
ZFP64	-0.441833333333333
DMAP1	-0.0084
TRMT12	0.24325
TLR4	3.0413
WFIKKN2	0.6995
RAB12	-1.101
DDX51	-0.219833333333333
KIAA1086	-2.8355
ZNF295	0.363833333333333
ACVR2B	-1.51671428571429
LOC494150	-1.11825
ZNF517	-0.7265
DNASE1L2	-2.52416666666667
SUFU	0.567416666666667
LOC283677	-0.304
LMO3	4.03733333333333
PPP2R5D	-0.498833333333333
ZNF587	-0.7897
HIST4H4	-0.024
CYP2C8	0.84325
C1orf80	0.450333333333333
DOCK5	-1.94566666666667
C9orf24	1.2805
OR5AR1	-0.633
C11orf24	-0.40075
UNQ1940	-0.501
CAP2	0.969
TIMM44	-0.70275
DSEL	0.301
ROM1	0.825
FBXO4	-0.00862500000000001
MYLC2PL	-2.16625
MLH3	0.7257
NOX1	-0.0945
DPEP2	1.502
DNAJB5	0.5485
RLTPR	0.07
MBIP	0.146666666666667
COPB1	-0.272333333333333
SFTPA1B	0.649
C10orf4	0.4483
PRELID1	-0.965
NOLA1	-0.07725
C19orf24	-0.00925
TLR9	-1.9155
HLA-DMA	3.16525
HCRP1	-1.409
GPR137	-0.120166666666667
ITGA11	-0.644333333333333
PHF13	0.5015
MARK4	0.376666666666667
METTL4	-0.64875
MBD3	-0.305
LOC134145	0.217875
FGF3	0.377
SLC35A3	0.236875
CLEC16A	-0.25875
AMOTL1	-0.407333333333333
FLJ31438	-0.86025
PAICS	-2.42675
TOMM40L	-0.173166666666667
MMD	2.50525
KLK10	2.9575
NIT2	-0.365
SERPINB10	0.19725
KLF15	0.9971
CCDC5	-0.813
WSB2	-0.543375
ME3	2.231
CACYBP	-1.09091666666667
TCTN2	0.422
JAK1	1.04825
C2orf25	-0.064
GPD2	0.17325
FBXL11	0.425666666666667
CDV3	0.131
GALNT11	1.09625
NDUFA12L	-0.4233
FLOT1	-0.00207142857142858
TOR1AIP2	-0.00325
MMP25	0.15475
C1orf164	0.1351
CHST5	-0.18975
LYRM4	-0.51755
GPER	1.0355
HIPK2	1.63125
DAP	0.0453
ZMIZ1	0.569833333333333
DDX58	2.837875
DCC1	-2.577
AKT1	-0.037875
ENPP6	2.137
ERVWE1	0.167666666666667
CDC34	-0.213
RNF125	-0.5905
CASC1	3.21875
SHROOM2	-0.598
RRM2B	0.2885
COL6A3	1.316875
TMEFF1	-3.5395
PLEKHA4	2.1701
LYSMD1	-0.205833333333333
SEPT1	-1.2605
AOF1	-0.9505
GNPAT	-0.3855
WDR18	-0.77125
HSD17B12	-0.365666666666667
HIST1H2BM	-2.0635
INDOL1	-0.830166666666667
SUDS3	-0.26825
C1orf192	0.4455
CYP2B6	-0.243
TBC1D2	0.993166666666667
SLC25A12	-0.1015
ERCC6L	-4.18166666666667
MGC10814	-0.822666666666667
POLR2C	-1.0695
ZNF77	-0.368833333333333
EIF3K	0.1032
HPX	0.97975
ANKRD27	0.145625
MALAT1	0.156875
PLB1	2.2355
HRNBP3	-0.773875
CPSF4	-0.58875
OR52N2	0.1765
PIP5KL1	-0.0455
GH1	0.16825
HPS5	0.15425
SLFN5	2.057625
POP5	0.120666666666667
OVOS2	-2.51083333333333
C20orf108	0.153375
MARS	-1.06275
CLRN3	3.24
ARSE	-1.55116666666667
PPIE	0.0846666666666667
PHACS	0.732333333333333
GP5	-1.1185
IL8RB	0.998
FCRLA	-2.475375
ARRDC1	-0.1961
KRTAP9-4	0.71875
ZNF613	0.8945
OR11A1	0.2505
TMEM132B	-1.888375
PGLS	0.191
BSND	-2.54683333333333
KCNK18	0.5395
FOXD4	-0.033
SV2C	0.571
LCN2	2.47266666666667
ZNF490	0.2572
C3orf15	1.8486
CACNA2D4	-0.742666666666667
CBX5	-0.94025
MAGEB4	-0.092
BOLA1	0.239
PPP2R5E	-0.06725
COL5A1	0.0828333333333333
ASB7	-0.690833333333333
SFT2D1	0.06075
DERL1	-0.2216
RABL2A	0.559333333333333
MOAP1	0.54975
KIAA1545	1.04683333333333
F3	1.9525
PLEKHM2	-0.066
CCDC89	1.97333333333333
EFCAB1	3.5765
TMEM48	-1.9245
SEPHS2	-0.45975
PYGM	2.2605
PRICKLE1	1.8355
WNT5B	0.1235
TAS2R38	0.046
IMP5	0.2045
KHDRBS1	-0.2213
LARS2	-1.32166666666667
C3orf28	-1.244
FTCD	-3.35825
C10orf68	0.9985
DGAT2L3	1.08125
PSEN1	-0.0768333333333333
MGC33657	-0.1965
PLA2G4B	0.981666666666667
CDKN2A	-1.10525
DLX1	-2.455
TSHB	0.093
C18orf37	0.2695
MEX3C	0.79525
MAMDC2	2.943
PDIA4	-1.06375
ATP5E	0.26275
CASP2	-0.875071428571428
SERBP1	-0.328692307692308
ZNF341	-0.371666666666667
TESC	-0.505
TMEM31	-0.9375
OR51I2	0.1485
YTHDC1	0.620642857142857
JUN	3.987
AGMAT	-3.91216666666667
PCNXL2	-0.23875
ATAD5	-3.1935
STK38	0.199
AZI1	-0.5245
RBP1	2.2155
C4orf26	-0.894333333333333
KIAA1026	1.064625
TMEM101	0.0025
HSFX1	0.004
TREX1	0.8225
C18orf10	-0.2509
TRIM15	-3.19875
CA6	1.666
CEP57	-1.07375
AR	3.51266666666667
SESN2	-0.2405
KIF3C	-0.414625
EPB41L5	0.03625
ARHGEF10	-0.369181818181818
POLR3D	-0.883125
INDO	0.119833333333333
GABRA3	-0.0005
SCG5	-0.1046
E2F3	-1.1557
TIGD5	-0.35325
FGD6	0.5255
KLHL3	0.649625
SCGB3A2	-1.754
URP2	0.0561666666666667
ATP6V1B1	1.5844
CALML6	-0.9155
LOC100049076	-0.3295
TMF1	0.0265
LOC388503	-0.20225
CDH5	3.52725
RPS6KC1	0.0348333333333333
DAAM1	0.7725
TNFRSF10D	-0.44775
GSTT1	2.0798
INPP5A	0.07775
TRAF3IP1	1.2812
SMARCE1	-0.3685
VRK1	-2.00475
TTC16	-0.0995
AARS	-0.768
ARHGAP27	0.431666666666667
ZAK	1.18385714285714
ACSM2B	-2.32225
TRAP1	-1.22133333333333
MRPL53	0.363125
RNF44	-1.3905
NPTXR	0.0985
DPYSL3	0.698833333333333
APP	-0.2535
GLS2	-0.5515
MNX1	-2.57833333333333
CMTM7	1.29375
OR10A7	-0.3225
NYD-SP21	3.11983333333333
ORC5L	-0.806
SLC16A10	-2.486875
TMEM178	0.6445
LOC441601	-5.419
PTGIS	3.7565
KBTBD7	0.818
C19orf41	-0.364
CEACAM3	-0.0730833333333333
KRT23	2.56725
SERHL	2.351
PNKD	-0.2348125
UBC	0.8815
ATRN	-0.539125
HAPLN1	-3.25125
RANGAP1	-1.10225
C10orf26	1.67833333333333
KCNA7	-0.92175
SRY	1.141
LOC376693	-0.41775
HIST1H2BF	-1.90275
CDCA8	-3.9085
MLC1	-1.5275
TNIP3	-0.03475
OR4D1	0.2695
IFT52	-0.616333333333333
GOLT1A	-0.235333333333333
UTP20	-0.296375
RP3-402G11.5	-0.102625
PRSS33	-1.307
PMPCA	-0.794
APOB48R	0.9984
GLTP	0.429
MPL	1.4275
C9orf78	0.0065
ADAM12	0.00562500000000002
CSPG4	-0.4505
LOC144305	-0.1805
KRTAP4-10	-0.0325
PAK1	-0.666
ADCY7	-0.6234
TAS2R43	-0.568
FRAS1	-0.9305
PPP1R14A	2.13733333333333
OR2B6	-2.05025
ATP13A1	-0.590333333333333
SIDT1	0.83225
C1RL	2.13666666666667
PRKRA	0.2575
TLN1	0.8093
RP11-50D16.3	0.86325
MITF	-0.357583333333333
GYS1	-0.02025
LYG1	-0.660833333333333
NSMCE4A	0.5272
DNAI1	0.20925
HOXD11	-1.4015
FNBP1L	1.0422
DHX35	-0.494
LCE3E	0.565125
SLC33A1	0.11925
DCLK3	-0.436
TRIM33	-0.861666666666667
TMCC3	2.35083333333333
FBXO42	0.324333333333333
C1orf27	-0.2932
C17orf50	0.3505
RNF14	0.7745
SLC4A8	-0.969125
RAB3IP	-0.4046
COX6C	-0.188571428571429
PCSK1	-2.5429
SLC13A1	0.04125
ARF6	0.0921666666666667
KIAA1009	0.665125
HOXA13	-2.08475
HMGN1	-0.748375
CXADR	-1.22683333333333
MGC14436	0.1665
UTF1	0.8325
TSC22D1	1.9761
BZRAP1	1.38533333333333
PUF60	-0.142
SHC1	-0.22775
HOOK3	0.4457
LIMS2	2.88166666666667
BAHCC1	0.077
CLCC1	0.3465
ENTPD3	2.90566666666667
SMO	-0.654
PIK3R5	0.4515
CDC14A	0.344166666666667
KRT1	3.66
ENOX2	0.427
FLJ22655	4.099
FPRL1	0.282
INTS6	0.2541
ZCCHC5	0.2935
SMC3	-0.579
C6orf123	1.8155
FLJ20160	2.14225
LOC653391	-0.165166666666667
GSS	-0.3115
NT5M	-0.717
SIX5	0.34375
TAF5	-1.234
KCNA1	1.55566666666667
ANLN	-5.71733333333333
MGC45491	-1.0675
SSTR2	3.286
LYPD4	0.74675
TH1L	-0.89975
CHRNA5	-2.9495
PNMA6A	-0.48925
FLJ16369	0.498
DLX2	-2.6218
C6orf108	-0.30825
ALDH3A2	1.5345
CLEC1B	0.653333333333333
LEPREL2	-0.317
FOXJ1	-0.0246
OR1D4	0.029
PPIL4	0.28875
MTRR	-1.01625
SLC27A3	1.63066666666667
HTR7	-0.487166666666667
MIB2	-0.208375
BHMT	-1.4615
A2ML1	0.7
MSMB	2.07875
KIAA1383	1.316125
TRUB2	-0.6805
PF4	1.05983333333333
IL1F5	0.768166666666667
LRRC37B2	-0.0915
IPO4	-1.14275
FIGF	6.05375
QDPR	0.78375
ZNF598	-0.96175
BOP1	-1.440125
MAPK12	-1.39133333333333
POLR1E	-0.576625
CEECAM1	0.1
INSRR	-0.246166666666667
SIPA1	0.31
ULK4	0.222
BTN3A1	0.6309
FABP5	1.8116
KBTBD3	1.767
SORT1	0.507666666666667
YWHAQ	-0.2455625
LRIT1	-0.062
KIAA1704	-0.4353
MEIS2	0.1754
ENOSF1	-0.821166666666667
PCDH7	-0.527571428571429
FZD9	-0.704333333333333
RPLP1	0.265666666666667
ZNF75A	0.03025
P4HA3	0.7235
NKX6-1	0.31125
CTA-216E10.6	0.357333333333333
IFT140	0.27275
DENND1A	-0.442583333333333
ALCAM	0.632
ABHD2	-0.168136363636364
QPRT	-2.65933333333333
TRAM1	0.867071428571429
ATP1B4	0.039625
NUP37	-1.6825
SAA3P	4.3345
SLC22A6	-0.5035
KIAA0265	0.14575
ZNF41	-0.10225
ADAM19	-0.6723
ERAF	-0.9545
DEFB119	0.4585
DNMT3B	-4.57683333333333
SNF1LK2	2.00525
MGC24039	-0.357083333333333
TAS2R48	-0.8862
PNLDC1	0.4515
ADAMTS16	1.550625
TMEM92	-2.78366666666667
CCT8	-1.05733333333333
POGZ	0.174583333333333
N-PAC	0.406
GUCA1B	-1.1165
ZZEF1	0.4435
OR2C3	-0.2015
ZNF334	0.008
RANBP6	0.717
LDHB	-0.575833333333333
BAMBI	-0.9965
RAB5B	0.15575
FOXB1	0.93225
MRPS12	-0.96175
MRGPRF	1.385625
CRIPT	0.0275
CYP2D7P1	-0.771
RYR1	0.85775
NDUFA2	0.291625
TRIP12	0.328583333333333
KCNE3	3.395
MOBKL2B	0.7648
MIOX	-0.15875
ACOT7	-2.094875
FGF6	-0.4505
RASSF5	-0.9417
ATAD3B	-1.43883333333333
IKZF3	0.735
H3F3B	0.532428571428571
C6orf91	1.515
SEC11C	-0.2875
TMEM14C	-0.00324999999999998
KIAA1632	-0.662625
SLC38A4	-0.81425
FGFR3	-1.41833333333333
HES7	1.30475
HINT3	-0.48825
ARIH1	-0.3005
FLJ35880	-2.152
C1orf129	0.5405
POU6F1	0.47575
RPL32	-0.073625
BBS1	0.7855
RGPD5	0.279
SULT1C2	-1.73975
KDELC1	-1.73325
PIP5K3	-0.602333333333333
CHI3L1	2.5603
CSDA	0.27375
VTCN1	4.713
WDR62	-2.233
TMEM170	-0.9075
KIF2A	-1.84425
C6orf182	-1.35783333333333
ARL6IP6	-1.239
ZCCHC9	-0.23175
RARB	1.32516666666667
ZNF320	-0.02575
DHX15	-0.709625
PICALM	0.600666666666667
CNOT6	-0.774916666666667
HIST1H1A	-0.0785
ZNF702	0.2765
OR1E2	1.1285
HLF	0.5234
LOC442582	-1.363
KIAA0494	1.711125
TCF4	2.0114
APOBEC3B	-3.2245
FAM54B	0.10875
MYH2	-1.4635
FXN	-1.10883333333333
C12orf59	0.016
PAEP	-1.5815
SPG11	0.26125
VN1R4	-0.29375
KCNJ13	-0.3325
NOC3L	-0.8735
C5orf36	0.7965
CPAMD8	2.73
MLN	-0.69
FLJ11184	-0.2425
TIAM1	-0.108
OR10J3	-0.106
OR52E2	-0.089
PBX1	0.9384
UBL7	-0.851833333333333
PXMP2	-0.098
SYTL1	-0.388666666666667
FAM126B	1.1975
ZNF711	-1.1425
GGA1	-0.669
VAMP4	0.249166666666667
BCAP29	0.1
C20orf19	-0.77625
ZNF275	-0.177375
NEK6	-0.25775
SETD8	-0.37175
HEXIM1	1.35066666666667
SULT1A2	-0.021875
KLHL9	1.054
SLC39A12	0.54375
ARHGEF16	0.101333333333333
SCN1A	-0.5515
HNRPH1	-0.866833333333333
C9orf103	1.4255
ECE1	1.014
MED18	-1.53575
TEX13B	-0.0295
SNN	0.916
C6orf62	0.120055555555556
WNT3A	0.6067
IL22RA2	2.0725
MGC21881	0.793375
GABBR1	0.58
YIPF6	0.36525
PROX1	-0.681166666666667
PPP1R1B	3.74625
LANCL2	0.2579
SCN3A	-0.562166666666667
SSRP1	-1.0765
ASXL2	-0.1925
RPE65	1.2695
SNAI1	0.472
EFNA2	-0.22825
CLDN9	-0.238125
TP53I13	0.337125
LOC375748	0.43025
C9orf7	0.4425
C14orf178	-0.052
GC	-0.29825
IER3	0.7255
KCTD10	1.438875
FLJ45717	0.81775
ADC	0.641166666666667
LOC285908	-0.890833333333333
MLL3	-0.473625
KIAA1787	-0.141
MGC31957	-2.01
MUC5B	-0.482166666666667
ZNF193	0.09375
CSRP1	2.36525
MOSPD1	-1.03066666666667
C21orf49	1.0575
RAD1	-1.407
ANKRD34	-1.9465
NFRKB	-0.7365
FANCA	-3.7075
VTI1A	0.136214285714286
PCBP3	0.764833333333333
BFSP2	-1.12375
ZNF354C	0.116
FRMPD4	-0.172
IKBKG	-0.288
LOC441046	-0.3285
UNQ9438	0.748
TM4SF20	0.297
MAGEC1	-5.534
AMMECR1	-1.4025
GLDN	2.49475
TTC30B	0.92625
SEC13	-0.1153
EGF	2.515375
HAGH	0.268625
VSIG1	0.903166666666667
NHLH2	0.16025
NCAPD3	-2.63725
MGC16121	-2.62425
HIATL2	-0.2075
BRCC3	0.119333333333333
LCE2D	2.0395
TMEM79	0.04325
GTF3C5	-0.4995
AKR1C4	0.349166666666667
C3orf59	-0.0323749999999999
RBM26	-0.334
DUSP14	1.00116666666667
AP4M1	-0.302
RIMBP2	0.134
ABCC2	-3.96416666666667
DNAJC16	-0.00699999999999998
TTC12	0.330666666666667
SNX13	-0.6205
C6orf168	0.617
C1orf100	-2.17925
CSPP1	0.0675
LRRC56	0.3395
OR1J2	0.163
THY1	0.6359
KIT	4.39316666666667
TBC1D8	1.1035
EPHA7	0.1695
SOLH	-0.443125
SVIP	-0.22925
ZNF294	-0.30975
HAND2	2.727
CENTB2	0.4745
MARVELD3	2.4285
CREB3	0.6315
KRTAP1-5	-4.1755
OR8K1	0.5275
MED25	-0.163333333333333
FDX1	0.0991666666666667
FAM19A1	0.277166666666667
IL13RA1	0.5222
ZNF627	0.0871666666666667
NHP2L1	-0.528125
EIF2B2	-0.437875
ZNF593	-0.36875
WIPI2	0.4925
RANBP1	-1.67725
TAS2R7	0.524
LOC283514	0.204
CSNK2B	-1.2045
CFHR1	-0.084
DKFZP434O047	0.0373333333333333
WBP11	-1.1385
TEX2	0.665
GALNT2	-1.00483333333333
FLJ33360	0.4085
WNT9A	-0.16875
IL29	0.16375
STK3	0.587777777777778
REPS2	0.560125
FAM78A	-1.1025
MGC3207	-0.436
FCGR3A	6.801
H2AFY2	0.1575
RNF150	2.2975
CCNK	-0.571375
VEZT	0.408333333333333
FSHR	0.2405
C1orf66	0.194166666666667
LCE2B	0.0557
CD200	1.02575
ORMDL1	0.115625
OR51S1	0.2645
KRT83	-0.8675
COL19A1	-0.08575
POL3S	-0.28925
ZNF468	-0.056
BAG3	1.23425
C1GALT1	-0.79375
CA5A	-4.71075
DKK4	0.3275
SGK2	3.49575
PIK3C2G	4.577
USP11	0.1605
IMPA2	-0.5415
PRKDC	-1.58864285714286
MSR1	3.457875
PDCD6IP	-0.204083333333333
FAM122A	0.12525
ZNF740	-0.21475
ATXN2	-0.0743333333333333
SLC17A4	0.103666666666667
RAXL1	-0.314
RS1	0.12825
NET1	0.434666666666667
NPY1R	3.81916666666667
MVD	-1.47575
C11orf61	-0.826875
CHDH	0.8845
GCNT2	-0.469642857142857
LGALS12	3.666
IK	0.379
C7orf41	2.59577777777778
SURF4	0.00916666666666666
C1orf91	0.00433333333333334
BCS1L	-0.8045
C20orf141	0.262
BCAS2	-0.5565
ACE2	1.1475
ICT1	0.084
CD79B	1.86375
MRPS9	-0.08425
AADACL1	-0.55625
IRS2	1.41325
LUZP2	0.3425
TMEM148	0.31775
ZNF514	-0.185833333333333
ADCK2	0.1773
ZKSCAN1	-0.0865714285714286
FASTKD2	-0.40875
KCNMB3	0.0736666666666667
POFUT2	-0.3165
GNG2	1.6135
OR6Y1	-0.553
FAM26A	-1.8465
CAND2	0.16875
FLYWCH2	-0.158625
BCL6	3.103
MDH2	-0.111142857142857
DRP2	-0.0855
TPD52L1	0.63675
TXNL4A	-0.666875
OR3A1	0.5405
C22orf9	0.953
RAB25	0.960833333333333
PCTK3	0.4535
POR	0.522666666666667
ARPP-19	-0.138416666666667
SREBF2	-0.76475
ZWINT	-2.63283333333333
TRUB1	0.538375
ENPP2	4.06066666666667
UXT	-0.572166666666667
ALG11	-0.2275
SMCR7	0.77375
SLC31A2	3.01575
USMG5	0.65275
ZNF780B	0.14225
APEX1	-0.2435
THSD3	-2.95625
CEP68	2.0183
NY-SAR-48	-1.433
ZIC3	-4.70233333333333
LPAL2	0.0764
MRPL11	-1.162
VPS53	-1.121
MPDU1	-0.18175
UBL4B	0.27025
LASS3	0.659
GAST	-0.114666666666667
SPERT	-0.603666666666667
UBE2L3	0.094625
MLSTD2	-0.329833333333333
ADRA1D	0.556
FZD10	-0.768
ATP6V1E1	0.571125
SAR1A	1.2920625
MCTP2	-0.856666666666667
TMEM5	-0.39775
BIRC2	-0.234333333333333
TMEFF2	-2.5125
NLGN3	0.372333333333333
LMX1A	0.8795
C19orf51	-1.57425
LOH3CR2A	2.64966666666667
SLC9A3R2	-0.205833333333333
TIMP1	0.154666666666667
PFN4	-0.23825
UCK1	0.01125
TPST2	0.6275
AQP6	0.514833333333333
OR1N2	0.22375
KCNIP1	0.57275
SFTPG	1.25816666666667
KIAA0087	0.4985
UBXD3	1.9499
ABT1	0.28825
RIPK5	0.341285714285714
SMG1	-0.5085
BTBD8	-0.268
PIP5K1C	0.9431
POU2F2	0.6178
C17orf57	0.36825
TSPAN14	0.308
NUDT16	1.27533333333333
GPT	2.32275
PDK4	2.5326
ELL3	0.61275
NNMT	2.161
NUFIP1	-0.692875
RHBDL1	1.336
FILIP1	2.619
C17orf56	-0.5965
C8orf73	-0.40225
FLJ21438	-0.01125
TBC1D10A	0.76175
ERGIC3	-0.479166666666667
CREB3L4	1.0955
TARBP1	-1.27075
C1orf9	0.81425
COLEC12	0.510833333333333
FBXO30	0.72925
TNFRSF25	0.43225
UBE2T	-4.019
SLC2A1	-1.7311
RPH3A	0.235
LSAMP	-3.2335
CER1	0.2725
ATP2A3	-0.7254
SGK	0.0795
CCR7	0.67025
ZIK1	-0.79575
RECQL5	-0.478875
HSD17B7P2	-0.72775
MTERFD1	-0.49825
ANGPTL1	4.04683333333333
NLRX1	0.671666666666667
FHOD3	2.11416666666667
PSG7	-0.07675
ARHGEF5	1.800375
C14orf21	-0.541166666666667
FGD2	0.908375
OR5T2	-0.38125
P2RY14	4.046
PPP1CA	-0.699666666666667
ZNF33B	-0.379
MOCS1	0.978
NAP1L1	-0.5305625
IGSF21	1.51266666666667
PTDSS1	-0.477
SLC38A6	0.29975
GLCCI1	-0.1
CCR4	-0.6325
OLFM2	0.70525
COX6A1	0.274333333333333
B3GALT2	-0.108
BEST3	-0.7146
CD14	4.862375
ABCC9	2.930625
SNAP29	-0.29475
HMGCR	-0.98475
IFT74	0.3755
CNTROB	-0.2665
ZNF548	0.292625
INSL6	0.4355
HERC1	0.225
HOXB1	0.2655
EMCN	5.8915
BLNK	0.235166666666667
SKP1A	1.00192857142857
IL19	0.38
DOC2A	-0.781
COPB2	0.475666666666667
CDC27	-0.544
LECT1	-1.0655
UBR1	0.349916666666667
COPS6	-0.6795
MCCC1	0.679444444444445
C12orf33	0.844
POM121L1	0.5345
GPC4	-0.482666666666667
ZNF664	0.588166666666667
VAC14	-0.774833333333333
PPY	-0.205
SRCAP	-0.14675
PPP1R13L	0.919
BPGM	0.397
HMOX1	0.234666666666667
MC4R	-1.41925
FAM126A	-1.051
PRR13	-0.04175
INS	-0.01325
FLT1	1.23575
FEM1C	0.042
SLC25A2	0.000250000000000011
TMED3	-0.13375
SPIN2A	0.569
EXT1	0.354555555555556
