Hybridization REF	TCGA-BH-A0BS-01A-11R-A12P-07
ATPBD3	1.28983333333333
PRH2	0.8405
CDKN2D	-0.927666666666667
PGLYRP2	2.83375
TRIM40	0.16875
SEC14L3	0.5325
SLC22A1	-0.10075
BTN2A3	-0.0155
RASA4	-0.0935
CCNL2	-1.44108333333333
MYBPC3	0.43
GJA4	3.006
CDC42SE1	1.273625
TRPV2	-1.7405
MYPN	-4.0148
SIM1	0.564
CDADC1	0.321166666666667
ZFHX4	0.7615
NIBP	1.574
ADAMTS19	-1.5175
ABTB2	-1.6805
TSPYL2	-0.669875
EIF2S3	-0.5341
SOX30	0.011
AP2A1	-0.3075
DKFZP564O0523	-0.0506666666666667
LOC285398	0.091
CDH18	-4.565
CHL1	1.512375
GATS	-0.5745
TBC1D2B	-0.513166666666667
OR1J1	-0.6585
GSN	0.7025
DPCR1	-0.0989999999999999
GARNL4	-0.784
SMARCA5	-0.1075
PLEKHG3	0.768833333333333
ZBTB45	1.302
FRMD6	0.130166666666667
PLS1	-2.38766666666667
DGKZ	0.749666666666667
EFNA1	2.3799
WDR85	-1.07225
ANK2	-0.26125
PAGE4	-1.05366666666667
SENP6	-0.1665
AKR7A2	-0.385666666666667
FKBP10	-1.591
VEGFC	-1.49333333333333
LARP1	-0.8625
SRBD1	0.41175
ITGB6	2.60975
SLC1A2	0.0456428571428572
INVS	-0.620833333333333
MPO	0.67025
MOBKL3	-0.5782
CUTL2	4.343125
KLK2	0.00974999999999999
VIM	-1.5225
REG1B	-0.0135
PCDHGC4	0.94575
C3orf34	0.961
SUMO3	-0.132833333333333
CST9L	0.0795
MLL4	-0.22275
SPR	0.458333333333333
SAMD9L	2.5075
ABCE1	-0.55175
SUPT3H	0.346666666666667
ACTBL1	-2.962
ADAMTS4	0.913666666666667
SLIT3	2.80975
RHEBL1	-1.48375
NPM2	-1.5975
MAN1C1	-0.713375
KIAA1856	1.17041666666667
HSPA6	0.49775
LOC388152	-2.0955
C10orf140	-1.88225
ZDHHC12	-0.242
LIN7A	1.7049
PHC2	-0.68025
SPHK1	-0.6535
TRIM26	1.4476875
FAM83E	1.5645
C18orf24	-2.33916666666667
ZNF578	0.885333333333334
ORAI1	-0.166
RUVBL1	-0.270083333333333
C7orf20	-0.0906666666666667
APAF1	-0.7945
SLC36A4	-1.67583333333333
MYH11	4.52016666666667
NEK1	-0.1741
MPP2	-0.797375
C12orf24	-2.65025
TNK2	0.900625
ZNF289	-0.278
MATN3	-0.0842857142857143
IFNGR2	1.43183333333333
ITPR1	-0.141
EBF3	2.53
TBC1D20	0.2361
OR10P1	0.56175
DDAH2	2.13375
SHPRH	-0.648125
STX7	-1.009
LOC554248	-1.83575
BCAR1	-0.59625
ATXN3	1.2435
TRIM27	0.49825
CDC42EP2	0.277
CHP	-0.313214285714286
SOX17	2.222875
ZNF259	-0.252166666666667
CHCHD1	0.670875
ZDHHC19	-0.1105
GBP2	4.3015
GARNL3	0.462125
MRC2	-0.128
C1orf52	-0.25225
AOF2	-0.868
LRPPRC	-0.272
ACVR1C	-1.56333333333333
TM4SF18	2.25233333333333
TMEM169	-0.572166666666667
PPP1R16A	0.042
EBF1	0.268833333333333
RRS1	1.28866666666667
SNX2	-0.94575
OR2T2	0.504
RBX1	-0.62175
ANKRD54	0.282833333333333
TSNAX	-0.0981666666666667
TMEM83	-2.036
ZBTB7A	0.6375
ATM	-1.73116666666667
LOC338328	1.88866666666667
TIE1	1.08816666666667
HIST1H3G	0.848333333333333
PASD1	-4.232
TINAG	0.78525
PCDHAC2	0.015
LRRC15	0.96775
WBSCR17	-0.85025
TFF2	1.0925
PARP2	0.12275
NDFIP2	-0.44425
PCDHGB2	0.362
WDR60	0.7345
MAP7D2	-1.1914
USP45	-1.1085
GSDML	-0.8605
TNS1	-0.0886
PLCD4	-0.917
IQCD	0.954666666666667
SMPX	-1.615
CD9	1.76766666666667
SRGN	0.2385
CASP7	0.94175
INOC1	-0.0256666666666667
DKFZp451M2119	-2.187625
VMAC	2.142
USP53	-0.2742
CAMK1G	-0.537
TMEM106A	1.471
CDC20	-2.5886
ACSL5	1.632
CBWD5	0.173
C1orf87	-1.15483333333333
KIAA1274	-0.06725
PRUNE2	-2.3935
LYPLA2	-0.6135
DOK6	-1.78166666666667
GPR149	-0.11325
FAM30A	1.7165
TMEM129	0.741
SLC35B3	0.33725
ACPP	0.0223
LOC200261	-1.5435
SLC4A7	-0.4564
CCDC40	3.2865
GART	-1.16525
THOP1	-1.56925
SCARB1	-0.630375
CACNA1F	1.493
TRIAP1	0.0516666666666667
SYT14L	0.3025
SFRS8	0.135
PBOV1	-0.0265
GOLSYN	0.9915
GJB7	-1.1155
CAMK2N1	0.3645
GREM1	2.61891666666667
FLJ20433	0.7825
QPCT	-3.7165
PRKAG2	0.487666666666667
H2AFX	-0.8495
C6orf154	1.57875
PLOD3	-1.17775
ZBTB39	0.0118333333333333
WASF3	-0.777333333333333
DRG1	-1.17775
PRR4	0.3525
SPCS1	0.1325
KDELR3	-0.4635
SRP19	-0.330166666666667
GABRA6	-0.3235
MFSD1	0.09875
MMEL1	2.3085
PDXDC2	0.2381
BUB1	-4.10611111111111
RNF138	-1.045625
MYLPF	-0.0815
AIF1	0.0413333333333333
DYNLRB1	0.7475
HCN3	-1.04033333333333
HIST1H2AI	2.21825
MAP4K5	0.359
LASP1	0.542375
LOC130951	0.5415
PLAA	0.4005
KRT6A	-0.249
C6orf117	-2.63075
ARHGAP23	-0.635
PTF1A	-0.024
GPHA2	-0.49475
LCE3B	0.4415
MCL1	0.607857142857143
EHBP1	-1.21433333333333
PRNP	-1.3894375
ZSCAN1	0.81375
C1orf113	1.3185
FOXA3	-2.249375
NEB	0.36325
ASGR1	-4.47
CTGF	1.09933333333333
RAB17	0.247666666666667
MST101	-1.04725
JARID1B	1.4231
USP37	-0.101
PTBP1	-0.799333333333334
PTPN7	-0.3105
CDC7	-2.61116666666667
SNX7	-0.593
ZNF335	0.07575
CPT2	0.394
HEATR1	-0.1415
HSPC152	0.73325
C5orf40	0.42925
PSME1	1.51366666666667
STAG3	-1.84275
TMEM154	-0.701166666666667
KLHL32	-0.225
TSGA10IP	-0.65
SUV420H2	-0.3725
SF1	-0.5125
2'-PDE	0.675375
PNLIPRP2	2.6915
TRSPAP1	-0.56875
NUP210	-0.447833333333333
ANP32C	-1.23916666666667
RAB11B	0.0231666666666667
ASB15	0.5415
ITGB3BP	-2.1285
UBASH3A	-0.7535
YWHAB	0.607
TPRX1	0.14025
LY6G5C	0.0875
SLC7A2	-2.902625
CLK1	-0.3752
HSD3B7	0.5785
VDR	2.73725
C16orf74	0.0095
ACE	0.398
PSMA2	-0.7115
CCDC131	-0.76925
ZNF213	1.68416666666667
EML2	0.6245
ALS2CR13	0.000333333333333328
GLYATL1	3.41425
DSPP	-0.4805
DHFRL1	-0.337875
C10orf30	-2.30033333333333
SH3RF2	1.17216666666667
LOC197322	-0.0338333333333333
DLL3	-1.14275
TIGD7	1.8375
GFRA3	0.30325
CPA1	-0.109666666666667
RTN4	-0.998833333333333
PPT2	-1.7325
FASLG	2.68891666666667
FOXP4	0.7395
RPL26	-0.2504
GNL3L	-1.68266666666667
FMR1NB	0.2085
CD163	6.063
SGPP2	0.52325
GIMAP2	1.04425
CD37	1.10133333333333
DPT	3.27125
NBLA00301	1.21
RGS5	0.64875
C9orf4	0.338
ACTL8	-2.84483333333333
PRKAR2B	-0.59275
OPLAH	0.781
C20orf134	1.1955
SPACA5	0.557
TBL1X	-0.2225
TSPYL3	0.6575
CHCHD3	-0.85825
CRKRS	0.250166666666667
GPR65	4.22525
DFFA	-0.841625
FUT1	0.156
C6orf204	-1.29916666666667
TMEM51	-0.48175
ZNF580	0.8925
CMTM2	0.1525
C20orf200	-0.356
EZH1	-0.0215
FDX1L	0.37375
MRPL32	0.1285
PCAF	-1.3074
ALOX15B	4.5175
CD59	0.63975
CDK9	-0.241
ERP29	0.495333333333333
TTR	-4.636
BCMO1	-0.059
DDIT4	0.144
PTGDS	2.9875
C3orf63	0.117666666666667
BST2	1.678875
CYP1A2	-0.375833333333333
C5orf25	-2.60225
STX1A	-1.05288235294118
OR2A12	0.0945
SH3BP5L	0.59925
SERINC5	-0.0735
USP6	-0.2312
MRPL3	-0.2315
POMP	0.231375
INPP4B	2.362625
GMPPB	0.46425
EAPP	1.0635
AHSA1	-0.0435
ABCA11	-0.449
SLC5A6	0.498416666666667
HIVEP2	-0.378
SUMO2	-0.46
KIAA1822L	-0.589666666666667
C11orf67	1.5335
TXK	-0.212375
PHCA	-1.63075
ICAM4	-2.23216666666667
FPGS	0.154833333333333
SNRPA1	-1.65425
KCNJ4	-0.35025
KIF6	-0.1439
HIST1H2BG	1.71666666666667
SLC5A5	0.443
ZNF354B	-0.831333333333333
IL12RB2	0.64675
C11orf76	0.3735
GAL3ST2	0.075
AIFM2	-1.229
SYNC1	-0.838875
UBL3	0.266625
PIK3CG	-1.84433333333333
NLN	-0.7129
BCORL1	0.86275
CD5L	0.21175
ZNF238	4.13033333333333
KIAA1394	-0.45375
C16orf55	-1.0711
CYP3A7	-2.0825
KRTAP3-1	-1.924
TFDP1	-0.649666666666667
MND1	-3.544
NODAL	-0.042
GTPBP4	-0.5505
TUBGCP2	0.2125
SLITRK5	0.1305
CIC	0.53625
CD79A	1.14583333333333
SAMD14	0.6445
TNPO3	-1.1925
OR10G3	1.226
OR10G8	0.1185
CCDC111	-0.7205
HOXC9	-0.20675
DCUN1D1	0.611083333333333
CYB5R1	1.221
TSR2	0.556
DAB2IP	0.3046
SLC6A5	0.1465
RAB3D	2.15925
DCUN1D4	-0.516833333333333
ERBB3	0.8165
SDC1	1.02725
ATP6V1H	0.254
SYK	-0.0355
ST20	-1.45775
C13orf30	0.9095
WDR40A	0.984333333333333
ADMR	0.2575
LOC388335	0.62275
ACSM1	1.918
TDG	-0.405166666666667
FLJ11235	0.5505
MRPS5	-1.04116666666667
AGPAT2	-1.96316666666667
SLC12A1	0.271625
CYP27A1	-1.63975
THAP7	-1.197
XPO1	-0.284916666666667
ALMS1L	0.872666666666667
C1orf2	0.3875
ZNF777	0.818166666666667
CAMK2A	-0.0413333333333333
SMC1B	-0.517625
IHPK2	0.5024
LEMD1	-3.4385
NKD2	0.3136
CLU	0.888571428571429
ARMETL1	-0.0345
PABPC4	-1.127
CXCL12	3.0085
TFAP2C	0.0575
TTTY8	0.25
ABCB10	-1.1005
ENDOD1	1.24783333333333
IDI1	-2.5335
KCTD6	1.69133333333333
CCDC105	0.166
ULBP2	-1.668
ZDHHC5	1.16425
WNT8A	-0.23925
COMMD10	-0.5605
KLHL12	-0.3585
GPR50	0.3235
NR5A2	1.156
OXGR1	3.17733333333333
EHD3	-0.52275
CAPRIN2	-0.686375
KLRC3	-3.36675
SF3B1	0.167357142857143
IPO7	-0.482
ALDH1A1	-1.54266666666667
ANKRD5	1.211875
TSNARE1	0.2965
DDEFL1	1.186
RNASEL	1.27383333333333
DNAH9	-0.97575
HELLS	-1.655
TNS4	1.602
NAV1	-0.6913
KIAA1409	-0.36225
C20orf26	1.642
TUBG1	-0.8135
IRX2	1.35375
CNGA4	-0.223
MGC50559	1.93666666666667
OR4K17	-0.15
TM2D2	1.46316666666667
FAM32A	-0.61125
TXNDC14	-0.52375
CCBL1	-1.799
ANK1	-2.3542
PRSS23	-0.092125
PPM1L	0.265
SPATA20	0.72125
APCS	-0.055
C14orf122	-0.0938333333333333
PSMB5	0.292375
C6orf10	-0.3926
SETDB2	0.314666666666667
SPNS3	-0.7805
SGMS2	-0.119
MXD3	-1.27533333333333
MON2	0.2856
CARTPT	0.37825
HNF4A	-0.7585
RABEP1	2.1745
TNFRSF10B	-2.174875
USH1G	0.1265
PPAP2B	-2.41866666666667
TMEM16K	0.46925
CTDSP1	1.08883333333333
CDK5R1	-0.939333333333333
GABRR1	-0.6595
OPN1LW	-0.242
FAM98C	1.538
DBN1	-0.585
ACAD10	0.467666666666667
QTRTD1	-0.02675
WNK3	-1.57566666666667
RPS19	0.275
C1QB	3.0535
OTUD5	0.271125
SLC41A2	-0.0105
TMEM22	-1.90516666666667
KHSRP	-0.749833333333333
TNFRSF11A	-0.510833333333333
FBL	-0.8655
IBTK	-0.172666666666667
OXER1	0.0545
CBLN4	0.256
GPR172B	2.778
CFTR	-0.6435
VSX1	1.7735
CAMK1D	-1.111
LOXL3	-3.24075
RTP4	2.54575
SLFNL1	0.17175
KIAA0828	0.055375
PAR5	1.681
LOC723972	-1.13775
GDI2	-0.18725
CEBPA	1.6876
MLF2	0.712333333333333
AFMID	-0.63475
ALOX12B	-0.234
BPHL	1.77375
COX5B	-0.265
S100A10	0.8797
THOC6	1.47875
NHN1	-0.4515
RRP12	0.0321666666666667
ARID3B	-2.22875
CD3G	-1.6665
KIAA0133	0.53375
NAT11	-0.689833333333333
PPAT	-0.513166666666667
SIRT3	1.7325
TCERG1L	-1.15325
NIPA1	-1.3773
DPP8	-0.5927
IL7R	0.716333333333333
ZFP64	0.0375833333333333
DMAP1	0.067
TRMT12	1.1545
TLR4	0.768
WFIKKN2	0.15575
RAB12	-0.742666666666667
DDX51	0.4125
KIAA1086	-2.55375
ZNF295	-0.615333333333333
ACVR2B	-1.25857142857143
LOC494150	-0.31325
ZNF517	0.0565
DNASE1L2	-0.995833333333333
SUFU	0.951583333333333
LOC283677	-0.3795
LMO3	-0.0348333333333333
PPP2R5D	0.1445
ZNF587	0.1991
HIST4H4	0.56625
CYP2C8	-0.61425
C1orf80	-0.0233333333333333
DOCK5	-1.32683333333333
C9orf24	1.08125
OR5AR1	-0.076
C11orf24	0.1545
UNQ1940	-0.253
CAP2	2.68716666666667
TIMM44	-0.28275
DSEL	-0.824
ROM1	-0.36925
FBXO4	-0.224875
MYLC2PL	-1.61875
MLH3	1.1956
NOX1	0.106166666666667
DPEP2	1.6865
DNAJB5	0.5065
RLTPR	0.5635
MBIP	0.760666666666667
COPB1	-0.042
SFTPA1B	0.2465
C10orf4	-0.049
PRELID1	-1.044
NOLA1	-0.315
C19orf24	-0.17025
TLR9	-0.8135
HLA-DMA	3.13125
HCRP1	0.6085
GPR137	0.353833333333333
ITGA11	-0.103666666666667
PHF13	0.369
MARK4	0.747166666666667
METTL4	-0.882
MBD3	-0.8625
LOC134145	-0.9765
FGF3	0.27775
SLC35A3	0.17575
CLEC16A	1.00775
AMOTL1	0.0943333333333333
FLJ31438	-0.9705
PAICS	-1.21375
TOMM40L	0.862666666666667
MMD	-1.49425
KLK10	3.5135
NIT2	0.5475
SERPINB10	0.11175
KLF15	-0.4874
CCDC5	-1.68575
WSB2	-0.42575
ME3	2.072625
CACYBP	-0.836416666666667
TCTN2	0.777
JAK1	1.139875
C2orf25	-1.339
GPD2	0.42875
FBXL11	0.597333333333333
CDV3	0.0863333333333333
GALNT11	0.761
NDUFA12L	-1.0301
FLOT1	0.768714285714286
TOR1AIP2	0.582
MMP25	2.73675
C1orf164	-0.0814
CHST5	-0.2825
LYRM4	0.47775
GPER	-3.01625
HIPK2	2.43716666666667
DAP	-0.6435
ZMIZ1	0.293833333333333
DDX58	3.707375
DCC1	-2.1095
AKT1	0.360125
ENPP6	0.914
ERVWE1	-0.215166666666667
CDC34	-0.93925
RNF125	-1.36875
CASC1	4.48075
SHROOM2	1.83825
RRM2B	-0.594
COL6A3	1.28725
TMEFF1	-3.057
PLEKHA4	1.3772
LYSMD1	1.18983333333333
SEPT1	-0.671333333333333
AOF1	-0.1315
GNPAT	-0.34275
WDR18	-0.11075
HSD17B12	0.0413333333333333
HIST1H2BM	1.50233333333333
INDOL1	0.9265
SUDS3	1.0205
C1orf192	1.9125
CYP2B6	-0.71425
TBC1D2	1.66516666666667
SLC25A12	-0.450375
ERCC6L	-1.93616666666667
MGC10814	-1.18616666666667
POLR2C	-1.31183333333333
ZNF77	-0.684333333333333
EIF3K	-0.0977
HPX	4.8175
ANKRD27	-0.380625
MALAT1	-0.41575
PLB1	0.484166666666667
HRNBP3	-0.688875
CPSF4	-0.40775
OR52N2	0.384
PIP5KL1	0.67975
GH1	0.09725
HPS5	-0.25825
SLFN5	-0.629125
POP5	0.0921666666666667
OVOS2	-4.46
C20orf108	1.644875
MARS	-1.45
CLRN3	0.775
ARSE	-1.40433333333333
PPIE	-0.3395
PHACS	-0.269166666666667
GP5	-0.2665
IL8RB	0.324333333333333
FCRLA	-1.02025
ARRDC1	0.7895
KRTAP9-4	0.339
ZNF613	3.4985
OR11A1	0.4245
TMEM132B	-3.66525
PGLS	0.53475
BSND	-2.11616666666667
KCNK18	1.3905
FOXD4	2.21775
SV2C	1.45825
LCN2	1.3105
ZNF490	0.9905
C3orf15	1.7135
CACNA2D4	-1.68616666666667
CBX5	-0.089
MAGEB4	-0.077
BOLA1	1.016
PPP2R5E	0.64725
COL5A1	0.9115
ASB7	0.00149999999999999
SFT2D1	-0.4855
DERL1	0.1342
RABL2A	0.7195
MOAP1	0.543
KIAA1545	1.06916666666667
F3	0.611
PLEKHM2	-0.93275
CCDC89	2.625
EFCAB1	1.444125
TMEM48	-1.36375
SEPHS2	1.144
PYGM	-0.5315
PRICKLE1	1.826
WNT5B	-1.21675
TAS2R38	0.7725
IMP5	0.3655
KHDRBS1	-0.4152
LARS2	-0.216333333333333
C3orf28	-0.61875
FTCD	-2.6765
C10orf68	0.939833333333333
DGAT2L3	-0.2365
PSEN1	1.1805
MGC33657	0.247
PLA2G4B	0.218
CDKN2A	-1.17508333333333
DLX1	-2.69325
TSHB	0.133
C18orf37	-0.632
MEX3C	-0.3985
MAMDC2	-0.0645
PDIA4	-0.0871666666666666
ATP5E	0.37225
CASP2	-0.0764285714285714
SERBP1	-0.355115384615385
ZNF341	0.238833333333333
TESC	-2.79825
TMEM31	-0.62525
OR51I2	0.559
YTHDC1	0.3935
JUN	0.28
AGMAT	-3.10466666666667
PCNXL2	0.3875
ATAD5	-1.9925
STK38	0.4655
AZI1	-0.22275
RBP1	1.3505
C4orf26	0.72425
KIAA1026	0.17975
TMEM101	0.53
HSFX1	0.3925
TREX1	-0.176
C18orf10	-0.5849
TRIM15	-2.8115
CA6	-0.025625
CEP57	-0.973625
AR	4.14733333333333
SESN2	-0.696
KIF3C	-0.66975
EPB41L5	-0.036
ARHGEF10	-1.94086363636364
POLR3D	-1.44425
INDO	1.14683333333333
GABRA3	-0.0205
SCG5	-1.7719
E2F3	0.3613
TIGD5	1.2365
FGD6	0.660666666666667
KLHL3	-0.54
SCGB3A2	-1.1695
URP2	-0.456666666666667
ATP6V1B1	0.2818
CALML6	-0.033
LOC100049076	-1.9145
TMF1	0.14675
LOC388503	-0.179
CDH5	2.343875
RPS6KC1	0.68
DAAM1	1.8139
TNFRSF10D	-0.9865
GSTT1	-1.4483
INPP5A	0.51025
TRAF3IP1	1.753
SMARCE1	0.522642857142857
VRK1	-1.52325
TTC16	0.66625
AARS	-0.939666666666667
ARHGAP27	0.1705
ZAK	-1.69492857142857
ACSM2B	-2.26525
TRAP1	0.041
MRPL53	0.76775
RNF44	-0.66325
NPTXR	-0.72225
DPYSL3	0.861
APP	-0.0157
GLS2	0.696833333333334
MNX1	-0.465
CMTM7	-1.2785
OR10A7	0.321
NYD-SP21	4.16166666666667
ORC5L	-0.24775
SLC16A10	-1.899625
TMEM178	0.00249999999999999
LOC441601	-3.95075
PTGIS	0.03175
KBTBD7	2.218
C19orf41	-0.59975
CEACAM3	0.211166666666667
KRT23	3.4075
SERHL	1.7235
PNKD	0.9959375
UBC	0.3665
ATRN	0.40925
HAPLN1	-0.78875
RANGAP1	-0.9735
C10orf26	1.28633333333333
KCNA7	-0.01
SRY	-0.301
LOC376693	0.03675
HIST1H2BF	1.84075
CDCA8	-2.29916666666667
MLC1	-1.858
TNIP3	0.19075
OR4D1	0.4165
IFT52	-0.198
GOLT1A	1.73733333333333
UTP20	0.013
RP3-402G11.5	-0.708875
PRSS33	-0.939
PMPCA	-0.84375
APOB48R	2.61133333333333
GLTP	-0.0465
MPL	0.10775
C9orf78	-0.32375
ADAM12	0.70775
CSPG4	-1.5
LOC144305	-1.3085
KRTAP4-10	0.229
PAK1	-1.4645
ADCY7	-1.0165
TAS2R43	0.362
FRAS1	-2.10621428571429
PPP1R14A	-0.0568333333333334
OR2B6	-0.90525
ATP13A1	-0.217
SIDT1	1.27425
C1RL	1.35733333333333
PRKRA	-0.3015
TLN1	0.0617
RP11-50D16.3	1.01266666666667
MITF	-2.67925
GYS1	0.1945
LYG1	-0.347
NSMCE4A	-0.1818
DNAI1	0.99625
HOXD11	-0.782
FNBP1L	1.7268
DHX35	0.338
LCE3E	0.742125
SLC33A1	0.80025
DCLK3	-0.550833333333333
TRIM33	0.555
TMCC3	1.1175
FBXO42	0.1665
C1orf27	0.1797
C17orf50	0.2325
RNF14	-0.30575
SLC4A8	0.670875
RAB3IP	0.1973
COX6C	-0.153642857142857
PCSK1	-3.9162
SLC13A1	0.3205
ARF6	1.37033333333333
KIAA1009	0.30225
HOXA13	1.75025
HMGN1	0.203125
CXADR	0.337583333333333
MGC14436	0.394
UTF1	0.807
TSC22D1	0.7698
BZRAP1	1.0675
PUF60	1.13133333333333
SHC1	-0.094125
HOOK3	1.3773
LIMS2	0.637833333333333
BAHCC1	-0.0465
CLCC1	0.3505
ENTPD3	4.3095
SMO	0.562
PIK3R5	0.39025
CDC14A	-1.07441666666667
KRT1	2.28025
ENOX2	-0.102333333333333
FLJ22655	0.2245
FPRL1	0.916
INTS6	1.5526
ZCCHC5	0.0335
SMC3	-0.93325
C6orf123	0.402
FLJ20160	-0.07175
LOC653391	-0.991833333333333
GSS	-0.04875
NT5M	0.223
SIX5	0.75425
TAF5	-1.1635
KCNA1	0.1255
ANLN	-3.0455
MGC45491	-1.1266
SSTR2	3.975
LYPD4	0.41575
TH1L	-0.51
CHRNA5	-2.789
PNMA6A	-0.55875
FLJ16369	0.149
DLX2	-3.3584
C6orf108	0.943666666666667
ALDH3A2	1.39266666666667
CLEC1B	1.139
LEPREL2	0.192
FOXJ1	1.3484
OR1D4	0.5785
PPIL4	-0.178
MTRR	-1.92025
SLC27A3	0.935833333333333
HTR7	0.0945
MIB2	-0.294125
BHMT	-1.60083333333333
A2ML1	-0.0945
MSMB	-2.7575
KIAA1383	-0.614875
TRUB2	0.48175
PF4	0.139833333333333
IL1F5	0.3505
LRRC37B2	0.3275
IPO4	0.30775
FIGF	-0.22275
QDPR	0.25625
ZNF598	-0.60825
BOP1	-0.182375
MAPK12	-2.46716666666667
POLR1E	-0.668375
CEECAM1	-0.365333333333333
INSRR	0.120833333333333
SIPA1	-0.71525
ULK4	0.342666666666667
BTN3A1	1.109
FABP5	-1.1791
KBTBD3	2.03983333333333
SORT1	1.04225
YWHAQ	-1.578125
LRIT1	0.112
KIAA1704	0.2104
MEIS2	-1.5777
ENOSF1	-1.52766666666667
PCDH7	0.043
FZD9	-1.521
RPLP1	0.567
ZNF75A	1.3785
P4HA3	3.093125
NKX6-1	0.284
CTA-216E10.6	0.1145
IFT140	2.2825
DENND1A	-0.403916666666667
ALCAM	1.7146
ABHD2	-0.498409090909091
QPRT	-1.24466666666667
TRAM1	0.416142857142857
ATP1B4	0.31475
NUP37	-0.94475
SAA3P	0.3665
SLC22A6	-0.12475
KIAA0265	0.385
ZNF41	0.60025
ADAM19	0.2437
ERAF	-0.23125
DEFB119	0.412083333333333
DNMT3B	-3.10633333333333
SNF1LK2	0.471
MGC24039	-2.71966666666667
TAS2R48	-0.0253333333333333
PNLDC1	0.79075
ADAMTS16	0.6925
TMEM92	-1.0465
CCT8	-0.578
POGZ	0.96025
N-PAC	0.88375
GUCA1B	0.3825
ZZEF1	0.712
OR2C3	0.361
ZNF334	-2.13833333333333
RANBP6	0.59975
LDHB	-2.56075
BAMBI	1.045875
RAB5B	1.155
FOXB1	1.6195
MRPS12	0.35225
MRGPRF	0.383625
CRIPT	-1.104
CYP2D7P1	-0.2535
RYR1	0.086
NDUFA2	0.346625
TRIP12	0.035
KCNE3	1.35183333333333
MOBKL2B	-0.96
MIOX	0.16525
ACOT7	-2.264
FGF6	0.3425
RASSF5	-0.2289
ATAD3B	-1.616
IKZF3	0.2415
H3F3B	-0.2685
C6orf91	0.631
SEC11C	-1.13025
TMEM14C	0.569
KIAA1632	-0.013375
SLC38A4	0.26475
FGFR3	-0.217916666666667
HES7	1.603
HINT3	-0.416
ARIH1	-1.1035
FLJ35880	-1.15425
C1orf129	0.304
POU6F1	-0.573625
RPL32	-0.180875
BBS1	1.79116666666667
RGPD5	-0.6635
SULT1C2	-1.52425
KDELC1	-1.2095
PIP5K3	-0.551666666666667
CHI3L1	1.5306
CSDA	-0.696166666666667
VTCN1	2.808
WDR62	-1.2375
TMEM170	-1.04425
KIF2A	-2.02975
C6orf182	-2.00016666666667
ARL6IP6	-2.073
ZCCHC9	-0.9795
RARB	-0.6525
ZNF320	0.828875
DHX15	-0.616875
PICALM	-0.536333333333333
CNOT6	-0.357916666666667
HIST1H1A	-0.84625
ZNF702	1.97383333333333
OR1E2	0.962
HLF	-1.0665
LOC442582	-1.51
KIAA0494	0.719625
TCF4	0.8278
APOBEC3B	-2.76725
FAM54B	-0.696
MYH2	-2.50075
FXN	-1.3245
C12orf59	-0.0395
PAEP	-1.4325
SPG11	-0.4675
VN1R4	-0.112
KCNJ13	-0.39125
NOC3L	-0.21625
C5orf36	0.3735
CPAMD8	4.32975
MLN	-0.3336
FLJ11184	-0.18975
TIAM1	0.3645
OR10J3	0.538
OR52E2	-0.3525
PBX1	2.9172
UBL7	-0.8515
PXMP2	-0.6505
SYTL1	0.329
FAM126B	-0.03275
ZNF711	1.18675
GGA1	-1.0455
VAMP4	0.244333333333333
BCAP29	-0.9781
C20orf19	-1.25175
ZNF275	-1.180625
NEK6	-0.715
SETD8	-0.583833333333333
HEXIM1	1.48041666666667
SULT1A2	-0.134875
KLHL9	1.90825
SLC39A12	-0.027
ARHGEF16	-0.0836666666666667
SCN1A	-1.30883333333333
HNRPH1	-1.38475
C9orf103	0.9285
ECE1	0.179833333333333
MED18	-2.16625
TEX13B	0.3465
SNN	0.02975
C6orf62	0.443166666666667
WNT3A	0.3274
IL22RA2	1.498
MGC21881	0.09125
GABBR1	0.80125
YIPF6	-0.415
PROX1	-2.60966666666667
PPP1R1B	3.30175
LANCL2	0.6841
SCN3A	-1.36783333333333
SSRP1	-0.662666666666667
ASXL2	-0.4595
RPE65	0.019
SNAI1	-1.25025
EFNA2	0.309
CLDN9	0.37275
TP53I13	0.56425
LOC375748	-0.551
C9orf7	1.1655
C14orf178	-0.7595
GC	-0.4575
IER3	2.46066666666667
KCTD10	0.3585
FLJ45717	1.158
ADC	0.787333333333333
LOC285908	-0.259416666666667
MLL3	0.55575
KIAA1787	0.19375
MGC31957	-0.87875
MUC5B	-0.521916666666667
ZNF193	0.756
CSRP1	0.224
MOSPD1	-0.636333333333333
C21orf49	0.029
RAD1	-1.45975
ANKRD34	1.45625
NFRKB	-0.0385
FANCA	-2.913
VTI1A	0.208
PCBP3	-0.923333333333333
BFSP2	2.0735
ZNF354C	0.634
FRMPD4	-0.162
IKBKG	-0.0355
LOC441046	-1.2715
UNQ9438	0.171666666666667
TM4SF20	-0.208
MAGEC1	-5.622
AMMECR1	-0.43775
GLDN	-1.339
TTC30B	2.27975
SEC13	0.2098
EGF	0.841625
HAGH	0.083875
VSIG1	0.662333333333333
NHLH2	0.22175
NCAPD3	-1.306125
MGC16121	-0.607
HIATL2	-0.96375
BRCC3	0.369666666666667
LCE2D	1.7635
TMEM79	2.21
GTF3C5	-0.96475
AKR1C4	-0.809833333333333
C3orf59	0.10325
RBM26	0.088875
DUSP14	0.630333333333333
AP4M1	0.174333333333333
RIMBP2	-0.5185
ABCC2	-4.683
