Hybridization REF	TCGA-BH-A1EV-01A-11R-A137-07
CLK1	1.0582
HSD3B7	0.4945
VDR	2.7475
C16orf74	-0.67775
ACE	0.946
PSMA2	-0.283333333333333
CCDC131	-0.829
ZNF213	1.1965
EML2	0.78875
ALS2CR13	-0.327666666666667
GLYATL1	4.14425
DSPP	-0.0775
DHFRL1	0.1635
C10orf30	-1.77533333333333
SH3RF2	-0.991333333333333
LOC197322	-0.4525
DLL3	-2.01325
TIGD7	0.825
GFRA3	-0.29325
CPA1	-0.180833333333333
RTN4	0.418
PPT2	-1.83083333333333
FASLG	2.1375
FOXP4	1.15425
RPL26	-0.4311
GNL3L	-2.47266666666667
FMR1NB	-0.502
CD163	6.86325
SGPP2	4.09625
GIMAP2	-0.402
CD37	1.28183333333333
DPT	3.75875
NBLA00301	1.987
RGS5	1.9895
C9orf4	-0.591
ACTL8	-3.0455
PRKAR2B	-1.76125
OPLAH	1.8995
C20orf134	1.76925
SPACA5	1.12725
TBL1X	-0.201
TSPYL3	0.7855
CHCHD3	-1.40375
CRKRS	1.562
GPR65	5.17075
DFFA	-1.45175
FUT1	0.48075
C6orf204	-1.86816666666667
TMEM51	0.517
ZNF580	0.22725
CMTM2	0.80075
C20orf200	-0.437
EZH1	-0.563
FDX1L	-0.5095
MRPL32	-0.102
PCAF	-1.2469
ALOX15B	4.447
CD59	0.450208333333333
CDK9	-0.030125
ERP29	-0.393166666666667
TTR	-5.3665
BCMO1	0.0645
DDIT4	0.194
PTGDS	2.54775
C3orf63	-0.0541666666666666
BST2	0.041875
CYP1A2	-0.6894
C5orf25	-0.4975
STX1A	-0.801764705882353
OR2A12	1.202
SH3BP5L	-0.043
SERINC5	0.157625
USP6	-0.5808
MRPL3	0.261333333333333
POMP	0.64075
INPP4B	1.180375
GMPPB	1.17925
EAPP	0.777
AHSA1	-0.4725
ABCA11	0.7655
SLC5A6	0.155166666666667
HIVEP2	0.4015
SUMO2	-0.4425
KIAA1822L	0.4685
C11orf67	1.0125
TXK	-0.38425
PHCA	1.0255
ICAM4	-2.69683333333333
FPGS	0.0455
SNRPA1	-1.02675
KCNJ4	-0.51775
KIF6	0.9979
HIST1H2BG	-0.3665
SLC5A5	0.62425
ZNF354B	-0.57
IL12RB2	1.839
C11orf76	0.163833333333333
GAL3ST2	1.521
AIFM2	-2.23475
SYNC1	-0.670375
UBL3	2.2975
PIK3CG	-1.92233333333333
NLN	-0.6949
BCORL1	-0.0905
CD5L	-0.3255
ZNF238	3.27583333333333
KIAA1394	-0.9355
C16orf55	0.0694
CYP3A7	-2.38375
KRTAP3-1	-3.064
TFDP1	-0.6445
MND1	-2.86775
NODAL	-0.329
GTPBP4	-0.28575
TUBGCP2	0.9345
SLITRK5	-2.21575
CIC	0.90325
CD79A	0.754833333333333
SAMD14	1.30766666666667
TNPO3	-1.567
OR10G3	0.4485
OR10G8	0.127
CCDC111	0.946
HOXC9	1.7205
DCUN1D1	1.00066666666667
CYB5R1	1.81875
TSR2	0.69425
DAB2IP	0.7014
SLC6A5	0.4515
RAB3D	2.7705
DCUN1D4	-0.7715
ERBB3	1.59725
SDC1	2.329
ATP6V1H	0.630666666666667
SYK	0.724
ST20	-0.83
C13orf30	-0.259
WDR40A	1.0305
ADMR	0.4235
LOC388335	1.00075
ACSM1	1.868
TDG	-0.84475
FLJ11235	0.483
MRPS5	-0.494333333333333
AGPAT2	0.401166666666667
SLC12A1	2.380625
CYP27A1	-0.4035
THAP7	-0.3115
XPO1	-0.5655
ALMS1L	0.518833333333333
C1orf2	0.95725
ZNF777	-0.386666666666667
CAMK2A	-0.179666666666667
SMC1B	2.9455
IHPK2	0.184733333333333
LEMD1	-3.32425
NKD2	-0.326
CLU	1.48057142857143
ARMETL1	1.3575
PABPC4	1.0625
CXCL12	2.7125
TFAP2C	2.2715
TTTY8	0.467
ABCB10	-0.4299
ENDOD1	0.457833333333333
IDI1	-0.578
KCTD6	2.48183333333333
CCDC105	-0.507
ULBP2	0.062
ZDHHC5	0.839
WNT8A	0.00375
COMMD10	0.04325
KLHL12	0.832125
GPR50	0.232
NR5A2	-0.218625
OXGR1	2.67866666666667
EHD3	0.321
CAPRIN2	-0.10575
KLRC3	-4.478
SF3B1	-0.0835714285714285
IPO7	-2.05175
ALDH1A1	-0.961166666666667
ANKRD5	1.748
TSNARE1	0.605
DDEFL1	1.057
RNASEL	1.10433333333333
DNAH9	-0.60675
HELLS	-0.425
TNS4	3.7485
NAV1	-1.2006
KIAA1409	0.11375
C20orf26	5.31533333333333
TUBG1	-1.4115
IRX2	2.50075
CNGA4	0.3585
MGC50559	2.48383333333333
OR4K17	0.401166666666667
TM2D2	0.857416666666667
FAM32A	0.20575
TXNDC14	-0.41
CCBL1	-1.081
ANK1	-3.082
PRSS23	0.09125
PPM1L	0.2215
SPATA20	-0.6155
APCS	-0.365
C14orf122	-0.0616666666666667
PSMB5	-0.038625
C6orf10	0.0637777777777778
SETDB2	-1.15
SPNS3	-1.83775
SGMS2	1.25133333333333
MXD3	-1.15733333333333
MON2	-0.245
CARTPT	0.46
HNF4A	-1.4495
RABEP1	1.1006
TNFRSF10B	-0.854375
USH1G	-0.5125
PPAP2B	-1.1655
TMEM16K	0.3845
CTDSP1	1.02616666666667
CDK5R1	-0.7775
GABRR1	-1.1315
OPN1LW	-0.103
FAM98C	1.229375
DBN1	0.1745
ACAD10	0.32625
QTRTD1	-0.53175
WNK3	-1.09316666666667
RPS19	-0.069875
C1QB	3.433
OTUD5	-0.16375
SLC41A2	0.893666666666667
TMEM22	-2.13333333333333
KHSRP	-0.836166666666667
TNFRSF11A	-0.883333333333333
FBL	-0.615333333333333
IBTK	-0.568333333333333
OXER1	0.7615
CBLN4	1.88125
GPR172B	0.974666666666667
CFTR	-2.296
VSX1	1.3225
CAMK1D	-0.84125
LOXL3	-1.32225
RTP4	0.20025
SLFNL1	1.312
KIAA0828	-0.45725
PAR5	-0.3455
LOC723972	0.2555
GDI2	0.796
CEBPA	0.597
MLF2	-0.0615
AFMID	-0.5095
ALOX12B	-0.2925
BPHL	0.420125
COX5B	-0.491
S100A10	0.36
THOC6	0.2715
NHN1	-1.67975
RRP12	0.00633333333333334
ARID3B	-1.70325
CD3G	-4.50016666666667
KIAA0133	-0.8705
NAT11	-1.39033333333333
PPAT	-2.0875
SIRT3	0.9894
TCERG1L	-1.692
NIPA1	-1.098
DPP8	0.4657
IL7R	-2.76966666666667
ZFP64	0.2645
DMAP1	1.2305
TRMT12	0.4865
TLR4	1.3947
WFIKKN2	0.44375
RAB12	-2.29933333333333
DDX51	-0.8165
KIAA1086	-3.86975
ZNF295	0.2765
ACVR2B	-1.89392857142857
LOC494150	-1.11
ZNF517	-0.4975
DNASE1L2	-1.1655
SUFU	1.09258333333333
LOC283677	0.058
LMO3	0.660166666666667
PPP2R5D	0.0703333333333333
ZNF587	-0.4429
HIST4H4	0.6935
CYP2C8	0.9005
C1orf80	0.1015
DOCK5	-0.669
C9orf24	0.2125
OR5AR1	0.3845
C11orf24	0.6285
UNQ1940	-0.758
CAP2	-0.182333333333333
TIMM44	-0.84975
DSEL	-1.8468
ROM1	0.053
FBXO4	0.96525
MYLC2PL	-2.2615
MLH3	1.5566
NOX1	0.4675
DPEP2	1.7955
DNAJB5	0.30475
RLTPR	0.401
MBIP	-0.0521666666666667
COPB1	0.542333333333333
SFTPA1B	0.539
C10orf4	0.7238
PRELID1	-0.78575
NOLA1	-1.314
C19orf24	-0.213
TLR9	-1.601
HLA-DMA	2.70583333333333
HCRP1	0.416
GPR137	0.591666666666667
ITGA11	2.69383333333333
PHF13	0.914166666666667
MARK4	1.03633333333333
METTL4	-0.43575
MBD3	-0.9759
LOC134145	0.800875
FGF3	0.2925
SLC35A3	-0.00237499999999997
CLEC16A	0.026
AMOTL1	-0.3075
FLJ31438	0.4085
PAICS	-1.382875
TOMM40L	0.0245
MMD	-1.85425
KLK10	1.4313
NIT2	0.100166666666667
SERPINB10	0.837
KLF15	-0.9651
CCDC5	-1.95
WSB2	1.03825
ME3	2.142625
CACYBP	-0.44
TCTN2	1.8885
JAK1	-0.626625
C2orf25	-0.79225
GPD2	0.33375
FBXL11	0.665666666666667
CDV3	-0.26825
GALNT11	0.161
NDUFA12L	-1.852
FLOT1	0.704071428571429
TOR1AIP2	1.69775
MMP25	-0.841
C1orf164	0.7008
CHST5	-0.82425
LYRM4	-0.44945
GPER	-3.29725
HIPK2	0.742416666666667
DAP	0.7851
ZMIZ1	1.367
DDX58	2.399625
DCC1	-1.4235
AKT1	1.173625
ENPP6	1.11966666666667
ERVWE1	-0.1982
CDC34	-0.5535
RNF125	-2.96775
CASC1	5.27875
SHROOM2	1.257
RRM2B	0.121666666666667
COL6A3	1.894875
TMEFF1	-2.22625
PLEKHA4	-0.2971
LYSMD1	1.86083333333333
SEPT1	-1.47566666666667
AOF1	-0.06075
GNPAT	0.035
WDR18	-0.54825
HSD17B12	-0.218
HIST1H2BM	0.0076666666666667
INDOL1	-1.329
SUDS3	1.0485
C1orf192	1.8605
CYP2B6	-0.985
TBC1D2	2.13633333333333
SLC25A12	0.412375
ERCC6L	-0.893333333333333
MGC10814	-2.33533333333333
POLR2C	-1.0305
ZNF77	-0.00400000000000001
EIF3K	-0.1887
HPX	3.66925
ANKRD27	0.353625
MALAT1	-3.7238125
PLB1	1.0005
HRNBP3	-1.477875
CPSF4	-1.295
OR52N2	0.535
PIP5KL1	1.00725
GH1	0.19175
HPS5	-0.13025
SLFN5	-1.304125
POP5	-0.297166666666667
OVOS2	-3.93933333333333
C20orf108	0.71225
MARS	-1.14525
CLRN3	2.486
ARSE	-0.8355
PPIE	1.02433333333333
PHACS	0.0321666666666667
GP5	-0.868
IL8RB	1.07566666666667
FCRLA	-2.44128571428571
ARRDC1	1.1573
KRTAP9-4	0.40575
ZNF613	2.32
OR11A1	0.366
TMEM132B	-2.981375
PGLS	-0.1935
BSND	-3.3225
KCNK18	0.4355
FOXD4	1.3025
SV2C	0.30825
LCN2	2.16133333333333
ZNF490	0.5389
C3orf15	4.2393
CACNA2D4	-0.751666666666667
CBX5	-1.5835
MAGEB4	-0.262666666666667
BOLA1	0.833
PPP2R5E	-0.3955
COL5A1	1.94075
ASB7	-0.93
SFT2D1	-0.500125
DERL1	0.6879
RABL2A	1.26566666666667
MOAP1	0.91025
KIAA1545	0.533333333333333
F3	-0.21525
PLEKHM2	2.60208521396521e-18
CCDC89	0.9185
EFCAB1	1.811125
TMEM48	-1.1485
SEPHS2	0.40725
PYGM	-0.1525
PRICKLE1	1.4065
WNT5B	0.2655
TAS2R38	0.5115
IMP5	0.23825
KHDRBS1	-0.4534
LARS2	-0.904833333333333
C3orf28	0.2285
FTCD	-3.19075
C10orf68	2.8035
DGAT2L3	0.29725
PSEN1	1.26575
MGC33657	3.743
PLA2G4B	0.086
CDKN2A	-0.944333333333333
DLX1	-0.0795
TSHB	0.126
C18orf37	-0.0105
MEX3C	-1.127125
MAMDC2	1.48325
PDIA4	-0.499666666666667
ATP5E	-0.5125
CASP2	-0.775714285714286
SERBP1	0.408653846153846
ZNF341	1.16183333333333
TESC	-2.9865
TMEM31	1.776
OR51I2	1.0565
YTHDC1	0.644928571428571
JUN	-1.11166666666667
AGMAT	-2.97683333333333
PCNXL2	-0.10375
ATAD5	-2.972375
STK38	0.023875
AZI1	-0.80225
RBP1	0.7295
C4orf26	-0.69975
KIAA1026	-0.0568750000000001
TMEM101	-0.433
HSFX1	0.553
TREX1	0.729
C18orf10	-1.1731
TRIM15	-3.563875
CA6	0.243875
CEP57	-0.8885
AR	2.11
SESN2	-1.678
KIF3C	-0.273125
EPB41L5	0.746125
ARHGEF10	-1.34266666666667
POLR3D	0.00775
INDO	-1.79316666666667
GABRA3	-0.4975
SCG5	-1.2111
E2F3	-1.2748
TIGD5	0.54875
FGD6	1.88233333333333
KLHL3	0.508875
SCGB3A2	-2.4565
URP2	-0.114833333333333
ATP6V1B1	-0.4729
CALML6	1.056
LOC100049076	-1.6275
TMF1	0.0235
LOC388503	0.05625
CDH5	3.257375
RPS6KC1	1.21166666666667
DAAM1	1.1014
TNFRSF10D	-1.45825
GSTT1	-2.8697
INPP5A	1.06425
TRAF3IP1	0.9201
SMARCE1	-0.0483571428571429
VRK1	-0.4075
TTC16	3.193
AARS	-1.10583333333333
ARHGAP27	0.5985
ZAK	0.472
ACSM2B	-3.62675
TRAP1	-1.2595
MRPL53	0.712625
RNF44	-0.0335
NPTXR	-0.74275
DPYSL3	1.56966666666667
APP	-0.9871
GLS2	-1.7355
MNX1	0.287666666666667
CMTM7	-1.6995
OR10A7	0.32
NYD-SP21	4.00933333333333
ORC5L	-0.77775
SLC16A10	-1.48875
TMEM178	0.8955
LOC441601	-4.74525
PTGIS	0.418
KBTBD7	1.125
C19orf41	-0.441
CEACAM3	2.70808333333333
KRT23	-0.357
SERHL	2.6845
PNKD	1.011375
UBC	0.62875
ATRN	-0.123
HAPLN1	0.171
RANGAP1	-0.44625
C10orf26	1.60216666666667
KCNA7	-0.19575
SRY	-0.382
LOC376693	-0.03175
HIST1H2BF	-0.12225
CDCA8	-1.17583333333333
MLC1	-1.55575
TNIP3	0.408
OR4D1	0.461
IFT52	1.17083333333333
GOLT1A	1.349
UTP20	-2.381875
RP3-402G11.5	0.28575
PRSS33	-1.14075
PMPCA	-0.897
APOB48R	1.96833333333333
GLTP	-0.03775
MPL	1.29875
C9orf78	-0.107
ADAM12	0.953875
CSPG4	-0.958
LOC144305	-0.079
KRTAP4-10	-0.7771
PAK1	1.00225
ADCY7	-0.7032
TAS2R43	-0.328
FRAS1	-2.66792857142857
PPP1R14A	0.298666666666667
OR2B6	-2.59175
ATP13A1	-0.273
SIDT1	1.97
C1RL	1.30383333333333
PRKRA	-0.135
TLN1	1.0855
RP11-50D16.3	-0.18975
MITF	-1.21441666666667
GYS1	-0.0915
LYG1	0.527666666666667
NSMCE4A	-0.2588
DNAI1	3.60225
HOXD11	-0.7585
FNBP1L	0.4142
DHX35	0.141
LCE3E	0.469428571428571
SLC33A1	1.70625
DCLK3	0.577
TRIM33	-1.057
TMCC3	1.499
FBXO42	-0.191666666666667
C1orf27	0.2449
C17orf50	0.6235
RNF14	0.3885
SLC4A8	1.31975
RAB3IP	1.9108
COX6C	-1.14307142857143
PCSK1	-4.4961
SLC13A1	0.6745
ARF6	1.23966666666667
KIAA1009	0.106
HOXA13	0.81025
HMGN1	0.00412500000000002
CXADR	-1.64483333333333
MGC14436	0.214
UTF1	0.587
TSC22D1	0.0291
BZRAP1	1.528
PUF60	0.545583333333333
SHC1	0.53925
HOOK3	-0.0613
LIMS2	1.21116666666667
BAHCC1	-1.15666666666667
CLCC1	-0.507166666666667
ENTPD3	3.31933333333333
SMO	-1.68925
PIK3R5	0.44775
CDC14A	-1.53458333333333
KRT1	-0.92475
ENOX2	-0.8235
FLJ22655	-0.8785
FPRL1	0.4455
INTS6	-0.2224
ZCCHC5	1.1175
SMC3	-0.12725
C6orf123	1.3525
FLJ20160	-0.39725
LOC653391	-1.27916666666667
GSS	-0.08225
NT5M	-1.6195
SIX5	1.49225
TAF5	0.1245
KCNA1	-1.1146
ANLN	-2.06833333333333
MGC45491	-0.683
SSTR2	1.59475
LYPD4	1.291
TH1L	-0.248125
CHRNA5	-2.5035
PNMA6A	-0.48575
FLJ16369	0.182
DLX2	1.568
C6orf108	-0.369666666666667
ALDH3A2	-0.888666666666666
CLEC1B	0.726833333333333
LEPREL2	0.02975
FOXJ1	0.9807
OR1D4	0.5885
PPIL4	0.36925
MTRR	0.2615
SLC27A3	1.15983333333333
HTR7	-1.069
MIB2	0.62275
BHMT	-2.38283333333333
A2ML1	0.413
MSMB	2.222125
KIAA1383	1.229875
TRUB2	-0.59475
PF4	0.205666666666667
IL1F5	-0.367166666666667
LRRC37B2	-1.01875
IPO4	-0.06575
FIGF	-0.358
QDPR	-0.42425
ZNF598	-0.714
BOP1	-0.883375
MAPK12	-2.14433333333333
POLR1E	-1.208625
CEECAM1	0.792833333333333
INSRR	0.399333333333333
SIPA1	1.2605
ULK4	0.662833333333333
BTN3A1	-0.0795
FABP5	-0.6229
KBTBD3	2.48333333333333
SORT1	0.515333333333333
YWHAQ	0.3956875
LRIT1	-0.0955
KIAA1704	-0.8347
MEIS2	-2.1113
ENOSF1	-0.817166666666667
PCDH7	0.732571428571429
FZD9	-1.9585
RPLP1	-0.861166666666667
ZNF75A	1.20625
P4HA3	4.113625
NKX6-1	0.72675
CTA-216E10.6	0.880333333333333
IFT140	1.828
DENND1A	0.381
ALCAM	0.8731
ABHD2	0.0648181818181818
QPRT	-1.76516666666667
TRAM1	0.463714285714286
ATP1B4	0.842875
NUP37	-0.89975
SAA3P	0.727
SLC22A6	0.424666666666667
KIAA0265	-0.382125
ZNF41	0.6995
ADAM19	-0.0151
ERAF	0.0165
DEFB119	0.4
DNMT3B	-3.257
SNF1LK2	-0.01775
MGC24039	-2.48375
TAS2R48	-0.155166666666667
PNLDC1	0.17125
ADAMTS16	2.628
TMEM92	0.6815
CCT8	-1.2985
POGZ	-0.08625
N-PAC	0.41075
GUCA1B	0.225
ZZEF1	-0.304
OR2C3	0.5075
ZNF334	-0.782166666666667
RANBP6	0.633
LDHB	-3.1725
BAMBI	0.0385
RAB5B	1.87525
FOXB1	0.40425
MRPS12	-0.41675
MRGPRF	0.134875
CRIPT	-0.629
CYP2D7P1	-0.4415
RYR1	0.139
NDUFA2	0.455625
TRIP12	0.439583333333333
KCNE3	3.63566666666667
MOBKL2B	-1.0194
MIOX	2.31475
ACOT7	-0.775125
FGF6	-0.817
RASSF5	-1.5728
ATAD3B	-1.2475
IKZF3	0.314
H3F3B	-1.2055
C6orf91	3.384
SEC11C	-1.2225
TMEM14C	-0.501
KIAA1632	-0.451625
SLC38A4	0.23575
FGFR3	-0.155666666666667
HES7	-0.13725
HINT3	2.14475
ARIH1	0.094
FLJ35880	-2.5525
C1orf129	2.17
POU6F1	-0.332625
RPL32	0.182375
BBS1	1.81383333333333
RGPD5	0.1375
SULT1C2	-1.41475
KDELC1	-0.70275
PIP5K3	-0.901333333333333
CHI3L1	0.6632
CSDA	-1.66175
VTCN1	3.80325
WDR62	-1.4855
TMEM170	-1.73025
KIF2A	-1.64175
C6orf182	-0.4875
ARL6IP6	-0.743
ZCCHC9	0.1805
RARB	-0.468166666666667
ZNF320	0.717375
DHX15	0.39325
PICALM	-0.260666666666667
CNOT6	0.718416666666667
HIST1H1A	-1.7945
ZNF702	1.80633333333333
OR1E2	0.3605
HLF	-2.0411
LOC442582	-2.7375
KIAA0494	-0.386
TCF4	0.0236
APOBEC3B	-1.3485
FAM54B	-0.2885
MYH2	-2.71425
FXN	-0.948833333333333
C12orf59	1.707
PAEP	-1.10375
SPG11	0.359375
VN1R4	0.43425
KCNJ13	-0.5185
NOC3L	-0.8685
C5orf36	0.5045
CPAMD8	0.351
MLN	-0.4156
FLJ11184	-0.87075
TIAM1	1.36316666666667
OR10J3	-0.0515
OR52E2	-0.07
PBX1	3.2969
UBL7	-0.343
PXMP2	-0.939
SYTL1	0.134166666666667
FAM126B	-0.57175
ZNF711	-0.54575
GGA1	-0.4325
VAMP4	1.03066666666667
BCAP29	-0.4592
C20orf19	-1.129875
ZNF275	-0.551
NEK6	0.999
SETD8	-0.828583333333333
HEXIM1	0.14875
SULT1A2	0.376125
KLHL9	1.983
SLC39A12	0.153
ARHGEF16	0.631833333333333
SCN1A	-0.826
HNRPH1	-0.370916666666667
C9orf103	1.62325
ECE1	0.7045
MED18	-2.90825
TEX13B	0.4525
SNN	-0.38825
C6orf62	0.863277777777778
WNT3A	1.2833
IL22RA2	2.674
MGC21881	-1.1635
GABBR1	0.04375
YIPF6	0.023
PROX1	-3.2115
PPP1R1B	3.8115
LANCL2	-0.718
SCN3A	-2.25183333333333
SSRP1	-0.6925
ASXL2	-1.18175
RPE65	0.667
SNAI1	-0.319
EFNA2	-0.06975
CLDN9	0.1155
TP53I13	2.671125
LOC375748	-2.0945
C9orf7	1.51825
C14orf178	-1.7365
GC	-0.608
IER3	0.388666666666667
KCTD10	0.5495
FLJ45717	-0.09275
ADC	1.48833333333333
LOC285908	-1.60241666666667
MLL3	-0.805625
KIAA1787	-0.414
MGC31957	-1.05525
MUC5B	1.99016666666667
ZNF193	0.59475
CSRP1	0.6625
MOSPD1	-0.1755
C21orf49	0.628
RAD1	0.133
ANKRD34	0.23275
NFRKB	0.679
FANCA	-3.633
VTI1A	-0.421571428571428
PCBP3	-0.0143333333333333
BFSP2	1.21925
ZNF354C	1.307125
FRMPD4	0.1495
IKBKG	-0.301666666666667
LOC441046	-1.474
UNQ9438	-0.190333333333333
TM4SF20	1.01
MAGEC1	-5.994
AMMECR1	0.32675
GLDN	1.207
TTC30B	1.984
SEC13	0.8299
EGF	-0.83225
HAGH	-0.4475
VSIG1	1.33683333333333
NHLH2	0.57475
NCAPD3	-0.9485
MGC16121	-1.903
HIATL2	-1.29725
BRCC3	-0.2355
LCE2D	-0.149
TMEM79	1.04025
GTF3C5	-0.4275
AKR1C4	-0.835333333333333
C3orf59	0.02025
RBM26	-0.79525
DUSP14	-0.589166666666667
AP4M1	0.0446666666666667
RIMBP2	1.618
ABCC2	-3.92766666666667
DNAJC16	2.5775
TTC12	1.87016666666667
SNX13	0.667
C6orf168	-0.34075
C1orf100	-2.1675
CSPP1	-1.27925
LRRC56	2.531
OR1J2	0.985
THY1	1.108
KIT	4.84583333333333
TBC1D8	-0.3505
EPHA7	-0.54025
SOLH	-0.22475
SVIP	0.03675
ZNF294	-0.80375
HAND2	2.51333333333333
CENTB2	-0.902333333333333
MARVELD3	1.941375
CREB3	1.35666666666667
KRTAP1-5	-3.6225
OR8K1	1.3905
MED25	1.15316666666667
FDX1	-1.10033333333333
FAM19A1	-0.0402
IL13RA1	1.7076
ZNF627	0.992833333333333
NHP2L1	-0.058375
EIF2B2	-0.188875
ZNF593	-0.31175
WIPI2	-0.44225
RANBP1	-1.1655
TAS2R7	-0.374
LOC283514	0.006
CSNK2B	-0.1854
CFHR1	0.3715
DKFZP434O047	0.46
WBP11	-0.28775
TEX2	1.105
GALNT2	-0.157333333333333
FLJ33360	0.633
WNT9A	-0.02875
IL29	-0.366
STK3	1.38544444444444
REPS2	2.26525
FAM78A	-1.282
MGC3207	-1.0245
FCGR3A	6.5105
H2AFY2	1.06225
RNF150	-2.1735
CCNK	-0.607
VEZT	1.50383333333333
FSHR	-0.0705
C1orf66	0.163666666666667
LCE2B	0.8613
CD200	-0.03275
ORMDL1	-0.574125
OR51S1	0.056
KRT83	0.52975
COL19A1	-0.7695
POL3S	0.04525
ZNF468	1.27083333333333
BAG3	0.866625
C1GALT1	-1.04675
CA5A	-4.5505
DKK4	2.8645
SGK2	-1.08175
PIK3C2G	6.10675
USP11	-0.527375
IMPA2	-1.3685
PRKDC	-0.629
MSR1	5.214125
PDCD6IP	0.776083333333333
FAM122A	-0.07475
ZNF740	0.00349999999999996
ATXN2	0.062
SLC17A4	0.837166666666667
RAXL1	-1.805
RS1	0.14725
NET1	1.26583333333333
NPY1R	-4.41716666666667
MVD	-1.384
C11orf61	-1.080125
CHDH	-0.336
GCNT2	-2.96864285714286
LGALS12	1.13125
IK	0.210166666666667
C7orf41	0.285388888888889
SURF4	0.1645
C1orf91	0.216
BCS1L	-0.360666666666667
C20orf141	0.7035
BCAS2	-0.227
ACE2	1.188
ICT1	-0.74325
CD79B	1.16975
MRPS9	-0.55525
AADACL1	0.2135
IRS2	-1.341125
LUZP2	-3.8405
TMEM148	0.369
ZNF514	-0.692
ADCK2	-0.2213
ZKSCAN1	-1.32164285714286
FASTKD2	-0.046
KCNMB3	1.061
POFUT2	0.2021
GNG2	-0.8912
OR6Y1	0.6005
FAM26A	-1.90225
CAND2	0.4395
FLYWCH2	1.694
BCL6	1.76775
MDH2	-0.926714285714286
DRP2	0.501
TPD52L1	1.856625
TXNL4A	-0.57875
OR3A1	-0.079
C22orf9	0.705
RAB25	2.71666666666667
PCTK3	-0.08175
POR	-1.09283333333333
ARPP-19	-0.891333333333333
SREBF2	0.428625
ZWINT	-1.19483333333333
TRUB1	0.74525
ENPP2	1.0865
UXT	-0.185833333333333
ALG11	-0.6105
SMCR7	0.1865
SLC31A2	2.78575
USMG5	-0.8645
ZNF780B	0.81425
APEX1	0.45675
THSD3	-3.04
CEP68	0.2545
NY-SAR-48	-0.6925
ZIC3	-4.9645
LPAL2	0.1085
MRPL11	-0.762
VPS53	-0.641333333333333
MPDU1	-0.026125
UBL4B	0.638
LASS3	0.299666666666667
GAST	-0.5785
SPERT	-1.19716666666667
UBE2L3	0.100875
MLSTD2	0.436166666666667
ADRA1D	0.747
FZD10	-1.2855
ATP6V1E1	0.816375
SAR1A	1.209375
MCTP2	-1.29616666666667
TMEM5	-0.44425
BIRC2	-0.310833333333333
TMEFF2	-3.31966666666667
NLGN3	-0.2815
LMX1A	0.63325
C19orf51	0.2765
LOH3CR2A	0.773
SLC9A3R2	1.92033333333333
TIMP1	-0.0871666666666667
PFN4	0.46075
UCK1	0.07625
TPST2	1.4825
AQP6	1.698
OR1N2	-0.102
KCNIP1	-0.64875
SFTPG	0.299333333333333
KIAA0087	0.4255
UBXD3	3.7286
ABT1	1.5125
RIPK5	-0.196857142857143
SMG1	-2.0118
BTBD8	-2.429
PIP5K1C	0.3878
POU2F2	0.8708
C17orf57	0.23825
TSPAN14	0.5368
NUDT16	0.097
GPT	2.714
PDK4	-3.11833333333333
ELL3	1.15975
NNMT	1.08816666666667
NUFIP1	-0.79625
RHBDL1	0.9175
FILIP1	1.454
C17orf56	-1.385
C8orf73	1.03825
FLJ21438	0.26175
TBC1D10A	1.6965
ERGIC3	0.283833333333333
CREB3L4	3.87975
TARBP1	-0.73075
C1orf9	0.997
COLEC12	-1.3015
FBXO30	-0.64725
TNFRSF25	-1.4545
UBE2T	-0.8475
SLC2A1	0.5239
RPH3A	0.33275
LSAMP	-3.54275
CER1	-0.09975
ATP2A3	-0.6612
SGK	-1.794
CCR7	3.4285
ZIK1	0.8235
RECQL5	-1.057375
HSD17B7P2	0.632
MTERFD1	-0.7185
ANGPTL1	0.858666666666667
NLRX1	-0.0883333333333333
FHOD3	1.09033333333333
PSG7	-0.795
ARHGEF5	1.078875
C14orf21	0.412333333333333
FGD2	1.401875
OR5T2	0.933
P2RY14	1.87633333333333
PPP1CA	-0.0413333333333333
ZNF33B	0.36925
MOCS1	0.229333333333333
NAP1L1	-0.8565625
IGSF21	1.28566666666667
PTDSS1	-1.43815384615385
SLC38A6	0.23025
GLCCI1	-0.933625
CCR4	0.907
OLFM2	0.98175
COX6A1	-0.273833333333333
B3GALT2	0.299166666666667
BEST3	-0.5148
CD14	4.03925
ABCC9	1.62425
SNAP29	1.12325
HMGCR	-0.675375
IFT74	1.41666666666667
CNTROB	-0.359333333333333
ZNF548	0.953625
INSL6	-0.05575
HERC1	0.353
HOXB1	0.211
EMCN	3.9765
BLNK	2.78033333333333
SKP1A	0.411642857142857
IL19	2.1165
DOC2A	0.527875
COPB2	1.709
CDC27	-0.263
LECT1	-1.3645
UBR1	-0.53975
COPS6	-0.85675
MCCC1	0.0691111111111111
C12orf33	1.139
POM121L1	-0.4625
GPC4	3.215
ZNF664	0.179333333333333
VAC14	0.115
PPY	0.0755
SRCAP	0.99375
PPP1R13L	1.89825
BPGM	0.82425
HMOX1	-0.754666666666667
MC4R	-0.712
FAM126A	-1.6865
PRR13	0.69975
INS	0.36875
FLT1	0.42525
FEM1C	1.11375
SLC25A2	0.562
TMED3	1.454
SPIN2A	-0.8405
EXT1	0.226333333333333
CLEC4D	-3.064
GALNTL4	1.843
RCOR1	-0.388125
SMAD2	-0.0117777777777778
ODZ3	-1.30356
