Hybridization REF	TCGA-BH-A18I-01A-11R-A12D-07
TGS1	0.31675
OIT3	1.0215
SYF2	0.3175
MCM4	-1.560875
PKHD1L1	0.26275
CEP192	-0.471833333333333
IFT88	0.47625
RPL9	-0.0467857142857143
RAB32	0.4575
DDX43	-0.87775
P2RX2	0.1405
OR5D18	0.615
UBE1	-0.233
SLC24A1	0.538
ARHGAP5	0.22075
CETP	-0.4925
KIAA1731	-1.2035
SLC9A4	0.3425
PTPN6	1.2825
BAHD1	0.72525
GRIK3	0.831
CACNB2	-0.8189
PDE10A	-0.2315
DGCR14	-0.49575
PCDHB9	-0.691333333333333
RHOQ	1.12766666666667
MAP3K4	0.01075
KTI12	-0.0746666666666667
RPL23AP13	-0.86375
GNG11	-0.51075
CLCN3	0.9995
GPAM	-0.795375
VSTM2A	-0.1875
SLAMF7	3.46083333333333
INTS2	-1.224
PPP2CA	0.2568
LRP12	0.661733333333333
SEC14L2	1.85133333333333
DKFZP586H2123	3.03225
MC3R	-0.1
CIRH1A	-1.59833333333333
HIST1H2AB	0.686333333333333
POLH	-0.4655
MGC16703	-1.8855
SNAPC2	0.66
FILIP1L	2.4435
RASGRP4	0.8075
LRRC1	2.51525
GAS1	2.13875
PRAC	-0.673
DGKA	0.05
NT5C3	-0.5955
PEG3	-2.95558333333333
NADK	-0.1505
PRR17	0.00849999999999998
LOC374569	-0.0915
SGSH	0.401833333333333
NLRP8	0.0795
GALT	-0.7367
MCF2	-0.4505
ZNF263	1.381
TACSTD1	0.0248333333333334
TYR	-6.5118
ATP6AP2	0.503
RNUXA	-0.93525
ABHD10	-0.0451
GDPD2	-1.092
SLC35C1	0.11075
UBE2A	0.285875
HERC5	-0.776833333333333
FAM112B	-4.7775
FBXL16	2.38875
DKFZP434A0131	-0.625
ELA3A	-2.509
RBM41	-1.04775
HAO2	0.1825
RNH1	0.626875
SHANK2	2.67083333333333
OSBP2	-1.649
DAK	-0.295666666666667
C3orf58	-0.227166666666667
TCL1B	0.7565
KBTBD2	-0.06725
SUGT1L1	1.4235
UBE2E2	0.4795
MYL9	2.753125
CDC23	-0.662833333333333
PBXIP1	1.0031
CXorf40B	0.609
NBL1	1.65525
RTBDN	-0.1585
RAB11FIP5	0.82225
TTTY13	-0.415
SCOTIN	0.2875
SOHLH1	0.367333333333333
CDKN1A	-0.257714285714286
NCK1	0.43
ZNF550	0.06025
SAPS3	1.3225
SPIN3	0.250333333333333
MAGEE2	0.08375
MIS12	-0.483833333333333
OR8H2	0.2015
KIAA0774	-1.408
UNC5D	-0.959
CUL7	-0.365333333333333
LIPC	-3.12516666666667
DIO1	4.35075
C20orf11	-0.1112
CTRL	-0.83825
HS3ST2	2.72325
PAK4	0.424166666666667
CCRL1	4.831
RNF10	0.45225
ZNF567	0.5095
ZNF660	-0.2475
TCEAL3	1.982
MAGOH	0.0823333333333333
CENPB	0.0293333333333333
C19orf7	0.20425
LOC388965	0.26575
ZCCHC13	-0.262
JMJD1A	-0.9945
HIST1H4H	0.474
TBRG1	-0.8714
GPC3	-4.646125
TAF1C	-1.057875
EBNA1BP2	-0.378333333333333
CIAPIN1	-0.7825
PDGFRA	0.0425
CSTB	-0.32075
CENPI	-2.06716666666667
GTF2E2	0.265
RPP21	-0.58475
CCNF	-0.265166666666667
KCNQ3	0.531
FAM79A	1.2335
SLC22A12	0.2395
NOVA1	0.0711666666666667
FZD3	-0.986
AKAP8	-0.452
SOCS5	0.979625
CFDP1	-0.995
DLG5	1.2395
PGM5	1.27816666666667
C1orf144	0.401583333333333
HDAC10	-1.3375
RND2	-0.07225
C20orf199	-1.44775
RNMT	-0.45925
SLURP1	0.41325
ASTN1	-0.23575
SH3BGR	1.72525
MYCL1	-0.697625
ZHX1	0.6895
CENPK	-2.05575
FOSB	1.2008
LOC643406	0.104625
C2orf59	-0.828875
TMEM135	0.64475
SLC27A2	-2.75875
KRT33A	2.046
OVOL1	1.1195
PAMCI	-2.12116666666667
S100A7	-0.8155
ZNF789	-1.282
HARS2	-0.00775
RPL23A	-0.936833333333334
TCF23	0.013
UPF3B	-1.374
C17orf78	0.2405
HLA-DOB	0.821166666666667
C14orf142	0.441833333333333
TEKT5	1.0575
DMWD	0.0315
POLD1	-1.66783333333333
GSCL	0.1535
CALD1	1.3141
SCRT1	0.176
AIG1	0.24125
UNC84B	-0.16625
ZNF404	0.281
TMED6	-3.093
KIAA1462	0.8315
LRRC27	1.0205
PYGO1	-0.292
PIGU	-0.7135
ALAS2	-3.91633333333333
WRNIP1	-0.00762499999999999
CNNM3	0.2195
ZNF2	0.34475
ST3GAL5	-0.37125
MRPL23	-0.25025
TSSK6	-0.089
PSMA6	-0.30325
C16orf70	-0.57025
KIAA1602	0.07
ALMS1	0.0135
DCN	4.01875
TMEM132D	-1.15675
SUCLG2	0.7325
ABHD14A	-0.0935
DEXI	0.908333333333333
AMPD2	-0.823666666666667
IFNAR2	-0.4135
CYB5A	3.6289
TLOC1	0.434
NXF5	-0.239
NRBF2	0.34725
KCTD3	0.77075
ITGAE	-0.283833333333333
SLC30A3	-1.816
ZRF1	-0.7445
IFRD2	-0.384125
XAB1	-0.25475
PYCR2	-0.626166666666667
SERPINB3	-4.4075
TMLHE	-0.334
GEFT	-0.633125
ABCA5	-0.997375
EMR4	0.038
TSFM	-0.261
HIST3H2BB	0.56825
ARHGEF19	0.383
TSPAN17	-0.0666666666666667
ABCC8	3.7245
MAP1S	0.1595
C22orf36	0.352
BNC2	1.15964285714286
HIST1H4A	-0.4725
NDUFS3	-0.315833333333333
WDR3	-0.531166666666667
XKR4	-0.97525
TTC33	-0.297142857142857
STMN2	3.86525
CPN2	-0.785333333333333
HSPC105	-0.038
PCOLCE2	-3.665
C3orf55	1.0945
KLHDC9	2.20233333333333
TBC1D23	0.356125
ATXN2L	-0.666833333333333
MAP2K3	0.369166666666667
SCAP	-0.01925
ZNF486	0.298833333333333
C20orf96	-0.32925
NARS	-0.08575
ADAMTSL1	-0.794642857142857
PRCC	0.331666666666667
CCDC126	3.06066666666667
ZNF675	-0.1495
CALCOCO1	0.94875
ANKRD43	5.15525
CWF19L2	-0.175333333333333
ZBTB32	1.59466666666667
BRAF	0.41975
ODF4	0.03725
MGC14376	0.9675
HORMAD1	-2.157
AAK1	-0.0135
PEBP1	0.516583333333333
TNFSF5IP1	-0.0916666666666667
DKFZp564N2472	0.3055
RMND1	-1.17475
IGKV1-5	4.30425
COL1A2	4.15216666666667
SERPINA5	-1.70575
AANAT	0.14
C19orf21	0.899666666666667
GEMIN5	-0.165
UBR4	-0.177
LTBP3	0.9225
AMHR2	-2.14466666666667
PROCR	-0.80975
MYBBP1A	-0.843
C20orf39	2.59966666666667
ZNF697	-0.14075
PASK	0.0316
ZNF776	0.429666666666667
RFXDC2	-0.003375
KIAA0467	0.365
C10orf96	-0.99575
ZNF503	-1.3985
GULP1	-0.443
KCNE4	2.07316666666667
DKFZp434K191	-0.6375
LOC196913	1.3985
BHLHB4	0.8665
CH25H	1.521
LOC81691	-0.604666666666667
ALPL	0.246428571428571
COL12A1	3.289625
FOLR3	-2.33633333333333
GPR123	0.162
TRIM62	0.317357142857143
ABLIM1	-0.481
MAST3	-0.3505
RHBDD1	0.259166666666667
LOC338809	0.5135
RYBP	1.24325
TTC26	-0.251375
ZNF22	0.339833333333333
ISCA2	0.01125
RDM1	-1.80625
PIGM	0.6445
GNB3	-1.418
ACTR2	0.482
HMGB1	0.4036
EDG1	3.28316666666667
SOAT2	-2.61625
OR10AD1	1.9885
RAP1GDS1	-0.178666666666667
LCE1F	0.206
ESM1	-0.32625
RCN3	2.66925
CREBL1	-0.7365
DBNL	0.105166666666667
PTGER3	2.13325
USP30	0.144
BCL2L12	-0.8925
KIF26B	2.41775
ZNF416	0.3625
ZNF225	-0.1775
C17orf70	-0.15575
ZNF554	0.323
RAE1	-1.1488
TNIK	-0.0995
ACTN3	0.9695
MGC45922	0.544
CCNA1	0.7495
RYK	0.912666666666667
IL26	0.0405
LRP3	0.558666666666667
QARS	0.07025
SOX7	0.931142857142857
BID	-0.937875
OR2S2	0.909
CXCL14	4.881
C11orf47	-0.414
MGC29891	0.304833333333333
HSPB8	-0.3812
PRDM14	-2.456
NUFIP2	-0.3535
MNAT1	-0.152375
ZDHHC2	-0.944583333333333
MBNL2	0.2195
ADD3	-0.06875
CSNK2A1P	-0.376
KLK6	0.025
TMEM111	0.2216
KIAA1279	0.65625
NUBP2	1.55016666666667
RAB42	-0.229
ID3	-0.9823
TM9SF1	0.10075
MDP-1	-0.078
POU4F2	-0.22325
IQCK	1.766
C16orf14	-0.014
CAPN3	-1.705
FAM43B	-0.4815
RECQL	-0.2065
AP1G1	-0.276
CTNNBL1	-0.543833333333333
ECHDC1	-0.698666666666667
SMARCC1	-0.270555555555556
FOXQ1	-0.801625
GNAI3	0.0381666666666667
POLG2	-1.86975
CD4	1.683375
ITLN1	-1.78225
EBI2	4.47575
IRF1	1.673
PTPRE	2.4045
PTK2B	-0.38325
NXNL2	1.0905
SOX4	0.374222222222222
TSPAN3	-0.399333333333333
SH2D1A	-1.21483333333333
C8orf58	-0.781666666666667
USP20	-0.76825
DUSP22	-0.488166666666667
CALB1	-1.90566666666667
L3MBTL2	0.447666666666667
MCRS1	-0.3415
TMEM118	-1.05383333333333
C18orf8	0.565666666666667
FLJ10241	0.348
GJA12	0.11875
PKD1	0.623833333333333
ZFP3	0.5435
JAM3	-0.355875
LAPTM4A	1.4162
DIRC2	0.741
KIAA2022	-0.853333333333333
MYOM1	0.444833333333333
TRPM8	-1.52583333333333
MOP-1	0.61325
PHKG2	0.7635
ZNF650	0.042875
KIAA1522	1.49842857142857
PSG8	-1.0638
DDX19B	-0.395
MOBKL1B	0.18475
DIAPH2	-0.504416666666667
PTPN12	0.09675
CLN8	-1.189
CRYZL1	-0.1855
CRY2	0.7725
FCGR2B	4.32616666666667
PNPLA4	1.883375
ZNF454	-0.8985
DKFZp434B1231	-0.3585
CLDN11	0.141
RFWD2	-0.1715
CIB2	-0.7385
MXRA8	3.631875
HRK	-0.4925
MAML2	-0.0645
C4orf31	0.312
C6orf192	-1.08125
COG6	0.704625
FAM5B	-0.23725
NFATC1	2.3574
SEPT10	0.07975
SCYL1	0.039
RPP40	-1.1995
SCOC	0.4463
KIAA1450	1.243
CTDSPL2	-0.00975000000000001
TBX5	0.961
NAPG	-0.2005
RHD	-4.06275
C14orf45	2.33483333333333
ZBTB22	0.995
PLCG1	-1.013
ANKRD10	0.08125
AQP7P2	0.24
TAGLN2	0.385666666666667
HTR2C	-0.9835
SLC16A7	0.13
C17orf83	-0.101
TSGA14	-0.391916666666667
MDH1	-0.59075
PPP3R2	0.381166666666667
DCBLD2	-1.17264285714286
RBM33	-0.29575
DPH3	-0.999
SYT10	-0.357333333333333
FMO4	1.291625
THYN1	-1.23275
DRD5	-1.162
OTOR	-0.34125
PGRMC2	0.6713
KATNAL1	-0.249875
PAQR6	-3.3485
UBE2I	0.6115
C14orf28	0.45975
C8orf70	0.17975
FLYWCH1	0.0335
ANGPTL3	-0.253
GLRX2	-0.430833333333333
ATP11A	-0.876642857142857
ARL5B	0.017875
MUC16	0.97525
SLC25A5	-0.965428571428571
ACRC	-1.58
MYO1C	-0.1145
FAM89B	0.993166666666667
FAS	1.047125
KIFAP3	0.95
GLRA2	0.2
BTN3A2	1.0071
CNKSR3	-1.0805
CSTF3	-0.822333333333333
ARPM1	0.58
KIAA1530	-0.524
C9orf150	2.88433333333333
PRKCI	0.52875
tcag7.1015	-1.32125
SOD3	-0.3925
ZNF574	0.232
CYP21A2	1.43975
RPL12	-0.431
COMMD2	-0.36425
WIZ	0.20875
LOC344405	-0.698
ALDH4A1	-0.0853529411764706
CRYAB	2.41575
COPA	0.199166666666667
PCDHGA7	0.212166666666667
KIF11	-1.50841666666667
RASD2	-0.2315
SLC26A3	0.2875
ZNF175	-0.6555
JAKMIP2	-1.13125
C8orf4	1.55416666666667
PTHLH	1.32875
SLC40A1	3.69383333333333
OR7D4	0.284333333333333
PCDHB17	0.1445
CD36	1.76435714285714
C6orf203	-0.128
PRKG2	-0.225
LOC400566	0.99975
ANAPC13	0.4065
SLCO3A1	-0.1335
ZNF692	-1.639
FANCL	-0.8345
SH3GLB1	0.70525
C12orf61	0.667
KBTBD6	0.0225
SUPT5H	-0.024125
XRCC6	-0.716444444444444
HUS1B	-0.2546
FAM133B	-0.0392142857142857
LOC728276	0.24
KCTD18	0.987
SOS2	0.8596
CCDC99	-1.94125
C1QTNF5	4.1295
NNAT	0.749833333333333
USP16	0.3115
LARS	-0.70575
ZBTB2	0.194375
ABO	0.1625
TRAF3	0.27075
GALNT5	-1.1575
NAP5	1.382625
ALG14	0.7065
KIAA0515	0.06128
WDR75	-0.628666666666667
TEX261	-0.208
LY86	1.16725
LOC389072	-0.6105
FLJ13611	0.016
MRGPRX2	0.3615
SNRPA	-1.183
OR2G2	0.32
GPRASP2	0.09225
C7orf42	0.7281
C9orf163	-0.6125
CYP11B2	-0.00699999999999998
FCRL3	1.9725
PRDX1	-0.09325
FGB	-6.3645
COX17	0.230333333333333
C16orf33	-0.02575
PIWIL1	-0.354333333333333
FOLR1	-1.926
KIAA0082	-0.55825
FREQ	-0.494
TMCC2	-1.28433333333333
TCF12	0.266
ZNF721	0.7655
FAM130A2	0.142
POU4F1	-1.72775
SNRPF	-0.918875
SGIP1	2.22983333333333
ZNF641	0.976666666666667
EMG1	-0.4855
PRRG4	0.728
HIRA	-3.647
MYNN	0.376
AEBP2	0.0308333333333333
TBXA2R	-0.1662
ISL2	-1.36983333333333
PCDHB11	-0.182
RNF144A	0.3175
MARCH5	0.378
DULLARD	0.191333333333333
DCLRE1B	-0.748833333333333
ITGA8	1.306
TP73	0.108875
PRKCD	1.99925
NDUFB4	0.09975
ATP13A4	0.214
ANTXR2	-0.247666666666667
COL4A3	-0.603166666666667
MYO10	-1.843
SLC6A18	0.21175
PEX1	0.07
TMEM74	-1.14633333333333
RBM19	0.49
TAPBP	0.95425
RUNX1	1.324875
MID1	-1.73941666666667
GPR64	0.076
RASEF	4.6065
GABRG1	-0.09575
MYO16	0.87125
DBF4	-1.54916666666667
TSHZ2	2.75625
RIPK2	0.769625
PPTC7	0.228166666666667
KIF4B	-1.2725
LRRC31	1.6095
ZNF540	1.3265
EFNB3	-0.0493333333333333
LOH12CR1	0.306125
STON2	1.39633333333333
GLP1R	0.00333333333333334
CSTF2T	0.20025
IREB2	-0.600125
GRSF1	0.1955
PDCD7	-0.4465
LRRC43	0.86
CNR1	0.194833333333333
IL1F7	-0.263
C12orf64	-0.387333333333333
FAM69B	-0.87975
NR2E1	-1.84816666666667
MS4A6A	2.7968
FTL	-0.1281
C7orf36	-0.092
PCLO	1.7569
DYRK2	1.20791666666667
ARIH2	-0.26775
SAMD7	-0.2295
SCNN1D	-0.777
SLC32A1	-0.80475
C22orf25	-0.203833333333333
MRPS18A	-0.5268
GPR112	0.251
EARS2	0.2995
ERN2	0.4175
ATPBD3	-0.352833333333333
PRH2	-1.0895
CDKN2D	-0.113166666666667
PGLYRP2	2.27075
TRIM40	0.5225
SEC14L3	1.0735
SLC22A1	-0.65825
BTN2A3	-0.0555
RASA4	0.61325
CCNL2	-0.56825
MYBPC3	0.3975
GJA4	2.91525
CDC42SE1	0.78825
TRPV2	-0.87625
MYPN	-3.2193
SIM1	0.327
CDADC1	0.0425833333333333
ZFHX4	1.614
NIBP	1.45633333333333
ADAMTS19	-0.10025
ABTB2	-1.841
TSPYL2	-0.087875
EIF2S3	-1.0767
SOX30	0.24875
AP2A1	-0.223
DKFZP564O0523	-0.117166666666667
LOC285398	-0.13225
CDH18	-4.36625
CHL1	1.819875
GATS	-0.1303
TBC1D2B	0.456666666666667
OR1J1	-1.6055
GSN	2.077
DPCR1	0.148375
GARNL4	-1.705
SMARCA5	-0.1165
PLEKHG3	0.649
ZBTB45	0.4835
FRMD6	1.05733333333333
PLS1	1.16866666666667
DGKZ	0.576666666666667
EFNA1	1.0659
WDR85	-0.33225
ANK2	0.37325
PAGE4	-0.603
SENP6	0.998833333333333
AKR7A2	0.554333333333333
FKBP10	-1.54025
VEGFC	-0.914666666666667
LARP1	-0.186875
SRBD1	-0.2695
ITGB6	2.557
SLC1A2	-0.459357142857143
INVS	-1.2045
MPO	0.03125
MOBKL3	-0.0361
CUTL2	-1.224875
KLK2	0.094
VIM	0.235
REG1B	0.0668333333333333
PCDHGC4	0.19725
C3orf34	-0.437
SUMO3	-0.008
CST9L	4.089
MLL4	-0.412
SPR	1.6906
SAMD9L	2.43275
ABCE1	-0.34375
SUPT3H	-0.987
ACTBL1	0.176
ADAMTS4	1.165
SLIT3	3.5865
RHEBL1	-0.71975
NPM2	-1.2715
MAN1C1	1.71475
KIAA1856	1.037
HSPA6	1.34825
LOC388152	-0.9205
C10orf140	-1.676
ZDHHC12	-0.582
LIN7A	1.5598
PHC2	0.563416666666667
SPHK1	1.35975
TRIM26	0.6855
FAM83E	0.545
C18orf24	-1.677
ZNF578	0.233
ORAI1	-0.35325
RUVBL1	-0.374583333333333
C7orf20	-0.409666666666667
APAF1	-0.762
SLC36A4	-1.13766666666667
MYH11	5.484
NEK1	0.5348
MPP2	-0.676
C12orf24	-2.82525
TNK2	0.2565
ZNF289	-0.25125
MATN3	0.6215
IFNGR2	1.363
ITPR1	1.261875
EBF3	2.8102
TBC1D20	0.1244
OR10P1	0.25875
DDAH2	1.03325
SHPRH	-0.646375
STX7	-0.1985
LOC554248	-1.6245
BCAR1	0.4975
ATXN3	0.195
TRIM27	-0.17475
CDC42EP2	0.9705
CHP	0.206142857142857
SOX17	1.96825
ZNF259	-1.02433333333333
CHCHD1	0.176285714285714
ZDHHC19	0.228
GBP2	2.7305
GARNL3	0.64475
MRC2	1.05775
C1orf52	-0.122
AOF2	-0.379666666666667
LRPPRC	-0.6643
ACVR1C	-0.171
TM4SF18	2.76933333333333
TMEM169	0.172666666666667
PPP1R16A	0.540625
EBF1	1.08566666666667
RRS1	0.841333333333333
SNX2	-0.10425
OR2T2	0.392
RBX1	-0.3875
ANKRD54	0.208333333333333
TSNAX	0.0421666666666667
TMEM83	-2.11925
ZBTB7A	0.876
ATM	-2.07109090909091
LOC338328	2.21
TIE1	1.54066666666667
HIST1H3G	0.3385
PASD1	-4.77366666666667
TINAG	0.43875
PCDHAC2	0.0665
LRRC15	2.018125
WBSCR17	-1.019
TFF2	-0.4035
PARP2	-0.822
NDFIP2	0.30275
PCDHGB2	-0.7705
WDR60	-0.04825
MAP7D2	-1.4667
USP45	-1.605
GSDML	-1.94225
TNS1	0.5859
PLCD4	1.11875
IQCD	0.655666666666667
SMPX	-0.195
CD9	1.67533333333333
SRGN	2.146625
CASP7	2.01975
INOC1	0.484
DKFZp451M2119	-1.0135
VMAC	1.0425
USP53	1.5171
CAMK1G	-0.347625
TMEM106A	0.617833333333333
CDC20	-2.2565
ACSL5	1.1685
CBWD5	-0.660375
C1orf87	-0.516
KIAA1274	0.807
PRUNE2	-1.60307142857143
LYPLA2	-0.274666666666667
DOK6	-0.0371666666666667
GPR149	-0.22325
FAM30A	3.56625
TMEM129	0.374
SLC35B3	1.0605
ACPP	0.3065
LOC200261	-1.176
SLC4A7	1.504
CCDC40	2.33225
GART	-1.271
THOP1	-1.565
SCARB1	-0.9945
CACNA1F	-0.18975
TRIAP1	-0.294666666666667
SYT14L	-0.0765
SFRS8	-0.208166666666667
PBOV1	0.14925
GOLSYN	2.8205
GJB7	-1.294
CAMK2N1	1.09966666666667
GREM1	4.1195
FLJ20433	0.2865
QPCT	-3.21675
PRKAG2	1.064
H2AFX	-1.177875
C6orf154	1.4815
PLOD3	-1.48175
ZBTB39	-0.333833333333333
WASF3	-0.599833333333333
DRG1	-0.8
PRR4	-1.555
SPCS1	-0.26
KDELR3	0.44
SRP19	-0.1485
GABRA6	0.1635
MFSD1	0.884
MMEL1	2.4655
PDXDC2	0.5721
BUB1	-3.444
RNF138	-0.4705
MYLPF	-0.386833333333333
AIF1	1.16883333333333
DYNLRB1	0.2771
HCN3	-1.57683333333333
HIST1H2AI	0.6075
MAP4K5	0.439
LASP1	0.722125
LOC130951	0.461
PLAA	0.57675
KRT6A	0.82
C6orf117	-2.695625
ARHGAP23	-0.085
PTF1A	0.042
GPHA2	-0.29975
LCE3B	0.05275
MCL1	0.881785714285714
EHBP1	-0.701083333333333
PRNP	-0.411125
ZSCAN1	0.502
C1orf113	1.24583333333333
FOXA3	0.08725
NEB	-0.01775
ASGR1	-5.12766666666667
CTGF	3.59433333333333
RAB17	1.196
MST101	0.731
JARID1B	0.2569
USP37	-0.00700000000000001
PTBP1	-0.247666666666667
PTPN7	0.182333333333333
CDC7	-1.28566666666667
SNX7	0.269
ZNF335	-0.276
CPT2	0.00275
HEATR1	-1.0045
HSPC152	-0.24025
C5orf40	0.12
PSME1	0.730333333333333
STAG3	-1.408
TMEM154	0.521
KLHL32	-0.0586666666666667
TSGA10IP	-0.6605
SUV420H2	-0.902
SF1	-0.3242
2'-PDE	0.6195
PNLIPRP2	0.8915
TRSPAP1	-0.180083333333333
NUP210	-0.500833333333333
ANP32C	-1.19216666666667
RAB11B	0.709333333333333
ASB15	-0.0125
ITGB3BP	-1.03125
UBASH3A	0.165
YWHAB	0.408375
TPRX1	-0.18225
LY6G5C	0.013625
SLC7A2	-0.1045
CLK1	0.7945
HSD3B7	1.06933333333333
VDR	2.405
C16orf74	-1.01575
ACE	0.296
PSMA2	-0.0833333333333334
CCDC131	-0.239
ZNF213	1.31266666666667
EML2	0.098
ALS2CR13	-0.439333333333333
GLYATL1	2.61
DSPP	-0.1065
DHFRL1	-0.10375
C10orf30	-1.0965
SH3RF2	0.7475
LOC197322	-0.851666666666667
DLL3	-1.41575
TIGD7	0.98375
GFRA3	0.051
CPA1	0.134
RTN4	0.441666666666667
PPT2	-1.31183333333333
FASLG	2.84233333333333
FOXP4	0.33025
RPL26	0.1271
GNL3L	-2.08316666666667
FMR1NB	-0.0475
CD163	6.7295
SGPP2	2.58675
GIMAP2	1.33525
CD37	2.06083333333333
DPT	4.36583333333333
NBLA00301	1.55125
RGS5	2.02141666666667
C9orf4	-0.125
ACTL8	-3.54283333333333
PRKAR2B	0.683625
OPLAH	1.21733333333333
C20orf134	1.72775
SPACA5	0.19875
TBL1X	-0.363333333333333
TSPYL3	0.0485
CHCHD3	-0.7115
CRKRS	-0.0511666666666667
GPR65	4.754
DFFA	-0.759375
FUT1	0.582
C6orf204	-0.444666666666667
TMEM51	1.084
ZNF580	0.27425
CMTM2	0.377
C20orf200	0.413
EZH1	-0.233166666666667
FDX1L	-0.06075
MRPL32	-0.03225
PCAF	-0.2502
ALOX15B	0.765333333333333
CD59	0.432
CDK9	0.403875
ERP29	-0.674833333333333
TTR	-5.3765
BCMO1	-0.183
DDIT4	-0.9626
PTGDS	3.945
C3orf63	-0.056
BST2	1.119375
CYP1A2	-0.540666666666667
C5orf25	-1.845
STX1A	-1.11929411764706
OR2A12	-0.1565
SH3BP5L	-0.38075
SERINC5	0.069125
USP6	-0.6048
MRPL3	-0.0948333333333333
POMP	-0.02325
INPP4B	1.323375
GMPPB	0.796
EAPP	0.64975
AHSA1	-0.56475
ABCA11	-0.7175
SLC5A6	0.0345833333333333
HIVEP2	1.128
SUMO2	-0.114375
KIAA1822L	-2.0514
C11orf67	1.286
TXK	-0.476
PHCA	0.952875
ICAM4	-2.17766666666667
FPGS	0.158833333333333
SNRPA1	-1.46075
KCNJ4	-0.6915
KIF6	-0.8162
HIST1H2BG	0.262
SLC5A5	0.235
ZNF354B	0.151166666666667
IL12RB2	0.91525
C11orf76	-0.099
GAL3ST2	0.213
AIFM2	-0.999875
SYNC1	-0.03975
UBL3	1.02025
PIK3CG	0.0706666666666667
NLN	-0.7177
BCORL1	-0.308
CD5L	-0.50525
ZNF238	3.20933333333333
KIAA1394	-0.70175
C16orf55	-0.6414
CYP3A7	-1.7125
KRTAP3-1	-0.96
TFDP1	-0.401833333333333
MND1	-2.538
NODAL	0.0353333333333333
GTPBP4	-0.8075
TUBGCP2	0.20625
SLITRK5	-2.799
CIC	0.5855
CD79A	1.31966666666667
SAMD14	0.422833333333333
TNPO3	-0.7825
OR10G3	-0.581
OR10G8	0.003
CCDC111	-0.143
HOXC9	-0.01975
DCUN1D1	0.128083333333333
CYB5R1	1.26125
TSR2	0.183
DAB2IP	0.752444444444444
SLC6A5	-0.0935
RAB3D	1.6445
DCUN1D4	-0.2855
ERBB3	1.49558333333333
SDC1	2.27741666666667
ATP6V1H	1.02933333333333
SYK	1.2435
ST20	-0.97825
C13orf30	-0.184
WDR40A	0.6815
ADMR	0.0825
LOC388335	2.04025
ACSM1	0.419
TDG	-0.424333333333333
FLJ11235	0.23575
MRPS5	-0.947166666666667
AGPAT2	-0.390666666666667
SLC12A1	0.142625
CYP27A1	0.1955
THAP7	-1.21775
XPO1	-0.457083333333333
ALMS1L	-0.0355
C1orf2	-0.74875
ZNF777	0.120333333333333
CAMK2A	-0.0808333333333333
SMC1B	0.113375
IHPK2	0.0534666666666667
LEMD1	-3.468
NKD2	0.0685
CLU	-0.232857142857143
ARMETL1	-0.984
PABPC4	-0.9085
CXCL12	3.8338
TFAP2C	0.2764
TTTY8	-0.1925
ABCB10	-1.0719
ENDOD1	-0.037
IDI1	-1.586
KCTD6	3.35216666666667
CCDC105	-0.128
ULBP2	-0.808
ZDHHC5	0.4875
WNT8A	0.0156666666666667
COMMD10	0.5785
KLHL12	-0.378625
GPR50	0.0455
NR5A2	-0.085625
OXGR1	2.66483333333333
EHD3	0.40125
CAPRIN2	-0.84775
KLRC3	-2.97025
SF3B1	0.415923076923077
IPO7	0.204
ALDH1A1	0.199333333333333
ANKRD5	0.04675
TSNARE1	0.25
DDEFL1	1.1095
RNASEL	1.2965
DNAH9	-0.76
HELLS	-1.39375
TNS4	0.608
NAV1	0.6472
KIAA1409	-1.1245
C20orf26	2.18883333333333
TUBG1	-1.25625
IRX2	0.2125
CNGA4	-0.4065
MGC50559	0.966833333333333
OR4K17	0.211833333333333
TM2D2	1.324
FAM32A	0.06
TXNDC14	-0.2375
CCBL1	1.337
ANK1	-2.5561
PRSS23	-0.31475
PPM1L	0.273
SPATA20	-0.01775
APCS	0.88625
C14orf122	-0.815166666666667
PSMB5	-0.483875
C6orf10	0.1414
SETDB2	0.426333333333333
SPNS3	-1.042
SGMS2	0.2855
MXD3	-0.911
MON2	0.1761
CARTPT	0.402333333333333
HNF4A	-0.676
RABEP1	1.5981
TNFRSF10B	-1.263
USH1G	0.085
PPAP2B	-0.653666666666667
TMEM16K	-0.1855
CTDSP1	0.8625
CDK5R1	-0.210833333333333
GABRR1	-0.4355
OPN1LW	-0.17
FAM98C	0.8345
DBN1	-0.023375
ACAD10	-0.19175
QTRTD1	-0.08625
WNK3	-1.10533333333333
RPS19	-0.034625
C1QB	3.531
OTUD5	-0.06
SLC41A2	1.21216666666667
TMEM22	-1.31366666666667
KHSRP	-0.915416666666667
TNFRSF11A	-0.157166666666667
FBL	-0.314833333333333
IBTK	0.0765
OXER1	-0.1315
CBLN4	1.36425
GPR172B	0.709666666666667
CFTR	-1.16025
VSX1	0.716
CAMK1D	0.10375
LOXL3	-1.74475
RTP4	2.8385
SLFNL1	-0.177
KIAA0828	-0.774875
PAR5	0.062
LOC723972	-1.235
GDI2	0.0565
CEBPA	1.19011111111111
MLF2	-0.0808333333333333
AFMID	-1.2515
ALOX12B	0.559
BPHL	0.2665
COX5B	-0.58275
S100A10	-0.4108
THOC6	1.1865
NHN1	-0.06875
RRP12	-0.342166666666667
ARID3B	-2.792
CD3G	-0.481833333333333
KIAA0133	-0.07575
NAT11	-1.21783333333333
PPAT	-1.644
SIRT3	0.4536
