Hybridization REF	TCGA-BH-A1EO-01A-11R-A137-07
MUC20	-0.0245
GPX2	-3.286125
ITK	-0.674
FBXL5	1.23025
C13orf27	-1.34275
DEFA5	0.586
TRHDE	-0.781
MTP18	-1.138
UQCRQ	0.791
ITGB2	2.25075
CSRP2BP	0.4275
TAS2R44	0.062
PHPT1	0.352875
FAM44C	0.5005
ERH	0.663
MPHOSPH1	-2.59733333333333
MORC1	-0.6435
PARVB	-0.5835
LAMA1	-2.17233333333333
PGBD3	0.2655
GIMAP6	4.74225
AREG	-0.766
LIPT1	0.91875
MGC99813	-0.51825
C1orf201	0.3725
GRIN2A	-1.35633333333333
MAN2C1	-1.3505
NSUN5	-1.06875
SF3B5	0.22975
MYC	-2.005625
NRXN1	-1.18558333333333
ZNF18	0.05125
SPDYA	-0.595
SLC37A1	0.472
DECR2	0.2875
ANKRD38	2.317375
SPTLC3	-0.300916666666667
SUPT16H	-1.03075
DTWD2	0.5745
ULBP1	-0.5
ZADH1	0.6165
OIP5	-2.969
IL10RB	0.146333333333333
OTUB2	-0.863625
VWA3A	0.5544
SPIC	0.319
OR6C4	0.2515
PSCD4	1.52783333333333
DPY19L2P2	-2.511
TRAPPC6A	1.24116666666667
C21orf2	-0.613333333333333
CEMP1	0.07775
LIN7B	0.351
E2F7	-2.78716666666667
VCP	-0.4919375
LAMA3	0.0225833333333333
BGN	2.61675
GPR160	2.18366666666667
COCH	-2.78983333333333
GPR81	1.34016666666667
APOBEC3F	-1.651
tcag7.1017	-0.60825
C1orf32	0.122
SCGB1D2	6.31475
FLJ43987	-1.4125
C6orf170	0.153
KLK9	0.5365
GPD1L	-0.073375
VPS37B	-0.9175
ATG3	-0.0395
ADAMTS17	0.0325
KLHDC2	0.527333333333333
NDUFV2	-0.51875
BLK	-3.193
MATN4	-2.227
GPM6A	0.455375
GBP4	2.9005
TMEM162	0.0423333333333333
PKP2	-0.3225
HRASLS	0.474888888888889
MMP1	2.28825
SFXN3	0.0034
FSD1	-1.75566666666667
ST6GALNAC3	-1.30083333333333
CA12	3.0329
NCOA6	0.086
C19orf58	-0.0515
PPP4R1	-0.0526666666666667
MAN1A2	-0.2595
IKBKAP	-1.26175
UPF1	-0.134333333333333
KIAA1219	0.5875
WNT16	0.34275
SNW1	-0.130625
IL18RAP	2.823
RPP30	0.1585
CDC40	0.393428571428571
SETD3	0.0285
SLAMF6	-0.0895
ELK4	-1.0435
TRIM47	0.18
ACOX3	1.499375
TRIM6	1.84875
KIAA0372	-0.00133333333333326
TP53AP1	1.52825
SMURF2	-0.6915
ADAD1	0.41975
EBP	-1.2043
KRTAP13-2	-0.642
FLJ36874	-0.4685
TOR1A	-0.182
P2RY4	0.368
GPBP1	0.32575
TRPV1	0.150875
ADAMTS12	1.638
PES1	-0.9461
ATG4A	1.1175
MAGEA10	-4.2315
WFS1	1.231
CC2D1B	-0.821666666666667
PABPN1	-0.61775
SLC25A30	0.71225
SLCO1C1	-0.208
SLC22A5	1.406
KIF23	-2.5445
SYN2	-1.53916666666667
ASPN	8.48316666666667
CENTG2	-0.369
QSOX2	-2.0522
FLJ10815	0.202333333333333
STK24	-0.00262500000000002
SPEG	-1.1236
STK10	0.068
DACT2	-2.265
AAAS	-1.207
SSX3	-2.11975
ABCD3	0.5609
C4orf12	0.684
PARVG	1.57383333333333
FIG4	1.142
C9orf46	2.00275
TMCO6	-0.4315
IGHMBP2	-1.21975
DUS2L	-1.13216666666667
FAM3C	0.8133125
TMEM16D	-2.27942857142857
DCTN4	0.479
KCNH3	0.08325
EIF2AK2	-0.7805
AP1S3	1.01675
CST4	2.4265
PAM	1.403375
NUTF2	-0.722
CITED2	0.1152
SLC39A4	0.90725
C2orf52	-0.8685
GRM3	-0.96325
C12orf49	0.516125
CCDC49	-0.6303
GRAMD1B	-1.9405
FNDC4	0.87425
SIAH2	0.6235
GDPD4	-0.019
C21orf87	0.506125
ATP5A1	-0.4525
C16orf63	-0.63625
LOC388135	-0.268
ATP5J2	-0.343
MMP3	2.0595
EMID2	0.1555
CRHR1	0.58875
WDR70	0.15725
C13orf31	2.42125
ZFAND1	0.77925
CCL18	5.1395
C3orf49	-0.701
RINT1	-1.1775
KIAA0408	-1.98366666666667
F13A1	6.1391
SLC10A1	-0.797833333333333
OGN	4.83625
GIPC2	-0.240333333333333
XPO6	-0.992166666666667
LCE1A	1.2695
FMR1	0.3001
LOC374920	0.31475
DUSP3	0.5225
ANKMY1	-0.582
C7orf50	-0.1755
BBS9	0.3823
UNC119B	-0.218375
C9orf72	0.556875
MGC35440	-0.9015
ENTPD6	-0.51275
PPP1R2P9	-0.269
ERCC4	0.1255
FAHD2B	0.1715
HMHA1	0.444
HACL1	-0.59625
RAD23A	-1.177
FAM83B	-4.67725
PPP5C	-1.08883333333333
RNASEH2C	-0.1165
C9orf153	-0.623
SCAMP4	0.365875
GHITM	0.7711
NDUFB7	0.50025
ADCYAP1	0.122833333333333
SP110	1.4825
MAP3K7IP2	0.9805
DHH	0.272
AGRN	0.334642857142857
WDR33	-0.416
CEP290	-2.23033333333333
PRPS1L1	-1.29783333333333
KLRA1	-1.443
GPR97	0.231
CHD7	-1.6855
TLR10	1.11675
SLC30A8	-1.7035
HIC1	1.82433333333333
IAPP	-0.2685
RXFP4	0.44075
GP1BB	0.26775
SHQ1	0.619
NKX2-3	0.5415
API5	0.074
FTHP1	1.8405
MOV10L1	0.1766
TRIM6-TRIM34	1.99516666666667
ADHFE1	0.83625
FAM117A	-1.09825
DDI1	0.5268
CDON	-0.747333333333333
TRIM73	-2.509
IGKC	1.507
MMP14	0.287916666666667
DYNC1LI1	-1.060125
C11orf66	0.5005
TRBV3-1	-0.90925
FASTKD5	0.07775
BIVM	-1.2645
LHX4	-0.80925
CXCL2	-0.7201
RAB2B	-0.457333333333333
IZUMO1	-0.5065
MAP3K15	-1.44225
FAM19A2	0.499333333333333
ZC3H8	0.340333333333333
ZMAT1	1.33725
SPINK5L3	-2.3965
SLC10A6	0.8255
APPL2	-0.1835
CARD10	-0.515666666666667
LOC402176	-0.0015
EEF1D	0.9504
RAB6A	0.616
C12orf5	0.6885
PAPOLG	0.24125
MSRB2	1.01325
BCR	-0.250888888888889
PUS3	-0.20625
TIAM2	1.28875
ZNF317	0.0345
CHD2	-0.273714285714286
FZD5	-1.99027272727273
NUDT8	-1.5665
ZNF763	-0.64
PRC1	-2.55933333333333
ABCB9	-0.528166666666667
SPATA3	-0.03
TRAK2	0.857625
STAB1	3.4275
LRRTM2	-1.00666666666667
psiTPTE22	-0.09575
DBI	0.7635
SERPINA11	-0.29525
NAT5	1.23275
C20orf58	-1.36925
RPS6KA4	0.487333333333333
FLJ90650	-0.46875
TGFBRAP1	-0.6505
CHRDL2	1.172
FAHD2A	-0.2545
CNTN1	1.4735
BBS4	-0.4486
TMEM181	-0.56875
MINPP1	-0.06525
MPHOSPH6	-0.6945
HOXC10	1.168
ITPKB	-0.00724999999999997
CLPTM1L	0.256875
MEOX2	2.31216666666667
ATP6V0C	0.170625
PRPF8	-0.932166666666667
TMC5	3.57675
FKBP3	-0.3735
PLEKHB2	-0.59725
OR4D6	0.4065
ZNF544	0.0382
D2HGDH	-1.177625
RPL18A	0.0026
HEL308	0.312125
MPP6	-2.7185
TCERG1	-1.45425
KRT16	0.313666666666667
KLF17	-1.36375
KLF5	-0.271375
CDR1	3.3005
VCX3A	-3.7385
FBLN2	3.03575
C14orf104	-0.6565
HBE1	-4.6901
OR4S2	0.5765
C1orf108	-0.561166666666667
ROBO4	3.542
CPEB4	0.662
C11orf80	-0.992
BCKDHA	0.3015
MYOC	3.86425
GIF	-0.7055
CKMT1A	-1.12
RPL3	0.8673
THBS1	2.906875
APOO	-0.87725
ARMCX1	0.849
HSZFP36	0.3535
SNAPC5	-0.35775
EIF4ENIF1	1.34875
ZNF433	0.048
TNFRSF21	-0.481375
TMPRSS7	0.129
SPATA18	1.6769
HPDL	-2.8645
MKL2	1.847
TBX3	1.96915384615385
C21orf93	-0.0665
DAXX	-0.5275
ELMO1	0.110375
RGS13	3.8735
TAF11	-0.1275
UNC13A	-2.4155
LOC653314	-0.2696
ORC3L	-0.039
IMAA	-3.776
TARBP2	-0.93775
CABIN1	-0.951
TRIOBP	-0.2006875
HIST1H2AC	-0.029125
RGS22	-0.888
NCOA1	0.788333333333333
IL25	0.6965
SNCG	-0.2285
GPR6	0.539
AMDHD1	-1.14433333333333
CHEK2	-0.869125
C6orf142	0.6075
DRD4	0.05625
C14orf68	-1.24675
GDF11	-1.39075
SEMG2	-0.4185
CD247	-0.93425
CDAN1	-1.5705
RBMX2	0.555333333333333
TGS1	-0.51275
OIT3	0.8355
SYF2	1.064
MCM4	-1.724125
PKHD1L1	-0.177285714285714
CEP192	-1.34183333333333
IFT88	0.6755
RPL9	0.605785714285714
RAB32	1.432625
DDX43	-1.569
P2RX2	0.47
OR5D18	1.0435
UBE1	-0.255333333333333
SLC24A1	0.61875
ARHGAP5	-0.64175
CETP	-0.31725
KIAA1731	-1.148
SLC9A4	0.545
PTPN6	0.80025
BAHD1	-0.3115
GRIK3	0.119
CACNB2	-0.7585
PDE10A	0.309
DGCR14	-0.33175
PCDHB9	-0.716666666666667
RHOQ	0.955166666666667
MAP3K4	-0.05925
KTI12	0.0216666666666667
RPL23AP13	-2.247
GNG11	0.0085
CLCN3	0.248166666666667
GPAM	-0.74725
VSTM2A	0.0855
SLAMF7	2.28866666666667
INTS2	-1.0745
PPP2CA	0.9766
LRP12	0.388933333333333
SEC14L2	1.69177777777778
DKFZP586H2123	1.74275
MC3R	0.4225
CIRH1A	-1.53983333333333
HIST1H2AB	0.232166666666667
POLH	-1.459
MGC16703	-2.0975
SNAPC2	0.1405
FILIP1L	2.3555
RASGRP4	0.9325
LRRC1	2.29475
GAS1	2.466
PRAC	-2.698
DGKA	-0.768166666666667
NT5C3	-0.35925
PEG3	-0.392333333333333
NADK	-1.14275
PRR17	-1.184
LOC374569	-0.4335
SGSH	-0.405333333333333
NLRP8	0.049
GALT	-0.1402
MCF2	-1.051
ZNF263	-0.04725
TACSTD1	0.207666666666667
TYR	-6.0735
ATP6AP2	2.2345
RNUXA	0.14025
ABHD10	-0.1677
GDPD2	-1.24175
SLC35C1	0.1185
UBE2A	1.092875
HERC5	-0.501333333333333
FAM112B	-4.304
FBXL16	0.602
DKFZP434A0131	-1.26425
ELA3A	-1.5325
RBM41	-0.729875
HAO2	0.348
RNH1	0.264125
SHANK2	1.7355
OSBP2	-2.057
DAK	-0.738666666666667
C3orf58	0.2355
TCL1B	-0.0895
KBTBD2	0.17775
SUGT1L1	0.47625
UBE2E2	0.5375
MYL9	3.539375
CDC23	-0.377833333333333
PBXIP1	1.5312
CXorf40B	0.39
NBL1	1.702
RTBDN	0.109
RAB11FIP5	-0.099
TTTY13	-0.541
SCOTIN	-0.00983333333333338
SOHLH1	-0.5335
CDKN1A	0.107142857142857
NCK1	0.82525
ZNF550	1.1065
SAPS3	0.439166666666667
SPIN3	0.762166666666667
MAGEE2	1.4495
MIS12	-0.981
OR8H2	0.1715
KIAA0774	-1.58016666666667
UNC5D	-1.9545
CUL7	-0.681833333333333
LIPC	-2.10566666666667
DIO1	4.3395
C20orf11	0.3246
CTRL	-1.13775
HS3ST2	3.9255
PAK4	0.197666666666667
CCRL1	6.01925
RNF10	-0.49275
ZNF567	1.1665
ZNF660	-1.3705
TCEAL3	1.7555
MAGOH	1.77266666666667
CENPB	-0.456
C19orf7	0.74275
LOC388965	1.063
ZCCHC13	0.6955
JMJD1A	-1.0482
HIST1H4H	-0.22
TBRG1	-0.6959
GPC3	-4.0395
TAF1C	-1.264375
EBNA1BP2	-0.633
CIAPIN1	-0.59225
PDGFRA	0.6165
CSTB	0.236125
CENPI	-1.76033333333333
GTF2E2	-0.507166666666667
RPP21	0.121
CCNF	-1.949
KCNQ3	0.996
FAM79A	1.14225
SLC22A12	0.6565
NOVA1	-0.455333333333333
FZD3	0.1909
AKAP8	-0.79925
SOCS5	0.329125
CFDP1	-0.46425
DLG5	2.55525
PGM5	1.90116666666667
C1orf144	0.05725
HDAC10	-1.8045
RND2	-0.766
C20orf199	-0.99925
RNMT	-0.68
SLURP1	0.194125
ASTN1	-0.869875
SH3BGR	1.99175
MYCL1	0.61075
ZHX1	1.05233333333333
CENPK	-2.317
FOSB	0.3192
LOC643406	0.755
C2orf59	-0.59775
TMEM135	0.721375
SLC27A2	-1.75725
KRT33A	1.01
OVOL1	0.253
PAMCI	-1.27766666666667
S100A7	-2.0415
ZNF789	-1.2825
HARS2	0.508
RPL23A	-0.718333333333333
TCF23	0.21725
UPF3B	-1.01625
C17orf78	0.445
HLA-DOB	0.815333333333333
C14orf142	1.0325
TEKT5	1.619
DMWD	0.544
POLD1	-2.15033333333333
GSCL	-0.103
CALD1	-0.2013
SCRT1	0.153833333333333
AIG1	2.087
UNC84B	-1.259
ZNF404	-2.21975
TMED6	-3.58725
KIAA1462	0.4445
LRRC27	1.4042
PYGO1	-0.463
PIGU	0.0525
ALAS2	-3.78133333333333
WRNIP1	0.28275
CNNM3	-1.4015
ZNF2	0.90925
ST3GAL5	0.0224166666666667
MRPL23	0.44175
TSSK6	-0.45075
PSMA6	-0.34
C16orf70	-0.36425
KIAA1602	-0.234
ALMS1	-0.161666666666667
DCN	5.158625
TMEM132D	-1.7255
SUCLG2	0.9805
ABHD14A	0.56
DEXI	0.0385
AMPD2	-1.21983333333333
IFNAR2	-0.384333333333333
CYB5A	3.0355
TLOC1	0.87895
NXF5	-0.826666666666667
NRBF2	0.876625
KCTD3	1.8765
ITGAE	-0.447833333333333
SLC30A3	-1.7335
ZRF1	-0.6015
IFRD2	-0.642375
XAB1	0.05425
PYCR2	-1.1575
SERPINB3	-5.1005
TMLHE	-0.00709999999999999
GEFT	-1.363875
ABCA5	-0.21575
EMR4	0.102666666666667
TSFM	-0.56775
HIST3H2BB	-1.36075
ARHGEF19	0.238
TSPAN17	0.4815
ABCC8	0.8785
MAP1S	-0.183166666666667
C22orf36	1.12575
BNC2	0.942357142857143
HIST1H4A	-0.9945
NDUFS3	0.205833333333333
WDR3	-0.779333333333333
XKR4	-1.59675
TTC33	0.479928571428571
STMN2	3.46175
CPN2	-0.811333333333333
HSPC105	-0.834625
PCOLCE2	-1.84175
C3orf55	2.456
KLHDC9	3.21116666666667
TBC1D23	0.409625
ATXN2L	-1.72708333333333
MAP2K3	-0.6
SCAP	-0.6485
ZNF486	0.652
C20orf96	-0.777
NARS	-0.7615
ADAMTSL1	-0.600642857142857
PRCC	-0.190666666666667
CCDC126	1.75575
ZNF675	-0.43225
CALCOCO1	0.44425
ANKRD43	2.7055
CWF19L2	0.547666666666667
ZBTB32	1.85
BRAF	0.333
ODF4	1.34475
MGC14376	0.867
HORMAD1	-2.43583333333333
AAK1	-0.00841666666666668
PEBP1	1.04708333333333
TNFSF5IP1	0.0568333333333333
DKFZp564N2472	0.55475
RMND1	0.817
IGKV1-5	3.13175
COL1A2	4.24616666666667
SERPINA5	-1.099625
AANAT	0.811
C19orf21	0.266166666666667
GEMIN5	-0.5485
UBR4	-0.954333333333333
LTBP3	0.7955
AMHR2	-1.54
PROCR	0.50025
MYBBP1A	-1.62525
C20orf39	3.19766666666667
ZNF697	0.2665
PASK	-1.2928
ZNF776	0.2965
RFXDC2	-0.700875
KIAA0467	-0.17925
C10orf96	-1.7475
ZNF503	-0.5995
GULP1	-0.344
KCNE4	1.56416666666667
DKFZp434K191	-1.546875
LOC196913	-0.4615
BHLHB4	0.0665
CH25H	2.71475
LOC81691	-1.78633333333333
ALPL	-0.221285714285714
COL12A1	4.16625
FOLR3	-1.29283333333333
GPR123	-0.238142857142857
TRIM62	0.290357142857143
ABLIM1	0.400833333333333
MAST3	-1.05525
RHBDD1	0.6835
LOC338809	-0.06
RYBP	-0.503
TTC26	0.219375
ZNF22	0.2245
ISCA2	-0.2925
RDM1	-2.004
PIGM	0.75625
GNB3	-1.279
ACTR2	-0.0141
HMGB1	0.5154
EDG1	3.5035
SOAT2	-3.30225
OR10AD1	0.406
RAP1GDS1	1.6735
LCE1F	0.6075
ESM1	-0.311875
RCN3	2.784
CREBL1	-0.472
DBNL	-0.7405
PTGER3	3.971625
USP30	-0.1425
BCL2L12	-0.213333333333333
KIF26B	2.85
ZNF416	1.08575
ZNF225	0.55
C17orf70	-0.24575
ZNF554	1.6005
RAE1	-0.466
TNIK	0.873333333333333
ACTN3	0.322
MGC45922	0.469
CCNA1	0.552
RYK	0.7205
IL26	0.4295
LRP3	0.382833333333333
QARS	-0.8125
SOX7	1.29478571428571
BID	-0.202625
OR2S2	0.4315
CXCL14	5.2995
C11orf47	-0.881
MGC29891	0.0596666666666667
HSPB8	4.3352
PRDM14	-3.1185
NUFIP2	0.096
MNAT1	0.10075
ZDHHC2	-0.05225
MBNL2	0.705
ADD3	0.816125
CSNK2A1P	-1.019
KLK6	-2.3065
TMEM111	0.587
KIAA1279	-0.1535
NUBP2	-0.346333333333333
RAB42	-0.62275
ID3	0.0522
TM9SF1	-0.368
MDP-1	-0.021
POU4F2	0.66675
IQCK	1.25425
C16orf14	-1.30125
CAPN3	-2.115
FAM43B	0.603875
RECQL	0.00225
AP1G1	-0.429
CTNNBL1	-0.258833333333333
ECHDC1	0.519833333333333
SMARCC1	-1.148
FOXQ1	-1.84275
GNAI3	0.931
POLG2	-2.0325
CD4	1.974625
ITLN1	0.518
EBI2	5.1825
IRF1	0.058
PTPRE	1.9084
PTK2B	-1.0285
NXNL2	1.108
SOX4	1.10966666666667
TSPAN3	-0.0106666666666667
SH2D1A	-1.69966666666667
C8orf58	-0.175
USP20	-1.27275
DUSP22	0.557166666666667
CALB1	-2.43283333333333
L3MBTL2	0.362166666666667
MCRS1	-0.91225
TMEM118	-1.42033333333333
C18orf8	0.4125
FLJ10241	-0.02425
GJA12	1.12675
PKD1	-0.700833333333333
ZFP3	1.0875
JAM3	-0.24825
LAPTM4A	2.2628
DIRC2	0.9315
KIAA2022	0.828666666666667
MYOM1	0.791666666666667
TRPM8	-2.56866666666667
MOP-1	0.81925
PHKG2	-0.688125
ZNF650	0.132
KIAA1522	0.460375
PSG8	2.14883333333333
DDX19B	-0.196
MOBKL1B	0.63625
DIAPH2	0.57775
PTPN12	0.80275
CLN8	-0.7413
CRYZL1	0.677
CRY2	0.582333333333333
FCGR2B	4.973
PNPLA4	2.190875
ZNF454	0.1195
DKFZp434B1231	0.05875
CLDN11	0.6806
RFWD2	0.538666666666667
CIB2	-1.13816666666667
MXRA8	3.553
HRK	-0.6015
MAML2	0.73175
C4orf31	1.06525
C6orf192	0.08825
COG6	1.224625
FAM5B	-0.5495
NFATC1	0.9015
SEPT10	0.25875
SCYL1	-0.4848
RPP40	-0.2915
SCOC	1.1366
KIAA1450	1.11825
CTDSPL2	-0.1545
TBX5	2.70683333333333
NAPG	-0.91125
RHD	-4.53225
C14orf45	2.15683333333333
ZBTB22	1.064
PLCG1	-1.6325
ANKRD10	-0.6865
AQP7P2	0.9885
TAGLN2	0.66
HTR2C	-1.53016666666667
SLC16A7	-0.956833333333333
C17orf83	-0.254333333333333
TSGA14	-0.266916666666667
MDH1	-0.2035
PPP3R2	-0.134333333333333
DCBLD2	-2.18264285714286
RBM33	-0.05525
DPH3	-0.9265
SYT10	-1.80866666666667
FMO4	2.477125
THYN1	0.459
DRD5	-2.404
OTOR	4.871875
PGRMC2	1.414
KATNAL1	0.01425
PAQR6	-2.48075
UBE2I	-0.32425
C14orf28	1.33475
C8orf70	0.84675
FLYWCH1	-0.646375
ANGPTL3	-0.91525
GLRX2	0.403833333333333
ATP11A	-1.458
ARL5B	-0.355
MUC16	-2.66675
SLC25A5	-0.399785714285714
ACRC	-1.00625
MYO1C	-1.440875
FAM89B	1.2475
FAS	1.647
KIFAP3	2.0225
GLRA2	1.374
BTN3A2	0.4781
CNKSR3	-1.586375
CSTF3	-0.3845
ARPM1	1.7155
KIAA1530	-0.7985
C9orf150	3.7935
PRKCI	-0.925
tcag7.1015	-1.07475
SOD3	0.1135
ZNF574	0.20175
CYP21A2	1.717
RPL12	0.17575
COMMD2	-0.2415
WIZ	0.483
LOC344405	-1.98025
ALDH4A1	-1.01135294117647
CRYAB	3.03475
COPA	0.600233333333333
PCDHGA7	0.372833333333333
KIF11	-2.059
RASD2	-0.154
SLC26A3	1.168
ZNF175	0.1675
JAKMIP2	-2.125875
C8orf4	4.85833333333333
PTHLH	3.816
SLC40A1	5.5675
OR7D4	0.4275
PCDHB17	-0.5655
CD36	4.78157142857143
C6orf203	1.4769
PRKG2	-0.286
LOC400566	0.25875
ANAPC13	0.0385
SLCO3A1	-0.98575
ZNF692	-2.113
FANCL	-0.794
SH3GLB1	1.027
C12orf61	-0.028
KBTBD6	-0.8945
SUPT5H	-0.00225
XRCC6	0.36
HUS1B	0.5975
FAM133B	0.122428571428571
LOC728276	-0.1995
KCTD18	1.246
SOS2	0.873833333333333
CCDC99	-1.69725
C1QTNF5	5.0735
NNAT	1.35133333333333
USP16	0.134
LARS	-0.92775
ZBTB2	0.98175
ABO	0.62
TRAF3	0.3325
GALNT5	-0.401
NAP5	0.245125
ALG14	1.12016666666667
KIAA0515	-0.440461538461538
WDR75	-0.700333333333333
TEX261	-0.02175
LY86	2.16625
LOC389072	-1.606
FLJ13611	0.67825
MRGPRX2	0.234
SNRPA	-1.51825
OR2G2	-0.0805
GPRASP2	0.69175
C7orf42	0.788
C9orf163	-0.0545
CYP11B2	0.859
FCRL3	1.7755
PRDX1	0.38425
FGB	-6.0415
COX17	0.416
C16orf33	-0.59525
PIWIL1	-0.023
FOLR1	-1.204
KIAA0082	-1.11075
FREQ	-0.6035
TMCC2	-1.25033333333333
TCF12	-0.23325
ZNF721	-0.02075
FAM130A2	0.66875
POU4F1	-3.261
SNRPF	-1.31175
SGIP1	3.57166666666667
ZNF641	1.235
EMG1	0.028125
PRRG4	1.3725
HIRA	-2.7985
MYNN	0.519166666666667
AEBP2	0.211333333333333
TBXA2R	0.877833333333333
ISL2	-2.15983333333333
PCDHB11	0.39
RNF144A	0.820125
MARCH5	0.34925
DULLARD	-0.605333333333333
DCLRE1B	-0.131
ITGA8	1.04475
TP73	-0.312
PRKCD	0.74325
NDUFB4	0.078
ATP13A4	1.847125
ANTXR2	-0.137
COL4A3	-1.26483333333333
MYO10	-1.4214
SLC6A18	0.36775
PEX1	0.60275
TMEM74	-1.60616666666667
RBM19	-0.151
TAPBP	0.6703
RUNX1	1.27175
MID1	-1.14816666666667
GPR64	1.1605
RASEF	2.10025
GABRG1	-0.37675
MYO16	-2.20775
DBF4	-1.80916666666667
TSHZ2	3.30275
RIPK2	1.594375
PPTC7	-0.372666666666667
KIF4B	-1.231
LRRC31	0.27475
ZNF540	1.91
EFNB3	0.194
LOH12CR1	0.894375
STON2	-0.183333333333333
GLP1R	0.66175
CSTF2T	-0.907625
IREB2	-1.62175
GRSF1	-0.07325
PDCD7	-1.17083333333333
LRRC43	0.8545
CNR1	0.4985
IL1F7	0.0345
C12orf64	0.745666666666667
FAM69B	-0.878
NR2E1	-2.43183333333333
MS4A6A	4.0695
FTL	0.3251
C7orf36	0.76825
PCLO	0.3675
DYRK2	0.988583333333333
ARIH2	-0.144625
SAMD7	0.391
SCNN1D	-1.2785
SLC32A1	-0.885
C22orf25	-0.205666666666667
MRPS18A	0.2122
GPR112	0.227
EARS2	-0.264
ERN2	0.175
ATPBD3	0.0273333333333333
PRH2	0.0835
CDKN2D	0.366666666666667
PGLYRP2	3.27675
TRIM40	-0.1935
SEC14L3	0.1995
SLC22A1	-0.09925
BTN2A3	-0.521
RASA4	0.0695
CCNL2	-1.33466666666667
MYBPC3	0.7025
GJA4	4.20625
CDC42SE1	0.0905
TRPV2	-0.09075
MYPN	-4.0833
SIM1	0.865
CDADC1	0.74575
ZFHX4	2.02575
NIBP	1.93583333333333
ADAMTS19	-2.505
ABTB2	-0.82875
TSPYL2	-0.927625
EIF2S3	-0.2814
SOX30	-0.758
AP2A1	-0.509166666666667
DKFZP564O0523	0.901666666666667
LOC285398	-0.12875
CDH18	-4.80225
CHL1	3.83525
GATS	-0.7067
TBC1D2B	0.1185
OR1J1	0.022
GSN	1.49866666666667
DPCR1	0.335375
GARNL4	-1.48833333333333
SMARCA5	-0.56125
PLEKHG3	0.0581666666666667
ZBTB45	0.718
FRMD6	1.27416666666667
PLS1	0.4175
DGKZ	-0.344166666666667
EFNA1	1.0836
WDR85	-0.979875
ANK2	1.3635
PAGE4	-1.87133333333333
SENP6	1.442
AKR7A2	0.0228333333333333
FKBP10	-1.8605
VEGFC	-0.733
LARP1	-1.0000625
SRBD1	0.50275
ITGB6	2.00225
SLC1A2	-1.39535714285714
INVS	-0.6505
MPO	0.943
MOBKL3	0.4334
CUTL2	-0.00725
KLK2	0.258166666666667
VIM	-0.33275
REG1B	0.267333333333333
PCDHGC4	0.41725
C3orf34	0.1935
SUMO3	0.154166666666667
CST9L	-0.417
MLL4	-1.342
SPR	0.650166666666667
SAMD9L	1.93875
ABCE1	-0.27675
SUPT3H	0.688
ACTBL1	-3.22875
ADAMTS4	1.23783333333333
SLIT3	3.78725
RHEBL1	-0.372
NPM2	-1.939
MAN1C1	1.840625
KIAA1856	0.659416666666667
HSPA6	0.9345
LOC388152	-2.639
C10orf140	-0.73
ZDHHC12	-0.398
LIN7A	-0.8897
PHC2	-0.548083333333333
SPHK1	0.49275
TRIM26	-0.249125
FAM83E	-0.692
C18orf24	-2.50816666666667
ZNF578	1.22266666666667
ORAI1	-0.784
RUVBL1	-1.14308333333333
C7orf20	-0.915166666666667
APAF1	-2.015
SLC36A4	-0.921
MYH11	4.7265
NEK1	0.4637
MPP2	-2.205625
C12orf24	-2.1355
TNK2	0.181125
ZNF289	-0.67025
MATN3	1.89
IFNGR2	1.026
ITPR1	0.657125
EBF3	4.5933
TBC1D20	0.0743
OR10P1	0.63625
DDAH2	1.45225
SHPRH	-0.918125
STX7	1.2115
LOC554248	-1.702
BCAR1	-0.61525
ATXN3	0.353
TRIM27	-0.98275
CDC42EP2	0.209
CHP	0.145642857142857
SOX17	2.021375
ZNF259	-1.02183333333333
CHCHD1	0.729875
ZDHHC19	0.0705
GBP2	3.358
GARNL3	1.028375
MRC2	0.487
C1orf52	-0.204
AOF2	-0.792166666666667
LRPPRC	-0.3206
ACVR1C	-0.0406666666666667
TM4SF18	3.5765
TMEM169	-0.00433333333333332
PPP1R16A	0.044375
EBF1	1.36133333333333
RRS1	0.918166666666667
SNX2	0.63575
OR2T2	0.372
RBX1	0.467
ANKRD54	-0.0596666666666667
TSNAX	1.14466666666667
TMEM83	-1.12175
ZBTB7A	-0.21925
ATM	-1.88191666666667
LOC338328	2.47616666666667
TIE1	1.69533333333333
HIST1H3G	-0.374
PASD1	-4.255
TINAG	0.84575
PCDHAC2	-1.027
LRRC15	2.29925
WBSCR17	-1.067
TFF2	-0.0065
PARP2	-0.662
NDFIP2	0.28775
PCDHGB2	-0.085
WDR60	-0.054
MAP7D2	-1.6831
USP45	-0.176
GSDML	-1.78775
TNS1	0.3707
PLCD4	0.176
IQCD	-0.436666666666667
SMPX	-2.2965
CD9	1.69783333333333
SRGN	2.48825
CASP7	2.01975
INOC1	0.0708333333333333
DKFZp451M2119	-2.020625
VMAC	1.3195
USP53	-0.325
CAMK1G	-0.56125
TMEM106A	-0.0305
CDC20	-2.4739
ACSL5	-0.362
CBWD5	-1.107375
C1orf87	-1.65716666666667
KIAA1274	1.43475
PRUNE2	-1.916
LYPLA2	-0.915
DOK6	-1.06066666666667
GPR149	-0.0965
FAM30A	1.82625
TMEM129	0.03075
SLC35B3	1.56925
ACPP	0.0815
LOC200261	-1.211
SLC4A7	-1.0097
CCDC40	1.64675
GART	-1.5955
