Hybridization REF	TCGA-BH-A18Q-01A-12R-A12D-07
NT5C3	-0.095
PEG3	1.5035
NADK	-0.438
PRR17	-0.343
LOC374569	-1.184
SGSH	0.686666666666667
NLRP8	0.4455
GALT	0.8199
MCF2	-1.4715
ZNF263	0.97925
TACSTD1	1.69083333333333
TYR	-7.0465
ATP6AP2	-0.1175
RNUXA	-0.1285
ABHD10	-0.147222222222222
GDPD2	-1.3975
SLC35C1	-1.2485
UBE2A	0.05075
HERC5	1.33066666666667
FAM112B	-5.15383333333333
FBXL16	0.63975
DKFZP434A0131	0.147
ELA3A	-2.836
RBM41	-0.765875
HAO2	1.098
RNH1	-0.15125
SHANK2	2.02183333333333
OSBP2	0.805375
DAK	-0.891333333333333
C3orf58	2.293
TCL1B	-1.159
KBTBD2	-0.646125
SUGT1L1	0.7695
UBE2E2	1.159
MYL9	3.437125
CDC23	-0.847333333333333
PBXIP1	1.8097
CXorf40B	-0.057
NBL1	-0.15825
RTBDN	0.2
RAB11FIP5	-0.338125
TTTY13	0.0835
SCOTIN	-0.462333333333333
SOHLH1	-0.805
CDKN1A	-0.903142857142857
NCK1	1.58
ZNF550	1.33725
SAPS3	0.153833333333333
SPIN3	-0.818666666666667
MAGEE2	0.2865
MIS12	-0.677833333333333
OR8H2	0.3395
KIAA0774	-1.96533333333333
UNC5D	1.71
CUL7	0.252833333333333
LIPC	-3.9035
DIO1	-1.11975
C20orf11	-0.0181
CTRL	-0.12675
HS3ST2	0.2215
PAK4	0.8455
CCRL1	2.0105
RNF10	-0.071
ZNF567	0.58425
ZNF660	-0.208
TCEAL3	-0.595
MAGOH	-1.54216666666667
CENPB	0.864166666666667
C19orf7	1.06775
LOC388965	-0.3325
ZCCHC13	-0.874
JMJD1A	-0.0592
HIST1H4H	0.7225
TBRG1	-0.6706
GPC3	-5.147375
TAF1C	0.495625
EBNA1BP2	-0.622666666666667
CIAPIN1	0.1085
PDGFRA	-0.905944444444444
CSTB	-0.307875
CENPI	-1.77566666666667
GTF2E2	-0.764666666666667
RPP21	0.18175
CCNF	0.418166666666667
KCNQ3	0.429
FAM79A	0.778
SLC22A12	-0.048
NOVA1	-2.24216666666667
FZD3	-0.6029
AKAP8	0.11775
SOCS5	0.330625
CFDP1	0.14275
DLG5	0.044
PGM5	-0.253416666666667
C1orf144	-0.150166666666667
HDAC10	0.028
RND2	-1.21025
C20orf199	-0.88175
RNMT	0.033875
SLURP1	0.836625
ASTN1	0.257375
SH3BGR	2.54325
MYCL1	-0.87575
ZHX1	2.16016666666667
CENPK	-0.62525
FOSB	-0.4192
LOC643406	0.711125
C2orf59	-1.78025
TMEM135	-1.913875
SLC27A2	-3.65525
KRT33A	1.9165
OVOL1	1.39075
PAMCI	-0.614
S100A7	3.737
ZNF789	-0.5185
HARS2	-0.158
RPL23A	-1.16083333333333
TCF23	0.18225
UPF3B	-1.233
C17orf78	-0.0885
HLA-DOB	2.81616666666667
C14orf142	0.0828333333333333
TEKT5	1.25966666666667
DMWD	0.522
POLD1	-0.636
GSCL	-0.3525
CALD1	0.7853
SCRT1	0.658833333333333
AIG1	0.21525
UNC84B	2.93125
ZNF404	-0.04075
TMED6	-3.27025
KIAA1462	-0.0175
LRRC27	0.772166666666667
PYGO1	0.731
PIGU	-0.2595
ALAS2	-4.11916666666667
WRNIP1	0.506
CNNM3	1.4055
ZNF2	-0.146
ST3GAL5	-1.59016666666667
MRPL23	-0.49325
TSSK6	-0.4505
PSMA6	-0.488
C16orf70	-0.26725
KIAA1602	-0.211
ALMS1	0.744166666666667
DCN	0.48625
TMEM132D	-0.9385
SUCLG2	-0.546
ABHD14A	-0.709
DEXI	-0.143333333333333
AMPD2	-0.673666666666667
IFNAR2	1.12816666666667
CYB5A	0.1131
TLOC1	0.7653
NXF5	-0.608
NRBF2	-0.37725
KCTD3	1.03675
ITGAE	-0.4335
SLC30A3	-2.572
ZRF1	-1.075
IFRD2	-0.597375
XAB1	-0.677
PYCR2	0.246333333333333
SERPINB3	-3.101
TMLHE	0.1451
GEFT	-2.2825
ABCA5	1.68625
EMR4	0.300166666666667
TSFM	0.2515
HIST3H2BB	0.51725
ARHGEF19	1.84575
TSPAN17	-0.349
ABCC8	-1.759
MAP1S	0.661
C22orf36	0.32425
BNC2	-2.23535714285714
HIST1H4A	0.05
NDUFS3	-0.633
WDR3	-0.646333333333333
XKR4	-2.61425
TTC33	-0.236071428571429
STMN2	2.31775
CPN2	-1.10233333333333
HSPC105	2.08275
PCOLCE2	-0.938
C3orf55	2.77
KLHDC9	1.29733333333333
TBC1D23	1.489625
ATXN2L	-0.248666666666667
MAP2K3	-0.258166666666667
SCAP	0.114
ZNF486	-0.711833333333333
C20orf96	0.5255
NARS	-0.037
ADAMTSL1	-1.43428571428571
PRCC	0.325166666666667
CCDC126	-0.22475
ZNF675	-0.833
CALCOCO1	0.9555
ANKRD43	-0.01625
CWF19L2	0.2145
ZBTB32	1.81366666666667
BRAF	-0.789
ODF4	0.38575
MGC14376	-0.905333333333333
HORMAD1	4.43333333333333
AAK1	-0.00225
PEBP1	1.27058333333333
TNFSF5IP1	0.578333333333333
DKFZp564N2472	-0.10725
RMND1	0.132
IGKV1-5	4.793
COL1A2	0.633416666666667
SERPINA5	-4.58975
AANAT	0.397
C19orf21	-3.821
GEMIN5	-0.6725
UBR4	-0.682
LTBP3	1.31316666666667
AMHR2	-2.745
PROCR	-2.1875
MYBBP1A	-0.06775
C20orf39	-2.15166666666667
ZNF697	-1.554875
PASK	-0.78
ZNF776	1.14183333333333
RFXDC2	0.049125
KIAA0467	0.05675
C10orf96	-1.685
ZNF503	0.13475
GULP1	-0.730416666666667
KCNE4	-0.468
DKFZp434K191	0.65475
LOC196913	0.17
BHLHB4	1.242
CH25H	-1.08025
LOC81691	-0.694
ALPL	0.8225
COL12A1	-0.049625
FOLR3	-0.450833333333333
GPR123	-0.142625
TRIM62	-0.229642857142857
ABLIM1	1.03633333333333
MAST3	-0.3535
RHBDD1	-0.539333333333333
LOC338809	0.11
RYBP	0.59225
TTC26	-1.963375
ZNF22	1.12916666666667
ISCA2	-1.02475
RDM1	-1.16725
PIGM	0.9115
GNB3	-1.881
ACTR2	0.3346
HMGB1	0.6182
EDG1	1.2825
SOAT2	-3.63425
OR10AD1	-0.197
RAP1GDS1	-0.209833333333333
LCE1F	0.4875
ESM1	-3.3335
RCN3	0.825
CREBL1	0.1095
DBNL	-0.0616666666666667
PTGER3	0.0217142857142857
USP30	0.102166666666667
BCL2L12	-0.3415
KIF26B	2.79275
ZNF416	1.092
ZNF225	0.156
C17orf70	0.796333333333333
ZNF554	0.88075
RAE1	-0.621
TNIK	-1.849
ACTN3	1.53
MGC45922	1.335
CCNA1	-1.4715
RYK	1.2745
IL26	0.4985
LRP3	1.07166666666667
QARS	0.00175
SOX7	0.773928571428571
BID	-0.322
OR2S2	1.015
CXCL14	4.316
C11orf47	0.1685
MGC29891	0.0736666666666667
HSPB8	-0.9249
PRDM14	-3.306
NUFIP2	0.2745
MNAT1	-0.502875
ZDHHC2	-0.84725
MBNL2	1.619625
ADD3	-0.568625
CSNK2A1P	-0.23675
KLK6	1.90383333333333
TMEM111	-0.0988
KIAA1279	-0.1505
NUBP2	0.362833333333333
RAB42	-0.897
ID3	-1.7732
TM9SF1	-0.9735
MDP-1	-1.241
POU4F2	0.1775
IQCK	1.06975
C16orf14	-0.49825
CAPN3	-0.53425
FAM43B	-0.796
RECQL	-0.57775
AP1G1	-0.3155
CTNNBL1	0.103833333333333
ECHDC1	0.393166666666667
SMARCC1	0.2595
FOXQ1	-0.9115
GNAI3	-0.220333333333333
POLG2	-1.42475
CD4	1.531875
ITLN1	-1.4695
EBI2	3.82425
IRF1	2.32625
PTPRE	1.2656
PTK2B	-0.36825
NXNL2	-2.957
SOX4	1.21905555555556
TSPAN3	-0.2985
SH2D1A	-2.21983333333333
C8orf58	-0.950166666666667
USP20	-0.721
DUSP22	0.0289166666666667
CALB1	-3.5852
L3MBTL2	1.59041666666667
MCRS1	-0.583
TMEM118	-0.352333333333333
C18orf8	1.141
FLJ10241	-0.11375
GJA12	0.35425
PKD1	0.1445
ZFP3	0.529
JAM3	-2.48075
LAPTM4A	1.4803
DIRC2	0.66425
KIAA2022	0.269
MYOM1	0.311333333333333
TRPM8	1.5495
MOP-1	1.4195
PHKG2	0.511625
ZNF650	-0.116
KIAA1522	0.81575
PSG8	-1.4815
DDX19B	0.911
MOBKL1B	-0.83925
DIAPH2	-1.02308333333333
PTPN12	0.29075
CLN8	-0.141
CRYZL1	0.420166666666667
CRY2	0.26875
FCGR2B	3.87916666666667
PNPLA4	-0.077125
ZNF454	1.1675
DKFZp434B1231	-0.22025
CLDN11	-0.038
RFWD2	0.7855
CIB2	-0.422333333333333
MXRA8	0.742
HRK	0.902375
MAML2	1.034
C4orf31	-2.33475
C6orf192	0.95225
COG6	-0.064875
FAM5B	1.39525
NFATC1	0.6711
SEPT10	-0.383
SCYL1	-0.3173
RPP40	-0.5535
SCOC	0.1049
KIAA1450	0.1935
CTDSPL2	-0.158
TBX5	1.27366666666667
NAPG	-0.48775
RHD	-4.88325
C14orf45	-0.569166666666667
ZBTB22	1.2945
PLCG1	-0.3445
ANKRD10	-0.4605
AQP7P2	-0.44175
TAGLN2	1.091
HTR2C	-1.94716666666667
SLC16A7	-0.523
C17orf83	-0.674666666666667
TSGA14	-1.01725
MDH1	0.375
PPP3R2	0.053
DCBLD2	-0.503357142857143
RBM33	-1.1545
DPH3	-1.9735
SYT10	-2.61433333333333
FMO4	2.30375
THYN1	-1.02075
DRD5	-1.828
OTOR	0.17775
PGRMC2	-0.0222000000000001
KATNAL1	-0.787625
PAQR6	-1.565
UBE2I	-0.1735
C14orf28	-0.07325
C8orf70	0.7485
FLYWCH1	-0.645
ANGPTL3	-1.47025
GLRX2	0.129833333333333
ATP11A	-0.710857142857143
ARL5B	-0.457
MUC16	2.0785
SLC25A5	-0.972357142857143
ACRC	-1.1545
MYO1C	0.63825
FAM89B	1.34383333333333
FAS	1.829
KIFAP3	2.1645
GLRA2	0.527
BTN3A2	2.1449
CNKSR3	2.8205
CSTF3	-0.155666666666667
ARPM1	1.98275
KIAA1530	-1.4215
C9orf150	-1.79466666666667
PRKCI	1.00525
tcag7.1015	-0.73175
SOD3	1.5605
ZNF574	0.553
CYP21A2	-0.5735
RPL12	-0.942
COMMD2	0.6875
WIZ	1.04775
LOC344405	-1.678
ALDH4A1	-0.953411764705883
CRYAB	4.24175
COPA	0.760933333333334
PCDHGA7	0.418666666666667
KIF11	0.0346666666666667
RASD2	2.18825
SLC26A3	-0.9655
ZNF175	-0.396
JAKMIP2	-1.3985
C8orf4	-0.765166666666667
PTHLH	-1.5745
SLC40A1	0.892666666666667
OR7D4	0.580166666666667
PCDHB17	-0.871
CD36	2.16921428571429
C6orf203	1.4515
PRKG2	-1.0955
LOC400566	-0.90275
ANAPC13	0.53775
SLCO3A1	-0.59475
ZNF692	-0.649
FANCL	0.682
SH3GLB1	0.214
C12orf61	-0.6525
KBTBD6	-0.25275
SUPT5H	0.535125
XRCC6	0.4625
HUS1B	-0.5868
FAM133B	-0.492714285714286
LOC728276	-1.23
KCTD18	-0.111
SOS2	0.8475
CCDC99	-1.67375
C1QTNF5	2.3985
NNAT	0.310333333333333
USP16	0.77275
LARS	-0.447125
ZBTB2	-0.0425
ABO	0.1535
TRAF3	-0.779
GALNT5	-3.4485
NAP5	1.453375
ALG14	-0.00633333333333333
KIAA0515	-0.0531538461538462
WDR75	-0.934666666666667
TEX261	0.358083333333333
LY86	0.33525
LOC389072	-0.305
FLJ13611	0.15825
MRGPRX2	-0.3325
SNRPA	-0.34275
OR2G2	0.432
GPRASP2	-0.192
C7orf42	-0.4097
C9orf163	-0.5185
CYP11B2	0.3075
FCRL3	0.255666666666667
PRDX1	0.16575
FGB	-7.8395
COX17	0.317833333333333
C16orf33	-0.175
PIWIL1	-0.127166666666667
FOLR1	0.650833333333333
KIAA0082	0.26975
FREQ	-0.340666666666667
TMCC2	0.932333333333333
TCF12	-0.2055
ZNF721	-0.53025
FAM130A2	1.15375
POU4F1	1.63025
SNRPF	-0.48375
SGIP1	0.149666666666667
ZNF641	1.09433333333333
EMG1	0.297
PRRG4	0.73
HIRA	-0.387
MYNN	0.703666666666667
AEBP2	0.151
TBXA2R	0.435
ISL2	-1.49316666666667
PCDHB11	1.378
RNF144A	-0.997875
MARCH5	0.724875
DULLARD	-0.43
DCLRE1B	0.423166666666667
ITGA8	-1.4375
TP73	0.213625
PRKCD	0.903
NDUFB4	0.6475
ATP13A4	3.2495
ANTXR2	-1.69566666666667
COL4A3	-1.17483333333333
MYO10	-0.7528
SLC6A18	0.3565
PEX1	-1.169
TMEM74	0.178666666666667
RBM19	-0.04125
TAPBP	1.3233
RUNX1	0.389125
MID1	0.754583333333333
GPR64	5.65316666666667
RASEF	2.8635
GABRG1	0.235125
MYO16	-0.889
DBF4	-1.77183333333333
TSHZ2	3.1075
RIPK2	0.579375
PPTC7	-0.114333333333333
KIF4B	-0.7395
LRRC31	0.212714285714286
ZNF540	1.14475
EFNB3	-0.658333333333333
LOH12CR1	-0.468375
STON2	-0.478
GLP1R	0.87
CSTF2T	-0.122125
IREB2	-1.1065
GRSF1	-0.74625
PDCD7	-0.210333333333333
LRRC43	0.145
CNR1	-0.862166666666667
IL1F7	-0.8165
C12orf64	-0.46225
FAM69B	-0.7395
NR2E1	-1.59216666666667
MS4A6A	2.9571
FTL	-0.9968
C7orf36	-0.59975
PCLO	1.6919
DYRK2	0.367666666666667
ARIH2	-0.33375
SAMD7	-0.438
SCNN1D	-0.85775
SLC32A1	-1.693
C22orf25	0.1015
MRPS18A	0.4329
GPR112	0.5615
EARS2	-0.87525
ERN2	0.4075
ATPBD3	0.414833333333333
PRH2	-0.55
CDKN2D	0.6665
PGLYRP2	-0.77675
TRIM40	-0.5055
SEC14L3	-0.026
SLC22A1	0.8125
BTN2A3	0.21025
RASA4	0.27325
CCNL2	-1.18316666666667
MYBPC3	0.225
GJA4	3.414
CDC42SE1	0.97175
TRPV2	-1.38675
MYPN	-4.6487
SIM1	3.4485
CDADC1	0.4725
ZFHX4	-0.67625
NIBP	0.902333333333333
ADAMTS19	-0.87675
ABTB2	0.553
TSPYL2	-1.0675
EIF2S3	-1.0323
SOX30	-0.471
AP2A1	-0.829333333333333
DKFZP564O0523	-0.038
LOC285398	-0.391
CDH18	-5.61925
CHL1	0.74025
GATS	-0.1214
TBC1D2B	0.740833333333333
OR1J1	-0.015
GSN	1.14766666666667
DPCR1	-0.381625
GARNL4	0.511
SMARCA5	-0.70725
PLEKHG3	0.605333333333333
ZBTB45	0.7695
FRMD6	-2.0435
PLS1	-0.235
DGKZ	0.331333333333333
EFNA1	1.4286
WDR85	-0.537
ANK2	-0.69675
PAGE4	-1.911
SENP6	1.66016666666667
AKR7A2	-0.387
FKBP10	-2.56775
VEGFC	-2.848
LARP1	-0.00806249999999997
SRBD1	-0.65875
ITGB6	2.90725
SLC1A2	-0.0889285714285714
INVS	-1.2825
MPO	2.62175
MOBKL3	-0.72
CUTL2	-2.418875
KLK2	-0.0396666666666666
VIM	-1.43775
REG1B	0.297333333333333
PCDHGC4	0.8525
C3orf34	-1.08
SUMO3	0.408833333333333
CST9L	-1.6865
MLL4	0.60675
SPR	-1.136
SAMD9L	1.83175
ABCE1	-1.12125
SUPT3H	-0.564833333333333
ACTBL1	-2.412
ADAMTS4	2.65533333333333
SLIT3	1.92775
RHEBL1	-1.05075
NPM2	-0.9395
MAN1C1	0.269125
KIAA1856	0.82925
HSPA6	1.323
LOC388152	0.833
C10orf140	0.84575
ZDHHC12	-0.338
LIN7A	-2.7953
PHC2	0.363
SPHK1	1.471
TRIM26	1.413625
FAM83E	-0.737
C18orf24	-0.249166666666667
ZNF578	0.026
ORAI1	0.38325
RUVBL1	0.43475
C7orf20	0.262833333333333
APAF1	-0.852
SLC36A4	-0.3785
MYH11	4.69
NEK1	0.7715
MPP2	-1.241125
C12orf24	-1.41625
TNK2	0.97625
ZNF289	-0.1725
MATN3	-3.13285714285714
IFNGR2	0.715
ITPR1	-1.419125
EBF3	2.4806
TBC1D20	0.1273
OR10P1	0.09975
DDAH2	1.27925
SHPRH	0.458375
STX7	-0.1365
LOC554248	-1.18225
BCAR1	-0.20925
ATXN3	-0.0641666666666667
TRIM27	-0.2795
CDC42EP2	-1.2015
CHP	-0.0827857142857143
SOX17	1.7435
ZNF259	-0.954333333333333
CHCHD1	0.321
ZDHHC19	0.1335
GBP2	4.109
GARNL3	1.659
MRC2	1.161
C1orf52	-0.175
AOF2	-0.485
LRPPRC	-0.6745
ACVR1C	-1.046
TM4SF18	3.89683333333333
TMEM169	-0.410833333333333
PPP1R16A	0.534875
EBF1	-1.31483333333333
RRS1	-0.269
SNX2	0.20325
OR2T2	0.1285
RBX1	0.449
ANKRD54	0.976666666666667
TSNAX	-0.0978333333333333
TMEM83	-2.5855
ZBTB7A	0.509
ATM	-1.27208333333333
LOC338328	2.05616666666667
TIE1	0.731666666666667
HIST1H3G	0.619833333333333
PASD1	-4.63866666666667
TINAG	0.71175
PCDHAC2	0.4675
LRRC15	-1.457375
WBSCR17	-1.88025
TFF2	3.321
PARP2	-1.2935
NDFIP2	0.055625
PCDHGB2	1.4185
WDR60	-0.381
MAP7D2	-1.6507
USP45	-1.0735
GSDML	0.32675
TNS1	0.0582
PLCD4	-2.26575
IQCD	0.0461666666666667
SMPX	-1.47225
CD9	1.41833333333333
SRGN	1.31775
CASP7	0.188875
INOC1	0.121666666666667
DKFZp451M2119	-1.333125
VMAC	1.8235
USP53	1.3693
CAMK1G	-1.07725
TMEM106A	0.3995
CDC20	-0.0516
ACSL5	0.652666666666667
CBWD5	-0.34
C1orf87	-1.51533333333333
KIAA1274	-0.59925
PRUNE2	-1.46392857142857
LYPLA2	0.1795
DOK6	-2.97083333333333
GPR149	-0.22175
FAM30A	1.84425
TMEM129	-0.11275
SLC35B3	0.254
ACPP	-1.2332
LOC200261	-2.9
SLC4A7	-0.2393
CCDC40	-0.87325
GART	-0.418125
THOP1	-1.23
SCARB1	-0.2295
CACNA1F	-0.51825
TRIAP1	-0.399
SYT14L	0.484
SFRS8	0.055
PBOV1	-0.0025
GOLSYN	-1.21225
GJB7	-2.0325
CAMK2N1	0.131916666666667
GREM1	1.84116666666667
FLJ20433	0.917
QPCT	-3.740875
PRKAG2	-0.175
H2AFX	-0.810125
C6orf154	-1.7155
PLOD3	-1.331
ZBTB39	-0.4495
WASF3	0.473666666666667
DRG1	-0.08225
PRR4	4.128
SPCS1	-1.0395
KDELR3	-1.446
SRP19	0.261666666666667
GABRA6	0.284666666666667
MFSD1	1.4535
MMEL1	0.8355
PDXDC2	0.7869
BUB1	-1.63888888888889
RNF138	-0.171
MYLPF	-0.837833333333333
AIF1	0.5335
DYNLRB1	0.8223
HCN3	-0.8365
HIST1H2AI	-0.20375
MAP4K5	0.0518333333333333
LASP1	-0.429
LOC130951	-0.021
PLAA	1.063
KRT6A	0.1555
C6orf117	-0.36925
ARHGAP23	-0.2265
PTF1A	0.1455
GPHA2	-0.95575
LCE3B	-0.3015
MCL1	0.405071428571429
EHBP1	-0.174416666666667
PRNP	0.448125
ZSCAN1	0.34625
C1orf113	-1.193
FOXA3	-2.281375
NEB	1.08125
ASGR1	-4.35133333333333
CTGF	3.34966666666667
RAB17	-0.889833333333333
MST101	-0.7585
JARID1B	0.9044
USP37	0.7467
PTBP1	0.381333333333333
PTPN7	-0.0205
CDC7	0.441666666666667
SNX7	1.086
ZNF335	0.42075
CPT2	0.2995
HEATR1	-0.695375
HSPC152	-1.1395
C5orf40	-0.31575
PSME1	0.125666666666667
STAG3	-1.3915
TMEM154	0.408666666666667
KLHL32	-0.296833333333333
TSGA10IP	-1.9635
SUV420H2	-0.198
SF1	-0.8232
2'-PDE	-0.19575
PNLIPRP2	-3.0315
TRSPAP1	-0.124
NUP210	0.595166666666667
ANP32C	-2.2935
RAB11B	1.135
ASB15	-0.1115
ITGB3BP	-1.2695
UBASH3A	-0.48775
YWHAB	0.623125
TPRX1	-0.457
LY6G5C	-0.4565
SLC7A2	-3.476375
CLK1	-0.2785
HSD3B7	0.155666666666667
VDR	2.824
C16orf74	-1.3635
ACE	0.23825
PSMA2	-0.601833333333333
CCDC131	-0.0985
ZNF213	1.08783333333333
EML2	1.1165
ALS2CR13	0.521666666666667
GLYATL1	2.42125
DSPP	0.051
DHFRL1	0.85025
C10orf30	1.49283333333333
SH3RF2	-0.92
LOC197322	0.295166666666667
DLL3	-2.46875
TIGD7	0.5385
GFRA3	2.3745
CPA1	-0.665166666666667
RTN4	-0.688333333333333
PPT2	-2.64516666666667
FASLG	4.20241666666667
FOXP4	1.63325
RPL26	-0.3659
GNL3L	-1.573
FMR1NB	0.929
CD163	6.94375
SGPP2	4.11175
GIMAP2	0.876
CD37	0.209333333333333
DPT	2.58533333333333
NBLA00301	0.643
RGS5	1.27508333333333
C9orf4	0.304
ACTL8	-3.91016666666667
PRKAR2B	0.327875
OPLAH	1.00483333333333
C20orf134	0.6755
SPACA5	-1.2485
TBL1X	-0.293666666666667
TSPYL3	0.788
CHCHD3	-1.4075
CRKRS	0.0161666666666667
GPR65	5.178
DFFA	-0.714625
FUT1	-0.3605
C6orf204	-0.779333333333333
TMEM51	-1.26775
ZNF580	-0.02775
CMTM2	0.452
C20orf200	-0.4935
EZH1	0.174
FDX1L	-0.519375
MRPL32	-0.79725
PCAF	0.00509999999999999
ALOX15B	0.398666666666667
CD59	1.995
CDK9	-0.487125
ERP29	0.236666666666667
TTR	-5.66775
BCMO1	-0.672
DDIT4	-1.2377
PTGDS	2.67625
C3orf63	-0.246166666666667
BST2	-0.022625
CYP1A2	-0.342166666666667
C5orf25	-0.74175
STX1A	-1.56817647058824
OR2A12	-1.4475
SH3BP5L	1.09675
SERINC5	1.20375
USP6	-0.6279
MRPL3	0.496
POMP	-0.41175
INPP4B	-3.32571428571429
GMPPB	-0.02575
EAPP	-0.3045
AHSA1	-0.875
ABCA11	-0.112
SLC5A6	-0.957666666666667
HIVEP2	1.14125
SUMO2	-0.352125
KIAA1822L	-0.618333333333333
C11orf67	0.20225
TXK	0.109625
PHCA	-0.213125
ICAM4	-3.05533333333333
FPGS	-0.3915
SNRPA1	-0.85675
KCNJ4	-1.008
KIF6	-0.3517
HIST1H2BG	0.7855
SLC5A5	0.23825
ZNF354B	-0.937333333333333
IL12RB2	4.50025
C11orf76	0.371333333333333
GAL3ST2	0.422
AIFM2	-1.470375
SYNC1	-0.9975
UBL3	-0.840625
PIK3CG	-0.942166666666667
NLN	-0.442
BCORL1	-0.13025
CD5L	0.77925
ZNF238	0.477833333333333
KIAA1394	-0.33925
C16orf55	0.4148
CYP3A7	-2.86475
KRTAP3-1	-3.8035
TFDP1	0.879333333333333
MND1	-0.70975
NODAL	0.440666666666667
GTPBP4	0.468
TUBGCP2	0.16425
SLITRK5	-1.943
CIC	0.5655
CD79A	0.772166666666667
SAMD14	0.062
TNPO3	-1.199
OR10G3	5.269
OR10G8	0.253
CCDC111	-0.558
HOXC9	1.0315
DCUN1D1	0.611416666666667
CYB5R1	0.647
TSR2	-0.3685
DAB2IP	1.4294
SLC6A5	-0.0455
RAB3D	0.5165
DCUN1D4	-1.31766666666667
ERBB3	1.81291666666667
SDC1	2.05516666666667
ATP6V1H	0.424833333333333
SYK	2.076
ST20	-0.37825
C13orf30	-0.9745
WDR40A	1.59733333333333
ADMR	0.1135
LOC388335	2.512
ACSM1	-0.151
TDG	0.171916666666667
FLJ11235	0.6755
MRPS5	-0.746333333333333
AGPAT2	-0.7705
SLC12A1	3.982625
CYP27A1	0.6085
THAP7	-0.60525
XPO1	-0.230166666666667
ALMS1L	0.833333333333333
C1orf2	0.3125
ZNF777	-1.2415
CAMK2A	0.508833333333333
SMC1B	2.687375
IHPK2	-0.0874
LEMD1	-0.60875
NKD2	-0.3278
CLU	0.4155
ARMETL1	0.032
PABPC4	-0.91825
CXCL12	0.8795
TFAP2C	2.5305
TTTY8	-2.535
ABCB10	-0.5038
ENDOD1	1.466
IDI1	0.3625
KCTD6	-0.123833333333333
CCDC105	0.47
ULBP2	-0.361833333333333
ZDHHC5	-0.132
WNT8A	-0.106
COMMD10	-0.59025
KLHL12	-0.7675
GPR50	0.0625
NR5A2	-0.0335
OXGR1	4.38616666666667
EHD3	-0.4925
CAPRIN2	-0.606875
KLRC3	-3.00625
SF3B1	0.044
IPO7	-1.116
ALDH1A1	-2.768
ANKRD5	0.670375
TSNARE1	0.0075
DDEFL1	0.66225
RNASEL	0.913666666666667
DNAH9	-1.33775
HELLS	-0.5055
TNS4	1.677
NAV1	-1.2269
KIAA1409	-1.10033333333333
C20orf26	0.7245
TUBG1	-1.008
IRX2	-1.25375
CNGA4	-0.4755
MGC50559	0.3445
OR4K17	-0.49275
TM2D2	-0.0685
FAM32A	0.97575
TXNDC14	-0.78975
CCBL1	-1.6055
ANK1	-3.3118
PRSS23	-3.02175
PPM1L	0.238
SPATA20	-1.90075
APCS	0.00675000000000001
C14orf122	-1.04916666666667
PSMB5	-0.42625
C6orf10	-0.1394
SETDB2	0.101
SPNS3	-1.247
SGMS2	0.986666666666667
MXD3	-0.502333333333333
MON2	-0.2083
CARTPT	-0.553
HNF4A	-1.71133333333333
RABEP1	0.30515
TNFRSF10B	-1.70675
USH1G	-0.099
PPAP2B	-1.55716666666667
TMEM16K	-0.42575
CTDSP1	0.339
CDK5R1	-0.3775
GABRR1	1.0995
OPN1LW	-0.4455
FAM98C	0.5695
DBN1	-0.277125
ACAD10	0.0359166666666667
QTRTD1	0.672
WNK3	-0.865666666666667
RPS19	0.2945
C1QB	3.83575
OTUD5	-0.577125
SLC41A2	0.5225
TMEM22	-2.45383333333333
KHSRP	0.1485
TNFRSF11A	-0.656666666666667
FBL	0.6425
IBTK	-0.034
OXER1	-0.062
CBLN4	0.112285714285714
GPR172B	1.365
CFTR	-2.64625
VSX1	2.4805
CAMK1D	0.232
LOXL3	-2.668
RTP4	4.68425
SLFNL1	1.4255
KIAA0828	-1.432
PAR5	-0.3785
LOC723972	-2.494
GDI2	0.74375
CEBPA	1.6646
MLF2	0.995
AFMID	-0.49425
ALOX12B	-0.668
BPHL	-0.47875
COX5B	-0.56125
S100A10	-0.7046
THOC6	-0.04825
NHN1	0.94825
RRP12	-0.9185
ARID3B	-1.92025
CD3G	-1.12866666666667
KIAA0133	-0.7835
NAT11	-0.147833333333333
PPAT	-0.634
SIRT3	-0.3587
TCERG1L	-2.21575
NIPA1	-1.2785
DPP8	-0.6279
IL7R	-0.398666666666667
ZFP64	0.1845
DMAP1	-0.4902
TRMT12	0.3655
TLR4	1.3142
WFIKKN2	-0.3
RAB12	-0.295333333333333
DDX51	-0.162166666666667
KIAA1086	-3.421
ZNF295	-0.1815
ACVR2B	-1.72078571428571
LOC494150	-0.40975
ZNF517	0.0265
DNASE1L2	-1.06433333333333
SUFU	0.766916666666667
LOC283677	0.6065
LMO3	3.737
PPP2R5D	0.542166666666667
ZNF587	0.4831
HIST4H4	0.1425
CYP2C8	0.80425
C1orf80	-0.0555
DOCK5	0.168166666666667
C9orf24	2.69475
OR5AR1	1.481
C11orf24	-1.32375
UNQ1940	-0.744
CAP2	-0.383166666666667
TIMM44	0.1725
DSEL	-2.5352
ROM1	-0.687
FBXO4	-0.992125
MYLC2PL	-2.786
MLH3	0.4504
NOX1	0.365333333333333
DPEP2	0.9315
DNAJB5	0.0265
RLTPR	0.7725
MBIP	-0.027
COPB1	-0.464666666666667
SFTPA1B	0.3625
C10orf4	0.0258
PRELID1	-0.7095
NOLA1	-0.01325
C19orf24	-0.16725
TLR9	-2.335
