Hybridization REF	TCGA-BH-A18S-11A-43R-A12D-07
PPP5C	-1.99466666666667
RNASEH2C	-0.471125
C9orf153	-0.861
SCAMP4	-0.005375
GHITM	0.7874
NDUFB7	0.262
ADCYAP1	2.1095
SP110	1.03466666666667
MAP3K7IP2	1.15525
DHH	0.17
AGRN	-0.941428571428572
WDR33	0.186666666666667
CEP290	-0.746666666666667
PRPS1L1	-2.038
KLRA1	-0.0565
GPR97	-0.1095
CHD7	-0.623166666666667
TLR10	1.3645
SLC30A8	-1.024
HIC1	1.17016666666667
IAPP	-0.29
RXFP4	0.07625
GP1BB	0.776
SHQ1	-0.429
NKX2-3	0.740333333333333
API5	-0.6415
FTHP1	1.1495
MOV10L1	1.19183333333333
TRIM6-TRIM34	2.27366666666667
ADHFE1	2.40775
FAM117A	0.329
DDI1	0.358666666666667
CDON	-0.106666666666667
TRIM73	-1.4205
IGKC	3.7595
MMP14	-1.03291666666667
DYNC1LI1	-0.53325
C11orf66	-0.05625
TRBV3-1	-1.39925
FASTKD5	0.19275
BIVM	-1.67825
LHX4	-0.455
CXCL2	4.2351
RAB2B	-0.2055
IZUMO1	0.1305
MAP3K15	-1.35075
FAM19A2	0.810333333333333
ZC3H8	-0.796666666666667
ZMAT1	2.463625
SPINK5L3	-3.4545
SLC10A6	1.4425
APPL2	-0.193375
CARD10	0.5225
LOC402176	0.259625
EEF1D	0.6383
RAB6A	-0.0949
C12orf5	0.3745
PAPOLG	0.81475
MSRB2	1.05125
BCR	0.491388888888889
PUS3	0.215
TIAM2	1.38125
ZNF317	-0.119333333333333
CHD2	-0.0192857142857143
FZD5	0.230363636363636
NUDT8	-0.74525
ZNF763	-0.7885
PRC1	-3.40866666666667
ABCB9	-0.5085
SPATA3	0.7555
TRAK2	0.68475
STAB1	2.72475
LRRTM2	0.892333333333334
psiTPTE22	0.521
DBI	1.179
SERPINA11	-1.98875
NAT5	-0.047
C20orf58	-2.129
RPS6KA4	-0.293
FLJ90650	4.05125
TGFBRAP1	-0.66875
CHRDL2	0.9185
FAHD2A	-0.192166666666667
CNTN1	0.5285
BBS4	-0.2904
TMEM181	0.219
MINPP1	-0.714
MPHOSPH6	0.15
HOXC10	-1.5311
ITPKB	-0.38175
CLPTM1L	-0.20475
MEOX2	2.9775
ATP6V0C	-0.186
PRPF8	-0.688333333333333
TMC5	2.909
FKBP3	-0.60175
PLEKHB2	-0.3115
OR4D6	0.3085
ZNF544	-0.4159
D2HGDH	-0.346
RPL18A	-0.2035
HEL308	0.383
MPP6	-2.65525
TCERG1	-1.185
KRT16	3.01966666666667
KLF17	-1.59625
KLF5	0.985
CDR1	4.2875
VCX3A	-2.423
FBLN2	2.953875
C14orf104	-0.9225
HBE1	-4.5009
OR4S2	0.9605
C1orf108	-0.500833333333333
ROBO4	4.2435
CPEB4	0.983125
C11orf80	-1.34183333333333
BCKDHA	0.215666666666667
MYOC	4.791
GIF	0.167
CKMT1A	0.3195
RPL3	1.0265
THBS1	1.9755
APOO	-1.55925
ARMCX1	1.78725
HSZFP36	-0.09025
SNAPC5	-0.23775
EIF4ENIF1	1.12025
ZNF433	-0.57325
TNFRSF21	0.785
TMPRSS7	0.6885
SPATA18	1.9003
HPDL	-2.5885
MKL2	2.1387
TBX3	0.908461538461538
C21orf93	0.972666666666667
DAXX	-0.763
ELMO1	0.2655
RGS13	1.6115
TAF11	-0.6535
UNC13A	-3.004375
LOC653314	-0.0106
ORC3L	-0.8065
IMAA	-2.477
TARBP2	-1.06125
CABIN1	-0.6441
TRIOBP	0.421875
HIST1H2AC	-0.3865
RGS22	0.0163333333333333
NCOA1	1.53733333333333
IL25	2.1495
SNCG	3.054
GPR6	0.4035
AMDHD1	0.4125
CHEK2	-1.38
C6orf142	1.64225
DRD4	0.34225
C14orf68	-1.364
GDF11	-2.426
SEMG2	0.586
CD247	-0.522
CDAN1	-1.26575
RBMX2	0.385833333333333
TGS1	-0.406
OIT3	-0.68775
SYF2	0.92225
MCM4	-3.42825
PKHD1L1	0.986
CEP192	-0.528333333333333
IFT88	0.24725
RPL9	0.784928571428571
RAB32	1.0325
DDX43	-0.6555
P2RX2	0.426666666666667
OR5D18	0.2285
UBE1	-1.55225
SLC24A1	0.521875
ARHGAP5	-0.267
CETP	2.06225
KIAA1731	-1.3205
SLC9A4	0.1605
PTPN6	0.30775
BAHD1	0.592
GRIK3	0.922
CACNB2	-0.1608
PDE10A	-1.268
DGCR14	-0.6465
PCDHB9	0.781166666666667
RHOQ	1.54133333333333
MAP3K4	0.1165
KTI12	-0.5425
RPL23AP13	0.038
GNG11	1.7045
CLCN3	0.730166666666667
GPAM	3.494875
VSTM2A	-0.3195
SLAMF7	3.24566666666667
INTS2	-0.7285
PPP2CA	0.2281
LRP12	-0.0346
SEC14L2	1.46477777777778
DKFZP586H2123	4.4925
MC3R	0.0515
CIRH1A	-1.499
HIST1H2AB	-0.484166666666667
POLH	-1.457625
MGC16703	-1.955
SNAPC2	-0.054
FILIP1L	2.4255
RASGRP4	0.752
LRRC1	1.38975
GAS1	2.34325
PRAC	-0.6835
DGKA	-1.08616666666667
NT5C3	-1.06525
PEG3	-2.95725
NADK	-1.56675
PRR17	-0.5265
LOC374569	0.0305
SGSH	0.226
NLRP8	0.425
GALT	0.385
MCF2	-1.499
ZNF263	-0.43675
TACSTD1	0.122
TYR	-5.9031
ATP6AP2	-0.13225
RNUXA	-0.19125
ABHD10	-0.1122
GDPD2	-0.7525
SLC35C1	0.27125
UBE2A	0.024125
HERC5	-0.727166666666667
FAM112B	-4.4225
FBXL16	0.17
DKFZP434A0131	-0.44625
ELA3A	-1.773
RBM41	-0.657625
HAO2	-0.12625
RNH1	0.321
SHANK2	1.75083333333333
OSBP2	-2.025625
DAK	-1.289
C3orf58	0.631
TCL1B	-0.976
KBTBD2	0.323875
SUGT1L1	0.281
UBE2E2	1.17566666666667
MYL9	3.01675
CDC23	-0.902333333333333
PBXIP1	1.1056
CXorf40B	0.1675
NBL1	0.662
RTBDN	0.6225
RAB11FIP5	0.205
TTTY13	0.031
SCOTIN	-0.143
SOHLH1	-1.10916666666667
CDKN1A	1.525
NCK1	0.741
ZNF550	0.6825
SAPS3	0.0548333333333333
SPIN3	0.208
MAGEE2	0.21325
MIS12	-0.235
OR8H2	0.1825
KIAA0774	-0.3355
UNC5D	-1.4235
CUL7	-1.216
LIPC	-3.08333333333333
DIO1	-0.9155
C20orf11	-0.3823
CTRL	-0.51875
HS3ST2	6.0345
PAK4	-0.0903333333333333
CCRL1	4.22125
RNF10	-0.0875
ZNF567	0.85025
ZNF660	-0.763
TCEAL3	1.5025
MAGOH	1.0015
CENPB	-0.383333333333333
C19orf7	0.83225
LOC388965	0.233
ZCCHC13	0.613
JMJD1A	-0.5582
HIST1H4H	-1.1265
TBRG1	0.1546
GPC3	-1.807
TAF1C	-0.29175
EBNA1BP2	-0.990166666666667
CIAPIN1	-0.8685
PDGFRA	0.693166666666667
CSTB	0.816125
CENPI	-3.499
GTF2E2	-0.477
RPP21	-0.52825
CCNF	-2.582
KCNQ3	0.367
FAM79A	1.1445
SLC22A12	0.5105
NOVA1	1.2065
FZD3	0.6626
AKAP8	-0.7305
SOCS5	1.1545
CFDP1	-0.462
DLG5	0.6655
PGM5	1.68041666666667
C1orf144	-0.2795
HDAC10	-1.5205
RND2	-0.475
C20orf199	-0.67025
RNMT	-0.951125
SLURP1	0.4175
ASTN1	-0.378375
SH3BGR	2.448
MYCL1	-0.8965
ZHX1	0.740166666666667
CENPK	-4.66425
FOSB	4.2063
LOC643406	0.4265
C2orf59	-0.371625
TMEM135	0.674625
SLC27A2	-3.4045
KRT33A	1.803
OVOL1	1.186625
PAMCI	-0.285666666666667
S100A7	-0.327
ZNF789	-0.9395
HARS2	-0.1215
RPL23A	-0.844166666666667
TCF23	1.85625
UPF3B	-1.215125
C17orf78	0.242
HLA-DOB	0.541833333333333
C14orf142	-0.00133333333333334
TEKT5	0.519666666666667
DMWD	0.3715
POLD1	-2.18633333333333
GSCL	-1.328
CALD1	1.3191
SCRT1	0.794
AIG1	1.49625
UNC84B	-0.13975
ZNF404	1.105
TMED6	-2.52075
KIAA1462	0.0045
LRRC27	0.9925
PYGO1	-0.366
PIGU	-0.965833333333333
ALAS2	-3.21533333333333
WRNIP1	0.00799999999999999
CNNM3	-0.7795
ZNF2	-0.11675
ST3GAL5	-0.156666666666667
MRPL23	-0.2785
TSSK6	-0.319
PSMA6	-0.7365
C16orf70	-0.48425
KIAA1602	0.41275
ALMS1	-0.1785
DCN	3.430375
TMEM132D	-1.3445
SUCLG2	0.3225
ABHD14A	-0.021
DEXI	0.03
AMPD2	-1.37483333333333
IFNAR2	-0.194166666666667
CYB5A	2.503
TLOC1	1.21825
NXF5	-0.601833333333333
NRBF2	0.979
KCTD3	0.5245
ITGAE	-0.166333333333333
SLC30A3	-1.771
ZRF1	-1.045
IFRD2	-0.524875
XAB1	-0.053
PYCR2	-1.02983333333333
SERPINB3	-1.1205
TMLHE	0.4151
GEFT	-1.877125
ABCA5	1.081375
EMR4	-0.0585
TSFM	-0.249
HIST3H2BB	-1.889
ARHGEF19	0.05425
TSPAN17	-0.380833333333333
ABCC8	3.4055
MAP1S	-0.384166666666667
C22orf36	0.7
BNC2	-0.715071428571429
HIST1H4A	-0.81125
NDUFS3	-0.252166666666667
WDR3	-0.684333333333333
XKR4	0.946
TTC33	0.683928571428572
STMN2	3.44
CPN2	-0.354333333333333
HSPC105	1.178625
PCOLCE2	1.77175
C3orf55	4.065
KLHDC9	1.50433333333333
TBC1D23	0.2595
ATXN2L	-1.48116666666667
MAP2K3	0.480666666666667
SCAP	-0.4175
ZNF486	-0.210333333333333
C20orf96	-0.815
NARS	-0.7655
ADAMTSL1	-1.01035714285714
PRCC	-0.626
CCDC126	2.51116666666667
ZNF675	-0.88175
CALCOCO1	0.90675
ANKRD43	3.2345
CWF19L2	0.5885
ZBTB32	1.25716666666667
BRAF	-0.37675
ODF4	0.24975
MGC14376	2.9315
HORMAD1	-2.68866666666667
AAK1	-0.02925
PEBP1	1.04291666666667
TNFSF5IP1	-0.00383333333333333
DKFZp564N2472	0.40775
RMND1	0.235875
IGKV1-5	4.31675
COL1A2	0.758583333333333
SERPINA5	-2.034125
AANAT	0.5995
C19orf21	-2.127
GEMIN5	-0.771
UBR4	-0.5715
LTBP3	0.6445
AMHR2	-2.2845
PROCR	-0.49575
MYBBP1A	-1.1655
C20orf39	-1.00333333333333
ZNF697	-0.244875
PASK	-1.2769
ZNF776	-0.0663333333333333
RFXDC2	-0.12625
KIAA0467	0.25675
C10orf96	-2.623
ZNF503	-0.3055
GULP1	0.232833333333333
KCNE4	-1.169
DKFZp434K191	0.13
LOC196913	-0.96
BHLHB4	0.3235
CH25H	3.85425
LOC81691	-1.69033333333333
ALPL	0.527714285714286
COL12A1	0.806125
FOLR3	-1.51233333333333
GPR123	0.212875
TRIM62	-0.343214285714286
ABLIM1	1.77816666666667
MAST3	-0.54575
RHBDD1	0.0725
LOC338809	0.9475
RYBP	0.29125
TTC26	-1.0805
ZNF22	0.478833333333333
ISCA2	0.134
RDM1	-3.245
PIGM	-0.17125
GNB3	-1.4825
ACTR2	0.1417
HMGB1	0.48775
EDG1	5.20116666666667
SOAT2	-2.812
OR10AD1	0.3315
RAP1GDS1	0.571833333333333
LCE1F	0.6265
ESM1	-2.95825
RCN3	0.68375
CREBL1	0.0755
DBNL	-0.823666666666667
PTGER3	3.86825
USP30	0.291333333333333
BCL2L12	-1.02866666666667
KIF26B	0.51075
ZNF416	0.1345
ZNF225	-0.281
C17orf70	-0.52
ZNF554	0.4215
RAE1	-1.30916666666667
TNIK	0.140833333333333
ACTN3	0.272
MGC45922	1.065
CCNA1	0.604
RYK	1.31616666666667
IL26	1.201
LRP3	0.825666666666667
QARS	-0.60775
SOX7	2.90935714285714
BID	-0.243
OR2S2	0.3455
CXCL14	4.76425
C11orf47	-0.845
MGC29891	-0.0838333333333334
HSPB8	2.1669
PRDM14	-2.849
NUFIP2	0.58225
MNAT1	-0.131
ZDHHC2	0.575166666666667
MBNL2	1.392375
ADD3	0.269625
CSNK2A1P	-1.69175
KLK6	2.35283333333333
TMEM111	0.4013
KIAA1279	-0.32425
NUBP2	-0.641166666666667
RAB42	1.22025
ID3	-0.2096
TM9SF1	-0.7765
MDP-1	-0.06625
POU4F2	-0.013
IQCK	0.96625
C16orf14	-1.411
CAPN3	0.155125
FAM43B	-0.08075
RECQL	-0.304
AP1G1	-0.540642857142857
CTNNBL1	-0.534666666666667
ECHDC1	0.981333333333333
SMARCC1	-1.1773
FOXQ1	-1.564375
GNAI3	-0.0796666666666667
POLG2	-1.72775
CD4	1.619125
ITLN1	3.33675
EBI2	5.1035
IRF1	0.719
PTPRE	2.048
PTK2B	-1.035
NXNL2	0.049
SOX4	0.796888888888889
TSPAN3	0.753166666666667
SH2D1A	-2.11266666666667
C8orf58	-0.297333333333333
USP20	-1.02325
DUSP22	0.129666666666667
CALB1	-2.51733333333333
L3MBTL2	0.754416666666667
MCRS1	-1.21275
TMEM118	-1.95283333333333
C18orf8	0.608666666666667
FLJ10241	-0.5695
GJA12	1.0975
PKD1	-0.353833333333333
ZFP3	0.9895
JAM3	-0.315875
LAPTM4A	1.5668
DIRC2	0.45575
KIAA2022	0.6465
MYOM1	2.5615
TRPM8	-0.471166666666667
MOP-1	1.12825
PHKG2	-0.838625
ZNF650	0.344
KIAA1522	0.612875
PSG8	-0.907666666666667
DDX19B	-0.3015
MOBKL1B	-0.1225
DIAPH2	0.6065
PTPN12	0.471
CLN8	0.0208
CRYZL1	0.360166666666667
CRY2	1.20808333333333
FCGR2B	5.6175
PNPLA4	1.22225
ZNF454	0.673
DKFZp434B1231	0.6105
CLDN11	1.5505
RFWD2	0.035
CIB2	-0.402666666666667
MXRA8	2.8135
HRK	0.75675
MAML2	1.02375
C4orf31	0.9995
C6orf192	1.221
COG6	1.0085
FAM5B	0.19725
NFATC1	1.2276
SEPT10	0.887
SCYL1	-0.6143
RPP40	-1.0425
SCOC	0.666
KIAA1450	1.19825
CTDSPL2	-0.2675
TBX5	2.0475
NAPG	-0.602375
RHD	-4.346
C14orf45	2.64883333333333
ZBTB22	0.612
PLCG1	-1.6465
ANKRD10	-0.2675
AQP7P2	4.5155
TAGLN2	-0.00533333333333333
HTR2C	-0.7026
SLC16A7	1.89216666666667
C17orf83	-0.266
TSGA14	-0.675333333333333
MDH1	0.2545
PPP3R2	-0.0095
DCBLD2	-1.69607142857143
RBM33	-1.23275
DPH3	-0.7295
SYT10	-1.6975
FMO4	2.08175
THYN1	-0.02275
DRD5	-0.0585
OTOR	-0.118625
PGRMC2	1.2877
KATNAL1	0.87475
PAQR6	-1.79775
UBE2I	-1.009
C14orf28	0.83075
C8orf70	1.53725
FLYWCH1	-0.895
ANGPTL3	-1.04633333333333
GLRX2	-0.440833333333333
ATP11A	-0.723214285714286
ARL5B	0.696875
MUC16	-1.3235
SLC25A5	-1.17128571428571
ACRC	-0.4825
MYO1C	-0.05575
FAM89B	0.537833333333333
FAS	1.677875
KIFAP3	0.69025
GLRA2	0.377
BTN3A2	-0.1825
CNKSR3	0.249375
CSTF3	-0.7225
ARPM1	0.96575
KIAA1530	-0.682
C9orf150	0.8845
PRKCI	-0.80375
tcag7.1015	-1.72275
SOD3	2.12
ZNF574	0.2185
CYP21A2	1.66
RPL12	0.36425
COMMD2	-0.36
WIZ	0.10125
LOC344405	-0.67175
ALDH4A1	0.755705882352941
CRYAB	4.387
COPA	0.141266666666667
PCDHGA7	0.5985
KIF11	-2.92016666666667
RASD2	0.276
SLC26A3	2.333
ZNF175	-0.3955
JAKMIP2	-1.8225
C8orf4	4.06566666666667
PTHLH	2.7455
SLC40A1	2.78675
OR7D4	0.4495
PCDHB17	0.3585
CD36	6.91776923076923
C6orf203	0.9108
PRKG2	-0.163
LOC400566	1.20625
ANAPC13	0.433
SLCO3A1	-0.13975
ZNF692	-2.03
FANCL	-0.521
SH3GLB1	1.257
C12orf61	0.5265
KBTBD6	-1.2015
SUPT5H	-0.148375
XRCC6	-0.2628
HUS1B	-0.0394
FAM133B	-0.00914285714285712
LOC728276	0.0355
KCTD18	1.016
SOS2	1.58566666666667
CCDC99	-2.31075
C1QTNF5	3.4635
NNAT	2.45316666666667
USP16	0.74375
LARS	-1.215
ZBTB2	-0.152625
ABO	-0.034
TRAF3	-0.5215
GALNT5	-3.1145
NAP5	0.4035
ALG14	0.905833333333333
KIAA0515	-0.214
WDR75	-0.821333333333333
TEX261	-0.597916666666667
LY86	1.9945
LOC389072	-1.3565
FLJ13611	0.0755
MRGPRX2	0.248
SNRPA	-1.836625
OR2G2	0.322
GPRASP2	2.07725
C7orf42	0.2969
C9orf163	-0.1865
CYP11B2	-0.013
FCRL3	1.041
PRDX1	-0.81525
FGB	-6.77166666666667
COX17	0.127166666666667
C16orf33	-0.909
PIWIL1	0.137833333333333
FOLR1	-0.903166666666667
KIAA0082	-0.6615
FREQ	-1.0135
TMCC2	-0.520166666666667
TCF12	-0.0408333333333333
ZNF721	0.525
FAM130A2	1.319
POU4F1	-3.12975
SNRPF	-1.32175
SGIP1	0.610666666666667
ZNF641	0.8095
EMG1	-0.47375
PRRG4	0.4945
HIRA	-1.07925
MYNN	0.608333333333333
AEBP2	0.1945
TBXA2R	0.120833333333333
ISL2	-1.96966666666667
PCDHB11	0.486
RNF144A	-0.90275
MARCH5	0.6765
DULLARD	-0.508166666666667
DCLRE1B	-1.19716666666667
ITGA8	-0.9315
TP73	-0.295125
PRKCD	1.04225
NDUFB4	-0.192
ATP13A4	2.029125
ANTXR2	0.2175
COL4A3	-0.291
MYO10	-1.6446
SLC6A18	0.48575
PEX1	-0.04575
TMEM74	-0.984166666666667
RBM19	-0.18525
TAPBP	0.1078
RUNX1	1.07025
MID1	0.26675
GPR64	0.820166666666667
RASEF	3.4205
GABRG1	0.64775
MYO16	0.11975
DBF4	-2.98433333333333
TSHZ2	4.1445
RIPK2	0.216875
PPTC7	0.404333333333333
KIF4B	-2.458
LRRC31	1.919875
ZNF540	1.56575
EFNB3	0.192666666666667
LOH12CR1	0.520375
STON2	-0.198666666666667
GLP1R	0.90475
CSTF2T	0.110625
IREB2	-1.12225
GRSF1	-0.308
PDCD7	-0.625333333333333
LRRC43	0.56
CNR1	1.05616666666667
IL1F7	-0.159
C12orf64	-0.2145
FAM69B	-0.39275
NR2E1	-2.36483333333333
MS4A6A	3.609
FTL	1.5093
C7orf36	-0.266
PCLO	0.7385
DYRK2	0.106916666666667
ARIH2	0.18225
SAMD7	-0.2665
SCNN1D	-0.67725
SLC32A1	-1.26714285714286
C22orf25	-0.788666666666667
MRPS18A	-0.1057
GPR112	0.6545
EARS2	-1.5615
ERN2	0.633
ATPBD3	-0.308333333333333
PRH2	0.1675
CDKN2D	-0.891333333333333
PGLYRP2	-0.416
TRIM40	0.1305
SEC14L3	-0.114833333333333
SLC22A1	-0.248
BTN2A3	-0.26225
RASA4	0.8625
CCNL2	-0.603416666666667
MYBPC3	0.6925
GJA4	3.7025
CDC42SE1	-0.316375
TRPV2	-0.36775
MYPN	-4.198
SIM1	0.6765
CDADC1	1.06408333333333
ZFHX4	1.072
NIBP	0.0616666666666667
ADAMTS19	-1.726
ABTB2	-0.53925
TSPYL2	-0.310375
EIF2S3	-0.5095
SOX30	-0.187
AP2A1	-1.328
DKFZP564O0523	0.697833333333333
LOC285398	-0.4125
CDH18	-4.5305
CHL1	4.451875
GATS	-0.8036
TBC1D2B	0.2555
OR1J1	-0.539
GSN	2.93116666666667
DPCR1	0.14625
GARNL4	-1.0654
SMARCA5	-0.906
PLEKHG3	0.776166666666667
ZBTB45	0.7865
FRMD6	0.4365
PLS1	-0.471833333333333
DGKZ	-0.371833333333333
EFNA1	1.4059
WDR85	-0.939875
ANK2	1.544
PAGE4	-0.827833333333333
SENP6	1.19916666666667
AKR7A2	-0.2065
FKBP10	-2.56925
VEGFC	0.0473333333333333
LARP1	-0.9425625
SRBD1	0.096
ITGB6	4.284
SLC1A2	-0.670357142857143
INVS	-0.389666666666667
MPO	0.739
MOBKL3	0.2405
CUTL2	-0.452875
KLK2	-0.0390833333333334
VIM	0.47225
REG1B	-0.058
PCDHGC4	0.239
C3orf34	-1.15366666666667
SUMO3	-0.626666666666667
CST9L	1.395
MLL4	-0.9785
SPR	0.391
SAMD9L	0.7875
ABCE1	-0.79025
SUPT3H	-0.629166666666667
ACTBL1	-2.19925
ADAMTS4	2.0645
SLIT3	3.86425
RHEBL1	-1.274
NPM2	0.40525
MAN1C1	0.527875
KIAA1856	0.598833333333333
HSPA6	1.896
LOC388152	-1.9395
C10orf140	0.34975
ZDHHC12	-0.803
LIN7A	0.337
PHC2	0.0508333333333333
SPHK1	-0.1395
TRIM26	-0.3260625
FAM83E	0.579
C18orf24	-3.084
ZNF578	-0.0348333333333333
ORAI1	-0.8325
RUVBL1	-1.40425
C7orf20	-0.601
APAF1	-0.904
SLC36A4	-1.03983333333333
MYH11	4.81683333333333
NEK1	0.1488
MPP2	-1.02575
C12orf24	-2.706
TNK2	0.5369375
ZNF289	-1.21525
MATN3	-1.95142857142857
IFNGR2	1.38566666666667
ITPR1	1.98775
EBF3	4.7365
TBC1D20	-0.5464
OR10P1	0.866
DDAH2	1.52725
SHPRH	-0.09
STX7	0.834
LOC554248	-1.99425
BCAR1	-0.1165
ATXN3	-0.0425833333333333
TRIM27	-0.9885
CDC42EP2	2.2435
CHP	0.609571428571429
SOX17	3.4145
ZNF259	-0.770333333333333
CHCHD1	0.763125
ZDHHC19	0.0355
GBP2	3.621
GARNL3	0.6405
MRC2	-1.1855
C1orf52	0.02425
AOF2	-0.918333333333333
LRPPRC	-0.3986
ACVR1C	4.9055
TM4SF18	4.65
TMEM169	-0.273
PPP1R16A	-0.178875
EBF1	2.93483333333333
RRS1	-0.435833333333333
SNX2	0.0515
OR2T2	1.0565
RBX1	-0.16075
ANKRD54	-0.3655
TSNAX	0.4205
TMEM83	-2.2585
ZBTB7A	0.087
ATM	-1.60133333333333
LOC338328	3.62233333333333
TIE1	1.33666666666667
HIST1H3G	-0.0331666666666667
PASD1	-4.05116666666667
TINAG	0.152
PCDHAC2	-0.463
LRRC15	-2.265125
WBSCR17	-1.14525
TFF2	-0.14
PARP2	-0.7205
NDFIP2	0.106875
PCDHGB2	-0.552
WDR60	-0.05725
MAP7D2	-2.1467
USP45	-1.69325
GSDML	-0.088
TNS1	1.0906
PLCD4	0.68
IQCD	0.227333333333333
SMPX	1.33625
CD9	1.218
SRGN	2.456625
CASP7	1.077375
INOC1	0.1625
DKFZp451M2119	-0.34325
VMAC	0.397
USP53	1.1182
CAMK1G	-0.063625
TMEM106A	-0.497166666666667
CDC20	-3.2398
ACSL5	1.00716666666667
CBWD5	-0.37125
C1orf87	-0.8785
KIAA1274	1.11
PRUNE2	-1.33021428571429
LYPLA2	-1.11783333333333
DOK6	-1.8595
GPR149	0.0785
FAM30A	2.76075
TMEM129	0.23475
SLC35B3	1.26875
ACPP	-0.2152
LOC200261	-1.047
SLC4A7	0.6591
CCDC40	1.8585
GART	-1.766125
THOP1	-1.50075
SCARB1	-0.825
CACNA1F	-0.0225
TRIAP1	-0.241
SYT14L	0.0565
SFRS8	-0.505833333333333
PBOV1	0.50425
GOLSYN	2.3155
GJB7	0.162
CAMK2N1	0.696
GREM1	2.00258333333333
FLJ20433	0.7555
QPCT	-2.961375
PRKAG2	2.09016666666667
H2AFX	-1.931625
C6orf154	-0.15525
PLOD3	-1.455
ZBTB39	-1.21716666666667
WASF3	1.98741666666667
DRG1	-0.33475
PRR4	-0.2155
SPCS1	-0.79075
KDELR3	-0.492166666666667
SRP19	-0.0576666666666667
GABRA6	-0.12275
MFSD1	1.50175
MMEL1	0.8715
PDXDC2	-0.3098
BUB1	-5.51077777777778
RNF138	-0.584875
MYLPF	-0.671833333333333
AIF1	1.60116666666667
DYNLRB1	0.0917
HCN3	-1.05216666666667
HIST1H2AI	-1.1235
MAP4K5	0.226
LASP1	0.194
LOC130951	0.587
PLAA	0.18725
KRT6A	2.109
C6orf117	-0.49275
ARHGAP23	-0.533
PTF1A	-0.8815
GPHA2	-0.23
LCE3B	0.0345
MCL1	1.72942857142857
EHBP1	0.297333333333333
PRNP	0.7266875
ZSCAN1	0.385
C1orf113	0.0781666666666667
FOXA3	-2.566375
NEB	0.88325
ASGR1	-2.99516666666667
CTGF	2.34416666666667
RAB17	-0.231833333333333
MST101	-0.639
JARID1B	-0.2002
USP37	-0.492
PTBP1	-1.56166666666667
PTPN7	-1.00933333333333
CDC7	-3.40066666666667
SNX7	0.29125
ZNF335	-0.4615
CPT2	-0.53125
HEATR1	-0.96175
HSPC152	-0.1245
C5orf40	0.18175
PSME1	-0.2285
STAG3	-1.73275
TMEM154	1.8025
KLHL32	-0.0451666666666667
TSGA10IP	-0.803
SUV420H2	-1.08866666666667
SF1	-0.2289
2'-PDE	0.199875
PNLIPRP2	-0.0895
TRSPAP1	0.340166666666667
NUP210	-2.094
ANP32C	-1.49983333333333
RAB11B	-0.375666666666667
ASB15	-0.0095
ITGB3BP	-2.4865
UBASH3A	-1.144
YWHAB	-0.007125
TPRX1	-0.25575
LY6G5C	0.011
SLC7A2	-1.061375
CLK1	1.97433333333333
HSD3B7	-0.873666666666667
VDR	2.32975
C16orf74	0.70975
ACE	0.30125
PSMA2	-0.650666666666667
CCDC131	-0.650875
ZNF213	-0.120166666666667
EML2	0.14875
ALS2CR13	-0.179166666666667
GLYATL1	2.67925
DSPP	0.631
DHFRL1	-0.027
C10orf30	0.994
SH3RF2	1.156
LOC197322	-0.5195
DLL3	-1.727375
TIGD7	-0.10575
GFRA3	0.17875
CPA1	1.99683333333333
RTN4	0.549166666666667
PPT2	-1.052
FASLG	3.04483333333333
FOXP4	-0.068375
RPL26	1.2558
GNL3L	-2.49166666666667
FMR1NB	0.117666666666667
CD163	7.30675
SGPP2	1.821
GIMAP2	1.688
CD37	0.796833333333333
DPT	5.21225
NBLA00301	2.275
RGS5	3.05675
C9orf4	-0.6635
ACTL8	-3.48083333333333
PRKAR2B	2.13425
OPLAH	-0.0931666666666667
C20orf134	0.78475
SPACA5	0.15075
TBL1X	-1.119
TSPYL3	-0.87
CHCHD3	-0.97875
CRKRS	-0.698833333333333
GPR65	5.0375
DFFA	-0.835375
FUT1	1.46725
C6orf204	0.00133333333333333
TMEM51	1.4085
ZNF580	-0.59575
CMTM2	0.35725
C20orf200	-0.3045
EZH1	0.3415
FDX1L	-0.364625
MRPL32	-0.18825
PCAF	-0.2331
ALOX15B	3.21
CD59	1.89870833333333
CDK9	0.352375
ERP29	0.0626666666666666
TTR	-4.77475
BCMO1	0.02
DDIT4	-0.6521
PTGDS	3.925
C3orf63	0.0975
BST2	-0.263375
CYP1A2	-0.255833333333333
C5orf25	-0.64225
STX1A	-1.32388235294118
OR2A12	-1.2465
SH3BP5L	-0.5475
SERINC5	-0.627
USP6	-0.2776
MRPL3	-0.540833333333333
POMP	0.180125
INPP4B	0.907125
GMPPB	-0.12875
EAPP	0.74525
AHSA1	-0.8265
ABCA11	0.4695
SLC5A6	-0.0883333333333333
HIVEP2	1.533
SUMO2	-0.092125
KIAA1822L	-1.06033333333333
C11orf67	1.9075
TXK	-0.31275
PHCA	0.0991875
ICAM4	-2.141
FPGS	0.0126666666666667
SNRPA1	-1.59
KCNJ4	-0.6105
KIF6	-0.0243
HIST1H2BG	-2.29183333333333
SLC5A5	0.4225
ZNF354B	0.338333333333333
IL12RB2	0.461
C11orf76	0.832166666666667
GAL3ST2	0.0825
AIFM2	1.851125
SYNC1	-0.386625
UBL3	0.590375
PIK3CG	-1.43366666666667
NLN	-1.2578
BCORL1	0.419
