Hybridization REF	TCGA-E2-A14V-01A-11R-A12D-07
C17orf28	1.52775
ZDHHC23	0.02775
AQP12B	-0.377
SLC16A3	-2.082375
APLP2	0.566625
ITIH2	-5.38325
MICAL3	-0.433125
TNNI3K	-0.0118888888888889
HDAC2	0.536375
PRR7	0.00800000000000001
THBS2	0.536625
LOC751071	-0.675166666666667
CA2	1.17
RANBP17	-0.0335
RLN3	0.30725
CRYZ	-0.907
GBAS	0.553166666666667
TAS1R1	-0.11175
MPZL3	0.573
PCDH8	-2.67966666666667
HSP90B1	0.588833333333333
KCNK15	0.475
TNIP2	-0.2265
GPR146	-0.359
NOL6	0.104625
SPC25	-1.82955555555556
STEAP2	1.249
VAMP3	0.383833333333333
TCIRG1	1.653
ZP4	0.2716
PARL	0.31575
TRIM39	0.159
KIAA1305	0.56175
CRNN	0.165833333333333
GRN	-0.237
HSH2D	-1.33
SCAMP1	1.559375
KIAA1913	0.6615
PTS	-0.40125
BANP	-0.0560714285714286
PRKACG	-0.157
ADCY6	0.037
C16orf46	-0.561
CYP51A1	0.608625
DDC	-4.46125
ANPEP	-0.403666666666667
PROM1	0.312166666666667
SIGLEC10	1.15525
COPG	1.231
FAM26E	1.117125
TRIP4	0.3545
SNX3	2.24966666666667
C1orf175	0.348833333333333
PPY2	0.914
C14orf152	-0.45475
FTSJ1	-0.5795
DST	1.47085
LOC554235	0.25275
GLRX5	0.02225
C20orf12	1.5091
CAB39	0.265333333333333
MSH2	-1.20283333333333
PIP4K2C	1.32425
CYLD	0.85175
WTAP	0.307125
MGAT4A	2.97122222222222
TSC22D4	-0.4691
CHRM2	-1.549
PPYR1	0.255666666666667
CCNH	-0.704333333333333
RRM1	0.31175
ECAT8	-3.96925
LOC400120	-0.429333333333333
GABRA4	-0.723571428571429
C14orf4	1.77483333333333
C1orf59	1.2295
CTDSPL	-0.08975
NHEDC2	-1.332
PDE11A	-0.6454
KLHL29	-1.71675
CD5	-1.2432
TSPAN9	1.3419375
WDR67	-0.63625
THUMPD1	0.8538
C18orf17	0.1185
CLYBL	-0.0801666666666667
FLJ13231	-0.4885
CMBL	0.823875
LECT2	-0.867
NKAPL	2.9236
LOC654780	0.7185
OR4C6	0.144
RAB30	0.0728333333333333
TSSK4	-0.288
TMEM163	-0.849
OSBPL11	1.235
GNB5	-1.129
CCL21	0.72675
C1orf121	0.559666666666667
FMO2	3.03433333333333
RPTN	0.0825
MSTN	1.6255
VCL	-0.441214285714286
FYTTD1	-0.159
C11orf1	-0.544
CCDC88C	0.280625
HFE	-0.781611111111111
MOGAT1	-2.2785
FAM125B	0.335166666666667
IRGQ	0.019
RAVER2	-0.82675
AKAP5	-3.4575
SSSCA1	-0.74825
C11orf63	-0.844
ACTG2	1.9634
PORCN	-0.6155
DTL	-0.0693636363636363
TMEM151	0.9165
FAM122C	-1.196
RSAD2	2.7219
BAT4	-0.666
KRTDAP	-1.5325
MYH8	0.91075
CRTC3	0.4025
LRRFIP2	-0.3553
INTS4	-0.615833333333333
TTN	-2.10533333333333
SLC26A5	0.0075
PLLP	-0.22375
RGS6	-0.97225
SRGAP3	0.3715
ZNF525	0.044
NBR2	-1.8314
C13orf1	0.3151
ZNF137	0.181
CEP27	-1.34525
BEST2	0.53
RNF121	-0.30425
DMRTC2	1.6395
C8orf76	0.11125
BCCIP	0.102125
MEST	0.505
HTRA2	-0.2705
ANGPTL2	0.7615
ILKAP	0.0578333333333333
ERAS	-1.0745
HBS1L	0.608875
CPA5	-0.041
TMEM30A	0.621
CD300LF	1.09216666666667
WISP3	5.3395
CRK	-0.361785714285714
PDS5A	0.3227
BRPF3	0.525333333333333
NEDD9	-0.532
SMPDL3B	0.8865
PSG6	-0.4205
PSMD13	0.272
ETV5	-2.4845625
OR51A4	-0.224
BTBD7	0.15775
GSTO1	-1.4365
hCG_16001	2.63
MAD2L1BP	-0.207333333333333
COX6A2	1.367
SCNN1A	3.13233333333333
LSM1	-0.109333333333333
UGT2B11	-3.70975
IDUA	-0.286
PPP2R3C	-0.706166666666667
COX11	0.439
PDZK1	0.092
ZNF443	-0.0283333333333333
MGC21874	0.6265
ZNF323	1.5951
KRTAP10-10	0.43
CXCL6	0.05
SLC34A2	2.0941
LOC284402	-0.067
NPTN	1.31333333333333
UPP1	-2.50366666666667
SLC6A9	-0.33
OR7G3	0.7965
CISD1	-0.587333333333333
ZNF545	-0.0891666666666667
SYT14	-1.716
NT5C3L	-0.507
ZNHIT3	0.656
SNRPD3	0.0905
KIAA0701	0.8785
UNC93B1	2.84116666666667
GMNN	-0.774375
SPCS2	0.255
LOC388524	-0.331
NAPRT1	-0.23675
PNLIPRP1	-0.378
OR6V1	0.715
PRKAB1	-0.46225
EYA4	-2.99066666666667
KIF20A	-0.3965
ALG10	-0.232
ITPKC	0.6355
LMX1B	1.547
RPUSD4	-1.03466666666667
C7orf34	-0.1616
DLGAP2	0.971375
PFN1	-0.4444
MICALL2	-0.0965833333333333
ZNF654	0.1825
SS18L1	-0.000249999999999986
SLC16A8	0.68375
MKI67IP	-0.033
ITGB3	-1.140375
TCEA3	2.01833333333333
CEP152	-2.4411875
CLIP1	0.79
ZNF75	-0.0716875
ATP5C1	-0.155
NUDT5	-0.5765
PSCDBP	-0.39825
UBP1	-0.3425
RBM27	0.63975
C13orf15	2.811625
ZNF282	-0.0136666666666667
ZNF222	-0.158
COL10A1	5.49725
PRDM15	-0.745571428571428
TTTY5	0.0275
FAM9C	-1.2337
C20orf67	0.60925
GNG13	0.3275
F12	-0.5605
C1orf41	-1.35725
CPXCR1	null
GSK3A	0.471125
SUPT6H	1.18966666666667
PI16	-0.0418333333333333
ELL2	-0.16825
C9orf167	-2.50283333333333
PVRL3	-2.8917
FLJ38596	1.0275
ADAM20	-0.8635
GPR89A	0.027
GPR87	0.1985
ZNF30	0.45475
SMR3B	-0.507333333333333
ZNF770	-0.37825
TRPC4AP	-0.569166666666667
DKFZP686E2158	0.558833333333333
C2orf28	-0.471
FREM1	-1.88133333333333
LAMA4	0.199333333333333
ADPRHL2	-0.09975
EIF4G2	0.945166666666667
GUCA1A	0.34
CTNNA2	-2.39414285714286
NUDT15	-1.00266666666667
CEPT1	-0.433166666666667
ZNFX1	0.6246
CCDC92	1.22375
TDRD1	-1.2705
KCNK5	-1.94233333333333
ETNK1	-0.861166666666667
LTA	0.5445
TTPA	-0.208833333333333
B3GALNT2	0.37775
SC65	-1.15133333333333
PEX5L	-1.79425
EPS15L1	0.41575
MGEA5	0.080125
HIST1H3A	0.556
ING1	0.13775
BCAT1	-3.638875
ORC6L	-1.13781818181818
KLK11	-2.16183333333333
C19orf28	-1.181125
DNER	-4.58475
MED22	-0.456571428571429
ETV6	1.23925
CHAC2	-1.3985
CD300E	0.1955
CEBPB	0.62675
ZNF398	0.18025
LRCH3	-0.0365
HMGA1	-1.906
CAPN7	-0.186166666666667
MGC5566	-3.72125
CCL3	2.730875
NANOS1	-1.217625
ZFYVE19	-0.2495
APITD1	-0.312666666666667
PARD3	0.82
IRAK4	-0.463
SERPINI2	1.294
CEP170L	-0.4385
TTC9	2.664875
MYOM3	-1.58825
MLPH	1.0275
LOC222699	0.5975
NRG1	-0.805333333333333
TBC1D9	1.63409090909091
TTK	-0.963666666666667
ZNF557	0.718
DDX41	-0.186833333333333
FANK1	1.9895
UBE2D2	0.01825
PSMB10	-0.01575
MYH7B	1.0925
GABARAPL2	-0.815625
MARVELD2	2.16666666666667
DGCR2	1.09316666666667
UNC45A	-0.138333333333333
C6orf72	0.0445
ZNF683	4.0105
GIT2	0.092
CASK	1.07816666666667
C14orf161	3.69416666666667
LRRC44	1.08775
TIFA	0.002375
UTP11L	-0.741375
C6orf65	-0.76075
FDPS	-0.11775
DUSP9	-1.9673
SLC17A8	-0.268
OR51G1	0.407666666666667
NANS	0.182
OLFML1	1.27775
ATP10B	-1.065
NPAS3	-0.86125
PRKCA	-2.35088888888889
GGA2	-0.2665625
LCE4A	0.714
SPANXN3	0.65675
CCDC115	0.948875
SDCCAG3	-0.23725
GLIPR1L1	0.28725
TTC1	-0.1205
C17orf76	0.555
MAD2L2	-1.28425
HIPK1	0.0345
LRRC3B	-1.1515
CLN3	-0.0579090909090909
C17orf47	-0.41
FMN2	-2.91185714285714
TUBB1	-1.51514285714286
WAPAL	0.338666666666667
C3orf21	-0.4555
SCN5A	-0.6335
SMYD1	1.271
BEX5	-0.71975
ZNF192	-1.353
SEC22A	0.407833333333333
GRIA2	0.425
KIAA0825	-1.89125
NUSAP1	-0.647090909090909
LANCL1	-0.2915
C15orf40	-1.3711
ZNF645	0.1645
GPR61	0.0975
NLRP14	-0.8085
SNX21	0.239
C1QTNF8	0.015
C17orf46	-0.15575
IFNA8	-0.229
SPRR1B	-0.6575
FLRT1	-0.79175
SNX17	-0.571166666666667
ASB2	-1.04283333333333
HBG1	-5.128
RPRML	-2.3285
JOSD2	0.634
PLSCR3	0.0025
SPOCD1	1.0795
RAB39	-0.5195
GHRH	1.21083333333333
ITIH5L	-0.03575
C17orf37	3.6005
SMCR8	0.473
DPY19L2P3	-0.544333333333333
IL11RA	0.1595
GDF3	-4.28366666666667
RPS6KB1	1.03816666666667
DNAJC19	-0.1158
TOP1	0.84825
CRCT1	-0.24375
MPST	-0.027375
DPM2	0.363625
FAM38B	-2.69966666666667
SLC18A1	-2.46033333333333
FARP1	0.7585
PAX7	0.20775
TUBD1	2.51625
GNL3	-0.487125
BTG2	2.4796
NDUFS6	-0.7515
C1orf79	-1.544
ERAL1	1.30725
ECHS1	0.75375
VPS4A	-0.606
CYP11A1	-1.217125
ABCC6	-1.65578571428571
PBX4	-1.4405
MOSC1	0.44625
NCF4	-1.347
HYMAI	2.0565
NAGPA	-0.581
OTOP2	0.396
ACOT12	-0.22225
MTHFD2L	-0.76125
LOC441376	1.5865
C19orf34	-1.003
RAB1B	0.17175
ALDOAP2	-0.037
NTRK1	-1.67666666666667
ARTS-1	0.5023
SLC6A11	-0.953
NAP1L2	-0.8035
CNGB1	-0.0121666666666667
EPB41L4B	0.803416666666667
FAM134B	0.966625
HS3ST3A1	-1.09766666666667
CPXM2	3.65325
SIRPB2	1.763
CHORDC1	-1.40366666666667
TRIB3	0.521166666666667
SLC2A5	0.64575
C2orf49	-0.746166666666667
DDX5	0.281
OR5L1	0.535
ANAPC4	-0.602666666666667
ZSWIM1	1.124625
LOC93622	-0.23925
KCNK3	-0.6138
RP11-35N6.1	-2.382375
ZFP161	-0.274
AQP9	3.7995
SLC15A2	0.435666666666667
MREG	0.616833333333333
OR9I1	0.029
PDLIM2	0.429875
ADAM7	0.413
GSTCD	0.529
WDR21A	-0.150625
SLC12A8	1.2565
TMEM174	0.30475
IGSF3	1.33558333333333
LRRN1	0.41025
LOC402117	-0.563
SRPK1	-0.39
LY6K	-0.2785625
NFIA	1.754
PTCD3	-0.802875
LEP	-0.704666666666667
PCDH21	-1.1082
MAPKAPK2	0.66
NMNAT1	-1.92016666666667
LHFPL2	0.2065
C9orf43	0.5615
DIP2A	-0.757833333333333
ACTR8	-0.550625
CCDC34	-1.7045
PTPN22	-1.706375
ITGA3	0.525875
FAM129C	0.28325
RABGGTA	0.519833333333333
UNC45B	0.85125
KIAA1033	-0.07425
ZNF510	-0.35
CYP2D6	-0.237333333333333
SLC26A10	-1.2515
STX8	-0.0535
LUZP1	-0.353375
WDR89	-0.296833333333333
EIF4G3	0.0135
C5AR1	0.34125
ZNF623	0.049
A2M	-0.4025
TGM7	0.3885
GRPEL1	-0.197333333333333
LMNB2	-0.6865
ROCK2	-0.102666666666667
SNX16	0.54325
CCDC66	-1.37025
ANXA3	1.588
KIAA1609	0.133125
EED	-1.51475
RNF32	0.238
HES1	1.2802
CLC	-0.426666666666667
ISL1	-1.0605
KIAA0528	0.133625
MANEA	-0.449875
C1orf61	-2.212
hCG_2001000	2.708
RAPGEF6	-0.2492
KIAA0020	-0.175
NEIL1	0.703
C16orf45	-0.64475
RBM10	-0.2935
C10orf125	-1.82725
MRS2L	-0.01875
DNAH17	-2.43425
C19orf10	-0.3935
C1orf160	0.489
SLFN12	-1.07
EXOC3	-0.4025
HIST3H3	0.0715
NCOR2	0.374833333333333
TNFRSF9	0.07925
MFSD8	0.50075
ALX1	-3.4905
NOL1	-0.8505
PODN	3.308
TIAL1	-0.9335
HIST1H1E	-0.91575
NPY6R	0.5355
TM4SF4	0.292
CORO2A	1.14075
ETNK2	1.28383333333333
APOE	0.1829
ANGPT4	0.2605
HDGF2	-0.13475
G30	1.4915
ST8SIA4	-1.030875
F2RL1	1.133375
FAM19A4	-6.4595
CCAR1	-0.4125
B3GNT7	0.26775
OPHN1	-0.4924
DSCR6	2.0805
C21orf13	0.7845
GAS2L1	0.79925
RFX3	-0.1055
COPS4	-0.091375
BCHE	-4.66916666666667
BCL2	1.192875
HBZ	-2.92833333333333
ARL13B	0.258625
MAPBPIP	1.275125
MYO15B	-0.207875
SPZ1	0.06575
KIAA1324	2.49888888888889
PLCL2	-2.087375
C4orf29	-0.9735
WDFY2	-0.727375
ZNF284	-0.4765
NAALADL1	0.111
DUSP5	0.647666666666667
PXDN	0.866625
SLMO1	-1.052
TNXB	0.2442
BIRC7	-1.155
A4GALT	0.648333333333333
TIMM22	0.14775
FAM110C	1.1115
TOMM34	-0.47275
ABHD9	-0.009
ADAM32	2.0705
CRHBP	-2.1315
AQP2	0.42275
LOC130355	0.78525
ZNF187	-0.2745
ZNF816A	0.7625
F7	1.19525
CNOT1	0.4215
SLC13A4	-1.19025
ZBTB11	-0.48575
B3GALT5	0.146
EXOC2	0.613333333333333
IRS1	-0.5565
TMEM1	0.0643333333333333
MRPL34	-0.587333333333333
SAMM50	-0.87975
CDC42EP3	-0.92325
HSF2	-0.7005
MFN2	-0.45275
TSPAN7	-2.72
NUCB1	0.944
RHOH	-1.334
ARL16	-1.011
TACR1	0.477
SFRS5	-0.788333333333333
SNX25	-0.065375
RHBDF1	0.728833333333333
PCDH18	1.24583333333333
HMG1L1	-0.10875
MYO5C	0.56275
MAPK10	2.3475
LDHAL6A	-0.795666666666667
NUDT12	0.9755
NCAM1	0.0203333333333334
GLIS2	0.531
GGTL4	0.09825
DAPP1	0.45575
ATF7	0.59375
KIAA0748	-2.25925
NFIL3	-0.5335
TM6SF1	0.405888888888889
SEZ6	0.438125
NANOS3	0.149333333333333
DNAJA3	-0.330666666666667
CLDN6	-2.5055
CIITA	1.9162
EPHA4	-1.92633333333333
FANCC	0.16125
CMTM3	-0.11625
PSG3	-0.542
MRPL15	-0.2875
C21orf59	-0.297
PLCXD2	-0.49275
C2orf34	-0.165125
UBE2L6	1.016
MED14	0.382166666666667
HP1BP3	-1.1207
C6orf208	-0.278
TPBG	0.05825
OSR2	0.604125
XPC	-0.804833333333333
KLHL7	-0.257666666666667
CCR3	-0.6582
AGTPBP1	-0.592333333333333
PCSK6	0.710866666666667
STAT5A	-1.7104
FAM18B	-0.05225
LONRF2	-3.7945
PTPN2	-1.112875
SF3A3	-1.0175
EFCBP2	-0.07575
HCFC1	-0.758
AHNAK	0.82505
ACTR5	0.586
KIF14	-0.853571428571429
TENC1	0.09975
HEATR5B	0.696
YIPF2	0.622166666666667
MYEOV2	0.900166666666667
DUSP18	1.27825
KIAA1012	0.193
AHR	-0.009
C17orf53	-1.07
PTPRH	-2.84625
ATP6V1C1	0.6459
TAS2R3	-0.598
LOC440356	3.29325
COQ10B	0.294
PSMF1	0.733833333333333
SORBS2	1.831
NFE2L2	-0.32
TMCO7	-0.1005
SH3PXD2A	-0.1334
SH2D2A	-1.814
SPINK5	-1.07725
MRPS24	-0.572
OPA3	0.65075
TRAF7	-0.0346666666666667
C4orf35	0.763666666666667
MT1G	-0.0411249999999999
MGC39545	0.152666666666667
HS1BP3	0.545333333333333
OR2B2	-0.176
CHRM4	0.5835
SFRP2	2.50741666666667
RIC3	-1.05925
ART1	0.4215
C6orf1	0.393375
DUS4L	-0.01975
C10orf104	0.21425
TNFAIP6	2.797
RTEL1	-0.681
CCT4	-0.0207
ZNF709	-0.32125
CHMP6	0.186833333333333
UPP2	-0.2415
CYP19A1	-2.90975
CD151	0.031
NDUFA13	0.0461666666666667
ARFRP1	-0.618
FAM26B	1.485
CRYBA1	-1.462
MRPL41	-0.0178333333333333
NPFFR2	-0.037875
HRH2	0.422
SCAMP3	0.771
MTMR6	0.7339
MTG1	-1.14716666666667
UBTD1	1.121
CRABP1	-2.539
FLJ33790	0.2845
KIAA1908	-1.73883333333333
GPR158	0.991
PACSIN3	0.0745
OMD	2.8725
CATSPER1	0.0178333333333333
HOXB8	-1.24328571428571
FBXO46	0.9365
OAS1	0.293
SVIL	0.13175
PHB2	-0.64775
ADCY3	-1.568
NDRG2	0.551833333333333
ERMAP	-0.3759
APBA2	-2.09483333333333
IGSF9	2.7745
WNT6	0.591538461538461
MYCBPAP	1.305
ATP2B2	-1.1692
CPVL	-1.6319
TRAM2	-0.443833333333333
NOP5/NOP58	-0.21725
ZNRF4	0.2175
TLK1	0.38775
MTMR12	0.581
ZNF384	-0.0231666666666667
FAM9B	-3.2015
RPN1	0.8497
PMVK	1.41625
EIF3D	0.0881
SIX2	-1.191
HPS1	0.626928571428572
RNF7	-0.184
PSKH2	-0.6565
KCTD13	-0.3845
CSMD3	-0.6487
FBF1	0.2265
IL8	-3.89075
SERPINB13	-0.19
FBXL20	0.906
BLR1	0.2165
SH2B1	-1.03916666666667
RFNG	-0.37375
RAB20	1.6345
RBM7	-0.72
POLR1A	-0.5555
TMPRSS4	1.30975
TAF9	-0.513875
TERF2	-0.122166666666667
TNFRSF1A	0.3525
ACADVL	-1.01066666666667
GTF2H5	-0.06125
EDG8	-0.568
C9orf140	-0.466
UST6	-0.285
ZBTB8OS	-1.02375
ZNF710	0.9475
GPR174	-1.506
ATP6V0A2	-0.6045
KIAA0319L	-0.689
XKRX	-0.214
DOPEY2	1.1706
SDHD	-0.551916666666667
SUMF1	0.925
OSM	2.4075
OPN3	-1.3195
DAGLB	-0.069
PPFIBP1	0.0507
TRIM63	-2.61875
C10orf53	-0.291
LYPD3	1.8225
BCL7A	-0.38
AGER	-1.5575
TCF19	-0.43875
SAT2	-0.25175
PFTK1	0.817166666666667
GABRE	-3.24225
C15orf38	0.5974
FIS1	0.32
KCNV2	0.1675
CLPS	0.769
PPCDC	-0.238375
FOXN2	0.2505
NT5E	-3.8731
CD83	0.02925
IL18	0.606
VPS16	0.817
IGFBP2	0.0275
NOTCH2	-0.001
SIGLEC1	1.81775
CD93	4.359
SULF2	0.3495
CEP164	0.052375
P53AIP1	0.636166666666667
TOR2A	0.160666666666667
ZNF136	0.1135
MGP	3.2969
CCDC144A	-0.122166666666667
TRPC1	-1.275
SMS	0.4455
MAPK7	-0.404833333333333
RRAGC	0.63775
PARD6A	0.916
NUB1	0.546333333333333
SYNGR4	1.6845
OR11H12	-0.4305
WIF1	0.549
GCH1	-0.031
OR11H4	0.565
SLC44A5	0.7315
GPRIN2	0.456166666666667
LOC401431	0.40775
CPA4	-2.6011
MELK	-0.320222222222222
IL15RA	-0.00975
CUL3	1.038
HMBOX1	-0.52625
PODXL	-2.00675
CCT6B	0.0686666666666667
COMTD1	0.266
MUC20	1.22483333333333
GPX2	-3.12575
ITK	-2.089375
FBXL5	0.994
C13orf27	-0.425
DEFA5	0.353
TRHDE	0.214
MTP18	-0.333166666666667
UQCRQ	0.0926
ITGB2	-0.187416666666667
CSRP2BP	0.6155
TAS2R44	0.459
PHPT1	-0.21375
FAM44C	-0.134
ERH	-0.4435
MPHOSPH1	-0.63
MORC1	-0.8875
PARVB	-2.21375
LAMA1	-2.14091666666667
PGBD3	-0.08125
GIMAP6	3.12075
AREG	-0.8275
LIPT1	-0.372
MGC99813	-0.345
C1orf201	-0.0303333333333333
GRIN2A	-1.45322222222222
MAN2C1	-1.297625
NSUN5	-0.76975
SF3B5	-0.021
MYC	-0.64775
NRXN1	-0.876416666666667
ZNF18	0.00475
SPDYA	-0.4305
SLC37A1	0.8435
DECR2	0.4525
ANKRD38	0.9475
SPTLC3	-0.909416666666667
SUPT16H	-0.25625
DTWD2	1.10575
ULBP1	0.1465
ZADH1	-0.5905
OIP5	-2.0285
IL10RB	-0.387833333333333
OTUB2	0.323125
VWA3A	0.6892
SPIC	0.0768
OR6C4	0.2905
PSCD4	0.401833333333333
DPY19L2P2	-0.235
TRAPPC6A	0.487833333333333
C21orf2	-0.640166666666667
CEMP1	0.028
LIN7B	-0.0345
E2F7	-0.527666666666667
VCP	-0.3288125
LAMA3	0.379
BGN	1.85325
GPR160	1.9085
COCH	-1.3925
GPR81	1.94583333333333
APOBEC3F	-2.30275
tcag7.1017	-0.53675
C1orf32	0.4245
SCGB1D2	6.3795
FLJ43987	-1.2345
C6orf170	-0.66325
KLK9	0.303
GPD1L	1.10375
VPS37B	0.29275
ATG3	-0.2065
ADAMTS17	0.505
KLHDC2	-0.369333333333333
NDUFV2	-0.73675
BLK	-3.49075
MATN4	-1.0575
GPM6A	1.569125
GBP4	2.32133333333333
TMEM162	0.104
PKP2	1.168
HRASLS	-0.358444444444444
MMP1	-2.787
SFXN3	-0.4345
FSD1	-2.155
ST6GALNAC3	-2.8415
CA12	2.5679
NCOA6	0.84625
C19orf58	-0.3847
PPP4R1	-0.381666666666667
MAN1A2	0.243666666666667
IKBKAP	-1.376
UPF1	0.4385
KIAA1219	1.12325
WNT16	1.23933333333333
SNW1	-0.302125
IL18RAP	1.96075
RPP30	0.067125
CDC40	3.13085714285714
SETD3	0.091
SLAMF6	-0.8245
ELK4	-0.294
TRIM47	0.232166666666667
ACOX3	1.4925
TRIM6	0.94925
KIAA0372	-0.336833333333333
TP53AP1	0.997375
SMURF2	0.2825
ADAD1	0.4215
EBP	-0.5301
KRTAP13-2	0.0735
FLJ36874	-0.740166666666667
TOR1A	-0.0288333333333333
P2RY4	1.123
GPBP1	0.11825
TRPV1	-0.308625
ADAMTS12	0.188833333333333
PES1	-0.4624
ATG4A	0.890333333333333
MAGEA10	-4.70425
WFS1	1.515
CC2D1B	-0.911333333333333
PABPN1	-0.108875
SLC25A30	0.2055
SLCO1C1	-1.4584
SLC22A5	0.6095
KIF23	-0.483333333333333
SYN2	-0.469166666666667
ASPN	8.29466666666667
CENTG2	0.09025
QSOX2	-1.3287
FLJ10815	0.641166666666667
STK24	0.374
SPEG	-0.0585
STK10	0.0231666666666667
DACT2	-1.1215
AAAS	-0.8205
SSX3	-1.688
ABCD3	0.5223
C4orf12	-0.988125
PARVG	-0.403
FIG4	3.16025
C9orf46	0.88075
TMCO6	-0.5115
IGHMBP2	0.37575
DUS2L	-0.749166666666667
FAM3C	0.17125
TMEM16D	-2.29342857142857
DCTN4	0.116
KCNH3	-0.8475
EIF2AK2	0.567
AP1S3	1.32025
CST4	2.3635
PAM	-0.20575
NUTF2	-0.13125
CITED2	1.2378
SLC39A4	0.839
C2orf52	-1.601
GRM3	-0.04125
C12orf49	1.096125
CCDC49	0.72
GRAMD1B	-2.195625
FNDC4	0.10875
SIAH2	0.556875
GDPD4	-0.2185
C21orf87	0.2415
ATP5A1	-0.7545
C16orf63	-0.42175
LOC388135	1.08833333333333
ATP5J2	-0.927375
MMP3	-0.04275
EMID2	0.13375
CRHR1	0.194
WDR70	-0.359
C13orf31	1.566
ZFAND1	0.10625
CCL18	3.8435
C3orf49	-1.444
RINT1	-1.145
KIAA0408	-2.33066666666667
F13A1	4.6645
SLC10A1	-0.494666666666667
OGN	0.78625
GIPC2	-1.37283333333333
XPO6	-0.378166666666667
LCE1A	1.1725
FMR1	0.8242
LOC374920	0.1
DUSP3	0.1085
ANKMY1	0.2345
C7orf50	0.385
BBS9	0.1566
UNC119B	-0.863875
C9orf72	-0.161125
MGC35440	-0.746
ENTPD6	0.590375
PPP1R2P9	0.0125
ERCC4	0.338
FAHD2B	-0.8375
HMHA1	-0.474
HACL1	-1.53175
RAD23A	-0.585166666666667
FAM83B	0.412
PPP5C	-0.608666666666667
RNASEH2C	-1.06975
C9orf153	-1.18975
SCAMP4	0.846625
GHITM	0.5682
NDUFB7	0.11075
ADCYAP1	-1.292
SP110	0.4755
MAP3K7IP2	0.68575
DHH	-0.0335
AGRN	0.536785714285714
WDR33	0.1875
CEP290	-0.0088333333333333
PRPS1L1	-1.32183333333333
KLRA1	0.3705
GPR97	0.261
CHD7	-0.158583333333333
TLR10	0.618666666666667
SLC30A8	-1.104
HIC1	1.3745
IAPP	-0.406
RXFP4	0.57575
GP1BB	1.34675
SHQ1	0.378
NKX2-3	0.149833333333333
API5	0.44875
FTHP1	0.177
MOV10L1	0.337166666666667
TRIM6-TRIM34	2.24533333333333
ADHFE1	-0.5745
FAM117A	2.52925
DDI1	0.4384
CDON	-0.918333333333333
TRIM73	-2.721
IGKC	2.01
MMP14	0.21025
DYNC1LI1	-0.7875
C11orf66	-0.12125
TRBV3-1	-1.83333333333333
FASTKD5	0.27875
BIVM	-2.339
LHX4	0.0465
CXCL2	-0.1834
RAB2B	-0.362666666666667
IZUMO1	-0.55575
MAP3K15	-2.078625
FAM19A2	-0.117166666666667
ZC3H8	-1.12533333333333
ZMAT1	1.068625
SPINK5L3	-3.1445
SLC10A6	0.1385
APPL2	0.37775
CARD10	-0.168666666666667
LOC402176	-0.968
EEF1D	0.9118
RAB6A	1.0375
C12orf5	0.343375
PAPOLG	-0.01225
MSRB2	0.3975
BCR	0.267277777777778
PUS3	-0.2995
TIAM2	-0.3725
ZNF317	-0.0486666666666667
CHD2	-0.768428571428571
FZD5	-1.38681818181818
NUDT8	0.5245
ZNF763	-0.483
PRC1	-0.312666666666667
ABCB9	1.02083333333333
SPATA3	-0.0665
TRAK2	0.042625
STAB1	2.1045
LRRTM2	-0.318333333333333
psiTPTE22	1.261
DBI	0.3765
SERPINA11	-2.55675
NAT5	0.89125
C20orf58	-1.574
RPS6KA4	0.033
FLJ90650	-0.550333333333333
TGFBRAP1	0.19575
CHRDL2	-0.010375
FAHD2A	-1.30133333333333
CNTN1	0.366
BBS4	-0.5989
TMEM181	-0.78725
MINPP1	-0.319
MPHOSPH6	-0.656833333333333
HOXC10	2.1091
ITPKB	-0.473375
CLPTM1L	0.02275
MEOX2	-0.930666666666667
ATP6V0C	0.199875
PRPF8	-0.671166666666667
TMC5	4.53375
FKBP3	-0.8805
PLEKHB2	0.033625
OR4D6	0.766
ZNF544	-0.4624
D2HGDH	-0.129
RPL18A	0.1106
HEL308	-0.40675
MPP6	-3.88925
TCERG1	-0.858
KRT16	-0.0666666666666667
KLF17	-2.15525
KLF5	1.0175
CDR1	1.975625
VCX3A	-4.0965
FBLN2	1.831125
C14orf104	-0.7145
HBE1	-4.8924
OR4S2	2.6375
C1orf108	-1.534
ROBO4	3.1355
CPEB4	0.08475
C11orf80	1.74966666666667
BCKDHA	0.438333333333333
MYOC	-0.08475
GIF	0.3605
CKMT1A	2.1325
RPL3	0.3271
THBS1	2.853625
APOO	-1.1275
ARMCX1	1.3635
HSZFP36	0.23875
SNAPC5	-1.35525
EIF4ENIF1	0.6575
ZNF433	-0.146
TNFRSF21	-0.763625
TMPRSS7	0.573
SPATA18	-0.0761
HPDL	-2.256
MKL2	1.5076
TBX3	1.86576923076923
C21orf93	0.140833333333333
DAXX	-0.27025
ELMO1	-0.555875
RGS13	2.52483333333333
TAF11	-0.4485
UNC13A	-2.80975
LOC653314	0.7898
ORC3L	-1.03875
IMAA	-2.223
TARBP2	-0.1465
CABIN1	-0.5407
TRIOBP	0.0169375
HIST1H2AC	0.476125
RGS22	-1.776
NCOA1	0.77
IL25	-0.633
SNCG	2.686
GPR6	0.379
AMDHD1	0.150833333333333
CHEK2	0.174875
C6orf142	-1.7855
DRD4	0.65525
C14orf68	-1.373
GDF11	-1.8365
SEMG2	1.496
CD247	-2.1375
