Hybridization REF	TCGA-BH-A18S-01A-11R-A12D-07
CEP164	-0.15725
P53AIP1	-0.239833333333333
TOR2A	-0.0746666666666667
ZNF136	0.88575
MGP	4.0319
CCDC144A	0.233
TRPC1	-1.99466666666667
SMS	-1.28233333333333
MAPK7	0.112
RRAGC	0.4465
PARD6A	1.42866666666667
NUB1	0.996666666666667
SYNGR4	0.36475
OR11H12	0.1575
WIF1	0.268714285714286
GCH1	0.592
OR11H4	0.6655
SLC44A5	3.097
GPRIN2	1.93366666666667
LOC401431	0.12825
CPA4	-3.5539
MELK	-4.13744444444444
IL15RA	-0.89525
CUL3	0.306875
HMBOX1	0.0445
PODXL	-2.71125
CCT6B	1.87133333333333
COMTD1	0.563
MUC20	0.0618333333333333
GPX2	-4.0785
ITK	-1.703
FBXL5	1.86825
C13orf27	-2.3895
DEFA5	-0.164
TRHDE	1.12
MTP18	-0.00983333333333333
UQCRQ	0.3787
ITGB2	1.5295
CSRP2BP	0.548
TAS2R44	0.109
PHPT1	0.15775
FAM44C	-0.02075
ERH	0.31875
MPHOSPH1	-2.547
MORC1	-0.1955
PARVB	-0.562
LAMA1	-2.59633333333333
PGBD3	0.3125
GIMAP6	4.0225
AREG	-1.95516666666667
LIPT1	0.462
MGC99813	-0.82325
C1orf201	0.853666666666667
GRIN2A	-0.7271
MAN2C1	-1.389625
NSUN5	-0.935
SF3B5	-0.21725
MYC	-1.861375
NRXN1	-0.341083333333333
ZNF18	0.21325
SPDYA	-0.151
SLC37A1	0.9625
DECR2	-0.636
ANKRD38	-0.539714285714286
SPTLC3	-0.383333333333333
SUPT16H	-0.544375
DTWD2	0.585
ULBP1	0.2705
ZADH1	1.49633333333333
OIP5	-3.81125
IL10RB	-0.163
OTUB2	0.763875
VWA3A	0.0325
SPIC	0.351
OR6C4	-0.0175
PSCD4	1.19516666666667
DPY19L2P2	-0.598
TRAPPC6A	1.45233333333333
C21orf2	-0.165333333333333
CEMP1	-0.35025
LIN7B	0.466
E2F7	-3.8215
VCP	0.07325
LAMA3	1.63416666666667
BGN	0.63925
GPR160	1.8745
COCH	-5.9335
GPR81	2.75366666666667
APOBEC3F	-1.9395
tcag7.1017	-0.77325
C1orf32	0.235
SCGB1D2	0.32725
FLJ43987	0.058
C6orf170	1.20125
KLK9	0.427
GPD1L	1.71225
VPS37B	-0.7785
ATG3	-0.0663333333333333
ADAMTS17	-0.6245
KLHDC2	0.561666666666667
NDUFV2	0.41825
BLK	-2.98125
MATN4	-1.6465
GPM6A	0.5385
GBP4	2.4455
TMEM162	0.2445
PKP2	0.331
HRASLS	1.43233333333333
MMP1	-5.4195
SFXN3	-0.4409
FSD1	-2.22466666666667
ST6GALNAC3	-1.9005
CA12	3.409
NCOA6	0.30275
C19orf58	0.0016
PPP4R1	-0.191666666666667
MAN1A2	1.47266666666667
IKBKAP	-1.352
UPF1	0.13
KIAA1219	0.443
WNT16	0.304166666666667
SNW1	0.1295
IL18RAP	0.96325
RPP30	-0.382375
CDC40	-0.526928571428571
SETD3	0.640666666666667
SLAMF6	0.05
ELK4	-0.6745
TRIM47	0.5715
ACOX3	1.639
TRIM6	0.854625
KIAA0372	-0.4595
TP53AP1	1.136625
SMURF2	0.10075
ADAD1	0.51825
EBP	-1.2154
KRTAP13-2	0.3485
FLJ36874	-0.953833333333333
TOR1A	0.187
P2RY4	0.723
GPBP1	0.13375
TRPV1	-0.48775
ADAMTS12	-0.0403333333333333
PES1	-0.4397
ATG4A	0.7715
MAGEA10	-4.74825
WFS1	1.80025
CC2D1B	-0.150833333333333
PABPN1	-0.53425
SLC25A30	-0.20425
SLCO1C1	0.0153333333333333
SLC22A5	1.84125
KIF23	-4.02816666666667
SYN2	-0.572166666666667
ASPN	6.06016666666667
CENTG2	0.6615
QSOX2	-2.2026
FLJ10815	0.461333333333333
STK24	-0.921375
SPEG	-0.666
STK10	-0.508833333333333
DACT2	-3.1565
AAAS	-0.69375
SSX3	-1.475125
ABCD3	0.435
C4orf12	0.7395
PARVG	0.663333333333333
FIG4	-0.073
C9orf46	1.52925
TMCO6	-0.457
IGHMBP2	-0.718
DUS2L	-0.377833333333333
FAM3C	-0.329
TMEM16D	-2.773375
DCTN4	1.039
KCNH3	-0.332
EIF2AK2	0.5185
AP1S3	0.808125
CST4	0.185
PAM	-1.188375
NUTF2	-0.26225
CITED2	0.7422
SLC39A4	-0.9025
C2orf52	-0.795
GRM3	-0.40675
C12orf49	0.896125
CCDC49	-0.1607
GRAMD1B	-0.7555
FNDC4	-0.4365
SIAH2	0.2465
GDPD4	-0.37325
C21orf87	1.18775
ATP5A1	0.143333333333333
C16orf63	-0.585
LOC388135	-0.201833333333333
ATP5J2	-0.474
MMP3	-2.11825
EMID2	-0.17675
CRHR1	0.13275
WDR70	-0.29775
C13orf31	0.704
ZFAND1	0.12425
CCL18	4.181
C3orf49	0.372
RINT1	-1.4785
KIAA0408	-2.21616666666667
F13A1	3.9881
SLC10A1	-0.317666666666667
OGN	0.02425
GIPC2	-1.75966666666667
XPO6	-0.996
LCE1A	-0.056
FMR1	0.0161
LOC374920	0.104
DUSP3	0.52425
ANKMY1	1.22075
C7orf50	0
BBS9	0.0973
UNC119B	-0.664125
C9orf72	-0.242625
MGC35440	-0.712
ENTPD6	0.0045
PPP1R2P9	-0.2315
ERCC4	0.272
FAHD2B	0.07
HMHA1	-0.8295
HACL1	-0.601
RAD23A	-0.319666666666667
FAM83B	-0.831
PPP5C	-0.753166666666667
RNASEH2C	0.470125
C9orf153	-0.1105
SCAMP4	0.952125
GHITM	0.5006
NDUFB7	0.58025
ADCYAP1	0.652
SP110	1.34783333333333
MAP3K7IP2	-0.3515
DHH	-0.2725
AGRN	-0.286428571428571
WDR33	0.2225
CEP290	0.0318333333333333
PRPS1L1	-2.04366666666667
KLRA1	-0.184
GPR97	-0.3465
CHD7	-1.44591666666667
TLR10	1.327
SLC30A8	-1.2975
HIC1	0.364
IAPP	0.2765
RXFP4	0.35375
GP1BB	0.79275
SHQ1	0.6465
NKX2-3	0.0455
API5	0.0475
FTHP1	0.435
MOV10L1	-0.0798333333333333
TRIM6-TRIM34	2.56683333333333
ADHFE1	0.37
FAM117A	0.112
DDI1	0.4125
CDON	1.7555
TRIM73	-0.729
IGKC	2.6155
MMP14	-1.24458333333333
DYNC1LI1	0.074375
C11orf66	0.548
TRBV3-1	-2.08875
FASTKD5	0.25225
BIVM	-1.99875
LHX4	-0.49525
CXCL2	-2.433
RAB2B	-0.305833333333333
IZUMO1	-0.49125
MAP3K15	-1.81525
FAM19A2	0.5955
ZC3H8	0.409666666666667
ZMAT1	1.066
SPINK5L3	-2.45133333333333
SLC10A6	1.385
APPL2	0.524375
CARD10	0.242666666666667
LOC402176	0.1195
EEF1D	0.3853
RAB6A	0.0956
C12orf5	-0.396625
PAPOLG	0.72625
MSRB2	1.10675
BCR	0.239888888888889
PUS3	0.2355
TIAM2	-1.22775
ZNF317	0.142833333333333
CHD2	0.149285714285714
FZD5	-0.928954545454545
NUDT8	-1.0605
ZNF763	0.5795
PRC1	-3.16933333333333
ABCB9	-0.400833333333333
SPATA3	0.10675
TRAK2	-0.235875
STAB1	2.854125
LRRTM2	-0.509833333333333
psiTPTE22	0.6595
DBI	1.775
SERPINA11	2.206
NAT5	1.31375
C20orf58	-2.70475
RPS6KA4	-0.341333333333333
FLJ90650	-0.4275
TGFBRAP1	0.1795
CHRDL2	1.020875
FAHD2A	-0.218833333333333
CNTN1	-0.107
BBS4	0.9096
TMEM181	0.671
MINPP1	0.10975
MPHOSPH6	0.37
HOXC10	-1.8364
ITPKB	0.36075
CLPTM1L	0.18175
MEOX2	-1.39533333333333
ATP6V0C	0.618875
PRPF8	-1.05766666666667
TMC5	2.67525
FKBP3	0.09875
PLEKHB2	0.390875
OR4D6	0.1885
ZNF544	-0.204
D2HGDH	0.2385
RPL18A	-0.9953
HEL308	0.140875
MPP6	-3.55175
TCERG1	-2.16875
KRT16	-2.297
KLF17	-1.6395
KLF5	-3.148
CDR1	0.773625
VCX3A	-4.806
FBLN2	-0.305125
C14orf104	-0.2255
HBE1	-5.3481
OR4S2	-0.125
C1orf108	-0.481333333333333
ROBO4	3.40766666666667
CPEB4	0.595625
C11orf80	-0.553166666666667
BCKDHA	0.6875
MYOC	0.33975
GIF	-0.3695
CKMT1A	-2.6135
RPL3	0.8143
THBS1	2.47375
APOO	0.074
ARMCX1	1.93275
HSZFP36	0.93475
SNAPC5	0.2545
EIF4ENIF1	0.859
ZNF433	1.42975
TNFRSF21	1.35525
TMPRSS7	-0.133
SPATA18	1.4988
HPDL	-4.2585
MKL2	1.1629
TBX3	0.653
C21orf93	0.491
DAXX	0.59375
ELMO1	0.186875
RGS13	0.759
TAF11	-1.36975
UNC13A	-2.692
LOC653314	0.1103
ORC3L	-1.3305
IMAA	-4.2005
TARBP2	-0.7655
CABIN1	-0.7144
TRIOBP	0.1690625
HIST1H2AC	2.8165
RGS22	2.49533333333333
NCOA1	1.3545
IL25	3.3165
SNCG	0.6575
GPR6	0.9405
AMDHD1	-1.75033333333333
CHEK2	-1.5975
C6orf142	-0.45975
DRD4	0.311
C14orf68	-0.76825
GDF11	-3.367
SEMG2	0.374
CD247	-2.1025
CDAN1	-0.30825
RBMX2	-0.0691666666666667
TGS1	-0.78775
OIT3	0.06825
SYF2	0.7885
MCM4	-3.26725
PKHD1L1	0.108125
CEP192	-1.158
IFT88	1.96775
RPL9	-0.120357142857143
RAB32	-1.018875
DDX43	-2.6975
P2RX2	0.182833333333333
OR5D18	0.202
UBE1	-0.0795
SLC24A1	1.10025
ARHGAP5	0.5285
CETP	-0.8285
KIAA1731	-0.4335
SLC9A4	0.759
PTPN6	1.219
BAHD1	-0.12725
GRIK3	1.2755
CACNB2	2.0946
PDE10A	-0.91475
DGCR14	0.0905
PCDHB9	-0.955833333333334
RHOQ	-0.072
MAP3K4	-0.91625
KTI12	-0.241
RPL23AP13	-1.803
GNG11	-1.7795
CLCN3	1.18266666666667
GPAM	-0.570375
VSTM2A	-0.0625
SLAMF7	1.375
INTS2	-0.29625
PPP2CA	0.1382
LRP12	-1.0456
SEC14L2	3.40388888888889
DKFZP586H2123	1.382
MC3R	-1.1185
CIRH1A	-1.14933333333333
HIST1H2AB	2.24733333333333
POLH	-0.839875
MGC16703	-1.36733333333333
SNAPC2	0.709
FILIP1L	-0.14475
RASGRP4	0.2045
LRRC1	1.9545
GAS1	-1.7415
PRAC	-1.175
DGKA	-0.6445
NT5C3	-0.38925
PEG3	-3.41066666666667
NADK	-0.318
PRR17	0.387
LOC374569	-0.70525
SGSH	1.00583333333333
NLRP8	0.8005
GALT	-0.5253
MCF2	0.563
ZNF263	0.54425
TACSTD1	1.40116666666667
TYR	-6.8256
ATP6AP2	0.65575
RNUXA	-0.0475
ABHD10	0.6365
GDPD2	1.1735
SLC35C1	-0.183
UBE2A	0.41925
HERC5	-1.74183333333333
FAM112B	-5.07683333333333
FBXL16	1.9555
DKFZP434A0131	-1.2965
ELA3A	-2.577
RBM41	-0.8085
HAO2	4.67575
RNH1	0.476125
SHANK2	1.163
OSBP2	-0.51075
DAK	0.639166666666667
C3orf58	-0.398916666666667
TCL1B	-1.564
KBTBD2	-0.52175
SUGT1L1	0.53375
UBE2E2	-0.651833333333333
MYL9	1.384375
CDC23	-0.583833333333333
PBXIP1	2.0746
CXorf40B	1.129
NBL1	3.15825
RTBDN	0.215
RAB11FIP5	0.43875
TTTY13	-0.6285
SCOTIN	0.02725
SOHLH1	-0.671
CDKN1A	-0.6515
NCK1	-0.137
ZNF550	0.40725
SAPS3	0.757666666666667
SPIN3	0.421333333333333
MAGEE2	0.26975
MIS12	-0.933166666666667
OR8H2	0.537
KIAA0774	-0.817
UNC5D	-1.912
CUL7	-0.267833333333333
LIPC	-4.09183333333333
DIO1	2.2975
C20orf11	-0.7448
CTRL	-1.3155
HS3ST2	3.94975
PAK4	1.15633333333333
CCRL1	1.9285
RNF10	-0.10525
ZNF567	0.23525
ZNF660	-0.4685
TCEAL3	2.28025
MAGOH	0.739
CENPB	-0.1965
C19orf7	0.5745
LOC388965	0.661
ZCCHC13	0.322
JMJD1A	-1.0047
HIST1H4H	2.8215
TBRG1	-0.9026
GPC3	-3.797
TAF1C	-0.88975
EBNA1BP2	-0.419833333333333
CIAPIN1	-0.5105
PDGFRA	-2.18677777777778
CSTB	-0.405625
CENPI	-2.87283333333333
GTF2E2	-0.8735
RPP21	-0.0095
CCNF	-1.58016666666667
KCNQ3	1.2945
FAM79A	1.52875
SLC22A12	0.3565
NOVA1	2.90266666666667
FZD3	0.2116
AKAP8	0.099
SOCS5	0.135375
CFDP1	-0.4785
DLG5	1.444
PGM5	0.4825
C1orf144	0.34925
HDAC10	-1.7675
RND2	0.06125
C20orf199	-1.37675
RNMT	-0.308375
SLURP1	0.248125
ASTN1	-0.8345
SH3BGR	1.8135
MYCL1	-0.024
ZHX1	-0.047
CENPK	-4.52025
FOSB	2.0481
LOC643406	1.368875
C2orf59	-1.509
TMEM135	0.4115
SLC27A2	2.086
KRT33A	2.5815
OVOL1	1.957125
PAMCI	-2.813
S100A7	-0.848
ZNF789	-1.1205
HARS2	-0.0205
RPL23A	-0.5085
TCF23	0.163
UPF3B	-1.1395
C17orf78	0.493
HLA-DOB	-0.3965
C14orf142	0.8255
TEKT5	1.296
DMWD	-0.101
POLD1	-2.30566666666667
GSCL	-0.477
CALD1	-2.0869
SCRT1	0.191166666666667
AIG1	0.71475
UNC84B	-0.165
ZNF404	1.41725
TMED6	-3.16625
KIAA1462	0.0025
LRRC27	2.22866666666667
PYGO1	0.406
PIGU	-0.183666666666667
ALAS2	-4.31266666666667
WRNIP1	0.41725
CNNM3	0.466
ZNF2	0.9955
ST3GAL5	-1.5465
MRPL23	-0.0925
TSSK6	0.42675
PSMA6	-0.49075
C16orf70	0.0725
KIAA1602	-0.2085
ALMS1	0.415833333333333
DCN	1.039
TMEM132D	-0.79525
SUCLG2	0.531
ABHD14A	0.677
DEXI	0.179333333333333
AMPD2	-1.2295
IFNAR2	-0.955
CYB5A	2.7743
TLOC1	1.09875
NXF5	0.214
NRBF2	-0.30475
KCTD3	2.6885
ITGAE	-1.41566666666667
SLC30A3	-2.5845
ZRF1	-0.8975
IFRD2	-0.843375
XAB1	-0.41175
PYCR2	0.859166666666667
SERPINB3	-5.103
TMLHE	0.7145
GEFT	-1.344375
ABCA5	-0.2585
EMR4	0.389166666666667
TSFM	-0.0155
HIST3H2BB	1.695
ARHGEF19	0.76225
TSPAN17	-0.18
ABCC8	5.402
MAP1S	0.4065
C22orf36	1.4435
BNC2	-1.41107142857143
HIST1H4A	-0.619
NDUFS3	-0.0681666666666667
WDR3	-0.624333333333333
XKR4	-0.89775
TTC33	0.373357142857143
STMN2	3.6285
CPN2	-1.0815
HSPC105	1.26275
PCOLCE2	-5.92825
C3orf55	1.444
KLHDC9	3.6965
TBC1D23	0.2495
ATXN2L	-1.60325
MAP2K3	0.312583333333333
SCAP	-0.752
ZNF486	1.46
C20orf96	-0.06225
NARS	-0.24725
ADAMTSL1	-0.823142857142857
PRCC	0.887666666666667
CCDC126	1.22766666666667
ZNF675	0.0475
CALCOCO1	0.80775
ANKRD43	3.45425
CWF19L2	0.532333333333333
ZBTB32	0.436833333333333
BRAF	-0.361
ODF4	0.0425
MGC14376	0.0435
HORMAD1	-2.131
AAK1	-0.02
PEBP1	1.14
TNFSF5IP1	0.0955
DKFZp564N2472	0.53675
RMND1	0.454875
IGKV1-5	3.8305
COL1A2	0.928833333333333
SERPINA5	-3.691625
AANAT	0.5395
C19orf21	-1.82283333333333
GEMIN5	-0.1655
UBR4	-0.352333333333333
LTBP3	0.948
AMHR2	-2.62666666666667
PROCR	-0.94
MYBBP1A	-1.2225
C20orf39	0.157666666666667
ZNF697	0.80925
PASK	-0.7832
ZNF776	1.143
RFXDC2	-0.308
KIAA0467	-0.30825
C10orf96	-1.5085
ZNF503	0.21575
GULP1	-2.38483333333333
KCNE4	3.7625
DKFZp434K191	-0.97725
LOC196913	0.363
BHLHB4	0.67
CH25H	-0.04525
LOC81691	-1.49033333333333
ALPL	1.74914285714286
COL12A1	1.034375
FOLR3	-2.78866666666667
GPR123	0.00512499999999999
TRIM62	0.787357142857143
ABLIM1	0.8555
MAST3	-0.78075
RHBDD1	1.276
LOC338809	-0.5415
RYBP	0.6625
TTC26	0.090625
ZNF22	0.313666666666667
ISCA2	0.4645
RDM1	-1.748
PIGM	1.96675
GNB3	-1.498
ACTR2	0.067
HMGB1	-0.65455
EDG1	1.8205
SOAT2	-4.037
OR10AD1	0.9975
RAP1GDS1	0.25825
LCE1F	0.4995
ESM1	-0.82775
RCN3	0.29075
CREBL1	-0.74675
DBNL	-0.449
PTGER3	2.716
USP30	0.916
BCL2L12	-1.09633333333333
KIF26B	1.24575
ZNF416	1.2585
ZNF225	1.131
C17orf70	-0.47625
ZNF554	1.20275
RAE1	-0.949666666666667
TNIK	0.680666666666667
ACTN3	-0.9815
MGC45922	0.3995
CCNA1	-1.99516666666667
RYK	0.0486666666666667
IL26	0.1625
LRP3	0.521666666666667
QARS	-0.8315
SOX7	0.500285714285714
BID	-1.503875
OR2S2	0.427
CXCL14	2.7495
C11orf47	-0.6735
MGC29891	1.37016666666667
HSPB8	-1.0545
PRDM14	-1.479
NUFIP2	0.28275
MNAT1	0.000250000000000018
ZDHHC2	-0.177083333333333
MBNL2	0.000999999999999987
ADD3	-3.20975
CSNK2A1P	-0.655
KLK6	-2.49133333333333
TMEM111	0.7972
KIAA1279	1.109
NUBP2	-0.0595
RAB42	-1.3085
ID3	-1.4913
TM9SF1	1.01625
MDP-1	0.36575
POU4F2	0.43675
IQCK	1.491
C16orf14	-0.60225
CAPN3	-1.47525
FAM43B	-0.595125
RECQL	-0.74075
AP1G1	0.328714285714286
CTNNBL1	-0.444833333333333
ECHDC1	-0.822166666666667
SMARCC1	-0.3671
FOXQ1	-2.49625
GNAI3	-0.1635
POLG2	-1.179
CD4	0.73475
ITLN1	-0.419
EBI2	2.842
IRF1	0.585
PTPRE	1.7692
PTK2B	-0.6525
NXNL2	0.993
SOX4	-0.685055555555556
TSPAN3	0.296333333333333
SH2D1A	-3.28366666666667
C8orf58	-0.180333333333333
USP20	-0.5495
DUSP22	-0.62375
CALB1	-2.0765
L3MBTL2	1.56058333333333
MCRS1	-0.628
TMEM118	-0.701
C18orf8	0.611333333333333
FLJ10241	0.185
GJA12	0.351
PKD1	-1.38866666666667
ZFP3	0.8065
JAM3	-2.391
LAPTM4A	1.5475
DIRC2	1.2135
KIAA2022	2.21716666666667
MYOM1	0.8575
TRPM8	-2.135
MOP-1	0.6725
PHKG2	-0.207125
ZNF650	0.82825
KIAA1522	1.306
PSG8	-2.048
DDX19B	-0.217
MOBKL1B	0.05375
DIAPH2	-2.087
PTPN12	-0.5725
CLN8	-1.6269
CRYZL1	0.168666666666667
CRY2	1.12075
FCGR2B	3.73716666666667
PNPLA4	2.2745
ZNF454	-0.6265
DKFZp434B1231	-0.2825
CLDN11	-0.1569
RFWD2	0.733166666666667
CIB2	-1.692
MXRA8	1.71025
HRK	-0.636125
MAML2	-0.77625
C4orf31	3.63125
C6orf192	-0.80925
COG6	-0.1815
FAM5B	1.90025
NFATC1	1.0595
SEPT10	-0.15725
SCYL1	0.0816
RPP40	-0.10875
SCOC	1.3097
KIAA1450	-0.236
CTDSPL2	-0.45725
TBX5	1.011
NAPG	0.385875
RHD	-3.9805
C14orf45	3.28483333333333
ZBTB22	1.283
PLCG1	-1.913
ANKRD10	-2.360625
AQP7P2	0.3545
TAGLN2	0.786
HTR2C	-0.76
SLC16A7	-1.52933333333333
C17orf83	-0.323
TSGA14	-0.194916666666667
MDH1	-0.419
PPP3R2	0.283833333333333
DCBLD2	-2.01985714285714
RBM33	-0.758125
DPH3	-1.538
SYT10	-0.366166666666667
FMO4	2.419875
THYN1	-0.45775
DRD5	-1.8935
OTOR	0.225
PGRMC2	1.1795
KATNAL1	0.206
PAQR6	-3.3765
UBE2I	-0.99725
C14orf28	0.80425
C8orf70	-0.1445
FLYWCH1	-0.482875
ANGPTL3	-0.7095
GLRX2	0.481
ATP11A	-1.19964285714286
ARL5B	0.868375
MUC16	-2.68325
SLC25A5	-1.181
ACRC	-1.5835
MYO1C	-0.74575
FAM89B	0.871333333333333
FAS	-0.56325
KIFAP3	1.83275
GLRA2	0.736
BTN3A2	-0.7983
CNKSR3	1.925125
CSTF3	-0.638333333333333
ARPM1	1.187
KIAA1530	-0.2815
C9orf150	1.68333333333333
PRKCI	-0.009
tcag7.1015	-1.3365
SOD3	0.3305
ZNF574	0.6415
CYP21A2	1.8875
RPL12	0.118
COMMD2	-0.56575
WIZ	-0.154
LOC344405	-0.52975
ALDH4A1	-0.796235294117647
CRYAB	2.40275
COPA	0.8182
PCDHGA7	0.416833333333333
KIF11	-2.24716666666667
RASD2	0.58525
SLC26A3	1.7295
ZNF175	-0.1105
JAKMIP2	-2.33725
C8orf4	4.00233333333333
PTHLH	0.66675
SLC40A1	1.77091666666667
OR7D4	0.7815
PCDHB17	0.2725
CD36	0.787571428571429
C6orf203	0.5531
PRKG2	-0.3395
LOC400566	1.85775
ANAPC13	0.79125
SLCO3A1	0.1475
ZNF692	-1.1735
FANCL	-1.5925
SH3GLB1	0.63875
C12orf61	0.2545
KBTBD6	-0.2745
SUPT5H	0.21475
XRCC6	0.0467
HUS1B	0.569
FAM133B	-0.288142857142857
LOC728276	-0.979
KCTD18	0.8045
SOS2	0.762666666666667
CCDC99	-2.42975
C1QTNF5	2.4585
NNAT	-0.0571666666666667
USP16	0.21325
LARS	-0.65625
ZBTB2	0.065125
ABO	0.167833333333333
TRAF3	-0.0135
GALNT5	-1.251
NAP5	1.13875
ALG14	1.52333333333333
KIAA0515	-0.673730769230769
WDR75	-0.941833333333333
TEX261	0.243166666666667
LY86	1.2185
LOC389072	-1.0005
FLJ13611	0.3285
MRGPRX2	0.6695
SNRPA	-1.2525
OR2G2	0.542
GPRASP2	1.35325
C7orf42	0.6702
C9orf163	-0.857
CYP11B2	1.297
FCRL3	0.257166666666667
PRDX1	-0.1265
FGB	-5.84616666666667
COX17	0.356
C16orf33	-0.16275
PIWIL1	-0.173666666666667
FOLR1	-2.90516666666667
KIAA0082	-0.6955
FREQ	-2.2685
TMCC2	-2.3355
TCF12	-0.108666666666667
ZNF721	0.50125
FAM130A2	0.9805
POU4F1	-2.54075
SNRPF	-0.71625
SGIP1	0.0388333333333333
ZNF641	0.833166666666667
EMG1	-0.22325
PRRG4	1.303
HIRA	-4.46925
MYNN	0.610166666666667
AEBP2	-0.3145
TBXA2R	-0.00549999999999997
ISL2	-1.78833333333333
PCDHB11	0.0755
RNF144A	-1.8055
MARCH5	0.620375
DULLARD	-0.591
DCLRE1B	-1.19533333333333
ITGA8	0.4155
TP73	0.08575
PRKCD	2.08075
NDUFB4	0.17675
ATP13A4	4.4945
ANTXR2	-0.109833333333333
COL4A3	-0.319833333333333
MYO10	-1.474
SLC6A18	0.623
PEX1	0.515
TMEM74	-0.774166666666667
RBM19	0.023
TAPBP	0.59325
RUNX1	-0.271875
MID1	-2.89891666666667
GPR64	-2.45666666666667
RASEF	4.838
GABRG1	0.471625
MYO16	-0.93675
DBF4	-2.28916666666667
TSHZ2	1.15175
RIPK2	0.09775
PPTC7	-0.201333333333333
KIF4B	-1.8075
LRRC31	5.016625
ZNF540	2.07425
EFNB3	-0.785333333333333
LOH12CR1	0.752125
STON2	1.22666666666667
GLP1R	0.2135
CSTF2T	0.280625
IREB2	-1.0175
GRSF1	0.02375
PDCD7	-0.454
LRRC43	2.9995
CNR1	0.1105
IL1F7	-0.991
C12orf64	-0.152
FAM69B	-1.1175
NR2E1	-1.80366666666667
MS4A6A	2.4748
FTL	-0.5488
C7orf36	0.13975
PCLO	1.9293
DYRK2	-0.586416666666667
ARIH2	-1.043
SAMD7	0.346
SCNN1D	-1.26775
SLC32A1	-1.025625
C22orf25	-0.0555
MRPS18A	0.2319
GPR112	-0.1285
EARS2	-0.71225
ERN2	0.6275
ATPBD3	0.408666666666667
PRH2	0.459
CDKN2D	-0.319
PGLYRP2	1.427
TRIM40	0.28325
SEC14L3	0.228333333333333
SLC22A1	-0.13525
BTN2A3	-0.33675
RASA4	-0.16475
CCNL2	-1.37408333333333
MYBPC3	0.3835
GJA4	3.10775
CDC42SE1	1.04675
TRPV2	-2.15425
MYPN	-3.9326
SIM1	0.4385
CDADC1	0.11075
ZFHX4	0.182
NIBP	0.340333333333333
ADAMTS19	-0.984
ABTB2	-2.56225
TSPYL2	-0.356375
EIF2S3	-0.5406
SOX30	0.2925
AP2A1	-0.362166666666667
DKFZP564O0523	0.609666666666667
LOC285398	-0.04575
CDH18	-4.97125
CHL1	0.131375
GATS	-0.7461
TBC1D2B	-0.8565
OR1J1	0.16
GSN	-0.0721666666666667
DPCR1	0.2325
GARNL4	-1.48616666666667
SMARCA5	0.04625
PLEKHG3	0.462166666666667
ZBTB45	0.814
FRMD6	-1.03483333333333
PLS1	0.3945
DGKZ	-0.397833333333333
EFNA1	2.7045
WDR85	-1.0355
ANK2	-0.934
PAGE4	-0.7105
SENP6	-0.132166666666667
AKR7A2	1.28316666666667
FKBP10	-2.4805
VEGFC	-2.02316666666667
LARP1	-0.2136875
SRBD1	0.973
ITGB6	2.60975
SLC1A2	0.599142857142857
INVS	0.0243333333333333
MPO	-0.15825
MOBKL3	-0.1308
CUTL2	-2.058875
KLK2	-0.1765
VIM	-2.085
REG1B	0.2315
PCDHGC4	0.16625
C3orf34	0.582666666666667
SUMO3	-0.279166666666667
CST9L	4.84975
MLL4	-0.53775
SPR	1.73733333333333
SAMD9L	0.84025
ABCE1	-0.5325
SUPT3H	-0.6915
ACTBL1	-0.775
ADAMTS4	1.92583333333333
SLIT3	2.5005
RHEBL1	-1.73425
NPM2	-1.5255
MAN1C1	0.474375
KIAA1856	0.420833333333333
HSPA6	0.87725
LOC388152	-1.6155
C10orf140	-2.012
ZDHHC12	-0.27
LIN7A	0.1715
PHC2	-0.192166666666667
SPHK1	-2.279
TRIM26	0.38925
FAM83E	-0.606
C18orf24	-2.46816666666667
ZNF578	0.394166666666667
ORAI1	-0.338
RUVBL1	-0.0254166666666667
C7orf20	-0.7435
APAF1	-1.0095
SLC36A4	-0.957333333333333
MYH11	4.1145
NEK1	0.6411
MPP2	1.41475
C12orf24	-2.911
TNK2	0.575125
ZNF289	-0.2915
MATN3	-0.387
IFNGR2	0.999333333333333
ITPR1	3.200625
EBF3	1.7358
TBC1D20	0.0457
OR10P1	-0.02025
DDAH2	1.89925
SHPRH	-1.10125
STX7	-0.759
LOC554248	-3.025
BCAR1	-0.27525
ATXN3	0.313333333333333
TRIM27	0.11225
CDC42EP2	0.1795
CHP	0.592214285714286
SOX17	1.627625
ZNF259	-0.586
CHCHD1	0.89275
ZDHHC19	-0.0695
GBP2	1.811
GARNL3	1.057875
MRC2	0.84525
C1orf52	-0.7655
AOF2	-1.1405
LRPPRC	-0.1982
ACVR1C	-0.1725
TM4SF18	4.92333333333333
TMEM169	-0.4865
PPP1R16A	0.12575
EBF1	-1.0515
RRS1	0.251833333333333
SNX2	-0.07375
OR2T2	1.489
RBX1	-0.03075
ANKRD54	0.935833333333333
TSNAX	1.37133333333333
TMEM83	-2.41725
ZBTB7A	0.8025
ATM	-1.59633333333333
LOC338328	2.35683333333333
TIE1	1.06666666666667
HIST1H3G	0.922333333333333
PASD1	-4.96033333333333
TINAG	0.4315
PCDHAC2	0.8495
LRRC15	-0.299875
WBSCR17	-1.758
TFF2	-0.043
PARP2	-1.4725
NDFIP2	-0.751375
PCDHGB2	-0.456
WDR60	0.532
MAP7D2	-1.4829
USP45	-1.40075
