Hybridization REF	TCGA-BH-A0DT-01A-21R-A12D-07
OR9I1	0.756
PDLIM2	0.233625
ADAM7	0.365
GSTCD	0.542166666666667
WDR21A	-0.1535
SLC12A8	0.667
TMEM174	-0.059
IGSF3	0.7025
LRRN1	-0.32325
LOC402117	0.786666666666667
SRPK1	-0.808333333333333
LY6K	-1.2883125
NFIA	3.778
PTCD3	0.096125
LEP	2.99683333333333
PCDH21	-0.596
MAPKAPK2	0.396714285714286
NMNAT1	-0.100333333333333
LHFPL2	-0.170125
C9orf43	0.17325
DIP2A	-0.937666666666667
ACTR8	0.335875
CCDC34	-1.46425
PTPN22	-0.800125
ITGA3	-0.56775
FAM129C	1.2915
RABGGTA	-0.0665
UNC45B	0.52925
KIAA1033	0.058125
ZNF510	-0.470833333333333
CYP2D6	-0.481333333333333
SLC26A10	-1.5645
STX8	0.3555
LUZP1	-0.21275
WDR89	-0.0785
EIF4G3	-0.4322
C5AR1	-0.034875
ZNF623	0.4085
A2M	0.99375
TGM7	0.5735
GRPEL1	-0.463333333333333
LMNB2	-1.2397
ROCK2	0.0711666666666667
SNX16	0.704625
CCDC66	0.319
ANXA3	1.798
KIAA1609	-0.64725
EED	-0.57575
RNF32	1.30166666666667
HES1	0.7208
CLC	-0.238666666666667
ISL1	-0.478833333333333
KIAA0528	0.48525
MANEA	0.3335
C1orf61	-1.8555
hCG_2001000	1.56575
RAPGEF6	0.1826
KIAA0020	0.1645
NEIL1	1.61875
C16orf45	1.93975
RBM10	-0.403166666666667
C10orf125	-1.11375
MRS2L	-0.582
DNAH17	-1.54925
C19orf10	-0.538
C1orf160	0.24775
SLFN12	2.116
EXOC3	-0.770333333333333
HIST3H3	0.859
NCOR2	-0.0585
TNFRSF9	0.88925
MFSD8	0.173
ALX1	-3.84316666666667
NOL1	-1.749
PODN	2.89675
TIAL1	-0.99175
HIST1H1E	-1.24575
NPY6R	0.15375
TM4SF4	-1.05825
CORO2A	0.32225
ETNK2	0.0308333333333333
APOE	0.0874
ANGPT4	0.0475
HDGF2	-1.036
G30	-0.02
ST8SIA4	-0.604125
F2RL1	0.053375
FAM19A4	-1.69625
CCAR1	-0.72275
B3GNT7	0.015
OPHN1	-0.754222222222222
DSCR6	-2.1
C21orf13	1.77383333333333
GAS2L1	0.26525
RFX3	0.751833333333333
COPS4	0.09275
BCHE	-4.024
BCL2	3.664875
HBZ	-2.86083333333333
ARL13B	-0.064125
MAPBPIP	1.45975
MYO15B	0.0105
SPZ1	-0.755
KIAA1324	3.347
PLCL2	-0.3375
C4orf29	-0.51925
WDFY2	-0.49025
ZNF284	-0.1695
NAALADL1	0.1485
DUSP5	1.15116666666667
PXDN	0.5375
SLMO1	0.2335
TNXB	0.2547
BIRC7	-1.633
A4GALT	1.084
TIMM22	-0.27225
FAM110C	1.45425
TOMM34	-0.988625
ABHD9	0.1415
ADAM32	2.365
CRHBP	-0.476
AQP2	0.115375
LOC130355	1.57075
ZNF187	0.584166666666667
ZNF816A	0.6965
F7	-0.781625
CNOT1	-1.371
SLC13A4	-1.16075
ZBTB11	-0.58775
B3GALT5	0.374
EXOC2	0.862166666666667
IRS1	0.7793
TMEM1	0.1246
MRPL34	-0.3415
SAMM50	-0.5705
CDC42EP3	-0.102
HSF2	-0.2091
MFN2	0.11125
TSPAN7	-0.873333333333333
NUCB1	0.648333333333334
RHOH	-0.13975
ARL16	-0.5825
TACR1	0.6155
SFRS5	-0.0605
SNX25	0.348
RHBDF1	0.831166666666667
PCDH18	2.51116666666667
HMG1L1	0.1845
MYO5C	1.9605
MAPK10	2.1995
LDHAL6A	-0.297833333333333
NUDT12	1.18683333333333
NCAM1	-0.866625
GLIS2	-0.091
GGTL4	-0.27875
DAPP1	1.56
ATF7	0.78825
KIAA0748	-0.76075
NFIL3	0.28875
TM6SF1	0.6796
SEZ6	0.07975
NANOS3	1.0165
DNAJA3	-0.288666666666667
CLDN6	-3.301
CIITA	3.2794
EPHA4	-0.794333333333333
FANCC	0.07775
CMTM3	0.124
PSG3	-0.370142857142857
MRPL15	-0.497
C21orf59	-0.02075
PLCXD2	-0.50625
C2orf34	-0.79475
UBE2L6	1.56125
MED14	-0.420666666666667
HP1BP3	0.5013
C6orf208	-0.305
TPBG	0.28325
OSR2	-0.574375
XPC	-0.382333333333333
KLHL7	-0.855916666666667
CCR3	-0.604833333333333
AGTPBP1	-0.864833333333333
PCSK6	0.8234
STAT5A	-0.4464
FAM18B	0.61525
LONRF2	0.820166666666667
PTPN2	0.1685
SF3A3	-0.943166666666667
EFCBP2	-0.9585
HCFC1	-0.907666666666667
AHNAK	0.22365
ACTR5	-0.6215
KIF14	-2.97028571428571
TENC1	0.7675
HEATR5B	1.2855
YIPF2	0.257666666666667
MYEOV2	1.502
DUSP18	1.341
KIAA1012	0.50225
AHR	0.302833333333333
C17orf53	-1.88616666666667
PTPRH	-2.968
ATP6V1C1	0.3268
TAS2R3	-0.2395
LOC440356	0.28375
COQ10B	0.535
PSMF1	0.122583333333333
SORBS2	3.01716666666667
NFE2L2	-0.029
TMCO7	-0.82875
SH3PXD2A	0.3002
SH2D2A	-0.89375
SPINK5	-1.20575
MRPS24	-0.4425
OPA3	0.341875
TRAF7	-0.838333333333333
C4orf35	-0.4124
MT1G	0.00862499999999998
MGC39545	0.0723333333333333
HS1BP3	-0.0571
OR2B2	-0.403
CHRM4	-0.08
SFRP2	2.93433333333333
RIC3	-0.40125
ART1	-0.2195
C6orf1	0.318
DUS4L	0.03325
C10orf104	1.293
TNFAIP6	3.2545
RTEL1	-1
CCT4	-0.3888
ZNF709	-0.141
CHMP6	0.1805
UPP2	1.02725
CYP19A1	-2.376875
CD151	-0.277833333333333
NDUFA13	0.0528333333333333
ARFRP1	-0.710166666666667
FAM26B	1.87225
CRYBA1	-3.8235
MRPL41	-0.192666666666667
NPFFR2	3.726625
HRH2	-0.2575
SCAMP3	-0.2015
MTMR6	0.9004
MTG1	-0.6905
UBTD1	1.0175
CRABP1	-2.867
FLJ33790	0.0106
KIAA1908	-0.111
GPR158	-1.92275
PACSIN3	-0.251666666666667
OMD	4.17483333333333
CATSPER1	-0.627166666666667
HOXB8	0.123625
FBXO46	0.824
OAS1	1.204
SVIL	1.1145
PHB2	-0.8755
ADCY3	0.569
NDRG2	1.18483333333333
ERMAP	0.7739
APBA2	-1.71266666666667
IGSF9	2.059
WNT6	-0.202428571428571
MYCBPAP	3.6255
ATP2B2	-0.2275
CPVL	-0.3102
TRAM2	-0.746166666666667
NOP5/NOP58	-0.59625
ZNRF4	0.391
TLK1	0.503375
MTMR12	0.106571428571429
ZNF384	-0.557833333333333
FAM9B	-3.08933333333333
RPN1	0.161
PMVK	1.112
EIF3D	0.5362
SIX2	-0.5995
HPS1	1.123
RNF7	0.133
PSKH2	0.138
KCTD13	-0.739333333333333
CSMD3	-0.487111111111111
FBF1	-0.0235
IL8	-2.79025
SERPINB13	0.73575
FBXL20	-0.50975
BLR1	0.3195
SH2B1	-0.6545
RFNG	-0.60475
RAB20	1.0695
RBM7	0.012
POLR1A	-0.916
TMPRSS4	-1.655
TAF9	-0.799375
TERF2	-0.851833333333333
TNFRSF1A	0.555666666666667
ACADVL	-0.213666666666667
GTF2H5	0.32925
EDG8	-0.181
C9orf140	-1.9535
UST6	0.198333333333333
ZBTB8OS	-0.307
ZNF710	0.577
GPR174	-1.2845
ATP6V0A2	-0.469
KIAA0319L	-0.558333333333333
XKRX	0.45
DOPEY2	0.6858
SDHD	0.327666666666667
SUMF1	1.762
OSM	1.13625
OPN3	0.12725
DAGLB	-0.377833333333333
PPFIBP1	0.0208
TRIM63	-2.11375
C10orf53	1.617
LYPD3	1.2695
BCL7A	-0.478625
AGER	-1.239
TCF19	-1.842625
SAT2	0.5585
PFTK1	0.7625
GABRE	-2.748125
C15orf38	1.5521
FIS1	0.648
KCNV2	-0.089
CLPS	2.06175
PPCDC	-0.657125
FOXN2	0.2065
NT5E	-2.4632
CD83	0.4195
IL18	0.807875
VPS16	-0.14075
IGFBP2	-0.811166666666667
NOTCH2	0.788
SIGLEC1	2.16775
CD93	5.3935
SULF2	1.616
CEP164	-0.112125
P53AIP1	1.32016666666667
TOR2A	-0.178666666666667
ZNF136	0.26725
MGP	4.11
CCDC144A	0.676333333333333
TRPC1	-0.915666666666667
SMS	-0.6345
MAPK7	-0.322833333333333
RRAGC	0.5145
PARD6A	-0.153666666666667
NUB1	0.533
SYNGR4	0.41725
OR11H12	0.977
WIF1	2.082875
GCH1	-0.1005
OR11H4	-0.5195
SLC44A5	0.1985
GPRIN2	2.02666666666667
LOC401431	-0.25325
CPA4	-2.0437
MELK	-2.82211111111111
IL15RA	0.663
CUL3	0.806625
HMBOX1	-2.16075
PODXL	-1.01775
CCT6B	1.6145
COMTD1	-0.0665
MUC20	1.37116666666667
GPX2	-2.90225
ITK	-0.621625
FBXL5	1.6825
C13orf27	-1.5
DEFA5	-0.209
TRHDE	-0.5895
MTP18	-0.322166666666667
UQCRQ	0.0813
ITGB2	1.1845
CSRP2BP	0.68225
TAS2R44	0.553
PHPT1	0.24325
FAM44C	-0.05075
ERH	-0.04175
MPHOSPH1	-1.98816666666667
MORC1	-1.171
PARVB	-1.45725
LAMA1	-1.90641666666667
PGBD3	1.02025
GIMAP6	4.55025
AREG	3.0375
LIPT1	0.3705
MGC99813	-0.79325
C1orf201	0.1225
GRIN2A	-1.203
MAN2C1	-1.199875
NSUN5	-0.89425
SF3B5	0.2005
MYC	-0.16625
NRXN1	-0.769
ZNF18	0.65925
SPDYA	-0.706142857142857
SLC37A1	1.167
DECR2	0.719
ANKRD38	0.353
SPTLC3	-0.925333333333333
SUPT16H	-0.777625
DTWD2	0.3425
ULBP1	0.594
ZADH1	0.615333333333333
OIP5	-3.033
IL10RB	-0.178833333333333
OTUB2	-0.79225
VWA3A	0.1648
SPIC	0.586
OR6C4	0.692
PSCD4	0.813333333333333
DPY19L2P2	-1.0235
TRAPPC6A	0.846166666666667
C21orf2	0.011
CEMP1	0.27525
LIN7B	0.3095
E2F7	-2.385
VCP	-0.4250625
LAMA3	1.63316666666667
BGN	1.2865
GPR160	1.44883333333333
COCH	-4.6575
GPR81	2.36866666666667
APOBEC3F	-1.85525
tcag7.1017	-0.5985
C1orf32	0.214
SCGB1D2	5.611
FLJ43987	-0.098
C6orf170	0.57975
KLK9	0.263
GPD1L	1.1515
VPS37B	-0.6495
ATG3	-0.463333333333333
ADAMTS17	-0.37
KLHDC2	0.619166666666667
NDUFV2	0.1685
BLK	-2.1915
MATN4	-1.2535
GPM6A	-0.001
GBP4	3.65783333333333
TMEM162	0.209
PKP2	-0.2535
HRASLS	-0.186222222222222
MMP1	-0.25275
SFXN3	0.1171
FSD1	-2.04716666666667
ST6GALNAC3	-1.54783333333333
CA12	2.4767
NCOA6	-0.18125
C19orf58	-0.4358
PPP4R1	0.409833333333333
MAN1A2	0.869166666666667
IKBKAP	-1.15125
UPF1	-0.0118333333333333
KIAA1219	0.48875
WNT16	0.638
SNW1	-0.121375
IL18RAP	3.41525
RPP30	0.053375
CDC40	0.591714285714286
SETD3	0.283666666666667
SLAMF6	-0.3905
ELK4	-0.7775
TRIM47	0.267
ACOX3	1.387125
TRIM6	0.33225
KIAA0372	-0.2745
TP53AP1	1.964625
SMURF2	-0.99125
ADAD1	0.60125
EBP	-1.3037
KRTAP13-2	-0.2315
FLJ36874	-1.94266666666667
TOR1A	-0.1685
P2RY4	0.2575
GPBP1	0.35275
TRPV1	0.686875
ADAMTS12	0.6725
PES1	-1.1635
ATG4A	0.605333333333333
MAGEA10	-3.92475
WFS1	1.3545
CC2D1B	-0.941666666666667
PABPN1	-0.01825
SLC25A30	0.66375
SLCO1C1	0.383333333333333
SLC22A5	1.52275
KIF23	-2.75283333333333
SYN2	-0.00416666666666667
ASPN	8.56233333333333
CENTG2	0.129
QSOX2	-2.1845
FLJ10815	-0.7255
STK24	-0.1751875
SPEG	0.0272
STK10	-0.109
DACT2	0.239
AAAS	-1.00375
SSX3	-1.849125
ABCD3	0.5504
C4orf12	0.043875
PARVG	0.569166666666667
FIG4	1.1955
C9orf46	1.87
TMCO6	-0.1945
IGHMBP2	-1.166
DUS2L	-1.30883333333333
FAM3C	0.09725
TMEM16D	-1.90928571428571
DCTN4	0.37925
KCNH3	-0.60975
EIF2AK2	0.279
AP1S3	1.14075
CST4	1.468
PAM	1.2406875
NUTF2	-1.1355
CITED2	0.4959
SLC39A4	0.4505
C2orf52	-0.9125
GRM3	0.57975
C12orf49	0.386875
CCDC49	-0.445
GRAMD1B	-1.779375
FNDC4	0.69225
SIAH2	0.96125
GDPD4	0.3035
C21orf87	0.91275
ATP5A1	-0.2255
C16orf63	-0.22
LOC388135	-0.0158333333333333
ATP5J2	-0.53175
MMP3	0.4865
EMID2	0.43775
CRHR1	0.22275
WDR70	0.36
C13orf31	2.3975
ZFAND1	0.262
CCL18	4.5035
C3orf49	0.705
RINT1	-0.1085
KIAA0408	-1.81616666666667
F13A1	5.4292
SLC10A1	-0.4455
OGN	3.5195
GIPC2	-0.681333333333333
XPO6	-0.866833333333333
LCE1A	0.3785
FMR1	0.2929
LOC374920	0.3225
DUSP3	0.017625
ANKMY1	0.43275
C7orf50	-0.44775
BBS9	0.2984
UNC119B	-0.364142857142857
C9orf72	0.91675
MGC35440	-0.3385
ENTPD6	-0.5815
PPP1R2P9	0.54825
ERCC4	-0.19475
FAHD2B	-0.53
HMHA1	0.6055
HACL1	-0.139
RAD23A	-0.997
FAM83B	-1.435
PPP5C	-1.49816666666667
RNASEH2C	-0.4995
C9orf153	-1.045
SCAMP4	0.205625
GHITM	1.2067
NDUFB7	0.026
ADCYAP1	0.725
SP110	1.76016666666667
MAP3K7IP2	0.7885
DHH	0.1035
AGRN	-0.124357142857143
WDR33	-0.154833333333333
CEP290	-0.00783333333333335
PRPS1L1	-2.62
KLRA1	-0.568
GPR97	-1.091
CHD7	-0.47175
TLR10	2.0015
SLC30A8	-2.361
HIC1	1.27
IAPP	0.1405
RXFP4	0.3195
GP1BB	0.0315
SHQ1	0.262
NKX2-3	0.537166666666667
API5	-0.277
FTHP1	0.8585
MOV10L1	0.158
TRIM6-TRIM34	2.3585
ADHFE1	1.3905
FAM117A	-0.1125
DDI1	0.218
CDON	0.991833333333333
TRIM73	-0.642
IGKC	4.1275
MMP14	-0.33175
DYNC1LI1	-0.507625
C11orf66	0.16925
TRBV3-1	-0.566
FASTKD5	-0.1905
BIVM	-0.9
LHX4	-0.713
CXCL2	2.0451
RAB2B	-0.447666666666667
IZUMO1	-1.72133333333333
MAP3K15	-2.185125
FAM19A2	0.743666666666667
ZC3H8	-0.499166666666667
ZMAT1	2.39525
SPINK5L3	-3.89425
SLC10A6	3.667
APPL2	-0.1005
CARD10	0.507166666666667
LOC402176	0.111375
EEF1D	0.8039
RAB6A	0.045
C12orf5	-0.440625
PAPOLG	0.422
MSRB2	1.39425
BCR	-0.0332222222222222
PUS3	0.3185
TIAM2	0.56725
ZNF317	-0.159666666666667
CHD2	0.490928571428571
FZD5	-1.60354545454545
NUDT8	-1.74125
ZNF763	-0.433
PRC1	-2.22755555555556
ABCB9	-0.304166666666667
SPATA3	-0.1035
TRAK2	0.731875
STAB1	2.636
LRRTM2	0.252333333333333
psiTPTE22	-0.16375
DBI	0.605
SERPINA11	-0.4885
NAT5	0.1565
C20orf58	-1.66925
RPS6KA4	-0.102
FLJ90650	-0.34925
TGFBRAP1	-0.52725
CHRDL2	2.072625
FAHD2A	-0.803833333333333
CNTN1	0.0535
BBS4	0.2817
TMEM181	0.05175
MINPP1	0.153
MPHOSPH6	-0.837416666666667
HOXC10	0.9053
ITPKB	-0.316857142857143
CLPTM1L	-0.223875
MEOX2	0.9265
ATP6V0C	-0.2225
PRPF8	-0.6765
TMC5	4.256
FKBP3	-0.46075
PLEKHB2	0.064625
OR4D6	0.481
ZNF544	-0.4604
D2HGDH	-0.231625
RPL18A	0.2528
HEL308	0.280625
MPP6	-2.99125
TCERG1	-1.19075
KRT16	0.520166666666667
KLF17	-1.48666666666667
KLF5	0.57975
CDR1	2.779625
VCX3A	-3.6035
FBLN2	2.29325
C14orf104	0.0405
HBE1	-4.3069
OR4S2	0.54
C1orf108	-1.10866666666667
ROBO4	3.63116666666667
CPEB4	0.597875
C11orf80	-1.6905
BCKDHA	0.205833333333333
MYOC	3.93325
GIF	0.4065
CKMT1A	0.4935
RPL3	1.1836
THBS1	2.78075
APOO	-0.781
ARMCX1	2.21225
HSZFP36	0.29175
SNAPC5	-0.16025
EIF4ENIF1	1.09
ZNF433	-0.084
TNFRSF21	-0.72125
TMPRSS7	0.6575
SPATA18	2.3994
HPDL	-2.537
MKL2	2.4723
TBX3	1.43938461538462
C21orf93	0.339
DAXX	0.1405
ELMO1	0.34675
RGS13	1.67283333333333
TAF11	-0.93525
UNC13A	-2.083375
LOC653314	0.1228
ORC3L	-0.55075
IMAA	-3.3545
TARBP2	-0.50875
CABIN1	-0.254
TRIOBP	0.228125
HIST1H2AC	0.79675
RGS22	2.61166666666667
NCOA1	1.25066666666667
IL25	1.5495
SNCG	0.5865
GPR6	0.891
AMDHD1	-0.479333333333333
CHEK2	-0.493625
C6orf142	-0.1895
DRD4	-0.52375
C14orf68	-1.228
GDF11	-2.20325
SEMG2	-0.3925
CD247	0.129
CDAN1	-0.64025
RBMX2	0.303166666666667
TGS1	-0.23025
OIT3	0.95225
SYF2	0.766
MCM4	-2.35725
PKHD1L1	0.106125
CEP192	0.110333333333333
IFT88	1.2505
RPL9	0.854428571428572
RAB32	0.37875
DDX43	-1.3275
P2RX2	0.600833333333333
OR5D18	1.338
UBE1	-1.359
SLC24A1	1.22375
ARHGAP5	-0.31775
CETP	-1.24625
KIAA1731	-1.14533333333333
SLC9A4	0.215
PTPN6	0.574
BAHD1	0.5915
GRIK3	-0.1475
CACNB2	-0.3722
PDE10A	-0.924
DGCR14	-0.50525
PCDHB9	-0.891666666666667
RHOQ	0.526
MAP3K4	0.06025
KTI12	-0.1945
RPL23AP13	-2.1265
GNG11	-0.12325
CLCN3	1.077
GPAM	-0.220625
VSTM2A	1.1355
SLAMF7	2.97016666666667
INTS2	-0.61325
PPP2CA	0.3602
LRP12	-0.454333333333333
SEC14L2	2.23833333333333
DKFZP586H2123	3.986
MC3R	0.13
CIRH1A	-2.08883333333333
HIST1H2AB	0.0176666666666667
POLH	-0.936125
MGC16703	-1.31566666666667
SNAPC2	0.491
FILIP1L	1.55425
RASGRP4	0.3735
LRRC1	1.9495
GAS1	1.38725
PRAC	-1.362
DGKA	-0.711833333333333
NT5C3	-0.10425
PEG3	-3.38708333333333
NADK	-1.44825
PRR17	0.1485
LOC374569	0.477
SGSH	-0.0551666666666667
NLRP8	0.162
GALT	-0.6926
MCF2	-2.556
ZNF263	-0.1765
TACSTD1	0.872
TYR	-5.886
ATP6AP2	0.32325
RNUXA	-0.0445
ABHD10	-0.1909
GDPD2	-1.2015
SLC35C1	-0.25475
UBE2A	0.250875
HERC5	-1.47516666666667
FAM112B	-4.08683333333333
FBXL16	2.27725
DKFZP434A0131	-0.77575
ELA3A	-2.2035
RBM41	-0.620875
HAO2	0.28925
RNH1	0.18425
SHANK2	1.4265
OSBP2	-2.301125
DAK	-0.704
C3orf58	-0.212916666666667
TCL1B	-0.961
KBTBD2	0.1975
SUGT1L1	0.65975
UBE2E2	-0.0613333333333333
MYL9	2.601125
CDC23	-0.5325
PBXIP1	1.3318
CXorf40B	0.7105
NBL1	0.5025
RTBDN	0.5775
RAB11FIP5	0.47
TTTY13	-1.2965
SCOTIN	-0.326833333333333
SOHLH1	-1.92125
CDKN1A	-0.260071428571429
NCK1	0.27625
ZNF550	0.07475
SAPS3	0.70325
SPIN3	0.399
MAGEE2	0.7605
MIS12	-0.581333333333333
OR8H2	0.39
KIAA0774	-1.33383333333333
UNC5D	-1.4615
CUL7	-1.02783333333333
LIPC	-2.85433333333333
DIO1	0.81675
C20orf11	-0.0862
CTRL	-1.22425
HS3ST2	0.9155
PAK4	-0.197166666666667
CCRL1	2.91175
RNF10	0.0755
ZNF567	0.86675
ZNF660	-0.763
TCEAL3	1.23525
MAGOH	0.668333333333333
CENPB	-0.653666666666667
C19orf7	1.254125
LOC388965	0.10975
ZCCHC13	-1.2505
JMJD1A	-0.6672
HIST1H4H	-0.065
TBRG1	-0.2855
GPC3	-3.613125
TAF1C	-1.04325
EBNA1BP2	-0.517
CIAPIN1	-1.17475
PDGFRA	0.615388888888889
CSTB	-0.33325
CENPI	-2.652
GTF2E2	-0.1605
RPP21	-0.463
CCNF	-2.19916666666667
KCNQ3	1.0765
FAM79A	0.63575
SLC22A12	0.1105
NOVA1	-0.964333333333333
FZD3	0.9425
AKAP8	-0.4975
SOCS5	0.52125
CFDP1	-1.056
DLG5	2.14675
PGM5	0.36825
C1orf144	-0.171416666666667
HDAC10	-1.561
RND2	-0.87975
C20orf199	-0.73575
RNMT	-0.461375
SLURP1	0.16625
ASTN1	0.091125
SH3BGR	1.91175
MYCL1	-0.588125
ZHX1	0.227833333333333
CENPK	-3.86575
FOSB	1.2184
LOC643406	0.021875
C2orf59	-0.88775
TMEM135	0.270875
SLC27A2	0.77475
KRT33A	1.138
OVOL1	0.7505
PAMCI	-1.8965
S100A7	4.202
ZNF789	-0.829
HARS2	0.091
RPL23A	-0.1845
TCF23	0.2455
UPF3B	-1.322375
C17orf78	0.2225
HLA-DOB	1.522
C14orf142	0.280666666666667
TEKT5	1.77216666666667
DMWD	0.0815
POLD1	-1.65916666666667
GSCL	-0.3695
CALD1	0.4911
SCRT1	-0.140666666666667
AIG1	1.07725
UNC84B	-1.031
ZNF404	0.33425
TMED6	-3.067
KIAA1462	0.079
LRRC27	2.225
PYGO1	-0.407
PIGU	-0.615
ALAS2	-3.35966666666667
WRNIP1	0.238875
CNNM3	-0.468
ZNF2	0.26275
ST3GAL5	-0.700833333333333
MRPL23	-0.095
TSSK6	-0.53775
PSMA6	-0.3595
C16orf70	-0.6865
KIAA1602	-0.07025
ALMS1	0.4625
DCN	3.421625
TMEM132D	-0.753
SUCLG2	0.51575
ABHD14A	0.07775
DEXI	0.340666666666667
AMPD2	-1.36283333333333
IFNAR2	-0.355333333333333
CYB5A	3.3852
TLOC1	0.8618
NXF5	-0.734833333333333
NRBF2	0.642
KCTD3	2.50325
ITGAE	-0.168
SLC30A3	-1.79683333333333
ZRF1	-0.7905
IFRD2	-0.63425
XAB1	0.146
PYCR2	-0.4195
SERPINB3	-4.1045
TMLHE	-0.0451
GEFT	-1.8935
ABCA5	-0.136125
EMR4	-0.1762
TSFM	0.06575
HIST3H2BB	-0.84525
ARHGEF19	0.51
TSPAN17	0.0375
ABCC8	1.75175
MAP1S	-0.122833333333333
C22orf36	1.1355
BNC2	-0.213785714285714
HIST1H4A	-2.20725
NDUFS3	-0.451333333333333
WDR3	-0.451833333333333
XKR4	-0.76125
TTC33	0.0915714285714286
STMN2	3.90875
CPN2	-1.0725
HSPC105	1.051125
PCOLCE2	-1.82625
C3orf55	1.216
KLHDC9	3.45716666666667
TBC1D23	0.392125
ATXN2L	-1.42258333333333
MAP2K3	-0.298
SCAP	-0.67425
ZNF486	0.446
C20orf96	-0.486
NARS	-0.025
ADAMTSL1	-0.412428571428571
PRCC	0.291666666666667
CCDC126	2.37358333333333
ZNF675	-0.61075
CALCOCO1	0.506
ANKRD43	-0.11825
CWF19L2	0.597166666666667
ZBTB32	1.63783333333333
BRAF	0.50775
ODF4	0.55675
MGC14376	1.10816666666667
HORMAD1	-1.77766666666667
AAK1	-0.116333333333333
PEBP1	1.02616666666667
TNFSF5IP1	0.547
DKFZp564N2472	0.49375
RMND1	0.07425
IGKV1-5	4.5655
COL1A2	3.4035
SERPINA5	0.25475
AANAT	0.603
C19orf21	0.671666666666667
GEMIN5	-0.79075
UBR4	-0.734
LTBP3	0.978166666666667
AMHR2	-2.4355
PROCR	-0.58125
MYBBP1A	-1.23525
C20orf39	0.558
ZNF697	-0.00387499999999998
PASK	-0.6675
ZNF776	0.616
RFXDC2	0.44275
KIAA0467	-0.20225
C10orf96	-2.738
ZNF503	-1.2275
GULP1	-0.516083333333333
KCNE4	2.23533333333333
DKFZp434K191	-0.732625
LOC196913	-1.368
BHLHB4	-0.233
CH25H	1.87275
LOC81691	-0.442
ALPL	-0.117928571428571
COL12A1	2.660875
FOLR3	-2.29133333333333
GPR123	0.0978571428571429
TRIM62	-0.0361428571428571
ABLIM1	1.353
MAST3	-0.75025
RHBDD1	0.569
LOC338809	1.12
RYBP	0.33475
TTC26	0.178625
ZNF22	0.677666666666667
ISCA2	0.2065
RDM1	-2.461
PIGM	0.62075
GNB3	-1.672
ACTR2	0.3916
HMGB1	0.87175
EDG1	3.909
SOAT2	-2.72625
OR10AD1	0.786
RAP1GDS1	1.05991666666667
LCE1F	0.5865
ESM1	-0.415375
RCN3	1.532
CREBL1	-0.5055
DBNL	-0.709166666666667
PTGER3	3.77825
USP30	-0.0515
BCL2L12	-0.4595
KIF26B	2.655
ZNF416	0.23825
ZNF225	-0.0905
C17orf70	-0.02225
ZNF554	0.77575
RAE1	-1.08516666666667
TNIK	0.189833333333333
ACTN3	0.5075
MGC45922	0.01
CCNA1	0.1955
RYK	1.34833333333333
IL26	1.0915
LRP3	0.2305
QARS	-0.33225
SOX7	0.8125
BID	0.02775
OR2S2	0.584
CXCL14	4.2245
C11orf47	-1.173
MGC29891	1.00583333333333
HSPB8	0.9375
PRDM14	-2.236
NUFIP2	-0.146
MNAT1	-0.523875
ZDHHC2	-0.12775
MBNL2	0.80125
ADD3	-0.61225
CSNK2A1P	-1.44625
KLK6	-0.1455
TMEM111	0.1036
KIAA1279	0.21075
NUBP2	-0.252833333333333
RAB42	-0.57875
ID3	-0.6213
TM9SF1	-0.225
MDP-1	-0.16375
POU4F2	-0.518666666666667
IQCK	1.97625
C16orf14	-0.7295
CAPN3	-1.713125
FAM43B	0.341625
RECQL	-0.4095
AP1G1	-0.933428571428571
CTNNBL1	-0.787333333333333
ECHDC1	-0.7295
SMARCC1	-0.5429
FOXQ1	-1.1265
GNAI3	0.0481666666666667
POLG2	-1.6305
CD4	1.12025
ITLN1	-0.342666666666667
EBI2	4.33025
IRF1	0.7115
PTPRE	2.313
PTK2B	-1.2565
NXNL2	3.006
SOX4	1.33338888888889
TSPAN3	-0.235333333333333
SH2D1A	-1.70733333333333
C8orf58	0.0901666666666667
USP20	-1.0465
DUSP22	-0.336166666666667
CALB1	-2.4525
L3MBTL2	0.940583333333333
MCRS1	-0.821
TMEM118	-1.246
C18orf8	0.693
FLJ10241	-0.24225
GJA12	1.116
PKD1	-0.546
ZFP3	0.1715
JAM3	-0.303875
LAPTM4A	1.8379
DIRC2	0.576
KIAA2022	-0.162666666666667
MYOM1	0.771
TRPM8	-2.196
MOP-1	0.4445
PHKG2	-0.102125
ZNF650	0.411875
KIAA1522	1.070625
PSG8	-0.7205
DDX19B	-0.5665
MOBKL1B	0.244
DIAPH2	0.827416666666667
PTPN12	0.46925
CLN8	-0.3291
CRYZL1	0.138833333333333
CRY2	0.405090909090909
FCGR2B	3.80916666666667
PNPLA4	1.894875
ZNF454	0.215
DKFZp434B1231	-0.17875
CLDN11	1.163
RFWD2	0.704833333333333
CIB2	-0.560666666666667
MXRA8	2.703
HRK	-0.767
MAML2	-0.512
C4orf31	-0.35625
C6orf192	0.79525
COG6	1.362625
FAM5B	0.55725
NFATC1	1.0535
SEPT10	0.59425
SCYL1	-0.4669
RPP40	-0.74275
SCOC	0.5806
KIAA1450	0.50125
CTDSPL2	-0.015
TBX5	2.18866666666667
NAPG	-0.103125
RHD	-4.07933333333333
C14orf45	3.273
ZBTB22	0.515
PLCG1	-1.5165
ANKRD10	-0.551375
