Hybridization REF	TCGA-BH-A18V-01A-11R-A12D-07
ECHDC1	-1.02833333333333
SMARCC1	0.0188
FOXQ1	-0.892375
GNAI3	0.1305
POLG2	-2.07275
CD4	1.62025
ITLN1	0.22475
EBI2	5.459
IRF1	1.54875
PTPRE	2.2605
PTK2B	-0.696
NXNL2	-1.8895
SOX4	1.20177777777778
TSPAN3	-0.708666666666667
SH2D1A	-2.10766666666667
C8orf58	-0.645333333333333
USP20	-0.837
DUSP22	-0.503583333333333
CALB1	-2.21716666666667
L3MBTL2	0.589916666666667
MCRS1	-0.86625
TMEM118	0.2495
C18orf8	-0.0641666666666667
FLJ10241	-0.146
GJA12	0.0125
PKD1	-0.0425
ZFP3	0.4085
JAM3	-2.125375
LAPTM4A	1.4283
DIRC2	0.344
KIAA2022	0.914333333333333
MYOM1	-0.515
TRPM8	-0.988666666666667
MOP-1	0.9835
PHKG2	-0.003125
ZNF650	0.639375
KIAA1522	1.162125
PSG8	-1.47616666666667
DDX19B	0.4005
MOBKL1B	1.674
DIAPH2	0.147333333333333
PTPN12	0.36875
CLN8	-1.2336
CRYZL1	-1.15783333333333
CRY2	-0.0525833333333334
FCGR2B	4.9645
PNPLA4	-0.63025
ZNF454	1.1055
DKFZp434B1231	-0.1345
CLDN11	0.4631
RFWD2	0.575
CIB2	0.552333333333333
MXRA8	1.873875
HRK	1.09325
MAML2	1.187
C4orf31	-2.2015
C6orf192	-1.31175
COG6	1.81325
FAM5B	-0.43375
NFATC1	0.0543
SEPT10	1.07125
SCYL1	0.7845
RPP40	-1.12525
SCOC	-0.0611
KIAA1450	0.12775
CTDSPL2	1.46825
TBX5	1.50616666666667
NAPG	-0.161375
RHD	-4.0965
C14orf45	0.989833333333333
ZBTB22	0.5915
PLCG1	-1.9475
ANKRD10	-0.2225
AQP7P2	0.05475
TAGLN2	1.33116666666667
HTR2C	-1.84766666666667
SLC16A7	-0.874666666666667
C17orf83	-0.4375
TSGA14	0.456666666666667
MDH1	-0.544
PPP3R2	-0.0186666666666667
DCBLD2	-2.05142857142857
RBM33	0.2205
DPH3	-0.694
SYT10	-1.142
FMO4	1.551875
THYN1	-1.295
DRD5	1.275
OTOR	0.3765
PGRMC2	0.2171
KATNAL1	-0.9895
PAQR6	-1.50925
UBE2I	-0.09675
C14orf28	0.071
C8orf70	-0.01375
FLYWCH1	-0.629375
ANGPTL3	-2
GLRX2	-0.012
ATP11A	0.484071428571429
ARL5B	1.768625
MUC16	-0.732
SLC25A5	-0.563357142857143
ACRC	-1.424
MYO1C	-0.425
FAM89B	1.56666666666667
FAS	2.707
KIFAP3	0.76475
GLRA2	1.1215
BTN3A2	0.397
CNKSR3	1.16225
CSTF3	-0.0901666666666667
ARPM1	2.427
KIAA1530	-0.632
C9orf150	1.779
PRKCI	0.499
tcag7.1015	-0.4225
SOD3	0.1015
ZNF574	0.7545
CYP21A2	-0.19725
RPL12	-0.0295
COMMD2	1.7825
WIZ	1.396
LOC344405	-0.61
ALDH4A1	-1.28311764705882
CRYAB	3.7635
COPA	1.54646666666667
PCDHGA7	0.4155
KIF11	0.49625
RASD2	0.9885
SLC26A3	-0.2465
ZNF175	-1.614
JAKMIP2	-2.214
C8orf4	0.388833333333333
PTHLH	0.37625
SLC40A1	-0.301916666666667
OR7D4	0.466
PCDHB17	-0.3585
CD36	3.25678571428571
C6orf203	0.5065
PRKG2	0.376
LOC400566	-1.07725
ANAPC13	-0.412
SLCO3A1	2.31875
ZNF692	-2.001
FANCL	-0.686
SH3GLB1	0.81525
C12orf61	-0.4965
KBTBD6	0.04475
SUPT5H	0.73025
XRCC6	0.8057
HUS1B	-0.7815
FAM133B	-0.775357142857143
LOC728276	-0.2195
KCTD18	1.35475
SOS2	0.501833333333333
CCDC99	-0.896
C1QTNF5	2.7945
NNAT	0.373
USP16	-0.38325
LARS	-0.53025
ZBTB2	-0.455875
ABO	0.497833333333333
TRAF3	1.5115
GALNT5	-2.255
NAP5	-1.077
ALG14	-0.511
KIAA0515	0.0511923076923077
WDR75	-0.3915
TEX261	0.982833333333333
LY86	0.7465
LOC389072	-0.5815
FLJ13611	-0.366
MRGPRX2	0.1535
SNRPA	-0.64425
OR2G2	0.4865
GPRASP2	0.43775
C7orf42	0.7345
C9orf163	0.1235
CYP11B2	0.566
FCRL3	1.647
PRDX1	0.23975
FGB	-6.52333333333333
COX17	-0.0576666666666667
C16orf33	-0.38825
PIWIL1	-0.0268333333333333
FOLR1	-1.00233333333333
KIAA0082	-0.1365
FREQ	0.7485
TMCC2	0.021
TCF12	-0.0938333333333334
ZNF721	-1.5695
FAM130A2	0.1485
POU4F1	1.914
SNRPF	-1.01025
SGIP1	1.515
ZNF641	1.8285
EMG1	-0.022125
PRRG4	1.3155
HIRA	-1.193
MYNN	1.274
AEBP2	1.25558333333333
TBXA2R	0.594666666666667
ISL2	-1.58516666666667
PCDHB11	1.5055
RNF144A	-0.6145
MARCH5	0.25325
DULLARD	-0.436666666666667
DCLRE1B	-0.868333333333333
ITGA8	-0.539
TP73	-0.478875
PRKCD	1.00925
NDUFB4	-0.679
ATP13A4	2.388
ANTXR2	-0.699
COL4A3	-0.456333333333333
MYO10	0.9636
SLC6A18	0.3475
PEX1	-0.65475
TMEM74	-0.753666666666667
RBM19	-0.355
TAPBP	1.73895
RUNX1	-0.29775
MID1	-1.58533333333333
GPR64	-0.095
RASEF	-0.4935
GABRG1	-0.50125
MYO16	-0.65925
DBF4	-0.819666666666667
TSHZ2	1.41275
RIPK2	2.379
PPTC7	0.581166666666667
KIF4B	0.0305
LRRC31	-0.203
ZNF540	-0.7435
EFNB3	-0.496166666666667
LOH12CR1	0.787625
STON2	-0.430333333333333
GLP1R	0.73025
CSTF2T	0.725125
IREB2	-0.187375
GRSF1	-0.518
PDCD7	-0.0518333333333333
LRRC43	-0.2235
CNR1	-0.258
IL1F7	-0.491
C12orf64	-0.458
FAM69B	-0.6635
NR2E1	-1.66283333333333
MS4A6A	3.4528
FTL	-0.3361
C7orf36	-0.26075
PCLO	1.13
DYRK2	0.391083333333333
ARIH2	-0.245375
SAMD7	0.4985
SCNN1D	-0.95575
SLC32A1	-0.96475
C22orf25	-0.339
MRPS18A	0.2979
GPR112	-0.4155
EARS2	0.32825
ERN2	0.4955
ATPBD3	0.0918333333333333
PRH2	1.4775
CDKN2D	0.382
PGLYRP2	-0.705
TRIM40	0.371
SEC14L3	0.61
SLC22A1	0.059
BTN2A3	-0.06575
RASA4	0.45175
CCNL2	-0.508666666666667
MYBPC3	0.814
GJA4	2.5895
CDC42SE1	0.796125
TRPV2	-0.41575
MYPN	-4.3138
SIM1	0.2085
CDADC1	0.2155
ZFHX4	1.072
NIBP	1.33966666666667
ADAMTS19	-2.268
ABTB2	1.2
TSPYL2	-0.66225
EIF2S3	-0.4299
SOX30	0.108333333333333
AP2A1	-0.598
DKFZP564O0523	0.259
LOC285398	-0.11825
CDH18	-4.518
CHL1	1.892125
GATS	-1.2947
TBC1D2B	0.421166666666667
OR1J1	-0.4525
GSN	0.891666666666667
DPCR1	0.354625
GARNL4	-0.404833333333333
SMARCA5	0.9615
PLEKHG3	0.526
ZBTB45	-0.051
FRMD6	-0.469
PLS1	-2.55683333333333
DGKZ	0.352666666666667
EFNA1	2.6371
WDR85	0.09275
ANK2	0.223
PAGE4	-1.5275
SENP6	0.793
AKR7A2	-0.158
FKBP10	-1.10925
VEGFC	-2.06033333333333
LARP1	-0.084125
SRBD1	-0.487
ITGB6	3.861
SLC1A2	-1.33571428571429
INVS	-0.199833333333333
MPO	0.928
MOBKL3	0.5904
CUTL2	2.89775
KLK2	-0.0388333333333333
VIM	-0.7175
REG1B	0.605666666666667
PCDHGC4	0.23075
C3orf34	-0.775166666666667
SUMO3	0.364166666666667
CST9L	-0.779
MLL4	0.054
SPR	1.3045
SAMD9L	1.8255
ABCE1	0.81625
SUPT3H	0.684166666666667
ACTBL1	-1.44975
ADAMTS4	1.53383333333333
SLIT3	2.96375
RHEBL1	-0.388
NPM2	0.52425
MAN1C1	-0.263375
KIAA1856	0.20725
HSPA6	2.2675
LOC388152	0.48
C10orf140	-2.05075
ZDHHC12	0.3305
LIN7A	-1.5976
PHC2	0.156416666666667
SPHK1	0.00949999999999999
TRIM26	0.84725
FAM83E	0.4125
C18orf24	-0.446666666666667
ZNF578	-0.0746666666666667
ORAI1	-0.5945
RUVBL1	0.274666666666667
C7orf20	-0.6265
APAF1	-0.16
SLC36A4	0.337333333333333
MYH11	2.0995
NEK1	-0.3743
MPP2	-0.92825
C12orf24	-2.79025
TNK2	0.2195625
ZNF289	-0.613
MATN3	-1.22885714285714
IFNGR2	0.748166666666667
ITPR1	-0.041625
EBF3	2.6687
TBC1D20	-0.5696
OR10P1	0.4925
DDAH2	0.78975
SHPRH	-1.059125
STX7	0.334
LOC554248	-0.67225
BCAR1	0.5615
ATXN3	0.79275
TRIM27	0.7185
CDC42EP2	0.853
CHP	0.909714285714286
SOX17	1.492875
ZNF259	-0.355333333333333
CHCHD1	0.624125
ZDHHC19	0.3805
GBP2	2.337
GARNL3	-1.463625
MRC2	-0.16675
C1orf52	-0.432
AOF2	-0.489666666666667
LRPPRC	-0.3753
ACVR1C	-0.5655
TM4SF18	4.84433333333333
TMEM169	-0.707666666666667
PPP1R16A	-0.04875
EBF1	-0.793166666666667
RRS1	0.514166666666667
SNX2	-0.6015
OR2T2	1.6885
RBX1	0.43075
ANKRD54	0.0826666666666667
TSNAX	0.0856666666666667
TMEM83	-2.212
ZBTB7A	0.1465
ATM	-1.564
LOC338328	1.22066666666667
TIE1	0.388666666666667
HIST1H3G	-0.323666666666667
PASD1	-4.32083333333333
TINAG	0.2625
PCDHAC2	0.67
LRRC15	0.679625
WBSCR17	-1.31975
TFF2	3.411
PARP2	-0.9655
NDFIP2	1.361875
PCDHGB2	-0.173
WDR60	-1.32225
MAP7D2	0.8184
USP45	-0.58425
GSDML	-0.11075
TNS1	0.1909
PLCD4	-1.81875
IQCD	-0.5975
SMPX	-1.89775
CD9	1.75783333333333
SRGN	2.26625
CASP7	0.511375
INOC1	0.450333333333333
DKFZp451M2119	-0.931625
VMAC	1.2435
USP53	-1.2502
CAMK1G	0.07725
TMEM106A	0.649333333333333
CDC20	-0.0226
ACSL5	0.466
CBWD5	-0.493
C1orf87	-0.937
KIAA1274	0.14325
PRUNE2	-2.79328571428571
LYPLA2	-0.742
DOK6	-2.27583333333333
GPR149	-0.149
FAM30A	2.702
TMEM129	0.129
SLC35B3	1.148
ACPP	-1.0293
LOC200261	-2.0955
SLC4A7	-0.4976
CCDC40	-1.18775
GART	-0.793375
THOP1	-1.076
SCARB1	-0.817875
CACNA1F	-0.22375
TRIAP1	-0.482
SYT14L	-0.6325
SFRS8	-1.2275
PBOV1	-0.08875
GOLSYN	0.361
GJB7	-1.562
CAMK2N1	-1.13525
GREM1	3.09
FLJ20433	0.5405
QPCT	-0.7115
PRKAG2	1.13066666666667
H2AFX	-0.589
C6orf154	0.323
PLOD3	-0.91675
ZBTB39	-0.897
WASF3	0.132
DRG1	-0.51025
PRR4	0.6345
SPCS1	-0.7005
KDELR3	2.30133333333333
SRP19	-0.470666666666667
GABRA6	-0.236666666666667
MFSD1	1.37725
MMEL1	2.1685
PDXDC2	0.8086
BUB1	-0.290666666666667
RNF138	-0.157
MYLPF	-0.470666666666667
AIF1	1.22066666666667
DYNLRB1	-0.4961
HCN3	-0.465166666666667
HIST1H2AI	0.44675
MAP4K5	-0.00158333333333332
LASP1	-0.25975
LOC130951	0.5035
PLAA	0.999625
KRT6A	1.9985
C6orf117	-1.298
ARHGAP23	0.5685
PTF1A	-0.407
GPHA2	-0.2715
LCE3B	0.045
MCL1	2.51928571428571
EHBP1	-0.131
PRNP	0.1403125
ZSCAN1	0.56075
C1orf113	-0.845833333333333
FOXA3	0.866875
NEB	0.132
ASGR1	-3.49216666666667
CTGF	1.96366666666667
RAB17	-3.171
MST101	-0.46925
JARID1B	0.4972
USP37	0.3498
PTBP1	-0.1735
PTPN7	-0.0978333333333333
CDC7	-1.7375
SNX7	0.3355
ZNF335	-0.25975
CPT2	-0.24875
HEATR1	0.357
HSPC152	0.3765
C5orf40	0.62775
PSME1	-0.0731666666666667
STAG3	-0.5945
TMEM154	1.20933333333333
KLHL32	-0.625333333333333
TSGA10IP	-0.767
SUV420H2	-1.0605
SF1	-0.6998
2'-PDE	1.0875625
PNLIPRP2	-2.308
TRSPAP1	-0.22325
NUP210	0.056
ANP32C	-0.7695
RAB11B	0.0643333333333333
ASB15	0.428
ITGB3BP	-1.05375
UBASH3A	-0.75325
YWHAB	0.370125
TPRX1	0.35075
LY6G5C	-0.152125
SLC7A2	-3.23475
CLK1	1.253
HSD3B7	0.0563333333333333
VDR	1.97975
C16orf74	-2.595
ACE	0.107
PSMA2	-0.102666666666667
CCDC131	-0.7045
ZNF213	0.556
EML2	-0.23275
ALS2CR13	-1.3745
GLYATL1	-2.00275
DSPP	-0.9655
DHFRL1	0.136375
C10orf30	0.768666666666667
SH3RF2	-1.7485
LOC197322	-0.7975
DLL3	-1.50425
TIGD7	0.647
GFRA3	0.76325
CPA1	-0.026
RTN4	-0.211166666666667
PPT2	-1.0955
FASLG	2.93216666666667
FOXP4	0.794875
RPL26	-0.2313
GNL3L	-1.14916666666667
FMR1NB	0.123166666666667
CD163	7.092
SGPP2	2.7755
GIMAP2	1.13575
CD37	0.862833333333333
DPT	3.905
NBLA00301	1.8545
RGS5	0.00516666666666668
C9orf4	1.1185
ACTL8	-1.07666666666667
PRKAR2B	0.9735
OPLAH	1.9115
C20orf134	0.769
SPACA5	-0.134
TBL1X	1.05683333333333
TSPYL3	0.1965
CHCHD3	-0.231
CRKRS	-0.0258333333333333
GPR65	5.28975
DFFA	-0.585125
FUT1	1.62025
C6orf204	-0.905166666666667
TMEM51	0.5625
ZNF580	-0.106
CMTM2	0.3665
C20orf200	-0.4415
EZH1	-0.738166666666667
FDX1L	0.57025
MRPL32	-0.37075
PCAF	-1.0583
ALOX15B	0.735666666666667
CD59	1.73391666666667
CDK9	0.404
ERP29	-0.544166666666667
TTR	-4.978
BCMO1	0.2855
DDIT4	0.1741
PTGDS	2.3845
C3orf63	-0.507
BST2	-0.855625
CYP1A2	-0.3785
C5orf25	-0.3855
STX1A	-0.284352941176471
OR2A12	0.2845
SH3BP5L	-0.26975
SERINC5	-0.96725
USP6	-0.8709
MRPL3	0.595333333333333
POMP	0.67375
INPP4B	-2.85575
GMPPB	0.70375
EAPP	-0.86425
AHSA1	0.5625
ABCA11	-0.8435
SLC5A6	1.26475
HIVEP2	0.33475
SUMO2	0.251
KIAA1822L	-1.5565
C11orf67	0.239
TXK	-0.005125
PHCA	0.197
ICAM4	-1.77583333333333
FPGS	0.4495
SNRPA1	1.08075
KCNJ4	-0.27775
KIF6	0.6609
HIST1H2BG	-0.660333333333333
SLC5A5	0.3815
ZNF354B	-0.398666666666667
IL12RB2	2.08575
C11orf76	0.205666666666667
GAL3ST2	0.381
AIFM2	-0.165
SYNC1	-1.0275
UBL3	-0.516625
PIK3CG	-0.7025
NLN	0.6416
BCORL1	0.0425
CD5L	-0.3695
ZNF238	0.952666666666667
KIAA1394	-0.8655
C16orf55	-0.3428
CYP3A7	-2.43225
KRTAP3-1	-2.422
TFDP1	1.18466666666667
MND1	-0.16275
NODAL	-0.374666666666667
GTPBP4	0.93225
TUBGCP2	0.565
SLITRK5	1.54175
CIC	0.10975
CD79A	0.8695
SAMD14	0.495666666666667
TNPO3	-0.4315
OR10G3	1.0035
OR10G8	0.6455
CCDC111	-0.6045
HOXC9	-0.18425
DCUN1D1	1.45275
CYB5R1	-0.19125
TSR2	0.16925
DAB2IP	0.9187
SLC6A5	0.306
RAB3D	1.0455
DCUN1D4	-0.879833333333333
ERBB3	-0.659916666666667
SDC1	0.953333333333333
ATP6V1H	-0.5675
SYK	1.6465
ST20	0.6385
C13orf30	2.4505
WDR40A	0.427
ADMR	0.366
LOC388335	2.8225
ACSM1	-1.3325
TDG	-0.52125
FLJ11235	-0.19375
MRPS5	-0.240666666666667
AGPAT2	0.577333333333333
SLC12A1	2.52725
CYP27A1	0.80025
THAP7	-1.05875
XPO1	0.591416666666667
ALMS1L	-0.231333333333333
C1orf2	1.267375
ZNF777	-0.0591666666666667
CAMK2A	0.1735
SMC1B	2.377625
IHPK2	0.005
LEMD1	3.0645
NKD2	-0.691
CLU	-0.576857142857143
ARMETL1	-2.306
PABPC4	-0.467
CXCL12	1.785
TFAP2C	1.3733
TTTY8	-0.0285
ABCB10	-0.1621
ENDOD1	1.07766666666667
IDI1	0.583
KCTD6	-0.668166666666667
CCDC105	-0.1915
ULBP2	-0.180666666666667
ZDHHC5	0.87075
WNT8A	-0.78075
COMMD10	-0.0745
KLHL12	0.153625
GPR50	0.2555
NR5A2	-0.038125
OXGR1	2.33083333333333
EHD3	-0.48825
CAPRIN2	-1.12325
KLRC3	-2.90775
SF3B1	0.702071428571428
IPO7	-0.468
ALDH1A1	-1.61633333333333
ANKRD5	-0.425
TSNARE1	0.028
DDEFL1	1.3145
RNASEL	-0.0871666666666667
DNAH9	-1.5255
HELLS	-1.6585
TNS4	1.3385
NAV1	-0.7157
KIAA1409	-0.966
C20orf26	0.871833333333333
TUBG1	-1.1945
IRX2	1.78775
CNGA4	-0.6835
MGC50559	0.3035
OR4K17	0.176833333333333
TM2D2	0.162833333333333
FAM32A	0.2795
TXNDC14	-0.1985
CCBL1	-1.716
ANK1	-2.8156
PRSS23	-1.519875
PPM1L	0.716
SPATA20	-1.64025
APCS	0.04325
C14orf122	-0.683666666666667
PSMB5	0.239875
C6orf10	-0.4059
SETDB2	-0.132
SPNS3	-0.525
SGMS2	2.3125
MXD3	-0.455166666666667
MON2	-0.4584
CARTPT	0.636333333333333
HNF4A	-1.06533333333333
RABEP1	-1.0318
TNFRSF10B	-0.551625
USH1G	0.1015
PPAP2B	-0.8235
TMEM16K	-0.1315
CTDSP1	0.506166666666667
CDK5R1	-0.637
GABRR1	-0.1655
OPN1LW	-0.216
FAM98C	0.7585
DBN1	0.104625
ACAD10	-0.841083333333333
QTRTD1	-0.194
WNK3	-0.767166666666667
RPS19	0.516
C1QB	3.447125
OTUD5	-0.189375
SLC41A2	2.18483333333333
TMEM22	-0.885833333333333
KHSRP	-0.498833333333333
TNFRSF11A	-0.0213333333333333
FBL	-0.227666666666667
IBTK	-0.145333333333333
OXER1	0.0915
CBLN4	-0.46225
GPR172B	2.5675
CFTR	-0.35
VSX1	1.105
CAMK1D	1.5445
LOXL3	-2.31225
RTP4	4.07325
SLFNL1	0.04575
KIAA0828	-0.706
PAR5	-1.0895
LOC723972	-0.863
GDI2	1.60425
CEBPA	-0.2511
MLF2	-0.088
AFMID	-2.02725
ALOX12B	0.25625
BPHL	-0.465625
COX5B	0.00825
S100A10	1.7991
THOC6	-0.2295
NHN1	0.80325
RRP12	-0.381833333333333
ARID3B	-2.36775
CD3G	-1.2025
KIAA0133	0.083
NAT11	-0.8825
PPAT	-1.71083333333333
SIRT3	-0.5298
TCERG1L	-1.5215
NIPA1	0.4497
DPP8	-0.2341
IL7R	2.2165
ZFP64	0.752833333333333
DMAP1	-0.7944
TRMT12	0.939
TLR4	1.8867
WFIKKN2	0.338
RAB12	-0.428166666666667
DDX51	-1.06316666666667
KIAA1086	-2.886
ZNF295	-0.828
ACVR2B	-1.39921428571429
LOC494150	-0.55675
ZNF517	-0.0885
DNASE1L2	-1.62133333333333
SUFU	0.151416666666667
LOC283677	-1.834
LMO3	-1.30416666666667
PPP2R5D	0.160833333333333
ZNF587	-0.0673
HIST4H4	0.756
CYP2C8	-0.26375
C1orf80	-0.114166666666667
DOCK5	1.43983333333333
C9orf24	1.81625
OR5AR1	0.1185
C11orf24	0.611
UNQ1940	-0.512
CAP2	0.667
TIMM44	-0.426
DSEL	-2.0187
ROM1	0.53625
FBXO4	0.563625
MYLC2PL	-2.10825
MLH3	-0.1695
NOX1	0.682833333333333
DPEP2	1.5385
DNAJB5	-0.5315
RLTPR	0.3565
MBIP	-0.678833333333333
COPB1	0.118
SFTPA1B	0.092
C10orf4	-0.9082
PRELID1	-0.26725
NOLA1	0.9285
C19orf24	-0.02475
TLR9	-1.5345
HLA-DMA	3.643
HCRP1	-1.698
GPR137	-0.0521666666666667
ITGA11	-1.1335
PHF13	0.0711666666666667
MARK4	0.5735
METTL4	0.61
MBD3	-0.845
LOC134145	0.91125
FGF3	0.135
SLC35A3	0.096625
CLEC16A	-0.32525
AMOTL1	-0.385416666666667
FLJ31438	-1.0655
PAICS	-1.141625
TOMM40L	1.04916666666667
MMD	-2.00725
KLK10	3.8431
NIT2	-0.3215
SERPINB10	0.646
KLF15	-1.2499
CCDC5	-1.023
WSB2	-0.408125
ME3	1.075375
CACYBP	-0.96325
TCTN2	-0.9375
JAK1	0.2735
C2orf25	0.0505
GPD2	1.59925
FBXL11	0.769833333333333
CDV3	1.02075
GALNT11	-0.73475
NDUFA12L	-1.0874
FLOT1	-0.0785714285714286
TOR1AIP2	1.23375
MMP25	2.06125
C1orf164	-0.0276
CHST5	-0.02475
LYRM4	-0.85755
GPER	-3.1265
HIPK2	0.214833333333333
DAP	1.5902
ZMIZ1	0.397
DDX58	1.49575
DCC1	0.556
AKT1	-0.0365
ENPP6	2.43516666666667
ERVWE1	-0.673666666666667
CDC34	-0.3585
RNF125	-2.5375
CASC1	-0.47825
SHROOM2	-2.2055
RRM2B	-0.392
COL6A3	0.799125
TMEFF1	-0.9815
PLEKHA4	-1.1318
LYSMD1	0.271333333333333
SEPT1	-0.690666666666667
AOF1	0.2365
GNPAT	-0.17875
WDR18	-0.5995
HSD17B12	1.34616666666667
HIST1H2BM	0.0108333333333333
INDOL1	1.189
SUDS3	-0.233
C1orf192	0.78
CYP2B6	-0.57525
TBC1D2	2.02483333333333
SLC25A12	0.63325
ERCC6L	-0.280833333333333
MGC10814	-1.2565
POLR2C	-0.0181666666666667
ZNF77	-0.1845
EIF3K	0.1658
HPX	-0.833
ANKRD27	0.896625
MALAT1	-1.17325
PLB1	1.318
HRNBP3	-1.1485
CPSF4	-0.2555
OR52N2	0.8325
PIP5KL1	0.15475
GH1	0.1235
HPS5	-0.461
SLFN5	1.237375
POP5	-0.1025
OVOS2	1.0385
C20orf108	-0.859375
MARS	-0.29725
CLRN3	1.6605
ARSE	-2.47066666666667
PPIE	0.708333333333333
PHACS	1.0985
GP5	-0.2295
IL8RB	0.889333333333333
FCRLA	-1.354375
ARRDC1	0.7777
KRTAP9-4	0.4025
ZNF613	-0.0215
OR11A1	0.3805
TMEM132B	-2.361375
PGLS	0.18325
BSND	-1.903
KCNK18	0.1425
FOXD4	-0.043
SV2C	0.0925
LCN2	5.05616666666667
ZNF490	0.7311
C3orf15	-0.3194
CACNA2D4	-0.84
CBX5	-0.2355
MAGEB4	0.948
BOLA1	1.89525
PPP2R5E	-0.63525
COL5A1	0.7185
ASB7	1.47666666666667
SFT2D1	0.149625
DERL1	1.3188
RABL2A	0.7415
MOAP1	-0.3075
KIAA1545	-0.444
F3	-0.40075
PLEKHM2	-0.12525
CCDC89	0.742333333333333
EFCAB1	1.1585
TMEM48	-0.202
SEPHS2	-0.121
PYGM	-0.60425
PRICKLE1	2.0435
WNT5B	2.055
TAS2R38	0.3425
IMP5	0.38075
KHDRBS1	0.1553
LARS2	-0.438666666666667
C3orf28	-1.66625
FTCD	-1.85225
C10orf68	-0.191666666666667
DGAT2L3	0.347
PSEN1	0.563916666666667
MGC33657	0.12825
PLA2G4B	1.14333333333333
CDKN2A	-3.73941666666667
DLX1	-0.5435
TSHB	0.175
C18orf37	-0.874
MEX3C	1.397
MAMDC2	1.75925
PDIA4	-0.978416666666667
ATP5E	-0.56575
CASP2	-0.414785714285714
SERBP1	-0.763153846153846
ZNF341	-0.339166666666667
TESC	-2.86575
TMEM31	-0.01175
OR51I2	1.147
YTHDC1	-0.0611428571428571
JUN	1.65083333333333
AGMAT	-2.5175
PCNXL2	-0.7995
ATAD5	-1.282625
STK38	1.46125
AZI1	-0.68025
RBP1	1.9945
C4orf26	-0.11025
KIAA1026	1.219875
TMEM101	0.34325
HSFX1	-0.5095
TREX1	1.3385
C18orf10	-0.2787
TRIM15	-0.412875
CA6	-0.09475
CEP57	-0.095875
AR	-1.62366666666667
SESN2	-0.245666666666667
KIF3C	0.402125
EPB41L5	0.134
ARHGEF10	-1.31904761904762
POLR3D	0.316875
INDO	2.93833333333333
GABRA3	0.3545
SCG5	-2.0487
E2F3	0.1896
TIGD5	1.49875
FGD6	1.24066666666667
KLHL3	-0.50575
SCGB3A2	-1.248
URP2	1.05733333333333
ATP6V1B1	2.0734
CALML6	-0.6235
LOC100049076	-2.2065
TMF1	1.02475
LOC388503	0.112
CDH5	2.098375
RPS6KC1	0.0563333333333333
DAAM1	-0.128
TNFRSF10D	-0.49825
GSTT1	-0.0431
INPP5A	0.27375
TRAF3IP1	0.3224
SMARCE1	-0.304230769230769
VRK1	-0.55875
TTC16	0.3865
AARS	0.7235
ARHGAP27	0.719166666666667
ZAK	1.04478571428571
ACSM2B	-3.01325
TRAP1	-0.682
MRPL53	0.555125
RNF44	-0.528
NPTXR	1.06575
DPYSL3	2.20083333333333
APP	1.4745
GLS2	-2.732
MNX1	-1.7825
CMTM7	1.0225
OR10A7	-0.017
NYD-SP21	3.3265
ORC5L	0.1625
SLC16A10	-0.20375
TMEM178	-1.564
LOC441601	-4.17775
PTGIS	1.67875
KBTBD7	1.14075
C19orf41	4.32325
CEACAM3	1.60833333333333
KRT23	4.68175
SERHL	0.63
PNKD	0.044
UBC	0.44875
ATRN	-1.292
HAPLN1	-1.442
RANGAP1	0.25425
C10orf26	1.169
KCNA7	-0.3675
SRY	0.65
LOC376693	-0.181
HIST1H2BF	0.057
CDCA8	0.1615
MLC1	-0.45175
TNIP3	1.72
OR4D1	0.5905
IFT52	0.842166666666667
GOLT1A	-0.3595
UTP20	-0.497625
RP3-402G11.5	0.0675
PRSS33	-1.06825
PMPCA	-0.5905
APOB48R	2.28416666666667
GLTP	-0.02675
MPL	1.52825
C9orf78	0.14075
ADAM12	0.80275
CSPG4	-1.362
LOC144305	0.564
KRTAP4-10	-0.2816
PAK1	0.249
ADCY7	0.5707
TAS2R43	0.3395
FRAS1	-0.889285714285714
PPP1R14A	-0.326666666666667
OR2B6	-0.99775
ATP13A1	-0.240166666666667
SIDT1	-1.996
C1RL	0.0075
PRKRA	0.1945
TLN1	0.7637
RP11-50D16.3	0.2155
MITF	-1.655
GYS1	-1.1765
LYG1	0.257833333333333
NSMCE4A	0.1605
DNAI1	-0.0595
HOXD11	1.257
FNBP1L	0.257
DHX35	-0.386
LCE3E	0.3935
SLC33A1	1.40425
DCLK3	-0.205666666666667
TRIM33	-2.0375
TMCC3	1.24866666666667
FBXO42	-0.238166666666667
C1orf27	-0.6021
C17orf50	0.493
RNF14	0.201916666666667
SLC4A8	-2.05125
RAB3IP	-1.0477
COX6C	-0.736642857142857
PCSK1	-2.5135
SLC13A1	-0.054625
ARF6	0.0768333333333334
KIAA1009	-0.03975
HOXA13	-2.1685
HMGN1	-0.223125
CXADR	0.121166666666667
MGC14436	0.066
UTF1	0.4345
TSC22D1	1.7509
BZRAP1	1.17233333333333
PUF60	0.958333333333333
SHC1	-0.094125
HOOK3	0.0748
LIMS2	1.40733333333333
BAHCC1	0.106333333333333
CLCC1	-0.0598333333333333
ENTPD3	1.4514
SMO	0.76975
PIK3R5	1.86925
CDC14A	-0.91725
KRT1	0.7165
ENOX2	0.626
FLJ22655	-2.2385
FPRL1	2.298
INTS6	0.9414
ZCCHC5	-0.2515
SMC3	-0.4775
C6orf123	0.741666666666667
FLJ20160	1.99725
LOC653391	-1.3115
GSS	-1.198
