Hybridization REF	TCGA-E2-A1BC-01A-11R-A12P-07
MGEA5	-0.116375
HIST1H3A	0.3175
ING1	-0.341375
BCAT1	-3.08975
ORC6L	-4.55745454545454
KLK11	0.523666666666667
C19orf28	-1.49675
DNER	-4.81775
MED22	-0.525285714285714
ETV6	1.26966666666667
CHAC2	-1.80525
CD300E	-0.083
CEBPB	0.587
ZNF398	-0.4985
LRCH3	0.2585
HMGA1	-2.11666666666667
CAPN7	-0.0785
MGC5566	-3.041
CCL3	3.367125
NANOS1	0.19525
ZFYVE19	0.278
APITD1	-1.1955
PARD3	0.400625
IRAK4	-0.107166666666667
SERPINI2	0.319
CEP170L	-0.824
TTC9	1.785125
MYOM3	-1.1035
MLPH	1.998125
LOC222699	0.5785
NRG1	-0.715166666666667
TBC1D9	2.97590909090909
TTK	-5.1225
ZNF557	0.7598
DDX41	-0.290333333333333
FANK1	2.3905
UBE2D2	-0.623875
PSMB10	0.043625
MYH7B	0.081
GABARAPL2	-0.6535
MARVELD2	1.789
DGCR2	1.14966666666667
UNC45A	0.562
C6orf72	-0.1185
ZNF683	2.9975
GIT2	-0.193375
CASK	0.019
C14orf161	2.37916666666667
LRRC44	1.128
TIFA	0.284625
UTP11L	-0.494375
C6orf65	-0.77375
FDPS	-0.10775
DUSP9	-1.9865
SLC17A8	0.9704
OR51G1	0.1015
NANS	0.22375
OLFML1	1.932
ATP10B	-1.78828571428571
NPAS3	-0.10825
PRKCA	-2.1956
GGA2	-0.3850625
LCE4A	0.562
SPANXN3	-1.05325
CCDC115	1.27625
SDCCAG3	-1.24925
GLIPR1L1	-0.08075
TTC1	0.12625
C17orf76	-0.526
MAD2L2	-1.437
HIPK1	-0.1547
LRRC3B	-0.268666666666667
CLN3	0.1355
C17orf47	-0.073
FMN2	-3.05575
TUBB1	-1.39171428571429
WAPAL	0.0746666666666667
C3orf21	-0.23
SCN5A	-0.2195
SMYD1	0.343
BEX5	-0.40375
ZNF192	0.353
SEC22A	0.149
GRIA2	0.0965714285714286
KIAA0825	-1.10175
NUSAP1	-4.43336363636364
LANCL1	-0.026
C15orf40	-0.4369
ZNF645	0.177875
GPR61	-0.4045
NLRP14	-1.2315
SNX21	-0.1836
C1QTNF8	0.0395
C17orf46	0.07125
IFNA8	0.472
SPRR1B	-2.76366666666667
FLRT1	-1.018
SNX17	0.773166666666667
ASB2	-1.32183333333333
HBG1	-5.2505
RPRML	-3.95225
JOSD2	0.0353333333333333
PLSCR3	0.227
SPOCD1	-1.3815
RAB39	-0.635
GHRH	3.15416666666667
ITIH5L	0.589
C17orf37	0.33925
SMCR8	-0.097
DPY19L2P3	-1.24633333333333
IL11RA	0.667
GDF3	-4.72716666666667
RPS6KB1	-1.00508333333333
DNAJC19	0.2958
TOP1	-0.21125
CRCT1	-0.620875
MPST	0.371875
DPM2	0.60125
FAM38B	-1.97133333333333
SLC18A1	-3.32833333333333
FARP1	0.911666666666667
PAX7	-0.07775
TUBD1	-1.33975
GNL3	-0.374375
BTG2	2.12286666666667
NDUFS6	-0.97975
C1orf79	-1.80075
ERAL1	-0.3075
ECHS1	1.0295
VPS4A	-0.602
CYP11A1	-0.11175
ABCC6	-1.09471428571429
PBX4	-1.854
MOSC1	0.814375
NCF4	0.15025
HYMAI	-0.416
NAGPA	-0.26425
OTOP2	0.02075
ACOT12	-0.7605
MTHFD2L	-1.273625
LOC441376	1.5555
C19orf34	0.4685
RAB1B	-0.224
ALDOAP2	0.4315
NTRK1	-1.54716666666667
ARTS-1	0.6383
SLC6A11	-1.51
NAP1L2	-0.7315
CNGB1	-0.0671666666666666
EPB41L4B	1.249
FAM134B	1.477375
HS3ST3A1	-0.561333333333333
CPXM2	4.53075
SIRPB2	0.5025
CHORDC1	-1.2225
TRIB3	-1.07666666666667
SLC2A5	0.04975
C2orf49	-0.503333333333333
DDX5	0.09575
OR5L1	0.2305
ANAPC4	-0.560666666666667
ZSWIM1	0.516125
LOC93622	0.36825
KCNK3	0.472
RP11-35N6.1	-2.518625
ZFP161	0.173
AQP9	1.09975
SLC15A2	-0.363
MREG	1.0935
OR9I1	0.038
PDLIM2	0.35775
ADAM7	-0.159
GSTCD	0.0245
WDR21A	0.093625
SLC12A8	1.24283333333333
TMEM174	-0.00600000000000001
IGSF3	1.13566666666667
LRRN1	0.4205
LOC402117	-0.59725
SRPK1	-1.3975
LY6K	-1.56406666666667
NFIA	3.56
PTCD3	-0.6125
LEP	3.38116666666667
PCDH21	-1.22433333333333
MAPKAPK2	0.6445
NMNAT1	-0.00683333333333334
LHFPL2	-0.004375
C9orf43	0.6665
DIP2A	-0.256166666666667
ACTR8	0.114375
CCDC34	-1.40375
PTPN22	-2.032875
ITGA3	-0.680625
FAM129C	0.186
RABGGTA	0.494833333333333
UNC45B	0.97875
KIAA1033	0.1885
ZNF510	0.495166666666667
CYP2D6	-0.313166666666667
SLC26A10	-0.93
STX8	-0.17425
LUZP1	0.515375
WDR89	0.0531666666666667
EIF4G3	0.058
C5AR1	0.572625
ZNF623	0.649
A2M	0.7175
TGM7	0.6905
GRPEL1	0.1465
LMNB2	-1.9549
ROCK2	0.0625
SNX16	-0.129125
CCDC66	0.27525
ANXA3	-0.6315
KIAA1609	-0.973
EED	-1.281
RNF32	-1.2432
HES1	0.5504
CLC	0.0306
ISL1	-1.30983333333333
KIAA0528	-0.101625
MANEA	-0.115
C1orf61	-2.745
hCG_2001000	-0.2285
RAPGEF6	-0.5028
KIAA0020	-0.785666666666667
NEIL1	1.281
C16orf45	1.09975
RBM10	-0.2915
C10orf125	-1.368375
MRS2L	-0.9755
DNAH17	-0.294875
C19orf10	-0.61225
C1orf160	0.98925
SLFN12	1.276
EXOC3	-0.4955
HIST3H3	0.32875
NCOR2	0.696
TNFRSF9	-1.52475
MFSD8	0.494
ALX1	-3.48316666666667
NOL1	-1.615
PODN	3.109
TIAL1	-1.07625
HIST1H1E	0.99975
NPY6R	0.2535
TM4SF4	0.275333333333333
CORO2A	0.4555
ETNK2	1.4235
APOE	1.0509
ANGPT4	-0.0445
HDGF2	0.364
G30	0.016
ST8SIA4	-0.4615
F2RL1	-0.13025
FAM19A4	-3.4275
CCAR1	-0.2645
B3GNT7	-0.06725
OPHN1	-0.1968
DSCR6	1.211
C21orf13	0.712666666666667
GAS2L1	1.01083333333333
RFX3	-0.703166666666667
COPS4	0.382
BCHE	-3.6235
BCL2	2.312
HBZ	-3.50316666666667
ARL13B	0.671
MAPBPIP	0.525
MYO15B	0.058625
SPZ1	-0.2605
KIAA1324	3.43233333333333
PLCL2	-0.40475
C4orf29	-0.8735
WDFY2	-0.252
ZNF284	-0.541
NAALADL1	0.7825
DUSP5	-0.211
PXDN	1.518625
SLMO1	-1.177
TNXB	0.6989
BIRC7	-1.14325
A4GALT	0.817
TIMM22	-0.013
FAM110C	1.225
TOMM34	-0.800625
ABHD9	0.145
ADAM32	0.1075
CRHBP	1.479
AQP2	0.49775
LOC130355	1.26475
ZNF187	0.343666666666667
ZNF816A	0.3805
F7	0.917625
CNOT1	-1.2846
SLC13A4	-1.84125
ZBTB11	-0.227
B3GALT5	-0.2025
EXOC2	-0.318666666666667
IRS1	0.7062
TMEM1	0.0818333333333333
MRPL34	-0.431166666666667
SAMM50	0.3205
CDC42EP3	-0.228375
HSF2	-1.0384
MFN2	0.47975
TSPAN7	-0.713833333333333
NUCB1	1.00225
RHOH	-1.67625
ARL16	-0.2025
TACR1	-0.438
SFRS5	0.586833333333333
SNX25	0.110125
RHBDF1	1.34883333333333
PCDH18	2.4755
HMG1L1	0.166
MYO5C	1.387
MAPK10	0.7085
LDHAL6A	-0.270833333333333
NUDT12	1.3225
NCAM1	-0.010625
GLIS2	0.788
GGTL4	2.104
DAPP1	-0.93225
ATF7	1.452375
KIAA0748	-1.86525
NFIL3	-0.65325
TM6SF1	0.112
SEZ6	0.021875
NANOS3	-0.0318333333333333
DNAJA3	-0.1085
CLDN6	-2.617
CIITA	2.1746
EPHA4	-0.618
FANCC	-0.5
CMTM3	0.96
PSG3	-0.323142857142857
MRPL15	-0.80375
C21orf59	-0.023
PLCXD2	-0.37525
C2orf34	0.1485
UBE2L6	1.547125
MED14	-0.859833333333333
HP1BP3	0.0243
C6orf208	-0.1085
TPBG	0.19225
OSR2	0.821
XPC	0.462333333333333
KLHL7	-1.28891666666667
CCR3	-0.302166666666667
AGTPBP1	-0.832
PCSK6	1.08373333333333
STAT5A	-0.2082
FAM18B	0.0375
LONRF2	0.368333333333333
PTPN2	-1.051875
SF3A3	-0.494
EFCBP2	0.176
HCFC1	-0.271166666666667
AHNAK	1.1148
ACTR5	0.07125
KIF14	-5.343
TENC1	1.9885
HEATR5B	0.9935
YIPF2	0.7415
MYEOV2	0.462333333333333
DUSP18	1.24525
KIAA1012	0.103
AHR	-0.222666666666667
C17orf53	-1.35216666666667
PTPRH	-4.00825
ATP6V1C1	-0.2781
TAS2R3	0.5725
LOC440356	-1.28275
COQ10B	0.8435
PSMF1	0.235166666666667
SORBS2	2.15883333333333
NFE2L2	-0.87375
TMCO7	-0.9425
SH3PXD2A	0.7859
SH2D2A	-2.72725
SPINK5	-4.947
MRPS24	-0.81625
OPA3	0.8085
TRAF7	0.301666666666667
C4orf35	-0.835166666666667
MT1G	-0.836375
MGC39545	0.416
HS1BP3	0.4158
OR2B2	-0.3705
CHRM4	0.492
SFRP2	3.56141666666667
RIC3	0.656
ART1	0.759
C6orf1	0.498875
DUS4L	-1.68075
C10orf104	0.592
TNFAIP6	2.9595
RTEL1	-1.35575
CCT4	-1.1403
ZNF709	0.03825
CHMP6	0.423666666666667
UPP2	-0.239
CYP19A1	-1.83325
CD151	1.29783333333333
NDUFA13	0.2485
ARFRP1	-0.3105
FAM26B	1.155
CRYBA1	-2.73
MRPL41	0.436166666666667
NPFFR2	-1.547375
HRH2	0.2155
SCAMP3	0.0798333333333333
MTMR6	0.629
MTG1	-0.689833333333333
UBTD1	1.99675
CRABP1	-3.54
FLJ33790	0.7527
KIAA1908	-0.3925
GPR158	-2.228
PACSIN3	0.8425
OMD	4.553
CATSPER1	-0.37
HOXB8	-0.455285714285714
FBXO46	1.0895
OAS1	1.40483333333333
SVIL	-0.002
PHB2	-0.78175
ADCY3	-0.811
NDRG2	1.348
ERMAP	0.7915
APBA2	-1.51316666666667
IGSF9	1.5985
WNT6	-0.178
MYCBPAP	-0.83875
ATP2B2	-0.2343
CPVL	-2.2305
TRAM2	-0.189083333333333
NOP5/NOP58	-1.15825
ZNRF4	0.424
TLK1	0.354
MTMR12	0.307857142857143
ZNF384	0.103333333333333
FAM9B	-3.46175
RPN1	-0.1998
PMVK	0.76175
EIF3D	0.2794
SIX2	0.283
HPS1	0.462
RNF7	0.57675
PSKH2	-0.625
KCTD13	-0.0323333333333333
CSMD3	-0.7464
FBF1	-0.435
IL8	-4.93275
SERPINB13	0.338222222222222
FBXL20	-0.58775
BLR1	-0.03575
SH2B1	0.387833333333333
RFNG	0.618125
RAB20	1.75633333333333
RBM7	-0.229
POLR1A	-0.204333333333333
TMPRSS4	-3.483
TAF9	-0.710375
TERF2	-0.466333333333333
TNFRSF1A	0.7795
ACADVL	-0.515333333333333
GTF2H5	-0.02275
EDG8	-0.9825
C9orf140	-1.793875
UST6	0.292
ZBTB8OS	-0.9875
ZNF710	0.9315
GPR174	-2.273
ATP6V0A2	-1.2625
KIAA0319L	0.293666666666667
XKRX	-0.455
DOPEY2	1.2467
SDHD	-0.217166666666667
SUMF1	1.32025
OSM	2.602
OPN3	-2.62725
DAGLB	0.165833333333333
PPFIBP1	0.22
TRIM63	-3.15725
C10orf53	0.954
LYPD3	2.18266666666667
BCL7A	-0.206
AGER	-1.07533333333333
TCF19	-2.147
SAT2	-0.20875
PFTK1	0.2835
GABRE	-1.93875
C15orf38	1.5769
FIS1	-0.2185
KCNV2	0.18925
CLPS	0.34625
PPCDC	-0.72825
FOXN2	-0.0335
NT5E	-3.4198
CD83	0.053
IL18	-0.91125
VPS16	0.69325
IGFBP2	-0.434166666666667
NOTCH2	0.8805
SIGLEC1	1.735375
CD93	5.2745
SULF2	0.69625
CEP164	-0.386375
P53AIP1	0.261333333333333
TOR2A	-0.2765
ZNF136	0.2695
MGP	2.4401
CCDC144A	1.2186
TRPC1	-0.5025
SMS	-0.863666666666667
MAPK7	-0.673
RRAGC	0.81225
PARD6A	0.268666666666667
NUB1	-0.077
SYNGR4	0.21175
OR11H12	0.393
WIF1	0.322571428571429
GCH1	-0.555
OR11H4	-0.5565
SLC44A5	-0.3635
GPRIN2	0.502833333333333
LOC401431	0.049
CPA4	-2.8707
MELK	-4.81155555555556
IL15RA	0.60175
CUL3	0.38525
HMBOX1	0.27225
PODXL	-1.60775
CCT6B	0.699
COMTD1	-0.67725
MUC20	-0.2085
GPX2	-3.602125
ITK	-2.193
FBXL5	1.60475
C13orf27	-1.37
DEFA5	0.419
TRHDE	-0.101
MTP18	-0.651166666666667
UQCRQ	0.1911
ITGB2	0.909083333333333
CSRP2BP	0.2085
TAS2R44	0.0325
PHPT1	0.3805
FAM44C	-0.00375
ERH	-0.49725
MPHOSPH1	-2.99433333333333
MORC1	-0.549
PARVB	-1.1285
LAMA1	-1.9445
PGBD3	0.454
GIMAP6	4.169
AREG	-2.75383333333333
LIPT1	-0.40075
MGC99813	-1.1125
C1orf201	0.3625
GRIN2A	-1.2998
MAN2C1	-0.186
NSUN5	-1.024
SF3B5	0.0585
MYC	-2.153
NRXN1	-1.12025
ZNF18	-0.146
SPDYA	-0.633
SLC37A1	0.803
DECR2	0.4605
ANKRD38	2.290625
SPTLC3	-0.651166666666667
SUPT16H	-0.55475
DTWD2	1.312
ULBP1	0.2805
ZADH1	0.342666666666667
OIP5	-4.021
IL10RB	0.00616666666666667
OTUB2	0.491125
VWA3A	0.0253333333333333
SPIC	-0.031
OR6C4	-0.2535
PSCD4	0.519833333333333
DPY19L2P2	0.148
TRAPPC6A	0.937
C21orf2	0.164666666666667
CEMP1	-0.05025
LIN7B	0.1915
E2F7	-3.8005
VCP	0.4434375
LAMA3	0.8465
BGN	2.71175
GPR160	1.4075
COCH	-5.07833333333333
GPR81	1.35
APOBEC3F	-1.39225
tcag7.1017	-1.032
C1orf32	0.415
SCGB1D2	5.94975
FLJ43987	0.0165
C6orf170	-0.185
KLK9	0.411
GPD1L	1.5475
VPS37B	0.2465
ATG3	-0.261166666666667
ADAMTS17	-0.205
KLHDC2	0.226
NDUFV2	0.50975
BLK	-1.8645
MATN4	-1.9575
GPM6A	0.682375
GBP4	2.92283333333333
TMEM162	-0.0706
PKP2	0.108
HRASLS	-0.579444444444444
MMP1	-4.63575
SFXN3	-0.0605
FSD1	-2.25083333333333
ST6GALNAC3	-0.7175
CA12	2.2807
NCOA6	-0.01425
C19orf58	0.5119
PPP4R1	0.655833333333333
MAN1A2	0.989333333333334
IKBKAP	-1.1865
UPF1	0.481833333333333
KIAA1219	0.931
WNT16	0.718833333333333
SNW1	-0.077875
IL18RAP	1.50625
RPP30	-0.37325
CDC40	-0.454642857142857
SETD3	0.275166666666667
SLAMF6	-0.285
ELK4	-0.5365
TRIM47	0.135833333333333
ACOX3	1.01125
TRIM6	1.462625
KIAA0372	-0.309833333333333
TP53AP1	0.995
SMURF2	-0.6005
ADAD1	0.266
EBP	-1.3451
KRTAP13-2	-0.6595
FLJ36874	-0.838166666666667
TOR1A	-0.1285
P2RY4	1.047
GPBP1	0.06425
TRPV1	-0.416875
ADAMTS12	1.59433333333333
PES1	0.3533
ATG4A	0.944166666666667
MAGEA10	-5.15125
WFS1	1.427
CC2D1B	-0.246
PABPN1	-0.467875
SLC25A30	0.7215
SLCO1C1	0.456333333333333
SLC22A5	1.595
KIF23	-2.59216666666667
SYN2	0.318333333333333
ASPN	8.73316666666667
CENTG2	0.29
QSOX2	-2.401
FLJ10815	-0.185666666666667
STK24	-0.24475
SPEG	-0.6698
STK10	-0.033
DACT2	-2.974
AAAS	-0.67725
SSX3	-0.903285714285714
ABCD3	0.1303
C4orf12	-0.18025
PARVG	0.311333333333333
FIG4	0.312
C9orf46	0.792
TMCO6	-1.3605
IGHMBP2	-0.25475
DUS2L	-0.825333333333333
FAM3C	-0.7406875
TMEM16D	-2.906
DCTN4	0.77975
KCNH3	-0.47475
EIF2AK2	0.4505
AP1S3	1.57775
CST4	1.591
PAM	0.2744375
NUTF2	-0.52275
CITED2	0.7617
SLC39A4	-2.1135
C2orf52	-0.8665
GRM3	-1.295
C12orf49	0.586875
CCDC49	-0.2889
GRAMD1B	-1.538625
FNDC4	1.8925
SIAH2	0.871625
GDPD4	-0.880666666666667
C21orf87	0.168
ATP5A1	0.135833333333333
C16orf63	-0.676375
LOC388135	0.235
ATP5J2	-1.397625
MMP3	0.073
EMID2	-0.37025
CRHR1	0.3785
WDR70	-0.16425
C13orf31	2.04
ZFAND1	-0.4475
CCL18	3.12516666666667
C3orf49	0.806
RINT1	-1.471
KIAA0408	-0.830833333333333
F13A1	4.873
SLC10A1	0.0445
OGN	3.12275
GIPC2	-1.2705
XPO6	-0.451
LCE1A	0.8575
FMR1	0.1386
LOC374920	-0.1385
DUSP3	0.20575
ANKMY1	0.625
C7orf50	-0.3715
BBS9	-0.0362
UNC119B	-0.541625
C9orf72	-0.184625
MGC35440	-0.711
ENTPD6	0.25975
PPP1R2P9	0.27375
ERCC4	0.03025
FAHD2B	-0.0865
HMHA1	-0.39
HACL1	-0.132
RAD23A	-0.362833333333333
FAM83B	-0.865
PPP5C	-0.0731666666666667
RNASEH2C	-1.04975
C9orf153	-0.881666666666667
SCAMP4	0.77575
GHITM	0.3683
NDUFB7	0.408375
ADCYAP1	0.5865
SP110	1.35116666666667
MAP3K7IP2	0.0245
DHH	-0.213
AGRN	0.810571428571429
WDR33	0.209666666666667
CEP290	0.4605
PRPS1L1	-0.259166666666667
KLRA1	-0.228
GPR97	-0.096
CHD7	-1.29916666666667
TLR10	0.57825
SLC30A8	-1.192
HIC1	1.996
IAPP	-0.309
RXFP4	0.3995
GP1BB	1.93475
SHQ1	0.7005
NKX2-3	0.0791666666666667
API5	0.15075
FTHP1	0.3315
MOV10L1	0.86
TRIM6-TRIM34	3.23833333333333
ADHFE1	1.605
FAM117A	-0.6425
DDI1	0.611166666666667
CDON	-0.3945
TRIM73	-0.5085
IGKC	4.2275
MMP14	1.01683333333333
DYNC1LI1	-0.66725
C11orf66	0.448
TRBV3-1	-2.01233333333333
FASTKD5	-0.07075
BIVM	-0.50125
LHX4	-0.51975
CXCL2	1.1855
RAB2B	-0.214333333333333
IZUMO1	-1.052
MAP3K15	-2.277625
FAM19A2	0.0248333333333334
ZC3H8	-0.613
ZMAT1	1.972875
SPINK5L3	-2.6935
SLC10A6	0.902
APPL2	0.303125
CARD10	-0.372
LOC402176	-0.53975
EEF1D	0.7141
RAB6A	0.5286
C12orf5	-0.5265
PAPOLG	-0.0105
MSRB2	1.18825
BCR	0.931388888888889
PUS3	-0.153
TIAM2	0.0695
ZNF317	0.0211666666666667
CHD2	0.262818181818182
FZD5	-0.913954545454546
NUDT8	-1.036
ZNF763	-0.0545
PRC1	-4.22222222222222
ABCB9	1.31733333333333
SPATA3	0.1425
TRAK2	1.526875
STAB1	2.731625
LRRTM2	-0.2585
psiTPTE22	2.01775
DBI	1.3205
SERPINA11	0.8695
NAT5	0.94475
C20orf58	-2.21325
RPS6KA4	-0.516833333333333
FLJ90650	2.17425
TGFBRAP1	0.4805
CHRDL2	-0.4145
FAHD2A	-0.4275
CNTN1	0.5735
BBS4	0.5251
TMEM181	0.461
MINPP1	-0.69175
MPHOSPH6	0.813666666666667
HOXC10	-1.5652
ITPKB	0.11675
CLPTM1L	-0.9095
MEOX2	0.872
ATP6V0C	0.760875
PRPF8	-0.797166666666667
TMC5	3.8165
FKBP3	0.513
PLEKHB2	-1.09625
OR4D6	0.649
ZNF544	-0.4077
D2HGDH	0.650875
RPL18A	-0.7053
HEL308	-0.3035
MPP6	-3.24975
TCERG1	-1.82175
KRT16	1.56533333333333
KLF17	-1.46075
KLF5	-1.97825
CDR1	4.790375
VCX3A	-4.1825
FBLN2	3.008875
C14orf104	-0.44525
HBE1	-5.3897
OR4S2	1.3175
C1orf108	-0.5125
ROBO4	3.83683333333333
CPEB4	1.186
C11orf80	-0.6555
BCKDHA	1.13283333333333
MYOC	3.56375
GIF	1.1375
CKMT1A	-2.9605
RPL3	0.7184
THBS1	2.949
APOO	-0.8365
ARMCX1	1.2865
HSZFP36	1.021
SNAPC5	-0.48575
EIF4ENIF1	0.71775
ZNF433	0.59075
TNFRSF21	-0.890625
TMPRSS7	0.586
SPATA18	1.2026
HPDL	-4.188
MKL2	1.7212
TBX3	0.258692307692308
C21orf93	0.298666666666667
DAXX	0.38725
ELMO1	0.076625
RGS13	1.29333333333333
TAF11	-0.9325
UNC13A	-2.201
LOC653314	-0.2214
ORC3L	-1.1165
IMAA	-2.552
TARBP2	-0.6255
CABIN1	-0.0463
TRIOBP	0.31425
HIST1H2AC	2.24525
RGS22	-0.822
NCOA1	1.054
IL25	2.1285
SNCG	0.5525
GPR6	0.0655
AMDHD1	-1.9865
CHEK2	-1.816125
C6orf142	-0.911
DRD4	1.193
C14orf68	-1.45175
GDF11	-1.99275
SEMG2	0.1795
CD247	-2.40975
CDAN1	-0.54675
RBMX2	-0.248833333333333
TGS1	-0.50275
OIT3	0.61
SYF2	0.62775
MCM4	-2.547625
PKHD1L1	-0.3065
CEP192	-0.954166666666667
IFT88	0.92375
RPL9	0.144214285714286
RAB32	-0.607625
DDX43	-1.9475
P2RX2	0.535333333333333
OR5D18	1.0105
UBE1	0.55175
SLC24A1	0.5715
ARHGAP5	0.528
CETP	-0.019
KIAA1731	-0.8055
SLC9A4	0.7625
PTPN6	1.16825
BAHD1	0.227
GRIK3	0.7585
CACNB2	-0.5801
PDE10A	-0.01075
DGCR14	0.18975
PCDHB9	-0.558333333333333
RHOQ	0.515666666666667
MAP3K4	-0.787
KTI12	-0.296833333333333
RPL23AP13	-0.4355
GNG11	0.65075
CLCN3	1.16366666666667
GPAM	1.61475
VSTM2A	0.4455
SLAMF7	0.673
INTS2	-1.04175
PPP2CA	0.6004
LRP12	-0.349333333333333
SEC14L2	3.11388888888889
DKFZP586H2123	1.66025
MC3R	-0.022
CIRH1A	-1.71816666666667
HIST1H2AB	1.30366666666667
POLH	-0.310625
MGC16703	-2.54533333333333
SNAPC2	0.28
FILIP1L	1.108
RASGRP4	0.7905
LRRC1	2.352
GAS1	1.4155
PRAC	-1.03125
DGKA	-0.370666666666667
NT5C3	-0.79425
PEG3	-2.8995
NADK	-0.15675
PRR17	0.24175
LOC374569	1.21775
SGSH	0.739833333333333
NLRP8	0.6365
GALT	-0.7612
MCF2	-0.461
ZNF263	1.34725
TACSTD1	0.553166666666667
TYR	-6.8928
ATP6AP2	0.62925
RNUXA	-0.00675
ABHD10	-0.0253
GDPD2	-1.19925
SLC35C1	0.0715
UBE2A	0.09575
HERC5	-1.97833333333333
FAM112B	-5.40066666666667
FBXL16	2.4025
DKFZP434A0131	-0.90125
ELA3A	-2.643
RBM41	-0.84875
HAO2	0.73475
RNH1	1.2065
SHANK2	1.678
OSBP2	-1.231875
DAK	0.972
C3orf58	-0.138909090909091
TCL1B	-0.9925
KBTBD2	-0.64625
SUGT1L1	1.0655
UBE2E2	0.217333333333333
MYL9	2.93425
CDC23	-0.7795
PBXIP1	1.6944
CXorf40B	0.9705
NBL1	1.41525
RTBDN	2.814
RAB11FIP5	0.492125
TTTY13	-1.1455
SCOTIN	0.233583333333333
SOHLH1	-1.143
CDKN1A	-0.131928571428571
NCK1	0.1055
ZNF550	0.27525
SAPS3	0.384166666666667
SPIN3	0.552166666666667
MAGEE2	-0.24125
MIS12	-1.38516666666667
OR8H2	0.3685
KIAA0774	-2.1795
UNC5D	-3.566
CUL7	0.329666666666667
LIPC	-3.94666666666667
DIO1	3.49675
C20orf11	-0.3322
CTRL	-0.9015
HS3ST2	1.9275
PAK4	1.113
CCRL1	3.84575
RNF10	0.03
ZNF567	0.18825
ZNF660	-0.4715
TCEAL3	1.6215
MAGOH	0.229
CENPB	0.6515
C19orf7	0.782125
LOC388965	0.1695
ZCCHC13	0.7975
JMJD1A	-0.7979
HIST1H4H	2.328
TBRG1	-0.3333
GPC3	-2.825
TAF1C	-0.79375
EBNA1BP2	-0.632666666666667
CIAPIN1	-0.7885
PDGFRA	0.409555555555556
CSTB	-0.9455
CENPI	-3.60633333333333
GTF2E2	-0.809666666666667
RPP21	-0.129
CCNF	-0.9875
KCNQ3	0.56
FAM79A	0.5985
SLC22A12	0.3175
NOVA1	-0.401833333333333
FZD3	-0.0163
AKAP8	-0.339
SOCS5	0.68575
CFDP1	-1.06275
DLG5	1.0115
PGM5	0.823583333333333
C1orf144	0.602916666666667
HDAC10	-0.8535
RND2	-1.23025
C20orf199	-1.24
RNMT	-0.519875
SLURP1	0.294
ASTN1	-0.721125
SH3BGR	1.3595
MYCL1	-0.1405
ZHX1	0.407333333333333
CENPK	-4.83475
FOSB	3.2266
LOC643406	0.227
C2orf59	-0.666125
TMEM135	1.2365
SLC27A2	-2.0315
KRT33A	2.3985
OVOL1	1.4485
PAMCI	-1.90816666666667
S100A7	-1.3775
ZNF789	-1.658
HARS2	-0.08475
RPL23A	-0.863333333333333
TCF23	0.105
UPF3B	-1.100375
C17orf78	0.3665
HLA-DOB	0.133
C14orf142	0.559333333333333
TEKT5	1.70916666666667
DMWD	0.1965
POLD1	-2.4925
GSCL	-0.6925
CALD1	0.9905
SCRT1	0.716666666666667
AIG1	-0.6205
UNC84B	1.2755
ZNF404	-1.705
TMED6	-3.2315
KIAA1462	1.5735
LRRC27	1.8362
PYGO1	0.4415
PIGU	0.0611666666666667
ALAS2	-4.102
WRNIP1	-0.157625
CNNM3	0.639
ZNF2	0.7575
ST3GAL5	-0.137916666666667
MRPL23	0.00125
TSSK6	-0.805666666666667
PSMA6	-0.1145
C16orf70	-0.95
KIAA1602	0.14775
ALMS1	0.245666666666667
DCN	3.8285
TMEM132D	0.035
SUCLG2	0.41275
ABHD14A	-0.15475
DEXI	0.110666666666667
AMPD2	-0.791833333333333
IFNAR2	-0.3335
CYB5A	2.9745
TLOC1	0.793
NXF5	-0.590833333333333
NRBF2	0.063
KCTD3	0.6165
ITGAE	-1.03183333333333
SLC30A3	-2.7435
ZRF1	-1.7235
IFRD2	-0.60425
XAB1	-0.22125
PYCR2	-0.7595
SERPINB3	-5.031
TMLHE	0.16
GEFT	-0.452375
ABCA5	-0.572875
EMR4	-0.438
TSFM	-0.41725
HIST3H2BB	0.9125
ARHGEF19	1.123
TSPAN17	0.2555
ABCC8	4.09575
MAP1S	0.52
C22orf36	1.6695
BNC2	0.565642857142857
HIST1H4A	-2.00666666666667
NDUFS3	0.645333333333333
WDR3	-1.0225
XKR4	-0.60675
TTC33	0.150923076923077
STMN2	4.034
CPN2	-0.880833333333333
HSPC105	0.690875
PCOLCE2	0.19875
C3orf55	2.733
KLHDC9	2.235
TBC1D23	0.3115
ATXN2L	-0.533083333333333
MAP2K3	-0.292833333333333
SCAP	0.06675
ZNF486	1.32733333333333
C20orf96	0.37025
NARS	-0.255
ADAMTSL1	-1.23942857142857
PRCC	-0.188833333333333
CCDC126	2.576
ZNF675	0.28825
CALCOCO1	0.6705
ANKRD43	5.155
CWF19L2	0.0168333333333333
ZBTB32	1.29933333333333
BRAF	-0.74075
ODF4	0.0725
MGC14376	0.896833333333333
HORMAD1	-3.3406
AAK1	-0.00624999999999999
PEBP1	0.647583333333333
TNFSF5IP1	-0.00866666666666667
DKFZp564N2472	0.469
RMND1	0.49375
IGKV1-5	4.36875
COL1A2	3.85675
SERPINA5	-3.34525
AANAT	0.1985
C19orf21	0.438333333333333
