Hybridization REF	TCGA-E2-A1B4-01A-11R-A12P-07
CAPN7	0.0765
MGC5566	-2.53975
CCL3	2.58514285714286
NANOS1	-0.702
ZFYVE19	-0.17275
APITD1	-0.241833333333333
PARD3	0.1995
IRAK4	0.193833333333333
SERPINI2	0.381
CEP170L	-1.2755
TTC9	2.554
MYOM3	-1.16575
MLPH	1.4335
LOC222699	0.989
NRG1	-0.728833333333333
TBC1D9	1.96290909090909
TTK	-3.97933333333333
ZNF557	0.7299
DDX41	-0.272833333333333
FANK1	4.434
UBE2D2	-0.471875
PSMB10	0.469375
MYH7B	0.3375
GABARAPL2	-0.14625
MARVELD2	1.87033333333333
DGCR2	1.0645
UNC45A	-0.441333333333333
C6orf72	0.177
ZNF683	2.474
GIT2	-0.564125
CASK	1.61766666666667
C14orf161	5.17983333333333
LRRC44	1.74825
TIFA	0.75275
UTP11L	-0.49975
C6orf65	-1.06975
FDPS	-1.59975
DUSP9	-1.7385
SLC17A8	-0.2085
OR51G1	0.131666666666667
NANS	0.243
OLFML1	1.616
ATP10B	-1.35325
NPAS3	0.91
PRKCA	-2.5792
GGA2	-0.04525
LCE4A	0.7015
SPANXN3	0.683666666666667
CCDC115	0.991375
SDCCAG3	-1.456
GLIPR1L1	0.103
TTC1	-0.02175
C17orf76	1.297
MAD2L2	-1.599
HIPK1	-0.1397
LRRC3B	-0.755833333333333
CLN3	-0.683454545454545
C17orf47	0.932
FMN2	-3.57257142857143
TUBB1	-1.305875
WAPAL	0.121333333333333
C3orf21	-1.189
SCN5A	-1.0034
SMYD1	0.89675
BEX5	1.87725
ZNF192	-0.3495
SEC22A	-0.1825
GRIA2	5.76214285714286
KIAA0825	-0.72925
NUSAP1	-3.81227272727273
LANCL1	-0.110875
C15orf40	0.2493
ZNF645	0.042375
GPR61	0.5775
NLRP14	0.5835
SNX21	-0.4609
C1QTNF8	0.6465
C17orf46	0.244
IFNA8	3.3935
SPRR1B	-1.7055
FLRT1	-0.21475
SNX17	-1.45116666666667
ASB2	0.167333333333333
HBG1	-5.5325
RPRML	-1.4275
JOSD2	0.565666666666667
PLSCR3	0.29425
SPOCD1	-1.31183333333333
RAB39	0.4045
GHRH	4.75633333333333
ITIH5L	0.4085
C17orf37	1.1915
SMCR8	0.2785
DPY19L2P3	-0.966666666666667
IL11RA	-0.219
GDF3	-4.2765
RPS6KB1	-1.16925
DNAJC19	1.5591
TOP1	-0.07925
CRCT1	1.5575
MPST	0.259375
DPM2	-0.3605
FAM38B	-2.23483333333333
SLC18A1	-2.21433333333333
FARP1	1.03316666666667
PAX7	0.52075
TUBD1	-1.20375
GNL3	-0.00575
BTG2	1.74873333333333
NDUFS6	-0.0085
C1orf79	-0.872
ERAL1	0.361
ECHS1	0.64475
VPS4A	-0.752166666666667
CYP11A1	0.139875
ABCC6	0.728785714285714
PBX4	-2.159
MOSC1	-1.972875
NCF4	-2.235
HYMAI	0.0335
NAGPA	-0.732375
OTOP2	0.39525
ACOT12	-0.0925
MTHFD2L	-0.049375
LOC441376	2.25125
C19orf34	0.0395
RAB1B	-1.362
ALDOAP2	-1.6065
NTRK1	-1.187
ARTS-1	0.3672
SLC6A11	-1.987
NAP1L2	-1.34575
CNGB1	-0.274333333333333
EPB41L4B	2.24609090909091
FAM134B	2.3565
HS3ST3A1	-0.9265
CPXM2	4.2805
SIRPB2	0.223
CHORDC1	-0.441333333333333
TRIB3	-1.8955
SLC2A5	-0.154
C2orf49	-0.472
DDX5	0.26625
OR5L1	1.545
ANAPC4	0.146833333333333
ZSWIM1	0.83575
LOC93622	-0.107375
KCNK3	-1.0925
RP11-35N6.1	-1.479625
ZFP161	0.819333333333333
AQP9	0.0433333333333333
SLC15A2	-1.61033333333333
MREG	1.2635
OR9I1	0.401
PDLIM2	-0.116875
ADAM7	0.7765
GSTCD	0.3675
WDR21A	-0.14775
SLC12A8	0.9465
TMEM174	0.524
IGSF3	1.28308333333333
LRRN1	4.60125
LOC402117	0.166
SRPK1	-1.16183333333333
LY6K	-2.205125
NFIA	3.448
PTCD3	-0.263625
LEP	0.394166666666667
PCDH21	-0.598333333333333
MAPKAPK2	-0.026
NMNAT1	-0.068
LHFPL2	-0.38075
C9orf43	1.494
DIP2A	-1.099
ACTR8	0.322
CCDC34	-0.91025
PTPN22	-1.512
ITGA3	0.508375
FAM129C	-0.3675
RABGGTA	0.369166666666667
UNC45B	-0.873
KIAA1033	-0.617375
ZNF510	1.02283333333333
CYP2D6	-0.3125
SLC26A10	-1.1675
STX8	0.423
LUZP1	-0.16225
WDR89	0.790666666666667
EIF4G3	0.4744
C5AR1	0.181
ZNF623	0.359
A2M	-0.21575
TGM7	-0.309
GRPEL1	-0.462666666666667
LMNB2	-1.8434
ROCK2	-0.218666666666667
SNX16	1.646375
CCDC66	1.542
ANXA3	0.20975
KIAA1609	-0.162625
EED	-1.062
RNF32	-1.4656
HES1	1.5243
CLC	-0.599166666666667
ISL1	-0.0015
KIAA0528	0.478875
MANEA	-0.550875
C1orf61	-1.8065
hCG_2001000	0.2995
RAPGEF6	0.0975
KIAA0020	-0.991166666666667
NEIL1	2.04375
C16orf45	1.706125
RBM10	-0.181333333333333
C10orf125	-2.051625
MRS2L	-0.17525
DNAH17	-1.585
C19orf10	-0.921
C1orf160	0.8965
SLFN12	1.0995
EXOC3	-0.0643333333333333
HIST3H3	0.60275
NCOR2	-0.0576666666666667
TNFRSF9	0.2975
MFSD8	0.249
ALX1	-3.19883333333333
NOL1	-1.45475
PODN	2.6085
TIAL1	-0.829
HIST1H1E	-1.829
NPY6R	0.71425
TM4SF4	0.65725
CORO2A	-0.5415
ETNK2	-0.631166666666667
APOE	-0.6683
ANGPT4	-0.196
HDGF2	-1.01425
G30	0.071
ST8SIA4	-1.946
F2RL1	0.366875
FAM19A4	-0.08125
CCAR1	0.3885
B3GNT7	-0.11025
OPHN1	-0.1182
DSCR6	-0.9165
C21orf13	2.96816666666667
GAS2L1	0.243583333333333
RFX3	0.309
COPS4	-0.353125
BCHE	-5.05216666666667
BCL2	3.538125
HBZ	-3.71883333333333
ARL13B	-0.314125
MAPBPIP	0.5235
MYO15B	-0.030625
SPZ1	-1.27525
KIAA1324	3.98122222222222
PLCL2	-2.041875
C4orf29	-0.86875
WDFY2	-0.5225
ZNF284	-0.193
NAALADL1	0.14
DUSP5	1.04483333333333
PXDN	0.3055
SLMO1	-0.531
TNXB	0.244
BIRC7	-1.312
A4GALT	0.477333333333333
TIMM22	0.8495
FAM110C	2.28025
TOMM34	-1.29825
ABHD9	0.0305
ADAM32	1.2735
CRHBP	-2.30975
AQP2	0.60375
LOC130355	1.6465
ZNF187	0.717
ZNF816A	0.7055
F7	1.57575
CNOT1	-1.2095
SLC13A4	-1.5635
ZBTB11	-0.2995
B3GALT5	-0.50875
EXOC2	1.5115
IRS1	0.0947
TMEM1	-0.120666666666667
MRPL34	0.100333333333333
SAMM50	-0.549
CDC42EP3	0.66325
HSF2	-0.6235
MFN2	0.5835
TSPAN7	-2.32316666666667
NUCB1	-0.0496666666666667
RHOH	0.9275
ARL16	-0.5405
TACR1	-0.055
SFRS5	0.296833333333333
SNX25	1.338
RHBDF1	0.291666666666667
PCDH18	1.244
HMG1L1	-0.509
MYO5C	1.9975
MAPK10	3.082
LDHAL6A	-0.162
NUDT12	1.9525
NCAM1	0.143125
GLIS2	0.0995
GGTL4	-0.3515
DAPP1	-0.10525
ATF7	0.596375
KIAA0748	-0.4025
NFIL3	-0.5385
TM6SF1	0.124888888888889
SEZ6	-0.07025
NANOS3	0.6925
DNAJA3	-0.8935
CLDN6	-2.3435
CIITA	2.4609
EPHA4	-1.77633333333333
FANCC	-0.602
CMTM3	-0.028375
PSG3	-0.636166666666667
MRPL15	-1.3885
C21orf59	0.89075
PLCXD2	0.03175
C2orf34	-0.027125
UBE2L6	0.471375
MED14	0.355666666666667
HP1BP3	-0.5418
C6orf208	0.569
TPBG	1.51475
OSR2	-0.795125
XPC	-0.202833333333333
KLHL7	-0.853416666666667
CCR3	-0.2855
AGTPBP1	-1.03583333333333
PCSK6	-0.0691999999999999
STAT5A	-1.2012
FAM18B	0.76575
LONRF2	1.53516666666667
PTPN2	-0.49925
SF3A3	-1.0145
EFCBP2	-0.9135
HCFC1	-1.5805
AHNAK	0.27835
ACTR5	-0.2245
KIF14	-4.05485714285714
TENC1	0.80875
HEATR5B	1.7555
YIPF2	0.488833333333333
MYEOV2	1.21966666666667
DUSP18	1.3295
KIAA1012	0.3715
AHR	0.639833333333333
C17orf53	-2.3305
PTPRH	-3.37475
ATP6V1C1	0.1546
TAS2R3	0.326
LOC440356	-0.963
COQ10B	0.5425
PSMF1	0.405333333333333
SORBS2	3.57
NFE2L2	0.52625
TMCO7	-0.93175
SH3PXD2A	0.5909
SH2D2A	-2.05325
SPINK5	-3.13825
MRPS24	-0.88425
OPA3	0.284625
TRAF7	-0.0233333333333333
C4orf35	0.827
MT1G	-0.452
MGC39545	0.676
HS1BP3	-0.4848
OR2B2	0.4185
CHRM4	-0.2415
SFRP2	3.36758333333333
RIC3	2.1985
ART1	0.3805
C6orf1	1.244625
DUS4L	-0.732
C10orf104	0.6435
TNFAIP6	2.9465
RTEL1	-0.66925
CCT4	-1.294
ZNF709	0.51775
CHMP6	0.298166666666667
UPP2	0.8905
CYP19A1	-3.48457142857143
CD151	0.292333333333333
NDUFA13	0.136833333333333
ARFRP1	-1.14033333333333
FAM26B	1.595
CRYBA1	-1.248
MRPL41	0.193833333333333
NPFFR2	-1.7575
HRH2	-0.065
SCAMP3	-0.727833333333333
MTMR6	0.1534
MTG1	-1.33666666666667
UBTD1	1.40875
CRABP1	-2.733
FLJ33790	0.6053
KIAA1908	-0.145166666666667
GPR158	-0.09025
PACSIN3	0.319833333333333
OMD	4.0472
CATSPER1	-0.171666666666667
HOXB8	-1.933125
FBXO46	1.4865
OAS1	0.889
SVIL	0.56025
PHB2	-0.91175
ADCY3	-0.828
NDRG2	1.218
ERMAP	0.3903
APBA2	-1.4005
IGSF9	1.658
WNT6	-0.464
MYCBPAP	1.8685
ATP2B2	-0.3372
CPVL	-2.2323
TRAM2	-0.470090909090909
NOP5/NOP58	-0.052
ZNRF4	0.40175
TLK1	0.8255
MTMR12	0.639214285714286
ZNF384	-0.822333333333333
FAM9B	-3.87125
RPN1	0.6332
PMVK	0.443
EIF3D	-0.1006
SIX2	1.01825
HPS1	0.586928571428571
RNF7	0.52625
PSKH2	0.515
KCTD13	-0.3205
CSMD3	-0.538444444444445
FBF1	0.2685
IL8	-6.34471428571428
SERPINB13	0.5982
FBXL20	0.2485
BLR1	0.5605
SH2B1	-0.333833333333333
RFNG	-0.812
RAB20	0.808
RBM7	-2.19375
POLR1A	-0.667166666666667
TMPRSS4	-3.03925
TAF9	-0.527875
TERF2	-0.552333333333333
TNFRSF1A	0.496
ACADVL	-0.187
GTF2H5	0.932
EDG8	-0.423333333333333
C9orf140	-2.160625
UST6	0.211333333333333
ZBTB8OS	0.152
ZNF710	0.5485
GPR174	-2.735
ATP6V0A2	-0.545
KIAA0319L	-0.39525
XKRX	-0.1575
DOPEY2	1.6194
SDHD	-0.123
SUMF1	2.21275
OSM	0.9135
OPN3	-0.237
DAGLB	0.0265
PPFIBP1	-0.712
TRIM63	-2.83525
C10orf53	-0.6865
LYPD3	1.12083333333333
BCL7A	-0.16825
AGER	-0.804833333333333
TCF19	-1.822125
SAT2	0.47175
PFTK1	0.6625
GABRE	-3.23075
C15orf38	0.6592
FIS1	0.063
KCNV2	0.55125
CLPS	-0.11625
PPCDC	-0.24225
FOXN2	-1.31583333333333
NT5E	-3.8472
CD83	-0.1255
IL18	0.920375
VPS16	0.18575
IGFBP2	-1.14133333333333
NOTCH2	1.53325
SIGLEC1	0.838142857142857
CD93	4.898
SULF2	1.518
CEP164	0.365875
P53AIP1	0.9195
TOR2A	0.269833333333333
ZNF136	1.25275
MGP	4.2974
CCDC144A	0.322166666666667
TRPC1	-0.4885
SMS	-0.718666666666667
MAPK7	0.0858333333333333
RRAGC	0.29825
PARD6A	0.124333333333333
NUB1	0.559666666666667
SYNGR4	-0.1875
OR11H12	-0.2435
WIF1	2.0315
GCH1	-0.62775
OR11H4	0.287
SLC44A5	0.888
GPRIN2	2.192
LOC401431	1.2585
CPA4	-1.6463
MELK	-4.08755555555556
IL15RA	-0.03625
CUL3	0.901875
HMBOX1	0.11775
PODXL	-1.61525
CCT6B	1.828
COMTD1	-0.62925
MUC20	2.753
GPX2	-3.2905
ITK	-1.86875
FBXL5	1.772
C13orf27	-1.6615
DEFA5	-0.3985
TRHDE	1.8205
MTP18	-0.511666666666667
UQCRQ	1.0531
ITGB2	0.0335833333333333
CSRP2BP	0.523
TAS2R44	0.3185
PHPT1	0.347375
FAM44C	-0.46475
ERH	0.20375
MPHOSPH1	-2.10616666666667
MORC1	-1.107
PARVB	-2.24875
LAMA1	-2.13825
PGBD3	0.58075
GIMAP6	3.67925
AREG	-1.64216666666667
LIPT1	0.557
MGC99813	0.174
C1orf201	0.217166666666667
GRIN2A	-0.495555555555556
MAN2C1	-1.034875
NSUN5	-1.27
SF3B5	0.042
MYC	-2.339375
NRXN1	-0.409833333333333
ZNF18	1.214
SPDYA	-0.163857142857143
SLC37A1	1.4095
DECR2	-0.107
ANKRD38	1.913625
SPTLC3	-0.838833333333333
SUPT16H	-0.89075
DTWD2	0.49825
ULBP1	-0.032
ZADH1	1.51866666666667
OIP5	-4.25675
IL10RB	-0.764833333333333
OTUB2	-0.50025
VWA3A	-0.110333333333333
SPIC	0.5178
OR6C4	0.2405
PSCD4	0.4956
DPY19L2P2	-3.7005
TRAPPC6A	0.617166666666667
C21orf2	0.0821666666666667
CEMP1	-0.0105
LIN7B	0.2395
E2F7	-2.85216666666667
VCP	-0.5500625
LAMA3	0.9905
BGN	1.65925
GPR160	1.13833333333333
COCH	-5.88283333333333
GPR81	2.92183333333333
APOBEC3F	-0.67625
tcag7.1017	-0.7115
C1orf32	0.385
SCGB1D2	6.14525
FLJ43987	0.677
C6orf170	-0.306
KLK9	0.6695
GPD1L	2.079
VPS37B	0.69275
ATG3	-0.784166666666667
ADAMTS17	0.19
KLHDC2	0.597166666666667
NDUFV2	0.337
BLK	-3.06925
MATN4	-1.0935
GPM6A	0.783375
GBP4	2.12633333333333
TMEM162	0.529166666666667
PKP2	0.3455
HRASLS	-3.39477777777778
MMP1	-4.36825
SFXN3	-0.2469
FSD1	-1.64333333333333
ST6GALNAC3	-2.62833333333333
CA12	3.7973
NCOA6	1.068
C19orf58	0.1969
PPP4R1	0.0341666666666667
MAN1A2	1.15616666666667
IKBKAP	-1.236
UPF1	0.1535
KIAA1219	0.745
WNT16	0.9108
SNW1	0.030125
IL18RAP	1.34325
RPP30	-0.202125
CDC40	-0.058
SETD3	0.552666666666667
SLAMF6	-0.28925
ELK4	-1.6325
TRIM47	-0.18
ACOX3	1.492
TRIM6	1.963
KIAA0372	-1.10866666666667
TP53AP1	1.94975
SMURF2	-0.683
ADAD1	1.1615
EBP	-0.8368
KRTAP13-2	-0.044
FLJ36874	-0.848833333333333
TOR1A	-0.239
P2RY4	0.2925
GPBP1	0.54475
TRPV1	1.15075
ADAMTS12	-0.2875
PES1	-1.714
ATG4A	0.9105
MAGEA10	-4.311
WFS1	1.5615
CC2D1B	0.0161666666666667
PABPN1	-0.172
SLC25A30	0.293
SLCO1C1	0.562
SLC22A5	2.51175
KIF23	-3.35283333333333
SYN2	-1.08966666666667
ASPN	7.556
CENTG2	0.549
QSOX2	-2.1116
FLJ10815	-0.158166666666667
STK24	-0.4401875
SPEG	-0.2576
STK10	-0.6315
DACT2	-0.4895
AAAS	0.26575
SSX3	-1.14628571428571
ABCD3	0.963
C4orf12	0.85225
PARVG	-0.00433333333333333
FIG4	1.5885
C9orf46	2.223
TMCO6	-0.0925
IGHMBP2	-1.166
DUS2L	-1.42616666666667
FAM3C	-1.8138125
TMEM16D	-1.898
DCTN4	1.313
KCNH3	-0.43825
EIF2AK2	-0.02
AP1S3	0.00475
CST4	4.293
PAM	0.053125
NUTF2	-1.176
CITED2	-0.7453
SLC39A4	0.01625
C2orf52	-0.612
GRM3	0.4655
C12orf49	-0.160375
CCDC49	-0.6523
GRAMD1B	-1.93457142857143
FNDC4	-0.12575
SIAH2	0.35075
GDPD4	0.92675
C21orf87	1.12575
ATP5A1	-0.271833333333333
C16orf63	-0.666
LOC388135	0.0946666666666666
ATP5J2	-0.26
MMP3	-0.646
EMID2	-0.63575
CRHR1	0.435
WDR70	0.729
C13orf31	0.69475
ZFAND1	-0.90075
CCL18	1.9105
C3orf49	0.037
RINT1	-0.6805
KIAA0408	-2.00783333333333
F13A1	5.3246
SLC10A1	-1.24333333333333
OGN	3.17125
GIPC2	-2.2415
XPO6	-1.28216666666667
LCE1A	0.496
FMR1	-0.4718
LOC374920	0.71175
DUSP3	0.01675
ANKMY1	-0.2525
C7orf50	-0.9265
BBS9	-0.2229
UNC119B	0.554875
C9orf72	-0.44925
MGC35440	-0.29525
ENTPD6	0.214125
PPP1R2P9	0.691666666666667
ERCC4	-0.28725
FAHD2B	0.4245
HMHA1	-0.115
HACL1	0.00599999999999999
RAD23A	-1.3685
FAM83B	-2.16875
PPP5C	-1.321
RNASEH2C	-0.23925
C9orf153	-0.735
SCAMP4	1.229
GHITM	-0.0365
NDUFB7	0.161375
ADCYAP1	-0.355333333333333
SP110	1.87633333333333
MAP3K7IP2	0.64325
DHH	0.357
AGRN	0.683214285714286
WDR33	0.478166666666667
CEP290	-0.602333333333333
PRPS1L1	-1.46383333333333
KLRA1	0.5575
GPR97	-0.456
CHD7	0.132166666666667
TLR10	0.188
SLC30A8	-1.0215
HIC1	1.079
IAPP	-0.017
RXFP4	-0.04725
GP1BB	0.11575
SHQ1	1.3625
NKX2-3	0.463833333333333
API5	-0.445
FTHP1	0.3905
MOV10L1	0.6828
TRIM6-TRIM34	2.294
ADHFE1	1.57925
FAM117A	-0.07775
DDI1	0.7525
CDON	1.39183333333333
TRIM73	-2.0155
IGKC	1.896
MMP14	-0.26225
DYNC1LI1	-0.109375
C11orf66	1.074
TRBV3-1	-1.6745
FASTKD5	-0.02975
BIVM	-3.5965
LHX4	-0.38125
CXCL2	-1.6062
RAB2B	-0.031
IZUMO1	-1.40566666666667
MAP3K15	-2.218375
FAM19A2	0.458
ZC3H8	-0.468333333333333
ZMAT1	3.395875
SPINK5L3	-2.47625
SLC10A6	0.478
APPL2	0.76875
CARD10	-0.0586666666666667
LOC402176	-1.163375
EEF1D	0.7552
RAB6A	0.4911
C12orf5	-1.00375
PAPOLG	0.85875
MSRB2	0.87875
BCR	0.203277777777778
PUS3	0.36375
TIAM2	0.4635
ZNF317	-0.00566666666666663
CHD2	0.713083333333333
FZD5	-2.16354545454545
NUDT8	0.1435
ZNF763	0.946
PRC1	-3.09
ABCB9	0.418666666666667
SPATA3	0.563
TRAK2	0.99775
STAB1	1.97
LRRTM2	-0.133666666666667
psiTPTE22	-0.42825
DBI	1.41275
SERPINA11	-0.09425
NAT5	0.467
C20orf58	-1.87025
RPS6KA4	0.00366666666666666
FLJ90650	0.32725
TGFBRAP1	-0.5055
CHRDL2	0.087125
FAHD2A	0.126
CNTN1	-0.03425
BBS4	0.064
TMEM181	1.66475
MINPP1	-0.43975
MPHOSPH6	-0.756166666666667
HOXC10	-0.995
ITPKB	0.579875
CLPTM1L	-0.089625
MEOX2	-0.9845
ATP6V0C	0.94325
PRPF8	-0.168666666666667
TMC5	4.45525
FKBP3	-0.01775
PLEKHB2	-1.3235
OR4D6	0.6405
ZNF544	0.2823
D2HGDH	-0.2595
RPL18A	-1.0059
HEL308	0.139
MPP6	-4.2525
TCERG1	-1.6445
KRT16	-0.998333333333333
KLF17	-1.6865
KLF5	-0.174
CDR1	1.406375
VCX3A	-2.808
FBLN2	2.23525
C14orf104	0.05925
HBE1	-5.306
OR4S2	-0.473
C1orf108	-1.973
ROBO4	3.28783333333333
CPEB4	0.42925
C11orf80	-1.03883333333333
BCKDHA	0.452
MYOC	0.37225
GIF	-0.818
CKMT1A	1.5105
RPL3	0.5249
THBS1	1.965625
APOO	-0.722
ARMCX1	2.26075
HSZFP36	1.8785
SNAPC5	-0.2725
EIF4ENIF1	1.28625
ZNF433	1.2285
TNFRSF21	-2.013125
TMPRSS7	-1.34
SPATA18	0.5131
HPDL	-3.5665
MKL2	1.6637
TBX3	1.71969230769231
C21orf93	0.116666666666667
DAXX	-0.21475
ELMO1	-0.067
RGS13	1.94716666666667
TAF11	-1.35975
UNC13A	-2.75557142857143
LOC653314	-0.4559
ORC3L	0.13375
IMAA	-3.1365
TARBP2	-0.4695
CABIN1	0.0403
TRIOBP	0.3508125
HIST1H2AC	0.4125
RGS22	-0.436
NCOA1	2.337
IL25	1.809
SNCG	1.5075
GPR6	1.0635
AMDHD1	-0.000166666666666663
CHEK2	-0.8675
C6orf142	1.34275
DRD4	-0.0245
C14orf68	-1.1945
GDF11	-1.9105
SEMG2	-0.273
CD247	-2.61125
CDAN1	-0.065
RBMX2	-0.183833333333333
TGS1	-1.418
OIT3	0.435666666666667
SYF2	0.24775
MCM4	-2.326375
PKHD1L1	-0.545625
CEP192	-0.347333333333333
IFT88	1.168
RPL9	0.0200714285714286
RAB32	-1.558375
DDX43	-2.98025
P2RX2	0.624
OR5D18	0.4365
UBE1	0.335083333333333
SLC24A1	1.61725
ARHGAP5	-1.176
CETP	-0.709
KIAA1731	-0.629333333333333
SLC9A4	1.193
PTPN6	1.256
BAHD1	1.08275
GRIK3	-0.8575
CACNB2	-0.0317777777777778
PDE10A	-1.73725
DGCR14	0.1775
PCDHB9	-0.198833333333333
RHOQ	0.338666666666667
MAP3K4	0.36875
KTI12	-0.052
RPL23AP13	-0.14075
GNG11	-0.8435
CLCN3	1.12883333333333
GPAM	-1.04225
VSTM2A	-1.671
SLAMF7	0.5855
INTS2	-1.45125
PPP2CA	-0.3301
LRP12	-1.78113333333333
SEC14L2	3.67644444444444
DKFZP586H2123	2.86875
MC3R	-0.5675
CIRH1A	-2.1645
HIST1H2AB	-0.484166666666667
POLH	-1.56175
MGC16703	-2.0405
SNAPC2	0.701
FILIP1L	0.26875
RASGRP4	0.453
LRRC1	2.44925
GAS1	0.44575
PRAC	-0.72925
DGKA	-0.155166666666667
NT5C3	-1.073
PEG3	-3.79858333333333
NADK	-1.27975
PRR17	-0.78525
LOC374569	-0.30575
SGSH	0.674666666666667
NLRP8	2.475
GALT	-0.6194
MCF2	-0.965
ZNF263	-0.68025
TACSTD1	0.879
TYR	-6.5964
ATP6AP2	0.2315
RNUXA	-0.22575
ABHD10	-0.2847
GDPD2	-1.1095
SLC35C1	-0.0405
UBE2A	-0.173
HERC5	-2.07216666666667
FAM112B	-5.17466666666667
FBXL16	1.75875
DKFZP434A0131	-0.66
ELA3A	-1.782
RBM41	-0.895125
HAO2	-0.580333333333333
RNH1	-0.263375
SHANK2	1.2565
OSBP2	-1.4145
DAK	-0.242166666666667
C3orf58	-1.00458333333333
TCL1B	-0.3715
KBTBD2	-0.522
SUGT1L1	1.435
UBE2E2	-1.22883333333333
MYL9	2.32925
CDC23	-0.946333333333333
PBXIP1	1.2863
CXorf40B	0.928
NBL1	0.24525
RTBDN	0.0775
RAB11FIP5	1.077375
TTTY13	-0.1955
SCOTIN	-0.541166666666667
SOHLH1	-0.57525
CDKN1A	-0.134785714285714
NCK1	-0.28825
ZNF550	-0.00600000000000001
SAPS3	0.240833333333333
SPIN3	1.487
MAGEE2	0.16
MIS12	-0.375333333333333
OR8H2	0.6755
KIAA0774	-3.141
UNC5D	-1.0855
CUL7	-0.459166666666667
LIPC	-2.38783333333333
DIO1	0.384
C20orf11	-0.4095
CTRL	-0.711
HS3ST2	-0.17975
PAK4	0.644
CCRL1	3.04625
RNF10	0.723375
ZNF567	0.89625
ZNF660	-0.4075
TCEAL3	2.85525
MAGOH	1.01433333333333
CENPB	-0.573
C19orf7	1.00275
LOC388965	0.557
ZCCHC13	-0.408
JMJD1A	-0.2528
HIST1H4H	0.5495
TBRG1	0.0151
GPC3	-4.642375
TAF1C	-1.2355
EBNA1BP2	-0.922833333333333
CIAPIN1	-1.115
PDGFRA	-0.737444444444444
CSTB	-0.310875
CENPI	-3.26616666666667
GTF2E2	-0.882833333333333
RPP21	0.171
CCNF	-2.12916666666667
KCNQ3	1.032
FAM79A	1.16875
SLC22A12	0.104
NOVA1	3.34816666666667
FZD3	0.9025
AKAP8	-0.99875
SOCS5	-0.256625
CFDP1	-1.5925
DLG5	0.956
PGM5	0.0988333333333334
C1orf144	-0.1245
HDAC10	-1.808
RND2	-1.067
C20orf199	-0.3945
RNMT	-0.8675
SLURP1	0.475
ASTN1	-0.3525
SH3BGR	2.59725
MYCL1	-1.479125
ZHX1	-0.182
CENPK	-4.75375
FOSB	0.8158
LOC643406	0.4665
C2orf59	-1.041
TMEM135	0.079
SLC27A2	-4.2115
KRT33A	1.381
OVOL1	2.3245
PAMCI	-2.92033333333333
S100A7	-1.7645
ZNF789	-0.451
HARS2	0.059
RPL23A	-0.935333333333333
TCF23	0.62625
UPF3B	-0.99925
C17orf78	0.141
HLA-DOB	0.533333333333333
C14orf142	0.498666666666667
TEKT5	1.8545
DMWD	0.6115
POLD1	-2.264
GSCL	-0.059
CALD1	-0.284
SCRT1	0.18
AIG1	1.702
UNC84B	-1.89175
ZNF404	-0.73925
TMED6	-2.282
KIAA1462	-0.9715
LRRC27	2.18133333333333
PYGO1	-0.3
PIGU	-0.876833333333333
ALAS2	-4.08866666666667
WRNIP1	0.677375
CNNM3	-0.0915
ZNF2	1.035
ST3GAL5	-1.06383333333333
MRPL23	0.07825
TSSK6	-0.793
PSMA6	-0.48975
C16orf70	0.1415
KIAA1602	0.0865
ALMS1	0.887666666666667
DCN	2.022625
TMEM132D	-0.32075
SUCLG2	-0.683
ABHD14A	1.15625
DEXI	0.583666666666667
AMPD2	-2.0185
IFNAR2	-0.963
CYB5A	2.9317
TLOC1	0.39645
NXF5	-0.3965
NRBF2	-0.396375
KCTD3	1.46375
ITGAE	-0.881333333333333
SLC30A3	-2.02383333333333
ZRF1	-0.8655
IFRD2	-0.85075
XAB1	-0.16325
PYCR2	-0.590333333333333
SERPINB3	-3.727
TMLHE	0.7848
GEFT	-1.438875
ABCA5	0.55725
EMR4	-0.1118
TSFM	-0.05775
HIST3H2BB	-1.512
ARHGEF19	0.06825
TSPAN17	-0.354
ABCC8	5.06625
MAP1S	-0.130333333333333
C22orf36	0.61375
BNC2	-0.0903571428571428
HIST1H4A	-0.88625
NDUFS3	-0.314
WDR3	-1.19083333333333
XKR4	-0.96075
TTC33	0.189923076923077
STMN2	4.14325
CPN2	-0.595
HSPC105	0.65425
PCOLCE2	-5.33575
C3orf55	-0.2815
KLHDC9	2.61433333333333
TBC1D23	-0.056125
ATXN2L	-1.48008333333333
MAP2K3	-0.0790833333333333
SCAP	-0.09475
ZNF486	1.12083333333333
C20orf96	1.0065
NARS	0.1
ADAMTSL1	-0.936357142857143
PRCC	0.3945
CCDC126	2.90533333333333
ZNF675	0.26575
CALCOCO1	1.77175
ANKRD43	4.4585
CWF19L2	0.747333333333334
ZBTB32	1.51416666666667
BRAF	1.19775
ODF4	0.78425
MGC14376	0.526333333333333
HORMAD1	-2.86966666666667
AAK1	-0.513166666666667
PEBP1	1.6365
TNFSF5IP1	-0.124666666666667
DKFZp564N2472	0.17375
RMND1	1.062875
IGKV1-5	2.67825
COL1A2	3.1385
SERPINA5	0.2125
AANAT	0.5305
C19orf21	-0.291166666666667
GEMIN5	-0.62775
UBR4	-0.5975
LTBP3	0.961166666666667
AMHR2	-1.662
PROCR	-1.08425
MYBBP1A	-0.8105
C20orf39	2.02133333333333
ZNF697	0.38775
