Hybridization REF	TCGA-BH-A0AU-01A-11R-A12P-07
GUCA1A	0.477
CTNNA2	-1.30875
NUDT15	-0.473166666666667
CEPT1	0.630166666666667
ZNFX1	0.9208
CCDC92	1.11625
TDRD1	-1.149
KCNK5	-1.60066666666667
ETNK1	0.0434166666666667
LTA	0.9435
TTPA	0.119333333333333
B3GALNT2	-0.40125
SC65	0.197166666666667
PEX5L	-1.670625
EPS15L1	-0.0725
MGEA5	-0.011375
HIST1H3A	0.54825
ING1	0.0415
BCAT1	-2.571
ORC6L	-1.30372727272727
KLK11	-4.72166666666667
C19orf28	-1.695125
DNER	-4.058375
MED22	-0.703714285714286
ETV6	0.658083333333333
CHAC2	-0.8645
CD300E	-0.399
CEBPB	0.633333333333333
ZNF398	0.2245
LRCH3	-0.663
HMGA1	-2.305
CAPN7	0.995
MGC5566	-1.36825
CCL3	2.339375
NANOS1	-0.183625
ZFYVE19	-0.174
APITD1	0.749166666666667
PARD3	-0.515
IRAK4	0.384166666666667
SERPINI2	-0.04
CEP170L	-0.983
TTC9	0.551285714285714
MYOM3	-2.0995
MLPH	1.959125
LOC222699	0.9445
NRG1	-1.31833333333333
TBC1D9	4.44790909090909
TTK	-2.07966666666667
ZNF557	0.3796
DDX41	-0.0351666666666667
FANK1	2.0225
UBE2D2	-0.2975
PSMB10	0.330125
MYH7B	0.203
GABARAPL2	-0.085375
MARVELD2	0.643333333333333
DGCR2	1.607
UNC45A	0.289833333333333
C6orf72	-0.223
ZNF683	4.79375
GIT2	0.418125
CASK	1.822
C14orf161	3.31266666666667
LRRC44	1.72625
TIFA	1.158875
UTP11L	-0.408
C6orf65	-0.382
FDPS	-0.407
DUSP9	-1.7269
SLC17A8	0.385
OR51G1	0.1185
NANS	-0.80025
OLFML1	1.8835
ATP10B	-1.525625
NPAS3	-1.236
PRKCA	-2.9802
GGA2	-0.217125
LCE4A	0.9965
SPANXN3	0.28175
CCDC115	1.881875
SDCCAG3	-0.98175
GLIPR1L1	0.02575
TTC1	-0.56425
C17orf76	1.643
MAD2L2	-1.0445
HIPK1	-0.4811
LRRC3B	-0.046
CLN3	-0.293727272727273
C17orf47	0.2225
FMN2	0.767875
TUBB1	0.674
WAPAL	0.371166666666667
C3orf21	-0.400375
SCN5A	-0.1022
SMYD1	0.16025
BEX5	0.738
ZNF192	-1.128
SEC22A	0.558833333333333
GRIA2	0.425923076923077
KIAA0825	-1.23325
NUSAP1	-2.45518181818182
LANCL1	0.0755
C15orf40	0.1566
ZNF645	0.661428571428572
GPR61	0.69375
NLRP14	-0.22
SNX21	0.541
C1QTNF8	0.2865
C17orf46	0.4435
IFNA8	-0.6445
SPRR1B	-2.31083333333333
FLRT1	-0.2855
SNX17	0.231
ASB2	0.2095
HBG1	-5.043
RPRML	-1.81825
JOSD2	0.530666666666667
PLSCR3	0.269
SPOCD1	-0.447666666666667
RAB39	0.045
GHRH	-0.422
ITIH5L	0.3585
C17orf37	0.949
SMCR8	0.66225
DPY19L2P3	0.366666666666667
IL11RA	0.331166666666667
GDF3	-3.93666666666667
RPS6KB1	-0.934583333333333
DNAJC19	0.9486
TOP1	-0.32075
CRCT1	0.155375
MPST	-0.18975
DPM2	-0.089
FAM38B	-0.49
SLC18A1	-2.86066666666667
FARP1	0.772
PAX7	-0.125
TUBD1	-0.9935
GNL3	-0.20475
BTG2	2.4658
NDUFS6	0.1905
C1orf79	-1.287
ERAL1	0.2535
ECHS1	1.22725
VPS4A	-0.7835
CYP11A1	-0.481375
ABCC6	-0.796714285714286
PBX4	-1.5245
MOSC1	-0.852375
NCF4	0.58475
HYMAI	1.413
NAGPA	0.163875
OTOP2	0.123
ACOT12	0.36475
MTHFD2L	0.767125
LOC441376	0.65625
C19orf34	-0.31
RAB1B	0.706
ALDOAP2	-0.1445
NTRK1	-0.717166666666667
ARTS-1	0.1372
SLC6A11	-1.11
NAP1L2	2.01175
CNGB1	0.220333333333333
EPB41L4B	-1.17775
FAM134B	2.900875
HS3ST3A1	0.402
CPXM2	5.0055
SIRPB2	0.168
CHORDC1	-1.469
TRIB3	-0.164166666666667
SLC2A5	0.70225
C2orf49	-0.674833333333333
DDX5	-0.11575
OR5L1	-0.1505
ANAPC4	-0.119
ZSWIM1	0.971125
LOC93622	0.524125
KCNK3	-0.9296
RP11-35N6.1	-1.821
ZFP161	0.242
AQP9	3.2575
SLC15A2	-0.7765
MREG	0.565666666666667
OR9I1	0.903
PDLIM2	0.637875
ADAM7	0.2675
GSTCD	-1.1575
WDR21A	-0.24925
SLC12A8	1.55066666666667
TMEM174	-0.1335
IGSF3	-0.16575
LRRN1	0.82675
LOC402117	0.5885
SRPK1	-1.088
LY6K	-0.142625
NFIA	2.1435
PTCD3	-0.254875
LEP	3.031
PCDH21	-1.627
MAPKAPK2	0.192428571428571
NMNAT1	-0.223
LHFPL2	-0.106375
C9orf43	0.925
DIP2A	-0.758833333333333
ACTR8	-0.18875
CCDC34	0.74375
PTPN22	-0.645375
ITGA3	-0.85225
FAM129C	-0.279
RABGGTA	-0.2475
UNC45B	0.0545
KIAA1033	-0.0795
ZNF510	-0.209666666666667
CYP2D6	-0.501666666666667
SLC26A10	-1.5355
STX8	0.5815
LUZP1	-0.106875
WDR89	-0.505333333333333
EIF4G3	-0.3059
C5AR1	0.46975
ZNF623	1.9535
A2M	0.29725
TGM7	0.09
GRPEL1	0.189666666666667
LMNB2	-2.0408
ROCK2	-0.3555
SNX16	0.97525
CCDC66	1.1135
ANXA3	-2.174
KIAA1609	-0.9485
EED	-0.799
RNF32	1.465
HES1	0.645
CLC	1.37733333333333
ISL1	-1.20466666666667
KIAA0528	0.306625
MANEA	0.10675
C1orf61	-0.8105
hCG_2001000	0.47975
RAPGEF6	-0.8637
KIAA0020	-0.493666666666667
NEIL1	0.3175
C16orf45	0.005625
RBM10	-0.736666666666667
C10orf125	-0.96075
MRS2L	-0.47225
DNAH17	-0.531625
C19orf10	-0.5735
C1orf160	0.0915
SLFN12	2.04075
EXOC3	-0.461166666666667
HIST3H3	0.1245
NCOR2	0.156333333333333
TNFRSF9	0.7615
MFSD8	0.8265
ALX1	-4.27533333333333
NOL1	-1.0395
PODN	2.093
TIAL1	-0.47275
HIST1H1E	0.196
NPY6R	0.35875
TM4SF4	-0.532
CORO2A	-1.22775
ETNK2	1.75666666666667
APOE	0.4948
ANGPT4	0.6085
HDGF2	-0.9745
G30	1.0745
ST8SIA4	-0.1785
F2RL1	0.419375
FAM19A4	0.6845
CCAR1	0.378
B3GNT7	0.0915
OPHN1	0.1082
DSCR6	0.45
C21orf13	1.00033333333333
GAS2L1	0.27125
RFX3	-0.6405
COPS4	1.038375
BCHE	-4.50516666666667
BCL2	1.76675
HBZ	-3.61716666666667
ARL13B	0.22075
MAPBPIP	1.801375
MYO15B	-0.410375
SPZ1	1.17825
KIAA1324	2.81877777777778
PLCL2	0.137
C4orf29	0.13275
WDFY2	-0.8405
ZNF284	0.2495
NAALADL1	0.3785
DUSP5	1.517
PXDN	0.091875
SLMO1	0.49225
TNXB	-0.0506
BIRC7	-0.8575
A4GALT	1.63316666666667
TIMM22	0.36675
FAM110C	-0.1915
TOMM34	-0.4765
ABHD9	-0.011
ADAM32	1.3315
CRHBP	0.1405
AQP2	0.530125
LOC130355	1.6925
ZNF187	-0.175833333333333
ZNF816A	0.2535
F7	-0.5565
CNOT1	-0.4301
SLC13A4	-0.855
ZBTB11	0.35425
B3GALT5	-0.158
EXOC2	-0.242833333333333
IRS1	0.794
TMEM1	-0.0548333333333333
MRPL34	-0.1515
SAMM50	-0.13075
CDC42EP3	0.118625
HSF2	-0.627
MFN2	0.309
TSPAN7	-1.01
NUCB1	0.416666666666667
RHOH	-0.81
ARL16	-0.0845
TACR1	-0.14375
SFRS5	-1.58883333333333
SNX25	0.0985
RHBDF1	0.293666666666667
PCDH18	2.6625
HMG1L1	-0.7115
MYO5C	-0.1055
MAPK10	2.4275
LDHAL6A	0.4208
NUDT12	1.53
NCAM1	-0.216125
GLIS2	-0.053
GGTL4	-0.27125
DAPP1	-0.58975
ATF7	0.513625
KIAA0748	-0.56725
NFIL3	-1.11675
TM6SF1	0.9854
SEZ6	0.078125
NANOS3	0.7185
DNAJA3	0.0496666666666667
CLDN6	-1.975
CIITA	2.3752
EPHA4	-1.36366666666667
FANCC	-0.979
CMTM3	0.46425
PSG3	-0.072625
MRPL15	-0.60825
C21orf59	-0.5055
PLCXD2	-0.40175
C2orf34	-0.058125
UBE2L6	1.896375
MED14	0.368666666666667
HP1BP3	-0.9168
C6orf208	0.229
TPBG	0.407
OSR2	0.9505
XPC	-0.4925
KLHL7	-0.328416666666667
CCR3	-0.369
AGTPBP1	-0.4985
PCSK6	-1.89053333333333
STAT5A	-1.2077
FAM18B	1.543
LONRF2	1.079
PTPN2	-0.242375
SF3A3	-1.3665
EFCBP2	-0.60675
HCFC1	-0.620166666666667
AHNAK	-0.02145
ACTR5	0.25575
KIF14	-2.50014285714286
TENC1	0.41075
HEATR5B	1.7365
YIPF2	1.19833333333333
MYEOV2	1.22616666666667
DUSP18	1.69725
KIAA1012	0.6375
AHR	-0.2035
C17orf53	-1.3815
PTPRH	-3.069
ATP6V1C1	1.8773
TAS2R3	0.0855
LOC440356	2.27225
COQ10B	1.08575
PSMF1	0.5565
SORBS2	-0.311
NFE2L2	-0.0745
TMCO7	0.94925
SH3PXD2A	-0.0584
SH2D2A	-0.2145
SPINK5	-2.31125
MRPS24	-0.3665
OPA3	-0.188125
TRAF7	0.171166666666667
C4orf35	-0.1685
MT1G	-0.84025
MGC39545	-0.277
HS1BP3	0.4093
OR2B2	0.5655
CHRM4	0.654
SFRP2	3.67975
RIC3	0.599
ART1	0.852
C6orf1	0.453125
DUS4L	0.7405
C10orf104	0.96525
TNFAIP6	3.336
RTEL1	-1.34375
CCT4	-0.473
ZNF709	0.068
CHMP6	-0.162833333333333
UPP2	0.291
CYP19A1	-2.08185714285714
CD151	-0.698833333333333
NDUFA13	0.237166666666667
ARFRP1	-1.23916666666667
FAM26B	2.00775
CRYBA1	-2.108
MRPL41	-0.3375
NPFFR2	-0.741625
HRH2	-0.0365
SCAMP3	0.357
MTMR6	0.6348
MTG1	-1.14133333333333
UBTD1	1.2105
CRABP1	-1.9455
FLJ33790	-0.7118
KIAA1908	0.5115
GPR158	-3.31025
PACSIN3	-0.0706666666666667
OMD	3.99583333333333
CATSPER1	0.334
HOXB8	-1.66475
FBXO46	0.179
OAS1	2.4265
SVIL	-0.48625
PHB2	-0.65525
ADCY3	0.413
NDRG2	0.722333333333333
ERMAP	0.986
APBA2	-0.79
IGSF9	1.929
WNT6	-0.955
MYCBPAP	0.3285
ATP2B2	-0.3077
CPVL	-0.3108
TRAM2	-1.11075
NOP5/NOP58	-0.698
ZNRF4	0.30075
TLK1	0.658875
MTMR12	0.219928571428571
ZNF384	-0.357
FAM9B	-2.75925
RPN1	0.8012
PMVK	1.1025
EIF3D	-0.6434
SIX2	-0.87175
HPS1	1.00164285714286
RNF7	0.83825
PSKH2	-0.277
KCTD13	-0.148
CSMD3	-0.1837
FBF1	0.074
IL8	-4.9515
SERPINB13	0.226636363636364
FBXL20	0.142
BLR1	0.3785
SH2B1	-0.145
RFNG	0.08375
RAB20	0.314
RBM7	-0.5215
POLR1A	-0.329333333333333
TMPRSS4	-2.841
TAF9	-0.483125
TERF2	-0.0601666666666667
TNFRSF1A	0.503416666666667
ACADVL	-0.605833333333333
GTF2H5	0.641
EDG8	1.40016666666667
C9orf140	-1.819375
UST6	-0.166666666666667
ZBTB8OS	0.0165
ZNF710	-0.057
GPR174	-0.7315
ATP6V0A2	-0.2155
KIAA0319L	-0.666833333333333
XKRX	0.429
DOPEY2	0.5407
SDHD	-0.437833333333333
SUMF1	2.26775
OSM	3.36325
OPN3	-1.4605
DAGLB	-0.357833333333333
PPFIBP1	-0.0313
TRIM63	-2.783
C10orf53	1.124
LYPD3	-0.0203333333333333
BCL7A	-0.39675
AGER	-1.44516666666667
TCF19	-0.989625
SAT2	0.611
PFTK1	0.506
GABRE	-3.11075
C15orf38	0.5149
FIS1	0.982
KCNV2	0.606
CLPS	0.83575
PPCDC	-0.36625
FOXN2	-1.20983333333333
NT5E	-2.754
CD83	1.2425
IL18	1.09925
VPS16	0.00675
IGFBP2	-0.437833333333333
NOTCH2	1.22825
SIGLEC1	2.662125
CD93	4.703
SULF2	1.16425
CEP164	-0.5375
P53AIP1	0.170666666666667
TOR2A	-0.127
ZNF136	-0.5645
MGP	2.142
CCDC144A	0.879
TRPC1	0.1815
SMS	0.539166666666667
MAPK7	-0.0473333333333333
RRAGC	1.2175
PARD6A	0.890166666666667
NUB1	0.987166666666667
SYNGR4	0.10975
OR11H12	-0.521
WIF1	0.832375
GCH1	0.1995
OR11H4	0.334
SLC44A5	-0.7795
GPRIN2	0.379666666666667
LOC401431	1.6615
CPA4	-1.8872
MELK	-1.854
IL15RA	0.2205
CUL3	1.365125
HMBOX1	0.5615
PODXL	-2.384
CCT6B	1.05966666666667
COMTD1	-0.6545
MUC20	1.54833333333333
GPX2	-3.589
ITK	-0.185
FBXL5	2.2605
C13orf27	-1.183
DEFA5	0.3425
TRHDE	0.774
MTP18	0.201333333333333
UQCRQ	-0.3544
ITGB2	1.72483333333333
CSRP2BP	0.7895
TAS2R44	0.187
PHPT1	0.085125
FAM44C	1.10175
ERH	-0.8995
MPHOSPH1	-0.648666666666667
MORC1	-1.0945
PARVB	-0.43475
LAMA1	-1.66258333333333
PGBD3	0.2305
GIMAP6	4.128
AREG	-4.0215
LIPT1	0.30625
MGC99813	-0.375
C1orf201	0.388166666666667
GRIN2A	-0.704666666666667
MAN2C1	-1.13825
NSUN5	-0.84275
SF3B5	-0.0075
MYC	-1.451625
NRXN1	-1.13516666666667
ZNF18	0.79675
SPDYA	-0.392
SLC37A1	0.625
DECR2	0.4805
ANKRD38	1.85675
SPTLC3	-0.666333333333333
SUPT16H	-1.384875
DTWD2	0.23375
ULBP1	0.651
ZADH1	0.724
OIP5	-2.58975
IL10RB	-0.0863333333333333
OTUB2	-0.08075
VWA3A	0.603333333333333
SPIC	0.339333333333333
OR6C4	-0.6135
PSCD4	1.4415
DPY19L2P2	0.0915
TRAPPC6A	1.198
C21orf2	-0.220666666666667
CEMP1	0.6395
LIN7B	0.4565
E2F7	-2.437
VCP	-0.314125
LAMA3	2.18066666666667
BGN	1.607
GPR160	1.48633333333333
COCH	-2.56666666666667
GPR81	1.693
APOBEC3F	-1.22575
tcag7.1017	-0.1515
C1orf32	0.4035
SCGB1D2	5.144
FLJ43987	-1.1475
C6orf170	-0.422
KLK9	0.4405
GPD1L	1.07225
VPS37B	-0.24125
ATG3	0.458
ADAMTS17	0.569
KLHDC2	-0.383333333333333
NDUFV2	-0.14125
BLK	-2.4955
MATN4	-1.686
GPM6A	0.580375
GBP4	3.2015
TMEM162	-0.572666666666667
PKP2	-0.4435
HRASLS	2.22811111111111
MMP1	-3.769
SFXN3	-0.1509
FSD1	-1.1915
ST6GALNAC3	-1.7295
CA12	2.848
NCOA6	1.71425
C19orf58	0.1914
PPP4R1	0.046
MAN1A2	0.928666666666667
IKBKAP	-0.86875
UPF1	0.285166666666667
KIAA1219	1.61
WNT16	0.30175
SNW1	-0.320625
IL18RAP	2.868
RPP30	0.08475
CDC40	-0.264142857142857
SETD3	-0.0498333333333333
SLAMF6	0.14575
ELK4	-0.7825
TRIM47	-0.0523333333333333
ACOX3	1.266125
TRIM6	1.38175
KIAA0372	-0.4565
TP53AP1	2.305875
SMURF2	-0.637
ADAD1	0.5845
EBP	-0.7896
KRTAP13-2	-0.279
FLJ36874	-0.8635
TOR1A	-0.431666666666667
P2RY4	-0.214
GPBP1	0.058
TRPV1	-0.542875
ADAMTS12	0.541333333333333
PES1	-0.1148
ATG4A	1.4765
MAGEA10	-4.35225
WFS1	2.4035
CC2D1B	-0.551166666666667
PABPN1	-0.985
SLC25A30	0.6465
SLCO1C1	0.306
SLC22A5	1.46075
KIF23	-1.97316666666667
SYN2	-0.204
ASPN	8.12133333333333
CENTG2	-0.21025
QSOX2	-1.9026
FLJ10815	0.0236666666666667
STK24	0.2508125
SPEG	0.1815
STK10	-0.127666666666667
DACT2	-1.174
AAAS	-0.8555
SSX3	-1.902875
ABCD3	1.4848
C4orf12	0.812875
PARVG	0.847333333333333
FIG4	0.57775
C9orf46	0.939
TMCO6	-1.123
IGHMBP2	-0.873
DUS2L	-0.615
FAM3C	0.893125
TMEM16D	-2.507375
DCTN4	0.22125
KCNH3	0.3435
EIF2AK2	0.44725
AP1S3	0.283125
CST4	1.5475
PAM	-0.000687500000000008
NUTF2	-0.88225
CITED2	0.6303
SLC39A4	1.317
C2orf52	-0.733
GRM3	-1.09175
C12orf49	0.214875
CCDC49	-0.2069
GRAMD1B	-1.70428571428571
FNDC4	1.072
SIAH2	1.4915
GDPD4	0.373333333333333
C21orf87	-0.280125
ATP5A1	-0.0938333333333333
C16orf63	-0.347375
LOC388135	-0.339833333333333
ATP5J2	0.115625
MMP3	-0.11975
EMID2	-0.301
CRHR1	0.6105
WDR70	-0.2315
C13orf31	1.36
ZFAND1	0.51975
CCL18	4.42816666666667
C3orf49	1.222
RINT1	-0.0765
KIAA0408	-1.27566666666667
F13A1	5.3096
SLC10A1	0.237833333333333
OGN	3.22425
GIPC2	-1.2325
XPO6	-0.355166666666667
LCE1A	0.455
FMR1	0.149
LOC374920	0.49925
DUSP3	0.109625
ANKMY1	-0.52825
C7orf50	0.0555
BBS9	0.3557
UNC119B	-0.506125
C9orf72	0.1715
MGC35440	0.2865
ENTPD6	0.285125
PPP1R2P9	0.14525
ERCC4	-0.17575
FAHD2B	-0.796
HMHA1	0.389
HACL1	-0.86
RAD23A	-1.08083333333333
FAM83B	-3.2235
PPP5C	-0.588166666666667
RNASEH2C	0.133
C9orf153	-0.94225
SCAMP4	0.39825
GHITM	1.1906
NDUFB7	0.466125
ADCYAP1	1.27516666666667
SP110	1.8005
MAP3K7IP2	0.64275
DHH	0.219
AGRN	0.122571428571429
WDR33	0.0421666666666667
CEP290	-0.167333333333333
PRPS1L1	-1.6195
KLRA1	-0.9275
GPR97	-0.1915
CHD7	-0.88825
TLR10	1.0435
SLC30A8	-1.107
HIC1	0.8865
IAPP	-0.942
RXFP4	0.32575
GP1BB	-0.7365
SHQ1	0.858
NKX2-3	-0.0265
API5	0.37
FTHP1	0.8085
MOV10L1	0.620333333333333
TRIM6-TRIM34	1.646
ADHFE1	0.9135
FAM117A	0.14175
DDI1	0.2742
CDON	-0.719
TRIM73	0.356
IGKC	4.479
MMP14	0.333
DYNC1LI1	0.23575
C11orf66	0.46425
TRBV3-1	-0.50825
FASTKD5	0.942
BIVM	-0.70725
LHX4	0.30325
CXCL2	-1.2827
RAB2B	-1.05633333333333
IZUMO1	0.8575
MAP3K15	-2.03925
FAM19A2	1.216
ZC3H8	0.8495
ZMAT1	1.141375
SPINK5L3	-1.30375
SLC10A6	-1.4195
APPL2	0.17125
CARD10	-0.456333333333333
LOC402176	-0.38275
EEF1D	1.3943
RAB6A	-0.1221
C12orf5	0.131375
PAPOLG	0.49675
MSRB2	0.351
BCR	1.11694444444444
PUS3	-0.0045
TIAM2	0.3955
ZNF317	-0.720833333333333
CHD2	-0.0578571428571429
FZD5	-2.42554545454545
NUDT8	-2.58975
ZNF763	-1.0175
PRC1	-1.14788888888889
ABCB9	0.063
SPATA3	0.42975
TRAK2	0.110125
STAB1	2.31875
LRRTM2	-0.991166666666667
psiTPTE22	-0.91325
DBI	0.88425
SERPINA11	0.08425
NAT5	0.90475
C20orf58	-2.08125
RPS6KA4	-0.0335
FLJ90650	-0.93125
TGFBRAP1	-0.15225
CHRDL2	1.553375
FAHD2A	-1.05216666666667
CNTN1	1.67775
BBS4	0.299
TMEM181	0.06425
MINPP1	0.8225
MPHOSPH6	-1.0585
HOXC10	2.02
ITPKB	0.210625
CLPTM1L	0.1465
MEOX2	0.454666666666667
ATP6V0C	0.7125
PRPF8	-1.068
TMC5	1.5315
FKBP3	-0.467
PLEKHB2	0.034125
OR4D6	1.0665
ZNF544	-0.5972
D2HGDH	-0.042125
RPL18A	-0.8242
HEL308	0.1865
MPP6	-1.58275
TCERG1	-1.864
KRT16	-1.7585
KLF17	-1.3925
KLF5	-1.355625
CDR1	1.848625
VCX3A	-2.7345
FBLN2	2.02425
C14orf104	-0.8915
HBE1	-5.0069
OR4S2	0.706
C1orf108	-0.948833333333333
ROBO4	2.87633333333333
CPEB4	1.86625
C11orf80	-0.0266666666666667
BCKDHA	0.381333333333333
MYOC	0.12925
GIF	0.9565
CKMT1A	1.2485
RPL3	-0.0955
THBS1	2.27
APOO	0.19925
ARMCX1	1.771
HSZFP36	1.96725
SNAPC5	-0.1385
EIF4ENIF1	0.78425
ZNF433	-0.12325
TNFRSF21	-1.583875
TMPRSS7	0.0475
SPATA18	2.1881
HPDL	-3.0255
MKL2	1.053
TBX3	1.72423076923077
C21orf93	0.362
DAXX	-0.37075
ELMO1	-0.0295
RGS13	2.54183333333333
TAF11	-0.9525
UNC13A	-1.39625
LOC653314	-0.3445
ORC3L	-0.27925
IMAA	-3.3885
TARBP2	-0.423
CABIN1	-0.2017
TRIOBP	-0.372375
HIST1H2AC	0.92275
RGS22	-0.938333333333333
NCOA1	1.539
IL25	0.49
SNCG	1.8125
GPR6	1.2145
AMDHD1	-0.959333333333333
CHEK2	-0.923375
C6orf142	-0.32
DRD4	-0.87575
C14orf68	-1.30825
GDF11	-1.8565
SEMG2	0.02
CD247	-0.08825
CDAN1	-1.25875
RBMX2	0.127333333333333
TGS1	-0.7345
OIT3	0.2885
SYF2	0.2825
MCM4	-1.584125
PKHD1L1	1.024625
CEP192	-1.05633333333333
IFT88	1.0425
RPL9	-0.171642857142857
RAB32	0.44225
DDX43	0.1025
P2RX2	0.206833333333333
OR5D18	0.00449999999999999
UBE1	-0.113333333333333
SLC24A1	1.642875
ARHGAP5	-0.9765
CETP	-1.084
KIAA1731	-1.13883333333333
SLC9A4	0.9155
PTPN6	1.2605
BAHD1	0.16725
GRIK3	0.0395
CACNB2	-0.992
PDE10A	-0.4535
DGCR14	0.70825
PCDHB9	-0.980833333333333
RHOQ	0.522833333333333
MAP3K4	-0.31525
KTI12	-0.353333333333333
RPL23AP13	-1.642
GNG11	-0.0315
CLCN3	1.66966666666667
GPAM	-0.189125
VSTM2A	0.388
SLAMF7	3.141
INTS2	-0.4015
PPP2CA	-0.1238
LRP12	-0.0788
SEC14L2	3.51388888888889
DKFZP586H2123	1.60025
MC3R	-0.124
CIRH1A	-1.77283333333333
HIST1H2AB	0.5295
POLH	-1.7285
MGC16703	-0.718166666666667
SNAPC2	0.361
FILIP1L	1.241
RASGRP4	0.3415
LRRC1	1.38775
GAS1	1.647
PRAC	-1.0895
DGKA	-0.332666666666667
NT5C3	0.02
PEG3	0.779166666666667
NADK	-0.65625
PRR17	-1.141
LOC374569	0.4905
SGSH	0.00216666666666668
NLRP8	-0.214
GALT	-1.0033
MCF2	0.1455
ZNF263	1.021
TACSTD1	1.4145
TYR	-6.3639
ATP6AP2	1.1585
RNUXA	-0.049
ABHD10	0.8336
GDPD2	-0.92075
SLC35C1	0.5385
UBE2A	0.506125
HERC5	1.549
FAM112B	-4.16766666666667
FBXL16	0.63375
DKFZP434A0131	-0.979
ELA3A	-2.2045
RBM41	0.016875
HAO2	0.3745
RNH1	-0.02025
SHANK2	1.5965
OSBP2	-0.31575
DAK	-0.1285
C3orf58	0.919833333333333
TCL1B	-1.7815
KBTBD2	-0.205625
SUGT1L1	0.98475
UBE2E2	1.73216666666667
MYL9	2.516125
CDC23	-0.833666666666667
PBXIP1	1.3608
CXorf40B	1.053
NBL1	0.7815
RTBDN	0.133
RAB11FIP5	0.082
TTTY13	-1.7095
SCOTIN	0.225666666666667
SOHLH1	-1.69666666666667
CDKN1A	1.10335714285714
NCK1	0.54075
ZNF550	0.0655
SAPS3	0.347083333333333
SPIN3	0.365166666666667
MAGEE2	0.46925
MIS12	-0.4645
OR8H2	0.4195
KIAA0774	-0.451666666666667
UNC5D	-0.7395
CUL7	-1.116
LIPC	-2.6295
DIO1	3.6905
C20orf11	-0.3422
CTRL	-0.8305
HS3ST2	1.383
PAK4	0.672833333333333
CCRL1	3.94775
RNF10	0.272375
ZNF567	0.51975
ZNF660	-2.047
TCEAL3	1.458
MAGOH	0.100333333333333
CENPB	-0.486166666666667
C19orf7	0.620625
LOC388965	0.81475
ZCCHC13	1.307
JMJD1A	-0.5065
HIST1H4H	0.537
TBRG1	-0.4245
GPC3	-4.368375
TAF1C	-1.491625
EBNA1BP2	-0.2775
CIAPIN1	-0.26125
PDGFRA	0.0553888888888889
CSTB	-0.5925
CENPI	-1.57966666666667
GTF2E2	0.3595
RPP21	-0.84175
CCNF	-1.2565
KCNQ3	0.5605
FAM79A	1.411
SLC22A12	0.278
NOVA1	-0.932333333333333
FZD3	1.8463
AKAP8	0.081
SOCS5	0.2575
CFDP1	-1.24675
DLG5	1.464
PGM5	0.335583333333333
C1orf144	0.0255833333333334
HDAC10	-1.1925
RND2	1.169
C20orf199	-0.0335
RNMT	-0.527
SLURP1	-0.001375
ASTN1	-0.074125
SH3BGR	1.5855
MYCL1	-0.78875
ZHX1	0.770666666666667
CENPK	-2.63875
FOSB	0.7212
LOC643406	-0.1805
C2orf59	-1.435375
TMEM135	0.23
SLC27A2	-1.5355
KRT33A	2.575
OVOL1	1.571875
PAMCI	-1.62366666666667
S100A7	-2.12
ZNF789	-0.6475
HARS2	0.1975
RPL23A	-0.2045
TCF23	-0.1785
UPF3B	-0.88275
C17orf78	-0.3675
HLA-DOB	0.940666666666667
C14orf142	0.270333333333333
TEKT5	1.212
DMWD	0.57
POLD1	-2.03966666666667
GSCL	-1.228
CALD1	0.00850000000000002
SCRT1	-0.713166666666667
AIG1	1.63
UNC84B	-0.64275
ZNF404	1.59725
TMED6	-3.06175
KIAA1462	0.66
LRRC27	2.0842
PYGO1	-1.0995
PIGU	0.0543333333333333
ALAS2	-4.06283333333333
WRNIP1	0.092
CNNM3	-1.2695
ZNF2	0.33675
ST3GAL5	-0.683583333333333
MRPL23	0.394
TSSK6	-0.2315
PSMA6	-0.69975
C16orf70	0.1505
KIAA1602	-0.2095
ALMS1	-0.4405
DCN	3.453375
TMEM132D	-0.065
SUCLG2	1.01225
ABHD14A	-0.3365
DEXI	0.103833333333333
AMPD2	-0.8755
IFNAR2	-0.904833333333333
CYB5A	2.2929
TLOC1	1.1257
NXF5	-0.623833333333333
NRBF2	0.17775
KCTD3	1.41525
ITGAE	-0.114333333333333
SLC30A3	-1.94166666666667
ZRF1	-0.4645
IFRD2	-0.762
XAB1	0.49625
PYCR2	0.0866666666666667
SERPINB3	-4.2035
TMLHE	-0.3187
GEFT	-1.341
ABCA5	0.04775
EMR4	-0.833166666666667
TSFM	0.4125
HIST3H2BB	1.01075
ARHGEF19	0.66575
TSPAN17	0.626166666666667
ABCC8	3.16125
MAP1S	0.0378333333333333
C22orf36	0.17225
BNC2	0.566785714285714
HIST1H4A	-1.15775
NDUFS3	0.291333333333333
WDR3	-0.025
XKR4	-1.31975
TTC33	0.268357142857143
STMN2	3.99225
CPN2	-1.00716666666667
HSPC105	-1.27275
PCOLCE2	-2.4645
C3orf55	2.974
KLHDC9	3.18516666666667
TBC1D23	0.551625
ATXN2L	-1.0965
MAP2K3	-0.10075
SCAP	-0.5075
ZNF486	-0.500333333333333
C20orf96	-0.7595
NARS	0.22525
ADAMTSL1	-0.7125
PRCC	0.642333333333333
CCDC126	1.91783333333333
ZNF675	-0.42925
CALCOCO1	0.3915
ANKRD43	3.31375
CWF19L2	-0.143666666666667
ZBTB32	2.15416666666667
BRAF	-0.10325
ODF4	0.54125
