Hybridization REF	TCGA-E2-A15E-06A-11R-A12D-07
YPEL4	-1.107375
AGBL3	1.38775
LRP6	-0.1969
SERPINH1	-1.13916666666667
TLE1	-1.0745
CD244	0.303666666666667
ZDHHC15	-0.40125
MGLL	-1.0701
PLDN	-0.69325
LOC654346	0.95
FAP	1.03825
GPR37	-1.50366666666667
SCARA5	-1.33866666666667
EBF4	1.97254545454545
LSM6	0.091
MLLT1	-0.285125
SLC5A12	-0.20225
A2BP1	-1.4665
COPS5	0.832333333333333
TPM4	-1.72257142857143
TNFSF4	-1.00866666666667
ACADSB	0.9555
HERPUD1	-0.279
BCL2L11	-0.223055555555555
CEP78	-2.58575
CDCA3	-1.554625
WBSCR19	0.5365
MYO1A	-1.0115
PPEF1	0.857
LOC440348	0.104
CPEB2	0.958125
BPTF	-0.572
RPL21	0.8371875
GSX2	-0.209
ADPRH	0.683666666666667
C17orf68	0.708166666666667
KCNS1	-0.688
MLLT6	1.2582
PIWIL4	0.7605
RNF26	-1.00475
RAP1B	0.114875
ADAMTS1	-1.9663
ZNF571	1.7705
P2RY6	-0.9335
TRIM21	0.917333333333333
CADM3	1.118
NLRC5	0.579666666666667
ADRA2B	-0.285666666666667
LOC90835	0.390875
PCF11	-0.47875
LOC400451	2.01025
GLTSCR1	1.0501
C17orf88	0.0463333333333334
CDH16	-1.5175
FGF7	1.098375
PCSK4	0.693
NPC1L1	-1.17333333333333
TAT	0.185875
TBCA	0.12325
MGC33407	-0.3865
GPR115	-1.483875
CYGB	0.0225
FNBP4	-1.6035
C12orf43	-0.32075
CBL	-0.8129
CLECL1	2.14925
PPAPDC1A	-1.296
WDR25	0.9015
SGCA	0.1565
C22orf29	0.686166666666667
YIPF1	0.96825
GALK2	-0.74225
RAB3B	-2.30825
LOC440087	1.23275
UCP1	0.6255
REEP5	1.67075
FADD	0.614
FOXA1	3.613375
CACNA1A	0.478166666666667
ABI1	0.535166666666667
GRIN2D	1.72875
SLC1A4	-0.949333333333333
LOC401127	0.59
HINT2	0.45975
PLD4	0.818166666666667
ZNF286A	-1.85525
ENY2	0.08075
IL1F6	0.5185
PXDNL	0.1025
C20orf79	0.279
TNFSF13B	2.74133333333333
DENND3	1.528625
JARID1D	-2.4935
HIST1H2AK	1.053
LOC93349	-0.5427
SSH1	-1.2306
ENSA	-0.32175
LOC219854	0.9275
CKAP2	-0.6415
DKFZP564J102	-0.852
MGC87315	-0.227166666666667
HNRPAB	-1.047
AMH	-1.811
ZNF526	1.2275
BRUNOL5	-0.315
CACNG3	0.256333333333333
TRPM1	-1.6655
PPP2R1A	0.915125
COL2A1	0.864
DDN	0.3915
FLJ25770	0.52025
HK2	-1.58164285714286
ELOVL6	-1.911
MDK	-1.94825
EPHX1	-0.02475
RASSF2	0.568375
DKFZP434B0335	-1.05325
DLX3	-0.454375
PRTN3	-0.34625
AVPR1A	0.61775
C21orf125	-1.99775
TNFAIP8	-0.550666666666667
GNB2L1	-0.34675
CALCRL	1.28275
SCGB2A2	7.2385
UBXD7	-0.73625
ZNF674	0.083
TMEM35	-0.667625
BRSK2	-0.52325
HECTD3	0.553333333333333
TMEM188	-0.165166666666667
LGALS9	0.882875
SCARB2	0.319583333333333
USP34	-0.30525
C17orf28	2.15208333333333
ZDHHC23	-1.34525
AQP12B	-0.1615
SLC16A3	-2.829125
APLP2	-0.2735
ITIH2	-5.14825
MICAL3	-0.756
TNNI3K	1.6919
HDAC2	-0.3925
PRR7	0.029
THBS2	-1.8
LOC751071	0.0806666666666667
CA2	-1.4345
RANBP17	0.352
RLN3	0.31175
CRYZ	0.655333333333333
GBAS	0.547
TAS1R1	-0.37275
MPZL3	0.26
PCDH8	-4.1455
HSP90B1	-0.822666666666667
KCNK15	1.9885
TNIP2	0.730166666666667
GPR146	-0.6485
NOL6	-0.31625
SPC25	-4.18733333333333
STEAP2	0.754285714285714
VAMP3	0.0245
TCIRG1	0.744
ZP4	-0.2305
PARL	0.488625
TRIM39	0.474333333333333
KIAA1305	0.7495
CRNN	0.202333333333333
GRN	0.56375
HSH2D	1.474
SCAMP1	-0.013375
KIAA1913	0.01775
PTS	-0.23025
BANP	0.185428571428571
PRKACG	0.3925
ADCY6	1.64916666666667
C16orf46	0.3855
CYP51A1	-0.441125
DDC	-5.7575
ANPEP	-0.415833333333333
PROM1	-1.65316666666667
SIGLEC10	2.151
COPG	0.922
FAM26E	-0.0565
TRIP4	0.465
SNX3	-0.352166666666667
C1orf175	0.473
PPY2	-0.19875
C14orf152	0.0175
FTSJ1	-0.585166666666667
DST	-1.67595
LOC554235	0.4745
GLRX5	0.51
C20orf12	0.0578
CAB39	-0.0593333333333333
MSH2	-1.50433333333333
PIP4K2C	1.183625
CYLD	0.843875
WTAP	0.109125
MGAT4A	-0.217333333333333
TSC22D4	0.4915
CHRM2	-1.756
PPYR1	0.2555
CCNH	-0.696666666666667
RRM1	-1.2985
ECAT8	-3.719
LOC400120	-0.45725
GABRA4	0.069375
C14orf4	1.64966666666667
C1orf59	-0.2275
CTDSPL	1.09883333333333
NHEDC2	-2.2735
PDE11A	-1.1754
KLHL29	-2.4
CD5	0.3419
TSPAN9	1.491875
WDR67	-1.6945
THUMPD1	0.1722
C18orf17	0.551
CLYBL	-0.196333333333333
FLJ13231	-0.65725
CMBL	0.531875
LECT2	0.012
NKAPL	1.00333333333333
LOC654780	0.6285
OR4C6	0.5065
RAB30	2.23233333333333
TSSK4	0.4805
TMEM163	0.6435
OSBPL11	-0.367833333333333
GNB5	-1.99483333333333
CCL21	3.2785
C1orf121	-0.0713333333333333
FMO2	1.675
RPTN	-0.6155
MSTN	0.874
VCL	-0.910928571428571
FYTTD1	0.282
C11orf1	0.5335
CCDC88C	0.2855
HFE	-0.353888888888889
MOGAT1	-1.7445
FAM125B	0.5925
IRGQ	0.693
RAVER2	-1.744
AKAP5	-0.7645
SSSCA1	-0.15675
C11orf63	-1.243125
ACTG2	-1.2207
PORCN	-0.923
DTL	-3.37372727272727
TMEM151	0.57725
FAM122C	-1.1055
RSAD2	0.5381
BAT4	-0.7265
KRTDAP	0.270666666666667
MYH8	-0.05225
CRTC3	0.447
LRRFIP2	1.4052
INTS4	-0.707333333333333
TTN	-1.25916666666667
SLC26A5	0.92
PLLP	-0.52025
RGS6	0.18375
SRGAP3	1.35975
ZNF525	0.709333333333333
NBR2	0.1615
C13orf1	-0.1653
ZNF137	1.0685
CEP27	-1.54525
BEST2	0.257
RNF121	0.60825
DMRTC2	3.7755
C8orf76	0.24325
BCCIP	-0.2365
MEST	-1.162
HTRA2	0.084
ANGPTL2	-1.38275
ILKAP	-0.495166666666667
ERAS	-0.0655
HBS1L	-0.84675
CPA5	0.2075
TMEM30A	-0.192666666666667
CD300LF	1.66233333333333
WISP3	0.314
CRK	-0.166285714285714
PDS5A	-0.0163
BRPF3	0.432833333333333
NEDD9	0.05075
SMPDL3B	0.67075
PSG6	-0.62825
PSMD13	0.0735
ETV5	-2.72775
OR51A4	0.0875
BTBD7	0.0379166666666667
GSTO1	-1.436875
hCG_16001	0.2065
MAD2L1BP	-0.449833333333333
COX6A2	1.7985
SCNN1A	3.1095
LSM1	-0.447833333333333
UGT2B11	0.064
IDUA	1.8295
PPP2R3C	-0.834
COX11	-2.02616666666667
PDZK1	1.47775
ZNF443	0.583666666666667
MGC21874	1.41483333333333
ZNF323	1.8335
KRTAP10-10	0.7545
CXCL6	-0.324
SLC34A2	0.2741
LOC284402	1.8435
NPTN	1.29091666666667
UPP1	-2.74875
SLC6A9	0.9765
OR7G3	-0.13775
CISD1	-1.003
ZNF545	-0.242166666666667
SYT14	-0.38
NT5C3L	0.477166666666667
ZNHIT3	-0.612
SNRPD3	-0.59175
KIAA0701	0.4575
UNC93B1	1.00666666666667
GMNN	-2.943125
SPCS2	0.0451666666666667
LOC388524	0.215
NAPRT1	-0.25875
PNLIPRP1	0.07425
OR6V1	0.6695
PRKAB1	-0.19325
EYA4	-4.186
KIF20A	-2.43475
ALG10	-0.00925
ITPKC	1.2025
LMX1B	2.28983333333333
RPUSD4	-0.863166666666667
C7orf34	0.116833333333333
DLGAP2	0.41475
PFN1	-0.4055
MICALL2	0.618583333333333
ZNF654	-0.444
SS18L1	-1.102
SLC16A8	0.17075
MKI67IP	-0.839333333333333
ITGB3	-2.2465
TCEA3	2.5855
CEP152	-3.4119375
CLIP1	-0.549625
ZNF75	0.676
ATP5C1	-0.199833333333333
NUDT5	-0.248
PSCDBP	1.3165
UBP1	1.03225
RBM27	-0.30375
C13orf15	1.79575
ZNF282	0.7345
ZNF222	0.6733
COL10A1	4.46375
PRDM15	-0.262625
TTTY5	-0.209
FAM9C	-0.672333333333333
C20orf67	0.4935
GNG13	0.216
F12	0.1795
C1orf41	-0.32375
CPXCR1	0.205
GSK3A	1.021625
SUPT6H	-0.353666666666667
PI16	-0.7915
ELL2	-1.96566666666667
C9orf167	-2.27516666666667
PVRL3	-3.3989
FLJ38596	0.99675
ADAM20	0.16375
GPR89A	-0.993
GPR87	-4.045
ZNF30	1.4785
SMR3B	-0.00875000000000006
ZNF770	0.173625
TRPC4AP	-0.4795
DKFZP686E2158	0.522833333333333
C2orf28	0.628333333333333
FREM1	-3.98733333333333
LAMA4	-0.910833333333333
ADPRHL2	0.752
EIF4G2	0.46
GUCA1A	-0.29
CTNNA2	-1.780875
NUDT15	-1.4495
CEPT1	-0.005
ZNFX1	0.3086
CCDC92	1.002
TDRD1	0.5965
KCNK5	0.0391666666666667
ETNK1	0.0615
LTA	0.094
TTPA	-0.0251666666666667
B3GALNT2	-1.41775
SC65	0.353333333333333
PEX5L	-0.995
EPS15L1	0.65525
MGEA5	0.288375
HIST1H3A	0.66575
ING1	0.808625
BCAT1	-4.354375
ORC6L	-3.91472727272727
KLK11	-2.73633333333333
C19orf28	-1.7245
DNER	-4.0855
MED22	-0.282142857142857
ETV6	0.561
CHAC2	-2.083
CD300E	0.5095
CEBPB	-0.132166666666667
ZNF398	0.25975
LRCH3	0.07
HMGA1	-1.36633333333333
CAPN7	-0.135166666666667
MGC5566	-2.1585
CCL3	1.922
NANOS1	0.394625
ZFYVE19	0.99875
APITD1	-0.627
PARD3	-0.59975
IRAK4	0.338166666666667
SERPINI2	-0.017
CEP170L	-1.72025
TTC9	0.92625
MYOM3	-1.832
MLPH	1.5645
LOC222699	1.023
NRG1	-2.20533333333333
TBC1D9	5.01363636363636
TTK	-3.584
ZNF557	0.2556
DDX41	-0.0515
FANK1	2.482
UBE2D2	0.357125
PSMB10	0.182875
MYH7B	1.163
GABARAPL2	-0.335375
MARVELD2	1.79633333333333
DGCR2	0.840166666666667
UNC45A	0.347666666666667
C6orf72	-0.493
ZNF683	3.23325
GIT2	-0.30625
CASK	-0.4545
C14orf161	4.3075
LRRC44	-0.2415
TIFA	1.147625
UTP11L	-0.29875
C6orf65	-2.0435
FDPS	-0.621
DUSP9	-1.611
SLC17A8	0.29
OR51G1	0.0588333333333333
NANS	-0.6405
OLFML1	1.0485
ATP10B	-1.602625
NPAS3	-1.30625
PRKCA	-2.5362
GGA2	0.00281250000000001
LCE4A	0.788
SPANXN3	0.158
CCDC115	1.020625
SDCCAG3	-0.5775
GLIPR1L1	0.2835
TTC1	-0.137
C17orf76	-0.6635
MAD2L2	-0.61475
HIPK1	-0.3377
LRRC3B	-0.0963333333333333
CLN3	-0.149409090909091
C17orf47	0.065
FMN2	-4.413
TUBB1	-1.999
WAPAL	0.304333333333333
C3orf21	-1.032625
SCN5A	-0.3888
SMYD1	-0.31375
BEX5	-0.86075
ZNF192	0.206
SEC22A	0.0575
GRIA2	1.43671428571429
KIAA0825	-0.57375
NUSAP1	-2.61681818181818
LANCL1	-1.048125
C15orf40	-1.1692
ZNF645	0.45625
GPR61	0.273
NLRP14	-0.181
SNX21	0.154
C1QTNF8	0.11
C17orf46	0.2445
IFNA8	0.2565
SPRR1B	-2.24466666666667
FLRT1	-0.9545
SNX17	0.827166666666666
ASB2	-0.589
HBG1	-4.831
RPRML	-1.36475
JOSD2	1.317
PLSCR3	-0.401
SPOCD1	2.57033333333333
RAB39	-0.42
GHRH	0.113666666666667
ITIH5L	0.5305
C17orf37	1.99025
SMCR8	0.361
DPY19L2P3	-0.356833333333333
IL11RA	-0.0431666666666667
GDF3	-3.87066666666667
RPS6KB1	-1.86525
DNAJC19	1.7921
TOP1	-0.303
CRCT1	0.082375
MPST	0.225125
DPM2	0.56175
FAM38B	-3.12466666666667
SLC18A1	-1.54583333333333
FARP1	1.46566666666667
PAX7	0.16275
TUBD1	-1.61425
GNL3	-0.45
BTG2	1.82606666666667
NDUFS6	-0.42725
C1orf79	-1.368
ERAL1	-0.79325
ECHS1	0.2135
VPS4A	-0.651166666666667
CYP11A1	-1.017875
ABCC6	-0.467428571428571
PBX4	-2.168
MOSC1	-1.179375
NCF4	1.0055
HYMAI	-1.269
NAGPA	-0.074125
OTOP2	0.29
ACOT12	0.23975
MTHFD2L	0.20175
LOC441376	0.4385
C19orf34	-0.569
RAB1B	0.83075
ALDOAP2	0.016
NTRK1	-1.46283333333333
ARTS-1	-0.0824
SLC6A11	-0.89
NAP1L2	-0.48425
CNGB1	-1.38777878078145e-17
EPB41L4B	-0.148666666666667
FAM134B	3.74025
HS3ST3A1	-1.31433333333333
CPXM2	3.95925
SIRPB2	0.6425
CHORDC1	-1.42166666666667
TRIB3	-1.131
SLC2A5	0.62125
C2orf49	-1.31083333333333
DDX5	-0.32475
OR5L1	0.367
ANAPC4	-0.47
ZSWIM1	0.75575
LOC93622	0.028625
KCNK3	-0.8469
RP11-35N6.1	-2.005875
ZFP161	0.806333333333333
AQP9	1.5295
SLC15A2	0.609666666666667
MREG	0.6525
OR9I1	0.2715
PDLIM2	-0.876125
ADAM7	0.243
GSTCD	-0.4705
WDR21A	1.215125
SLC12A8	0.352666666666667
TMEM174	-0.06475
IGSF3	0.403416666666667
LRRN1	-2.46275
LOC402117	0.363
SRPK1	-1.8415
LY6K	0.913875
NFIA	2.4785
PTCD3	-0.357125
LEP	0.1365
PCDH21	-0.866833333333333
MAPKAPK2	0.774428571428571
NMNAT1	-0.752166666666667
LHFPL2	-0.833625
C9orf43	-0.328
DIP2A	-0.198166666666667
ACTR8	0.269125
CCDC34	-0.9025
PTPN22	-1.0285
ITGA3	-0.833
FAM129C	2.18375
RABGGTA	0.886833333333333
UNC45B	0.0625
KIAA1033	-0.89225
ZNF510	-0.2895
CYP2D6	-0.0238333333333333
SLC26A10	-1.7375
STX8	0.022
LUZP1	-0.4665
WDR89	0.027
EIF4G3	-1.3066
C5AR1	0.5665
ZNF623	1.869
A2M	-0.56175
TGM7	0.1625
GRPEL1	-0.709833333333333
LMNB2	-2.1156
ROCK2	-0.642833333333333
SNX16	0.377625
CCDC66	0.633
ANXA3	-0.12475
KIAA1609	-0.301
EED	-0.9385
RNF32	0.960166666666667
HES1	0.4723
CLC	0.6205
ISL1	-1.0308
KIAA0528	-0.123
MANEA	-0.458875
C1orf61	-1.8115
hCG_2001000	0.3405
RAPGEF6	-0.3176
KIAA0020	-2.21666666666667
NEIL1	2.24375
C16orf45	-1.74275
RBM10	-0.0468333333333333
C10orf125	-1.146875
MRS2L	-1.11625
DNAH17	-1.018
C19orf10	-1.157
C1orf160	0.759
SLFN12	1.78525
EXOC3	0.170166666666667
HIST3H3	0.351
NCOR2	-0.2095
TNFRSF9	0.188
MFSD8	-0.03675
ALX1	-4.20916666666667
NOL1	-1.13525
PODN	2.2265
TIAL1	-0.64075
HIST1H1E	0.77175
NPY6R	0.506
TM4SF4	-0.27925
CORO2A	0.0025
ETNK2	1.9765
APOE	0.5323
ANGPT4	0.514
HDGF2	-0.416
G30	0.7925
ST8SIA4	-0.756625
F2RL1	-0.748
FAM19A4	-4.7265
CCAR1	-0.218
B3GNT7	0.56225
OPHN1	-0.0044
DSCR6	-1.1565
C21orf13	1.49833333333333
GAS2L1	0.3905
RFX3	-1.17616666666667
COPS4	0.33875
BCHE	-5.41033333333333
BCL2	3.26275
HBZ	-2.94533333333333
ARL13B	-0.829875
MAPBPIP	1.14275
MYO15B	1.11725
SPZ1	-0.38425
KIAA1324	3.06444444444444
PLCL2	-0.902
C4orf29	-0.5875
WDFY2	-0.41075
ZNF284	-0.145
NAALADL1	0.0605
DUSP5	-1.0675
PXDN	-0.0405
SLMO1	-1.01575
TNXB	0.4885
BIRC7	-0.8175
A4GALT	0.426166666666667
TIMM22	0.134
FAM110C	1.457
TOMM34	-0.836625
ABHD9	-0.2395
ADAM32	1.4465
CRHBP	-0.19975
AQP2	0.4155
LOC130355	0.7775
ZNF187	0.600333333333333
ZNF816A	1.715
F7	1.337125
CNOT1	-0.5904
SLC13A4	-1.0445
ZBTB11	0.11825
B3GALT5	0.33225
EXOC2	0.762666666666667
IRS1	0.337
TMEM1	-0.1975
MRPL34	-0.000499999999999998
SAMM50	-0.60025
CDC42EP3	-0.59275
HSF2	-0.9516
MFN2	-0.56025
TSPAN7	-2.201
NUCB1	0.853083333333333
RHOH	0.13825
ARL16	-0.072
TACR1	0.01425
SFRS5	0.3205
SNX25	0.474625
RHBDF1	1.25583333333333
PCDH18	-0.636
HMG1L1	-1.577
MYO5C	1.56075
MAPK10	1.171
LDHAL6A	0.2372
NUDT12	1.02016666666667
NCAM1	-0.44675
GLIS2	1.1515
GGTL4	-0.06275
DAPP1	0.5145
ATF7	0.891
KIAA0748	-0.07675
NFIL3	-1.6505
TM6SF1	0.17
SEZ6	0.2295
NANOS3	0.697666666666667
DNAJA3	-0.537333333333333
CLDN6	-1.5495
CIITA	2.5404
EPHA4	-0.129583333333333
FANCC	-0.975
CMTM3	-1.135
PSG3	-0.41525
MRPL15	-0.37425
C21orf59	-0.8575
PLCXD2	0.3145
C2orf34	-0.19575
UBE2L6	1.630375
MED14	-0.102666666666667
HP1BP3	-1.0347
C6orf208	-0.3955
TPBG	1.056
OSR2	2.925375
XPC	-0.0823333333333334
KLHL7	-1.89983333333333
CCR3	-0.571333333333333
AGTPBP1	-1.82066666666667
PCSK6	-1.383
STAT5A	-0.7121
FAM18B	-0.4195
LONRF2	0.1535
PTPN2	-0.349625
SF3A3	-0.618833333333333
EFCBP2	-0.01425
HCFC1	-0.464166666666667
AHNAK	0.1294
ACTR5	-0.366
KIF14	-4.51228571428571
TENC1	2.09675
HEATR5B	0.794
YIPF2	1.06583333333333
MYEOV2	1.19083333333333
DUSP18	0.453
KIAA1012	0.2275
AHR	0.234666666666667
C17orf53	-1.94583333333333
PTPRH	-3.808
ATP6V1C1	0.7688
TAS2R3	0.124
LOC440356	1.22475
COQ10B	1.0025
PSMF1	-0.33575
SORBS2	1.83741666666667
NFE2L2	-0.79125
TMCO7	-1.047
SH3PXD2A	-1.3174
SH2D2A	-1.2015
SPINK5	-2.844
MRPS24	-0.7275
OPA3	0.958375
TRAF7	1.32283333333333
C4orf35	0.625166666666667
MT1G	-1.691375
MGC39545	-0.23525
HS1BP3	0.2028
OR2B2	0.4085
CHRM4	0.205
SFRP2	-2.14983333333333
RIC3	0.43025
ART1	-0.3255
C6orf1	1.154875
DUS4L	-0.971
C10orf104	0.533
TNFAIP6	-0.7035
RTEL1	-0.33775
CCT4	-0.9563
ZNF709	0.24125
CHMP6	0.528833333333333
UPP2	0.54575
CYP19A1	-3.588
CD151	0.372333333333333
NDUFA13	0.2715
ARFRP1	-0.170166666666667
FAM26B	0.97025
CRYBA1	-2.4225
MRPL41	0.652666666666667
NPFFR2	1.893125
HRH2	0.238
SCAMP3	0.243166666666667
MTMR6	0.4533
MTG1	-0.91
UBTD1	0.33
CRABP1	-2.3325
FLJ33790	0.4869
KIAA1908	-0.3525
GPR158	-0.4435
PACSIN3	0.1025
OMD	1.56666666666667
CATSPER1	-0.821833333333333
HOXB8	-1.400375
FBXO46	1.918
OAS1	1.97933333333333
SVIL	-0.78375
PHB2	-0.35975
ADCY3	-1.5625
NDRG2	0.8525
ERMAP	0.7772
APBA2	-1.14083333333333
IGSF9	1.169
WNT6	-0.2775
MYCBPAP	1.15975
ATP2B2	-0.4217
CPVL	-0.7417
TRAM2	-1.52908333333333
NOP5/NOP58	-1.904
ZNRF4	0.389
TLK1	-0.383
MTMR12	0.891928571428571
ZNF384	0.00849999999999999
FAM9B	-2.8155
RPN1	0.5117
PMVK	1.12025
EIF3D	-0.4281
SIX2	-0.01075
HPS1	0.593857142857143
RNF7	0.51125
PSKH2	0.9765
KCTD13	-0.00599999999999999
CSMD3	0.7259
FBF1	0.1835
IL8	-4.776875
SERPINB13	0.154166666666667
FBXL20	1.8085
BLR1	0.84025
SH2B1	0.140666666666667
RFNG	0.669
RAB20	1.35883333333333
RBM7	-0.6045
POLR1A	-0.176333333333333
TMPRSS4	-3.07725
TAF9	-0.50675
TERF2	0.328833333333333
TNFRSF1A	-0.180916666666667
ACADVL	-0.2825
GTF2H5	-0.25775
EDG8	-1.32916666666667
C9orf140	-1.48775
UST6	-0.2935
ZBTB8OS	-0.07275
ZNF710	0.9775
GPR174	-0.8705
ATP6V0A2	-0.9515
KIAA0319L	0.317833333333333
XKRX	0.7645
DOPEY2	0.4935
SDHD	-0.431083333333333
SUMF1	1.8195
OSM	0.51275
OPN3	-1.00375
DAGLB	0.651333333333333
PPFIBP1	-0.5522
TRIM63	-4.156
C10orf53	0.0935
LYPD3	1.58183333333333
BCL7A	-0.27225
AGER	-0.596166666666667
TCF19	-2.068875
SAT2	-0.14425
PFTK1	-0.946166666666667
GABRE	-2.99975
C15orf38	2.4023
FIS1	1.1855
KCNV2	0.2995
CLPS	0.58075
PPCDC	0.01125
FOXN2	-1.2775
NT5E	-3.8851
CD83	0.28125
IL18	0.88625
VPS16	-0.14825
IGFBP2	-2.04166666666667
NOTCH2	-0.012
SIGLEC1	2.69525
CD93	3.865
SULF2	-0.497
CEP164	0.173375
P53AIP1	0.165666666666667
TOR2A	0.255
ZNF136	0.2245
MGP	3.4486
CCDC144A	-1.77416666666667
TRPC1	-2.49033333333333
SMS	1.14116666666667
MAPK7	-0.5925
RRAGC	0.514
PARD6A	0.489333333333333
NUB1	1.10233333333333
SYNGR4	1.01925
OR11H12	0.1965
WIF1	0.473875
GCH1	0.00575000000000001
OR11H4	0.2035
SLC44A5	-0.344
GPRIN2	0.307
LOC401431	0.1055
CPA4	-2.2573
MELK	-3.30844444444444
IL15RA	-0.8625
CUL3	-0.02375
HMBOX1	0.51275
PODXL	-2.9955
CCT6B	1.58283333333333
COMTD1	0.26025
MUC20	2.73916666666667
GPX2	-3.285875
ITK	-0.14
FBXL5	2.183
C13orf27	-1.77775
DEFA5	-0.3705
TRHDE	-0.133
MTP18	0.169833333333333
UQCRQ	0.7977
ITGB2	1.29883333333333
CSRP2BP	-0.32425
TAS2R44	0.4
PHPT1	0.274
FAM44C	0.76725
ERH	0.33
MPHOSPH1	-1.773
MORC1	-0.2805
PARVB	-1.88875
LAMA1	-2.67883333333333
PGBD3	0.46125
GIMAP6	3.781
AREG	0.9025
LIPT1	-0.37625
MGC99813	-1.4165
C1orf201	0.0746666666666667
GRIN2A	-1.1198
MAN2C1	0.4705
NSUN5	-0.131
SF3B5	-0.10375
MYC	-1.409125
NRXN1	-1.40116666666667
ZNF18	0.183
SPDYA	-0.45125
SLC37A1	1.558
DECR2	0.51825
ANKRD38	-1.288125
SPTLC3	-1.59333333333333
SUPT16H	-0.8845
DTWD2	0.373
ULBP1	-1.144
ZADH1	1.54216666666667
OIP5	-3.68375
IL10RB	0.306833333333333
OTUB2	0.197
VWA3A	0.129833333333333
SPIC	1.8455
OR6C4	0.318
PSCD4	1.37
DPY19L2P2	-0.323
TRAPPC6A	1.57566666666667
C21orf2	0.3625
CEMP1	0.32825
LIN7B	0.8925
E2F7	-2.95583333333333
VCP	-0.3888125
LAMA3	2.14625
BGN	1.16375
GPR160	1.39983333333333
COCH	-3.93883333333333
GPR81	1.2915
APOBEC3F	-1.618
tcag7.1017	-0.23925
C1orf32	0.288
SCGB1D2	5.81125
FLJ43987	0.013
C6orf170	-1.53175
KLK9	0.145
GPD1L	1.435375
VPS37B	0.4895
ATG3	-0.0585
ADAMTS17	-0.427
KLHDC2	0.682333333333333
NDUFV2	0.136
BLK	0.9505
MATN4	-0.8815
GPM6A	5.05425
GBP4	2.1105
TMEM162	0.201166666666667
PKP2	-1.023
HRASLS	-3.10766666666667
MMP1	-5.11475
SFXN3	-0.631
FSD1	-1.62416666666667
ST6GALNAC3	-2.40833333333333
CA12	3.6893
NCOA6	0.35225
C19orf58	0.604
PPP4R1	0.3255
MAN1A2	0.0143333333333333
IKBKAP	-1.6205
UPF1	0.100166666666667
KIAA1219	0.36775
WNT16	1.02066666666667
SNW1	-0.072
IL18RAP	2.052
RPP30	-0.152875
CDC40	-0.480142857142857
SETD3	0.106
SLAMF6	0.54875
ELK4	-0.854
TRIM47	-0.0596666666666667
ACOX3	1.249875
TRIM6	0.73225
KIAA0372	-0.546833333333333
TP53AP1	1.60175
SMURF2	-0.94925
ADAD1	0.71
EBP	-1.7325
KRTAP13-2	-0.3835
FLJ36874	-1.02683333333333
TOR1A	0.0775
P2RY4	1.2235
GPBP1	0.43675
TRPV1	0.194625
ADAMTS12	-0.369
PES1	-0.6904
ATG4A	0.727833333333333
MAGEA10	-4.49325
WFS1	1.42325
CC2D1B	-0.286666666666667
PABPN1	-0.29575
SLC25A30	0.34375
SLCO1C1	-0.046
SLC22A5	1.43675
KIF23	-2.5795
SYN2	-0.373166666666667
ASPN	5.425
CENTG2	-0.3475
QSOX2	-1.8693
FLJ10815	-0.312666666666667
STK24	0.6908125
SPEG	0.6304
STK10	0.123833333333333
DACT2	-3.6905
AAAS	0.2975
SSX3	-0.96075
ABCD3	1.5401
C4orf12	0.38875
PARVG	1.30816666666667
FIG4	0.85175
C9orf46	-0.22
TMCO6	0.019
IGHMBP2	0.4035
DUS2L	-0.5985
FAM3C	-0.383375
TMEM16D	-2.812125
DCTN4	0.495
KCNH3	-0.19175
EIF2AK2	-0.73825
AP1S3	-0.430875
CST4	2.782
PAM	-1.0899375
NUTF2	-0.5695
CITED2	0.1612
SLC39A4	0.43
C2orf52	-1.9335
GRM3	-0.1725
C12orf49	0.8305
CCDC49	0.4421
GRAMD1B	-1.640125
FNDC4	-1.08675
SIAH2	2.89075
GDPD4	0.303
C21orf87	0.817125
ATP5A1	-0.04
C16orf63	-0.48375
LOC388135	-0.917333333333333
ATP5J2	-0.070625
MMP3	-5.65625
EMID2	0.2545
CRHR1	0.3915
WDR70	0.09725
C13orf31	0.92925
ZFAND1	0.41075
CCL18	3.34683333333333
C3orf49	-1.1665
RINT1	-0.4085
KIAA0408	-2.4326
F13A1	4.2289
SLC10A1	0.366
OGN	-1.93825
GIPC2	-2.43033333333333
XPO6	-0.0111666666666667
LCE1A	0.863
FMR1	0.1104
LOC374920	-0.03125
DUSP3	0.10025
ANKMY1	0.36775
C7orf50	1.2785
BBS9	-0.3492
UNC119B	-0.1905
C9orf72	-0.987875
MGC35440	-0.65025
ENTPD6	0.084875
PPP1R2P9	0.46925
ERCC4	0.38625
FAHD2B	0.554
HMHA1	0.5035
HACL1	-1.1395
RAD23A	-0.667
FAM83B	-1.2345
PPP5C	0.422
RNASEH2C	-0.336625
C9orf153	-1.68375
SCAMP4	0.476625
GHITM	0.1934
NDUFB7	0.38775
ADCYAP1	0.5325
SP110	1.48666666666667
MAP3K7IP2	0.02925
DHH	0.656
AGRN	0.947
WDR33	-0.2205
CEP290	-1.34383333333333
PRPS1L1	-1.49966666666667
KLRA1	-0.2355
GPR97	0.393
CHD7	-0.486083333333333
TLR10	3.02625
SLC30A8	-0.188
HIC1	0.1405
IAPP	0.14
RXFP4	0.132
GP1BB	1.745
SHQ1	0.188
NKX2-3	0.316833333333333
API5	-0.08575
FTHP1	0.1655
