Hybridization REF	TCGA-BH-A18K-01A-11R-A12D-07
FBF1	0.5515
IL8	-2.9635
SERPINB13	-0.23225
FBXL20	0.8285
BLR1	0.35475
SH2B1	-0.292166666666667
RFNG	0.34475
RAB20	-0.7245
RBM7	0.728
POLR1A	0.4075
TMPRSS4	-1.1535
TAF9	-1.333125
TERF2	0.533666666666667
TNFRSF1A	1.06841666666667
ACADVL	-1.21
GTF2H5	-0.1525
EDG8	-0.54
C9orf140	-0.73625
UST6	0.5325
ZBTB8OS	-1.055
ZNF710	0.393
GPR174	-1.226
ATP6V0A2	1.01975
KIAA0319L	-0.900333333333333
XKRX	2.0125
DOPEY2	0.454
SDHD	-0.587416666666667
SUMF1	2.21625
OSM	3.27175
OPN3	1.15125
DAGLB	-0.852166666666667
PPFIBP1	0.3157
TRIM63	-3.9585
C10orf53	1.465
LYPD3	1.34116666666667
BCL7A	0.96075
AGER	-0.716666666666667
TCF19	-0.236375
SAT2	-0.47275
PFTK1	-2.16133333333333
GABRE	-1.59325
C15orf38	1.0075
FIS1	0.064
KCNV2	0.488
CLPS	2.255
PPCDC	-0.65425
FOXN2	0.268833333333333
NT5E	-3.7196
CD83	1.4875
IL18	0.668875
VPS16	-0.3245
IGFBP2	-4.16116666666667
NOTCH2	1.1885
SIGLEC1	2.87975
CD93	4.849
SULF2	2.01475
CEP164	0.522
P53AIP1	0.120666666666667
TOR2A	-0.2815
ZNF136	0.2595
MGP	3.511
CCDC144A	-0.00783333333333334
TRPC1	-1.93816666666667
SMS	-0.0385
MAPK7	-0.327166666666667
RRAGC	0.08325
PARD6A	-1.23066666666667
NUB1	-0.297833333333333
SYNGR4	-0.0925
OR11H12	0.311
WIF1	0.963
GCH1	-0.7615
OR11H4	0.1265
SLC44A5	-0.603
GPRIN2	3.706
LOC401431	0.23475
CPA4	-1.8477
MELK	-0.301333333333333
IL15RA	1.34875
CUL3	0.15525
HMBOX1	0.324
PODXL	0.308
CCT6B	1.98866666666667
COMTD1	-0.414
MUC20	1.107
GPX2	-3.65625
ITK	-1.1265
FBXL5	0.35475
C13orf27	-0.874
DEFA5	1.4955
TRHDE	-0.0165
MTP18	-1.29883333333333
UQCRQ	-0.595
ITGB2	0.971916666666667
CSRP2BP	-0.488
TAS2R44	0.604
PHPT1	-1.297125
FAM44C	-0.176
ERH	-0.755
MPHOSPH1	0.572833333333333
MORC1	-0.528
PARVB	0.7315
LAMA1	-0.399416666666667
PGBD3	1.44975
GIMAP6	3.89625
AREG	-6.25733333333333
LIPT1	0.539
MGC99813	-0.27675
C1orf201	-2.31296463463574e-18
GRIN2A	-0.9632
MAN2C1	-1.516625
NSUN5	-0.000999999999999999
SF3B5	0.14025
MYC	0.7179375
NRXN1	-0.552083333333333
ZNF18	0.17075
SPDYA	-0.381
SLC37A1	1.3635
DECR2	-0.4635
ANKRD38	3.958
SPTLC3	-0.51975
SUPT16H	-0.35575
DTWD2	0.36175
ULBP1	-0.4705
ZADH1	-1.25883333333333
OIP5	-1.2065
IL10RB	-0.333666666666667
OTUB2	-0.18525
VWA3A	0.246
SPIC	0.0971666666666667
OR6C4	0.496
PSCD4	1.07483333333333
DPY19L2P2	-0.5875
TRAPPC6A	1.54416666666667
C21orf2	-0.771333333333333
CEMP1	-0.054
LIN7B	-1.0255
E2F7	-0.911166666666667
VCP	-0.019375
LAMA3	-1.24966666666667
BGN	1.646
GPR160	-2.36683333333333
COCH	-5.31566666666667
GPR81	0.548333333333333
APOBEC3F	-0.534
tcag7.1017	-0.55125
C1orf32	0.311
SCGB1D2	3.7295
FLJ43987	-0.6305
C6orf170	0.0395
KLK9	0.411
GPD1L	-0.0595
VPS37B	1.2115
ATG3	0.228666666666667
ADAMTS17	-0.3345
KLHDC2	-0.3325
NDUFV2	-1.53325
BLK	-3.3735
MATN4	0.616
GPM6A	0.365
GBP4	2.54433333333333
TMEM162	0.3275
PKP2	1.899
HRASLS	2.05422222222222
MMP1	-0.9855
SFXN3	-0.9011
FSD1	-1.74283333333333
ST6GALNAC3	-1.8415
CA12	-2.8875
NCOA6	0.91625
C19orf58	1.0629
PPP4R1	-0.209333333333333
MAN1A2	0.220166666666667
IKBKAP	-1.7285
UPF1	0.253166666666667
KIAA1219	0.44175
WNT16	0.012
SNW1	-0.277125
IL18RAP	2.66475
RPP30	-0.39975
CDC40	-0.120142857142857
SETD3	0.013
SLAMF6	-0.2805
ELK4	1.2585
TRIM47	2.13683333333333
ACOX3	1.228125
TRIM6	0.754125
KIAA0372	-0.673
TP53AP1	0.356375
SMURF2	0.978
ADAD1	0.229
EBP	-0.8372
KRTAP13-2	0.8025
FLJ36874	0.5985
TOR1A	-0.195166666666667
P2RY4	-0.041
GPBP1	-0.28325
TRPV1	-0.3875
ADAMTS12	-0.154666666666667
PES1	0.0766
ATG4A	0.2895
MAGEA10	-4.7195
WFS1	0.186
CC2D1B	-0.318666666666667
PABPN1	0.19
SLC25A30	0.8975
SLCO1C1	-0.609166666666667
SLC22A5	-1.084
KIF23	-0.202
SYN2	-0.569333333333333
ASPN	6.38466666666667
CENTG2	0.9725
QSOX2	-1.4411
FLJ10815	0.454333333333333
STK24	0.443375
SPEG	1.4055
STK10	-0.112166666666667
DACT2	-3.035
AAAS	-0.20775
SSX3	-1.54675
ABCD3	0.3856
C4orf12	-1.397875
PARVG	0.173333333333333
FIG4	0.10675
C9orf46	0.92925
TMCO6	-0.213
IGHMBP2	-1.08825
DUS2L	-0.715
FAM3C	0.3701875
TMEM16D	-1.979125
DCTN4	-0.15975
KCNH3	0.18675
EIF2AK2	1.264
AP1S3	1.76125
CST4	0.8755
PAM	1.858875
NUTF2	-0.22875
CITED2	0.5032
SLC39A4	2.0695
C2orf52	-0.282
GRM3	0.00675000000000001
C12orf49	1.092375
CCDC49	0.1804
GRAMD1B	-1.27275
FNDC4	-0.832
SIAH2	0.08475
GDPD4	0.66125
C21orf87	0.535
ATP5A1	0.476833333333333
C16orf63	-0.2745
LOC388135	-1.14633333333333
ATP5J2	0.143
MMP3	-1.644
EMID2	-0.2805
CRHR1	0.22025
WDR70	-0.30575
C13orf31	1.18575
ZFAND1	0.38025
CCL18	4.56816666666667
C3orf49	-0.3315
RINT1	-0.262
KIAA0408	-2.7415
F13A1	4.3499
SLC10A1	0.155
OGN	-0.2775
GIPC2	-2.50566666666667
XPO6	-0.0691666666666666
LCE1A	0.7305
FMR1	0.5498
LOC374920	-1.2
DUSP3	-0.0755
ANKMY1	-0.05125
C7orf50	0.2375
BBS9	-0.2727
UNC119B	-0.1195
C9orf72	0.86725
MGC35440	2.365
ENTPD6	0.05775
PPP1R2P9	0.85025
ERCC4	0.4035
FAHD2B	0.4745
HMHA1	-1.238
HACL1	-0.39225
RAD23A	-0.1815
FAM83B	1.00625
PPP5C	-0.339833333333333
RNASEH2C	0.39975
C9orf153	-0.17525
SCAMP4	1.13675
GHITM	-0.6318
NDUFB7	0.27375
ADCYAP1	0.496166666666667
SP110	1.173
MAP3K7IP2	-0.0645
DHH	0.3465
AGRN	0.633857142857143
WDR33	-0.170166666666667
CEP290	-0.691833333333333
PRPS1L1	-0.454333333333333
KLRA1	0.211
GPR97	0.204
CHD7	-0.344333333333333
TLR10	0.69275
SLC30A8	-1.37
HIC1	1.12083333333333
IAPP	-0.3215
RXFP4	0.6495
GP1BB	-0.287
SHQ1	0.5085
NKX2-3	0.377166666666667
API5	0.546
FTHP1	1.219
MOV10L1	-0.288333333333333
TRIM6-TRIM34	1.95583333333333
ADHFE1	0.06125
FAM117A	0.3025
DDI1	-0.017
CDON	0.125333333333333
TRIM73	-2.4385
IGKC	0.8405
MMP14	0.135727272727273
DYNC1LI1	-0.095125
C11orf66	0.19375
TRBV3-1	-2.04666666666667
FASTKD5	0.77075
BIVM	-1.76375
LHX4	0.103
CXCL2	-0.8523
RAB2B	0.0163333333333333
IZUMO1	-0.62825
MAP3K15	-2.35975
FAM19A2	0.497666666666667
ZC3H8	0.403833333333333
ZMAT1	-0.036625
SPINK5L3	-2.6815
SLC10A6	0.08
APPL2	0.322
CARD10	-1.981
LOC402176	-0.479375
EEF1D	1.4026
RAB6A	2.2777
C12orf5	0.511125
PAPOLG	0.57575
MSRB2	0.70775
BCR	0.779166666666667
PUS3	-0.04425
TIAM2	0.354
ZNF317	0.546833333333333
CHD2	-0.454285714285714
FZD5	-2.24986363636364
NUDT8	-0.0305
ZNF763	0.1445
PRC1	-0.382
ABCB9	1.50366666666667
SPATA3	0.2695
TRAK2	-0.331125
STAB1	2.507375
LRRTM2	-0.434333333333333
psiTPTE22	-0.13325
DBI	0.063
SERPINA11	-3.52875
NAT5	0.0145
C20orf58	-2.0665
RPS6KA4	1.12016666666667
FLJ90650	-0.8145
TGFBRAP1	0.4095
CHRDL2	2.04625
FAHD2A	0.461166666666667
CNTN1	0.18575
BBS4	-1.6929
TMEM181	-1.031
MINPP1	-0.2175
MPHOSPH6	-0.928916666666667
HOXC10	0.2405
ITPKB	0.00624999999999999
CLPTM1L	-0.186125
MEOX2	-0.3075
ATP6V0C	0.611
PRPF8	-0.586833333333333
TMC5	-1.7465
FKBP3	-1.96275
PLEKHB2	0.0805
OR4D6	1.097
ZNF544	-0.5609
D2HGDH	-0.302125
RPL18A	0.0945
HEL308	-0.303625
MPP6	-0.504
TCERG1	-0.2785
KRT16	2.84716666666667
KLF17	-1.30675
KLF5	-1.00425
CDR1	3.1315
VCX3A	-4.9325
FBLN2	0.32375
C14orf104	1.255
HBE1	-4.9046
OR4S2	0.357
C1orf108	0.728833333333333
ROBO4	3.06716666666667
CPEB4	-1.192375
C11orf80	1.59116666666667
BCKDHA	-0.506833333333333
MYOC	0.46575
GIF	0.4385
CKMT1A	-2.0105
RPL3	-0.3786
THBS1	0.909625
APOO	-0.42825
ARMCX1	0.1615
HSZFP36	0.44375
SNAPC5	-1.181
EIF4ENIF1	0.01425
ZNF433	1.34875
TNFRSF21	1.294125
TMPRSS7	-0.7155
SPATA18	1.1604
HPDL	0.962
MKL2	0.7362
TBX3	-1.33423076923077
C21orf93	0.00500000000000004
DAXX	0.2695
ELMO1	-0.245875
RGS13	1.4776
TAF11	0.37725
UNC13A	-2.252875
LOC653314	-0.3374
ORC3L	-0.64325
IMAA	-1.887
TARBP2	-0.25925
CABIN1	-0.6226
TRIOBP	-0.4211875
HIST1H2AC	0.864875
RGS22	-3.57966666666667
NCOA1	0.921166666666667
IL25	0.3285
SNCG	0.1105
GPR6	0.58
AMDHD1	-2.14683333333333
CHEK2	-0.0195
C6orf142	0.16025
DRD4	0.1365
C14orf68	-0.81975
GDF11	-1.698
SEMG2	0.012
CD247	-0.97275
CDAN1	-0.79275
RBMX2	0.4065
TGS1	-0.14525
OIT3	1.8335
SYF2	-0.87025
MCM4	-1.55825
PKHD1L1	-0.162
CEP192	-0.293166666666667
IFT88	0.23625
RPL9	-0.775857142857143
RAB32	0.5435
DDX43	-3.844
P2RX2	0.176666666666667
OR5D18	0.6
UBE1	0.61
SLC24A1	-0.13675
ARHGAP5	0.42875
CETP	-0.82075
KIAA1731	-0.0798333333333333
SLC9A4	0.3725
PTPN6	1.5745
BAHD1	-0.11075
GRIK3	0.243
CACNB2	-0.9771
PDE10A	0.75425
DGCR14	-0.144
PCDHB9	0.754333333333333
RHOQ	1.00366666666667
MAP3K4	0.35875
KTI12	-0.0978333333333333
RPL23AP13	-3.18625
GNG11	-1.7265
CLCN3	0.211
GPAM	-0.770375
VSTM2A	0.492
SLAMF7	1.48833333333333
INTS2	-0.509
PPP2CA	-0.0748
LRP12	2.73646666666667
SEC14L2	-0.0546666666666667
DKFZP586H2123	1.1575
MC3R	0.2225
CIRH1A	-0.861833333333333
HIST1H2AB	-0.576666666666667
POLH	-0.510875
MGC16703	-1.90283333333333
SNAPC2	0.352
FILIP1L	0.3195
RASGRP4	0.536
LRRC1	2.0005
GAS1	0.45125
PRAC	-1.02425
DGKA	-0.7515
NT5C3	-0.8845
PEG3	-0.920333333333333
NADK	0.038
PRR17	-0.37975
LOC374569	-0.299
SGSH	-1.00683333333333
NLRP8	-0.337
GALT	-0.6181
MCF2	-1.821
ZNF263	0.406
TACSTD1	2.6445
TYR	-6.3551
ATP6AP2	0.2935
RNUXA	-0.0255
ABHD10	0.3303
GDPD2	-1.10725
SLC35C1	0.91975
UBE2A	0.28675
HERC5	-0.746333333333333
FAM112B	-4.82683333333333
FBXL16	-1.78275
DKFZP434A0131	-0.647
ELA3A	-1.6625
RBM41	-0.1805
HAO2	0.031
RNH1	-0.824375
SHANK2	2.35233333333333
OSBP2	-2.289125
DAK	-0.119333333333333
C3orf58	2.03916666666667
TCL1B	-1.883
KBTBD2	-0.143875
SUGT1L1	-0.398
UBE2E2	-0.398166666666667
MYL9	1.79925
CDC23	-0.5695
PBXIP1	1.0464
CXorf40B	0.574
NBL1	-0.63575
RTBDN	0.255
RAB11FIP5	0.252125
TTTY13	0.3025
SCOTIN	-0.317916666666667
SOHLH1	-0.728333333333333
CDKN1A	-0.963571428571428
NCK1	1.11975
ZNF550	-0.84125
SAPS3	0.460083333333334
SPIN3	0.673
MAGEE2	0.9435
MIS12	-0.703833333333333
OR8H2	0.4825
KIAA0774	-0.5835
UNC5D	-2.805
CUL7	0.104
LIPC	-3.57316666666667
DIO1	-0.792
C20orf11	0.9051
CTRL	-0.18675
HS3ST2	2.6565
PAK4	0.583
CCRL1	2.5975
RNF10	-0.03775
ZNF567	0.76175
ZNF660	-0.078
TCEAL3	-0.868
MAGOH	0.844833333333333
CENPB	0.2795
C19orf7	0.23375
LOC388965	-0.09825
ZCCHC13	0.0915
JMJD1A	0.0307
HIST1H4H	-0.3325
TBRG1	-0.6078
GPC3	-5.1975
TAF1C	-1.048125
EBNA1BP2	-0.266666666666667
CIAPIN1	-0.25375
PDGFRA	-0.998444444444444
CSTB	1.12375
CENPI	0.559333333333333
GTF2E2	-0.382833333333333
RPP21	0.1865
CCNF	-0.0171666666666667
KCNQ3	1.9145
FAM79A	0.4115
SLC22A12	0.1945
NOVA1	-1.77583333333333
FZD3	-3.7643
AKAP8	1.34375
SOCS5	1.131
CFDP1	-0.51525
DLG5	-0.56625
PGM5	-0.301333333333333
C1orf144	0.288166666666667
HDAC10	-1.034
RND2	-0.18625
C20orf199	-0.98275
RNMT	-0.5095
SLURP1	2.07975
ASTN1	0.531375
SH3BGR	1.47475
MYCL1	1.1265
ZHX1	-0.224833333333333
CENPK	-2.15375
FOSB	0.6457
LOC643406	0.29475
C2orf59	-1.637375
TMEM135	-0.11825
SLC27A2	-4.24325
KRT33A	0.4765
OVOL1	0.842875
PAMCI	-0.464666666666667
S100A7	-0.955
ZNF789	-0.48
HARS2	-0.413
RPL23A	0.998666666666666
TCF23	0.75525
UPF3B	-0.661875
C17orf78	0.651
HLA-DOB	1.98666666666667
C14orf142	-0.920833333333333
TEKT5	-0.268333333333333
DMWD	1.2695
POLD1	-1.056
GSCL	0.1275
CALD1	0.174
SCRT1	-0.0393333333333333
AIG1	0.9635
UNC84B	0.05025
ZNF404	0.28525
TMED6	-3.3125
KIAA1462	-0.3505
LRRC27	2.06683333333333
PYGO1	-0.7155
PIGU	-0.5455
ALAS2	-4.04533333333333
WRNIP1	1.27675
CNNM3	-0.537
ZNF2	0.96575
ST3GAL5	-2.31725
MRPL23	0.07825
TSSK6	0.0205
PSMA6	-0.8675
C16orf70	-0.73575
KIAA1602	0.81625
ALMS1	0.548333333333333
DCN	0.356
TMEM132D	-0.83425
SUCLG2	0.30725
ABHD14A	-0.90725
DEXI	0.292333333333333
AMPD2	-0.559833333333333
IFNAR2	0.965833333333333
CYB5A	1.8682
TLOC1	0.10815
NXF5	-0.587166666666667
NRBF2	-0.116375
KCTD3	-0.2
ITGAE	-1.41866666666667
SLC30A3	-1.9295
ZRF1	0.2735
IFRD2	-0.16475
XAB1	1.066
PYCR2	-0.7615
SERPINB3	-4.02
TMLHE	0.6035
GEFT	-1.249625
ABCA5	-3.641
EMR4	-0.0163333333333333
TSFM	-0.33225
HIST3H2BB	0.051
ARHGEF19	1.24825
TSPAN17	0.165833333333333
ABCC8	-0.86225
MAP1S	0.648166666666667
C22orf36	0.415
BNC2	-1.59114285714286
HIST1H4A	-0.11275
NDUFS3	-1.5065
WDR3	0.446166666666667
XKR4	-0.739333333333333
TTC33	-0.409428571428571
STMN2	2.783
CPN2	-1.00533333333333
HSPC105	1.46275
PCOLCE2	1.25975
C3orf55	3.372
KLHDC9	0.802333333333333
TBC1D23	0.25825
ATXN2L	-0.704583333333333
MAP2K3	0.52075
SCAP	-0.74625
ZNF486	0.209
C20orf96	-0.5655
NARS	1.40425
ADAMTSL1	-0.9575
PRCC	1.63316666666667
CCDC126	1.23108333333333
ZNF675	0.36425
CALCOCO1	0.665
ANKRD43	-0.6905
CWF19L2	0.874333333333333
ZBTB32	1.589
BRAF	0.355
ODF4	0.46225
MGC14376	0.344666666666667
HORMAD1	4.62066666666667
AAK1	-0.1485
PEBP1	0.7225
TNFSF5IP1	-0.19
DKFZp564N2472	0.27025
RMND1	-1.220625
IGKV1-5	2.76425
COL1A2	1.584
SERPINA5	-4.586125
AANAT	0.6315
C19orf21	-2.672
GEMIN5	0.683
UBR4	-0.1545
LTBP3	1.17233333333333
AMHR2	-1.6715
PROCR	-1.63875
MYBBP1A	-0.72325
C20orf39	-0.796833333333333
ZNF697	0.024625
PASK	0.1407
ZNF776	-0.3315
RFXDC2	-0.994125
KIAA0467	0.11375
C10orf96	-2.7355
ZNF503	-0.34725
GULP1	-1.93516666666667
KCNE4	-1.4945
DKFZp434K191	-1.3515
LOC196913	0.372
BHLHB4	-0.0175
CH25H	-0.761
LOC81691	-1.05533333333333
ALPL	0.224928571428571
COL12A1	1.59125
FOLR3	-1.42483333333333
GPR123	-0.12325
TRIM62	0.0945714285714286
ABLIM1	0.689166666666667
MAST3	-0.042
RHBDD1	1.19033333333333
LOC338809	0.1915
RYBP	-0.126
TTC26	-0.353125
ZNF22	1.23966666666667
ISCA2	-0.841
RDM1	-0.7915
PIGM	1.2255
GNB3	-1.093
ACTR2	0.815
HMGB1	0.4684
EDG1	2.04433333333333
SOAT2	-3.63525
OR10AD1	0.307
RAP1GDS1	0.870583333333333
LCE1F	0.6765
ESM1	-0.209375
RCN3	1.8155
CREBL1	-0.07125
DBNL	0.1405
PTGER3	1.51275
USP30	0.907333333333333
BCL2L12	0.1505
KIF26B	1.27375
ZNF416	0.65725
ZNF225	0.9585
C17orf70	-0.273
ZNF554	0.50825
RAE1	-0.592666666666667
TNIK	-0.525
ACTN3	-0.0895
MGC45922	-0.185
CCNA1	3.5515
RYK	1.334
IL26	0.0655
LRP3	0.492666666666667
QARS	-0.68875
SOX7	0.669714285714286
BID	1.216
OR2S2	0.3935
CXCL14	2.57875
C11orf47	-0.541
MGC29891	1.285
HSPB8	-1.3495
PRDM14	-1.511
NUFIP2	1.07475
MNAT1	-0.804625
ZDHHC2	-2.57125
MBNL2	0.312375
ADD3	-0.45725
CSNK2A1P	-0.20125
KLK6	2.6295
TMEM111	0.3392
KIAA1279	0.23325
NUBP2	-0.165666666666667
RAB42	0.25525
ID3	-1.1762
TM9SF1	-0.5505
MDP-1	-1.93825
POU4F2	-0.17425
IQCK	1.73025
C16orf14	0.5345
CAPN3	-1.91825
FAM43B	-0.912625
RECQL	0.14575
AP1G1	0.0655714285714286
CTNNBL1	-0.146666666666667
ECHDC1	-0.0256666666666667
SMARCC1	0.5037
FOXQ1	-2.24975
GNAI3	0.280666666666667
POLG2	-1.31125
CD4	0.9425
ITLN1	0.10225
EBI2	2.7945
IRF1	-0.327
PTPRE	0.3598
PTK2B	-0.52075
NXNL2	-1.145
SOX4	1.54072222222222
TSPAN3	-0.129666666666667
SH2D1A	-3.01683333333333
C8orf58	-0.680833333333333
USP20	-1.398
DUSP22	0.0878333333333333
CALB1	-2.47233333333333
L3MBTL2	-0.0111666666666667
MCRS1	0.2825
TMEM118	-0.00350000000000001
C18orf8	1.40333333333333
FLJ10241	-0.76175
GJA12	1.5575
PKD1	-0.277833333333333
ZFP3	0.685
JAM3	-2.373375
LAPTM4A	0.973
DIRC2	1.0735
KIAA2022	-1.29616666666667
MYOM1	-0.126333333333333
TRPM8	-2.093
MOP-1	0.2615
PHKG2	-0.0915
ZNF650	0.92075
KIAA1522	0.62375
PSG8	-1.51866666666667
DDX19B	-0.612
MOBKL1B	1.49725
DIAPH2	-0.271166666666667
PTPN12	0.51575
CLN8	-1.117
CRYZL1	-0.547166666666667
CRY2	-0.143166666666667
FCGR2B	3.8675
PNPLA4	0.222375
ZNF454	-1.548
DKFZp434B1231	-0.05425
CLDN11	0.4187
RFWD2	1.82983333333333
CIB2	-0.609833333333333
MXRA8	1.764625
HRK	-0.05925
MAML2	0.43875
C4orf31	-1.96475
C6orf192	0.673
COG6	0.0695
FAM5B	-0.16775
NFATC1	1.4829
SEPT10	0.742
SCYL1	0.2557
RPP40	1.35225
SCOC	0.6111
KIAA1450	-0.396
CTDSPL2	-0.843
TBX5	0.7505
NAPG	-0.79475
RHD	-5.05425
C14orf45	0.986833333333333
ZBTB22	1.361
PLCG1	-0.2745
ANKRD10	-0.8725
AQP7P2	0.67375
TAGLN2	1.29083333333333
HTR2C	-1.30616666666667
SLC16A7	-1.901
C17orf83	-0.03
TSGA14	-0.144166666666667
MDH1	-0.3615
PPP3R2	0.271333333333333
DCBLD2	-0.497071428571429
RBM33	-0.831625
DPH3	-0.30475
SYT10	-1.09083333333333
FMO4	2.627875
THYN1	0.66275
DRD5	-1.534
OTOR	0.313625
PGRMC2	0.0788
KATNAL1	-0.346125
PAQR6	-0.91175
UBE2I	0.37875
C14orf28	-0.197
C8orf70	0.59425
FLYWCH1	-0.03775
ANGPTL3	-1.3625
GLRX2	0.607666666666667
ATP11A	1.08771428571429
ARL5B	2.521125
MUC16	-0.38725
SLC25A5	-0.507642857142857
ACRC	-1.52325
MYO1C	-0.728125
FAM89B	1.93066666666667
FAS	2.279
KIFAP3	1.18725
GLRA2	-0.022
BTN3A2	0.5016
CNKSR3	2.124375
CSTF3	-0.793
ARPM1	2.77675
KIAA1530	-1.1355
C9orf150	0.533
PRKCI	0.75575
tcag7.1015	0.62525
SOD3	-0.50725
ZNF574	0.492
CYP21A2	-0.844
RPL12	-0.1105
COMMD2	-0.23225
WIZ	0.31525
LOC344405	-1.8225
ALDH4A1	-1.66094117647059
CRYAB	3.78525
COPA	0.7756
PCDHGA7	0.45
KIF11	-0.313166666666667
RASD2	2.51675
SLC26A3	-0.1965
ZNF175	-0.765
JAKMIP2	-2.152375
C8orf4	-0.455333333333333
PTHLH	-0.2855
SLC40A1	0.15925
OR7D4	0.835
PCDHB17	0.363
CD36	3.10042857142857
C6orf203	-0.2293
PRKG2	0.2935
LOC400566	0.12675
ANAPC13	-0.45075
SLCO3A1	-1.7225
ZNF692	-0.6975
FANCL	-0.739
SH3GLB1	0.736
C12orf61	0.3105
KBTBD6	3.0045
SUPT5H	0.142625
XRCC6	-0.4779
HUS1B	-0.0043
FAM133B	-0.223214285714286
LOC728276	0.36
KCTD18	1.314
SOS2	0.0546666666666667
CCDC99	-0.5135
C1QTNF5	2.4415
NNAT	0.0475
USP16	0.01875
LARS	-0.065125
ZBTB2	0.297875
ABO	0.282666666666667
TRAF3	0.5505
GALNT5	-2.879
NAP5	1.37125
ALG14	0.00966666666666667
KIAA0515	-0.543230769230769
WDR75	0.204333333333333
TEX261	0.9065
LY86	0.0895
LOC389072	0.358
FLJ13611	-0.5445
MRGPRX2	0.616
SNRPA	0.00337500000000001
OR2G2	0.285
GPRASP2	-0.22
C7orf42	0.8001
C9orf163	0.096
CYP11B2	0.1705
FCRL3	1.37366666666667
PRDX1	-0.15975
FGB	-6.6905
COX17	0.388666666666667
C16orf33	0.109
PIWIL1	-0.430333333333333
FOLR1	-1.4845
KIAA0082	-0.74625
FREQ	0.515666666666667
TMCC2	-1.054
TCF12	0.223
ZNF721	-0.85
FAM130A2	1.4155
POU4F1	-1.355
SNRPF	-0.23625
SGIP1	0.807333333333333
ZNF641	1.49466666666667
EMG1	1.2235
PRRG4	0.378
HIRA	-1.26125
MYNN	0.670666666666667
AEBP2	0.709916666666667
TBXA2R	0.210666666666667
ISL2	-1.329
PCDHB11	1.801
RNF144A	-0.731875
MARCH5	-0.101
DULLARD	-0.119333333333333
DCLRE1B	0.0711666666666667
ITGA8	-0.18525
TP73	-0.2935
PRKCD	0.32825
NDUFB4	0.83475
ATP13A4	0.517125
ANTXR2	-0.384833333333333
COL4A3	-0.920833333333333
MYO10	0.6022
SLC6A18	0.29775
PEX1	-0.01725
TMEM74	0.429166666666667
RBM19	-0.3695
TAPBP	0.74055
RUNX1	-0.032375
MID1	1.04358333333333
GPR64	-1.85266666666667
RASEF	0.733
GABRG1	-0.218375
MYO16	-0.232
DBF4	-0.00599999999999999
TSHZ2	1.02175
RIPK2	1.121375
PPTC7	0.991166666666667
KIF4B	0.305
LRRC31	-0.216875
ZNF540	-0.437
EFNB3	-0.234833333333333
LOH12CR1	0.485875
STON2	-0.429333333333333
GLP1R	0.37275
CSTF2T	2.02975
IREB2	0.028625
GRSF1	-0.11575
PDCD7	-1.08433333333333
LRRC43	1.0795
CNR1	-0.154333333333333
IL1F7	-0.6055
C12orf64	-0.64325
FAM69B	-2.29025
NR2E1	-1.42466666666667
MS4A6A	2.248
FTL	-0.1271
C7orf36	0.21125
PCLO	0.1614
DYRK2	1.15833333333333
ARIH2	-1.50175
SAMD7	0.6095
SCNN1D	-1.1435
SLC32A1	-1.087125
C22orf25	-0.859833333333333
MRPS18A	0.4713
GPR112	0.005
EARS2	0.47075
ERN2	0.3755
ATPBD3	0.3175
PRH2	-0.1075
CDKN2D	-0.108333333333333
PGLYRP2	0.2165
TRIM40	-0.36225
SEC14L3	-0.165333333333333
SLC22A1	0.04625
BTN2A3	-0.2175
RASA4	-1.3525
CCNL2	-0.766833333333333
MYBPC3	0.7015
GJA4	2.746
CDC42SE1	1.514375
TRPV2	-1.27125
MYPN	-4.0036
SIM1	0.567
CDADC1	-0.830666666666667
ZFHX4	-0.684
NIBP	1.49366666666667
ADAMTS19	-2.58525
ABTB2	-0.60175
TSPYL2	-0.3265
EIF2S3	-0.3471
SOX30	0.404
AP2A1	0.266833333333333
DKFZP564O0523	-0.216166666666667
LOC285398	-0.09525
CDH18	-4.5205
CHL1	0.620625
GATS	-0.3915
TBC1D2B	-0.242166666666667
OR1J1	-1.731
GSN	0.4455
DPCR1	0.13425
GARNL4	-0.3905
SMARCA5	0.68825
PLEKHG3	0.398166666666667
ZBTB45	0.6765
FRMD6	-1.14066666666667
PLS1	0.793333333333333
DGKZ	1.18316666666667
EFNA1	1.3345
WDR85	-0.899875
ANK2	-0.43925
PAGE4	-1.35166666666667
SENP6	-0.2975
AKR7A2	-0.648
FKBP10	-1.33475
VEGFC	-1.93466666666667
LARP1	1.102125
SRBD1	0.5675
ITGB6	4.89175
SLC1A2	-0.845083333333333
INVS	-0.5135
MPO	0.94325
MOBKL3	0.4402
CUTL2	-2.035875
KLK2	-0.02425
VIM	-1.2895
REG1B	0.162
PCDHGC4	0.0365
C3orf34	-1.55283333333333
SUMO3	1.3525
CST9L	-1.48
MLL4	-0.4315
SPR	1.07166666666667
SAMD9L	0.61725
ABCE1	0.32125
SUPT3H	-0.6195
ACTBL1	-2.60475
ADAMTS4	1.02716666666667
SLIT3	2.123
RHEBL1	-0.499
NPM2	0.80925
MAN1C1	-1.13925
KIAA1856	0.26625
HSPA6	2.17675
LOC388152	-0.1185
C10orf140	-2.02125
ZDHHC12	-0.073
LIN7A	-1.7803
PHC2	-0.0526666666666667
SPHK1	2.068
TRIM26	0.873625
FAM83E	-0.529
C18orf24	1.296
ZNF578	0.286833333333333
