Hybridization REF	TCGA-BH-A0DT-11A-12R-A12D-07
RAD23A	-1.98116666666667
FAM83B	-1.78575
PPP5C	-2.29866666666667
RNASEH2C	-0.965375
C9orf153	-1.7675
SCAMP4	-0.245125
GHITM	0.3221
NDUFB7	0.0155
ADCYAP1	0.4465
SP110	1.19016666666667
MAP3K7IP2	1.31425
DHH	0.5315
AGRN	-0.921142857142857
WDR33	-0.091
CEP290	-1.06433333333333
PRPS1L1	-2.296
KLRA1	-0.379
GPR97	-0.1725
CHD7	-0.583333333333333
TLR10	0.811
SLC30A8	-1.3455
HIC1	1.4015
IAPP	0.399
RXFP4	0.21975
GP1BB	0.2735
SHQ1	0.3125
NKX2-3	1.3135
API5	-0.00599999999999998
FTHP1	0.791
MOV10L1	0.478333333333333
TRIM6-TRIM34	2.13566666666667
ADHFE1	2.41325
FAM117A	0.241
DDI1	0.4662
CDON	0.4255
TRIM73	-3.6535
IGKC	4.2635
MMP14	-1.21683333333333
DYNC1LI1	-0.088
C11orf66	0.06275
TRBV3-1	-2.64633333333333
FASTKD5	0.14
BIVM	-0.998
LHX4	0.286
CXCL2	3.5659
RAB2B	0.182333333333333
IZUMO1	-1.197
MAP3K15	-1.269625
FAM19A2	0.891333333333333
ZC3H8	-0.380833333333333
ZMAT1	2.098625
SPINK5L3	-3.136
SLC10A6	1.2835
APPL2	1.114625
CARD10	0.343666666666667
LOC402176	0.396875
EEF1D	-0.0552
RAB6A	0.0875
C12orf5	-0.4905
PAPOLG	0.4825
MSRB2	0.69275
BCR	-0.792277777777778
PUS3	0.386
TIAM2	0.901
ZNF317	0.728833333333333
CHD2	0.0954615384615385
FZD5	-1.18818181818182
NUDT8	-0.05925
ZNF763	0.2015
PRC1	-3.60866666666667
ABCB9	-0.525666666666667
SPATA3	2.58125
TRAK2	0.1945
STAB1	1.689625
LRRTM2	3.0595
psiTPTE22	-0.1085
DBI	1.88575
SERPINA11	-1.58
NAT5	0.32275
C20orf58	-2.411
RPS6KA4	-1.28033333333333
FLJ90650	0.81275
TGFBRAP1	-1.414
CHRDL2	2.010625
FAHD2A	-0.472166666666667
CNTN1	0.96625
BBS4	-0.4667
TMEM181	0.46625
MINPP1	-0.2345
MPHOSPH6	1.62658333333333
HOXC10	-0.751888888888889
ITPKB	-0.316571428571429
CLPTM1L	-0.72875
MEOX2	2.27466666666667
ATP6V0C	-0.695375
PRPF8	-1.07716666666667
TMC5	3.1075
FKBP3	-0.355
PLEKHB2	-1.84625
OR4D6	0.509
ZNF544	-0.5527
D2HGDH	-0.93575
RPL18A	-0.3079
HEL308	0.567375
MPP6	-2.23425
TCERG1	-0.9505
KRT16	0.873833333333333
KLF17	-0.851
KLF5	1.028125
CDR1	3.5475
VCX3A	-2.798
FBLN2	1.462375
C14orf104	0.18675
HBE1	-5.1446
OR4S2	1.11
C1orf108	-1.9895
ROBO4	3.737
CPEB4	0.527875
C11orf80	-1.40616666666667
BCKDHA	-0.508
MYOC	3.28925
GIF	-1.9555
CKMT1A	1.498
RPL3	0.9198
THBS1	1.18475
APOO	-0.8235
ARMCX1	2.591
HSZFP36	1.09275
SNAPC5	-0.295
EIF4ENIF1	1.18975
ZNF433	-0.08475
TNFRSF21	-0.300875
TMPRSS7	1.5835
SPATA18	1.8945
HPDL	-2.4805
MKL2	1.9369
TBX3	0.964615384615385
C21orf93	2.9588
DAXX	-1.2525
ELMO1	-0.65725
RGS13	0.9448
TAF11	-0.535
UNC13A	-3.324
LOC653314	-0.0864
ORC3L	-0.3225
IMAA	-3.6125
TARBP2	-1.5045
CABIN1	-1.4455
TRIOBP	0.990375
HIST1H2AC	0.142625
RGS22	-1.29433333333333
NCOA1	1.34733333333333
IL25	1.0515
SNCG	1.4075
GPR6	0.3015
AMDHD1	-0.536
CHEK2	-1.29725
C6orf142	1.56975
DRD4	0.0415000000000001
C14orf68	-0.7605
GDF11	-2.69925
SEMG2	0.8795
CD247	-1.9005
CDAN1	-1.53725
RBMX2	0.367
TGS1	-0.69925
OIT3	1.024
SYF2	1.1465
MCM4	-3.165875
PKHD1L1	1.153625
CEP192	-0.640166666666667
IFT88	0.8635
RPL9	1.23728571428571
RAB32	0.285375
DDX43	0.31875
P2RX2	0.671666666666667
OR5D18	0.3075
UBE1	-0.627583333333333
SLC24A1	1.210875
ARHGAP5	0.093
CETP	-2.82375
KIAA1731	-0.8866
SLC9A4	-0.28
PTPN6	-0.8695
BAHD1	0.202
GRIK3	3.1795
CACNB2	-0.3904
PDE10A	-1.113
DGCR14	-0.7495
PCDHB9	2.34533333333333
RHOQ	0.784166666666667
MAP3K4	0.31675
KTI12	-0.4495
RPL23AP13	-0.345
GNG11	1.23625
CLCN3	-0.331833333333333
GPAM	1.115875
VSTM2A	0.189
SLAMF7	2.01333333333333
INTS2	-0.999
PPP2CA	0.4843
LRP12	-0.173933333333333
SEC14L2	2.83233333333333
DKFZP586H2123	4.862
MC3R	1.4355
CIRH1A	-1.69516666666667
HIST1H2AB	-0.492
POLH	-1.374875
MGC16703	-1.65416666666667
SNAPC2	-0.457
FILIP1L	2.6575
RASGRP4	2.913
LRRC1	1.658
GAS1	2.15375
PRAC	-1.4345
DGKA	-0.816333333333333
NT5C3	-0.72125
PEG3	-3.18208333333333
NADK	-2.6485
PRR17	-0.63375
LOC374569	-1.28325
SGSH	-0.4785
NLRP8	1.1415
GALT	-0.2385
MCF2	-2.7565
ZNF263	-1.832
TACSTD1	1.47066666666667
TYR	-6.935
ATP6AP2	0.71875
RNUXA	0.321
ABHD10	0.306375
GDPD2	-2.57275
SLC35C1	-0.472
UBE2A	0.1375
HERC5	-0.3465
FAM112B	-5.1945
FBXL16	0.7545
DKFZP434A0131	0.206
ELA3A	-1.645
RBM41	-0.849375
HAO2	0.8325
RNH1	-0.941625
SHANK2	2.0918
OSBP2	-3.740875
DAK	-2.04433333333333
C3orf58	0.745
TCL1B	-1.7515
KBTBD2	0.144875
SUGT1L1	0.8915
UBE2E2	0.6435
MYL9	3.211125
CDC23	-0.580833333333333
PBXIP1	0.8432
CXorf40B	0.4945
NBL1	0.4675
RTBDN	2.2225
RAB11FIP5	-0.251875
TTTY13	2.061
SCOTIN	0.0978333333333333
SOHLH1	-1.26783333333333
CDKN1A	-0.568142857142857
NCK1	0.69775
ZNF550	0.722
SAPS3	0.206083333333333
SPIN3	0.954
MAGEE2	1.38825
MIS12	0.0435
OR8H2	0.5265
KIAA0774	-1.178
UNC5D	-1.0495
CUL7	-1.29666666666667
LIPC	-2.20716666666667
DIO1	-0.5235
C20orf11	0.0129
CTRL	-0.61925
HS3ST2	0.848
PAK4	0.788
CCRL1	4.39425
RNF10	-0.502125
ZNF567	1.17025
ZNF660	-1.5635
TCEAL3	1.57525
MAGOH	1.431
CENPB	0.587333333333333
C19orf7	0.893625
LOC388965	0.5255
ZCCHC13	0.4535
JMJD1A	-0.3025
HIST1H4H	-0.0585
TBRG1	-0.0669
GPC3	-2.188
TAF1C	0.00962500000000002
EBNA1BP2	-0.808166666666667
CIAPIN1	-0.829
PDGFRA	0.245333333333333
CSTB	-0.746625
CENPI	-3.6188
GTF2E2	-0.8385
RPP21	-0.6775
CCNF	-3.12983333333333
KCNQ3	0.308
FAM79A	0.94375
SLC22A12	1.524
NOVA1	0.848333333333333
FZD3	1.2335
AKAP8	-0.816
SOCS5	1.2515
CFDP1	-0.04075
DLG5	-0.117
PGM5	2.15891666666667
C1orf144	-0.0873333333333333
HDAC10	-2.27
RND2	-0.4455
C20orf199	-0.22225
RNMT	-0.5805
SLURP1	1.10757142857143
ASTN1	0.19025
SH3BGR	2.25375
MYCL1	-0.31675
ZHX1	0.803333333333333
CENPK	-3.84825
FOSB	3.8201
LOC643406	0.225625
C2orf59	-1.370375
TMEM135	0.301375
SLC27A2	-0.01375
KRT33A	0.761
OVOL1	0.528285714285714
PAMCI	-0.3905
S100A7	-0.7725
ZNF789	-1.0275
HARS2	-0.1365
RPL23A	-0.610333333333333
TCF23	5.0395
UPF3B	-1.0175
C17orf78	2.815
HLA-DOB	0.453166666666667
C14orf142	0.750666666666667
TEKT5	1.38266666666667
DMWD	1.406
POLD1	-2.63333333333333
GSCL	-1.3755
CALD1	0.9942
SCRT1	0.942333333333333
AIG1	1.6605
UNC84B	-2.48325
ZNF404	1.21075
TMED6	-2.43925
KIAA1462	-1.897
LRRC27	1.3236
PYGO1	-0.229
PIGU	-1.1065
ALAS2	-4.34216666666667
WRNIP1	0.094625
CNNM3	-1.5765
ZNF2	-0.20675
ST3GAL5	-1.05358333333333
MRPL23	-0.68525
TSSK6	0.09525
PSMA6	-0.474
C16orf70	-0.965
KIAA1602	-0.62525
ALMS1	-0.2435
DCN	3.685875
TMEM132D	-1.4255
SUCLG2	0.48925
ABHD14A	-0.18875
DEXI	-0.511333333333333
AMPD2	-1.97933333333333
IFNAR2	-0.807333333333333
CYB5A	2.7283
TLOC1	1.15385
NXF5	0.0513333333333333
NRBF2	0.905875
KCTD3	1.258
ITGAE	-0.516
SLC30A3	-1.441
ZRF1	-0.6125
IFRD2	-1.03675
XAB1	0.1395
PYCR2	-1.3025
SERPINB3	-4.761
TMLHE	0.4668
GEFT	-1.614625
ABCA5	1.06175
EMR4	0.978
TSFM	-0.6465
HIST3H2BB	-1.39725
ARHGEF19	-1.35
TSPAN17	-1.05066666666667
ABCC8	2.9375
MAP1S	0.107166666666667
C22orf36	0.69125
BNC2	-0.741642857142857
HIST1H4A	-1.96575
NDUFS3	-0.407333333333333
WDR3	-0.805833333333333
XKR4	1.6085
TTC33	0.353714285714286
STMN2	3.18475
CPN2	0.782166666666667
HSPC105	1.464
PCOLCE2	0.43825
C3orf55	2.5815
KLHDC9	1.49116666666667
TBC1D23	0.326125
ATXN2L	-2.177
MAP2K3	-0.197
SCAP	-0.9865
ZNF486	0.0678333333333333
C20orf96	-1.6975
NARS	-0.4335
ADAMTSL1	-0.646785714285714
PRCC	-0.582833333333333
CCDC126	2.31675
ZNF675	0.11
CALCOCO1	0.9945
ANKRD43	3.456
CWF19L2	0.830166666666667
ZBTB32	0.686833333333333
BRAF	-0.05175
ODF4	0.8105
MGC14376	2.47633333333333
HORMAD1	-1.48466666666667
AAK1	-0.34825
PEBP1	0.851583333333333
TNFSF5IP1	0.453333333333333
DKFZp564N2472	0.32525
RMND1	0.092625
IGKV1-5	4.9305
COL1A2	2.03883333333333
SERPINA5	-0.889625
AANAT	0.5345
C19orf21	-2.31733333333333
GEMIN5	-1.27475
UBR4	-1.17166666666667
LTBP3	-0.429
AMHR2	-2.0015
PROCR	-0.1645
MYBBP1A	-2.02575
C20orf39	-3.408
ZNF697	-0.858125
PASK	-1.9231
ZNF776	-0.998833333333333
RFXDC2	-0.310125
KIAA0467	-0.08725
C10orf96	-2.65725
ZNF503	0.04825
GULP1	0.43575
KCNE4	-2.655
DKFZp434K191	0.555875
LOC196913	-1.031
BHLHB4	-1.398
CH25H	1.694
LOC81691	-1.49566666666667
ALPL	0.802
COL12A1	0.380625
FOLR3	-1.39533333333333
GPR123	0.659
TRIM62	-1.34246153846154
ABLIM1	1.48383333333333
MAST3	-1.39275
RHBDD1	0.0395
LOC338809	0.1315
RYBP	-0.74575
TTC26	-0.68875
ZNF22	1.05766666666667
ISCA2	-0.16175
RDM1	-3.27425
PIGM	0.199
GNB3	-3.192
ACTR2	-0.5276
HMGB1	0.57155
EDG1	4.8305
SOAT2	-2.78625
OR10AD1	1.0655
RAP1GDS1	0.895333333333333
LCE1F	1.0245
ESM1	-2.89075
RCN3	0.7515
CREBL1	1.86675
DBNL	-2.37516666666667
PTGER3	2.021875
USP30	1.606
BCL2L12	-1.3345
KIF26B	0.3745
ZNF416	0.46175
ZNF225	-0.6815
C17orf70	-2.02925
ZNF554	0.181
RAE1	-1.408
TNIK	0.74
ACTN3	-1.2265
MGC45922	2.094
CCNA1	1.06516666666667
RYK	1.10783333333333
IL26	2.2985
LRP3	1.176
QARS	-1.0345
SOX7	1.96292857142857
BID	-0.72925
OR2S2	0.6505
CXCL14	4.79775
C11orf47	-0.7905
MGC29891	-0.9995
HSPB8	1.5758
PRDM14	-2.453
NUFIP2	0.48725
MNAT1	0.372571428571429
ZDHHC2	0.455416666666667
MBNL2	1.259375
ADD3	1.63175
CSNK2A1P	-1.95275
KLK6	2.2085
TMEM111	0.088
KIAA1279	0.61
NUBP2	-1.71766666666667
RAB42	-2.585
ID3	-0.7801
TM9SF1	-0.32825
MDP-1	-0.1165
POU4F2	1.31266666666667
IQCK	1.38775
C16orf14	-2.04
CAPN3	-2.06225
FAM43B	0.839875
RECQL	-0.7925
AP1G1	-0.216714285714286
CTNNBL1	-1.159
ECHDC1	0.231
SMARCC1	-1.79655555555556
FOXQ1	-1.9355
GNAI3	0.152166666666667
POLG2	-1.50475
CD4	1.537125
ITLN1	-0.2015
EBI2	3.353
IRF1	-1.40925
PTPRE	1.948
PTK2B	-1.6025
NXNL2	0.654
SOX4	0.374944444444444
TSPAN3	0.135333333333333
SH2D1A	-3.98366666666667
C8orf58	-0.62
USP20	-1.906
DUSP22	-0.221083333333333
CALB1	-3.52833333333333
L3MBTL2	0.366583333333333
MCRS1	-1.08575
TMEM118	-1.9005
C18orf8	0.526333333333333
FLJ10241	-1.00675
GJA12	1.699
PKD1	-1.10116666666667
ZFP3	0.5205
JAM3	-0.2345
LAPTM4A	1.6322
DIRC2	0.5115
KIAA2022	0.828
MYOM1	1.89633333333333
TRPM8	-1.1876
MOP-1	2.034
PHKG2	-1.6115
ZNF650	0.749
KIAA1522	0.339
PSG8	0.618166666666667
DDX19B	-0.901
MOBKL1B	0.23525
DIAPH2	-0.215333333333333
PTPN12	0.4385
CLN8	-0.4636
CRYZL1	0.5825
CRY2	1.02458333333333
FCGR2B	2.13533333333333
PNPLA4	1.8505
ZNF454	1.352
DKFZp434B1231	0.79575
CLDN11	1.7357
RFWD2	0.421
CIB2	-0.983666666666667
MXRA8	1.800125
HRK	-1.320375
MAML2	0.55375
C4orf31	1.871
C6orf192	1.04575
COG6	0.8535
FAM5B	1.88275
NFATC1	0.2189
SEPT10	0.55225
SCYL1	-1.8047
RPP40	-0.525
SCOC	1.4448
KIAA1450	0.91125
CTDSPL2	-0.1425
TBX5	1.801
NAPG	-0.910625
RHD	-3.85566666666667
C14orf45	2.7125
ZBTB22	1.5255
PLCG1	-2.6305
ANKRD10	-0.168875
AQP7P2	3.19675
TAGLN2	-0.664333333333333
HTR2C	-1.27683333333333
SLC16A7	0.145333333333333
C17orf83	0.49875
TSGA14	-0.4655
MDH1	-0.2445
PPP3R2	0.730166666666667
DCBLD2	-1.60357142857143
RBM33	-1.348875
DPH3	-0.9425
SYT10	-0.4382
FMO4	2.5405
THYN1	0.3335
DRD5	0.421
OTOR	0.747875
PGRMC2	0.6108
KATNAL1	0.046125
PAQR6	-2.01275
UBE2I	-0.79275
C14orf28	0.658
C8orf70	0.54275
FLYWCH1	-1.4215
ANGPTL3	-1.31025
GLRX2	-0.444333333333333
ATP11A	-0.785545454545455
ARL5B	-0.367375
MUC16	-2.79875
SLC25A5	-0.903142857142857
ACRC	0.01
MYO1C	-1.0075
FAM89B	0.257833333333333
FAS	1.818125
KIFAP3	1.065
GLRA2	2.8935
BTN3A2	-0.4413
CNKSR3	1.368375
CSTF3	-0.870333333333333
ARPM1	0.86175
KIAA1530	-1.578
C9orf150	1.65066666666667
PRKCI	-0.766
tcag7.1015	-2.199
SOD3	1.68675
ZNF574	1.63025
CYP21A2	1.70575
RPL12	0.8105
COMMD2	-0.8765
WIZ	-0.60675
LOC344405	-0.70925
ALDH4A1	-0.714588235294118
CRYAB	4.79975
COPA	-0.0748
PCDHGA7	1.32483333333333
KIF11	-2.398
RASD2	0.79725
SLC26A3	3.723
ZNF175	0.204
JAKMIP2	-2.634375
C8orf4	4.39516666666667
PTHLH	4.54325
SLC40A1	4.92933333333333
OR7D4	0.113
PCDHB17	0.755
CD36	5.62257142857143
C6orf203	1.0804
PRKG2	-0.456
LOC400566	0.69525
ANAPC13	0.6245
SLCO3A1	-0.684
ZNF692	-2.422
FANCL	-0.319
SH3GLB1	0.915
C12orf61	-0.475
KBTBD6	0.50675
SUPT5H	-0.17975
XRCC6	-0.3365
HUS1B	-0.3509
FAM133B	0.300857142857143
LOC728276	0.258
KCTD18	1.6965
SOS2	1.57933333333333
CCDC99	-1.74875
C1QTNF5	2.2615
NNAT	1.60766666666667
USP16	0.81325
LARS	-1.046625
ZBTB2	0.334875
ABO	-0.1392
TRAF3	-1.4675
GALNT5	-2.4015
NAP5	-0.39375
ALG14	1.1615
KIAA0515	-0.804538461538462
WDR75	-0.2635
TEX261	-0.385416666666667
LY86	0.215
LOC389072	-0.955
FLJ13611	0.3595
MRGPRX2	0.615
SNRPA	-1.603625
OR2G2	1.0465
GPRASP2	2.37025
C7orf42	0.3833
C9orf163	0.3335
CYP11B2	1.6745
FCRL3	0.4535
PRDX1	-0.4485
FGB	-4.86283333333333
COX17	0.255
C16orf33	-1.38275
PIWIL1	0.500666666666667
FOLR1	-0.4255
KIAA0082	-1.63575
FREQ	-1.2415
TMCC2	1.0686
TCF12	-0.101583333333333
ZNF721	0.495
FAM130A2	1.398
POU4F1	-2.6765
SNRPF	-0.820875
SGIP1	1.1435
ZNF641	0.2585
EMG1	-0.200125
PRRG4	0.562
HIRA	-1.38525
MYNN	0.9825
AEBP2	0.0379166666666667
TBXA2R	-0.1935
ISL2	-1.66183333333333
PCDHB11	0.511
RNF144A	-0.17625
MARCH5	0.876
DULLARD	-0.547
DCLRE1B	0.0881666666666667
ITGA8	-0.4305
TP73	0.2005
PRKCD	-0.3135
NDUFB4	0.21925
ATP13A4	3.997
ANTXR2	-1.292
COL4A3	0.467833333333333
MYO10	-1.8324
SLC6A18	1.9925
PEX1	0.3245
TMEM74	-1.319
RBM19	-1.612
TAPBP	-0.6507
RUNX1	2.278125
MID1	0.46025
GPR64	0.196333333333333
RASEF	3.5665
GABRG1	-0.000500000000000014
MYO16	-0.09925
DBF4	-2.00716666666667
TSHZ2	4.747
RIPK2	0.15125
PPTC7	-0.764333333333333
KIF4B	-2.3065
LRRC31	2.138875
ZNF540	2.68425
EFNB3	1.10983333333333
LOH12CR1	0.369
STON2	-1.21716666666667
GLP1R	0.25075
CSTF2T	-0.183375
IREB2	-1.197125
GRSF1	-0.1055
PDCD7	-1.00733333333333
LRRC43	1.9185
CNR1	1.22433333333333
IL1F7	-0.0205
C12orf64	-0.328
FAM69B	-0.63175
NR2E1	-2.0615
MS4A6A	2.731
FTL	-1.563
C7orf36	0.904
PCLO	0.9818
DYRK2	-0.31175
ARIH2	-0.2995
SAMD7	0.332
SCNN1D	-1.0095
SLC32A1	-0.812875
C22orf25	-1.7295
MRPS18A	-0.4419
GPR112	0.8985
EARS2	-0.3125
ERN2	1.861
ATPBD3	-1.41083333333333
PRH2	0.2055
CDKN2D	-1.455
PGLYRP2	0.3085
TRIM40	1.194
SEC14L3	0.0855
SLC22A1	0.12475
BTN2A3	-0.4445
RASA4	0.2315
CCNL2	-1.2535
MYBPC3	2.5255
GJA4	3.54575
CDC42SE1	-0.489
TRPV2	-1.7865
MYPN	-3.9581
SIM1	0.881
CDADC1	1.28083333333333
ZFHX4	0.92175
NIBP	0.0516666666666667
ADAMTS19	-0.42325
ABTB2	-1.267
TSPYL2	-0.01025
EIF2S3	-0.8943
SOX30	0.34825
AP2A1	-0.803333333333333
DKFZP564O0523	0.582666666666667
LOC285398	-0.2055
CDH18	-4.9075
CHL1	4.775125
GATS	-0.402333333333333
TBC1D2B	-0.446666666666667
OR1J1	3.4255
GSN	2.39783333333333
DPCR1	0.926142857142857
GARNL4	-2.14533333333333
SMARCA5	-0.57425
PLEKHG3	-0.0373333333333333
ZBTB45	0.102
FRMD6	0.696666666666667
PLS1	0.2375
DGKZ	-0.7255
EFNA1	0.7631
WDR85	-1.685125
ANK2	0.6325
PAGE4	-0.0595
SENP6	1.51483333333333
AKR7A2	-0.595166666666667
FKBP10	-3.30525
VEGFC	-0.712
LARP1	-1.20225
SRBD1	0.51375
ITGB6	3.02725
SLC1A2	-0.611416666666667
INVS	-1.26416666666667
MPO	0.64975
MOBKL3	0.6593
CUTL2	3.278875
KLK2	1.4665
VIM	-0.51225
REG1B	0.843333333333333
PCDHGC4	-0.686
C3orf34	-0.7
SUMO3	-0.132
CST9L	0.20625
MLL4	-1.96075
SPR	0.363
SAMD9L	0.7075
ABCE1	-0.00475
SUPT3H	-0.435833333333333
ACTBL1	-1.34575
ADAMTS4	-0.3325
SLIT3	3.8385
RHEBL1	-1.908
NPM2	2.32325
MAN1C1	-0.214375
KIAA1856	0.134583333333333
HSPA6	-0.323
LOC388152	-1.753
C10orf140	0.0635
ZDHHC12	-1.465
LIN7A	1.0904
PHC2	-0.17
SPHK1	-0.43975
TRIM26	-0.696625
FAM83E	-0.727
C18orf24	-2.4075
ZNF578	0.579333333333333
ORAI1	-1.097
RUVBL1	-1.66441666666667
C7orf20	-1.21833333333333
APAF1	-0.822
SLC36A4	-0.980333333333333
MYH11	5.54366666666667
NEK1	0.7666
MPP2	-0.784
C12orf24	-2.6395
TNK2	1.0608125
ZNF289	-1.95
MATN3	-2.56485714285714
IFNGR2	0.674666666666667
ITPR1	2.39975
EBF3	4.4067
TBC1D20	-0.2172
OR10P1	2.33875
DDAH2	0.69825
SHPRH	-0.3385
STX7	0.341
LOC554248	-2.76175
BCAR1	-1.22625
ATXN3	-0.18275
TRIM27	-1.2005
CDC42EP2	1.3665
CHP	-0.268928571428571
SOX17	2.49975
ZNF259	-0.844833333333333
CHCHD1	0.073
ZDHHC19	-0.447
GBP2	3.188
GARNL3	0.4305
MRC2	-0.1
C1orf52	-0.153
AOF2	-0.780166666666667
LRPPRC	-0.1721
ACVR1C	3.03466666666667
TM4SF18	5.78366666666667
TMEM169	-1.15066666666667
PPP1R16A	-0.746875
EBF1	1.03166666666667
RRS1	0.0433333333333333
SNX2	-0.0085
OR2T2	3.6245
RBX1	0.32725
ANKRD54	-0.731833333333333
TSNAX	0.653666666666667
TMEM83	-1.19575
ZBTB7A	-1.072
ATM	-1.82
LOC338328	3.9245
TIE1	1.084
HIST1H3G	-0.383333333333333
PASD1	-4.96933333333333
TINAG	-0.612
PCDHAC2	-0.4555
LRRC15	-1.779875
WBSCR17	-0.98425
TFF2	0.5905
PARP2	-0.4285
NDFIP2	0.377125
PCDHGB2	-0.5075
WDR60	0.2295
MAP7D2	-0.8243
USP45	-1.591
GSDML	-1.19725
TNS1	0.2374
PLCD4	-0.23175
IQCD	0.194166666666667
SMPX	-1.43025
CD9	1.51183333333333
SRGN	1.395375
CASP7	1.46525
INOC1	-0.00366666666666667
DKFZp451M2119	-1.184
VMAC	-0.5725
USP53	1.2981
CAMK1G	-1.5315
TMEM106A	-0.935833333333333
CDC20	-3.5176
ACSL5	1.0545
CBWD5	-0.44625
C1orf87	0.768166666666667
KIAA1274	0.016
PRUNE2	-1.46585714285714
LYPLA2	-2.12416666666667
DOK6	-1.87566666666667
GPR149	1.93525
FAM30A	2.9985
TMEM129	-0.056
SLC35B3	1.106
ACPP	0.587333333333333
LOC200261	null
SLC4A7	0.3723
CCDC40	1.03275
GART	-1.618
THOP1	-2.26325
SCARB1	-1.77375
CACNA1F	-0.36025
TRIAP1	-0.186833333333333
SYT14L	-0.762
SFRS8	-0.985
PBOV1	1.655
GOLSYN	2.7085
GJB7	0.529
CAMK2N1	0.487083333333333
GREM1	2.8835
FLJ20433	-0.13725
QPCT	-3.23275
PRKAG2	2.032
H2AFX	-2.752375
C6orf154	-0.195
PLOD3	-1.69075
ZBTB39	-0.981
WASF3	1.03983333333333
DRG1	-0.08575
PRR4	0.2945
SPCS1	-0.3435
KDELR3	-0.800666666666667
SRP19	0.312333333333333
GABRA6	0.978333333333333
MFSD1	1.26275
MMEL1	1.3525
PDXDC2	-0.751
BUB1	-5.48688888888889
RNF138	-0.238
MYLPF	-0.601
AIF1	0.392333333333333
DYNLRB1	-0.1034
HCN3	-0.1305
HIST1H2AI	-1.8965
MAP4K5	-0.2445
LASP1	0.072375
LOC130951	-1.175
PLAA	0.21425
KRT6A	1.8915
C6orf117	-0.66075
ARHGAP23	-1.811
PTF1A	1.7535
GPHA2	1.41975
LCE3B	0.32325
MCL1	1.30342857142857
EHBP1	0.157166666666667
PRNP	0.81125
ZSCAN1	0.10175
C1orf113	-0.0343333333333334
FOXA3	-1.825375
NEB	1.0775
ASGR1	-4.42966666666667
CTGF	2.82033333333333
RAB17	-0.262666666666667
MST101	-0.70725
JARID1B	-0.4475
USP37	-0.4187
PTBP1	-2.20583333333333
PTPN7	-1.10816666666667
CDC7	-2.64016666666667
SNX7	0.77275
ZNF335	-1.124
CPT2	-1.374
HEATR1	-1.1705
HSPC152	-0.199625
C5orf40	0.49675
PSME1	-0.265333333333333
STAG3	-2.21925
TMEM154	1.716
KLHL32	0.326666666666667
TSGA10IP	-0.564
SUV420H2	-1.87066666666667
SF1	-1.0637
2'-PDE	-0.333
PNLIPRP2	-0.0165
TRSPAP1	0.0971666666666667
NUP210	-2.5555
ANP32C	-3.15083333333333
RAB11B	-0.542333333333333
ASB15	-1.037
ITGB3BP	-0.9695
UBASH3A	-2.2275
YWHAB	-0.480125
TPRX1	0.066
LY6G5C	1.868625
SLC7A2	-0.255875
CLK1	1.7584
HSD3B7	-1.2135
VDR	3.4845
C16orf74	0.5175
ACE	1.6525
PSMA2	0.196833333333333
CCDC131	-1.30575
ZNF213	1.51966666666667
EML2	-1.024
ALS2CR13	0.530833333333333
GLYATL1	5.73
DSPP	0.6755
DHFRL1	-0.34475
C10orf30	0.8405
SH3RF2	1.8345
LOC197322	-1.2065
DLL3	-1.927125
TIGD7	0.8155
GFRA3	1.68225
CPA1	1.105
RTN4	0.446
PPT2	-1.28466666666667
FASLG	1.66066666666667
FOXP4	0.043375
RPL26	1.2684
GNL3L	-2.71066666666667
FMR1NB	-0.0534
CD163	7.19525
SGPP2	3.17
GIMAP2	1.6735
CD37	-0.935833333333333
DPT	5.21741666666667
NBLA00301	1.943
RGS5	2.76058333333333
C9orf4	-0.613
ACTL8	-5.137
PRKAR2B	0.818875
OPLAH	-0.397166666666667
C20orf134	1.189
SPACA5	-0.171
TBL1X	-1.52383333333333
TSPYL3	0.4265
CHCHD3	-1.312
CRKRS	-1.346
GPR65	3.41325
DFFA	-1.0545
FUT1	2.45875
C6orf204	-1.31966666666667
TMEM51	0.23225
ZNF580	0.10275
CMTM2	0.36025
C20orf200	-0.0765
EZH1	-0.417
FDX1L	-0.706125
MRPL32	0.3565
PCAF	-0.5482
ALOX15B	4.98
CD59	1.44541666666667
CDK9	-1.196875
ERP29	0.169333333333333
TTR	-6.0565
BCMO1	0.06
DDIT4	-0.3508
PTGDS	3.62125
C3orf63	0.215
BST2	-1.2875
CYP1A2	0.432
C5orf25	-0.7415
STX1A	-1.43664705882353
OR2A12	-0.7735
SH3BP5L	-1.42925
SERINC5	-1.97485714285714
USP6	0.5691
MRPL3	-0.245
POMP	-0.3465
INPP4B	1.25775
GMPPB	-1.20175
EAPP	1.26475
AHSA1	-1.069
ABCA11	0.8085
SLC5A6	-0.918583333333333
HIVEP2	1.09325
SUMO2	0.49925
KIAA1822L	-2.21616666666667
C11orf67	2.0025
TXK	-0.474142857142857
PHCA	-0.0648125
ICAM4	-2.5195
FPGS	-0.632333333333333
SNRPA1	-1.17875
KCNJ4	-2.14025
KIF6	-0.953333333333333
HIST1H2BG	-0.721166666666667
SLC5A5	1.08575
ZNF354B	0.086
IL12RB2	-0.47025
C11orf76	1.8886
GAL3ST2	1.218
AIFM2	-0.073875
SYNC1	-0.650125
UBL3	0.64475
PIK3CG	-1.41833333333333
NLN	-0.98775
BCORL1	-0.17375
