Hybridization REF	TCGA-C8-A12Y-01A-11R-A12D-07
MFSD1	-0.69075
MMEL1	2.5335
PDXDC2	-0.3313
BUB1	-2.52466666666667
RNF138	-0.53325
MYLPF	0.025
AIF1	-0.3675
DYNLRB1	0.9001
HCN3	-1.10283333333333
HIST1H2AI	0.48425
MAP4K5	0.189333333333333
LASP1	0.871375
LOC130951	1.341
PLAA	1.161625
KRT6A	-0.236
C6orf117	-1.720875
ARHGAP23	-0.9735
PTF1A	-0.3255
GPHA2	-0.82875
LCE3B	0.30525
MCL1	0.835214285714286
EHBP1	-0.388833333333333
PRNP	-0.6343125
ZSCAN1	0.41125
C1orf113	0.806166666666667
FOXA3	-2.418125
NEB	0.91425
ASGR1	-4.161
CTGF	1.8635
RAB17	1.36816666666667
MST101	-0.4405
JARID1B	1.1043
USP37	0.3822
PTBP1	-0.8825
PTPN7	-1.17683333333333
CDC7	-1.5215
SNX7	0.9815
ZNF335	0.00249999999999999
CPT2	-0.3995
HEATR1	-0.421
HSPC152	0.78175
C5orf40	0.644
PSME1	1.04266666666667
STAG3	-1.83675
TMEM154	1.4295
KLHL32	-0.249666666666667
TSGA10IP	-0.989
SUV420H2	0.00683333333333334
SF1	-0.951
2'-PDE	-0.3725625
PNLIPRP2	-2.951
TRSPAP1	0.212583333333333
NUP210	-0.878166666666667
ANP32C	-1.10383333333333
RAB11B	-0.664666666666667
ASB15	0.1525
ITGB3BP	-1.429
UBASH3A	-1.65575
YWHAB	0.918
TPRX1	0.016
LY6G5C	-0.654625
SLC7A2	1.35575
CLK1	0.7891
HSD3B7	0.147833333333333
VDR	3.3235
C16orf74	1.561
ACE	-0.15725
PSMA2	-0.376666666666667
CCDC131	-0.690625
ZNF213	1.3455
EML2	0.48425
ALS2CR13	0.165666666666667
GLYATL1	-0.70525
DSPP	0.219
DHFRL1	0.04375
C10orf30	-2.2325
SH3RF2	0.2675
LOC197322	-0.880333333333333
DLL3	-2.364875
TIGD7	2.14275
GFRA3	0.23425
CPA1	-0.0776666666666667
RTN4	-0.742
PPT2	-1.40766666666667
FASLG	2.75233333333333
FOXP4	0.34575
RPL26	-0.1805
GNL3L	-1.79716666666667
FMR1NB	0.140833333333333
CD163	7.14925
SGPP2	3.29675
GIMAP2	2.50025
CD37	0.262333333333333
DPT	2.83383333333333
NBLA00301	1.70275
RGS5	1.51341666666667
C9orf4	0.0065
ACTL8	-3.019
PRKAR2B	-1.77675
OPLAH	-0.465166666666667
C20orf134	1.9105
SPACA5	0.591
TBL1X	0.393
TSPYL3	0.597
CHCHD3	-1.091
CRKRS	0.227666666666667
GPR65	5.07125
DFFA	-0.591125
FUT1	0.75975
C6orf204	-0.992166666666667
TMEM51	0.30925
ZNF580	-0.09725
CMTM2	0.00325000000000001
C20orf200	-0.8765
EZH1	-0.334
FDX1L	0.214125
MRPL32	0.46725
PCAF	-1.449
ALOX15B	0.418166666666667
CD59	1.19504166666667
CDK9	0.7885
ERP29	-0.130333333333333
TTR	-4.7275
BCMO1	-0.157
DDIT4	-0.4268
PTGDS	2.45
C3orf63	-0.241
BST2	2.091625
CYP1A2	-0.84
C5orf25	-0.18075
STX1A	-0.749411764705882
OR2A12	0.38
SH3BP5L	1.06975
SERINC5	-0.254125
USP6	-0.1291
MRPL3	0.399666666666667
POMP	-0.037125
INPP4B	1.35725
GMPPB	-0.5135
EAPP	0.67975
AHSA1	-0.0955
ABCA11	0.838
SLC5A6	-0.295
HIVEP2	0.85975
SUMO2	0.045875
KIAA1822L	-0.662666666666667
C11orf67	3.39325
TXK	-0.785
PHCA	2.1836875
ICAM4	-2.58666666666667
FPGS	0.4075
SNRPA1	-0.85625
KCNJ4	-0.4335
KIF6	0.4892
HIST1H2BG	-0.765833333333333
SLC5A5	0.35825
ZNF354B	0.0963333333333333
IL12RB2	-0.4435
C11orf76	0.1972
GAL3ST2	-0.157
AIFM2	0.649
SYNC1	-0.2995
UBL3	-0.4655
PIK3CG	-2.53
NLN	-0.4773
BCORL1	-0.23475
CD5L	-0.204
ZNF238	2.896
KIAA1394	-0.0515
C16orf55	-0.4047
CYP3A7	-1.45125
KRTAP3-1	-2.0745
TFDP1	-1.2065
MND1	-3.62925
NODAL	0.0185
GTPBP4	-0.68675
TUBGCP2	-0.1185
SLITRK5	-3.48375
CIC	0.15175
CD79A	0.786333333333333
SAMD14	0.644
TNPO3	-0.8525
OR10G3	1.5225
OR10G8	0.5825
CCDC111	0.0915
HOXC9	1.691
DCUN1D1	1.68175
CYB5R1	1.705
TSR2	-0.08175
DAB2IP	-0.1203
SLC6A5	0.4095
RAB3D	1.704
DCUN1D4	-0.5035
ERBB3	0.64175
SDC1	1.29408333333333
ATP6V1H	0.0576666666666667
SYK	-0.3435
ST20	-0.40175
C13orf30	0.6925
WDR40A	1.036
ADMR	0.875
LOC388335	0.82975
ACSM1	1.6915
TDG	-0.168833333333333
FLJ11235	0.18025
MRPS5	-0.660833333333333
AGPAT2	0.464166666666667
SLC12A1	-0.495285714285714
CYP27A1	-1.0975
THAP7	-1.5105
XPO1	-0.0948333333333333
ALMS1L	1.09683333333333
C1orf2	0.291125
ZNF777	0.770166666666667
CAMK2A	0.546
SMC1B	0.316
IHPK2	-0.302066666666667
LEMD1	-3.0925
NKD2	-0.2367
CLU	-0.463857142857143
ARMETL1	-0.5295
PABPC4	-1.753
CXCL12	1.1815
TFAP2C	2.2454
TTTY8	0.3225
ABCB10	-0.0918
ENDOD1	0.548666666666667
IDI1	-1.9015
KCTD6	-0.519833333333333
CCDC105	-0.392
ULBP2	-1.62266666666667
ZDHHC5	1.20175
WNT8A	-0.142
COMMD10	-0.09875
KLHL12	0.786375
GPR50	-0.1325
NR5A2	-0.045125
OXGR1	0.712833333333333
EHD3	0.013
CAPRIN2	-0.81525
KLRC3	-1.7695
SF3B1	0.667214285714286
IPO7	-0.792
ALDH1A1	-1.58966666666667
ANKRD5	2.3215
TSNARE1	0.36
DDEFL1	1.04025
RNASEL	2.02916666666667
DNAH9	-1.09775
HELLS	-1.872
TNS4	2.588
NAV1	0.0271
KIAA1409	-0.91475
C20orf26	4.38383333333333
TUBG1	-1.20425
IRX2	0.72725
CNGA4	0.0875
MGC50559	1.28716666666667
OR4K17	0.110166666666667
TM2D2	0.798833333333333
FAM32A	-0.45075
TXNDC14	-0.66875
CCBL1	-1.0765
ANK1	-1.9383
PRSS23	-0.35225
PPM1L	0.2805
SPATA20	-0.2245
APCS	0.17075
C14orf122	0.0775
PSMB5	0.291
C6orf10	-0.1959
SETDB2	0.017
SPNS3	-1.3725
SGMS2	0.615166666666667
MXD3	-0.981166666666667
MON2	-0.0114
CARTPT	1.3905
HNF4A	-1.39916666666667
RABEP1	0.1354
TNFRSF10B	-1.274375
USH1G	0.1995
PPAP2B	-0.699
TMEM16K	-0.83825
CTDSP1	0.7085
CDK5R1	-0.091
GABRR1	-0.5365
OPN1LW	0.259
FAM98C	0.83975
DBN1	-0.242625
ACAD10	-0.964166666666667
QTRTD1	-0.47
WNK3	-0.474
RPS19	-0.151375
C1QB	2.735375
OTUD5	-0.636375
SLC41A2	0.424
TMEM22	-1.07983333333333
KHSRP	-0.575333333333333
TNFRSF11A	-0.932
FBL	-0.884333333333334
IBTK	0.234
OXER1	0.147
CBLN4	0.213625
GPR172B	1.854
CFTR	-1.99425
VSX1	1.4935
CAMK1D	-0.3825
LOXL3	-2.183
RTP4	3.69475
SLFNL1	0.71575
KIAA0828	0.2425
PAR5	-0.168
LOC723972	-1.00975
GDI2	0.250875
CEBPA	-0.2686
MLF2	-0.477333333333333
AFMID	-1.62025
ALOX12B	-0.409
BPHL	0.185375
COX5B	0.2985
S100A10	0.7281
THOC6	0.92
NHN1	-1.16075
RRP12	-0.3655
ARID3B	-2.38675
CD3G	-2.65766666666667
KIAA0133	0.4215
NAT11	-1.40566666666667
PPAT	-0.340166666666667
SIRT3	0.3165
TCERG1L	-1.08125
NIPA1	-0.1537
DPP8	-0.6342
IL7R	-0.952666666666667
ZFP64	0.3255
DMAP1	0.1552
TRMT12	0.38025
TLR4	1.3111
WFIKKN2	-0.4145
RAB12	-0.454833333333333
DDX51	-0.787
KIAA1086	-2.31575
ZNF295	-0.369
ACVR2B	-1.64392857142857
LOC494150	-0.6035
ZNF517	-0.2
DNASE1L2	-0.935333333333333
SUFU	0.8795
LOC283677	-1.13
LMO3	-0.497833333333333
PPP2R5D	-0.147333333333333
ZNF587	1.6759
HIST4H4	-0.0645
CYP2C8	1.06375
C1orf80	1.0485
DOCK5	-1.172
C9orf24	-0.3105
OR5AR1	0.148
C11orf24	0.10525
UNQ1940	-0.6815
CAP2	2.19933333333333
TIMM44	-0.769
DSEL	0.3887
ROM1	1.20925
FBXO4	0.332375
MYLC2PL	-1.6835
MLH3	1.0542
NOX1	0.733666666666667
DPEP2	1.227
DNAJB5	0.259
RLTPR	0.1095
MBIP	-0.278333333333333
COPB1	-0.364666666666667
SFTPA1B	0.0955
C10orf4	0.3247
PRELID1	-0.98025
NOLA1	-0.0385
C19orf24	0.02425
TLR9	-1.3265
HLA-DMA	2.34283333333333
HCRP1	0.601
GPR137	-0.3525
ITGA11	1.5095
PHF13	0.606833333333333
MARK4	0.4335
METTL4	0.041
MBD3	-0.9096
LOC134145	0.801625
FGF3	0.01225
SLC35A3	0.598625
CLEC16A	1.17
AMOTL1	-1.18925
FLJ31438	0.05225
PAICS	-0.695
TOMM40L	0.9395
MMD	-1.19575
KLK10	-0.1783
NIT2	0.308166666666667
SERPINB10	0.614
KLF15	-0.7983
CCDC5	-0.1785
WSB2	0.122125
ME3	0.828125
CACYBP	0.0424166666666666
TCTN2	1.1075
JAK1	1.378375
C2orf25	-0.63125
GPD2	1.736
FBXL11	0.3865
CDV3	0.513583333333333
GALNT11	0.390875
NDUFA12L	-0.6445
FLOT1	-0.302928571428571
TOR1AIP2	1.47275
MMP25	0.00100000000000003
C1orf164	0.1001
CHST5	-0.702
LYRM4	-0.4167
GPER	-1.7835
HIPK2	1.99733333333333
DAP	-0.0605
ZMIZ1	0.505666666666667
DDX58	4.47275
DCC1	-1.74
AKT1	-0.854875
ENPP6	0.852666666666667
ERVWE1	-0.628
CDC34	-0.221
RNF125	-1.30375
CASC1	4.5765
SHROOM2	1.0905
RRM2B	-0.5565
COL6A3	1.613
TMEFF1	-1.44575
PLEKHA4	0.7442
LYSMD1	1.9175
SEPT1	-1.2415
AOF1	-0.48
GNPAT	0.82575
WDR18	0.11125
HSD17B12	0.128
HIST1H2BM	-0.086
INDOL1	-0.6445
SUDS3	1.17625
C1orf192	1.6915
CYP2B6	-0.411
TBC1D2	1.4325
SLC25A12	0.767875
ERCC6L	-1.00733333333333
MGC10814	-1.01766666666667
POLR2C	-1.32483333333333
ZNF77	0.0543333333333333
EIF3K	-0.326
HPX	1.6835
ANKRD27	0.04575
MALAT1	0.334125
PLB1	0.553
HRNBP3	-1.670875
CPSF4	-0.93175
OR52N2	0.205
PIP5KL1	1.095
GH1	-0.000500000000000011
HPS5	-0.4185
SLFN5	0.223125
POP5	-0.136333333333333
OVOS2	-4.13566666666667
C20orf108	0.4005
MARS	-1.888
CLRN3	1.829
ARSE	-1.02383333333333
PPIE	0.2055
PHACS	-1.08533333333333
GP5	-1.614
IL8RB	0.911333333333333
FCRLA	-1.84842857142857
ARRDC1	0.5687
KRTAP9-4	-0.7955
ZNF613	1.363
OR11A1	0.189
TMEM132B	-3.284375
PGLS	0.322
BSND	-1.4935
KCNK18	-1.386
FOXD4	1.006
SV2C	-0.39475
LCN2	1.35233333333333
ZNF490	0.9869
C3orf15	4.0062
CACNA2D4	-0.4605
CBX5	-1.10925
MAGEB4	-0.16
BOLA1	1.0655
PPP2R5E	0.50525
COL5A1	1.24675
ASB7	0.1425
SFT2D1	-0.081
DERL1	0.1091
RABL2A	0.951333333333333
MOAP1	-0.1205
KIAA1545	-0.134166666666667
F3	0.3635
PLEKHM2	-0.5085
CCDC89	0.4695
EFCAB1	1.491125
TMEM48	-0.757
SEPHS2	0.917
PYGM	-0.85425
PRICKLE1	1.2585
WNT5B	-0.623
TAS2R38	-1.089
IMP5	0.623
KHDRBS1	0.5067
LARS2	-1.15266666666667
C3orf28	0.1475
FTCD	-2.92425
C10orf68	1.62916666666667
DGAT2L3	0.86825
PSEN1	1.04158333333333
MGC33657	1.2485
PLA2G4B	0.499
CDKN2A	-0.395083333333333
DLX1	-2.99225
TSHB	0.5635
C18orf37	0.35925
MEX3C	0.492875
MAMDC2	1.1135
PDIA4	-0.09875
ATP5E	0.50475
CASP2	-0.0625
SERBP1	-0.188423076923077
ZNF341	-0.0741666666666667
TESC	-2.65575
TMEM31	-0.613
OR51I2	0.8765
YTHDC1	0.884071428571429
JUN	1.1045
AGMAT	-3.2775
PCNXL2	0.4725
ATAD5	-2.056375
STK38	0.25875
AZI1	-0.02
RBP1	2.852
C4orf26	-0.06325
KIAA1026	0.342875
TMEM101	0.8365
HSFX1	0.5035
TREX1	0.75775
C18orf10	-1.5535
TRIM15	-3.2065
CA6	-0.0548571428571428
CEP57	-1.44525
AR	3.75133333333333
SESN2	-0.696333333333333
KIF3C	0.81925
EPB41L5	0.9715
ARHGEF10	-1.57959090909091
POLR3D	-1.281375
INDO	0.240333333333333
GABRA3	-1.0395
SCG5	-0.0526
E2F3	-0.3896
TIGD5	0.90475
FGD6	3.44166666666667
KLHL3	-0.398
SCGB3A2	-0.5755
URP2	-0.3725
ATP6V1B1	1.3826
CALML6	-0.1295
LOC100049076	0.298
TMF1	0.3385
LOC388503	0.1415
CDH5	2.363875
RPS6KC1	0.964333333333333
DAAM1	1.0328
TNFRSF10D	-1.36575
GSTT1	-2.7843
INPP5A	0.03775
TRAF3IP1	1.7989
SMARCE1	0.267857142857143
VRK1	-1.56
TTC16	1.561
AARS	-1.6175
ARHGAP27	-0.3585
ZAK	1.30742857142857
ACSM2B	-2.31825
TRAP1	-0.740833333333333
MRPL53	0.2465
RNF44	-0.16575
NPTXR	0.31275
DPYSL3	1.27633333333333
APP	0.2275
GLS2	-1.06116666666667
MNX1	-2.80733333333333
CMTM7	-0.25
OR10A7	0.181
NYD-SP21	4.156
ORC5L	-0.679
SLC16A10	-2.341
TMEM178	0.033
LOC441601	-4.2395
PTGIS	0.59125
KBTBD7	0.48825
C19orf41	-0.085
CEACAM3	-0.258416666666667
KRT23	0.0275
SERHL	0.9745
PNKD	-0.4016875
UBC	1.2155
ATRN	-0.152625
HAPLN1	-0.49975
RANGAP1	-1.55475
C10orf26	1.424
KCNA7	-0.078
SRY	0.462
LOC376693	-0.65675
HIST1H2BF	-0.0355
CDCA8	-1.64366666666667
MLC1	2.26625
TNIP3	0.691
OR4D1	0.5385
IFT52	0.4685
GOLT1A	1.3065
UTP20	0.078875
RP3-402G11.5	-1.068
PRSS33	-1.40275
PMPCA	-1.1385
APOB48R	1.93
GLTP	0.41275
MPL	0.30675
C9orf78	0.21775
ADAM12	0.763875
CSPG4	-1.5755
LOC144305	-1.0385
KRTAP4-10	-0.2875
PAK1	1.9385
ADCY7	-0.4085
TAS2R43	-0.227
FRAS1	-2.48585714285714
PPP1R14A	-0.502333333333333
OR2B6	-2.23175
ATP13A1	-0.757666666666667
SIDT1	1.0775
C1RL	1.04733333333333
PRKRA	0.1055
TLN1	-0.6452
RP11-50D16.3	-0.429333333333333
MITF	-1.32416666666667
GYS1	-0.88125
LYG1	0.168166666666667
NSMCE4A	-0.0846
DNAI1	0.28
HOXD11	-2.1665
FNBP1L	2.3268
DHX35	0.0195
LCE3E	0.58825
SLC33A1	-0.38575
DCLK3	0.418166666666667
TRIM33	-0.493333333333333
TMCC3	0.763666666666667
FBXO42	0.5205
C1orf27	0.8224
C17orf50	0.309
RNF14	0.64775
SLC4A8	-0.4185
RAB3IP	0.5248
COX6C	1.38957142857143
PCSK1	-4.0738
SLC13A1	-0.127
ARF6	0.342666666666667
KIAA1009	1.139375
HOXA13	-3.477
HMGN1	0.456125
CXADR	-0.576583333333333
MGC14436	0.2125
UTF1	0.519
TSC22D1	0.221
BZRAP1	0.849333333333333
PUF60	0.22275
SHC1	0.546375
HOOK3	0.7151
LIMS2	1.37233333333333
BAHCC1	0.719833333333333
CLCC1	0.826333333333333
ENTPD3	2.5535
SMO	-1.429
PIK3R5	0.45775
CDC14A	0.591583333333333
KRT1	0.68575
ENOX2	0.0823333333333333
FLJ22655	1.56375
FPRL1	0.075
INTS6	0.392
ZCCHC5	1.4245
SMC3	-0.51675
C6orf123	0.871833333333333
FLJ20160	1.4075
LOC653391	0.314333333333333
GSS	-0.01325
NT5M	-0.52
SIX5	0.169
TAF5	-0.946
KCNA1	1.03433333333333
ANLN	-1.77216666666667
MGC45491	-1.5439
SSTR2	4.03575
LYPD4	0.46475
TH1L	-0.829125
CHRNA5	-3.8885
PNMA6A	-0.85775
FLJ16369	0.004
DLX2	-0.2156
C6orf108	-0.176916666666667
ALDH3A2	1.0935
CLEC1B	0.857166666666667
LEPREL2	-0.4665
FOXJ1	-0.0104
OR1D4	0.3625
PPIL4	0.5005
MTRR	-1.1685
SLC27A3	1.18366666666667
HTR7	-0.815
MIB2	-0.1015
BHMT	-1.88516666666667
A2ML1	0.111
MSMB	1.571875
KIAA1383	1.5565
TRUB2	-0.245
PF4	0.0258333333333333
IL1F5	0.773833333333333
LRRC37B2	-0.7345
IPO4	-0.91175
FIGF	1.39825
QDPR	0.75875
ZNF598	-0.75725
BOP1	-1.374875
MAPK12	-2.173
POLR1E	-1.223875
CEECAM1	-0.862666666666667
INSRR	0.202333333333333
SIPA1	1.27275
ULK4	-0.287666666666667
BTN3A1	0.0689
FABP5	-0.5396
KBTBD3	1.77833333333333
SORT1	-0.132833333333333
YWHAQ	-0.42875
LRIT1	0.3495
KIAA1704	-0.4901
MEIS2	-1.4949
ENOSF1	-0.0686666666666667
PCDH7	0.217071428571429
FZD9	-1.69533333333333
RPLP1	0.126666666666667
ZNF75A	1.92125
P4HA3	3.48025
NKX6-1	-0.05225
CTA-216E10.6	-0.295333333333333
IFT140	1.16775
DENND1A	-0.264833333333333
ALCAM	-0.6253
ABHD2	0.210681818181818
QPRT	-1.4615
TRAM1	0.779285714285714
ATP1B4	0.23925
NUP37	-1.04175
SAA3P	0.211
SLC22A6	0.29025
KIAA0265	0.25325
ZNF41	0.11525
ADAM19	0.7269
ERAF	-0.77225
DEFB119	0.321416666666667
DNMT3B	-3.41133333333333
SNF1LK2	-1.0625
MGC24039	-1.08208333333333
TAS2R48	-0.890833333333333
PNLDC1	1.02125
ADAMTS16	0.36375
TMEM92	-1.1365
CCT8	-0.185916666666667
POGZ	1.40075
N-PAC	0.7085
GUCA1B	-0.844166666666667
ZZEF1	-0.180833333333333
OR2C3	0.000750000000000001
ZNF334	2.21566666666667
RANBP6	-0.057
LDHB	-3.31508333333333
BAMBI	-0.948125
RAB5B	0.6715
FOXB1	0.54225
MRPS12	-0.2515
MRGPRF	0.930375
CRIPT	-0.1365
CYP2D7P1	-0.2625
RYR1	-0.47125
NDUFA2	0.825875
TRIP12	0.338666666666667
KCNE3	2.1105
MOBKL2B	-0.0226
MIOX	-0.00950000000000001
ACOT7	-0.44675
FGF6	-0.0105
RASSF5	-1.671
ATAD3B	-1.694
IKZF3	0.214
H3F3B	-0.322
C6orf91	1.138
SEC11C	-0.3645
TMEM14C	-0.449
KIAA1632	-0.144375
SLC38A4	0.0975
FGFR3	-1.02983333333333
HES7	0.12575
HINT3	0.455
ARIH1	-0.9955
FLJ35880	-1.54933333333333
C1orf129	1.4815
POU6F1	-0.5405
RPL32	-0.21925
BBS1	1.0955
RGPD5	0.5995
SULT1C2	-1.77575
KDELC1	-1.52375
PIP5K3	-0.574333333333333
CHI3L1	1.5527
CSDA	0.283416666666667
VTCN1	3.41375
WDR62	-1.012
TMEM170	-0.7435
KIF2A	-1.035
C6orf182	-0.843833333333333
ARL6IP6	-1.362
ZCCHC9	-0.509
RARB	0.177666666666667
ZNF320	1.220125
DHX15	-0.0575
PICALM	0.4005
CNOT6	0.703583333333333
HIST1H1A	-1.34825
ZNF702	1.12216666666667
OR1E2	0.3
HLF	-2.0439
LOC442582	-1.489
KIAA0494	1.108875
TCF4	1.3363
APOBEC3B	-2.00775
FAM54B	0.114
MYH2	-0.52425
FXN	-0.609666666666667
C12orf59	0.421
PAEP	-1.53375
SPG11	-0.069375
VN1R4	-0.06425
KCNJ13	-1.08425
NOC3L	0.17275
C5orf36	1.952
CPAMD8	1.167
MLN	-0.4361
FLJ11184	0.32
TIAM1	0.4855
OR10J3	0.4765
OR52E2	1.2865
PBX1	2.1988
UBL7	-1.27533333333333
PXMP2	0.0615
SYTL1	-0.403833333333333
FAM126B	0.02925
ZNF711	-1.551875
GGA1	-1.24083333333333
VAMP4	1.18683333333333
BCAP29	1.43
C20orf19	-0.295125
ZNF275	-0.0665
NEK6	0.292
SETD8	-0.640083333333333
HEXIM1	1.36008333333333
SULT1A2	-0.402125
KLHL9	1.3795
SLC39A12	-0.84275
ARHGEF16	0.859
SCN1A	-1.18066666666667
HNRPH1	-0.6205
C9orf103	1.04825
ECE1	0.3365
MED18	-2.30225
TEX13B	0.316
SNN	1.1555
C6orf62	0.544388888888889
WNT3A	0.1204
IL22RA2	0.5725
MGC21881	-0.3545
GABBR1	-0.2115
YIPF6	-0.2365
PROX1	-3.3035
PPP1R1B	-1.02325
LANCL2	0.3708
SCN3A	-2.11083333333333
SSRP1	-1.05883333333333
ASXL2	-0.42375
RPE65	-0.873
SNAI1	-0.4145
EFNA2	0.1495
CLDN9	0.128375
TP53I13	0.247625
LOC375748	-0.852
C9orf7	0.942
C14orf178	-1.393
GC	-1.20333333333333
IER3	0.7725
KCTD10	0.594
FLJ45717	0.36225
ADC	1.3225
LOC285908	-0.55375
MLL3	0.08375
KIAA1787	-0.97675
MGC31957	-1.5265
MUC5B	0.404166666666667
ZNF193	0.7885
CSRP1	-0.028875
MOSPD1	-0.4725
C21orf49	0.2145
RAD1	-1.20575
ANKRD34	-1.329
NFRKB	-0.4315
FANCA	-2.84775
VTI1A	0.701
PCBP3	-1.30983333333333
BFSP2	0.18775
ZNF354C	-0.00474999999999997
FRMPD4	-0.0295
IKBKG	-0.8145
LOC441046	0.3795
UNQ9438	-0.173833333333333
TM4SF20	-1.4435
MAGEC1	-6.01025
AMMECR1	-0.75375
GLDN	-0.16875
TTC30B	1.81125
SEC13	-0.0991
EGF	2.965125
HAGH	0.766125
VSIG1	0.672166666666667
NHLH2	0.24425
NCAPD3	-1.5135
MGC16121	-1.83325
HIATL2	-1.056
BRCC3	0.5025
LCE2D	0.5925
TMEM79	1.39175
GTF3C5	-0.63425
AKR1C4	-0.1536
C3orf59	1.35425
RBM26	-0.74675
DUSP14	0.277
AP4M1	0.365
RIMBP2	-0.3595
ABCC2	-3.94516666666667
DNAJC16	1.20866666666667
TTC12	1.7805
SNX13	0.00933333333333333
C6orf168	1.101
C1orf100	-1.462
CSPP1	-0.533416666666667
LRRC56	2.08375
OR1J2	0.6125
THY1	0.8706
KIT	0.398666666666667
TBC1D8	0.96875
EPHA7	-0.57925
SOLH	-0.2525
SVIP	0.33075
ZNF294	-1.26325
HAND2	1.8275
CENTB2	1.3395
MARVELD3	2.008375
CREB3	1.293
KRTAP1-5	-2.225
OR8K1	0.2945
MED25	0.289
FDX1	-0.518666666666667
FAM19A1	0.149666666666667
IL13RA1	1.3929
ZNF627	0.664166666666667
NHP2L1	-0.66025
EIF2B2	-0.0475
ZNF593	0.501
WIPI2	0.481916666666667
RANBP1	-1.46825
TAS2R7	0.628
LOC283514	-0.0345
CSNK2B	-0.9207
CFHR1	0.6275
DKFZP434O047	-0.287166666666667
WBP11	-0.27225
TEX2	1.63025
GALNT2	0.0861666666666667
FLJ33360	0.3085
WNT9A	-0.22425
IL29	0.455
STK3	1.04388888888889
REPS2	2.805625
FAM78A	-0.43225
MGC3207	-0.0475
FCGR3A	6.827
H2AFY2	0.74
RNF150	-1.23275
CCNK	0.187875
VEZT	1.349
FSHR	0.0405
C1orf66	0.629666666666667
LCE2B	0.3668
CD200	-0.6035
ORMDL1	-0.297
OR51S1	0.1355
KRT83	-0.09325
COL19A1	0.259333333333333
POL3S	-0.43525
ZNF468	0.781666666666667
BAG3	0.952125
C1GALT1	-0.94275
CA5A	-4.45375
DKK4	-0.6465
SGK2	-0.03775
PIK3C2G	1.2045
USP11	-0.100125
IMPA2	-0.8695
PRKDC	-1.47471428571429
MSR1	3.78325
PDCD6IP	-0.679083333333333
FAM122A	0.55875
ZNF740	-0.31025
ATXN2	-0.208
SLC17A4	-0.260666666666667
RAXL1	-0.488833333333333
RS1	0.419
NET1	1.668
NPY1R	2.05983333333333
MVD	-1.83275
C11orf61	-0.287125
CHDH	-1.043
GCNT2	0.307785714285714
LGALS12	-1.90025
IK	0.272833333333333
C7orf41	-0.109944444444444
SURF4	-0.00599999999999999
C1orf91	0.4615
BCS1L	-0.00216666666666667
C20orf141	0.603833333333333
BCAS2	-0.59325
ACE2	-0.944
ICT1	0.20725
CD79B	0.39625
MRPS9	0.24825
AADACL1	-1.74525
IRS2	-1.5325
LUZP2	-3.032
TMEM148	0.17825
ZNF514	-0.813833333333333
ADCK2	0.2647
ZKSCAN1	-0.200714285714286
FASTKD2	-0.227125
KCNMB3	2.42433333333333
POFUT2	-0.697
GNG2	-1.4301
OR6Y1	-0.6245
FAM26A	-1.09675
CAND2	-0.69425
FLYWCH2	1.90375
BCL6	2.489
MDH2	-0.614428571428571
DRP2	0.6015
TPD52L1	1.909875
TXNL4A	0.350875
OR3A1	-0.23175
C22orf9	0.0882857142857143
RAB25	2.312
PCTK3	-0.59975
POR	-0.221666666666667
ARPP-19	-0.484166666666667
SREBF2	-1.527625
ZWINT	-0.780833333333333
TRUB1	0.402
ENPP2	1.049
UXT	-0.369833333333333
ALG11	-1.0735
SMCR7	0.45125
SLC31A2	1.20375
USMG5	-0.0405
ZNF780B	0.19575
APEX1	-0.380625
THSD3	-2.77825
CEP68	0.7488
NY-SAR-48	-0.403
ZIC3	-4.34133333333333
LPAL2	0.3381
MRPL11	-0.816833333333333
VPS53	-1.47133333333333
MPDU1	-0.3805
UBL4B	0.2365
LASS3	0.23075
GAST	-0.2935
SPERT	0.0273333333333333
UBE2L3	0.34425
MLSTD2	0.0523333333333333
ADRA1D	0.467
FZD10	-0.832333333333333
ATP6V1E1	-0.318
SAR1A	0.9725625
MCTP2	-2.24633333333333
TMEM5	-0.32525
BIRC2	-0.5165
TMEFF2	-2.659
NLGN3	-0.536
LMX1A	0.4905
C19orf51	0.678
LOH3CR2A	1.8005
SLC9A3R2	1.238
TIMP1	0.457
PFN4	1.38825
UCK1	-0.0535
TPST2	0.3995
AQP6	-0.3505
OR1N2	0.55725
KCNIP1	-0.582333333333333
SFTPG	0.668333333333333
KIAA0087	-0.1635
UBXD3	2.7753
ABT1	0.26125
RIPK5	0.986357142857143
SMG1	-0.6618
BTBD8	-0.8805
PIP5K1C	0.3423
POU2F2	0.3149
C17orf57	0.51925
TSPAN14	-0.1818
NUDT16	1.5085
GPT	-0.72575
PDK4	-0.9597
ELL3	2.2045
NNMT	0.6845
NUFIP1	-0.988875
RHBDL1	0.897
FILIP1	1.4671
C17orf56	-0.5565
C8orf73	0.56825
FLJ21438	0.0235
TBC1D10A	0.42925
ERGIC3	-0.443666666666667
CREB3L4	3.4335
TARBP1	-0.05825
C1orf9	1.515
COLEC12	-1.57216666666667
FBXO30	0.29975
TNFRSF25	-0.62275
UBE2T	-0.928833333333333
SLC2A1	-0.0985
RPH3A	-0.74875
LSAMP	-1.84125
CER1	0.33125
ATP2A3	-0.8756
SGK	-2.6665
CCR7	2.10925
ZIK1	-0.9945
RECQL5	-0.97475
HSD17B7P2	0.28475
MTERFD1	-0.241
