Hybridization REF	TCGA-BH-A0B5-11A-23R-A12P-07
PPP4R1	-0.524666666666667
MAN1A2	-0.135
IKBKAP	-1.78475
UPF1	-0.163
KIAA1219	-0.312
WNT16	-0.15
SNW1	-0.464875
IL18RAP	2.4325
RPP30	-0.13575
CDC40	0.0640714285714286
SETD3	0.5725
SLAMF6	-0.02725
ELK4	-0.796
TRIM47	0.294
ACOX3	0.315375
TRIM6	-0.689125
KIAA0372	-0.102833333333333
TP53AP1	0.61625
SMURF2	-0.77375
ADAD1	0.3885
EBP	-1.5297
KRTAP13-2	-0.178
FLJ36874	-0.860166666666667
TOR1A	-0.532666666666667
P2RY4	1.647
GPBP1	-0.25975
TRPV1	0.439375
ADAMTS12	2.8445
PES1	-0.4773
ATG4A	0.736166666666667
MAGEA10	-3.83225
WFS1	0.89475
CC2D1B	-0.310166666666667
PABPN1	-0.452375
SLC25A30	0.13575
SLCO1C1	1.24616666666667
SLC22A5	-1.058
KIF23	-5.9085
SYN2	1.98533333333333
ASPN	6.67566666666667
CENTG2	-0.56925
QSOX2	-1.721
FLJ10815	-0.35
STK24	0.9664375
SPEG	-0.6949
STK10	0.374333333333333
DACT2	1.8805
AAAS	-0.57775
SSX3	-0.947125
ABCD3	-0.6066
C4orf12	2.1385
PARVG	-0.219833333333333
FIG4	0.591
C9orf46	0.198
TMCO6	0.769
IGHMBP2	-0.53675
DUS2L	-0.891166666666667
FAM3C	-0.4993125
TMEM16D	-2.07166666666667
DCTN4	1.14
KCNH3	-0.36425
EIF2AK2	-0.40725
AP1S3	-2.44275
CST4	0.5845
PAM	0.8648125
NUTF2	-0.5735
CITED2	2.4911
SLC39A4	-2.1865
C2orf52	-1.306
GRM3	0.4045
C12orf49	-0.00487499999999995
CCDC49	0.4203
GRAMD1B	-1.56128571428571
FNDC4	3.21325
SIAH2	-0.407
GDPD4	0.514
C21orf87	0.63925
ATP5A1	0.474666666666667
C16orf63	-0.44725
LOC388135	-0.1905
ATP5J2	-0.70625
MMP3	-5.1635
EMID2	0.05125
CRHR1	0.546
WDR70	-0.23925
C13orf31	1.23575
ZFAND1	1.6765
CCL18	4.66716666666667
C3orf49	0.955
RINT1	-1.097
KIAA0408	1.79333333333333
F13A1	5.7446
SLC10A1	3.10683333333333
OGN	3.0675
GIPC2	0.540666666666667
XPO6	-1.13616666666667
LCE1A	0.29
FMR1	0.4392
LOC374920	-0.09525
DUSP3	0.364375
ANKMY1	-0.4415
C7orf50	-0.6355
BBS9	-0.4404
UNC119B	0.439625
C9orf72	1.8755
MGC35440	-1.268
ENTPD6	-0.139625
PPP1R2P9	-0.066
ERCC4	-0.5775
FAHD2B	0.6155
HMHA1	-0.973
HACL1	0.24875
RAD23A	0.360333333333333
FAM83B	-2.71925
PPP5C	-0.238166666666667
RNASEH2C	0.06125
C9orf153	-0.24475
SCAMP4	-0.3945
GHITM	1.2044
NDUFB7	0.917875
ADCYAP1	1.61183333333333
SP110	0.9605
MAP3K7IP2	0.719
DHH	0.9685
AGRN	-1.35107142857143
WDR33	1.67233333333333
CEP290	-0.585166666666667
PRPS1L1	-1.77533333333333
KLRA1	-0.7155
GPR97	0.6935
CHD7	-1.06925
TLR10	0.45925
SLC30A8	-1.397
HIC1	2.21616666666667
IAPP	0.0575
RXFP4	0.2475
GP1BB	1.93325
SHQ1	-0.671
NKX2-3	0.597
API5	-0.282
FTHP1	0.5095
MOV10L1	1.82816666666667
TRIM6-TRIM34	2.41683333333333
ADHFE1	4.284
FAM117A	-0.1805
DDI1	0.185
CDON	0.441833333333333
TRIM73	-1.85
IGKC	1.6875
MMP14	-0.0366666666666667
DYNC1LI1	-0.339875
C11orf66	0.59025
TRBV3-1	-1.15175
FASTKD5	-1.0415
BIVM	-1.07225
LHX4	0.342
CXCL2	3.1271
RAB2B	-0.294333333333333
IZUMO1	-0.14125
MAP3K15	-0.600625
FAM19A2	1.527
ZC3H8	-0.202666666666667
ZMAT1	2.25625
SPINK5L3	-2.50475
SLC10A6	2.9625
APPL2	0.8695
CARD10	-0.227333333333333
LOC402176	0.887375
EEF1D	0.8456
RAB6A	0.1732
C12orf5	-2.138
PAPOLG	0.0945
MSRB2	1.53475
BCR	1.23005555555556
PUS3	-0.48025
TIAM2	-0.89975
ZNF317	-0.358
CHD2	0.253142857142857
FZD5	0.528
NUDT8	0.28175
ZNF763	-0.215
PRC1	-4.08766666666667
ABCB9	-0.423833333333333
SPATA3	0.60525
TRAK2	1.450875
STAB1	3.343
LRRTM2	1.3015
psiTPTE22	1.60075
DBI	1.8995
SERPINA11	-3.22875
NAT5	0.362
C20orf58	-1.821
RPS6KA4	-0.303833333333333
FLJ90650	5.99325
TGFBRAP1	-0.417
CHRDL2	-0.83375
FAHD2A	0.716166666666667
CNTN1	0.2225
BBS4	-0.4752
TMEM181	-1.339
MINPP1	-0.16925
MPHOSPH6	-0.206583333333333
HOXC10	-0.816
ITPKB	0.882
CLPTM1L	-0.25425
MEOX2	3.66516666666667
ATP6V0C	0.086625
PRPF8	0.127
TMC5	0.99375
FKBP3	-0.55225
PLEKHB2	-1.993875
OR4D6	1.274
ZNF544	-1.5709
D2HGDH	-0.21125
RPL18A	0.5185
HEL308	0.378125
MPP6	-1.28575
TCERG1	-1.6205
KRT16	1.93
KLF17	-1.29
KLF5	-1.27775
CDR1	6.0345
VCX3A	-3.2285
FBLN2	4.06825
C14orf104	-1.4605
HBE1	-4.4047
OR4S2	0.8545
C1orf108	-0.964
ROBO4	4.65583333333333
CPEB4	0.166375
C11orf80	-2.913
BCKDHA	1.4745
MYOC	7.15225
GIF	0.7855
CKMT1A	-0.9655
RPL3	1.246
THBS1	1.333625
APOO	-1.675
ARMCX1	2.149
HSZFP36	-0.45125
SNAPC5	-0.1025
EIF4ENIF1	0.94925
ZNF433	-0.977
TNFRSF21	1.279625
TMPRSS7	2.353
SPATA18	0.9297
HPDL	-3.084
MKL2	1.8429
TBX3	0.316153846153846
C21orf93	0.948
DAXX	-0.3045
ELMO1	0.921875
RGS13	2.23133333333333
TAF11	-0.76
UNC13A	-2.209375
LOC653314	0.7583
ORC3L	-0.35725
IMAA	-2.882
TARBP2	-0.496
CABIN1	-1.1057
TRIOBP	0.9414375
HIST1H2AC	-0.15275
RGS22	1.528
NCOA1	1.16983333333333
IL25	1.8595
SNCG	1.7695
GPR6	0.2535
AMDHD1	-1.177
CHEK2	-2.2445
C6orf142	2.352
DRD4	0.83175
C14orf68	-0.9995
GDF11	-2.70075
SEMG2	1.1545
CD247	-1.9155
CDAN1	-0.43275
RBMX2	0.3755
TGS1	-0.53525
OIT3	-0.3285
SYF2	1.12575
MCM4	-3.662875
PKHD1L1	1.302375
CEP192	-1.227
IFT88	0.3115
RPL9	1.795
RAB32	0.471875
DDX43	0.201
P2RX2	0.927666666666667
OR5D18	-1.077
UBE1	-0.504583333333333
SLC24A1	0.237
ARHGAP5	-0.25875
CETP	2.28875
KIAA1731	-1.34166666666667
SLC9A4	0.4575
PTPN6	-0.62675
BAHD1	0.01725
GRIK3	1.1295
CACNB2	-0.4842
PDE10A	-1.0685
DGCR14	0.40775
PCDHB9	0.857333333333333
RHOQ	1.994
MAP3K4	0.242
KTI12	-0.388666666666667
RPL23AP13	1.3625
GNG11	2.68575
CLCN3	0.143666666666667
GPAM	4.452625
VSTM2A	-0.2215
SLAMF7	-0.475
INTS2	-1.76
PPP2CA	-0.589
LRP12	-0.595533333333333
SEC14L2	-1.63966666666667
DKFZP586H2123	4.2135
MC3R	-0.0205
CIRH1A	-0.441666666666667
HIST1H2AB	0.0768333333333334
POLH	-1.828125
MGC16703	-1.7185
SNAPC2	-0.702
FILIP1L	1.51525
RASGRP4	0.621
LRRC1	-0.53275
GAS1	2.66775
PRAC	-1.455
DGKA	-1.3105
NT5C3	-0.62275
PEG3	-2.67533333333333
NADK	0.38475
PRR17	-0.0365
LOC374569	2.84425
SGSH	-0.274833333333333
NLRP8	0.759
GALT	0.9263
MCF2	-2.726
ZNF263	0.048
TACSTD1	-5.8515
TYR	-5.7986
ATP6AP2	-0.38375
RNUXA	-0.1855
ABHD10	-0.0856666666666667
GDPD2	-1.42666666666667
SLC35C1	0.3415
UBE2A	-0.27975
HERC5	0.786333333333333
FAM112B	-4.23733333333333
FBXL16	-4.54825
DKFZP434A0131	-0.37375
ELA3A	-1.19
RBM41	-0.548375
HAO2	0.03725
RNH1	0.234125
SHANK2	-1.09733333333333
OSBP2	-2.9195
DAK	-0.784833333333333
C3orf58	0.495333333333333
TCL1B	-1.654
KBTBD2	-0.06075
SUGT1L1	0.23325
UBE2E2	1.33933333333333
MYL9	3.14275
CDC23	-1.03483333333333
PBXIP1	1.9413
CXorf40B	-0.2725
NBL1	0.88875
RTBDN	0.8695
RAB11FIP5	-0.286875
TTTY13	0.3625
SCOTIN	-0.0855
SOHLH1	-1.21983333333333
CDKN1A	1.08307142857143
NCK1	1.24225
ZNF550	-0.332
SAPS3	0.0311666666666667
SPIN3	0.0631666666666667
MAGEE2	0.351
MIS12	-1.17016666666667
OR8H2	-0.3905
KIAA0774	-2.2185
UNC5D	-1.955
CUL7	-0.00583333333333333
LIPC	-2.66766666666667
DIO1	-3.2105
C20orf11	-0.548
CTRL	-0.366
HS3ST2	0.804
PAK4	0.102
CCRL1	4.5665
RNF10	0.225875
ZNF567	-0.41725
ZNF660	-0.853
TCEAL3	-0.63
MAGOH	0.222
CENPB	0.281333333333333
C19orf7	0.78625
LOC388965	0.85825
ZCCHC13	4.726
JMJD1A	-1.2118
HIST1H4H	-1.481
TBRG1	-0.0212
GPC3	-0.077375
TAF1C	-0.411
EBNA1BP2	-1.62066666666667
CIAPIN1	-0.69575
PDGFRA	1.52044444444444
CSTB	-0.16275
CENPI	-3.22216666666667
GTF2E2	0.400833333333333
RPP21	0.206
CCNF	-1.40583333333333
KCNQ3	0.308
FAM79A	1.1755
SLC22A12	0.6715
NOVA1	2.16866666666667
FZD3	-2.7122
AKAP8	-1.41225
SOCS5	0.126875
CFDP1	-0.19125
DLG5	0.15725
PGM5	2.74041666666667
C1orf144	0.327166666666667
HDAC10	-1.027
RND2	-0.9035
C20orf199	-0.468
RNMT	-0.8235
SLURP1	0.41725
ASTN1	-0.84475
SH3BGR	0.8865
MYCL1	-1.33925
ZHX1	1.10016666666667
CENPK	-5.269
FOSB	3.8763
LOC643406	0.476625
C2orf59	-1.8115
TMEM135	2.05
SLC27A2	1.5455
KRT33A	-3.04
OVOL1	-2.48185714285714
PAMCI	-0.372666666666667
S100A7	-1.498
ZNF789	-1.843
HARS2	0.19
RPL23A	-0.304333333333333
TCF23	1.7045
UPF3B	-0.655625
C17orf78	0.874
HLA-DOB	0.314666666666667
C14orf142	-0.495666666666667
TEKT5	-0.733166666666667
DMWD	0.3745
POLD1	-2.40683333333333
GSCL	0.6305
CALD1	-0.1104
SCRT1	1.38333333333333
AIG1	0.916
UNC84B	1.731
ZNF404	0.025
TMED6	-3.07425
KIAA1462	1.2885
LRRC27	1.11983333333333
PYGO1	0.214
PIGU	-0.858
ALAS2	-2.652
WRNIP1	-0.04025
CNNM3	0.1945
ZNF2	0.0045
ST3GAL5	0.965583333333333
MRPL23	0.15875
TSSK6	-0.1505
PSMA6	-0.1645
C16orf70	-0.7805
KIAA1602	-0.668
ALMS1	-0.0446666666666667
DCN	4.557875
TMEM132D	-1.185
SUCLG2	1.08925
ABHD14A	1.285
DEXI	0.469833333333333
AMPD2	-1.77033333333333
IFNAR2	0.0106666666666666
CYB5A	4.4367
TLOC1	1.192
NXF5	-0.567833333333333
NRBF2	1.453625
KCTD3	-0.3125
ITGAE	0.334833333333333
SLC30A3	-1.78466666666667
ZRF1	-1.5685
IFRD2	-0.31075
XAB1	-0.3405
PYCR2	-0.737
SERPINB3	-4.115
TMLHE	1.8103
GEFT	-1.237125
ABCA5	0.773625
EMR4	0.488166666666667
TSFM	-0.649
HIST3H2BB	-1.56425
ARHGEF19	-0.70875
TSPAN17	-0.6975
ABCC8	-0.201
MAP1S	0.088
C22orf36	0.24325
BNC2	0.00178571428571428
HIST1H4A	-1.328
NDUFS3	0.1305
WDR3	-0.9825
XKR4	0.652
TTC33	0.386142857142857
STMN2	1.72575
CPN2	0.464333333333333
HSPC105	-1.2805
PCOLCE2	3.34975
C3orf55	4.8675
KLHDC9	-0.095
TBC1D23	0.880625
ATXN2L	-1.18083333333333
MAP2K3	-0.418916666666667
SCAP	0.13175
ZNF486	-0.3545
C20orf96	-1.22
NARS	-0.94925
ADAMTSL1	-0.244714285714286
PRCC	-0.532166666666667
CCDC126	1.82533333333333
ZNF675	-0.87975
CALCOCO1	1.762
ANKRD43	2.55275
CWF19L2	0.812
ZBTB32	0.379833333333333
BRAF	-0.10475
ODF4	0.1335
MGC14376	1.52183333333333
HORMAD1	-3.24316666666667
AAK1	-0.248666666666667
PEBP1	1.11816666666667
TNFSF5IP1	0.592333333333333
DKFZp564N2472	-0.43025
RMND1	1.1705
IGKV1-5	1.9855
COL1A2	1.03033333333333
SERPINA5	-2.291625
AANAT	0.7255
C19orf21	-3.274
GEMIN5	0.00475
UBR4	-0.377
LTBP3	0.550166666666667
AMHR2	-1.53
PROCR	0.844
MYBBP1A	-1.23975
C20orf39	1.15533333333333
ZNF697	-0.485375
PASK	-2.0782
ZNF776	-0.242666666666667
RFXDC2	-0.54925
KIAA0467	0.51575
C10orf96	-2.20233333333333
ZNF503	0.54525
GULP1	0.423333333333333
KCNE4	-0.756666666666667
DKFZp434K191	-0.08275
LOC196913	-0.7235
BHLHB4	1.523
CH25H	1.561
LOC81691	-1.40483333333333
ALPL	0.587642857142857
COL12A1	0.3395
FOLR3	-2.23116666666667
GPR123	0.080875
TRIM62	-0.311285714285714
ABLIM1	1.5805
MAST3	-0.24725
RHBDD1	0.443333333333333
LOC338809	1.0145
RYBP	-0.4475
TTC26	-1.968125
ZNF22	0.925333333333333
ISCA2	0.066
RDM1	-3.61425
PIGM	-0.315
GNB3	-1.418
ACTR2	-0.2232
HMGB1	-0.00239999999999999
EDG1	5.56183333333333
SOAT2	-3.15525
OR10AD1	0.282
RAP1GDS1	0.865333333333334
LCE1F	0.8155
ESM1	-1.297125
RCN3	1.4375
CREBL1	0.0395
DBNL	0.0768333333333334
PTGER3	4.652125
USP30	1.69616666666667
BCL2L12	-1.40683333333333
KIF26B	-0.86925
ZNF416	0.038
ZNF225	-0.218
C17orf70	-0.38975
ZNF554	0.652
RAE1	-1.20816666666667
TNIK	-0.276166666666667
ACTN3	-0.6455
MGC45922	1.774
CCNA1	-2.59833333333333
RYK	0.882333333333333
IL26	1.213
LRP3	1.44766666666667
QARS	0.2825
SOX7	2.33028571428571
BID	-1.128375
OR2S2	0.0685
CXCL14	4.99525
C11orf47	-1.1925
MGC29891	0.5655
HSPB8	1.1204
PRDM14	-1.4125
NUFIP2	-0.6085
MNAT1	0.118875
ZDHHC2	0.704666666666667
MBNL2	1.35825
ADD3	0.84875
CSNK2A1P	0.062
KLK6	-2.24166666666667
TMEM111	1.3322
KIAA1279	0.2155
NUBP2	0.147166666666667
RAB42	-1.66
ID3	0.7122
TM9SF1	-0.761
MDP-1	-0.16525
POU4F2	0.35375
IQCK	-0.113
C16orf14	-0.31925
CAPN3	-1.11725
FAM43B	0.2385
RECQL	-0.68175
AP1G1	-0.681857142857143
CTNNBL1	0.271166666666667
ECHDC1	2.15833333333333
SMARCC1	-1.4741
FOXQ1	-1.989375
GNAI3	0.201
POLG2	-1.7785
CD4	1.426375
ITLN1	4.79675
EBI2	3.328
IRF1	-0.3135
PTPRE	0.5161
PTK2B	-0.5175
NXNL2	-2.2115
SOX4	-0.799388888888889
TSPAN3	1.41733333333333
SH2D1A	-3.46333333333333
C8orf58	-0.386333333333333
USP20	-0.60875
DUSP22	0.97175
CALB1	-2.4945
L3MBTL2	0.403916666666667
MCRS1	-0.299
TMEM118	-2.88433333333333
C18orf8	0.68
FLJ10241	-0.17375
GJA12	1.46425
PKD1	0.783
ZFP3	0.57
JAM3	-0.6525
LAPTM4A	1.6391
DIRC2	0.7175
KIAA2022	0.441833333333333
MYOM1	2.98
TRPM8	-3.8075
MOP-1	1.648
PHKG2	-0.318125
ZNF650	0.7145
KIAA1522	-2.24725
PSG8	-1.05016666666667
DDX19B	0.522
MOBKL1B	-0.3905
DIAPH2	1.72416666666667
PTPN12	0.45675
CLN8	-0.1178
CRYZL1	0.961833333333333
CRY2	1.96983333333333
FCGR2B	4.43
PNPLA4	1.337375
ZNF454	0.7705
DKFZp434B1231	0.10925
CLDN11	1.2451
RFWD2	0.269166666666667
CIB2	0.117333333333333
MXRA8	2.820375
HRK	-0.119625
MAML2	0.868
C4orf31	1.7915
C6orf192	-0.67725
COG6	0.909875
FAM5B	-0.50625
NFATC1	0.7134
SEPT10	0.61075
SCYL1	-0.0574
RPP40	-0.5405
SCOC	0.0595
KIAA1450	2.30625
CTDSPL2	-0.455
TBX5	3.11166666666667
NAPG	-0.7785
RHD	-4.424
C14orf45	0.161833333333333
ZBTB22	0.5025
PLCG1	-0.336
ANKRD10	-0.4945
AQP7P2	5.03175
TAGLN2	-0.7735
HTR2C	-0.312833333333333
SLC16A7	3.449
C17orf83	-0.134
TSGA14	-1.81775
MDH1	0.4585
PPP3R2	0.6545
DCBLD2	-1.81821428571429
RBM33	-0.33775
DPH3	-0.62975
SYT10	-1.79666666666667
FMO4	2.1095
THYN1	1.20925
DRD5	0.745
OTOR	0.309375
PGRMC2	1.3916
KATNAL1	0.9925
PAQR6	-3.574
UBE2I	-0.961
C14orf28	1.9005
C8orf70	1.0855
FLYWCH1	-0.114125
ANGPTL3	-0.7105
GLRX2	0.514666666666667
ATP11A	-0.797142857142857
ARL5B	-0.702625
MUC16	-2.5605
SLC25A5	-0.3445
ACRC	0.50625
MYO1C	0.418625
FAM89B	0.8245
FAS	0.270625
KIFAP3	0.379
GLRA2	-0.49
BTN3A2	-0.4646
CNKSR3	-0.615
CSTF3	-1.69833333333333
ARPM1	1.6875
KIAA1530	-0.986
C9orf150	1.3325
PRKCI	-1.754
tcag7.1015	-1.18925
SOD3	1.99425
ZNF574	0.45
CYP21A2	0.48325
RPL12	0.28025
COMMD2	-0.7175
WIZ	0.16025
LOC344405	0.538
ALDH4A1	0.411529411764706
CRYAB	3.949
COPA	0.791833333333333
PCDHGA7	0.856666666666667
KIF11	-2.88758333333333
RASD2	0.463125
SLC26A3	-0.034
ZNF175	-0.172
JAKMIP2	-3.302
C8orf4	1.50966666666667
PTHLH	0.49725
SLC40A1	2.44425
OR7D4	0.216
PCDHB17	0.332
CD36	7.30907142857143
C6orf203	1.3614
PRKG2	0.274
LOC400566	0.536
ANAPC13	0.7345
SLCO3A1	-0.19475
ZNF692	-2.346
FANCL	-1.732
SH3GLB1	1.81
C12orf61	0.2135
KBTBD6	-0.99825
SUPT5H	0.00162500000000002
XRCC6	-0.0202
HUS1B	-0.8249
FAM133B	-0.380214285714286
LOC728276	-0.2745
KCTD18	1.06025
SOS2	1.06816666666667
CCDC99	-2.8755
C1QTNF5	3.7235
NNAT	4.17933333333333
USP16	0.58475
LARS	-1.023375
ZBTB2	-0.197125
ABO	0.407166666666667
TRAF3	-0.36175
GALNT5	-3.7405
NAP5	-0.968
ALG14	1.15583333333333
KIAA0515	0.185884615384615
WDR75	-1.02633333333333
TEX261	0.5945
LY86	-0.17675
LOC389072	-0.2905
FLJ13611	-0.05
MRGPRX2	-0.234
SNRPA	-0.849875
OR2G2	0.2685
GPRASP2	1.871
C7orf42	0.1116
C9orf163	0.7795
CYP11B2	0.481
FCRL3	0.1995
PRDX1	-1.401
FGB	-6.065
COX17	0.7795
C16orf33	-0.29625
PIWIL1	-1.0085
FOLR1	-2.56516666666667
KIAA0082	-0.05175
FREQ	-2.066
TMCC2	-0.425
TCF12	-0.0113333333333333
ZNF721	0.33575
FAM130A2	0.577333333333333
POU4F1	-2.17825
SNRPF	-1.89825
SGIP1	0.240833333333333
ZNF641	1.65866666666667
EMG1	-0.578
PRRG4	-1.512
HIRA	-1.2245
MYNN	0.535333333333333
AEBP2	-0.358333333333333
TBXA2R	0.748333333333333
ISL2	-1.765
PCDHB11	0.1335
RNF144A	0.30975
MARCH5	0.522625
DULLARD	0.8275
DCLRE1B	-1.18266666666667
ITGA8	1.25975
TP73	0.011875
PRKCD	1.57275
NDUFB4	0.17575
ATP13A4	-0.555666666666667
ANTXR2	2.73016666666667
COL4A3	-0.664666666666667
MYO10	-2.1588
SLC6A18	0.84925
PEX1	0.131
TMEM74	-0.0903333333333333
RBM19	0.56225
TAPBP	-0.40885
RUNX1	-1.906
MID1	-0.90025
GPR64	3.94
RASEF	-3.0605
GABRG1	0.056125
MYO16	0.93525
DBF4	-3.3205
TSHZ2	3.71025
RIPK2	-0.7525
PPTC7	0.247333333333333
KIF4B	-1.8125
LRRC31	-0.4895
ZNF540	1.01775
EFNB3	-0.250333333333333
LOH12CR1	0.361625
STON2	-0.228166666666667
GLP1R	0.2965
CSTF2T	-0.202875
IREB2	-0.506625
GRSF1	-0.629
PDCD7	-0.502
LRRC43	0.4045
CNR1	2.71966666666667
IL1F7	0.6785
C12orf64	-0.54875
FAM69B	-0.2155
NR2E1	-2.05033333333333
MS4A6A	3.956
FTL	0.0042
C7orf36	-0.10375
PCLO	-1.35
DYRK2	-0.275083333333333
ARIH2	-0.100625
SAMD7	-0.5235
SCNN1D	-0.22675
SLC32A1	-1.112125
C22orf25	0.1055
MRPS18A	0.6961
GPR112	0.372
EARS2	-1.70575
ERN2	1.369
ATPBD3	0.190333333333333
PRH2	0.2315
CDKN2D	-0.357666666666667
PGLYRP2	-0.27725
TRIM40	0.583
SEC14L3	0.332
SLC22A1	-0.11125
BTN2A3	0.15475
RASA4	0.78725
CCNL2	-0.6255
MYBPC3	1.1095
GJA4	4.52975
CDC42SE1	-0.577375
TRPV2	-1.1135
MYPN	-3.8455
SIM1	1.749
CDADC1	1.29725
ZFHX4	2.79025
NIBP	0.272
ADAMTS19	-2.6715
ABTB2	-1.67475
TSPYL2	0.436375
EIF2S3	0.2438
SOX30	0.04375
AP2A1	0.313
DKFZP564O0523	0.89
LOC285398	-0.62325
CDH18	-4.047
CHL1	4.602875
GATS	-0.7549
TBC1D2B	2.0955
OR1J1	0.708
GSN	4.095
DPCR1	0.682
GARNL4	-1.28866666666667
SMARCA5	-1.13575
PLEKHG3	0.320333333333333
ZBTB45	0.09
FRMD6	-1.54566666666667
PLS1	-3.83166666666667
DGKZ	-0.1935
EFNA1	0.6412
WDR85	-0.56175
ANK2	2.60125
PAGE4	-1.18466666666667
SENP6	1.05983333333333
AKR7A2	-0.468333333333333
FKBP10	-2.46875
VEGFC	-1.2105
LARP1	-0.624125
SRBD1	0.34325
ITGB6	-0.50025
SLC1A2	-1.90985714285714
INVS	-0.3675
MPO	-0.19275
MOBKL3	0.0262
CUTL2	-1.346875
KLK2	0.263166666666667
VIM	1.53925
REG1B	0.0585
PCDHGC4	0.68675
C3orf34	-0.750333333333333
SUMO3	-1.00633333333333
CST9L	-0.95
MLL4	0.059
SPR	0.988333333333333
SAMD9L	-0.10825
ABCE1	-0.742
SUPT3H	0.239
ACTBL1	-2.0685
ADAMTS4	0.203666666666667
SLIT3	3.94475
RHEBL1	-1.00975
NPM2	-0.77475
MAN1C1	1.333375
KIAA1856	0.8175
HSPA6	1.33325
LOC388152	-2.263
C10orf140	1.172
ZDHHC12	-0.2675
LIN7A	1.2272
PHC2	0.5
SPHK1	-1.6565
TRIM26	-0.129625
FAM83E	-1.042
C18orf24	-3.458
ZNF578	-0.1895
ORAI1	-0.09775
RUVBL1	-1.88033333333333
C7orf20	-0.562666666666667
APAF1	-0.953
SLC36A4	-1.75283333333333
MYH11	4.912
NEK1	0.4882
MPP2	-1.63875
C12orf24	-2.85175
TNK2	0.52575
ZNF289	0.5505
MATN3	-1.08757142857143
IFNGR2	1.50633333333333
ITPR1	-0.3805
EBF3	5.5401
TBC1D20	1.3396
OR10P1	1.16625
DDAH2	0.84825
SHPRH	-0.0925
STX7	1.774
LOC554248	-1.45925
BCAR1	-0.657
ATXN3	0.3955
TRIM27	-0.80775
CDC42EP2	1.376
CHP	2.35321428571429
SOX17	3.92075
ZNF259	-0.191333333333333
CHCHD1	0.44225
ZDHHC19	-0.514
GBP2	3.3925
GARNL3	0.1075
MRC2	-0.38675
C1orf52	-0.125
AOF2	-0.821666666666667
LRPPRC	0.3901
ACVR1C	7.09683333333333
TM4SF18	4.30766666666667
TMEM169	-0.046
PPP1R16A	1.49825
EBF1	4.2405
RRS1	-0.864166666666667
SNX2	0.6385
OR2T2	1.5005
RBX1	-0.48925
ANKRD54	0.0955
TSNAX	-0.187666666666667
TMEM83	-1.62925
ZBTB7A	0.816
ATM	-1.68758333333333
LOC338328	3.8015
TIE1	2.93366666666667
HIST1H3G	-0.4445
PASD1	-3.8675
TINAG	0.72325
PCDHAC2	-1.0655
LRRC15	-2.373
WBSCR17	0.06975
TFF2	-0.189
PARP2	-1.22975
NDFIP2	-0.08075
PCDHGB2	-0.5305
WDR60	-0.02025
MAP7D2	-1.6066
USP45	-1.0265
GSDML	1.38275
TNS1	1.8837
PLCD4	0.09425
IQCD	-0.507833333333333
SMPX	-2.635
CD9	-1.312
SRGN	2.243125
CASP7	0.834375
INOC1	0.067
DKFZp451M2119	0.09125
VMAC	1.247
USP53	0.8148
CAMK1G	-1.01275
TMEM106A	-0.8155
CDC20	-3.4426
ACSL5	1.83383333333333
CBWD5	-1.7965
C1orf87	-1.33616666666667
KIAA1274	0.4405
PRUNE2	-0.183571428571429
LYPLA2	-0.834
DOK6	-3.003
GPR149	0.12
FAM30A	0.69125
TMEM129	-0.055
SLC35B3	1.11375
ACPP	-0.8581
LOC200261	-0.4935
SLC4A7	-1.5402
CCDC40	0.01025
GART	-1.05275
THOP1	-2.4915
SCARB1	-0.622375
CACNA1F	-0.01675
TRIAP1	-0.498666666666667
SYT14L	-0.5925
SFRS8	-0.150666666666667
PBOV1	0.07125
GOLSYN	2.7925
GJB7	-1.3405
CAMK2N1	-0.403
GREM1	0.115
FLJ20433	0.81
QPCT	-4.055625
PRKAG2	2.73716666666667
H2AFX	-2.8705
C6orf154	-2.62225
PLOD3	-1.39075
ZBTB39	-0.661833333333333
WASF3	2.67891666666667
DRG1	0.8195
PRR4	-0.428
SPCS1	-0.729
KDELR3	-0.794666666666667
SRP19	-0.630833333333333
GABRA6	0.534
MFSD1	-0.08225
MMEL1	0.1105
PDXDC2	-0.4022
BUB1	-6.978
RNF138	-1.226125
MYLPF	-0.11
AIF1	0.105833333333333
DYNLRB1	0.3943
HCN3	-0.948333333333333
HIST1H2AI	-0.75375
MAP4K5	-0.190583333333333
LASP1	-0.089625
LOC130951	0.122
PLAA	0.107125
KRT6A	-2.246
C6orf117	-2.47475
ARHGAP23	-0.409
PTF1A	-0.121
GPHA2	0.11975
LCE3B	-0.0215
MCL1	0.0257142857142857
EHBP1	0.25125
PRNP	0.0115625
ZSCAN1	0.45425
C1orf113	-1.74066666666667
FOXA3	-2.6735
NEB	-0.37525
ASGR1	-3.88233333333333
CTGF	0.812333333333333
RAB17	-3.498
MST101	-0.08775
JARID1B	0.2314
USP37	-1.0158
PTBP1	-1.25333333333333
PTPN7	-1.19333333333333
CDC7	-4.06266666666667
SNX7	0.03475
ZNF335	-0.0995
CPT2	-0.00825
HEATR1	-0.955125
HSPC152	-0.0315
C5orf40	0.38175
PSME1	-0.676333333333333
STAG3	-1.9585
TMEM154	-0.9025
KLHL32	0.0551666666666666
TSGA10IP	0.3735
SUV420H2	-0.75
SF1	-0.5766
2'-PDE	-0.3965
PNLIPRP2	-3.23
TRSPAP1	0.369416666666667
NUP210	-3.026
ANP32C	-0.995666666666667
RAB11B	0.3585
ASB15	0.026
