Hybridization REF	TCGA-BH-A18P-01A-11R-A12D-07
UCP1	-0.3105
REEP5	1.4335
FADD	-0.856
FOXA1	4.04225
CACNA1A	0.3305
ABI1	0.238333333333333
GRIN2D	1.19275
SLC1A4	0.0283333333333333
LOC401127	-0.083
HINT2	0.0335
PLD4	0.641166666666667
ZNF286A	-0.8715
ENY2	-0.25325
IL1F6	0.159
PXDNL	1.18375
C20orf79	0.10775
TNFSF13B	3.17783333333333
DENND3	-0.036125
JARID1D	-3.56025
HIST1H2AK	-0.453125
LOC93349	-0.4782
SSH1	-0.8005
ENSA	1.527
LOC219854	-0.306
CKAP2	0.2554
DKFZP564J102	0.2185
MGC87315	0.813166666666667
HNRPAB	0.069
AMH	-2.159
ZNF526	0.831
BRUNOL5	-0.3728
CACNG3	-0.0538333333333333
TRPM1	-1.1805
PPP2R1A	0.542375
COL2A1	-0.121
DDN	-0.180666666666667
FLJ25770	0.71025
HK2	-0.0375714285714286
ELOVL6	-1.1025
MDK	-0.301
EPHX1	0.47175
RASSF2	0.31675
DKFZP434B0335	0.64225
DLX3	0.154125
PRTN3	-0.753
AVPR1A	0.739
C21orf125	-0.8
TNFAIP8	-0.431833333333333
GNB2L1	-0.56
CALCRL	3.01275
SCGB2A2	7.43966666666667
UBXD7	-0.449
ZNF674	-0.4425
TMEM35	-0.47725
BRSK2	-0.986875
HECTD3	-0.124333333333333
TMEM188	-0.7575
LGALS9	2.63825
SCARB2	0.767333333333333
USP34	-0.0544166666666667
C17orf28	2.17875
ZDHHC23	-0.44075
AQP12B	-0.662
SLC16A3	-2.334125
APLP2	-0.93875
ITIH2	-5.30575
MICAL3	-0.580625
TNNI3K	0.4703
HDAC2	0.119125
PRR7	-0.1514
THBS2	0.838125
LOC751071	-1.23216666666667
CA2	-0.495166666666667
RANBP17	1.78825
RLN3	0.22975
CRYZ	-1.11483333333333
GBAS	-0.180833333333333
TAS1R1	-0.7225
MPZL3	0.6115
PCDH8	-1.76
HSP90B1	0.056
KCNK15	0.241
TNIP2	0.4625
GPR146	-0.834
NOL6	-0.14975
SPC25	-1.83366666666667
STEAP2	0.452071428571429
VAMP3	-0.172333333333333
TCIRG1	-0.7165
ZP4	0.012
PARL	-0.127625
TRIM39	0.399333333333333
KIAA1305	0.2355
CRNN	0.156333333333333
GRN	0.378
HSH2D	-0.935
SCAMP1	1.3891875
KIAA1913	0.33725
PTS	-0.09775
BANP	-0.0772142857142857
PRKACG	0.268
ADCY6	0.834666666666667
C16orf46	0.7995
CYP51A1	-0.010125
DDC	-6.04925
ANPEP	-1.39883333333333
PROM1	-0.899
SIGLEC10	2.78075
COPG	-0.112
FAM26E	1.259625
TRIP4	1.0025
SNX3	-0.268833333333333
C1orf175	0.206166666666667
PPY2	0.36625
C14orf152	-0.079
FTSJ1	-1.03216666666667
DST	0.1042
LOC554235	0.128
GLRX5	-0.30675
C20orf12	1.3943
CAB39	0.0833333333333333
MSH2	-1.57466666666667
PIP4K2C	0.267125
CYLD	0.22825
WTAP	0.33275
MGAT4A	3.35266666666667
TSC22D4	0.0493
CHRM2	-2.146
PPYR1	0.0756666666666667
CCNH	0.0306666666666667
RRM1	-0.19
ECAT8	-3.45475
LOC400120	-0.3865
GABRA4	0.176285714285714
C14orf4	2.01383333333333
C1orf59	-2.0405
CTDSPL	1.25041666666667
NHEDC2	-1.712
PDE11A	1.0106875
KLHL29	-1.632
CD5	-0.8675
TSPAN9	2.231375
WDR67	-1.341
THUMPD1	0.6019
C18orf17	0.19125
CLYBL	-1.23616666666667
FLJ13231	-0.468625
CMBL	-0.857
LECT2	-0.7115
NKAPL	2.13933333333333
LOC654780	0.5875
OR4C6	-0.3595
RAB30	0.673166666666667
TSSK4	0.0875
TMEM163	0.251
OSBPL11	0.7355
GNB5	-1.3915
CCL21	1.2745
C1orf121	0.474
FMO2	1.982
RPTN	0.6515
MSTN	1.8605
VCL	0.0713571428571429
FYTTD1	-0.23325
C11orf1	-0.85475
CCDC88C	1.0445
HFE	-0.390166666666667
MOGAT1	-0.075
FAM125B	0.952333333333333
IRGQ	0.7305
RAVER2	0.017
AKAP5	-0.292
SSSCA1	-1.28325
C11orf63	1.192
ACTG2	0.1504
PORCN	-1.4275
DTL	-0.678818181818182
TMEM151	0.25825
FAM122C	-0.105
RSAD2	3.3845
BAT4	-0.0255
KRTDAP	-0.910666666666667
MYH8	0.469857142857143
CRTC3	1.10975
LRRFIP2	-0.4907
INTS4	0.0928333333333333
TTN	-1.60283333333333
SLC26A5	0.7775
PLLP	-2.01525
RGS6	-0.9915
SRGAP3	0.0358750000000001
ZNF525	0.603666666666667
NBR2	-0.8805
C13orf1	0.1668
ZNF137	0.735
CEP27	-1.2215
BEST2	0.264
RNF121	0.20675
DMRTC2	2.93075
C8orf76	-0.338
BCCIP	0.590875
MEST	-0.946
HTRA2	0.3815
ANGPTL2	0.71225
ILKAP	0.0835
ERAS	-0.3645
HBS1L	-0.492125
CPA5	-0.119
TMEM30A	0.7485
CD300LF	2.01933333333333
WISP3	2.274
CRK	0.3665
PDS5A	0.0679
BRPF3	1.04983333333333
NEDD9	-1.146
SMPDL3B	1.91
PSG6	0.69175
PSMD13	0.503
ETV5	-2.1364375
OR51A4	-0.632
BTBD7	1.28366666666667
GSTO1	-0.922875
hCG_16001	-0.353
MAD2L1BP	0.330833333333333
COX6A2	1.298
SCNN1A	1.9645
LSM1	0.3525
UGT2B11	4.29575
IDUA	0.94425
PPP2R3C	-0.766833333333333
COX11	-1.34766666666667
PDZK1	-3.588
ZNF443	1.09283333333333
MGC21874	1.1675
ZNF323	1.2526
KRTAP10-10	0.5155
CXCL6	-0.348
SLC34A2	0.8348
LOC284402	0.0375
NPTN	1.63525
UPP1	-2.07975
SLC6A9	-0.239
OR7G3	0.059
CISD1	-1.16
ZNF545	0.117
SYT14	-0.5215
NT5C3L	0.249166666666667
ZNHIT3	-0.3225
SNRPD3	0.05725
KIAA0701	0.5
UNC93B1	-0.352833333333333
GMNN	-1.91075
SPCS2	0.988666666666667
LOC388524	0.5475
NAPRT1	0.957125
PNLIPRP1	-0.28025
OR6V1	0.4365
PRKAB1	0.1335
EYA4	-1.06266666666667
KIF20A	-1.17525
ALG10	0.66425
ITPKC	0.85
LMX1B	1.8475
RPUSD4	-1.2005
C7orf34	-0.130833333333333
DLGAP2	0.329625
PFN1	-0.7077
MICALL2	-0.866083333333333
ZNF654	1.225
SS18L1	-0.483625
SLC16A8	0.21025
MKI67IP	0.0701666666666667
ITGB3	-0.48425
TCEA3	2.20791666666667
CEP152	-1.553875
CLIP1	1.0015
ZNF75	0.4808125
ATP5C1	-0.436
NUDT5	-0.768666666666667
PSCDBP	0.175
UBP1	-0.6005
RBM27	0.4015
C13orf15	1.91925
ZNF282	0.694333333333333
ZNF222	-0.3602
COL10A1	5.13175
PRDM15	-0.698875
TTTY5	-0.351
FAM9C	-0.451083333333333
C20orf67	-0.227
GNG13	-0.7375
F12	2.33425
C1orf41	-1.2915
CPXCR1	-0.775
GSK3A	0.498375
SUPT6H	-0.166333333333333
PI16	0.244833333333333
ELL2	0.611416666666667
C9orf167	-1.49366666666667
PVRL3	-2.2204
FLJ38596	1.453
ADAM20	0.439
GPR89A	0.426
GPR87	-1.82
ZNF30	1.06725
SMR3B	0.086
ZNF770	-0.02625
TRPC4AP	-0.444166666666667
DKFZP686E2158	0.604666666666667
C2orf28	-0.164
FREM1	-2.2605
LAMA4	0.256
ADPRHL2	-0.11575
EIF4G2	0.642833333333333
GUCA1A	-0.4095
CTNNA2	-1.80325
NUDT15	-1.16183333333333
CEPT1	-1.45283333333333
ZNFX1	0.5271
CCDC92	1.24575
TDRD1	-0.1395
KCNK5	-2.15916666666667
ETNK1	0.0754166666666667
LTA	0.3555
TTPA	0.0433333333333334
B3GALNT2	0.664
SC65	1.1545
PEX5L	-1.599
EPS15L1	-0.47975
MGEA5	0.484125
HIST1H3A	1.605
ING1	0.426875
BCAT1	-3.205875
ORC6L	-3.27536363636364
KLK11	-5.17516666666667
C19orf28	-0.9735
DNER	-4.616
MED22	0.000928571428571477
ETV6	1.39308333333333
CHAC2	-1.7945
CD300E	0.201
CEBPB	-0.138666666666667
ZNF398	0.0875
LRCH3	0.184
HMGA1	-1.721
CAPN7	0.335166666666667
MGC5566	-3.148
CCL3	2.6555
NANOS1	-0.494875
ZFYVE19	-0.89725
APITD1	-0.386166666666667
PARD3	0.518125
IRAK4	0.303166666666667
SERPINI2	0.6085
CEP170L	-0.836
TTC9	3.08025
MYOM3	-0.66225
MLPH	2.275125
LOC222699	1.05
NRG1	-0.689333333333333
TBC1D9	2.91672727272727
TTK	-1.45483333333333
ZNF557	0.6217
DDX41	-0.733
FANK1	2.315
UBE2D2	-0.06625
PSMB10	0.65025
MYH7B	0.6675
GABARAPL2	-0.76175
MARVELD2	2.6465
DGCR2	0.797833333333333
UNC45A	0.277
C6orf72	0.452
ZNF683	4.68725
GIT2	-0.229625
CASK	1.689
C14orf161	4.59066666666667
LRRC44	1.41875
TIFA	-0.24
UTP11L	-1.021875
C6orf65	-0.665
FDPS	-0.2375
DUSP9	-1.7066
SLC17A8	0.121666666666667
OR51G1	0.265166666666667
NANS	0.195
OLFML1	1.49525
ATP10B	-1.8205
NPAS3	-0.2825
PRKCA	-2.6238
GGA2	-0.3433125
LCE4A	0.485
SPANXN3	0.41025
CCDC115	1.15125
SDCCAG3	-1.007
GLIPR1L1	-0.09925
TTC1	0.275
C17orf76	0.6995
MAD2L2	-1.46675
HIPK1	-0.8207
LRRC3B	-0.736666666666667
CLN3	-0.534909090909091
C17orf47	-0.108
FMN2	-3.17175
TUBB1	-1.544
WAPAL	0.264166666666667
C3orf21	0.06225
SCN5A	-0.3601
SMYD1	-0.158
BEX5	1.78825
ZNF192	0.5685
SEC22A	0.0133333333333333
GRIA2	1.01464285714286
KIAA0825	-1.50625
NUSAP1	-0.966272727272727
LANCL1	-0.011875
C15orf40	-0.5464
ZNF645	0.285
GPR61	-0.0745
NLRP14	0.1625
SNX21	0.1265
C1QTNF8	-0.0795
C17orf46	0.072
IFNA8	0.679
SPRR1B	-2.734
FLRT1	-0.62675
SNX17	0.0535
ASB2	-0.631333333333333
HBG1	-4.8135
RPRML	-2.252
JOSD2	-0.198833333333333
PLSCR3	0.5775
SPOCD1	-0.383333333333333
RAB39	-0.922
GHRH	-0.192833333333333
ITIH5L	0.7465
C17orf37	0.985
SMCR8	0.438
DPY19L2P3	-1.16666666666667
IL11RA	-0.0733333333333333
GDF3	-3.8235
RPS6KB1	-1.42941666666667
DNAJC19	0.2877
TOP1	-0.53
CRCT1	-0.474625
MPST	0.1735
DPM2	0.728
FAM38B	-1.1565
SLC18A1	-3.09216666666667
FARP1	1.37333333333333
PAX7	2.05675
TUBD1	-1.22375
GNL3	-0.918875
BTG2	2.08346666666667
NDUFS6	0.10975
C1orf79	-1.405
ERAL1	-1.126
ECHS1	0.62775
VPS4A	-0.607166666666667
CYP11A1	-0.67425
ABCC6	-1.70042857142857
PBX4	-2.4695
MOSC1	-0.279375
NCF4	0.14325
HYMAI	-0.285
NAGPA	-0.5295
OTOP2	0.22475
ACOT12	0.0505
MTHFD2L	0.174125
LOC441376	1.10475
C19orf34	-0.207
RAB1B	-0.25725
ALDOAP2	-0.4615
NTRK1	-1.75633333333333
ARTS-1	-0.4611
SLC6A11	-0.6735
NAP1L2	1.7895
CNGB1	0.012
EPB41L4B	1.81083333333333
FAM134B	1.9805
HS3ST3A1	-1.15083333333333
CPXM2	3.847
SIRPB2	1.005
CHORDC1	-1.27016666666667
TRIB3	-0.819166666666666
SLC2A5	0.1805
C2orf49	-0.358666666666667
DDX5	0.1735
OR5L1	0.4815
ANAPC4	0.195666666666667
ZSWIM1	0.015
LOC93622	-0.167375
KCNK3	-0.1518
RP11-35N6.1	-1.954375
ZFP161	0.53
AQP9	1.648
SLC15A2	1.64683333333333
MREG	-0.241833333333333
OR9I1	0.062
PDLIM2	-0.12125
ADAM7	0.455
GSTCD	0.5515
WDR21A	-0.47475
SLC12A8	1.8905
TMEM174	-0.1455
IGSF3	0.294083333333333
LRRN1	1.4315
LOC402117	0.158
SRPK1	0.0161666666666667
LY6K	-1.5698125
NFIA	3.3355
PTCD3	-0.566
LEP	2.50216666666667
PCDH21	-0.852333333333333
MAPKAPK2	0.747071428571429
NMNAT1	-0.502833333333333
LHFPL2	0.838125
C9orf43	-0.711
DIP2A	0.333166666666667
ACTR8	-0.411625
CCDC34	-0.69225
PTPN22	-1.0865
ITGA3	-1.592
FAM129C	0.875
RABGGTA	0.566833333333333
UNC45B	0.1905
KIAA1033	0.74325
ZNF510	0.549
CYP2D6	-0.778333333333333
SLC26A10	-1.241
STX8	-0.29075
LUZP1	-0.193625
WDR89	-0.238
EIF4G3	0.0798
C5AR1	1.175375
ZNF623	1.088
A2M	-0.09175
TGM7	0.2495
GRPEL1	-0.661833333333333
LMNB2	-0.8896
ROCK2	-1.13066666666667
SNX16	0.471
CCDC66	-0.85075
ANXA3	1.40625
KIAA1609	0.031625
EED	-1.11625
RNF32	0.66
HES1	1.5222
CLC	0.446833333333333
ISL1	-1.265
KIAA0528	-0.5375
MANEA	0.98475
C1orf61	-2.638
hCG_2001000	0.13575
RAPGEF6	-0.4274
KIAA0020	-0.1995
NEIL1	0.944
C16orf45	0.355375
RBM10	-0.197
C10orf125	-1.691375
MRS2L	-0.41275
DNAH17	-0.877625
C19orf10	-0.732
C1orf160	0.245
SLFN12	-0.045
EXOC3	0.271833333333333
HIST3H3	1.28975
NCOR2	0.590166666666667
TNFRSF9	-0.1865
MFSD8	0.32325
ALX1	-3.91466666666667
NOL1	-1.1655
PODN	2.6235
TIAL1	-0.51075
HIST1H1E	-1.27325
NPY6R	0.27
TM4SF4	0.30725
CORO2A	0.951
ETNK2	1.47133333333333
APOE	0.6818
ANGPT4	-0.015
HDGF2	0.14975
G30	0.269
ST8SIA4	-0.625
F2RL1	0.015625
FAM19A4	-4.6395
CCAR1	0.76975
B3GNT7	0.29275
OPHN1	-0.2104
DSCR6	1.998
C21orf13	0.288833333333333
GAS2L1	0.668166666666667
RFX3	1.3415
COPS4	0.465
BCHE	-4.9125
BCL2	2.6395
HBZ	-2.85616666666667
ARL13B	1.265375
MAPBPIP	0.64625
MYO15B	-0.310625
SPZ1	-0.2045
KIAA1324	2.41955555555556
PLCL2	0.830875
C4orf29	-0.6235
WDFY2	0.134625
ZNF284	-0.187
NAALADL1	0.1535
DUSP5	-0.150833333333333
PXDN	1.23425
SLMO1	-1.09325
TNXB	0.206
BIRC7	-0.9185
A4GALT	-0.2525
TIMM22	-0.0325
FAM110C	2.45975
TOMM34	-0.3305
ABHD9	-0.041
ADAM32	2.0625
CRHBP	-0.62075
AQP2	0.442125
LOC130355	1.131
ZNF187	0.434333333333333
ZNF816A	1.2535
F7	0.061
CNOT1	-1.2936
SLC13A4	-0.033
ZBTB11	-0.00525
B3GALT5	0.786
EXOC2	1.47283333333333
IRS1	-0.8407
TMEM1	0.422
MRPL34	-0.3375
SAMM50	-0.2095
CDC42EP3	-1.921125
HSF2	0.0134
MFN2	-0.2215
TSPAN7	-2.49416666666667
NUCB1	0.945
RHOH	-1.53125
ARL16	-0.381
TACR1	0.343
SFRS5	-0.545666666666667
SNX25	0.489875
RHBDF1	0.280833333333333
PCDH18	1.42066666666667
HMG1L1	0.744
MYO5C	1.77975
MAPK10	1.629
LDHAL6A	-0.164333333333333
NUDT12	2.02633333333333
NCAM1	-0.233
GLIS2	0.7395
GGTL4	0.0635
DAPP1	2.0725
ATF7	1.52575
KIAA0748	-1.38425
NFIL3	-1.76625
TM6SF1	0.6737
SEZ6	-0.04575
NANOS3	0.319833333333333
DNAJA3	-0.845833333333333
CLDN6	-2.339
CIITA	3.2628
EPHA4	-1.69175
FANCC	0.40725
CMTM3	0.710875
PSG3	-0.479285714285714
MRPL15	-0.7705
C21orf59	0.1575
PLCXD2	-0.22625
C2orf34	-0.2155
UBE2L6	0.2965
MED14	-0.608
HP1BP3	-0.2978
C6orf208	-0.0915
TPBG	0.6945
OSR2	-1.380625
XPC	0.2295
KLHL7	-2.1235
CCR3	-0.691833333333333
AGTPBP1	-1.102
PCSK6	-1.75753333333333
STAT5A	-0.8232
FAM18B	0.12375
LONRF2	-0.992833333333333
PTPN2	-0.620625
SF3A3	-0.849833333333333
EFCBP2	-0.715
HCFC1	-0.339
AHNAK	0.0305
ACTR5	-0.28375
KIF14	-0.585285714285714
TENC1	1.89825
HEATR5B	1.2405
YIPF2	0.821333333333333
MYEOV2	0.651
DUSP18	1.25875
KIAA1012	0.257
AHR	0.397166666666667
C17orf53	-1.037
PTPRH	-3.4965
ATP6V1C1	-0.0195
TAS2R3	0.531
LOC440356	-0.53325
COQ10B	0.74325
PSMF1	0.10175
SORBS2	1.6675
NFE2L2	0.109
TMCO7	-0.02275
SH3PXD2A	0.0769
SH2D2A	-1.44375
SPINK5	-3.99375
MRPS24	-0.9215
OPA3	0.626625
TRAF7	-0.852333333333333
C4orf35	0.00133333333333339
MT1G	-0.5765
MGC39545	0.24675
HS1BP3	0.1459
OR2B2	0.042
CHRM4	-0.0095
SFRP2	2.73933333333333
RIC3	-1.16475
ART1	0.1005
C6orf1	0.5625
DUS4L	-1.28475
C10orf104	0.57675
TNFAIP6	2.47475
RTEL1	-0.99275
CCT4	-0.3244
ZNF709	0.3035
CHMP6	0.4925
UPP2	0.081
CYP19A1	-2.876
CD151	0.505666666666667
NDUFA13	-0.163833333333333
ARFRP1	-1.65766666666667
FAM26B	1.3575
CRYBA1	-2.3885
MRPL41	0.316666666666667
NPFFR2	-1.62475
HRH2	0.081
SCAMP3	0.387166666666667
MTMR6	1.2484
MTG1	-0.841
UBTD1	1.525
CRABP1	-2.625
FLJ33790	0.4608
KIAA1908	-0.0678333333333333
GPR158	-3.11875
PACSIN3	0.385666666666667
OMD	3.575
CATSPER1	-0.839333333333333
HOXB8	-1.941125
FBXO46	0.7735
OAS1	0.329166666666667
SVIL	0.78875
PHB2	-1.25925
ADCY3	-1.175
NDRG2	0.114166666666667
ERMAP	0.4145
APBA2	-1.47516666666667
IGSF9	2.733
WNT6	-0.339928571428572
MYCBPAP	0.60125
ATP2B2	0.0343
CPVL	-1.6145
TRAM2	-0.754833333333333
NOP5/NOP58	0.36
ZNRF4	0.19075
TLK1	0.420875
MTMR12	0.3785
ZNF384	0.189666666666667
FAM9B	-3.07725
RPN1	-0.4543
PMVK	0.688
EIF3D	0.4503
SIX2	1.93675
HPS1	1.14464285714286
RNF7	-0.0175
PSKH2	0.209
KCTD13	-0.407333333333333
CSMD3	-0.890222222222222
FBF1	0.201
IL8	-3.71225
SERPINB13	-0.221
FBXL20	0.093
BLR1	0.3615
SH2B1	-0.784
RFNG	-0.081375
RAB20	1.16533333333333
RBM7	-1.11075
POLR1A	-0.0656666666666667
TMPRSS4	2.82525
TAF9	-0.516625
TERF2	-0.6795
TNFRSF1A	0.601916666666667
ACADVL	-0.829166666666667
GTF2H5	0.67025
EDG8	-0.398833333333333
C9orf140	-0.2855
UST6	-0.18925
ZBTB8OS	-0.2655
ZNF710	1.3585
GPR174	-1.621
ATP6V0A2	-0.3185
KIAA0319L	0.529416666666667
XKRX	0.558
DOPEY2	2.0862
SDHD	-1.385
SUMF1	0.3115
OSM	2.93075
OPN3	-1.8235
DAGLB	-0.324166666666667
PPFIBP1	0.9062
TRIM63	-3.85625
C10orf53	0.8755
LYPD3	-1.1655
BCL7A	-0.30475
AGER	-0.515
TCF19	-0.66575
SAT2	0.0165
PFTK1	0.445166666666667
GABRE	-3.081
C15orf38	0.1085
FIS1	-0.259
KCNV2	-0.03275
CLPS	0.167
PPCDC	0.363
FOXN2	-0.129166666666667
NT5E	-2.6178
CD83	0.16425
IL18	-0.304375
VPS16	0.2435
IGFBP2	-1.351
NOTCH2	-0.2395
SIGLEC1	2.205875
CD93	4.769
SULF2	-0.5735
CEP164	-0.779125
P53AIP1	0.0825
TOR2A	0.132666666666667
ZNF136	0.14125
MGP	2.9207
CCDC144A	0.571166666666667
TRPC1	-1.0615
SMS	-0.470333333333333
MAPK7	-0.157666666666667
RRAGC	0.229
PARD6A	-0.325166666666667
NUB1	0.4505
SYNGR4	0.55275
OR11H12	0.1095
WIF1	0.794
GCH1	-0.23075
OR11H4	-0.0525
SLC44A5	2.972
GPRIN2	2.887
LOC401431	1.298
CPA4	-2.878
MELK	-1.05088888888889
IL15RA	0.2305
CUL3	0.839375
HMBOX1	1.685
PODXL	-2.002
CCT6B	0.959666666666667
COMTD1	-0.78325
MUC20	-0.6505
GPX2	-2.40875
ITK	-1.432625
FBXL5	1.59825
C13orf27	-0.7425
DEFA5	0.3495
TRHDE	-0.0255
MTP18	-0.679833333333333
UQCRQ	0.1268
ITGB2	1.26208333333333
CSRP2BP	0.52575
TAS2R44	0.221
PHPT1	0.161875
FAM44C	-0.28425
ERH	0.59275
MPHOSPH1	-1.2525
MORC1	-0.726
PARVB	-1.29625
LAMA1	-2.26108333333333
PGBD3	0.92875
GIMAP6	3.83675
AREG	-4.57366666666667
LIPT1	-0.39225
MGC99813	-1.36675
C1orf201	-0.3365
GRIN2A	-0.8928
MAN2C1	-0.937125
NSUN5	-0.41475
SF3B5	0.10375
MYC	-3.2751875
NRXN1	1.08316666666667
ZNF18	0.26725
SPDYA	-0.97775
SLC37A1	1.6855
DECR2	0.15525
ANKRD38	1.806625
SPTLC3	-0.0376666666666667
SUPT16H	-0.342
DTWD2	2.59375
ULBP1	-0.775
ZADH1	0.46
OIP5	-1.43975
IL10RB	0.091
OTUB2	-0.30775
VWA3A	0.312333333333333
SPIC	0.554666666666667
OR6C4	0.304
PSCD4	0.8165
DPY19L2P2	-1.0755
TRAPPC6A	-0.008
C21orf2	0.253333333333333
CEMP1	-0.38425
LIN7B	-0.3275
E2F7	-1.26
VCP	0.4684375
LAMA3	-0.0350833333333333
BGN	1.79825
GPR160	2.51533333333333
COCH	-5.13716666666667
GPR81	0.758666666666667
APOBEC3F	-1.576
tcag7.1017	-0.3735
C1orf32	0.3105
SCGB1D2	5.5895
FLJ43987	-0.243
C6orf170	-0.14125
KLK9	0.165
GPD1L	0.703625
VPS37B	0.54175
ATG3	-0.0973333333333333
ADAMTS17	-0.109
KLHDC2	0.0341666666666667
NDUFV2	0.09325
BLK	-2.52075
MATN4	-2.066
GPM6A	-0.69575
GBP4	3.95816666666667
TMEM162	0.1725
PKP2	-0.571
HRASLS	1.25844444444444
MMP1	2.2415
SFXN3	-0.5784
FSD1	-2.01733333333333
ST6GALNAC3	-2.16733333333333
CA12	1.8434
NCOA6	0.47425
C19orf58	-0.3375
PPP4R1	0.239166666666667
MAN1A2	1.15216666666667
IKBKAP	-0.74375
UPF1	0.5275
KIAA1219	0.617
WNT16	-0.0776666666666667
SNW1	0.01
IL18RAP	3.56875
RPP30	-0.193125
CDC40	0.384285714285714
SETD3	-0.2945
SLAMF6	0.16275
ELK4	0.2575
TRIM47	0.118166666666667
ACOX3	0.701
TRIM6	0.94875
KIAA0372	0.0231666666666667
TP53AP1	1.06975
SMURF2	-0.4495
ADAD1	0.49825
EBP	-1.5282
KRTAP13-2	0.104
FLJ36874	-1.34216666666667
TOR1A	0.255333333333333
P2RY4	0.6765
GPBP1	0.57375
TRPV1	0.670125
ADAMTS12	0.650666666666667
PES1	-0.3025
ATG4A	0.946333333333333
MAGEA10	-4.51975
WFS1	1.349
CC2D1B	-0.227166666666667
PABPN1	0.019625
SLC25A30	0.351
SLCO1C1	-0.229
SLC22A5	-0.007
KIF23	-0.856166666666667
SYN2	-0.785333333333333
ASPN	7.055
CENTG2	1.4275
QSOX2	-2.058
FLJ10815	0.167333333333333
STK24	0.076875
SPEG	0.8234
STK10	-0.344
DACT2	-1.9005
AAAS	-1.128
SSX3	-1.545375
ABCD3	-0.3017
C4orf12	0.198125
PARVG	0.4585
FIG4	0.91
C9orf46	0.85475
TMCO6	-0.8635
IGHMBP2	-1.1095
DUS2L	-0.798166666666667
FAM3C	-0.0550625
TMEM16D	-3.144375
DCTN4	0.4915
KCNH3	-0.26075
EIF2AK2	0.1895
AP1S3	-0.017875
CST4	2.2085
PAM	-0.4890625
NUTF2	-1.20775
CITED2	0.5836
SLC39A4	-0.526
C2orf52	-1.5075
GRM3	-0.6165
C12orf49	0.767875
CCDC49	0.434
GRAMD1B	-1.198875
FNDC4	-0.044
SIAH2	-0.871375
GDPD4	0.131
C21orf87	0.468375
ATP5A1	-0.327666666666667
C16orf63	0.033875
LOC388135	-0.992666666666667
ATP5J2	-0.518375
MMP3	1.12475
EMID2	0.01625
CRHR1	0.15
WDR70	-0.1255
C13orf31	2.443
ZFAND1	-0.29975
CCL18	4.41033333333333
C3orf49	-0.649
RINT1	0.0685
KIAA0408	-1.39533333333333
F13A1	4.9166
SLC10A1	0.0163333333333333
OGN	3.259
GIPC2	-2.39583333333333
XPO6	-0.701833333333333
LCE1A	0.211
FMR1	0.4203
LOC374920	0.14025
DUSP3	0.00637499999999999
ANKMY1	0.4815
C7orf50	-0.35825
BBS9	0.0599
UNC119B	-0.07675
C9orf72	-0.29
MGC35440	0.376
ENTPD6	0.0175
PPP1R2P9	0.21025
ERCC4	0.451
FAHD2B	-0.6005
HMHA1	-0.268
HACL1	-0.04975
RAD23A	0.452333333333333
FAM83B	-0.05125
PPP5C	-0.832
RNASEH2C	-0.650125
C9orf153	-0.31775
SCAMP4	0.55125
GHITM	0.2307
NDUFB7	-0.33625
ADCYAP1	0.251
SP110	0.519833333333333
MAP3K7IP2	1.44425
DHH	0.0115
AGRN	-0.0565714285714286
WDR33	0.251666666666667
CEP290	1.19433333333333
PRPS1L1	-1.96266666666667
KLRA1	-0.563
GPR97	-0.0425
CHD7	-3.37608333333333
TLR10	1.10475
SLC30A8	-1.123
HIC1	1.10266666666667
IAPP	-0.3095
RXFP4	0.35725
GP1BB	1.12
SHQ1	-0.8455
NKX2-3	0.545166666666667
API5	-0.15425
FTHP1	-1.1295
MOV10L1	0.109
TRIM6-TRIM34	1.55
ADHFE1	-0.33675
FAM117A	-1.63625
DDI1	0.306
CDON	-0.181
TRIM73	-1.5455
IGKC	2.1885
MMP14	0.7405
DYNC1LI1	0.252
C11orf66	-0.054
TRBV3-1	-2.8805
FASTKD5	0.67525
BIVM	-0.50025
LHX4	0.05175
CXCL2	-2.0046
RAB2B	-0.291
IZUMO1	-0.69125
MAP3K15	-2.137125
FAM19A2	0.837666666666667
ZC3H8	-0.00949999999999999
ZMAT1	2.09225
SPINK5L3	-3.20075
SLC10A6	0.836
APPL2	-0.3495
CARD10	0.124666666666667
LOC402176	-0.10825
EEF1D	0.3898
RAB6A	1.1558
C12orf5	-0.38975
PAPOLG	0.78725
MSRB2	0.79925
BCR	1.17866666666667
PUS3	-0.047
TIAM2	0.146
ZNF317	0.248833333333333
CHD2	-0.207214285714286
FZD5	-0.983681818181818
NUDT8	0.02375
ZNF763	0.164
PRC1	-1.68677777777778
ABCB9	-0.0456666666666667
SPATA3	-0.05875
TRAK2	0.457875
STAB1	2.395
LRRTM2	-0.256
psiTPTE22	1.0415
DBI	0.25375
SERPINA11	-2.83075
NAT5	0.10275
C20orf58	-2.374
RPS6KA4	-0.337833333333333
FLJ90650	-0.29075
TGFBRAP1	0.32475
CHRDL2	-0.170125
FAHD2A	-0.822666666666667
CNTN1	0.23175
BBS4	0.415
TMEM181	0.23675
MINPP1	-0.95075
MPHOSPH6	-0.78475
HOXC10	1.5496
ITPKB	0.890125
CLPTM1L	-0.269875
MEOX2	-0.6565
ATP6V0C	0.4405
PRPF8	-0.4965
TMC5	3.2435
FKBP3	0.18325
PLEKHB2	0.609875
OR4D6	0.075
ZNF544	-1.1552
D2HGDH	-0.318375
