Hybridization REF	TCGA-E2-A15K-01A-11R-A12P-07
GLUD1	-0.0268333333333333
HNRPCL1	0.199125
HBXIP	-0.061
RNF207	-1.2145
APIP	0.0005
PLA2G3	2.7725
CCDC84	-1.19175
MYLIP	-0.0310769230769231
PHIP	0.457
AARS2	-0.236833333333333
DHX32	1.26675
SCAPER	-0.511666666666667
MEN1	-0.684125
NIP7	-1.6545
FLJ25404	0.559
FASTKD3	0.0035
TMEM158	-2.82891666666667
RARA	1.7315
BDH1	0.282
ANKRD16	0.19925
CARM1	-0.376
SS18	0.522
IKZF2	0.65475
MYD88	0.35625
PML	0.12075
TAF1A	-0.35525
CBFB	-0.933625
HIST1H3H	-0.837833333333333
C7orf29	-0.859
COMMD4	0.0286666666666667
DPP3	0.96025
DAB2	0.1575
LOC388882	0.0495
YPEL4	-0.85825
AGBL3	0.17425
LRP6	1.3942
SERPINH1	-0.627583333333333
TLE1	-0.24775
CD244	0.922333333333333
ZDHHC15	-1.12975
MGLL	-1.5602
PLDN	-0.606666666666667
LOC654346	2.159
FAP	3.2955
GPR37	-1.05883333333333
SCARA5	2.1485
EBF4	2.10509090909091
LSM6	0.00325
MLLT1	-0.0555625
SLC5A12	0.08775
A2BP1	-1.56983333333333
COPS5	-0.0375
TPM4	-0.443285714285714
TNFSF4	1.41466666666667
ACADSB	1.41327777777778
HERPUD1	0.1085
BCL2L11	-0.927944444444444
CEP78	-0.251875
CDCA3	-1.217875
WBSCR19	-0.458
MYO1A	-1.469
PPEF1	2.67733333333333
LOC440348	-0.727
CPEB2	1.013875
BPTF	-0.33
RPL21	-0.74175
GSX2	0.029
ADPRH	0.702
C17orf68	0.551333333333333
KCNS1	-0.403
MLLT6	-0.111
PIWIL4	-0.14725
RNF26	-1.128
RAP1B	0.18475
ADAMTS1	-2.9796
ZNF571	1.455
P2RY6	0.46525
TRIM21	1.03233333333333
CADM3	-0.30275
NLRC5	0.8615
ADRA2B	0.0908333333333333
LOC90835	0.895
PCF11	-0.558
LOC400451	2.02475
GLTSCR1	0.133
C17orf88	-0.722
CDH16	0.1635
FGF7	1.175
PCSK4	0.766166666666667
NPC1L1	-0.5545
TAT	0.324125
TBCA	-0.7735
MGC33407	0.445
GPR115	0.755
CYGB	-0.1225
FNBP4	-1.09866666666667
C12orf43	-0.19325
CBL	-0.9771
CLECL1	3.0785
PPAPDC1A	1.85425
WDR25	0.507166666666667
SGCA	1.568
C22orf29	0.1305
YIPF1	1.78625
GALK2	-0.45525
RAB3B	-3.4555
LOC440087	-0.73575
UCP1	-0.343
REEP5	1.8595
FADD	1.5218
FOXA1	3.751125
CACNA1A	0.5615
ABI1	0.551666666666667
GRIN2D	-0.52725
SLC1A4	0.6805
LOC401127	-1.0715
HINT2	0.82675
PLD4	0.139833333333333
ZNF286A	-0.40625
ENY2	-0.34
IL1F6	0.016
PXDNL	-0.48525
C20orf79	-0.08
TNFSF13B	3.25533333333333
DENND3	0.39175
JARID1D	-3.40025
HIST1H2AK	-0.272375
LOC93349	0.1735
SSH1	-1.2614
ENSA	0.71875
LOC219854	0.154166666666667
CKAP2	-0.5645
DKFZP564J102	-0.954666666666667
MGC87315	-0.607
HNRPAB	-0.49075
AMH	-0.8295
ZNF526	0.5375
BRUNOL5	-0.284111111111111
CACNG3	0.5695
TRPM1	-2.666
PPP2R1A	0.326125
COL2A1	-1.81725
DDN	0.00316666666666667
FLJ25770	1.1
HK2	-1.18028571428571
ELOVL6	-1.150625
MDK	-0.19525
EPHX1	1.32525
RASSF2	0.80525
DKFZP434B0335	-1.03225
DLX3	-0.619625
PRTN3	-0.66975
AVPR1A	0.71375
C21orf125	-2.18225
TNFAIP8	0.021
GNB2L1	-0.488
CALCRL	3.26625
SCGB2A2	6.60916666666667
UBXD7	-0.33925
ZNF674	-0.1515
TMEM35	0.03625
BRSK2	-1.053125
HECTD3	-0.0876666666666667
TMEM188	-0.718833333333333
LGALS9	2.151375
SCARB2	1.11958333333333
USP34	-0.0224166666666667
C17orf28	1.95366666666667
ZDHHC23	-0.2295
AQP12B	-0.426
SLC16A3	-2.0935
APLP2	-0.38025
ITIH2	-5.3365
MICAL3	-0.97275
TNNI3K	-0.2509
HDAC2	-0.274125
PRR7	-0.8464
THBS2	-0.0155
LOC751071	-1.2365
CA2	1.8245
RANBP17	0.14775
RLN3	0.5255
CRYZ	0.273333333333333
GBAS	0.855166666666667
TAS1R1	-0.10175
MPZL3	0.09
PCDH8	-2.555
HSP90B1	-0.919916666666667
KCNK15	1.493
TNIP2	-0.169833333333333
GPR146	-0.262
NOL6	-0.649125
SPC25	-1.48166666666667
STEAP2	2.49214285714286
VAMP3	-0.444
TCIRG1	0.69375
ZP4	-0.3868
PARL	-0.300625
TRIM39	0.384
KIAA1305	0.77975
CRNN	0.498833333333333
GRN	0.21725
HSH2D	1.0045
SCAMP1	0.118
KIAA1913	0.6
PTS	-0.74425
BANP	-0.4665
PRKACG	0.14375
ADCY6	0.419166666666667
C16orf46	0.631
CYP51A1	-0.838625
DDC	-5.76225
ANPEP	-1.02366666666667
PROM1	-3.90766666666667
SIGLEC10	1.5225
COPG	1.0055
FAM26E	1.268
TRIP4	0.98575
SNX3	0.0743333333333333
C1orf175	0.834833333333333
PPY2	0.77725
C14orf152	0.382
FTSJ1	-0.949666666666667
DST	-0.3826
LOC554235	0.29375
GLRX5	0.296
C20orf12	1.3194
CAB39	0.449166666666667
MSH2	-0.498666666666667
PIP4K2C	1.05775
CYLD	0.7815
WTAP	0.77225
MGAT4A	1.61566666666667
TSC22D4	-0.7619
CHRM2	-2.4875
PPYR1	0.522833333333333
CCNH	-0.143666666666667
RRM1	0.19625
ECAT8	-3.37675
LOC400120	-0.05025
GABRA4	-0.384375
C14orf4	1.78216666666667
C1orf59	-1.81225
CTDSPL	1.00041666666667
NHEDC2	-1.618
PDE11A	-0.12025
KLHL29	-1.228
CD5	0.6006
TSPAN9	1.8065
WDR67	0.1585
THUMPD1	1.3242
C18orf17	1.48575
CLYBL	-1.41583333333333
FLJ13231	-1.6475
CMBL	2.187625
LECT2	-1.2
NKAPL	3.1425
LOC654780	1.062
OR4C6	0.4285
RAB30	0.779166666666667
TSSK4	-0.0465
TMEM163	1.9595
OSBPL11	0.550333333333333
GNB5	-0.999666666666666
CCL21	2.19975
C1orf121	0.170666666666667
FMO2	1.72566666666667
RPTN	2.643
MSTN	0.287
VCL	-0.216214285714286
FYTTD1	-0.23075
C11orf1	-0.51675
CCDC88C	0.91275
HFE	-0.0293888888888889
MOGAT1	-1.983
FAM125B	-0.367166666666667
IRGQ	0.25
RAVER2	-2.66825
AKAP5	-1.434
SSSCA1	-0.08475
C11orf63	-1.076875
ACTG2	-1.2759
PORCN	-0.827
DTL	-0.0811818181818182
TMEM151	0.3715
FAM122C	-0.40625
RSAD2	3.0069
BAT4	-0.3825
KRTDAP	-0.939
MYH8	0.138625
CRTC3	0.5425
LRRFIP2	1.0276
INTS4	-0.112
TTN	-1.4586
SLC26A5	1.123
PLLP	-0.06625
RGS6	-0.980625
SRGAP3	1.200625
ZNF525	0.357333333333333
NBR2	-0.0628333333333333
C13orf1	0.3057
ZNF137	0.613
CEP27	-1.177
BEST2	0.4115
RNF121	-0.6615
DMRTC2	1.202
C8orf76	-0.20875
BCCIP	0.7445
MEST	-1.371
HTRA2	-0.4835
ANGPTL2	0.3755
ILKAP	0.417
ERAS	-1.1255
HBS1L	-0.79925
CPA5	1.12
TMEM30A	0.681833333333333
CD300LF	2.308
WISP3	0.4665
CRK	0.280714285714286
PDS5A	-0.3072
BRPF3	0.961666666666667
NEDD9	0.649
SMPDL3B	1.2425
PSG6	0.17075
PSMD13	0.16225
ETV5	-2.3525625
OR51A4	0.221
BTBD7	1.36416666666667
GSTO1	-0.6725
hCG_16001	-0.0265
MAD2L1BP	-0.153166666666667
COX6A2	-0.503
SCNN1A	2.6675
LSM1	-0.289
UGT2B11	-3.50375
IDUA	1.11775
PPP2R3C	-1.11233333333333
COX11	-0.970166666666667
PDZK1	-3.04525
ZNF443	0.939833333333333
MGC21874	1.405
ZNF323	1.6121
KRTAP10-10	0.5655
CXCL6	-0.56225
SLC34A2	0.3062
LOC284402	0.408
NPTN	0.9755
UPP1	-2.04833333333333
SLC6A9	0.371
OR7G3	0.5705
CISD1	-0.523333333333333
ZNF545	-1.22733333333333
SYT14	-1.4045
NT5C3L	-1.1095
ZNHIT3	-0.114166666666667
SNRPD3	0.57375
KIAA0701	0.464875
UNC93B1	-0.0371666666666667
GMNN	-1.14975
SPCS2	-0.428833333333333
LOC388524	-1.1475
NAPRT1	0.650375
PNLIPRP1	0.509333333333333
OR6V1	0.7045
PRKAB1	-0.3425
EYA4	-3.38733333333333
KIF20A	-1.0905
ALG10	0.796
ITPKC	0.338833333333333
LMX1B	1.43716666666667
RPUSD4	-0.898666666666667
C7orf34	0.325666666666667
DLGAP2	-0.11075
PFN1	-0.1747
MICALL2	0.0343333333333333
ZNF654	-0.741
SS18L1	-0.555125
SLC16A8	0.2675
MKI67IP	-0.091
ITGB3	-1.495375
TCEA3	2.94866666666667
CEP152	-2.1319375
CLIP1	0.495
ZNF75	0.504125
ATP5C1	-0.102
NUDT5	-0.538333333333333
PSCDBP	2.38775
UBP1	0.26175
RBM27	0.0975
C13orf15	2.0555
ZNF282	-0.470833333333333
ZNF222	0.4071
COL10A1	5.5355
PRDM15	-0.73925
TTTY5	-0.738
FAM9C	-0.30675
C20orf67	0.24825
GNG13	3.0165
F12	1.5595
C1orf41	0.21525
CPXCR1	0.47
GSK3A	0.169875
SUPT6H	-0.094
PI16	2.54266666666667
ELL2	0.241333333333333
C9orf167	-2.16666666666667
PVRL3	-2.6741
FLJ38596	0.417
ADAM20	1.223
GPR89A	-0.722
GPR87	-1.3345
ZNF30	0.9115
SMR3B	0.0185
ZNF770	-0.271875
TRPC4AP	-1.07066666666667
DKFZP686E2158	0.884
C2orf28	0.528666666666667
FREM1	-0.9825
LAMA4	0.255833333333333
ADPRHL2	-0.32125
EIF4G2	0.508
GUCA1A	-1.1525
CTNNA2	-1.742125
NUDT15	-0.497333333333333
CEPT1	0.212333333333333
ZNFX1	0.7272
CCDC92	0.64575
TDRD1	1.07
KCNK5	-2.28516666666667
ETNK1	0.574083333333333
LTA	0.609
TTPA	0.0546
B3GALNT2	-0.97025
SC65	-0.677333333333333
PEX5L	0.166625
EPS15L1	0.0705
MGEA5	-0.028
HIST1H3A	1.612
ING1	0.723625
BCAT1	-2.820125
ORC6L	-2.19590909090909
KLK11	-5.245
C19orf28	-1.122
DNER	-4.335375
MED22	-0.867142857142857
ETV6	1.03125
CHAC2	-0.25075
CD300E	0.646
CEBPB	0.270083333333333
ZNF398	0.12825
LRCH3	-0.269
HMGA1	-1.964
CAPN7	-0.0121666666666667
MGC5566	-2.8855
CCL3	3.2425
NANOS1	-0.42425
ZFYVE19	0.47825
APITD1	0.737833333333333
PARD3	0.1615
IRAK4	0.124333333333333
SERPINI2	-0.421
CEP170L	-0.1435
TTC9	3.822125
MYOM3	-1.5435
MLPH	1.704875
LOC222699	-0.622
NRG1	-1.74118181818182
TBC1D9	3.82727272727273
TTK	-0.760666666666667
ZNF557	0.7787
DDX41	-0.683
FANK1	3.4905
UBE2D2	-0.305875
PSMB10	1.157125
MYH7B	0.4435
GABARAPL2	-0.54275
MARVELD2	1.92233333333333
DGCR2	0.7565
UNC45A	-0.475666666666667
C6orf72	0.199
ZNF683	4.77825
GIT2	0.335375
CASK	0.817833333333333
C14orf161	4.00716666666667
LRRC44	0.97625
TIFA	0.277125
UTP11L	-0.5205
C6orf65	-0.88125
FDPS	-0.38775
DUSP9	-1.6866
SLC17A8	-0.115333333333333
OR51G1	0.118333333333333
NANS	0.60325
OLFML1	1.57125
ATP10B	-1.365875
NPAS3	-0.80825
PRKCA	-2.742
GGA2	0.2933125
LCE4A	0.57
SPANXN3	0.777
CCDC115	1.62175
SDCCAG3	-1.1135
GLIPR1L1	0.23575
TTC1	0.10675
C17orf76	1.88225
MAD2L2	-1.36725
HIPK1	0.0268
LRRC3B	-0.434166666666667
CLN3	-0.0572272727272727
C17orf47	-0.072
FMN2	-3.502625
TUBB1	-1.7835
WAPAL	0.338833333333333
C3orf21	-0.824875
SCN5A	-0.4482
SMYD1	1.06475
BEX5	-0.3495
ZNF192	-0.1485
SEC22A	0.0658333333333333
GRIA2	4.27492307692308
KIAA0825	-0.6865
NUSAP1	-1.01381818181818
LANCL1	-0.163625
C15orf40	-0.1504
ZNF645	0.16575
GPR61	0.0535
NLRP14	-1.0955
SNX21	-0.405
C1QTNF8	0.4765
C17orf46	1.47
IFNA8	0.7
SPRR1B	-2.77666666666667
FLRT1	-0.3255
SNX17	-0.330333333333333
ASB2	0.795666666666667
HBG1	-5.0885
RPRML	-1.6775
JOSD2	0.537
PLSCR3	0.2265
SPOCD1	0.082
RAB39	-0.2395
GHRH	1.737
ITIH5L	0.38175
C17orf37	0.402
SMCR8	0.68775
DPY19L2P3	-0.5355
IL11RA	0.429
GDF3	-4.0395
RPS6KB1	-1.19516666666667
DNAJC19	-0.155
TOP1	-0.014
CRCT1	-0.182
MPST	0.01775
DPM2	0.141
FAM38B	-1.43383333333333
SLC18A1	-3.9825
FARP1	0.416666666666667
PAX7	0.31275
TUBD1	-1.09475
GNL3	-0.237125
BTG2	2.3982
NDUFS6	-0.2745
C1orf79	-1.0915
ERAL1	-0.10125
ECHS1	0.561
VPS4A	-1.17683333333333
CYP11A1	-0.982125
ABCC6	-1.091
PBX4	-0.913
MOSC1	-1.435125
NCF4	0.89
HYMAI	0.506
NAGPA	-0.37075
OTOP2	0.534
ACOT12	-0.61325
MTHFD2L	-1.162375
LOC441376	2.77825
C19orf34	0.628
RAB1B	1.1685
ALDOAP2	-1.045
NTRK1	-1.74633333333333
ARTS-1	-0.0521
SLC6A11	-0.7075
NAP1L2	-1.35975
CNGB1	0.0753333333333333
EPB41L4B	0.1125
FAM134B	3.10525
HS3ST3A1	-1.11683333333333
CPXM2	4.642
SIRPB2	0.0855
CHORDC1	-0.700833333333333
TRIB3	-1.133
SLC2A5	1.0335
C2orf49	-0.2615
DDX5	-0.0035
OR5L1	0.277
ANAPC4	0.0311666666666667
ZSWIM1	1.059125
LOC93622	0.063125
KCNK3	-0.8941
RP11-35N6.1	-3.084
ZFP161	1.10033333333333
AQP9	3.18975
SLC15A2	-1.42333333333333
MREG	0.559
OR9I1	0.7715
PDLIM2	-0.07575
ADAM7	0.829
GSTCD	-0.530666666666667
WDR21A	0.37725
SLC12A8	1.447
TMEM174	0.2575
IGSF3	0.848416666666667
LRRN1	-2.5975
LOC402117	0.036
SRPK1	-1.1525
LY6K	-0.8785
NFIA	3.302
PTCD3	-0.373375
LEP	2.63016666666667
PCDH21	-0.358
MAPKAPK2	1.08292857142857
NMNAT1	-0.215
LHFPL2	0.17425
C9orf43	1.54225
DIP2A	-0.8015
ACTR8	-0.033
CCDC34	-1.8005
PTPN22	0.027875
ITGA3	-0.737
FAM129C	1.504
RABGGTA	0.422333333333333
UNC45B	0.2715
KIAA1033	-0.520625
ZNF510	0.369333333333333
CYP2D6	-0.479166666666667
SLC26A10	-1.567
STX8	0.462
LUZP1	-0.0105
WDR89	0.701833333333333
EIF4G3	-0.1603
C5AR1	0.982375
ZNF623	0.588
A2M	-0.03175
TGM7	1.042
GRPEL1	-0.867333333333333
LMNB2	-0.926
ROCK2	-0.788166666666667
SNX16	0.664875
CCDC66	0.424
ANXA3	-0.2345
KIAA1609	-0.8035
EED	-0.81525
RNF32	-1.20283333333333
HES1	1.9973
CLC	0.762166666666667
ISL1	-1.9304
KIAA0528	0.719875
MANEA	1.207875
C1orf61	-2.825
hCG_2001000	-0.1475
RAPGEF6	0.4272
KIAA0020	-0.627333333333333
NEIL1	1.63075
C16orf45	1.7835
RBM10	-0.366166666666667
C10orf125	-1.443625
MRS2L	-0.421
DNAH17	-1.911
C19orf10	-0.45675
C1orf160	0.1225
SLFN12	0.276
EXOC3	-0.668
HIST3H3	0.809
NCOR2	0.111166666666667
TNFRSF9	1.642
MFSD8	0.246
ALX1	-4.47166666666667
NOL1	-1.2115
PODN	2.80275
TIAL1	-0.4985
HIST1H1E	-0.95875
NPY6R	0.5865
TM4SF4	0.364
CORO2A	0.03025
ETNK2	0.215333333333333
APOE	0.0875
ANGPT4	0.5805
HDGF2	-0.9435
G30	-0.0945
ST8SIA4	0.011375
F2RL1	0.49575
FAM19A4	0.00149999999999999
CCAR1	0.309
B3GNT7	-0.0525
OPHN1	0.0183
DSCR6	2.817
C21orf13	1.81833333333333
GAS2L1	0.851666666666667
RFX3	-0.0395
COPS4	-0.275875
BCHE	-4.42766666666667
BCL2	2.58525
HBZ	-3.25883333333333
ARL13B	0.28675
MAPBPIP	1.60725
MYO15B	0.351875
SPZ1	0.02125
KIAA1324	3.19777777777778
PLCL2	-0.345375
C4orf29	-0.1665
WDFY2	-0.06675
ZNF284	0.865
NAALADL1	-0.347
DUSP5	0.6775
PXDN	0.022
SLMO1	-0.88775
TNXB	0.4712
BIRC7	-0.8305
A4GALT	-0.0675
TIMM22	0.41225
FAM110C	0.83675
TOMM34	-0.892
ABHD9	-0.068
ADAM32	-0.0395
CRHBP	-0.16225
AQP2	0.64175
LOC130355	1.04825
ZNF187	-0.0478333333333333
ZNF816A	0.617
F7	1.16675
CNOT1	-0.9828
SLC13A4	1.799
ZBTB11	0.044
B3GALT5	-0.47075
EXOC2	1.652
IRS1	-0.0441
TMEM1	0.2585
MRPL34	-0.2615
SAMM50	-0.76475
CDC42EP3	-0.418
HSF2	-0.4449
MFN2	0.54175
TSPAN7	-1.12133333333333
NUCB1	0.385666666666667
RHOH	1.1275
ARL16	-0.415
TACR1	0.18875
SFRS5	0.384666666666667
SNX25	0.20275
RHBDF1	1.174
PCDH18	1.16616666666667
HMG1L1	-0.0425
MYO5C	2.412
MAPK10	-0.921
LDHAL6A	-0.333333333333333
NUDT12	2.19616666666667
NCAM1	0.058375
GLIS2	0.2145
GGTL4	-0.1035
DAPP1	0.87125
ATF7	0.38675
KIAA0748	-0.0845
NFIL3	-2.04525
TM6SF1	0.7778
SEZ6	0.395375
NANOS3	0.684
DNAJA3	0.3645
CLDN6	-2.545
CIITA	2.7984
EPHA4	-0.307
FANCC	0.305
CMTM3	-0.099
PSG3	-0.751375
MRPL15	-0.50075
C21orf59	0.432
PLCXD2	-0.17125
C2orf34	0.421
UBE2L6	1.57475
MED14	0.206333333333333
HP1BP3	-0.4504
C6orf208	-0.446
TPBG	0.733
OSR2	0.8905
XPC	-0.324166666666667
KLHL7	-0.556
CCR3	0.1392
AGTPBP1	-1.6285
PCSK6	0.397733333333333
STAT5A	-1.2894
FAM18B	0.877
LONRF2	2.055
PTPN2	0.073875
SF3A3	-1.21616666666667
EFCBP2	-0.5205
HCFC1	-0.984666666666667
AHNAK	-0.28515
ACTR5	-0.2665
KIF14	-1.38571428571429
TENC1	0.72425
HEATR5B	1.2345
YIPF2	0.237666666666667
MYEOV2	0.582333333333333
DUSP18	1.22575
KIAA1012	0.75175
AHR	0.0358333333333333
C17orf53	-1.09966666666667
PTPRH	-3.02075
ATP6V1C1	-0.3506
TAS2R3	-1.0675
LOC440356	2.43425
COQ10B	0.836
PSMF1	0.58475
SORBS2	2.17391666666667
NFE2L2	0.87525
TMCO7	-0.465
SH3PXD2A	-0.3348
SH2D2A	-0.2625
SPINK5	-2.819
MRPS24	-0.768
OPA3	0.035375
TRAF7	0.482
C4orf35	0.1435
MT1G	0.25775
MGC39545	-0.459666666666667
HS1BP3	0.0734
OR2B2	0.1705
CHRM4	0.812
SFRP2	3.10408333333333
RIC3	-1.07175
ART1	0.454
C6orf1	0.507875
DUS4L	-0.16175
C10orf104	0.85925
TNFAIP6	2.75375
RTEL1	-1.08375
CCT4	-0.4686
ZNF709	0.28125
CHMP6	-0.01
UPP2	0.52425
CYP19A1	-1.807625
CD151	-0.0291666666666667
NDUFA13	0.416
ARFRP1	-1.24666666666667
FAM26B	1.765
CRYBA1	-2.3855
MRPL41	0.0265
NPFFR2	1.447125
HRH2	0.3975
SCAMP3	-0.0286666666666666
MTMR6	-0.2395
MTG1	-0.8995
UBTD1	0.88325
CRABP1	-2.8945
FLJ33790	-0.7312
KIAA1908	-1.05966666666667
GPR158	-1.4265
PACSIN3	-0.0871666666666667
OMD	3.59133333333333
CATSPER1	-0.0811666666666667
HOXB8	-1.59325
FBXO46	1.0065
OAS1	1.44466666666667
SVIL	0.84725
PHB2	-0.583
ADCY3	-0.665
NDRG2	1.3725
ERMAP	1.0555
APBA2	-1.65983333333333
IGSF9	1.53475
WNT6	-0.852
MYCBPAP	0.89125
ATP2B2	-0.3741
CPVL	-0.8038
TRAM2	-0.731416666666667
NOP5/NOP58	-0.37175
ZNRF4	0.54775
TLK1	0.6185
MTMR12	0.337357142857143
ZNF384	-0.363333333333333
FAM9B	-3.768
RPN1	0.8512
PMVK	0.896
EIF3D	-0.0658
SIX2	1.4205
HPS1	0.905857142857143
RNF7	0.6575
PSKH2	-0.407
KCTD13	0.138166666666667
CSMD3	-0.5719
FBF1	-1.1265
IL8	-4.076
SERPINB13	0.194181818181818
FBXL20	0.137
BLR1	0.12475
SH2B1	0.17
RFNG	-0.487125
RAB20	0.563166666666667
RBM7	-1.07875
POLR1A	-0.613833333333333
TMPRSS4	-3.469
TAF9	-0.269
TERF2	-0.509166666666667
TNFRSF1A	0.327583333333333
ACADVL	-0.3795
GTF2H5	0.59
EDG8	0.447833333333333
C9orf140	-0.8875
UST6	0.5525
ZBTB8OS	0.07375
ZNF710	-0.097
GPR174	-0.3045
ATP6V0A2	-0.366
KIAA0319L	-0.41375
XKRX	0.9125
DOPEY2	1.8972
SDHD	-0.523916666666667
SUMF1	1.6355
OSM	2.73525
OPN3	-1.0575
DAGLB	-0.39
PPFIBP1	-1.371
TRIM63	-1.781
C10orf53	2.214
LYPD3	1.84733333333333
BCL7A	0.083875
AGER	-1.13
TCF19	-0.429
SAT2	-0.51525
PFTK1	-0.349
GABRE	-3.093875
C15orf38	1.4816
FIS1	0.45
KCNV2	1.0595
CLPS	0.42325
PPCDC	-0.267
FOXN2	-1.50166666666667
NT5E	-3.0484
CD83	1.0285
IL18	2.58025
VPS16	0.48175
IGFBP2	-0.71
NOTCH2	1.1745
SIGLEC1	2.664
CD93	5.093
SULF2	0.74925
CEP164	-0.651875
P53AIP1	0.811666666666667
TOR2A	0.141833333333333
ZNF136	0.6875
MGP	3.3779
CCDC144A	-0.448833333333333
TRPC1	-1.4675
SMS	-0.934833333333333
MAPK7	-0.287
RRAGC	0.393
PARD6A	-0.0445
NUB1	0.416666666666667
SYNGR4	1.3935
OR11H12	0.124
WIF1	0.200285714285714
GCH1	0.6125
OR11H4	0.268
SLC44A5	-0.575
GPRIN2	2.156
LOC401431	0.0785
CPA4	-3.1686
MELK	-0.972777777777778
IL15RA	0.34275
CUL3	1.055125
HMBOX1	-2.23325
PODXL	-2.626
CCT6B	1.35383333333333
COMTD1	-0.0015
MUC20	-1.0915
GPX2	-3.306875
ITK	0.2465
FBXL5	1.46925
C13orf27	-1.1065
DEFA5	0.37
TRHDE	-0.8365
MTP18	-0.227166666666667
UQCRQ	0.6264
ITGB2	1.62933333333333
CSRP2BP	0.443
TAS2R44	0.1545
PHPT1	0.238
FAM44C	-0.116
ERH	0.13525
MPHOSPH1	-0.244333333333333
MORC1	-0.933
PARVB	-1.6905
LAMA1	-2.59925
PGBD3	0.91875
GIMAP6	4.33325
AREG	-3.10716666666667
LIPT1	0.47825
MGC99813	-1.6845
C1orf201	0.361333333333333
GRIN2A	-1.22611111111111
MAN2C1	-1.28425
NSUN5	-0.90975
SF3B5	-0.013
MYC	-2.977375
NRXN1	-1.69566666666667
ZNF18	1.148
SPDYA	0.63275
SLC37A1	1.38
DECR2	0.6925
ANKRD38	0.751875
SPTLC3	-0.838833333333333
SUPT16H	0.07675
DTWD2	0.42725
ULBP1	-0.783
ZADH1	0.701
OIP5	-0.729
IL10RB	0.1845
OTUB2	1.061625
VWA3A	0.0761666666666666
SPIC	0.886666666666667
OR6C4	0.649
PSCD4	1.4835
DPY19L2P2	-1.8875
TRAPPC6A	1.033
C21orf2	-0.234666666666667
CEMP1	0.23525
LIN7B	-0.055
E2F7	-1.64516666666667
VCP	-0.1255625
LAMA3	-0.092
BGN	1.4965
GPR160	2.04883333333333
COCH	-3.36683333333333
GPR81	1.851
APOBEC3F	-0.91375
tcag7.1017	-0.86
C1orf32	0.634
SCGB1D2	0.87975
FLJ43987	0.181
C6orf170	0.959
KLK9	0.714
GPD1L	2.010375
VPS37B	0.3785
ATG3	-0.0455
ADAMTS17	-0.9035
KLHDC2	0.9675
NDUFV2	0.18475
BLK	-0.7555
MATN4	-0.9195
GPM6A	0.213
GBP4	2.90966666666667
TMEM162	0.6818
PKP2	-0.445
HRASLS	-3.317
MMP1	-0.58775
SFXN3	0.0328
FSD1	-2.25316666666667
ST6GALNAC3	-2.048
CA12	2.9116
NCOA6	0.6085
C19orf58	0.00330000000000001
PPP4R1	0.696666666666667
MAN1A2	0.411
IKBKAP	-0.81725
UPF1	0.101
KIAA1219	0.83025
WNT16	0.5175
SNW1	0.851
IL18RAP	3.60275
RPP30	0.031
CDC40	0.024
SETD3	0.714833333333333
SLAMF6	1.10625
ELK4	-0.4385
TRIM47	0.265333333333333
ACOX3	1.418625
TRIM6	1.536875
KIAA0372	-0.189333333333333
TP53AP1	1.8335
SMURF2	-0.4315
ADAD1	0.324
EBP	-0.5909
KRTAP13-2	-0.6175
FLJ36874	-1.13583333333333
TOR1A	0.182
P2RY4	0.043
GPBP1	0.26475
TRPV1	1.02525
ADAMTS12	0.0938333333333333
PES1	-1.132
ATG4A	0.761166666666667
MAGEA10	-3.83225
WFS1	0.75875
CC2D1B	-0.3685
PABPN1	0.10675
SLC25A30	0.78075
SLCO1C1	-0.0113333333333333
SLC22A5	2.23025
KIF23	-0.688833333333333
SYN2	-0.922333333333333
ASPN	7.93016666666667
CENTG2	0.2075
QSOX2	-1.5975
FLJ10815	-0.543666666666667
STK24	-0.0811875
SPEG	0.0305
STK10	0.0618333333333333
DACT2	-3.0545
AAAS	-0.28925
SSX3	0.529625
ABCD3	1.5682
C4orf12	-0.52625
PARVG	1.14266666666667
FIG4	1.50025
C9orf46	2.6305
TMCO6	-0.1465
IGHMBP2	0.15525
DUS2L	-1.06933333333333
FAM3C	-0.7056875
TMEM16D	-3.13175
DCTN4	0.81625
KCNH3	-0.1415
EIF2AK2	-0.221
AP1S3	0.78225
CST4	0.983
PAM	-0.0399375
NUTF2	-1.15
CITED2	1.0196
SLC39A4	0.0105
C2orf52	-1.5755
GRM3	-0.19
C12orf49	0.87475
CCDC49	-0.3033
GRAMD1B	-1.737
FNDC4	-0.375
SIAH2	0.793
GDPD4	0.2955
C21orf87	0.2365
ATP5A1	0.113166666666667
C16orf63	0.26225
LOC388135	0.100333333333333
ATP5J2	-0.152875
MMP3	1.35175
EMID2	0.38975
CRHR1	0.5485
WDR70	-0.492
C13orf31	1.97625
ZFAND1	-0.8675
CCL18	4.15716666666667
C3orf49	0.3965
RINT1	-0.9885
KIAA0408	-1.67166666666667
F13A1	5.1144
SLC10A1	0.0355
OGN	1.33775
GIPC2	-1.63083333333333
XPO6	-0.266333333333333
LCE1A	0.7195
FMR1	-0.1044
LOC374920	0.1745
DUSP3	0.198125
ANKMY1	0.17925
C7orf50	-0.68675
BBS9	0.3341
UNC119B	-0.4365
C9orf72	0.163125
MGC35440	-0.614
ENTPD6	-0.194375
PPP1R2P9	0.00875000000000004
ERCC4	0.8215
FAHD2B	-0.742
HMHA1	0.0535
HACL1	-0.17225
RAD23A	-1.16683333333333
FAM83B	-1.84725
