Hybridization REF	TCGA-BH-A18K-11A-13R-A12D-07
P53AIP1	2.07166666666667
TOR2A	-0.128166666666667
ZNF136	0.3455
MGP	3.5996
CCDC144A	0.172333333333333
TRPC1	0.2955
SMS	-1.03466666666667
MAPK7	0.1565
RRAGC	1.12025
PARD6A	0.158833333333333
NUB1	0.59
SYNGR4	-0.792
OR11H12	-0.1435
WIF1	5.336
GCH1	-0.2355
OR11H4	0.124
SLC44A5	1.0095
GPRIN2	1.85316666666667
LOC401431	0.682
CPA4	-2.8125
MELK	-4.77488888888889
IL15RA	1.08725
CUL3	1.367625
HMBOX1	0.88375
PODXL	-1.0685
CCT6B	0.880666666666667
COMTD1	-0.62375
MUC20	0.211833333333333
GPX2	0.5135
ITK	-1.415375
FBXL5	2.0205
C13orf27	-1.74575
DEFA5	0.191
TRHDE	0.059
MTP18	-1.391
UQCRQ	-0.3833
ITGB2	0.32
CSRP2BP	0.39525
TAS2R44	-0.1275
PHPT1	-0.01875
FAM44C	0.05575
ERH	-1.46075
MPHOSPH1	-1.40816666666667
MORC1	-0.578
PARVB	-0.2775
LAMA1	-1.44125
PGBD3	0.0315
GIMAP6	4.4555
AREG	0.960333333333333
LIPT1	0.504
MGC99813	-0.7065
C1orf201	-0.252666666666667
GRIN2A	-0.7641
MAN2C1	-0.478625
NSUN5	-0.80025
SF3B5	0.263
MYC	-0.848875
NRXN1	1.63058333333333
ZNF18	-0.1315
SPDYA	-0.447625
SLC37A1	0.393
DECR2	-0.53075
ANKRD38	1.037125
SPTLC3	-0.602666666666667
SUPT16H	-1.107875
DTWD2	-0.37825
ULBP1	-0.8795
ZADH1	0.552666666666667
OIP5	-5.24975
IL10RB	0.1635
OTUB2	-0.88675
VWA3A	0.2605
SPIC	0.522166666666667
OR6C4	-0.3
PSCD4	0.581666666666667
DPY19L2P2	-0.972
TRAPPC6A	0.512166666666667
C21orf2	-0.176833333333333
CEMP1	0.052
LIN7B	0.557
E2F7	-4.112
VCP	-0.3729375
LAMA3	3.27041666666667
BGN	0.66625
GPR160	0.989166666666667
COCH	-3.85566666666667
GPR81	2.7195
APOBEC3F	0.18675
tcag7.1017	-0.821
C1orf32	0.2595
SCGB1D2	5.75825
FLJ43987	-0.9255
C6orf170	0.11875
KLK9	0.8805
GPD1L	1.12625
VPS37B	0.4715
ATG3	-0.175166666666667
ADAMTS17	0.6995
KLHDC2	1.1755
NDUFV2	-0.366
BLK	-2.69525
MATN4	-1.161
GPM6A	1.32575
GBP4	1.919
TMEM162	0.360666666666667
PKP2	0.152
HRASLS	-0.411444444444445
MMP1	-5.633
SFXN3	-0.2215
FSD1	-1.72916666666667
ST6GALNAC3	-0.279
CA12	1.4492
NCOA6	0.37325
C19orf58	-0.0977
PPP4R1	-0.211333333333333
MAN1A2	-1.00416666666667
IKBKAP	-1.376
UPF1	-0.422166666666667
KIAA1219	0.28425
WNT16	0.2168
SNW1	-0.185375
IL18RAP	3.252
RPP30	-0.374125
CDC40	-0.355285714285714
SETD3	0.122333333333333
SLAMF6	-0.2105
ELK4	-1.9175
TRIM47	0.269333333333333
ACOX3	1.12
TRIM6	0.837375
KIAA0372	-0.401666666666667
TP53AP1	0.63975
SMURF2	-0.58625
ADAD1	-0.0165
EBP	-1.4695
KRTAP13-2	-0.804
FLJ36874	-0.423833333333333
TOR1A	-0.598666666666667
P2RY4	0.053
GPBP1	0.2345
TRPV1	0.695625
ADAMTS12	1.056
PES1	-0.5669
ATG4A	0.305833333333333
MAGEA10	-4.71825
WFS1	0.884
CC2D1B	-0.876666666666667
PABPN1	-0.569
SLC25A30	0.545
SLCO1C1	1.52316666666667
SLC22A5	1.1595
KIF23	-4.64616666666667
SYN2	1.13133333333333
ASPN	5.78783333333333
CENTG2	-0.667
QSOX2	-1.857
FLJ10815	-0.1245
STK24	0.1816875
SPEG	1.187
STK10	-0.558166666666667
DACT2	1.697
AAAS	-0.4375
SSX3	-1.2875
ABCD3	0.9448
C4orf12	1.603875
PARVG	-0.00300000000000001
FIG4	1.0905
C9orf46	0.82675
TMCO6	0.1735
IGHMBP2	-0.7915
DUS2L	-0.635333333333333
FAM3C	0.2705
TMEM16D	-1.06425
DCTN4	1.1385
KCNH3	0.7015
EIF2AK2	-1.285
AP1S3	-0.80625
CST4	0.4605
PAM	0.8081875
NUTF2	-0.6555
CITED2	1.7134
SLC39A4	-0.76675
C2orf52	-2.416
GRM3	-0.395
C12orf49	0.14975
CCDC49	-0.3478
GRAMD1B	-1.419125
FNDC4	1.55125
SIAH2	-0.88075
GDPD4	-0.7965
C21orf87	0.196625
ATP5A1	0.575
C16orf63	-0.776125
LOC388135	-0.2725
ATP5J2	-0.641125
MMP3	-2.64075
EMID2	-0.0995
CRHR1	0.201
WDR70	-0.1125
C13orf31	0.69325
ZFAND1	0.6195
CCL18	2.5365
C3orf49	0.521
RINT1	-1.51
KIAA0408	0.1505
F13A1	3.9359
SLC10A1	0.0348333333333333
OGN	4.251
GIPC2	-0.220166666666667
XPO6	-1.36566666666667
LCE1A	0.0235
FMR1	-0.5668
LOC374920	0.3495
DUSP3	-0.07425
ANKMY1	-0.393
C7orf50	-0.732
BBS9	-0.4123
UNC119B	-0.12075
C9orf72	0.491875
MGC35440	-0.927
ENTPD6	-0.311375
PPP1R2P9	0.1785
ERCC4	-0.484
FAHD2B	0.7745
HMHA1	-1.1205
HACL1	-0.38125
RAD23A	-1.58233333333333
FAM83B	-2.26425
PPP5C	-0.254
RNASEH2C	-0.526625
C9orf153	-0.6525
SCAMP4	0.36675
GHITM	0.6716
NDUFB7	0.64025
ADCYAP1	0.769666666666667
SP110	1.1485
MAP3K7IP2	1.11625
DHH	0.211
AGRN	0.674928571428571
WDR33	-0.0298333333333333
CEP290	-1.968
PRPS1L1	-1.89966666666667
KLRA1	0.285
GPR97	-0.0355
CHD7	-1.2225
TLR10	0.18125
SLC30A8	-1.331
HIC1	1.86316666666667
IAPP	-0.423
RXFP4	-0.0105
GP1BB	-0.01075
SHQ1	-0.052
NKX2-3	0.492333333333333
API5	-0.1705
FTHP1	0.695
MOV10L1	0.755333333333333
TRIM6-TRIM34	0.6985
ADHFE1	3.23675
FAM117A	0.1805
DDI1	0.2325
CDON	-0.409333333333333
TRIM73	-1.567
IGKC	4.8355
MMP14	-1.02466666666667
DYNC1LI1	-0.536
C11orf66	1.165
TRBV3-1	-1.49525
FASTKD5	-0.31975
BIVM	-1.55325
LHX4	-0.0805
CXCL2	2.4667
RAB2B	0.39
IZUMO1	-1.243
MAP3K15	-1.143
FAM19A2	0.319333333333333
ZC3H8	-0.141333333333333
ZMAT1	1.42975
SPINK5L3	-3.13625
SLC10A6	0.6635
APPL2	0.954375
CARD10	-0.0608333333333333
LOC402176	-0.0615
EEF1D	0.6405
RAB6A	0.3219
C12orf5	-1.5215
PAPOLG	0.49275
MSRB2	1.06125
BCR	0.129666666666667
PUS3	-0.73475
TIAM2	0.51925
ZNF317	0.406666666666667
CHD2	-0.0280714285714286
FZD5	-0.879727272727273
NUDT8	-0.16875
ZNF763	0.5635
PRC1	-4.07533333333333
ABCB9	-0.152
SPATA3	0.65375
TRAK2	0.91
STAB1	2.6325
LRRTM2	1.55416666666667
psiTPTE22	-0.05825
DBI	1.54275
SERPINA11	-1.1265
NAT5	-0.17375
C20orf58	-2.10475
RPS6KA4	-0.1825
FLJ90650	2.9685
TGFBRAP1	-0.5495
CHRDL2	0.112625
FAHD2A	0.422333333333333
CNTN1	0.71375
BBS4	-0.2941
TMEM181	-0.33525
MINPP1	-0.23575
MPHOSPH6	0.767666666666667
HOXC10	0.8614
ITPKB	0.224375
CLPTM1L	-0.303375
MEOX2	2.22783333333333
ATP6V0C	0.43875
PRPF8	0.291833333333333
TMC5	1.8165
FKBP3	-0.68225
PLEKHB2	-0.631375
OR4D6	0.435
ZNF544	-0.6025
D2HGDH	-0.013875
RPL18A	0.0877
HEL308	0.357375
MPP6	-2.29575
TCERG1	-1.385
KRT16	2.2535
KLF17	-0.8485
KLF5	1.29125
CDR1	3.962375
VCX3A	-2.4895
FBLN2	2.301875
C14orf104	-0.33875
HBE1	-4.7288
OR4S2	0.8185
C1orf108	-1.17133333333333
ROBO4	3.49083333333333
CPEB4	-0.07875
C11orf80	-0.454666666666667
BCKDHA	1.10883333333333
MYOC	4.05575
GIF	-0.084
CKMT1A	0.6145
RPL3	1.4315
THBS1	1.052125
APOO	-1.787
ARMCX1	2.301
HSZFP36	0.76075
SNAPC5	-0.59475
EIF4ENIF1	1.18775
ZNF433	0.45325
TNFRSF21	0.49375
TMPRSS7	0.6515
SPATA18	1.9768
HPDL	-2.9005
MKL2	1.8004
TBX3	1.54576923076923
C21orf93	1.10883333333333
DAXX	-0.537
ELMO1	0.35375
RGS13	1.243
TAF11	-0.461
UNC13A	-2.85042857142857
LOC653314	-0.172
ORC3L	-0.18625
IMAA	-2.616
TARBP2	-0.57825
CABIN1	-0.7376
TRIOBP	0.6541875
HIST1H2AC	0.785375
RGS22	-1.00966666666667
NCOA1	1.201
IL25	1.707
SNCG	2.405
GPR6	-0.26
AMDHD1	-0.100666666666667
CHEK2	-1.421125
C6orf142	1.2625
DRD4	-0.20175
C14orf68	-1.2285
GDF11	-2.75325
SEMG2	0.235
CD247	-0.89375
CDAN1	-1.1845
RBMX2	0.0693333333333333
TGS1	-0.3525
OIT3	-0.356
SYF2	0.94
MCM4	-3.339125
PKHD1L1	1.3345
CEP192	-1.0825
IFT88	0.58025
RPL9	0.554714285714286
RAB32	0.08
DDX43	-1.48625
P2RX2	0.1375
OR5D18	0.752
UBE1	0.339916666666667
SLC24A1	0.962875
ARHGAP5	-0.26
CETP	1.20675
KIAA1731	-1.37
SLC9A4	-0.125
PTPN6	0.65725
BAHD1	0.081
GRIK3	1.283
CACNB2	0.0277
PDE10A	-2.03725
DGCR14	0.19875
PCDHB9	1.03166666666667
RHOQ	0.595666666666667
MAP3K4	0.67025
KTI12	-0.439333333333333
RPL23AP13	0.45625
GNG11	0.758
CLCN3	-0.628833333333333
GPAM	4.237625
VSTM2A	1.65
SLAMF7	2.26
INTS2	-1.3645
PPP2CA	-0.0416
LRP12	-0.3346
SEC14L2	2.43222222222222
DKFZP586H2123	4.6395
MC3R	0.5975
CIRH1A	-0.78
HIST1H2AB	-0.0953333333333333
POLH	-1.73175
MGC16703	-1.33266666666667
SNAPC2	-0.367
FILIP1L	1.24825
RASGRP4	0.954
LRRC1	1.1185
GAS1	2.6005
PRAC	-0.845
DGKA	0.232666666666667
NT5C3	-0.9355
PEG3	-2.7065
NADK	-1.144
PRR17	-1.0835
LOC374569	1.8815
SGSH	0.4625
NLRP8	0.653
GALT	0.3883
MCF2	-0.159
ZNF263	-0.18925
TACSTD1	0.395166666666667
TYR	-6.3363
ATP6AP2	0.011
RNUXA	-0.2175
ABHD10	0.4348
GDPD2	-1.50225
SLC35C1	0.626
UBE2A	-0.424625
HERC5	-0.495666666666667
FAM112B	-4.90766666666667
FBXL16	-0.28475
DKFZP434A0131	-0.56025
ELA3A	-1.806
RBM41	-1.42075
HAO2	0.13575
RNH1	0.02975
SHANK2	1.57566666666667
OSBP2	-1.98575
DAK	-0.491833333333333
C3orf58	1.33516666666667
TCL1B	-1.4565
KBTBD2	-0.1365
SUGT1L1	0.74375
UBE2E2	1.4035
MYL9	3.549625
CDC23	-0.869833333333333
PBXIP1	1.758
CXorf40B	0.489
NBL1	0.8755
RTBDN	0.6175
RAB11FIP5	0.315
TTTY13	0.1055
SCOTIN	0.22425
SOHLH1	-1.4588
CDKN1A	-0.638785714285715
NCK1	0.29125
ZNF550	-0.00575
SAPS3	-0.0926666666666667
SPIN3	0.946666666666667
MAGEE2	0.7265
MIS12	-0.394166666666667
OR8H2	0.061
KIAA0774	-1.14683333333333
UNC5D	-1.22
CUL7	-0.00366666666666666
LIPC	-3.43183333333333
DIO1	-1.87175
C20orf11	0.2054
CTRL	-0.15675
HS3ST2	1.1345
PAK4	0.379
CCRL1	3.56125
RNF10	0.199375
ZNF567	0.53825
ZNF660	-1.7405
TCEAL3	1.2075
MAGOH	0.750833333333333
CENPB	-0.179833333333333
C19orf7	0.829625
LOC388965	0.2035
ZCCHC13	1.0495
JMJD1A	-0.3845
HIST1H4H	-0.5625
TBRG1	-0.0369
GPC3	-0.8495
TAF1C	-0.0325
EBNA1BP2	-1.21266666666667
CIAPIN1	-0.3805
PDGFRA	0.822888888888889
CSTB	-0.180375
CENPI	-3.53783333333333
GTF2E2	-0.438166666666667
RPP21	-0.435
CCNF	-2.40983333333333
KCNQ3	0.1635
FAM79A	1.4375
SLC22A12	0.1775
NOVA1	0.741666666666667
FZD3	0.365
AKAP8	-1.0675
SOCS5	0.831375
CFDP1	-0.514
DLG5	0.61425
PGM5	1.7015
C1orf144	-0.103083333333333
HDAC10	-1.2675
RND2	-0.30375
C20orf199	-0.76825
RNMT	-0.85475
SLURP1	0.55675
ASTN1	0.79925
SH3BGR	2.3185
MYCL1	-0.6375
ZHX1	0.874166666666667
CENPK	-5.02525
FOSB	2.5501
LOC643406	0.31975
C2orf59	-1.394625
TMEM135	0.698875
SLC27A2	-2.1075
KRT33A	1.827
OVOL1	0.250142857142857
PAMCI	-1.01083333333333
S100A7	-1.162
ZNF789	-1.203
HARS2	0.525
RPL23A	-0.15
TCF23	1.90325
UPF3B	-1.5245
C17orf78	-0.385
HLA-DOB	0.3975
C14orf142	-0.177
TEKT5	0.329833333333333
DMWD	0.6285
POLD1	-2.17483333333333
GSCL	-0.368
CALD1	0.7059
SCRT1	0.450833333333333
AIG1	1.5425
UNC84B	0.41425
ZNF404	0.94075
TMED6	-2.322
KIAA1462	0.3265
LRRC27	1.182
PYGO1	0.1995
PIGU	-0.6375
ALAS2	-3.91916666666667
WRNIP1	0.109
CNNM3	-0.426
ZNF2	0.564
ST3GAL5	-0.976416666666667
MRPL23	-0.34525
TSSK6	-0.24125
PSMA6	-1.058
C16orf70	-0.45075
KIAA1602	0.3015
ALMS1	-0.7185
DCN	3.59375
TMEM132D	-1.164
SUCLG2	0.58275
ABHD14A	0.57125
DEXI	0.231666666666667
AMPD2	-0.994833333333333
IFNAR2	-0.785833333333333
CYB5A	2.7054
TLOC1	1.0104
NXF5	-0.326333333333333
NRBF2	0.4045
KCTD3	0.933
ITGAE	-0.970166666666667
SLC30A3	-2.01883333333333
ZRF1	-1.5655
IFRD2	-0.111625
XAB1	-0.693
PYCR2	-1.05583333333333
SERPINB3	-4.059
TMLHE	0.2988
GEFT	-0.923125
ABCA5	1.048875
EMR4	0.219333333333333
TSFM	-0.86125
HIST3H2BB	-0.41575
ARHGEF19	-0.18375
TSPAN17	-0.6225
ABCC8	4.45875
MAP1S	0.138833333333333
C22orf36	1.20025
BNC2	-0.482714285714286
HIST1H4A	-1.83125
NDUFS3	-0.257333333333333
WDR3	-1.2375
XKR4	0.128
TTC33	0.562357142857143
STMN2	3.66475
CPN2	-0.0365
HSPC105	1.21125
PCOLCE2	1.3795
C3orf55	3.0415
KLHDC9	1.40383333333333
TBC1D23	0.0678749999999999
ATXN2L	-1.253
MAP2K3	-0.194666666666667
SCAP	0.13325
ZNF486	-0.318666666666667
C20orf96	-1.53075
NARS	-0.48925
ADAMTSL1	-1.05885714285714
PRCC	0.0625
CCDC126	1.384
ZNF675	-0.10675
CALCOCO1	2.20875
ANKRD43	1.263
CWF19L2	0.625833333333333
ZBTB32	0.5795
BRAF	-0.194
ODF4	0.3765
MGC14376	1.38366666666667
HORMAD1	-0.7455
AAK1	-0.254583333333333
PEBP1	0.8055
TNFSF5IP1	0.414333333333333
DKFZp564N2472	-0.4105
RMND1	0.8345
IGKV1-5	4.842
COL1A2	0.22725
SERPINA5	0.63025
AANAT	0.048
C19orf21	-1.50733333333333
GEMIN5	-1.22675
UBR4	-0.21
LTBP3	1.1025
AMHR2	-2.13683333333333
PROCR	-0.8005
MYBBP1A	-1.16675
C20orf39	-1.09966666666667
ZNF697	-0.820625
PASK	-1.5868
ZNF776	-0.113166666666667
RFXDC2	-0.7525
KIAA0467	1.05575
C10orf96	-2.43175
ZNF503	0.527
GULP1	0.267833333333333
KCNE4	-3.6595
DKFZp434K191	-1.048125
LOC196913	-0.6195
BHLHB4	-0.7925
CH25H	0.5985
LOC81691	-1.1695
ALPL	0.943142857142857
COL12A1	1.49875
FOLR3	-0.914833333333333
GPR123	-0.079
TRIM62	-0.176928571428571
ABLIM1	1.43866666666667
MAST3	0.196
RHBDD1	0.623666666666667
LOC338809	0.12
RYBP	-1.608
TTC26	-1.18575
ZNF22	0.4275
ISCA2	-0.4515
RDM1	-3.11075
PIGM	-0.28175
GNB3	-1.182
ACTR2	-0.9265
HMGB1	-0.25625
EDG1	3.81666666666667
SOAT2	-3.26475
OR10AD1	0.461
RAP1GDS1	1.98883333333333
LCE1F	0.517
ESM1	-2.39675
RCN3	1.19875
CREBL1	0.4685
DBNL	-0.767666666666667
PTGER3	2.709875
USP30	0.689666666666667
BCL2L12	-1.23166666666667
KIF26B	0.464
ZNF416	0.59975
ZNF225	0.2895
C17orf70	-0.297
ZNF554	0.46075
RAE1	-1.10333333333333
TNIK	-0.114166666666667
ACTN3	0.333
MGC45922	0.7085
CCNA1	0.3315
RYK	0.872166666666667
IL26	1.1615
LRP3	0.998
QARS	0.39975
SOX7	1.63814285714286
BID	-1.151875
OR2S2	-0.7015
CXCL14	4.43525
C11orf47	-1.023
MGC29891	-0.668333333333333
HSPB8	0.9149
PRDM14	-1.5595
NUFIP2	-0.35725
MNAT1	-0.174125
ZDHHC2	0.469083333333333
MBNL2	1.469625
ADD3	0.966625
CSNK2A1P	-1.1055
KLK6	1.85883333333333
TMEM111	0.4539
KIAA1279	0.50625
NUBP2	-0.446
RAB42	-2.4675
ID3	-0.6923
TM9SF1	0.27575
MDP-1	-0.51275
POU4F2	0.25425
IQCK	1.245
C16orf14	-0.76875
CAPN3	-0.868875
FAM43B	0.29175
RECQL	-1.1715
AP1G1	-0.220571428571429
CTNNBL1	-0.433333333333333
ECHDC1	1.03583333333333
SMARCC1	-1.4804
FOXQ1	-1.720875
GNAI3	0.109333333333333
POLG2	-1.39625
CD4	1.06
ITLN1	1.96875
EBI2	2.5135
IRF1	-0.15
PTPRE	0.779
PTK2B	-0.1725
NXNL2	-1.982
SOX4	0.5265
TSPAN3	0.902166666666667
SH2D1A	-3.63283333333333
C8orf58	-0.192666666666667
USP20	-0.657
DUSP22	-0.19375
CALB1	-2.333
L3MBTL2	1.08233333333333
MCRS1	0.10625
TMEM118	-2.48466666666667
C18orf8	0.452666666666667
FLJ10241	0.14375
GJA12	1.1995
PKD1	-0.0381666666666666
ZFP3	0.6795
JAM3	-0.0195
LAPTM4A	1.265
DIRC2	0.03575
KIAA2022	0.172166666666667
MYOM1	2.39333333333333
TRPM8	-2.14983333333333
MOP-1	0.73
PHKG2	-0.245
ZNF650	0.72775
KIAA1522	0.78925
PSG8	-0.6235
DDX19B	-0.252
MOBKL1B	-0.392
DIAPH2	0.0325833333333333
PTPN12	0.23975
CLN8	-0.4247
CRYZL1	0.316833333333333
CRY2	1.48633333333333
FCGR2B	2.53433333333333
PNPLA4	1.835125
ZNF454	0.6975
DKFZp434B1231	0.17625
CLDN11	2.3441
RFWD2	0.0945
CIB2	-0.502333333333333
MXRA8	3.676625
HRK	-1.32525
MAML2	1.43975
C4orf31	0.3885
C6orf192	-0.0135
COG6	0.369125
FAM5B	0.59975
NFATC1	0.0884
SEPT10	0.03725
SCYL1	-0.4686
RPP40	-1.12825
SCOC	0.5888
KIAA1450	1.16175
CTDSPL2	-0.60575
TBX5	2.46566666666667
NAPG	-2.110625
RHD	-4.314
C14orf45	2.294
ZBTB22	1.333
PLCG1	-1.194
ANKRD10	0.22575
AQP7P2	4.068
TAGLN2	-0.4565
HTR2C	-1.29733333333333
SLC16A7	2.1105
C17orf83	0.4275
TSGA14	-0.80175
MDH1	-0.20025
PPP3R2	0.0925
DCBLD2	-1.78364285714286
RBM33	-1.300875
DPH3	-2.3755
SYT10	-1.554
FMO4	2.8855
THYN1	0.298
DRD5	0.5115
OTOR	0.874375
PGRMC2	0.9957
KATNAL1	-0.04225
PAQR6	-1.8895
UBE2I	-0.438
C14orf28	1.08825
C8orf70	0.6675
FLYWCH1	-0.281125
ANGPTL3	-0.69025
GLRX2	-0.616666666666667
ATP11A	-1.08207142857143
ARL5B	-1.011375
MUC16	-2.0595
SLC25A5	-0.873428571428571
ACRC	-0.0445
MYO1C	-0.04875
FAM89B	0.555333333333333
FAS	1.400625
KIFAP3	0.88375
GLRA2	0.235
BTN3A2	0.2536
CNKSR3	-0.19525
CSTF3	-1.3375
ARPM1	0.74025
KIAA1530	-1.298
C9orf150	1.91516666666667
PRKCI	-2.0245
tcag7.1015	-1.0875
SOD3	1.80425
ZNF574	0.79775
CYP21A2	0.65575
RPL12	0.57675
COMMD2	-1.01525
WIZ	0.01675
LOC344405	-1.01475
ALDH4A1	1.00694117647059
CRYAB	4.28875
COPA	0.324733333333333
PCDHGA7	0.283333333333333
KIF11	-2.79525
RASD2	0.541875
SLC26A3	3.079
ZNF175	0.8485
JAKMIP2	-2.330875
C8orf4	2.541
PTHLH	3.78525
SLC40A1	3.46766666666667
OR7D4	0.210333333333333
PCDHB17	0.135
CD36	6.267
C6orf203	0.9133
PRKG2	1.096
LOC400566	1.699
ANAPC13	0.03325
SLCO3A1	-0.4315
ZNF692	-1.1695
FANCL	-0.769
SH3GLB1	0.90975
C12orf61	0.6105
KBTBD6	0.01325
SUPT5H	0.72875
XRCC6	0.0104
HUS1B	-1.0505
FAM133B	-0.680071428571429
LOC728276	-1.304
KCTD18	1.213
SOS2	1.31833333333333
CCDC99	-2.051
C1QTNF5	2.7965
NNAT	3.24883333333333
USP16	0.54925
LARS	-1.262125
ZBTB2	0.036
ABO	0.037
TRAF3	-1.69775
GALNT5	-3.484
NAP5	-0.583125
ALG14	0.38
KIAA0515	-0.360615384615385
WDR75	-1.02
TEX261	0.656666666666667
LY86	0.12125
LOC389072	0.201
FLJ13611	-0.28025
MRGPRX2	-0.1565
SNRPA	-0.40325
OR2G2	0.485
GPRASP2	2.133
C7orf42	0.4526
C9orf163	-0.22
CYP11B2	-1.2665
FCRL3	0.1895
PRDX1	-0.98825
FGB	-7.07833333333333
COX17	-0.286333333333333
C16orf33	-0.85125
PIWIL1	0.182333333333333
FOLR1	-0.318833333333333
KIAA0082	-0.38375
FREQ	-1.49
TMCC2	-0.385166666666667
TCF12	-0.347
ZNF721	0.567
FAM130A2	1.27225
POU4F1	-2.5075
SNRPF	-1.740625
SGIP1	1.87283333333333
ZNF641	0.9965
EMG1	-0.56175
PRRG4	-0.323
HIRA	-1.1335
MYNN	0.5155
AEBP2	-0.243833333333333
TBXA2R	0.111
ISL2	-1.0575
PCDHB11	0.458
RNF144A	-0.551375
MARCH5	0.2275
DULLARD	0.4375
DCLRE1B	-1.171
ITGA8	-0.11525
TP73	-0.435125
PRKCD	1.043
NDUFB4	-0.2155
ATP13A4	3.625125
ANTXR2	0.104
COL4A3	-0.469833333333333
MYO10	-1.5107
SLC6A18	0.57
PEX1	0.13
TMEM74	-1.01733333333333
RBM19	-0.1695
TAPBP	0.09685
RUNX1	0.9955
MID1	0.454916666666667
GPR64	0.5615
RASEF	2.8775
GABRG1	-0.180833333333333
MYO16	0.04075
DBF4	-2.60016666666667
TSHZ2	4.4255
RIPK2	-0.684
PPTC7	-0.761166666666667
KIF4B	-2.392
LRRC31	0.139142857142857
ZNF540	2.93175
EFNB3	0.796
LOH12CR1	-0.022625
STON2	-0.490666666666667
GLP1R	0.1275
CSTF2T	-0.071875
IREB2	-0.847625
GRSF1	-0.1545
PDCD7	-0.651666666666667
LRRC43	0.0775
CNR1	1.32683333333333
IL1F7	-0.388
C12orf64	-0.059
FAM69B	-0.032
NR2E1	-2.5515
MS4A6A	2.3688
FTL	-0.4713
C7orf36	-0.06725
PCLO	0.7297
DYRK2	-0.3775
ARIH2	-0.339
SAMD7	0.0735
SCNN1D	-0.67175
SLC32A1	-1.239375
C22orf25	-0.251833333333333
MRPS18A	-0.0221
GPR112	-0.3725
EARS2	-0.69775
ERN2	1.2015
ATPBD3	0.163166666666667
PRH2	0.371
CDKN2D	-1.6165
PGLYRP2	1.331
TRIM40	0.30675
SEC14L3	-0.0566666666666667
SLC22A1	-0.423
BTN2A3	-0.484
RASA4	1.15575
CCNL2	-0.433166666666667
MYBPC3	0.7325
GJA4	3.20375
CDC42SE1	0.13725
TRPV2	-1.672
MYPN	-2.9373
SIM1	0.439
CDADC1	0.692833333333333
ZFHX4	1.19525
NIBP	1.0215
ADAMTS19	-1.92325
ABTB2	-1.34225
TSPYL2	0.558875
EIF2S3	-0.5194
SOX30	0.423
AP2A1	0.192833333333333
DKFZP564O0523	0.530333333333333
LOC285398	-0.2665
CDH18	-4.93375
CHL1	4.3495
GATS	-0.3398
TBC1D2B	0.851
OR1J1	1.493
GSN	3.093
DPCR1	0.124
GARNL4	-0.1265
SMARCA5	-1.118
PLEKHG3	0.750166666666667
ZBTB45	0.6885
FRMD6	1.60566666666667
PLS1	0.0991666666666667
DGKZ	0.00783333333333333
EFNA1	1.3018
WDR85	-0.68775
ANK2	1.08625
PAGE4	-1.02483333333333
SENP6	1.33983333333333
AKR7A2	0.229166666666667
FKBP10	-2.759
VEGFC	-1.33633333333333
LARP1	-0.6623125
SRBD1	-0.04675
ITGB6	3.67575
SLC1A2	-1.34728571428571
INVS	-0.890166666666667
MPO	0.823
MOBKL3	0.0684
CUTL2	1.928125
KLK2	2.40208333333333
VIM	-0.15325
REG1B	0.2585
PCDHGC4	0.1255
C3orf34	-0.43
SUMO3	-0.221166666666667
CST9L	-0.598
MLL4	0.2325
SPR	1.01683333333333
SAMD9L	0.27
ABCE1	-0.54825
SUPT3H	-0.6435
ACTBL1	-2.08975
ADAMTS4	-0.5705
SLIT3	3.36575
RHEBL1	-1.29625
NPM2	1.08975
MAN1C1	0.342625
KIAA1856	0.199583333333333
HSPA6	0.2875
LOC388152	-2.3045
C10orf140	0.94275
ZDHHC12	-0.8425
LIN7A	0.298
PHC2	0.637166666666667
SPHK1	-0.38725
TRIM26	0.0831875
FAM83E	-0.5365
C18orf24	-3.0405
ZNF578	0.386833333333333
ORAI1	-0.01375
RUVBL1	-1.42708333333333
C7orf20	-0.366
APAF1	-1.3075
SLC36A4	-1.92816666666667
MYH11	4.50016666666667
NEK1	0.3388
MPP2	0.148375
C12orf24	-3.0705
TNK2	0.5155
ZNF289	-0.181
MATN3	-2.309
IFNGR2	1.12166666666667
ITPR1	2.45925
EBF3	4.0347
TBC1D20	-0.203
OR10P1	0.76175
DDAH2	0.90925
SHPRH	-0.192375
STX7	0.72
LOC554248	-1.4445
BCAR1	-0.20875
ATXN3	-0.467666666666667
TRIM27	-0.62175
CDC42EP2	0.063
CHP	0.776428571428571
SOX17	1.887125
ZNF259	-0.531166666666667
CHCHD1	0.180125
ZDHHC19	-0.3375
GBP2	2.647
GARNL3	1.178375
MRC2	-0.00825000000000004
C1orf52	-0.7385
AOF2	-0.251666666666667
LRPPRC	-0.0488
ACVR1C	4.26466666666667
TM4SF18	4.194
TMEM169	-0.158166666666667
PPP1R16A	0.227625
EBF1	3.17466666666667
RRS1	-0.865666666666667
SNX2	-0.18575
OR2T2	0.425
RBX1	-0.34825
ANKRD54	0.0136666666666667
TSNAX	-0.0221666666666667
TMEM83	-1.5795
ZBTB7A	-0.33225
ATM	-1.30491666666667
LOC338328	2.85916666666667
TIE1	1.96516666666667
HIST1H3G	-0.479833333333333
PASD1	-4.68633333333333
TINAG	0.143
PCDHAC2	-2.1085
LRRC15	-1.794875
WBSCR17	-0.48425
TFF2	-0.5185
PARP2	-0.49975
NDFIP2	-0.314625
