Hybridization REF	TCGA-BH-A0BS-11A-11R-A12P-07
KDELR3	-0.792666666666667
SRP19	0.0791666666666666
GABRA6	0.488
MFSD1	0.91075
MMEL1	1.6905
PDXDC2	-0.5334
BUB1	-5.62088888888889
RNF138	-0.9035
MYLPF	-0.541
AIF1	0.745666666666667
DYNLRB1	0.3265
HCN3	-1.183
HIST1H2AI	-0.9325
MAP4K5	0.137166666666667
LASP1	-0.4355
LOC130951	0.6425
PLAA	0.35
KRT6A	0.6315
C6orf117	-0.60525
ARHGAP23	0.289
PTF1A	0.235
GPHA2	0.04175
LCE3B	-0.1165
MCL1	0.748857142857143
EHBP1	-0.932416666666667
PRNP	0.6549375
ZSCAN1	0.29725
C1orf113	-0.528833333333333
FOXA3	-0.883
NEB	-0.48575
ASGR1	-4.1015
CTGF	1.78216666666667
RAB17	0.46
MST101	-0.40225
JARID1B	0.1845
USP37	-0.1178
PTBP1	-0.910833333333333
PTPN7	-1.4055
CDC7	-3.20433333333333
SNX7	0.63425
ZNF335	-0.12825
CPT2	-0.2415
HEATR1	-1.140875
HSPC152	0.023125
C5orf40	-0.33125
PSME1	-0.267333333333333
STAG3	-2.2415
TMEM154	0.779333333333333
KLHL32	-0.512333333333333
TSGA10IP	-0.602
SUV420H2	-0.906166666666667
SF1	-0.8126
2'-PDE	0.0719333333333334
PNLIPRP2	-1.054
TRSPAP1	0.0784166666666667
NUP210	-1.78233333333333
ANP32C	-1.76533333333333
RAB11B	-0.126333333333333
ASB15	1.626
ITGB3BP	-0.80625
UBASH3A	-1.43925
YWHAB	-0.6265
TPRX1	0.2515
LY6G5C	-0.327125
SLC7A2	-1.41683333333333
CLK1	1.1685
HSD3B7	-0.733666666666667
VDR	1.68425
C16orf74	0.56975
ACE	-0.11775
PSMA2	-0.0713333333333333
CCDC131	-0.945625
ZNF213	0.400833333333333
EML2	-0.91275
ALS2CR13	0.219666666666667
GLYATL1	2.57175
DSPP	1.415
DHFRL1	-0.634375
C10orf30	1.34033333333333
SH3RF2	0.758
LOC197322	-0.0288333333333333
DLL3	-1.44757142857143
TIGD7	0.506
GFRA3	-0.3825
CPA1	1.25366666666667
RTN4	0.2185
PPT2	-1.6815
FASLG	0.932454545454545
FOXP4	-0.1165
RPL26	1.1101
GNL3L	-1.942
FMR1NB	-0.273
CD163	6.12725
SGPP2	0.551
GIMAP2	1.64775
CD37	0.711833333333333
DPT	5.20258333333333
NBLA00301	2.36375
RGS5	2.56091666666667
C9orf4	0.676
ACTL8	-3.269
PRKAR2B	1.224
OPLAH	-0.0301666666666667
C20orf134	1.34075
SPACA5	-0.175666666666667
TBL1X	-0.716833333333333
TSPYL3	-0.2035
CHCHD3	-1.2935
CRKRS	-0.489333333333333
GPR65	3.70725
DFFA	-0.68275
FUT1	0.86725
C6orf204	0.0541666666666667
TMEM51	0.18525
ZNF580	-0.07675
CMTM2	0.19525
C20orf200	0.102
EZH1	0.664
FDX1L	-0.416375
MRPL32	-0.06625
PCAF	-0.3658
ALOX15B	3.17833333333333
CD59	1.99158333333333
CDK9	-0.2375
ERP29	0.107833333333333
TTR	-5.021
BCMO1	0.4225
DDIT4	0.7478
PTGDS	3.42775
C3orf63	0.241
BST2	-0.44125
CYP1A2	-0.2806
C5orf25	-1.095
STX1A	-1.16517647058824
OR2A12	-0.5585
SH3BP5L	-0.763
SERINC5	0.2745
USP6	-1.08522222222222
MRPL3	-0.296666666666667
POMP	-0.131625
INPP4B	0.549625
GMPPB	0.53125
EAPP	1.20275
AHSA1	-0.761
ABCA11	0.614
SLC5A6	0.473916666666667
HIVEP2	1.27675
SUMO2	-0.36375
KIAA1822L	-1.761
C11orf67	1.866
TXK	-0.114571428571429
PHCA	0.121625
ICAM4	-2.16533333333333
FPGS	0.0411666666666667
SNRPA1	-1.86425
KCNJ4	-0.58
KIF6	-0.3333
HIST1H2BG	-2.1145
SLC5A5	-0.799
ZNF354B	-0.3745
IL12RB2	-0.1905
C11orf76	0.689833333333333
GAL3ST2	0.1815
AIFM2	0.60425
SYNC1	-0.739625
UBL3	0.33225
PIK3CG	-1.64733333333333
NLN	-1.2106
BCORL1	-0.058
CD5L	-0.4105
ZNF238	0.325666666666667
KIAA1394	-0.5375
C16orf55	-0.792
CYP3A7	-2.4205
KRTAP3-1	-1.528
TFDP1	-1.67316666666667
MND1	-4.0715
NODAL	-0.6726
GTPBP4	-1.06125
TUBGCP2	0.61625
SLITRK5	-2.224
CIC	0.243
CD79A	2.0325
SAMD14	-0.710333333333333
TNPO3	-0.852
OR10G3	1.221
OR10G8	-1.048
CCDC111	-0.149
HOXC9	0.2415
DCUN1D1	0.22775
CYB5R1	1.52975
TSR2	0.39725
DAB2IP	1.4664
SLC6A5	-0.401
RAB3D	0.42975
DCUN1D4	0.2345
ERBB3	0.0775
SDC1	0.935083333333333
ATP6V1H	0.156
SYK	0.6305
ST20	-0.95125
C13orf30	1.45
WDR40A	0.0305
ADMR	-1.2215
LOC388335	3.54
ACSM1	0.9335
TDG	-0.637
FLJ11235	-0.1765
MRPS5	-0.931666666666667
AGPAT2	0.863333333333333
SLC12A1	0.326857142857143
CYP27A1	0.0155
THAP7	-0.53525
XPO1	-0.609916666666667
ALMS1L	-0.557
C1orf2	-0.976375
ZNF777	-0.1335
CAMK2A	-0.0541666666666667
SMC1B	-0.72425
IHPK2	0.623
LEMD1	-0.65475
NKD2	-0.1557
CLU	2.28142857142857
ARMETL1	1.325
PABPC4	-1.75175
CXCL12	3.20783333333333
TFAP2C	3.017
TTTY8	2.025
ABCB10	-1.1198
ENDOD1	1.44933333333333
IDI1	-1.3045
KCTD6	0.7345
CCDC105	0.165
ULBP2	-1.86
ZDHHC5	-0.1515
WNT8A	-0.201333333333333
COMMD10	0.21025
KLHL12	-0.5405
GPR50	-2.7185
NR5A2	0.207125
OXGR1	5.50166666666667
EHD3	0.338
CAPRIN2	-1.198375
KLRC3	-2.70275
SF3B1	-0.135071428571429
IPO7	-0.6915
ALDH1A1	0.941333333333333
ANKRD5	-0.254125
TSNARE1	0.2385
DDEFL1	0.97975
RNASEL	0.566166666666667
DNAH9	-0.849
HELLS	-2.5385
TNS4	3.194
NAV1	-0.868
KIAA1409	-0.376
C20orf26	2.24
TUBG1	-1.45725
IRX2	4.05125
CNGA4	-0.271
MGC50559	1.8325
OR4K17	0.689166666666667
TM2D2	0.878916666666667
FAM32A	0.004
TXNDC14	-0.81875
CCBL1	-0.9495
ANK1	-2.7856
PRSS23	-1.416375
PPM1L	0.0345
SPATA20	-0.15
APCS	0.236
C14orf122	-1.37116666666667
PSMB5	-0.455625
C6orf10	0.318625
SETDB2	0.828333333333333
SPNS3	-0.91925
SGMS2	1.24483333333333
MXD3	-1.66116666666667
MON2	0.097
CARTPT	0.17025
HNF4A	-1.72866666666667
RABEP1	0.9577
TNFRSF10B	-1.209375
USH1G	-0.2135
PPAP2B	-0.0258333333333333
TMEM16K	-0.346
CTDSP1	0.9325
CDK5R1	-0.7682
GABRR1	-0.7405
OPN1LW	0.0255
FAM98C	1.102125
DBN1	-0.905625
ACAD10	-0.118333333333333
QTRTD1	-0.451
WNK3	-0.499833333333333
RPS19	0.92725
C1QB	2.884
OTUD5	-0.691
SLC41A2	0.108
TMEM22	-0.945
KHSRP	-1.3445
TNFRSF11A	-0.410166666666667
FBL	0.139
IBTK	-0.170666666666667
OXER1	0.4255
CBLN4	1.176
GPR172B	1.36416666666667
CFTR	0.915
VSX1	3.1765
CAMK1D	-0.84
LOXL3	-3.33375
RTP4	2.57475
SLFNL1	-0.27175
KIAA0828	-1.139625
PAR5	-2.715
LOC723972	-1.3585
GDI2	0.478875
CEBPA	2.0833
MLF2	-0.520333333333333
AFMID	0.0035
ALOX12B	0.014
BPHL	0.16025
COX5B	-0.63275
S100A10	-0.2388
THOC6	-0.2455
NHN1	-0.43075
RRP12	-0.591833333333333
ARID3B	-2.27125
CD3G	-1.36083333333333
KIAA0133	-0.78225
NAT11	-1.30816666666667
PPAT	-1.29566666666667
SIRT3	1.2443
TCERG1L	-1.7755
NIPA1	-1.3458
DPP8	0.0496
IL7R	2.86783333333333
ZFP64	-0.351083333333333
DMAP1	0.4751
TRMT12	0.46
TLR4	1.5877
WFIKKN2	-0.437
RAB12	0.894666666666667
DDX51	0.00783333333333334
KIAA1086	-3.638
ZNF295	0.220666666666667
ACVR2B	-1.18371428571429
LOC494150	-0.46525
ZNF517	0.1115
DNASE1L2	-2.6115
SUFU	0.181545454545454
LOC283677	0.595
LMO3	1.59583333333333
PPP2R5D	-0.6505
ZNF587	-1.3387
HIST4H4	-0.72725
CYP2C8	-0.725
C1orf80	-0.612166666666667
DOCK5	-1.997
C9orf24	1.16275
OR5AR1	0.368
C11orf24	-1.10325
UNQ1940	-1.17975
CAP2	0.353833333333333
TIMM44	-0.63775
DSEL	-0.5135
ROM1	1.0275
FBXO4	0.691875
MYLC2PL	-2.5545
MLH3	1.1507
NOX1	1.26866666666667
DPEP2	0.86375
DNAJB5	0.0625
RLTPR	-0.5085
MBIP	0.349166666666667
COPB1	-0.425166666666667
SFTPA1B	0.1175
C10orf4	0.4274
PRELID1	-0.3835
NOLA1	-0.14725
C19orf24	-0.17675
TLR9	-2.4125
HLA-DMA	2.91675
HCRP1	-1.9765
GPR137	-0.407333333333333
ITGA11	-2.307
PHF13	0.896
MARK4	0.1065
METTL4	-0.82575
MBD3	-0.660444444444444
LOC134145	0.147125
FGF3	1.3915
SLC35A3	0.534375
CLEC16A	-0.861
AMOTL1	-0.341333333333333
FLJ31438	-0.48625
PAICS	-1.733375
TOMM40L	-0.643666666666667
MMD	1.0305
KLK10	2.6434
NIT2	-0.285333333333333
SERPINB10	0.65225
KLF15	1.07055555555556
CCDC5	-0.8835
WSB2	-1.157
ME3	1.518125
CACYBP	-1.00416666666667
TCTN2	1.1795
JAK1	0.349125
C2orf25	0.28425
GPD2	-0.202
FBXL11	0.0428333333333333
CDV3	-0.576666666666667
GALNT11	0.712
NDUFA12L	-0.4768
FLOT1	-0.385857142857143
TOR1AIP2	-0.17625
MMP25	-0.30225
C1orf164	-0.2727
CHST5	-0.60225
LYRM4	-0.14905
GPER	-0.36925
HIPK2	0.769083333333333
DAP	-0.5687
ZMIZ1	0.147666666666667
DDX58	0.980875
DCC1	-2.07825
AKT1	-0.66125
ENPP6	2.10833333333333
ERVWE1	-0.2464
CDC34	-0.14775
RNF125	-0.2455
CASC1	3.4955
SHROOM2	0.03175
RRM2B	0.0813333333333333
COL6A3	-0.142375
TMEFF1	-2.82125
PLEKHA4	1.2438
LYSMD1	0.247833333333333
SEPT1	-0.818
AOF1	-0.97975
GNPAT	-0.3775
WDR18	-0.324
HSD17B12	-0.4096
HIST1H2BM	-1.296
INDOL1	-0.7774
SUDS3	0.7695
C1orf192	-0.6235
CYP2B6	-0.372333333333333
TBC1D2	1.14616666666667
SLC25A12	0.03075
ERCC6L	-4.0455
MGC10814	-1.57316666666667
POLR2C	-0.709666666666667
ZNF77	-0.0975
EIF3K	0.0527
HPX	0.4805
ANKRD27	-0.161375
MALAT1	-0.595375
PLB1	1.7386
HRNBP3	0.67125
CPSF4	-0.9215
OR52N2	-0.413
PIP5KL1	0.416
GH1	-0.119
HPS5	0.43925
SLFN5	0.640125
POP5	0.261
OVOS2	-2.05666666666667
C20orf108	0.164875
MARS	-1.44425
CLRN3	1.01416666666667
ARSE	-0.692833333333333
PPIE	0.199833333333333
PHACS	0.835833333333333
GP5	0.691
IL8RB	0.509666666666667
FCRLA	-0.783
ARRDC1	0.5316
KRTAP9-4	0.1005
ZNF613	1.232
OR11A1	-0.561
TMEM132B	-3.88814285714286
PGLS	0.294
BSND	-2.86116666666667
KCNK18	1.185
FOXD4	0.00300000000000002
SV2C	1.429
LCN2	3.18683333333333
ZNF490	0.508
C3orf15	2.3362
CACNA2D4	-1.6495
CBX5	-1.3265
MAGEB4	1.398
BOLA1	0.54725
PPP2R5E	-0.54
COL5A1	-2.03875
ASB7	-0.847333333333333
SFT2D1	0.275142857142857
DERL1	-0.1811
RABL2A	0.237333333333333
MOAP1	0.613
KIAA1545	1.94966666666667
F3	3.15425
PLEKHM2	-0.454
CCDC89	1.95416666666667
EFCAB1	4.204875
TMEM48	-2.12175
SEPHS2	-0.9145
PYGM	0.35875
PRICKLE1	1.0495
WNT5B	1.14
TAS2R38	1.808
IMP5	0.0726666666666667
KHDRBS1	-0.0633
LARS2	-0.876
C3orf28	-1.1985
FTCD	-2.75825
C10orf68	-0.1055
DGAT2L3	-0.0613333333333333
PSEN1	-0.103416666666667
MGC33657	0.69375
PLA2G4B	1.01516666666667
CDKN2A	-3.17366666666667
DLX1	-1.823
TSHB	-1.7985
C18orf37	0.4915
MEX3C	0.143375
MAMDC2	2.79525
PDIA4	-1.38891666666667
ATP5E	-0.5465
CASP2	-0.402571428571429
SERBP1	0.170461538461538
ZNF341	0.1425
TESC	-1.04525
TMEM31	-0.55775
OR51I2	-0.3155
YTHDC1	0.9435
JUN	1.9085
AGMAT	-3.78933333333333
PCNXL2	0.04125
ATAD5	-2.996875
STK38	-0.198125
AZI1	-0.6565
RBP1	3.1705
C4orf26	-0.742666666666667
KIAA1026	0.168125
TMEM101	1.16825
HSFX1	-0.36
TREX1	0.73625
C18orf10	-0.9908
TRIM15	-3.953375
CA6	3.675375
CEP57	-0.662125
AR	2.55016666666667
SESN2	-0.798166666666667
KIF3C	-0.966625
EPB41L5	0.479833333333333
ARHGEF10	-0.516590909090909
POLR3D	-0.740375
INDO	-0.883333333333333
GABRA3	-1.358
SCG5	0.0971
E2F3	-1.4651
TIGD5	0.1165
FGD6	0.676083333333333
KLHL3	0.0565714285714286
SCGB3A2	-1.784
URP2	-0.224666666666667
ATP6V1B1	2.1319
CALML6	0.906
LOC100049076	-0.566
TMF1	-0.06725
LOC388503	-0.7745
CDH5	2.82125
RPS6KC1	-0.430166666666667
DAAM1	0.681
TNFRSF10D	-1.299
GSTT1	1.8737
INPP5A	0.081
TRAF3IP1	1.0179
SMARCE1	-0.283230769230769
VRK1	-1.36175
TTC16	-0.181
AARS	-1.49083333333333
ARHGAP27	0.230666666666667
ZAK	0.789571428571428
ACSM2B	-3.2735
TRAP1	-1.119
MRPL53	0.032625
RNF44	-0.8905
NPTXR	0.1215
DPYSL3	-0.239333333333333
APP	0.9053
GLS2	0.6185
MNX1	-2.309
CMTM7	1.88025
OR10A7	0.799
NYD-SP21	1.729
ORC5L	-0.1825
SLC16A10	-1.486375
TMEM178	2.7425
LOC441601	-5.70075
PTGIS	1.05275
KBTBD7	1.76275
C19orf41	0.418
CEACAM3	-0.627727272727273
KRT23	2.98825
SERHL	2.7045
PNKD	-0.2921875
UBC	-0.15375
ATRN	-1.10575
HAPLN1	-3.45233333333333
RANGAP1	-2.41725
C10orf26	1.42883333333333
KCNA7	-0.15725
SRY	1.983
LOC376693	0.3035
HIST1H2BF	-1.43325
CDCA8	-3.44933333333333
MLC1	-1.8625
TNIP3	-0.017
OR4D1	-0.17
IFT52	-0.670166666666667
GOLT1A	0.8035
UTP20	-1.38775
RP3-402G11.5	0.053375
PRSS33	-0.82325
PMPCA	-0.6945
APOB48R	1.632
GLTP	0.898
MPL	1.47825
C9orf78	-0.29125
ADAM12	-1.91325
CSPG4	-1.574
LOC144305	-0.7525
KRTAP4-10	0.71775
PAK1	-0.8085
ADCY7	-1.7604
TAS2R43	0.078
FRAS1	-1.24264285714286
PPP1R14A	2.7345
OR2B6	-1.77433333333333
ATP13A1	-0.838666666666667
SIDT1	0.76975
C1RL	1.43
PRKRA	0.154
TLN1	0.0159
RP11-50D16.3	0.777416666666667
MITF	-1.49054545454545
GYS1	-0.601
LYG1	-0.105
NSMCE4A	0.4006
DNAI1	-0.2155
HOXD11	-0.626
FNBP1L	1.3712
DHX35	-0.3635
LCE3E	0.43225
SLC33A1	0.52625
DCLK3	-0.614
TRIM33	-1.05533333333333
TMCC3	2.4325
FBXO42	0.351333333333333
C1orf27	-0.5768
C17orf50	0.5305
RNF14	0.625833333333333
SLC4A8	-0.849285714285714
RAB3IP	0.1194
COX6C	-0.605071428571429
PCSK1	-4.59628571428571
SLC13A1	-0.060375
ARF6	0.601333333333333
KIAA1009	0.23825
HOXA13	-1.9845
HMGN1	-0.330375
CXADR	0.22175
MGC14436	-0.3575
UTF1	0.7775
TSC22D1	2.0995
BZRAP1	1.736
PUF60	-0.021
SHC1	-0.81725
HOOK3	0.3397
LIMS2	2.57516666666667
BAHCC1	-0.430166666666667
CLCC1	0.424166666666667
ENTPD3	2.8738
SMO	-0.4065
PIK3R5	0.91225
CDC14A	0.7735
KRT1	0.551
ENOX2	-0.207666666666667
FLJ22655	4.7695
FPRL1	-0.678
INTS6	0.4808
ZCCHC5	0.307
SMC3	-0.596
C6orf123	2.26483333333333
FLJ20160	0.969
LOC653391	-0.393333333333333
GSS	-0.7735
NT5M	-0.49025
SIX5	0.21875
TAF5	-1.2815
KCNA1	0.448333333333333
ANLN	-5.13033333333333
MGC45491	-1.4793
SSTR2	2.5545
LYPD4	0.4355
TH1L	-0.704125
CHRNA5	-2.415
PNMA6A	-0.922333333333333
FLJ16369	-1.046
DLX2	-2.24875
C6orf108	-0.360666666666667
ALDH3A2	0.682833333333333
CLEC1B	0.0415
LEPREL2	-0.81575
FOXJ1	0.0572
OR1D4	-0.3735
PPIL4	0.25
MTRR	-1.031
SLC27A3	1.32833333333333
HTR7	-0.5985
MIB2	-0.152625
BHMT	-2.33383333333333
A2ML1	0.764
MSMB	-2.32975
KIAA1383	0.744857142857143
TRUB2	-0.4635
PF4	0.236833333333333
IL1F5	0.2195
LRRC37B2	-0.31975
IPO4	-0.43225
FIGF	5.4095
QDPR	0.18025
ZNF598	-1.07925
BOP1	-0.770375
MAPK12	-1.66833333333333
POLR1E	-0.018
CEECAM1	-1.11616666666667
INSRR	0.165166666666667
SIPA1	0.575
ULK4	0.148166666666667
BTN3A1	-0.0424
FABP5	0.1481
KBTBD3	2.33483333333333
SORT1	-0.41875
YWHAQ	-0.2719375
LRIT1	0.171
KIAA1704	-0.2472
MEIS2	0.1411
ENOSF1	-0.1295
PCDH7	0.00861538461538462
FZD9	-0.507666666666667
RPLP1	1.03883333333333
ZNF75A	-0.13675
P4HA3	-0.634571428571429
NKX6-1	0.5585
CTA-216E10.6	-0.239666666666667
IFT140	0.6655
DENND1A	-0.923166666666667
ALCAM	0.8158
ABHD2	-0.630761904761905
QPRT	-2.91333333333333
TRAM1	0.3665
ATP1B4	0.125428571428571
NUP37	-1.13925
SAA3P	0.879
SLC22A6	0.325
KIAA0265	-0.424875
ZNF41	-0.297
ADAM19	-0.5785
ERAF	-0.348
DEFB119	0.358777777777778
DNMT3B	-4.47166666666667
SNF1LK2	1.18425
MGC24039	-1.41075
TAS2R48	-1.53716666666667
PNLDC1	-0.3295
ADAMTS16	0.503857142857143
TMEM92	-2.71666666666667
CCT8	-0.799083333333333
POGZ	0.541833333333333
N-PAC	-0.521
GUCA1B	-0.795333333333333
ZZEF1	0.422333333333333
OR2C3	1.26533333333333
ZNF334	0.611333333333333
RANBP6	0.744
LDHB	-0.921083333333333
BAMBI	0.02925
RAB5B	0.353
FOXB1	1.64875
MRPS12	-0.84175
MRGPRF	1.003625
CRIPT	0.2795
CYP2D7P1	-0.685
RYR1	0.673
NDUFA2	0.227625
TRIP12	-0.385166666666667
KCNE3	1.64616666666667
MOBKL2B	0.8905
MIOX	-0.183
ACOT7	-2.156
FGF6	1.209
RASSF5	-0.8053
ATAD3B	-0.8484
IKZF3	-0.214
H3F3B	0.452857142857143
C6orf91	0.2145
SEC11C	0.1105
TMEM14C	-0.212
KIAA1632	-0.6815
SLC38A4	-0.566
FGFR3	-2.94908333333333
HES7	2.34725
HINT3	0.03975
ARIH1	-0.143
FLJ35880	-2.037
C1orf129	0.3505
POU6F1	-0.019875
RPL32	0.668875
BBS1	0.9025
RGPD5	0.302
SULT1C2	-1.62525
KDELC1	-1.9365
PIP5K3	-1.50733333333333
CHI3L1	1.5821
CSDA	-0.172666666666667
VTCN1	5.1585
WDR62	-1.154
TMEM170	-0.55675
KIF2A	-1.48825
C6orf182	-1.57933333333333
ARL6IP6	-1.008
ZCCHC9	-0.13725
RARB	2.4975
ZNF320	-0.197625
DHX15	-0.478375
PICALM	-0.324833333333333
CNOT6	-0.688916666666667
HIST1H1A	-0.893
ZNF702	0.746333333333333
OR1E2	1.1235
HLF	1.0266
LOC442582	-2.0865
KIAA0494	0.813375
TCF4	1.029
APOBEC3B	-2.07375
FAM54B	0.3085
MYH2	-2.683
FXN	-0.4175
C12orf59	-0.174
PAEP	-1.214
SPG11	0.03275
VN1R4	-0.66125
KCNJ13	-0.60275
NOC3L	-0.1475
C5orf36	0.982
CPAMD8	2.868
MLN	-0.8892
FLJ11184	0.3065
TIAM1	-0.406833333333333
OR10J3	0.124
OR52E2	0.041
PBX1	0.9221
UBL7	-0.662333333333333
PXMP2	-1.0095
SYTL1	0.518666666666667
FAM126B	0.49525
ZNF711	-0.078
GGA1	-1.0995
VAMP4	0.107666666666667
BCAP29	-0.6863
C20orf19	-0.939625
ZNF275	-0.55325
NEK6	-0.681
SETD8	-1.04016666666667
HEXIM1	1.14691666666667
SULT1A2	-0.3855
KLHL9	1.83875
SLC39A12	0.13775
ARHGEF16	0.0526666666666667
SCN1A	-0.1486
HNRPH1	-0.053
C9orf103	1.28575
ECE1	0.240333333333333
MED18	-2.2935
TEX13B	0.5445
SNN	-0.09825
C6orf62	-0.225277777777778
WNT3A	0.0141
IL22RA2	4.2
MGC21881	1.443125
GABBR1	0.0435
YIPF6	-0.042
PROX1	-0.809166666666667
PPP1R1B	4.1085
LANCL2	0.3873
SCN3A	-0.110333333333333
SSRP1	-1.08716666666667
ASXL2	-0.45575
RPE65	0.3325
SNAI1	-1.83875
EFNA2	-0.528
CLDN9	-0.49825
TP53I13	0.74625
LOC375748	-1.21675
C9orf7	0.851
C14orf178	-0.2385
GC	0.9025
IER3	-1.5415
KCTD10	0.736
FLJ45717	1.42
ADC	1.45516666666667
LOC285908	-1.26763636363636
MLL3	-0.52825
KIAA1787	-0.21225
MGC31957	-2.13125
MUC5B	-1.155
ZNF193	0.378
CSRP1	2.98475
MOSPD1	-0.657
C21orf49	0.0715
RAD1	-1.33525
ANKRD34	-3.118
NFRKB	-0.329
FANCA	-3.58025
VTI1A	-0.283571428571428
PCBP3	-0.8245
BFSP2	-1.05025
ZNF354C	0.256375
FRMPD4	-0.762
IKBKG	-0.798166666666667
LOC441046	-0.8055
UNQ9438	0.378333333333333
TM4SF20	0.627
MAGEC1	-4.9895
AMMECR1	-1.331
GLDN	1.51975
TTC30B	0.95875
SEC13	-0.7246
EGF	3.826625
HAGH	-0.282875
VSIG1	0.5864
NHLH2	0.148
NCAPD3	-2.213875
MGC16121	-3.05225
HIATL2	-0.7655
BRCC3	-0.0158333333333333
LCE2D	2.301
TMEM79	0.325
GTF3C5	-0.38775
AKR1C4	0.61975
C3orf59	0.507375
RBM26	-0.124125
DUSP14	0.277
AP4M1	0.0843333333333333
RIMBP2	-0.7226
ABCC2	-4.65383333333333
DNAJC16	0.578
TTC12	1.23766666666667
SNX13	-0.791666666666667
C6orf168	1.08625
C1orf100	0.0936666666666667
CSPP1	-0.864083333333333
LRRC56	0.05425
OR1J2	-0.4905
THY1	-1.1451
KIT	5.6225
TBC1D8	0.5645
EPHA7	-0.3625
SOLH	-0.5585
SVIP	0.83325
ZNF294	-0.4085
HAND2	2.60266666666667
CENTB2	0.461333333333333
MARVELD3	2.415
CREB3	0.777666666666667
KRTAP1-5	-2.35366666666667
OR8K1	-0.7725
MED25	-0.0816666666666667
FDX1	-0.0975
FAM19A1	0.5715
IL13RA1	-0.0338
ZNF627	1.0605
NHP2L1	0.19975
EIF2B2	-0.399
ZNF593	0.11275
WIPI2	-0.130916666666667
RANBP1	-1.76925
TAS2R7	0.0845
LOC283514	1.261
CSNK2B	-1.0058
CFHR1	2.097
DKFZP434O047	0.141333333333333
WBP11	-1.13575
TEX2	0.5555
GALNT2	-1.45
FLJ33360	0.130666666666667
WNT9A	0.34275
IL29	-0.9825
STK3	0.350444444444444
REPS2	0.9035
FAM78A	-1.40075
MGC3207	-0.7855
FCGR3A	7.22225
H2AFY2	0.49275
RNF150	1.45125
CCNK	-1.01425
VEZT	0.482
FSHR	null
C1orf66	0.376
LCE2B	-0.0918888888888889
CD200	0.71475
ORMDL1	-0.042
OR51S1	0.0175
KRT83	0.20175
COL19A1	0.21875
POL3S	-0.234
ZNF468	-0.0365
BAG3	0.27225
C1GALT1	-1.7235
CA5A	-4.48925
DKK4	-0.048
SGK2	1.40575
PIK3C2G	5.1125
USP11	0.255625
IMPA2	-1.2915
PRKDC	-1.62857142857143
MSR1	1.83975
PDCD6IP	-0.553833333333333
FAM122A	0.51325
ZNF740	-0.45
ATXN2	-0.332833333333333
SLC17A4	-0.259
RAXL1	-1.03116666666667
RS1	0.34025
NET1	0.6195
NPY1R	1.49683333333333
MVD	-1.05625
C11orf61	-1.00633333333333
CHDH	1.1395
GCNT2	0.415857142857143
LGALS12	2.2725
IK	0.0188333333333333
C7orf41	1.85133333333333
SURF4	-0.899333333333333
C1orf91	0.316
BCS1L	-0.443333333333333
C20orf141	-0.0153333333333333
BCAS2	-0.03825
ACE2	0.62875
ICT1	0.14575
CD79B	1.91275
MRPS9	0.088
AADACL1	0.2645
IRS2	1.264125
LUZP2	-2.367
TMEM148	-0.23175
ZNF514	-0.184833333333333
ADCK2	0.4888
ZKSCAN1	-0.423071428571429
FASTKD2	0.05125
KCNMB3	0.135166666666667
POFUT2	-0.484
GNG2	-0.576333333333333
OR6Y1	0.0485
FAM26A	-1.23166666666667
CAND2	-0.30525
FLYWCH2	0.2515
BCL6	3.0495
MDH2	-0.411071428571429
DRP2	-0.742
TPD52L1	1.74975
TXNL4A	-0.7495
OR3A1	1.00133333333333
C22orf9	0.195714285714286
RAB25	1.81366666666667
PCTK3	0.145
POR	-0.566833333333333
ARPP-19	0.817166666666667
SREBF2	-0.939125
ZWINT	-2.13133333333333
TRUB1	0.578625
ENPP2	2.90383333333333
UXT	-0.239333333333333
ALG11	0.1
SMCR7	1.805
SLC31A2	2.8425
USMG5	0.08775
ZNF780B	0.4045
APEX1	-0.009125
THSD3	-2.6715
CEP68	1.4718
NY-SAR-48	-1.41075
ZIC3	-3.7205
LPAL2	0.154571428571429
MRPL11	-0.698833333333333
VPS53	-1.31483333333333
MPDU1	-0.102125
UBL4B	-0.3485
LASS3	0.665
GAST	-0.334833333333333
SPERT	0.211
UBE2L3	-0.305125
MLSTD2	-0.670833333333333
ADRA1D	0.4495
FZD10	-1.1345
ATP6V1E1	0.18075
SAR1A	0.663625
MCTP2	-0.585166666666667
TMEM5	-0.25825
BIRC2	-0.181166666666667
TMEFF2	-3.5136
NLGN3	-0.3715
LMX1A	-0.7425
C19orf51	-2.97975
LOH3CR2A	0.8235
SLC9A3R2	2.0195
TIMP1	-0.867333333333333
PFN4	-0.43025
UCK1	-0.24025
TPST2	-0.28725
AQP6	0.181166666666667
OR1N2	0.6215
KCNIP1	0.7315
SFTPG	1.93783333333333
KIAA0087	0.755
UBXD3	1.5815
ABT1	1.11
RIPK5	-0.102428571428571
SMG1	-1.2026
BTBD8	0.1555
PIP5K1C	1.147
POU2F2	0.3073
C17orf57	-0.01675
TSPAN14	-0.0448
NUDT16	0.873333333333333
GPT	0.66825
PDK4	3.1539
ELL3	1.694375
NNMT	1.095
NUFIP1	-0.070875
RHBDL1	2.2315
FILIP1	0.8386
C17orf56	-0.87425
C8orf73	-0.0745
FLJ21438	0.46
TBC1D10A	1.2175
ERGIC3	-0.0816666666666667
CREB3L4	2.20325
TARBP1	-0.897
C1orf9	0.37475
