Hybridization REF	TCGA-BH-A18J-01A-11R-A12D-07
DDI1	0.405666666666667
CDON	0.458833333333333
TRIM73	-1.4235
IGKC	1.028
MMP14	1.01675
DYNC1LI1	-0.919
C11orf66	0.77675
TRBV3-1	-1.557
FASTKD5	0.12225
BIVM	-0.92275
LHX4	0.0584999999999999
CXCL2	-2.2291
RAB2B	-0.5015
IZUMO1	-0.60525
MAP3K15	-1.758
FAM19A2	-0.0248333333333333
ZC3H8	-0.5955
ZMAT1	1.446
SPINK5L3	-3.20725
SLC10A6	-0.136
APPL2	0.474875
CARD10	-0.728666666666667
LOC402176	-0.222375
EEF1D	0.712
RAB6A	1.1838
C12orf5	0.016375
PAPOLG	0.16475
MSRB2	1.298
BCR	-0.0729444444444445
PUS3	-0.3145
TIAM2	1.1875
ZNF317	0.104
CHD2	0.305571428571429
FZD5	-1.19690909090909
NUDT8	-0.427
ZNF763	0.0515
PRC1	-1.74811111111111
ABCB9	0.5385
SPATA3	0.26825
TRAK2	0.65575
STAB1	3.10625
LRRTM2	-0.0376666666666667
psiTPTE22	0.5205
DBI	0.598
SERPINA11	-0.562
NAT5	-0.436
C20orf58	-2.4015
RPS6KA4	1.0185
FLJ90650	-0.5925
TGFBRAP1	0.35475
CHRDL2	-0.717375
FAHD2A	-1.50816666666667
CNTN1	0.24975
BBS4	-0.9853
TMEM181	-0.15
MINPP1	0.369
MPHOSPH6	-0.180833333333333
HOXC10	2.0889
ITPKB	0.949
CLPTM1L	0.00625000000000001
MEOX2	-1.84683333333333
ATP6V0C	0.5995
PRPF8	-0.660333333333333
TMC5	2.185
FKBP3	-0.2315
PLEKHB2	0.205
OR4D6	0.3015
ZNF544	-0.1699
D2HGDH	0.609625
RPL18A	0.101
HEL308	-0.99575
MPP6	-3.433
TCERG1	-1.317
KRT16	2.311
KLF17	-0.41125
KLF5	-0.9685
CDR1	2.2515
VCX3A	-5.1135
FBLN2	2.277125
C14orf104	-0.35
HBE1	-5.3237
OR4S2	-0.082
C1orf108	0.565833333333333
ROBO4	3.70483333333333
CPEB4	0.179625
C11orf80	0.639333333333333
BCKDHA	-0.434166666666667
MYOC	-0.0346666666666667
GIF	-1.1235
CKMT1A	-3.0215
RPL3	-0.0495
THBS1	3.08175
APOO	0.04925
ARMCX1	0.929
HSZFP36	-0.181
SNAPC5	-1.18575
EIF4ENIF1	0.04975
ZNF433	-0.03725
TNFRSF21	1.06725
TMPRSS7	0.332
SPATA18	2.0852
HPDL	-3.992
MKL2	0.9134
TBX3	0.0114615384615385
C21orf93	0.431833333333333
DAXX	0.20925
ELMO1	0.20175
RGS13	0.870666666666667
TAF11	-0.6375
UNC13A	-2.169375
LOC653314	-0.8242
ORC3L	-0.081
IMAA	-3.772
TARBP2	-0.371
CABIN1	-0.3961
TRIOBP	-0.6148125
HIST1H2AC	0.318
RGS22	-1.46933333333333
NCOA1	1.45233333333333
IL25	-0.067
SNCG	0.7945
GPR6	0.4415
AMDHD1	-1.54283333333333
CHEK2	-1.65175
C6orf142	0.21875
DRD4	-0.013
C14orf68	-0.77975
GDF11	-0.65425
SEMG2	0.2055
CD247	-2.3225
CDAN1	-1.0375
RBMX2	-0.1335
TGS1	-0.74875
OIT3	0.11975
SYF2	-0.6845
MCM4	-1.9335
PKHD1L1	-0.119875
CEP192	-0.83
IFT88	0.88875
RPL9	-0.3115
RAB32	0.81075
DDX43	-3.025
P2RX2	0.248833333333333
OR5D18	0.3015
UBE1	0.301583333333333
SLC24A1	0.220125
ARHGAP5	0.21575
CETP	-0.15225
KIAA1731	-0.739333333333333
SLC9A4	0.413
PTPN6	1.00625
BAHD1	-0.421
GRIK3	0.1265
CACNB2	-0.5514
PDE10A	-0.47425
DGCR14	-0.37275
PCDHB9	0.5075
RHOQ	0.308333333333333
MAP3K4	0.133
KTI12	-0.2045
RPL23AP13	-1.2875
GNG11	-0.51575
CLCN3	0.744833333333333
GPAM	-0.760125
VSTM2A	1.4325
SLAMF7	0.615833333333333
INTS2	-0.79575
PPP2CA	0.0266
LRP12	-0.383866666666667
SEC14L2	0.857888888888889
DKFZP586H2123	2.09225
MC3R	-0.5335
CIRH1A	-2.09116666666667
HIST1H2AB	0.264833333333333
POLH	-0.38925
MGC16703	-1.76916666666667
SNAPC2	0.8375
FILIP1L	1.74425
RASGRP4	0.578
LRRC1	1.50825
GAS1	1.04925
PRAC	-0.857
DGKA	0.0568333333333333
NT5C3	-0.944
PEG3	-2.29858333333333
NADK	-1.06625
PRR17	0.05975
LOC374569	-0.27675
SGSH	0.458166666666667
NLRP8	0.447
GALT	-0.3682
MCF2	-1.2995
ZNF263	-0.34075
TACSTD1	1.67733333333333
TYR	-6.7248
ATP6AP2	0.9035
RNUXA	0.2
ABHD10	-0.967666666666666
GDPD2	-0.76175
SLC35C1	0.1375
UBE2A	0.132625
HERC5	-0.653666666666667
FAM112B	-5.3105
FBXL16	0.865
DKFZP434A0131	-0.85325
ELA3A	-2.0395
RBM41	-1.018875
HAO2	-0.56675
RNH1	0.320625
SHANK2	1.1295
OSBP2	-1.528125
DAK	-0.101
C3orf58	-0.542083333333333
TCL1B	0.2405
KBTBD2	-0.309625
SUGT1L1	1.15125
UBE2E2	-0.371166666666667
MYL9	2.748875
CDC23	-0.5765
PBXIP1	2.8873
CXorf40B	-0.0465
NBL1	1.51275
RTBDN	-0.1555
RAB11FIP5	0.366375
TTTY13	-0.474
SCOTIN	-0.243666666666667
SOHLH1	-0.461166666666667
CDKN1A	1.59164285714286
NCK1	0.00625
ZNF550	-0.1975
SAPS3	0.683083333333333
SPIN3	0.391
MAGEE2	-0.25525
MIS12	-1.08583333333333
OR8H2	0.2945
KIAA0774	-0.423
UNC5D	-0.473
CUL7	0.077
LIPC	-2.69883333333333
DIO1	-2.25325
C20orf11	0.216
CTRL	-0.96475
HS3ST2	3.89575
PAK4	0.791
CCRL1	3.35875
RNF10	0.620625
ZNF567	-0.2085
ZNF660	-1.162
TCEAL3	1.12775
MAGOH	0.780333333333333
CENPB	-0.235166666666667
C19orf7	0.427
LOC388965	0.356
ZCCHC13	-0.538
JMJD1A	-0.5457
HIST1H4H	-0.095
TBRG1	-1.0856
GPC3	-4.940125
TAF1C	-1.115
EBNA1BP2	-0.2215
CIAPIN1	-0.76875
PDGFRA	-0.488555555555556
CSTB	0.1755
CENPI	-1.45416666666667
GTF2E2	-0.399833333333333
RPP21	0.265
CCNF	-0.51
KCNQ3	0.9435
FAM79A	0.659
SLC22A12	0.504
NOVA1	-0.967
FZD3	0.691
AKAP8	-0.301
SOCS5	0.132125
CFDP1	-0.8415
DLG5	1.6465
PGM5	0.0666666666666667
C1orf144	0.0875
HDAC10	-2.169
RND2	-0.52125
C20orf199	-0.64925
RNMT	-0.186875
SLURP1	1.47875
ASTN1	-0.968375
SH3BGR	1.4135
MYCL1	0.64075
ZHX1	-0.113333333333333
CENPK	-2.96025
FOSB	0.2199
LOC643406	0.1665
C2orf59	-0.268875
TMEM135	0.976375
SLC27A2	-2.2015
KRT33A	1.7255
OVOL1	1.152625
PAMCI	-2.3245
S100A7	-0.358
ZNF789	-0.826
HARS2	0.52225
RPL23A	-0.3585
TCF23	0.011
UPF3B	-1.476
C17orf78	0.2515
HLA-DOB	-0.476
C14orf142	-0.761333333333333
TEKT5	0.455166666666667
DMWD	0.238
POLD1	-1.73716666666667
GSCL	-0.254
CALD1	0.7442
SCRT1	0.256
AIG1	1.21375
UNC84B	-0.56375
ZNF404	0.48225
TMED6	-3.126
KIAA1462	0.6635
LRRC27	2.1985
PYGO1	-0.251
PIGU	-0.274333333333333
ALAS2	-4.13716666666667
WRNIP1	0.406875
CNNM3	0.325
ZNF2	0.7695
ST3GAL5	-0.278333333333333
MRPL23	0.04325
TSSK6	0.7025
PSMA6	-0.46375
C16orf70	-0.08675
KIAA1602	0.4645
ALMS1	0.759166666666667
DCN	3.124
TMEM132D	-0.8425
SUCLG2	-0.7635
ABHD14A	-0.6395
DEXI	0.331
AMPD2	-1.14733333333333
IFNAR2	0.3225
CYB5A	2.6473
TLOC1	-0.03755
NXF5	-0.254166666666667
NRBF2	0.31125
KCTD3	1.051
ITGAE	-0.969833333333333
SLC30A3	-1.75616666666667
ZRF1	-0.747
IFRD2	-1.111
XAB1	-0.2385
PYCR2	1.00483333333333
SERPINB3	-5.3775
TMLHE	-0.0834
GEFT	-0.404
ABCA5	-2.186
EMR4	0.3915
TSFM	-0.57175
HIST3H2BB	-0.56725
ARHGEF19	0.80825
TSPAN17	0.687833333333333
ABCC8	2.46
MAP1S	0.995166666666667
C22orf36	0.336
BNC2	-0.134357142857143
HIST1H4A	-0.5565
NDUFS3	-0.396666666666667
WDR3	-0.7285
XKR4	-0.29925
TTC33	-0.809857142857143
STMN2	4.1265
CPN2	-0.616166666666667
HSPC105	1.416375
PCOLCE2	-5.40775
C3orf55	0.366
KLHDC9	3.27366666666667
TBC1D23	0.3705
ATXN2L	-1.38458333333333
MAP2K3	-0.31025
SCAP	-0.192
ZNF486	1.91266666666667
C20orf96	1.57725
NARS	-0.2205
ADAMTSL1	0.108714285714286
PRCC	0.472666666666667
CCDC126	1.47008333333333
ZNF675	0.4695
CALCOCO1	0.48
ANKRD43	-0.38575
CWF19L2	-0.663666666666667
ZBTB32	0.293166666666667
BRAF	0.6755
ODF4	0.17925
MGC14376	1.18
HORMAD1	-0.599
AAK1	0.3625
PEBP1	0.3245
TNFSF5IP1	-0.0936666666666667
DKFZp564N2472	0.27975
RMND1	-0.569875
IGKV1-5	2.5915
COL1A2	3.77375
SERPINA5	-0.180375
AANAT	0.075
C19orf21	0.904
GEMIN5	-0.02675
UBR4	-0.732
LTBP3	1.5745
AMHR2	-2.78466666666667
PROCR	-1.18975
MYBBP1A	-1.60075
C20orf39	1.96933333333333
ZNF697	-0.15025
PASK	0.0597
ZNF776	0.764333333333333
RFXDC2	-0.56175
KIAA0467	0.16525
C10orf96	-0.895
ZNF503	-0.04675
GULP1	-1.24766666666667
KCNE4	3.48633333333333
DKFZp434K191	-1.32275
LOC196913	-0.6295
BHLHB4	0.604
CH25H	-0.25675
LOC81691	-1.532
ALPL	1.66728571428571
COL12A1	3.954625
FOLR3	-2.08133333333333
GPR123	0.213625
TRIM62	0.103285714285714
ABLIM1	0.9705
MAST3	0.70025
RHBDD1	0.832
LOC338809	-0.377
RYBP	0.3545
TTC26	0.750875
ZNF22	0.5135
ISCA2	-0.259
RDM1	-2.9465
PIGM	1.87
GNB3	-1.376
ACTR2	0.3903
HMGB1	0.1113
EDG1	2.4055
SOAT2	-3.69975
OR10AD1	0.3715
RAP1GDS1	-0.221416666666667
LCE1F	0.363
ESM1	0.623125
RCN3	2.3655
CREBL1	-0.51975
DBNL	0.0148333333333333
PTGER3	1.128625
USP30	0.406
BCL2L12	-0.211333333333333
KIF26B	2.4855
ZNF416	0.941
ZNF225	0.302
C17orf70	0.2615
ZNF554	-0.4405
RAE1	-0.746666666666667
TNIK	0.7325
ACTN3	0.7065
MGC45922	0.141
CCNA1	0.883166666666667
RYK	0.660833333333333
IL26	0.1435
LRP3	0.607166666666667
QARS	-0.91225
SOX7	1.00728571428571
BID	-1.091375
OR2S2	0.0285
CXCL14	4.03025
C11orf47	-0.453
MGC29891	-0.511666666666667
HSPB8	0.9828
PRDM14	-0.502
NUFIP2	0.107
MNAT1	-0.726125
ZDHHC2	-0.66575
MBNL2	1.124
ADD3	0.051375
CSNK2A1P	0.4445
KLK6	-1.81533333333333
TMEM111	0.2955
KIAA1279	0.847
NUBP2	-0.045
RAB42	-0.47225
ID3	-0.4282
TM9SF1	0.57025
MDP-1	-0.06875
POU4F2	-0.5085
IQCK	0.929
C16orf14	-0.58125
CAPN3	-1.9305
FAM43B	-0.452125
RECQL	-0.4195
AP1G1	-0.000642857142857143
CTNNBL1	-0.314333333333333
ECHDC1	-0.591833333333333
SMARCC1	-0.3983
FOXQ1	-0.49175
GNAI3	0.5365
POLG2	-1.77975
CD4	0.70825
ITLN1	-0.34425
EBI2	2.69275
IRF1	0.75325
PTPRE	2.4952
PTK2B	-0.465
NXNL2	-1.147
SOX4	1.38616666666667
TSPAN3	-0.124
SH2D1A	-4.14966666666667
C8orf58	-0.1955
USP20	-0.64525
DUSP22	-0.296916666666667
CALB1	-2.40966666666667
L3MBTL2	0.641166666666667
MCRS1	0.16575
TMEM118	0.0608333333333333
C18orf8	1.0165
FLJ10241	-0.06475
GJA12	1.2835
PKD1	0.134833333333333
ZFP3	0.6665
JAM3	-0.251375
LAPTM4A	1.5873
DIRC2	0.9675
KIAA2022	-0.252666666666667
MYOM1	0.588
TRPM8	-2.34483333333333
MOP-1	0.545
PHKG2	-0.135125
ZNF650	0.38425
KIAA1522	0.643625
PSG8	-1.00416666666667
DDX19B	-0.7795
MOBKL1B	0.32575
DIAPH2	-0.0700833333333333
PTPN12	0.27925
CLN8	-1.0534
CRYZL1	-0.458666666666667
CRY2	0.342333333333333
FCGR2B	4.59533333333333
PNPLA4	1.169375
ZNF454	-0.5485
DKFZp434B1231	-0.459
CLDN11	-0.00799999999999998
RFWD2	-0.1445
CIB2	0.195333333333333
MXRA8	3.3905
HRK	-0.334625
MAML2	0.0555
C4orf31	0.372
C6orf192	0.14875
COG6	0.47725
FAM5B	-0.18375
NFATC1	1.1365
SEPT10	-0.37725
SCYL1	0.6113
RPP40	-0.41975
SCOC	-0.3543
KIAA1450	0.0395
CTDSPL2	-1.179
TBX5	1.95516666666667
NAPG	0.639625
RHD	-3.449
C14orf45	1.584
ZBTB22	0.9315
PLCG1	-1.158
ANKRD10	-0.85275
AQP7P2	-0.10225
TAGLN2	1.542
HTR2C	-0.4828
SLC16A7	-1.08066666666667
C17orf83	-0.436
TSGA14	0.210166666666667
MDH1	-0.68225
PPP3R2	0.550333333333333
DCBLD2	-2.30978571428571
RBM33	-0.28275
DPH3	0.01925
SYT10	-1.74833333333333
FMO4	1.118875
THYN1	-0.73225
DRD5	-2.003
OTOR	0.487375
PGRMC2	-0.2275
KATNAL1	0.360625
PAQR6	-2.55675
UBE2I	-0.203
C14orf28	0.52875
C8orf70	1.8205
FLYWCH1	-0.6695
ANGPTL3	-1.144
GLRX2	-0.937666666666667
ATP11A	-0.353357142857143
ARL5B	0.494375
MUC16	-2.34175
SLC25A5	-0.649714285714286
ACRC	-0.8735
MYO1C	-0.34925
FAM89B	1.97533333333333
FAS	0.83525
KIFAP3	0.69175
GLRA2	0.9245
BTN3A2	0.0749
CNKSR3	0.01775
CSTF3	-1.38416666666667
ARPM1	1.37275
KIAA1530	-0.3265
C9orf150	3.52716666666667
PRKCI	0.876
tcag7.1015	-1.09325
SOD3	-0.3305
ZNF574	0.47475
CYP21A2	2.88
RPL12	-0.28875
COMMD2	-0.17875
WIZ	0.296
LOC344405	-1.138
ALDH4A1	-0.92935294117647
CRYAB	2.17125
COPA	0.8264
PCDHGA7	0.7695
KIF11	-1.02883333333333
RASD2	0.573
SLC26A3	-0.186
ZNF175	-1.145
JAKMIP2	-0.587375
C8orf4	2.18016666666667
PTHLH	1.1755
SLC40A1	4.7185
OR7D4	0.392666666666667
PCDHB17	2.075
CD36	1.752
C6orf203	0.8356
PRKG2	0.2275
LOC400566	1.27725
ANAPC13	0.36425
SLCO3A1	-1.0295
ZNF692	-2.4725
FANCL	-2.043
SH3GLB1	0.2755
C12orf61	0.394
KBTBD6	0.72275
SUPT5H	0.33925
XRCC6	-0.8853
HUS1B	-0.0753
FAM133B	-0.234357142857143
LOC728276	0.794
KCTD18	0.7765
SOS2	0.959
CCDC99	-1.53175
C1QTNF5	3.998
NNAT	0.239333333333333
USP16	0.2695
LARS	-0.459
ZBTB2	0.27775
ABO	0.407666666666667
TRAF3	-0.2095
GALNT5	-0.991
NAP5	1.774
ALG14	1.27216666666667
KIAA0515	0.442692307692308
WDR75	-0.391666666666667
TEX261	0.551416666666667
LY86	0.98225
LOC389072	-0.2685
FLJ13611	-0.1285
MRGPRX2	0.325
SNRPA	-0.9825
OR2G2	0.151
GPRASP2	0.58575
C7orf42	0.965
C9orf163	-0.4775
CYP11B2	0.9425
FCRL3	0.453666666666667
PRDX1	0.02
FGB	-1.463
COX17	0.270666666666667
C16orf33	-0.387
PIWIL1	-0.530166666666667
FOLR1	-2.51183333333333
KIAA0082	-0.2625
FREQ	-0.1185
TMCC2	-0.873333333333333
TCF12	0.377333333333333
ZNF721	0.406
FAM130A2	0.589
POU4F1	-2.258
SNRPF	-0.29825
SGIP1	2.35133333333333
ZNF641	0.956666666666667
EMG1	-0.627375
PRRG4	1.511
HIRA	-2.6515
MYNN	0.357833333333333
AEBP2	-0.749083333333333
TBXA2R	0.477333333333333
ISL2	-1.477
PCDHB11	1.3435
RNF144A	0.228625
MARCH5	0.84
DULLARD	-0.2365
DCLRE1B	0.382833333333333
ITGA8	0.48675
TP73	-0.517
PRKCD	1.509
NDUFB4	0.227
ATP13A4	3.312625
ANTXR2	0.0955
COL4A3	-0.878666666666667
MYO10	-1.0386
SLC6A18	0.4295
PEX1	0.35875
TMEM74	-1.4085
RBM19	0.1525
TAPBP	0.56105
RUNX1	1.51275
MID1	-0.355083333333333
GPR64	-0.1375
RASEF	2.91125
GABRG1	1.008125
MYO16	-0.55275
DBF4	-1.58416666666667
TSHZ2	1.175
RIPK2	-0.133375
PPTC7	-0.164833333333333
KIF4B	-0.9615
LRRC31	2.6885
ZNF540	0.025
EFNB3	0.2045
LOH12CR1	0.634875
STON2	1.19733333333333
GLP1R	0.73225
CSTF2T	1.595
IREB2	-0.438625
GRSF1	0.84025
PDCD7	-0.910666666666667
LRRC43	0.4655
CNR1	-0.218666666666667
IL1F7	-0.0845
C12orf64	0.42225
FAM69B	0.17525
NR2E1	-1.96116666666667
MS4A6A	2.5033
FTL	-0.2777
C7orf36	-0.04775
PCLO	0.3112
DYRK2	1.06791666666667
ARIH2	-1.098875
SAMD7	0.0815
SCNN1D	-1.35525
SLC32A1	-0.56425
C22orf25	-0.653333333333333
MRPS18A	-0.3192
GPR112	0.1005
EARS2	-0.62075
ERN2	0.1595
ATPBD3	0.082
PRH2	-0.393
CDKN2D	0.372166666666667
PGLYRP2	4.79525
TRIM40	0.21325
SEC14L3	0.3985
SLC22A1	-0.07075
BTN2A3	0.25825
RASA4	0.1295
CCNL2	-1.43983333333333
MYBPC3	0.138
GJA4	3.7065
CDC42SE1	-0.0365
TRPV2	-1.3535
MYPN	-3.4785
SIM1	0.7905
CDADC1	0.229666666666667
ZFHX4	1.36275
NIBP	0.983166666666667
ADAMTS19	0.4525
ABTB2	-0.3115
TSPYL2	-0.708875
EIF2S3	-0.3828
SOX30	-0.51125
AP2A1	0.0405
DKFZP564O0523	-0.177
LOC285398	-0.24325
CDH18	-4.642
CHL1	0.688375
GATS	-0.6074
TBC1D2B	-0.1465
OR1J1	-1.284
GSN	1.10216666666667
DPCR1	0.405
GARNL4	0.003
SMARCA5	-0.2705
PLEKHG3	1.23166666666667
ZBTB45	0.8475
FRMD6	1.51116666666667
PLS1	-0.047
DGKZ	0.158666666666667
EFNA1	3.0677
WDR85	-0.670625
ANK2	-0.22375
PAGE4	-1.18016666666667
SENP6	0.874833333333333
AKR7A2	-0.527166666666667
FKBP10	-1.38475
VEGFC	-1.2185
LARP1	-0.051
SRBD1	0.3635
ITGB6	4.09475
SLC1A2	-0.194333333333333
INVS	-0.2225
MPO	0.4515
MOBKL3	-0.0804
CUTL2	-1.627375
KLK2	-0.0268333333333333
VIM	-0.40925
REG1B	0.0563333333333333
PCDHGC4	0.81175
C3orf34	0.0353333333333333
SUMO3	0.421666666666667
CST9L	-0.22725
MLL4	-0.24925
SPR	0.614333333333333
SAMD9L	1.87675
ABCE1	-1.25675
SUPT3H	-0.664
ACTBL1	0.49475
ADAMTS4	1.668
SLIT3	3.57875
RHEBL1	-0.99275
NPM2	-1.4245
MAN1C1	2.062375
KIAA1856	0.733333333333333
HSPA6	1.5235
LOC388152	0.9645
C10orf140	-1.80125
ZDHHC12	0.546
LIN7A	-1.3829
PHC2	-0.0858333333333333
SPHK1	0.05075
TRIM26	0.47725
FAM83E	0.8855
C18orf24	-0.837833333333333
ZNF578	0.600833333333333
ORAI1	-0.21025
RUVBL1	-1.00325
C7orf20	-0.302833333333333
APAF1	-1.289
SLC36A4	-2.732
MYH11	4.9955
NEK1	0.0604
MPP2	-1.18725
C12orf24	-3.35975
TNK2	0.256
ZNF289	-0.59775
MATN3	0.543571428571428
IFNGR2	1.76866666666667
ITPR1	1.2545
EBF3	2.4461
TBC1D20	0.6928
OR10P1	0.35225
DDAH2	1.8935
SHPRH	-0.134
STX7	0.0485
LOC554248	-2.69475
BCAR1	0.422
ATXN3	-0.415166666666667
TRIM27	-0.417
CDC42EP2	0.952
CHP	-0.265785714285714
SOX17	1.682375
ZNF259	-0.744
CHCHD1	0.399125
ZDHHC19	0.109
GBP2	1.696
GARNL3	1.964625
MRC2	0.48475
C1orf52	-0.981
AOF2	-1.022
LRPPRC	-0.2817
ACVR1C	0.00950000000000001
TM4SF18	2.59933333333333
TMEM169	-0.0773333333333333
PPP1R16A	-0.155
EBF1	0.317666666666667
RRS1	-0.665666666666667
SNX2	-0.11325
OR2T2	-0.2095
RBX1	-0.253
ANKRD54	0.00333333333333333
TSNAX	-1.29066666666667
TMEM83	-1.9805
ZBTB7A	0.224
ATM	-1.80708333333333
LOC338328	2.6785
TIE1	1.49516666666667
HIST1H3G	0.0145
PASD1	-4.53583333333333
TINAG	0.0125
PCDHAC2	0.5795
LRRC15	1.4575
WBSCR17	-1.13725
TFF2	1.7435
PARP2	-0.588
NDFIP2	-0.127
PCDHGB2	0.7305
WDR60	-0.018
MAP7D2	-0.9023
USP45	-0.84475
GSDML	-1.759
TNS1	0.7684
PLCD4	1.02575
IQCD	0.610166666666667
SMPX	-1.531
CD9	1.47883333333333
SRGN	0.03175
CASP7	1.392875
INOC1	-0.403333333333333
DKFZp451M2119	-1.041125
VMAC	1.2955
USP53	-0.6724
CAMK1G	-0.459625
TMEM106A	-0.188166666666667
CDC20	-1.8856
ACSL5	-0.698
CBWD5	-0.907875
C1orf87	-1.0765
KIAA1274	1.19675
PRUNE2	-1.24364285714286
LYPLA2	-0.2935
DOK6	-0.339
GPR149	-0.084
FAM30A	-0.06325
TMEM129	0.17175
SLC35B3	1.01775
ACPP	1.4323
LOC200261	-0.672
SLC4A7	3.0774
CCDC40	1.2055
GART	-1.227125
THOP1	-2.00075
SCARB1	-0.738625
CACNA1F	-0.09025
TRIAP1	0.168833333333333
SYT14L	-0.024
SFRS8	0.3115
PBOV1	-0.1035
GOLSYN	2.114
GJB7	-1.958
CAMK2N1	0.472083333333333
GREM1	3.09266666666667
FLJ20433	0.071
QPCT	-3.02175
PRKAG2	1.48166666666667
H2AFX	-1.7065
C6orf154	1.9925
PLOD3	-0.728
ZBTB39	-0.468166666666667
WASF3	-0.92525
DRG1	-0.93175
PRR4	0.047
SPCS1	-0.7915
KDELR3	-0.178833333333333
SRP19	0.427833333333333
GABRA6	0.362
MFSD1	0.3755
MMEL1	0.28125
PDXDC2	-0.0862
BUB1	-2.66888888888889
RNF138	-0.696125
MYLPF	-0.507833333333333
AIF1	0.697666666666667
DYNLRB1	0.182
HCN3	-0.945166666666667
HIST1H2AI	-0.11425
MAP4K5	0.462
LASP1	0.22175
LOC130951	-0.0375
PLAA	0.7755
KRT6A	1.3535
C6orf117	-3.041
ARHGAP23	-0.286
PTF1A	0.1665
GPHA2	-0.741
LCE3B	0.017
MCL1	2.08692857142857
EHBP1	-0.541333333333333
PRNP	-0.695125
ZSCAN1	0.227
C1orf113	0.2825
FOXA3	-3.2655
NEB	0.3315
ASGR1	-5.2635
CTGF	2.16866666666667
RAB17	0.511666666666667
MST101	0.336
JARID1B	2.2659
USP37	0.1372
PTBP1	-0.5395
PTPN7	-0.842333333333333
CDC7	-1.8015
SNX7	0.17075
ZNF335	-0.20125
CPT2	0.21325
HEATR1	-2.417375
HSPC152	0.620625
C5orf40	0.14325
PSME1	0.557166666666667
STAG3	-2.46625
TMEM154	-0.792666666666667
KLHL32	-0.510333333333333
TSGA10IP	-0.7195
SUV420H2	-0.2445
SF1	-0.4308
2'-PDE	-0.3270625
PNLIPRP2	2.551
TRSPAP1	-0.385
NUP210	-1.30616666666667
ANP32C	-1.01316666666667
RAB11B	0.8435
ASB15	1.2765
ITGB3BP	-2.09375
UBASH3A	-0.61425
YWHAB	0.412375
TPRX1	-0.18175
LY6G5C	-0.185875
SLC7A2	0.633
CLK1	-0.1394
HSD3B7	-0.172333333333333
VDR	2.35425
C16orf74	0.675
ACE	-0.0935
PSMA2	-0.164333333333333
CCDC131	-0.715875
ZNF213	0.538333333333333
EML2	-0.97525
ALS2CR13	0.551666666666667
GLYATL1	3.78875
DSPP	-0.038
DHFRL1	-0.64
C10orf30	-0.4185
SH3RF2	0.485
LOC197322	-1.81733333333333
DLL3	-1.158375
TIGD7	0.562
GFRA3	0.1125
CPA1	-0.380166666666667
RTN4	0.231166666666667
PPT2	-2.17366666666667
FASLG	0.99925
FOXP4	0.616625
RPL26	-0.5645
GNL3L	-1.4265
FMR1NB	-0.154166666666667
CD163	6.9995
SGPP2	1.924
GIMAP2	0.43975
CD37	1.03366666666667
DPT	4.506
NBLA00301	1.9605
RGS5	1.83058333333333
C9orf4	0.2545
ACTL8	-3.88466666666667
PRKAR2B	0.701125
OPLAH	-0.0025
C20orf134	2.154
SPACA5	0.06775
TBL1X	0.436666666666667
TSPYL3	0.695
CHCHD3	-1.066
CRKRS	-0.234166666666667
GPR65	3.6445
DFFA	0.24475
FUT1	0.9945
C6orf204	-0.512666666666667
TMEM51	1.61
ZNF580	-0.01025
CMTM2	0.33925
C20orf200	-0.4315
EZH1	-0.546833333333333
FDX1L	-0.161
MRPL32	-0.3275
PCAF	-1.0682
ALOX15B	1.89583333333333
CD59	0.945416666666667
CDK9	0.20875
ERP29	0.0408333333333333
TTR	-5.257
BCMO1	-0.0515
DDIT4	-0.6787
PTGDS	2.56
C3orf63	-0.634666666666667
BST2	2.3595
CYP1A2	-0.442
C5orf25	-0.40325
STX1A	-0.476588235294118
OR2A12	0.423
SH3BP5L	-0.92225
SERINC5	1.07225
USP6	-0.4747
MRPL3	-0.4335
POMP	0.02825
INPP4B	0.58225
GMPPB	0.31125
EAPP	0.02575
AHSA1	-0.612
ABCA11	-0.046
SLC5A6	-0.160363636363636
HIVEP2	1.215
SUMO2	0.084875
KIAA1822L	1.53266666666667
C11orf67	1.40325
TXK	-0.977285714285714
PHCA	1.3831875
ICAM4	-2.74133333333333
FPGS	0.359333333333333
SNRPA1	-1.2595
KCNJ4	-1.22175
KIF6	-0.6846
HIST1H2BG	-1.245
SLC5A5	0.1785
ZNF354B	-0.322833333333333
IL12RB2	0.03375
C11orf76	0.0191666666666667
GAL3ST2	0.325
AIFM2	-0.34075
SYNC1	-1.029625
UBL3	0.523375
PIK3CG	-1.259
NLN	0.278666666666667
BCORL1	0.847
CD5L	-0.91425
ZNF238	2.22183333333333
KIAA1394	-0.146
C16orf55	-0.0104
CYP3A7	-2.404
KRTAP3-1	-0.7215
TFDP1	-0.595
MND1	-3.4425
NODAL	-0.0956666666666667
GTPBP4	-0.57575
TUBGCP2	1.4975
SLITRK5	0.6345
CIC	0.924
CD79A	-0.0445
SAMD14	0.895166666666667
TNPO3	-0.7625
OR10G3	0.061
OR10G8	0.2235
CCDC111	-0.9305
HOXC9	1.22825
DCUN1D1	0.41825
CYB5R1	2.1955
TSR2	0.14625
DAB2IP	0.4654
SLC6A5	-0.2735
RAB3D	2.369
DCUN1D4	-0.967333333333333
ERBB3	0.857666666666667
SDC1	2.41558333333333
ATP6V1H	-0.0931666666666667
SYK	1.91
ST20	-0.9635
C13orf30	-0.7335
