Hybridization REF	TCGA-BH-A18N-01A-11R-A12D-07
SLC34A2	0.5041
LOC284402	0.518
NPTN	1.23308333333333
UPP1	-1.79675
SLC6A9	0.993
OR7G3	0.44175
CISD1	-1.1065
ZNF545	0.424166666666667
SYT14	-0.945
NT5C3L	-0.102166666666667
ZNHIT3	-0.22
SNRPD3	-0.17075
KIAA0701	0.6195
UNC93B1	0.2435
GMNN	-2.476875
SPCS2	0.412666666666667
LOC388524	-0.933
NAPRT1	0.729875
PNLIPRP1	0.5195
OR6V1	0.4745
PRKAB1	0.1895
EYA4	-3.3595
KIF20A	-2.7625
ALG10	0.0075
ITPKC	0.9295
LMX1B	1.3935
RPUSD4	-1.02533333333333
C7orf34	-0.0725
DLGAP2	0.521142857142857
PFN1	-0.6945
MICALL2	-0.0746666666666667
ZNF654	0.529
SS18L1	-0.765875
SLC16A8	-0.1595
MKI67IP	-0.5385
ITGB3	0.084625
TCEA3	1.98775
CEP152	-2.16846666666667
CLIP1	2.151
ZNF75	0.30425
ATP5C1	-0.260666666666667
NUDT5	-1.08916666666667
PSCDBP	-1.13025
UBP1	0.89775
RBM27	0.493
C13orf15	2.335375
ZNF282	-0.325666666666667
ZNF222	-0.365
COL10A1	4.7455
PRDM15	-1.08475
TTTY5	-0.9285
FAM9C	-0.3533
C20orf67	0.06075
GNG13	1.7375
F12	-2.4885
C1orf41	-0.4045
CPXCR1	-0.4115
GSK3A	0.502125
SUPT6H	0.0468333333333333
PI16	-2.118
ELL2	-0.395083333333333
C9orf167	-1.69316666666667
PVRL3	-2.7789
FLJ38596	1.437
ADAM20	-0.378
GPR89A	1.2045
GPR87	-2.565
ZNF30	0.465
SMR3B	0.41
ZNF770	1.20375
TRPC4AP	-0.413
DKFZP686E2158	0.785666666666667
C2orf28	0.36
FREM1	-3.626
LAMA4	0.443833333333333
ADPRHL2	-0.20775
EIF4G2	-0.5795
GUCA1A	-1.169
CTNNA2	-1.51957142857143
NUDT15	-0.5385
CEPT1	-0.1245
ZNFX1	0.3704
CCDC92	0.929
TDRD1	-2.256
KCNK5	-1.36216666666667
ETNK1	0.8215
LTA	-0.0015
TTPA	0.634833333333333
B3GALNT2	-0.386375
SC65	-0.123333333333333
PEX5L	-1.016125
EPS15L1	0.479
MGEA5	-0.05375
HIST1H3A	-0.08925
ING1	-0.31625
BCAT1	-3.304625
ORC6L	-3.74618181818182
KLK11	-5.59766666666667
C19orf28	-1.117125
DNER	-4.89125
MED22	-0.594
ETV6	1.147
CHAC2	-2.29125
CD300E	-0.53
CEBPB	0.0915833333333333
ZNF398	-0.22275
LRCH3	0.374
HMGA1	-2.172
CAPN7	0.115166666666667
MGC5566	-3.0325
CCL3	2.81475
NANOS1	-1.158375
ZFYVE19	0.78625
APITD1	-0.0526666666666667
PARD3	0.759875
IRAK4	0.6705
SERPINI2	-0.592
CEP170L	-1.139
TTC9	1.159875
MYOM3	-1.231
MLPH	1.82925
LOC222699	0.298
NRG1	-2.06472727272727
TBC1D9	4.24836363636364
TTK	-2.90966666666667
ZNF557	0.7764
DDX41	-0.360166666666667
FANK1	2.5255
UBE2D2	0.23675
PSMB10	0.045875
MYH7B	0.146
GABARAPL2	1.8235
MARVELD2	2.26866666666667
DGCR2	0.454166666666667
UNC45A	0.091
C6orf72	0.4025
ZNF683	2.926
GIT2	-0.16625
CASK	0.686833333333333
C14orf161	3.75633333333333
LRRC44	0.882
TIFA	1.983125
UTP11L	-1.24875
C6orf65	-2.16675
FDPS	-0.61025
DUSP9	-2.0601
SLC17A8	0.186
OR51G1	0.812333333333333
NANS	-0.8155
OLFML1	1.43525
ATP10B	-2.292625
NPAS3	-0.748
PRKCA	-2.8822
GGA2	0.959625
LCE4A	0.1395
SPANXN3	0.17175
CCDC115	1.203625
SDCCAG3	-1.21475
GLIPR1L1	-0.293666666666667
TTC1	0.306
C17orf76	0.598
MAD2L2	-1.6025
HIPK1	-0.2557
LRRC3B	-1.78966666666667
CLN3	0.159863636363636
C17orf47	-0.5955
FMN2	-3.9635
TUBB1	-1.135375
WAPAL	-0.0166666666666667
C3orf21	-1.103625
SCN5A	-0.362888888888889
SMYD1	-0.0276666666666667
BEX5	0.96025
ZNF192	-0.373
SEC22A	0.257166666666667
GRIA2	5.11371428571429
KIAA0825	-1.02625
NUSAP1	-2.40945454545455
LANCL1	0.47725
C15orf40	-0.5472
ZNF645	0.423571428571429
GPR61	-0.10775
NLRP14	0.568
SNX21	-0.4562
C1QTNF8	0.385
C17orf46	-0.000750000000000001
IFNA8	1.346
SPRR1B	-4.69266666666667
FLRT1	-0.54025
SNX17	0.261
ASB2	-1.29116666666667
HBG1	-4.6675
RPRML	-1.91575
JOSD2	0.335166666666667
PLSCR3	0.07825
SPOCD1	-1.87166666666667
RAB39	-1.431
GHRH	0.600166666666667
ITIH5L	0.35175
C17orf37	1.0105
SMCR8	0.5555
DPY19L2P3	0.308
IL11RA	0.252833333333333
GDF3	-4.27783333333333
RPS6KB1	-0.89675
DNAJC19	0.4524
TOP1	-0.574
CRCT1	-0.396285714285714
MPST	0.323375
DPM2	0.5415
FAM38B	3.3165
SLC18A1	-3.0104
FARP1	0.671333333333333
PAX7	0.0405
TUBD1	-1.19625
GNL3	-0.544
BTG2	1.3624
NDUFS6	0.269
C1orf79	-0.9245
ERAL1	-0.402
ECHS1	0.107
VPS4A	-0.758666666666667
CYP11A1	-0.640625
ABCC6	0.355428571428571
PBX4	-3.547
MOSC1	-2.56625
NCF4	0.39325
HYMAI	1.73
NAGPA	0.122
OTOP2	-0.13525
ACOT12	0.08575
MTHFD2L	0.54325
LOC441376	5.56025
C19orf34	0.813
RAB1B	-0.19225
ALDOAP2	-0.2565
NTRK1	-2.00783333333333
ARTS-1	0.4026
SLC6A11	-0.751
NAP1L2	-0.331
CNGB1	-0.303666666666667
EPB41L4B	1.52166666666667
FAM134B	3.624875
HS3ST3A1	-2.205
CPXM2	3.15875
SIRPB2	0.76
CHORDC1	-0.5175
TRIB3	0.127333333333333
SLC2A5	0.44925
C2orf49	-0.9095
DDX5	0.211
OR5L1	0.3425
ANAPC4	-0.127
ZSWIM1	0.2115
LOC93622	0.332
KCNK3	-1.0901
RP11-35N6.1	-2.581125
ZFP161	0.454666666666667
AQP9	0.8995
SLC15A2	-1.72
MREG	-0.455333333333333
OR9I1	0.4115
PDLIM2	-0.3685
ADAM7	0.4395
GSTCD	0.746333333333333
WDR21A	-0.761
SLC12A8	0.574666666666667
TMEM174	-0.151
IGSF3	-1.35508333333333
LRRN1	-1.6945
LOC402117	-0.0775
SRPK1	-1.42333333333333
LY6K	-0.649625
NFIA	1.7335
PTCD3	-0.689
LEP	0.302166666666667
PCDH21	-2.01616666666667
MAPKAPK2	0.528714285714286
NMNAT1	-0.197166666666667
LHFPL2	0.059625
C9orf43	1.297
DIP2A	-0.9155
ACTR8	0.414125
CCDC34	-2.40275
PTPN22	-1.3385
ITGA3	-0.355625
FAM129C	-0.02725
RABGGTA	0.089
UNC45B	1.14175
KIAA1033	-0.05325
ZNF510	-0.150166666666667
CYP2D6	-0.350333333333333
SLC26A10	-0.4595
STX8	0.6065
LUZP1	-0.099125
WDR89	-0.395
EIF4G3	-0.2929
C5AR1	0.899625
ZNF623	0.958
A2M	0.582
TGM7	-0.1705
GRPEL1	0.3885
LMNB2	-2.0768
ROCK2	-0.111
SNX16	0.49925
CCDC66	1.2565
ANXA3	-0.1135
KIAA1609	-0.461125
EED	-1.27675
RNF32	-0.335
HES1	0.1759
CLC	0.409
ISL1	-0.744666666666667
KIAA0528	0.547625
MANEA	1.725875
C1orf61	-2.878
hCG_2001000	0.16975
RAPGEF6	0.4791
KIAA0020	-1.06683333333333
NEIL1	2.17125
C16orf45	1.815125
RBM10	-0.409333333333333
C10orf125	-2.1785
MRS2L	-1.04725
DNAH17	-0.106375
C19orf10	-0.53525
C1orf160	0.81475
SLFN12	1.01175
EXOC3	0.267333333333333
HIST3H3	0.50425
NCOR2	0.644
TNFRSF9	-0.56375
MFSD8	1.41375
ALX1	-3.748
NOL1	-1.4825
PODN	1.90175
TIAL1	-0.72425
HIST1H1E	-0.2785
NPY6R	3.13825
TM4SF4	-1.03475
CORO2A	0.16825
ETNK2	1.76666666666667
APOE	-0.419
ANGPT4	-0.053
HDGF2	-0.42675
G30	0.9455
ST8SIA4	-0.307875
F2RL1	1.2885
FAM19A4	-3.91325
CCAR1	-0.50575
B3GNT7	-0.25725
OPHN1	0.6402
DSCR6	1.7255
C21orf13	0.804833333333333
GAS2L1	0.5325
RFX3	-0.0456666666666667
COPS4	0.580375
BCHE	-2.91816666666667
BCL2	2.92025
HBZ	-3.2385
ARL13B	-0.375
MAPBPIP	0.704875
MYO15B	0.53125
SPZ1	0.113
KIAA1324	2.66088888888889
PLCL2	-0.897
C4orf29	-0.23625
WDFY2	-0.494125
ZNF284	-0.5895
NAALADL1	-0.0655
DUSP5	1.5105
PXDN	0.07275
SLMO1	0.42275
TNXB	-0.3395
BIRC7	-1.45825
A4GALT	-0.316833333333333
TIMM22	0.15325
FAM110C	1.4465
TOMM34	-0.3525
ABHD9	0.2115
ADAM32	-1.4225
CRHBP	-0.67
AQP2	0.17575
LOC130355	1.4795
ZNF187	0.616
ZNF816A	0.6825
F7	-0.424625
CNOT1	-1.1183
SLC13A4	-1.7135
ZBTB11	0.17325
B3GALT5	-0.4915
EXOC2	-0.257333333333333
IRS1	1.3636
TMEM1	-0.117166666666667
MRPL34	0.002
SAMM50	-0.116
CDC42EP3	-0.273625
HSF2	-0.2782
MFN2	-0.5255
TSPAN7	-2.24233333333333
NUCB1	0.522166666666667
RHOH	2.2085
ARL16	-0.035
TACR1	0.39425
SFRS5	0.563166666666667
SNX25	0.678
RHBDF1	1.59733333333333
PCDH18	1.404
HMG1L1	0.1565
MYO5C	1.81925
MAPK10	2.416
LDHAL6A	0.4246
NUDT12	2.63433333333333
NCAM1	-0.76475
GLIS2	0.138
GGTL4	-1.41625
DAPP1	0.181
ATF7	0.4225
KIAA0748	-2.8725
NFIL3	-0.07575
TM6SF1	1.6776
SEZ6	-0.208375
NANOS3	0.913666666666667
DNAJA3	0.465666666666667
CLDN6	-3.0715
CIITA	1.8852
EPHA4	-1.32991666666667
FANCC	-0.53675
CMTM3	-0.00325
PSG3	-0.0895
MRPL15	-0.66325
C21orf59	-0.51175
PLCXD2	-0.343
C2orf34	-0.6515
UBE2L6	0.73375
MED14	-0.385
HP1BP3	-0.6032
C6orf208	1.1745
TPBG	1.77775
OSR2	-1.74875
XPC	0.589
KLHL7	-1.35566666666667
CCR3	-0.3406
AGTPBP1	-0.4465
PCSK6	-0.493666666666667
STAT5A	-0.8599
FAM18B	1.416
LONRF2	1.71516666666667
PTPN2	-0.746625
SF3A3	-1.0645
EFCBP2	-0.17325
HCFC1	-0.1855
AHNAK	0.81395
ACTR5	-0.974
KIF14	-3.48842857142857
TENC1	1.28125
HEATR5B	0.8065
YIPF2	0.693166666666667
MYEOV2	0.5385
DUSP18	1.458
KIAA1012	0.771
AHR	-0.983166666666667
C17orf53	-1.63266666666667
PTPRH	-4.00825
ATP6V1C1	1.4979
TAS2R3	-0.974
LOC440356	-0.8175
COQ10B	0.5435
PSMF1	0.404833333333333
SORBS2	1.67233333333333
NFE2L2	-0.088
TMCO7	-0.52575
SH3PXD2A	-0.4297
SH2D2A	-3.032
SPINK5	-3.371
MRPS24	-0.84625
OPA3	0.04425
TRAF7	0.393
C4orf35	-0.327833333333333
MT1G	-0.302
MGC39545	0.449333333333333
HS1BP3	0.6594
OR2B2	-0.3245
CHRM4	-0.204
SFRP2	1.70108333333333
RIC3	3.85075
ART1	-1.062
C6orf1	0.72275
DUS4L	-0.5545
C10orf104	0.64825
TNFAIP6	2.37625
RTEL1	-0.78025
CCT4	-0.9342
ZNF709	0.65725
CHMP6	0.627666666666667
UPP2	-0.0787500000000001
CYP19A1	-3.84971428571429
CD151	0.0928333333333333
NDUFA13	0.945833333333333
ARFRP1	-0.0188333333333333
FAM26B	1.9415
CRYBA1	-2.3285
MRPL41	-0.0866666666666667
NPFFR2	-3.192
HRH2	0.3375
SCAMP3	-0.331333333333333
MTMR6	1.2284
MTG1	-0.405166666666667
UBTD1	0.498
CRABP1	-3.782
FLJ33790	0.2202
KIAA1908	-0.4255
GPR158	-3.07625
PACSIN3	-0.391166666666667
OMD	2.10816666666667
CATSPER1	0.712
HOXB8	-1.635125
FBXO46	0.4565
OAS1	1.395
SVIL	-0.7095
PHB2	-0.321
ADCY3	0.2545
NDRG2	0.930833333333333
ERMAP	0.4564
APBA2	-2.00533333333333
IGSF9	0.572
WNT6	-1.27021428571429
MYCBPAP	3.377
ATP2B2	0.1627
CPVL	-1.8892
TRAM2	-1.13
NOP5/NOP58	-1.018
ZNRF4	0.0395
TLK1	0.52225
MTMR12	0.693785714285714
ZNF384	-0.563666666666667
FAM9B	-3.33075
RPN1	0.2142
PMVK	0.743
EIF3D	-0.1819
SIX2	-1.8635
HPS1	0.342
RNF7	0.92825
PSKH2	0.9395
KCTD13	0.0426666666666667
CSMD3	-1.05911111111111
FBF1	-1.051
IL8	-6.326625
SERPINB13	0.230909090909091
FBXL20	-0.2735
BLR1	0.29325
SH2B1	0.850333333333333
RFNG	0.298625
RAB20	0.694166666666667
RBM7	-0.67125
POLR1A	-0.418333333333333
TMPRSS4	2.657
TAF9	-0.258125
TERF2	-0.3185
TNFRSF1A	0.112916666666667
ACADVL	0.285666666666667
GTF2H5	0.43875
EDG8	0.270166666666667
C9orf140	-2.134625
UST6	0.32625
ZBTB8OS	-0.9355
ZNF710	0.041
GPR174	-2.77
ATP6V0A2	0.228
KIAA0319L	-0.168916666666667
XKRX	-0.0565
DOPEY2	0.76
SDHD	-0.393
SUMF1	2.27075
OSM	2.924
OPN3	-1.3345
DAGLB	-0.751166666666667
PPFIBP1	0.3973
TRIM63	-4.4835
C10orf53	-0.765
LYPD3	1.507
BCL7A	-0.168875
AGER	-1.12133333333333
TCF19	-1.4
SAT2	0.9415
PFTK1	-1.56416666666667
GABRE	-3.397
C15orf38	1.3772
FIS1	1.083
KCNV2	0.13825
CLPS	0.28425
PPCDC	-0.32125
FOXN2	-0.627333333333333
NT5E	-3.215
CD83	0.73375
IL18	-0.01375
VPS16	0.53325
IGFBP2	-0.8215
NOTCH2	-0.225
SIGLEC1	1.884875
CD93	5.875
SULF2	0.218
CEP164	-0.437
P53AIP1	-0.693833333333333
TOR2A	-0.166
ZNF136	0.5915
MGP	3.1023
CCDC144A	1.5215
TRPC1	-0.646
SMS	-1.03116666666667
MAPK7	-0.528
RRAGC	-0.20075
PARD6A	0.2985
NUB1	0.639
SYNGR4	-0.367
OR11H12	-1.407
WIF1	0.10025
GCH1	0.707
OR11H4	0.0255
SLC44A5	0.886
GPRIN2	-0.0703333333333333
LOC401431	-1.04025
CPA4	-2.2387
MELK	-3.06066666666667
IL15RA	0.11475
CUL3	1.64125
HMBOX1	-3.2085
PODXL	-0.315
CCT6B	0.4925
COMTD1	0.04925
MUC20	2.08733333333333
GPX2	-4.00375
ITK	-3.723
FBXL5	2.7535
C13orf27	-1.85925
DEFA5	-2.399
TRHDE	0.7575
MTP18	0.486333333333333
UQCRQ	0.4204
ITGB2	1.13083333333333
CSRP2BP	0.6495
TAS2R44	-0.2445
PHPT1	0.117375
FAM44C	1.33225
ERH	-0.7155
MPHOSPH1	-2.44183333333333
MORC1	2.396
PARVB	-1.3335
LAMA1	-2.60058333333333
PGBD3	-0.03725
GIMAP6	3.8605
AREG	-5.9265
LIPT1	-0.57975
MGC99813	-1.20175
C1orf201	0.281166666666667
GRIN2A	-1.26888888888889
MAN2C1	-0.11275
NSUN5	-0.393
SF3B5	-0.01925
MYC	-1.6944375
NRXN1	-1.49881818181818
ZNF18	1.8925
SPDYA	-0.38425
SLC37A1	0.444
DECR2	0.851
ANKRD38	-0.340125
SPTLC3	-1.23516666666667
SUPT16H	-0.889625
DTWD2	1.19625
ULBP1	0.148
ZADH1	0.781166666666667
OIP5	-3.30575
IL10RB	0.0793333333333333
OTUB2	-0.409375
VWA3A	0.6255
SPIC	-0.292
OR6C4	-0.3045
PSCD4	1.226
DPY19L2P2	0.1835
TRAPPC6A	0.481333333333333
C21orf2	0.352833333333333
CEMP1	0.5445
LIN7B	-0.769
E2F7	-2.346
VCP	-0.2021875
LAMA3	2.97975
BGN	1.39475
GPR160	1.41266666666667
COCH	-0.709833333333333
GPR81	2.574
APOBEC3F	-1.5445
tcag7.1017	-0.52
C1orf32	0.185
SCGB1D2	3.2375
FLJ43987	-1.079
C6orf170	0.8045
KLK9	0.246
GPD1L	1.569875
VPS37B	-0.8575
ATG3	-0.4545
ADAMTS17	-0.5925
KLHDC2	0.674166666666667
NDUFV2	0.468
BLK	-3.1395
MATN4	-2.116
GPM6A	5.17525
GBP4	2.3075
TMEM162	0.141
PKP2	0.9375
HRASLS	-2.99
MMP1	-3.40225
SFXN3	-0.2186
FSD1	-2.34616666666667
ST6GALNAC3	-1.72283333333333
CA12	3.2222
NCOA6	0.3845
C19orf58	0.4422
PPP4R1	1.27716666666667
MAN1A2	0.251666666666667
IKBKAP	-1.31525
UPF1	0.245166666666667
KIAA1219	0.8415
WNT16	-0.595
SNW1	-0.359125
IL18RAP	1.1165
RPP30	-0.6695
CDC40	0.144214285714286
SETD3	0.207833333333333
SLAMF6	-0.49275
ELK4	-0.8585
TRIM47	0.145166666666667
ACOX3	0.5455
TRIM6	0.871125
KIAA0372	-0.204166666666667
TP53AP1	1.321625
SMURF2	-1.9135
ADAD1	0.7085
EBP	-1.6135
KRTAP13-2	-0.054
FLJ36874	-1.60066666666667
TOR1A	0.120333333333333
P2RY4	-0.921
GPBP1	0.682
TRPV1	0.0685
ADAMTS12	0.418333333333333
PES1	-0.2425
ATG4A	0.960333333333333
MAGEA10	-4.80775
WFS1	1.5645
CC2D1B	-0.480666666666667
PABPN1	-0.276
SLC25A30	0.6955
SLCO1C1	-0.1328
SLC22A5	1.86325
KIF23	-2.8565
SYN2	-1.65283333333333
ASPN	7.52266666666667
CENTG2	0.33125
QSOX2	-2.433
FLJ10815	0.0448333333333333
STK24	0.1304375
SPEG	0.0072
STK10	0.719833333333333
DACT2	-3.339
AAAS	-0.216
SSX3	-1.688375
ABCD3	1.8041
C4orf12	0.075125
PARVG	0.7245
FIG4	1.01075
C9orf46	1.0145
TMCO6	-0.0945
IGHMBP2	-0.619
DUS2L	-0.834
FAM3C	0.21525
TMEM16D	-2.614
DCTN4	1.2435
KCNH3	-0.2705
EIF2AK2	0.10975
AP1S3	1.56325
CST4	0.987
PAM	2.67025
NUTF2	-1.4405
CITED2	-0.1277
SLC39A4	0.47125
C2orf52	-0.905
GRM3	-0.157
C12orf49	0.35875
CCDC49	0.1994
GRAMD1B	-1.751375
FNDC4	-0.455
SIAH2	0.961125
GDPD4	0.42725
C21orf87	0.862875
ATP5A1	0.847666666666667
C16orf63	0.596
LOC388135	-0.574333333333333
ATP5J2	-0.5285
MMP3	-3.5335
EMID2	-0.0226666666666667
CRHR1	0.3985
WDR70	-0.027
C13orf31	1.64075
ZFAND1	0.58675
CCL18	2.2875
C3orf49	1.2375
RINT1	-1.0885
KIAA0408	-2.85433333333333
F13A1	4.3467
SLC10A1	-0.368
OGN	-0.41
GIPC2	-3.51166666666667
XPO6	-0.1555
LCE1A	-0.3975
FMR1	0.7489
LOC374920	0.0515
DUSP3	0.076875
ANKMY1	0.00525
C7orf50	-0.5015
BBS9	-1.0296
UNC119B	-0.342875
C9orf72	1.21175
MGC35440	-1.02325
ENTPD6	0.394375
PPP1R2P9	0.41275
ERCC4	0.40825
FAHD2B	-0.765
HMHA1	0.5875
HACL1	0.82575
RAD23A	-0.0696666666666667
FAM83B	-3.1855
PPP5C	0.161333333333333
RNASEH2C	0.470875
C9orf153	-0.76475
SCAMP4	0.848875
GHITM	0.3681
NDUFB7	0.78075
ADCYAP1	-0.617833333333333
SP110	0.865833333333333
MAP3K7IP2	0.506
DHH	0.1655
AGRN	-0.0728571428571429
WDR33	-0.203
CEP290	0.597833333333333
PRPS1L1	-3.024
KLRA1	0.4315
GPR97	-0.4225
CHD7	-0.234083333333333
TLR10	1.12225
SLC30A8	-0.369
HIC1	1.16716666666667
IAPP	-0.696
RXFP4	0.20625
GP1BB	-0.30975
SHQ1	0.1215
NKX2-3	0.549166666666667
API5	-0.20125
FTHP1	-0.056
MOV10L1	-0.072
TRIM6-TRIM34	1.76783333333333
ADHFE1	1.85225
FAM117A	-0.78225
DDI1	-0.0841666666666667
CDON	0.3085
TRIM73	-0.6295
IGKC	0.536
MMP14	0.03975
DYNC1LI1	0.186625
C11orf66	0.6475
TRBV3-1	-3.467
FASTKD5	0.075
BIVM	-0.16875
LHX4	0.40625
CXCL2	-3.4018
RAB2B	-0.232
IZUMO1	-1.11725
MAP3K15	-2.25575
FAM19A2	2.40783333333333
ZC3H8	-0.270833333333333
ZMAT1	2.407125
SPINK5L3	-1.9755
SLC10A6	1.5045
APPL2	0.481875
CARD10	-0.4705
LOC402176	0.274375
EEF1D	1.0894
RAB6A	-0.2427
C12orf5	-0.341625
PAPOLG	0.29625
MSRB2	0.872
BCR	0.031
PUS3	-0.80925
TIAM2	-0.1435
ZNF317	0.199666666666667
CHD2	0.211142857142857
FZD5	-2.29790909090909
NUDT8	-2.71325
ZNF763	1.0195
PRC1	-2.01722222222222
ABCB9	1.674
SPATA3	0.098
TRAK2	0.635625
STAB1	2.44025
LRRTM2	0.177166666666667
psiTPTE22	-0.35225
DBI	0.06875
SERPINA11	-1.97625
NAT5	0.74325
C20orf58	-2.60625
RPS6KA4	-0.415
FLJ90650	-1.09125
TGFBRAP1	-0.18
CHRDL2	0.656
FAHD2A	-0.85
CNTN1	0.3785
BBS4	0.3065
TMEM181	0.3935
MINPP1	0.334
MPHOSPH6	-1.79025
HOXC10	-2.2485
ITPKB	-0.248875
CLPTM1L	0.095875
MEOX2	-1.22583333333333
ATP6V0C	1.419
PRPF8	0.179166666666667
TMC5	2.10075
FKBP3	-0.554
PLEKHB2	0.631
OR4D6	0.2515
ZNF544	0.4641
D2HGDH	-0.292375
RPL18A	-0.9077
HEL308	-0.12625
MPP6	-4.4805
TCERG1	-0.9415
KRT16	-1.61966666666667
KLF17	-0.07875
KLF5	-3.588625
CDR1	1.173
VCX3A	-5.0495
FBLN2	0.4565
C14orf104	-0.36425
HBE1	-4.9173
OR4S2	0.433
C1orf108	-0.297333333333333
ROBO4	3.33316666666667
CPEB4	2.187375
C11orf80	-2.3605
BCKDHA	0.540666666666667
MYOC	-0.3105
GIF	-0.016
CKMT1A	0.952
RPL3	0.5682
THBS1	1.748375
APOO	-0.35125
ARMCX1	1.2485
HSZFP36	1.01025
SNAPC5	0.33775
EIF4ENIF1	0.5145
ZNF433	1.3195
TNFRSF21	-1.64675
TMPRSS7	1.113
SPATA18	-0.2584
HPDL	-3.219
MKL2	2.95
TBX3	2.953
C21orf93	0.081
DAXX	-0.0055
ELMO1	-0.094625
RGS13	0.973
TAF11	-1.1015
UNC13A	-2.50528571428571
LOC653314	0.0109
ORC3L	-0.479
IMAA	-2.2505
TARBP2	-0.5615
CABIN1	-0.3572
TRIOBP	-0.120625
HIST1H2AC	0.274
RGS22	1.178
NCOA1	1.41633333333333
IL25	1.8895
SNCG	0.301
GPR6	0.37
AMDHD1	2.28833333333333
CHEK2	-1.83025
C6orf142	-2.3115
DRD4	-0.0345
C14orf68	-2.0585
GDF11	-1.88375
SEMG2	0.2925
CD247	-3.3215
CDAN1	0.2605
RBMX2	-0.17
TGS1	0.16225
OIT3	0.559
SYF2	0.501
MCM4	-1.816375
PKHD1L1	0.06925
CEP192	-0.7045
IFT88	1.44175
RPL9	-0.363857142857143
RAB32	-0.06125
DDX43	-3.08425
P2RX2	0.134333333333333
OR5D18	1.2315
UBE1	-0.203416666666667
SLC24A1	0.60775
ARHGAP5	0.50675
CETP	-0.4095
KIAA1731	-1.21583333333333
SLC9A4	0.001
PTPN6	1.397
BAHD1	0.49575
GRIK3	0.499
CACNB2	0.0963
PDE10A	-0.8415
DGCR14	-0.36225
PCDHB9	-0.784666666666667
RHOQ	-0.1255
MAP3K4	-0.22325
KTI12	-0.729833333333333
RPL23AP13	-1.07025
GNG11	-0.95475
CLCN3	0.966166666666667
GPAM	-1.258
VSTM2A	0.0675
SLAMF7	1.259
INTS2	-1.116
PPP2CA	1.0104
LRP12	-0.8622
SEC14L2	2.84677777777778
DKFZP586H2123	2.13675
MC3R	-1.1755
CIRH1A	-2.44316666666667
HIST1H2AB	0.833
POLH	-0.527
MGC16703	-2.57883333333333
SNAPC2	0.9655
FILIP1L	0.71575
RASGRP4	0.2805
LRRC1	1.054
GAS1	-0.49875
PRAC	-0.88725
DGKA	-0.449833333333333
NT5C3	-0.547
PEG3	-3.30008333333333
NADK	-0.5345
PRR17	-0.5235
LOC374569	-1.1355
SGSH	-0.0135
NLRP8	0.858
GALT	-0.3994
MCF2	1.349
ZNF263	1.24575
TACSTD1	0.282333333333333
TYR	-6.4507
ATP6AP2	1.0115
RNUXA	0.588
ABHD10	-0.0859
GDPD2	-1.2695
SLC35C1	-0.40825
UBE2A	0.177375
HERC5	-2.07183333333333
FAM112B	-4.74433333333333
FBXL16	1.23225
DKFZP434A0131	-0.4715
ELA3A	-2.735
RBM41	-0.837125
HAO2	0.38225
RNH1	0.0535
SHANK2	0.1225
OSBP2	-1.0165
DAK	-0.380666666666667
C3orf58	-0.127416666666667
TCL1B	-0.907
KBTBD2	-0.122
SUGT1L1	2.227
UBE2E2	-0.999
MYL9	2.020125
CDC23	-0.113833333333333
PBXIP1	0.5201
CXorf40B	1.1595
NBL1	0.3995
RTBDN	-0.1085
RAB11FIP5	0.4735
TTTY13	-0.8365
SCOTIN	0.577666666666667
SOHLH1	-1.23833333333333
CDKN1A	0.638214285714286
NCK1	-0.033
ZNF550	0.4255
SAPS3	0.232166666666667
SPIN3	0.891666666666667
MAGEE2	0.3705
MIS12	0.0135
OR8H2	0.0505
KIAA0774	-1.56916666666667
UNC5D	-1.692
CUL7	-0.379
LIPC	-3.7585
DIO1	4.13925
C20orf11	0.1213
CTRL	-0.9315
HS3ST2	0.537
PAK4	0.595
CCRL1	2.479
RNF10	0.239625
ZNF567	0.2975
ZNF660	1.089
TCEAL3	2.15075
MAGOH	-0.236833333333333
CENPB	-0.1275
C19orf7	0.452625
LOC388965	0.775
ZCCHC13	-0.298
JMJD1A	-0.7341
HIST1H4H	0.1035
TBRG1	0.2678
GPC3	-5.66475
TAF1C	-1.109375
EBNA1BP2	-0.448
CIAPIN1	-1.181
PDGFRA	-1.90455555555556
CSTB	-0.37725
CENPI	-2.72033333333333
GTF2E2	-2.06433333333333
RPP21	-0.0945
CCNF	-1.1755
KCNQ3	0.6355
FAM79A	0.79625
SLC22A12	-0.596
NOVA1	3.07883333333333
FZD3	-0.2521
AKAP8	-0.4145
SOCS5	0.221375
CFDP1	0.5425
DLG5	0.9265
PGM5	0.472583333333333
C1orf144	0.310333333333333
HDAC10	-0.7945
RND2	1.182
C20orf199	-1.1115
RNMT	-0.831125
SLURP1	-0.12125
ASTN1	-0.954
SH3BGR	1.31375
MYCL1	-2.35025
ZHX1	0.0978333333333333
CENPK	-3.3465
FOSB	0.3393
LOC643406	1.097625
C2orf59	-1.302
TMEM135	0.86025
SLC27A2	2.2085
KRT33A	2.9335
OVOL1	1.65325
PAMCI	-3.37
S100A7	-1.586
ZNF789	-1.653
HARS2	0.1175
RPL23A	-0.242833333333333
TCF23	0.132
UPF3B	-1.6705
C17orf78	-0.014
HLA-DOB	-0.3325
C14orf142	0.429
TEKT5	1.0032
DMWD	0.266
POLD1	-1.88016666666667
GSCL	-0.599
CALD1	-0.1275
