Hybridization REF	TCGA-E2-A1BC-11A-32R-A12P-07
SHANK2	-0.965166666666667
OSBP2	-2.537375
DAK	-0.806166666666667
C3orf58	0.1735
TCL1B	-2.1
KBTBD2	-0.27375
SUGT1L1	0.25025
UBE2E2	2.04166666666667
MYL9	3.7545
CDC23	-0.661333333333333
PBXIP1	2.2289
CXorf40B	-0.373
NBL1	1.76575
RTBDN	0.249
RAB11FIP5	0.08975
TTTY13	-0.2905
SCOTIN	0.237416666666667
SOHLH1	-1.326
CDKN1A	0.381428571428572
NCK1	0.73575
ZNF550	-0.46825
SAPS3	0.05675
SPIN3	-0.193666666666667
MAGEE2	1.0355
MIS12	-0.985833333333333
OR8H2	0.406
KIAA0774	-1.5575
UNC5D	-2.057
CUL7	-0.329333333333333
LIPC	-2.46866666666667
DIO1	-3.77075
C20orf11	-0.9792
CTRL	-0.42075
HS3ST2	1.306
PAK4	-0.268166666666667
CCRL1	5.36525
RNF10	0.34025
ZNF567	-0.4445
ZNF660	-0.611
TCEAL3	-0.8295
MAGOH	-0.327666666666667
CENPB	0.222
C19orf7	0.3455
LOC388965	0.736
ZCCHC13	-0.2125
JMJD1A	-1.409
HIST1H4H	-1.302
TBRG1	0.1745
GPC3	-0.516
TAF1C	-0.603125
EBNA1BP2	-1.30733333333333
CIAPIN1	-0.47925
PDGFRA	1.05194444444444
CSTB	0.083
CENPI	-3.584
GTF2E2	0.567833333333333
RPP21	-0.58975
CCNF	-1.69616666666667
KCNQ3	0.626
FAM79A	1.9625
SLC22A12	0.9215
NOVA1	2.2895
FZD3	-2.413
AKAP8	-1.203
SOCS5	0.6045
CFDP1	-0.72425
DLG5	-0.04075
PGM5	2.50225
C1orf144	0.497333333333333
HDAC10	-1.2025
RND2	-0.86525
C20orf199	-1.78925
RNMT	-0.55125
SLURP1	0.25925
ASTN1	-0.92825
SH3BGR	2.2415
MYCL1	-2.12725
ZHX1	2.01333333333333
CENPK	-6.2055
FOSB	4.0587
LOC643406	1.102625
C2orf59	-1.36075
TMEM135	2.455375
SLC27A2	-1.23075
KRT33A	-4.399
OVOL1	-2.800625
PAMCI	-0.627333333333333
S100A7	-1.6935
ZNF789	-1.7775
HARS2	-0.1085
RPL23A	-1.38066666666667
TCF23	-0.03525
UPF3B	-1.42425
C17orf78	-0.766
HLA-DOB	-0.0438333333333333
C14orf142	-0.662
TEKT5	-1.04866666666667
DMWD	0.501
POLD1	-2.5855
GSCL	-0.9765
CALD1	0.3331
SCRT1	1.06833333333333
AIG1	2.0185
UNC84B	1.06575
ZNF404	0.15975
TMED6	-3.03725
KIAA1462	2.041
LRRC27	0.329666666666667
PYGO1	0.069
PIGU	-0.978833333333333
ALAS2	-2.917
WRNIP1	-0.48425
CNNM3	-0.551
ZNF2	0.256
ST3GAL5	0.0993333333333333
MRPL23	-0.3015
TSSK6	-0.84175
PSMA6	-0.455
C16orf70	-0.57125
KIAA1602	0.5335
ALMS1	-0.291
DCN	4.67175
TMEM132D	-0.545
SUCLG2	0.78875
ABHD14A	1.457
DEXI	0.7375
AMPD2	-1.28066666666667
IFNAR2	-0.2185
CYB5A	4.1618
TLOC1	1.9522
NXF5	-0.803
NRBF2	0.6555
KCTD3	-0.023
ITGAE	0.516833333333333
SLC30A3	-1.89233333333333
ZRF1	-1.458
IFRD2	0.67025
XAB1	-0.34725
PYCR2	-0.6355
SERPINB3	-4.4795
TMLHE	1.3506
GEFT	-1.389875
ABCA5	1.29625
EMR4	-0.535166666666667
TSFM	-0.33575
HIST3H2BB	-2.0365
ARHGEF19	-0.8955
TSPAN17	0.038
ABCC8	0.213
MAP1S	0.0865
C22orf36	0.11475
BNC2	0.861571428571429
HIST1H4A	-0.816
NDUFS3	-0.0626666666666667
WDR3	-1.284
XKR4	1.55875
TTC33	0.302928571428571
STMN2	4.37825
CPN2	0.165333333333333
HSPC105	-1.0645
PCOLCE2	4.1555
C3orf55	4.9605
KLHDC9	-0.113166666666667
TBC1D23	0.75575
ATXN2L	-1.58391666666667
MAP2K3	0.16675
SCAP	0.186
ZNF486	-0.67
C20orf96	-1.75825
NARS	-0.366
ADAMTSL1	-0.269714285714286
PRCC	-0.263833333333333
CCDC126	1.2695
ZNF675	-1.00775
CALCOCO1	1.954
ANKRD43	2.256
CWF19L2	0.505833333333333
ZBTB32	1.79916666666667
BRAF	-0.558
ODF4	0.25125
MGC14376	2.819
HORMAD1	-2.36966666666667
AAK1	-0.161333333333333
PEBP1	1.14491666666667
TNFSF5IP1	0.167
DKFZp564N2472	0.5395
RMND1	0.5705
IGKV1-5	1.40725
COL1A2	2.17625
SERPINA5	-1.44625
AANAT	0.5645
C19orf21	-3.273
GEMIN5	-0.29375
UBR4	-0.188
LTBP3	0.929833333333333
AMHR2	-2.132
PROCR	-0.381
MYBBP1A	-0.935
C20orf39	0.384666666666667
ZNF697	-0.140875
PASK	-1.9986
ZNF776	-0.1955
RFXDC2	-0.8855
KIAA0467	0.889
C10orf96	-3.443
ZNF503	0.1875
GULP1	-0.362083333333333
KCNE4	0.400166666666667
DKFZp434K191	-1.80325
LOC196913	0.0655
BHLHB4	1.447
CH25H	1.8975
LOC81691	-0.694833333333333
ALPL	1.81014285714286
COL12A1	1.1995
FOLR3	-0.4135
GPR123	-0.097
TRIM62	-0.176071428571429
ABLIM1	1.4955
MAST3	0.7965
RHBDD1	0.583166666666667
LOC338809	-2.055
RYBP	-0.55425
TTC26	-1.7255
ZNF22	0.579833333333333
ISCA2	-0.2215
RDM1	-4.36375
PIGM	0.051
GNB3	-1.4775
ACTR2	-0.1207
HMGB1	-0.02195
EDG1	5.52533333333333
SOAT2	-3.36175
OR10AD1	1.542
RAP1GDS1	0.319083333333333
LCE1F	0.703
ESM1	-2.726375
RCN3	1.9415
CREBL1	-0.28425
DBNL	0.287666666666667
PTGER3	5.017625
USP30	1.52566666666667
BCL2L12	-1.92133333333333
KIF26B	-0.777
ZNF416	0.41475
ZNF225	-0.104
C17orf70	-0.04025
ZNF554	0.30625
RAE1	-1.65083333333333
TNIK	-1.02366666666667
ACTN3	1.403
MGC45922	0.893
CCNA1	-2.88683333333333
RYK	0.9155
IL26	0.2795
LRP3	1.65683333333333
QARS	0.01225
SOX7	2.04521428571429
BID	-1.24175
OR2S2	-2.012
CXCL14	4.86875
C11orf47	0.258
MGC29891	0.744
HSPB8	2.4669
PRDM14	-1.2795
NUFIP2	-0.14025
MNAT1	-0.243
ZDHHC2	1.08541666666667
MBNL2	1.73425
ADD3	0.95625
CSNK2A1P	-0.4925
KLK6	-2.947
TMEM111	1.3138
KIAA1279	1.1185
NUBP2	0.126833333333333
RAB42	-0.884
ID3	-0.4424
TM9SF1	-0.3325
MDP-1	-0.53175
POU4F2	0.63625
IQCK	-0.14725
C16orf14	-0.73275
CAPN3	-1.393875
FAM43B	0.583375
RECQL	-0.18925
AP1G1	-0.421857142857143
CTNNBL1	-0.344
ECHDC1	2.58283333333333
SMARCC1	-1.7291
FOXQ1	-2.455
GNAI3	0.0676666666666667
POLG2	-2.38025
CD4	1.30175
ITLN1	-0.123
EBI2	3.55525
IRF1	-0.35125
PTPRE	0.9458
PTK2B	-0.29175
NXNL2	-1.4985
SOX4	-1.52466666666667
TSPAN3	2.64
SH2D1A	-3.58316666666667
C8orf58	-0.353
USP20	-0.612
DUSP22	0.887333333333333
CALB1	-3.139
L3MBTL2	1.19058333333333
MCRS1	0.1575
TMEM118	-1.88
C18orf8	0.531833333333333
FLJ10241	-0.094375
GJA12	1.5245
PKD1	0.626166666666667
ZFP3	1.216
JAM3	-0.47975
LAPTM4A	1.6218
DIRC2	0.22925
KIAA2022	-0.1245
MYOM1	3.1915
TRPM8	-3.56266666666667
MOP-1	1.33475
PHKG2	-0.629
ZNF650	1.454875
KIAA1522	-2.04875
PSG8	-1.942
DDX19B	0.3475
MOBKL1B	-0.61325
DIAPH2	1.61925
PTPN12	0.20325
CLN8	0.7401
CRYZL1	0.680166666666667
CRY2	2.27766666666667
FCGR2B	5.0085
PNPLA4	1.963
ZNF454	1.7325
DKFZp434B1231	0.4755
CLDN11	0.4032
RFWD2	0.273333333333333
CIB2	0.758333333333333
MXRA8	4.26375
HRK	-0.612625
MAML2	1.69325
C4orf31	2.1495
C6orf192	-0.53125
COG6	1.201125
FAM5B	0.0785
NFATC1	1.2522
SEPT10	0.66825
SCYL1	0.2912
RPP40	-0.95175
SCOC	0.7188
KIAA1450	1.941
CTDSPL2	-0.69375
TBX5	3.59716666666667
NAPG	-0.755375
RHD	-4.9045
C14orf45	0.850333333333333
ZBTB22	0.886
PLCG1	-1.133
ANKRD10	-1.1295
AQP7P2	4.5035
TAGLN2	-0.3705
HTR2C	-2.6924
SLC16A7	4.47116666666667
C17orf83	1.02425
TSGA14	-1.144
MDH1	1.55575
PPP3R2	0.155
DCBLD2	-0.523571428571429
RBM33	-0.26925
DPH3	-0.94225
SYT10	-2.97416666666667
FMO4	2.408875
THYN1	0.21475
DRD5	-0.7915
OTOR	0.980625
PGRMC2	1.5585
KATNAL1	1.769875
PAQR6	-3.79575
UBE2I	-1.026
C14orf28	1.68375
C8orf70	0.0545
FLYWCH1	0.009
ANGPTL3	-0.98
GLRX2	0.831166666666667
ATP11A	-0.759142857142857
ARL5B	-0.5885
MUC16	-2.132
SLC25A5	-0.898357142857143
ACRC	-0.15725
MYO1C	1.074625
FAM89B	1.09483333333333
FAS	0.499375
KIFAP3	0.577
GLRA2	1.228
BTN3A2	0.1693
CNKSR3	-0.930375
CSTF3	-0.885166666666667
ARPM1	2.118
KIAA1530	-0.876
C9orf150	1.36766666666667
PRKCI	-1.79875
tcag7.1015	-1.3595
SOD3	2.96475
ZNF574	0.02425
CYP21A2	-0.03575
RPL12	-0.39975
COMMD2	-0.93475
WIZ	0.156
LOC344405	-0.23975
ALDH4A1	1.62441176470588
CRYAB	4.6775
COPA	0.877366666666667
PCDHGA7	0.4955
KIF11	-3.71466666666667
RASD2	0.329375
SLC26A3	0.244
ZNF175	-0.0595
JAKMIP2	-3.494
C8orf4	0.6015
PTHLH	0.59725
SLC40A1	2.40308333333333
OR7D4	0.515
PCDHB17	-0.064
CD36	5.74871428571429
C6orf203	1.463
PRKG2	1.5105
LOC400566	-0.61975
ANAPC13	0.20325
SLCO3A1	-0.337
ZNF692	-2.453
FANCL	-2.215
SH3GLB1	2.3775
C12orf61	-0.5435
KBTBD6	-0.48675
SUPT5H	0.173125
XRCC6	-0.1322
HUS1B	-0.5722
FAM133B	-0.604285714285714
LOC728276	-0.407
KCTD18	1.0715
SOS2	1.51033333333333
CCDC99	-2.7085
C1QTNF5	4.389
NNAT	4.3065
USP16	1.085
LARS	-0.85125
ZBTB2	-0.3715
ABO	0.2315
TRAF3	0.207
GALNT5	-4.044
NAP5	-0.894375
ALG14	1.52733333333333
KIAA0515	0.0612692307692308
WDR75	-1.35133333333333
TEX261	1.1385
LY86	-0.22025
LOC389072	0.176
FLJ13611	-0.01075
MRGPRX2	0.5695
SNRPA	-1.016625
OR2G2	0.406
GPRASP2	1.3615
C7orf42	0.2744
C9orf163	-0.076
CYP11B2	-0.6305
FCRL3	1.8806
PRDX1	-1.20775
FGB	-6.74783333333333
COX17	0.232166666666667
C16orf33	-0.43675
PIWIL1	-0.759333333333333
FOLR1	-2.98966666666667
KIAA0082	-0.84675
FREQ	-1.70933333333333
TMCC2	-1.1235
TCF12	-0.199583333333333
ZNF721	-0.35525
FAM130A2	0.98675
POU4F1	-2.42075
SNRPF	-1.8705
SGIP1	0.222166666666667
ZNF641	1.76266666666667
EMG1	-0.624
PRRG4	-1.4145
HIRA	-2.809
MYNN	0.0663333333333333
AEBP2	-0.106166666666667
TBXA2R	0.748
ISL2	-1.4125
PCDHB11	0.23
RNF144A	0.43575
MARCH5	0.73325
DULLARD	0.244333333333333
DCLRE1B	-0.609833333333333
ITGA8	0.76675
TP73	-0.245375
PRKCD	1.8725
NDUFB4	0.15225
ATP13A4	-0.647
ANTXR2	2.12916666666667
COL4A3	-1.6486
MYO10	-1.9357
SLC6A18	0.629
PEX1	-0.14525
TMEM74	-0.187333333333333
RBM19	0.6325
TAPBP	-0.0599
RUNX1	-2.240625
MID1	1.3435
GPR64	2.27166666666667
RASEF	-3.73125
GABRG1	0.150285714285714
MYO16	1.555
DBF4	-3.374
TSHZ2	4.3515
RIPK2	-0.328
PPTC7	0.748833333333333
KIF4B	-2.127
LRRC31	-0.348125
ZNF540	0.8385
EFNB3	0.0548333333333334
LOH12CR1	0.328625
STON2	-0.168666666666667
GLP1R	0.55125
CSTF2T	0.155625
IREB2	-0.976625
GRSF1	0.01775
PDCD7	-0.416833333333333
LRRC43	-0.9615
CNR1	2.57566666666667
IL1F7	0.0425
C12orf64	-1.58533333333333
FAM69B	0.366
NR2E1	-2.34983333333333
MS4A6A	3.3479
FTL	1.2342
C7orf36	-0.236
PCLO	1.6332
DYRK2	-0.05875
ARIH2	-0.023875
SAMD7	-0.248
SCNN1D	-0.74175
SLC32A1	-1.59357142857143
C22orf25	0.927333333333333
MRPS18A	0.0799
GPR112	-0.2655
EARS2	-1.5095
ERN2	0.4835
ATPBD3	0.305
PRH2	-0.1425
CDKN2D	-0.380333333333333
PGLYRP2	-0.77875
TRIM40	-2.34766666666667
SEC14L3	0.126
SLC22A1	0.11425
BTN2A3	0.17325
RASA4	0.06975
CCNL2	-0.889833333333333
MYBPC3	0.9585
GJA4	4.506
CDC42SE1	-0.75825
TRPV2	-0.53075
MYPN	-4.50166666666667
SIM1	2.4925
CDADC1	1.42183333333333
ZFHX4	2.89225
NIBP	0.502166666666667
ADAMTS19	-3.2245
ABTB2	-1.736
TSPYL2	0.315625
EIF2S3	-0.4542
SOX30	0.34175
AP2A1	0.421166666666667
DKFZP564O0523	0.870333333333333
LOC285398	0.41525
CDH18	-2.55925
CHL1	6.3045
GATS	-0.3165
TBC1D2B	1.888
OR1J1	-1.316
GSN	4.16216666666667
DPCR1	0.597285714285714
GARNL4	-1.32633333333333
SMARCA5	-1.37875
PLEKHG3	1.10083333333333
ZBTB45	0.601
FRMD6	-0.6085
PLS1	-3.85233333333333
DGKZ	0.424666666666667
EFNA1	-0.2333
WDR85	-0.956625
ANK2	3.82775
PAGE4	-1.30616666666667
SENP6	1.17
AKR7A2	0.354333333333333
FKBP10	-2.37375
VEGFC	-0.3915
LARP1	-0.0335
SRBD1	0.0095
ITGB6	-0.54175
SLC1A2	-2.79169230769231
INVS	0.412333333333333
MPO	0.3675
MOBKL3	-0.1504
CUTL2	-1.678125
KLK2	0.33175
VIM	2.1685
REG1B	0.805166666666667
PCDHGC4	0.5525
C3orf34	-0.25
SUMO3	-0.362166666666667
CST9L	-1.82125
MLL4	-0.377
SPR	1.00333333333333
SAMD9L	0.38575
ABCE1	-0.74475
SUPT3H	-0.533166666666667
ACTBL1	-3.49675
ADAMTS4	0.231166666666667
SLIT3	3.846
RHEBL1	-1.82325
NPM2	-2.09225
MAN1C1	1.502875
KIAA1856	0.68075
HSPA6	0.3825
LOC388152	-2.481
C10orf140	2.04275
ZDHHC12	-0.3045
LIN7A	0.5192
PHC2	-0.0472500000000001
SPHK1	-2.036
TRIM26	-0.305375
FAM83E	-0.173
C18orf24	-3.72366666666667
ZNF578	-0.397166666666667
ORAI1	-0.586
RUVBL1	-1.37825
C7orf20	-0.530166666666667
APAF1	-1.7995
SLC36A4	-1.32016666666667
MYH11	4.5675
NEK1	0.4587
MPP2	-1.004625
C12orf24	-3.20675
TNK2	0.0998125
ZNF289	0.0745
MATN3	-3.76442857142857
IFNGR2	1.51416666666667
ITPR1	0.6555
EBF3	5.3935
TBC1D20	0.9156
OR10P1	0.6815
DDAH2	2.10925
SHPRH	0.04875
STX7	1.5165
LOC554248	-2.17275
BCAR1	-0.354
ATXN3	0.421333333333333
TRIM27	-0.95925
CDC42EP2	2.4635
CHP	1.95442857142857
SOX17	3.543375
ZNF259	-0.516166666666667
CHCHD1	0.309
ZDHHC19	0.1415
GBP2	2.9025
GARNL3	0.605375
MRC2	0.95325
C1orf52	-0.401
AOF2	-1.2985
LRPPRC	-0.4023
ACVR1C	6.82633333333333
TM4SF18	4.18816666666667
TMEM169	0.843833333333333
PPP1R16A	0.607625
EBF1	5.32483333333333
RRS1	-1.0075
SNX2	0.229
OR2T2	-0.2025
RBX1	-0.31725
ANKRD54	0.033
TSNAX	0.298833333333333
TMEM83	-2.13925
ZBTB7A	0.9345
ATM	-1.90683333333333
LOC338328	3.48866666666667
TIE1	2.6565
HIST1H3G	-1.10933333333333
PASD1	-4.147
TINAG	0.86
PCDHAC2	-0.3385
LRRC15	-2.219375
WBSCR17	-0.27475
TFF2	-0.265
PARP2	-1.03675
NDFIP2	-0.15775
PCDHGB2	-0.8465
WDR60	0.48225
MAP7D2	-1.2464
USP45	-1.04275
GSDML	0.115
TNS1	2.7398
PLCD4	2.01275
IQCD	-1.18716666666667
SMPX	-3.14425
CD9	-1.85183333333333
SRGN	2.222
CASP7	0.8035
INOC1	0.2605
DKFZp451M2119	0.42
VMAC	1.719
USP53	1.5001
CAMK1G	-0.707375
TMEM106A	-0.00766666666666667
CDC20	-3.7244
ACSL5	0.780833333333333
CBWD5	-1.553375
C1orf87	-2.14783333333333
KIAA1274	1.0835
PRUNE2	-0.216785714285714
LYPLA2	-0.689333333333333
DOK6	-1.7185
GPR149	-0.04175
FAM30A	-0.1945
TMEM129	1.0575
SLC35B3	1.184
ACPP	-1.3658
LOC200261	-3.3615
SLC4A7	-1.5841
CCDC40	0.847
GART	-1.331875
THOP1	-1.632
SCARB1	-0.61725
CACNA1F	0.2265
TRIAP1	-0.244666666666667
SYT14L	1.39
SFRS8	-0.725333333333333
PBOV1	0.06825
GOLSYN	2.72375
GJB7	-1.759
CAMK2N1	-1.04208333333333
GREM1	0.846666666666667
FLJ20433	1.07125
QPCT	-3.872375
PRKAG2	1.839
H2AFX	-2.705
C6orf154	-1.906
PLOD3	-1.06975
ZBTB39	-0.4865
WASF3	3.10983333333333
DRG1	0.342
PRR4	-0.17
SPCS1	-0.79825
KDELR3	0.480666666666667
SRP19	-0.139166666666667
GABRA6	-0.161666666666667
MFSD1	0.44075
MMEL1	-0.17875
PDXDC2	-0.3832
BUB1	-7.51388888888889
RNF138	-1.27875
MYLPF	-0.333666666666667
AIF1	0.784666666666667
DYNLRB1	0.6223
HCN3	-1.5735
HIST1H2AI	-0.808
MAP4K5	-0.0855833333333333
LASP1	1.109375
LOC130951	2.4285
PLAA	0.5125
KRT6A	-3.0845
C6orf117	-2.3405
ARHGAP23	-0.192
PTF1A	-0.264
GPHA2	-0.27725
LCE3B	0.53525
MCL1	0.429214285714286
EHBP1	1.29216666666667
PRNP	0.123375
ZSCAN1	0.61575
C1orf113	-1.86383333333333
FOXA3	-3.481
NEB	0.182
ASGR1	-4.34316666666667
CTGF	1.869
RAB17	-3.99016666666667
MST101	-0.3185
JARID1B	-1.0667
USP37	-1.224
PTBP1	-0.895
PTPN7	-1.47716666666667
CDC7	-4.27566666666667
SNX7	-0.2865
ZNF335	-0.29525
CPT2	0.506
HEATR1	-1.162
HSPC152	-0.138625
C5orf40	0.60125
PSME1	-0.65
STAG3	-2.21725
TMEM154	-1.233
KLHL32	-0.1105
TSGA10IP	-1.299
SUV420H2	-1.08216666666667
SF1	-0.5459
2'-PDE	0.383375
PNLIPRP2	-2.5405
TRSPAP1	0.290583333333333
NUP210	-3.19133333333333
ANP32C	-0.3255
RAB11B	0.557
ASB15	0.391
ITGB3BP	-3.38275
UBASH3A	-2.2645
YWHAB	-0.285625
TPRX1	-0.138
LY6G5C	-0.0665
SLC7A2	-1.678375
CLK1	0.417
HSD3B7	1.107
VDR	-2.41775
C16orf74	-1.0035
ACE	0.49125
PSMA2	-0.264
CCDC131	-0.79275
ZNF213	0.1915
EML2	-2.05275
ALS2CR13	-0.5265
GLYATL1	-3.435
DSPP	-0.197
DHFRL1	0.1735
C10orf30	1.0885
SH3RF2	0.542833333333333
LOC197322	-0.137666666666667
DLL3	-1.8225
TIGD7	-0.6425
GFRA3	0.89625
CPA1	4.43383333333333
RTN4	2.69783333333333
PPT2	-1.06666666666667
FASLG	1.47875
FOXP4	0.767875
RPL26	0.27
GNL3L	-2.12183333333333
FMR1NB	-0.256
CD163	7.128
SGPP2	-0.7125
GIMAP2	1.0865
CD37	-0.0335
DPT	5.70016666666667
NBLA00301	3.771
RGS5	3.18625
C9orf4	0.2445
ACTL8	-3.83066666666667
PRKAR2B	4.600375
OPLAH	1.176
C20orf134	-0.1315
SPACA5	0.24575
TBL1X	-0.486
TSPYL3	-0.0205
CHCHD3	0.036
CRKRS	-0.382
GPR65	3.2535
DFFA	-0.5375
FUT1	1.033
C6orf204	0.0993333333333333
TMEM51	-2.15875
ZNF580	0.506
CMTM2	1.238
C20orf200	-0.0835
EZH1	1.61016666666667
FDX1L	0.2085
MRPL32	-0.2665
PCAF	1.1135
ALOX15B	-0.408166666666667
CD59	1.14070833333333
CDK9	0.199
ERP29	-0.753666666666667
TTR	-4.88475
BCMO1	-0.2445
DDIT4	-0.0019
PTGDS	3.93825
C3orf63	-0.504833333333333
BST2	0.03825
CYP1A2	-0.475833333333333
C5orf25	-0.6755
STX1A	-1.44635294117647
OR2A12	0.789
SH3BP5L	-0.6355
SERINC5	-0.231125
USP6	-0.7301
MRPL3	-0.482333333333333
POMP	0.40975
INPP4B	-2.38814285714286
GMPPB	0.56575
EAPP	0.1705
AHSA1	-0.587
ABCA11	0.0645
SLC5A6	0.049
HIVEP2	1.2955
SUMO2	-0.5055
KIAA1822L	-1.385
C11orf67	2.1245
TXK	-0.522428571428571
PHCA	1.6695625
ICAM4	-1.89266666666667
FPGS	0.832666666666667
SNRPA1	-1.98325
KCNJ4	-0.678
KIF6	0.4914
HIST1H2BG	-2.536
SLC5A5	1.04925
ZNF354B	0.163833333333333
IL12RB2	2.17625
C11orf76	-0.4565
GAL3ST2	-0.2195
AIFM2	3.83675
SYNC1	-0.26725
UBL3	0.897
PIK3CG	-1.564
NLN	-0.7039
BCORL1	-0.13775
CD5L	-0.2615
ZNF238	0.7275
KIAA1394	-0.3095
C16orf55	-1.0859
CYP3A7	-0.45975
KRTAP3-1	-2.6875
TFDP1	-0.943666666666667
MND1	-5.78375
NODAL	-0.402833333333333
GTPBP4	-1.1675
TUBGCP2	0.6855
SLITRK5	-3.3625
CIC	0.17725
CD79A	0.0198333333333333
SAMD14	-0.227833333333333
TNPO3	-0.4355
OR10G3	1.749
OR10G8	0.3035
CCDC111	0.0735
HOXC9	0.7115
DCUN1D1	0.655
CYB5R1	1.13925
TSR2	0.4695
DAB2IP	1.0326
SLC6A5	0.493
RAB3D	0.30625
DCUN1D4	0.526333333333333
ERBB3	-2.88358333333333
SDC1	-3.15125
ATP6V1H	0.126166666666667
SYK	0.6015
ST20	-1.464
C13orf30	0.9165
WDR40A	0.0838333333333333
ADMR	0.3265
LOC388335	4.67025
ACSM1	-2.657
TDG	-1.27708333333333
FLJ11235	1.547
MRPS5	-0.365833333333333
AGPAT2	3.941
SLC12A1	-0.160285714285714
CYP27A1	-0.47175
THAP7	-0.696
XPO1	-0.934333333333333
ALMS1L	-0.3625
C1orf2	-0.697875
ZNF777	-0.386666666666667
CAMK2A	-0.3055
SMC1B	-1.1985
IHPK2	-0.657133333333333
LEMD1	-4.3985
NKD2	-0.7989
CLU	1.75021428571429
ARMETL1	1.823
PABPC4	-0.626
CXCL12	4.1355
TFAP2C	-3.6025
TTTY8	-1.164
ABCB10	-0.4091
ENDOD1	0.376
IDI1	-1.026
KCTD6	0.439833333333333
CCDC105	0.255
ULBP2	-1.52533333333333
ZDHHC5	0.327
WNT8A	-0.52325
COMMD10	0.2715
KLHL12	-0.197125
GPR50	0.604
NR5A2	0.859125
OXGR1	1.88083333333333
EHD3	-1.4575
CAPRIN2	-0.486375
KLRC3	-4.362
SF3B1	-0.242142857142857
IPO7	-0.53375
ALDH1A1	2.86683333333333
ANKRD5	0.493125
TSNARE1	0.838
DDEFL1	0.8125
RNASEL	0.9445
DNAH9	1.372
HELLS	-3.8695
TNS4	-2.977
NAV1	1.3468
KIAA1409	0.07625
C20orf26	2.54383333333333
TUBG1	-0.67025
IRX2	-0.0215
CNGA4	-1.036
MGC50559	2.08516666666667
OR4K17	0.092
TM2D2	0.569166666666667
FAM32A	0.3455
TXNDC14	-0.365
CCBL1	-1.254
ANK1	-2.0684
PRSS23	-2.542
PPM1L	1.126
SPATA20	0.35275
APCS	0.59
C14orf122	-1.13133333333333
PSMB5	-0.02625
C6orf10	0.256111111111111
SETDB2	-0.158666666666667
SPNS3	-1.66025
SGMS2	1.66166666666667
MXD3	-1.97883333333333
MON2	0.1289
CARTPT	-0.00374999999999997
HNF4A	-0.893833333333333
RABEP1	0.706
TNFRSF10B	-1.705125
USH1G	-0.54
PPAP2B	1.67483333333333
TMEM16K	0.32225
CTDSP1	1.86833333333333
CDK5R1	-1.41566666666667
GABRR1	-0.173
OPN1LW	0.0565
FAM98C	0.392625
DBN1	0.355875
ACAD10	-0.02975
QTRTD1	-1.496
WNK3	-1.93233333333333
RPS19	-0.996875
C1QB	3.478375
OTUD5	-0.05625
SLC41A2	1.461
TMEM22	1.87466666666667
KHSRP	-1.45716666666667
TNFRSF11A	-1.42616666666667
FBL	-1.43733333333333
IBTK	0.1675
OXER1	-0.1515
CBLN4	0.322375
GPR172B	0.277166666666667
CFTR	-2.22175
VSX1	1.7285
CAMK1D	0.081
LOXL3	-1.88975
RTP4	0.2995
SLFNL1	-0.28425
KIAA0828	-0.544375
PAR5	0.184
LOC723972	-0.18425
GDI2	0.39375
CEBPA	3.1929
MLF2	-0.272166666666667
AFMID	-0.88575
ALOX12B	-0.49475
BPHL	0.67675
COX5B	0.3435
S100A10	1.5654
THOC6	-0.67025
NHN1	-0.13625
RRP12	-1.06583333333333
ARID3B	-2.6165
CD3G	-4.02566666666667
KIAA0133	-1.156
NAT11	-1.45666666666667
PPAT	-3.91766666666667
SIRT3	0.5998
TCERG1L	-2.30025
NIPA1	-0.3026
DPP8	0.6837
IL7R	-1.141
ZFP64	-0.21925
DMAP1	0.3503
TRMT12	-0.245
TLR4	3.534
WFIKKN2	1.2865
RAB12	-0.133
DDX51	-0.202666666666667
KIAA1086	-3.4705
ZNF295	-0.036
ACVR2B	-1.55928571428571
LOC494150	-0.448
ZNF517	0.0815
DNASE1L2	-2.40983333333333
SUFU	0.621
LOC283677	-0.528
LMO3	4.52833333333333
PPP2R5D	-0.00616666666666667
ZNF587	-1.4711
HIST4H4	0.04925
CYP2C8	0.1875
C1orf80	1.18916666666667
DOCK5	-2.1305
C9orf24	3.4115
OR5AR1	2.184
C11orf24	-0.07125
UNQ1940	-0.477
CAP2	2.08366666666667
TIMM44	-0.17275
DSEL	0.5129
ROM1	1.50575
FBXO4	0.477875
MYLC2PL	-2.11175
MLH3	0.5106
NOX1	-0.176
DPEP2	2.03375
DNAJB5	0.35
RLTPR	0.805
MBIP	0.0958333333333333
COPB1	-0.2585
SFTPA1B	0.1275
C10orf4	0.8767
PRELID1	-0.4115
NOLA1	-1.18625
C19orf24	0.4845
TLR9	-1.377
HLA-DMA	3.61391666666667
HCRP1	-1.0985
GPR137	0.277833333333333
ITGA11	-0.4855
PHF13	0.911833333333333
MARK4	0.190166666666667
METTL4	-0.63925
MBD3	0.0716
LOC134145	0.9225
FGF3	0.49175
SLC35A3	0.376375
CLEC16A	-0.5275
AMOTL1	0.434666666666667
FLJ31438	-2.2715
PAICS	-2.600875
TOMM40L	0.334833333333333
MMD	4.13875
KLK10	-1.5136
NIT2	0.2815
SERPINB10	0.45825
KLF15	3.2891
CCDC5	-1.31275
WSB2	0.62725
ME3	3.010125
CACYBP	-0.485166666666667
TCTN2	-0.026
JAK1	1.55925
