Hybridization REF	TCGA-BH-A18N-11A-43R-A12D-07
TNFSF13B	3.35
DENND3	0.339
JARID1D	-2.98775
HIST1H2AK	0.0621428571428571
LOC93349	-0.4361
SSH1	-1.1976
ENSA	-0.8615
LOC219854	0.773666666666667
CKAP2	-2.1374
DKFZP564J102	1.67983333333333
MGC87315	-0.335333333333333
HNRPAB	-1.67475
AMH	-3.019
ZNF526	-0.3515
BRUNOL5	-0.2456
CACNG3	0.440833333333333
TRPM1	-1.386
PPP2R1A	-0.666875
COL2A1	-1.53375
DDN	-0.471166666666667
FLJ25770	2.33691666666667
HK2	-0.762285714285714
ELOVL6	-1.588
MDK	-0.965
EPHX1	1.16325
RASSF2	0.6485
DKFZP434B0335	-0.39325
DLX3	-0.149
PRTN3	-0.436
AVPR1A	1.1815
C21orf125	-2.26825
TNFAIP8	0.480833333333333
GNB2L1	-0.3195
CALCRL	2.90725
SCGB2A2	7.95766666666667
UBXD7	-0.29975
ZNF674	0.724
TMEM35	0.853125
BRSK2	-1.49425
HECTD3	-0.5095
TMEM188	0.556
LGALS9	1.01175
SCARB2	0.98975
USP34	-0.0384166666666667
C17orf28	0.503416666666667
ZDHHC23	-0.58925
AQP12B	-0.087
SLC16A3	-4.083375
APLP2	0.234875
ITIH2	-5.55075
MICAL3	0.100625
TNNI3K	1.6843
HDAC2	0.027125
PRR7	-2.6074
THBS2	-0.141125
LOC751071	-0.9775
CA2	2.58716666666667
RANBP17	-0.3015
RLN3	0.00424999999999999
CRYZ	0.951
GBAS	0.706333333333333
TAS1R1	0.26325
MPZL3	0.938
PCDH8	-0.3215
HSP90B1	-0.0245
KCNK15	-0.7615
TNIP2	-1.47516666666667
GPR146	1.8715
NOL6	-1.277375
SPC25	-6.01055555555556
STEAP2	3.08271428571429
VAMP3	0.467
TCIRG1	-1.3225
ZP4	-0.839166666666667
PARL	-0.169875
TRIM39	0.132333333333333
KIAA1305	1.557
CRNN	0.4225
GRN	-0.61
HSH2D	-2.51175
SCAMP1	1.0554375
KIAA1913	1.47975
PTS	-0.01125
BANP	-0.278785714285714
PRKACG	-0.255
ADCY6	0.422666666666667
C16orf46	0.33
CYP51A1	-1.2435
DDC	-2.67725
ANPEP	0.8295
PROM1	2.77833333333333
SIGLEC10	1.059
COPG	-0.6855
FAM26E	1.810375
TRIP4	0.72325
SNX3	0.902
C1orf175	1.19666666666667
PPY2	0.40675
C14orf152	0.517
FTSJ1	-2.2115
DST	1.66585
LOC554235	-0.40025
GLRX5	-0.2815
C20orf12	1.667
CAB39	0.553833333333333
MSH2	-1.12883333333333
PIP4K2C	-0.2105
CYLD	0.9125
WTAP	1.040625
MGAT4A	1.326
TSC22D4	-1.1008
CHRM2	-1.96
PPYR1	-0.2555
CCNH	0.425166666666667
RRM1	-0.95
ECAT8	-0.442
LOC400120	0.835
GABRA4	1.309375
C14orf4	0.965666666666667
C1orf59	-0.5095
CTDSPL	0.939166666666667
NHEDC2	-0.3305
PDE11A	0.9178
KLHL29	2.532
CD5	-1.0301
TSPAN9	1.0768125
WDR67	-1.575
THUMPD1	0.7216
C18orf17	0.0455
CLYBL	1.15516666666667
FLJ13231	-0.519625
CMBL	-0.52725
LECT2	-0.62625
NKAPL	4.41816666666667
LOC654780	0.3095
OR4C6	-0.00900000000000001
RAB30	0.458333333333333
TSSK4	-0.466
TMEM163	0.524
OSBPL11	1.1375
GNB5	-0.176833333333333
CCL21	2.095
C1orf121	-0.0313333333333333
FMO2	4.65866666666667
RPTN	0.647
MSTN	1.329
VCL	-0.0855
FYTTD1	0.567
C11orf1	0.40825
CCDC88C	-0.2379375
HFE	-0.0995555555555556
MOGAT1	1.115
FAM125B	0.973
IRGQ	-0.319
RAVER2	0.56975
AKAP5	0.0615
SSSCA1	-0.81125
C11orf63	1.595125
ACTG2	4.0875
PORCN	-1.0965
DTL	-4.31836363636364
TMEM151	-0.104
FAM122C	0.08525
RSAD2	2.0602
BAT4	-0.0515
KRTDAP	-0.403833333333333
MYH8	-0.0425
CRTC3	-0.0275
LRRFIP2	0.3756
INTS4	-0.574333333333333
TTN	-0.534166666666667
SLC26A5	0.356
PLLP	-0.5655
RGS6	0.364875
SRGAP3	0.29325
ZNF525	0.0728333333333333
NBR2	-0.6745
C13orf1	0.487
ZNF137	0.341
CEP27	-1.144
BEST2	0.0175
RNF121	-0.728
DMRTC2	-0.0773333333333333
C8orf76	-0.18625
BCCIP	0.25125
MEST	1.12225
HTRA2	-1.1835
ANGPTL2	2.1655
ILKAP	0.348666666666667
ERAS	0.1235
HBS1L	0.0612500000000001
CPA5	0.337
TMEM30A	1.3355
CD300LF	1.61016666666667
WISP3	4.7
CRK	-0.388928571428571
PDS5A	-0.0099
BRPF3	0.0488333333333333
NEDD9	1.199625
SMPDL3B	-0.1915
PSG6	-0.8005
PSMD13	-0.949
ETV5	-1.1798125
OR51A4	0.216
BTBD7	1.08308333333333
GSTO1	-0.845
hCG_16001	-0.049
MAD2L1BP	-0.475666666666667
COX6A2	-1.491
SCNN1A	1.23983333333333
LSM1	0.242166666666667
UGT2B11	0.20475
IDUA	-0.2335
PPP2R3C	-0.0361666666666667
COX11	-0.377666666666667
PDZK1	3.01225
ZNF443	0.515333333333333
MGC21874	0.437333333333333
ZNF323	1.352
KRTAP10-10	-0.073
CXCL6	1.0865
SLC34A2	1.4998
LOC284402	0.293
NPTN	1.22741666666667
UPP1	-1.98358333333333
SLC6A9	-1.529
OR7G3	-0.41575
CISD1	-0.93
ZNF545	0.5625
SYT14	-0.257
NT5C3L	-1.14316666666667
ZNHIT3	0.318833333333333
SNRPD3	-0.23325
KIAA0701	0.36825
UNC93B1	-0.839166666666667
GMNN	-1.139875
SPCS2	0.403666666666667
LOC388524	-1.0335
NAPRT1	-0.542375
PNLIPRP1	-0.83175
OR6V1	0.188
PRKAB1	-0.8975
EYA4	-2.52016666666667
KIF20A	-5.08625
ALG10	-0.1345
ITPKC	0.600333333333333
LMX1B	0.150333333333333
RPUSD4	-0.444166666666667
C7orf34	0.0353333333333333
DLGAP2	0.64625
PFN1	-1.8155
MICALL2	-1.51
ZNF654	0.4295
SS18L1	-0.38125
SLC16A8	0.6495
MKI67IP	0.0893333333333333
ITGB3	-0.64225
TCEA3	1.71575
CEP152	-2.28573333333333
CLIP1	1.076875
ZNF75	0.6064375
ATP5C1	-0.0836666666666667
NUDT5	-1.04383333333333
PSCDBP	0.51975
UBP1	0.5035
RBM27	-0.12025
C13orf15	3.108875
ZNF282	-1.5015
ZNF222	0.5001
COL10A1	1.027
PRDM15	-0.796875
TTTY5	0.338
FAM9C	0.00783333333333333
C20orf67	-0.612
GNG13	-0.47
F12	-2.71475
C1orf41	-0.96675
CPXCR1	-0.7665
GSK3A	-0.077375
SUPT6H	-0.737833333333333
PI16	4.06166666666667
ELL2	0.474166666666667
C9orf167	-2.07266666666667
PVRL3	-0.1855
FLJ38596	0.95275
ADAM20	1.1555
GPR89A	0.0485
GPR87	1.407
ZNF30	0.57075
SMR3B	2.65325
ZNF770	0.057375
TRPC4AP	-1.39616666666667
DKFZP686E2158	0.610166666666667
C2orf28	0.181333333333333
FREM1	2.12766666666667
LAMA4	1.93716666666667
ADPRHL2	-0.9685
EIF4G2	0.121833333333333
GUCA1A	0.188
CTNNA2	-0.74525
NUDT15	-0.161666666666667
CEPT1	0.683166666666667
ZNFX1	-0.416
CCDC92	0.70875
TDRD1	-1.2105
KCNK5	-1.60833333333333
ETNK1	0.097
LTA	-0.0875
TTPA	0.334166666666667
B3GALNT2	-0.640875
SC65	-2.73433333333333
PEX5L	-0.8885
EPS15L1	-1.242
MGEA5	0.75375
HIST1H3A	-0.01375
ING1	-0.023
BCAT1	-3.094125
ORC6L	-4.31445454545455
KLK11	-0.983333333333333
C19orf28	-2.22375
DNER	-3.236625
MED22	-0.8975
ETV6	0.902583333333333
CHAC2	-1.3675
CD300E	-0.2335
CEBPB	0.646083333333333
ZNF398	0.31725
LRCH3	0.0845
HMGA1	-2.76566666666667
CAPN7	0.706833333333333
MGC5566	-2.84325
CCL3	3.59771428571429
NANOS1	0.68175
ZFYVE19	-0.58
APITD1	-0.750666666666667
PARD3	0.7265
IRAK4	-0.384
SERPINI2	0.3345
CEP170L	-0.03725
TTC9	1.692375
MYOM3	-1.606
MLPH	0.1885
LOC222699	-0.56
NRG1	0.700916666666667
TBC1D9	3.59536363636364
TTK	-4.46633333333333
ZNF557	0.46
DDX41	-1.49466666666667
FANK1	2.879
UBE2D2	-0.438875
PSMB10	0.284375
MYH7B	0.963
GABARAPL2	1.0315
MARVELD2	1.17166666666667
DGCR2	0.799833333333333
UNC45A	-1.012
C6orf72	1.089
ZNF683	3.11875
GIT2	0.275
CASK	0.569666666666667
C14orf161	3.20383333333333
LRRC44	-0.302
TIFA	0.9145
UTP11L	-0.23375
C6orf65	-0.516
FDPS	-1.3
DUSP9	-2.6364
SLC17A8	-0.97375
OR51G1	0.034
NANS	-0.61525
OLFML1	2.2335
ATP10B	-0.549
NPAS3	1.21175
PRKCA	-1.4153
GGA2	0.0589375000000001
LCE4A	0.7235
SPANXN3	-0.6245
CCDC115	1.76975
SDCCAG3	-1.38275
GLIPR1L1	0.66725
TTC1	-0.00975
C17orf76	1.222
MAD2L2	-2.5925
HIPK1	-0.0108
LRRC3B	2.82416666666667
CLN3	-1.18531818181818
C17orf47	0.574
FMN2	-1.451375
TUBB1	-0.7445
WAPAL	-0.00366666666666665
C3orf21	-1.865125
SCN5A	-0.2702
SMYD1	0.765
BEX5	2.4515
ZNF192	-0.918
SEC22A	0.145666666666667
GRIA2	1.23514285714286
KIAA0825	-0.79725
NUSAP1	-4.94872727272727
LANCL1	0.063125
C15orf40	0.4815
ZNF645	0.221714285714286
GPR61	0.51975
NLRP14	0.0925
SNX21	0.0255
C1QTNF8	-0.1645
C17orf46	0.59375
IFNA8	0.0045
SPRR1B	-1.127
FLRT1	-0.43175
SNX17	-1.23816666666667
ASB2	0.569
HBG1	-6.862
RPRML	0.546
JOSD2	-0.688666666666667
PLSCR3	0.63975
SPOCD1	-1.9755
RAB39	0.07
GHRH	0.991
ITIH5L	0.17
C17orf37	-0.2055
SMCR8	-0.0505
DPY19L2P3	0.184833333333333
IL11RA	1.61633333333333
GDF3	-4.45033333333333
RPS6KB1	-0.7965
DNAJC19	0.5927
TOP1	-0.65325
CRCT1	-1.5255
MPST	-0.245
DPM2	-0.795375
FAM38B	-0.230333333333333
SLC18A1	-2.56
FARP1	-0.391
PAX7	-0.29075
TUBD1	-0.837
GNL3	-0.26425
BTG2	2.10653333333333
NDUFS6	-0.639
C1orf79	-0.88925
ERAL1	-1.151
ECHS1	0.80275
VPS4A	-0.785833333333333
CYP11A1	-0.15875
ABCC6	-0.344785714285714
PBX4	-0.663
MOSC1	2.191
NCF4	0.85975
HYMAI	null
NAGPA	-1.238875
OTOP2	-0.0765
ACOT12	0.02375
MTHFD2L	0.642
LOC441376	3.73575
C19orf34	-0.2975
RAB1B	-0.90725
ALDOAP2	-2.916
NTRK1	-2.568
ARTS-1	1.9329
SLC6A11	-0.404
NAP1L2	2.48975
CNGB1	-0.2145
EPB41L4B	2.02136363636364
FAM134B	2.613125
HS3ST3A1	-1.16616666666667
CPXM2	6.407
SIRPB2	-0.224
CHORDC1	-0.293
TRIB3	-2.413
SLC2A5	0.93225
C2orf49	-0.567166666666667
DDX5	0.5475
OR5L1	-0.8755
ANAPC4	0.634166666666667
ZSWIM1	0.26475
LOC93622	-0.6145
KCNK3	-0.4611
RP11-35N6.1	-0.845375
ZFP161	0.698
AQP9	2.41725
SLC15A2	0.0948333333333333
MREG	0.469833333333333
OR9I1	0.258
PDLIM2	0.03625
ADAM7	0.2475
GSTCD	-0.406833333333333
WDR21A	-0.000375000000000007
SLC12A8	-0.0658333333333333
TMEM174	-0.08675
IGSF3	-0.621583333333333
LRRN1	1.2645
LOC402117	-1.027
SRPK1	-1.11866666666667
LY6K	-1.0468125
NFIA	3.1795
PTCD3	-0.52025
LEP	4.083
PCDH21	-0.7745
MAPKAPK2	-0.769714285714286
NMNAT1	-0.2695
LHFPL2	0.115875
C9orf43	0.36975
DIP2A	-1.48416666666667
ACTR8	0.303875
CCDC34	-0.57075
PTPN22	-0.6925
ITGA3	-1.043875
FAM129C	0.4915
RABGGTA	-0.620333333333333
UNC45B	0.5735
KIAA1033	0.586
ZNF510	-0.0055
CYP2D6	-1.03116666666667
SLC26A10	-1.2945
STX8	0.65025
LUZP1	-0.10525
WDR89	0.084
EIF4G3	-0.3599
C5AR1	0.529375
ZNF623	-0.7195
A2M	2.17575
TGM7	-0.5665
GRPEL1	-0.51
LMNB2	-2.7912
ROCK2	0.281166666666667
SNX16	1.094875
CCDC66	0.86675
ANXA3	2.8715
KIAA1609	-0.338875
EED	-0.37425
RNF32	0.5725
HES1	1.4305
CLC	0.0473333333333333
ISL1	0.6386
KIAA0528	0.595
MANEA	0.75325
C1orf61	-1.7215
hCG_2001000	0.11925
RAPGEF6	0.1445
KIAA0020	0.214666666666667
NEIL1	1.8325
C16orf45	0.28675
RBM10	-1.003
C10orf125	-0.839375
MRS2L	-0.406
DNAH17	-1.014
C19orf10	-1.39675
C1orf160	-0.1515
SLFN12	1.433
EXOC3	-0.754333333333333
HIST3H3	0.11975
NCOR2	0.290833333333333
TNFRSF9	-0.669
MFSD8	0.86225
ALX1	-2.853
NOL1	-2.55775
PODN	3.50375
TIAL1	-0.942
HIST1H1E	-1.84875
NPY6R	0.40425
TM4SF4	1.2665
CORO2A	-0.585
ETNK2	-1.60583333333333
APOE	-0.4587
ANGPT4	-0.5905
HDGF2	-2.2735
G30	1.362
ST8SIA4	-0.178428571428571
F2RL1	0.379375
FAM19A4	-0.5045
CCAR1	-0.19925
B3GNT7	-0.23825
OPHN1	0.0489
DSCR6	-1.8365
C21orf13	1.00783333333333
GAS2L1	0.213333333333333
RFX3	0.3015
COPS4	0.742375
BCHE	-0.574333333333333
BCL2	3.20575
HBZ	-5.01266666666667
ARL13B	0.926
MAPBPIP	0.40575
MYO15B	0.160875
SPZ1	1.7945
KIAA1324	3.32788888888889
PLCL2	0.463
C4orf29	-0.04525
WDFY2	-0.318125
ZNF284	-0.145
NAALADL1	0.446
DUSP5	1.07066666666667
PXDN	0.0397500000000001
SLMO1	-0.6435
TNXB	0.1435
BIRC7	-1.577
A4GALT	0.272833333333333
TIMM22	-0.63925
FAM110C	-0.156
TOMM34	-1.66975
ABHD9	0.0775
ADAM32	1.5905
CRHBP	2.9525
AQP2	-0.082875
LOC130355	1.367
ZNF187	0.913333333333333
ZNF816A	0.5155
F7	-0.47875
CNOT1	-0.7346
SLC13A4	-1.0035
ZBTB11	0.02125
B3GALT5	-0.9555
EXOC2	0.398833333333333
IRS1	1.5551
TMEM1	0.3045
MRPL34	-0.734
SAMM50	-0.61725
CDC42EP3	0.94825
HSF2	0.000400000000000003
MFN2	0.8175
TSPAN7	1.59683333333333
NUCB1	0.137
RHOH	-0.217
ARL16	-0.102
TACR1	0.08875
SFRS5	0.4765
SNX25	0.259125
RHBDF1	-0.5585
PCDH18	3.74283333333333
HMG1L1	0.23275
MYO5C	1.82175
MAPK10	1.107
LDHAL6A	0.363
NUDT12	1.6315
NCAM1	-0.388625
GLIS2	-0.829
GGTL4	-1.0495
DAPP1	-0.1445
ATF7	1.025125
KIAA0748	-1.284
NFIL3	0.8415
TM6SF1	1.2206
SEZ6	-0.253875
NANOS3	0.360166666666667
DNAJA3	-1.196
CLDN6	-2.6695
CIITA	2.3101
EPHA4	0.250083333333333
FANCC	-0.86325
CMTM3	-0.365375
PSG3	-0.26725
MRPL15	-0.348
C21orf59	-0.4235
PLCXD2	-0.11525
C2orf34	-0.55325
UBE2L6	0.273625
MED14	-1.565
HP1BP3	-0.54
C6orf208	-0.3485
TPBG	0.32175
OSR2	0.633875
XPC	-0.860166666666667
KLHL7	-0.13075
CCR3	-0.934
AGTPBP1	0.319833333333333
PCSK6	-1.131
STAT5A	-0.9309
FAM18B	1.15425
LONRF2	0.2585
PTPN2	0.035875
SF3A3	-1.36083333333333
EFCBP2	-0.22875
HCFC1	-1.6035
AHNAK	0.7687
ACTR5	-0.871
KIF14	-5.20428571428571
TENC1	1.4285
HEATR5B	1.607
YIPF2	-0.613833333333333
MYEOV2	0.410166666666667
DUSP18	1.17825
KIAA1012	0.6175
AHR	0.968166666666667
C17orf53	-2.45766666666667
PTPRH	-3.85225
ATP6V1C1	0.367
TAS2R3	0.0285
LOC440356	-0.98725
COQ10B	0.97275
PSMF1	-0.102166666666667
SORBS2	3.37516666666667
NFE2L2	0.78675
TMCO7	-0.425
SH3PXD2A	-0.0564
SH2D2A	-1.872
SPINK5	-0.759
MRPS24	-0.7815
OPA3	-0.648
TRAF7	-1.19333333333333
C4orf35	-0.168166666666667
MT1G	-0.2405
MGC39545	0.045
HS1BP3	-0.824333333333333
OR2B2	0.073
CHRM4	-0.5225
SFRP2	2.2155
RIC3	2.53975
ART1	0.4555
C6orf1	-0.05225
DUS4L	-0.20575
C10orf104	1.414
TNFAIP6	2.73925
RTEL1	-1.80925
CCT4	-0.6203
ZNF709	0.50825
CHMP6	-0.5585
UPP2	0.451
CYP19A1	-1.38025
CD151	-0.677166666666667
NDUFA13	-0.474666666666667
ARFRP1	-1.388
FAM26B	2.038
CRYBA1	-1.5325
MRPL41	-0.646
NPFFR2	-0.310625
HRH2	-0.126
SCAMP3	-1.33433333333333
MTMR6	1.165
MTG1	-1.82733333333333
UBTD1	0.34375
CRABP1	-1.515
FLJ33790	-0.7612
KIAA1908	-0.4895
GPR158	-1.46175
PACSIN3	-1.67733333333333
OMD	4.17433333333333
CATSPER1	-1.31316666666667
HOXB8	-1.10725
FBXO46	0.354
OAS1	0.481166666666667
SVIL	1.241
PHB2	-1.07325
ADCY3	0.4405
NDRG2	2.72033333333333
ERMAP	0.9544
APBA2	-2.166
IGSF9	0.677
WNT6	0.0206428571428572
MYCBPAP	2.02975
ATP2B2	-0.0235555555555556
CPVL	0.0612
TRAM2	-0.920666666666667
NOP5/NOP58	-0.60625
ZNRF4	-0.178
TLK1	0.405875
MTMR12	0.220071428571429
ZNF384	-0.8025
FAM9B	-2.80125
RPN1	-0.1136
PMVK	-0.275
EIF3D	0.0523
SIX2	-1.23225
HPS1	0.276285714285714
RNF7	1.027
PSKH2	0.396
KCTD13	-1.09966666666667
CSMD3	-0.000200000000000006
FBF1	-2.021
IL8	-4.421125
SERPINB13	0.142
FBXL20	-0.34875
BLR1	-0.15
SH2B1	-1.08266666666667
RFNG	-1.29125
RAB20	0.5695
RBM7	0.735
POLR1A	-0.958333333333333
TMPRSS4	-3.3225
TAF9	-0.261875
TERF2	-0.0675
TNFRSF1A	0.488666666666667
ACADVL	-0.487833333333333
GTF2H5	0.8355
EDG8	-0.554333333333333
C9orf140	-3.305
UST6	0.1075
ZBTB8OS	-0.23975
ZNF710	-0.95
GPR174	-1.2695
ATP6V0A2	-0.2965
KIAA0319L	-0.157583333333333
XKRX	-0.8755
DOPEY2	-0.1411
SDHD	0.439916666666667
SUMF1	1.35025
OSM	1.79825
OPN3	-1.477
DAGLB	-1.61833333333333
PPFIBP1	0.7524
TRIM63	-1.4
C10orf53	1.696
LYPD3	0.0233333333333333
BCL7A	-0.393625
AGER	-1.0825
TCF19	-2.504125
SAT2	1.14
PFTK1	0.242
GABRE	0.03775
C15orf38	0.8973
FIS1	-0.254
KCNV2	-0.14275
CLPS	0.11375
PPCDC	-1.0675
FOXN2	0.37
NT5E	-1.5276
CD83	0.605
IL18	0.361375
VPS16	-1.03725
IGFBP2	-1.62916666666667
NOTCH2	1.143
SIGLEC1	2.009875
CD93	5.6665
SULF2	-0.60375
CEP164	-0.465875
P53AIP1	0.871166666666667
TOR2A	-0.4785
ZNF136	0.5705
MGP	4.2633
CCDC144A	0.809
TRPC1	1.099
SMS	-0.853
MAPK7	-0.326
RRAGC	1.4995
PARD6A	-0.645
NUB1	-0.122
SYNGR4	-1.20225
OR11H12	-0.393
WIF1	3.256625
GCH1	0.40925
OR11H4	1.15
SLC44A5	0.6445
GPRIN2	2.11266666666667
LOC401431	1.4745
CPA4	-2.4517
MELK	-5.68177777777778
IL15RA	1.2635
CUL3	1.501625
HMBOX1	-2.709
PODXL	-0.936
CCT6B	1.68716666666667
COMTD1	-1.38825
MUC20	1.40016666666667
GPX2	-2.796875
ITK	-1.195
FBXL5	2.38175
C13orf27	-0.9115
DEFA5	0.9065
TRHDE	0.5105
MTP18	-1.80316666666667
UQCRQ	-0.6987
ITGB2	0.67625
CSRP2BP	0.79325
TAS2R44	0.1845
PHPT1	-0.30275
FAM44C	-0.316
ERH	-0.73525
MPHOSPH1	-1.89966666666667
MORC1	0.022
PARVB	-1.6035
LAMA1	-2.204
PGBD3	1.0155
GIMAP6	4.90025
AREG	1.62183333333333
LIPT1	0.992
MGC99813	-1.794
C1orf201	-0.200166666666667
GRIN2A	-0.754888888888889
MAN2C1	-1.927375
NSUN5	-1.6035
SF3B5	0.24825
MYC	-0.29475
NRXN1	3.668
ZNF18	0.47475
SPDYA	0.019125
SLC37A1	-0.095
DECR2	-0.2635
ANKRD38	1.35625
SPTLC3	-0.873666666666667
SUPT16H	-0.68525
DTWD2	0.59725
ULBP1	0.029
ZADH1	0.831333333333333
OIP5	-5.01525
IL10RB	-0.250166666666667
OTUB2	-0.3895
VWA3A	-0.558166666666667
SPIC	0.775833333333333
OR6C4	-0.63
PSCD4	1.4955
DPY19L2P2	1.5915
TRAPPC6A	-0.0918333333333333
C21orf2	-0.339333333333333
CEMP1	-0.08725
LIN7B	0.412
E2F7	-4.10233333333333
VCP	-0.9781875
LAMA3	2.40908333333333
BGN	-0.41825
GPR160	1.02466666666667
COCH	-3.41433333333333
GPR81	2.19516666666667
APOBEC3F	-0.78675
tcag7.1017	-1.00425
C1orf32	-0.0795
SCGB1D2	6.5535
FLJ43987	0.6385
C6orf170	0.181
KLK9	0.172
GPD1L	1.35375
VPS37B	-0.27375
ATG3	-0.0245
ADAMTS17	-0.2015
KLHDC2	0.803
NDUFV2	-0.2905
BLK	-3.0305
MATN4	-0.7615
GPM6A	2.364
GBP4	3.16183333333333
TMEM162	0.232666666666667
PKP2	0.354
HRASLS	0.484666666666667
MMP1	-6.57775
SFXN3	-0.5418
FSD1	-2.50466666666667
ST6GALNAC3	0.9045
CA12	2.1242
NCOA6	0.1295
C19orf58	-0.7349
PPP4R1	-0.638333333333333
MAN1A2	0.609166666666667
IKBKAP	-0.883
UPF1	-0.127833333333333
KIAA1219	0.272
WNT16	-0.2045
SNW1	0.187875
IL18RAP	3.221
RPP30	-0.17
CDC40	0.456714285714286
SETD3	0.315
SLAMF6	-0.3225
ELK4	-0.681
TRIM47	-0.578333333333333
ACOX3	1.13025
TRIM6	1.441625
KIAA0372	0.146833333333333
TP53AP1	1.0535
SMURF2	-0.919
ADAD1	-0.234
EBP	-2.0605
KRTAP13-2	0.3585
FLJ36874	-1.136
TOR1A	-0.335666666666667
P2RY4	-0.9415
GPBP1	0.6045
TRPV1	0.206875
ADAMTS12	1.53233333333333
PES1	-1.4979
ATG4A	0.672666666666667
MAGEA10	-5.247
WFS1	1.19725
CC2D1B	-0.823333333333333
PABPN1	-0.900125
SLC25A30	1.2335
SLCO1C1	1.35366666666667
SLC22A5	1.65925
KIF23	-4.22266666666667
SYN2	0.870833333333333
ASPN	7.0625
CENTG2	-0.87475
QSOX2	-2.2615
FLJ10815	-0.367
STK24	-0.4588125
SPEG	0.7005
STK10	-0.574
DACT2	2.313
AAAS	-1.647
SSX3	-1.305
ABCD3	0.936
C4orf12	1.724875
PARVG	-0.557166666666667
FIG4	0.51275
C9orf46	1.159
TMCO6	-1.0585
IGHMBP2	-1.65575
DUS2L	-1.58366666666667
FAM3C	0.7970625
TMEM16D	-0.43675
DCTN4	0.779
KCNH3	0.46825
EIF2AK2	0.02975
AP1S3	0.091375
CST4	-0.2265
PAM	1.5049375
NUTF2	-1.78375
CITED2	1.0922
SLC39A4	-1.51125
C2orf52	-2.788
GRM3	-0.2245
C12orf49	0.063
CCDC49	-0.0758
GRAMD1B	-1.53425
FNDC4	1.50025
SIAH2	-1.165125
GDPD4	0.57025
C21orf87	0.240375
ATP5A1	-0.0983333333333333
C16orf63	-0.26925
LOC388135	-0.470166666666667
ATP5J2	-1.15775
MMP3	-2.5455
EMID2	-0.1135
CRHR1	-0.3895
WDR70	0.284
C13orf31	1.50725
ZFAND1	1.14175
CCL18	4.2835
C3orf49	0.251
RINT1	0.0075
KIAA0408	1.02366666666667
F13A1	5.7094
SLC10A1	-0.2845
OGN	5.74675
GIPC2	1.6355
XPO6	-1.7745
LCE1A	-0.317
FMR1	0.189
LOC374920	0.65175
DUSP3	0.120375
ANKMY1	-0.816
C7orf50	-1.8915
BBS9	0.0513
UNC119B	-0.24
C9orf72	1.711125
MGC35440	-0.782
ENTPD6	-1.091125
PPP1R2P9	2.19125
ERCC4	-0.4425
FAHD2B	-0.4205
HMHA1	-0.3575
HACL1	0.29575
RAD23A	-1.7305
FAM83B	-0.6495
PPP5C	-2.245
RNASEH2C	-0.559875
C9orf153	0.0275
SCAMP4	-0.01525
GHITM	0.6135
NDUFB7	-0.085125
ADCYAP1	1.36866666666667
SP110	1.30533333333333
MAP3K7IP2	1.235
DHH	-0.6405
AGRN	-0.814285714285714
WDR33	-0.0333333333333333
CEP290	0.323
PRPS1L1	-2.182
KLRA1	0.312
GPR97	-0.1445
CHD7	-0.342916666666667
TLR10	1.199
SLC30A8	-0.9355
HIC1	1.35233333333333
IAPP	-0.349
RXFP4	-0.05825
GP1BB	-1.22875
SHQ1	0.046
NKX2-3	0.0616666666666667
API5	-0.12925
FTHP1	0.7995
MOV10L1	0.989333333333333
TRIM6-TRIM34	2.52366666666667
ADHFE1	2.59775
FAM117A	0.65225
DDI1	0.172166666666667
CDON	0.6905
TRIM73	-0.6945
IGKC	4.6395
MMP14	-1.81608333333333
DYNC1LI1	-0.358625
C11orf66	0.2225
TRBV3-1	-3.2465
FASTKD5	0.317
BIVM	-0.22575
LHX4	0.16575
CXCL2	1.8104
RAB2B	0.019
IZUMO1	0.92
MAP3K15	-1.117125
FAM19A2	0.642833333333333
ZC3H8	-0.130666666666667
ZMAT1	2.681
SPINK5L3	-1.918
SLC10A6	3.133
APPL2	0.727375
CARD10	0.214666666666667
LOC402176	0.398625
EEF1D	0.0372
RAB6A	0.207
C12orf5	0.038875
PAPOLG	0.9295
MSRB2	0.72175
BCR	-0.607823529411765
PUS3	0.14225
TIAM2	1.03775
ZNF317	-0.381833333333333
CHD2	0.308615384615385
FZD5	-0.646772727272727
NUDT8	-1.50925
ZNF763	0.558
PRC1	-3.96311111111111
ABCB9	-0.527333333333333
SPATA3	0.08825
TRAK2	1.21175
STAB1	3.21475
LRRTM2	1.6395
psiTPTE22	-1.6905
DBI	1.31475
SERPINA11	-1.90525
NAT5	-0.053
C20orf58	-2.40375
RPS6KA4	-0.6565
FLJ90650	4.2125
TGFBRAP1	-0.626
CHRDL2	0.74375
FAHD2A	-0.621833333333333
CNTN1	1.79775
BBS4	-0.0542
TMEM181	0.324
MINPP1	0.01975
MPHOSPH6	0.339083333333333
HOXC10	-1.4435
ITPKB	-0.290125
CLPTM1L	-1.146375
MEOX2	3.64016666666667
ATP6V0C	-0.4655
PRPF8	-1.38866666666667
TMC5	2.052
FKBP3	-0.53225
PLEKHB2	-0.426
OR4D6	0.3565
ZNF544	-0.4099
D2HGDH	-0.952625
RPL18A	-1.2027
HEL308	1.01175
MPP6	-1.78
TCERG1	-1.00125
KRT16	0.639
KLF17	0.00125
KLF5	0.360375
CDR1	4.53825
VCX3A	-2.948
FBLN2	2.498
C14orf104	0.2155
HBE1	-5.8494
OR4S2	0.496
