Hybridization REF	TCGA-A7-A13E-11A-61R-A12P-07
LHX4	0.214
CXCL2	3.0054
RAB2B	0.078
IZUMO1	-0.64425
MAP3K15	-1.72925
FAM19A2	1.05933333333333
ZC3H8	-1.46283333333333
ZMAT1	1.8195
SPINK5L3	-3.052
SLC10A6	1.3655
APPL2	0.7315
CARD10	0.118
LOC402176	0.0035
EEF1D	0.1754
RAB6A	0.8983
C12orf5	-0.07925
PAPOLG	0.1265
MSRB2	1.746
BCR	0.659111111111111
PUS3	-0.13175
TIAM2	-0.20775
ZNF317	-0.0968333333333333
CHD2	0.2085
FZD5	0.132636363636364
NUDT8	-0.24975
ZNF763	0.344
PRC1	-4.15255555555555
ABCB9	-0.2945
SPATA3	0.232
TRAK2	1.423125
STAB1	3.375
LRRTM2	1.23916666666667
psiTPTE22	-0.0855
DBI	1.60375
SERPINA11	-1.50325
NAT5	-0.20125
C20orf58	-3.2995
RPS6KA4	0.438
FLJ90650	4.86825
TGFBRAP1	-0.3465
CHRDL2	0.099875
FAHD2A	0.0443333333333333
CNTN1	0.7765
BBS4	-0.3672
TMEM181	-0.0115
MINPP1	0.16075
MPHOSPH6	-0.194416666666667
HOXC10	-0.8081
ITPKB	0.611625
CLPTM1L	-0.089125
MEOX2	3.7475
ATP6V0C	0.712375
PRPF8	-0.406333333333333
TMC5	1.5195
FKBP3	-0.659
PLEKHB2	-0.58325
OR4D6	0.401
ZNF544	-0.947
D2HGDH	-0.38725
RPL18A	-0.7961
HEL308	0.03325
MPP6	-2.11875
TCERG1	-1.625
KRT16	1.15516666666667
KLF17	-0.80825
KLF5	-1.026125
CDR1	4.814625
VCX3A	-3.0425
FBLN2	3.579
C14orf104	-0.9225
HBE1	-5.2002
OR4S2	0.386
C1orf108	-0.639833333333333
ROBO4	4.15983333333333
CPEB4	0.701
C11orf80	-1.12966666666667
BCKDHA	0.430833333333333
MYOC	6.15225
GIF	0.1785
CKMT1A	-0.6595
RPL3	0.4115
THBS1	1.6905
APOO	-1.41625
ARMCX1	2.15225
HSZFP36	0.304
SNAPC5	0.23025
EIF4ENIF1	0.738
ZNF433	0.0625
TNFRSF21	1.26575
TMPRSS7	1.839
SPATA18	2.1374
HPDL	-3.77
MKL2	1.7248
TBX3	-0.295769230769231
C21orf93	0.363833333333333
DAXX	-0.4755
ELMO1	1.381875
RGS13	2.38416666666667
TAF11	-0.83825
UNC13A	-3.16925
LOC653314	-0.504
ORC3L	-0.39575
IMAA	-3.6505
TARBP2	-1.05175
CABIN1	-0.6945
TRIOBP	0.7091875
HIST1H2AC	-0.291
RGS22	1.09833333333333
NCOA1	1.51466666666667
IL25	2.3735
SNCG	3.9865
GPR6	0.1275
AMDHD1	-2.43583333333333
CHEK2	-1.727
C6orf142	1.283
DRD4	-0.19675
C14orf68	-1.91475
GDF11	-2.2215
SEMG2	0.927
CD247	-0.60575
CDAN1	-1.05275
RBMX2	-0.127666666666667
TGS1	-0.37575
OIT3	0.81825
SYF2	0.45825
MCM4	-3.731125
PKHD1L1	1.561
CEP192	-0.958
IFT88	0.8855
RPL9	-0.154428571428571
RAB32	0.88
DDX43	-1.22975
P2RX2	0.194666666666667
OR5D18	-1.0045
UBE1	0.204833333333333
SLC24A1	1.01075
ARHGAP5	-0.06925
CETP	3.18
KIAA1731	-1.257
SLC9A4	0.149
PTPN6	0.49175
BAHD1	0.00925
GRIK3	0.5395
CACNB2	-0.6319
PDE10A	-0.38125
DGCR14	-0.2065
PCDHB9	0.0771666666666666
RHOQ	2.68633333333333
MAP3K4	-0.3975
KTI12	-0.416333333333333
RPL23AP13	0.366
GNG11	2.64025
CLCN3	0.434
GPAM	5.383625
VSTM2A	1.229
SLAMF7	1.28166666666667
INTS2	-0.652
PPP2CA	-0.1512
LRP12	-0.00106666666666667
SEC14L2	1.20122222222222
DKFZP586H2123	4.97575
MC3R	-0.1665
CIRH1A	-1.35383333333333
HIST1H2AB	-0.801333333333333
POLH	-1.372375
MGC16703	-2.00416666666667
SNAPC2	-0.136
FILIP1L	3.0485
RASGRP4	0.362
LRRC1	0.448
GAS1	2.32975
PRAC	-0.9805
DGKA	-0.00383333333333331
NT5C3	-1.3055
PEG3	-1.24858333333333
NADK	-0.95275
PRR17	-0.7265
LOC374569	0.77075
SGSH	0.4935
NLRP8	0.415
GALT	0.3188
MCF2	-0.215
ZNF263	-0.6655
TACSTD1	-0.838
TYR	-6.6955
ATP6AP2	0.88225
RNUXA	-0.00850000000000001
ABHD10	-0.2662
GDPD2	-0.1505
SLC35C1	0.8505
UBE2A	0.09625
HERC5	-0.418166666666667
FAM112B	-4.913
FBXL16	-2.13875
DKFZP434A0131	-0.9485
ELA3A	-2.76
RBM41	-0.915625
HAO2	0.1355
RNH1	0.5785
SHANK2	0.545833333333333
OSBP2	-2.198875
DAK	-1.1335
C3orf58	1.06491666666667
TCL1B	-2.2235
KBTBD2	-0.076
SUGT1L1	-0.11075
UBE2E2	1.94466666666667
MYL9	3.65125
CDC23	-0.802666666666667
PBXIP1	1.8477
CXorf40B	-0.423
NBL1	2.00775
RTBDN	-0.1535
RAB11FIP5	0.3215
TTTY13	-0.4825
SCOTIN	-0.0508333333333333
SOHLH1	-0.118333333333333
CDKN1A	0.448142857142857
NCK1	0.7215
ZNF550	-0.20325
SAPS3	-0.0478333333333333
SPIN3	0.223833333333333
MAGEE2	1.25875
MIS12	-0.840333333333333
OR8H2	0.1675
KIAA0774	-0.918333333333333
UNC5D	-2.9685
CUL7	-0.730333333333333
LIPC	-2.61016666666667
DIO1	-2.19175
C20orf11	-0.4746
CTRL	-1.17475
HS3ST2	4.32525
PAK4	0.00983333333333333
CCRL1	4.905
RNF10	0.784875
ZNF567	0.03675
ZNF660	-0.497
TCEAL3	0.6435
MAGOH	-0.026
CENPB	-0.455833333333333
C19orf7	0.45575
LOC388965	0.8225
ZCCHC13	1.4715
JMJD1A	-1.1175
HIST1H4H	-1.575
TBRG1	-0.0091
GPC3	-0.243125
TAF1C	-0.823125
EBNA1BP2	-1.1735
CIAPIN1	-0.54075
PDGFRA	1.20805555555556
CSTB	0.29
CENPI	-3.00866666666667
GTF2E2	-0.0621666666666667
RPP21	-0.68125
CCNF	-2.875
KCNQ3	0.1
FAM79A	1.75125
SLC22A12	-0.155
NOVA1	1.3325
FZD3	-0.5919
AKAP8	-1.411
SOCS5	0.878375
CFDP1	-0.646
DLG5	-0.26425
PGM5	2.27183333333333
C1orf144	0.304916666666667
HDAC10	-1.861
RND2	-0.52075
C20orf199	-1.57
RNMT	-0.730375
SLURP1	0.182375
ASTN1	1.202
SH3BGR	2.05575
MYCL1	-0.672875
ZHX1	1.2045
CENPK	-4.95725
FOSB	3.2309
LOC643406	0.921875
C2orf59	-1.142
TMEM135	1.6845
SLC27A2	-3.58125
KRT33A	0.2085
OVOL1	-0.763625
PAMCI	-0.221333333333333
S100A7	-0.881
ZNF789	-1.827
HARS2	-0.03175
RPL23A	-1.15033333333333
TCF23	-0.25775
UPF3B	-1.61375
C17orf78	-0.236
HLA-DOB	1.56916666666667
C14orf142	-0.233166666666667
TEKT5	0.111166666666667
DMWD	0.205
POLD1	-2.6375
GSCL	-0.0875
CALD1	1.2148
SCRT1	0.0146666666666667
AIG1	1.9835
UNC84B	0.0695
ZNF404	0.16425
TMED6	-3.13475
KIAA1462	0.45
LRRC27	0.880166666666667
PYGO1	0.343
PIGU	-0.934166666666667
ALAS2	-1.82166666666667
WRNIP1	-0.253375
CNNM3	-0.642
ZNF2	0.5425
ST3GAL5	0.467416666666667
MRPL23	-0.576
TSSK6	0.7595
PSMA6	-0.5095
C16orf70	-0.19725
KIAA1602	0.43525
ALMS1	-0.476333333333333
DCN	4.826375
TMEM132D	-1.1155
SUCLG2	0.47325
ABHD14A	1.16125
DEXI	0.416833333333333
AMPD2	-1.4825
IFNAR2	-0.071
CYB5A	3.4261
TLOC1	1.7173
NXF5	-0.709
NRBF2	0.642625
KCTD3	0.36325
ITGAE	0.0656666666666667
SLC30A3	-1.99683333333333
ZRF1	-1.5635
IFRD2	0.33775
XAB1	-0.306
PYCR2	-0.790166666666667
SERPINB3	-4.3635
TMLHE	0.6535
GEFT	-1.392375
ABCA5	0.875625
EMR4	-0.507333333333333
TSFM	-0.5675
HIST3H2BB	-2.2115
ARHGEF19	-0.8485
TSPAN17	-0.4245
ABCC8	2.9835
MAP1S	-0.195
C22orf36	0.14325
BNC2	0.331642857142857
HIST1H4A	-2.06825
NDUFS3	-0.236
WDR3	-1.1775
XKR4	0.285
TTC33	0.122071428571429
STMN2	3.03925
CPN2	0.115833333333333
HSPC105	0.328625
PCOLCE2	3.923
C3orf55	4.569
KLHDC9	0.4105
TBC1D23	0.5925
ATXN2L	-1.59025
MAP2K3	0.2975
SCAP	-0.06775
ZNF486	-0.235
C20orf96	-1.65975
NARS	-0.3975
ADAMTSL1	0.493071428571429
PRCC	0.162
CCDC126	1.29608333333333
ZNF675	-0.41575
CALCOCO1	1.77
ANKRD43	2.47325
CWF19L2	0.47
ZBTB32	1.25566666666667
BRAF	-0.625
ODF4	-0.00275
MGC14376	2.47783333333333
HORMAD1	-2.71933333333333
AAK1	0.14375
PEBP1	1.07233333333333
TNFSF5IP1	0.162333333333333
DKFZp564N2472	-0.01425
RMND1	0.106375
IGKV1-5	4.75725
COL1A2	2.66025
SERPINA5	-0.783875
AANAT	0.404
C19orf21	-3.1225
GEMIN5	-0.38125
UBR4	-0.486833333333333
LTBP3	1.04633333333333
AMHR2	-2.45433333333333
PROCR	0.69925
MYBBP1A	-1.31475
C20orf39	-0.651833333333333
ZNF697	-0.210625
PASK	-2.3229
ZNF776	0.133333333333333
RFXDC2	-0.870125
KIAA0467	0.832
C10orf96	-2.34
ZNF503	0.882
GULP1	0.146
KCNE4	-0.0661666666666667
DKFZp434K191	-0.419125
LOC196913	0.273
BHLHB4	-0.2055
CH25H	1.60525
LOC81691	-1.12416666666667
ALPL	2.2275
COL12A1	1.840875
FOLR3	-1.60733333333333
GPR123	0.325875
TRIM62	-0.4295
ABLIM1	1.87966666666667
MAST3	0.14275
RHBDD1	0.409333333333333
LOC338809	0.3405
RYBP	-0.34425
TTC26	-1.371125
ZNF22	0.507333333333333
ISCA2	-0.24225
RDM1	-2.69
PIGM	0.06475
GNB3	-2.0665
ACTR2	0.0544
HMGB1	-0.0565
EDG1	5.63516666666667
SOAT2	-3.62175
OR10AD1	-0.457
RAP1GDS1	0.512
LCE1F	0.2395
ESM1	-2.5085
RCN3	2.34575
CREBL1	-1.17675
DBNL	-0.58
PTGER3	4.4115
USP30	0.370666666666667
BCL2L12	-1.334
KIF26B	0.06575
ZNF416	0.59925
ZNF225	-0.0915
C17orf70	-0.50375
ZNF554	0.17325
RAE1	-1.71583333333333
TNIK	-0.100333333333333
ACTN3	0.773
MGC45922	-0.381
CCNA1	-0.626333333333333
RYK	0.974666666666667
IL26	0.807
LRP3	0.841166666666667
QARS	-0.403
SOX7	2.1315
BID	-0.678125
OR2S2	-0.2915
CXCL14	4.90875
C11orf47	-1.0455
MGC29891	0.1605
HSPB8	2.7359
PRDM14	-1.94
NUFIP2	-0.0805
MNAT1	0.027375
ZDHHC2	0.957833333333333
MBNL2	1.628875
ADD3	1.237625
CSNK2A1P	-1.1375
KLK6	0.740166666666667
TMEM111	0.7239
KIAA1279	1.08325
NUBP2	-0.737
RAB42	-0.824
ID3	0.0488
TM9SF1	0.014
MDP-1	-0.373
POU4F2	1.19125
IQCK	0.79825
C16orf14	-1.061
CAPN3	-1.651125
FAM43B	0.738375
RECQL	-0.45025
AP1G1	0.0377142857142857
CTNNBL1	-0.6
ECHDC1	1.40833333333333
SMARCC1	-1.3353
FOXQ1	-2.4495
GNAI3	0.354666666666667
POLG2	-2.34125
CD4	1.837625
ITLN1	2.18875
EBI2	3.907
IRF1	-0.28975
PTPRE	1.8171
PTK2B	0.028
NXNL2	0.1895
SOX4	-0.204222222222222
TSPAN3	2.035
SH2D1A	-2.902
C8orf58	-0.3125
USP20	-1.087
DUSP22	0.420833333333333
CALB1	-3.60716666666667
L3MBTL2	1.00883333333333
MCRS1	0.12225
TMEM118	-1.70866666666667
C18orf8	0.466333333333333
FLJ10241	-0.2445
GJA12	2.37075
PKD1	-0.219
ZFP3	0.687
JAM3	0.171875
LAPTM4A	1.5761
DIRC2	0.45325
KIAA2022	0.413833333333333
MYOM1	3.033
TRPM8	-1.29666666666667
MOP-1	0.3665
PHKG2	-0.86775
ZNF650	1.2205
KIAA1522	-0.374875
PSG8	-1.277
DDX19B	0.089
MOBKL1B	-0.10075
DIAPH2	1.25533333333333
PTPN12	0.17425
CLN8	0.3844
CRYZL1	0.515333333333333
CRY2	1.23558333333333
FCGR2B	5.54716666666667
PNPLA4	1.900875
ZNF454	1.276
DKFZp434B1231	-0.00475000000000002
CLDN11	1.7389
RFWD2	0.340166666666667
CIB2	0.757666666666667
MXRA8	3.85375
HRK	-1.051125
MAML2	1.50875
C4orf31	1.06475
C6orf192	1.10075
COG6	1.217375
FAM5B	-0.3655
NFATC1	0.7269
SEPT10	0.88175
SCYL1	-0.543
RPP40	-1.12725
SCOC	0.6575
KIAA1450	1.49975
CTDSPL2	-0.6785
TBX5	3.069
NAPG	-0.892625
RHD	-5.775
C14orf45	1.70166666666667
ZBTB22	1.142
PLCG1	-1.3995
ANKRD10	-0.681
AQP7P2	4.34525
TAGLN2	-0.0706666666666667
HTR2C	-0.9456
SLC16A7	3.59083333333333
C17orf83	0.88075
TSGA14	-0.871833333333333
MDH1	1.83825
PPP3R2	0.612833333333333
DCBLD2	-0.717714285714286
RBM33	-0.6285
DPH3	-1.267
SYT10	-1.925
FMO4	2.992875
THYN1	-0.209
DRD5	0.3495
OTOR	0.652625
PGRMC2	1.0605
KATNAL1	0.758125
PAQR6	-3.3095
UBE2I	-0.867
C14orf28	1.2445
C8orf70	0.3585
FLYWCH1	-0.613875
ANGPTL3	-0.3845
GLRX2	-0.0516666666666667
ATP11A	-0.646714285714286
ARL5B	-0.76275
MUC16	-2.529
SLC25A5	-1.27085714285714
ACRC	-0.48825
MYO1C	0.42225
FAM89B	0.6295
FAS	1.276625
KIFAP3	0.97375
GLRA2	1.1975
BTN3A2	-0.0692
CNKSR3	0.044375
CSTF3	-1.07266666666667
ARPM1	1.29625
KIAA1530	-1.8795
C9orf150	1.97866666666667
PRKCI	-1.45075
tcag7.1015	-1.31625
SOD3	2.7265
ZNF574	-0.2375
CYP21A2	0.97725
RPL12	0.03575
COMMD2	-0.71325
WIZ	-0.17575
LOC344405	-0.8675
ALDH4A1	1.50852941176471
CRYAB	5.1985
COPA	0.4069
PCDHGA7	0.265666666666667
KIF11	-3.02766666666667
RASD2	0.12525
SLC26A3	1.0215
ZNF175	-0.1605
JAKMIP2	-2.19325
C8orf4	1.13183333333333
PTHLH	2.74
SLC40A1	3.3585
OR7D4	0.279833333333333
PCDHB17	0.448
CD36	6.80142857142857
C6orf203	1.2673
PRKG2	0.4225
LOC400566	0.2245
ANAPC13	0.85475
SLCO3A1	-0.0655
ZNF692	-2.77
FANCL	-1.4745
SH3GLB1	1.55325
C12orf61	-0.3395
KBTBD6	-0.047
SUPT5H	0.09525
XRCC6	-0.4811
HUS1B	-1.0137
FAM133B	-0.491642857142857
LOC728276	-0.7065
KCTD18	1.2915
SOS2	1.29333333333333
CCDC99	-2.3635
C1QTNF5	4.4925
NNAT	3.85016666666667
USP16	0.7055
LARS	-0.88125
ZBTB2	-0.0915
ABO	-0.0525
TRAF3	-0.4495
GALNT5	-3.3745
NAP5	0.145625
ALG14	1.0585
KIAA0515	-0.0881153846153846
WDR75	-0.911
TEX261	0.62125
LY86	1.14875
LOC389072	-0.4365
FLJ13611	-0.00775000000000001
MRGPRX2	0.0295
SNRPA	-1.23925
OR2G2	0.1615
GPRASP2	1.65525
C7orf42	0.6793
C9orf163	-0.672
CYP11B2	0.502
FCRL3	0.840333333333333
PRDX1	-1.00625
FGB	-6.27133333333333
COX17	0.258833333333333
C16orf33	-0.80725
PIWIL1	0.301166666666667
FOLR1	-2.035
KIAA0082	-0.475
FREQ	-1.01283333333333
TMCC2	-0.993166666666667
TCF12	0.0190833333333333
ZNF721	-0.164
FAM130A2	0.605
POU4F1	-2.49025
SNRPF	-1.614125
SGIP1	0.761333333333333
ZNF641	1.17666666666667
EMG1	-0.62875
PRRG4	-0.722
HIRA	-1.245
MYNN	0.207166666666667
AEBP2	-0.21575
TBXA2R	0.539333333333333
ISL2	-0.6735
PCDHB11	0.6265
RNF144A	-0.292625
MARCH5	0.402125
DULLARD	0.3345
DCLRE1B	-0.599
ITGA8	0.698
TP73	-0.395125
PRKCD	1.532
NDUFB4	-0.00124999999999999
ATP13A4	1.252875
ANTXR2	1.16216666666667
COL4A3	-0.797166666666667
MYO10	-1.831
SLC6A18	-0.06525
PEX1	-0.0085
TMEM74	-1.002
RBM19	-0.3165
TAPBP	-0.10545
RUNX1	0.292375
MID1	0.957333333333333
GPR64	1.49633333333333
RASEF	0.575
GABRG1	0.761
MYO16	0.29475
DBF4	-2.92533333333333
TSHZ2	4.409
RIPK2	-0.370625
PPTC7	0.167333333333333
KIF4B	-2.252
LRRC31	0.749625
ZNF540	1.48975
EFNB3	0.0303333333333333
LOH12CR1	0.31925
STON2	0.174166666666667
GLP1R	0.195
CSTF2T	-0.930375
IREB2	-1.296625
GRSF1	-0.11675
PDCD7	-0.420666666666667
LRRC43	0.2215
CNR1	1.85666666666667
IL1F7	-1.141
C12orf64	0.0185
FAM69B	0.5645
NR2E1	-2.13083333333333
MS4A6A	4.5572
FTL	1.3104
C7orf36	-0.173
PCLO	1.1295
DYRK2	0.249833333333333
ARIH2	-0.16425
SAMD7	-0.419
SCNN1D	-0.54075
SLC32A1	-1.339625
C22orf25	-0.104
MRPS18A	-0.4709
GPR112	2.265
EARS2	-0.8525
ERN2	0.3895
ATPBD3	-0.177166666666667
PRH2	0.1195
CDKN2D	-0.819666666666667
PGLYRP2	-0.45975
TRIM40	0.73675
SEC14L3	0.859833333333333
SLC22A1	0.2525
BTN2A3	-0.30375
RASA4	0.69425
CCNL2	-1.01133333333333
MYBPC3	0.1975
GJA4	4.3735
CDC42SE1	-0.259625
TRPV2	-0.4165
MYPN	-3.7571
SIM1	1.487
CDADC1	1.25266666666667
ZFHX4	2.5845
NIBP	0.5215
ADAMTS19	-1.5765
ABTB2	-0.9235
TSPYL2	0.03125
EIF2S3	-0.783
SOX30	-0.09775
AP2A1	-0.136833333333333
DKFZP564O0523	0.256833333333333
LOC285398	-0.27625
CDH18	-4.3025
CHL1	4.255
GATS	0.1757
TBC1D2B	1.35766666666667
OR1J1	0.3355
GSN	3.78916666666667
DPCR1	0.761875
GARNL4	-1.31583333333333
SMARCA5	-0.8515
PLEKHG3	0.457
ZBTB45	0.529
FRMD6	0.389166666666667
PLS1	-1.59766666666667
DGKZ	0.325833333333333
EFNA1	0.4509
WDR85	-1.374625
ANK2	1.7095
PAGE4	0.00999999999999999
SENP6	1.16966666666667
AKR7A2	0.06
FKBP10	-2.819
VEGFC	0.410833333333333
LARP1	-0.2406875
SRBD1	0.11275
ITGB6	3.02375
SLC1A2	-0.613214285714286
INVS	-0.431166666666667
MPO	1.1655
MOBKL3	-0.1648
CUTL2	-0.598
KLK2	-0.0965833333333333
VIM	1.54775
REG1B	0.433
PCDHGC4	-0.33475
C3orf34	0.0998333333333333
SUMO3	0.315166666666667
CST9L	-1.28575
MLL4	-0.98575
SPR	0.8815
SAMD9L	0.60675
ABCE1	-0.36575
SUPT3H	-0.888333333333333
ACTBL1	-1.6625
ADAMTS4	1.38216666666667
SLIT3	3.8735
RHEBL1	-1.837
NPM2	-0.84225
MAN1C1	1.914625
KIAA1856	-0.0853333333333333
HSPA6	2.066
LOC388152	-1.886
C10orf140	1.43025
ZDHHC12	-0.7845
LIN7A	-0.1823
PHC2	0.184166666666667
SPHK1	-1.01325
TRIM26	-0.1070625
FAM83E	-0.0165
C18orf24	-3.37816666666667
ZNF578	-0.0941666666666667
ORAI1	-0.07575
RUVBL1	-1.42333333333333
C7orf20	-0.774333333333333
APAF1	-2.0585
SLC36A4	-1.1635
MYH11	4.665
NEK1	0.7405
MPP2	-1.15875
C12orf24	-2.983
TNK2	-0.207
ZNF289	-0.56825
MATN3	-2.127
IFNGR2	1.54733333333333
ITPR1	1.24125
EBF3	4.8865
TBC1D20	-0.1881
OR10P1	0.093
DDAH2	1.80475
SHPRH	-0.298125
STX7	0.7425
LOC554248	-2.0225
BCAR1	-0.19625
ATXN3	0.0699166666666667
TRIM27	-0.87425
CDC42EP2	2.0445
CHP	0.794928571428571
SOX17	2.763875
ZNF259	-0.661
CHCHD1	-0.385
ZDHHC19	-0.326
GBP2	2.7135
GARNL3	0.894875
MRC2	-0.0025
C1orf52	-0.65425
AOF2	-0.9965
LRPPRC	-0.7821
ACVR1C	5.48033333333333
TM4SF18	4.46266666666667
TMEM169	-0.123
PPP1R16A	-0.31
EBF1	4.49183333333333
RRS1	-0.673166666666667
SNX2	0.57975
OR2T2	0.053
RBX1	-0.16625
ANKRD54	-0.159666666666667
TSNAX	0.255666666666667
TMEM83	-2.96875
ZBTB7A	0.26075
ATM	-1.58283333333333
LOC338328	3.31466666666667
TIE1	3.09316666666667
HIST1H3G	-0.816333333333333
PASD1	-4.67966666666667
TINAG	0.23175
PCDHAC2	0.076
LRRC15	-1.63675
WBSCR17	0.98025
TFF2	-0.6785
PARP2	-0.905
NDFIP2	-0.3495
PCDHGB2	-0.7775
WDR60	-0.1475
MAP7D2	-1.2803
USP45	-1.527
GSDML	-1.30675
TNS1	2.1042
PLCD4	1.12425
IQCD	-0.472
SMPX	-1.53675
CD9	-0.264166666666667
SRGN	2.06175
CASP7	0.42325
INOC1	0.208333333333333
DKFZp451M2119	0.12275
VMAC	0.9925
USP53	1.5764
CAMK1G	-0.804
TMEM106A	0.304
CDC20	-3.9123
ACSL5	0.793166666666667
CBWD5	-1.666875
C1orf87	-1.086
KIAA1274	1.43
PRUNE2	-1.27664285714286
LYPLA2	-1.10416666666667
DOK6	-1.0695
GPR149	0.70825
FAM30A	2.4595
TMEM129	0.75775
SLC35B3	0.9405
ACPP	-0.0857
LOC200261	-2.156
SLC4A7	-0.1116
CCDC40	1.8385
GART	-1.599
THOP1	-1.9025
SCARB1	0.016
CACNA1F	0.20475
TRIAP1	-0.0005
SYT14L	1.315
SFRS8	-0.942333333333333
PBOV1	0.4975
GOLSYN	2.04025
GJB7	0.1615
CAMK2N1	-0.352166666666667
GREM1	3.35908333333333
FLJ20433	0.44125
QPCT	-3.6575
PRKAG2	1.726
H2AFX	-2.5925
C6orf154	-1.02525
PLOD3	-0.98075
ZBTB39	-0.481166666666667
WASF3	2.31991666666667
DRG1	0.07625
PRR4	0.5525
SPCS1	-0.385
KDELR3	0.328833333333333
SRP19	-0.0901666666666667
GABRA6	0.22025
MFSD1	0.79625
MMEL1	0.69325
PDXDC2	-0.7899
BUB1	-6.28133333333333
RNF138	-1.1115
MYLPF	-0.226166666666667
AIF1	2.28433333333333
DYNLRB1	0.3066
HCN3	-1.99933333333333
HIST1H2AI	-1.02525
MAP4K5	0.00233333333333333
LASP1	1.098
LOC130951	1.653
PLAA	0.45125
KRT6A	0.9265
C6orf117	-0.8375
ARHGAP23	-0.45
PTF1A	0.8745
GPHA2	-0.24525
LCE3B	0.29225
MCL1	0.847142857142857
EHBP1	1.20858333333333
PRNP	0.33975
ZSCAN1	0.1465
C1orf113	-0.859
FOXA3	-3.16625
NEB	-0.2615
ASGR1	-3.45066666666667
CTGF	1.6645
RAB17	-1.27133333333333
MST101	0.05275
JARID1B	-0.3852
USP37	-0.6869
PTBP1	-1.26333333333333
PTPN7	-1.28116666666667
CDC7	-3.19516666666667
SNX7	0.21475
ZNF335	-0.659
CPT2	-0.24325
HEATR1	-1.2735
HSPC152	0.035375
C5orf40	-0.307
PSME1	-0.339666666666667
STAG3	-2.5155
TMEM154	0.351833333333333
KLHL32	-0.914833333333333
TSGA10IP	-1.357
SUV420H2	-1.53166666666667
SF1	-0.3364
2'-PDE	0.04575
PNLIPRP2	0.481
TRSPAP1	0.0505833333333333
NUP210	-2.82633333333333
ANP32C	-2.11333333333333
RAB11B	0.5425
ASB15	-0.093
ITGB3BP	-2.99825
UBASH3A	-0.9265
YWHAB	0.2555
TPRX1	0.23375
LY6G5C	0.0895
SLC7A2	-1.243375
CLK1	0.6411
HSD3B7	0.747833333333333
VDR	1.07975
C16orf74	-0.043
ACE	0.45
PSMA2	-0.4375
CCDC131	-0.988625
ZNF213	0.3155
EML2	-0.9885
ALS2CR13	-0.00833333333333333
GLYATL1	0.81175
DSPP	0.1975
DHFRL1	-0.119125
C10orf30	0.777333333333333
SH3RF2	0.7725
LOC197322	-0.6315
DLL3	-2.130375
TIGD7	-0.247
GFRA3	0.04925
CPA1	3.7425
RTN4	2.64866666666667
PPT2	-0.922
FASLG	2.4195
FOXP4	0.45375
RPL26	0.27
GNL3L	-2.64266666666667
FMR1NB	0.711666666666667
CD163	7.39125
SGPP2	0.37675
GIMAP2	2.1395
CD37	1.4195
DPT	5.68158333333333
NBLA00301	2.8525
RGS5	3.5205
C9orf4	-1.134
ACTL8	-3.918
PRKAR2B	3.13825
OPLAH	0.321333333333333
C20orf134	0.708
SPACA5	0.9305
TBL1X	-0.588666666666667
TSPYL3	-0.167
CHCHD3	-0.471
CRKRS	-0.623833333333333
GPR65	3.9395
DFFA	-1.0085
FUT1	0.623
C6orf204	0.147166666666667
TMEM51	-0.6395
ZNF580	0.7085
CMTM2	0.6375
C20orf200	-0.314
EZH1	0.918
FDX1L	-0.143875
MRPL32	-0.213
PCAF	0.8912
ALOX15B	0.666666666666667
CD59	1.61641666666667
CDK9	-0.00825
ERP29	-0.0816666666666667
TTR	-5.77975
BCMO1	-0.4685
DDIT4	0.0928
PTGDS	3.897
C3orf63	-0.114
BST2	0.054
CYP1A2	-0.273
C5orf25	-0.975
STX1A	-1.71752941176471
OR2A12	-1.3205
SH3BP5L	-0.32675
SERINC5	-0.5045
USP6	-0.4043
MRPL3	-0.712833333333333
POMP	0.11775
INPP4B	-0.139375
GMPPB	-0.11275
EAPP	0.51875
AHSA1	-0.91875
ABCA11	0.4235
SLC5A6	-0.326083333333333
HIVEP2	1.278
SUMO2	0.066125
KIAA1822L	1.1485
C11orf67	2.43125
TXK	0.39525
PHCA	0.8975625
ICAM4	-2.40616666666667
FPGS	0.205333333333333
SNRPA1	-2.01275
KCNJ4	-0.4
KIF6	-0.1438
HIST1H2BG	-2.65683333333333
SLC5A5	1.02475
ZNF354B	-0.139333333333333
IL12RB2	3.051
C11orf76	0.9375
GAL3ST2	0.0785
AIFM2	2.773375
SYNC1	0.3605
UBL3	0.8665
PIK3CG	-0.751833333333333
NLN	-0.8158
BCORL1	0.12825
CD5L	-0.134
ZNF238	1.23666666666667
KIAA1394	-0.23225
C16orf55	-1.0927
CYP3A7	-0.51575
KRTAP3-1	-3.529
TFDP1	-0.699166666666667
MND1	-5.21
NODAL	-0.238666666666667
GTPBP4	-1.1665
TUBGCP2	-0.16575
SLITRK5	-1.73075
CIC	0.58975
CD79A	0.926166666666667
SAMD14	-0.026
TNPO3	-0.7095
OR10G3	-1.108
OR10G8	0.509
CCDC111	0.275
HOXC9	0.6305
DCUN1D1	0.389583333333333
CYB5R1	1.4125
TSR2	0.4895
DAB2IP	1.4119
SLC6A5	-0.212
RAB3D	0.62025
DCUN1D4	-0.166666666666667
ERBB3	-0.833083333333333
SDC1	-0.656416666666667
ATP6V1H	0.418
SYK	1.746
ST20	-1.388
C13orf30	2.4605
WDR40A	0.908333333333333
ADMR	0.276
LOC388335	4.2795
ACSM1	0.25
TDG	-0.998833333333333
FLJ11235	0.6425
