Hybridization REF	TCGA-BH-A0HA-11A-31R-A12P-07
PCF11	-0.52825
LOC400451	1.8405
GLTSCR1	1.0099
C17orf88	-0.584166666666667
CDH16	-0.46475
FGF7	2.724375
PCSK4	-0.235333333333333
NPC1L1	-1.11333333333333
TAT	3.209625
TBCA	-1.17
MGC33407	-0.08325
GPR115	-1.789
CYGB	0.622
FNBP4	-0.77
C12orf43	-0.2215
CBL	-0.9946
CLECL1	0.8155
PPAPDC1A	-1.23075
WDR25	0.9885
SGCA	1.3265
C22orf29	0.745333333333333
YIPF1	1.49325
GALK2	-0.5465
RAB3B	-2.41475
LOC440087	-0.29075
UCP1	3.0685
REEP5	2.18125
FADD	0.1061
FOXA1	1.321875
CACNA1A	0.703
ABI1	0.160166666666667
GRIN2D	1.6995
SLC1A4	-0.2935
LOC401127	-2.1385
HINT2	0.20175
PLD4	0.629833333333333
ZNF286A	-1.3165
ENY2	-1.01075
IL1F6	-0.068
PXDNL	-1.19025
C20orf79	2.07875
TNFSF13B	0.831333333333333
DENND3	0.00887500000000002
JARID1D	-3.649
HIST1H2AK	-0.455875
LOC93349	-0.3624
SSH1	-1.2581
ENSA	0.48825
LOC219854	0.520333333333333
CKAP2	-3.4479
DKFZP564J102	0.542333333333333
MGC87315	-0.00466666666666667
HNRPAB	-0.3355
AMH	-2.041
ZNF526	0.2515
BRUNOL5	0.0932
CACNG3	0.0458333333333333
TRPM1	-1.9655
PPP2R1A	0.5995
COL2A1	0.06575
DDN	-0.104
FLJ25770	2.22672727272727
HK2	-1.38664285714286
ELOVL6	-2.283
MDK	-1.46025
EPHX1	0.45825
RASSF2	0.136375
DKFZP434B0335	-0.80475
DLX3	0.37775
PRTN3	-1.16275
AVPR1A	2.36525
C21orf125	-1.4085
TNFAIP8	-0.666166666666667
GNB2L1	1.2405
CALCRL	1.89625
SCGB2A2	7.57716666666667
UBXD7	-0.54875
ZNF674	-0.7865
TMEM35	0.44775
BRSK2	-0.880625
HECTD3	0.1505
TMEM188	0.0889166666666667
LGALS9	1.25925
SCARB2	0.706916666666667
USP34	-0.42825
C17orf28	1.3285
ZDHHC23	-1.24125
AQP12B	0.105
SLC16A3	-3.825625
APLP2	1.215375
ITIH2	-5.6575
MICAL3	0.477875
TNNI3K	1.8523
HDAC2	-0.03925
PRR7	-0.3872
THBS2	-1.89575
LOC751071	-1.155
CA2	-0.000833333333333329
RANBP17	-0.50525
RLN3	0.31475
CRYZ	0.0901666666666667
GBAS	0.157166666666667
TAS1R1	0.0905
MPZL3	1.357
PCDH8	-2.2745
HSP90B1	-0.588083333333333
KCNK15	-1.4725
TNIP2	1.62116666666667
GPR146	1.319
NOL6	0.236625
SPC25	-6.157
STEAP2	2.57421428571429
VAMP3	0.473
TCIRG1	-0.9565
ZP4	-0.125
PARL	0.7225
TRIM39	0.403833333333333
KIAA1305	1.1475
CRNN	-0.174
GRN	0.29
HSH2D	-2.24075
SCAMP1	0.6235
KIAA1913	1.0775
PTS	-0.31425
BANP	0.124785714285714
PRKACG	-0.489
ADCY6	0.747
C16orf46	0.1055
CYP51A1	-0.014
DDC	-1.444
ANPEP	2.55366666666667
PROM1	3.247
SIGLEC10	1.31875
COPG	0.444
FAM26E	0.6975
TRIP4	0.057
SNX3	0.604166666666667
C1orf175	1.25783333333333
PPY2	-0.0975
C14orf152	0.79275
FTSJ1	-0.613166666666667
DST	1.79275
LOC554235	0.556
GLRX5	-0.651
C20orf12	0.7639
CAB39	-0.122166666666667
MSH2	-1.3645
PIP4K2C	0.893875
CYLD	0.698
WTAP	1.1861875
MGAT4A	0.113555555555556
TSC22D4	0.365
CHRM2	-1.2745
PPYR1	0.253833333333333
CCNH	-0.436166666666667
RRM1	-1.469
ECAT8	-4.09525
LOC400120	0.55525
GABRA4	0.279142857142857
C14orf4	1.51283333333333
C1orf59	-0.8035
CTDSPL	1.07916666666667
NHEDC2	-0.158
PDE11A	-0.0755714285714286
KLHL29	1.91725
CD5	-1.4483
TSPAN9	1.391625
WDR67	-2.2685
THUMPD1	0.8207
C18orf17	-0.6495
CLYBL	1.09216666666667
FLJ13231	-1.003375
CMBL	-0.989625
LECT2	-0.62725
NKAPL	4.23933333333333
LOC654780	0.3795
OR4C6	0.1415
RAB30	0.289666666666667
TSSK4	-0.3405
TMEM163	0.7625
OSBPL11	0.389416666666667
GNB5	-0.759833333333333
CCL21	2.74425
C1orf121	-0.610333333333333
FMO2	4.14716666666667
RPTN	1.024
MSTN	0.8855
VCL	0.435857142857143
FYTTD1	0.07125
C11orf1	0.7215
CCDC88C	-0.3723125
HFE	-0.466277777777778
MOGAT1	0.0565
FAM125B	0.936166666666667
IRGQ	-0.085
RAVER2	0.6095
AKAP5	-1.579
SSSCA1	-0.82275
C11orf63	0.406125
ACTG2	3.8004
PORCN	-1.131
DTL	-4.69354545454545
TMEM151	0.42475
FAM122C	-0.94025
RSAD2	0.2063
BAT4	-0.892
KRTDAP	0.0208333333333333
MYH8	-0.23325
CRTC3	1.3045
LRRFIP2	0.0877
INTS4	-0.604166666666667
TTN	-1.7095
SLC26A5	0.236
PLLP	1.34675
RGS6	0.45375
SRGAP3	1.411875
ZNF525	-0.500666666666667
NBR2	-0.0236666666666667
C13orf1	-0.292
ZNF137	-0.3515
CEP27	-2.03625
BEST2	-0.09
RNF121	0.19425
DMRTC2	1.2865
C8orf76	-1.1645
BCCIP	0.411875
MEST	-0.1375
HTRA2	0.5525
ANGPTL2	1.317
ILKAP	-0.0563333333333333
ERAS	0.0215
HBS1L	-0.80775
CPA5	0.8055
TMEM30A	0.190666666666667
CD300LF	1.20366666666667
WISP3	4.9855
CRK	0.989642857142857
PDS5A	-0.6713
BRPF3	0.496833333333333
NEDD9	2.08625
SMPDL3B	1.386
PSG6	0.6405
PSMD13	0.69275
ETV5	-0.6599375
OR51A4	0.237
BTBD7	0.469416666666667
GSTO1	-1.312625
hCG_16001	0.351
MAD2L1BP	-0.581166666666667
COX6A2	1.8985
SCNN1A	2.47766666666667
LSM1	0.167833333333333
UGT2B11	4.648
IDUA	0.6505
PPP2R3C	-0.856833333333333
COX11	-0.788833333333333
PDZK1	-1.986
ZNF443	-0.4175
MGC21874	1.352
ZNF323	1.657
KRTAP10-10	0.2575
CXCL6	0.8825
SLC34A2	2.7397
LOC284402	0.2255
NPTN	0.966166666666667
UPP1	-2.02233333333333
SLC6A9	-1.3525
OR7G3	-0.1205
CISD1	-1.288
ZNF545	-0.492833333333333
SYT14	-0.834
NT5C3L	0.677833333333333
ZNHIT3	-0.427
SNRPD3	-0.42375
KIAA0701	0.000124999999999986
UNC93B1	-0.0895
GMNN	-0.86225
SPCS2	0.171666666666667
LOC388524	0.205
NAPRT1	0.803
PNLIPRP1	-1.753
OR6V1	0.5775
PRKAB1	0.12525
EYA4	-3.398
KIF20A	-5.17275
ALG10	-0.3435
ITPKC	2.226
LMX1B	1.10466666666667
RPUSD4	-0.388333333333333
C7orf34	0.499333333333333
DLGAP2	0.48875
PFN1	-0.8294
MICALL2	-0.437416666666667
ZNF654	-0.6615
SS18L1	-0.968375
SLC16A8	0.8695
MKI67IP	-0.000833333333333329
ITGB3	-0.373
TCEA3	1.56716666666667
CEP152	-2.6720625
CLIP1	0.81725
ZNF75	0.2664375
ATP5C1	-0.082
NUDT5	-1.45616666666667
PSCDBP	0.64875
UBP1	-0.51025
RBM27	-0.847
C13orf15	3.214125
ZNF282	0.3515
ZNF222	-0.3655
COL10A1	0.41875
PRDM15	-0.2555
TTTY5	0.384
FAM9C	-0.38925
C20orf67	0.121
GNG13	1.953
F12	-1.60325
C1orf41	-1.2515
CPXCR1	-0.4805
GSK3A	-0.119125
SUPT6H	0.240666666666667
PI16	3.82466666666667
ELL2	0.438916666666667
C9orf167	-2.11483333333333
PVRL3	-1.1346
FLJ38596	0.647
ADAM20	-0.153
GPR89A	0.3075
GPR87	3.2285
ZNF30	-0.44275
SMR3B	2.99175
ZNF770	0.0354999999999999
TRPC4AP	-0.208166666666667
DKFZP686E2158	0.205
C2orf28	-0.1605
FREM1	0.400166666666667
LAMA4	-0.196666666666667
ADPRHL2	1.20275
EIF4G2	-0.106333333333333
GUCA1A	0.115
CTNNA2	-1.340875
NUDT15	-0.250166666666667
CEPT1	0.321
ZNFX1	0.3532
CCDC92	1.44125
TDRD1	-0.8305
KCNK5	-1.0455
ETNK1	0.139666666666667
LTA	0.0065
TTPA	0.866333333333333
B3GALNT2	-1.110125
SC65	-0.384333333333333
PEX5L	-1.59875
EPS15L1	-0.6705
MGEA5	-0.444
HIST1H3A	-0.1905
ING1	-0.500875
BCAT1	-4.5365
ORC6L	-4.50381818181818
KLK11	-0.569
C19orf28	-1.83325
DNER	-3.16825
MED22	-0.451214285714286
ETV6	1.23475
CHAC2	-2.41775
CD300E	0.025
CEBPB	1.11808333333333
ZNF398	0.12775
LRCH3	0.413
HMGA1	-2.576
CAPN7	0.147166666666667
MGC5566	-2.83225
CCL3	3.277375
NANOS1	0.63
ZFYVE19	0.39575
APITD1	-1.55433333333333
PARD3	1.279
IRAK4	-0.715166666666667
SERPINI2	-0.5455
CEP170L	-1.8935
TTC9	2.22275
MYOM3	-0.32375
MLPH	0.89975
LOC222699	-0.0535
NRG1	1.34541666666667
TBC1D9	2.82727272727273
TTK	-4.92833333333333
ZNF557	-0.4246
DDX41	-0.1875
FANK1	1.752
UBE2D2	-0.46125
PSMB10	-0.021125
MYH7B	1.644
GABARAPL2	0.496875
MARVELD2	1.155
DGCR2	0.861833333333333
UNC45A	1.0725
C6orf72	0.1995
ZNF683	3.87125
GIT2	-0.12925
CASK	0.180833333333333
C14orf161	3.37466666666667
LRRC44	-0.2145
TIFA	0.648625
UTP11L	-0.317
C6orf65	-2.20225
FDPS	0.05525
DUSP9	-1.7996
SLC17A8	0.459666666666667
OR51G1	-0.28
NANS	-0.52375
OLFML1	1.6925
ATP10B	-1.195375
NPAS3	0.26925
PRKCA	-1.6041
GGA2	-0.16
LCE4A	0.7555
SPANXN3	0.879333333333333
CCDC115	1.6555
SDCCAG3	-1.05625
GLIPR1L1	-0.829666666666667
TTC1	0.1175
C17orf76	-0.381
MAD2L2	-0.90425
HIPK1	-0.4477
LRRC3B	2.66266666666667
CLN3	0.290954545454545
C17orf47	0.2685
FMN2	-2.8885
TUBB1	-1.9075
WAPAL	-0.252333333333333
C3orf21	-0.647375
SCN5A	0.4115
SMYD1	2.27625
BEX5	2.34475
ZNF192	-0.5725
SEC22A	0.113
GRIA2	1.50053846153846
KIAA0825	-1.437
NUSAP1	-4.85581818181818
LANCL1	-0.225
C15orf40	-0.1678
ZNF645	0.2
GPR61	-0.37425
NLRP14	1.4285
SNX21	0.2075
C1QTNF8	-0.0415
C17orf46	0.62025
IFNA8	-0.608
SPRR1B	-3.21766666666667
FLRT1	-0.77975
SNX17	1.05916666666667
ASB2	0.115833333333333
HBG1	-5.384
RPRML	-0.90925
JOSD2	-0.629333333333333
PLSCR3	0.283
SPOCD1	-2.703
RAB39	-0.5265
GHRH	0.735166666666667
ITIH5L	0.176
C17orf37	0.4735
SMCR8	0.457
DPY19L2P3	-0.803333333333333
IL11RA	2.30783333333333
GDF3	-4.17333333333333
RPS6KB1	-1.40616666666667
DNAJC19	0.1372
TOP1	-0.4705
CRCT1	0.473375
MPST	0.11025
DPM2	-0.074875
FAM38B	-2.87083333333333
SLC18A1	-2.67466666666667
FARP1	0.0125
PAX7	-0.001
TUBD1	-1.21425
GNL3	-0.519125
BTG2	1.69973333333333
NDUFS6	-0.78225
C1orf79	-0.90775
ERAL1	-0.71575
ECHS1	0.4845
VPS4A	-0.0481666666666667
CYP11A1	0.316125
ABCC6	0.268
PBX4	-1.2225
MOSC1	-0.349125
NCF4	0.30325
HYMAI	-0.625
NAGPA	-0.021125
OTOP2	0.2855
ACOT12	0.21825
MTHFD2L	0.06475
LOC441376	1.59075
C19orf34	-1.979
RAB1B	-0.62475
ALDOAP2	-0.1955
NTRK1	-1.204
ARTS-1	0.9126
SLC6A11	0.454
NAP1L2	2.3845
CNGB1	0.127166666666667
EPB41L4B	0.746416666666667
FAM134B	1.7115
HS3ST3A1	-2.87066666666667
CPXM2	5.209
SIRPB2	-0.075
CHORDC1	-1.20083333333333
TRIB3	-1.661
SLC2A5	0.3865
C2orf49	-1.35633333333333
DDX5	0.828
OR5L1	0.1895
ANAPC4	-0.107833333333333
ZSWIM1	0.1305
LOC93622	0.052375
KCNK3	0.1148
RP11-35N6.1	0.55975
ZFP161	0.0328333333333333
AQP9	0.65725
SLC15A2	0.819833333333333
MREG	0.751666666666667
OR9I1	0.0465
PDLIM2	0.19575
ADAM7	0.3555
GSTCD	-1.15616666666667
WDR21A	-0.392375
SLC12A8	1.05483333333333
TMEM174	0.11125
IGSF3	-0.175416666666667
LRRN1	1.2655
LOC402117	-0.35475
SRPK1	-1.45766666666667
LY6K	-0.3050625
NFIA	2.319
PTCD3	-0.34625
LEP	3.13316666666667
PCDH21	-0.696833333333334
MAPKAPK2	0.419571428571429
NMNAT1	-0.417
LHFPL2	0.55525
C9orf43	0.385
DIP2A	-0.223333333333333
ACTR8	-0.471875
CCDC34	-0.734
PTPN22	-1.376375
ITGA3	0.086
FAM129C	0.29825
RABGGTA	1.07083333333333
UNC45B	-0.051
KIAA1033	-0.398375
ZNF510	-0.136333333333333
CYP2D6	-0.368166666666667
SLC26A10	-0.023
STX8	0.6045
LUZP1	0.638125
WDR89	-0.589166666666667
EIF4G3	-0.8466
C5AR1	0.078125
ZNF623	0.109
A2M	2.0085
TGM7	0.7775
GRPEL1	-0.4445
LMNB2	-2.0566
ROCK2	0.239666666666667
SNX16	-0.428125
CCDC66	0.3025
ANXA3	2.3495
KIAA1609	0.1215
EED	-0.57275
RNF32	0.2005
HES1	0.9666
CLC	-0.694833333333333
ISL1	-0.412166666666667
KIAA0528	-0.449125
MANEA	-0.135625
C1orf61	-0.5035
hCG_2001000	0.484
RAPGEF6	-0.6199
KIAA0020	-0.2245
NEIL1	1.459
C16orf45	-0.235
RBM10	0.0136666666666667
C10orf125	-1.21325
MRS2L	-1.83025
DNAH17	-1.74925
C19orf10	-1.25275
C1orf160	0.838
SLFN12	0.688
EXOC3	-0.0386666666666667
HIST3H3	0.4635
NCOR2	0.136
TNFRSF9	-0.61
MFSD8	0.93575
ALX1	-3.77733333333333
NOL1	-0.8195
PODN	2.90525
TIAL1	-1.00175
HIST1H1E	-0.6835
NPY6R	0.623
TM4SF4	0.8675
CORO2A	-0.5205
ETNK2	1.4555
APOE	0.7705
ANGPT4	0.7295
HDGF2	0.52775
G30	null
ST8SIA4	-1.839
F2RL1	0.6815
FAM19A4	0.8165
CCAR1	-1.391
B3GNT7	0.265
OPHN1	0.1706
DSCR6	-2.119
C21orf13	0.547833333333333
GAS2L1	0.6885
RFX3	0.156333333333333
COPS4	0.285375
BCHE	-3.1665
BCL2	2.413625
HBZ	-3.535
ARL13B	0.548875
MAPBPIP	-0.139
MYO15B	1.017625
SPZ1	0.936
KIAA1324	2.81066666666667
PLCL2	-0.610625
C4orf29	-1.12225
WDFY2	-0.377375
ZNF284	-2.1535
NAALADL1	1.9325
DUSP5	0.649833333333333
PXDN	-0.40025
SLMO1	-1.2245
TNXB	1.2994
BIRC7	-0.41675
A4GALT	0.954666666666667
TIMM22	0.58575
FAM110C	1.2165
TOMM34	-0.752625
ABHD9	0.3625
ADAM32	1.8375
CRHBP	1.43775
AQP2	0.34425
LOC130355	1.79825
ZNF187	0.579166666666667
ZNF816A	0.032
F7	0.468125
CNOT1	-0.8201
SLC13A4	-1.34275
ZBTB11	-0.34025
B3GALT5	-0.20475
EXOC2	0.35
IRS1	1.1368
TMEM1	0.00983333333333334
MRPL34	-0.535833333333333
SAMM50	0.0355
CDC42EP3	1.186875
HSF2	-0.0635
MFN2	-0.22025
TSPAN7	1.3395
NUCB1	0.776833333333333
RHOH	0.1375
ARL16	0.0045
TACR1	-0.21825
SFRS5	0.911833333333333
SNX25	-0.15275
RHBDF1	0.7995
PCDH18	1.56966666666667
HMG1L1	-0.807
MYO5C	1.260625
MAPK10	0.798
LDHAL6A	0.5495
NUDT12	0.305
NCAM1	0.230625
GLIS2	0.9205
GGTL4	1.79875
DAPP1	-0.325
ATF7	0.68325
KIAA0748	-1.78175
NFIL3	0.8815
TM6SF1	0.3369
SEZ6	-0.0235
NANOS3	-0.267166666666667
DNAJA3	-0.7325
CLDN6	-2.3265
CIITA	2.1731
EPHA4	-0.31075
FANCC	-0.79025
CMTM3	0.5285
PSG3	0.04125
MRPL15	-0.828
C21orf59	-0.627
PLCXD2	0.05025
C2orf34	-0.481125
UBE2L6	0.854
MED14	-1.39083333333333
HP1BP3	0.00950000000000003
C6orf208	0.183
TPBG	-0.23125
OSR2	0.131125
XPC	0.9745
KLHL7	-0.866916666666667
CCR3	-0.737
AGTPBP1	-0.852166666666667
PCSK6	-0.771733333333333
STAT5A	-0.3557
FAM18B	0.44
LONRF2	0.441
PTPN2	-0.33725
SF3A3	-0.561
EFCBP2	-0.0425
HCFC1	-0.5625
AHNAK	1.56585
ACTR5	0.46425
KIF14	-6.00514285714286
TENC1	2.52675
HEATR5B	0.606
YIPF2	0.599666666666667
MYEOV2	-0.111333333333333
DUSP18	0.63225
KIAA1012	-0.11975
AHR	0.880833333333333
C17orf53	-1.84866666666667
PTPRH	-3.843
ATP6V1C1	-0.1281
TAS2R3	-0.7415
LOC440356	-1.17075
COQ10B	0.662
PSMF1	0.470916666666667
SORBS2	3.44716666666667
NFE2L2	0.12825
TMCO7	-0.1185
SH3PXD2A	-0.7539
SH2D2A	-2.61825
SPINK5	-0.72125
MRPS24	-1.00975
OPA3	0.552625
TRAF7	-0.568666666666667
C4orf35	1.22666666666667
MT1G	1.26275
MGC39545	0.337333333333333
HS1BP3	0.3335
OR2B2	-0.397
CHRM4	0.3585
SFRP2	1.977
RIC3	2.80375
ART1	-0.8215
C6orf1	-0.128875
DUS4L	-1.2085
C10orf104	0.82125
TNFAIP6	1.13775
RTEL1	-1.405
CCT4	-0.4937
ZNF709	-0.18
CHMP6	0.584666666666667
UPP2	0.45675
CYP19A1	-3.770625
CD151	1.12283333333333
NDUFA13	-0.0961666666666667
ARFRP1	-0.307333333333333
FAM26B	1.1965
CRYBA1	-1.8265
MRPL41	-0.722
NPFFR2	-1.64825
HRH2	0.734
SCAMP3	0.0423333333333333
MTMR6	0.2544
MTG1	-0.580833333333333
UBTD1	1.1875
CRABP1	-1.349
FLJ33790	0.1785
KIAA1908	0.499
GPR158	-3.36325
PACSIN3	0.627
OMD	3.77766666666667
CATSPER1	-2.25083333333333
HOXB8	-1.0115
FBXO46	0.329
OAS1	0.216166666666667
SVIL	1.04125
PHB2	-0.869
ADCY3	-0.214
NDRG2	3.60933333333333
ERMAP	1.0075
APBA2	-1.46033333333333
IGSF9	1.2645
WNT6	1.1785
MYCBPAP	0.6985
ATP2B2	-0.1725
CPVL	-1.2299
TRAM2	-1.26233333333333
NOP5/NOP58	-0.877
ZNRF4	0.43525
TLK1	-0.07
MTMR12	0.517142857142857
ZNF384	0.288333333333333
FAM9B	-3.92675
RPN1	-0.0969
PMVK	0.85075
EIF3D	0.5525
SIX2	-1.42075
HPS1	0.182857142857143
RNF7	0.46575
PSKH2	0.209
KCTD13	-0.508833333333333
CSMD3	0.143222222222222
FBF1	-0.6575
IL8	-4.75625
SERPINB13	0.230818181818182
FBXL20	-1.31375
BLR1	0.19125
SH2B1	0.273333333333333
RFNG	0.933
RAB20	1.53333333333333
RBM7	-0.1435
POLR1A	-0.117
TMPRSS4	-3.7465
TAF9	-0.571
TERF2	-0.0663333333333333
TNFRSF1A	0.98375
ACADVL	0.588833333333333
GTF2H5	0.14275
EDG8	-0.5615
C9orf140	-1.976625
UST6	-0.0716666666666667
ZBTB8OS	-1.3
ZNF710	1.2935
GPR174	-2.107
ATP6V0A2	-0.74875
KIAA0319L	-0.573666666666667
XKRX	-2.803
DOPEY2	0.27
SDHD	0.30225
SUMF1	1.00225
OSM	-0.08525
OPN3	-1.3975
DAGLB	0.366
PPFIBP1	0.1046
TRIM63	-2.1955
C10orf53	0.587
LYPD3	1.31466666666667
BCL7A	-0.58525
AGER	-1.1335
TCF19	-1.1175
SAT2	0.4795
PFTK1	0.751833333333333
GABRE	-1.39925
C15orf38	0.1615
FIS1	0.6905
KCNV2	1.2235
CLPS	0.16675
PPCDC	-0.50975
FOXN2	-0.401166666666667
NT5E	-2.4655
CD83	0.03525
IL18	-0.629125
VPS16	0.30125
IGFBP2	0.318333333333333
NOTCH2	0.1855
SIGLEC1	1.46375
CD93	4.8615
SULF2	-1.10475
CEP164	-0.296625
P53AIP1	2.24933333333333
TOR2A	-0.342666666666667
ZNF136	0.72475
MGP	4.1632
CCDC144A	0.727166666666667
TRPC1	0.217333333333333
SMS	-1.215
MAPK7	0.197666666666667
RRAGC	0.40825
PARD6A	0.4805
NUB1	0.981333333333333
SYNGR4	-0.43275
OR11H12	-0.6305
WIF1	4.861625
GCH1	-0.14825
OR11H4	0.0115
SLC44A5	1.801
GPRIN2	2.27783333333333
LOC401431	0.07125
CPA4	-2.1251
MELK	-5.36277777777778
IL15RA	0.82725
CUL3	0.925
HMBOX1	0.2885
PODXL	-0.648
CCT6B	0.966833333333333
COMTD1	-1.063
MUC20	1.5175
GPX2	-1.39025
ITK	-1.271125
FBXL5	1.56275
C13orf27	-1.2935
DEFA5	0.133
TRHDE	-0.538
MTP18	-0.2445
UQCRQ	-0.8271
ITGB2	1.041
CSRP2BP	0.201
TAS2R44	0.3375
PHPT1	-0.1165
FAM44C	0.3525
ERH	-1.491
MPHOSPH1	-3.1735
MORC1	-1.5165
PARVB	-1.53575
LAMA1	-1.53108333333333
PGBD3	-0.15
GIMAP6	4.09625
AREG	-1.12016666666667
LIPT1	0.134
MGC99813	-0.8595
C1orf201	0.306833333333333
GRIN2A	-0.2933
MAN2C1	0.3015
NSUN5	-0.47775
SF3B5	0.616
MYC	-0.2131875
NRXN1	2.98375
ZNF18	-0.367
SPDYA	-0.924285714285714
SLC37A1	0.8545
DECR2	-0.71375
ANKRD38	0.94175
SPTLC3	-0.89175
SUPT16H	-0.8865
DTWD2	0.1365
ULBP1	0.0795
ZADH1	0.252833333333333
OIP5	-5.46675
IL10RB	0.403166666666667
OTUB2	-0.6975
VWA3A	0.0943333333333333
SPIC	0.273833333333333
OR6C4	0.1225
PSCD4	-0.00516666666666667
DPY19L2P2	-1.4335
TRAPPC6A	1.23133333333333
C21orf2	0.5025
CEMP1	-0.2935
LIN7B	0.494
E2F7	-4.21483333333333
VCP	0.0609375
LAMA3	3.45033333333333
BGN	0.234
GPR160	0.748166666666667
COCH	-5.15383333333333
GPR81	2.418
APOBEC3F	-0.459
tcag7.1017	-0.80975
C1orf32	0.248
SCGB1D2	6.03125
FLJ43987	-0.1155
C6orf170	0.2595
KLK9	0.826
GPD1L	0.633375
VPS37B	1.054
ATG3	-0.244666666666667
ADAMTS17	-0.057
KLHDC2	0.349666666666667
NDUFV2	-0.3365
BLK	-2.947
MATN4	-0.6675
GPM6A	1.59675
GBP4	2.21466666666667
TMEM162	1.56533333333333
PKP2	1.26
HRASLS	-0.578444444444445
MMP1	-6.119
SFXN3	-0.1843
FSD1	-1.96033333333333
ST6GALNAC3	-1.00683333333333
CA12	1.1962
NCOA6	0.12425
C19orf58	-0.0057
PPP4R1	0.597666666666667
MAN1A2	-0.204833333333333
IKBKAP	-1.33675
UPF1	0.216666666666667
KIAA1219	0.39975
WNT16	-0.911166666666667
SNW1	-0.207875
IL18RAP	2.86925
RPP30	0.149625
CDC40	-0.430285714285714
SETD3	0.202333333333333
SLAMF6	-0.03
ELK4	-0.2405
TRIM47	1.164
ACOX3	2.045625
TRIM6	0.375125
KIAA0372	-0.562166666666667
TP53AP1	1.014
SMURF2	-0.218
ADAD1	0.439
EBP	-1.4383
KRTAP13-2	-0.5945
FLJ36874	-0.5835
TOR1A	-0.186666666666667
P2RY4	0.5205
GPBP1	0.20275
TRPV1	0.42075
ADAMTS12	-0.0231666666666667
PES1	0.392
ATG4A	0.639833333333333
MAGEA10	-5.1195
WFS1	0.76125
CC2D1B	-0.120333333333333
PABPN1	-0.670125
SLC25A30	0.27675
SLCO1C1	0.108333333333333
SLC22A5	0.611
KIF23	-3.983
SYN2	0.819666666666667
ASPN	5.91983333333333
CENTG2	0.26725
QSOX2	-1.5191
FLJ10815	-0.2185
STK24	0.0956875
SPEG	1.137
STK10	-0.0108333333333333
DACT2	1.118
AAAS	-1.0215
SSX3	-0.7735
ABCD3	-0.2006
C4orf12	0.832625
PARVG	-0.0556666666666667
FIG4	1.15725
C9orf46	1.24175
TMCO6	-0.959
IGHMBP2	0.22825
DUS2L	-0.1875
FAM3C	0.206
TMEM16D	-2.182375
DCTN4	0.3685
KCNH3	1.32825
EIF2AK2	-0.898
AP1S3	0.3325
CST4	-0.472
PAM	0.7349375
NUTF2	-0.14775
CITED2	1.7972
SLC39A4	-1.3735
C2orf52	-1.483
GRM3	0.295
C12orf49	0.53475
CCDC49	0.2159
GRAMD1B	-1.07875
FNDC4	2.059
SIAH2	-0.3825
GDPD4	0.091
C21orf87	0.46575
ATP5A1	0.170833333333333
C16orf63	-0.73425
LOC388135	-1.40383333333333
ATP5J2	-1.105375
MMP3	-2.71575
EMID2	-0.2165
CRHR1	0.064
WDR70	-0.4235
C13orf31	1.196
ZFAND1	0.4545
CCL18	5.015
C3orf49	-0.051
RINT1	-1.427
KIAA0408	-0.698333333333333
F13A1	3.917
SLC10A1	-0.00866666666666671
OGN	4.495
GIPC2	0.528166666666667
XPO6	-0.3205
LCE1A	0.263
FMR1	-0.024
LOC374920	-0.1415
DUSP3	0.117
ANKMY1	0.6105
C7orf50	-0.11075
BBS9	-0.0750000000000001
UNC119B	0.148375
C9orf72	0.498375
MGC35440	-0.92575
ENTPD6	0.26125
PPP1R2P9	0.233
ERCC4	-0.44925
FAHD2B	0.708
HMHA1	-1.019
HACL1	-0.5115
RAD23A	-0.672833333333333
FAM83B	-0.66325
PPP5C	-0.209
RNASEH2C	-0.798875
C9orf153	-1.15025
SCAMP4	0.228375
GHITM	0.1434
NDUFB7	-0.0365
ADCYAP1	0.171666666666667
SP110	0.587666666666667
MAP3K7IP2	0.7
DHH	0.2535
AGRN	0.638285714285714
WDR33	0.1305
CEP290	-1.009
PRPS1L1	-1.82483333333333
KLRA1	-0.6575
GPR97	-0.0125
CHD7	-1.19166666666667
TLR10	1.27975
SLC30A8	-1.51
HIC1	1.42316666666667
IAPP	-0.314
RXFP4	0.0285
GP1BB	1.8345
SHQ1	-0.074
NKX2-3	0.7832
API5	-0.53325
FTHP1	0.547
MOV10L1	1.1136
TRIM6-TRIM34	1.688
ADHFE1	2.0205
FAM117A	0.0375
DDI1	0.98
CDON	-0.00600000000000001
TRIM73	-2.0305
IGKC	4.456
MMP14	-1.04666666666667
DYNC1LI1	-0.450625
C11orf66	0.43675
TRBV3-1	-1.9225
FASTKD5	-0.3655
BIVM	-1.78075
LHX4	-0.64625
CXCL2	3.1437
RAB2B	-0.236833333333333
IZUMO1	-0.12375
MAP3K15	-1.063125
FAM19A2	0.488833333333333
ZC3H8	-0.355
ZMAT1	2.2365
SPINK5L3	-3.93525
SLC10A6	1.4495
APPL2	0.017875
CARD10	0.355
LOC402176	0.46675
EEF1D	0.8498
RAB6A	0.0158
C12orf5	-0.635375
PAPOLG	0.01375
MSRB2	0.86675
BCR	1.63988888888889
PUS3	-0.377
TIAM2	1.42275
ZNF317	0.035
CHD2	0.0545
FZD5	-0.845863636363636
NUDT8	0.48025
ZNF763	-0.699
PRC1	-3.79322222222222
ABCB9	0.593
SPATA3	0.29
TRAK2	0.204375
STAB1	2.387375
LRRTM2	0.7215
