Hybridization REF	TCGA-BH-A18L-01A-32R-A12D-07
CTNNBL1	-0.136666666666667
ECHDC1	-1.22616666666667
SMARCC1	-0.6202
FOXQ1	-2.57525
GNAI3	0.505333333333333
POLG2	-0.68625
CD4	0.6945
ITLN1	-1.2
EBI2	3.56725
IRF1	0.251
PTPRE	0.755
PTK2B	-0.821
NXNL2	-1.234
SOX4	0.349888888888889
TSPAN3	0.503833333333333
SH2D1A	-3.673
C8orf58	-1.29566666666667
USP20	-0.87275
DUSP22	-1.47283333333333
CALB1	-0.566333333333333
L3MBTL2	0.708833333333333
MCRS1	0.175
TMEM118	0.4525
C18orf8	0.789666666666667
FLJ10241	0.386625
GJA12	0.9845
PKD1	-0.328833333333333
ZFP3	0.0165
JAM3	-1.9125
LAPTM4A	1.5462
DIRC2	0.21625
KIAA2022	0.862666666666667
MYOM1	-0.0411666666666667
TRPM8	-3.09216666666667
MOP-1	0.0525
PHKG2	-0.040875
ZNF650	1.63875
KIAA1522	0.532375
PSG8	-1.1925
DDX19B	-0.7825
MOBKL1B	0.9505
DIAPH2	-0.68025
PTPN12	-0.19775
CLN8	-0.9885
CRYZL1	-0.098
CRY2	0.0435
FCGR2B	3.3585
PNPLA4	1.216625
ZNF454	-0.5925
DKFZp434B1231	0.42125
CLDN11	0.5462
RFWD2	0.914666666666667
CIB2	-1.64933333333333
MXRA8	0.623
HRK	-1.336
MAML2	-0.968
C4orf31	-2.54025
C6orf192	-0.1205
COG6	0.987875
FAM5B	0.0435
NFATC1	-1.6917
SEPT10	0.14725
SCYL1	-0.5412
RPP40	-0.48775
SCOC	1.2906
KIAA1450	0.64925
CTDSPL2	-0.17475
TBX5	1.0078
NAPG	-0.4645
RHD	-4.7845
C14orf45	2.98766666666667
ZBTB22	0.085
PLCG1	-1.873
ANKRD10	-1.32125
AQP7P2	1.13925
TAGLN2	-0.270333333333333
HTR2C	0.2695
SLC16A7	0.776166666666667
C17orf83	-0.3915
TSGA14	-0.571
MDH1	0.11
PPP3R2	0.178833333333333
DCBLD2	-2.78807142857143
RBM33	-0.163625
DPH3	-1.5035
SYT10	-1.59683333333333
FMO4	1.33425
THYN1	-1.0255
DRD5	-2.6595
OTOR	0.37675
PGRMC2	0.9622
KATNAL1	-0.631875
PAQR6	-2.33125
UBE2I	-0.3615
C14orf28	0.14875
C8orf70	1.86225
FLYWCH1	0.465875
ANGPTL3	-0.435666666666667
GLRX2	0.413
ATP11A	-0.965357142857143
ARL5B	0.778
MUC16	-3.261
SLC25A5	-0.592357142857143
ACRC	-1.1485
MYO1C	-0.845625
FAM89B	0.5515
FAS	-0.452625
KIFAP3	1.494
GLRA2	1.0035
BTN3A2	0.7593
CNKSR3	0.90275
CSTF3	-0.219666666666667
ARPM1	0.26725
KIAA1530	0.218
C9orf150	1.78933333333333
PRKCI	-0.21625
tcag7.1015	-0.88875
SOD3	-0.59575
ZNF574	0.765
CYP21A2	1.65125
RPL12	-0.41325
COMMD2	-0.76
WIZ	-0.64775
LOC344405	-2.18675
ALDH4A1	-1.13305882352941
CRYAB	1.3075
COPA	0.893333333333333
PCDHGA7	0.198833333333333
KIF11	0.01525
RASD2	0.15975
SLC26A3	0.1455
ZNF175	-2.9505
JAKMIP2	-3.40625
C8orf4	2.609
PTHLH	0.1255
SLC40A1	1.7105
OR7D4	0.439833333333333
PCDHB17	-1.22
CD36	3.27242857142857
C6orf203	0.1571
PRKG2	0.522
LOC400566	0.346
ANAPC13	-0.172
SLCO3A1	-0.85075
ZNF692	-1.356
FANCL	-1.3615
SH3GLB1	0.358
C12orf61	-1.477
KBTBD6	0.56475
SUPT5H	0.078375
XRCC6	-0.4917
HUS1B	-0.1381
FAM133B	-0.371571428571429
LOC728276	-0.4195
KCTD18	1.53325
SOS2	0.970166666666667
CCDC99	-0.66775
C1QTNF5	2.6615
NNAT	0.668833333333333
USP16	-0.0445
LARS	0.086
ZBTB2	-0.048
ABO	0.104166666666667
TRAF3	0.048
GALNT5	-3.686
NAP5	-0.66875
ALG14	0.652833333333333
KIAA0515	-0.127
WDR75	-1.0465
TEX261	0.375083333333333
LY86	0.73375
LOC389072	-1.6135
FLJ13611	0.7045
MRGPRX2	1.069
SNRPA	-0.976625
OR2G2	1.0885
GPRASP2	-0.01225
C7orf42	0.2504
C9orf163	-0.3525
CYP11B2	-0.5735
FCRL3	0.809666666666667
PRDX1	0.2325
FGB	-6.67716666666667
COX17	1.71833333333333
C16orf33	1.77675
PIWIL1	0.0908333333333333
FOLR1	-3.001
KIAA0082	-0.8265
FREQ	-1.59816666666667
TMCC2	-1.134
TCF12	0.0295833333333333
ZNF721	0.90325
FAM130A2	0.6075
POU4F1	-1.155
SNRPF	-0.953
SGIP1	0.549
ZNF641	1.026
EMG1	-0.24275
PRRG4	1.449
HIRA	-1.5405
MYNN	0.3035
AEBP2	0.534416666666667
TBXA2R	0.00366666666666663
ISL2	-1.623
PCDHB11	-1.3785
RNF144A	-1.65175
MARCH5	0.7125
DULLARD	-0.591666666666667
DCLRE1B	-0.867333333333333
ITGA8	-0.48225
TP73	0.262
PRKCD	1.7915
NDUFB4	0.403
ATP13A4	-0.535875
ANTXR2	-1.71483333333333
COL4A3	-0.753
MYO10	-2.8359
SLC6A18	0.49275
PEX1	-0.1045
TMEM74	1.2325
RBM19	-0.09125
TAPBP	0.063
RUNX1	-0.621875
MID1	-2.82833333333333
GPR64	-1.616
RASEF	4.2205
GABRG1	0.885714285714286
MYO16	-1.0825
DBF4	-1.49633333333333
TSHZ2	1.582
RIPK2	1.30075
PPTC7	0.313166666666667
KIF4B	-0.5005
LRRC31	-0.494125
ZNF540	0.55125
EFNB3	-0.330666666666667
LOH12CR1	-0.273125
STON2	0.299833333333333
GLP1R	0.56025
CSTF2T	0.313375
IREB2	-0.8235
GRSF1	0.6055
PDCD7	-0.874833333333333
LRRC43	-2.516
CNR1	0.0516666666666667
IL1F7	-0.3075
C12orf64	1.95775
FAM69B	-0.077
NR2E1	-2.474
MS4A6A	2.6585
FTL	-0.697
C7orf36	-0.35325
PCLO	2.2647
DYRK2	0.600416666666667
ARIH2	-0.243375
SAMD7	0.855
SCNN1D	-1.353
SLC32A1	-1.388875
C22orf25	-0.790833333333333
MRPS18A	-0.1594
GPR112	0.4745
EARS2	0.85475
ERN2	0.0525
ATPBD3	0.489166666666667
PRH2	0.4995
CDKN2D	0.637166666666667
PGLYRP2	-0.631
TRIM40	0.0855
SEC14L3	0.6566
SLC22A1	-1.059
BTN2A3	-0.3185
RASA4	1.001
CCNL2	-1.30133333333333
MYBPC3	0.565
GJA4	3.4115
CDC42SE1	1.15
TRPV2	-1.54575
MYPN	-4.3554
SIM1	0.3775
CDADC1	-0.0325
ZFHX4	0.095
NIBP	2.48666666666667
ADAMTS19	0.336
ABTB2	0.306
TSPYL2	-0.3275
EIF2S3	-0.6858
SOX30	-0.893
AP2A1	0.276666666666667
DKFZP564O0523	0.0995
LOC285398	0.1075
CDH18	-2.89625
CHL1	0.473142857142857
GATS	-0.5197
TBC1D2B	-0.549
OR1J1	-0.88
GSN	-0.0978333333333333
DPCR1	0.097375
GARNL4	0.09
SMARCA5	-0.312
PLEKHG3	0.491166666666667
ZBTB45	1.198
FRMD6	-0.838333333333333
PLS1	2.12883333333333
DGKZ	-0.327
EFNA1	2.8095
WDR85	-1.262875
ANK2	-0.36875
PAGE4	0.79
SENP6	1.20066666666667
AKR7A2	0.843833333333333
FKBP10	-2.38475
VEGFC	-2.05
LARP1	0.635875
SRBD1	-0.27975
ITGB6	1.1025
SLC1A2	-0.714230769230769
INVS	-0.62
MPO	0.8
MOBKL3	0.3644
CUTL2	-2.771625
KLK2	0.198
VIM	-2.0385
REG1B	0.783166666666667
PCDHGC4	0.215666666666667
C3orf34	-0.774333333333333
SUMO3	-0.608166666666667
CST9L	-0.5845
MLL4	-0.345
SPR	2.45516666666667
SAMD9L	1.12025
ABCE1	0.0575
SUPT3H	-1.50183333333333
ACTBL1	1.6995
ADAMTS4	0.223833333333333
SLIT3	2.05775
RHEBL1	-0.7005
NPM2	-2.19675
MAN1C1	1.883125
KIAA1856	-0.0569166666666667
HSPA6	0.3475
LOC388152	-1.1275
C10orf140	-0.52125
ZDHHC12	0.1635
LIN7A	1.3352
PHC2	-0.330333333333333
SPHK1	-2.351
TRIM26	0.7031875
FAM83E	0.5505
C18orf24	-0.426666666666667
ZNF578	0.545166666666667
ORAI1	-0.054
RUVBL1	0.0500833333333333
C7orf20	0.466
APAF1	0.2085
SLC36A4	-0.274666666666667
MYH11	3.99583333333333
NEK1	0.6772
MPP2	0.185375
C12orf24	-1.552
TNK2	0.356875
ZNF289	-0.25725
MATN3	-2.72642857142857
IFNGR2	0.2095
ITPR1	0.423125
EBF3	2.8679
TBC1D20	-0.1535
OR10P1	0.32625
DDAH2	-0.60275
SHPRH	-0.887375
STX7	-0.0895
LOC554248	-2.3385
BCAR1	-0.811
ATXN3	0.699333333333333
TRIM27	-0.1685
CDC42EP2	-0.1865
CHP	-0.118857142857143
SOX17	1.44925
ZNF259	-0.7465
CHCHD1	0.656625
ZDHHC19	0.162
GBP2	1.9335
GARNL3	-0.493125
MRC2	-1.209
C1orf52	-0.24675
AOF2	-0.574333333333333
LRPPRC	-0.0108
ACVR1C	0.415666666666667
TM4SF18	2.6835
TMEM169	-0.314333333333333
PPP1R16A	1.727125
EBF1	-0.957
RRS1	2.18333333333333
SNX2	0.48575
OR2T2	0.931
RBX1	-0.606
ANKRD54	0.100833333333333
TSNAX	2.04083333333333
TMEM83	-2.00225
ZBTB7A	0.344
ATM	-2.04090909090909
LOC338328	2.39933333333333
TIE1	1.574
HIST1H3G	0.4405
PASD1	-4.525
TINAG	0.49825
PCDHAC2	-0.5235
LRRC15	-1.788875
WBSCR17	-1.05575
TFF2	0.3435
PARP2	-0.19825
NDFIP2	1.172
PCDHGB2	-0.468
WDR60	-0.29025
MAP7D2	-2.5191
USP45	-1.46
GSDML	-0.94125
TNS1	-0.4986
PLCD4	1.8355
IQCD	1.87483333333333
SMPX	-3.086
CD9	0.782333333333333
SRGN	0.737875
CASP7	1.005
INOC1	0.147
DKFZp451M2119	-0.4265
VMAC	0.63
USP53	0.00739999999999998
CAMK1G	-0.25325
TMEM106A	-0.0546666666666667
CDC20	-1.349
ACSL5	-1.29166666666667
CBWD5	-0.972375
C1orf87	-1.65516666666667
KIAA1274	0.0645
PRUNE2	-1.91607692307692
LYPLA2	-0.281
DOK6	-2.27183333333333
GPR149	0.2245
FAM30A	2.359
TMEM129	0.72725
SLC35B3	2.42675
ACPP	-0.8965
LOC200261	-1.617
SLC4A7	-0.4653
CCDC40	2.3765
GART	-1.251375
THOP1	-1.35775
SCARB1	-0.491
CACNA1F	-0.19175
TRIAP1	0.118166666666667
SYT14L	1.0865
SFRS8	-0.405333333333333
PBOV1	0.49675
GOLSYN	4.878
GJB7	-2.302
CAMK2N1	0.447083333333333
GREM1	2.28216666666667
FLJ20433	0.60675
QPCT	-3.4695
PRKAG2	1.29966666666667
H2AFX	-0.4725
C6orf154	1.74375
PLOD3	-1.44725
ZBTB39	-0.555
WASF3	0.0421666666666667
DRG1	-0.16525
PRR4	0.0605
SPCS1	0.23525
KDELR3	-1.85233333333333
SRP19	0.209
GABRA6	0.259
MFSD1	1.2355
MMEL1	2.33025
PDXDC2	-0.2976
BUB1	-1.54733333333333
RNF138	0.03175
MYLPF	-0.206666666666667
AIF1	-0.028
DYNLRB1	1.683
HCN3	0.0498333333333334
HIST1H2AI	-0.901
MAP4K5	-0.390833333333333
LASP1	1.663
LOC130951	-0.8785
PLAA	0.315625
KRT6A	-3.043
C6orf117	-3.0665
ARHGAP23	-0.102
PTF1A	-0.8165
GPHA2	-0.1845
LCE3B	0.8075
MCL1	0.926785714285714
EHBP1	-0.464666666666667
PRNP	0.0915625
ZSCAN1	0.272
C1orf113	-1.1465
FOXA3	-3.01775
NEB	1.2135
ASGR1	-4.5975
CTGF	0.286333333333333
RAB17	1.13816666666667
MST101	1.167
JARID1B	0.5962
USP37	0.2299
PTBP1	-0.843333333333333
PTPN7	-1.09633333333333
CDC7	-1.17933333333333
SNX7	0.14
ZNF335	-0.203
CPT2	-0.01425
HEATR1	-0.280875
HSPC152	0.540875
C5orf40	0.0245
PSME1	0.7475
STAG3	-1.58075
TMEM154	2.793
KLHL32	0.7805
TSGA10IP	-1.89
SUV420H2	-0.5855
SF1	-0.6144
2'-PDE	0.8465
PNLIPRP2	-1.4875
TRSPAP1	-0.466083333333333
NUP210	-0.476
ANP32C	-1.96266666666667
RAB11B	0.189166666666667
ASB15	1.425
ITGB3BP	-1.3045
UBASH3A	-1.815
YWHAB	0.974875
TPRX1	0.4875
LY6G5C	0.958
SLC7A2	1.23825
CLK1	1.4525
HSD3B7	0.867833333333333
VDR	-0.26275
C16orf74	-1.79125
ACE	1.05475
PSMA2	0.300333333333333
CCDC131	-0.39875
ZNF213	1.782
EML2	0.139
ALS2CR13	-0.122333333333333
GLYATL1	-4.596
DSPP	0.528
DHFRL1	0.063375
C10orf30	-2.48933333333333
SH3RF2	-2.03433333333333
LOC197322	-0.413
DLL3	-2.106
TIGD7	0.48225
GFRA3	0.2445
CPA1	0.261
RTN4	0.7025
PPT2	-0.316
FASLG	2.82416666666667
FOXP4	-0.14325
RPL26	-0.0808
GNL3L	-1.85516666666667
FMR1NB	-0.803166666666667
CD163	6.56825
SGPP2	3.9085
GIMAP2	0.9235
CD37	0.559666666666667
DPT	1.168
NBLA00301	0.78775
RGS5	2.76125
C9orf4	-0.393
ACTL8	-2.3625
PRKAR2B	2.091
OPLAH	1.22566666666667
C20orf134	3.36425
SPACA5	-0.73575
TBL1X	-0.0283333333333333
TSPYL3	0.703
CHCHD3	-0.7595
CRKRS	0.762166666666667
GPR65	4.41525
DFFA	-0.867625
FUT1	1.26975
C6orf204	-1.40283333333333
TMEM51	-0.10325
ZNF580	0.345
CMTM2	-0.11275
C20orf200	-1.104
EZH1	0.1365
FDX1L	-0.056625
MRPL32	0.3255
PCAF	-0.8037
ALOX15B	0.1885
CD59	0.06025
CDK9	0.422625
ERP29	-0.229333333333333
TTR	-5.61375
BCMO1	-0.022
DDIT4	-1.2649
PTGDS	1.54475
C3orf63	0.0925
BST2	0.61175
CYP1A2	-0.881666666666667
C5orf25	0.688
STX1A	0.298470588235294
OR2A12	0.4915
SH3BP5L	-0.17275
SERINC5	0.280125
USP6	0.0724
MRPL3	-0.102333333333333
POMP	0.226125
INPP4B	0.125375
GMPPB	0.624
EAPP	0.91
AHSA1	0.362
ABCA11	0.285
SLC5A6	-0.99125
HIVEP2	0.19625
SUMO2	0.504875
KIAA1822L	2.1355
C11orf67	-0.41175
TXK	-0.9945
PHCA	0.6165
ICAM4	-2.01766666666667
FPGS	-0.391333333333333
SNRPA1	-0.57375
KCNJ4	-0.55625
KIF6	-1.3304
HIST1H2BG	-0.326166666666667
SLC5A5	0.27625
ZNF354B	0.4265
IL12RB2	-0.4175
C11orf76	-0.124833333333333
GAL3ST2	-0.321
AIFM2	0.542875
SYNC1	-0.796375
UBL3	1.039
PIK3CG	-1.40416666666667
NLN	-0.5319
BCORL1	-0.285
CD5L	0.215
ZNF238	-1.23366666666667
KIAA1394	-0.87475
C16orf55	-0.6334
CYP3A7	-2.60225
KRTAP3-1	-2.0745
TFDP1	-0.592166666666667
MND1	-1.76675
NODAL	-0.243333333333333
GTPBP4	-0.31925
TUBGCP2	0.36325
SLITRK5	-3.766
CIC	0.26925
CD79A	0.430166666666667
SAMD14	0.136
TNPO3	-0.74
OR10G3	0.4185
OR10G8	0.9275
CCDC111	0.6635
HOXC9	1.42525
DCUN1D1	0.181833333333333
CYB5R1	2.9445
TSR2	0.573
DAB2IP	-0.465
SLC6A5	0.2615
RAB3D	1.16425
DCUN1D4	0.0381666666666667
ERBB3	0.896916666666666
SDC1	2.65891666666667
ATP6V1H	1.99616666666667
SYK	0.9865
ST20	-0.38575
C13orf30	0.233
WDR40A	0.5585
ADMR	0.576
LOC388335	0.90075
ACSM1	0.656
TDG	0.125583333333333
FLJ11235	-0.005
MRPS5	-0.472333333333333
AGPAT2	0.0583333333333333
SLC12A1	0.514125
CYP27A1	-1.893
THAP7	-0.58775
XPO1	-0.31725
ALMS1L	0.0463333333333333
C1orf2	0.46325
ZNF777	-0.252833333333333
CAMK2A	-0.0446666666666667
SMC1B	3.589
IHPK2	-0.0818666666666666
LEMD1	-4.18275
NKD2	-1.0638
CLU	0.643714285714286
ARMETL1	-0.507
PABPC4	-1.3075
CXCL12	0.160833333333333
TFAP2C	2.0809
TTTY8	0.713
ABCB10	0.3395
ENDOD1	2.4665
IDI1	0.774
KCTD6	2.02216666666667
CCDC105	-0.5245
ULBP2	-1.70516666666667
ZDHHC5	0.76675
WNT8A	0.03
COMMD10	1.097
KLHL12	1.205125
GPR50	0.1325
NR5A2	0.0214285714285714
OXGR1	0.534
EHD3	-0.0395
CAPRIN2	-0.864625
KLRC3	-4.2085
SF3B1	0.0386428571428571
IPO7	0.0275
ALDH1A1	-0.951666666666667
ANKRD5	0.9115
TSNARE1	0.815
DDEFL1	0.82825
RNASEL	2.19066666666667
DNAH9	-1.02825
HELLS	-0.94525
TNS4	-1.623
NAV1	0.7853
KIAA1409	-0.3745
C20orf26	2.53766666666667
TUBG1	-0.46875
IRX2	3.32425
CNGA4	-0.3535
MGC50559	1.16383333333333
OR4K17	0.238833333333333
TM2D2	0.297083333333333
FAM32A	-0.72225
TXNDC14	0.20825
CCBL1	-1.2655
ANK1	-3.0676
PRSS23	-1.3145
PPM1L	0.3165
SPATA20	0.0165
APCS	-0.028
C14orf122	0.5495
PSMB5	0.317875
C6orf10	-0.0733333333333333
SETDB2	-0.429333333333333
SPNS3	-1.156
SGMS2	-0.754666666666667
MXD3	-0.0575
MON2	-0.0799
CARTPT	0.05175
HNF4A	-0.607166666666667
RABEP1	0.1412
TNFRSF10B	-2.1795
USH1G	-0.1675
PPAP2B	-1.93183333333333
TMEM16K	-0.77325
CTDSP1	0.752166666666667
CDK5R1	0.680833333333333
GABRR1	-0.217
OPN1LW	0.1995
FAM98C	1.58825
DBN1	-0.682125
ACAD10	0.0438333333333333
QTRTD1	0.251
WNK3	-2.40466666666667
RPS19	0.04925
C1QB	3.474
OTUD5	-0.35
SLC41A2	-1.439
TMEM22	-1.59316666666667
KHSRP	-1.39641666666667
TNFRSF11A	1.41316666666667
FBL	-0.879833333333333
IBTK	0.201333333333333
OXER1	0.2395
CBLN4	1.928375
GPR172B	2.12766666666667
CFTR	-2.266
VSX1	1.3175
CAMK1D	-1.5485
LOXL3	-2.84125
RTP4	2.27125
SLFNL1	-0.28975
KIAA0828	0.13725
PAR5	0.2815
LOC723972	-1.85075
GDI2	0.219875
CEBPA	-0.2395
MLF2	0.0158333333333333
AFMID	-0.3075
ALOX12B	-0.20575
BPHL	0.758
COX5B	-0.128
S100A10	-2.3523
THOC6	0.0425
NHN1	-0.49825
RRP12	-0.0893333333333333
ARID3B	-2.32025
CD3G	-2.75916666666667
KIAA0133	0.233
NAT11	-0.977333333333333
PPAT	-0.6655
SIRT3	0.2789
TCERG1L	-1.18175
NIPA1	1.0942
DPP8	-0.1266
IL7R	-0.583333333333333
ZFP64	0.843666666666667
DMAP1	-0.2553
TRMT12	2.40725
TLR4	1.5731
WFIKKN2	0.00575
RAB12	-0.7725
DDX51	0.310333333333333
KIAA1086	-3.15125
ZNF295	-0.0128333333333333
ACVR2B	-0.975642857142857
LOC494150	0.0865
ZNF517	0.7335
DNASE1L2	-1.35733333333333
SUFU	0.481916666666667
LOC283677	0.03
LMO3	1.87466666666667
PPP2R5D	-1.041
ZNF587	0.4257
HIST4H4	0.38075
CYP2C8	0.88225
C1orf80	1.10483333333333
DOCK5	-1.231
C9orf24	0.397
OR5AR1	-0.6495
C11orf24	0.03475
UNQ1940	-0.447
CAP2	0.874666666666667
TIMM44	-1.61025
DSEL	-1.7651
ROM1	1.09175
FBXO4	1.7065
MYLC2PL	-1.98625
MLH3	1.3889
NOX1	0.801833333333333
DPEP2	1.3275
DNAJB5	-0.8015
RLTPR	0.209
MBIP	-0.370833333333333
COPB1	-0.147833333333333
SFTPA1B	-0.188
C10orf4	0.6639
PRELID1	-0.234
NOLA1	-0.341
C19orf24	-0.14075
TLR9	-1.844
HLA-DMA	2.31716666666667
HCRP1	-0.628
GPR137	0.3705
ITGA11	-2.43283333333333
PHF13	0.238166666666667
MARK4	0.732166666666667
METTL4	0.05125
MBD3	-1.1486
LOC134145	1.698875
FGF3	-0.25575
SLC35A3	1.571375
CLEC16A	0.87325
AMOTL1	-2.17366666666667
FLJ31438	-1.67125
PAICS	-0.78775
TOMM40L	0.684666666666667
MMD	-0.83325
KLK10	-1.7719
NIT2	0.315833333333333
SERPINB10	-0.1385
KLF15	-0.4532
CCDC5	-0.07825
WSB2	-0.287875
ME3	1.245625
CACYBP	0.41
TCTN2	0.727
JAK1	-0.13725
C2orf25	-0.1605
GPD2	2.5235
FBXL11	0.754833333333333
CDV3	-0.688583333333333
GALNT11	-0.163625
NDUFA12L	-0.3854
FLOT1	0.223642857142857
TOR1AIP2	0.96
MMP25	-1.50775
C1orf164	0.2891
CHST5	-0.07125
LYRM4	0.12065
GPER	-2.65275
HIPK2	0.445416666666667
DAP	-0.0975
ZMIZ1	1.4955
DDX58	2.794125
DCC1	0.50225
AKT1	-0.408875
ENPP6	0.142166666666667
ERVWE1	-0.71
CDC34	-0.6255
RNF125	-2.475
CASC1	3.40275
SHROOM2	-0.00975
RRM2B	1.99916666666667
COL6A3	-0.56525
TMEFF1	-3.361
PLEKHA4	-1.3133
LYSMD1	1.30583333333333
SEPT1	-0.786166666666667
AOF1	1.0005
GNPAT	0.61975
WDR18	-0.827
HSD17B12	-0.5005
HIST1H2BM	1.72333333333333
INDOL1	-2.35033333333333
SUDS3	0.95225
C1orf192	0.566
CYP2B6	-0.4575
TBC1D2	0.999833333333333
SLC25A12	-0.078625
ERCC6L	-1.27
MGC10814	-1.31883333333333
POLR2C	-1.02366666666667
ZNF77	-0.356166666666667
EIF3K	0.1229
HPX	4.0495
ANKRD27	-0.09025
MALAT1	0.00706249999999998
PLB1	0.438666666666667
HRNBP3	-1.06975
CPSF4	-1.011
OR52N2	0.4375
PIP5KL1	-0.9685
GH1	0.281
HPS5	-0.32375
SLFN5	-1.08525
POP5	0.098
OVOS2	-4.03033333333333
C20orf108	-0.55925
MARS	-1.149
CLRN3	1.12733333333333
ARSE	-1.32383333333333
PPIE	-0.0243333333333333
PHACS	-0.837833333333333
GP5	-0.4205
IL8RB	1.13633333333333
FCRLA	-2.43275
ARRDC1	-0.0919
KRTAP9-4	0.22575
ZNF613	1.7385
OR11A1	0.6305
TMEM132B	-2.963125
PGLS	-0.7935
BSND	-2.5105
KCNK18	0.4675
FOXD4	-0.04075
SV2C	-1.47175
LCN2	-0.594166666666667
ZNF490	0.3305
C3orf15	3.1103
CACNA2D4	-0.662166666666667
CBX5	-1.283
MAGEB4	0.57425
BOLA1	1.8505
PPP2R5E	-0.00375
COL5A1	-1.46316666666667
ASB7	-0.00766666666666667
SFT2D1	-0.474
DERL1	1.7573
RABL2A	0.556666666666667
MOAP1	0.5415
KIAA1545	-0.166166666666667
F3	-1.7695
PLEKHM2	-0.99275
CCDC89	3.08466666666667
EFCAB1	1.004
TMEM48	-1.033
SEPHS2	2.08475
PYGM	-0.42625
PRICKLE1	1.222
WNT5B	-2.17725
TAS2R38	0.424
IMP5	-0.54925
KHDRBS1	0.1963
LARS2	-0.854833333333333
C3orf28	-1.30425
FTCD	-3.468
C10orf68	0.516
DGAT2L3	-0.2035
PSEN1	1.2895
MGC33657	1.02866666666667
PLA2G4B	0.0333333333333333
CDKN2A	-2.0085
DLX1	-2.207
TSHB	0.508
C18orf37	0.235
MEX3C	0.86925
MAMDC2	-0.328
PDIA4	-0.439083333333333
ATP5E	0.655
CASP2	-0.192571428571429
SERBP1	-0.262538461538461
ZNF341	-0.239833333333333
TESC	-2.68575
TMEM31	-0.523
OR51I2	0.7755
YTHDC1	0.941928571428572
JUN	1.50133333333333
AGMAT	-4.034
PCNXL2	0.55625
ATAD5	-0.9725
STK38	-1.322
AZI1	0.398
RBP1	-0.304
C4orf26	-1.29
KIAA1026	0.391375
TMEM101	1.5735
HSFX1	-0.2635
TREX1	1.50725
C18orf10	0.3257
TRIM15	-3.290125
CA6	0.329625
CEP57	-1.634375
AR	2.96716666666667
SESN2	-0.959333333333333
KIF3C	-0.40425
EPB41L5	0.313375
ARHGEF10	-2.35872727272727
POLR3D	-1.13875
INDO	-1.76866666666667
GABRA3	-0.7515
SCG5	0.8937
E2F3	-0.7349
TIGD5	2.23975
FGD6	0.528
KLHL3	0.081
SCGB3A2	-2.108
URP2	-0.713333333333333
ATP6V1B1	0.4882
CALML6	-0.375
LOC100049076	2.5995
TMF1	0.604
LOC388503	0.2595
CDH5	2.556625
RPS6KC1	0.555333333333333
DAAM1	0.852
TNFRSF10D	-1.28075
GSTT1	0.7196
INPP5A	-0.633
TRAF3IP1	1.281
SMARCE1	0.872071428571429
VRK1	-0.53675
TTC16	0.2175
AARS	-1.034
ARHGAP27	0.194666666666667
ZAK	-0.351071428571429
ACSM2B	-2.3065
TRAP1	-1.69483333333333
MRPL53	1.2865
RNF44	0.288
NPTXR	0.1015
DPYSL3	-1.77766666666667
APP	0.3551
GLS2	1.51566666666667
MNX1	-0.061
CMTM7	-0.9015
OR10A7	0.1375
NYD-SP21	2.3155
ORC5L	-0.47725
SLC16A10	-2.467875
TMEM178	-0.171
LOC441601	-4.73975
PTGIS	-1.08325
KBTBD7	1.33425
C19orf41	-0.081
CEACAM3	2.49725
KRT23	-1.285
SERHL	2.0605
PNKD	-0.5509375
UBC	1.33925
ATRN	-0.18525
HAPLN1	3.03825
RANGAP1	-1.24575
C10orf26	1.381
KCNA7	-0.869
SRY	-0.2165
LOC376693	-1.2215
HIST1H2BF	1.865
CDCA8	-1.121
MLC1	-2.586
TNIP3	-0.22975
OR4D1	0.408
IFT52	1.0085
GOLT1A	0.295666666666667
UTP20	0.357875
RP3-402G11.5	-0.606125
PRSS33	-0.71225
PMPCA	-0.77225
APOB48R	2.7965
GLTP	0.5055
MPL	0.7285
C9orf78	0.002
ADAM12	-1.3615
CSPG4	-1.878
LOC144305	0.7605
KRTAP4-10	1.1434
PAK1	-1.87625
ADCY7	-1.2215
TAS2R43	-0.3215
FRAS1	-0.408428571428571
PPP1R14A	-0.773333333333333
OR2B6	-0.79325
ATP13A1	-0.763
SIDT1	1.1655
C1RL	0.299833333333333
PRKRA	0.217
TLN1	-0.2786
RP11-50D16.3	0.0341666666666667
MITF	-2.47941666666667
GYS1	-0.67325
LYG1	-1.65766666666667
NSMCE4A	0.0168
DNAI1	0.7605
HOXD11	-1.948
FNBP1L	1.1191
DHX35	0.54725
LCE3E	0.21775
SLC33A1	0.41375
DCLK3	1.30583333333333
TRIM33	-1.06266666666667
TMCC3	1.36616666666667
FBXO42	0.3585
C1orf27	0.9329
C17orf50	0.419
RNF14	1.05791666666667
SLC4A8	0.367125
RAB3IP	0.4666
COX6C	3.62671428571428
PCSK1	5.9514
SLC13A1	0.61
ARF6	0.290166666666667
KIAA1009	-0.211375
HOXA13	-3.24875
HMGN1	-0.2375
CXADR	0.23975
MGC14436	0.317
UTF1	-0.068
TSC22D1	0.4158
BZRAP1	0.294166666666667
PUF60	1.73166666666667
SHC1	-0.424625
HOOK3	-0.5162
LIMS2	0.0931666666666667
BAHCC1	-1.808
CLCC1	0.508833333333333
ENTPD3	1.09116666666667
SMO	-3.239
PIK3R5	0.1235
CDC14A	-0.032
KRT1	1.94875
ENOX2	0.272666666666667
FLJ22655	0.466
FPRL1	0.4125
