Hybridization REF	TCGA-BH-A0DD-01A-31R-A12P-07
MAN1C1	0.42725
KIAA1856	-0.718416666666667
HSPA6	0.917
LOC388152	-0.3705
C10orf140	-2.65075
ZDHHC12	-1.3835
LIN7A	-0.4711
PHC2	-0.6655
SPHK1	-1.706
TRIM26	-0.5948125
FAM83E	-0.6955
C18orf24	0.2825
ZNF578	1.02816666666667
ORAI1	-0.589
RUVBL1	-0.398
C7orf20	-1.21316666666667
APAF1	0.0535
SLC36A4	-1.08216666666667
MYH11	2.38383333333333
NEK1	1.3006
MPP2	0.09525
C12orf24	-1.25575
TNK2	-0.028625
ZNF289	-1.6375
MATN3	-0.0765714285714286
IFNGR2	0.525166666666667
ITPR1	1.914
EBF3	2.4154
TBC1D20	0.0314
OR10P1	0.8665
DDAH2	0.655
SHPRH	-0.45975
STX7	0.183
LOC554248	-1.3345
BCAR1	-1.24975
ATXN3	0.536833333333333
TRIM27	-1.228
CDC42EP2	0.38
CHP	-0.435571428571429
SOX17	0.35075
ZNF259	-1.5285
CHCHD1	0.7265
ZDHHC19	0.234
GBP2	2.149
GARNL3	1.4815
MRC2	-1.004
C1orf52	-0.5015
AOF2	-1.2995
LRPPRC	0.0612
ACVR1C	-1.01916666666667
TM4SF18	2.2025
TMEM169	-0.201833333333333
PPP1R16A	-0.565625
EBF1	-2.55666666666667
RRS1	0.884
SNX2	0.061
OR2T2	0.34
RBX1	0.314
ANKRD54	0.0261666666666667
TSNAX	1.06483333333333
TMEM83	0.27025
ZBTB7A	-1.1555
ATM	-1.67833333333333
LOC338328	2.26333333333333
TIE1	0.525166666666667
HIST1H3G	-0.670333333333333
PASD1	-4.57316666666667
TINAG	-0.12525
PCDHAC2	-0.6865
LRRC15	-0.3445
WBSCR17	-0.65775
TFF2	-0.223
PARP2	0.02875
NDFIP2	-0.599
PCDHGB2	-0.458
WDR60	0.7535
MAP7D2	-0.328
USP45	-0.63825
GSDML	1.8385
TNS1	-0.4635
PLCD4	0.7435
IQCD	2.22616666666667
SMPX	-3.99375
CD9	0.7715
SRGN	1.233875
CASP7	1.660625
INOC1	0.595
DKFZp451M2119	-1.371125
VMAC	0.763
USP53	0.4651
CAMK1G	-0.017
TMEM106A	-0.268166666666667
CDC20	-0.5717
ACSL5	0.3915
CBWD5	-0.207125
C1orf87	-1.01366666666667
KIAA1274	-1.8645
PRUNE2	-1.85585714285714
LYPLA2	-2.44416666666667
DOK6	-2.24333333333333
GPR149	0.0795
FAM30A	2.02725
TMEM129	-0.41225
SLC35B3	1.355
ACPP	-0.2379
LOC200261	-1.4205
SLC4A7	-0.3144
CCDC40	3.06475
GART	-1.527
THOP1	-2.03575
SCARB1	-1.7715
CACNA1F	0.11575
TRIAP1	-0.1245
SYT14L	-0.503
SFRS8	-0.3365
PBOV1	0.6595
GOLSYN	3.81525
GJB7	-0.5595
CAMK2N1	1.79358333333333
GREM1	2.69758333333333
FLJ20433	-0.073
QPCT	-2.5485
PRKAG2	1.55566666666667
H2AFX	-1.11625
C6orf154	1.39275
PLOD3	-2.17475
ZBTB39	0.104166666666667
WASF3	-1.43658333333333
DRG1	-0.00924999999999999
PRR4	-1.0275
SPCS1	-0.09925
KDELR3	0.032
SRP19	0.170833333333333
GABRA6	0.440333333333333
MFSD1	0.63625
MMEL1	0.61875
PDXDC2	-0.8284
BUB1	-1.13355555555556
RNF138	-0.227875
MYLPF	-0.885333333333333
AIF1	0.553
DYNLRB1	0.4842
HCN3	-0.899833333333333
HIST1H2AI	0.54875
MAP4K5	-0.445666666666667
LASP1	0.884375
LOC130951	2.1345
PLAA	0.79375
KRT6A	-3.0705
C6orf117	-4.33025
ARHGAP23	-1.238
PTF1A	-0.1175
GPHA2	-0.3085
LCE3B	0.4905
MCL1	0.497571428571429
EHBP1	-0.117083333333333
PRNP	-1.844125
ZSCAN1	0.282
C1orf113	-0.0833333333333333
FOXA3	-2.986375
NEB	1.27775
ASGR1	-5.1215
CTGF	1.40416666666667
RAB17	0.454666666666667
MST101	0.13675
JARID1B	0.707
USP37	1.1479
PTBP1	-0.962166666666667
PTPN7	-1.00716666666667
CDC7	0.00883333333333333
SNX7	0.709
ZNF335	-0.47725
CPT2	-0.05275
HEATR1	-0.452875
HSPC152	-0.41325
C5orf40	0.50725
PSME1	0.712166666666667
STAG3	-1.483
TMEM154	0.722333333333333
KLHL32	-0.503
TSGA10IP	-1.0835
SUV420H2	-1.37216666666667
SF1	-1.4634
2'-PDE	0.099125
PNLIPRP2	1.0905
TRSPAP1	-0.03425
NUP210	-1.3335
ANP32C	-1.403
RAB11B	-0.6895
ASB15	1.6045
ITGB3BP	-0.4375
UBASH3A	-0.59175
YWHAB	0.383375
TPRX1	0.19575
LY6G5C	0.214875
SLC7A2	0.276375
CLK1	1.3459
HSD3B7	-0.591333333333333
VDR	3.02475
C16orf74	-1.00525
ACE	0.14275
PSMA2	0.587
CCDC131	-1.063125
ZNF213	-0.354166666666667
EML2	0.03225
ALS2CR13	0.400833333333333
GLYATL1	2.6885
DSPP	-0.076
DHFRL1	0.2695
C10orf30	-2.72983333333333
SH3RF2	-0.954
LOC197322	-1.12416666666667
DLL3	-2.0215
TIGD7	-0.266
GFRA3	0.473
CPA1	-0.322833333333333
RTN4	0.0751666666666667
PPT2	-2.36133333333333
FASLG	3.22
FOXP4	-0.4875
RPL26	-0.498
GNL3L	-2.09133333333333
FMR1NB	-0.247666666666667
CD163	7.57625
SGPP2	3.08975
GIMAP2	1.825
CD37	0.646333333333333
DPT	3.64458333333333
NBLA00301	1.41775
RGS5	1.74983333333333
C9orf4	-0.5065
ACTL8	-3.947
PRKAR2B	2.876875
OPLAH	0.342666666666667
C20orf134	1.05125
SPACA5	0.57425
TBL1X	-0.4475
TSPYL3	-0.0165
CHCHD3	-0.18975
CRKRS	1.61083333333333
GPR65	5.66525
DFFA	-1.232875
FUT1	1.3565
C6orf204	-2.00916666666667
TMEM51	0.0545
ZNF580	-0.26575
CMTM2	0.669
C20orf200	0.027
EZH1	-0.372166666666667
FDX1L	-1.0095
MRPL32	0.45775
PCAF	-1.8112
ALOX15B	1.25416666666667
CD59	0.634083333333333
CDK9	-1.483
ERP29	-0.486
TTR	-4.52
BCMO1	0.096
DDIT4	-2.345
PTGDS	1.0225
C3orf63	0.866
BST2	1.045875
CYP1A2	-0.0533333333333333
C5orf25	-0.757
STX1A	-1.35523529411765
OR2A12	0.4605
SH3BP5L	0.4395
SERINC5	-1.30075
USP6	0.9235
MRPL3	0.232
POMP	-0.152375
INPP4B	2.188125
GMPPB	-0.5965
EAPP	0.457
AHSA1	-0.2085
ABCA11	-0.417
SLC5A6	-0.892083333333333
HIVEP2	0.82175
SUMO2	-0.2455
KIAA1822L	-1.70766666666667
C11orf67	2.1865
TXK	-0.525
PHCA	0.552125
ICAM4	-2.58
FPGS	-0.764666666666667
SNRPA1	-0.95475
KCNJ4	-0.20325
KIF6	0.9996
HIST1H2BG	-2.21033333333333
SLC5A5	0.67475
ZNF354B	0.171666666666667
IL12RB2	1.15275
C11orf76	0.386
GAL3ST2	0.547
AIFM2	-1.108625
SYNC1	-0.68075
UBL3	-0.267875
PIK3CG	-1.06116666666667
NLN	-0.0784
BCORL1	0.0955
CD5L	0.48075
ZNF238	1.9885
KIAA1394	-0.6435
C16orf55	0.0404
CYP3A7	-2.5915
KRTAP3-1	-2.7025
TFDP1	-1.80233333333333
MND1	0.45
NODAL	-0.175333333333333
GTPBP4	-0.50425
TUBGCP2	-0.42425
SLITRK5	-3.23275
CIC	-0.555
CD79A	0.416333333333333
SAMD14	-0.228333333333333
TNPO3	-1.0955
OR10G3	0.2235
OR10G8	0.757
CCDC111	1.132
HOXC9	1.2785
DCUN1D1	0.231166666666667
CYB5R1	0.94325
TSR2	-0.80075
DAB2IP	-0.6461
SLC6A5	0.1835
RAB3D	0.17575
DCUN1D4	-0.425
ERBB3	1.12258333333333
SDC1	0.199666666666667
ATP6V1H	0.724166666666667
SYK	0.9805
ST20	-0.479
C13orf30	0.771
WDR40A	0.666666666666667
ADMR	0.685
LOC388335	0.6325
ACSM1	2.002
TDG	0.147333333333333
FLJ11235	0.16025
MRPS5	-0.968833333333333
AGPAT2	-2.16133333333333
SLC12A1	0.60375
CYP27A1	-2.0385
THAP7	-1.43
XPO1	-0.0128333333333333
ALMS1L	0.646666666666667
C1orf2	-0.45675
ZNF777	-0.498
CAMK2A	-0.3285
SMC1B	2.276
IHPK2	-0.456666666666667
LEMD1	-4.12775
NKD2	-0.4258
CLU	-0.574357142857143
ARMETL1	0.9345
PABPC4	0.0225
CXCL12	2.135
TFAP2C	1.152
TTTY8	0.143
ABCB10	0.2019
ENDOD1	1.075
IDI1	-0.3465
KCTD6	1.22833333333333
CCDC105	0.828
ULBP2	-1.83266666666667
ZDHHC5	-0.25125
WNT8A	-0.69
COMMD10	0.738
KLHL12	0.896625
GPR50	0.2315
NR5A2	0.110375
OXGR1	3.814
EHD3	0.2835
CAPRIN2	-0.252
KLRC3	-2.62075
SF3B1	-0.134428571428571
IPO7	-0.89475
ALDH1A1	-1.5395
ANKRD5	1.8245
TSNARE1	1.399
DDEFL1	0.55325
RNASEL	1.24366666666667
DNAH9	-1.4215
HELLS	-0.2375
TNS4	-0.0285
NAV1	0.9187
KIAA1409	-1.3115
C20orf26	5.20583333333333
TUBG1	-1.29175
IRX2	3.29475
CNGA4	0.056
MGC50559	1.8365
OR4K17	0.8135
TM2D2	0.709833333333333
FAM32A	0.18775
TXNDC14	-1.06875
CCBL1	-1.2425
ANK1	-3.1825
PRSS23	-0.076375
PPM1L	-0.285
SPATA20	0.878
APCS	-0.2725
C14orf122	-0.256833333333333
PSMB5	0.14225
C6orf10	-0.3338
SETDB2	-0.162833333333333
SPNS3	-1.88175
SGMS2	-0.452833333333333
MXD3	-0.5685
MON2	-0.1914
CARTPT	3.442
HNF4A	-0.836333333333333
RABEP1	0.549
TNFRSF10B	-1.20225
USH1G	0.1785
PPAP2B	-0.869
TMEM16K	-0.00175
CTDSP1	0.384666666666667
CDK5R1	0.632333333333333
GABRR1	0.2525
OPN1LW	0.9695
FAM98C	0.37125
DBN1	-1.10425
ACAD10	-1.00858333333333
QTRTD1	0.17275
WNK3	-2.49416666666667
RPS19	0.67225
C1QB	3.74025
OTUD5	-0.677625
SLC41A2	-0.5285
TMEM22	-2.161
KHSRP	-0.972333333333333
TNFRSF11A	-0.467666666666667
FBL	-0.430333333333333
IBTK	0.2125
OXER1	0.8675
CBLN4	1.439125
GPR172B	0.423166666666667
CFTR	-2.32825
VSX1	0.7335
CAMK1D	-1.206
LOXL3	-2.362
RTP4	2.968
SLFNL1	0.67975
KIAA0828	-0.002375
PAR5	-0.6545
LOC723972	-1.41775
GDI2	0.793375
CEBPA	-1.8242
MLF2	-1.21916666666667
AFMID	-1.88775
ALOX12B	0.01975
BPHL	0.83325
COX5B	0.00225
S100A10	-0.2236
THOC6	-1.3515
NHN1	-1.324
RRP12	-1.27166666666667
ARID3B	-2.4125
CD3G	-1.692
KIAA0133	0.46125
NAT11	-2.13266666666667
PPAT	-1.03966666666667
SIRT3	-0.1589
TCERG1L	-2.2295
NIPA1	0.3065
DPP8	0.5903
IL7R	0.396166666666667
ZFP64	0.250083333333333
DMAP1	-0.7802
TRMT12	1.421
TLR4	1.3483
WFIKKN2	0.47625
RAB12	-1.74333333333333
DDX51	-0.623
KIAA1086	-3.14725
ZNF295	-0.359666666666667
ACVR2B	-1.52514285714286
LOC494150	0.053875
ZNF517	-0.6755
DNASE1L2	-1.49883333333333
SUFU	0.38175
LOC283677	0.381
LMO3	3.00283333333333
PPP2R5D	-0.637833333333333
ZNF587	0.2661
HIST4H4	0.06175
CYP2C8	2.43575
C1orf80	1.231
DOCK5	-1.50833333333333
C9orf24	-1.3035
OR5AR1	0.008
C11orf24	-0.31875
UNQ1940	-0.3785
CAP2	0.6095
TIMM44	-1.38525
DSEL	1.3558
ROM1	0.12925
FBXO4	0.866625
MYLC2PL	-2.64125
MLH3	1.5291
NOX1	0.808666666666667
DPEP2	1.2695
DNAJB5	0.3805
RLTPR	0.664
MBIP	-0.124666666666667
COPB1	0.152
SFTPA1B	0.0035
C10orf4	0.3393
PRELID1	-1.216
NOLA1	-0.1225
C19orf24	-0.245
TLR9	-2.0745
HLA-DMA	2.96616666666667
HCRP1	-0.315
GPR137	-0.866666666666667
ITGA11	-0.249833333333333
PHF13	-0.128333333333333
MARK4	0.4175
METTL4	0.714
MBD3	-1.8096
LOC134145	0.427875
FGF3	0.34725
SLC35A3	-0.295125
CLEC16A	-0.63025
AMOTL1	-2.29708333333333
FLJ31438	-0.29375
PAICS	-0.889625
TOMM40L	-0.184166666666667
MMD	-0.30375
KLK10	0.7352
NIT2	0.2185
SERPINB10	0.257
KLF15	-1.0924
CCDC5	0.75375
WSB2	-0.417875
ME3	0.82675
CACYBP	0.594916666666667
TCTN2	0.0205
JAK1	0.120875
C2orf25	0.2955
GPD2	1.23625
FBXL11	1.02816666666667
CDV3	-0.00908333333333332
GALNT11	0.497
NDUFA12L	-0.1999
FLOT1	-0.740428571428571
TOR1AIP2	0.976
MMP25	-1.2595
C1orf164	0.1544
CHST5	-0.22775
LYRM4	-0.07295
GPER	-1.758
HIPK2	1.29166666666667
DAP	-0.9288
ZMIZ1	0.274333333333333
DDX58	3.148875
DCC1	0.72875
AKT1	-1.026
ENPP6	-0.116
ERVWE1	0.1935
CDC34	-1.0325
RNF125	-1.7585
CASC1	3.2455
SHROOM2	1.8885
RRM2B	0.945
COL6A3	1.29675
TMEFF1	-1.68625
PLEKHA4	0.6123
LYSMD1	0.3635
SEPT1	-1.09216666666667
AOF1	-0.2355
GNPAT	0.91625
WDR18	-0.76925
HSD17B12	0.0175
HIST1H2BM	-1.62266666666667
INDOL1	0.0853333333333333
SUDS3	0.66
C1orf192	0.814
CYP2B6	0.56825
TBC1D2	0.201333333333333
SLC25A12	0.264
ERCC6L	0.307833333333333
MGC10814	-1.236
POLR2C	-0.807
ZNF77	0.855166666666667
EIF3K	0.3127
HPX	-0.13825
ANKRD27	0.40775
MALAT1	-0.438875
PLB1	0.566666666666667
HRNBP3	-0.936875
CPSF4	-0.60875
OR52N2	0.498
PIP5KL1	-0.8775
GH1	0.1065
HPS5	-0.48125
SLFN5	-0.00349999999999999
POP5	-0.536
OVOS2	-2.417
C20orf108	-0.818125
MARS	-2.00975
CLRN3	1.6195
ARSE	-0.979666666666666
PPIE	0.2355
PHACS	-0.552
GP5	-0.282
IL8RB	1.34633333333333
FCRLA	-2.1145
ARRDC1	-1.1359
KRTAP9-4	0.81125
ZNF613	1.2955
OR11A1	0.607
TMEM132B	-3.0285
PGLS	-0.2765
BSND	-2.11233333333333
KCNK18	-0.3465
FOXD4	0.36525
SV2C	-0.6835
LCN2	-1.6015
ZNF490	0.571
C3orf15	3.5438
CACNA2D4	-1.54116666666667
CBX5	-1.2075
MAGEB4	0.41275
BOLA1	0.6835
PPP2R5E	-0.01725
COL5A1	0.0570833333333333
ASB7	-0.518666666666667
SFT2D1	0.276375
DERL1	0.5163
RABL2A	1.05266666666667
MOAP1	-0.16025
KIAA1545	-0.7505
F3	-2.237
PLEKHM2	-2.179
CCDC89	0.483666666666667
EFCAB1	1.145875
TMEM48	-0.1815
SEPHS2	-0.1015
PYGM	-0.79825
PRICKLE1	1.024
WNT5B	-1.4305
TAS2R38	0.489
IMP5	-0.18425
KHDRBS1	0.4121
LARS2	-0.5255
C3orf28	-1.39325
FTCD	-3.70825
C10orf68	2.68216666666667
DGAT2L3	1.02425
PSEN1	0.548833333333333
MGC33657	1.44825
PLA2G4B	-0.128166666666667
CDKN2A	-2.06166666666667
DLX1	-1.57825
TSHB	0.142
C18orf37	0.74125
MEX3C	2.044625
MAMDC2	-1.04825
PDIA4	-0.183416666666667
ATP5E	0.6275
CASP2	-0.335428571428572
SERBP1	-0.244769230769231
ZNF341	-0.564166666666667
TESC	-3.39675
TMEM31	0.74875
OR51I2	0.9755
YTHDC1	0.638285714285714
JUN	0.836
AGMAT	-3.20233333333333
PCNXL2	0.68925
ATAD5	0.459125
STK38	0.048125
AZI1	-1.22875
RBP1	2.6605
C4orf26	-0.44475
KIAA1026	-0.486625
TMEM101	-0.4055
HSFX1	0.356
TREX1	0.579
C18orf10	0.2073
TRIM15	-3.0775
CA6	0.126285714285714
CEP57	-0.656625
AR	2.88383333333333
SESN2	-1.62066666666667
KIF3C	0.243
EPB41L5	1.388
ARHGEF10	-1.30404545454545
POLR3D	-0.6485
INDO	2.24
GABRA3	-0.054
SCG5	-0.5859
E2F3	-0.1367
TIGD5	0.4215
FGD6	2.7575
KLHL3	0.057125
SCGB3A2	-2.2165
URP2	-0.689
ATP6V1B1	0.0042
CALML6	-1.349
LOC100049076	1.444
TMF1	0.01925
LOC388503	-0.31325
CDH5	1.742875
RPS6KC1	1.60916666666667
DAAM1	1.1684
TNFRSF10D	-1.03075
GSTT1	0.3725
INPP5A	-0.834
TRAF3IP1	0.9109
SMARCE1	1.7475
VRK1	-0.53925
TTC16	0.117
AARS	-1.25933333333333
ARHGAP27	-0.6455
ZAK	0.856428571428572
ACSM2B	-3.4215
TRAP1	-1.634
MRPL53	0.56825
RNF44	0.378
NPTXR	-1.2545
DPYSL3	0.432166666666667
APP	-0.0375
GLS2	-0.901666666666667
MNX1	-3.65433333333333
CMTM7	-1.50425
OR10A7	0.7145
NYD-SP21	4.26866666666667
ORC5L	0.473
SLC16A10	-1.694
TMEM178	-0.271
LOC441601	-4.70875
PTGIS	1.15975
KBTBD7	0.18175
C19orf41	-0.018
CEACAM3	-0.12775
KRT23	0.13875
SERHL	-0.4945
PNKD	-0.45875
UBC	0.3175
ATRN	0.282875
HAPLN1	1.76325
RANGAP1	-1.99525
C10orf26	0.676
KCNA7	-1.2135
SRY	0.856
LOC376693	-0.2405
HIST1H2BF	-1.73775
CDCA8	-0.749333333333333
MLC1	-3.41525
TNIP3	0.28775
OR4D1	0.3735
IFT52	0.903166666666667
GOLT1A	1.121
UTP20	-0.273375
RP3-402G11.5	-1.2005
PRSS33	-1.1065
PMPCA	-1.608
APOB48R	0.8675
GLTP	-0.45425
MPL	0.699
C9orf78	-0.66525
ADAM12	0.370375
CSPG4	-3.138
LOC144305	-0.4245
KRTAP4-10	-1.3562
PAK1	0.5805
ADCY7	-0.6489
TAS2R43	-0.3465
FRAS1	-2.81071428571429
PPP1R14A	-2.43066666666667
OR2B6	-1.56575
ATP13A1	-0.927833333333333
SIDT1	1.803
C1RL	1.25033333333333
PRKRA	0.557
TLN1	-0.6422
RP11-50D16.3	-0.678416666666667
MITF	-1.93633333333333
GYS1	-1.39325
LYG1	0.859666666666667
NSMCE4A	0.3835
DNAI1	-0.085
HOXD11	-2.252
FNBP1L	0.5635
DHX35	0.12325
LCE3E	0.730375
SLC33A1	0.9085
DCLK3	-0.6685
TRIM33	-0.502
TMCC3	1.07716666666667
FBXO42	-0.122666666666667
C1orf27	0.6618
C17orf50	0.2775
RNF14	0.930083333333333
SLC4A8	0.65925
RAB3IP	2.6005
COX6C	3.01978571428571
PCSK1	-3.0243
SLC13A1	0.4975
ARF6	0.0361666666666666
KIAA1009	0.91825
HOXA13	-4.943
HMGN1	0.6335
CXADR	-0.3095
MGC14436	0.113
UTF1	0.396
TSC22D1	-0.268
BZRAP1	1.47583333333333
PUF60	0.4925
SHC1	-0.698375
HOOK3	0.387
LIMS2	-1.10866666666667
BAHCC1	-0.344666666666667
CLCC1	-0.471
ENTPD3	2.0115
SMO	-2.2625
PIK3R5	0.28725
CDC14A	0.12025
KRT1	-0.45725
ENOX2	1.06166666666667
FLJ22655	-1.844
FPRL1	0.987
INTS6	-0.0691
ZCCHC5	1.323
SMC3	0.39575
C6orf123	0.693666666666667
FLJ20160	2.427
LOC653391	1.6725
GSS	-1.10025
NT5M	-1.906
SIX5	-0.7545
TAF5	0.6745
KCNA1	0.00116666666666669
ANLN	-0.270833333333333
MGC45491	-1.4706
SSTR2	4.89275
LYPD4	0.82175
TH1L	-0.806
CHRNA5	-3.636
PNMA6A	-0.70075
FLJ16369	0.495
DLX2	-1.8781
C6orf108	-0.352833333333333
ALDH3A2	1.53633333333333
CLEC1B	0.00466666666666663
LEPREL2	-2.18075
FOXJ1	-0.1906
OR1D4	0.444
PPIL4	0.52
MTRR	-1.018
SLC27A3	-0.7435
HTR7	-0.353
MIB2	-1.395
BHMT	-2.74283333333333
A2ML1	0.379
MSMB	4.674375
KIAA1383	2.82242857142857
TRUB2	-0.35875
PF4	0.2655
IL1F5	0.378166666666667
LRRC37B2	0.99175
IPO4	-1.1445
FIGF	0.42375
QDPR	0.34525
ZNF598	-1.6355
BOP1	-1.093
MAPK12	-2.87466666666667
POLR1E	-1.303125
CEECAM1	-1.22183333333333
INSRR	0.0135
SIPA1	-0.81325
ULK4	0.326333333333333
BTN3A1	0.2029
FABP5	-0.8328
KBTBD3	1.95733333333333
SORT1	-0.342583333333333
YWHAQ	0.9631875
LRIT1	0.4015
KIAA1704	-0.6728
MEIS2	-2.3214
ENOSF1	0.326166666666667
PCDH7	-0.0788571428571428
FZD9	-2.661
RPLP1	0.503333333333333
ZNF75A	-0.08625
P4HA3	3.07725
NKX6-1	-0.463
CTA-216E10.6	-1.17
IFT140	-0.18575
DENND1A	-1.35291666666667
ALCAM	0.9532
ABHD2	0.403590909090909
QPRT	-3.47133333333333
TRAM1	0.981142857142857
ATP1B4	0.514571428571429
NUP37	0.1775
SAA3P	0.3
SLC22A6	-0.0905
KIAA0265	0.04475
ZNF41	1.40875
ADAM19	-0.1227
ERAF	-1.25075
DEFB119	0.4511
DNMT3B	-3.201
SNF1LK2	-0.4315
MGC24039	-0.131083333333333
TAS2R48	-0.8
PNLDC1	0.37375
ADAMTS16	-0.085625
TMEM92	-1.56716666666667
CCT8	-0.177583333333333
POGZ	0.239333333333333
N-PAC	-0.55475
GUCA1B	0.2205
ZZEF1	-0.322166666666667
OR2C3	1.15875
ZNF334	1.36933333333333
RANBP6	0.5615
LDHB	-1.784
BAMBI	-0.503
RAB5B	0.235
FOXB1	0.71075
MRPS12	-0.5695
MRGPRF	-0.772125
CRIPT	-0.634
CYP2D7P1	-0.4325
RYR1	-0.562125
NDUFA2	0.663
TRIP12	0.444583333333333
KCNE3	2.38566666666667
MOBKL2B	-1.4592
MIOX	-0.09375
ACOT7	-2.24775
FGF6	0.2
RASSF5	-1.2977
ATAD3B	-2.65283333333333
IKZF3	0.0855
H3F3B	-0.392785714285714
C6orf91	0.6375
SEC11C	0.95775
TMEM14C	-0.18575
KIAA1632	0.242
SLC38A4	0.21075
FGFR3	-1.38716666666667
HES7	-1.615
HINT3	0.80775
ARIH1	0.135
FLJ35880	-2.42675
C1orf129	-0.2915
POU6F1	-0.2555
RPL32	0.2075
BBS1	2.0135
RGPD5	-0.2615
SULT1C2	2.13725
KDELC1	-1.35725
PIP5K3	-0.482166666666667
CHI3L1	1.0757
CSDA	-1.868
VTCN1	3.046
WDR62	-0.6245
TMEM170	-0.66
KIF2A	-0.534
C6orf182	-0.344833333333333
ARL6IP6	-0.379
ZCCHC9	-0.383
RARB	1.39783333333333
ZNF320	1.09375
DHX15	0.344875
PICALM	-0.459166666666667
CNOT6	0.762083333333333
HIST1H1A	-1.2015
ZNF702	-0.593333333333333
OR1E2	0.3715
HLF	-1.6018
LOC442582	-1.627
KIAA0494	0.676
TCF4	1.3046
APOBEC3B	-0.99225
FAM54B	-0.871
MYH2	-2.8645
FXN	-0.804166666666667
C12orf59	0.3465
PAEP	-1.40825
SPG11	0.66925
VN1R4	0.243
KCNJ13	-1.0705
NOC3L	-0.496
C5orf36	1.7005
CPAMD8	-0.193
MLN	-0.6859
FLJ11184	1.16475
TIAM1	1.10916666666667
OR10J3	0.6225
OR52E2	0.6245
PBX1	0.8846
UBL7	-1.25833333333333
PXMP2	0.179
SYTL1	-0.949
FAM126B	1.42025
ZNF711	-3.34
GGA1	-1.40083333333333
VAMP4	1.3225
BCAP29	0.2551
C20orf19	-0.416
ZNF275	-0.258375
NEK6	-0.25875
SETD8	-0.971166666666667
HEXIM1	1.26591666666667
SULT1A2	-1.76225
KLHL9	1.661
SLC39A12	0.07225
ARHGEF16	-0.6495
SCN1A	-0.923
HNRPH1	-0.45575
C9orf103	1.25075
ECE1	-0.689
MED18	-2.628
TEX13B	-0.2055
SNN	0.17075
C6orf62	0.0122777777777778
WNT3A	0.037
IL22RA2	0.333
MGC21881	0.702875
GABBR1	0.48325
YIPF6	0.793
PROX1	-2.90983333333333
PPP1R1B	-0.292
LANCL2	-0.2764
SCN3A	-1.78566666666667
SSRP1	-1.941
ASXL2	-0.0815
RPE65	-0.0505
SNAI1	-0.3615
EFNA2	0.44775
CLDN9	-0.011375
TP53I13	-0.91375
LOC375748	0.02425
C9orf7	0.069
C14orf178	-0.4655
GC	-0.51325
IER3	0.931
KCTD10	0.595875
FLJ45717	0.02325
ADC	0.9495
LOC285908	-1.35266666666667
MLL3	-0.527125
KIAA1787	-1.76275
MGC31957	-1.359
MUC5B	-0.487416666666667
ZNF193	0.838
CSRP1	-0.65775
MOSPD1	0.454666666666667
C21orf49	0.9805
RAD1	0.35425
ANKRD34	-2.10975
NFRKB	-1.109
FANCA	-1.875
VTI1A	0.100928571428571
PCBP3	-1.43233333333333
BFSP2	-0.5405
ZNF354C	-0.0745
FRMPD4	-0.6775
IKBKG	-1.3975
LOC441046	0.263
UNQ9438	0.091
TM4SF20	0.124
MAGEC1	-5.365
AMMECR1	0.2725
GLDN	-0.47425
TTC30B	2.17975
SEC13	-1.1253
EGF	2.858625
HAGH	-0.432375
VSIG1	0.39
NHLH2	0.3075
NCAPD3	-1.23175
MGC16121	-2.769
HIATL2	-1.786
BRCC3	1.0895
LCE2D	-0.65
TMEM79	-0.29575
GTF3C5	-1.4065
AKR1C4	-0.5344
C3orf59	-1.25875
RBM26	-0.651125
DUSP14	1.1
AP4M1	-0.4225
RIMBP2	-0.5065
ABCC2	-4.28416666666667
DNAJC16	0.5355
TTC12	0.609833333333333
SNX13	0.382166666666667
C6orf168	0.0805
C1orf100	-1.34525
CSPP1	1.16775
LRRC56	0.5795
OR1J2	0.2535
THY1	-0.6706
KIT	0.445166666666667
TBC1D8	-0.1445
EPHA7	1.5175
SOLH	-1.07425
SVIP	1.936
ZNF294	0.57175
HAND2	1.555
CENTB2	-0.795166666666667
MARVELD3	2.32225
CREB3	-0.3715
KRTAP1-5	-3.98475
OR8K1	0.858
MED25	-0.331333333333333
FDX1	-0.870333333333333
FAM19A1	0.2885
IL13RA1	1.5862
ZNF627	1.69583333333333
NHP2L1	-0.26025
EIF2B2	-0.376875
ZNF593	-0.97925
WIPI2	0.176666666666667
RANBP1	-1.10475
TAS2R7	0.1475
LOC283514	0.713
CSNK2B	-1.153
CFHR1	0.3975
DKFZP434O047	0.1615
WBP11	0.228
TEX2	1.754
GALNT2	-1.35016666666667
FLJ33360	0.49575
WNT9A	0.238
IL29	0.61925
STK3	1.87566666666667
REPS2	3.304625
FAM78A	-1.546
MGC3207	0.3495
FCGR3A	7.0435
H2AFY2	-1.60375
RNF150	-0.90875
CCNK	-0.1915
VEZT	1.5205
FSHR	0.41
C1orf66	-0.264
LCE2B	0.3447
CD200	-0.776
ORMDL1	0.485875
OR51S1	0.2295
KRT83	-1.561
COL19A1	-0.00325
POL3S	-0.17575
ZNF468	1.04016666666667
BAG3	1.316125
C1GALT1	-2.44975
CA5A	-4.37375
DKK4	-1.2375
SGK2	-1.713625
PIK3C2G	1.7975
USP11	-0.393875
IMPA2	-0.3885
PRKDC	-0.835785714285714
MSR1	4.08975
PDCD6IP	0.233916666666667
FAM122A	0.25175
ZNF740	-0.388
ATXN2	0.047
SLC17A4	0.1005
