Hybridization REF	TCGA-BH-A18M-01A-11R-A12D-07
CD151	0.287166666666667
NDUFA13	0.432833333333333
ARFRP1	-0.381166666666667
FAM26B	2.046
CRYBA1	-2.07
MRPL41	0.00516666666666667
NPFFR2	3.5875
HRH2	0.3155
SCAMP3	-0.166666666666667
MTMR6	0.5443
MTG1	-1.11433333333333
UBTD1	1.4215
CRABP1	-3.2075
FLJ33790	0.4714
KIAA1908	-0.164
GPR158	-0.88825
PACSIN3	0.390166666666667
OMD	4.44566666666667
CATSPER1	-0.0691666666666667
HOXB8	-1.7905
FBXO46	0.7495
OAS1	2.63233333333333
SVIL	0.0075
PHB2	-0.86
ADCY3	-0.1
NDRG2	1.11133333333333
ERMAP	0.778
APBA2	-1.48116666666667
IGSF9	1.26725
WNT6	0.139214285714286
MYCBPAP	1.584
ATP2B2	-0.506375
CPVL	0.0793
TRAM2	-0.658416666666667
NOP5/NOP58	-0.8975
ZNRF4	0.09725
TLK1	0.0075
MTMR12	0.304428571428571
ZNF384	-0.326666666666667
FAM9B	-2.8905
RPN1	-0.1191
PMVK	0.847
EIF3D	-0.00579999999999998
SIX2	-1.5855
HPS1	0.587714285714286
RNF7	0.43975
PSKH2	0.37
KCTD13	-0.402333333333333
CSMD3	0.5911
FBF1	-0.541
IL8	-5.02775
SERPINB13	0.373
FBXL20	-0.26175
BLR1	0.53675
SH2B1	-0.287
RFNG	-0.259
RAB20	1.41816666666667
RBM7	-0.2765
POLR1A	-0.720166666666667
TMPRSS4	-1.99075
TAF9	-0.251
TERF2	-0.651
TNFRSF1A	0.427833333333333
ACADVL	0.0991666666666667
GTF2H5	0.246
EDG8	-0.214333333333333
C9orf140	-1.78225
UST6	0.596
ZBTB8OS	-0.43325
ZNF710	0.581
GPR174	-2.048
ATP6V0A2	-0.79425
KIAA0319L	-0.7765
XKRX	0.0105
DOPEY2	0.4403
SDHD	-0.0771666666666666
SUMF1	1.257
OSM	3.526
OPN3	-1.0055
DAGLB	-0.536166666666667
PPFIBP1	0.0883
TRIM63	-2.05875
C10orf53	-0.0025
LYPD3	-0.3695
BCL7A	-0.826625
AGER	-1.233
TCF19	-1.3865
SAT2	0.10875
PFTK1	0.294666666666667
GABRE	-1.19275
C15orf38	1.7277
FIS1	0.613
KCNV2	-0.35675
CLPS	1.04475
PPCDC	-0.602
FOXN2	-0.769
NT5E	-2.4757
CD83	0.80875
IL18	-0.295
VPS16	0.21375
IGFBP2	-0.562833333333333
NOTCH2	0.73675
SIGLEC1	3.045375
CD93	5.374
SULF2	0.7925
CEP164	-0.239125
P53AIP1	0.111
TOR2A	0.0485
ZNF136	0.02
MGP	3.9508
CCDC144A	-1.052
TRPC1	-0.484833333333333
SMS	-0.3635
MAPK7	0.0565
RRAGC	0.669
PARD6A	0.13
NUB1	0.2345
SYNGR4	0.61175
OR11H12	0.763
WIF1	3.97
GCH1	-0.118
OR11H4	-1.45
SLC44A5	0.0455
GPRIN2	1.56133333333333
LOC401431	0.5495
CPA4	-2.4315
MELK	-2.102
IL15RA	0.7155
CUL3	0.3525
HMBOX1	0.5915
PODXL	-2.13175
CCT6B	0.9325
COMTD1	-0.3705
MUC20	0.369166666666667
GPX2	-2.66
ITK	-1.153625
FBXL5	1.67775
C13orf27	-1.30325
DEFA5	-0.297
TRHDE	-0.266
MTP18	-0.5855
UQCRQ	0.8014
ITGB2	1.195
CSRP2BP	0.50075
TAS2R44	-0.2435
PHPT1	0.72925
FAM44C	0.577
ERH	-0.33275
MPHOSPH1	-2.63483333333333
MORC1	-1.107
PARVB	-1.51925
LAMA1	-1.85883333333333
PGBD3	0.482
GIMAP6	4.38275
AREG	-2.19716666666667
LIPT1	0.046
MGC99813	-0.6505
C1orf201	-0.0211666666666667
GRIN2A	-1.50622222222222
MAN2C1	-0.927
NSUN5	-0.54525
SF3B5	0.25425
MYC	-0.7950625
NRXN1	-0.902583333333334
ZNF18	0.51875
SPDYA	-0.273625
SLC37A1	0.682
DECR2	1.06375
ANKRD38	1.774625
SPTLC3	-0.948166666666667
SUPT16H	-1.174375
DTWD2	0.9445
ULBP1	-1.276
ZADH1	0.741
OIP5	-2.1605
IL10RB	0.0701666666666667
OTUB2	-0.2925
VWA3A	-0.198833333333333
SPIC	0.6755
OR6C4	0.4465
PSCD4	1.052
DPY19L2P2	-1.292
TRAPPC6A	0.999
C21orf2	0.061
CEMP1	0.12475
LIN7B	-0.311
E2F7	-2.143
VCP	0.064375
LAMA3	1.43675
BGN	1.82675
GPR160	1.17666666666667
COCH	-4.36183333333333
GPR81	1.4325
APOBEC3F	-1.73425
tcag7.1017	-0.63525
C1orf32	0.291
SCGB1D2	5.61475
FLJ43987	-0.6255
C6orf170	-0.1905
KLK9	0.3765
GPD1L	1.463
VPS37B	-0.5655
ATG3	-0.286666666666667
ADAMTS17	-0.488
KLHDC2	0.1865
NDUFV2	0.284
BLK	-2.597
MATN4	-1.3845
GPM6A	1.641375
GBP4	2.75683333333333
TMEM162	0.198
PKP2	-0.565
HRASLS	0.460444444444444
MMP1	-3.58275
SFXN3	-1.0023
FSD1	-1.7875
ST6GALNAC3	-1.0145
CA12	2.982
NCOA6	-0.2115
C19orf58	-0.0551
PPP4R1	0.252
MAN1A2	0.236
IKBKAP	-1.32325
UPF1	0.000166666666666639
KIAA1219	0.186
WNT16	0.4234
SNW1	-0.627625
IL18RAP	3.585
RPP30	0.07425
CDC40	0.244214285714286
SETD3	0.1465
SLAMF6	0.019
ELK4	-0.6225
TRIM47	0.031
ACOX3	1.86575
TRIM6	1.67375
KIAA0372	0.132666666666667
TP53AP1	1.296125
SMURF2	-1.44125
ADAD1	0.23125
EBP	-0.9899
KRTAP13-2	-0.1255
FLJ36874	-1.34166666666667
TOR1A	-0.0326666666666667
P2RY4	0.8525
GPBP1	0.4855
TRPV1	0.73425
ADAMTS12	1.24233333333333
PES1	-0.9565
ATG4A	0.869166666666667
MAGEA10	-4.17925
WFS1	1.58025
CC2D1B	-0.7275
PABPN1	-0.07775
SLC25A30	0.513
SLCO1C1	0.190833333333333
SLC22A5	1.417
KIF23	-2.14633333333333
SYN2	0.177833333333333
ASPN	8.444
CENTG2	-0.503
QSOX2	-1.8126
FLJ10815	-0.120666666666667
STK24	-0.08725
SPEG	0.5528
STK10	0.522833333333333
DACT2	0.5285
AAAS	-0.77575
SSX3	-2.64325
ABCD3	0.7543
C4orf12	0.363875
PARVG	0.726166666666667
FIG4	0.20525
C9orf46	1.50075
TMCO6	-0.248
IGHMBP2	-0.626
DUS2L	-0.6745
FAM3C	0.0789375
TMEM16D	-1.18525
DCTN4	0.71525
KCNH3	-0.1845
EIF2AK2	0.2195
AP1S3	1.547625
CST4	2.0955
PAM	1.02
NUTF2	-1.13625
CITED2	0.2964
SLC39A4	0.81925
C2orf52	-0.3435
GRM3	-0.8895
C12orf49	0.450375
CCDC49	-0.3254
GRAMD1B	-1.551
FNDC4	0.91075
SIAH2	0.916875
GDPD4	-0.222
C21orf87	0.39775
ATP5A1	-0.201
C16orf63	-0.26325
LOC388135	1.16183333333333
ATP5J2	-0.71725
MMP3	0.288
EMID2	0.01725
CRHR1	0.607
WDR70	0.36775
C13orf31	1.54325
ZFAND1	0.14225
CCL18	4.51966666666667
C3orf49	0.7885
RINT1	-0.968
KIAA0408	-1.40416666666667
F13A1	5.4808
SLC10A1	0.209
OGN	4.5835
GIPC2	0.042
XPO6	-0.479166666666667
LCE1A	0.6085
FMR1	0.2126
LOC374920	0.2975
DUSP3	0.16575
ANKMY1	0.22625
C7orf50	0.2285
BBS9	-0.085
UNC119B	-0.338875
C9orf72	0.2545
MGC35440	-0.6245
ENTPD6	-0.1275
PPP1R2P9	0.247
ERCC4	-0.397
FAHD2B	-0.1635
HMHA1	0.2425
HACL1	-0.93325
RAD23A	-1.04533333333333
FAM83B	-1.451
PPP5C	-0.9
RNASEH2C	0.674
C9orf153	-0.76425
SCAMP4	0.421375
GHITM	1.2407
NDUFB7	0.19375
ADCYAP1	2.31666666666667
SP110	1.809
MAP3K7IP2	0.9685
DHH	0.297
AGRN	0.403357142857143
WDR33	-0.313166666666667
CEP290	-1.08266666666667
PRPS1L1	-1.85333333333333
KLRA1	-0.4315
GPR97	-0.491
CHD7	-1.28983333333333
TLR10	1.163
SLC30A8	5.5925
HIC1	1.688
IAPP	-0.183
RXFP4	0.3545
GP1BB	1.15725
SHQ1	0.033
NKX2-3	0.622833333333333
API5	-0.11975
FTHP1	1.0655
MOV10L1	0.2935
TRIM6-TRIM34	2.33516666666667
ADHFE1	0.5055
FAM117A	-0.172
DDI1	0.425333333333333
CDON	-0.0473333333333333
TRIM73	-1.4415
IGKC	4.6415
MMP14	-0.1305
DYNC1LI1	-0.192875
C11orf66	0.54275
TRBV3-1	-1.50625
FASTKD5	-0.1685
BIVM	-1.57275
LHX4	-0.493
CXCL2	0.1578
RAB2B	-0.0696666666666667
IZUMO1	-1.742
MAP3K15	-2.18075
FAM19A2	0.440666666666667
ZC3H8	-0.131333333333333
ZMAT1	1.305125
SPINK5L3	-3.5655
SLC10A6	-0.113
APPL2	-0.805875
CARD10	0.200333333333333
LOC402176	-0.22575
EEF1D	1.4455
RAB6A	0.4472
C12orf5	-0.22725
PAPOLG	0.61
MSRB2	1.581
BCR	0.237222222222222
PUS3	-0.324
TIAM2	0.389
ZNF317	-0.0838333333333333
CHD2	-0.0267857142857143
FZD5	-1.62
NUDT8	-1.14
ZNF763	-0.73
PRC1	-1.82833333333333
ABCB9	0.953833333333333
SPATA3	0.2735
TRAK2	0.454
STAB1	2.80425
LRRTM2	0.0503333333333333
psiTPTE22	0.779
DBI	0.90225
SERPINA11	0.20325
NAT5	0.231
C20orf58	-1.4555
RPS6KA4	0.669333333333333
FLJ90650	0.53675
TGFBRAP1	-0.5315
CHRDL2	2.875375
FAHD2A	-0.620666666666667
CNTN1	0.906
BBS4	0.0861
TMEM181	-0.3895
MINPP1	-0.242
MPHOSPH6	-0.483583333333333
HOXC10	0.923
ITPKB	-0.393
CLPTM1L	0.675375
MEOX2	0.584666666666667
ATP6V0C	0.2975
PRPF8	-0.286666666666667
TMC5	2.85475
FKBP3	0.44225
PLEKHB2	-0.352875
OR4D6	0.3815
ZNF544	-0.1897
D2HGDH	-0.33575
RPL18A	-0.0785
HEL308	0.1505
MPP6	-3.196
TCERG1	-1.284
KRT16	-0.590166666666667
KLF17	-1.09775
KLF5	-1.278625
CDR1	3.220125
VCX3A	-3.6125
FBLN2	2.657875
C14orf104	-0.78325
HBE1	-4.5673
OR4S2	1.059
C1orf108	-0.796
ROBO4	3.57866666666667
CPEB4	0.720375
C11orf80	-0.274666666666667
BCKDHA	0.739333333333333
MYOC	0.99775
GIF	-0.3485
CKMT1A	-0.366
RPL3	0.8909
THBS1	3.314125
APOO	-1.15425
ARMCX1	1.5005
HSZFP36	0.01625
SNAPC5	-0.2265
EIF4ENIF1	0.76175
ZNF433	-0.04775
TNFRSF21	-0.67525
TMPRSS7	-0.7445
SPATA18	2.3402
HPDL	-2.4245
MKL2	2.289
TBX3	0.449538461538461
C21orf93	0.1825
DAXX	-0.239
ELMO1	-0.23425
RGS13	2.418
TAF11	-0.61025
UNC13A	-2.66175
LOC653314	0.063
ORC3L	-0.305
IMAA	-2.6205
TARBP2	-0.315
CABIN1	-0.7828
TRIOBP	0.0841875
HIST1H2AC	0.40975
RGS22	-0.395166666666667
NCOA1	1.1785
IL25	0.8125
SNCG	0.991
GPR6	0.8375
AMDHD1	0.614333333333333
CHEK2	-0.901375
C6orf142	-0.464
DRD4	0.36425
C14orf68	-1.421
GDF11	-1.82475
SEMG2	1.059
CD247	-1.0235
CDAN1	-1.07475
RBMX2	0.364166666666667
TGS1	-0.71
OIT3	0.234666666666667
SYF2	0.60525
MCM4	-2.988
PKHD1L1	0.007875
CEP192	-1.02633333333333
IFT88	1.2
RPL9	0.497642857142857
RAB32	0.699375
DDX43	-1.69375
P2RX2	0.333333333333333
OR5D18	-0.494
UBE1	-0.84325
SLC24A1	0.80775
ARHGAP5	-0.57775
CETP	-1.30175
KIAA1731	-1.09933333333333
SLC9A4	-0.073
PTPN6	0.702
BAHD1	0.1415
GRIK3	0.003
CACNB2	-0.6235
PDE10A	-0.6955
DGCR14	-0.34825
PCDHB9	-0.776166666666667
RHOQ	-0.389166666666667
MAP3K4	-0.051
KTI12	-0.201833333333333
RPL23AP13	-1.2
GNG11	0.09975
CLCN3	0.550666666666667
GPAM	0.321375
VSTM2A	0.8315
SLAMF7	2.43283333333333
INTS2	-0.918
PPP2CA	0.8424
LRP12	-0.7482
SEC14L2	1.90811111111111
DKFZP586H2123	3.7965
MC3R	0.054
CIRH1A	-1.75416666666667
HIST1H2AB	0.544666666666667
POLH	-1.00925
MGC16703	-1.77616666666667
SNAPC2	0.908
FILIP1L	1.61775
RASGRP4	0.672
LRRC1	1.91075
GAS1	1.75275
PRAC	-1.11875
DGKA	-0.765833333333333
NT5C3	-0.458
PEG3	-3.04525
NADK	-0.696
PRR17	0.38975
LOC374569	-0.2825
SGSH	0.523666666666667
NLRP8	0.5015
GALT	-0.3671
MCF2	-2.6335
ZNF263	0.4395
TACSTD1	0.644
TYR	-5.8713
ATP6AP2	-0.03775
RNUXA	0.32625
ABHD10	0.2852
GDPD2	-1.88875
SLC35C1	0.1875
UBE2A	0.205375
HERC5	0.191333333333333
FAM112B	-4.27166666666667
FBXL16	-0.30225
DKFZP434A0131	-1.09825
ELA3A	-2.1895
RBM41	-0.81025
HAO2	0.26625
RNH1	0.89225
SHANK2	1.48116666666667
OSBP2	-2.155125
DAK	-0.0385
C3orf58	-0.226666666666667
TCL1B	-0.541
KBTBD2	-0.3395
SUGT1L1	1.105
UBE2E2	0.666833333333333
MYL9	2.949
CDC23	-0.0973333333333334
PBXIP1	1.064
CXorf40B	0.1535
NBL1	1.26075
RTBDN	0.0825
RAB11FIP5	0.5165
TTTY13	-0.3845
SCOTIN	0.15075
SOHLH1	-1.012
CDKN1A	1.16321428571429
NCK1	0.27925
ZNF550	0.51375
SAPS3	0.319833333333333
SPIN3	0.2235
MAGEE2	0.68875
MIS12	-0.457
OR8H2	0.513
KIAA0774	-1.25566666666667
UNC5D	-3.912
CUL7	-0.7445
LIPC	-2.91766666666667
DIO1	0.19525
C20orf11	-0.2414
CTRL	-0.72925
HS3ST2	2.01575
PAK4	0.102666666666667
CCRL1	4.11875
RNF10	0.173
ZNF567	0.56175
ZNF660	-1.6855
TCEAL3	1.48125
MAGOH	0.926
CENPB	-0.268166666666667
C19orf7	0.919375
LOC388965	0.36325
ZCCHC13	0.587
JMJD1A	-1.1052
HIST1H4H	-0.1995
TBRG1	-0.9187
GPC3	-3.299875
TAF1C	-0.793125
EBNA1BP2	-0.403166666666667
CIAPIN1	0.15175
PDGFRA	0.662777777777778
CSTB	-0.978625
CENPI	-2.32633333333333
GTF2E2	-0.539166666666667
RPP21	-0.14775
CCNF	-1.32633333333333
KCNQ3	0.73
FAM79A	0.852
SLC22A12	0.427
NOVA1	1.694
FZD3	0.0617
AKAP8	-0.28175
SOCS5	0.178125
CFDP1	-0.7715
DLG5	0.9155
PGM5	1.10575
C1orf144	-0.04075
HDAC10	-1.762
RND2	0.09225
C20orf199	-0.287
RNMT	-0.712375
SLURP1	0.240625
ASTN1	0.332625
SH3BGR	3.16175
MYCL1	-0.898142857142857
ZHX1	0.902833333333333
CENPK	-2.00775
FOSB	2.3441
LOC643406	0.69425
C2orf59	-0.509125
TMEM135	1.07225
SLC27A2	-0.89875
KRT33A	2.1155
OVOL1	0.809375
PAMCI	-1.587
S100A7	-0.576
ZNF789	-0.8015
HARS2	0.993
RPL23A	-0.106833333333333
TCF23	-0.175
UPF3B	-1.59825
C17orf78	0.416
HLA-DOB	0.604833333333333
C14orf142	0.6935
TEKT5	1.5335
DMWD	0.476
POLD1	-1.68116666666667
GSCL	-0.1145
CALD1	0.6731
SCRT1	0.516333333333333
AIG1	1.41075
UNC84B	-0.5665
ZNF404	-0.34
TMED6	-3.8535
KIAA1462	-0.094
LRRC27	2.06833333333333
PYGO1	-0.189
PIGU	-0.163
ALAS2	-3.58183333333333
WRNIP1	0.24975
CNNM3	-0.5645
ZNF2	0.20275
ST3GAL5	-0.913166666666667
MRPL23	0.67575
TSSK6	-0.506
PSMA6	-0.26825
C16orf70	-0.636
KIAA1602	0.3095
ALMS1	0.1965
DCN	3.943625
TMEM132D	-1.42633333333333
SUCLG2	0.82425
ABHD14A	0.53925
DEXI	0.113333333333333
AMPD2	-0.920833333333333
IFNAR2	-0.453
CYB5A	3.2919
TLOC1	0.56465
NXF5	-0.508833333333333
NRBF2	0.149625
KCTD3	1.275
ITGAE	-0.203333333333333
SLC30A3	-2.0225
ZRF1	-0.9855
IFRD2	-0.239625
XAB1	-0.28325
PYCR2	-0.380333333333333
SERPINB3	-4.348
TMLHE	0.0349
GEFT	-1.85625
ABCA5	-1.000625
EMR4	-0.0315
TSFM	-0.086
HIST3H2BB	-0.6235
ARHGEF19	1.33375
TSPAN17	0.7615
ABCC8	2.9015
MAP1S	0.066
C22orf36	0.0305
BNC2	0.476
HIST1H4A	-1.2595
NDUFS3	0.574833333333333
WDR3	-0.6355
XKR4	-1.14725
TTC33	0.368285714285714
STMN2	3.528
CPN2	-1.12216666666667
HSPC105	1.13225
PCOLCE2	-1.01325
C3orf55	2.332
KLHDC9	2.5365
TBC1D23	-0.085625
ATXN2L	-1.23583333333333
MAP2K3	-0.218416666666667
SCAP	-0.2695
ZNF486	-0.177333333333333
C20orf96	-0.5665
NARS	-0.65025
ADAMTSL1	-0.1055
PRCC	-0.230833333333333
CCDC126	2.56933333333333
ZNF675	-0.96025
CALCOCO1	0.219
ANKRD43	3.2175
CWF19L2	-0.037
ZBTB32	1.61066666666667
BRAF	-0.098
ODF4	0.3525
MGC14376	0.934
HORMAD1	-3.782
AAK1	-0.5
PEBP1	0.779833333333333
TNFSF5IP1	0.016
DKFZp564N2472	0.40625
RMND1	1.1145
IGKV1-5	4.514
COL1A2	3.68933333333333
SERPINA5	-0.24
AANAT	0.5595
C19orf21	1.04283333333333
GEMIN5	-0.6325
UBR4	-0.588
LTBP3	1.2015
AMHR2	-1.83216666666667
PROCR	-0.68425
MYBBP1A	-0.8685
C20orf39	2.04516666666667
ZNF697	0.242625
PASK	-0.6654
ZNF776	-0.0665
RFXDC2	0.31375
KIAA0467	0.01925
C10orf96	-2.419
ZNF503	-0.94675
GULP1	-0.263333333333333
KCNE4	1.49383333333333
DKFZp434K191	-1.127875
LOC196913	0.251
BHLHB4	0.76
CH25H	2.5025
LOC81691	-0.765833333333333
ALPL	0.129714285714286
COL12A1	3.28925
FOLR3	-1.89466666666667
GPR123	0.246875
TRIM62	0.268642857142857
ABLIM1	1.32966666666667
MAST3	-0.74925
RHBDD1	0.603333333333333
LOC338809	-0.4425
RYBP	-0.122
TTC26	0.3165
ZNF22	-0.0576666666666667
ISCA2	0.26175
RDM1	-0.3365
PIGM	-0.2865
GNB3	-1.2955
ACTR2	0.1026
HMGB1	0.37455
EDG1	3.6535
SOAT2	-2.8125
OR10AD1	0.3655
RAP1GDS1	0.944083333333333
LCE1F	0.73
ESM1	-1.34725
RCN3	2.44925
CREBL1	-0.64375
DBNL	-0.127666666666667
PTGER3	3.531
USP30	0.169166666666667
BCL2L12	-0.293166666666667
KIF26B	2.63825
ZNF416	0.55075
ZNF225	-0.2265
C17orf70	0.3145
ZNF554	0.77
RAE1	-1.025
TNIK	0.373666666666667
ACTN3	1.0525
MGC45922	0.7305
CCNA1	0.642666666666667
RYK	0.809666666666667
IL26	0.349
LRP3	0.755333333333333
QARS	-0.18625
SOX7	0.906
BID	-0.502875
OR2S2	0
CXCL14	3.97075
C11orf47	-0.8185
MGC29891	-0.194
HSPB8	1.6387
PRDM14	-3.0655
NUFIP2	0.28
MNAT1	-0.1385
ZDHHC2	-0.794916666666667
MBNL2	0.6455
ADD3	-0.264125
CSNK2A1P	-1.29875
KLK6	-0.1785
TMEM111	0.0162
KIAA1279	0.1755
NUBP2	0.521333333333333
RAB42	-1.01925
ID3	-0.0391
TM9SF1	-0.31725
MDP-1	0.2215
POU4F2	0.80475
IQCK	1.7005
C16orf14	-0.4835
CAPN3	-2.002625
FAM43B	0.05625
RECQL	-0.969
AP1G1	-0.460857142857143
CTNNBL1	0.0453333333333333
ECHDC1	-0.249833333333333
SMARCC1	-1.0364
FOXQ1	-1.05875
GNAI3	0.169
POLG2	-1.70325
CD4	1.135125
ITLN1	-0.59225
EBI2	4.59825
IRF1	0.25775
PTPRE	1.2397
PTK2B	-0.7885
NXNL2	1.341
SOX4	0.6925
TSPAN3	0.219
SH2D1A	-2.47616666666667
C8orf58	-0.340166666666667
USP20	-0.72175
DUSP22	-0.44375
CALB1	-2.3195
L3MBTL2	0.715416666666667
MCRS1	-0.4425
TMEM118	-0.646833333333333
C18orf8	0.264333333333333
FLJ10241	0.022125
GJA12	1.564
PKD1	-0.1775
ZFP3	0.831
JAM3	-0.325125
LAPTM4A	1.7788
DIRC2	0.2755
KIAA2022	0.1375
MYOM1	0.841666666666667
TRPM8	-2.21366666666667
MOP-1	1.089
PHKG2	0.532375
ZNF650	0.185375
KIAA1522	0.718125
PSG8	-1.60333333333333
DDX19B	-0.3645
MOBKL1B	0.54675
DIAPH2	-0.705416666666667
PTPN12	0.00650000000000001
CLN8	-0.7564
CRYZL1	0.439333333333333
CRY2	0.966166666666667
FCGR2B	4.514
PNPLA4	1.857125
ZNF454	0.1795
DKFZp434B1231	0.353
CLDN11	1.9401
RFWD2	-0.2235
CIB2	-0.987
MXRA8	3.101125
HRK	-0.83375
MAML2	-0.45575
C4orf31	0.477
C6orf192	0.737
COG6	1.133875
FAM5B	-0.886333333333333
NFATC1	0.1003
SEPT10	0.4305
SCYL1	0.2059
RPP40	-0.34225
SCOC	0.9813
KIAA1450	-0.179
CTDSPL2	-0.19925
TBX5	2.7204
NAPG	-0.658875
RHD	-5.5855
C14orf45	2.76433333333333
ZBTB22	0.4915
PLCG1	-1.471
ANKRD10	-0.48575
AQP7P2	2.10225
TAGLN2	-0.838833333333333
HTR2C	-1.623
SLC16A7	-0.677166666666667
C17orf83	0.29525
TSGA14	-0.351
MDH1	-0.641
PPP3R2	0.0785
DCBLD2	-2.17092857142857
RBM33	-0.9625
DPH3	-1.4955
SYT10	-2.009
FMO4	1.95175
THYN1	-0.89525
DRD5	-2.3495
OTOR	0.8655
PGRMC2	1.1486
KATNAL1	0.39675
PAQR6	-1.51175
UBE2I	-0.45275
C14orf28	0.64825
C8orf70	-0.04775
FLYWCH1	-0.348375
ANGPTL3	-1.865
GLRX2	-0.166
ATP11A	-1.45857142857143
ARL5B	0.349125
MUC16	-2.21275
SLC25A5	-0.241071428571429
ACRC	-0.948
MYO1C	-0.39375
FAM89B	1.28716666666667
FAS	1.859125
KIFAP3	0.998
GLRA2	0.3865
BTN3A2	0.3728
CNKSR3	-0.484
CSTF3	0.374833333333333
ARPM1	1.363
KIAA1530	-0.649
C9orf150	2.95683333333333
PRKCI	-1.38075
tcag7.1015	-1.18175
SOD3	0.54275
ZNF574	0.10575
CYP21A2	2.41025
RPL12	0.20375
COMMD2	-0.18175
WIZ	0.37525
LOC344405	-0.74075
ALDH4A1	-0.0324117647058823
CRYAB	3.2945
COPA	0.129733333333333
PCDHGA7	0.4465
KIF11	-1.439
RASD2	-0.3095
SLC26A3	1.9205
ZNF175	-0.574
JAKMIP2	-2.67375
C8orf4	3.2435
PTHLH	2.505
SLC40A1	4.36725
OR7D4	0.066
PCDHB17	-1.1185
CD36	4.8655
C6orf203	0.9671
PRKG2	-1.6475
LOC400566	2.2545
ANAPC13	0.536
SLCO3A1	-0.5495
ZNF692	-1.5555
FANCL	-0.2285
SH3GLB1	1.079
C12orf61	0.382
KBTBD6	-0.999
SUPT5H	-0.145375
XRCC6	0.0378
HUS1B	-0.2041
FAM133B	-0.307428571428571
LOC728276	-0.479
KCTD18	0.953
SOS2	1.00933333333333
CCDC99	-1.665
C1QTNF5	4.121
NNAT	1.959
USP16	0.441
LARS	-1.04125
ZBTB2	0.289375
ABO	-0.350666666666667
TRAF3	-0.29525
GALNT5	-1.0335
NAP5	0.42325
ALG14	0.7455
KIAA0515	-0.0643076923076923
WDR75	-0.5985
TEX261	-0.14575
LY86	1.30675
LOC389072	-1.329
FLJ13611	0.611
MRGPRX2	0.1885
SNRPA	-1.3605
OR2G2	-0.332
GPRASP2	1.85275
C7orf42	0.4042
C9orf163	-0.1685
CYP11B2	-0.188
FCRL3	0.685166666666667
PRDX1	0.04875
FGB	-6.64633333333333
COX17	0.219833333333333
C16orf33	0.44125
PIWIL1	-0.86675
FOLR1	-2.035
KIAA0082	-0.45525
FREQ	-0.815333333333333
TMCC2	-1.41566666666667
TCF12	-0.14825
ZNF721	0.792
FAM130A2	0.80675
POU4F1	-2.57075
SNRPF	-0.839125
SGIP1	1.40683333333333
ZNF641	1.0375
EMG1	-0.601125
PRRG4	1.1015
HIRA	-2.20175
MYNN	0.5355
AEBP2	-0.1445
TBXA2R	0.2315
ISL2	-1.64216666666667
PCDHB11	-0.081
RNF144A	-0.25575
MARCH5	0.415375
DULLARD	-0.386833333333333
DCLRE1B	-0.1615
ITGA8	-0.46275
TP73	-0.047
PRKCD	1.063
NDUFB4	0.11675
ATP13A4	0.708125
ANTXR2	-0.612166666666667
COL4A3	-1.92083333333333
MYO10	-1.3442
SLC6A18	0.5815
PEX1	-0.119
TMEM74	-1.70533333333333
RBM19	0.2775
TAPBP	0.62615
RUNX1	1.30875
MID1	-0.0930833333333333
GPR64	-0.985666666666667
RASEF	1.643
GABRG1	-0.149714285714286
MYO16	1.37075
DBF4	-2.361
TSHZ2	3.45625
RIPK2	-0.2505
PPTC7	-0.4415
KIF4B	-1.3155
LRRC31	1.551875
ZNF540	1.607
EFNB3	0.194333333333333
LOH12CR1	0.407875
STON2	0.477
GLP1R	-0.42
CSTF2T	-0.716125
IREB2	-0.941
GRSF1	0.22725
PDCD7	-0.850833333333333
LRRC43	0.5545
CNR1	1.30283333333333
IL1F7	-0.2795
C12orf64	-0.145
FAM69B	-0.4605
NR2E1	-3.048
MS4A6A	3.2867
FTL	-1.1078
C7orf36	-0.179
PCLO	1.4848
DYRK2	0.766833333333333
ARIH2	-0.407625
SAMD7	0.144
SCNN1D	-0.90975
SLC32A1	-0.836875
C22orf25	-0.7185
MRPS18A	0.1502
GPR112	-0.05
EARS2	-0.151
ERN2	0.6395
ATPBD3	0.242833333333333
PRH2	0.1845
CDKN2D	-0.549666666666667
PGLYRP2	2.246
TRIM40	-0.12375
SEC14L3	0.00700000000000002
SLC22A1	-0.38575
BTN2A3	-0.3085
RASA4	0.029
CCNL2	-0.66025
MYBPC3	0.418
GJA4	3.50325
CDC42SE1	-0.14575
TRPV2	-1.38025
MYPN	-4.2609
SIM1	1
CDADC1	0.602916666666667
ZFHX4	1.5915
NIBP	1.02
ADAMTS19	1.12325
ABTB2	-1.795
TSPYL2	-0.522875
EIF2S3	-0.066
SOX30	-0.12375
AP2A1	-0.958
DKFZP564O0523	0.3515
LOC285398	-0.659
CDH18	-4.57425
CHL1	2.78825
GATS	-0.8554
TBC1D2B	-0.0715
OR1J1	-1.5375
GSN	1.29166666666667
DPCR1	0.433
GARNL4	-1.02366666666667
SMARCA5	-0.65225
PLEKHG3	0.188166666666667
ZBTB45	1.034
FRMD6	0.349833333333333
PLS1	0.865833333333333
DGKZ	-0.0483333333333333
EFNA1	1.2966
WDR85	-0.81825
ANK2	0.18075
PAGE4	-1.3304
SENP6	1.11983333333333
AKR7A2	-0.0418333333333333
FKBP10	-1.90425
VEGFC	-1.15266666666667
LARP1	-0.643125
SRBD1	0.36075
ITGB6	3.8055
