Hybridization REF	TCGA-BH-A18U-11A-23R-A12D-07
DPH3	-0.5225
SYT10	-1.2636
FMO4	2.296125
THYN1	0.28175
DRD5	-1.0305
OTOR	0.85475
PGRMC2	0.7354
KATNAL1	0.6175
PAQR6	-1.716
UBE2I	-0.82925
C14orf28	1.121
C8orf70	0.581
FLYWCH1	-0.825
ANGPTL3	-0.205
GLRX2	-0.575666666666667
ATP11A	-0.833214285714286
ARL5B	-0.087875
MUC16	-0.68325
SLC25A5	-1.0345
ACRC	-0.14075
MYO1C	-0.835375
FAM89B	0.294
FAS	2.3195
KIFAP3	0.94
GLRA2	-0.1755
BTN3A2	-0.6776
CNKSR3	-0.13975
CSTF3	-0.9085
ARPM1	1.75025
KIAA1530	-1.2135
C9orf150	1.36416666666667
PRKCI	-1.28775
tcag7.1015	-1.80825
SOD3	1.86575
ZNF574	0.2495
CYP21A2	0.9645
RPL12	0.74325
COMMD2	-0.3995
WIZ	-0.3145
LOC344405	0.034
ALDH4A1	-0.376823529411765
CRYAB	4.26825
COPA	0.00969999999999992
PCDHGA7	0.0665
KIF11	-2.79366666666667
RASD2	0.15325
SLC26A3	1.846
ZNF175	0.1385
JAKMIP2	-2.73025
C8orf4	2.03716666666667
PTHLH	2.625
SLC40A1	3.66391666666667
OR7D4	0.343
PCDHB17	0.149
CD36	5.83735714285714
C6orf203	0.8208
PRKG2	0.0965
LOC400566	1.30325
ANAPC13	0.27575
SLCO3A1	0.052
ZNF692	-1.959
FANCL	-0.6015
SH3GLB1	1.01925
C12orf61	0.0195
KBTBD6	0.52875
SUPT5H	0.24575
XRCC6	-0.1757
HUS1B	0.0516
FAM133B	0.130785714285714
LOC728276	-0.808
KCTD18	1.321
SOS2	1.6405
CCDC99	-1.90825
C1QTNF5	2.8875
NNAT	2.878
USP16	0.8875
LARS	-1.13875
ZBTB2	0.28275
ABO	0.469
TRAF3	-1.09725
GALNT5	-1.5255
NAP5	-0.522875
ALG14	1.24583333333333
KIAA0515	-0.367346153846154
WDR75	-0.450333333333333
TEX261	0.32575
LY86	1.35125
LOC389072	-1.1485
FLJ13611	0.19075
MRGPRX2	0.149
SNRPA	-1.119125
OR2G2	-0.0425
GPRASP2	2.48475
C7orf42	0.6117
C9orf163	-0.219
CYP11B2	0.759
FCRL3	0.500833333333333
PRDX1	-0.4315
FGB	-2.28333333333333
COX17	0.268333333333333
C16orf33	-0.94975
PIWIL1	-0.2655
FOLR1	0.7485
KIAA0082	-1.00475
FREQ	-0.443
TMCC2	-0.8865
TCF12	-0.03525
ZNF721	0.16
FAM130A2	1.15025
POU4F1	-1.65825
SNRPF	-1.136125
SGIP1	1.85516666666667
ZNF641	0.732833333333333
EMG1	-0.28625
PRRG4	0.7355
HIRA	-1.26625
MYNN	0.941333333333333
AEBP2	0.22825
TBXA2R	0.0926666666666667
ISL2	-1.35733333333333
PCDHB11	0.7235
RNF144A	-0.534
MARCH5	0.725875
DULLARD	-0.3195
DCLRE1B	-1.03883333333333
ITGA8	-0.91575
TP73	-0.256875
PRKCD	0.5395
NDUFB4	0.07575
ATP13A4	2.417875
ANTXR2	-0.293333333333333
COL4A3	-0.55
MYO10	-1.9313
SLC6A18	0.27125
PEX1	0.21825
TMEM74	-0.9805
RBM19	-0.69425
TAPBP	0.00839999999999996
RUNX1	1.5495
MID1	1.35608333333333
GPR64	1.2185
RASEF	1.44975
GABRG1	0.195625
MYO16	-1.786
DBF4	-2.273
TSHZ2	4.4095
RIPK2	0.368625
PPTC7	0.132666666666667
KIF4B	-2.176
LRRC31	1.532
ZNF540	2.52075
EFNB3	0.420166666666667
LOH12CR1	0.398375
STON2	-0.287833333333333
GLP1R	0.08975
CSTF2T	0.1405
IREB2	-0.968
GRSF1	-0.032
PDCD7	-0.679
LRRC43	0.1445
CNR1	1.42033333333333
IL1F7	-0.9835
C12orf64	0.47275
FAM69B	-0.6875
NR2E1	-1.779
MS4A6A	3.2516
FTL	-0.6558
C7orf36	0.692
PCLO	0.6747
DYRK2	0.569083333333333
ARIH2	-0.126875
SAMD7	0.0835
SCNN1D	-0.88025
SLC32A1	-0.977375
C22orf25	-0.957333333333333
MRPS18A	-0.285
GPR112	1.303
EARS2	-0.62325
ERN2	0.174
ATPBD3	-0.614833333333333
PRH2	0.1825
CDKN2D	-0.963666666666667
PGLYRP2	1.03875
TRIM40	-0.1225
SEC14L3	-0.0368333333333333
SLC22A1	0.000750000000000001
BTN2A3	-0.56125
RASA4	0.71875
CCNL2	-0.616166666666667
MYBPC3	0.9485
GJA4	3.1285
CDC42SE1	-0.28675
TRPV2	-1.6115
MYPN	-3.7649
SIM1	0.2075
CDADC1	1.20625
ZFHX4	1.983
NIBP	0.317833333333333
ADAMTS19	-1.49525
ABTB2	-0.945
TSPYL2	0.45025
EIF2S3	-0.9041
SOX30	0.012
AP2A1	-0.939
DKFZP564O0523	0.466166666666667
LOC285398	-0.29825
CDH18	-4.8145
CHL1	4.749875
GATS	-0.6893
TBC1D2B	0.420166666666667
OR1J1	-0.906
GSN	2.83666666666667
DPCR1	0.352625
GARNL4	-1.01216666666667
SMARCA5	-0.911
PLEKHG3	0.754
ZBTB45	0.4535
FRMD6	0.553
PLS1	0.458333333333333
DGKZ	-0.566666666666667
EFNA1	0.8736
WDR85	-1.05725
ANK2	1.324
PAGE4	0.299166666666667
SENP6	1.71183333333333
AKR7A2	-0.175333333333333
FKBP10	-3.10225
VEGFC	-0.301833333333333
LARP1	-1.2081875
SRBD1	0.204
ITGB6	3.517
SLC1A2	-0.121285714285714
INVS	-1.031
MPO	1.26625
MOBKL3	0.5997
CUTL2	1.549375
KLK2	0.43775
VIM	-0.1495
REG1B	0.0165
PCDHGC4	-0.32375
C3orf34	-0.252
SUMO3	0.00116666666666666
CST9L	4.64625
MLL4	-0.95075
SPR	0.296166666666667
SAMD9L	0.9645
ABCE1	-0.23
SUPT3H	-0.288166666666667
ACTBL1	-1.816
ADAMTS4	0.6935
SLIT3	3.9085
RHEBL1	-1.20075
NPM2	0.90025
MAN1C1	0.880875
KIAA1856	-0.19475
HSPA6	0.86575
LOC388152	-2.529
C10orf140	1.81025
ZDHHC12	-1.0715
LIN7A	-0.022
PHC2	-0.178416666666667
SPHK1	0.21
TRIM26	-0.30575
FAM83E	-0.2155
C18orf24	-2.575
ZNF578	0.157833333333333
ORAI1	-0.836
RUVBL1	-1.54575
C7orf20	-0.891
APAF1	-1.383
SLC36A4	-0.7845
MYH11	4.81833333333333
NEK1	0.4609
MPP2	-0.615375
C12orf24	-2.43925
TNK2	0.1229375
ZNF289	-1.06775
MATN3	-2.08185714285714
IFNGR2	0.883333333333333
ITPR1	2.28275
EBF3	4.2783
TBC1D20	-0.5448
OR10P1	0.34325
DDAH2	1.118
SHPRH	0.097125
STX7	0.6335
LOC554248	-1.5525
BCAR1	0.08575
ATXN3	-0.230166666666667
TRIM27	-0.948
CDC42EP2	1.5855
CHP	0.172928571428571
SOX17	1.9685
ZNF259	-0.693166666666667
CHCHD1	0.418375
ZDHHC19	0.378
GBP2	2.99
GARNL3	0.81125
MRC2	-0.6605
C1orf52	-0.17025
AOF2	-0.6465
LRPPRC	-0.428
ACVR1C	2.62433333333333
TM4SF18	4.17016666666667
TMEM169	-0.703333333333333
PPP1R16A	-0.637625
EBF1	2.71133333333333
RRS1	-0.466833333333333
SNX2	-0.081
OR2T2	0.3895
RBX1	0.3005
ANKRD54	-0.140666666666667
TSNAX	0.531
TMEM83	-2.0125
ZBTB7A	-0.661
ATM	-1.34183333333333
LOC338328	3.11066666666667
TIE1	1.41633333333333
HIST1H3G	-0.321333333333333
PASD1	-4.51416666666667
TINAG	0.09975
PCDHAC2	-0.2965
LRRC15	-1.06342857142857
WBSCR17	-0.156
TFF2	1.945
PARP2	-0.26875
NDFIP2	0.514125
PCDHGB2	-0.7165
WDR60	0.03325
MAP7D2	-1.2999
USP45	-0.92775
GSDML	-0.6405
TNS1	0.7981
PLCD4	0.00174999999999999
IQCD	0.624333333333333
SMPX	0.158
CD9	1.40983333333333
SRGN	2.045875
CASP7	1.415125
INOC1	0.0373333333333333
DKFZp451M2119	-0.246
VMAC	0.715
USP53	1.6455
CAMK1G	-0.22825
TMEM106A	-0.593333333333333
CDC20	-3.1773
ACSL5	0.985333333333333
CBWD5	-0.361875
C1orf87	-0.357
KIAA1274	1.45675
PRUNE2	0.543928571428571
LYPLA2	-1.41283333333333
DOK6	-1.52083333333333
GPR149	-0.00350000000000001
FAM30A	2.46225
TMEM129	-0.07925
SLC35B3	1.33575
ACPP	-0.2839
LOC200261	-0.58
SLC4A7	1.0404
CCDC40	2.57675
GART	-1.79875
THOP1	-1.771
SCARB1	-0.9805
CACNA1F	0.2175
TRIAP1	-0.114666666666667
SYT14L	-0.0185
SFRS8	-0.727833333333333
PBOV1	-0.18425
GOLSYN	2.903
GJB7	0.902
CAMK2N1	0.605083333333333
GREM1	2.82925
FLJ20433	0.9195
QPCT	-2.56175
PRKAG2	2.07216666666667
H2AFX	-2.572375
C6orf154	0.408
PLOD3	-1.73275
ZBTB39	-0.474666666666667
WASF3	1.48591666666667
DRG1	0.1365
PRR4	0.737
SPCS1	-0.306
KDELR3	-0.248333333333333
SRP19	0.290166666666667
GABRA6	0.17775
MFSD1	1.322
MMEL1	1.214
PDXDC2	-0.5391
BUB1	-5.879
RNF138	0.075
MYLPF	0.0518333333333333
AIF1	1.328
DYNLRB1	0.2366
HCN3	-1.31166666666667
HIST1H2AI	-1.28525
MAP4K5	0.312666666666667
LASP1	-0.213
LOC130951	0.4995
PLAA	0.3385
KRT6A	1.2545
C6orf117	-0.3265
ARHGAP23	-0.8885
PTF1A	0.039
GPHA2	-0.17325
LCE3B	-0.00749999999999999
MCL1	1.40614285714286
EHBP1	-0.228333333333333
PRNP	1.1535625
ZSCAN1	0.41625
C1orf113	-0.164833333333333
FOXA3	-1.89775
NEB	1.0435
ASGR1	-3.70166666666667
CTGF	3.25966666666667
RAB17	-0.0511666666666667
MST101	-0.92825
JARID1B	-0.2614
USP37	-0.4181
PTBP1	-1.62016666666667
PTPN7	-1.15
CDC7	-2.713
SNX7	1.037
ZNF335	-0.493
CPT2	-0.69375
HEATR1	-1.408625
HSPC152	0.070875
C5orf40	-0.06625
PSME1	-0.0745
STAG3	-1.646
TMEM154	1.56383333333333
KLHL32	-0.0975
TSGA10IP	-0.2085
SUV420H2	-1.04033333333333
SF1	0.00970000000000001
2'-PDE	-0.1194375
PNLIPRP2	-1.2715
TRSPAP1	0.401166666666667
NUP210	-2.32266666666667
ANP32C	-2.225
RAB11B	0.385
ASB15	0.688
ITGB3BP	-1.49725
UBASH3A	-1.16675
YWHAB	-0.301125
TPRX1	-0.2265
LY6G5C	0.12275
SLC7A2	-0.84475
CLK1	1.6753
HSD3B7	-0.64
VDR	2.61425
C16orf74	0.121
ACE	0.363
PSMA2	-0.000333333333333334
CCDC131	-1.199375
ZNF213	0.3325
EML2	-0.27475
ALS2CR13	-0.124333333333333
GLYATL1	0.6615
DSPP	0.5055
DHFRL1	-0.281875
C10orf30	0.867333333333333
SH3RF2	0.883
LOC197322	-0.737166666666667
DLL3	-1.2855
TIGD7	0.2935
GFRA3	0.2005
CPA1	1.00483333333333
RTN4	0.763333333333333
PPT2	-0.859166666666667
FASLG	2.32633333333333
FOXP4	0.066375
RPL26	1.1471
GNL3L	-2.50133333333333
FMR1NB	-0.257666666666667
CD163	7.2605
SGPP2	1.876
GIMAP2	1.89525
CD37	0.239666666666667
DPT	5.32675
NBLA00301	2.17325
RGS5	3.06283333333333
C9orf4	-0.3045
ACTL8	-3.64216666666667
PRKAR2B	-0.107125
OPLAH	-0.3445
C20orf134	1.389
SPACA5	0.1445
TBL1X	-0.968166666666667
TSPYL3	-0.028
CHCHD3	-1.30425
CRKRS	-0.926333333333333
GPR65	5.00775
DFFA	-1.244125
FUT1	0.93075
C6orf204	-0.575333333333333
TMEM51	0.777
ZNF580	0.2065
CMTM2	0.9025
C20orf200	-0.5115
EZH1	0.1165
FDX1L	-0.457625
MRPL32	0.00675000000000001
PCAF	-0.0593000000000001
ALOX15B	2.43483333333333
CD59	2.06191666666667
CDK9	-0.452625
ERP29	-0.155833333333333
TTR	-5.1425
BCMO1	0.5395
DDIT4	-2.3051
PTGDS	3.708
C3orf63	0.14
BST2	-0.18675
CYP1A2	-0.2925
C5orf25	-0.551
STX1A	-0.968
OR2A12	0.3785
SH3BP5L	-0.77375
SERINC5	-1.157125
USP6	-0.4487
MRPL3	-0.590333333333333
POMP	-0.081625
INPP4B	0.54675
GMPPB	-0.31125
EAPP	1.13675
AHSA1	-0.7695
ABCA11	0.7885
SLC5A6	-0.469166666666667
HIVEP2	1.197
SUMO2	0.211
KIAA1822L	-0.733833333333333
C11orf67	1.83075
TXK	-0.084125
PHCA	0.089625
ICAM4	-2.01633333333333
FPGS	-0.280333333333333
SNRPA1	-1.72075
KCNJ4	-0.2405
KIF6	0.0522
HIST1H2BG	-2.42083333333333
SLC5A5	0.4415
ZNF354B	0.346
IL12RB2	1.004
C11orf76	0.190666666666667
GAL3ST2	0.1535
AIFM2	0.37275
SYNC1	-0.110125
UBL3	0.609
PIK3CG	-1.52616666666667
NLN	-1.4878
BCORL1	0.216
CD5L	0.1985
ZNF238	0.428166666666667
KIAA1394	-0.40075
C16orf55	-0.6797
CYP3A7	-1.13025
KRTAP3-1	-1.7095
TFDP1	-1.14566666666667
MND1	-4.64425
NODAL	0.176833333333333
GTPBP4	-1.59375
TUBGCP2	-0.41525
SLITRK5	0.6825
CIC	0.50475
CD79A	0.831333333333333
SAMD14	-0.584666666666667
TNPO3	-1.975
OR10G3	0.746
OR10G8	0.747
CCDC111	0.5955
HOXC9	0.5575
DCUN1D1	0.297833333333333
CYB5R1	1.2245
TSR2	-0.36625
DAB2IP	1.1033
SLC6A5	0.15
RAB3D	0.24625
DCUN1D4	0.230333333333333
ERBB3	0.220583333333333
SDC1	0.22225
ATP6V1H	0.3785
SYK	0.518
ST20	-1.1325
C13orf30	-0.689
WDR40A	0.154333333333333
ADMR	0.635
LOC388335	4.38425
ACSM1	2.4895
TDG	-0.378416666666667
FLJ11235	-0.122
MRPS5	-0.865333333333333
AGPAT2	0.1345
SLC12A1	-0.1385
CYP27A1	-0.942
THAP7	-0.99425
XPO1	-0.817166666666667
ALMS1L	-0.306
C1orf2	-0.994375
ZNF777	-0.344666666666667
CAMK2A	-0.0733333333333333
SMC1B	0.165375
IHPK2	0.6702
LEMD1	0.24775
NKD2	-0.7856
CLU	1.41692857142857
ARMETL1	1.787
PABPC4	-1.76625
CXCL12	4.08283333333333
TFAP2C	2.7162
TTTY8	0.4095
ABCB10	-1.0199
ENDOD1	1.29366666666667
IDI1	-0.989
KCTD6	0.2675
CCDC105	-0.495
ULBP2	-0.629
ZDHHC5	0.05125
WNT8A	-0.5775
COMMD10	0.3255
KLHL12	-0.194
GPR50	0.1925
NR5A2	0.11925
OXGR1	5.0205
EHD3	0.804
CAPRIN2	-0.483
KLRC3	-2.833
SF3B1	0.1785
IPO7	-2.08425
ALDH1A1	2.447
ANKRD5	-0.403625
TSNARE1	0.6885
DDEFL1	1.6465
RNASEL	1.10566666666667
DNAH9	-0.12775
HELLS	-2.70425
TNS4	3.4295
NAV1	-1.1151
KIAA1409	0.337
C20orf26	2.04466666666667
TUBG1	-2.198
IRX2	3.3645
CNGA4	-0.6055
MGC50559	1.82716666666667
OR4K17	0.0516666666666667
TM2D2	1.08225
FAM32A	-0.24375
TXNDC14	-0.471
CCBL1	-1.691
ANK1	-2.5963
PRSS23	-0.871125
PPM1L	-0.2145
SPATA20	0.07325
APCS	0.193
C14orf122	-1.27633333333333
PSMB5	-0.407
C6orf10	0.075
SETDB2	0.738
SPNS3	-0.683
SGMS2	1.6435
MXD3	-1.7385
MON2	0.3654
CARTPT	1.9355
HNF4A	-0.766666666666667
RABEP1	0.8952
TNFRSF10B	-0.83725
USH1G	-0.143
PPAP2B	0.598
TMEM16K	-0.314
CTDSP1	0.9725
CDK5R1	-0.984166666666667
GABRR1	-0.0495
OPN1LW	-0.1215
FAM98C	0.337625
DBN1	-0.84875
ACAD10	-1.08766666666667
QTRTD1	-0.324
WNK3	-0.0171666666666667
RPS19	0.503625
C1QB	3.191125
OTUD5	-0.6135
SLC41A2	0.921
TMEM22	0.3895
KHSRP	-1.15658333333333
TNFRSF11A	0.435166666666667
FBL	-0.310333333333333
IBTK	-0.103
OXER1	0.3715
CBLN4	4.741375
GPR172B	0.864666666666667
CFTR	1.7015
VSX1	2.4165
CAMK1D	-0.827
LOXL3	-2.6385
RTP4	2.61275
SLFNL1	0.2305
KIAA0828	-0.290125
PAR5	-1.6505
LOC723972	-2.014
GDI2	0.4315
CEBPA	0.0875
MLF2	-0.903
AFMID	-0.34475
ALOX12B	-0.3035
BPHL	0.116625
COX5B	-0.2405
S100A10	0.8715
THOC6	-0.44
NHN1	-1.405
RRP12	-1.28
ARID3B	-2.03075
CD3G	-3.1085
KIAA0133	-0.87125
NAT11	-1.84833333333333
PPAT	-2.79083333333333
SIRT3	0.9407
TCERG1L	-0.0905
NIPA1	-1.2214
DPP8	0.6337
IL7R	0.989
ZFP64	-0.0338333333333333
DMAP1	-0.1547
TRMT12	0.3915
TLR4	2.5286
WFIKKN2	0.75075
RAB12	-0.823333333333333
DDX51	-0.892166666666667
KIAA1086	-2.416
ZNF295	0.804666666666667
ACVR2B	-1.842
LOC494150	-0.9115
ZNF517	-0.1655
DNASE1L2	-2.00866666666667
SUFU	0.36525
LOC283677	-0.3475
LMO3	0.823333333333333
PPP2R5D	-0.781
ZNF587	-0.6046
HIST4H4	0.01625
CYP2C8	-0.113
C1orf80	0.108333333333333
DOCK5	-0.908666666666667
C9orf24	1.19925
OR5AR1	-0.6845
C11orf24	-0.48075
UNQ1940	-0.785
CAP2	0.0635
TIMM44	-1.65125
DSEL	-0.0805
ROM1	0.9985
FBXO4	1.429625
MYLC2PL	-1.73275
MLH3	0.636
NOX1	-0.2525
DPEP2	2.14975
DNAJB5	0.29075
RLTPR	0.3925
MBIP	0.564333333333333
COPB1	-0.303333333333333
SFTPA1B	0.1725
C10orf4	0.6972
PRELID1	-1.037
NOLA1	-0.342
C19orf24	-0.55475
TLR9	-1.5005
HLA-DMA	3.36566666666667
HCRP1	-1.377
GPR137	-0.645166666666667
ITGA11	-0.846833333333333
PHF13	1.09066666666667
MARK4	0.362
METTL4	-0.23975
MBD3	-0.9991
LOC134145	0.536625
FGF3	0.51025
SLC35A3	0.05725
CLEC16A	0.089
AMOTL1	-0.264583333333333
FLJ31438	0.034
PAICS	-1.833
TOMM40L	-0.184833333333333
MMD	0.84175
KLK10	3.226
NIT2	0.107666666666667
SERPINB10	0.2575
KLF15	0.3182
CCDC5	-0.34875
WSB2	-0.4565
ME3	1.35725
CACYBP	-1.04875
TCTN2	0.748
JAK1	0.319875
C2orf25	0.3855
GPD2	-0.1935
FBXL11	-0.128
CDV3	-0.60375
GALNT11	0.3695
NDUFA12L	-0.7124
FLOT1	-1.18328571428571
TOR1AIP2	-0.0985
MMP25	1.118
C1orf164	-0.2432
CHST5	-0.27775
LYRM4	-0.3697
GPER	-0.09325
HIPK2	0.891666666666667
DAP	-0.6169
ZMIZ1	0.609666666666667
DDX58	0.978625
DCC1	-2.258
AKT1	-1.288375
ENPP6	1.575
ERVWE1	-0.386333333333333
CDC34	-1.36075
RNF125	-0.77975
CASC1	4.1935
SHROOM2	-0.089
RRM2B	0.586666666666667
COL6A3	0.87575
TMEFF1	-2.1695
PLEKHA4	1.1661
LYSMD1	-0.0566666666666667
SEPT1	-1.102
AOF1	-0.64125
GNPAT	-0.4005
WDR18	-1.25075
HSD17B12	0.47
HIST1H2BM	-1.58333333333333
INDOL1	0.0293333333333333
SUDS3	0.781
C1orf192	1.1845
CYP2B6	-0.62175
TBC1D2	1.5325
SLC25A12	0.233875
ERCC6L	-3.732
MGC10814	-1.43383333333333
POLR2C	-0.830166666666667
ZNF77	-0.0416666666666667
EIF3K	0.5457
HPX	0.9115
ANKRD27	0.130125
MALAT1	-1.58125
PLB1	2.21733333333333
HRNBP3	-0.96575
CPSF4	-1.042
OR52N2	0.4165
PIP5KL1	0.034
GH1	0.16075
HPS5	0.0485
SLFN5	0.078875
POP5	0.271333333333333
OVOS2	-1.5305
C20orf108	0.2585
MARS	-2.47875
CLRN3	1.97966666666667
ARSE	-1.0485
PPIE	0.319833333333333
PHACS	0.429666666666667
GP5	-1.223
IL8RB	1.622
FCRLA	-1.776625
ARRDC1	-0.4784
KRTAP9-4	-0.2
ZNF613	1.2705
OR11A1	0.514
TMEM132B	-3.24925
PGLS	-0.32575
BSND	-2.12766666666667
KCNK18	0.3
FOXD4	0.191
SV2C	1.50275
LCN2	3.48033333333333
ZNF490	0.2991
C3orf15	2.6543
CACNA2D4	-0.805
CBX5	-1.61325
MAGEB4	0.4525
BOLA1	0.12075
PPP2R5E	-0.609
COL5A1	-1.25683333333333
ASB7	-0.028
SFT2D1	0.33625
DERL1	-0.2937
RABL2A	1.1905
MOAP1	0.0385
KIAA1545	-0.134666666666667
F3	2.539
PLEKHM2	-1.16825
CCDC89	1.79233333333333
EFCAB1	4.18425
TMEM48	-1.82275
SEPHS2	-1.09
PYGM	0.51975
PRICKLE1	1.292
WNT5B	0.49025
TAS2R38	0.464
IMP5	0.092
KHDRBS1	-0.0393
LARS2	-1.10583333333333
C3orf28	-1.2435
FTCD	-2.5995
C10orf68	0.718166666666667
DGAT2L3	0.481
PSEN1	-0.211916666666667
MGC33657	0.527
PLA2G4B	0.93
CDKN2A	-1.73675
DLX1	-2.194
TSHB	0.093
C18orf37	0.48575
MEX3C	0.954
MAMDC2	3.34125
PDIA4	-0.663166666666667
ATP5E	-0.294
CASP2	-0.5115
SERBP1	0.106115384615385
ZNF341	-0.453666666666667
TESC	-1.0925
TMEM31	0.168
OR51I2	0.5265
YTHDC1	1.12578571428571
JUN	1.47316666666667
AGMAT	-3.605
PCNXL2	0.28
ATAD5	-3.4625
STK38	-0.320625
AZI1	-1.252125
RBP1	3.32
C4orf26	-0.7275
KIAA1026	-0.06925
TMEM101	0.49725
HSFX1	-0.3015
TREX1	0.6795
C18orf10	-0.6137
TRIM15	-2.746
CA6	0.989714285714286
CEP57	-0.471125
AR	2.14916666666667
SESN2	-0.963166666666667
KIF3C	-0.375375
EPB41L5	0.462
ARHGEF10	-0.272590909090909
POLR3D	-1.22475
INDO	-0.941
GABRA3	-0.8065
SCG5	0.0639
E2F3	-1.0784
TIGD5	-0.2465
FGD6	1.23675
KLHL3	0.9875
SCGB3A2	-1.1075
URP2	-0.385166666666667
ATP6V1B1	1.2576
CALML6	-0.2145
LOC100049076	-1.145
TMF1	0.03675
LOC388503	-0.268
CDH5	2.431625
RPS6KC1	-0.43
DAAM1	1.2801
TNFRSF10D	-0.96125
GSTT1	-2.8292
INPP5A	0.1695
TRAF3IP1	0.775
SMARCE1	0.0503571428571429
VRK1	-1.08525
TTC16	0.158
AARS	-1.75566666666667
ARHGAP27	-0.264833333333333
ZAK	1.1325
ACSM2B	-0.651
TRAP1	-2.1855
MRPL53	0.0165
RNF44	-0.3585
NPTXR	0.30375
DPYSL3	0.850833333333333
APP	-0.5672
GLS2	-0.214166666666667
MNX1	-2.227
CMTM7	2.25375
OR10A7	0.4985
NYD-SP21	3.34233333333333
ORC5L	-0.87925
SLC16A10	-2.3235
TMEM178	2.987
LOC441601	-4.1645
PTGIS	2.99425
KBTBD7	1.65775
C19orf41	0.08925
CEACAM3	0.0596666666666666
KRT23	4.1415
SERHL	1.8525
PNKD	-0.4494375
UBC	0.4015
ATRN	-0.4715
HAPLN1	-2.6765
RANGAP1	-2.01225
C10orf26	0.769
KCNA7	-0.181
SRY	-0.476
LOC376693	0.102
HIST1H2BF	-1.905
CDCA8	-3.69583333333333
MLC1	-1.86275
TNIP3	-0.0985
OR4D1	0.324
IFT52	0.548833333333333
GOLT1A	0.356666666666667
UTP20	-1.44525
RP3-402G11.5	-0.766625
PRSS33	-0.7355
PMPCA	-1.32475
APOB48R	1.487
GLTP	-0.214
MPL	1.72125
C9orf78	-0.42725
ADAM12	-1.073125
CSPG4	-1.7725
LOC144305	-0.307
KRTAP4-10	-0.6063
PAK1	-1.6835
ADCY7	-0.9208
TAS2R43	-0.651
FRAS1	-0.617714285714286
PPP1R14A	1.63283333333333
OR2B6	-1.264
ATP13A1	-1.1235
SIDT1	0.71825
C1RL	2.01266666666667
PRKRA	0.4885
TLN1	0.217
RP11-50D16.3	0.9965
MITF	-0.301083333333333
GYS1	-0.9745
LYG1	-0.0391666666666667
NSMCE4A	0.328
DNAI1	0.2355
HOXD11	-1.4595
FNBP1L	0.537
DHX35	-0.4065
LCE3E	0.280625
SLC33A1	0.81975
DCLK3	-0.642
TRIM33	-0.8155
TMCC3	2.037
FBXO42	0.228833333333333
C1orf27	0.0088
C17orf50	0.2835
RNF14	1.00575
SLC4A8	-0.467125
RAB3IP	0.632
COX6C	-0.537857142857143
PCSK1	-3.4851
SLC13A1	0.418375
ARF6	0.437666666666667
KIAA1009	0.933875
HOXA13	-2.472
HMGN1	0.00962499999999998
CXADR	0.31225
MGC14436	0.038
UTF1	0.065
TSC22D1	2.0372
BZRAP1	1.9915
PUF60	-0.0115833333333333
SHC1	-0.4105
HOOK3	-0.2055
LIMS2	2.79716666666667
BAHCC1	-0.131
CLCC1	0.2865
ENTPD3	3.60783333333333
SMO	-0.3175
PIK3R5	-0.12625
CDC14A	0.599416666666667
KRT1	4.221
ENOX2	-0.6465
FLJ22655	4.6435
FPRL1	0.8995
INTS6	0.283
ZCCHC5	0.746
SMC3	-0.7
C6orf123	1.76166666666667
FLJ20160	-0.052
LOC653391	-0.462666666666667
GSS	-0.732
NT5M	-1.071
SIX5	-0.41225
TAF5	-1.3905
KCNA1	0.488833333333333
ANLN	-4.85383333333333
MGC45491	-1.0162
SSTR2	2.07825
LYPD4	0.31975
TH1L	-1.192875
CHRNA5	-1.1585
PNMA6A	-0.915
FLJ16369	0.442
DLX2	-1.5149
C6orf108	-0.559166666666667
ALDH3A2	0.198166666666667
CLEC1B	0.0253333333333333
LEPREL2	-0.929
FOXJ1	-0.1793
OR1D4	0.157
PPIL4	0.40925
MTRR	-0.694
SLC27A3	0.954166666666667
HTR7	0.195
MIB2	-0.0545
BHMT	-2.44716666666667
A2ML1	0.0045
MSMB	-1.62175
KIAA1383	0.743625
TRUB2	-0.947
PF4	1.40966666666667
IL1F5	0.0755
LRRC37B2	-0.41125
IPO4	-1.528
FIGF	5.9465
QDPR	0.1
ZNF598	-1.75
BOP1	-1.98225
MAPK12	-2.32
POLR1E	-0.83075
CEECAM1	-1.058
INSRR	-0.241333333333333
SIPA1	0.26
ULK4	0.1895
BTN3A1	-0.1136
FABP5	0.7252
KBTBD3	2.47433333333333
SORT1	-0.134666666666667
YWHAQ	0.3585625
LRIT1	-0.174
KIAA1704	0.2957
MEIS2	0.6455
ENOSF1	-0.410166666666667
PCDH7	0.487928571428571
FZD9	-0.880166666666667
RPLP1	0.177666666666667
ZNF75A	-0.07775
P4HA3	1.293
NKX6-1	0.023
CTA-216E10.6	-0.5185
IFT140	0.0605
DENND1A	-0.840083333333333
ALCAM	0.2428
ABHD2	-0.496681818181818
QPRT	-2.70033333333333
TRAM1	0.760571428571429
ATP1B4	-0.0962857142857143
NUP37	-0.85125
SAA3P	3.1815
SLC22A6	0.134
KIAA0265	-0.7225
ZNF41	-0.32375
ADAM19	-0.2309
ERAF	0.1675
DEFB119	0.0393333333333333
DNMT3B	-4.64916666666667
SNF1LK2	0.80325
MGC24039	-0.832166666666667
TAS2R48	-0.829
PNLDC1	1.40075
ADAMTS16	0.369375
TMEM92	-1.787
